Player,Nation,Pos,Squad,Age,Born,90s,Goals,Shots,SoT,SoT%,Shots/90,SoT/90,Goals/Shots,Goals/SoT,AvgDist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
Denys Harmash,UKR,"FW,MF",Dynamo Kyiv,32,1990,3.0,2,6,3,50.0,2.01,1.01,0.33,0.67,13.0,0,0,0,0.7,0.7,0.12,+1.3,+1.3
Quilindschy Hartman,NED,DF,Feyenoord,20,2001,5.1,0,4,0,0.0,0.79,0.00,0.00,,21.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Dogucan Haspolat,TUR,MF,Trabzonspor,22,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Adrian Hatman,MDA,MF,Sheriff Tiraspol,19,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Conor Hazard,NIR,GK,HJK,24,1998,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Thorgan Hazard,BEL,MF,PSV Eindhoven,29,1993,0.3,0,1,0,0.0,3.10,0.00,0.00,,24.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Frederik Hedegaard,DEN,FW,Midtjylland,19,2003,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gustavo Henrique,BRA,DF,Fenerbahçe,29,1993,4.7,1,7,4,57.1,1.50,0.86,0.14,0.25,8.4,0,0,0,1.2,1.2,0.17,-0.2,-0.2
Luiz Henrique,BRA,"FW,MF",Betis,21,2001,4.8,2,14,6,42.9,2.89,1.24,0.14,0.33,15.4,0,0,0,1.4,1.4,0.10,+0.6,+0.6
Heron,BRA,"FW,MF",Sheriff Tiraspol,21,2000,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Përparim Hetemaj,FIN,MF,HJK,35,1986,3.1,2,5,2,40.0,1.61,0.65,0.40,1.00,10.5,0,0,0,0.8,0.8,0.15,+1.2,+1.2
Stefan Hierländer,AUT,MF,Sturm Graz,31,1991,3.1,0,3,1,33.3,0.97,0.32,0.00,0.00,27.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Piero Hincapié,ECU,DF,Leverkusen,20,2002,8.2,0,5,0,0.0,0.61,0.00,0.00,,13.1,0,0,0,0.5,0.5,0.10,-0.5,-0.5
Adam Hložek,CZE,FW,Leverkusen,20,2002,4.1,1,11,3,27.3,2.70,0.74,0.09,0.33,20.6,1,0,0,1.3,1.3,0.12,-0.3,-0.3
Selmin Hodza,SUI,FW,Zürich,19,2003,0.1,0,1,1,100.0,12.86,12.86,0.00,0.00,11.3,0,0,0,0.1,0.1,0.12,-0.1,-0.1
Ki-Jana Hoever,NED,DF,PSV Eindhoven,20,2002,1.2,0,1,0,0.0,0.80,0.00,0.00,,5.5,0,0,0,0.2,0.2,0.22,-0.2,-0.2
Nicolas Höfler,GER,MF,Freiburg,32,1990,7.0,1,5,2,40.0,0.72,0.29,0.20,0.50,9.8,0,0,0,0.4,0.4,0.07,+0.6,+0.6
Rob Holding,ENG,DF,Arsenal,26,1995,6.8,1,2,1,50.0,0.29,0.15,0.50,1.00,7.1,0,0,0,0.4,0.4,0.20,+0.6,+0.6
Lucas Höler,GER,FW,Freiburg,28,1994,2.6,0,2,1,50.0,0.78,0.39,0.00,0.00,6.7,0,0,0,0.2,0.2,0.09,-0.2,-0.2
Marc Hornschuh,GER,MF,Zürich,31,1991,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
André Horta,POR,MF,Braga,25,1996,2.8,0,3,2,66.7,1.07,0.71,0.00,0.00,29.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Ricardo Horta,POR,MF,Braga,27,1994,5.6,2,15,8,53.3,2.68,1.43,0.07,0.13,22.3,3,1,1,1.7,0.9,0.06,+0.3,+0.1
Tomi Horvat,SVN,MF,Sturm Graz,23,1999,4.8,0,11,3,27.3,2.31,0.63,0.00,0.00,23.3,0,0,1,1.2,0.4,0.04,-1.2,-0.4
Arttu Hoskonen,FIN,DF,HJK,25,1997,5.5,0,3,1,33.3,0.55,0.18,0.00,0.00,7.2,0,0,0,0.3,0.3,0.12,-0.3,-0.3
Santeri Hostikka,FIN,"MF,FW",HJK,24,1997,4.6,0,8,2,25.0,1.76,0.44,0.00,0.00,21.8,2,0,0,0.5,0.5,0.06,-0.5,-0.5
Lukáš Hrádecký,FIN,GK,Leverkusen,32,1989,8.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Callum Hudson-Odoi,ENG,FW,Leverkusen,21,2000,0.0,0,1,0,0.0,30.00,0.00,0.00,,17.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Vitor Hugo,BRA,DF,Trabzonspor,31,1991,3.2,1,3,3,100.0,0.92,0.92,0.33,0.33,12.0,0,0,0,0.1,0.1,0.05,+0.9,+0.9
Abbas Huseynov,AZE,DF,Qarabağ,27,1995,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Badavi Huseynov,AZE,DF,Qarabağ,31,1991,4.0,0,2,2,100.0,0.50,0.50,0.00,0.00,7.6,0,0,0,0.2,0.2,0.09,-0.2,-0.2
Elseid Hysaj,ALB,DF,Lazio,28,1994,6.0,0,1,0,0.0,0.17,0.00,0.00,,31.5,0,0,0,0.0,0.0,0.01,0.0,0.0
Marius Høibråten,NOR,DF,Bodø/Glimt,27,1995,5.0,0,1,0,0.0,0.20,0.00,0.00,,7.8,0,0,0,0.1,0.1,0.13,-0.1,-0.1
Roger Ibanez,BRA,DF,Roma,23,1998,12.4,0,8,1,12.5,0.65,0.08,0.00,0.00,10.3,0,0,0,1.7,1.7,0.22,-1.7,-1.7
Oussama Idrissi,MAR,FW,Feyenoord,26,1996,4.4,3,10,5,50.0,2.25,1.13,0.30,0.60,22.6,0,0,0,0.3,0.3,0.03,+2.7,+2.7
Borja Iglesias,ESP,FW,Betis,29,1993,1.6,0,4,1,25.0,2.43,0.61,0.00,0.00,13.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Danila Ignatov,MDA,DF,Sheriff Tiraspol,21,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Samuel Iling-Junior,ENG,"DF,FW",Juventus,18,2003,1.8,0,1,1,100.0,0.56,0.56,0.00,0.00,25.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Asier Illarramendi,ESP,MF,Real Sociedad,32,1990,2.7,0,2,1,50.0,0.75,0.37,0.00,0.00,26.0,1,0,0,0.1,0.1,0.03,-0.1,-0.1
Ciro Immobile,ITA,FW,Lazio,32,1990,3.5,1,9,2,22.2,2.60,0.58,0.00,0.00,13.0,0,1,1,2.4,1.6,0.18,-1.4,-1.6
Hwang In-beom,KOR,MF,Olympiacos,25,1996,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gonçalo Inácio,POR,DF,Sporting CP,20,2001,5.4,1,5,2,40.0,0.93,0.37,0.20,0.50,15.8,0,0,0,1.1,1.1,0.22,-0.1,-0.1
Hernani Infande,POR,MF,Braga,21,2001,0.4,0,2,1,50.0,5.63,2.81,0.00,0.00,21.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Jo Inge Berget,NOR,"MF,FW",Malmö,31,1990,3.1,0,3,0,0.0,0.97,0.00,0.00,,19.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Sandro Ingolitsch,AUT,DF,Sturm Graz,25,1997,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gustav Isaksen,DEN,FW,Midtjylland,21,2001,7.7,3,15,7,46.7,1.96,0.91,0.20,0.43,16.4,1,0,0,1.2,0.7,0.05,+1.8,+2.3
Mirko Ivanić,MNE,"MF,FW",Red Star,28,1993,3.3,0,8,1,12.5,2.40,0.30,0.00,0.00,17.2,0,0,0,0.6,0.6,0.07,-0.6,-0.6
Paul Jaeckel,GER,DF,Union Berlin,24,1998,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Alireza Jahanbakhsh,IRN,FW,Feyenoord,28,1993,6.8,3,14,5,35.7,2.06,0.73,0.21,0.60,22.8,0,0,0,1.0,1.0,0.07,+2.0,+2.0
Ismail Jakobs,SEN,"FW,MF",Monaco,22,1999,1.1,0,3,1,33.3,2.62,0.87,0.00,0.00,13.9,0,0,0,0.4,0.4,0.14,-0.4,-0.4
Marko Janković,MNE,MF,Qarabağ,27,1995,3.4,1,4,2,50.0,1.19,0.60,0.25,0.50,26.3,0,0,0,0.1,0.1,0.03,+0.9,+0.9
Jakob Jantscher,AUT,FW,Sturm Graz,33,1989,0.4,0,1,0,0.0,2.43,0.00,0.00,,8.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Oliver Jensen,DEN,"MF,FW",Midtjylland,20,2002,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Victor Jensen,DEN,DF,Midtjylland,18,2003,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gabriel Jesus,BRA,FW,Arsenal,25,1997,2.8,0,12,8,66.7,4.25,2.83,0.00,0.00,12.3,0,0,0,1.2,1.2,0.10,-1.2,-1.2
Joaquín,ESP,"FW,MF",Betis,41,1981,4.4,1,4,1,25.0,0.90,0.23,0.25,1.00,24.2,0,0,0,0.2,0.2,0.05,+0.8,+0.8
Frenkie de Jong,NED,MF,Barcelona,25,1997,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Luuk de Jong,NED,FW,PSV Eindhoven,31,1990,2.8,2,12,3,25.0,4.22,1.05,0.17,0.67,13.5,0,0,0,1.0,1.0,0.08,+1.0,+1.0
Joan Jordán,ESP,MF,Sevilla,28,1994,2.6,1,1,1,100.0,0.38,0.38,1.00,1.00,26.7,0,0,0,0.0,0.0,0.03,+1.0,+1.0
Jorginho,ITA,MF,Arsenal,30,1991,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Willian José,BRA,FW,Betis,30,1991,5.7,2,5,1,20.0,0.87,0.17,0.20,1.00,15.0,0,1,1,1.7,0.9,0.18,+0.3,+0.1
Juanmi,ESP,FW,Betis,29,1993,1.9,0,5,1,20.0,2.59,0.52,0.00,0.00,13.9,0,0,0,0.7,0.7,0.14,-0.7,-0.7
Juninho,BRA,DF,Midtjylland,26,1995,2.2,1,1,1,100.0,0.46,0.46,1.00,1.00,5.0,0,0,0,0.5,0.5,0.52,+0.5,+0.5
Mauro Júnior,BRA,"DF,FW",PSV Eindhoven,23,1999,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Armel Junior Zohouri,CIV,DF,Sheriff Tiraspol,21,2001,4.3,0,1,1,100.0,0.23,0.23,0.00,0.00,35.8,0,0,0,0.0,0.0,0.00,0.0,0.0
Josip Juranović,CRO,DF,Union Berlin,26,1995,3.8,2,7,3,42.9,1.84,0.79,0.29,0.67,23.8,3,0,0,0.4,0.4,0.06,+1.6,+1.6
Sory Kaba,GUI,"FW,MF",Midtjylland,27,1995,3.1,1,2,2,100.0,0.65,0.65,0.50,0.50,17.5,0,0,0,0.5,0.5,0.25,+0.5,+0.5
Vladyslav Kabayev,UKR,"FW,MF",Dynamo Kyiv,26,1995,4.3,0,2,1,50.0,0.47,0.23,0.00,0.00,16.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Abdoul Kader Bamba,FRA,FW,Nantes,28,1994,1.2,0,2,1,50.0,1.65,0.83,0.00,0.00,26.4,1,0,0,0.1,0.1,0.03,-0.1,-0.1
Ferdi Kadioglu,TUR,DF,Fenerbahçe,22,1999,5.2,0,4,2,50.0,0.77,0.38,0.00,0.00,14.9,0,0,0,0.4,0.4,0.09,-0.4,-0.4
İrfan Kahveci,TUR,"MF,FW",Fenerbahçe,27,1995,3.4,1,4,2,50.0,1.18,0.59,0.25,0.50,22.4,0,0,0,0.3,0.3,0.08,+0.7,+0.7
Andronikos Kakoulli,CYP,FW,AC Omonia,21,2001,3.0,0,6,3,50.0,1.98,0.99,0.00,0.00,19.4,0,0,0,0.7,0.7,0.11,-0.7,-0.7
Arnaud Kalimuendo,FRA,FW,Rennes,20,2002,3.8,0,6,1,16.7,1.57,0.26,0.00,0.00,14.2,0,0,0,0.7,0.7,0.12,-0.7,-0.7
Alexios Kalogeropoulos,GRE,DF,Olympiacos,18,2004,0.7,0,1,0,0.0,1.53,0.00,0.00,,14.4,0,0,0,0.0,0.0,0.04,0.0,0.0
Aboubakar Kamara,MTN,FW,Olympiacos,27,1995,2.1,0,2,1,50.0,0.95,0.48,0.00,0.00,21.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Lindrit Kamberi,SUI,DF,Zürich,22,1999,6.0,0,4,0,0.0,0.67,0.00,0.00,,14.6,0,0,0,0.4,0.4,0.09,-0.4,-0.4
Ismaël Kandouss,MAR,DF,Union SG,24,1997,9.2,0,5,1,20.0,0.54,0.11,0.00,0.00,12.6,0,0,0,0.5,0.5,0.10,-0.5,-0.5
Guélor Kanga,GAB,MF,Red Star,31,1990,5.5,3,9,3,33.3,1.64,0.55,0.11,0.33,30.0,1,2,2,1.9,0.3,0.04,+1.1,+0.7
Kings Kangwa,ZAM,"MF,FW",Red Star,23,1999,1.9,0,4,1,25.0,2.07,0.52,0.00,0.00,20.7,1,0,0,0.3,0.3,0.06,-0.3,-0.3
Oleksandr Karavayev,UKR,"DF,FW",Dynamo Kyiv,30,1992,0.7,0,1,0,0.0,1.43,0.00,0.00,,25.1,0,0,0,0.0,0.0,0.04,0.0,0.0
Jon Karrikaburu,ESP,FW,Real Sociedad,19,2002,2.0,0,7,3,42.9,3.42,1.47,0.00,0.00,15.4,0,0,0,0.7,0.7,0.10,-0.7,-0.7
Rick Karsdorp,NED,DF,Roma,27,1995,3.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Aleksandar Katai,SRB,"MF,FW",Red Star,31,1991,4.4,2,11,5,45.5,2.51,1.14,0.18,0.40,19.3,1,0,0,0.7,0.7,0.06,+1.3,+1.3
Nikola Katić,BIH,DF,Zürich,25,1996,3.2,0,1,0,0.0,0.31,0.00,0.00,,17.3,0,0,0,0.0,0.0,0.01,0.0,0.0
Moise Kean,ITA,FW,Juventus,22,2000,2.6,0,5,3,60.0,1.93,1.16,0.00,0.00,13.6,0,0,0,0.8,0.8,0.15,-0.8,-0.8
Tomasz Kędziora,POL,DF,Dynamo Kyiv,28,1994,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Yannik Keitel,GER,MF,Freiburg,22,2000,3.2,0,2,0,0.0,0.62,0.00,0.00,,10.2,0,0,0,0.2,0.2,0.11,-0.2,-0.2
Kevin Kelsy,VEN,"FW,MF",Shakhtar,18,2004,0.8,1,1,1,100.0,1.22,1.22,1.00,1.00,23.4,0,0,0,0.4,0.4,0.37,+0.6,+0.6
Franck Kessié,CIV,MF,Barcelona,25,1996,1.7,0,2,1,50.0,1.15,0.58,0.00,0.00,19.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Rani Khedira,GER,MF,Union Berlin,28,1994,10.0,0,3,0,0.0,0.30,0.00,0.00,,21.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Isaac Kiese Thelin,SWE,FW,Malmö,30,1992,4.8,1,7,1,14.3,1.45,0.21,0.14,1.00,14.2,0,0,0,0.6,0.6,0.08,+0.4,+0.4
Gaby Kiki,CMR,DF,Sheriff Tiraspol,27,1995,5.9,0,1,0,0.0,0.17,0.00,0.00,,23.2,0,0,0,0.0,0.0,0.03,0.0,0.0
Joshua King,NOR,"FW,MF",Fenerbahçe,30,1992,2.9,0,8,1,12.5,2.73,0.34,0.00,0.00,15.4,0,0,0,1.0,1.0,0.13,-1.0,-1.0
Otar Kiteishvili,GEO,MF,Sturm Graz,26,1996,2.4,1,9,1,11.1,3.80,0.42,0.11,1.00,20.5,0,0,0,0.8,0.8,0.09,+0.2,+0.2
Fotios Kitsos,GRE,DF,AC Omonia,19,2003,3.0,0,2,0,0.0,0.67,0.00,0.00,,19.6,0,0,0,0.4,0.4,0.21,-0.4,-0.4
Jakub Kiwior,POL,DF,Arsenal,22,2000,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Maurits Kjærgaard,DEN,MF,RB Salzburg,19,2003,0.5,0,1,0,0.0,2.00,0.00,0.00,,10.3,0,0,0,0.2,0.2,0.16,-0.2,-0.2
Davy Klaassen,NED,MF,Ajax,29,1993,0.9,0,1,0,0.0,1.14,0.00,0.00,,9.5,0,0,0,0.1,0.1,0.08,-0.1,-0.1
Robin Knoche,GER,DF,Union Berlin,30,1992,9.9,4,7,2,28.6,0.71,0.20,0.14,0.50,19.2,0,3,4,3.7,0.4,0.05,+0.3,+0.6
Mats Knoester,NED,DF,Ferencváros,23,1998,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jonas Knudsen,DEN,"DF,MF",Malmö,29,1992,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Philipp Köhn,SUI,GK,RB Salzburg,24,1998,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Sekou Koita,MLI,"MF,FW",RB Salzburg,22,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Orkun Kökçü,TUR,MF,Feyenoord,21,2000,9.6,3,21,6,28.6,2.19,0.62,0.05,0.17,28.5,5,2,2,2.5,0.9,0.05,+0.5,+0.1
Yukhym Konoplia,UKR,DF,Shakhtar,22,1999,3.3,0,4,2,50.0,1.20,0.60,0.00,0.00,12.0,0,0,0,0.3,0.3,0.06,-0.3,-0.3
Morten Konradsen,NOR,DF,Bodø/Glimt,26,1996,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Odilon Kossounou,CIV,DF,Leverkusen,21,2001,2.1,0,1,1,100.0,0.48,0.48,0.00,0.00,13.6,0,0,0,0.0,0.0,0.03,0.0,0.0
Filip Kostić,SRB,"DF,MF",Juventus,29,1992,4.5,0,8,2,25.0,1.76,0.44,0.00,0.00,20.8,0,0,0,0.5,0.5,0.07,-0.5,-0.5
Jules Koundé,FRA,DF,Barcelona,23,1998,2.0,0,1,1,100.0,0.50,0.50,0.00,0.00,8.5,0,0,0,0.2,0.2,0.23,-0.2,-0.2
Ioannis Kousoulos,CYP,MF,AC Omonia,26,1996,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Adnan Kovačević,BIH,DF,Ferencváros,28,1993,0.1,0,1,0,0.0,9.00,0.00,0.00,,11.5,0,0,0,0.1,0.1,0.09,-0.1,-0.1
Maksym Koval,UKR,GK,Sheriff Tiraspol,29,1992,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Patrick Kpozo,GHA,DF,Sheriff Tiraspol,25,1997,5.1,0,2,0,0.0,0.39,0.00,0.00,,26.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Bledian Krasniqi,SUI,"MF,FW",Zürich,21,2001,1.7,0,3,1,33.3,1.73,0.58,0.00,0.00,21.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Mykyta Kravchenko,UKR,FW,Dynamo Kyiv,25,1997,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mirlind Kryeziu,KVX,DF,Zürich,25,1997,2.8,1,0,0,,0.00,0.00,,,,0,1,1,0.8,0.0,,+0.2,0.0
Dmytro Kryskiv,UKR,MF,Shakhtar,21,2000,2.0,1,2,1,50.0,0.98,0.49,0.50,1.00,10.5,0,0,0,0.6,0.6,0.32,+0.4,+0.4
Lukas Kübler,GER,"DF,MF",Freiburg,29,1992,4.7,2,3,3,100.0,0.63,0.63,0.67,0.67,12.8,0,0,0,0.3,0.3,0.10,+1.7,+1.7
Takefusa Kubo,JPN,"FW,MF",Real Sociedad,21,2001,4.0,0,9,1,11.1,2.23,0.25,0.00,0.00,19.2,0,0,0,0.5,0.5,0.06,-0.5,-0.5
Mohammed Kudus,GHA,"FW,MF",Ajax,21,2000,2.0,1,6,1,16.7,3.00,0.50,0.17,1.00,12.3,0,0,0,1.5,1.5,0.24,-0.5,-0.5
Marash Kumbulla,ALB,"DF,MF",Roma,22,2000,0.8,1,2,1,50.0,2.65,1.32,0.50,1.00,9.1,0,0,0,0.6,0.6,0.28,+0.4,+0.4
Pierre Kunde,CMR,MF,Olympiacos,27,1995,4.3,0,7,3,42.9,1.62,0.70,0.00,0.00,27.6,1,0,0,0.2,0.2,0.03,-0.2,-0.2
Owusu Kwabena,GHA,FW,Qarabağ,25,1997,5.9,3,20,14,70.0,3.40,2.38,0.15,0.21,15.2,0,0,0,3.8,3.8,0.19,-0.8,-0.8
Moussa Kyabou,MLI,MF,Sheriff Tiraspol,24,1998,4.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Daniel Kyereh,GHA,FW,Freiburg,26,1996,2.5,1,6,4,66.7,2.41,1.61,0.17,0.25,18.6,0,0,0,0.7,0.7,0.12,+0.3,+0.3
Christoforou Kypros,CYP,DF,AÉK Lárnaka,29,1993,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Alban Lafont,FRA,GK,Nantes,23,1999,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Montassir Lahtimi,MAR,FW,Trabzonspor,21,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Aïssa Laïdouni,TUN,MF,Ferencváros,25,1996,3.9,0,3,1,33.3,0.77,0.26,0.00,0.00,17.0,1,0,0,0.2,0.2,0.07,-0.2,-0.2
Aïssa Laïdouni,TUN,MF,Union Berlin,25,1996,2.6,0,2,0,0.0,0.76,0.00,0.00,,20.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Diego Lainez,MEX,"MF,FW",Braga,22,2000,1.1,0,2,1,50.0,1.75,0.87,0.00,0.00,20.2,0,0,0,0.2,0.2,0.13,-0.2,-0.2
Érik Lamela,ARG,"FW,MF",Sevilla,30,1992,3.9,2,10,4,40.0,2.54,1.02,0.20,0.50,17.8,1,0,0,0.9,0.9,0.09,+1.1,+1.1
Ádám Lang,HUN,DF,AC Omonia,29,1993,4.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Christoph Lang,AUT,MF,Sturm Graz,20,2002,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Loïc Lapoussin,MAD,DF,Union SG,26,1996,8.2,1,7,4,57.1,0.85,0.49,0.14,0.25,23.0,0,0,0,0.6,0.6,0.08,+0.4,+0.4
Hugo Larsson,SWE,MF,Malmö,18,2004,4.0,0,1,0,0.0,0.25,0.00,0.00,,31.8,0,0,0,0.0,0.0,0.02,0.0,0.0
Manuel Lazzari,ITA,DF,Lazio,28,1993,1.5,0,2,1,50.0,1.34,0.67,0.00,0.00,17.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Robin Le Normand,ESP,DF,Real Sociedad,25,1996,4.0,0,3,0,0.0,0.75,0.00,0.00,,30.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Jan Lecjaks,CZE,DF,AC Omonia,31,1990,3.7,0,3,1,33.3,0.81,0.27,0.00,0.00,13.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Richy Ledezma,USA,"MF,FW",PSV Eindhoven,21,2000,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Diogo Leite,POR,DF,Union Berlin,23,1999,9.0,0,8,2,25.0,0.89,0.22,0.00,0.00,11.6,0,0,0,0.7,0.7,0.08,-0.7,-0.7
Robert Lewandowski,POL,FW,Barcelona,33,1988,2.0,1,2,1,50.0,1.00,0.50,0.00,0.00,28.5,1,1,1,0.9,0.1,0.07,+0.1,-0.1
Jamie Leweling,GER,"MF,FW",Union Berlin,21,2001,0.7,0,3,2,66.7,4.15,2.77,0.00,0.00,14.5,0,0,0,0.3,0.3,0.11,-0.3,-0.3
Oscar Lewicki,SWE,"MF,DF",Malmö,30,1992,3.9,0,1,0,0.0,0.26,0.00,0.00,,23.9,0,0,0,0.0,0.0,0.04,0.0,0.0
Philipp Lienhart,AUT,DF,Freiburg,26,1996,5.6,0,4,1,25.0,0.72,0.18,0.00,0.00,18.0,0,0,0,0.3,0.3,0.06,-0.3,-0.3
Lincoln,BRA,"MF,FW",Fenerbahçe,23,1998,5.1,0,6,2,33.3,1.18,0.39,0.00,0.00,25.0,2,0,0,0.3,0.3,0.05,-0.3,-0.3
Victor Lindelöf,SWE,DF,Manchester Utd,28,1994,5.8,0,1,0,0.0,0.17,0.00,0.00,,13.7,0,0,0,0.0,0.0,0.02,0.0,0.0
Lucas Lingman,FIN,MF,HJK,24,1998,5.5,0,2,0,0.0,0.36,0.00,0.00,,20.8,1,0,0,0.1,0.1,0.07,-0.1,-0.1
Krisztián Lisztes,HUN,FW,Ferencváros,17,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ivan Ljubic,AUT,"MF,FW",Sturm Graz,26,1996,2.3,0,2,1,50.0,0.89,0.44,0.00,0.00,28.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Diego Llorente,ESP,DF,Roma,28,1993,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Manuel Locatelli,ITA,MF,Juventus,24,1998,7.1,0,6,1,16.7,0.84,0.14,0.00,0.00,23.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Marius Lode,NOR,DF,Bodø/Glimt,29,1993,4.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Loizos Loizou,CYP,FW,AC Omonia,19,2003,2.1,0,2,0,0.0,0.95,0.00,0.00,,17.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Emmanuel Lomotey,GHA,DF,Malmö,24,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rafael Lopes,POR,FW,AÉK Lárnaka,31,1991,2.3,2,4,3,75.0,1.75,1.31,0.50,0.67,10.9,0,0,0,0.6,0.6,0.15,+1.4,+1.4
Marcos López,PER,DF,Feyenoord,22,1999,5.0,0,3,2,66.7,0.60,0.40,0.00,0.00,13.6,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Jonas Lössl,DEN,GK,Midtjylland,33,1989,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jean Lucas,BRA,MF,Monaco,24,1998,0.8,0,2,0,0.0,2.65,0.00,0.00,,21.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Lorenzo Lucca,ITA,FW,Ajax,21,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Senne Lynen,BEL,MF,Union SG,23,1999,9.9,1,7,2,28.6,0.71,0.20,0.14,0.50,22.8,1,0,0,0.7,0.7,0.09,+0.3,+0.3
Yann M'Vila,FRA,"MF,DF",Olympiacos,32,1990,3.2,0,4,0,0.0,1.23,0.00,0.00,,20.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
