Player,Nation,Pos,Squad,Age,Born,90s,Goals,Shots,SoT,SoT%,Shots/90,SoT/90,Goals/Shots,Goals/SoT,AvgDist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
Fernando,BRA,FW,RB Salzburg,23,1999,0.7,0,4,2,50.0,5.63,2.81,0.00,0.00,16.5,0,0,0,0.6,0.6,0.15,-0.6,-0.6
Fernando,BRA,MF,Sevilla,35,1987,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Roberto Firmino,BRA,"FW,MF",Liverpool,30,1991,4.6,2,6,3,50.0,1.29,0.65,0.33,0.67,10.2,0,0,0,0.7,0.7,0.12,+1.3,+1.3
Phil Foden,ENG,"MF,FW",Manchester City,22,2000,4.3,1,9,5,55.6,2.11,1.17,0.11,0.20,16.1,0,0,0,1.0,1.0,0.11,0.0,0.0
Wesley Fofana,FRA,DF,Chelsea,21,2000,4.4,1,2,1,50.0,0.45,0.23,0.50,1.00,9.0,0,0,0,0.3,0.3,0.16,+0.7,+0.7
Bernardo Folha,POR,MF,Porto,20,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
James Forrest,SCO,FW,Celtic,31,1991,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Emil Forsberg,SWE,"MF,FW",RB Leipzig,30,1991,4.5,1,6,4,66.7,1.34,0.90,0.17,0.25,16.4,0,0,0,0.9,0.9,0.15,+0.1,+0.1
Fraser Forster,ENG,GK,Tottenham,34,1988,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Timothy Fosu-Mensah,NED,"MF,DF",Leverkusen,24,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lassina Franck Traoré,BFA,FW,Shakhtar,21,2001,2.7,1,5,2,40.0,1.84,0.74,0.20,0.50,17.0,0,0,0,0.5,0.5,0.09,+0.5,+0.5
André Franco,POR,MF,Porto,24,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jeremie Frimpong,NED,"MF,FW",Leverkusen,21,2000,4.2,0,4,0,0.0,0.96,0.00,0.00,,16.5,0,0,0,0.4,0.4,0.11,-0.4,-0.4
Kyogo Furuhashi,JPN,FW,Celtic,27,1995,4.0,0,11,4,36.4,2.76,1.00,0.00,0.00,13.4,0,0,0,1.7,1.7,0.16,-1.7,-1.7
Matteo Gabbia,ITA,DF,Milan,22,1999,2.3,1,1,1,100.0,0.43,0.43,1.00,1.00,4.2,0,0,0,0.4,0.4,0.37,+0.6,+0.6
Gianluca Gaetano,ITA,MF,Napoli,22,2000,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Roberto Gagliardini,ITA,MF,Inter,28,1994,1.3,0,1,1,100.0,0.78,0.78,0.00,0.00,13.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Cody Gakpo,NED,"FW,MF",Liverpool,23,1999,1.7,0,2,1,50.0,1.18,0.59,0.00,0.00,17.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Galeno,BRA,"FW,MF",Porto,24,1997,6.3,2,15,5,33.3,2.40,0.80,0.13,0.40,16.6,1,0,0,2.8,2.8,0.18,-0.8,-0.8
Conor Gallagher,ENG,MF,Chelsea,22,2000,3.3,0,9,3,33.3,2.69,0.90,0.00,0.00,15.0,0,0,0,1.5,1.5,0.16,-1.5,-1.5
Eric García,ESP,DF,Barcelona,21,2001,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Federico Gatti,ITA,DF,Juventus,24,1998,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gavi,ESP,MF,Barcelona,17,2004,3.7,0,2,0,0.0,0.55,0.00,0.00,,24.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Gerson,BRA,MF,Marseille,25,1997,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Giorgos Giakoumakis,GRE,FW,Celtic,27,1994,2.7,1,10,3,30.0,3.66,1.10,0.10,0.33,14.5,0,0,0,1.7,1.7,0.17,-0.7,-0.7
Samuel Gigot,FRA,DF,Marseille,28,1993,2.8,0,1,0,0.0,0.36,0.00,0.00,,3.4,0,0,0,0.3,0.3,0.27,-0.3,-0.3
Bryan Gil,ESP,MF,Tottenham,21,2001,0.4,0,1,0,0.0,2.25,0.00,0.00,,17.2,0,0,0,0.0,0.0,0.02,0.0,0.0
Gilberto,BRA,DF,Benfica,29,1993,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Olivier Giroud,FRA,FW,Milan,35,1986,10.4,5,23,13,56.5,2.22,1.26,0.13,0.23,13.8,0,2,3,5.7,3.3,0.15,-0.7,-0.3
Jamie Gittens,ENG,MF,Dortmund,17,2004,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Serge Gnabry,GER,"FW,MF",Bayern Munich,27,1995,3.8,2,10,4,40.0,2.62,1.05,0.20,0.50,19.3,1,0,0,1.3,1.3,0.13,+0.7,+0.7
Sean Goldberg,ISR,DF,Maccabi Haifa,27,1995,6.0,0,1,0,0.0,0.17,0.00,0.00,,5.6,0,0,0,0.1,0.1,0.14,-0.1,-0.1
Connor Goldson,ENG,DF,Rangers,29,1992,3.5,0,1,0,0.0,0.29,0.00,0.00,,10.3,0,0,0,0.0,0.0,0.01,0.0,0.0
Joe Gomez,ENG,DF,Liverpool,25,1997,3.3,0,1,0,0.0,0.30,0.00,0.00,,16.6,0,0,0,0.1,0.1,0.12,-0.1,-0.1
Papu Gómez,ARG,"FW,MF",Sevilla,34,1988,2.7,0,6,2,33.3,2.20,0.73,0.00,0.00,23.2,0,0,0,0.3,0.3,0.06,-0.3,-0.3
Sergio Gómez,ESP,"DF,MF",Manchester City,21,2000,3.4,0,7,2,28.6,2.07,0.59,0.00,0.00,22.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Diogo Gonçalves,POR,"FW,MF",Benfica,25,1997,0.4,0,1,1,100.0,2.25,2.25,0.00,0.00,30.3,0,0,0,0.0,0.0,0.04,0.0,0.0
Pedro Gonçalves,POR,"MF,FW",Sporting CP,24,1998,4.0,0,3,3,100.0,0.74,0.74,0.00,0.00,18.2,0,0,0,0.3,0.3,0.11,-0.3,-0.3
Leon Goretzka,GER,MF,Bayern Munich,27,1995,6.7,2,16,7,43.8,2.38,1.04,0.13,0.29,18.7,0,0,0,1.8,1.8,0.12,+0.2,+0.2
Robin Gosens,GER,DF,Inter,28,1994,4.7,1,4,4,100.0,0.85,0.85,0.25,0.25,11.6,0,0,0,0.3,0.3,0.08,+0.7,+0.7
Mario Götze,GER,"MF,FW",Eint Frankfurt,30,1992,5.8,0,4,0,0.0,0.69,0.00,0.00,,19.0,0,0,0,0.5,0.5,0.12,-0.5,-0.5
Lucas Gourna-Douath,FRA,MF,RB Salzburg,18,2003,3.5,0,1,0,0.0,0.29,0.00,0.00,,13.0,0,0,0,0.0,0.0,0.02,0.0,0.0
Kamil Grabara,POL,GK,FC Copenhagen,23,1999,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ryan Gravenberch,NED,MF,Bayern Munich,20,2002,2.8,0,4,2,50.0,1.42,0.71,0.00,0.00,20.8,0,0,0,0.5,0.5,0.13,-0.5,-0.5
Ivo Grbić,CRO,GK,Atlético Madrid,26,1996,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jack Grealish,ENG,FW,Manchester City,26,1995,10.4,0,16,3,18.8,1.54,0.29,0.00,0.00,17.4,0,0,0,1.0,1.0,0.06,-1.0,-1.0
Antoine Griezmann,FRA,"FW,MF",Atlético Madrid,31,1991,4.5,1,20,11,55.0,4.43,2.44,0.05,0.09,16.3,1,0,1,2.5,1.7,0.09,-1.5,-0.7
Florian Grillitsch,AUT,MF,Ajax,26,1995,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Álex Grimaldo,ESP,DF,Benfica,26,1995,10.0,2,15,5,33.3,1.50,0.50,0.13,0.40,23.3,6,0,0,1.2,1.2,0.08,+0.8,+0.8
Marko Grujić,SRB,MF,Porto,26,1996,3.1,0,7,2,28.6,2.27,0.65,0.00,0.00,18.3,0,0,0,0.5,0.5,0.07,-0.5,-0.5
Nemanja Gudelj,SRB,"DF,MF",Sevilla,30,1991,5.5,0,2,0,0.0,0.36,0.00,0.00,,25.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Gonçalo Guedes,POR,"FW,MF",Benfica,25,1996,0.5,0,1,0,0.0,2.09,0.00,0.00,,21.1,0,0,0,0.0,0.0,0.04,0.0,0.0
Mattéo Guendouzi,FRA,MF,Marseille,23,1999,4.6,2,7,2,28.6,1.51,0.43,0.14,0.50,24.1,1,1,1,1.2,0.4,0.06,+0.8,+0.6
Raphaël Guerreiro,POR,DF,Dortmund,28,1993,5.3,2,6,3,50.0,1.13,0.56,0.33,0.67,22.8,0,0,0,0.7,0.7,0.12,+1.3,+1.3
Pape Gueye,SEN,MF,Marseille,23,1999,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Péter Gulácsi,HUN,GK,RB Leipzig,32,1990,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
İlkay Gündoğan,GER,MF,Manchester City,31,1990,11.0,1,19,8,42.1,1.72,0.72,0.05,0.13,19.4,1,0,0,1.6,1.6,0.08,-0.6,-0.6
Joško Gvardiol,CRO,DF,RB Leipzig,20,2002,6.0,2,2,2,100.0,0.33,0.33,1.00,1.00,4.1,0,0,0,0.8,0.8,0.38,+1.2,+1.2
Erling Haaland,NOR,FW,Manchester City,22,2000,9.3,12,39,25,64.1,4.17,2.68,0.28,0.44,12.1,0,1,2,10.7,9.1,0.23,+1.3,+1.9
Amadou Haidara,MLI,MF,RB Leipzig,24,1998,3.8,0,6,2,33.3,1.59,0.53,0.00,0.00,21.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3
Achraf Hakimi,MAR,"DF,MF",Paris S-G,23,1998,6.4,0,4,2,50.0,0.62,0.31,0.00,0.00,15.6,0,0,0,0.5,0.5,0.13,-0.5,-0.5
Sead Haksabanović,MNE,"MF,FW",Celtic,23,1999,2.5,0,2,2,100.0,0.79,0.79,0.00,0.00,15.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Sébastien Haller,CIV,FW,Dortmund,28,1994,1.6,0,2,0,0.0,1.26,0.00,0.00,,10.2,0,0,0,0.2,0.2,0.11,-0.2,-0.2
Marcel Halstenberg,GER,DF,RB Leipzig,30,1991,1.9,0,1,0,0.0,0.54,0.00,0.00,,12.2,0,0,0,0.0,0.0,0.02,0.0,0.0
Amine Harit,MAR,MF,Marseille,25,1997,4.2,1,9,5,55.6,2.13,1.18,0.11,0.20,18.7,0,0,0,1.0,1.0,0.12,0.0,0.0
Joe Hart,ENG,GK,Celtic,35,1987,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Makoto Hasebe,JPN,DF,Eint Frankfurt,38,1984,2.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Reo Hatate,JPN,MF,Celtic,24,1997,5.0,0,6,2,33.3,1.21,0.40,0.00,0.00,24.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Milan Havel,CZE,DF,Viktoria Plzeň,27,1994,4.7,0,1,0,0.0,0.21,0.00,0.00,,16.7,0,0,0,0.0,0.0,0.05,0.0,0.0
Kai Havertz,GER,"FW,MF",Chelsea,23,1999,6.9,2,24,7,29.2,3.49,1.02,0.04,0.14,14.1,0,1,1,2.6,1.8,0.08,-0.6,-0.8
Eden Hazard,BEL,"FW,MF",Real Madrid,31,1991,1.5,1,2,1,50.0,1.36,0.68,0.50,1.00,6.9,0,0,0,0.9,0.9,0.44,+0.1,+0.1
Thorgan Hazard,BEL,"DF,FW",Dortmund,29,1993,2.2,1,4,1,25.0,1.80,0.45,0.25,1.00,21.2,1,0,0,0.3,0.3,0.06,+0.7,+0.7
Dolev Haziz,ISR,DF,Maccabi Haifa,27,1995,2.3,0,1,0,0.0,0.43,0.00,0.00,,24.6,0,0,0,0.0,0.0,0.03,0.0,0.0
Lukáš Hejda,CZE,DF,Viktoria Plzeň,32,1990,5.7,0,2,0,0.0,0.35,0.00,0.00,,8.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Jordan Henderson,ENG,MF,Liverpool,32,1990,3.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jack Hendry,SCO,DF,Club Brugge,27,1995,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Benjamin Henrichs,GER,"DF,MF",RB Leipzig,25,1997,2.2,0,2,0,0.0,0.89,0.00,0.00,,13.4,0,0,0,0.3,0.3,0.13,-0.3,-0.3
Mario Hermoso,ESP,DF,Atlético Madrid,27,1995,1.8,1,4,1,25.0,2.28,0.57,0.25,1.00,15.7,0,0,0,0.7,0.7,0.17,+0.3,+0.3
Lucas Hernández,FRA,DF,Bayern Munich,26,1996,1.9,1,1,1,100.0,0.52,0.52,1.00,1.00,3.3,0,0,0,0.4,0.4,0.36,+0.6,+0.6
Theo Hernández,FRA,DF,Milan,24,1997,10.5,0,10,2,20.0,0.95,0.19,0.00,0.00,27.2,3,0,0,0.5,0.5,0.05,-0.5,-0.5
Son Heung-min,KOR,"MF,FW",Tottenham,30,1992,6.9,2,15,8,53.3,2.18,1.17,0.13,0.25,18.4,0,0,0,1.5,1.5,0.10,+0.5,+0.5
Piero Hincapié,ECU,DF,Leverkusen,20,2002,5.0,0,1,0,0.0,0.20,0.00,0.00,,27.8,0,0,0,0.0,0.0,0.03,0.0,0.0
Adam Hložek,CZE,"MF,FW",Leverkusen,20,2002,3.1,0,5,5,100.0,1.64,1.64,0.00,0.00,19.3,1,0,0,0.5,0.5,0.09,-0.5,-0.5
Libor Holík,CZE,DF,Viktoria Plzeň,24,1998,3.2,0,3,1,33.3,0.93,0.31,0.00,0.00,18.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Lukáš Hrádecký,FIN,GK,Leverkusen,32,1989,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Callum Hudson-Odoi,ENG,FW,Leverkusen,21,2000,5.1,1,8,2,25.0,1.56,0.39,0.13,0.50,18.8,0,0,0,0.8,0.8,0.10,+0.2,+0.2
Mats Hummels,GER,DF,Dortmund,33,1988,3.5,0,1,0,0.0,0.29,0.00,0.00,,8.5,0,0,0,0.0,0.0,0.04,0.0,0.0
Pierre Højbjerg,DEN,MF,Tottenham,26,1995,6.9,1,6,2,33.3,0.87,0.29,0.17,0.50,22.5,0,0,0,0.3,0.3,0.05,+0.7,+0.7
Samuel Iling-Junior,ENG,DF,Juventus,18,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gonçalo Inácio,POR,DF,Sporting CP,20,2001,6.0,0,1,0,0.0,0.17,0.00,0.00,,4.1,0,0,0,0.2,0.2,0.18,-0.2,-0.2
Isco,ESP,"MF,FW",Sevilla,30,1992,4.4,1,8,5,62.5,1.80,1.13,0.13,0.20,19.9,1,0,0,0.7,0.7,0.08,+0.3,+0.3
Franco Israel,URU,GK,Sporting CP,22,2000,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Luka Ivanušec,CRO,MF,Dinamo Zagreb,23,1998,5.8,0,8,4,50.0,1.37,0.69,0.00,0.00,19.5,0,0,0,0.9,0.9,0.11,-0.9,-0.9
Ryan Jack,SCO,MF,Rangers,30,1992,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kristijan Jakić,CRO,DF,Eint Frankfurt,25,1997,6.8,0,2,0,0.0,0.29,0.00,0.00,,22.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Reece James,ENG,"DF,MF",Chelsea,22,1999,7.7,1,8,3,37.5,1.04,0.39,0.13,0.33,20.3,1,0,0,0.5,0.5,0.07,+0.5,+0.5
Adnan Januzaj,BEL,"FW,MF",Sevilla,27,1995,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Luis Javier Suárez,COL,FW,Marseille,24,1997,1.3,0,4,1,25.0,3.16,0.79,0.00,0.00,13.0,0,0,0,0.5,0.5,0.12,-0.5,-0.5
Elias Jelert,DEN,"DF,MF",FC Copenhagen,19,2003,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Václav Jemelka,CZE,DF,Viktoria Plzeň,27,1995,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Moritz Jenz,GER,DF,Celtic,23,1999,6.0,0,3,1,33.3,0.50,0.17,0.00,0.00,11.6,0,0,0,0.3,0.3,0.09,-0.3,-0.3
Juan Jesus,BRA,DF,Napoli,31,1991,2.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Erik Jirka,SVK,"FW,MF",Viktoria Plzeň,24,1997,3.0,0,4,1,25.0,1.35,0.34,0.00,0.00,19.7,0,0,0,0.3,0.3,0.07,-0.3,-0.3
Ísak Jóhannesson,ISL,"FW,MF",FC Copenhagen,19,2003,3.2,0,3,2,66.7,0.93,0.62,0.00,0.00,8.5,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Curtis Jones,ENG,"FW,MF",Liverpool,21,2001,1.1,0,3,0,0.0,2.70,0.00,0.00,,15.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Frenkie de Jong,NED,MF,Barcelona,25,1997,2.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Joan Jordán,ESP,MF,Sevilla,28,1994,2.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jorginho,ITA,MF,Chelsea,30,1991,4.6,1,2,1,50.0,0.43,0.22,0.00,0.00,22.5,0,1,1,0.9,0.1,0.05,+0.1,-0.1
Jota,POR,FW,Celtic,23,1999,3.2,2,12,8,66.7,3.79,2.53,0.17,0.25,21.5,1,0,0,0.9,0.9,0.08,+1.1,+1.1
Diogo Jota,POR,"FW,MF",Liverpool,25,1996,2.9,0,7,3,42.9,2.40,1.03,0.00,0.00,15.8,0,0,0,0.8,0.8,0.12,-0.8,-0.8
Vinicius Júnior,BRA,FW,Real Madrid,22,2000,10.8,7,38,19,50.0,3.52,1.76,0.18,0.37,13.6,0,0,0,6.5,6.5,0.17,+0.5,+0.5
Josip Juranović,CRO,DF,Celtic,26,1995,6.0,0,1,0,0.0,0.17,0.00,0.00,,36.6,0,0,1,0.8,0.0,0.03,-0.8,0.0
Ferran Jutglà,ESP,FW,Club Brugge,23,1999,5.7,2,10,6,60.0,1.76,1.06,0.10,0.17,21.5,0,1,1,1.8,1.0,0.10,+0.2,0.0
Issa Kaboré,BFA,DF,Marseille,21,2001,1.3,0,1,0,0.0,0.80,0.00,0.00,,11.5,0,0,0,0.0,0.0,0.03,0.0,0.0
Pierre Kalulu,FRA,DF,Milan,22,2000,8.3,0,2,2,100.0,0.24,0.24,0.00,0.00,25.6,0,0,0,0.0,0.0,0.02,0.0,0.0
Lukáš Kalvach,CZE,MF,Viktoria Plzeň,27,1995,5.5,0,3,2,66.7,0.55,0.37,0.00,0.00,30.9,0,0,0,0.3,0.3,0.10,-0.3,-0.3
Daichi Kamada,JPN,"MF,FW",Eint Frankfurt,25,1996,7.7,3,12,5,41.7,1.55,0.65,0.17,0.40,17.5,0,1,1,3.0,2.2,0.19,0.0,-0.2
Glen Kamara,FIN,MF,Rangers,26,1995,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Dijon Kameri,AUT,MF,RB Salzburg,18,2004,1.3,0,4,2,50.0,2.98,1.49,0.00,0.00,23.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Kevin Kampl,SVN,MF,RB Leipzig,31,1990,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Harry Kane,ENG,FW,Tottenham,29,1993,8.0,1,20,4,20.0,2.50,0.50,0.00,0.00,17.2,2,1,2,3.6,2.0,0.10,-2.6,-2.0
N'Golo Kanté,FRA,MF,Chelsea,31,1991,1.8,0,2,0,0.0,1.10,0.00,0.00,,9.6,0,0,0,0.6,0.6,0.32,-0.6,-0.6
Mamoudou Karamoko,FRA,FW,FC Copenhagen,22,1999,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Moise Kean,ITA,"FW,MF",Juventus,22,2000,1.2,1,4,2,50.0,3.24,1.62,0.25,0.50,10.7,0,0,0,1.4,1.4,0.36,-0.4,-0.4
Ryan Kent,ENG,"FW,MF",Rangers,25,1996,5.6,0,7,1,14.3,1.24,0.18,0.00,0.00,23.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Franck Kessié,CIV,MF,Barcelona,25,1996,3.0,1,3,2,66.7,0.99,0.66,0.33,0.50,8.8,0,0,0,0.3,0.3,0.09,+0.7,+0.7
Davit Khocholava,GEO,DF,FC Copenhagen,29,1993,4.8,0,1,0,0.0,0.21,0.00,0.00,,10.4,0,0,0,0.1,0.1,0.09,-0.1,-0.1
Joshua Kimmich,GER,MF,Bayern Munich,27,1995,9.0,1,21,9,42.9,2.33,1.00,0.00,0.00,28.3,4,1,1,1.7,0.9,0.04,-0.7,-0.9
Presnel Kimpembe,FRA,DF,Paris S-G,26,1995,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Leon King,SCO,DF,Rangers,18,2004,4.2,0,1,0,0.0,0.24,0.00,0.00,,11.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Simon Kjær,DEN,DF,Milan,33,1989,5.6,0,3,0,0.0,0.53,0.00,0.00,,12.4,0,0,0,0.3,0.3,0.09,-0.3,-0.3
Maurits Kjærgaard,DEN,MF,RB Salzburg,19,2003,5.5,0,9,1,11.1,1.64,0.18,0.00,0.00,24.1,0,0,0,0.6,0.6,0.07,-0.6,-0.6
Davy Klaassen,NED,MF,Ajax,29,1993,2.4,1,1,1,100.0,0.42,0.42,1.00,1.00,11.3,0,0,0,0.1,0.1,0.07,+0.9,+0.9
Jan Kliment,CZE,FW,Viktoria Plzeň,28,1993,0.5,1,1,1,100.0,2.00,2.00,1.00,1.00,12.5,0,0,0,0.1,0.1,0.11,+0.9,+0.9
Lukas Klostermann,GER,DF,RB Leipzig,26,1996,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ansgar Knauff,GER,"DF,FW",Eint Frankfurt,20,2002,3.3,0,7,2,28.6,2.15,0.61,0.00,0.00,21.9,0,0,0,0.5,0.5,0.07,-0.5,-0.5
Gregor Kobel,SUI,GK,Dortmund,24,1997,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Philipp Köhn,SUI,GK,RB Salzburg,24,1998,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Sekou Koita,MLI,FW,RB Salzburg,22,1999,0.2,0,1,0,0.0,4.50,0.00,0.00,,13.1,0,0,0,0.0,0.0,0.04,0.0,0.0
Koke,ESP,MF,Atlético Madrid,30,1992,3.7,0,2,1,50.0,0.55,0.27,0.00,0.00,21.5,0,0,0,0.2,0.2,0.09,-0.2,-0.2
Sead Kolašinac,BIH,DF,Marseille,29,1993,1.7,0,1,0,0.0,0.60,0.00,0.00,,4.3,0,0,0,0.3,0.3,0.35,-0.3,-0.3
Randal Kolo Muani,FRA,FW,Eint Frankfurt,23,1998,5.7,2,12,7,58.3,2.10,1.22,0.17,0.29,14.3,0,0,0,1.4,1.4,0.12,+0.6,+0.6
Ibrahima Konaté,FRA,DF,Liverpool,23,1999,2.9,0,1,0,0.0,0.35,0.00,0.00,,12.8,0,0,0,0.0,0.0,0.03,0.0,0.0
Geoffrey Kondogbia,CTA,MF,Atlético Madrid,29,1993,2.5,0,7,0,0.0,2.80,0.00,0.00,,26.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Yukhym Konoplia,UKR,DF,Shakhtar,22,1999,4.6,0,1,0,0.0,0.22,0.00,0.00,,12.3,0,0,0,0.0,0.0,0.04,0.0,0.0
Jan Kopic,CZE,"FW,MF",Viktoria Plzeň,32,1990,0.9,0,2,0,0.0,2.22,0.00,0.00,,17.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Odilon Kossounou,CIV,DF,Leverkusen,21,2001,4.8,0,2,0,0.0,0.42,0.00,0.00,,19.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Filip Kostić,SRB,"DF,FW",Juventus,29,1992,4.8,0,6,2,33.3,1.26,0.42,0.00,0.00,16.6,0,0,0,0.4,0.4,0.07,-0.4,-0.4
Kalidou Koulibaly,SEN,DF,Chelsea,31,1991,6.3,0,3,0,0.0,0.48,0.00,0.00,,10.0,0,0,0,0.5,0.5,0.16,-0.5,-0.5
Jules Koundé,FRA,DF,Barcelona,23,1998,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mateo Kovačić,CRO,MF,Chelsea,28,1994,6.9,1,4,1,25.0,0.58,0.14,0.25,1.00,19.8,0,0,0,0.3,0.3,0.06,+0.7,+0.7
Adam Kronus,,FW,Viktoria Plzeň,20,2002,0.0,0,2,0,0.0,60.00,0.00,0.00,,17.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Toni Kroos,GER,MF,Real Madrid,32,1990,9.4,0,10,1,10.0,1.07,0.11,0.00,0.00,27.5,0,0,0,0.3,0.3,0.03,-0.3,-0.3
Rade Krunić,BIH,"MF,FW",Milan,28,1993,9.1,1,5,2,40.0,0.55,0.22,0.20,0.50,14.2,0,0,0,0.9,0.9,0.18,+0.1,+0.1
Dmytro Kryskiv,UKR,MF,Shakhtar,21,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Serhiy Kryvtsov,UKR,DF,Shakhtar,31,1991,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mohammed Kudus,GHA,FW,Ajax,21,2000,5.0,4,8,4,50.0,1.61,0.80,0.50,1.00,11.9,0,0,0,1.8,1.8,0.22,+2.2,+2.2
Dejan Kulusevski,SWE,"MF,DF",Tottenham,22,2000,2.2,0,3,0,0.0,1.35,0.00,0.00,,16.0,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Khvicha Kvaratskhelia,GEO,FW,Napoli,21,2001,7.7,2,35,11,31.4,4.55,1.43,0.03,0.09,17.9,0,1,3,5.7,3.3,0.10,-3.7,-2.3
Konrad Laimer,AUT,"MF,FW",RB Leipzig,25,1997,2.9,0,2,0,0.0,0.69,0.00,0.00,,8.0,0,0,0,0.2,0.2,0.10,-0.2,-0.2
Érik Lamela,ARG,"FW,MF",Sevilla,30,1992,3.1,0,3,2,66.7,0.97,0.65,0.00,0.00,16.9,0,0,0,0.5,0.5,0.16,-0.5,-0.5
Noa Lang,NED,FW,Club Brugge,23,1999,3.2,0,2,1,50.0,0.62,0.31,0.00,0.00,30.0,0,0,1,0.8,0.1,0.03,-0.8,-0.1
