Player,Nation,Pos,Squad,Age,Born,90s,PassCompleted,PassAtt,PassCompleted%,TotDist,PrgDist,ShortCmp,ShortAtt,ShortCmp%,MediumCmp,MediumAtt,MediumCmp%,LongCmp,LongAtt,LongCmp%,Ast,xAG,xA,A-xAG,KeyPasses,FinalThird,PassesPenArea,CrossPenArea,ProgPasses
Renaud Emond,BEL,FW,Eupen,31,1991,4.8,70,107,65.4,1116,256,32,42,76.2,27,42,64.3,7,11,63.6,0,0.2,0.1,-0.2,2,11,2,0,11
Romaric Etonde,FRA,MF,Cercle Brugge,18,2005,0.1,3,3,100.0,53,0,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Alieu Fadera,GAM,"FW,DF",Genk,21,2001,10.7,284,388,73.2,4261,1032,144,184,78.3,84,122,68.9,29,43,67.4,1,5.2,4.4,-4.2,28,16,14,6,24
Noah Fadiga,SEN,"DF,FW",Gent,23,1999,4.6,139,184,75.5,2226,626,69,85,81.2,62,78,79.5,5,14,35.7,1,0.9,0.2,+0.1,3,7,2,1,8
Matias Fernandez-Pardo,BEL,"FW,MF",Gent,18,2005,2.1,56,68,82.4,970,137,25,28,89.3,17,22,77.3,10,11,90.9,0,0.1,0.2,-0.1,2,1,5,1,7
Fabio Ferraro,BEL,MF,RWD Molenbeek,20,2002,0.2,5,5,100.0,65,28,3,3,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1
Oleksandr Filin,RUS,DF,Eupen,27,1996,9.7,378,491,77.0,7071,2927,128,156,82.1,186,224,83.0,47,86,54.7,0,0.4,0.2,-0.4,3,41,3,0,43
Matteo Filorizzo,BEL,"FW,MF",Eupen,17,2006,0.4,3,7,42.9,50,4,2,3,66.7,1,3,33.3,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Seydou Fini,ITA,"DF,FW",Standard Liège,17,2006,0.5,25,31,80.6,404,139,12,13,92.3,9,11,81.8,3,5,60.0,0,0.0,0.2,0.0,0,3,2,0,3
Alfreð Finnbogason,ISL,FW,Eupen,34,1989,12.5,201,320,62.8,3045,795,112,165,67.9,61,96,63.5,15,23,65.2,3,1.6,1.2,+1.4,16,20,6,0,31
Mathias Fixelles,BEL,MF,Westerlo,26,1996,6.4,232,307,75.6,4429,1231,94,117,80.3,89,113,78.8,40,57,70.2,0,0.2,0.4,-0.2,3,28,5,0,41
Alexis Flips,FRA,"FW,MF",Anderlecht,23,2000,4.2,136,192,70.8,2238,669,60,75,80.0,56,72,77.8,10,30,33.3,0,0.6,1.5,-0.6,9,8,5,3,19
Malick Fofana,BEL,"DF,MF",Gent,18,2005,12.7,437,546,80.0,7401,1879,206,235,87.7,179,218,82.1,39,58,67.2,3,4.5,3.5,-1.5,32,23,26,11,45
Núrio Fortuna,ANG,"DF,MF",Gent,28,1995,4.4,174,234,74.4,3507,1393,54,69,78.3,98,118,83.1,20,39,51.3,0,0.0,0.1,0.0,0,17,1,0,22
Marlon Fossey,USA,DF,Standard Liège,24,1998,18.0,726,965,75.2,11322,3925,384,458,83.8,287,372,77.2,39,85,45.9,2,2.3,1.3,-0.3,23,24,26,11,52
Iver Fossum,NOR,"MF,FW",Kortrijk,27,1996,1.9,45,58,77.6,758,298,20,26,76.9,20,26,76.9,3,3,100.0,0,0.1,0.2,-0.1,2,7,1,1,7
Daam Foulon,BEL,"DF,MF",Mechelen,24,1999,28.2,1171,1565,74.8,19884,6668,500,603,82.9,570,706,80.7,74,173,42.8,2,2.1,2.3,-0.1,17,82,20,12,118
Guillaume François,BEL,DF,Union SG,33,1990,0.8,10,17,58.8,249,111,3,4,75.0,3,8,37.5,4,5,80.0,0,0.0,0.0,0.0,0,2,0,0,2
Matija Frigan,CRO,FW,Westerlo,20,2003,11.2,121,186,65.1,2047,480,50,80,62.5,51,70,72.9,12,21,57.1,0,0.3,0.4,-0.3,6,12,5,0,16
Haruya Fujii,JPN,DF,Kortrijk,22,2000,5.0,170,220,77.3,3631,1838,46,58,79.3,95,113,84.1,26,42,61.9,0,0.0,0.1,0.0,0,14,0,0,15
Joel Fujita,JPN,MF,Sint-Truiden,21,2002,9.9,450,554,81.2,7646,1960,187,224,83.5,209,242,86.4,36,58,62.1,1,0.8,0.9,+0.2,8,34,11,2,52
Matías Galarza,ARG,MF,Genk,21,2002,14.4,609,766,79.5,11004,3150,248,292,84.9,279,327,85.3,62,97,63.9,0,1.6,2.3,-1.6,15,99,17,1,103
Omri Gandelman,ISR,MF,Gent,23,2000,8.7,216,318,67.9,3675,1165,96,126,76.2,93,129,72.1,19,38,50.0,3,1.3,0.5,+1.7,9,23,3,1,32
Munashe Garan'anga,ZIM,DF,Mechelen,22,2001,4.9,182,241,75.5,3233,1408,74,87,85.1,96,116,82.8,10,27,37.0,0,0.0,0.1,0.0,0,13,0,0,13
Federico Gattoni,ARG,DF,Anderlecht,24,1999,1.1,79,84,94.0,1545,440,21,21,100.0,50,50,100.0,7,12,58.3,0,0.0,0.0,0.0,0,2,0,0,6
Yann Gboho,FRA,"MF,FW",Cercle Brugge,22,2001,15.4,241,382,63.1,3264,1063,136,203,67.0,83,111,74.8,4,16,25.0,3,3.0,2.3,0.0,31,20,23,1,52
Théo Gécé,BEL,MF,RWD Molenbeek,22,2001,1.4,33,47,70.2,564,186,11,14,78.6,16,19,84.2,3,6,50.0,0,0.0,0.0,0.0,0,0,0,0,4
Pieter Gerkens,BEL,"MF,FW",Gent,27,1995,10.1,337,459,73.4,6237,1631,144,185,77.8,134,171,78.4,46,77,59.7,1,1.4,1.3,-0.4,10,42,7,2,53
Nick Gillekens,BEL,GK,Westerlo,28,1995,4.0,137,176,77.8,4023,2790,19,19,100.0,58,60,96.7,56,91,61.5,0,0.0,0.0,0.0,0,7,0,0,0
Bruno Godeau,BEL,DF,Sint-Truiden,31,1992,27.5,1909,2174,87.8,37311,13191,640,697,91.8,1017,1081,94.1,206,318,64.8,0,0.4,1.0,-0.4,5,144,5,2,101
Fernand Gouré,CIV,"FW,MF",Westerlo,21,2002,0.3,5,12,41.7,50,4,3,7,42.9,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Makhtar Gueye,SEN,FW,RWD Molenbeek,25,1997,24.2,304,546,55.7,4313,1256,165,259,63.7,94,188,50.0,17,33,51.5,1,1.8,1.4,-0.8,16,31,10,0,45
Parfait Guiagon,CIV,"FW,MF",Charleroi,22,2001,15.2,421,539,78.1,5391,1749,249,296,84.1,122,148,82.4,12,22,54.5,2,1.5,1.7,+0.5,13,47,18,0,75
Muhammed Gümüskaya,TUR,MF,Westerlo,22,2001,0.9,30,46,65.2,525,137,15,23,65.2,11,14,78.6,4,6,66.7,0,0.1,0.2,-0.1,1,1,2,2,4
Pape Habib Guèye,SEN,FW,Kortrijk,23,1999,0.1,0,3,0.0,0,0,0,1,0.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Anouar Ait El Hadj,BEL,"MF,FW",Genk,21,2002,3.1,105,140,75.0,1734,559,52,65,80.0,42,54,77.8,8,17,47.1,0,0.4,0.7,-0.4,6,12,7,3,20
Bakary Haidara,CIV,DF,Westerlo,18,2005,3.9,136,168,81.0,3339,980,22,32,68.8,80,86,93.0,33,47,70.2,0,0.0,0.0,0.0,1,11,0,0,8
Geoffry Hairemans,BEL,"FW,MF",Mechelen,31,1991,23.1,1066,1417,75.2,20638,6173,415,513,80.9,455,562,81.0,166,275,60.4,3,4.2,4.5,-1.2,65,118,55,14,197
Daiki Hashioka,JPN,"DF,MF",Sint-Truiden,24,1999,16.7,734,907,80.9,11818,3436,360,409,88.0,308,366,84.2,42,81,51.9,2,1.7,1.0,+0.3,14,53,10,5,65
Dogucan Haspolat,TUR,MF,Westerlo,23,2000,5.2,237,303,78.2,4312,1296,94,109,86.2,108,124,87.1,27,50,54.0,0,0.1,0.4,-0.1,2,35,2,0,40
Ibe Hautekiet,BEL,DF,Standard Liège,21,2002,0.6,18,34,52.9,305,69,9,14,64.3,6,9,66.7,2,8,25.0,0,0.3,0.3,-0.3,3,1,1,0,2
Isaac Hayden,ENG,MF,Standard Liège,28,1995,7.4,369,414,89.1,6586,1478,134,155,86.5,193,205,94.1,30,39,76.9,0,0.2,0.1,-0.2,2,20,1,0,29
Thorgan Hazard,BEL,"FW,MF",Anderlecht,30,1993,15.3,599,747,80.2,8993,2486,325,381,85.3,192,229,83.8,41,67,61.2,4,3.5,4.0,+0.5,33,43,24,3,70
David Henen,TOG,"MF,DF",Kortrijk,27,1996,2.9,87,118,73.7,1151,311,47,59,79.7,29,37,78.4,1,7,14.3,1,0.5,0.1,+0.5,4,6,4,0,10
Laurent Henkinet,BEL,GK,Standard Liège,30,1992,1.0,27,32,84.4,566,332,5,5,100.0,19,19,100.0,3,8,37.5,0,0.0,0.0,0.0,0,0,0,0,0
Jonathan Heris,BEL,DF,RWD Molenbeek,32,1990,9.7,348,445,78.2,6554,2786,127,148,85.8,178,219,81.3,39,69,56.5,2,0.6,0.3,+1.4,4,21,7,4,38
Daan Heymans,BEL,"MF,FW",Charleroi,24,1999,18.5,576,827,69.6,8574,2661,325,431,75.4,179,240,74.6,38,78,48.7,2,1.7,2.0,+0.3,13,66,17,5,88
Bryan Heynen,BEL,MF,Genk,26,1997,23.5,607,867,70.0,10859,3525,248,331,74.9,270,349,77.4,64,109,58.7,3,3.2,2.8,-0.2,27,105,17,1,132
Andrew Hjulsager,DEN,"MF,DF",Gent,28,1995,7.9,210,312,67.3,3320,1270,117,140,83.6,69,106,65.1,16,42,38.1,0,1.1,1.2,-1.1,14,28,20,5,47
Raphael Holzhauser,AUT,MF,OH Leuven,30,1993,0.8,34,46,73.9,557,122,17,20,85.0,13,15,86.7,2,8,25.0,0,0.1,0.1,-0.1,2,2,1,0,3
Shion Homma,JPN,FW,Club Brugge,22,2000,0.1,3,3,100.0,63,14,0,0,,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,1,0,1
Patrik Hrošovský,SVK,MF,Genk,31,1992,23.7,891,1116,79.8,16274,4874,359,411,87.3,363,432,84.0,128,206,62.1,4,2.0,2.7,+2.0,26,106,16,1,122
Guillaume Hubert,BEL,GK,RWD Molenbeek,29,1994,0.2,7,13,53.8,252,192,1,1,100.0,3,4,75.0,3,8,37.5,0,0.0,0.0,0.0,0,0,0,0,0
Nathan Huygevelde,BEL,MF,Union SG,19,2004,0.0,2,2,100.0,25,15,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Hong Hyunseok,KOR,MF,Gent,24,1999,17.5,743,989,75.1,11017,3674,399,493,80.9,252,313,80.5,43,93,46.2,4,4.3,4.6,-0.3,45,68,42,5,121
Mounaim El Idrissy,FRA,"FW,MF",Kortrijk,24,1999,8.1,172,278,61.9,2684,676,93,140,66.4,57,91,62.6,14,26,53.8,0,0.3,0.2,-0.3,5,9,5,2,13
Marco Ilaimaharitra,MAD,MF,Charleroi,28,1995,23.7,1071,1381,77.6,18574,6788,465,563,82.6,458,555,82.5,106,177,59.9,1,2.4,2.8,-1.4,31,115,24,5,157
George Ilenikhena,FRA,FW,Antwerp,16,2006,10.8,102,146,69.9,1462,197,59,82,72.0,33,44,75.0,5,8,62.5,0,0.8,0.4,-0.8,7,6,2,0,11
Joachim Imbrechts,SWE,GK,Union SG,21,2001,0.2,3,5,60.0,68,37,1,1,100.0,1,1,100.0,1,3,33.3,0,0.0,0.0,0.0,0,0,0,0,0
Ryotaro Ito,JPN,MF,Sint-Truiden,25,1998,19.8,955,1095,87.2,17427,4483,394,443,88.9,421,456,92.3,109,140,77.9,1,2.1,2.2,-1.1,29,93,28,6,132
Nordin Jackers,BEL,GK,Club Brugge,25,1997,2.9,80,109,73.4,2479,2038,14,14,100.0,32,34,94.1,34,61,55.7,0,0.0,0.0,0.0,0,1,0,0,0
Vincent Janssen,NED,"FW,MF",Antwerp,29,1994,25.6,663,865,76.6,12934,2568,262,335,78.2,275,344,79.9,108,139,77.7,4,4.2,3.6,-0.2,41,69,22,3,94
Wolke Janssens,BEL,DF,Sint-Truiden,28,1995,3.7,230,251,91.6,3900,1132,92,102,90.2,122,127,96.1,10,13,76.9,0,0.2,0.1,-0.2,2,5,0,0,15
Edisson Jordanov,BUL,"DF,MF",Westerlo,30,1993,6.5,247,321,76.9,4216,1365,109,131,83.2,107,133,80.5,21,35,60.0,0,0.4,0.4,-0.4,6,14,5,2,28
Ferran Jutglà,ESP,FW,Club Brugge,24,1999,13.7,277,379,73.1,3795,565,160,206,77.7,84,117,71.8,11,17,64.7,1,2.2,1.9,-1.2,24,15,13,3,20
Elton Kabangu,BEL,"FW,MF",Union SG,25,1998,1.4,44,57,77.2,641,110,26,33,78.8,13,17,76.5,2,3,66.7,1,0.6,0.1,+0.4,3,1,2,2,4
Abdoul Kader Yaméogo,CIV,DF,Club Brugge,18,2004,0.1,9,9,100.0,189,47,1,1,100.0,8,8,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Abdelkahar Kadri,ALG,"MF,FW",Kortrijk,23,2000,25.4,991,1323,74.9,15549,5426,478,557,85.8,364,478,76.2,80,185,43.2,3,4.0,4.9,-1.0,45,107,25,4,154
Marco Kana,BEL,MF,Anderlecht,20,2002,0.2,5,6,83.3,159,83,1,2,50.0,1,1,100.0,3,3,100.0,0,0.0,0.0,0.0,1,2,1,0,2
Marco Kana,BEL,"MF,DF",Kortrijk,20,2002,14.5,529,667,79.3,9968,3531,191,233,82.0,273,313,87.2,56,97,57.7,0,0.1,0.3,-0.1,3,61,6,0,77
Ismaël Kandouss,MAR,DF,Gent,25,1997,24.0,1208,1451,83.3,23403,8499,406,468,86.8,628,687,91.4,149,251,59.4,0,0.3,0.6,-0.3,5,115,9,1,139
Wilfried Kanga,CIV,FW,Standard Liège,25,1998,25.7,283,422,67.1,3594,707,191,247,77.3,73,111,65.8,3,15,20.0,3,2.6,2.5,+0.4,21,21,9,1,30
Kings Kangwa,ZAM,MF,Kortrijk,24,1999,1.8,82,97,84.5,1617,391,32,36,88.9,33,40,82.5,16,20,80.0,0,0.0,0.2,0.0,1,7,1,0,14
Hayao Kawabe,JPN,"MF,FW",Standard Liège,27,1995,21.5,543,792,68.6,9753,3230,230,294,78.2,215,300,71.7,70,144,48.6,5,2.2,3.2,+2.8,33,69,27,6,93
Fatih Kaya,,FW,Sint-Truiden,23,1999,13.0,178,233,76.4,2869,448,80,102,78.4,71,87,81.6,16,22,72.7,0,1.1,0.8,-1.1,14,11,4,0,21
Joris Kayembe,COD,DF,Genk,28,1994,14.1,672,877,76.6,11423,5064,311,355,87.6,277,351,78.9,58,114,50.9,2,1.2,1.2,+0.8,13,76,24,9,107
Emilio Kehrer,GER,"MF,DF",Cercle Brugge,21,2002,0.4,11,18,61.1,161,7,6,9,66.7,3,5,60.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0
Amadou Keita,GUI,"MF,FW",Eupen,21,2001,15.1,464,572,81.1,7695,1854,202,239,84.5,215,242,88.8,28,40,70.0,1,0.6,0.8,+0.4,11,30,9,1,60
Mandela Keita,BEL,MF,OH Leuven,21,2002,0.7,33,35,94.3,762,100,8,8,100.0,16,16,100.0,9,11,81.8,0,0.0,0.0,0.0,0,4,0,0,2
Mandela Keita,BEL,MF,Antwerp,21,2002,16.5,918,1029,89.2,16173,4056,374,419,89.3,441,472,93.4,81,99,81.8,2,1.2,0.6,+0.8,12,92,3,0,94
Gyrano Kerk,SUR,"FW,MF",Antwerp,27,1995,9.8,183,293,62.5,2563,1012,109,165,66.1,62,92,67.4,4,13,30.8,2,2.2,1.4,-0.2,10,12,13,2,38
Bilal El Khannouss,MAR,MF,Genk,19,2004,24.2,1086,1489,72.9,20437,7213,460,564,81.6,387,514,75.3,178,305,58.4,6,8.2,7.3,-2.2,76,142,58,9,219
Sofian Kiyine,MAR,"MF,FW",OH Leuven,25,1997,3.2,78,118,66.1,1714,490,29,41,70.7,30,42,71.4,17,28,60.7,1,0.1,0.5,+0.9,2,15,5,1,25
Willian Klaus,BRA,DF,RWD Molenbeek,29,1994,13.8,469,562,83.5,9962,3228,100,123,81.3,307,330,93.0,58,97,59.8,1,0.4,0.3,+0.6,1,12,2,0,14
Stefan Knežević,SUI,DF,Charleroi,26,1996,9.2,287,395,72.7,5405,2413,107,144,74.3,141,175,80.6,28,56,50.0,0,0.4,0.4,-0.4,4,25,5,0,30
Hervé Koffi,BFA,GK,Charleroi,26,1996,26.0,622,938,66.3,19228,14112,91,93,97.8,263,276,95.3,266,564,47.2,0,0.0,0.1,0.0,0,19,0,0,4
Aboubakary Koita,MTN,"MF,FW",Sint-Truiden,24,1998,25.3,638,828,77.1,11314,2920,287,335,85.7,251,305,82.3,80,142,56.3,2,4.3,3.8,-2.3,43,61,30,4,104
Mory Konaté,GUI,"MF,DF",Mechelen,29,1993,13.5,462,566,81.6,8174,1969,190,238,79.8,219,258,84.9,39,44,88.6,0,0.2,0.2,-0.2,6,38,1,0,46
Youssouf Koné,MLI,DF,RWD Molenbeek,28,1995,6.2,227,290,78.3,4600,1474,82,93,88.2,101,123,82.1,37,64,57.8,0,0.0,0.1,0.0,1,20,3,1,13
Jan Král,CZE,DF,Eupen,24,1999,9.0,416,550,75.6,8140,2909,128,154,83.1,230,269,85.5,46,106,43.4,0,0.6,0.5,-0.6,3,32,1,0,42
Sven Kums,BEL,MF,Gent,35,1988,21.5,1251,1498,83.5,24457,6680,455,503,90.5,562,641,87.7,197,290,67.9,5,4.4,4.9,+0.6,51,154,44,7,181
Bram Lagae,BEL,DF,Gent,19,2004,1.5,89,96,92.7,1594,600,36,38,94.7,41,44,93.2,10,12,83.3,0,0.0,0.0,0.0,2,7,0,0,5
Konstantinos Laifis,CYP,DF,Standard Liège,30,1993,18.7,939,1114,84.3,20285,8073,253,288,87.8,495,540,91.7,173,250,69.2,0,0.2,0.8,-0.2,3,55,2,1,52
Boris lambert,BEL,"MF,DF",Eupen,23,2000,15.8,506,699,72.4,10638,3275,165,220,75.0,235,289,81.3,95,163,58.3,0,0.6,0.4,-0.6,10,58,4,1,77
Loïc Lapoussin,MAD,"DF,MF",Union SG,27,1996,23.0,906,1167,77.6,15185,5995,433,517,83.8,366,445,82.2,76,134,56.7,4,4.6,4.6,-0.6,44,123,44,12,174
Lion Lauberbach,GER,FW,Mechelen,25,1998,19.2,290,399,72.7,4492,820,130,191,68.1,119,147,81.0,20,23,87.0,0,1.3,0.9,-1.3,14,24,7,1,37
Dimitri Lavalée,BEL,DF,Mechelen,26,1997,2.1,141,168,83.9,3012,947,31,34,91.2,89,98,90.8,20,33,60.6,0,0.0,0.0,0.0,0,8,0,0,6
Florian Le Joncour,FRA,DF,RWD Molenbeek,28,1995,9.7,407,531,76.6,7489,3753,153,176,86.9,194,235,82.6,42,89,47.2,0,0.1,0.4,-0.1,2,28,2,0,33
Félix Lemaréchal,FRA,"MF,FW",Cercle Brugge,19,2003,17.4,510,767,66.5,8372,3256,240,309,77.7,188,263,71.5,48,122,39.3,4,3.7,3.4,+0.3,43,63,29,6,90
Theo Leoni,BEL,MF,Anderlecht,23,2000,21.1,1075,1278,84.1,18468,5663,471,531,88.7,448,518,86.5,103,147,70.1,7,3.0,3.4,+4.0,31,108,45,10,141
Fedde Leysen,BEL,DF,Union SG,20,2003,3.7,138,194,71.1,2660,1029,50,61,82.0,63,81,77.8,20,42,47.6,0,0.0,0.1,0.0,1,21,1,0,17
Tobe Leysen,BEL,GK,OH Leuven,21,2002,16.0,414,631,65.6,12769,9092,44,44,100.0,212,215,98.6,156,366,42.6,0,0.0,0.0,0.0,0,8,0,0,0
Jonas Lietaert,BEL,"DF,MF",Cercle Brugge,19,2004,1.9,44,100,44.0,815,579,15,30,50.0,21,41,51.2,6,23,26.1,0,0.0,0.1,0.0,0,3,3,1,4
Heinz Lindner,AUT,GK,Union SG,33,1990,1.0,22,25,88.0,562,389,3,3,100.0,13,13,100.0,6,9,66.7,0,0.0,0.0,0.0,0,0,0,0,0
Justin Lonwijk,SUR,"MF,FW",Anderlecht,23,1999,0.5,12,18,66.7,154,67,6,8,75.0,4,6,66.7,0,2,0.0,0,0.0,0.0,0.0,0,2,0,0,2
Senne Lynen,BEL,MF,Union SG,24,1999,2.0,109,134,81.3,1816,528,47,58,81.0,51,56,91.1,6,11,54.5,0,0.4,0.3,-0.4,3,11,2,1,8
Kevin Mac Allister,ARG,DF,Union SG,25,1997,21.0,1047,1273,82.2,19106,7038,373,412,90.5,574,672,85.4,83,146,56.8,0,0.6,0.9,-0.6,7,82,8,1,95
Koki Machida,JPN,DF,Union SG,25,1997,22.2,1081,1353,79.9,19395,9139,451,517,87.2,510,606,84.2,94,180,52.2,0,1.0,1.3,-1.0,12,105,6,3,163
Nicolas Madsen,DEN,MF,Westerlo,23,2000,23.5,869,1140,76.2,15842,5426,350,428,81.8,372,456,81.6,107,186,57.5,0,4.2,4.0,-4.2,57,82,39,9,144
Mathieu Maertens,BEL,"FW,MF",OH Leuven,28,1995,7.7,141,203,69.5,2336,785,60,86,69.8,65,81,80.2,9,19,47.4,0,0.4,0.3,-0.4,9,16,8,0,29
Gary Magnée,BEL,"DF,MF",Eupen,23,1999,21.8,657,955,68.8,11893,4991,288,344,83.7,263,367,71.7,85,196,43.4,4,3.8,3.7,+0.2,35,61,21,10,81
Christ Makosso,CGO,DF,RWD Molenbeek,19,2004,4.0,104,171,60.8,2846,1294,15,27,55.6,46,68,67.6,42,69,60.9,0,0.0,0.0,0.0,0,11,0,0,5
Yonas Malede,ISR,"FW,MF",Mechelen,23,1999,3.6,80,105,76.2,1128,271,48,59,81.4,27,38,71.1,3,5,60.0,3,1.0,0.9,+2.0,4,5,8,1,13
Kristiyan Malinov,BUL,MF,Kortrijk,29,1994,9.7,328,422,77.7,5565,2022,144,176,81.8,145,171,84.8,27,48,56.3,0,0.2,0.8,-0.2,3,27,6,0,49
Mark Mampasi,UKR,DF,Kortrijk,20,2003,18.9,553,729,75.9,10426,4055,192,226,85.0,274,347,79.0,69,124,55.6,1,0.6,0.4,+0.4,4,51,2,1,47
Damien Marcq,FRA,DF,Charleroi,34,1988,15.8,576,707,81.5,11360,4613,217,244,88.9,263,298,88.3,82,138,59.4,0,0.3,0.7,-0.3,5,42,3,1,51
Théo Maréchal,NED,"MF,FW",Eupen,18,2005,0.1,0,2,0.0,0,0,0,2,0.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Eliot Matazo,BEL,MF,Antwerp,21,2002,0.2,18,25,72.0,332,92,8,8,100.0,8,10,80.0,2,5,40.0,0,0.1,0.0,-0.1,1,0,0,0,0
Yusuke Matsuo,JPN,"MF,FW",Westerlo,26,1997,9.3,157,234,67.1,2251,540,83,114,72.8,52,69,75.4,9,22,40.9,1,0.6,0.8,+0.4,11,12,8,1,25
Youssef Maziz,FRA,"MF,FW",OH Leuven,25,1998,17.6,464,708,65.5,9058,3722,186,230,80.9,167,239,69.9,88,182,48.4,5,3.5,3.5,+1.5,41,55,20,5,76
Dylan Mbayo,BEL,"FW,MF",Kortrijk,21,2001,5.0,107,142,75.4,1588,412,55,75,73.3,45,55,81.8,3,6,50.0,0,0.1,0.1,-0.1,2,9,3,0,12
Isaac Mbenza,BEL,"DF,FW",Charleroi,27,1996,17.5,509,747,68.1,8858,2974,244,289,84.4,177,256,69.1,68,160,42.5,2,2.8,2.7,-0.8,27,46,17,8,55
Pathé Mboup,SEN,"MF,FW",RWD Molenbeek,19,2003,8.5,165,232,71.1,2750,522,74,96,77.1,47,64,73.4,26,36,72.2,2,1.3,1.1,+0.7,10,9,4,0,12
Mark McKenzie,USA,DF,Genk,24,1999,20.9,1183,1369,86.4,24975,9026,297,339,87.6,712,769,92.6,157,228,68.9,2,0.9,1.0,+1.1,12,114,2,0,127
Dire Mebude,SCO,"MF,FW",Westerlo,19,2004,1.1,23,30,76.7,313,97,11,16,68.8,7,7,100.0,2,3,66.7,0,0.1,0.1,-0.1,1,1,2,0,6
Brandon Mechele,BEL,DF,Club Brugge,30,1993,29.8,1785,2062,86.6,36520,12590,530,591,89.7,987,1069,92.3,253,360,70.3,0,0.1,0.4,-0.1,1,138,4,0,152
Nayel Mehssatou,CHI,"DF,MF",Kortrijk,21,2002,21.4,717,964,74.4,11889,4904,305,367,83.1,311,389,79.9,51,124,41.1,1,1.9,2.0,-0.9,25,60,22,15,85
Bjorn Meijer,NED,DF,Club Brugge,20,2003,14.9,653,880,74.2,10643,4278,320,386,82.9,266,354,75.1,45,88,51.1,0,2.4,2.5,-2.4,16,75,21,13,90
Hamza Mendyl,MAR,"DF,MF",OH Leuven,25,1997,16.7,460,616,74.7,7035,2607,248,297,83.5,168,217,77.4,25,64,39.1,1,1.4,1.0,-0.4,8,31,13,8,46
Xavier Mercier,FRA,"MF,FW",RWD Molenbeek,34,1989,14.6,433,633,68.4,7995,2958,177,216,81.9,168,239,70.3,63,125,50.4,3,5.8,4.7,-2.8,47,48,32,8,86
Billel Messaoudi,ALG,"DF,MF",Kortrijk,25,1997,0.3,11,14,78.6,142,24,7,9,77.8,4,4,100.0,0,0,,0,0.0,0.0,0.0,1,0,0,0,2
Senna Miangue,BEL,DF,Cercle Brugge,26,1997,8.0,224,399,56.1,4295,2449,79,104,76.0,108,180,60.0,27,90,30.0,0,0.6,1.2,-0.6,6,30,15,4,44
Alex Mighten,ENG,MF,Kortrijk,21,2002,2.7,42,55,76.4,647,142,22,27,81.5,17,17,100.0,3,6,50.0,0,0.1,0.2,-0.1,3,5,4,1,5
Simon Mignolet,BEL,GK,Club Brugge,35,1988,27.1,800,986,81.1,21151,15057,133,134,99.3,410,412,99.5,252,435,57.9,0,0.0,0.1,0.0,0,12,1,0,0
Florian Miguel,FRA,DF,OH Leuven,26,1996,18.5,551,771,71.5,9735,4014,230,270,85.2,266,356,74.7,44,103,42.7,1,0.5,0.5,+0.5,8,32,6,3,44
Alan Minda,ECU,"FW,MF",Cercle Brugge,20,2003,16.8,219,318,68.9,3208,828,117,170,68.8,77,105,73.3,11,14,78.6,6,4.5,2.6,+1.5,23,14,14,1,35
Kento Misao,JPN,MF,OH Leuven,27,1996,7.3,163,236,69.1,2855,1032,72,97,74.2,66,92,71.7,17,34,50.0,1,0.3,0.2,+0.7,5,16,0,0,15
Stefan Mitrović,SRB,DF,Gent,33,1990,5.2,174,215,80.9,4155,1590,37,45,82.2,93,108,86.1,41,57,71.9,0,0.0,0.1,0.0,1,22,1,0,27
Kevin Möhwald,GER,MF,Eupen,30,1993,15.0,652,786,83.0,10538,2897,309,346,89.3,247,293,84.3,56,82,68.3,1,1.6,1.6,-0.6,19,57,14,7,75
Lars Montegnies,BEL,MF,Kortrijk,17,2005,1.9,61,77,79.2,1116,347,20,24,83.3,30,36,83.3,6,11,54.5,0,0.0,0.0,0.0,0,8,0,0,8
Luca Monticelli,BEL,MF,Anderlecht,18,2005,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Roméo Monticelli,BEL,DF,Charleroi,17,2005,1.3,65,89,73.0,931,496,36,41,87.8,26,37,70.3,1,6,16.7,0,0.1,0.1,-0.1,1,6,1,0,8
Ryota Morioka,JPN,MF,Charleroi,32,1991,10.1,464,573,81.0,8631,2241,187,225,83.1,193,218,88.5,66,93,71.0,0,0.2,0.7,-0.2,5,34,9,1,49
Anthony Moris,LUX,GK,Union SG,33,1990,28.8,770,999,77.1,22988,16851,108,108,100.0,353,366,96.4,306,518,59.1,0,0.1,0.1,-0.1,1,19,1,0,0
Kerim Mrabti,SWE,"MF,FW",Mechelen,29,1994,28.2,837,1047,79.9,14569,3761,383,455,84.2,340,399,85.2,84,109,77.1,4,2.8,2.3,+1.2,31,87,23,2,105
