Player,Nation,Pos,Squad,Age,Born,90s,Goals,Shots,SoT,SoT%,Shots/90,SoT/90,Goals/Shots,Goals/SoT,AvgDist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
Bobby Clark,ENG,MF,Liverpool,18,2005,1.1,1,2,2,100.0,1.84,1.84,0.50,0.50,15.0,0,0,0,0.5,0.5,0.24,+0.5,+0.5
Jonathan Clauss,FRA,"DF,MF",Marseille,30,1992,11.1,2,7,2,28.6,0.63,0.18,0.29,1.00,17.8,1,0,0,1.3,1.3,0.19,+0.7,+0.7
Sebastián Coates,URU,DF,Sporting CP,32,1990,5.6,1,5,1,20.0,0.89,0.18,0.20,1.00,9.1,0,0,0,0.4,0.4,0.09,+0.6,+0.6
Timothé Cognat,FRA,MF,Servette FC,25,1998,3.7,0,7,0,0.0,1.89,0.00,0.00,,24.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Ebrima Colley,GAM,FW,Young Boys,23,2000,0.7,0,1,0,0.0,1.50,0.00,0.00,,32.0,0,0,0,0.0,0.0,0.02,0.0,0.0
Santi Comesaña,ESP,MF,Villarreal,26,1996,3.6,1,7,2,28.6,1.97,0.56,0.14,0.50,13.1,0,0,0,0.6,0.6,0.09,+0.4,+0.4
Francis Coquelin,FRA,MF,Villarreal,32,1991,2.1,0,4,1,25.0,1.95,0.49,0.00,0.00,10.6,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Maxwel Cornet,CIV,"FW,MF",West Ham,26,1996,0.7,0,1,0,0.0,1.38,0.00,0.00,,11.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Pierre Cornud,FRA,DF,Maccabi Haifa,26,1996,4.2,0,3,1,33.3,0.71,0.24,0.00,0.00,11.6,0,0,0,0.4,0.4,0.14,-0.4,-0.4
Joaquín Correa,ARG,"MF,FW",Marseille,28,1994,2.8,0,5,1,20.0,1.79,0.36,0.00,0.00,11.6,0,0,0,0.4,0.4,0.09,-0.4,-0.4
David Costa,POR,MF,Lens,22,2001,1.7,1,4,1,25.0,2.38,0.60,0.25,1.00,21.2,0,0,0,0.2,0.2,0.05,+0.8,+0.8
João Costa,BRA,"MF,FW",Roma,18,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Logan Costa,CPV,DF,Toulouse,22,2001,7.0,0,1,1,100.0,0.14,0.14,0.00,0.00,26.2,0,0,0,0.0,0.0,0.03,0.0,0.0
Vladimír Coufal,CZE,DF,West Ham,30,1992,6.9,0,3,2,66.7,0.44,0.29,0.00,0.00,15.6,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Aaron Cresswell,ENG,DF,West Ham,33,1989,4.6,1,1,1,100.0,0.22,0.22,1.00,1.00,15.5,0,0,0,0.1,0.1,0.13,+0.9,+0.9
Bryan Cristante,ITA,"MF,DF",Roma,28,1995,11.9,1,12,5,41.7,1.01,0.42,0.08,0.20,14.9,0,0,0,2.0,2.0,0.16,-1.0,-1.0
Enzo Crivelli,FRA,"FW,DF",Servette FC,28,1995,2.1,1,5,1,20.0,2.42,0.48,0.20,1.00,9.0,0,0,0,1.3,1.3,0.25,-0.3,-0.3
Ante Crnac,CRO,FW,RKS Raków,19,2003,3.2,0,7,1,14.3,2.16,0.31,0.00,0.00,11.0,0,0,0,1.6,1.6,0.23,-1.6,-1.6
Jorge Cuenca,ESP,DF,Villarreal,23,1999,4.1,0,1,0,0.0,0.25,0.00,0.00,,35.6,0,0,0,0.0,0.0,0.02,0.0,0.0
Miloš Cvetković,SRB,DF,TSC Bačka Top,33,1990,5.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Elvin Cəfərquliyev,AZE,DF,Qarabağ,22,2000,8.3,0,4,0,0.0,0.48,0.00,0.00,,22.6,0,0,0,0.4,0.4,0.09,-0.4,-0.4
Francesco D'Alessio,ITA,MF,Roma,19,2004,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Pontus Dahbo,SWE,MF,Häcken,17,2005,1.5,0,1,1,100.0,0.66,0.66,0.00,0.00,21.0,0,0,0,0.0,0.0,0.05,0.0,0.0
Mahmoud Dahoud,GER,"MF,FW",Brighton,27,1996,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Thijs Dallinga,NED,FW,Toulouse,22,2000,7.3,4,11,4,36.4,1.52,0.55,0.27,0.75,12.7,0,1,1,2.3,1.5,0.13,+1.7,+1.5
Danilo,BRA,FW,Rangers,24,1999,2.1,1,9,4,44.4,4.24,1.88,0.11,0.25,10.7,0,0,0,1.6,1.6,0.18,-0.6,-0.6
Jayden Danns,ENG,DF,Liverpool,17,2006,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kevin Danso,AUT,DF,Lens,24,1998,1.0,0,2,0,0.0,2.00,0.00,0.00,,13.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Amadou Dante,MLI,DF,Sturm Graz,22,2000,3.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Raimane Daou,COM,DF,Marseille,18,2004,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ebrima Darboe,GAM,"MF,DF",LASK,22,2001,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Dean David,ISR,"FW,MF",Maccabi Haifa,27,1996,4.3,1,16,4,25.0,3.68,0.92,0.06,0.25,16.0,0,0,0,2.1,2.1,0.13,-1.1,-1.1
Ben Davies,ENG,DF,Rangers,27,1995,6.0,0,4,0,0.0,0.67,0.00,0.00,,12.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Charles De Ketelaere,BEL,"FW,MF",Atalanta,22,2001,6.8,2,18,8,44.4,2.66,1.18,0.11,0.25,10.9,0,0,0,2.4,2.4,0.14,-0.4,-0.4
Tommaso De Nipoti,ITA,FW,Atalanta,20,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Tommaso Del Lungo,ITA,DF,Atalanta,19,2003,1.0,0,1,0,0.0,1.00,0.00,0.00,,2.1,0,0,0,0.6,0.6,0.58,-0.6,-0.6
Kerem Demirbay,GER,MF,Galatasaray,30,1993,1.7,1,3,1,33.3,1.72,0.57,0.33,1.00,22.0,0,0,0,0.1,0.1,0.05,+0.9,+0.9
Branco van den Boomen,NED,MF,Ajax,28,1995,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mikkel Desler,DEN,DF,Toulouse,28,1995,6.1,1,5,1,20.0,0.82,0.16,0.20,1.00,16.4,0,0,0,0.4,0.4,0.09,+0.6,+0.6
Cyriel Dessers,NGA,FW,Rangers,28,1994,4.3,1,3,1,33.3,0.70,0.23,0.33,1.00,10.3,0,0,0,0.6,0.6,0.19,+0.4,+0.4
Ángel Di María,ARG,FW,Benfica,35,1988,6.3,4,22,5,22.7,3.52,0.80,0.05,0.20,19.9,1,3,3,5.5,3.1,0.14,-1.5,-2.1
Assane Diao,ESP,FW,Betis,17,2005,2.8,1,7,2,28.6,2.52,0.72,0.14,0.50,15.6,0,0,0,1.6,1.6,0.23,-0.6,-0.6
Moussa Diarra,MLI,DF,Toulouse,22,2000,6.1,0,3,0,0.0,0.49,0.00,0.00,,15.5,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Luis Díaz,COL,FW,Liverpool,26,1997,4.9,3,10,6,60.0,2.05,1.23,0.30,0.50,16.7,0,0,0,1.4,1.4,0.14,+1.6,+1.6
Mohamed Diomandé,CIV,MF,Rangers,21,2001,1.9,0,2,1,50.0,1.08,0.54,0.00,0.00,26.7,0,0,0,0.0,0.0,0.02,0.0,0.0
Ousmane Diomande,CIV,DF,Sporting CP,19,2003,6.7,1,3,1,33.3,0.45,0.15,0.33,1.00,15.7,0,0,0,0.2,0.2,0.06,+0.8,+0.8
Andy Diouf,FRA,"MF,DF",Lens,20,2003,0.9,0,1,1,100.0,1.11,1.11,0.00,0.00,9.3,0,0,0,0.1,0.1,0.09,-0.1,-0.1
Álvaro djaló,ESP,MF,Braga,23,1999,1.4,1,9,7,77.8,6.23,4.85,0.11,0.14,21.7,1,0,0,0.4,0.4,0.04,+0.6,+0.6
Berat Djimsiti,ALB,DF,Atalanta,30,1993,11.6,1,4,3,75.0,0.35,0.26,0.25,0.33,8.9,0,0,0,0.4,0.4,0.09,+0.6,+0.6
Ben Doak,SCO,FW,Liverpool,17,2005,1.9,0,1,1,100.0,0.54,0.54,0.00,0.00,13.3,0,0,0,0.0,0.0,0.04,0.0,0.0
Ritsu Doan,JPN,"MF,FW",Freiburg,25,1998,8.8,2,15,7,46.7,1.70,0.79,0.13,0.29,17.4,0,0,0,1.5,1.5,0.10,+0.5,+0.5
Oscar Dorley,LBR,MF,Slavia Prague,25,1998,7.4,0,3,1,33.3,0.41,0.14,0.00,0.00,22.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1
David Doudera,CZE,"DF,MF",Slavia Prague,25,1998,7.3,3,14,3,21.4,1.93,0.41,0.21,1.00,18.8,0,0,0,2.1,2.1,0.15,+0.9,+0.9
Désiré Doué,FRA,MF,Rennes,18,2005,3.8,0,16,4,25.0,4.16,1.04,0.00,0.00,18.0,0,0,0,0.9,0.9,0.05,-0.9,-0.9
Guela Doué,CIV,DF,Rennes,20,2002,3.4,0,1,1,100.0,0.30,0.30,0.00,0.00,17.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1
David Douline,FRA,"MF,FW",Servette FC,30,1993,1.9,0,2,0,0.0,1.04,0.00,0.00,,23.3,0,0,0,0.0,0.0,0.01,0.0,0.0
Josh Duffus,ENG,FW,Brighton,18,2004,0.0,0,1,0,0.0,30.00,0.00,0.00,,11.6,0,0,0,0.1,0.1,0.10,-0.1,-0.1
Andres Dumitrescu,ROU,"DF,MF",Slavia Prague,22,2001,3.7,0,2,1,50.0,0.55,0.27,0.00,0.00,10.8,0,0,0,0.2,0.2,0.10,-0.2,-0.2
Lewis Dunk,ENG,DF,Brighton,31,1991,6.5,0,7,0,0.0,1.08,0.00,0.00,,22.1,4,0,0,0.3,0.3,0.04,-0.3,-0.3
Paulo Dybala,ARG,FW,Roma,29,1993,6.7,2,19,7,36.8,2.84,1.05,0.11,0.29,20.5,3,0,0,1.8,1.8,0.10,+0.2,+0.2
Aron Dønnum,NOR,"MF,FW",Toulouse,25,1998,6.9,1,9,2,22.2,1.31,0.29,0.11,0.50,13.9,0,0,0,0.6,0.6,0.07,+0.4,+0.4
George Earthy,ENG,MF,West Ham,18,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Dennis Eckert,GER,FW,Union SG,26,1997,0.8,0,1,1,100.0,1.18,1.18,0.00,0.00,20.2,0,0,0,0.0,0.0,0.03,0.0,0.0
Éderson,BRA,MF,Atalanta,24,1999,10.2,1,11,5,45.5,1.08,0.49,0.09,0.20,18.8,0,0,0,0.8,0.8,0.07,+0.2,+0.2
Marcus Edwards,ENG,"MF,FW",Sporting CP,24,1998,6.6,1,13,6,46.2,1.98,0.91,0.08,0.17,14.6,0,0,0,2.2,2.2,0.17,-1.2,-1.2
Maximilian Eggestein,GER,MF,Freiburg,26,1996,9.7,1,15,3,20.0,1.55,0.31,0.07,0.33,20.5,0,0,0,1.0,1.0,0.07,0.0,0.0
Eguinaldo,BRA,"MF,FW",Shakhtar,18,2004,2.0,1,6,2,33.3,3.00,1.00,0.17,0.50,12.1,0,0,0,0.6,0.6,0.11,+0.4,+0.4
Meschak Elia,COD,FW,Young Boys,25,1997,1.1,0,1,1,100.0,0.94,0.94,0.00,0.00,38.1,1,0,0,0.0,0.0,0.04,0.0,0.0
Niclas Eliasson,SWE,"FW,MF",AEK Athens,27,1995,1.9,0,2,1,50.0,1.07,0.53,0.00,0.00,21.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Martin Ellingsen,NOR,"DF,MF",Molde,28,1995,5.7,0,7,3,42.9,1.22,0.52,0.00,0.00,21.5,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Harvey Elliott,ENG,"MF,FW",Liverpool,20,2003,8.3,0,19,5,26.3,2.30,0.60,0.00,0.00,20.9,1,0,0,0.9,0.9,0.05,-0.9,-0.9
Julio Enciso,PAR,"FW,MF",Brighton,19,2004,1.1,0,1,0,0.0,0.93,0.00,0.00,,29.7,0,0,0,0.0,0.0,0.01,0.0,0.0
Wataru Endo,JPN,MF,Liverpool,30,1993,6.5,1,6,1,16.7,0.92,0.15,0.17,1.00,19.9,0,0,0,0.2,0.2,0.04,+0.8,+0.8
Enrique,ESP,DF,Betis,19,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kristian Eriksen,NOR,"MF,FW",Molde,28,1995,4.2,4,10,5,50.0,2.39,1.19,0.40,0.80,9.9,0,0,0,1.8,1.8,0.18,+2.2,+2.2
Ricardo Esgaio,POR,"DF,MF",Sporting CP,30,1993,5.8,0,1,0,0.0,0.17,0.00,0.00,,21.6,0,0,0,0.0,0.0,0.05,0.0,0.0
Dario Essugo,POR,DF,Sporting CP,18,2005,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Pervis Estupiñán,ECU,DF,Brighton,25,1998,2.0,0,3,0,0.0,1.52,0.00,0.00,,26.1,0,0,0,0.0,0.0,0.01,0.0,0.0
Abde Ezzalzouli,MAR,FW,Betis,21,2001,4.3,1,8,4,50.0,1.87,0.94,0.13,0.25,16.1,0,0,0,0.8,0.8,0.10,+0.2,+0.2
Łukasz Fabiański,POL,GK,West Ham,38,1985,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ansu Fati,ESP,"MF,FW",Brighton,20,2002,4.1,2,11,6,54.5,2.71,1.48,0.18,0.33,17.0,0,0,0,1.0,1.0,0.09,+1.0,+1.0
Ilay Feingold,ISR,DF,Maccabi Haifa,18,2004,0.8,0,1,0,0.0,1.20,0.00,0.00,,18.6,0,0,0,0.0,0.0,0.01,0.0,0.0
Nabil Fekir,FRA,"MF,FW",Betis,30,1993,0.7,0,1,1,100.0,1.48,1.48,0.00,0.00,28.2,0,0,1,0.8,0.0,0.02,-0.8,0.0
Kiko Femenía,ESP,DF,Villarreal,32,1991,3.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Evan Ferguson,IRL,"MF,FW",Brighton,18,2004,2.3,0,4,1,25.0,1.71,0.43,0.00,0.00,14.5,0,0,0,0.3,0.3,0.09,-0.3,-0.3
Roger Fernandes,GNB,"MF,DF",Braga,17,2005,1.7,1,4,2,50.0,2.32,1.16,0.25,0.50,19.5,0,0,0,0.2,0.2,0.05,+0.8,+0.8
Tiago Ferreira,POR,FW,Sporting CP,21,2002,0.2,0,1,0,0.0,4.29,0.00,0.00,,27.8,0,0,0,0.0,0.0,0.03,0.0,0.0
Florian Flecker,AUT,"MF,DF",LASK,27,1995,2.9,1,3,1,33.3,1.02,0.34,0.33,1.00,16.0,0,0,0,0.4,0.4,0.14,+0.6,+0.6
Alessandro Florenzi,ITA,DF,Milan,32,1991,2.5,0,6,0,0.0,2.41,0.00,0.00,,25.8,1,0,0,0.2,0.2,0.04,-0.2,-0.2
Carlos Forbs,POR,"FW,DF",Ajax,19,2004,4.0,1,3,2,66.7,0.76,0.50,0.33,0.50,12.6,0,0,0,1.2,1.2,0.41,-0.2,-0.2
Pablo Fornals,ESP,"FW,MF",West Ham,27,1996,3.5,0,4,2,50.0,1.15,0.57,0.00,0.00,17.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Kostas Fortounis,GRE,FW,Olympiacos,30,1992,5.4,1,15,3,20.0,2.76,0.55,0.07,0.33,20.8,1,0,0,0.8,0.8,0.05,+0.2,+0.2
Juan Foyth,ARG,DF,Villarreal,25,1998,2.0,0,1,1,100.0,0.50,0.50,0.00,0.00,15.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Lassina Franck Traoré,BFA,"DF,FW",Shakhtar,22,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Przemysław Frankowski,POL,DF,Lens,28,1995,1.8,0,3,1,33.3,1.66,0.55,0.00,0.00,16.8,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Nicolás Freire,ARG,DF,Olympiacos,29,1994,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Iván Fresneda,ESP,MF,Sporting CP,18,2004,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jérémy Frick,SUI,GK,Servette FC,30,1993,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jeremie Frimpong,NED,"DF,MF",Leverkusen,22,2000,7.1,3,20,7,35.0,2.81,0.98,0.15,0.43,13.2,0,0,0,3.7,3.7,0.19,-0.7,-0.7
Angelo Fulgini,FRA,MF,Lens,26,1996,0.7,0,1,0,0.0,1.53,0.00,0.00,,10.8,0,0,0,0.1,0.1,0.09,-0.1,-0.1
Mohammed Fuseini,GHA,"DF,MF",Sturm Graz,21,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Anton Gaaei,DEN,DF,Ajax,20,2002,3.9,0,1,0,0.0,0.25,0.00,0.00,,35.9,0,0,0,0.0,0.0,0.01,0.0,0.0
Matteo Gabbia,ITA,DF,Villarreal,23,1999,5.5,0,2,0,0.0,0.36,0.00,0.00,,6.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Matteo Gabbia,ITA,DF,Milan,23,1999,5.5,1,6,2,33.3,1.09,0.36,0.17,0.50,12.1,0,0,0,0.3,0.3,0.05,+0.7,+0.7
Mijat Gaćinović,SRB,MF,AEK Athens,28,1995,3.1,1,12,4,33.3,3.83,1.28,0.08,0.25,15.3,0,0,0,1.3,1.3,0.11,-0.3,-0.3
Cody Gakpo,NED,FW,Liverpool,24,1999,7.1,4,16,10,62.5,2.26,1.41,0.25,0.40,13.4,0,0,0,3.4,3.4,0.21,+0.6,+0.6
Konstantinos Galanopoulos,GRE,MF,AEK Athens,25,1997,0.4,0,3,0,0.0,7.94,0.00,0.00,,14.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Gauthier Gallon,FRA,GK,Rennes,30,1993,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Silvère Ganvoula M'Boussy,CGO,FW,Young Boys,27,1996,0.7,1,2,0,0.0,3.00,0.00,0.00,,23.0,0,1,1,0.9,0.2,0.09,+0.1,-0.2
Munashe Garan'anga,ZIM,DF,Sheriff Tiraspol,22,2001,4.4,0,1,0,0.0,0.23,0.00,0.00,,16.9,0,0,0,0.0,0.0,0.04,0.0,0.0
Levi Garcia,TRI,FW,AEK Athens,25,1997,2.3,1,8,3,37.5,3.41,1.28,0.13,0.33,14.8,0,0,0,0.7,0.7,0.09,+0.3,+0.3
Jusuf Gazibegović,BIH,DF,Sturm Graz,23,2000,5.9,0,2,0,0.0,0.34,0.00,0.00,,22.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Yann Gboho,FRA,MF,Toulouse,22,2001,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lutsharel Geertruida,NED,DF,Feyenoord,23,2000,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gelabert,ESP,"MF,FW",Toulouse,22,2000,2.2,0,7,4,57.1,3.20,1.83,0.00,0.00,21.1,0,0,0,0.4,0.4,0.05,-0.4,-0.4
Denis Genreau,AUS,"FW,MF",Toulouse,24,1999,0.7,0,1,0,0.0,1.43,0.00,0.00,,24.3,0,0,0,0.0,0.0,0.02,0.0,0.0
Rami Gershon,ISR,DF,Maccabi Haifa,34,1988,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Samuel Gigot,FRA,DF,Marseille,29,1993,7.1,0,5,1,20.0,0.70,0.14,0.00,0.00,8.5,0,0,0,0.5,0.5,0.10,-0.5,-0.5
Billy Gilmour,SCO,MF,Brighton,22,2001,6.6,0,4,1,25.0,0.61,0.15,0.00,0.00,16.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Santiago Giménez,MEX,FW,Feyenoord,22,2001,1.2,1,5,2,40.0,4.29,1.71,0.20,0.50,12.4,0,0,0,0.4,0.4,0.08,+0.6,+0.6
Matthias Ginter,GER,DF,Freiburg,29,1994,8.4,0,2,1,50.0,0.24,0.12,0.00,0.00,10.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Olivier Giroud,FRA,FW,Milan,36,1986,4.9,1,12,5,41.7,2.45,1.02,0.08,0.20,12.4,0,0,0,1.7,1.7,0.14,-0.7,-0.7
Adam Gnezda Čerin,SVN,MF,Panathinaikos,24,1999,4.0,0,5,1,20.0,1.26,0.25,0.00,0.00,15.4,1,0,0,0.4,0.4,0.08,-0.4,-0.4
Giorgi Gocholeishvili,GEO,DF,Shakhtar,22,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mika Godts,BEL,"FW,MF",Ajax,18,2005,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Thomas Goiginger,AUT,FW,LASK,30,1993,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Sean Goldberg,ISR,DF,Maccabi Haifa,28,1995,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Connor Goldson,ENG,DF,Rangers,30,1992,7.0,0,2,0,0.0,0.29,0.00,0.00,,8.6,0,0,0,0.2,0.2,0.09,-0.2,-0.2
James Gomez,GAM,DF,Sparta Prague,21,2001,0.5,0,1,1,100.0,2.00,2.00,0.00,0.00,5.3,0,0,0,0.1,0.1,0.11,-0.1,-0.1
Joe Gomez,ENG,DF,Liverpool,26,1997,6.4,0,8,0,0.0,1.26,0.00,0.00,,23.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Victor Gomez,ESP,DF,Braga,23,2000,1.5,0,2,1,50.0,1.31,0.66,0.00,0.00,25.0,0,0,0,0.0,0.0,0.01,0.0,0.0
Yannick Gomis,SEN,"MF,FW",Aris Limassol FC,31,1992,4.3,0,6,1,16.7,1.38,0.23,0.00,0.00,14.1,0,0,0,0.7,0.7,0.12,-0.7,-0.7
Pedro Gonçalves,POR,"MF,FW",Sporting CP,25,1998,5.3,3,15,5,33.3,2.85,0.95,0.07,0.20,20.1,1,2,2,3.6,2.0,0.14,-0.6,-1.0
Tristan Gooijer,NED,DF,Ajax,18,2004,0.2,0,1,0,0.0,5.29,0.00,0.00,,22.3,0,0,0,0.0,0.0,0.04,0.0,0.0
Kaide Gordon,ENG,FW,Liverpool,18,2004,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jon Gorenc Stanković,SVN,MF,Sturm Graz,27,1996,6.0,0,4,1,25.0,0.67,0.17,0.00,0.00,22.6,0,0,0,0.4,0.4,0.09,-0.4,-0.4
Jay Gorter,NED,GK,Ajax,23,2000,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Amine Gouiri,ALG,"FW,MF",Rennes,23,2000,3.6,2,18,5,27.8,4.95,1.38,0.11,0.40,17.7,0,0,0,1.8,1.8,0.10,+0.2,+0.2
Tiago Gouveia,POR,"FW,MF",Benfica,22,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jonathan Gradit,FRA,DF,Lens,30,1992,2.1,0,1,0,0.0,0.47,0.00,0.00,,8.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Ryan Gravenberch,NED,MF,Liverpool,21,2002,3.8,2,8,8,100.0,2.08,2.08,0.25,0.25,18.8,0,0,0,1.7,1.7,0.21,+0.3,+0.3
Michael Gregoritsch,AUT,FW,Freiburg,29,1994,3.8,5,23,10,43.5,5.98,2.60,0.22,0.50,12.8,0,0,0,3.3,3.3,0.14,+1.7,+1.7
Leon Grgic,AUT,MF,Sturm Graz,17,2006,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Vincenzo Grifo,ITA,"MF,FW",Freiburg,30,1993,6.9,4,10,2,20.0,1.45,0.29,0.20,1.00,21.4,1,2,2,2.6,1.0,0.10,+1.4,+1.0
Álex Grimaldo,ESP,DF,Leverkusen,27,1995,9.3,2,15,4,26.7,1.61,0.43,0.13,0.50,21.6,2,0,0,1.5,1.5,0.10,+0.5,+0.5
Pascal Groß,GER,"MF,DF",Brighton,32,1991,8.0,1,6,3,50.0,0.75,0.37,0.17,0.33,18.4,1,0,0,0.6,0.6,0.10,+0.4,+0.4
Magnus Grødem,NOR,MF,Molde,24,1998,1.6,0,2,1,50.0,1.27,0.63,0.00,0.00,30.3,0,0,0,0.0,0.0,0.02,0.0,0.0
Andrés Guardado,MEX,MF,Betis,36,1986,3.0,0,3,0,0.0,0.99,0.00,0.00,,24.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Gonçalo Guedes,POR,"FW,MF",Villarreal,26,1996,2.0,0,4,1,25.0,2.00,0.50,0.00,0.00,21.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Luka Gugeshashvili,GEO,GK,Qarabağ,24,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Morgan Guilavogui,GUI,FW,Lens,25,1998,0.5,0,1,1,100.0,1.91,1.91,0.00,0.00,23.0,0,0,0,0.0,0.0,0.03,0.0,0.0
Jérémy Guillemenot,SUI,"FW,MF",Servette FC,25,1998,1.7,0,4,1,25.0,2.35,0.59,0.00,0.00,21.8,1,0,0,0.1,0.1,0.03,-0.1,-0.1
Fredrik Gulbrandsen,NOR,FW,Molde,30,1992,3.0,2,7,3,42.9,2.32,1.00,0.29,0.67,14.6,0,0,0,1.8,1.8,0.25,+0.2,+0.2
Manuel Gulde,GER,DF,Freiburg,32,1991,6.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Christian Günter,GER,DF,Freiburg,30,1993,2.2,0,1,0,0.0,0.45,0.00,0.00,,32.0,0,0,0,0.0,0.0,0.02,0.0,0.0
Samuel Gustafson,SWE,MF,Häcken,28,1995,5.9,0,3,1,33.3,0.51,0.17,0.00,0.00,18.8,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Simon Gustafson,SWE,"MF,FW",Häcken,28,1995,2.2,0,2,0,0.0,0.90,0.00,0.00,,22.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Viktor Gyökeres,SWE,FW,Sporting CP,25,1998,6.9,5,14,7,50.0,2.03,1.02,0.21,0.43,13.9,0,2,3,4.7,2.3,0.17,+0.3,+0.7
Jaouen Hadjam,ALG,DF,Young Boys,20,2003,1.7,0,1,0,0.0,0.60,0.00,0.00,,34.2,0,0,0,0.0,0.0,0.02,0.0,0.0
El Hadji Diouf,SEN,DF,Slavia Prague,18,2004,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Anders Hagelskjær,DEN,DF,Molde,26,1997,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Massadio Haïdara,MLI,DF,Lens,30,1992,1.4,0,2,0,0.0,1.41,0.00,0.00,,17.7,0,0,0,0.2,0.2,0.10,-0.2,-0.2
