Player,Nation,Pos,Squad,Age,Born,90s,Goals,Shots,SoT,SoT%,Shots/90,SoT/90,Goals/Shots,Goals/SoT,AvgDist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
Daniel Figueira,POR,GK,Estoril,25,1998,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Diogo Fonseca,POR,DF,Estrela,21,2002,4.8,0,3,0,0.0,0.62,0.00,0.00,,7.0,0,0,0,0.5,0.5,0.16,-0.5,-0.5
Tiago Fonseca Morais,POR,"FW,MF",Boavista,19,2003,15.3,6,20,10,50.0,1.31,0.66,0.25,0.50,17.4,0,1,1,2.8,2.0,0.13,+3.2,+3.0
Théo Fonseca,FRA,FW,Famalicão,23,2000,7.2,2,15,6,40.0,2.09,0.83,0.13,0.33,13.4,0,0,0,2.0,2.0,0.13,0.0,0.0
José Fonte,POR,DF,Braga,39,1983,16.8,0,10,3,30.0,0.59,0.18,0.00,0.00,12.7,0,0,0,0.3,0.3,0.03,-0.3,-0.3
Hernâni Fortes,POR,FW,Rio Ave,31,1991,3.8,0,11,1,9.1,2.92,0.27,0.00,0.00,19.7,0,0,0,0.4,0.4,0.04,-0.4,-0.4
André Franco,POR,"MF,FW",Porto,25,1998,4.9,0,6,2,33.3,1.22,0.41,0.00,0.00,19.4,1,0,0,0.7,0.7,0.11,-0.7,-0.7
Gonçalo Franco,POR,MF,Moreirense,22,2000,30.2,2,45,5,11.1,1.49,0.17,0.04,0.40,25.2,1,0,0,1.9,1.9,0.04,+0.1,+0.1
Afonso freitas,POR,"DF,MF",Vitória,23,2000,8.1,0,4,0,0.0,0.50,0.00,0.00,,14.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Iván Fresneda,ESP,"MF,DF",Sporting CP,18,2004,0.4,0,1,0,0.0,2.31,0.00,0.00,,26.1,0,0,0,0.0,0.0,0.02,0.0,0.0
Godfried Frimpong,NED,DF,Moreirense,24,1999,22.4,1,2,2,100.0,0.09,0.09,0.50,0.50,11.4,0,0,0,0.2,0.2,0.10,+0.8,+0.8
Kanya Fujimoto,JPN,MF,Gil Vicente FC,24,1999,22.2,3,30,12,40.0,1.35,0.54,0.07,0.17,19.0,0,1,1,3.5,2.8,0.09,-0.5,-0.8
Taichi Fukui,JPN,MF,Portimonense,19,2004,6.6,1,9,1,11.1,1.36,0.15,0.11,1.00,22.1,0,0,0,0.4,0.4,0.05,+0.6,+0.6
Galeno,BRA,"FW,MF",Porto,25,1997,24.9,9,74,23,31.1,2.98,0.92,0.11,0.35,17.9,1,1,2,9.2,7.6,0.10,-0.2,+0.4
Nino Galović,CRO,DF,Arouca,31,1992,16.0,0,4,0,0.0,0.25,0.00,0.00,,8.7,0,0,0,0.4,0.4,0.10,-0.4,-0.4
Fabrício Garcia,CPV,"FW,MF",Estoril,22,2001,3.7,2,9,4,44.4,2.46,1.09,0.22,0.50,17.6,1,0,0,1.0,1.0,0.11,+1.0,+1.0
Bruno Gaspar,ANG,"MF,DF",Vitória,30,1993,25.4,2,17,3,17.6,0.67,0.12,0.12,0.67,15.2,0,0,0,1.6,1.6,0.09,+0.4,+0.4
Mory Gbane,CIV,MF,Gil Vicente FC,22,2000,21.2,1,18,6,33.3,0.85,0.28,0.06,0.17,16.2,0,0,0,1.2,1.2,0.06,-0.2,-0.2
André Geraldes,POR,"MF,DF",Casa Pia,32,1991,6.7,0,3,0,0.0,0.45,0.00,0.00,,24.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Saviour Godwin,NGA,"FW,MF",Casa Pia,26,1996,3.8,1,11,4,36.4,2.88,1.05,0.00,0.00,19.9,0,1,1,1.4,0.6,0.05,-0.4,-0.6
Eulânio Ângelo Chipela Gomes,GNB,MF,Estrela,29,1994,6.5,0,5,2,40.0,0.77,0.31,0.00,0.00,25.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Rodrigo Gomes,POR,"MF,DF",Estoril,20,2003,27.2,7,50,17,34.0,1.84,0.63,0.14,0.41,17.0,2,0,0,6.4,6.4,0.13,+0.6,+0.6
Vítor Gomes,POR,MF,Rio Ave,35,1987,3.6,0,4,1,25.0,1.10,0.27,0.00,0.00,29.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Victor Gomez,ESP,DF,Braga,23,2000,22.6,0,11,3,27.3,0.49,0.13,0.00,0.00,22.4,0,0,0,0.4,0.4,0.04,-0.4,-0.4
Nuno Gonçalo Moreira,POR,"FW,MF",Casa Pia,24,1999,11.3,2,19,10,52.6,1.68,0.88,0.11,0.20,20.0,0,0,0,1.8,1.8,0.10,+0.2,+0.2
Nuno Gonçalo Moreira,POR,"FW,MF",Vizela,24,1999,10.7,1,28,6,21.4,2.62,0.56,0.04,0.17,20.2,1,0,0,1.9,1.9,0.07,-0.9,-0.9
João Gonçalves,POR,GK,Boavista,22,2000,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jota Gonçalves,POR,DF,Vizela,23,2000,16.1,0,4,1,25.0,0.25,0.06,0.00,0.00,9.0,0,0,0,0.4,0.4,0.10,-0.4,-0.4
Pedro Gonçalves,POR,"FW,MF",Sporting CP,25,1998,28.6,11,90,32,35.6,3.15,1.12,0.12,0.34,18.5,6,0,0,11.0,11.0,0.12,0.0,0.0
Vítor Gonçalves,POR,MF,Farense,31,1992,7.7,1,7,2,28.6,0.91,0.26,0.14,0.50,16.1,0,0,0,0.9,0.9,0.13,+0.1,+0.1
Cristo González,ESP,"FW,MF",Arouca,25,1997,30.9,15,117,41,35.0,3.79,1.33,0.10,0.29,20.4,3,3,6,12.6,7.8,0.07,+2.4,+4.2
Nicolás González,ESP,MF,Porto,21,2002,18.9,2,30,9,30.0,1.59,0.48,0.07,0.22,15.1,0,0,0,3.5,3.5,0.12,-1.5,-1.5
Tiago Gouveia,POR,FW,Benfica,22,2001,6.0,2,10,5,50.0,1.68,0.84,0.20,0.40,17.5,0,0,0,1.8,1.8,0.18,+0.2,+0.2
João Graça,POR,MF,Rio Ave,28,1995,13.3,0,7,1,14.3,0.53,0.08,0.00,0.00,22.8,0,0,0,0.6,0.6,0.09,-0.6,-0.6
Marko Grujić,SRB,MF,Porto,27,1996,3.2,0,1,0,0.0,0.31,0.00,0.00,,7.3,0,0,0,0.1,0.1,0.08,-0.1,-0.1
Gonçalo Guedes,POR,"FW,MF",Benfica,26,1996,1.4,0,5,1,20.0,3.63,0.73,0.00,0.00,18.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Guga,POR,"DF,MF",Portimonense,19,2003,17.0,1,12,4,33.3,0.70,0.23,0.08,0.25,22.1,0,0,0,0.5,0.5,0.04,+0.5,+0.5
Ricardo Guimarães,MOZ,MF,Chaves,27,1995,13.9,0,11,2,18.2,0.79,0.14,0.00,0.00,26.7,0,0,0,0.3,0.3,0.03,-0.3,-0.3
Rafik Guitane,FRA,"FW,MF",Estoril,24,1999,30.1,5,33,8,24.2,1.10,0.27,0.15,0.63,20.7,0,0,0,2.6,2.6,0.08,+2.4,+2.4
Raphael Guzzo,POR,"MF,FW",Chaves,28,1995,13.2,2,22,8,36.4,1.67,0.61,0.09,0.25,20.2,1,0,0,1.5,1.5,0.07,+0.5,+0.5
Viktor Gyökeres,SWE,FW,Sporting CP,25,1998,32.4,29,109,53,48.6,3.37,1.64,0.22,0.45,13.8,2,5,5,22.5,18.7,0.17,+6.5,+5.3
Justin de Haas,NED,DF,Famalicão,23,2000,17.8,1,24,6,25.0,1.35,0.34,0.04,0.17,16.1,8,0,0,1.4,1.4,0.06,-0.4,-0.4
Yanis Hamache,ALG,DF,Arouca,24,1999,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Tomás Händel,POR,MF,Vitória,22,2000,28.0,2,25,5,20.0,0.89,0.18,0.08,0.40,21.4,1,0,0,1.7,1.7,0.07,+0.3,+0.3
Héctor,ESP,FW,Chaves,27,1995,28.8,14,63,22,34.9,2.18,0.76,0.14,0.41,13.3,0,5,6,12.7,8.0,0.13,+1.3,+1.0
Gustavo Henrique,BRA,"DF,MF",Estrela,24,1999,1.4,0,4,2,50.0,2.79,1.40,0.00,0.00,21.1,0,0,0,0.3,0.3,0.09,-0.3,-0.3
Morten Hjulmand,DEN,MF,Sporting CP,24,1999,24.3,3,20,5,25.0,0.82,0.21,0.15,0.60,21.0,0,0,0,1.9,1.9,0.10,+1.1,+1.1
Jordan Holsgrove,SCO,MF,Estoril,23,1999,13.0,2,18,7,38.9,1.38,0.54,0.11,0.29,28.4,7,0,0,0.6,0.6,0.03,+1.4,+1.4
André Horta,POR,MF,Braga,26,1996,6.1,2,15,5,33.3,2.44,0.81,0.13,0.40,29.8,1,0,0,0.5,0.5,0.04,+1.5,+1.5
Ricardo Horta,POR,"FW,MF",Braga,28,1994,26.0,9,58,25,43.1,2.23,0.96,0.16,0.36,17.8,4,0,0,7.1,7.1,0.12,+1.9,+1.9
André Inácio,BRA,"FW,MF",Estrela,21,2002,13.3,4,38,10,26.3,2.85,0.75,0.11,0.40,15.8,0,0,0,5.9,5.9,0.15,-1.9,-1.9
Gonçalo Inácio,POR,DF,Sporting CP,21,2001,27.6,1,12,3,25.0,0.44,0.11,0.08,0.33,10.4,0,0,0,1.1,1.1,0.09,-0.1,-0.1
Hernani Infande,POR,"FW,MF",Moreirense,22,2001,0.9,1,2,1,50.0,2.14,1.07,0.50,1.00,8.0,0,0,0,0.5,0.5,0.25,+0.5,+0.5
Fabrício Isidoro,BRA,MF,Farense,31,1992,18.5,3,17,7,41.2,0.92,0.38,0.18,0.43,23.0,0,0,0,1.6,1.6,0.09,+1.4,+1.4
Ismael,POR,MF,Moreirense,24,1999,6.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Franco Israel,URU,GK,Sporting CP,23,2000,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Abass Issah,GHA,"MF,FW",Chaves,24,1998,3.4,0,6,3,50.0,1.75,0.88,0.00,0.00,17.1,0,0,0,0.8,0.8,0.13,-0.8,-0.8
Léo Jabá,BRA,"FW,MF",Estrela,24,1998,24.7,5,43,15,34.9,1.74,0.61,0.09,0.27,19.0,0,1,1,3.7,2.9,0.07,+1.3,+1.1
Ivan Jaime Pajuelo,ESP,"MF,FW",Porto,22,2000,6.3,1,14,6,42.9,2.23,0.95,0.07,0.17,19.6,2,0,0,1.1,1.1,0.08,-0.1,-0.1
Jajá,BRA,"FW,MF",Casa Pia,22,2001,4.8,0,7,3,42.9,1.47,0.63,0.00,0.00,17.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Jardel,GNB,"FW,MF",Vizela,25,1997,2.1,0,5,2,40.0,2.43,0.97,0.00,0.00,20.6,0,0,0,0.5,0.5,0.09,-0.5,-0.5
Jason,ESP,"FW,MF",Arouca,29,1994,28.5,6,66,22,33.3,2.32,0.77,0.09,0.27,22.3,8,0,0,7.1,7.1,0.11,-1.1,-1.1
Sylvester Jasper,BUL,"FW,MF",Portimonense,21,2001,18.6,2,31,8,25.8,1.67,0.43,0.06,0.25,19.0,1,0,0,3.0,3.0,0.10,-1.0,-1.0
Anderson Jesus,BRA,DF,Vizela,28,1995,27.7,0,14,2,14.3,0.51,0.07,0.00,0.00,11.3,0,0,0,0.7,0.7,0.05,-0.7,-0.7
Jhonatan,BRA,GK,Rio Ave,32,1991,26.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jo,BRA,"FW,MF",Chaves,28,1995,11.3,2,36,7,19.4,3.19,0.62,0.06,0.29,17.0,0,0,0,3.4,3.4,0.10,-1.4,-1.4
Joca,POR,"FW,MF",Rio Ave,27,1996,19.0,4,26,13,50.0,1.37,0.69,0.15,0.31,22.0,0,0,0,2.5,2.5,0.10,+1.5,+1.5
Nemanja Jović,SRB,MF,Estoril,20,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Luiz Lúcio Reis Júnior,BRA,GK,Famalicão,22,2001,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
David Jurásek,CZE,DF,Benfica,22,2000,2.9,0,2,0,0.0,0.69,0.00,0.00,,18.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Samuel Justo,POR,MF,Casa Pia,19,2004,6.7,1,5,2,40.0,0.75,0.30,0.20,0.50,23.9,0,0,0,0.6,0.6,0.11,+0.4,+0.4
Kaio,BRA,FW,Vitória,19,2004,4.7,0,7,3,42.9,1.49,0.64,0.00,0.00,20.2,0,0,0,0.4,0.4,0.06,-0.4,-0.4
Kazu,BRA,"DF,FW",Gil Vicente FC,23,2000,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Keliano,ANG,MF,Estrela,20,2003,1.3,0,3,0,0.0,2.25,0.00,0.00,,18.9,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Kewin,BRA,GK,Moreirense,27,1995,29.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kialonda,ANG,DF,Estrela,25,1997,26.1,1,18,5,27.8,0.69,0.19,0.06,0.20,13.1,0,0,0,1.4,1.4,0.08,-0.4,-0.4
Kikas,POR,"FW,MF",Estrela,24,1998,17.3,8,44,20,45.5,2.54,1.15,0.18,0.40,14.0,0,0,0,6.9,6.9,0.16,+1.1,+1.1
Francisco Kiki,POR,MF,Casa Pia,25,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kobamelo Kodisang,RSA,FW,Moreirense,23,1999,18.0,1,32,11,34.4,1.78,0.61,0.03,0.09,18.7,0,0,0,3.5,3.5,0.11,-2.5,-2.5
Koba Koindredi,FRA,MF,Estoril,21,2001,6.3,0,5,1,20.0,0.80,0.16,0.00,0.00,22.2,1,0,0,0.3,0.3,0.05,-0.3,-0.3
Koba Koindredi,FRA,MF,Sporting CP,21,2001,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Orkun Kökçü,TUR,MF,Benfica,22,2000,19.8,7,48,22,45.8,2.42,1.11,0.13,0.27,22.8,10,1,1,5.1,4.3,0.09,+1.9,+1.7
Eboue Kouassi,CIV,MF,Arouca,25,1997,15.0,0,10,4,40.0,0.67,0.27,0.00,0.00,13.8,0,0,0,0.7,0.7,0.07,-0.7,-0.7
Kevin Krygård,NOR,"MF,DF",Casa Pia,23,2000,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Matías Lacava,VEN,"FW,MF",Vizela,20,2002,14.8,0,22,5,22.7,1.48,0.34,0.00,0.00,20.4,0,0,0,1.2,1.2,0.05,-1.2,-1.2
Tom Lacoux,FRA,MF,Famalicão,21,2002,4.0,0,7,0,0.0,1.73,0.00,0.00,,24.6,0,0,0,0.2,0.2,0.02,-0.2,-0.2
André Lacximicant,POR,"FW,MF",Casa Pia,22,2001,2.4,1,6,2,33.3,2.48,0.83,0.17,0.50,18.8,0,0,0,0.2,0.2,0.04,+0.8,+0.8
Rúben Lameiras,POR,"FW,MF",Casa Pia,28,1994,6.1,0,9,0,0.0,1.46,0.00,0.00,,22.2,1,0,0,0.4,0.4,0.05,-0.4,-0.4
Rúben Lameiras,POR,"FW,MF",Chaves,28,1994,2.3,0,2,1,50.0,0.87,0.44,0.00,0.00,20.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Bruno Langa,MOZ,"DF,MF",Chaves,25,1997,11.9,1,11,2,18.2,0.92,0.17,0.09,0.50,26.4,0,0,0,0.3,0.3,0.02,+0.7,+0.7
Larra,ESP,"DF,MF",Casa Pia,25,1997,27.9,2,22,10,45.5,0.79,0.36,0.09,0.20,23.3,4,0,0,1.1,1.1,0.05,+0.9,+0.9
Yusuf Lawal,NGA,"FW,MF",Arouca,25,1998,2.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Orest Lebedenko,UKR,DF,Vizela,24,1998,16.1,2,16,3,18.8,0.99,0.19,0.13,0.67,18.0,0,0,0,1.3,1.3,0.08,+0.7,+0.7
Leonardo Lelo,POR,"DF,MF",Casa Pia,23,2000,32.7,1,20,3,15.0,0.61,0.09,0.05,0.33,23.8,1,0,0,1.0,1.0,0.05,0.0,0.0
Marcos Leonardo,BRA,FW,Benfica,20,2003,3.7,7,21,13,61.9,5.71,3.53,0.33,0.54,11.4,0,0,0,4.7,4.7,0.22,+2.3,+2.3
Otso Liimatta,FIN,"MF,FW",Famalicão,19,2004,5.2,0,3,0,0.0,0.58,0.00,0.00,,15.2,0,0,0,0.3,0.3,0.11,-0.3,-0.3
Rúben Lima,POR,"DF,MF",Estrela,33,1989,10.3,0,2,0,0.0,0.19,0.00,0.00,,15.9,0,0,0,0.2,0.2,0.09,-0.2,-0.2
Danny Loader,ENG,"FW,MF",Porto,22,2000,2.7,1,9,3,33.3,3.29,1.10,0.11,0.33,13.4,0,0,0,1.0,1.0,0.11,0.0,0.0
Jason Lokilo,BEL,"FW,MF",Vizela,24,1998,7.8,1,14,4,28.6,1.80,0.51,0.07,0.25,22.1,1,0,0,1.0,1.0,0.07,0.0,0.0
Julien Lomboto,,MF,Rio Ave,21,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Miguel Lopes,POR,DF,Estrela,36,1986,14.7,0,7,0,0.0,0.48,0.00,0.00,,13.4,0,0,0,0.4,0.4,0.06,-0.4,-0.4
Né lopes,POR,DF,Gil Vicente FC,23,2000,2.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rony Lopes,POR,"FW,MF",Braga,27,1995,4.1,2,19,8,42.1,4.61,1.94,0.11,0.25,18.4,0,0,0,1.5,1.5,0.08,+0.5,+0.5
Bruno Lourenço,POR,"FW,MF",Boavista,25,1998,22.4,5,24,6,25.0,1.07,0.27,0.13,0.50,23.6,0,2,3,4.1,1.6,0.07,+0.9,+1.4
Thomas Luciano,BRA,DF,Gil Vicente FC,21,2002,0.3,1,1,1,100.0,3.21,3.21,1.00,1.00,4.7,0,0,0,0.1,0.1,0.14,+0.9,+0.9
André Luis,BRA,FW,Moreirense,29,1994,14.8,6,30,7,23.3,2.03,0.47,0.17,0.71,14.6,1,1,1,3.5,2.7,0.09,+2.5,+2.3
Florentino Luís,POR,MF,Benfica,23,1999,18.7,0,12,2,16.7,0.64,0.11,0.00,0.00,15.9,0,0,0,1.5,1.5,0.12,-1.5,-1.5
José Luis Rodríguez,PAN,FW,Famalicão,25,1998,16.6,1,30,11,36.7,1.81,0.66,0.03,0.09,23.4,1,0,0,1.6,1.6,0.05,-0.6,-0.6
Zé Luís,CPV,"FW,MF",Farense,32,1991,6.6,2,17,9,52.9,2.59,1.37,0.12,0.22,12.5,0,0,0,2.1,2.1,0.12,-0.1,-0.1
Luismi,EQG,FW,Moreirense,22,2001,10.4,0,20,5,25.0,1.91,0.48,0.00,0.00,16.3,0,0,0,1.5,1.5,0.07,-1.5,-1.5
Wallisson Luiz,BRA,"MF,FW",Moreirense,25,1997,2.2,0,5,1,20.0,2.25,0.45,0.00,0.00,19.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Rodrigo Macedo,POR,"FW,MF",Moreirense,20,2003,0.7,0,3,2,66.7,4.15,2.77,0.00,0.00,14.6,0,0,0,0.4,0.4,0.13,-0.4,-0.4
Tiago Machado,POR,"MF,FW",Boavista,19,2004,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Madson,BRA,"FW,MF",Moreirense,23,1999,14.9,5,42,11,26.2,2.83,0.74,0.12,0.45,17.0,0,0,0,3.2,3.2,0.08,+1.8,+1.8
Miguel Maga,POR,"DF,MF",Vitória,20,2002,9.9,0,3,1,33.3,0.30,0.10,0.00,0.00,16.1,0,0,0,0.6,0.6,0.20,-0.6,-0.6
Magrão,BRA,GK,Rio Ave,23,2000,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gaius Makouta,CGO,MF,Boavista,26,1997,25.9,2,22,7,31.8,0.85,0.27,0.09,0.29,14.8,1,0,0,2.1,2.1,0.09,-0.1,-0.1
Pedro Malheiro,POR,"DF,MF",Boavista,22,2001,21.9,2,14,6,42.9,0.64,0.27,0.14,0.33,27.5,0,0,0,0.5,0.5,0.04,+1.5,+1.5
Eliaquim Mangala,FRA,DF,Estoril,32,1991,11.6,1,2,1,50.0,0.17,0.09,0.50,1.00,6.3,0,0,0,0.9,0.9,0.43,+0.1,+0.1
Ricardo Mangas,POR,"MF,DF",Vitória,25,1998,21.2,1,23,3,13.0,1.09,0.14,0.04,0.33,13.0,0,0,0,2.0,2.0,0.09,-1.0,-1.0
Mansur,BRA,DF,Estrela,30,1993,15.6,0,4,0,0.0,0.26,0.00,0.00,,6.5,0,0,0,0.4,0.4,0.10,-0.4,-0.4
Manuel Manu,POR,"DF,MF",Vitória,22,2001,19.7,2,17,5,29.4,0.86,0.25,0.12,0.40,16.6,1,0,0,1.3,1.3,0.08,+0.7,+0.7
Zé Manuel,POR,"FW,MF",Rio Ave,32,1990,6.6,2,11,5,45.5,1.68,0.76,0.18,0.40,14.9,0,0,0,1.7,1.7,0.15,+0.3,+0.3
Maracás,BRA,DF,Moreirense,29,1994,28.5,3,10,5,50.0,0.35,0.18,0.30,0.60,7.8,0,0,0,1.8,1.8,0.18,+1.2,+1.2
Iván Marcano,ESP,DF,Porto,36,1987,4.1,2,6,4,66.7,1.47,0.98,0.33,0.50,8.8,0,0,0,1.3,1.3,0.22,+0.7,+0.7
Adrián Marín,ESP,DF,Braga,26,1997,3.6,0,2,0,0.0,0.56,0.00,0.00,,13.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2
João Mário,POR,"FW,MF",Benfica,30,1993,26.9,3,38,18,47.4,1.41,0.67,0.05,0.11,18.1,0,1,1,7.0,6.2,0.16,-4.0,-4.2
João Mário Lopes,POR,DF,Porto,23,2000,22.9,2,23,3,13.0,1.00,0.13,0.09,0.67,18.9,0,0,0,1.2,1.2,0.05,+0.8,+0.8
Marlon,BRA,"FW,MF",Gil Vicente FC,25,1997,4.8,0,6,2,33.3,1.25,0.42,0.00,0.00,24.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Uladzislaŭ Marozaŭ,BLR,"FW,MF",Arouca,22,2000,1.6,0,3,1,33.3,1.87,0.62,0.00,0.00,16.8,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Alejandro Marqués,VEN,FW,Estoril,22,2000,15.1,9,48,17,35.4,3.17,1.12,0.17,0.47,14.8,0,1,1,7.1,6.3,0.14,+1.9,+1.7
Gustavo Marques,BRA,DF,Benfica,21,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Igor Marques,BRA,"DF,MF",Portimonense,24,1999,16.5,1,5,2,40.0,0.30,0.12,0.20,0.50,26.9,0,0,0,0.2,0.2,0.04,+0.8,+0.8
João Marques,POR,"MF,FW",Estoril,21,2002,21.9,5,35,20,57.1,1.60,0.91,0.14,0.25,19.2,0,0,0,4.1,4.1,0.12,+0.9,+0.9
Toni Martínez,ESP,FW,Porto,26,1997,5.8,4,19,11,57.9,3.29,1.91,0.21,0.36,12.3,0,0,0,2.6,2.6,0.14,+1.4,+1.4
Rafael Martins,BRA,MF,Casa Pia,34,1989,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rodrigo Martins,POR,"DF,FW",Estoril,24,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rodrigo Martins,POR,FW,Portimonense,24,1998,2.6,0,3,1,33.3,1.14,0.38,0.00,0.00,17.0,0,0,0,0.6,0.6,0.19,-0.6,-0.6
Matheus,BRA,GK,Braga,31,1992,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marco Matias,POR,"FW,MF",Farense,34,1989,25.5,2,41,17,41.5,1.61,0.67,0.05,0.12,17.5,0,0,0,5.9,5.9,0.14,-3.9,-3.9
Nuno Matos,POR,DF,Braga,18,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Maurício,BRA,MF,Portimonense,34,1988,5.0,0,5,1,20.0,1.00,0.20,0.00,0.00,20.2,0,0,0,0.7,0.7,0.14,-0.7,-0.7
Rodrigo Melro,POR,DF,Chaves,19,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
João Mendes,POR,"FW,MF",Vitória,28,1994,16.0,7,50,14,28.0,3.12,0.87,0.14,0.50,21.7,1,0,0,5.6,5.6,0.11,+1.4,+1.4
João Mendes,POR,DF,Porto,23,2000,3.2,0,3,2,66.7,0.95,0.63,0.00,0.00,26.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Joe Mendes,SWE,DF,Braga,20,2002,9.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Pedro Mendes,POR,DF,Estrela,32,1990,9.0,0,1,0,0.0,0.11,0.00,0.00,,4.8,0,0,0,0.2,0.2,0.23,-0.2,-0.2
Alex Mendez,USA,"MF,FW",Vizela,22,2000,4.1,0,8,2,25.0,1.93,0.48,0.00,0.00,26.2,1,0,0,0.3,0.3,0.04,-0.3,-0.3
Miguel Menino,POR,MF,Sporting CP,20,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Benji Michel,USA,"FW,MF",Arouca,25,1997,0.5,0,1,0,0.0,2.00,0.00,0.00,,10.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Enea Mihaj,ALB,DF,Famalicão,25,1998,17.3,0,3,1,33.3,0.17,0.06,0.00,0.00,8.7,0,0,0,0.7,0.7,0.24,-0.7,-0.7
Mika,POR,GK,Moreirense,32,1991,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Bogdan Milovanov,UKR,DF,Arouca,25,1998,13.4,0,4,0,0.0,0.30,0.00,0.00,,22.6,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Vinicius Mingotti,BRA,FW,Moreirense,23,2000,5.4,1,4,1,25.0,0.74,0.18,0.25,1.00,10.8,0,0,0,1.3,1.3,0.33,-0.3,-0.3
Miro,ANG,"FW,MF",Gil Vicente FC,20,2003,1.8,0,3,0,0.0,1.69,0.00,0.00,,15.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Cezary Miszta,POL,GK,Rio Ave,21,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Miguel Monteiro,POR,FW,Gil Vicente FC,20,2003,2.5,1,6,3,50.0,2.40,1.20,0.17,0.33,15.3,0,0,0,1.0,1.0,0.17,0.0,0.0
Francisco Montero,ESP,DF,Arouca,24,1999,28.7,1,5,1,20.0,0.17,0.03,0.20,1.00,6.7,0,0,0,0.8,0.8,0.16,+0.2,+0.2
Morato,BRA,DF,Benfica,22,2001,16.9,0,8,1,12.5,0.47,0.06,0.00,0.00,10.9,0,0,0,0.6,0.6,0.07,-0.6,-0.6
Hélder Morim,POR,"MF,DF",Chaves,22,2001,7.3,1,7,5,71.4,0.96,0.69,0.14,0.20,16.4,0,0,0,0.7,0.7,0.11,+0.3,+0.3
Hidemasa Morita,JPN,MF,Sporting CP,28,1995,23.8,2,22,6,27.3,0.93,0.25,0.09,0.33,15.2,0,0,0,3.2,3.2,0.16,-1.2,-1.2
