Player,Nation,Pos,Squad,Age,Born,90s,Goals,Shots,SoT,SoT%,Shots/90,SoT/90,Goals/Shots,Goals/SoT,AvgDist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
Marlon Fossey,USA,DF,Standard Liège,24,1998,18.0,1,8,4,50.0,0.44,0.22,0.13,0.25,10.5,0,0,0,1.4,1.4,0.18,-0.4,-0.4
Iver Fossum,NOR,"MF,FW",Kortrijk,27,1996,1.9,0,1,0,0.0,0.53,0.00,0.00,,18.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Daam Foulon,BEL,"DF,MF",Mechelen,24,1999,28.2,2,23,7,30.4,0.82,0.25,0.09,0.29,18.8,0,0,0,1.6,1.6,0.07,+0.4,+0.4
Guillaume François,BEL,DF,Union SG,33,1990,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Matija Frigan,CRO,FW,Westerlo,20,2003,11.2,4,28,9,32.1,2.51,0.81,0.14,0.44,15.1,0,0,0,3.1,3.1,0.11,+0.9,+0.9
Haruya Fujii,JPN,DF,Kortrijk,22,2000,5.0,0,1,1,100.0,0.20,0.20,0.00,0.00,23.0,0,0,0,0.0,0.0,0.04,0.0,0.0
Joel Fujita,JPN,MF,Sint-Truiden,21,2002,9.9,1,13,2,15.4,1.31,0.20,0.08,0.50,21.5,0,0,0,0.9,0.9,0.07,+0.1,+0.1
Matías Galarza,ARG,MF,Genk,21,2002,14.4,1,15,5,33.3,1.04,0.35,0.07,0.20,20.5,0,0,0,1.3,1.3,0.09,-0.3,-0.3
Omri Gandelman,ISR,MF,Gent,23,2000,8.7,6,23,15,65.2,2.63,1.72,0.26,0.40,15.1,0,0,0,3.0,3.0,0.13,+3.0,+3.0
Munashe Garan'anga,ZIM,DF,Mechelen,22,2001,4.9,0,1,0,0.0,0.21,0.00,0.00,,11.6,0,0,0,0.0,0.0,0.04,0.0,0.0
Federico Gattoni,ARG,DF,Anderlecht,24,1999,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Yann Gboho,FRA,"MF,FW",Cercle Brugge,22,2001,15.4,0,40,9,22.5,2.60,0.59,0.00,0.00,17.1,0,0,0,3.6,3.6,0.09,-3.6,-3.6
Théo Gécé,BEL,MF,RWD Molenbeek,22,2001,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Pieter Gerkens,BEL,"MF,FW",Gent,27,1995,10.1,3,18,7,38.9,1.78,0.69,0.17,0.43,14.6,0,0,0,2.0,2.0,0.11,+1.0,+1.0
Nick Gillekens,BEL,GK,Westerlo,28,1995,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Bruno Godeau,BEL,DF,Sint-Truiden,31,1992,27.5,0,4,2,50.0,0.15,0.07,0.00,0.00,10.5,0,0,0,0.3,0.3,0.06,-0.3,-0.3
Fernand Gouré,CIV,"FW,MF",Westerlo,21,2002,0.3,0,2,1,50.0,6.00,3.00,0.00,0.00,8.0,0,0,0,0.3,0.3,0.13,-0.3,-0.3
Makhtar Gueye,SEN,FW,RWD Molenbeek,25,1997,24.2,8,56,30,53.6,2.31,1.24,0.14,0.27,11.8,0,0,0,11.4,11.4,0.21,-3.4,-3.4
Parfait Guiagon,CIV,"FW,MF",Charleroi,22,2001,15.2,5,32,11,34.4,2.11,0.72,0.16,0.45,20.7,0,0,0,1.9,1.9,0.06,+3.1,+3.1
Muhammed Gümüskaya,TUR,MF,Westerlo,22,2001,0.9,0,3,0,0.0,3.42,0.00,0.00,,18.4,1,0,0,0.2,0.2,0.07,-0.2,-0.2
Pape Habib Guèye,SEN,FW,Kortrijk,23,1999,0.1,0,1,1,100.0,11.25,11.25,0.00,0.00,19.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Anouar Ait El Hadj,BEL,"MF,FW",Genk,21,2002,3.1,2,5,3,60.0,1.60,0.96,0.40,0.67,19.3,0,0,0,0.7,0.7,0.14,+1.3,+1.3
Bakary Haidara,CIV,DF,Westerlo,18,2005,3.9,0,3,1,33.3,0.77,0.26,0.00,0.00,17.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Geoffry Hairemans,BEL,"FW,MF",Mechelen,31,1991,23.1,5,26,12,46.2,1.12,0.52,0.08,0.17,20.4,2,3,3,5.2,2.8,0.11,-0.2,-0.8
Daiki Hashioka,JPN,"DF,MF",Sint-Truiden,24,1999,16.7,2,27,12,44.4,1.62,0.72,0.07,0.17,16.3,0,0,0,1.6,1.6,0.06,+0.4,+0.4
Dogucan Haspolat,TUR,MF,Westerlo,23,2000,5.2,0,2,1,50.0,0.38,0.19,0.00,0.00,31.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Ibe Hautekiet,BEL,DF,Standard Liège,21,2002,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Isaac Hayden,ENG,MF,Standard Liège,28,1995,7.4,0,3,0,0.0,0.40,0.00,0.00,,13.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Thorgan Hazard,BEL,"FW,MF",Anderlecht,30,1993,15.3,4,36,14,38.9,2.36,0.92,0.11,0.29,18.1,3,0,0,2.8,2.8,0.08,+1.2,+1.2
David Henen,TOG,"MF,DF",Kortrijk,27,1996,2.9,0,5,1,20.0,1.70,0.34,0.00,0.00,22.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Laurent Henkinet,BEL,GK,Standard Liège,30,1992,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jonathan Heris,BEL,DF,RWD Molenbeek,32,1990,9.7,0,6,0,0.0,0.62,0.00,0.00,,19.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Daan Heymans,BEL,"MF,FW",Charleroi,24,1999,18.5,1,44,12,27.3,2.38,0.65,0.02,0.08,15.0,0,0,0,4.2,4.2,0.10,-3.2,-3.2
Bryan Heynen,BEL,MF,Genk,26,1997,23.5,6,39,13,33.3,1.66,0.55,0.10,0.31,16.2,1,2,4,8.2,4.9,0.13,-2.2,-0.9
Andrew Hjulsager,DEN,"MF,DF",Gent,28,1995,7.9,0,24,5,20.8,3.05,0.64,0.00,0.00,22.8,0,0,0,1.3,1.3,0.05,-1.3,-1.3
Raphael Holzhauser,AUT,MF,OH Leuven,30,1993,0.8,0,3,0,0.0,3.75,0.00,0.00,,19.1,1,0,0,0.2,0.2,0.07,-0.2,-0.2
Shion Homma,JPN,FW,Club Brugge,22,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Patrik Hrošovský,SVK,MF,Genk,31,1992,23.7,0,26,4,15.4,1.10,0.17,0.00,0.00,20.1,0,0,0,1.8,1.8,0.07,-1.8,-1.8
Guillaume Hubert,BEL,GK,RWD Molenbeek,29,1994,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Nathan Huygevelde,BEL,MF,Union SG,19,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Hong Hyunseok,KOR,MF,Gent,24,1999,17.5,4,17,6,35.3,0.97,0.34,0.24,0.67,16.1,1,0,0,2.4,2.4,0.14,+1.6,+1.6
Mounaim El Idrissy,FRA,"FW,MF",Kortrijk,24,1999,8.1,0,12,1,8.3,1.48,0.12,0.00,0.00,17.7,0,0,0,0.9,0.9,0.08,-0.9,-0.9
Marco Ilaimaharitra,MAD,MF,Charleroi,28,1995,23.7,4,27,5,18.5,1.14,0.21,0.04,0.20,26.3,1,3,4,4.3,1.1,0.04,-0.3,-0.1
George Ilenikhena,FRA,FW,Antwerp,16,2006,10.8,8,32,17,53.1,2.95,1.57,0.25,0.47,13.2,0,0,0,5.5,5.5,0.17,+2.5,+2.5
Joachim Imbrechts,SWE,GK,Union SG,21,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ryotaro Ito,JPN,MF,Sint-Truiden,25,1998,19.8,4,42,18,42.9,2.12,0.91,0.10,0.22,21.0,3,0,0,4.1,3.7,0.09,-0.1,+0.3
Nordin Jackers,BEL,GK,Club Brugge,25,1997,2.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Vincent Janssen,NED,"FW,MF",Antwerp,29,1994,25.6,10,62,19,30.6,2.42,0.74,0.15,0.47,16.6,1,1,4,10.7,7.5,0.12,-0.7,+1.5
Wolke Janssens,BEL,DF,Sint-Truiden,28,1995,3.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Edisson Jordanov,BUL,"DF,MF",Westerlo,30,1993,6.5,1,3,1,33.3,0.46,0.15,0.33,1.00,13.4,0,0,0,0.4,0.4,0.13,+0.6,+0.6
Ferran Jutglà,ESP,FW,Club Brugge,24,1999,13.7,7,53,20,37.7,3.87,1.46,0.13,0.35,12.9,0,0,0,7.4,7.4,0.14,-0.4,-0.4
Elton Kabangu,BEL,"FW,MF",Union SG,25,1998,1.4,1,2,2,100.0,1.44,1.44,0.50,0.50,12.1,0,0,0,0.7,0.7,0.36,+0.3,+0.3
Abdoul Kader Yaméogo,CIV,DF,Club Brugge,18,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Abdelkahar Kadri,ALG,"MF,FW",Kortrijk,23,2000,25.4,4,42,10,23.8,1.66,0.39,0.07,0.30,21.9,10,1,1,5.2,4.4,0.11,-1.2,-1.4
Marco Kana,BEL,MF,Anderlecht,20,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marco Kana,BEL,"MF,DF",Kortrijk,20,2002,14.5,0,5,1,20.0,0.35,0.07,0.00,0.00,21.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3
Ismaël Kandouss,MAR,DF,Gent,25,1997,24.0,1,13,5,38.5,0.54,0.21,0.08,0.20,15.9,0,0,0,1.0,1.0,0.07,0.0,0.0
Wilfried Kanga,CIV,FW,Standard Liège,25,1998,25.7,9,57,23,40.4,2.22,0.89,0.12,0.30,14.7,1,2,4,10.0,6.8,0.12,-1.0,+0.2
Kings Kangwa,ZAM,MF,Kortrijk,24,1999,1.8,0,5,1,20.0,2.78,0.56,0.00,0.00,28.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Hayao Kawabe,JPN,"MF,FW",Standard Liège,27,1995,21.5,7,34,17,50.0,1.58,0.79,0.21,0.41,17.6,5,0,0,3.2,3.2,0.09,+3.8,+3.8
Fatih Kaya,,FW,Sint-Truiden,23,1999,13.0,0,42,7,16.7,3.24,0.54,0.00,0.00,13.8,1,0,1,5.6,4.8,0.11,-5.6,-4.8
Joris Kayembe,COD,DF,Genk,28,1994,14.1,1,9,2,22.2,0.64,0.14,0.11,0.50,18.7,0,0,0,0.7,0.7,0.08,+0.3,+0.3
Emilio Kehrer,GER,"MF,DF",Cercle Brugge,21,2002,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Amadou Keita,GUI,"MF,FW",Eupen,21,2001,15.1,1,14,8,57.1,0.92,0.53,0.07,0.13,17.7,0,0,0,1.5,1.5,0.11,-0.5,-0.5
Mandela Keita,BEL,MF,OH Leuven,21,2002,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mandela Keita,BEL,MF,Antwerp,21,2002,16.5,0,12,3,25.0,0.73,0.18,0.00,0.00,28.8,0,0,0,0.3,0.3,0.03,-0.3,-0.3
Gyrano Kerk,SUR,"FW,MF",Antwerp,27,1995,9.8,2,16,4,25.0,1.63,0.41,0.13,0.50,11.8,0,0,0,2.9,2.9,0.18,-0.9,-0.9
Bilal El Khannouss,MAR,MF,Genk,19,2004,24.2,3,47,12,25.5,1.94,0.49,0.06,0.25,22.2,0,0,0,2.4,2.4,0.05,+0.6,+0.6
Sofian Kiyine,MAR,"MF,FW",OH Leuven,25,1997,3.2,0,5,0,0.0,1.58,0.00,0.00,,24.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Willian Klaus,BRA,DF,RWD Molenbeek,29,1994,13.8,0,6,1,16.7,0.44,0.07,0.00,0.00,9.6,0,0,0,0.3,0.3,0.06,-0.3,-0.3
Stefan Knežević,SUI,DF,Charleroi,26,1996,9.2,0,3,1,33.3,0.32,0.11,0.00,0.00,9.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Hervé Koffi,BFA,GK,Charleroi,26,1996,26.0,0,1,1,100.0,0.04,0.04,0.00,0.00,18.4,0,0,0,0.0,0.0,0.02,0.0,0.0
Aboubakary Koita,MTN,"MF,FW",Sint-Truiden,24,1998,25.3,14,111,37,33.3,4.39,1.46,0.10,0.30,23.6,17,3,3,9.3,6.9,0.06,+4.7,+4.1
Mory Konaté,GUI,"MF,DF",Mechelen,29,1993,13.5,0,9,3,33.3,0.66,0.22,0.00,0.00,19.6,0,0,0,0.9,0.9,0.12,-0.9,-0.9
Youssouf Koné,MLI,DF,RWD Molenbeek,28,1995,6.2,0,2,1,50.0,0.32,0.16,0.00,0.00,27.3,0,0,0,0.0,0.0,0.02,0.0,0.0
Jan Král,CZE,DF,Eupen,24,1999,9.0,1,11,4,36.4,1.22,0.44,0.09,0.25,12.9,0,0,0,1.1,1.1,0.10,-0.1,-0.1
Sven Kums,BEL,MF,Gent,35,1988,21.5,1,17,5,29.4,0.79,0.23,0.06,0.20,20.2,0,0,0,0.8,0.7,0.04,+0.2,+0.3
Bram Lagae,BEL,DF,Gent,19,2004,1.5,0,1,0,0.0,0.67,0.00,0.00,,30.4,0,0,0,0.0,0.0,0.02,0.0,0.0
Konstantinos Laifis,CYP,DF,Standard Liège,30,1993,18.7,1,9,2,22.2,0.48,0.11,0.11,0.50,15.6,0,0,0,0.4,0.4,0.05,+0.6,+0.6
Boris lambert,BEL,"MF,DF",Eupen,23,2000,15.8,0,10,2,20.0,0.63,0.13,0.00,0.00,26.5,0,0,0,0.4,0.4,0.04,-0.4,-0.4
Loïc Lapoussin,MAD,"DF,MF",Union SG,27,1996,23.0,5,38,14,36.8,1.65,0.61,0.13,0.36,17.0,0,0,0,4.4,4.4,0.12,+0.6,+0.6
Lion Lauberbach,GER,FW,Mechelen,25,1998,19.2,2,49,11,22.4,2.56,0.57,0.04,0.18,10.4,0,0,0,8.5,8.5,0.17,-6.5,-6.5
Dimitri Lavalée,BEL,DF,Mechelen,26,1997,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Florian Le Joncour,FRA,DF,RWD Molenbeek,28,1995,9.7,0,4,2,50.0,0.41,0.21,0.00,0.00,19.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Félix Lemaréchal,FRA,"MF,FW",Cercle Brugge,19,2003,17.4,0,29,4,13.8,1.67,0.23,0.00,0.00,19.9,0,0,0,2.2,2.2,0.08,-2.2,-2.2
Theo Leoni,BEL,MF,Anderlecht,23,2000,21.1,3,16,7,43.8,0.76,0.33,0.19,0.43,20.5,0,0,0,2.0,2.0,0.13,+1.0,+1.0
Fedde Leysen,BEL,DF,Union SG,20,2003,3.7,0,2,0,0.0,0.54,0.00,0.00,,20.3,0,0,0,0.3,0.3,0.15,-0.3,-0.3
Tobe Leysen,BEL,GK,OH Leuven,21,2002,16.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jonas Lietaert,BEL,"DF,MF",Cercle Brugge,19,2004,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Heinz Lindner,AUT,GK,Union SG,33,1990,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Justin Lonwijk,SUR,"MF,FW",Anderlecht,23,1999,0.5,0,3,0,0.0,6.43,0.00,0.00,,23.2,0,0,0,0.4,0.4,0.14,-0.4,-0.4
Senne Lynen,BEL,MF,Union SG,24,1999,2.0,0,4,0,0.0,2.00,0.00,0.00,,18.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Kevin Mac Allister,ARG,DF,Union SG,25,1997,21.0,0,11,1,9.1,0.52,0.05,0.00,0.00,9.7,0,0,0,1.3,1.3,0.12,-1.3,-1.3
Koki Machida,JPN,DF,Union SG,25,1997,22.2,0,18,7,38.9,0.81,0.32,0.00,0.00,14.8,0,0,0,1.4,1.4,0.08,-1.4,-1.4
Nicolas Madsen,DEN,MF,Westerlo,23,2000,23.5,12,27,10,37.0,1.15,0.43,0.15,0.40,25.3,6,8,8,8.3,1.9,0.07,+3.7,+2.1
Mathieu Maertens,BEL,"FW,MF",OH Leuven,28,1995,7.7,1,16,4,25.0,2.08,0.52,0.06,0.25,19.9,0,0,0,1.3,1.3,0.08,-0.3,-0.3
Gary Magnée,BEL,"DF,MF",Eupen,23,1999,21.8,2,29,7,24.1,1.33,0.32,0.03,0.14,22.0,3,1,1,2.3,1.5,0.05,-0.3,-0.5
Christ Makosso,CGO,DF,RWD Molenbeek,19,2004,4.0,0,2,0,0.0,0.50,0.00,0.00,,12.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Yonas Malede,ISR,"FW,MF",Mechelen,23,1999,3.6,0,5,2,40.0,1.40,0.56,0.00,0.00,19.6,0,0,0,0.6,0.6,0.11,-0.6,-0.6
Kristiyan Malinov,BUL,MF,Kortrijk,29,1994,9.7,0,14,2,14.3,1.44,0.21,0.00,0.00,21.8,1,0,0,0.6,0.6,0.04,-0.6,-0.6
Mark Mampasi,UKR,DF,Kortrijk,20,2003,18.9,0,3,0,0.0,0.16,0.00,0.00,,16.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Damien Marcq,FRA,DF,Charleroi,34,1988,15.8,0,6,1,16.7,0.38,0.06,0.00,0.00,14.5,0,0,0,0.9,0.9,0.15,-0.9,-0.9
Théo Maréchal,NED,"MF,FW",Eupen,18,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Eliot Matazo,BEL,MF,Antwerp,21,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Yusuke Matsuo,JPN,"MF,FW",Westerlo,26,1997,9.3,0,20,9,45.0,2.16,0.97,0.00,0.00,17.4,0,0,0,1.4,1.4,0.07,-1.4,-1.4
Youssef Maziz,FRA,"MF,FW",OH Leuven,25,1998,17.6,4,35,11,31.4,1.99,0.63,0.11,0.36,20.3,3,0,0,3.4,3.4,0.10,+0.6,+0.6
Dylan Mbayo,BEL,"FW,MF",Kortrijk,21,2001,5.0,0,8,2,25.0,1.60,0.40,0.00,0.00,13.2,0,0,0,0.7,0.7,0.09,-0.7,-0.7
Isaac Mbenza,BEL,"DF,FW",Charleroi,27,1996,17.5,1,30,12,40.0,1.71,0.69,0.03,0.08,23.8,2,0,0,1.6,1.6,0.05,-0.6,-0.6
Pathé Mboup,SEN,"MF,FW",RWD Molenbeek,19,2003,8.5,2,16,6,37.5,1.89,0.71,0.13,0.33,16.6,0,0,0,1.3,1.3,0.08,+0.7,+0.7
Mark McKenzie,USA,DF,Genk,24,1999,20.9,0,10,4,40.0,0.48,0.19,0.00,0.00,7.9,0,0,0,1.2,1.2,0.12,-1.2,-1.2
Dire Mebude,SCO,"MF,FW",Westerlo,19,2004,1.1,0,3,1,33.3,2.76,0.92,0.00,0.00,15.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Brandon Mechele,BEL,DF,Club Brugge,30,1993,29.8,4,16,5,31.3,0.54,0.17,0.25,0.80,8.7,0,0,0,2.4,2.4,0.15,+1.6,+1.6
Nayel Mehssatou,CHI,"DF,MF",Kortrijk,21,2002,21.4,0,13,1,7.7,0.61,0.05,0.00,0.00,19.2,0,0,0,0.7,0.7,0.06,-0.7,-0.7
Bjorn Meijer,NED,DF,Club Brugge,20,2003,14.9,1,18,7,38.9,1.21,0.47,0.06,0.14,8.4,0,0,0,1.9,1.9,0.11,-0.9,-0.9
Hamza Mendyl,MAR,"DF,MF",OH Leuven,25,1997,16.7,3,10,7,70.0,0.60,0.42,0.30,0.43,15.1,0,0,0,1.5,1.5,0.15,+1.5,+1.5
Xavier Mercier,FRA,"MF,FW",RWD Molenbeek,34,1989,14.6,2,25,8,32.0,1.71,0.55,0.08,0.25,21.1,6,0,0,2.5,2.5,0.10,-0.5,-0.5
Billel Messaoudi,ALG,"DF,MF",Kortrijk,25,1997,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Senna Miangue,BEL,DF,Cercle Brugge,26,1997,8.0,0,5,1,20.0,0.63,0.13,0.00,0.00,11.5,0,0,0,0.3,0.3,0.07,-0.3,-0.3
Alex Mighten,ENG,MF,Kortrijk,21,2002,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Simon Mignolet,BEL,GK,Club Brugge,35,1988,27.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Florian Miguel,FRA,DF,OH Leuven,26,1996,18.5,1,12,3,25.0,0.65,0.16,0.08,0.33,15.5,0,0,0,1.3,1.3,0.11,-0.3,-0.3
Alan Minda,ECU,"FW,MF",Cercle Brugge,20,2003,16.8,7,40,17,42.5,2.39,1.01,0.18,0.41,15.0,0,0,0,4.4,4.4,0.11,+2.6,+2.6
Kento Misao,JPN,MF,OH Leuven,27,1996,7.3,1,6,1,16.7,0.82,0.14,0.17,1.00,23.0,0,0,0,0.2,0.2,0.03,+0.8,+0.8
Stefan Mitrović,SRB,DF,Gent,33,1990,5.2,0,1,0,0.0,0.19,0.00,0.00,,14.5,0,0,0,0.1,0.1,0.08,-0.1,-0.1
Kevin Möhwald,GER,MF,Eupen,30,1993,15.0,1,12,2,16.7,0.80,0.13,0.08,0.50,26.2,0,0,0,0.7,0.7,0.06,+0.3,+0.3
Lars Montegnies,BEL,MF,Kortrijk,17,2005,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Luca Monticelli,BEL,MF,Anderlecht,18,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Roméo Monticelli,BEL,DF,Charleroi,17,2005,1.3,0,2,0,0.0,1.54,0.00,0.00,,5.7,0,0,0,0.3,0.3,0.17,-0.3,-0.3
Ryota Morioka,JPN,MF,Charleroi,32,1991,10.1,0,14,4,28.6,1.39,0.40,0.00,0.00,23.2,0,0,0,0.8,0.8,0.06,-0.8,-0.8
Anthony Moris,LUX,GK,Union SG,33,1990,28.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kerim Mrabti,SWE,"MF,FW",Mechelen,29,1994,28.2,7,46,20,43.5,1.63,0.71,0.15,0.35,18.7,2,0,0,5.8,5.8,0.13,+1.2,+1.2
Suphanat Mueanta,THA,"FW,MF",OH Leuven,20,2002,1.6,1,3,2,66.7,1.89,1.26,0.33,0.50,13.5,0,0,0,0.7,0.7,0.22,+0.3,+0.3
Arbnor Muja,ALB,"FW,MF",Antwerp,24,1998,13.4,5,40,15,37.5,2.98,1.12,0.13,0.33,18.0,0,0,0,4.4,4.4,0.11,+0.6,+0.6
Ngal'Ayel Mukau,,MF,Mechelen,18,2004,12.8,0,3,0,0.0,0.24,0.00,0.00,,31.9,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Romaine Mundle,ENG,"FW,MF",Standard Liège,20,2003,1.7,0,2,2,100.0,1.20,1.20,0.00,0.00,19.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Daniel Muñoz,COL,DF,Genk,27,1996,16.0,5,20,8,40.0,1.25,0.50,0.25,0.63,12.9,0,0,0,3.3,3.3,0.16,+1.7,+1.7
Moussa N'Diaye,SEN,DF,Anderlecht,21,2002,7.2,1,5,2,40.0,0.70,0.28,0.20,0.50,9.0,0,0,0,0.6,0.6,0.12,+0.4,+0.4
Ignace N'Dri,CIV,"FW,DF",OH Leuven,22,2000,5.6,0,12,6,50.0,2.13,1.07,0.00,0.00,19.1,0,0,0,0.8,0.8,0.06,-0.8,-0.8
Paul Nardi,FRA,GK,Gent,29,1994,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Flávio Nazinho,POR,"DF,FW",Cercle Brugge,20,2003,12.6,1,8,2,25.0,0.64,0.16,0.13,0.50,29.2,0,0,0,0.2,0.2,0.03,+0.8,+0.8
Roman Neustädter,RUS,DF,Westerlo,35,1988,23.3,0,4,1,25.0,0.17,0.04,0.00,0.00,11.6,0,0,0,0.3,0.3,0.08,-0.3,-0.3
Pierre-Yves Ngawa,BEL,"DF,MF",OH Leuven,31,1992,0.7,0,1,0,0.0,1.34,0.00,0.00,,25.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Julien Ngoy,BEL,"FW,MF",Mechelen,25,1997,1.5,0,1,1,100.0,0.65,0.65,0.00,0.00,11.4,0,0,0,0.0,0.0,0.05,0.0,0.0
Nathan Ngoy,BEL,DF,Standard Liège,20,2003,13.1,1,6,3,50.0,0.46,0.23,0.17,0.33,17.6,0,0,0,0.3,0.3,0.04,+0.7,+0.7
Casper Nielsen,DEN,MF,Club Brugge,29,1994,14.2,2,22,8,36.4,1.55,0.56,0.09,0.25,20.3,0,0,0,2.6,2.6,0.12,-0.6,-0.6
Bart Nieuwkoop,NED,DF,Union SG,27,1996,2.0,0,3,0,0.0,1.50,0.00,0.00,,12.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Gustaf Nilsson,SWE,FW,Union SG,26,1997,16.1,12,49,16,32.7,3.04,0.99,0.16,0.50,13.4,0,4,4,10.1,6.9,0.14,+1.9,+1.1
Ken Nkuba,BEL,"MF,DF",Charleroi,21,2002,1.7,0,1,0,0.0,0.57,0.00,0.00,,20.7,0,0,0,0.0,0.0,0.02,0.0,0.0
Ken Nkuba,BEL,"DF,FW",Genk,21,2002,0.5,0,2,0,0.0,4.19,0.00,0.00,,9.8,0,0,0,0.2,0.2,0.09,-0.2,-0.2
Lucas Noubi,BEL,DF,Standard Liège,18,2005,11.8,0,8,0,0.0,0.68,0.00,0.00,,16.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4
Nachon Nsingi,BEL,"FW,MF",OH Leuven,22,2001,13.5,2,27,11,40.7,2.01,0.82,0.07,0.18,17.0,0,0,0,2.4,2.4,0.09,-0.4,-0.4
Mitchy Ntelo,BEL,"FW,DF",Charleroi,22,2001,0.4,0,1,0,0.0,2.37,0.00,0.00,,13.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Isaac Nuhu,GHA,"FW,MF",Eupen,21,2002,25.3,4,73,25,34.2,2.88,0.99,0.05,0.16,20.7,0,0,0,7.5,7.5,0.11,-3.5,-3.5
Manaf Nurudeen,GHA,GK,Eupen,24,1999,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Antonio Nusa,NOR,"FW,MF",Club Brugge,18,2005,11.2,3,34,13,38.2,3.03,1.16,0.09,0.23,16.4,0,0,0,2.9,2.9,0.09,+0.1,+0.1
Aiden O'Neill,AUS,MF,Standard Liège,25,1998,16.7,1,11,4,36.4,0.66,0.24,0.09,0.25,24.5,0,0,0,0.5,0.5,0.04,+0.5,+0.5
Denis Odoi,GHA,"DF,MF",Club Brugge,35,1988,6.4,1,5,2,40.0,0.78,0.31,0.20,0.50,16.1,0,0,0,0.3,0.3,0.07,+0.7,+0.7
Ryoya Ogawa,JPN,"DF,MF",Sint-Truiden,26,1996,2.2,0,4,2,50.0,1.81,0.90,0.00,0.00,17.8,0,0,0,0.4,0.3,0.08,-0.4,-0.3
