Player,Nation,Pos,Squad,Age,Born,90s,Touches,TouchesDefPen,TouchesDef3rd,TouchesMid3rd,TouchesAtt3rd,TouchesAttPen,LiveTouches,TakeOnsAtt,TakeOnsSucc,TakeOnsSucc%,TakeOnsTkld,TakeOnsTkld%,Carries,CarryTotDist,CarryPrgDist,PrgCarries,CarriesFinal3rd,CarriesPenArea,Miscontrols,Dispossessed,PassesReceived,PrgPassesReceived
Bryan Cristante,ITA,"MF,DF",Roma,27,1995,14.5,815,35,206,470,140,35,815,6,3,50.0,3,50.0,499,2316,924,7,13,0,15,4,509,21
Juan Cuadrado,COL,DF,Juventus,34,1988,6.6,434,21,126,200,114,10,434,21,12,57.1,4,19.0,317,1824,971,17,14,6,5,3,293,26
Elvin Cəfərquliyev,AZE,DF,Qarabağ,21,2000,3.5,231,8,55,109,70,7,231,3,1,33.3,2,66.7,103,582,334,10,8,1,6,0,131,15
Johan Dahlin,SWE,GK,Malmö,35,1986,2.0,76,66,76,0,0,0,76,0,0,,0,,39,261,128,0,0,0,0,0,18,0
Diogo Dalot,POR,DF,Manchester Utd,23,1999,6.9,516,16,162,220,138,15,516,11,5,45.5,5,45.5,325,1503,818,19,10,2,9,2,331,29
Henrik Dalsgaard,DEN,DF,Midtjylland,33,1989,6.3,401,67,228,153,23,7,401,2,2,100.0,0,0.0,246,1331,706,1,3,0,3,0,259,4
Danilo,BRA,DF,Juventus,31,1991,8.2,634,83,304,288,48,8,634,6,4,66.7,1,16.7,416,2290,1268,10,9,0,7,2,383,6
Danilo,BRA,FW,Feyenoord,23,1999,6.2,196,3,19,92,92,22,196,9,5,55.6,3,33.3,122,530,143,4,4,2,11,8,124,40
Amadou Dante,MLI,DF,Sturm Graz,21,2000,5.5,324,17,119,158,55,0,324,6,4,66.7,1,16.7,175,943,576,7,3,0,3,2,157,12
Mattia De Sciglio,ITA,DF,Juventus,29,1992,1.6,121,3,22,53,47,3,121,4,1,25.0,3,75.0,92,441,197,2,3,0,1,1,89,23
Amar Dedić,BIH,DF,RB Salzburg,19,2002,1.8,124,10,39,53,35,4,124,7,3,42.9,3,42.9,66,458,304,8,6,2,2,3,54,3
Spas Delev,BUL,"FW,DF",Ludogorets,32,1989,0.6,43,0,8,15,21,1,43,2,0,0.0,2,100.0,21,114,65,1,2,0,1,1,25,11
Andy Delort,ALG,FW,Nantes,30,1991,0.5,15,0,0,11,4,2,15,0,0,,0,,9,35,9,0,1,0,4,0,11,2
Kerem Demirbay,GER,MF,Leverkusen,29,1993,2.9,268,3,44,155,72,1,268,5,1,20.0,3,60.0,154,722,313,3,9,1,3,2,188,4
Stefano Denswil,SUR,DF,Trabzonspor,29,1993,3.8,231,32,114,101,16,2,231,0,0,,0,,157,741,455,0,5,1,0,0,167,1
Kiril Despodov,BUL,FW,Ludogorets,25,1996,2.7,77,2,8,24,46,13,77,4,0,0.0,4,100.0,46,259,169,5,2,5,3,2,56,17
Ángel Di María,ARG,FW,Juventus,34,1988,6.1,395,2,39,199,165,25,394,34,18,52.9,13,38.2,332,1938,869,17,17,5,17,13,315,40
Moussa Diaby,FRA,"FW,MF",Leverkusen,23,1999,6.3,298,0,15,123,168,24,298,30,17,56.7,13,43.3,212,1350,677,22,22,9,8,12,247,45
Samba Diallo,SEN,"MF,FW",Dynamo Kyiv,19,2003,0.1,5,0,0,2,3,0,5,0,0,,0,,5,17,11,0,0,0,0,0,5,0
Krépin Diatta,SEN,"MF,FW",Monaco,23,1999,6.1,310,1,22,128,164,21,310,17,9,52.9,3,17.6,239,1313,547,15,16,7,13,10,231,74
Ismael Diawara,MLI,GK,Malmö,27,1994,4.0,151,139,150,1,0,0,151,0,0,,0,,78,452,296,0,0,0,0,0,48,0
Dénes Dibusz,HUN,GK,Ferencváros,31,1990,8.0,283,264,283,0,0,0,283,1,1,100.0,0,0.0,158,770,429,0,0,0,0,0,127,0
Javairô Dilrosun,NED,"FW,MF",Feyenoord,24,1998,5.0,192,3,23,81,90,12,192,20,10,50.0,7,35.0,140,967,511,16,7,5,11,3,145,33
Ousmane Diomande,CIV,DF,Sporting CP,18,2003,3.0,230,25,88,127,15,1,230,1,1,100.0,0,0.0,184,871,483,3,4,0,4,1,179,2
Edan Diop,FRA,DF,Monaco,17,2004,0.7,32,0,5,19,8,2,32,0,0,,0,,22,149,65,2,1,0,3,1,21,1
Mouhamed Diop,SEN,"MF,FW",Sheriff Tiraspol,21,2000,5.8,189,7,37,90,63,6,189,7,3,42.9,2,28.6,96,591,303,8,8,0,7,4,108,8
Axel Disasi,FRA,DF,Monaco,24,1998,8.3,589,41,195,341,64,14,589,7,5,71.4,1,14.3,436,2753,1499,13,17,1,11,0,385,8
Mix Diskerud,USA,MF,AC Omonia,31,1990,2.7,118,4,32,68,19,2,118,3,2,66.7,0,0.0,63,264,80,1,1,0,4,0,65,2
Álvaro djaló,ESP,"FW,MF",Braga,22,1999,1.5,55,1,6,23,27,6,55,7,4,57.1,1,14.3,34,252,134,5,0,2,4,3,34,8
Djaniny,CPV,"FW,MF",Trabzonspor,31,1991,2.5,133,3,12,53,72,7,133,8,1,12.5,6,75.0,95,641,329,13,6,4,6,4,103,23
Marko Dmitrović,SRB,GK,Sevilla,30,1992,3.0,138,104,137,1,0,0,138,0,0,,0,,85,422,252,0,0,0,0,0,70,0
Ritsu Doan,JPN,"MF,FW",Freiburg,24,1998,5.2,261,5,23,108,134,24,261,25,11,44.0,12,48.0,174,961,458,13,10,7,12,11,184,43
Danilho Doekhi,NED,DF,Union Berlin,24,1998,7.9,450,29,138,269,47,13,450,1,1,100.0,0,0.0,271,1468,816,12,8,0,4,4,299,15
Jeremy Doku,BEL,"MF,FW",Rennes,20,2002,2.6,117,0,5,40,81,15,117,27,16,59.3,8,29.6,102,1021,570,17,12,6,4,4,99,26
Désiré Doué,FRA,"MF,FW",Rennes,17,2005,2.4,124,2,8,68,56,8,124,18,11,61.1,6,33.3,85,653,377,12,6,1,8,2,83,15
Aleksandar Dragović,AUT,DF,Red Star,31,1991,4.7,272,36,134,130,9,5,272,0,0,,0,,150,931,602,5,3,0,1,1,163,0
Anders Dreyer,DEN,"FW,MF",Midtjylland,24,1998,5.1,169,5,22,61,88,22,169,3,1,33.3,2,66.7,103,475,184,8,3,7,13,1,117,22
Joel Drommel,NED,GK,PSV Eindhoven,25,1996,1.0,43,40,43,0,0,0,43,0,0,,0,,27,115,48,0,0,0,0,0,24,0
Vladyslav Dubinchak,UKR,DF,Dynamo Kyiv,24,1998,3.4,220,15,77,93,53,3,220,2,1,50.0,0,0.0,115,532,275,5,4,1,5,2,118,21
Paulo Dybala,ARG,"MF,FW",Roma,28,1993,7.4,372,3,35,153,191,26,371,39,14,35.9,22,56.4,253,1397,568,16,11,9,23,16,252,47
Nikolas Dyhr,DEN,DF,Midtjylland,21,2001,0.5,27,2,13,11,3,0,27,0,0,,0,,8,8,5,0,0,0,1,0,9,1
Blerim Džemaili,SUI,MF,Zürich,36,1986,2.9,128,2,35,69,25,1,128,2,1,50.0,0,0.0,76,392,121,3,3,0,4,4,96,9
Mads Døhr Thychosen,DEN,DF,Midtjylland,25,1997,2.9,145,12,55,68,22,2,145,2,0,0.0,2,100.0,71,404,162,1,0,0,1,0,75,4
Dennis Eckert,GER,FW,Union SG,25,1997,1.0,30,2,4,10,16,5,30,0,0,,0,,17,68,22,0,1,0,2,1,20,4
Marcus Edwards,ENG,"MF,FW",Sporting CP,23,1998,5.8,264,2,13,84,171,36,263,34,18,52.9,12,35.3,201,1472,704,25,14,16,16,10,198,47
Maximilian Eggestein,GER,MF,Freiburg,25,1996,4.4,242,7,36,159,48,3,242,1,1,100.0,0,0.0,136,520,242,3,5,0,2,4,164,11
Anthony Elanga,SWE,FW,Manchester Utd,20,2002,1.5,76,2,7,24,47,10,76,10,8,80.0,2,20.0,57,385,226,8,4,5,2,2,56,19
Mohamed Elneny,EGY,MF,Arsenal,30,1992,0.7,35,0,8,23,5,0,35,0,0,,0,,16,67,26,0,1,0,0,0,18,0
Aritz Elustondo,ESP,DF,Real Sociedad,28,1994,5.2,466,21,144,275,50,6,466,8,2,25.0,4,50.0,320,1757,1220,13,7,2,3,2,327,6
Breel Embolo,SUI,FW,Monaco,25,1997,3.3,116,0,1,44,73,26,115,14,1,7.1,11,78.6,85,485,190,8,4,1,12,3,93,22
Emanuel Emegha,NED,FW,Sturm Graz,19,2003,2.3,47,0,2,15,30,11,47,2,0,0.0,2,100.0,34,201,83,5,3,3,6,2,39,11
Youssef En-Nesyri,MAR,FW,Sevilla,25,1997,8.0,183,10,16,75,92,39,183,19,5,26.3,13,68.4,85,369,100,5,2,0,14,10,118,30
Nikos Englezou,CYP,"DF,FW",AÉK Lárnaka,29,1993,1.2,62,3,22,24,16,0,62,1,0,0.0,0,0.0,31,104,55,2,1,0,0,0,34,3
Enrique,ESP,MF,Betis,18,2003,0.2,2,1,1,1,0,0,2,0,0,,0,,1,4,0,0,0,0,0,0,1,0
Strahinja Eraković,SRB,DF,Red Star,21,2001,6.0,330,32,133,174,29,5,330,3,2,66.7,0,0.0,182,1106,619,6,6,0,4,0,176,12
Yusuf Erdoğan,TUR,DF,Trabzonspor,29,1992,0.2,14,1,7,6,1,0,14,1,0,0.0,0,0.0,10,39,6,0,0,0,0,0,9,1
Evren Eren Elmalı,TUR,DF,Trabzonspor,22,2000,5.3,364,20,111,183,78,5,364,6,2,33.3,3,50.0,226,819,393,3,6,2,6,2,233,17
Christian Eriksen,DEN,MF,Manchester Utd,30,1992,5.9,509,8,73,256,182,5,509,7,2,28.6,5,71.4,365,1507,850,17,21,0,10,6,397,18
Ricardo Esgaio,POR,"DF,MF",Sporting CP,29,1993,5.2,336,11,79,136,123,9,336,4,1,25.0,3,75.0,199,818,463,10,14,0,3,1,194,44
Anderson Esiti,NGA,MF,Ferencváros,28,1994,2.8,170,11,72,95,9,0,170,2,0,0.0,2,100.0,98,426,172,2,3,0,4,2,87,1
Runar Espejord,NOR,FW,Bodø/Glimt,26,1996,4.7,107,6,9,65,35,9,107,5,3,60.0,2,40.0,48,342,112,5,5,2,15,7,66,17
Dario Essugo,POR,MF,Sporting CP,17,2005,0.5,35,0,9,19,7,1,35,2,2,100.0,0,0.0,28,104,31,0,1,0,0,1,24,0
Evander,BRA,MF,Midtjylland,24,1998,5.7,309,7,48,180,88,9,307,12,5,41.7,7,58.3,174,1083,617,11,9,1,11,10,181,18
Fabiano,BRA,GK,AC Omonia,34,1988,2.5,78,71,78,0,0,0,78,0,0,,0,,31,215,140,0,0,0,0,0,19,0
Fabiano,BRA,DF,Braga,22,2000,4.4,297,11,76,162,61,2,297,9,0,0.0,7,77.8,156,639,383,4,3,0,7,1,169,17
Fábio,BRA,DF,Nantes,32,1990,1.0,80,7,36,31,15,0,80,4,1,25.0,2,50.0,31,231,145,6,4,0,1,0,31,2
Nicolò Fagioli,ITA,MF,Juventus,21,2001,4.0,174,3,28,91,58,7,174,6,5,83.3,0,0.0,135,727,209,3,3,3,7,3,125,15
Imad Faraj,MAR,"FW,MF",AÉK Lárnaka,23,1999,3.9,142,3,18,55,70,9,142,29,2,6.9,24,82.8,94,649,302,8,7,3,5,4,108,35
Abdul Fatawu Issahaku,GHA,MF,Sporting CP,18,2004,0.0,2,0,0,1,1,0,2,1,0,0.0,1,100.0,1,2,0,0,0,0,1,0,2,1
Ansu Fati,ESP,FW,Barcelona,19,2002,0.4,23,1,1,9,13,4,23,0,0,,0,,11,55,7,0,0,0,2,0,15,2
Giacomo Faticanti,ITA,MF,Roma,18,2004,0.1,4,0,0,3,1,0,4,0,0,,0,,3,12,4,0,0,0,0,0,3,1
Nabil Fekir,FRA,MF,Betis,29,1993,1.0,88,0,1,37,50,6,88,3,1,33.3,2,66.7,57,273,119,3,3,2,3,1,72,7
Luiz Felipe,ITA,DF,Betis,25,1997,4.3,299,45,171,123,5,3,299,1,0,0.0,1,100.0,188,959,423,0,0,0,0,1,192,0
Bruno Fernandes,POR,"MF,FW",Manchester Utd,27,1994,9.6,661,17,99,262,310,45,661,24,12,50.0,9,37.5,399,1572,890,25,10,9,17,8,465,71
Mateus Fernandes,POR,MF,Sporting CP,18,2004,0.4,24,0,5,17,2,0,24,0,0,,0,,17,127,73,2,0,0,0,2,19,1
Carlos Fernández,ESP,"FW,MF",Real Sociedad,26,1996,1.8,60,0,3,17,40,12,60,4,1,25.0,3,75.0,36,181,35,0,2,0,5,6,44,13
Fernando,BRA,FW,RB Salzburg,23,1999,0.7,26,0,4,10,13,2,26,5,0,0.0,5,100.0,16,97,44,3,1,0,4,0,12,2
Fernando,BRA,"MF,DF",Sevilla,35,1987,9.5,525,50,168,255,108,4,525,9,3,33.3,5,55.6,292,1224,415,6,13,1,6,8,291,3
Mark Flekken,NED,GK,Freiburg,29,1993,7.0,301,256,297,4,0,0,301,1,1,100.0,0,0.0,200,1029,584,0,0,0,0,0,166,0
Youssouf Fofana,FRA,MF,Monaco,23,1999,7.9,488,13,72,296,136,11,488,19,11,57.9,8,42.1,384,2334,1205,26,26,2,22,10,335,26
Timothy Fosu-Mensah,NED,MF,Leverkusen,24,1998,0.1,9,0,1,7,1,0,9,0,0,,0,,2,20,16,0,0,0,0,0,5,0
Lassina Franck Traoré,BFA,FW,Shakhtar,21,2001,3.0,68,2,11,44,13,4,68,3,2,66.7,1,33.3,39,158,57,1,0,1,6,2,48,8
Guillaume François,BEL,DF,Union SG,32,1990,0.8,48,0,5,20,23,2,48,0,0,,0,,31,165,103,2,1,0,2,0,38,8
Fred,BRA,MF,Manchester Utd,29,1993,5.9,365,10,57,177,133,11,365,9,3,33.3,5,55.6,224,745,306,5,7,2,11,10,250,32
Jeremie Frimpong,NED,"DF,MF",Leverkusen,21,2000,7.8,445,11,88,165,200,34,445,40,17,42.5,18,45.0,275,2094,1219,35,31,14,15,7,294,87
Mohammed Fuseini,GHA,FW,Sturm Graz,20,2002,0.6,16,0,3,4,9,2,16,1,0,0.0,1,100.0,11,114,75,3,2,2,2,2,9,1
Cody Gakpo,NED,FW,PSV Eindhoven,23,1999,4.1,169,6,28,64,80,13,169,10,6,60.0,3,30.0,108,630,316,12,3,7,16,9,111,30
Romain Gall,USA,DF,Malmö,27,1995,1.0,39,4,17,16,7,0,39,3,1,33.3,2,66.7,17,79,36,1,1,0,1,2,18,2
Ignatius Ganago,CMR,"FW,MF",Nantes,23,1999,3.1,86,0,11,40,36,14,86,2,0,0.0,2,100.0,59,349,125,6,2,4,8,3,67,22
Gara Garayev,AZE,MF,Qarabağ,29,1992,4.4,290,8,64,195,32,1,290,4,3,75.0,1,25.0,179,747,427,2,2,1,2,1,190,1
Alejandro Garnacho,ARG,FW,Manchester Utd,18,2004,2.4,116,5,15,25,77,15,116,13,5,38.5,5,38.5,81,744,416,16,4,9,10,2,89,31
Stefan Gartenmann,DEN,DF,Midtjylland,25,1997,3.0,141,24,97,41,5,4,141,1,1,100.0,0,0.0,72,255,120,0,1,0,1,0,74,0
Federico Gatti,ITA,DF,Juventus,24,1998,3.9,198,39,110,77,11,5,198,2,1,50.0,1,50.0,134,781,354,2,3,0,0,0,123,0
Gavi,ESP,"FW,MF",Barcelona,17,2004,1.0,60,1,4,23,33,5,60,4,1,25.0,1,25.0,31,197,80,3,1,1,4,3,36,6
Jusuf Gazibegović,BIH,DF,Sturm Graz,22,2000,4.9,247,11,74,102,75,6,247,7,4,57.1,2,28.6,124,715,385,8,5,2,7,6,129,22
Jean-Philippe Gbamin,CIV,MF,Trabzonspor,26,1995,2.6,167,7,32,109,28,0,167,6,3,50.0,2,33.3,117,474,246,4,8,0,4,1,109,1
David de Gea,ESP,GK,Manchester Utd,31,1990,12.0,388,339,387,1,0,0,388,0,0,,0,,232,885,573,0,0,0,1,0,234,0
Lutsharel Geertruida,NED,"DF,MF",Feyenoord,22,2000,8.3,498,19,134,299,67,12,498,13,6,46.2,6,46.2,363,1742,657,8,9,0,9,4,354,22
Anwar El Ghazi,NED,FW,PSV Eindhoven,27,1995,2.2,97,3,12,42,43,6,97,5,4,80.0,1,20.0,56,388,201,7,4,4,4,5,79,10
Niko Gießelmann,GER,DF,Union Berlin,30,1991,1.6,108,3,20,44,44,2,108,1,1,100.0,0,0.0,50,255,114,5,4,0,1,2,62,15
Armin Gigovic,BIH,MF,Midtjylland,20,2002,2.0,77,2,18,46,13,0,77,4,1,25.0,3,75.0,37,195,106,1,1,0,7,1,38,0
Bryan Gil,ESP,"FW,MF",Sevilla,21,2001,4.8,219,1,15,77,130,15,219,25,9,36.0,14,56.0,165,1268,537,17,10,5,11,11,170,45
Mario Gila,ESP,DF,Lazio,21,2000,4.7,361,51,191,172,0,0,361,2,1,50.0,0,0.0,293,1552,628,0,0,0,0,1,265,0
Santiago Giménez,MEX,FW,Feyenoord,21,2001,4.8,126,4,13,56,61,24,125,14,6,42.9,6,42.9,72,430,103,6,2,6,19,7,84,19
Matthias Ginter,GER,DF,Freiburg,28,1994,7.2,471,35,212,241,19,9,471,1,1,100.0,0,0.0,314,1879,1230,7,1,0,2,0,319,5
Andrei Girotto,BRA,DF,Nantes,30,1992,6.0,356,55,183,165,9,5,356,0,0,,0,,202,1028,508,4,2,1,1,0,201,0
Eugeniu Gliga,MDA,FW,Sheriff Tiraspol,21,2001,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Oscar Gloukh,ISR,MF,RB Salzburg,18,2004,0.3,23,0,1,16,6,0,23,1,0,0.0,1,100.0,21,108,61,1,4,0,1,0,19,1
Marko Gobeljić,SRB,DF,Red Star,29,1992,3.0,148,9,40,73,39,1,148,2,0,0.0,1,50.0,72,433,144,2,3,1,3,1,75,13
Amer Gojak,BIH,"MF,FW",Ferencváros,25,1997,3.0,147,2,22,64,63,10,147,9,4,44.4,5,55.6,98,688,300,11,6,2,12,12,100,19
Aleksandr Golovin,RUS,"MF,FW",Monaco,26,1996,6.7,339,1,29,133,181,14,339,14,5,35.7,9,64.3,238,1544,696,17,16,3,11,4,221,60
Rodrigo Gomes,POR,MF,Braga,19,2003,2.1,73,3,18,24,31,7,73,9,1,11.1,6,66.7,45,264,108,4,2,1,8,4,46,12
Maxi Gómez,URU,FW,Trabzonspor,25,1996,1.8,53,1,2,25,26,5,53,2,1,50.0,0,0.0,38,114,32,2,0,2,6,3,47,11
Papu Gómez,ARG,"MF,FW",Sevilla,34,1988,0.4,23,1,3,12,8,0,23,3,1,33.3,1,33.3,12,52,17,0,0,0,0,0,13,1
Victor Gomez,ESP,DF,Braga,22,2000,1.5,127,3,25,58,48,0,127,1,1,100.0,0,0.0,87,475,311,9,6,0,1,0,83,19
Claude Gonçalves,POR,MF,Ludogorets,28,1994,0.1,11,0,8,3,0,0,11,0,0,,0,,3,9,4,0,0,0,1,0,8,0
Pedro Gonçalves,POR,MF,Sporting CP,24,1998,6.0,321,4,32,154,140,15,321,20,10,50.0,10,50.0,213,1118,475,12,15,2,9,11,214,33
Édgar González,ESP,DF,Betis,25,1997,4.0,249,28,123,119,9,2,249,0,0,,0,,147,634,375,0,2,0,0,0,176,0
Mikel González,ESP,"MF,DF",AÉK Lárnaka,36,1985,0.2,8,4,6,2,0,0,8,0,0,,0,,3,13,5,0,0,0,0,0,2,0
Urko González,ESP,MF,Real Sociedad,21,2001,0.3,27,0,3,18,6,0,27,0,0,,0,,15,99,44,1,1,0,0,1,20,0
Jean Gorby,FRA,MF,Braga,20,2002,0.0,4,0,0,4,0,0,4,0,0,,0,,3,21,6,0,0,0,0,0,4,0
Jon Gorenc Stanković,SVN,MF,Sturm Graz,26,1996,4.2,230,15,57,142,35,7,230,1,0,0.0,1,100.0,131,550,266,1,9,1,3,3,132,4
Andoni Gorosabel,ESP,DF,Real Sociedad,25,1996,3.4,229,7,57,112,62,2,229,1,1,100.0,0,0.0,156,773,407,7,5,0,7,1,150,8
Amine Gouiri,ALG,FW,Rennes,22,2000,5.0,198,3,12,65,122,27,198,12,6,50.0,6,50.0,136,785,342,14,11,4,15,5,141,40
Lucas Gourna-Douath,FRA,MF,RB Salzburg,18,2003,2.0,129,7,29,96,6,0,129,3,2,66.7,1,33.3,99,662,407,4,4,0,2,2,87,1
Michael Gregoritsch,AUT,FW,Freiburg,28,1994,3.0,107,3,4,37,68,20,107,2,0,0.0,1,50.0,48,196,93,2,3,0,8,1,77,15
Vincenzo Grifo,ITA,"MF,FW",Freiburg,29,1993,5.6,464,7,48,242,180,14,463,13,6,46.2,6,46.2,307,1860,1020,27,29,6,8,4,355,43
Lennart Grill,GER,GK,Union Berlin,23,1999,0.5,12,11,12,0,0,0,12,0,0,,0,,6,35,28,0,0,0,0,0,3,0
Denny Gropper,ISR,DF,Ludogorets,23,1999,1.4,102,3,29,44,30,2,102,7,4,57.1,3,42.9,57,371,192,4,2,1,4,0,58,7
Albert Grønbaek,DEN,"MF,FW",Bodø/Glimt,21,2001,4.2,181,3,31,78,78,9,181,17,4,23.5,12,70.6,104,912,522,15,12,5,11,7,114,27
Andrés Guardado,MEX,MF,Betis,35,1986,3.6,283,3,57,179,50,4,283,6,2,33.3,4,66.7,199,945,491,2,10,0,7,3,191,6
Nemanja Gudelj,SRB,"DF,MF",Sevilla,30,1991,8.7,404,44,181,187,38,6,404,3,1,33.3,0,0.0,219,1202,605,2,4,1,2,1,221,4
Renan Guedes,BRA,DF,Sheriff Tiraspol,24,1998,2.1,89,10,32,33,24,0,89,3,1,33.3,2,66.7,23,78,25,0,0,0,1,3,43,4
Adrián Guerrero,ESP,"DF,MF",Zürich,24,1998,5.4,257,13,80,113,67,6,257,10,4,40.0,6,60.0,129,686,469,11,5,1,9,2,142,25
Daniel Guerrero,ESP,FW,Betis,17,2005,0.3,28,0,2,22,4,1,28,0,0,,0,,22,73,14,0,0,0,0,0,24,1
Evann Guessand,CIV,"FW,MF",Nantes,21,2001,4.3,151,4,29,61,64,14,151,24,12,50.0,12,50.0,88,647,300,12,9,3,11,7,91,26
Ander Guevara,ESP,MF,Real Sociedad,25,1997,4.2,291,9,58,186,47,5,291,0,0,,0,,168,930,464,6,8,1,3,2,202,13
Manuel Gulde,GER,DF,Freiburg,31,1991,0.7,47,1,9,32,6,0,47,0,0,,0,,35,220,104,1,1,0,2,0,35,0
Arda Güler,TUR,MF,Fenerbahçe,17,2005,2.6,211,3,21,103,89,7,211,24,14,58.3,9,37.5,118,618,279,9,8,2,2,5,160,17
Christian Günter,GER,"DF,MF",Freiburg,29,1993,7.3,492,11,106,203,183,17,492,6,1,16.7,5,83.3,258,1031,542,14,17,5,4,2,301,64
Luís Gustavo Ledes,POR,MF,AÉK Lárnaka,29,1992,5.0,231,13,72,120,42,0,231,5,2,40.0,2,40.0,120,492,205,2,3,0,1,2,129,2
Erick Gutiérrez,MEX,MF,PSV Eindhoven,27,1995,4.2,207,8,61,130,16,1,207,0,0,,0,,95,323,109,1,0,0,2,4,120,2
Ádám Gyurcsó,HUN,"FW,MF",AÉK Lárnaka,31,1991,3.1,121,3,10,51,63,8,121,3,0,0.0,2,66.7,77,558,231,9,9,2,11,3,80,20
Janik Haberer,GER,MF,Union Berlin,28,1994,7.1,271,4,35,131,108,17,271,8,1,12.5,6,75.0,107,475,166,5,5,1,10,2,146,23
Dennis Hadzikadunic,BIH,DF,Malmö,24,1998,6.0,387,53,175,196,17,2,387,1,0,0.0,0,0.0,208,1045,596,1,1,0,3,1,229,1
Elias Hagen,NOR,MF,Bodø/Glimt,22,2000,0.1,8,2,3,3,2,0,8,0,0,,0,,0,0,0,0,0,0,1,0,0,0
Nikita Haikin,RUS,GK,Bodø/Glimt,27,1995,6.0,287,258,286,1,0,0,287,0,0,,0,,147,661,365,0,0,0,0,0,156,0
Aapo Halme,FIN,DF,HJK,24,1998,1.5,83,21,60,22,1,1,83,0,0,,0,,58,194,55,0,0,0,0,0,54,0
Marek Hamšík,SVK,MF,Trabzonspor,35,1987,4.0,388,10,55,257,79,7,388,5,2,40.0,3,60.0,270,1112,559,6,6,0,0,1,300,15
Dávid Hancko,SVK,DF,Feyenoord,24,1997,10.3,843,128,474,330,46,10,843,6,2,33.3,4,66.7,607,2650,1249,7,9,1,8,2,583,9
Genki Haraguchi,JPN,MF,Union Berlin,31,1991,2.4,92,3,18,40,34,4,92,2,0,0.0,2,100.0,47,240,111,1,3,0,5,0,50,10
Denys Harmash,UKR,"FW,MF",Dynamo Kyiv,32,1990,3.0,100,5,18,55,29,7,100,3,0,0.0,0,0.0,53,252,123,3,4,0,7,4,64,11
Quilindschy Hartman,NED,DF,Feyenoord,20,2001,5.1,359,21,96,177,87,8,359,1,1,100.0,0,0.0,229,1010,501,6,15,0,4,1,216,19
Dogucan Haspolat,TUR,MF,Trabzonspor,22,2000,0.1,1,0,0,1,0,0,1,0,0,,0,,1,11,6,0,0,0,0,0,0,0
Adrian Hatman,MDA,MF,Sheriff Tiraspol,19,2003,0.2,2,0,1,1,0,0,2,0,0,,0,,1,0,0,0,0,0,1,0,1,1
Conor Hazard,NIR,GK,HJK,24,1998,6.0,255,226,254,1,0,0,255,0,0,,0,,149,797,433,0,0,0,1,0,103,0
Thorgan Hazard,BEL,MF,PSV Eindhoven,29,1993,0.3,22,0,6,10,7,1,22,2,1,50.0,1,50.0,16,67,31,1,1,1,1,0,17,4
Frederik Hedegaard,DEN,FW,Midtjylland,19,2003,0.8,25,0,3,10,12,0,25,7,2,28.6,4,57.1,14,56,9,0,0,0,6,0,12,2
Gustavo Henrique,BRA,DF,Fenerbahçe,29,1993,4.7,285,10,136,131,18,13,285,0,0,,0,,113,450,205,0,3,0,1,0,195,3
Luiz Henrique,BRA,"FW,MF",Betis,21,2001,4.8,210,11,31,73,107,24,210,18,5,27.8,8,44.4,140,881,364,11,5,7,13,11,147,43
Heron,BRA,"FW,MF",Sheriff Tiraspol,21,2000,0.2,10,1,4,6,1,0,10,0,0,,0,,5,10,8,0,0,0,0,0,6,0
Përparim Hetemaj,FIN,MF,HJK,35,1986,3.1,176,8,38,87,51,8,176,3,1,33.3,2,66.7,111,481,160,2,4,0,8,4,123,16
Stefan Hierländer,AUT,MF,Sturm Graz,31,1991,3.1,159,6,28,83,49,6,159,1,0,0.0,1,100.0,97,553,200,2,3,0,8,2,93,6
Piero Hincapié,ECU,DF,Leverkusen,20,2002,8.2,686,37,251,366,71,11,686,4,2,50.0,2,50.0,424,2451,1407,19,14,1,5,1,476,16
Adam Hložek,CZE,FW,Leverkusen,20,2002,4.1,125,3,12,67,49,11,125,9,5,55.6,3,33.3,77,510,251,6,4,1,11,5,96,23
Selmin Hodza,SUI,FW,Zürich,19,2003,0.1,8,0,2,5,1,1,8,0,0,,0,,3,26,23,1,0,0,0,0,3,1
Ki-Jana Hoever,NED,DF,PSV Eindhoven,20,2002,1.2,99,5,32,50,17,4,99,4,2,50.0,1,25.0,61,290,202,4,1,2,1,0,68,5
Nicolas Höfler,GER,MF,Freiburg,32,1990,7.0,517,21,105,355,58,7,517,2,0,0.0,1,50.0,330,1591,744,4,9,0,5,1,361,3
Rob Holding,ENG,DF,Arsenal,26,1995,6.8,518,49,208,302,9,5,518,2,0,0.0,2,100.0,358,1649,922,4,1,0,5,1,370,0
Lucas Höler,GER,FW,Freiburg,28,1994,2.6,90,3,16,33,41,8,90,3,2,66.7,1,33.3,49,231,69,0,0,0,4,4,61,11
Marc Hornschuh,GER,MF,Zürich,31,1991,1.4,66,2,14,44,8,0,66,0,0,,0,,37,199,78,1,1,0,1,0,37,0
André Horta,POR,MF,Braga,25,1996,2.8,264,6,38,170,60,2,264,6,2,33.3,4,66.7,187,1108,615,14,17,0,2,3,193,7
Ricardo Horta,POR,MF,Braga,27,1994,5.6,259,3,22,130,107,11,258,6,4,66.7,1,16.7,174,664,337,5,7,0,9,3,191,23
