Player,Nation,Pos,Squad,Age,Born,MP,Min,Min/MP,Min%,90s,Starts,Min/Start,MatchesCompleted,Subs,Min/Sub,unusedSub,PointsPerMatch,onGoalScored,onGoalAgainst,+/-,+/-/90,On-Off,onPitchxG,onPitchxGA,xG+/-,xG+/-/90,xGOn-Off
Ismaël El Abbassi,BEL,FW,RWD Molenbeek,20,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
Ahmed Abdullahi,NGA,FW,Gent,19,2004,1,29,29,1.1,0.3,0,,0,1,29,0,0.00,0,3,-3,-9.31,-9.92,0.0,1.1,-1.1,-3.27,-3.54
Shuto Abe,JPN,MF,RWD Molenbeek,25,1997,28,"1,475",53,54.6,16.4,15,81,9,13,19,1,0.88,17,37,-20,-1.22,-0.04,18.6,39.7,-21.2,-1.29,-0.49
Abner,BRA,"DF,MF",RWD Molenbeek,27,1996,25,"1,850",74,68.5,20.6,20,88,18,5,19,5,0.82,21,40,-19,-0.92,+0.88,23.9,40.2,-16.4,-0.80,+0.86
Francis Abu,GHA,MF,Cercle Brugge,22,2001,8,409,51,15.1,4.5,5,71,2,3,19,1,1.44,3,3,0,0.00,-0.39,4.9,6.0,-1.2,-0.26,-0.76
Desmond Acquah,BEL,MF,OH Leuven,21,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
Tayo Adaramola,IRL,DF,RWD Molenbeek,19,2003,9,575,64,21.3,6.4,8,70,2,1,16,0,0.64,8,19,-11,-1.72,-0.66,7.9,16.5,-8.6,-1.34,-0.35
Noah Adedeji,BEL,"MF,FW",Genk,18,2005,3,19,6,0.7,0.2,0,,0,3,6,3,1.40,1,1,0,0.00,-0.67,0.7,0.9,-0.2,-0.82,-1.69
Jonathan Afolabi,IRL,FW,Kortrijk,23,2000,10,397,40,14.7,4.4,4,70,0,6,20,0,1.15,5,5,0,0.00,+1.37,4.6,9.2,-4.6,-1.03,-0.06
Brian Agbor,CMR,DF,Gent,22,2001,3,208,69,7.7,2.3,2,90,2,1,28,12,1.20,2,7,-5,-2.16,-2.89,2.2,5.4,-3.2,-1.41,-1.77
Takahiro Akimoto,JPN,DF,OH Leuven,25,1998,5,261,52,9.7,2.9,2,86,1,3,30,4,1.67,5,3,+2,+0.69,+1.24,4.9,3.5,+1.4,+0.47,+0.93
Christian Akpan,NGA,MF,Genk,18,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
Nicolas Alavoine,BEL,GK,RWD Molenbeek,21,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,
Carlos Alberto,BRA,"FW,MF",RWD Molenbeek,21,2002,10,659,66,24.4,7.3,9,72,2,1,14,0,0.56,5,21,-16,-2.19,-1.30,7.2,18.5,-11.3,-1.54,-0.63
Josimar Alcocer,CRC,"FW,MF",Westerlo,19,2004,1,24,24,0.9,0.3,0,,0,1,24,5,0.60,1,1,0,0.00,+0.40,0.6,0.5,+0.1,+0.35,+0.64
Toby Alderweireld,BEL,DF,Antwerp,34,1989,29,"2,599",90,96.3,28.9,29,90,28,0,,0,1.46,52,25,+27,+0.93,+0.04,49.1,28.9,+20.1,+0.70,+1.11
Ryan Alebiosu,ENG,"DF,MF",Kortrijk,21,2001,11,348,32,12.9,3.9,3,53,0,8,24,2,0.92,3,6,-3,-0.78,+0.45,4.0,4.8,-0.8,-0.20,+0.90
Tristen Alliet,BEL,GK,Kortrijk,18,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
Teddy Alloh,FRA,DF,Eupen,21,2002,6,197,33,7.3,2.2,1,79,0,5,24,0,1.00,4,5,-1,-0.46,+0.73,2.9,6.2,-3.4,-1.55,-0.64
Éder Álvarez Balanta,COL,MF,Club Brugge,30,1993,15,497,33,18.4,5.5,3,74,1,12,23,7,1.90,12,9,+3,+0.54,-0.68,11.6,5.2,+6.4,+1.15,+0.02
Steven Alzate,COL,MF,Standard Liège,24,1998,20,"1,662",83,61.6,18.5,20,83,11,0,,0,1.29,26,27,-1,-0.05,+0.55,19.6,26.6,-7.0,-0.38,+0.02
Thierry Ambrose,GLP,FW,Kortrijk,26,1997,2,53,27,2.0,0.6,1,45,0,1,8,1,1.29,0,0,0,0.00,+1.19,0.5,0.8,-0.3,-0.55,+0.44
Mohamed Amoura,ALG,FW,Union SG,23,2000,23,"1,434",62,53.1,15.9,16,79,3,7,25,0,2.13,36,14,+22,+1.38,+0.67,29.7,14.9,+14.8,+0.93,-0.24
Francis Amuzu,BEL,FW,Anderlecht,23,1999,12,569,47,21.1,6.3,5,80,2,7,24,1,1.71,10,8,+2,+0.32,-0.78,8.1,8.4,-0.3,-0.05,-0.54
Frederic Ananou,TOG,"DF,MF",Sint-Truiden,25,1997,13,543,42,20.1,6.0,6,72,2,7,16,4,1.26,8,9,-1,-0.17,+0.25,8.7,9.0,-0.4,-0.06,+0.18
Stelios Andreou,CYP,DF,Charleroi,21,2002,27,"2,409",89,89.2,26.8,27,89,26,0,,2,1.30,24,44,-20,-0.75,-0.13,29.1,43.2,-14.0,-0.52,-0.81
Nilson Angulo,ECU,"FW,MF",Anderlecht,20,2003,8,48,6,1.8,0.5,0,,0,8,6,3,1.50,3,0,+3,+5.63,+4.78,1.9,1.1,+0.8,+1.59,+1.24
Oskar Annell,BEL,GK,Mechelen,18,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,
Bill Antonio,ZIM,"MF,FW",Mechelen,20,2002,12,577,48,21.4,6.4,6,71,0,6,25,1,2.00,14,6,+8,+1.25,+1.38,10.4,8.4,+2.0,+0.31,+0.40
Kristian Arnstad,NOR,"DF,MF",Anderlecht,19,2003,14,645,46,23.9,7.2,6,81,3,8,20,8,2.29,12,7,+5,+0.70,-0.31,8.6,8.4,+0.2,+0.03,-0.44
Tolu Arokodare,NGA,FW,Genk,22,2000,29,"1,307",45,48.4,14.5,11,78,5,18,25,1,1.43,26,16,+10,+0.69,+0.04,27.2,17.2,+10.0,+0.69,-0.34
Gerardo Arteaga,MEX,DF,Genk,24,1998,15,"1,210",81,44.8,13.4,14,86,12,1,1,3,1.33,23,15,+8,+0.60,-0.13,25.8,18.1,+7.7,+0.57,-0.53
Isaac Asante,GHA,"DF,MF",Mechelen,20,2002,2,6,3,0.2,0.1,0,,0,2,3,7,1.33,1,0,+1,+15.00,+14.87,0.8,0.4,+0.4,+6.53,+6.55
Dirk Asare,BEL,MF,Mechelen,19,2004,2,2,1,0.1,0.0,0,,0,2,1,4,2.00,0,0,0,0.00,-0.17,0.0,0.2,-0.2,-7.50,-7.51
Majeed Ashimeru,GHA,MF,Anderlecht,25,1997,6,119,20,4.4,1.3,1,80,0,5,8,0,1.75,3,2,+1,+0.76,-0.19,2.0,1.7,+0.3,+0.22,-0.16
Christalino Atemona,GER,DF,Kortrijk,21,2002,2,96,48,3.6,1.1,1,90,1,1,6,3,0.00,0,7,-7,-6.56,-5.59,0.4,3.9,-3.6,-3.34,-2.45
Lynnt Audoor,BEL,MF,Kortrijk,19,2003,11,401,36,14.9,4.5,4,59,0,7,24,4,0.18,2,8,-6,-1.35,-0.21,4.3,8.9,-4.6,-1.04,-0.07
Ludwig Augustinsson,SWE,DF,Anderlecht,29,1994,21,"1,629",78,60.3,18.1,19,84,15,2,16,1,1.90,36,16,+20,+1.10,+0.43,31.7,21.4,+10.3,+0.57,+0.50
Felipe Augusto,BRA,"FW,MF",Cercle Brugge,19,2004,9,444,49,16.4,4.9,4,76,1,5,28,1,1.39,10,4,+6,+1.22,+1.06,6.3,7.1,-0.8,-0.17,-0.67
Felipe Avenatti,URU,"FW,MF",Kortrijk,30,1993,27,"1,568",58,58.1,17.4,17,77,5,10,26,0,0.79,15,33,-18,-1.03,+0.32,15.1,30.6,-15.5,-0.89,+0.21
Gastón Ávila,ARG,DF,Antwerp,21,2001,2,180,90,6.7,2.0,2,90,2,0,,0,2.00,7,1,+6,+3.00,+2.21,4.1,0.7,+3.3,+1.65,+1.07
Youssouph Badji,SEN,"FW,MF",Charleroi,21,2001,20,938,47,34.7,10.4,8,82,3,12,24,1,0.95,7,17,-10,-0.96,-0.35,15.3,15.7,-0.4,-0.04,+0.61
Bilal Bafdili,BEL,"MF,FW",Mechelen,18,2004,11,171,16,6.3,1.9,1,72,0,10,10,7,1.95,3,2,+1,+0.53,+0.38,4.2,1.6,+2.6,+1.37,+1.46
Jonas Bager,DEN,DF,Charleroi,27,1996,19,"1,507",79,55.8,16.7,16,89,11,3,30,4,1.48,14,19,-5,-0.30,+0.98,17.6,23.8,-6.3,-0.37,+0.14
Rayan El Bahri,BEL,FW,Cercle Brugge,19,2004,0,,,,,0,,0,0,,5,,,,,,,,,,,
Brandon Baiye,BEL,MF,Eupen,22,2000,28,"2,071",74,76.7,23.0,24,81,10,4,29,2,0.82,19,44,-25,-1.09,+0.20,21.2,46.3,-25.1,-1.09,-0.59
Michel-Ange Balikwisha,BEL,"FW,MF",Antwerp,22,2001,23,"1,784",78,66.1,19.8,20,85,12,3,29,0,1.36,36,18,+18,+0.91,-0.07,32.0,20.1,+12.0,+0.60,-0.15
William Balikwisha,COD,MF,Standard Liège,24,1999,20,"1,089",54,40.3,12.1,12,81,7,8,15,7,0.89,11,13,-2,-0.17,+0.17,14.1,13.0,+1.1,+0.09,+0.80
Sacha Banse,BFA,MF,Standard Liège,22,2001,3,45,15,1.7,0.5,0,,0,3,15,0,0.33,0,2,-2,-4.00,-3.80,0.1,1.3,-1.2,-2.37,-2.02
Ezechiel Banzuzi,NED,MF,OH Leuven,18,2005,27,"1,746",65,64.7,19.4,20,80,11,7,20,2,1.03,14,26,-12,-0.62,-0.52,17.6,28.5,-11.0,-0.56,-0.55
Víctor Barberá,ESP,"FW,MF",Club Brugge,18,2004,4,32,8,1.2,0.4,0,,0,4,8,5,1.50,0,1,-1,-2.81,-3.96,0.2,0.9,-0.7,-2.00,-3.17
Joselpho Barnes,GHA,"FW,MF",Sint-Truiden,21,2001,24,430,18,15.9,4.8,3,66,0,21,11,5,1.23,5,11,-6,-1.26,-1.06,7.7,10.3,-2.5,-0.53,-0.38
Jacob Barrett Laursen,DEN,DF,Standard Liège,28,1994,2,151,76,5.6,1.7,2,76,1,0,,0,0.00,0,1,-1,-0.60,-0.35,0.7,3.1,-2.3,-1.38,-1.05
Norman Bassette,BEL,"FW,MF",Mechelen,18,2004,15,576,38,21.3,6.4,6,72,1,9,16,1,1.14,8,9,-1,-0.16,-0.41,9.4,8.8,+0.6,+0.10,+0.13
Jelle Bataille,BEL,DF,Antwerp,24,1999,27,"2,182",81,80.8,24.2,25,83,20,2,49,0,1.48,43,17,+26,+1.07,+0.72,43.2,23.8,+19.4,+0.80,+0.76
David Bates,SCO,DF,Mechelen,26,1996,27,"2,086",77,77.3,23.2,23,88,21,4,17,3,1.54,33,22,+11,+0.47,+1.35,34.2,28.8,+5.3,+0.23,+1.02
Emin Bayram,TUR,DF,Westerlo,20,2003,23,"1,974",86,73.1,21.9,22,88,20,1,45,0,1.22,30,38,-8,-0.36,+0.13,30.2,33.8,-3.6,-0.16,+0.44
Rafik Belghali,ALG,DF,Mechelen,21,2002,7,260,37,9.6,2.9,3,47,0,4,30,0,1.78,7,2,+5,+1.73,+1.73,3.8,4.1,-0.3,-0.09,-0.10
Nadhir Benbouali,ALG,"FW,MF",Charleroi,23,2000,8,333,42,12.3,3.7,3,73,0,5,23,2,1.00,4,3,+1,+0.27,+1.14,5.1,3.1,+2.0,+0.53,+1.10
Ján Bernát,SVK,MF,Westerlo,22,2001,1,1,1,0.0,0.0,0,,0,1,1,0,1.00,0,0,0,0.00,+0.40,0.0,0.0,0.0,-2.40,-2.12
Antoine Bernier,BEL,"FW,MF",Charleroi,25,1997,21,662,32,24.5,7.4,8,59,0,13,15,3,1.19,7,8,-1,-0.14,+0.79,9.0,8.8,+0.2,+0.02,+0.61
Adriano Bertaccini,BEL,"MF,FW",Sint-Truiden,22,2000,3,39,13,1.4,0.4,0,,0,3,13,4,1.00,0,1,-1,-2.31,-1.97,1.1,1.5,-0.4,-0.98,-0.79
Mickaël Biron,MTQ,"FW,MF",RWD Molenbeek,25,1997,18,"1,445",80,53.5,16.1,17,84,10,1,23,0,0.78,16,33,-17,-1.06,+0.30,19.4,33.7,-14.3,-0.89,+0.37
Nathan Bitumazala,FRA,"MF,FW",Eupen,20,2002,6,115,19,4.3,1.3,0,,0,6,19,2,0.13,1,5,-4,-3.13,-2.09,1.6,4.8,-3.2,-2.51,-1.62
Eric Bocat,FRA,"DF,MF",Sint-Truiden,24,1999,29,"2,447",84,90.6,27.2,28,87,20,1,6,0,1.24,32,42,-10,-0.37,-0.01,33.4,39.9,-6.5,-0.24,-0.36
Arnaud Bodart,BEL,GK,Standard Liège,25,1998,29,"2,610",90,96.7,29.0,29,90,29,0,,0,1.12,33,35,-2,-0.07,+5.93,31.9,39.6,-7.7,-0.26,+3.63
Merveille Bokadi,COD,DF,Standard Liège,31,1992,18,"1,305",73,48.3,14.5,15,81,12,3,31,2,1.11,18,20,-2,-0.14,+0.25,16.5,22.4,-5.9,-0.41,-0.04
Sinan Bolat,TUR,GK,Westerlo,34,1988,26,"2,340",90,86.7,26.0,26,90,26,0,,2,1.03,38,44,-6,-0.23,+1.27,37.3,42.0,-4.7,-0.18,+0.74
Boli Bolingoli-Mbombo,BEL,DF,Mechelen,28,1995,4,77,19,2.9,0.9,1,54,0,3,8,4,1.67,3,2,+1,+1.17,+1.03,0.7,2.3,-1.6,-1.91,-1.96
Christopher Bonsu Baah,GHA,FW,Genk,18,2004,27,"1,190",44,44.1,13.2,14,68,3,13,18,1,1.21,18,12,+6,+0.45,-0.38,23.7,13.0,+10.7,+0.81,-0.10
Viktor Boone,BEL,DF,Union SG,25,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,
Karol Borys,POL,"MF,FW",Westerlo,16,2006,0,,,,,0,,0,0,,1,0.50,,,,,,,,,,
Jordan Bos,AUS,DF,Westerlo,20,2002,21,"1,713",82,63.4,19.0,19,89,16,2,13,0,1.15,28,29,-1,-0.05,+0.95,27.0,29.4,-2.3,-0.12,+0.44
Mohamed Bouchouari,BEL,DF,Anderlecht,22,2000,1,1,1,0.0,0.0,0,,0,1,1,4,1.00,1,0,+1,+90.00,+89.10,0.3,0.0,+0.3,+23.45,+23.09
Amine Boukamir,BEL,MF,Charleroi,16,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
Mehdi Boukamir,MAR,DF,Charleroi,19,2004,10,466,47,17.3,5.2,5,69,2,5,24,17,0.64,3,13,-10,-1.93,-1.45,5.3,10.6,-5.2,-1.01,-0.70
Dedryck Boyata,BEL,"DF,MF",Club Brugge,32,1990,5,176,35,6.5,2.0,2,65,0,3,15,13,1.00,3,4,-1,-0.51,-1.72,2.9,1.9,+0.9,+0.48,-0.69
Jonatan Braut Brunes,NOR,FW,OH Leuven,22,2000,24,"1,058",44,39.2,11.8,11,75,4,13,18,2,1.13,18,22,-4,-0.34,+0.15,15.3,17.0,-1.7,-0.15,+0.37
Archie Brown,ENG,DF,Gent,21,2002,21,"1,650",79,61.1,18.3,20,82,14,1,12,1,1.74,30,22,+8,+0.44,-0.16,27.3,25.1,+2.2,+0.12,-0.29
Massimo Bruno,BEL,"MF,FW",Kortrijk,29,1993,23,"1,131",49,41.9,12.6,14,68,1,9,20,4,0.76,9,33,-24,-1.91,-1.28,11.7,25.7,-14.0,-1.11,-0.23
Sébastien Bruzzese,BEL,GK,Cercle Brugge,34,1989,0,,,,,0,,0,0,,3,,,,,,,,,,,
Tajon Buchanan,CAN,DF,Club Brugge,24,1999,12,828,69,30.7,9.2,11,73,5,1,30,1,1.75,20,5,+15,+1.63,+0.77,17.1,5.6,+11.4,+1.24,+0.16
Christian Burgess,ENG,DF,Union SG,31,1991,28,"2,475",88,91.7,27.5,28,88,27,0,,1,2.16,58,28,+30,+1.09,+0.29,53.1,24.5,+28.5,+1.04,-0.07
Josef Bursik,ENG,GK,Club Brugge,23,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,
Jean Butez,FRA,GK,Antwerp,28,1995,30,"2,700",90,100.0,30.0,30,90,30,0,,0,1.68,55,27,+28,+0.93,,51.6,31.9,+19.6,+0.65,
Dré Callens,BEL,FW,Cercle Brugge,18,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,
Etienne Camara,FRA,MF,Charleroi,20,2003,6,338,56,12.5,3.8,4,69,2,2,31,0,1.75,1,6,-5,-1.33,-0.68,3.6,4.0,-0.3,-0.09,+0.39
Ilay Camara,BEL,"DF,MF",RWD Molenbeek,20,2003,22,"1,601",73,59.3,17.8,17,85,9,5,31,2,0.68,17,39,-22,-1.24,-0.09,16.7,41.5,-24.9,-1.40,-0.81
Cihan Çanak,TUR,"DF,MF",Standard Liège,18,2005,20,625,31,23.1,6.9,4,83,2,16,18,3,1.07,9,13,-4,-0.58,-0.40,7.0,11.0,-4.0,-0.58,-0.25
Alessio Castro-Montes,BEL,DF,Gent,26,1997,1,65,65,2.4,0.7,1,65,0,0,,1,3.00,2,1,+1,+1.38,+0.91,0.5,1.2,-0.7,-0.96,-1.22
Alessio Castro-Montes,BEL,DF,Union SG,26,1997,24,"1,875",78,69.4,20.8,22,82,12,2,31,1,2.00,43,21,+22,+1.06,-0.03,39.1,20.7,+18.4,+0.88,-0.53
Nacer Chadli,BEL,"MF,FW",Westerlo,33,1989,18,712,40,26.4,7.9,9,60,0,9,19,0,0.94,8,10,-2,-0.25,+0.20,9.4,11.1,-1.8,-0.22,+0.08
Youssef Challouk,BEL,"MF,FW",Kortrijk,27,1995,3,43,14,1.6,0.5,0,,0,3,14,0,0.00,0,0,0,0.00,+1.19,0.3,0.6,-0.3,-0.62,+0.37
Vic Chambaere,BEL,GK,Genk,20,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
Regan Charles-Cook,GRN,"FW,MF",Eupen,26,1997,26,"1,342",52,49.7,14.9,12,82,6,14,26,0,0.75,10,35,-25,-1.68,-1.08,13.2,31.8,-18.5,-1.24,-0.58
Isaac Christie-Davies,WAL,MF,Eupen,25,1997,15,564,38,20.9,6.3,6,70,0,9,16,14,0.73,10,13,-3,-0.48,+0.83,6.2,12.8,-6.6,-1.06,-0.13
Thomas Claes,BEL,MF,Genk,19,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Elias Cobbaut,BEL,DF,Mechelen,25,1997,24,"2,160",90,80.0,24.0,24,90,24,0,,0,1.50,30,29,+1,+0.04,-0.63,35.3,34.5,+0.8,+0.03,+0.18
Valentin Cojocaru,ROU,GK,OH Leuven,27,1995,3,270,90,10.0,3.0,3,90,3,0,,1,0.33,3,8,-5,-1.67,-1.37,3.9,6.2,-2.3,-0.78,-0.46
Antoine Colassin,BEL,FW,Anderlecht,22,2001,1,9,9,0.3,0.1,0,,0,1,9,3,3.00,0,0,0,0.00,-0.94,0.0,0.4,-0.4,-3.68,-4.07
Colin Coosemans,BEL,GK,Anderlecht,30,1992,0,,,,,0,,0,0,,17,1.33,,,,,,,,,,
Jo Coppens,BEL,GK,Sint-Truiden,32,1990,4,360,90,13.3,4.0,4,90,4,0,,26,1.00,7,8,-1,-0.25,+0.13,7.2,7.0,+0.2,+0.05,+0.29
Kobe Corbanie,BEL,"DF,MF",Antwerp,18,2005,9,148,16,5.5,1.6,0,,0,9,16,7,2.10,5,2,+3,+1.82,+0.94,3.9,2.1,+1.7,+1.05,+0.42
Gaëtan Coucke,BEL,GK,Mechelen,24,1998,30,"2,700",90,100.0,30.0,30,90,30,0,,0,1.53,39,34,+5,+0.17,,42.4,42.4,-0.1,0.00,
Soumaïla Coulibaly,FRA,DF,Antwerp,19,2003,17,"1,363",80,50.5,15.1,16,85,14,1,2,5,1.18,29,18,+11,+0.73,-0.42,26.3,19.8,+6.5,+0.43,-0.46
Carlos Cuesta,COL,DF,Genk,24,1999,23,"2,056",89,76.1,22.8,23,89,22,0,,1,1.48,37,25,+12,+0.53,-0.59,44.7,26.6,+18.0,+0.79,-0.31
Hugo Cuypers,BEL,FW,Gent,26,1997,20,"1,630",82,60.4,18.1,19,85,11,1,20,0,1.85,35,19,+16,+0.88,+0.97,31.9,21.9,+10.0,+0.55,+0.81
Oday Dabbagh,PLE,FW,Charleroi,24,1998,21,"1,463",70,54.2,16.3,17,78,6,4,33,3,1.22,15,23,-8,-0.49,+0.53,16.6,27.1,-10.5,-0.65,-0.46
Erdon Daci,MKD,FW,Westerlo,25,1998,13,695,53,25.7,7.7,8,71,1,5,25,2,1.23,12,12,0,0.00,+0.54,8.2,12.7,-4.5,-0.58,-0.40
Jón Dagur Þorsteinsson,ISL,"FW,MF",OH Leuven,24,1998,28,"1,830",65,67.8,20.3,23,74,5,5,27,1,1.03,13,32,-19,-0.93,-1.56,17.7,29.9,-12.2,-0.60,-0.71
Niklo Dailly,BEL,"MF,DF",RWD Molenbeek,21,2001,11,327,30,12.1,3.6,3,74,1,8,13,6,1.09,3,16,-13,-3.58,-2.71,5.0,11.3,-6.3,-1.72,-0.74
Jesper Daland,NOR,DF,Cercle Brugge,23,2000,30,"2,526",84,93.6,28.1,28,88,23,2,33,0,1.54,40,30,+10,+0.36,+0.36,46.4,36.3,+10.1,+0.36,-0.44
Achraf Dari,MAR,DF,Charleroi,24,1999,5,317,63,11.7,3.5,4,79,3,1,2,0,1.67,1,8,-7,-1.99,-1.42,3.0,5.0,-2.0,-0.58,-0.16
Jason Davidson,AUS,DF,Eupen,32,1991,28,"2,330",83,86.3,25.9,26,89,21,2,13,1,0.83,20,50,-30,-1.16,-0.19,25.1,49.4,-24.3,-0.94,+0.11
Isaak Davies,WAL,FW,Kortrijk,21,2001,26,"1,731",67,64.1,19.2,20,77,4,6,32,1,0.94,16,34,-18,-0.94,+0.64,15.3,33.4,-18.1,-0.94,+0.10
Axl De Corte,BEL,GK,Club Brugge,17,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
Maxim De Cuyper,BEL,DF,Club Brugge,22,2000,27,"2,161",80,80.0,24.0,24,87,19,3,25,0,1.86,51,23,+28,+1.17,+0.33,48.1,19.9,+28.2,+1.17,+0.23
Ritchie De Laet,BEL,DF,Antwerp,34,1988,15,980,65,36.3,10.9,13,69,3,2,42,2,1.13,25,12,+13,+1.19,+0.41,17.6,12.2,+5.4,+0.49,-0.25
Dion De Neve,BEL,"DF,MF",Kortrijk,21,2002,27,"1,922",71,71.2,21.4,21,84,15,6,25,2,0.77,15,44,-29,-1.36,-0.66,19.0,39.8,-20.8,-0.97,+0.03
Alexis De Sart,BEL,MF,RWD Molenbeek,26,1996,7,484,69,17.9,5.4,5,90,3,2,18,2,1.00,5,15,-10,-1.86,-0.80,7.4,11.9,-4.5,-0.84,+0.27
Julien De Sart,BEL,MF,Gent,28,1994,29,"2,547",88,94.3,28.3,29,88,24,0,,0,1.76,51,35,+16,+0.57,+1.15,47.1,39.2,+7.9,+0.28,+0.83
Celestin De Schrevel,BEL,GK,Gent,21,2002,0,,,,,0,,0,0,,10,,,,,,,,,,,
Ebbe De Vlaeminck,BEL,GK,Kortrijk,17,2005,0,,,,,0,,0,0,,9,,,,,,,,,,,
Tibe De Vlieger,BEL,"MF,FW",Gent,17,2005,3,38,13,1.4,0.4,0,,0,3,13,6,0.33,0,1,-1,-2.37,-2.91,1.3,0.2,+1.1,+2.50,+2.30
Nils De Wilde,BEL,MF,Cercle Brugge,20,2003,17,722,42,26.7,8.0,8,75,2,9,14,6,1.27,6,15,-9,-1.12,-1.99,10.9,11.8,-0.9,-0.11,-0.68
Zeno Debast,BEL,DF,Anderlecht,19,2003,28,"2,474",88,91.6,27.5,28,88,26,0,,0,1.92,54,28,+26,+0.95,+0.15,44.9,31.9,+12.9,+0.47,+1.20
Massimo Decoene,BEL,FW,Kortrijk,19,2004,1,13,13,0.5,0.1,0,,0,1,13,2,0.00,1,0,+1,+6.92,+8.13,0.3,0.6,-0.3,-2.11,-1.14
Robbe Decostere,BEL,DF,Cercle Brugge,25,1998,1,1,1,0.0,0.0,0,,0,1,1,2,3.00,0,0,0,0.00,-0.33,0.1,0.0,+0.1,+9.02,+8.64
Théo Defourny,BEL,GK,RWD Molenbeek,31,1992,30,"2,679",89,99.2,29.8,30,89,29,0,,0,0.77,31,66,-35,-1.18,+3.11,33.5,65.2,-31.7,-1.06,+0.40
Tristan Degreef,BEL,MF,Anderlecht,18,2005,1,1,1,0.0,0.0,0,,0,1,1,6,1.00,1,0,+1,+90.00,+89.10,0.3,0.0,+0.3,+23.45,+23.09
Thomas Delaney,DEN,"MF,DF",Anderlecht,31,1991,14,912,65,33.8,10.1,11,77,5,3,20,1,1.87,19,8,+11,+1.09,+0.23,17.3,11.2,+6.1,+0.60,+0.34
Maxime Delanghe,BEL,GK,Cercle Brugge,22,2001,0,,,0.0,0.0,0,,0,0,,29,1.00,0,0,0,,,,,,,
Martin Delavallée,BEL,GK,Charleroi,19,2004,1,1,1,0.0,0.0,0,,0,1,1,25,3.00,1,0,+1,+90.00,+90.77,0.2,0.0,+0.2,+17.64,+18.09
Hannes Delcroix,BEL,DF,Anderlecht,24,1999,1,7,7,0.3,0.1,0,,0,1,7,1,3.00,0,0,0,0.00,-0.94,0.0,0.2,-0.2,-3.18,-3.56
Mathias Delorge,BEL,MF,Sint-Truiden,19,2004,30,"2,659",89,98.5,29.5,30,89,26,0,,0,1.33,33,45,-12,-0.41,-2.60,37.1,42.8,-5.8,-0.19,+0.63
Olivier Deman,BEL,"DF,MF",Cercle Brugge,23,2000,5,380,76,14.1,4.2,4,88,2,1,27,0,1.80,5,2,+3,+0.71,+0.44,7.8,3.8,+4.0,+0.95,+0.65
Kévin Denkey,TOG,FW,Cercle Brugge,22,2000,28,"2,494",89,92.4,27.7,28,89,25,0,,0,1.58,42,28,+14,+0.51,+2.25,48.9,34.8,+14.1,+0.51,+1.57
Jerome Deom,BEL,"MF,FW",Eupen,24,1999,22,763,35,28.3,8.5,7,66,0,15,20,2,0.81,7,18,-11,-1.30,-0.23,7.2,16.4,-9.2,-1.08,-0.17
Laurent Depoitre,BEL,FW,Gent,34,1988,9,390,43,14.4,4.3,4,80,2,5,14,3,1.42,6,5,+1,+0.23,-0.31,6.9,6.8,+0.1,+0.03,-0.23
Niels Devalckeneer,BEL,GK,Antwerp,19,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,
Gilles Dewaele,BEL,"DF,MF",Standard Liège,27,1996,21,673,32,24.9,7.5,5,74,1,16,19,4,1.12,8,17,-9,-1.20,-1.25,7.3,14.4,-7.1,-0.95,-0.76
Sada Diallo,BEL,"MF,DF",RWD Molenbeek,21,2002,6,86,14,3.2,1.0,1,45,0,5,8,12,1.67,1,3,-2,-2.09,-0.92,0.8,1.6,-0.7,-0.75,+0.32
Amadou Diawara,GUI,MF,Anderlecht,26,1997,11,594,54,22.0,6.6,6,87,3,5,14,5,2.18,10,7,+3,+0.45,-0.61,8.2,8.5,-0.3,-0.04,-0.53
Daan Dierckx,BEL,DF,Standard Liège,20,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
Moussa Djenepo,MLI,"DF,FW",Standard Liège,25,1998,23,"1,492",65,55.3,16.6,20,71,3,3,26,1,1.14,20,19,+1,+0.06,+0.73,18.7,19.6,-0.9,-0.06,+0.74
Noah Dodeigne,BEL,"DF,FW",Standard Liège,20,2003,2,40,20,1.5,0.4,0,,0,2,20,1,0.00,0,1,-1,-2.25,-2.01,0.1,0.5,-0.5,-1.08,-0.70
Kasper Dolberg,DEN,FW,Anderlecht,25,1997,29,"2,154",74,79.8,23.9,28,77,5,1,9,0,1.90,40,24,+16,+0.67,-1.31,34.0,27.8,+6.2,+0.26,-0.55
