Player,Nation,Pos,Squad,Age,Born,MP,Min,Min/MP,Min%,90s,Starts,Min/Start,MatchesCompleted,Subs,Min/Sub,unusedSub,PointsPerMatch,onGoalScored,onGoalAgainst,+/-,+/-/90,On-Off,onPitchxG,onPitchxGA,xG+/-,xG+/-/90,xGOn-Off
Isak Brusberg,SWE,MF,Häcken,16,2006,1,10,10,1.9,0.1,0,,0,1,10,3,1.50,0,1,-1,-9.00,-6.79,0.2,0.5,-0.3,-2.84,-2.49
Facundo Buonanotte,ARG,"MF,FW",Brighton,18,2004,5,217,43,30.1,2.4,2,74,0,3,23,3,1.80,0,4,-4,-1.66,-2.73,3.3,3.6,-0.3,-0.12,-0.81
Mick van Buren,NED,FW,Slavia Prague,30,1992,5,217,43,30.1,2.4,3,63,0,2,14,3,2.11,3,4,-1,-0.41,-2.20,3.0,1.4,+1.5,+0.63,+0.03
Christian Burgess,ENG,DF,Union SG,31,1991,6,540,90,100.0,6.0,6,90,6,0,,0,1.75,5,8,-3,-0.50,,10.0,8.3,+1.7,+0.29,
Jack Butland,ENG,GK,Rangers,30,1993,8,720,90,100.0,8.0,8,90,8,0,,0,1.50,10,9,+1,+0.12,,9.6,12.2,-2.5,-0.31,
Arthur Cabral,BRA,FW,Benfica,25,1998,4,214,54,37.5,2.4,2,75,0,2,32,2,1.25,2,3,-1,-0.42,-1.18,4.6,3.4,+1.2,+0.56,-0.19
Caju,BRA,DF,Aris Limassol FC,28,1995,5,425,85,78.7,4.7,4,90,4,1,65,0,0.57,5,12,-7,-1.48,-2.26,5.1,9.5,-4.3,-0.92,-1.73
Davide Calabria,ITA,DF,Milan,26,1996,4,225,56,41.7,2.5,3,60,1,1,45,0,1.50,4,4,0,0.00,-1.14,4.9,2.1,+2.8,+1.14,+0.60
Diego Callai,ITA,GK,Sporting CP,19,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,
Josip Čalušić,CRO,DF,TSC Bačka Top,29,1993,5,401,80,74.3,4.5,4,89,3,1,45,0,0.20,5,15,-10,-2.24,-0.30,4.1,7.4,-3.3,-0.74,+1.72
Mohamed Camara,GUI,MF,Olympiacos,26,1997,6,535,89,99.1,5.9,6,89,5,0,,0,1.70,11,14,-3,-0.50,-0.50,7.6,8.0,-0.4,-0.06,-1.50
Aitor Cantalapiedra,ESP,FW,Panathinaikos,27,1996,5,230,46,42.6,2.6,2,89,1,3,17,1,0.60,2,5,-3,-1.17,-1.17,4.7,4.5,+0.3,+0.10,+0.01
Todd Cantwell,ENG,"FW,MF",Rangers,25,1998,4,184,46,25.6,2.0,3,55,0,1,18,0,1.25,2,1,+1,+0.49,+0.49,1.3,3.2,-1.9,-0.94,-0.84
Étienne Capoue,FRA,MF,Villarreal,35,1988,7,472,67,65.6,5.2,5,88,3,2,17,1,1.86,8,4,+4,+0.76,+2.21,5.7,5.3,+0.4,+0.07,+0.73
Christian Cappis,USA,"MF,DF",Molde,23,1999,2,26,13,4.8,0.3,0,,0,2,13,1,1.50,2,0,+2,+6.92,+7.27,0.7,0.6,+0.1,+0.34,+0.54
Amay Caprice,FRA,DF,Marseille,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Marco Carnesecchi,ITA,GK,Atalanta,23,2000,1,83,83,7.1,0.9,1,83,0,0,,12,3.00,3,0,+3,+3.25,+2.09,2.1,1.7,+0.4,+0.43,-0.11
Álvaro Carreras,ESP,DF,Benfica,20,2003,3,110,37,19.3,1.2,1,58,0,2,26,3,1.67,0,0,0,0.00,-0.39,1.7,1.8,-0.1,-0.11,-0.98
João Carvalho,POR,MF,Olympiacos,26,1997,2,25,13,4.6,0.3,0,,0,2,13,3,2.00,0,0,0,0.00,+0.52,0.4,0.0,+0.4,+1.35,+1.47
Vitor Carvalho,BRA,MF,Braga,26,1997,2,128,64,61.0,1.4,1,75,0,1,53,0,1.50,4,6,-2,-1.41,-2.50,3.2,3.1,0.0,0.00,-0.60
William Carvalho,POR,MF,Betis,31,1992,4,308,77,57.0,3.4,4,77,1,0,,0,2.25,8,5,+3,+0.88,+1.26,6.5,3.5,+3.1,+0.90,+1.18
Kaelan Casey,ENG,DF,West Ham,18,2004,0,,,,,0,,0,0,,4,,,,,,,,,,,
Cristian Cásseres Jr.,VEN,MF,Toulouse,23,2000,7,484,69,67.2,5.4,6,78,3,1,14,1,1.57,7,8,-1,-0.19,+0.20,5.0,9.9,-4.9,-0.90,-0.41
Alessio Castro-Montes,BEL,"DF,MF",Union SG,26,1997,6,465,78,86.1,5.2,6,78,3,0,,0,1.33,3,7,-4,-0.77,-1.97,7.2,7.5,-0.2,-0.05,-2.44
Geny Catamo,MOZ,"MF,DF",Sporting CP,22,2001,7,335,48,37.2,3.7,2,83,1,5,34,1,1.29,4,3,+1,+0.27,-0.37,5.7,4.3,+1.3,+0.36,-0.41
Marcin Cebula,POL,"FW,MF",RKS Raków,27,1995,6,294,49,54.4,3.3,3,69,0,3,29,0,0.67,1,5,-4,-1.22,-0.13,5.2,6.2,-1.0,-0.29,+1.07
Zeki Çelik,TUR,DF,Roma,26,1997,11,814,74,63.1,9.0,9,83,8,2,32,2,1.91,17,4,+13,+1.44,+1.82,13.1,8.4,+4.7,+0.53,+0.76
Andrea Ceresoli,ITA,DF,Atalanta,20,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
Luke Chambers,ENG,DF,Liverpool,19,2004,3,137,46,15.2,1.5,2,64,0,1,9,2,2.00,6,3,+3,+1.97,+0.32,3.0,3.2,-0.3,-0.18,-1.59
Jhoanner Chávez,ECU,DF,Lens,21,2002,2,108,54,51.4,1.2,1,80,0,1,28,0,0.50,2,1,+1,+0.83,+2.60,0.6,1.8,-1.2,-0.99,+0.94
Luigi Cherubini,ITA,MF,Roma,19,2004,1,2,2,0.2,0.0,0,,0,1,2,3,3.00,0,0,0,0.00,-0.77,0.0,0.0,0.0,+1.82,+1.59
Tjaronn Chery,SUR,"MF,FW",Maccabi Haifa,35,1988,4,264,66,48.9,2.9,3,73,0,1,45,0,1.00,2,5,-3,-1.02,-0.04,2.8,4.2,-1.4,-0.48,+0.44
Daniel Chesters,ENG,MF,West Ham,21,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
Edward Chilufya,ZAM,FW,Häcken,23,1999,6,460,77,85.2,5.1,6,77,1,0,,0,0.00,3,15,-12,-2.35,-0.10,6.3,8.6,-2.3,-0.45,-0.34
Samy Chouchane,TUN,MF,Brighton,19,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
Konstantinos Christou,CYP,MF,Aris Limassol FC,20,2003,0,,,,,0,,0,0,,6,,,,,,,,,,,
Samuel Chukwueze,NGA,FW,Milan,24,1999,4,116,29,21.5,1.3,0,,0,4,29,1,0.75,1,2,-1,-0.78,-1.84,1.5,1.6,-0.1,-0.05,-1.07
Mojmir Chytil,CZE,FW,Slavia Prague,24,1999,7,398,57,55.3,4.4,5,71,1,2,21,1,1.90,15,6,+9,+2.04,+2.04,8.8,4.4,+4.4,+1.01,+0.88
José Cifuentes,ECU,MF,Rangers,24,1999,5,239,48,33.2,2.7,3,72,1,2,12,0,2.00,5,3,+2,+0.75,+0.94,4.5,3.0,+1.5,+0.56,+1.31
Aleksandar Ćirković,SRB,"FW,MF",TSC Bačka Top,21,2001,5,223,45,41.3,2.5,2,78,0,3,22,1,0.00,2,10,-8,-3.23,-1.81,2.2,4.3,-2.0,-0.82,+0.63
Djaoui Cissé,FRA,MF,Rennes,19,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,
Moustapha Cissé,GUI,FW,Atalanta,19,2003,1,1,1,0.1,0.0,0,,0,1,1,1,3.00,1,0,+1,+90.00,+88.77,0.1,0.6,-0.6,-50.89,-51.46
Ibrahim Cissoko,NED,MF,Toulouse,20,2003,1,66,66,9.2,0.7,1,66,0,0,,4,3.00,1,1,0,0.00,+0.28,0.6,0.7,-0.1,-0.16,+0.67
Bobby Clark,ENG,MF,Liverpool,18,2005,2,98,49,10.9,1.1,1,72,0,1,26,2,3.00,7,1,+6,+5.51,+4.28,3.5,0.5,+3.1,+2.81,+1.83
Jonathan Clauss,FRA,"DF,MF",Marseille,30,1992,12,"1,001",83,77.6,11.1,12,83,7,0,,0,1.58,25,19,+6,+0.54,+0.85,20.0,17.3,+2.7,+0.24,-0.01
Sebastián Coates,URU,DF,Sporting CP,32,1990,7,505,72,56.1,5.6,5,90,5,2,28,2,1.71,10,4,+6,+1.07,+1.30,8.5,4.6,+4.0,+0.71,+0.21
Timothé Cognat,FRA,MF,Servette FC,25,1998,6,333,56,61.7,3.7,3,83,1,3,28,0,0.83,1,5,-4,-1.08,+1.09,2.8,4.0,-1.2,-0.33,+0.52
Vlad Coliş,MDA,MF,Sheriff Tiraspol,19,2004,0,,,,,0,,0,0,,6,,,,,,,,,,,
Ebrima Colley,GAM,FW,Young Boys,23,2000,1,60,60,33.3,0.7,1,60,0,0,,1,0.00,1,3,-2,-3.00,-3.00,0.2,1.6,-1.4,-2.08,-0.32
Matteo Colombo,ITA,MF,Atalanta,19,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Santi Comesaña,ESP,MF,Villarreal,26,1996,7,320,46,44.4,3.6,5,59,1,2,12,0,1.86,4,8,-4,-1.13,-2.03,4.2,7.4,-3.2,-0.90,-1.30
Pietro Comi,ITA,DF,Atalanta,18,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,
Francis Coquelin,FRA,MF,Villarreal,32,1991,4,185,46,25.7,2.1,2,67,0,2,26,0,1.75,3,5,-2,-0.97,-1.31,1.6,3.2,-1.6,-0.79,-0.82
Maxwel Cornet,CIV,"FW,MF",West Ham,26,1996,6,65,11,7.2,0.7,0,,0,6,11,2,2.17,2,1,+1,+1.38,+0.63,1.1,0.9,+0.2,+0.33,-0.01
Pierre Cornud,FRA,DF,Maccabi Haifa,26,1996,5,379,76,70.2,4.2,4,87,3,1,30,1,0.80,3,6,-3,-0.71,+0.96,5.3,7.5,-2.2,-0.52,+0.62
Joaquín Correa,ARG,"MF,FW",Marseille,28,1994,7,251,36,19.5,2.8,3,62,0,4,17,5,1.71,7,5,+2,+0.72,+0.46,4.4,4.5,-0.1,-0.02,-0.32
David Costa,POR,MF,Lens,22,2001,2,151,76,71.9,1.7,2,76,0,0,,0,0.50,2,1,+1,+0.60,+3.65,0.9,3.4,-2.5,-1.46,-0.04
João Costa,BRA,"MF,FW",Roma,18,2005,2,8,4,0.6,0.1,0,,0,2,4,7,0.00,0,0,0,0.00,-0.77,0.0,0.6,-0.6,-7.20,-7.49
Logan Costa,CPV,DF,Toulouse,22,2001,7,629,90,87.4,7.0,7,90,6,0,,0,1.29,8,11,-3,-0.43,-1.42,7.6,13.3,-5.7,-0.82,-0.36
Vladimír Coufal,CZE,DF,West Ham,30,1992,7,620,89,68.9,6.9,7,89,5,0,,1,1.86,11,4,+7,+1.02,+0.69,9.4,7.6,+1.8,+0.26,-0.24
Conor Coventry,IRL,MF,West Ham,23,2000,0,,,,,0,,0,0,,4,,,,,,,,,,,
Aaron Cresswell,ENG,DF,West Ham,33,1989,6,416,69,46.2,4.6,5,79,3,1,23,3,1.67,6,4,+2,+0.43,-0.68,5.2,5.4,-0.2,-0.04,-0.71
Bryan Cristante,ITA,"MF,DF",Roma,28,1995,13,"1,069",82,82.9,11.9,11,93,11,2,25,0,1.69,20,10,+10,+0.84,+0.43,17.7,13.8,+3.9,+0.33,+0.49
Enzo Crivelli,FRA,"FW,DF",Servette FC,28,1995,4,186,47,34.4,2.1,2,63,0,2,31,0,1.00,3,4,-1,-0.48,+1.55,3.4,2.6,+0.8,+0.41,+1.44
Ante Crnac,CRO,FW,RKS Raków,19,2003,6,291,49,53.9,3.2,3,70,1,3,27,0,0.67,1,4,-3,-0.93,+0.52,5.9,6.4,-0.5,-0.15,+1.36
Jorge Cuenca,ESP,DF,Villarreal,23,1999,5,365,73,50.7,4.1,4,90,4,1,5,2,2.00,6,7,-1,-0.25,-0.50,4.4,7.2,-2.8,-0.69,-1.04
Miloš Cvetković,SRB,DF,TSC Bačka Top,33,1990,6,456,76,84.4,5.1,5,87,4,1,19,0,0.17,6,16,-10,-1.97,+1.24,4.5,9.0,-4.5,-0.89,+1.89
Elvin Cəfərquliyev,AZE,DF,Qarabağ,22,2000,9,746,83,80.2,8.3,9,83,6,0,,0,1.77,12,10,+2,+0.24,+2.20,9.7,13.7,-4.0,-0.49,+0.81
Francesco D'Alessio,ITA,MF,Roma,19,2004,1,14,14,1.1,0.2,0,,0,1,14,2,3.00,0,0,0,0.00,-0.78,0.1,0.1,-0.1,-0.33,-0.57
Pontus Dahbo,SWE,MF,Häcken,17,2005,5,137,27,25.4,1.5,0,,0,5,27,1,0.50,2,3,-1,-0.66,+2.25,3.2,1.8,+1.4,+0.92,+1.76
Mahmoud Dahoud,GER,"MF,FW",Brighton,27,1996,4,158,40,21.9,1.8,2,65,0,2,14,2,2.50,3,2,+1,+0.57,+0.41,2.2,1.7,+0.5,+0.27,-0.23
Thijs Dallinga,NED,FW,Toulouse,22,2000,8,653,82,90.7,7.3,8,82,1,0,,0,1.50,8,8,0,0.00,+2.69,7.2,12.8,-5.6,-0.78,-0.07
Danilo,BRA,FW,Rangers,24,1999,3,191,64,26.5,2.1,2,87,1,1,17,0,1.67,3,2,+1,+0.47,+0.47,3.3,2.1,+1.3,+0.60,+1.24
Jayden Danns,ENG,DF,Liverpool,17,2006,1,12,12,1.3,0.1,0,,0,1,12,1,3.00,0,0,0,0.00,-1.72,0.1,0.0,+0.1,+0.99,-0.18
Kevin Danso,AUT,DF,Lens,24,1998,1,90,90,42.9,1.0,1,90,1,0,,0,1.00,0,0,0,0.00,+0.75,0.6,1.6,-1.0,-1.05,+0.71
Amadou Dante,MLI,DF,Sturm Graz,22,2000,4,275,69,50.9,3.1,3,90,3,1,5,2,1.00,4,4,0,0.00,+1.70,3.9,4.4,-0.5,-0.17,+0.97
Raimane Daou,COM,DF,Marseille,18,2004,1,21,21,1.6,0.2,0,,0,1,21,3,3.00,0,0,0,0.00,-0.35,0.1,0.2,-0.1,,
Ebrima Darboe,GAM,"MF,DF",LASK,22,2001,2,33,17,6.1,0.4,0,,0,2,17,2,0.00,0,1,-1,-2.73,-1.84,0.0,0.8,-0.7,-2.00,-1.41
Dean David,ISR,"FW,MF",Maccabi Haifa,27,1996,6,391,65,72.4,4.3,5,73,2,1,25,0,0.83,1,7,-6,-1.38,-1.38,3.6,5.5,-1.9,-0.43,+1.00
Ben Davies,ENG,DF,Rangers,27,1995,6,540,90,75.0,6.0,6,90,6,0,,2,1.83,8,6,+2,+0.33,+0.83,7.7,8.2,-0.4,-0.07,+0.98
Charles De Ketelaere,BEL,"FW,MF",Atalanta,22,2001,11,608,55,52.0,6.8,7,74,1,4,22,0,2.18,16,2,+14,+2.07,+1.59,15.3,8.7,+6.5,+0.96,+0.90
Tommaso De Nipoti,ITA,FW,Atalanta,20,2003,1,2,2,0.2,0.0,0,,0,1,2,0,3.00,1,0,+1,+45.00,+43.77,0.1,0.6,-0.6,-25.44,-26.02
Tommaso Del Lungo,ITA,DF,Atalanta,19,2003,1,90,90,7.7,1.0,1,90,1,0,,1,3.00,4,0,+4,+4.00,+2.92,2.7,2.3,+0.3,+0.32,-0.23
Malik Deme,SUI,FW,Young Boys,18,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,
Andreas Demetriou,CYP,MF,Aris Limassol FC,19,2003,0,,,,,0,,0,0,,6,,,,,,,,,,,
Kerem Demirbay,GER,MF,Galatasaray,30,1993,2,157,79,87.2,1.7,2,79,0,0,,0,1.50,3,4,-1,-0.57,+3.34,2.0,2.8,-0.8,-0.47,+3.39
Baran Demiroğlu,,FW,Galatasaray,18,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,
Branco van den Boomen,NED,MF,Ajax,28,1995,3,44,15,8.1,0.5,0,,0,3,15,0,1.00,0,0,0,0.00,+0.54,0.3,1.0,-0.7,-1.38,-1.29
Mikkel Desler,DEN,DF,Toulouse,28,1995,7,551,79,76.5,6.1,7,79,5,0,,0,1.29,7,9,-2,-0.33,-0.33,5.8,12.0,-6.1,-1.01,-1.00
Cyriel Dessers,NGA,FW,Rangers,28,1994,7,386,55,53.6,4.3,5,76,1,2,4,1,1.57,5,7,-2,-0.47,-1.27,3.4,8.7,-5.3,-1.23,-1.97
Adam Devine,SCO,DF,Rangers,20,2003,0,,,,,0,,0,0,,6,,,,,,,,,,,
Ángel Di María,ARG,FW,Benfica,35,1988,6,563,94,98.8,6.3,6,94,4,0,,0,1.83,7,5,+2,+0.32,+0.32,11.2,6.8,+4.4,+0.74,+0.93
Assane Diao,ESP,FW,Betis,17,2005,5,250,50,46.3,2.8,3,76,0,2,11,1,1.20,5,4,+1,+0.36,+0.05,4.8,2.0,+2.8,+1.00,+1.13
Moussa Diarra,MLI,DF,Toulouse,22,2000,8,550,69,76.4,6.1,7,77,5,1,9,0,1.50,7,9,-2,-0.33,-0.33,5.7,11.3,-5.5,-0.91,-0.59
Luis Díaz,COL,FW,Liverpool,26,1997,7,439,63,48.8,4.9,5,73,1,2,38,3,2.14,13,7,+6,+1.23,-0.92,11.3,5.2,+6.1,+1.26,+0.17
Artiom Dijinari,MDA,MF,Sheriff Tiraspol,17,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
Mohamed Diomandé,CIV,MF,Rangers,21,2001,2,167,84,23.2,1.9,2,84,0,0,,0,0.50,2,3,-1,-0.54,-0.86,1.8,3.9,-2.1,-1.13,-1.06
Ousmane Diomande,CIV,DF,Sporting CP,19,2003,8,606,76,67.3,6.7,7,84,6,1,21,1,1.25,8,10,-2,-0.30,-2.44,10.9,8.7,+2.1,+0.31,-0.92
Andy Diouf,FRA,"MF,DF",Lens,20,2003,2,81,41,38.6,0.9,1,63,0,1,18,0,0.50,0,0,0,0.00,+0.70,0.6,1.6,-1.0,-1.43,+0.03
Novatus Dismas,TAN,"DF,MF",Shakhtar,20,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
Álvaro djaló,ESP,MF,Braga,23,1999,2,130,65,61.9,1.4,1,55,0,1,75,0,1.50,4,4,0,0.00,+1.13,3.2,2.5,+0.8,+0.70,+0.72
Berat Djimsiti,ALB,DF,Atalanta,30,1993,12,"1,043",87,89.1,11.6,12,87,11,0,,0,2.08,21,7,+14,+1.21,-0.92,20.3,12.2,+8.1,+0.70,+1.57
Ben Doak,SCO,FW,Liverpool,17,2005,3,167,56,18.6,1.9,3,56,0,0,,2,1.00,2,4,-2,-1.08,-3.41,1.7,2.6,-0.9,-0.47,-2.02
Ritsu Doan,JPN,"MF,FW",Freiburg,25,1998,10,795,80,85.5,8.8,8,91,5,2,33,0,1.90,18,13,+5,+0.57,-0.77,14.4,10.9,+3.5,+0.42,-0.79
Álex Domínguez,ESP,GK,Toulouse,25,1998,0,,,,,0,,0,0,,8,,,,,,,,,,,
Oscar Dorley,LBR,MF,Slavia Prague,25,1998,8,662,83,91.9,7.4,8,83,6,0,,0,1.73,19,11,+8,+1.09,-0.46,10.7,7.4,+3.4,+0.46,-1.93
David Doudera,CZE,"DF,MF",Slavia Prague,25,1998,8,654,82,90.8,7.3,8,82,3,0,,0,1.73,18,11,+7,+0.96,-1.76,11.3,7.2,+4.0,+0.56,-0.60
Désiré Doué,FRA,MF,Rennes,18,2005,6,346,58,48.1,3.8,4,79,1,2,16,2,2.00,7,6,+1,+0.26,-0.70,6.4,5.0,+1.4,+0.36,+0.19
Guela Doué,CIV,DF,Rennes,20,2002,4,302,76,41.9,3.4,4,76,2,0,,4,1.50,5,6,-1,-0.30,-1.59,6.4,4.4,+2.0,+0.59,+0.58
David Douline,FRA,"MF,FW",Servette FC,30,1993,3,173,58,32.0,1.9,2,78,1,1,17,0,0.33,1,3,-2,-1.04,+0.68,2.1,1.7,+0.4,+0.21,+1.09
Josh Duffus,ENG,FW,Brighton,18,2004,1,3,3,0.4,0.0,0,,0,1,3,3,3.00,0,0,0,0.00,-0.25,0.1,0.0,+0.1,+1.22,+0.77
Andres Dumitrescu,ROU,"DF,MF",Slavia Prague,22,2001,5,330,66,45.8,3.7,4,75,1,1,30,1,2.40,9,4,+5,+1.36,+0.44,4.9,2.2,+2.7,+0.74,+0.23
Lewis Dunk,ENG,DF,Brighton,31,1991,7,585,84,81.3,6.5,7,84,6,0,,0,2.29,8,6,+2,+0.31,+0.31,9.2,6.8,+2.4,+0.37,-0.41
Paulo Dybala,ARG,FW,Roma,29,1993,9,602,67,46.7,6.7,7,78,0,2,27,3,1.67,11,6,+5,+0.75,-0.04,9.1,6.9,+2.2,+0.33,+0.17
Aron Dønnum,NOR,"MF,FW",Toulouse,25,1998,8,619,77,86.0,6.9,8,77,2,0,,0,1.50,8,7,+1,+0.15,+2.82,7.3,12.7,-5.4,-0.78,-0.10
George Earthy,ENG,MF,West Ham,18,2004,1,5,5,0.6,0.1,0,,0,1,5,2,3.00,0,0,0,0.00,-0.80,0.2,0.0,+0.2,+2.90,+2.58
Dennis Eckert,GER,FW,Union SG,26,1997,4,76,19,14.1,0.8,1,45,0,3,10,1,2.17,2,2,0,0.00,+0.58,2.6,1.7,+0.8,+1.00,+0.83
Éderson,BRA,MF,Atalanta,24,1999,12,916,76,78.3,10.2,11,81,7,1,29,0,2.08,19,7,+12,+1.18,-0.59,18.2,11.1,+7.1,+0.70,+0.77
Marcus Edwards,ENG,"MF,FW",Sporting CP,24,1998,10,591,59,65.7,6.6,6,74,3,4,38,0,1.60,14,5,+9,+1.37,+2.54,13.2,4.5,+8.7,+1.32,+2.06
Maximilian Eggestein,GER,MF,Freiburg,26,1996,10,869,87,93.4,9.7,10,87,7,0,,0,1.90,21,14,+7,+0.72,+0.72,16.6,11.2,+5.4,+0.58,+0.24
Eguinaldo,BRA,"MF,FW",Shakhtar,18,2004,2,180,90,100.0,2.0,2,90,2,0,,0,0.50,3,5,-2,-1.00,,2.5,2.8,-0.3,-0.14,
Victor Ehuwa Eletu,NGA,MF,Milan,18,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,
Mads Eikrem Myklebust,NOR,GK,Molde,16,2007,0,,,,,0,,0,0,,2,,,,,,,,,,,
Meschak Elia,COD,FW,Young Boys,25,1997,2,96,48,53.3,1.1,1,66,0,1,30,0,0.50,0,1,-1,-0.94,+0.13,0.3,2.5,-2.2,-2.06,-0.41
Niclas Eliasson,SWE,"FW,MF",AEK Athens,27,1995,6,169,28,31.3,1.9,1,90,1,5,16,0,0.67,3,4,-1,-0.53,+0.68,3.7,5.2,-1.5,-0.81,+0.06
Martin Ellingsen,NOR,"DF,MF",Molde,28,1995,6,517,86,95.7,5.7,6,86,4,0,,0,1.17,11,12,-1,-0.17,-4.09,8.1,9.3,-1.2,-0.21,-0.83
Harvey Elliott,ENG,"MF,FW",Liverpool,20,2003,10,744,74,82.7,8.3,8,84,7,2,35,0,2.10,24,9,+15,+1.81,+0.66,17.8,8.8,+9.0,+1.09,-0.49
Julio Enciso,PAR,"FW,MF",Brighton,19,2004,2,97,49,13.5,1.1,2,49,0,0,,0,1.50,1,2,-1,-0.93,-1.36,0.8,1.9,-1.1,-1.02,-1.70
Wataru Endo,JPN,MF,Liverpool,30,1993,9,585,65,65.0,6.5,9,65,3,0,,1,2.00,21,9,+12,+1.85,+0.42,16.5,7.9,+8.6,+1.33,+0.44
Enrique,ESP,DF,Betis,19,2003,1,7,7,1.3,0.1,0,,0,1,7,5,3.00,1,1,0,0.00,-0.34,0.3,0.8,-0.5,-6.70,-7.18
Kristian Eriksen,NOR,"MF,FW",Molde,28,1995,5,377,75,69.8,4.2,4,90,4,1,17,0,0.80,7,10,-3,-0.72,-2.37,6.5,6.5,0.0,+0.01,+0.60
Ricardo Esgaio,POR,"DF,MF",Sporting CP,30,1993,9,525,58,58.3,5.8,7,68,2,2,23,1,1.44,10,6,+4,+0.69,+0.45,10.4,6.0,+4.4,+0.75,+0.33
Antonio Espigare,ESP,DF,Villarreal,18,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,
Dario Essugo,POR,DF,Sporting CP,18,2005,1,35,35,3.9,0.4,0,,0,1,35,5,3.00,2,0,+2,+5.14,+4.83,1.0,0.0,+1.0,+2.58,+2.04
Pervis Estupiñán,ECU,DF,Brighton,25,1998,4,178,45,24.7,2.0,2,75,1,2,14,0,1.50,3,3,0,0.00,-0.33,3.4,1.6,+1.8,+0.90,+0.60
Abde Ezzalzouli,MAR,FW,Betis,21,2001,6,384,64,71.1,4.3,5,73,1,1,21,0,1.50,6,5,+1,+0.23,-0.34,6.4,5.2,+1.2,+0.29,-0.34
Łukasz Fabiański,POL,GK,West Ham,38,1985,9,810,90,90.0,9.0,9,90,9,0,,0,2.11,15,6,+9,+1.00,+2.00,12.3,9.0,+3.3,+0.37,+0.29
Ansu Fati,ESP,"MF,FW",Brighton,20,2002,6,365,61,50.7,4.1,4,71,1,2,42,0,1.67,7,7,0,0.00,-0.51,7.5,4.2,+3.3,+0.81,+0.75
Abdoulaye Faye,SEN,DF,Häcken,18,2004,0,,,,,0,,0,0,,6,,,,,,,,,,,
Ilay Feingold,ISR,DF,Maccabi Haifa,18,2004,2,75,38,13.9,0.8,0,,0,2,38,2,2.00,1,1,0,0.00,+1.16,0.9,1.3,-0.4,-0.48,+0.26
Nabil Fekir,FRA,"MF,FW",Betis,30,1993,2,61,31,11.3,0.7,1,45,0,1,16,0,1.50,2,1,+1,+1.48,+1.29,1.8,0.9,+0.9,+1.35,+1.08
Kiko Femenía,ESP,DF,Villarreal,32,1991,4,289,72,40.1,3.2,3,88,2,1,26,4,1.50,3,2,+1,+0.31,+0.52,2.0,4.3,-2.3,-0.72,-0.90
Evan Ferguson,IRL,"MF,FW",Brighton,18,2004,7,210,30,29.2,2.3,1,87,0,6,21,0,2.29,3,0,+3,+1.29,+1.46,4.0,2.4,+1.7,+0.72,+0.39
Roger Fernandes,GNB,"MF,DF",Braga,17,2005,2,155,78,73.8,1.7,1,120,1,1,35,0,1.50,4,4,0,0.00,+1.64,2.6,1.6,+1.1,+0.76,+1.08
Tiago Ferreira,POR,FW,Sporting CP,21,2002,1,21,21,2.3,0.2,0,,0,1,21,1,3.00,0,1,-1,-4.29,-4.90,0.5,0.4,+0.1,+0.26,-0.37
Florian Flecker,AUT,"MF,DF",LASK,27,1995,6,264,44,48.9,2.9,2,89,1,4,22,0,0.88,2,8,-6,-2.05,-2.05,4.1,6.6,-2.5,-0.85,-0.32
Alessandro Florenzi,ITA,DF,Milan,32,1991,4,224,56,41.5,2.5,3,67,0,1,22,1,1.50,9,4,+5,+2.01,+2.29,5.7,3.7,+2.1,+0.84,+0.09
José Fonte,POR,DF,Braga,39,1983,0,,,,,0,,0,0,,2,,,,,,,,,,,
Carlos Forbs,POR,"FW,DF",Ajax,19,2004,6,357,60,66.1,4.0,5,65,0,1,34,0,1.00,9,8,+1,+0.25,+2.22,7.2,7.0,+0.3,+0.06,+0.78
Pablo Fornals,ESP,"FW,MF",West Ham,27,1996,5,314,63,34.9,3.5,4,69,1,1,37,1,2.40,3,4,-1,-0.29,-1.67,3.0,3.0,0.0,+0.01,-0.50
Kostas Fortounis,GRE,FW,Olympiacos,30,1992,6,490,82,90.7,5.4,6,82,2,0,,0,1.70,11,12,-1,-0.18,+3.42,7.1,7.3,-0.2,-0.04,+0.08
Juan Foyth,ARG,DF,Villarreal,25,1998,3,180,60,25.0,2.0,3,60,0,0,,1,2.33,4,2,+2,+1.00,+1.33,2.5,1.5,+1.0,+0.50,+0.90
Lassina Franck Traoré,BFA,"DF,FW",Shakhtar,22,2001,2,10,5,5.6,0.1,0,,0,2,5,0,0.50,1,0,+1,+9.00,+10.59,0.3,0.0,+0.3,+2.47,+2.76
