Player,Nation,Pos,Squad,Age,Born,MP,Min,Min/MP,Min%,90s,Starts,Min/Start,MatchesCompleted,Subs,Min/Sub,unusedSub,PointsPerMatch,onGoalScored,onGoalAgainst,+/-,+/-/90,On-Off,onPitchxG,onPitchxGA,xG+/-,xG+/-/90,xGOn-Off
Edu,POR,DF,Chaves,21,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
Jorge Eduardo Sánchez,MEX,DF,Porto,25,1997,14,563,40,18.4,6.3,6,72,3,8,16,3,2.21,16,5,+11,+1.76,+0.86,12.4,5.4,+7.0,+1.12,+0.08
Marcus Edwards,ENG,"FW,MF",Sporting CP,24,1998,26,"1,344",52,43.9,14.9,15,73,3,11,23,5,2.54,43,15,+28,+1.87,-0.17,31.1,13.1,+18.0,+1.21,-0.27
Úmaro Embaló,POR,"MF,FW",Rio Ave,22,2001,14,794,57,25.9,8.8,10,72,1,4,20,1,1.36,10,6,+4,+0.45,+0.81,8.2,8.1,+0.1,+0.01,+0.16
João Escoval,POR,DF,Vizela,26,1997,19,"1,371",72,44.8,15.2,16,83,11,3,13,14,0.79,12,32,-20,-1.31,-0.78,16.0,23.8,-7.8,-0.51,-0.35
Ricardo Esgaio,POR,"MF,DF",Sporting CP,30,1993,28,"1,497",53,48.9,16.6,19,71,4,9,16,5,2.71,46,18,+28,+1.68,-0.56,34.8,13.3,+21.5,+1.29,-0.13
Tiago Esgaio,POR,DF,Arouca,27,1995,28,"2,276",81,74.4,25.3,27,84,18,1,21,0,1.43,43,40,+3,+0.12,0.00,34.2,38.8,-4.6,-0.18,-0.49
Samuel Essende,COD,FW,Vizela,25,1998,31,"2,664",86,87.1,29.6,31,86,23,0,,1,0.71,30,57,-27,-0.91,-0.23,34.9,43.9,-9.0,-0.30,+0.12
Dario Essugo,POR,MF,Chaves,18,2005,14,"1,162",83,38.0,12.9,13,85,8,1,61,0,0.71,11,24,-13,-1.01,+0.32,10.9,21.0,-10.0,-0.78,-0.01
Dario Essugo,POR,MF,Sporting CP,18,2005,4,32,8,1.0,0.4,0,,0,4,8,12,3.00,2,1,+1,+2.81,+0.85,1.3,0.6,+0.7,+1.99,+0.64
Paulo Estrela Moreira,POR,"MF,FW",Portimonense,24,1999,18,534,30,17.5,5.9,4,72,1,14,18,7,0.78,8,22,-14,-2.36,-1.68,6.3,14.4,-8.1,-1.35,-0.88
Stephen Eustáquio,CAN,MF,Porto,26,1996,28,"1,529",55,50.0,17.0,16,83,11,12,17,3,2.18,27,13,+14,+0.82,-0.47,30.5,15.4,+15.2,+0.89,-0.33
Evanilson,BRA,FW,Porto,23,1999,27,"2,051",76,67.0,22.8,25,79,4,2,37,0,2.11,44,15,+29,+1.27,+0.65,46.5,18.5,+28.1,+1.23,+0.53
Fabiano,BRA,DF,Moreirense,23,2000,25,"2,129",85,69.6,23.7,23,89,22,2,42,0,1.56,24,22,+2,+0.08,+0.18,22.5,21.6,+1.0,+0.04,+0.10
Claudio Falcão,BRA,MF,Farense,29,1994,31,"2,600",84,85.0,28.9,30,86,23,1,25,0,1.19,44,41,+3,+0.10,+1.67,39.4,47.0,-7.6,-0.26,+0.47
Jean Felipe,BRA,"MF,DF",Estrela,29,1994,23,"1,151",50,37.6,12.8,10,81,5,13,26,3,0.87,15,26,-11,-0.86,-0.44,13.8,22.3,-8.5,-0.66,-0.55
Luiz Felipe,BRA,GK,Farense,26,1997,0,,,,,0,,0,0,,21,,,,,,,,,,,
Volnei Feltes,BRA,DF,Estoril,23,2000,21,"1,472",70,48.1,16.4,17,84,11,4,11,9,1.05,21,29,-8,-0.49,-0.43,19.9,26.5,-6.6,-0.40,-0.07
Jorge Filipe Oliveira Fernandes,POR,DF,Vitória,26,1997,29,"2,437",84,79.6,27.1,28,87,26,1,1,2,1.86,44,31,+13,+0.48,+0.34,37.1,32.6,+4.5,+0.17,-0.03
Martim Fernandes,POR,DF,Porto,17,2006,4,256,64,8.4,2.8,4,64,0,0,,0,2.50,4,2,+2,+0.70,-0.39,4.2,1.9,+2.3,+0.81,-0.27
Mateus Fernandes,POR,MF,Estoril,19,2004,28,"2,233",80,73.0,24.8,25,85,14,3,37,0,1.07,39,33,+6,+0.24,+1.87,30.4,31.5,-1.2,-0.05,+1.18
Mateus Fernandes,POR,FW,Sporting CP,19,2004,1,3,3,0.1,0.0,0,,0,1,3,1,3.00,0,0,0,0.00,-1.97,0.1,0.0,+0.1,+2.36,+1.00
Rafael Fernandes,POR,DF,Arouca,21,2002,11,744,68,24.3,8.3,8,87,6,3,16,0,1.27,8,10,-2,-0.24,-0.48,10.5,8.9,+1.7,+0.20,+0.34
Roger Fernandes,GNB,"MF,FW",Braga,17,2005,14,672,48,22.0,7.5,7,81,2,7,15,2,2.07,19,7,+12,+1.61,+1.27,15.2,7.6,+7.7,+1.02,+0.71
Rúben Fernandes,POR,DF,Gil Vicente FC,37,1986,29,"2,610",90,85.3,29.0,29,90,29,0,,1,0.97,36,48,-12,-0.41,-0.81,34.0,43.7,-9.7,-0.33,-0.50
Vasco Fernandes,POR,DF,Casa Pia,36,1986,10,900,90,29.4,10.0,10,90,10,0,,1,1.20,9,10,-1,-0.10,+0.36,7.8,11.5,-3.7,-0.37,+0.04
Vasco Fernandes,POR,DF,Chaves,36,1986,17,"1,516",89,49.5,16.8,17,89,15,0,,0,0.65,12,30,-18,-1.07,+0.27,15.1,32.0,-16.9,-1.00,-0.46
Fernando,BRA,"FW,MF",Casa Pia,30,1993,20,537,27,17.5,6.0,4,55,0,16,20,4,0.90,3,9,-6,-1.01,-0.79,3.8,10.8,-7.0,-1.18,-0.94
Filipe Ferreira,POR,DF,Boavista,32,1990,26,"1,729",67,56.5,19.2,20,81,8,6,18,6,0.96,25,36,-11,-0.57,+0.24,21.9,28.9,-7.1,-0.37,+0.36
Marcelo dos Santos Ferreira,BRA,DF,Moreirense,34,1989,26,"2,340",90,76.5,26.0,26,90,26,0,,8,1.81,32,27,+5,+0.19,+0.69,27.1,26.8,+0.2,+0.01,0.00
Vitó Ferreira,POR,MF,Estrela,25,1997,9,578,64,18.9,6.4,8,70,1,1,17,5,1.00,4,5,-1,-0.16,+0.53,4.8,7.2,-2.4,-0.38,-0.07
Daniel Figueira,POR,GK,Estoril,25,1998,12,"1,080",90,35.3,12.0,12,90,12,0,,22,0.58,19,29,-10,-0.83,-0.88,17.0,15.7,+1.3,+0.11,+0.74
Manuel Figueiredo,POR,MF,Estrela,21,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,
Lucas Flores,BRA,GK,Rio Ave,21,2002,0,,,,,0,,0,0,,7,,,,,,,,,,,
Bernardo Folha,POR,MF,Porto,21,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
Diogo Fonseca,POR,DF,Estrela,21,2002,5,433,87,14.2,4.8,5,87,4,0,,0,1.20,7,6,+1,+0.21,+0.93,7.3,4.9,+2.4,+0.50,+0.96
Diogo Fonseca,POR,DF,Braga,21,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,
Tiago Fonseca Morais,POR,"FW,MF",Boavista,19,2003,17,"1,374",81,44.9,15.3,17,81,6,0,,0,1.12,21,26,-5,-0.33,+0.63,18.8,26.3,-7.5,-0.49,+0.06
Théo Fonseca,FRA,FW,Famalicão,23,2000,14,647,46,21.1,7.2,8,72,0,6,12,4,1.00,8,9,-1,-0.14,-0.03,8.8,9.7,-1.0,-0.13,+0.20
José Fonte,POR,DF,Braga,39,1983,19,"1,513",80,49.4,16.8,16,89,14,3,29,14,2.16,34,25,+9,+0.54,-0.16,31.0,25.1,+5.9,+0.35,-0.23
Hernâni Fortes,POR,FW,Rio Ave,31,1991,12,339,28,11.1,3.8,3,56,0,9,19,4,0.92,3,7,-4,-1.06,-1.03,3.9,5.1,-1.1,-0.30,-0.21
André Franco,POR,"MF,FW",Porto,25,1998,15,441,29,14.4,4.9,5,68,1,10,10,8,2.33,10,5,+5,+1.02,-0.04,11.4,5.8,+5.5,+1.13,+0.08
Gonçalo Franco,POR,MF,Moreirense,22,2000,33,"2,721",82,88.9,30.2,32,84,18,1,21,0,1.58,28,30,-2,-0.07,-0.86,26.5,28.4,-1.8,-0.06,-0.63
Afonso freitas,POR,"DF,MF",Vitória,23,2000,13,726,56,23.7,8.1,11,64,2,2,9,17,1.77,9,15,-6,-0.74,-1.52,6.8,11.7,-5.0,-0.62,-1.04
Iván Fresneda,ESP,"MF,DF",Sporting CP,18,2004,5,39,8,1.3,0.4,0,,0,5,8,11,2.60,0,0,0,0.00,-2.00,0.2,1.1,-0.9,-2.13,-3.53
Godfried Frimpong,NED,DF,Moreirense,24,1999,31,"2,012",65,65.8,22.4,21,88,17,10,16,0,1.55,22,24,-2,-0.09,-0.35,20.7,21.3,-0.6,-0.03,-0.10
Kanya Fujimoto,JPN,MF,Gil Vicente FC,24,1999,33,"2,000",61,65.4,22.2,21,84,10,12,20,1,1.00,28,33,-5,-0.23,+0.20,25.9,30.4,-4.5,-0.20,+0.17
Taichi Fukui,JPN,MF,Portimonense,19,2004,11,596,54,19.5,6.6,7,75,1,4,18,4,0.82,9,11,-2,-0.30,+0.83,6.6,10.5,-3.8,-0.58,+0.06
Tiago Gabriel,POR,DF,Estrela,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Galeno,BRA,"FW,MF",Porto,25,1997,31,"2,238",72,73.1,24.9,24,84,14,7,32,0,2.13,45,21,+24,+0.97,-0.35,46.1,21.0,+25.1,+1.01,-0.18
Nino Galović,CRO,DF,Arouca,31,1992,18,"1,441",80,47.1,16.0,16,87,13,2,24,5,1.28,24,23,+1,+0.06,-0.10,20.8,23.2,-2.4,-0.15,-0.17
Fabrício Garcia,CPV,"FW,MF",Estoril,22,2001,10,329,33,10.8,3.7,3,77,0,7,14,2,0.90,8,8,0,0.00,+0.30,4.1,5.1,-1.0,-0.27,+0.11
Bruno Gaspar,ANG,"MF,DF",Vitória,30,1993,28,"2,286",82,74.7,25.4,28,82,17,0,,0,2.00,39,24,+15,+0.59,+0.71,33.8,25.8,+7.9,+0.31,+0.56
Mory Gbane,CIV,MF,Gil Vicente FC,22,2000,29,"1,912",66,62.5,21.2,21,84,13,8,18,4,1.10,21,29,-8,-0.38,-0.22,24.2,30.6,-6.4,-0.30,-0.11
André Geraldes,POR,"MF,DF",Casa Pia,32,1991,16,604,38,19.7,6.7,5,79,2,11,19,13,1.06,5,11,-6,-0.89,-0.67,5.2,9.3,-4.1,-0.61,-0.25
Alan Gobetti,BRA,GK,Estoril,22,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
Saviour Godwin,NGA,"FW,MF",Casa Pia,26,1996,4,344,86,11.2,3.8,4,86,2,0,,0,1.25,6,4,+2,+0.52,+0.99,3.5,3.6,-0.1,-0.03,+0.42
Eulânio Ângelo Chipela Gomes,GNB,MF,Estrela,29,1994,12,581,48,19.0,6.5,6,72,2,6,25,3,1.17,6,7,-1,-0.15,+0.53,8.2,8.8,-0.6,-0.10,+0.27
Rodrigo Gomes,POR,"MF,DF",Estoril,20,2003,30,"2,445",82,79.9,27.2,26,88,20,4,40,0,0.97,41,43,-2,-0.07,+0.95,34.6,38.9,-4.3,-0.16,+1.04
Vítor Gomes,POR,MF,Rio Ave,35,1987,17,328,19,10.7,3.6,1,55,0,16,17,13,1.12,3,9,-6,-1.65,-1.68,5.0,8.0,-2.9,-0.80,-0.78
Victor Gomez,ESP,DF,Braga,23,2000,30,"2,038",68,66.6,22.6,26,76,13,4,18,0,1.93,43,29,+14,+0.62,0.00,39.1,29.6,+9.5,+0.42,-0.14
Nuno Gonçalo Moreira,POR,"FW,MF",Casa Pia,24,1999,15,"1,018",68,33.3,11.3,14,71,1,1,26,0,1.27,12,12,0,0.00,+0.53,9.1,12.6,-3.5,-0.31,+0.14
Nuno Gonçalo Moreira,POR,"FW,MF",Vizela,24,1999,15,962,64,31.4,10.7,14,69,0,1,1,0,0.67,7,19,-12,-1.12,-0.35,11.3,14.2,-2.9,-0.27,+0.07
João Gonçalves,POR,GK,Boavista,22,2000,34,"3,060",90,100.0,34.0,34,90,34,0,,0,0.94,39,62,-23,-0.68,,36.1,53.9,-17.8,-0.52,
Jota Gonçalves,POR,DF,Vizela,23,2000,18,"1,449",81,47.4,16.1,16,90,16,2,5,1,0.78,18,34,-16,-0.99,-0.21,19.9,27.2,-7.3,-0.45,-0.26
Pedro Gonçalves,POR,"FW,MF",Sporting CP,25,1998,32,"2,573",80,84.1,28.6,32,80,11,0,,0,2.63,75,24,+51,+1.78,-1.17,58.5,20.7,+37.8,+1.32,-0.23
Vítor Gonçalves,POR,MF,Farense,31,1992,24,690,29,22.5,7.7,6,63,0,18,17,8,1.38,9,10,-1,-0.13,+0.02,12.0,14.0,-2.0,-0.26,+0.10
Cristo González,ESP,"FW,MF",Arouca,25,1997,34,"2,777",82,90.8,30.9,33,83,16,1,24,0,1.35,51,42,+9,+0.29,+1.88,44.2,42.2,+2.1,+0.07,+1.34
Nicolás González,ESP,MF,Porto,21,2002,25,"1,699",68,55.5,18.9,20,81,3,5,16,2,2.04,30,19,+11,+0.58,-1.07,33.5,15.1,+18.4,+0.97,-0.19
Tiago Gouveia,POR,FW,Benfica,22,2001,13,537,41,17.5,6.0,5,79,1,8,18,15,2.62,19,5,+14,+2.35,+1.10,13.4,5.5,+7.9,+1.33,+0.02
João Graça,POR,MF,Rio Ave,28,1995,28,"1,196",43,39.1,13.3,14,71,2,14,15,4,0.82,13,13,0,0.00,+0.24,14.0,16.6,-2.7,-0.20,-0.15
Marko Grujić,SRB,MF,Porto,27,1996,10,290,29,9.5,3.2,3,59,0,7,16,18,2.40,5,6,-1,-0.31,-1.51,7.0,4.2,+2.8,+0.88,-0.19
Gonçalo Guedes,POR,"FW,MF",Benfica,26,1996,9,124,14,4.1,1.4,1,45,0,8,10,1,2.33,6,0,+6,+4.35,+3.04,5.0,0.8,+4.2,+3.01,+1.76
Guga,POR,"DF,MF",Portimonense,19,2003,27,"1,534",57,50.1,17.0,17,78,7,10,22,5,0.78,22,44,-22,-1.29,-0.64,17.9,31.1,-13.2,-0.78,-0.29
Ricardo Guimarães,MOZ,MF,Chaves,27,1995,22,"1,251",57,40.9,13.9,15,71,5,7,27,2,0.73,12,35,-23,-1.65,-0.76,11.6,29.0,-17.3,-1.25,-0.80
Rafik Guitane,FRA,"FW,MF",Estoril,24,1999,33,"2,711",82,88.6,30.1,31,86,18,2,16,0,0.91,41,50,-9,-0.30,-0.30,34.6,43.4,-8.8,-0.29,+0.64
Raphael Guzzo,POR,"MF,FW",Chaves,28,1995,17,"1,185",70,38.7,13.2,16,72,4,1,38,0,0.71,7,20,-13,-0.99,+0.36,10.6,21.8,-11.2,-0.85,-0.13
Viktor Gyökeres,SWE,FW,Sporting CP,25,1998,33,"2,913",88,95.2,32.4,32,90,30,1,45,1,2.64,93,27,+66,+2.04,+1.43,69.8,24.6,+45.2,+1.40,+0.82
Justin de Haas,NED,DF,Famalicão,23,2000,22,"1,603",73,52.4,17.8,18,83,15,4,26,9,1.27,18,24,-6,-0.34,-0.46,20.1,25.3,-5.2,-0.29,0.00
Yanis Hamache,ALG,DF,Arouca,24,1999,2,43,22,1.4,0.5,0,,0,2,22,2,1.50,0,0,0,0.00,-0.12,0.3,1.0,-0.6,-1.38,-1.34
Tomás Händel,POR,MF,Vitória,22,2000,31,"2,518",81,82.3,28.0,29,84,16,2,48,0,1.90,40,31,+9,+0.32,-0.51,34.9,32.3,+2.6,+0.09,-0.44
Héctor,ESP,FW,Chaves,27,1995,32,"2,596",81,84.8,28.8,32,81,18,0,,1,0.72,29,60,-31,-1.07,+0.86,29.9,50.7,-20.8,-0.72,+0.34
Gustavo Henrique,BRA,"DF,MF",Estrela,24,1999,4,129,32,4.2,1.4,1,55,0,3,25,4,1.00,3,2,+1,+0.70,+1.34,2.4,1.2,+1.1,+0.80,+1.16
Morten Hjulmand,DEN,MF,Sporting CP,24,1999,30,"2,190",73,71.6,24.3,28,77,13,2,14,1,2.60,67,18,+49,+2.01,+0.15,50.7,16.5,+34.2,+1.40,+0.16
Jordan Holsgrove,SCO,MF,Estoril,23,1999,15,"1,172",78,38.3,13.0,15,78,10,0,,0,1.07,25,24,+1,+0.08,+0.55,17.5,21.9,-4.4,-0.34,+0.05
Lukáš Horníček,CZE,GK,Braga,21,2002,0,,,,,0,,0,0,,30,,,,,,,,,,,
André Horta,POR,MF,Braga,26,1996,14,553,40,18.1,6.1,5,59,0,9,28,3,1.93,13,7,+6,+0.98,+0.44,10.0,6.4,+3.6,+0.59,+0.15
Ricardo Horta,POR,"FW,MF",Braga,28,1994,28,"2,336",83,76.3,26.0,27,85,17,1,45,0,1.86,50,39,+11,+0.42,-0.82,46.1,37.5,+8.6,+0.33,-0.57
André Inácio,BRA,"FW,MF",Estrela,21,2002,27,"1,198",44,39.2,13.3,13,69,3,14,21,2,1.04,13,26,-13,-0.98,-0.64,15.4,19.1,-3.7,-0.28,+0.07
Gonçalo Inácio,POR,DF,Sporting CP,21,2001,32,"2,482",78,81.1,27.6,28,83,22,4,40,0,2.63,79,19,+60,+2.18,+1.09,57.8,18.5,+39.3,+1.42,+0.35
Índio,BRA,MF,Vitória,23,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
Hernani Infande,POR,"FW,MF",Moreirense,22,2001,5,84,17,2.7,0.9,1,44,0,4,10,0,2.00,1,0,+1,+1.07,+1.07,1.6,0.3,+1.2,+1.30,+1.32
Fabrício Isidoro,BRA,MF,Farense,31,1992,32,"1,665",52,54.4,18.5,19,74,4,13,20,0,1.09,26,29,-3,-0.16,-0.03,22.1,28.5,-6.4,-0.34,-0.02
Ismael,POR,MF,Moreirense,24,1999,18,562,31,18.4,6.2,5,78,2,13,13,15,1.61,12,9,+3,+0.48,+0.55,7.4,8.8,-1.4,-0.23,-0.29
Franco Israel,URU,GK,Sporting CP,23,2000,10,900,90,29.4,10.0,10,90,10,0,,22,2.80,29,7,+22,+2.20,+0.32,21.4,6.8,+14.6,+1.46,+0.14
Abass Issah,GHA,"MF,FW",Chaves,24,1998,7,308,44,10.1,3.4,3,72,1,4,23,2,0.43,4,10,-6,-1.75,-0.61,5.0,6.3,-1.3,-0.38,+0.44
Léo Jabá,BRA,"FW,MF",Estrela,24,1998,31,"2,219",72,72.5,24.7,29,75,10,2,22,0,0.97,19,35,-16,-0.65,-0.22,26.2,33.5,-7.3,-0.30,+0.08
Ivan Jaime Pajuelo,ESP,"MF,FW",Porto,22,2000,21,566,27,18.5,6.3,5,65,0,16,15,2,1.95,16,3,+13,+2.07,+1.24,13.7,4.1,+9.6,+1.53,+0.58
Jajá,BRA,"FW,MF",Casa Pia,22,2001,12,429,36,14.0,4.8,3,87,2,9,19,2,1.00,6,10,-4,-0.84,-0.57,6.0,7.2,-1.2,-0.25,+0.18
Jardel,GNB,"FW,MF",Vizela,25,1997,13,185,14,6.0,2.1,1,24,0,12,13,1,0.62,3,5,-2,-0.97,-0.10,2.3,4.5,-2.2,-1.07,-0.79
Jason,ESP,"FW,MF",Arouca,29,1994,34,"2,565",75,83.8,28.5,32,78,6,2,34,0,1.35,48,36,+12,+0.42,+1.88,40.8,39.9,+0.8,+0.03,+0.53
Sylvester Jasper,BUL,"FW,MF",Portimonense,21,2001,24,"1,673",70,54.7,18.6,20,76,5,4,40,0,0.92,15,31,-16,-0.86,+0.24,18.3,27.7,-9.4,-0.51,+0.27
Anderson Jesus,BRA,DF,Vizela,28,1995,29,"2,489",86,81.3,27.7,27,90,26,2,35,4,0.72,30,54,-24,-0.87,+0.08,34.3,41.0,-6.7,-0.24,+0.42
Jhonatan,BRA,GK,Rio Ave,32,1991,26,"2,340",90,76.5,26.0,26,90,26,0,,3,1.19,32,30,+2,+0.08,+0.95,30.0,30.4,-0.4,-0.01,+0.41
Jo,BRA,"FW,MF",Chaves,28,1995,27,"1,016",38,33.2,11.3,9,74,2,18,19,2,0.70,13,22,-9,-0.80,+0.61,12.9,17.0,-4.1,-0.36,+0.62
João,BRA,GK,Portimonense,22,2000,0,,,,,0,,0,0,,4,,,,,,,,,,,
Joca,POR,"FW,MF",Rio Ave,27,1996,28,"1,707",61,55.8,19.0,21,72,2,7,28,0,1.18,20,16,+4,+0.21,+0.81,20.6,20.0,+0.7,+0.04,+0.33
Nemanja Jović,SRB,MF,Estoril,20,2002,3,15,5,0.5,0.2,0,,0,3,5,1,1.00,0,1,-1,-6.00,-5.76,0.1,0.7,-0.6,-3.49,-3.13
Luiz Lúcio Reis Júnior,BRA,GK,Famalicão,22,2001,33,"2,970",90,97.1,33.0,33,90,33,0,,1,1.27,36,39,-3,-0.09,+0.91,35.3,44.5,-9.2,-0.28,+0.42
David Jurásek,CZE,DF,Benfica,22,2000,6,259,43,8.5,2.9,2,83,0,4,24,5,2.17,5,4,+1,+0.35,-1.19,4.9,3.5,+1.4,+0.48,-0.92
Samuel Justo,POR,MF,Casa Pia,19,2004,21,599,29,19.6,6.7,5,75,2,16,14,8,1.05,6,6,0,0.00,+0.44,4.1,8.7,-4.6,-0.69,-0.35
Kaio,BRA,FW,Vitória,19,2004,12,423,35,13.8,4.7,5,67,0,7,13,2,1.67,4,8,-4,-0.85,-1.47,3.2,4.8,-1.6,-0.33,-0.59
Kazu,BRA,"DF,FW",Gil Vicente FC,23,2000,3,56,19,1.8,0.6,0,,0,3,19,3,0.00,0,0,0,0.00,+0.30,1.5,0.5,+1.0,+1.61,+1.90
Keliano,ANG,MF,Estrela,20,2003,9,120,13,3.9,1.3,0,,0,9,13,5,1.33,3,9,-6,-4.50,-4.07,1.2,6.1,-4.8,-3.64,-3.45
Kauan Kelvin,BRA,FW,Braga,18,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
Kewin,BRA,GK,Moreirense,27,1995,30,"2,686",90,87.8,29.8,30,90,29,0,,2,1.53,32,34,-2,-0.07,-0.79,27.9,29.7,-1.8,-0.06,-0.56
Kialonda,ANG,DF,Estrela,25,1997,27,"2,348",87,76.7,26.1,27,87,24,0,,0,1.07,28,43,-15,-0.57,+0.06,30.3,40.2,-9.9,-0.38,-0.26
Kikas,POR,"FW,MF",Estrela,24,1998,31,"1,561",50,51.0,17.3,15,73,3,16,29,3,1.03,19,22,-3,-0.17,+0.85,22.2,24.8,-2.5,-0.15,+0.35
Francisco Kiki,POR,MF,Casa Pia,25,1998,1,5,5,0.2,0.1,0,,0,1,5,1,0.00,0,0,0,0.00,+0.35,0.1,0.2,-0.2,-2.99,-2.59
Kobamelo Kodisang,RSA,FW,Moreirense,23,1999,31,"1,617",52,52.8,18.0,19,70,1,12,24,1,1.68,19,16,+3,+0.17,+0.29,18.0,16.5,+1.5,+0.08,+0.16
Koba Koindredi,FRA,MF,Estoril,21,2001,11,566,51,18.5,6.3,6,75,3,5,23,7,0.91,7,17,-10,-1.59,-1.63,8.0,13.5,-5.5,-0.87,-0.62
Koba Koindredi,FRA,MF,Sporting CP,21,2001,4,32,8,1.0,0.4,0,,0,4,8,10,3.00,3,0,+3,+8.44,+6.54,1.0,1.4,-0.4,-1.21,-2.60
Orkun Kökçü,TUR,MF,Benfica,22,2000,27,"1,786",66,58.4,19.8,23,74,6,4,19,1,2.26,48,11,+37,+1.86,+1.02,45.7,17.2,+28.4,+1.43,+0.26
Leo Kokubo,JPN,GK,Benfica,22,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
Eboue Kouassi,CIV,MF,Arouca,25,1997,25,"1,352",54,44.2,15.0,14,82,9,11,19,3,1.40,25,25,0,0.00,-0.21,24.2,25.4,-1.2,-0.08,-0.05
Stanislav Kritsyuk,RUS,GK,Gil Vicente FC,32,1990,0,,,,,0,,0,0,,3,,,,,,,,,,,
Kevin Krygård,NOR,"MF,DF",Casa Pia,23,2000,3,59,20,1.9,0.7,0,,0,3,20,4,0.33,1,3,-2,-3.05,-2.75,0.6,2.1,-1.5,-2.26,-1.89
Ktatau,BRA,MF,Chaves,22,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,
Matías Lacava,VEN,"FW,MF",Vizela,20,2002,20,"1,334",67,43.6,14.8,18,70,3,2,33,0,0.95,16,21,-5,-0.34,+0.97,18.0,17.0,+1.1,+0.07,+0.69
Tom Lacoux,FRA,MF,Famalicão,21,2002,9,364,40,11.9,4.0,5,63,0,4,13,20,1.44,5,7,-2,-0.49,-0.43,4.1,4.9,-0.8,-0.21,+0.09
André Lacximicant,POR,"FW,MF",Casa Pia,22,2001,13,218,17,7.1,2.4,1,67,0,12,13,1,1.23,6,4,+2,+0.83,+1.27,2.4,3.8,-1.3,-0.55,-0.16
Chico Lamba,POR,DF,Sporting CP,20,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
Rúben Lameiras,POR,"FW,MF",Casa Pia,28,1994,15,553,37,18.1,6.1,5,72,1,10,20,1,0.87,5,12,-7,-1.14,-0.96,5.3,10.1,-4.8,-0.78,-0.46
Rúben Lameiras,POR,"FW,MF",Chaves,28,1994,5,206,41,6.7,2.3,4,48,0,1,14,3,0.00,0,6,-6,-2.62,-1.52,0.9,3.2,-2.3,-1.02,-0.27
Bruno Langa,MOZ,"DF,MF",Chaves,25,1997,15,"1,075",72,35.1,11.9,12,79,9,3,41,0,0.73,12,26,-14,-1.17,+0.05,12.2,19.0,-6.8,-0.57,+0.31
Larra,ESP,"DF,MF",Casa Pia,25,1997,32,"2,514",79,82.2,27.9,30,83,19,2,15,2,1.19,35,38,-3,-0.11,+1.38,25.3,33.3,-8.1,-0.29,+0.64
Yusuf Lawal,NGA,"FW,MF",Arouca,25,1998,17,233,14,7.6,2.6,1,56,0,16,11,12,1.29,3,6,-3,-1.16,-1.38,2.3,3.3,-1.0,-0.40,-0.37
Orest Lebedenko,UKR,DF,Vizela,24,1998,23,"1,448",63,47.3,16.1,16,82,10,7,19,6,0.87,22,36,-14,-0.87,+0.02,20.6,29.6,-9.0,-0.56,-0.45
Leonardo Lelo,POR,"DF,MF",Casa Pia,23,2000,33,"2,942",89,96.1,32.7,33,89,30,0,,1,1.06,36,48,-12,-0.37,-0.37,28.0,41.9,-14.0,-0.43,-0.61
Marcos Leonardo,BRA,FW,Benfica,20,2003,14,331,24,10.8,3.7,3,59,0,11,14,2,2.43,12,1,+11,+2.99,+1.74,9.5,2.3,+7.2,+1.95,+0.71
Otso Liimatta,FIN,"MF,FW",Famalicão,19,2004,12,464,39,15.2,5.2,5,67,1,7,19,12,1.25,3,7,-4,-0.78,-0.78,4.3,5.6,-1.3,-0.25,+0.05
Rúben Lima,POR,"DF,MF",Estrela,33,1989,14,926,66,30.3,10.3,12,72,5,2,30,1,0.86,9,13,-4,-0.39,+0.29,10.6,13.6,-3.1,-0.30,+0.03
Rúben Lima,POR,"DF,MF",Famalicão,33,1989,0,,,,,0,,0,0,,4,,,,,,,,,,,
Danny Loader,ENG,"FW,MF",Porto,22,2000,16,246,15,8.0,2.7,1,79,0,15,11,8,1.94,11,2,+9,+3.29,+2.43,11.0,0.9,+10.1,+3.71,+2.88
Jason Lokilo,BEL,"FW,MF",Vizela,24,1998,10,701,70,22.9,7.8,9,75,2,1,29,0,0.70,8,11,-3,-0.39,+0.64,8.9,10.0,-1.1,-0.14,+0.23
Julien Lomboto,,MF,Rio Ave,21,2002,2,7,4,0.2,0.1,0,,0,2,4,5,2.00,0,0,0,0.00,+0.15,0.0,0.1,-0.1,-1.52,-1.42
Miguel Lopes,POR,DF,Estrela,36,1986,17,"1,320",78,43.1,14.7,17,78,8,0,,2,1.06,16,15,+1,+0.07,+1.15,19.9,16.5,+3.4,+0.23,+0.96
Né lopes,POR,DF,Gil Vicente FC,23,2000,5,258,52,8.4,2.9,3,83,2,2,5,9,1.00,2,7,-5,-1.74,-1.58,1.6,5.0,-3.4,-1.18,-1.00
