Player,Nation,Pos,Squad,Age,Born,MP,Min,Min/MP,Min%,90s,Starts,Min/Start,MatchesCompleted,Subs,Min/Sub,unusedSub,PointsPerMatch,onGoalScored,onGoalAgainst,+/-,+/-/90,On-Off,onPitchxG,onPitchxGA,xG+/-,xG+/-/90,xGOn-Off
İlkay Gündoğan,GER,MF,Barcelona,32,1990,10,836,84,92.9,9.3,9,89,8,1,31,0,1.90,19,12,+7,+0.75,+2.16,16.3,10.3,+6.0,+0.65,+1.27
Günay Güvenç,,GK,Galatasaray,32,1991,0,,,,,0,,0,0,,6,,,,,,,,,,,
Joško Gvardiol,CRO,DF,Manchester City,21,2002,6,569,95,61.2,6.3,6,95,5,0,,3,2.33,16,8,+8,+1.27,-0.48,11.6,4.3,+7.3,+1.22,-1.17
Erling Haaland,NOR,FW,Manchester City,23,2000,9,776,86,83.4,8.6,9,86,5,0,,0,2.56,25,11,+14,+1.62,+1.04,21.3,5.3,+15.9,+1.85,+0.80
Janik Haberer,GER,MF,Union Berlin,29,1994,5,357,71,66.1,4.0,4,82,1,1,30,0,0.40,5,7,-2,-0.50,+0.48,4.6,5.8,-1.2,-0.31,+1.96
Amadou Haidara,MLI,"MF,DF",RB Leipzig,25,1998,5,266,53,36.9,3.0,3,81,0,2,11,2,0.80,5,5,0,0.00,-0.40,4.1,4.3,-0.2,-0.08,-0.42
Massadio Haïdara,MLI,DF,Lens,30,1992,4,118,30,21.9,1.3,1,90,1,3,9,1,0.50,0,6,-6,-4.58,-4.79,1.3,2.9,-1.6,-1.23,-1.28
Achraf Hakimi,MAR,DF,Paris S-G,24,1998,11,981,89,90.8,10.9,11,89,9,0,,0,1.55,17,11,+6,+0.55,+2.37,22.7,11.1,+11.6,+1.06,+1.61
Lewis Hall,ENG,DF,Newcastle Utd,18,2004,1,45,45,8.3,0.5,1,45,0,0,,5,0.00,0,1,-1,-2.00,-2.00,0.1,0.7,-0.6,-1.16,-0.10
Sébastien Haller,CIV,"FW,MF",Dortmund,29,1994,4,64,16,5.5,0.7,0,,0,4,16,6,1.00,1,1,0,0.00,-0.49,0.5,1.5,-1.0,-1.40,-0.96
Micah Hamilton,ENG,FW,Manchester City,19,2003,2,107,54,11.5,1.2,1,90,1,1,17,1,3.00,3,2,+1,+0.84,-0.69,1.5,1.5,0.0,0.00,-1.93
Dávid Hancko,SVK,DF,Feyenoord,25,1997,6,540,90,100.0,6.0,6,90,6,0,,0,1.00,9,10,-1,-0.17,,10.6,8.0,+2.6,+0.43,
Aidan Harris,ENG,GK,Newcastle Utd,16,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
Adam Harrison,ENG,GK,Newcastle Utd,16,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
Joe Hart,ENG,GK,Celtic,36,1987,6,540,90,100.0,6.0,6,90,6,0,,0,0.67,5,15,-10,-1.67,,4.9,11.7,-6.8,-1.13,
Quilindschy Hartman,NED,DF,Feyenoord,21,2001,6,540,90,100.0,6.0,6,90,6,0,,0,1.00,9,10,-1,-0.17,,10.6,8.0,+2.6,+0.43,
Reo Hatate,JPN,MF,Celtic,25,1997,3,134,45,24.8,1.5,3,45,0,0,,0,0.33,2,2,0,0.00,+2.22,1.6,1.2,+0.4,+0.30,+1.90
Kai Havertz,GER,"MF,FW",Arsenal,24,1999,10,830,83,89.2,9.2,9,90,6,1,18,0,1.70,17,7,+10,+1.08,+0.18,10.6,7.2,+3.4,+0.38,-0.67
Tom Heaton,ENG,GK,Manchester Utd,37,1986,0,,,,,0,,0,0,,5,,,,,,,,,,,
Ayden Heaven,ENG,MF,Arsenal,16,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
Benjamin Henrichs,GER,"DF,MF",RB Leipzig,26,1997,6,491,82,68.2,5.5,6,82,4,0,,1,2.17,9,5,+4,+0.73,+1.52,9.2,5.8,+3.4,+0.62,+1.37
Mario Hermoso,ESP,DF,Atlético Madrid,28,1995,9,817,91,87.8,9.1,9,91,8,0,,0,1.89,21,11,+10,+1.10,+1.10,14.2,11.0,+3.2,+0.37,-0.11
Lucas Hernández,FRA,DF,Paris S-G,27,1996,11,841,76,77.9,9.3,10,82,7,1,19,0,1.55,17,14,+3,+0.32,-0.06,18.1,10.7,+7.4,+0.79,-0.55
Theo Hernández,FRA,DF,Milan,25,1997,6,540,90,100.0,6.0,6,90,6,0,,0,1.33,5,8,-3,-0.50,,9.6,7.7,+1.9,+0.32,
Unai Hernandez,ESP,MF,Barcelona,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Milo Horemans,BEL,MF,Antwerp,17,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
Lukáš Horníček,CZE,GK,Braga,21,2002,0,,,,,0,,0,0,,6,,,,,,,,,,,
André Horta,POR,MF,Braga,26,1996,3,33,11,6.1,0.4,0,,0,3,11,3,1.67,0,0,0,0.00,+1.07,0.6,0.5,+0.1,+0.20,+0.51
Ricardo Horta,POR,"FW,MF",Braga,28,1994,6,500,83,92.6,5.6,6,83,3,0,,0,1.60,5,12,-7,-1.26,-3.51,7.8,9.2,-1.4,-0.25,+0.34
Joe Hugill,ENG,FW,Manchester Utd,19,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
Mats Hummels,GER,DF,Dortmund,34,1988,13,"1,170",90,100.0,13.0,13,90,13,0,,0,1.85,17,11,+6,+0.46,,17.2,23.6,-6.4,-0.49,
James Huntley,ENG,MF,Newcastle Utd,19,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Oh Hyeon-gyu,KOR,"FW,MF",Celtic,22,2001,5,104,21,19.3,1.2,0,,0,5,21,1,0.60,1,8,-7,-6.06,-5.44,1.1,4.1,-3.0,-2.62,-1.85
Elseid Hysaj,ALB,DF,Lazio,29,1994,5,340,68,47.2,3.8,5,68,1,0,,3,1.80,3,5,-2,-0.53,-0.53,3.1,4.4,-1.4,-0.36,-0.42
Yang Hyunjun,KOR,FW,Celtic,21,2002,4,209,52,38.7,2.3,2,73,0,2,32,1,0.00,1,7,-6,-2.58,-1.50,0.9,4.8,-3.9,-1.67,-0.88
Oscar Højlund,DEN,MF,FC Copenhagen,18,2005,6,47,8,6.5,0.5,0,,0,6,8,2,1.38,0,1,-1,-1.91,-1.51,1.2,1.5,-0.3,-0.51,-0.05
Rasmus Højlund,DEN,FW,Manchester Utd,20,2003,6,485,81,89.8,5.4,6,81,2,0,,0,0.67,10,11,-1,-0.19,+3.09,8.7,9.4,-0.7,-0.13,+0.18
Mauro Icardi,ARG,FW,Galatasaray,30,1993,6,518,86,95.9,5.8,6,86,5,0,,0,1.70,9,11,-2,-0.35,+3.74,9.6,9.4,+0.2,+0.04,+2.61
Hubert Idasiak,POL,GK,Napoli,21,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
George Ilenikhena,FRA,FW,Antwerp,16,2006,6,157,26,29.1,1.7,1,74,0,5,17,0,0.50,1,4,-3,-1.72,+0.16,2.6,4.1,-1.6,-0.89,-0.12
Kastriot Imeri,SUI,"FW,MF",Young Boys,23,2000,0,,,,,0,,0,0,,1,2.00,,,,,,,,,,
Ciro Immobile,ITA,FW,Lazio,33,1990,8,502,63,69.7,5.6,7,67,1,1,30,0,1.63,6,8,-2,-0.36,-0.36,6.7,7.7,-1.0,-0.18,-0.14
Hwang In-beom,KOR,MF,Red Star,26,1996,6,530,88,98.1,5.9,6,88,4,0,,0,0.17,7,15,-8,-1.36,-1.36,8.7,14.8,-6.1,-1.03,-0.57
Alexander Isak,SWE,FW,Newcastle Utd,23,1999,5,312,62,57.8,3.5,4,71,2,1,29,0,1.00,5,3,+2,+0.58,+1.76,3.0,9.7,-6.7,-1.94,-2.05
Gustav Isaksen,DEN,FW,Lazio,22,2001,5,245,49,34.0,2.7,2,82,1,3,27,2,2.00,5,1,+4,+1.47,+2.61,4.6,3.0,+1.6,+0.60,+1.11
Cedric Itten,SUI,FW,Young Boys,26,1996,4,278,70,51.5,3.1,4,70,0,0,,0,0.83,4,7,-3,-0.97,+0.06,2.7,10.1,-7.4,-2.39,-1.86
Mirko Ivanić,MNE,MF,Red Star,29,1993,5,373,75,69.1,4.1,5,75,2,0,,0,0.20,4,10,-6,-1.45,-0.37,5.4,12.4,-7.0,-1.68,-2.14
Luka Ivanušec,CRO,"FW,MF",Feyenoord,24,1998,5,205,41,38.0,2.3,2,77,0,3,17,0,1.20,3,3,0,0.00,+0.27,3.3,3.0,+0.3,+0.14,-0.47
Tomoki Iwata,JPN,"MF,FW",Celtic,26,1997,3,62,21,11.5,0.7,1,18,0,2,22,2,1.00,0,3,-3,-4.35,-3.04,0.4,0.8,-0.4,-0.60,+0.59
Paul Jaeckel,GER,DF,Union Berlin,25,1998,3,175,58,32.4,1.9,2,82,1,1,11,3,0.33,2,4,-2,-1.03,-0.54,2.0,6.0,-4.0,-2.06,-1.59
Alireza Jahanbakhsh,IRN,"FW,DF",Feyenoord,29,1993,4,74,19,13.7,0.8,0,,0,4,19,0,1.50,2,1,+1,+1.22,+1.60,1.6,1.4,+0.2,+0.23,-0.24
Ivan Jaime Pajuelo,ESP,MF,Porto,22,2000,4,91,23,12.1,1.0,1,72,0,3,6,2,2.25,4,1,+3,+2.97,+2.42,1.9,0.5,+1.3,+1.32,+1.00
Karl Jakob Hein,EST,GK,Arsenal,21,2002,0,,,,,0,,0,0,,10,,,,,,,,,,,
Saidy Janko,GAM,DF,Young Boys,27,1995,5,324,65,60.0,3.6,4,78,2,1,11,1,0.71,4,9,-5,-1.39,-0.97,4.5,7.9,-3.4,-0.95,+1.33
Vincent Janssen,NED,FW,Antwerp,29,1994,6,409,68,75.7,4.5,5,79,2,1,16,0,1.13,5,13,-8,-1.76,+0.30,5.1,7.5,-2.3,-0.51,+1.22
Nuha Jatta,GAM,MF,RB Leipzig,17,2006,0,,,,,0,,0,0,,2,,,,,,,,,,,
Salim El Jebari,MAR,MF,Atlético Madrid,19,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,
Elias Jelert,DEN,DF,FC Copenhagen,20,2003,7,585,84,81.3,6.5,7,84,4,0,,0,1.54,9,10,-1,-0.15,+1.85,7.2,11.1,-3.9,-0.61,-0.76
Gabriel Jesus,BRA,FW,Arsenal,26,1997,8,406,51,43.7,4.5,4,80,1,4,22,0,1.75,12,3,+9,+2.00,+1.65,8.2,3.3,+4.9,+1.18,+1.19
Juan Jesus,BRA,DF,Napoli,32,1991,5,428,86,59.4,4.8,5,86,3,0,,1,1.40,8,8,0,0.00,+0.31,6.4,7.8,-1.3,-0.28,-0.36
Joelinton,BRA,"MF,FW",Newcastle Utd,26,1996,4,334,84,61.9,3.7,4,84,3,0,,0,0.25,2,6,-4,-1.08,-2.39,4.4,9.5,-5.1,-1.37,-0.78
Alistair Johnston,CAN,DF,Celtic,24,1998,6,540,90,100.0,6.0,6,90,6,0,,0,0.67,5,15,-10,-1.67,,4.9,11.7,-6.8,-1.13,
Michael Johnston,IRL,FW,Celtic,24,1999,2,97,49,18.0,1.1,1,67,0,1,30,4,1.50,1,2,-1,-0.93,+0.90,1.5,2.4,-0.8,-0.79,+0.42
Frenkie de Jong,NED,MF,Barcelona,26,1997,5,393,79,43.7,4.4,5,79,2,0,,0,2.00,10,7,+3,+0.69,+0.15,6.0,4.8,+1.2,+0.27,-0.51
Luuk de Jong,NED,FW,PSV Eindhoven,32,1990,7,627,90,87.1,7.0,7,90,4,0,,1,1.73,8,12,-4,-0.57,-0.57,9.6,10.0,-0.4,-0.05,-0.42
Joan Jordán,ESP,MF,Sevilla,29,1994,2,81,41,15.0,0.9,1,64,0,1,17,3,0.00,0,4,-4,-4.44,-4.25,0.1,2.4,-2.3,-2.59,-2.09
Jorginho,ITA,MF,Arsenal,31,1991,9,532,59,57.2,5.9,6,81,2,3,16,1,1.89,8,6,+2,+0.34,-1.70,7.2,4.9,+2.2,+0.38,-0.23
Joselu,ESP,FW,Real Madrid,33,1990,11,282,26,23.5,3.1,2,90,2,9,11,1,2.45,9,2,+7,+2.23,+1.65,11.0,2.1,+8.8,+2.82,+2.94
Luka Jović,SRB,"FW,MF",Milan,25,1997,2,32,16,5.9,0.4,0,,0,2,16,4,1.50,1,0,+1,+2.81,+3.52,1.9,0.5,+1.3,+3.79,+3.69
Mauro Júnior,BRA,"MF,DF",PSV Eindhoven,24,1999,3,183,61,25.4,2.0,2,88,1,1,8,1,0.67,1,2,-1,-0.49,+0.01,2.5,2.1,+0.5,+0.23,+0.30
Hamed Junior Traorè,CIV,MF,Napoli,23,2000,2,100,50,13.9,1.1,1,77,0,1,23,0,0.50,2,2,0,0.00,+0.15,1.6,2.0,-0.4,-0.34,-0.24
Vinicius Júnior,BRA,FW,Real Madrid,23,2000,10,898,90,74.8,10.0,10,90,6,0,,0,2.20,20,11,+9,+0.90,-0.29,15.3,14.5,+0.9,+0.09,-1.94
Josip Juranović,CRO,DF,Union Berlin,27,1995,5,414,83,76.7,4.6,5,83,3,0,,0,0.40,5,8,-3,-0.65,+0.06,4.8,10.6,-5.8,-1.26,-1.19
David Jurásek,CZE,"MF,DF",Benfica,22,2000,3,129,43,23.9,1.4,1,58,0,2,36,3,0.00,1,0,+1,+0.70,+1.79,1.1,1.2,-0.1,-0.09,+1.65
Uroš Kabić,SRB,DF,Red Star,19,2004,1,13,13,2.4,0.1,0,,0,1,13,5,0.00,1,1,0,0.00,+1.37,0.1,0.9,-0.8,-5.21,-4.29
Pierre Kalulu,FRA,DF,Milan,23,2000,1,90,90,16.7,1.0,1,90,1,0,,0,0.00,0,3,-3,-3.00,-3.00,0.6,1.3,-0.8,-0.75,-1.29
Daichi Kamada,JPN,MF,Lazio,26,1996,7,258,37,35.8,2.9,3,68,1,4,14,1,1.86,4,2,+2,+0.70,+1.48,3.3,3.1,+0.2,+0.08,+0.34
Issiaka Kamate,FRA,MF,Inter,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Dijon Kameri,AUT,MF,RB Salzburg,19,2004,1,9,9,1.7,0.1,0,,0,1,9,3,0.00,0,1,-1,-10.00,-9.49,0.2,0.6,-0.4,-3.93,-3.33
Kevin Kampl,SVN,MF,RB Leipzig,32,1990,7,282,40,39.2,3.1,3,90,3,4,3,1,1.86,8,3,+5,+1.60,+2.21,6.6,3.3,+3.3,+1.06,+1.43
Harry Kane,ENG,FW,Bayern Munich,30,1993,12,"1,062",89,98.3,11.8,12,89,9,0,,0,2.00,20,9,+11,+0.93,+15.93,18.1,12.6,+5.5,+0.46,+7.71
Lee Kang-in,KOR,"MF,FW",Paris S-G,22,2001,9,344,38,31.9,3.8,3,69,0,6,23,1,1.56,6,4,+2,+0.52,+0.28,9.9,5.4,+4.6,+1.19,+0.41
Guélor Kanga,GAB,MF,Red Star,32,1990,3,147,49,27.2,1.6,2,73,1,1,1,3,0.00,1,3,-2,-1.22,+0.15,2.0,2.7,-0.7,-0.42,+0.82
Kings Kangwa,ZAM,MF,Red Star,24,1999,1,9,9,1.7,0.1,0,,0,1,9,5,0.00,0,0,0,0.00,+1.36,0.0,0.1,-0.1,-0.51,+0.52
Kazımcan Karataş,TUR,DF,Galatasaray,20,2003,1,74,74,13.7,0.8,1,74,0,0,,4,1.50,1,2,-1,-1.22,-0.83,2.7,1.2,+1.4,+1.76,+2.12
Loris Karius,GER,GK,Newcastle Utd,30,1993,0,,,,,0,,0,0,,6,,,,,,,,,,,
Oleksii Kashchuk,UKR,FW,Shakhtar,23,2000,1,26,26,4.8,0.3,0,,0,1,26,3,0.00,0,0,0,0.00,+0.35,0.1,0.1,0.0,0.00,+0.61
Aleksandar Katai,SRB,"MF,FW",Red Star,32,1991,5,79,16,14.6,0.9,0,,0,5,16,1,0.20,3,3,0,0.00,+1.56,2.0,2.6,-0.6,-0.72,+0.35
Mandela Keita,BEL,MF,Antwerp,21,2002,3,262,87,48.5,2.9,3,87,2,0,,0,1.80,5,10,-5,-1.72,+0.22,2.9,6.2,-3.4,-1.15,-0.66
Kevin Kelsy,VEN,FW,Shakhtar,19,2004,5,134,27,24.8,1.5,1,64,0,4,18,1,1.20,2,5,-3,-2.01,-2.24,1.8,3.5,-1.7,-1.14,-0.74
Aljoscha Kemlein,GER,MF,Union Berlin,18,2004,1,8,8,1.5,0.1,0,,0,1,8,1,0.00,0,1,-1,-11.25,-10.74,0.0,1.5,-1.5,-16.47,-15.73
Gyrano Kerk,SUR,FW,Antwerp,27,1995,5,206,41,38.1,2.3,3,63,0,2,9,1,1.00,2,3,-1,-0.44,+2.26,1.7,3.9,-2.2,-0.95,-0.23
Rani Khedira,GER,MF,Union Berlin,29,1994,4,290,73,53.7,3.2,4,73,0,0,,0,0.50,3,5,-2,-0.62,+0.10,2.4,5.9,-3.5,-1.09,-0.23
Davit Khocholava,GEO,DF,FC Copenhagen,30,1993,0,,,,,0,,0,0,,1,,,,,,,,,,,
Abdukodir Khusanov,UZB,DF,Lens,19,2004,2,30,15,5.6,0.3,0,,0,2,15,4,1.50,0,1,-1,-3.00,-2.29,0.1,1.2,-1.1,-3.23,-3.18
Joshua Kimmich,GER,"MF,DF",Bayern Munich,28,1995,12,"1,080",90,100.0,12.0,12,90,12,0,,0,2.00,21,13,+8,+0.67,,19.0,15.0,+4.0,+0.33,
Jakub Kiwior,POL,DF,Arsenal,23,2000,7,381,54,41.0,4.2,4,82,2,3,17,3,2.00,4,4,0,0.00,-1.80,4.1,4.2,-0.2,-0.04,-0.87
Simon Kjær,DEN,DF,Milan,34,1989,1,1,1,0.2,0.0,0,,0,1,1,2,0.00,0,0,0,0.00,+0.50,0.0,0.0,0.0,0.00,-0.32
Maurits Kjærgaard,DEN,"MF,FW",RB Salzburg,20,2003,3,206,69,38.1,2.3,3,69,1,0,,0,1.00,3,4,-1,-0.44,+0.37,3.8,4.5,-0.8,-0.33,+0.53
Davy Klaassen,NED,"MF,FW",Inter,30,1993,4,84,21,11.2,0.9,1,67,0,3,6,4,1.75,2,3,-1,-1.07,-1.61,2.0,1.6,+0.4,+0.49,-0.47
Lukas Klostermann,GER,DF,RB Leipzig,27,1996,6,356,59,49.4,4.0,3,90,3,3,29,0,1.50,6,9,-3,-0.76,-1.99,4.3,7.5,-3.2,-0.80,-1.96
Robin Knoche,GER,DF,Union Berlin,31,1992,3,270,90,50.0,3.0,3,90,3,0,,1,0.33,3,5,-2,-0.67,0.00,2.3,4.9,-2.6,-0.87,+0.23
Gregor Kobel,SUI,GK,Dortmund,25,1997,12,"1,080",90,92.3,12.0,12,90,12,0,,0,1.92,16,10,+6,+0.50,+0.50,16.4,22.0,-5.6,-0.47,+0.24
Diego Kochen,USA,GK,Barcelona,17,2006,0,,,,,0,,0,0,,2,,,,,,,,,,,
Tim Köhler,GER,DF,RB Leipzig,18,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
Sekou Koita,MLI,FW,RB Salzburg,23,1999,2,68,34,12.6,0.8,0,,0,2,34,1,1.50,1,1,0,0.00,+0.76,0.7,2.5,-1.9,-2.45,-2.05
Orkun Kökçü,TUR,MF,Benfica,22,2000,5,263,53,48.7,2.9,3,69,0,2,29,0,0.80,2,5,-3,-1.03,-0.70,3.2,7.8,-4.6,-1.57,-0.43
Koke,ESP,MF,Atlético Madrid,31,1992,9,771,86,82.9,8.6,8,93,7,1,28,0,2.11,20,12,+8,+0.93,-0.20,15.0,10.4,+4.6,+0.56,+0.87
Leo Kokubo,JPN,GK,Benfica,22,2001,0,,,,,0,,0,0,,5,,,,,,,,,,,
Randal Kolo Muani,FRA,"FW,MF",Paris S-G,24,1998,10,470,47,43.5,5.2,6,71,0,4,11,2,1.70,8,8,0,0.00,-0.59,12.0,6.6,+5.4,+1.02,+0.19
Karim Konaté,CIV,"FW,MF",RB Salzburg,19,2004,5,237,47,43.9,2.6,3,63,0,2,24,1,0.80,2,3,-1,-0.38,+0.51,4.0,4.5,-0.5,-0.20,+0.81
Yukhym Konoplia,UKR,DF,Shakhtar,23,1999,3,255,85,47.2,2.8,3,85,2,0,,0,1.00,5,7,-2,-0.71,-0.71,3.6,6.2,-2.6,-0.91,-0.62
Ilias Kostis,GRE,FW,Atlético Madrid,20,2003,1,1,1,0.1,0.0,0,,0,1,1,1,3.00,0,0,0,0.00,-0.97,0.0,0.0,0.0,-2.65,-3.03
Jules Koundé,FRA,DF,Barcelona,24,1998,8,720,90,80.0,8.0,8,90,8,0,,1,2.00,18,12,+6,+0.75,+0.75,13.5,9.5,+3.9,+0.49,-0.34
Mateo Kovačić,CRO,MF,Manchester City,29,1994,6,433,72,46.6,4.8,5,85,3,1,9,1,2.33,14,5,+9,+1.87,+0.78,9.0,3.1,+6.0,+1.26,-0.83
Eduard Kozik,UKR,DF,Shakhtar,20,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,
Alex Král,CZE,MF,Union Berlin,25,1998,6,251,42,46.5,2.8,2,90,2,4,18,0,0.33,3,5,-2,-0.72,-0.09,3.2,5.6,-2.4,-0.86,+0.23
Jean-Philippe Krasso,CIV,"FW,MF",Red Star,26,1997,4,111,28,20.6,1.2,1,45,0,3,22,1,0.25,1,2,-1,-0.81,+0.66,1.7,2.3,-0.5,-0.43,+0.74
Frans Krätzig,GER,DF,Bayern Munich,20,2003,1,5,5,0.5,0.1,0,,0,1,5,5,1.00,0,0,0,0.00,-0.67,0.0,0.5,-0.5,-8.37,-8.75
Toni Kroos,GER,MF,Real Madrid,33,1990,12,858,72,71.5,9.5,10,79,3,2,36,1,2.33,21,13,+8,+0.84,-0.48,17.3,13.2,+4.1,+0.43,-0.51
Jonas Krumrey,GER,GK,RB Salzburg,19,2003,0,,,,,0,,0,0,,5,,,,,,,,,,,
Rade Krunić,BIH,"MF,DF",Milan,29,1993,4,211,53,39.1,2.3,2,83,1,2,23,1,1.00,0,4,-4,-1.71,-1.98,3.1,2.1,+1.0,+0.42,+0.17
Dmytro Kryskiv,UKR,"MF,FW",Shakhtar,22,2000,5,388,78,71.9,4.3,5,78,2,0,,1,1.80,7,6,+1,+0.23,+2.01,5.5,7.2,-1.7,-0.39,+0.67
Takefusa Kubo,JPN,"FW,MF",Real Sociedad,22,2001,8,559,70,77.6,6.2,7,77,2,1,17,0,1.50,8,5,+3,+0.48,+1.04,9.1,4.6,+4.5,+0.73,+1.08
Khvicha Kvaratskhelia,GEO,FW,Napoli,22,2001,8,668,84,92.8,7.4,8,84,4,0,,0,1.38,10,12,-2,-0.27,-2.00,9.1,11.0,-1.9,-0.26,-1.80
Gustaf Lagerbielke,SWE,DF,Celtic,23,2000,2,78,39,14.4,0.9,1,62,0,1,16,3,1.50,1,2,-1,-1.15,+0.60,1.1,1.7,-0.6,-0.69,+0.52
Aïssa Laïdouni,TUN,MF,Union Berlin,26,1996,6,276,46,51.1,3.1,3,70,0,3,22,0,0.33,3,4,-1,-0.33,+0.70,2.6,4.9,-2.3,-0.74,+0.49
Konrad Laimer,AUT,"MF,DF",Bayern Munich,26,1997,11,772,70,71.5,8.6,8,88,7,3,22,0,2.18,17,12,+5,+0.58,-0.29,12.1,12.1,0.0,0.00,-1.18
Érik Lamela,ARG,"FW,MF",Sevilla,31,1992,3,186,62,34.4,2.1,2,76,1,1,34,0,0.33,2,3,-1,-0.48,+0.53,1.0,2.2,-1.2,-0.57,+0.38
Senne Lammens,BEL,GK,Antwerp,21,2002,1,90,90,16.7,1.0,1,90,1,0,,5,0.00,0,2,-2,-2.00,-0.20,0.6,2.2,-1.6,-1.62,-0.97
Kostas Lamprou,GRE,GK,Feyenoord,31,1991,0,,,,,0,,0,0,,6,,,,,,,,,,,
Tygo Land,NED,MF,PSV Eindhoven,17,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
Noa Lang,NED,FW,PSV Eindhoven,24,1999,2,165,83,22.9,1.8,2,83,1,0,,0,1.60,2,6,-4,-2.18,-2.18,3.1,3.4,-0.3,-0.17,-0.23
Jordan Larsson,SWE,"FW,MF",FC Copenhagen,26,1997,5,104,21,14.4,1.2,1,69,0,4,9,3,1.45,4,1,+3,+2.60,+3.62,2.7,1.7,+0.9,+0.82,+1.50
Jamaal Lascelles,ENG,DF,Newcastle Utd,29,1993,5,450,90,83.3,5.0,5,90,5,0,,1,0.80,6,7,-1,-0.20,-0.20,5.6,10.4,-4.8,-0.96,+0.68
Sandro Lauper,SUI,MF,Young Boys,26,1996,4,276,69,51.1,3.1,4,69,0,0,,0,0.67,3,9,-6,-1.96,-1.96,2.0,8.5,-6.6,-2.14,-1.33
Manuel Lazzari,ITA,DF,Lazio,29,1993,7,425,61,59.0,4.7,3,88,2,4,41,1,1.86,7,2,+5,+1.06,+3.19,8.5,6.0,+2.5,+0.53,+1.64
Robin Le Normand,ESP,DF,Real Sociedad,26,1996,7,572,82,79.4,6.4,7,82,5,0,,1,1.57,8,6,+2,+0.31,+0.31,8.7,5.1,+3.6,+0.57,+0.38
Rafael Leão,POR,FW,Milan,24,1999,5,441,88,81.7,4.9,5,88,3,0,,0,1.60,4,5,-1,-0.20,+1.61,6.6,5.7,+0.9,+0.19,-0.70
Jean-Louis Leca,FRA,GK,Lens,37,1985,0,,,,,0,,0,0,,6,,,,,,,,,,,
Richy Ledezma,USA,MF,PSV Eindhoven,22,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
Diogo Leite,POR,DF,Union Berlin,24,1999,6,540,90,100.0,6.0,6,90,6,0,,0,0.33,6,10,-4,-0.67,,5.6,11.5,-5.9,-0.98,
Stav Lemkin,ISR,DF,Shakhtar,20,2003,1,64,64,11.9,0.7,1,64,0,0,,3,0.00,1,3,-2,-2.81,-2.81,0.4,1.7,-1.3,-1.89,-1.48
Christopher Lenz,GER,DF,RB Leipzig,28,1994,2,93,47,12.9,1.0,1,90,1,1,3,6,3.00,3,1,+2,+1.94,+1.94,1.2,1.6,-0.3,-0.31,-0.57
Lukas Lerager,DEN,MF,FC Copenhagen,30,1993,6,539,90,74.9,6.0,6,90,5,0,,0,1.67,8,8,0,0.00,+1.99,7.6,8.1,-0.5,-0.09,+1.50
Alexandre Letellier,FRA,GK,Paris S-G,32,1990,0,,,,,0,,0,0,,4,,,,,,,,,,,
Robert Lewandowski,POL,FW,Barcelona,34,1988,9,734,82,81.6,8.2,9,82,7,0,,0,1.78,16,12,+4,+0.49,-0.59,12.9,9.3,+3.6,+0.45,-0.61
Rico Lewis,ENG,"MF,DF",Manchester City,18,2004,7,548,78,58.9,6.1,6,90,6,1,8,3,3.00,18,7,+11,+1.81,+0.86,13.8,3.8,+10.0,+1.64,-0.18
Myles Lewis-Skelly,ENG,MF,Arsenal,16,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
Matthijs de Ligt,NED,DF,Bayern Munich,23,1999,6,468,78,43.3,5.2,5,90,5,1,18,1,1.67,10,5,+5,+0.96,+0.52,9.2,7.5,+1.7,+0.33,0.00
Victor Lindelöf,SWE,DF,Manchester Utd,29,1994,4,298,75,55.2,3.3,3,90,3,1,28,1,1.00,9,10,-1,-0.30,+0.44,6.4,7.1,-0.7,-0.22,-0.16
Jesper Lindstrøm,DEN,FW,Napoli,23,2000,4,64,16,8.9,0.7,0,,0,4,16,3,1.25,1,1,0,0.00,+0.14,1.4,1.8,-0.4,-0.52,-0.43
Ondřej Lingr,CZE,"FW,MF",Feyenoord,24,1998,4,69,17,12.8,0.8,0,,0,4,17,2,1.50,2,1,+1,+1.30,+1.69,1.1,0.5,+0.6,+0.73,+0.34
Samuel Lino,BRA,DF,Atlético Madrid,23,1999,7,504,72,54.2,5.6,6,80,2,1,26,1,2.29,12,5,+7,+1.25,+0.62,7.9,7.0,+0.9,+0.16,-0.48
Valentino Livramento,ENG,"DF,FW",Newcastle Utd,20,2002,3,270,90,50.0,3.0,3,90,3,0,,3,0.33,2,5,-3,-1.00,-1.67,3.6,7.7,-4.1,-1.36,-0.57
