Joueur,Nation,Pos,Équipe,Âge,Naissance,MJ,Titulaire,Min,90,Buts,PD,B+PD,B-PénM,PénM,PénT,CJ,CR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Buts/90,PD/90,B+PD/90,B-PénM/90,B+PD-PénM/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Player href
Diego,ESP,"AT,MT",Leganés,24-179,2000,4,1,113,1.3,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,2,2,8,0.00,0.00,0.00,0.00,0.00,0.22,0.06,0.28,0.22,0.28,https://fbref.com/fr/joueurs/b85a5126/Diego
Álvaro djaló,ESP,AT,Athletic Club,25-059,1999,5,2,185,2.1,1,0,1,1,0,0,0,0,0.2,0.2,0.3,0.5,7,3,23,0.49,0.00,0.49,0.49,0.49,0.11,0.14,0.25,0.11,0.25,https://fbref.com/fr/joueurs/45c29ae7/Alvaro-djalo
Djené,TOG,DF,Getafe,32-288,1991,9,9,737,8.2,0,0,0,0,0,0,3,0,0.1,0.1,0.3,0.4,5,18,3,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.05,0.01,0.05,https://fbref.com/fr/joueurs/a4971d84/Djene
Marko Dmitrović,SRB,GB,Leganés,32-264,1992,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/ac295d9e/Marko-Dmitrovic
Marc Domenech,ESP,AT,Mallorca,18-287,2006,3,2,115,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,0,2,8,0.00,0.00,0.00,0.00,0.00,0.11,0.01,0.12,0.11,0.12,https://fbref.com/fr/joueurs/54880c9b/Marc-Domenech
Carlos Dominguez,ESP,DF,Celta Vigo,23-246,2001,6,4,344,3.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,2,23,0,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,https://fbref.com/fr/joueurs/3521abfe/Carlos-Dominguez
Sergi Dominguez,ESP,DF,Barcelona,19-196,2005,3,2,172,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,13,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/88507352/Sergi-Dominguez
Anastasios Douvikas,GRE,AT,Celta Vigo,25-073,1999,9,3,352,3.9,1,0,1,1,0,0,1,0,1.3,1.3,0.0,1.3,4,3,23,0.26,0.00,0.26,0.26,0.26,0.33,0.00,0.33,0.33,0.33,https://fbref.com/fr/joueurs/853ca71c/Anastasios-Douvikas
Pablo Durán,ESP,"AT,MT",Celta Vigo,23-142,2001,4,2,172,1.9,0,1,1,0,0,0,0,0,0.1,0.1,0.2,0.4,3,2,14,0.00,0.52,0.52,0.00,0.52,0.06,0.13,0.19,0.06,0.19,https://fbref.com/fr/joueurs/6db116ec/Pablo-Duran
Hugo Duro,ESP,AT,Valencia,24-339,1999,7,6,523,5.8,2,0,2,2,0,0,1,0,1.3,1.3,0.2,1.5,4,4,18,0.34,0.00,0.34,0.34,0.34,0.23,0.04,0.27,0.22,0.26,https://fbref.com/fr/joueurs/37e103f8/Hugo-Duro
Chidera Ejuke,NGA,"AT,MT",Sevilla,26-286,1998,8,5,499,5.5,1,0,1,1,0,0,0,0,0.7,0.7,1.3,1.9,47,23,59,0.18,0.00,0.18,0.18,0.18,0.12,0.23,0.35,0.12,0.35,https://fbref.com/fr/joueurs/e7f3e8a7/Chidera-Ejuke
Aritz Elustondo,ESP,DF,Real Sociedad,30-200,1994,4,3,245,2.7,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,4,10,1,0.00,0.00,0.00,0.00,0.00,0.08,0.02,0.11,0.08,0.11,https://fbref.com/fr/joueurs/f7dc2ae5/Aritz-Elustondo
Adri Embarba,ESP,"AT,MT",Rayo Vallecano,32-160,1992,9,7,541,6.0,0,1,1,0,0,0,2,0,0.4,0.4,1.0,1.4,14,17,42,0.00,0.17,0.17,0.00,0.17,0.06,0.17,0.22,0.06,0.22,https://fbref.com/fr/joueurs/db8f0eba/Adri-Embarba
Endrick,BRA,AT,Real Madrid,18-085,2006,7,0,46,0.5,1,0,1,1,0,0,1,0,0.6,0.6,0.0,0.6,4,1,8,1.96,0.00,1.96,1.96,1.96,1.25,0.00,1.25,1.25,1.25,https://fbref.com/fr/joueurs/a2728fbf/Endrick
Alfonso Espino,URU,DF,Rayo Vallecano,32-283,1992,4,4,304,3.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,5,8,8,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,https://fbref.com/fr/joueurs/db001fa9/Alfonso-Espino
Dario Essugo,POR,MT,Las Palmas,19-214,2005,4,4,321,3.6,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,6,28,2,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,https://fbref.com/fr/joueurs/1e4319ac/Dario-Essugo
Abde Ezzalzouli,MAR,AT,Betis,22-302,2001,9,7,636,7.1,1,0,1,1,0,1,1,0,3.9,3.1,0.5,3.6,39,27,79,0.14,0.00,0.14,0.14,0.14,0.55,0.07,0.62,0.44,0.51,https://fbref.com/fr/joueurs/bed68338/Abde-Ezzalzouli
Ansu Fati,ESP,AT,Barcelona,21-349,2002,1,0,24,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,2,0.00,0.00,0.00,0.00,0.00,0.56,0.00,0.56,0.56,0.56,https://fbref.com/fr/joueurs/0ba976e4/Ansu-Fati
Peter Federico,DOM,"MT,AT",Getafe,22-081,2002,5,1,138,1.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,1,6,0.00,0.00,0.00,0.00,0.00,0.13,0.01,0.14,0.13,0.14,https://fbref.com/fr/joueurs/1ccd3dae/Peter-Federico
Nabil Fekir,FRA,MT,Betis,31-088,1993,2,2,180,2.0,0,1,1,0,0,0,0,0,0.7,0.7,0.5,1.2,9,10,18,0.00,0.50,0.50,0.00,0.50,0.34,0.26,0.61,0.34,0.61,https://fbref.com/fr/joueurs/bece776f/Nabil-Fekir
Kiko Femenía,ESP,DF,Villarreal,33-255,1991,9,9,810,9.0,0,0,0,0,0,0,3,0,0.0,0.0,0.3,0.3,27,42,15,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.00,0.04,https://fbref.com/fr/joueurs/e5d01ecf/Kiko-Femenia
Valery Fernández,ESP,"MT,AT",Mallorca,24-326,1999,5,0,108,1.2,2,0,2,2,0,0,1,0,0.8,0.8,0.0,0.8,1,3,5,1.67,0.00,1.67,1.67,1.67,0.70,0.00,0.70,0.70,0.70,https://fbref.com/fr/joueurs/4acd733a/Valery-Fernandez
Pablo Fornals,ESP,"AT,MT",Betis,28-235,1996,9,7,609,6.8,0,0,0,0,0,0,1,0,0.6,0.6,1.2,1.8,11,53,43,0.00,0.00,0.00,0.00,0.00,0.10,0.17,0.27,0.10,0.27,https://fbref.com/fr/joueurs/82927de4/Pablo-Fornals
Héctor Fort,ESP,DF,Barcelona,18-073,2006,5,1,115,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,3,9,3,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.04,0.02,0.04,https://fbref.com/fr/joueurs/2e31f3a6/Hector-Fort
Dimitri Foulquier,FRA,DF,Valencia,31-205,1993,9,4,429,4.8,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,7,11,15,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,https://fbref.com/fr/joueurs/45e17712/Dimitri-Foulquier
Alejandro Francés,ESP,DF,Girona,22-074,2002,6,5,443,4.9,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,7,29,9,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,https://fbref.com/fr/joueurs/3e78a188/Alejandro-Frances
Enric Franquesa,ESP,"AT,DF",Leganés,27-231,1997,8,4,362,4.0,1,0,1,1,0,0,1,0,0.3,0.3,0.1,0.4,3,6,17,0.25,0.00,0.25,0.25,0.25,0.07,0.03,0.10,0.07,0.10,https://fbref.com/fr/joueurs/40883e3a/Enric-Franquesa
Jorge de Frutos,ESP,"MT,AT",Rayo Vallecano,27-237,1997,9,7,607,6.7,3,1,4,3,0,0,0,0,1.2,1.2,0.6,1.8,19,13,49,0.44,0.15,0.59,0.44,0.59,0.19,0.09,0.27,0.19,0.27,https://fbref.com/fr/joueurs/38ce1150/Jorge-de-Frutos
Manuel Fuster,ESP,"MT,AT",Las Palmas,26-358,1997,6,1,143,1.6,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.5,4,5,23,0.00,0.00,0.00,0.00,0.00,0.10,0.22,0.32,0.10,0.32,https://fbref.com/fr/joueurs/618f396a/Manuel-Fuster
Javi Galán,ESP,DF,Atlético Madrid,29-330,1994,2,1,98,1.1,0,1,1,0,0,0,1,0,0.0,0.0,0.8,0.8,2,2,1,0.00,0.92,0.92,0.00,0.92,0.00,0.74,0.74,0.00,0.74,https://fbref.com/fr/joueurs/a4b00319/Javi-Galan
Iñigo Ruiz de Galarreta,ESP,MT,Athletic Club,31-069,1993,5,3,236,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,4,16,6,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.09,0.02,0.09,https://fbref.com/fr/joueurs/91f7631f/Inigo-Ruiz-de-Galarreta
Conor Gallagher,ENG,MT,Atlético Madrid,24-251,2000,7,6,504,5.6,2,0,2,2,0,0,1,0,0.9,0.9,0.1,1.0,4,13,12,0.36,0.00,0.36,0.36,0.36,0.16,0.02,0.18,0.16,0.18,https://fbref.com/fr/joueurs/c2731c10/Conor-Gallagher
Álvaro García,ESP,"AT,MT",Rayo Vallecano,31-353,1992,7,4,371,4.1,1,0,1,1,0,0,1,0,1.2,1.2,0.6,1.9,11,15,46,0.24,0.00,0.24,0.24,0.24,0.30,0.16,0.46,0.30,0.46,https://fbref.com/fr/joueurs/90bbd822/Alvaro-Garcia
Eric García,ESP,MT,Barcelona,23-279,2001,8,3,443,4.9,0,1,1,0,0,0,0,0,0.6,0.6,0.4,0.9,8,29,5,0.00,0.20,0.20,0.00,0.20,0.12,0.07,0.19,0.12,0.19,https://fbref.com/fr/joueurs/2bed3eab/Eric-Garcia
Fran Garcia,ESP,DF,Real Madrid,25-061,1999,6,2,253,2.8,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,5,22,24,0.00,0.00,0.00,0.00,0.00,0.08,0.07,0.15,0.08,0.15,https://fbref.com/fr/joueurs/7226539b/Fran-Garcia
Joan García,ESP,GB,Espanyol,23-163,2001,9,9,810,9.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,https://fbref.com/fr/joueurs/87b498b0/Joan-Garcia
Rubén García,ESP,"AT,MT",Osasuna,31-092,1993,9,7,536,6.0,1,1,2,1,0,0,1,0,0.7,0.7,0.5,1.1,5,25,36,0.17,0.17,0.34,0.17,0.34,0.11,0.08,0.19,0.11,0.19,https://fbref.com/fr/joueurs/5c96b017/Ruben-Garcia
Yarek Gasiorowski,ESP,DF,Valencia,19-276,2005,3,3,270,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,5,0,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07,https://fbref.com/fr/joueurs/20a65cdf/Yarek-Gasiorowski
Paulo Gazzaniga,ARG,GB,Girona,32-286,1992,9,9,810,9.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/63d17038/Paulo-Gazzaniga
Bryan Gil,ESP,"AT,MT",Girona,23-246,2001,9,6,520,5.8,1,0,1,1,0,0,1,0,1.3,1.3,0.7,2.1,18,21,68,0.17,0.00,0.17,0.17,0.17,0.23,0.13,0.36,0.23,0.36,https://fbref.com/fr/joueurs/7b5ab7f2/Bryan-Gil
Dani Gómez,ESP,AT,Valencia,26-076,1998,8,3,328,3.6,1,0,1,1,0,0,0,0,0.9,0.9,0.0,0.9,1,3,12,0.27,0.00,0.27,0.27,0.27,0.24,0.00,0.24,0.24,0.24,https://fbref.com/fr/joueurs/0e5ddc7c/Dani-Gomez
Moi Gómez,ESP,"MT,AT",Osasuna,30-113,1994,8,3,308,3.4,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,3,15,5,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.09,0.04,0.09,https://fbref.com/fr/joueurs/5a626448/Moi-Gomez
Sergi Gómez,ESP,DF,Espanyol,32-200,1992,7,3,358,4.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0,4,0,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,https://fbref.com/fr/joueurs/bc6f5f06/Sergi-Gomez
Sergio Gómez,ESP,"MT,DF",Real Sociedad,24-040,2000,9,8,688,7.6,0,3,3,0,0,0,0,0,0.2,0.2,3.7,3.9,16,28,42,0.00,0.39,0.39,0.00,0.39,0.02,0.48,0.51,0.02,0.51,https://fbref.com/fr/joueurs/01e5f06e/Sergio-Gomez
Unai Gómez,ESP,"MT,AT",Athletic Club,21-142,2003,9,2,292,3.2,0,1,1,0,0,0,1,0,0.4,0.4,0.1,0.6,5,7,13,0.00,0.31,0.31,0.00,0.31,0.14,0.04,0.18,0.14,0.18,https://fbref.com/fr/joueurs/37db6cae/Unai-Gomez
Fabio González,ESP,MT,Las Palmas,27-245,1997,1,0,45,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,6,0,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15,https://fbref.com/fr/joueurs/5418d47c/Fabio-Gonzalez
Urko González,ESP,MT,Real Sociedad,23-208,2001,1,1,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/c4f5eb61/Urko-Gonzalez
Andoni Gorosabel,ESP,DF,Athletic Club,28-071,1996,3,2,184,2.0,0,1,1,0,0,0,1,0,0.0,0.0,0.6,0.6,1,6,7,0.00,0.49,0.49,0.00,0.49,0.00,0.28,0.28,0.00,0.28,https://fbref.com/fr/joueurs/6f5f82c0/Andoni-Gorosabel
José Gragera,ESP,MT,Espanyol,23-319,2000,9,6,524,5.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,12,3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,https://fbref.com/fr/joueurs/ee45d138/Jose-Gragera
Dominik Greif,SVK,GB,Mallorca,27-191,1997,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/30061f53/Dominik-Greif
Antoine Griezmann,FRA,"AT,MT",Atlético Madrid,33-207,1991,9,7,667,7.4,2,4,6,2,0,0,0,0,1.1,1.1,1.7,2.8,15,40,52,0.27,0.54,0.81,0.27,0.81,0.15,0.23,0.38,0.15,0.38,https://fbref.com/fr/joueurs/df69b544/Antoine-Griezmann
Vicente Guaita,ESP,GB,Celta Vigo,37-278,1987,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/ab13a5aa/Vicente-Guaita
Sergi Guardiola,ESP,AT,Rayo Vallecano,33-138,1991,3,0,24,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,3,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0.48,0.48,0.48,https://fbref.com/fr/joueurs/32974271/Sergi-Guardiola
Nemanja Gudelj,SRB,"MT,DF",Sevilla,32-333,1991,7,6,540,6.0,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.3,2,12,1,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,https://fbref.com/fr/joueurs/0076ab7f/Nemanja-Gudelj
Javier Guerra,ESP,"MT,AT",Valencia,21-287,2003,8,5,418,4.6,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,7,18,20,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.09,0.07,0.09,https://fbref.com/fr/joueurs/3828f130/Javier-Guerra
Ander Guevara,ESP,MT,Alavés,27-099,1997,8,5,484,5.4,0,1,1,0,0,0,0,0,0.3,0.3,0.5,0.8,7,29,5,0.00,0.19,0.19,0.00,0.19,0.06,0.08,0.15,0.06,0.15,https://fbref.com/fr/joueurs/8e48dc61/Ander-Guevara
Pape Gueye,SEN,MT,Villarreal,25-264,1999,8,5,473,5.3,0,0,0,0,0,0,3,1,0.3,0.3,0.2,0.5,6,35,14,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09,https://fbref.com/fr/joueurs/7155e3e1/Pape-Gueye
Hugo Guillamón,ESP,MT,Valencia,24-257,2000,6,4,307,3.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,10,3,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,https://fbref.com/fr/joueurs/f7c12fbf/Hugo-Guillamon
Arda Güler,TUR,"MT,AT",Real Madrid,19-232,2005,7,3,251,2.8,0,0,0,0,0,0,1,0,1.0,1.0,1.0,2.0,6,19,26,0.00,0.00,0.00,0.00,0.00,0.35,0.36,0.71,0.35,0.71,https://fbref.com/fr/joueurs/3741ca58/Arda-Guler
Gerard Gumbau,ESP,MT,Rayo Vallecano,29-301,1994,5,1,208,2.3,0,1,1,0,0,0,0,0,0.2,0.2,0.2,0.4,1,11,7,0.00,0.43,0.43,0.00,0.43,0.09,0.08,0.16,0.09,0.16,https://fbref.com/fr/joueurs/ac454a4f/Gerard-Gumbau
Jon Guridi,ESP,MT,Alavés,29-229,1995,7,4,380,4.2,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.2,9,20,12,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,https://fbref.com/fr/joueurs/4c0a6a48/Jon-Guridi
Gorka Guruzeta,ESP,AT,Athletic Club,28-032,1996,9,6,504,5.6,2,2,4,2,0,0,0,0,1.1,1.1,0.2,1.3,1,3,23,0.36,0.36,0.71,0.36,0.71,0.19,0.04,0.22,0.19,0.22,https://fbref.com/fr/joueurs/6b5ea2f4/Gorka-Guruzeta
Miguel Gutiérrez,ESP,DF,Girona,23-079,2001,8,8,720,8.0,0,1,1,0,0,0,0,0,0.4,0.4,2.4,2.9,19,35,52,0.00,0.12,0.12,0.00,0.12,0.05,0.31,0.36,0.05,0.36,https://fbref.com/fr/joueurs/7e98cff1/Miguel-Gutierrez
Munir El Haddadi,MAR,"MT,AT",Leganés,29-043,1995,4,2,149,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,4,5,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,https://fbref.com/fr/joueurs/8696bc90/Munir-El-Haddadi
Sébastien Haller,CIV,AT,Leganés,30-114,1994,5,4,321,3.6,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,1,4,9,0.00,0.00,0.00,0.00,0.00,0.11,0.06,0.17,0.11,0.17,https://fbref.com/fr/joueurs/ba115a40/Sebastien-Haller
Javi Hernández,ESP,DF,Leganés,26-165,1998,7,7,606,6.7,0,1,1,0,0,0,0,0,0.2,0.2,0.9,1.1,15,21,35,0.00,0.15,0.15,0.00,0.15,0.03,0.13,0.16,0.03,0.16,https://fbref.com/fr/joueurs/9a76c2e9/Javi-Hernandez
Jorge Herrando,ESP,DF,Osasuna,23-229,2001,5,4,367,4.1,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,3,7,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,https://fbref.com/fr/joueurs/e19c989c/Jorge-Herrando
Ander Herrera,ESP,MT,Athletic Club,35-061,1989,5,2,216,2.4,0,0,0,0,0,1,2,0,0.9,0.1,0.1,0.2,2,9,3,0.00,0.00,0.00,0.00,0.00,0.38,0.04,0.42,0.05,0.09,https://fbref.com/fr/joueurs/436a9dd0/Ander-Herrera
Sergio Herrera,ESP,GB,Osasuna,31-131,1993,9,9,810,9.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/a4995f48/Sergio-Herrera
Yangel Herrera,VEN,MT,Girona,26-274,1998,8,7,548,6.1,1,1,2,1,0,0,2,0,0.9,0.9,0.3,1.2,4,38,20,0.16,0.16,0.33,0.16,0.33,0.15,0.04,0.20,0.15,0.20,https://fbref.com/fr/joueurs/5083a734/Yangel-Herrera
Juan Herzog,ESP,DF,Las Palmas,21-154,2003,4,4,360,4.0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,11,0,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,https://fbref.com/fr/joueurs/3a18abe2/Juan-Herzog
Omar El Hilali,MAR,DF,Espanyol,21-032,2003,9,9,806,9.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,14,26,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/139560df/Omar-El-Hilali
Dinko Horkaš,CRO,GB,Las Palmas,25-218,1999,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/8fafc04d/Dinko-Horkas
Pablo Ibáñez,ESP,MT,Osasuna,26-024,1998,8,2,295,3.3,0,1,1,0,0,0,1,0,0.8,0.8,1.0,1.8,1,9,5,0.00,0.31,0.31,0.00,0.31,0.25,0.30,0.55,0.25,0.55,https://fbref.com/fr/joueurs/3701906c/Pablo-Ibanez
Stanis Idumbo,BEL,AT,Sevilla,19-107,2005,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/53551b98/Stanis-Idumbo
Iglesias,ESP,DF,Getafe,26-103,1998,9,7,696,7.7,0,0,0,0,0,0,1,0,0.2,0.2,0.7,0.8,6,18,17,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.11,0.02,0.11,https://fbref.com/fr/joueurs/974322dc/Iglesias
Borja Iglesias,ESP,AT,Celta Vigo,31-271,1993,9,6,458,5.1,4,0,4,4,0,0,0,0,3.0,3.0,0.1,3.1,2,3,19,0.79,0.00,0.79,0.79,0.79,0.59,0.01,0.61,0.59,0.61,https://fbref.com/fr/joueurs/75645f0e/Borja-Iglesias
Kelechi Iheanacho,NGA,AT,Sevilla,28-011,1996,5,3,271,3.0,0,0,0,0,0,0,0,0,0.6,0.6,0.2,0.8,2,3,7,0.00,0.00,0.00,0.00,0.00,0.21,0.07,0.28,0.21,0.28,https://fbref.com/fr/joueurs/c92e1a31/Kelechi-Iheanacho
Karl Jakob Hein,EST,GB,Valladolid,22-184,2002,9,9,810,9.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/aa81d8f8/Karl-Jakob-Hein
Adnan Januzaj,BEL,"MT,AT",Las Palmas,29-252,1995,4,2,191,2.1,0,1,1,0,0,0,2,0,0.2,0.2,0.4,0.6,8,12,21,0.00,0.47,0.47,0.00,0.47,0.11,0.17,0.27,0.11,0.27,https://fbref.com/fr/joueurs/4737cebe/Adnan-Januzaj
Mikel Jauregizar,ESP,MT,Athletic Club,20-337,2003,7,4,386,4.3,1,0,1,1,0,0,2,1,0.2,0.2,0.2,0.4,2,15,3,0.23,0.00,0.23,0.23,0.23,0.06,0.04,0.09,0.06,0.09,https://fbref.com/fr/joueurs/2f5c78ca/Mikel-Jauregizar
John Joe,IRL,"AT,MT",Getafe,20-356,2003,2,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.28,0.28,0.28,https://fbref.com/fr/joueurs/fd01216a/John-Joe
Jofre,ESP,"MT,AT",Espanyol,23-119,2001,9,7,549,6.1,2,2,4,2,0,0,2,0,0.9,0.9,1.3,2.2,14,13,42,0.33,0.33,0.66,0.33,0.66,0.15,0.22,0.36,0.15,0.36,https://fbref.com/fr/joueurs/030ef8d6/Jofre
Frenkie de Jong,NED,MT,Barcelona,27-155,1997,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/1bacc518/Frenkie-de-Jong
Joan Jordán,ESP,MT,Alavés,30-100,1994,4,2,218,2.4,0,1,1,0,0,0,0,0,0.3,0.3,0.2,0.4,1,15,4,0.00,0.41,0.41,0.00,0.41,0.12,0.07,0.18,0.12,0.18,https://fbref.com/fr/joueurs/2a0c8ba4/Joan-Jordan
Juanmi,ESP,AT,Betis,31-147,1993,5,2,143,1.6,0,0,0,0,0,0,1,0,0.6,0.6,0.3,0.9,3,2,6,0.00,0.00,0.00,0.00,0.00,0.36,0.18,0.54,0.36,0.54,https://fbref.com/fr/joueurs/84399660/Juanmi
Juanpe,ESP,DF,Girona,33-167,1991,2,1,91,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/1633fc8a/Juanpe
Abdulai Juma Bah,SLE,DF,Valladolid,18-186,2006,3,3,257,2.9,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.3,0,8,0,0.00,0.00,0.00,0.00,0.00,0.08,0.01,0.09,0.08,0.09,https://fbref.com/fr/joueurs/7b505397/Abdulai-Juma-Bah
Vinicius Júnior,BRA,AT,Real Madrid,24-094,2000,9,8,725,8.1,4,4,8,2,2,2,3,0,2.7,1.4,3.2,4.6,55,29,93,0.50,0.50,0.99,0.25,0.74,0.34,0.40,0.73,0.17,0.57,https://fbref.com/fr/joueurs/7111d552/Vinicius-Junior
Stanko Jurić,CRO,MT,Valladolid,28-059,1996,9,5,552,6.1,0,0,0,0,0,0,4,0,0.0,0.0,0.3,0.3,2,20,1,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,https://fbref.com/fr/joueurs/21a87181/Stanko-Juric
Willy Kambwala,FRA,DF,Villarreal,20-050,2004,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/6a7353d7/Willy-Kambwala
