Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls,FoulsDrawn,Offsides,Crosses,Interceptions,TklWon,PKwon,PKconceded,OG,Recoveries,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%
Alan Empereur,BRA,DF,Cuiabá,28,1994,32.8,9,0,0,20,17,0,13,27,15,0,0,1,139,45,41,52.3
Endrick,BRA,FW,Palmeiras,16,2006,17.3,4,0,0,44,43,2,18,1,6,1,0,0,44,14,36,28.0
Erick,BRA,MF,Ath Paranaense,25,1997,27.8,7,0,0,49,24,1,4,42,27,0,1,0,144,64,39,62.1
Erison,BRA,"FW,MF",São Paulo,23,1999,4.3,3,0,0,7,16,2,2,0,0,0,0,0,6,7,19,26.9
Gonzalo Escobar,ARG,DF,Fortaleza,25,1997,6.4,4,0,0,17,7,0,22,15,14,0,1,0,38,11,4,73.3
Lucas Esquivel,ARG,DF,Ath Paranaense,21,2001,18.3,3,0,0,23,26,0,86,21,27,0,1,0,112,11,26,29.7
Estevão,BRA,MF,Internacional,20,2002,0.1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,
Estevão,BRA,DF,Palmeiras,16,2006,0.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
Vitor Eudes,BRA,GK,Fluminense,24,1998,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Lucas Evangelista,BRA,MF,Red Bull Bragantino,27,1995,30.2,6,0,0,40,70,2,172,26,28,0,0,0,167,66,79,45.5
Everaldo,BRA,"FW,MF",América (MG),28,1994,13.7,7,0,0,19,33,6,50,6,16,0,0,0,65,8,11,42.1
Éverson,BRA,GK,Atlético Mineiro,32,1990,36.0,6,0,0,0,9,0,0,1,0,0,0,0,28,3,0,100.0
Everton,BRA,"FW,MF",Grêmio,25,1997,13.5,2,0,0,13,10,0,13,12,7,0,0,0,63,12,31,27.9
Bruno Fabiano Alves,BRA,DF,Grêmio,31,1991,27.2,3,1,0,24,17,2,3,29,17,0,0,0,106,46,29,61.3
Fabinho,BRA,MF,Palmeiras,20,2002,6.5,2,0,0,23,16,0,2,7,20,0,0,0,41,9,7,56.3
Fábio,BRA,GK,Fluminense,42,1980,35.0,3,0,0,0,2,0,0,0,0,0,0,0,32,12,1,92.3
Fábio,BRA,"DF,MF",Grêmio,32,1990,9.7,5,0,0,14,6,0,40,9,18,0,0,0,38,17,17,50.0
Fagner,BRA,DF,Corinthians,33,1989,23.3,10,0,0,22,40,0,119,17,27,0,0,0,132,6,11,35.3
Willian Farias,BRA,MF,Coritiba,33,1989,10.7,5,1,1,14,8,0,1,23,10,0,0,0,63,11,9,55.0
Luiz Felipe,BRA,DF,Santos,29,1993,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Marcos Felipe,BRA,GK,Bahia,26,1996,37.0,0,0,0,0,3,0,0,1,3,0,0,0,29,7,0,100.0
Matheus Felipe,BRA,DF,Ath Paranaense,24,1998,5.9,1,0,0,5,2,0,0,6,3,0,0,0,20,13,9,59.1
Danilo Fernandes,BRA,GK,Bahia,34,1988,0.4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Lucas Fernandes,BRA,MF,Botafogo (RJ),25,1997,5.3,1,0,0,16,11,0,29,3,1,0,0,0,20,3,7,30.0
Matheus Fernandes,BRA,MF,Red Bull Bragantino,24,1998,26.0,8,0,0,51,29,0,11,32,63,0,1,0,227,25,19,56.8
Nathan Fernandes,BRA,"FW,MF",Grêmio,17,2005,4.2,1,0,0,8,9,1,4,1,1,0,0,0,21,1,8,11.1
Gatito Fernández,PAR,GK,Botafogo (RJ),34,1988,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Leonardo Fernández,URU,"MF,FW",Fluminense,24,1998,7.3,2,0,0,15,23,0,68,4,5,0,0,0,42,3,1,75.0
Rodrigo Fernández,URU,MF,Santos,27,1996,22.4,12,1,0,67,18,1,6,17,28,0,0,0,131,21,21,50.0
Fernandinho,BRA,MF,Ath Paranaense,37,1985,21.5,11,1,1,31,33,1,13,16,15,0,1,0,147,29,31,48.3
Fernando,BRA,DF,Ath Paranaense,23,1999,5.3,1,0,0,4,2,0,21,8,9,0,0,0,25,3,8,27.3
Nahuel Ferraresi,VEN,FW,São Paulo,24,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Ferreira,BRA,"FW,MF",Grêmio,25,1997,12.7,2,0,0,9,32,2,28,7,13,1,0,0,89,6,8,42.9
Sebastián Ferreira,PAR,"FW,MF",Vasco da Gama,24,1998,4.9,2,0,0,6,15,4,2,0,3,0,0,0,19,5,14,26.3
Figueiredo,BRA,"FW,MF",Vasco da Gama,21,2001,7.3,2,0,0,17,15,5,21,6,5,1,0,0,27,21,16,56.8
Tobias Figueiredo,POR,DF,Fortaleza,28,1994,3.8,0,0,0,4,2,0,0,2,1,0,0,1,16,13,6,68.4
Matheus França,BRA,"MF,FW",Flamengo,18,2004,4.1,0,0,0,9,4,0,8,5,6,0,0,0,18,6,3,66.7
Alan Franco,ECU,"MF,FW",Atlético Mineiro,24,1998,9.3,2,0,0,30,3,0,4,15,14,0,0,0,59,9,14,39.1
Alan Franco,ARG,DF,São Paulo,26,1996,12.5,3,0,0,10,3,0,0,13,10,0,1,0,70,27,14,65.9
Fransérgio,BRA,MF,Coritiba,32,1990,5.9,1,0,0,7,7,1,3,5,4,0,0,0,33,12,17,41.4
Marlon Freitas,BRA,MF,Botafogo (RJ),27,1995,32.3,3,0,0,27,9,0,11,39,30,0,0,1,208,31,27,53.4
Bruno Fuchs,BRA,DF,Atlético Mineiro,23,1999,12.1,2,0,0,11,10,0,3,16,6,0,0,0,61,15,14,51.7
Julio Furch,ARG,"FW,MF",Santos,33,1989,6.8,2,0,0,7,8,5,7,2,5,0,0,0,23,31,31,50.0
Gabriel,BRA,DF,Bahia,21,2001,10.9,2,0,0,14,8,0,0,29,9,0,0,0,41,35,13,72.9
Gabriel,BRA,MF,Internacional,30,1992,8.5,2,0,0,12,6,0,2,12,13,0,0,0,50,7,9,43.8
Gabriel,BRA,GK,Coritiba,30,1992,30.7,3,0,0,0,4,0,0,0,1,0,0,0,22,9,1,90.0
Gabriel,BRA,MF,Botafogo (RJ),29,1993,9.6,2,0,0,19,8,0,22,16,20,0,0,0,72,26,13,66.7
Eduardo Gabriel,BRA,DF,Santos,26,1996,3.0,0,1,0,3,0,0,0,6,0,0,0,0,19,9,7,56.3
Thalisson Gabriel,BRA,DF,Coritiba,21,2002,10.5,2,0,0,7,5,0,1,11,8,0,0,0,44,22,13,62.9
Zé Gabriel,BRA,MF,Vasco da Gama,24,1999,21.5,5,0,0,36,19,0,1,18,20,0,0,0,120,19,21,47.5
Ighor Gabryel,BRA,FW,América (MG),20,2003,0.3,0,0,0,4,1,0,0,0,0,0,0,0,1,3,5,37.5
Matías Galarza,PAR,MF,Vasco da Gama,20,2002,4.5,1,0,0,7,4,0,10,6,7,0,0,0,31,5,9,35.7
Thiago Galhardo,BRA,"FW,MF",Fortaleza,33,1989,20.8,6,0,0,14,30,10,9,8,11,0,0,0,64,33,56,37.1
JP Galvão,BRA,DF,Botafogo (RJ),21,2001,2.2,0,0,0,3,1,0,6,3,5,0,0,0,10,2,5,28.6
Ganso,BRA,MF,Fluminense,33,1989,19.3,5,0,0,16,30,1,46,6,17,0,0,0,71,8,9,47.1
Maurício Garcez,BRA,"MF,FW",Coritiba,25,1997,6.6,0,0,0,7,16,1,9,0,7,0,0,0,24,17,27,38.6
García,BRA,DF,Palmeiras,21,2002,3.3,3,1,1,6,3,1,13,3,1,0,1,0,10,5,5,50.0
Bryan García,ECU,MF,Ath Paranaense,22,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Luan Garcia,BRA,DF,Palmeiras,29,1993,20.2,5,0,0,29,17,3,8,26,6,0,1,0,94,56,23,70.9
Rafael Gava,BRA,MF,Cuiabá,29,1993,0.2,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,
Pedro Geromel,BRA,DF,Grêmio,37,1985,5.2,2,0,0,3,2,0,2,8,4,0,0,0,35,6,10,37.5
Gerson,BRA,MF,Flamengo,25,1997,29.9,4,1,0,49,74,4,31,15,22,1,1,0,158,22,36,37.9
Gil,BRA,DF,Corinthians,35,1987,32.0,10,0,0,31,8,4,2,27,30,0,2,0,125,75,41,64.7
Gilberto,BRA,FW,Cruzeiro,33,1989,12.1,4,0,0,21,11,4,6,1,8,0,0,0,24,17,40,29.8
Gilberto,BRA,DF,Bahia,29,1993,20.6,4,0,0,19,23,0,50,19,28,1,2,0,138,27,17,61.4
Giovane,BRA,FW,Corinthians,19,2003,1.5,0,0,0,0,0,1,0,0,0,0,0,0,4,3,3,50.0
Giovani,BRA,FW,Palmeiras,19,2004,0.2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,
Giovanni,BRA,"MF,DF",Fluminense,21,2002,1.1,1,0,0,4,3,0,2,1,0,0,0,0,7,2,3,40.0
Bruno Gomes,BRA,MF,Coritiba,21,2001,24.4,4,1,0,40,57,2,30,33,28,1,1,0,115,17,30,36.2
Igor Gomes,BRA,"MF,FW",Atlético Mineiro,23,1999,15.3,1,0,0,24,21,1,63,11,14,0,0,0,88,18,19,48.6
Igor Gomes,BRA,DF,Internacional,21,2001,16.3,4,0,0,14,12,0,28,15,25,0,1,0,102,20,20,50.0
Marlon Gomes,BRA,"MF,FW",Vasco da Gama,19,2003,12.7,4,0,0,27,26,2,11,34,29,1,0,0,87,11,10,52.4
William Gomes,BRA,FW,São Paulo,16,2006,0.8,0,0,0,3,2,0,7,1,2,0,0,0,5,0,2,0.0
Gustavo Gómez,PAR,DF,Palmeiras,29,1993,30.7,10,2,0,37,23,10,11,28,28,0,0,0,145,113,61,64.9
Sebastián Gómez,COL,MF,Coritiba,26,1996,15.9,3,0,0,19,19,2,14,15,14,0,0,0,84,14,19,42.4
Aloísio dos Santos Gonçalves,CHN,"FW,MF",América (MG),34,1988,8.0,3,0,0,18,9,6,6,2,4,0,0,0,23,8,16,33.3
Diego Gonçalves,BRA,"FW,MF",Goiás,28,1994,4.0,1,0,0,7,9,1,6,2,3,0,0,0,11,10,12,45.5
Mateus Gonçalves Martins,BRA,"MF,FW",América (MG),28,1994,0.7,1,0,0,0,2,0,4,0,2,0,0,0,2,2,4,33.3
Matheus Gonçalves,BRA,"FW,MF",Flamengo,17,2005,0.2,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,
Matheus Gonçalves,BRA,"FW,MF",Red Bull Bragantino,17,2005,5.1,3,0,0,6,10,2,11,0,3,2,0,0,40,2,6,25.0
Yony González,COL,"FW,MF",Fluminense,28,1994,6.4,1,0,0,11,3,5,7,2,5,0,0,0,15,21,17,55.3
Roger Guedes,BRA,"FW,MF",Corinthians,26,1996,15.0,3,0,0,10,42,6,21,1,3,0,0,0,33,22,14,61.1
Guga,BRA,DF,Fluminense,24,1998,16.8,4,0,0,19,20,0,36,14,21,0,1,1,72,25,20,55.6
Guilherme,BRA,MF,Goiás,31,1991,20.6,7,1,0,42,17,4,153,12,16,0,0,0,86,11,23,32.4
Guilherme,BRA,"FW,MF",Fortaleza,27,1995,15.7,3,0,0,12,31,5,71,16,13,0,0,0,76,24,35,40.7
Guilherme,BRA,"DF,MF",Red Bull Bragantino,20,2002,2.9,0,0,0,5,0,1,10,3,4,0,0,0,15,2,3,40.0
Luis Guilherme,BRA,"FW,MF",Palmeiras,16,2006,6.4,0,0,0,11,21,3,32,6,1,0,0,0,24,5,4,55.6
Gustavinho,BRA,"MF,FW",Grêmio,21,2001,0.4,0,0,0,0,4,0,3,0,0,0,0,0,5,0,2,0.0
Gustavinho,BRA,"MF,FW",Red Bull Bragantino,18,2004,7.4,2,0,0,14,5,0,11,7,5,0,0,0,50,10,16,38.5
Raphael Guzzo,POR,MF,Goiás,28,1995,6.4,4,1,1,12,4,2,11,2,3,0,0,0,30,3,10,23.1
Lucas Halter,BRA,DF,Goiás,22,2000,28.7,8,2,0,25,10,4,4,38,31,0,1,0,137,60,24,71.4
Hayner,BRA,"DF,MF",Coritiba,27,1995,3.4,3,0,0,9,10,0,12,1,4,0,0,0,19,4,5,44.4
Thiago Heleno,BRA,DF,Ath Paranaense,34,1988,30.9,9,0,0,38,18,2,0,41,26,0,1,0,136,83,53,61.0
Helinho,BRA,FW,Red Bull Bragantino,22,2000,15.4,8,0,0,25,26,3,120,8,16,0,0,0,88,11,10,52.4
Henrique,BRA,DF,Coritiba,36,1986,22.5,7,0,0,22,5,0,0,18,5,0,0,0,75,33,34,49.3
Bruno Henrique,BRA,"FW,MF",Flamengo,32,1990,17.1,7,1,0,34,48,9,30,2,19,1,0,0,52,38,34,52.8
Bruno Henrique,BRA,MF,Internacional,33,1989,11.7,3,0,0,29,24,0,37,5,7,0,0,0,65,10,16,38.5
Dalbert Henrique,BRA,DF,Internacional,29,1993,5.5,0,0,0,12,7,0,14,6,12,0,1,0,35,8,4,66.7
Fernando Henrique,BRA,MF,Cruzeiro,21,2001,1.5,0,1,0,1,5,0,0,1,2,0,0,0,5,1,2,33.3
Luis Henrique,BRA,"FW,MF",Botafogo (RJ),21,2001,15.3,0,0,0,6,9,3,24,4,3,1,0,0,101,2,7,22.2
Mateus Henrique,BRA,DF,América (MG),20,2002,6.0,1,1,0,13,10,0,18,5,8,0,1,0,30,7,3,70.0
Paulo Henrique,BRA,DF,Vasco da Gama,26,1996,9.5,3,0,0,14,5,1,36,9,21,0,0,0,65,10,11,47.6
Pedro Henrique,BRA,DF,Ath Paranaense,27,1995,9.5,3,0,0,14,6,2,4,12,5,0,0,0,51,22,18,55.0
Pedro Henrique,BRA,"FW,MF",Internacional,32,1990,14.1,4,0,0,40,20,16,45,5,20,1,0,0,44,29,34,46.0
Breno Herculano,BRA,"FW,MF",Goiás,23,1999,0.9,0,0,0,3,1,0,1,0,0,0,0,0,4,3,4,42.9
Hércules,BRA,MF,Fortaleza,22,2000,8.6,1,0,0,15,7,2,14,5,18,0,0,0,44,5,11,31.3
Diego Hernández,URU,FW,Botafogo (RJ),22,2000,0.5,1,0,0,1,3,0,2,0,1,0,0,0,2,0,0,
Nicolás Hernández,COL,DF,Internacional,25,1998,14.4,6,0,0,14,8,0,5,9,6,1,0,1,68,16,22,42.1
Lucca Holanda,BRA,FW,Internacional,19,2003,6.1,2,1,0,12,13,0,6,4,5,0,0,0,17,9,32,22.0
Hugo,BRA,DF,Goiás,25,1997,15.8,2,0,0,34,9,3,46,21,18,0,0,0,74,31,12,72.1
Hugo,BRA,DF,Botafogo (RJ),21,2001,15.5,3,0,0,33,13,0,64,24,31,0,0,0,70,15,23,39.5
Victor Hugo,BRA,"MF,FW",Flamengo,18,2004,14.2,2,0,0,12,23,1,11,13,18,0,0,0,60,16,19,45.7
Vitor Hugo,BRA,DF,Bahia,31,1991,23.7,5,0,0,23,13,0,0,32,24,0,1,0,80,69,25,73.4
Hulk,BRA,FW,Atlético Mineiro,36,1986,32.7,9,1,0,54,121,22,129,1,21,2,0,0,79,44,64,40.7
José Hurtado,ECU,DF,Red Bull Bragantino,21,2001,18.0,3,0,0,15,4,2,88,21,26,0,0,0,113,24,29,45.3
Hyoran,BRA,"MF,FW",Atlético Mineiro,29,1993,7.7,4,0,0,24,12,1,50,3,8,0,1,0,37,5,6,45.5
Igor,BRA,MF,Flamengo,19,2003,0.9,1,0,0,5,4,0,0,3,1,0,0,0,8,2,1,66.7
André Inácio,BRA,FW,Flamengo,20,2002,0.2,1,0,0,1,0,0,0,0,2,0,0,0,0,1,1,50.0
Gabriel Inocêncio,BRA,DF,Santos,28,1994,14.2,3,0,0,32,11,1,33,15,30,0,0,0,88,29,22,56.9
Isaac,BRA,FW,Atlético Mineiro,18,2004,0.2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0
Isaac,BRA,"MF,DF",Fluminense,18,2004,1.5,0,0,0,3,5,0,2,3,4,0,0,0,11,1,3,25.0
Juan Iturbe,PAR,"FW,MF",Grêmio,29,1993,0.8,0,0,0,5,2,2,2,2,5,0,0,0,4,4,1,80.0
Zé Ivaldo,BRA,DF,Ath Paranaense,25,1997,11.3,2,1,0,20,10,0,3,16,13,0,1,0,74,32,18,64.0
Ivonei,BRA,MF,Santos,20,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Vítor Jacaré,BRA,"DF,MF",Bahia,23,1999,9.8,4,0,0,20,13,3,55,10,17,0,0,0,53,10,11,47.6
Jadsom,BRA,MF,Red Bull Bragantino,21,2001,21.1,8,0,0,45,17,1,22,27,21,0,3,0,161,15,19,44.1
Jair,BRA,MF,Vasco da Gama,28,1994,17.7,6,1,0,37,52,0,8,15,24,1,0,0,117,19,15,55.9
Jamerson,BRA,"DF,FW",Coritiba,24,1998,21.0,4,1,0,24,12,3,61,28,32,0,0,0,152,26,21,55.3
Janderson,BRA,"FW,MF",Botafogo (RJ),23,1999,4.6,2,0,0,11,5,1,10,2,5,0,0,0,29,11,21,34.4
Jandrei,BRA,GK,São Paulo,29,1993,5.0,1,0,0,0,1,0,0,0,0,0,0,0,3,2,0,100.0
Léo Jardim,BRA,GK,Vasco da Gama,27,1995,38.0,2,0,0,0,2,0,0,0,0,0,0,0,28,6,0,100.0
Jemerson,BRA,DF,Atlético Mineiro,30,1992,27.5,9,0,0,43,19,2,0,31,20,0,0,1,117,47,36,56.6
Jesé,ESP,MF,Coritiba,29,1993,1.1,0,0,0,0,0,0,3,0,0,0,0,0,6,1,2,33.3
Alexandre Jesus,BRA,DF,Fluminense,21,2001,0.1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,
Jhow,BRA,DF,América (MG),19,2003,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,100.0
Joaquim,BRA,DF,Santos,24,1998,30.3,6,0,0,26,21,0,7,45,45,1,1,0,140,145,55,72.5
John,BRA,GK,Internacional,26,1996,9.0,1,0,0,0,3,0,0,1,0,0,0,0,8,5,1,83.3
Felipe Jonatan,BRA,DF,Santos,24,1998,1.0,0,0,0,0,0,0,7,0,0,0,0,0,13,0,2,0.0
Jori,BRA,GK,América (MG),26,1996,11.0,1,0,0,1,2,0,0,0,1,0,1,0,9,10,1,90.9
Josué,BRA,MF,Grêmio,17,2005,1.3,1,0,0,3,2,0,1,6,0,0,0,0,12,2,1,66.7
Jhonatan Jowjow,BRA,"MF,FW",Palmeiras,20,2002,9.9,5,0,0,21,13,3,26,9,15,0,0,0,52,8,21,27.6
Daniel Jr,BRA,MF,Cruzeiro,20,2002,0.3,0,0,0,1,5,0,1,0,0,0,0,0,5,0,2,0.0
Luciano Juba,BRA,"DF,MF",Bahia,23,1999,7.2,0,0,0,3,3,0,50,9,9,0,0,0,33,6,4,60.0
Juninho,BRA,MF,América (MG),35,1987,32.5,4,0,0,31,37,3,45,31,26,1,0,0,189,21,41,33.9
Pedrinho Junqueira,BRA,"FW,MF",Goiás,18,2004,2.2,0,0,0,2,2,0,1,0,5,0,0,0,4,0,4,0.0
Jussa,BRA,MF,Cruzeiro,26,1996,19.6,9,0,0,44,7,0,3,15,23,0,0,0,100,26,22,54.2
Justen,BRA,DF,Fluminense,19,2003,0.6,0,1,0,4,1,0,0,2,1,0,0,0,2,2,0,100.0
Kaiki,BRA,"DF,FW",Cruzeiro,19,2003,2.5,1,0,0,11,7,1,4,5,6,0,0,0,19,2,3,40.0
Kaio,BRA,"MF,FW",Coritiba,18,2004,9.8,4,0,0,24,54,5,17,7,16,0,0,0,61,5,16,23.8
Lucas Kal,BRA,MF,América (MG),26,1996,13.7,4,0,0,19,3,0,8,15,7,0,0,0,65,8,13,38.1
Walter Kannemann,ARG,DF,Grêmio,31,1991,26.2,17,1,1,47,29,0,2,45,33,0,0,0,116,68,35,66.0
Kanu,BRA,DF,Bahia,25,1997,32.3,10,2,1,41,44,3,1,47,25,0,0,1,165,51,47,52.0
Alan Kardec,BRA,"FW,MF",Atlético Mineiro,34,1989,2.9,1,0,0,8,4,3,1,1,0,0,0,0,5,12,14,46.2
Kauan,BRA,FW,Fortaleza,17,2005,0.1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,100.0
Vinicius Kaue,BRA,"DF,MF",Ath Paranaense,19,2003,3.8,1,1,0,7,1,0,9,3,2,0,0,0,13,3,8,27.3
Kayque,BRA,MF,Botafogo (RJ),22,2000,0.3,1,0,0,1,0,0,0,1,1,0,0,0,2,0,0,
Renato Kayser,BRA,"FW,MF",América (MG),26,1996,0.4,0,0,0,2,1,1,0,0,0,0,0,0,2,0,1,0.0
Keiller,BRA,GK,Internacional,26,1996,10.0,2,0,0,1,2,0,0,0,0,0,1,0,4,4,0,100.0
John Kennedy,BRA,"FW,MF",Fluminense,20,2002,15.2,10,0,0,26,28,8,4,3,9,2,0,0,42,19,19,50.0
Keno,BRA,"FW,MF",Fluminense,33,1989,17.9,5,0,0,17,27,6,96,11,15,1,0,0,62,13,18,41.9
Kevin,BRA,"FW,DF",Palmeiras,20,2003,2.6,2,0,0,7,5,1,9,3,4,0,0,0,15,1,2,33.3
Kevyson,BRA,DF,Santos,18,2004,10.8,1,0,0,15,7,0,46,22,23,0,1,1,45,10,9,52.6
Khellven,BRA,DF,Ath Paranaense,21,2001,11.1,1,0,0,9,9,3,40,16,11,0,0,0,44,9,14,39.1
Maurício Kozlinski,BRA,GK,Fortaleza,31,1991,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
Benjamín Kuscevic,CHI,DF,Coritiba,26,1996,22.5,7,0,0,27,9,1,2,38,26,0,1,0,106,40,39,50.6
Derik Lacerda,BRA,"FW,MF",Cuiabá,23,1999,7.3,0,0,0,20,26,2,8,3,10,2,0,0,24,10,9,52.6
Ignacio Laquintana,URU,FW,Red Bull Bragantino,23,1999,2.0,0,0,0,3,4,2,6,1,3,0,0,0,11,1,0,100.0
Thauan Lara,BRA,"DF,MF",Internacional,19,2004,3.7,1,0,0,5,14,0,21,4,6,0,0,0,23,4,4,50.0
Lelê,BRA,"FW,MF",Fluminense,25,1997,12.7,5,1,1,32,12,11,6,3,11,0,0,0,45,30,57,34.5
Mauricio Lemos,URU,DF,Atlético Mineiro,27,1995,24.6,12,1,1,25,17,2,2,42,29,0,0,0,137,61,41,59.8
Marcos Leonardo,BRA,FW,Santos,19,2003,28.8,3,0,0,37,60,25,11,2,3,1,0,0,47,28,69,28.9
Lian,BRA,MF,Grêmio,17,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lima,BRA,"MF,FW",Fluminense,26,1996,28.1,8,0,0,37,74,5,57,21,20,0,0,0,167,15,27,35.7
Lucas Lima,BRA,"MF,FW",Santos,32,1990,24.5,6,1,0,44,45,7,137,3,41,0,0,0,146,12,13,48.0
Leonardo Linck,BRA,GK,Ath Paranaense,21,2001,5.0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0.0
Liziero,BRA,MF,Coritiba,24,1998,6.5,1,0,0,9,6,0,5,8,10,0,0,0,39,6,2,75.0
Marcelo Lomba,BRA,GK,Palmeiras,36,1986,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0
José López,ARG,"FW,MF",Palmeiras,22,2000,6.6,3,0,0,17,15,4,8,4,4,1,0,0,26,35,29,54.7
Lucão,BRA,DF,Red Bull Bragantino,24,1998,2.2,1,0,0,4,2,1,0,5,1,0,0,0,16,6,11,35.3
Lucão,BRA,GK,Red Bull Bragantino,21,2001,5.0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,100.0
Lucas,BRA,DF,Santos,21,2001,6.8,1,0,0,5,9,2,13,6,8,0,0,0,44,5,4,55.6
Ayrton Lucas,BRA,DF,Flamengo,25,1997,28.8,8,0,0,41,47,0,72,14,45,1,0,0,172,30,28,51.7
Jean Lucas,BRA,MF,Santos,24,1998,20.1,4,0,0,34,40,2,81,14,22,0,0,1,123,12,13,48.0
Jhonny Lucas,BRA,MF,Goiás,22,2000,0.2,1,0,0,2,0,0,1,0,0,0,0,0,2,0,1,0.0
João Lucas,BRA,DF,Santos,24,1998,9.0,1,0,0,12,18,0,39,15,15,0,1,0,47,8,16,33.3
Ruan Lucas,BRA,"MF,FW",Coritiba,18,2004,0.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0
Ian Luccas,BRA,MF,Cruzeiro,19,2003,5.3,2,0,0,13,5,2,2,5,6,0,0,0,21,9,14,39.1
Pedro Luccas,BRA,GK,Coritiba,19,2004,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,80.0
Luciano,BRA,"MF,FW",São Paulo,29,1993,23.5,5,0,0,27,57,5,21,4,18,0,0,0,93,13,22,37.1
Thomas Luciano,BRA,DF,Grêmio,21,2002,3.5,0,0,0,9,6,1,4,7,7,0,0,0,17,5,2,71.4
Luis,BRA,FW,Cruzeiro,17,2005,0.1,0,0,0,0,0,1,1,1,1,0,0,0,2,0,1,0.0
Filipe Luís,BRA,DF,Flamengo,37,1985,5.9,3,0,0,5,8,1,7,11,9,0,1,0,30,4,7,36.4
Victor Luis,BRA,DF,Coritiba,29,1993,17.4,4,0,0,19,11,0,68,27,21,0,1,1,91,15,26,36.6
David Luiz,BRA,DF,Flamengo,35,1987,11.0,1,0,0,15,3,0,5,10,9,0,0,0,60,21,9,70.0
Wallisson Luiz,BRA,MF,Cruzeiro,25,1997,4.4,3,0,0,17,9,0,1,7,11,0,0,0,29,9,14,39.1
Machado,BRA,MF,Cruzeiro,27,1996,25.3,5,0,0,31,24,1,63,33,23,0,0,0,147,16,23,41.0
Imanol Machuca,ARG,FW,Fortaleza,23,2000,7.5,4,0,0,13,6,4,48,3,10,0,0,0,24,5,5,50.0
Mádson,BRA,"DF,MF",Ath Paranaense,31,1992,14.8,4,0,0,17,20,3,19,11,4,0,0,0,43,39,28,58.2
João Magno,BRA,FW,Goiás,25,1997,10.9,2,0,0,26,17,10,3,2,4,1,0,0,29,48,75,39.0
Maguinho,BRA,DF,Goiás,30,1993,31.7,11,2,2,78,30,3,57,40,32,1,1,0,113,78,74,51.3
Pablo Maia,BRA,MF,São Paulo,21,2002,28.7,9,1,1,61,26,0,5,19,36,0,0,0,203,17,7,70.8
Thiago Maia,BRA,MF,Flamengo,25,1997,23.3,7,0,0,36,7,0,9,29,31,0,1,0,156,26,22,54.2
Maicon,BRA,DF,Santos,34,1988,0.5,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,100.0
Maicon,BRA,DF,Vasco da Gama,34,1988,13.9,3,0,0,9,6,0,7,17,12,0,0,0,66,27,13,67.5
Iago Maidana,BRA,DF,América (MG),26,1996,24.0,5,1,0,36,6,1,1,32,15,0,1,0,111,72,26,73.5
Hugo Mallo,ESP,DF,Internacional,31,1991,3.6,1,1,0,5,5,0,6,6,3,0,0,0,16,7,7,50.0
Léo Mana,BRA,DF,Corinthians,18,2004,1.5,1,0,0,2,0,0,2,2,2,0,0,0,6,4,1,80.0
Alef Manga,BRA,"FW,MF",Coritiba,28,1994,8.9,3,0,0,10,11,8,11,3,7,0,0,0,25,11,15,42.3
Manoel,BRA,DF,Fluminense,32,1990,3.2,1,0,0,2,1,0,0,2,3,0,1,0,12,2,8,20.0
Fernando Marçal,BRA,DF,Botafogo (RJ),33,1989,18.1,8,1,0,39,17,0,111,39,16,0,0,0,83,29,23,55.8
Marcelo,BRA,DF,Fluminense,34,1988,14.7,4,0,0,8,27,1,85,12,19,0,0,0,72,7,8,46.7
Marcelo,BRA,DF,Fortaleza,27,1996,12.0,3,0,0,14,8,1,0,17,12,0,1,0,60,33,15,68.8
João Marcelo,BRA,DF,Cruzeiro,22,2000,1.8,0,0,0,1,2,0,0,4,3,0,0,0,16,3,4,42.9
