Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls,FoulsDrawn,Offsides,Crosses,Interceptions,TklWon,PKwon,PKconceded,OG,Recoveries,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%
Nilton Varela,POR,"DF,MF",Estrela,23-161,2001,7.8,1,0,0,9,13,0,23,9,13,0,0,0,24,8,6,57.1
Danilo Veiga,POR,"DF,MF",Estrela,22-038,2002,6.4,2,0,0,9,17,0,18,5,7,0,0,0,21,7,3,70.0
Eric Veiga,LUX,"MF,FW",AVS Futebol,27-258,1997,1.6,0,0,0,3,4,1,4,0,0,0,0,0,4,0,2,0.0
Jhon Velásquez,COL,"FW,MF",Farense,29-184,1995,0.2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,
Ricardo Velho,POR,GK,Farense,26-074,1998,9.0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,100.0
Frederico Venâncio,POR,DF,Santa Clara,31-272,1993,8.7,1,0,0,1,0,0,1,13,6,0,0,0,23,14,8,63.6
Paulo Victor,BRA,"DF,MF",Farense,23-203,2001,0.8,0,0,0,2,4,0,2,2,4,0,0,0,4,7,0,100.0
Fabio Vieira,POR,"FW,MF",Porto,24-156,2000,1.2,0,0,0,1,0,0,5,1,2,0,0,0,0,1,1,50.0
Gabriel Vieira,BRA,"FW,MF",Santa Clara,22-225,2002,8.0,0,0,0,11,22,7,26,1,9,1,0,0,35,4,8,33.3
Mikel Villanueva,VEN,DF,Vitória,31-202,1993,5.0,4,0,0,5,2,0,0,2,3,0,0,0,15,13,6,68.4
Marcos Vinicios Sorriso,BRA,FW,Famalicão,23-253,2001,5.3,0,0,0,8,5,0,15,3,7,0,0,0,21,8,6,57.1
Vinícius,BRA,"FW,MF",Santa Clara,25-179,1999,6.3,2,0,0,11,12,3,6,3,7,0,0,0,29,9,14,39.1
Bernardo Vital,POR,MF,Estoril,23-309,2000,0.3,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,80.0
Zé Vitor,BRA,DF,Nacional,23-267,2001,8.0,3,0,0,7,4,0,0,13,5,0,0,0,20,28,15,65.1
Marious Vrousai,GRE,"MF,DF",Rio Ave,26-123,1998,8.0,1,0,0,6,10,1,22,8,12,0,0,0,35,12,11,52.2
Ilija Vukotić,MNE,MF,Boavista,25-300,1999,6.4,1,0,0,6,9,1,3,6,10,0,0,0,26,12,7,63.2
Wendell,BRA,DF,Porto,31-105,1993,0.3,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0.0
Weverson,BRA,DF,Arouca,24-120,2000,3.1,1,0,0,5,1,1,9,2,2,0,1,0,6,4,4,50.0
Xeka,POR,MF,Estoril,29-358,1994,1.4,1,0,0,5,3,0,1,5,1,0,0,0,6,1,1,50.0
Güven Yalçın,TUR,"FW,MF",Arouca,25-289,1999,1.9,2,1,1,4,2,5,5,1,5,1,0,0,5,4,5,44.4
Zaydou Youssouf,FRA,MF,Famalicão,25-114,1999,8.5,4,0,0,18,20,0,14,7,18,0,0,0,46,10,4,71.4
Yassir Zabiri,MAR,"FW,MF",Famalicão,19-253,2005,0.5,0,0,0,0,1,0,4,0,1,0,0,0,2,2,6,25.0
Rodrigo Zalazar,URU,"MF,FW",Braga,25-082,1999,4.0,2,0,0,4,8,0,34,0,2,0,0,0,19,5,1,83.3
Vinícius Zanocelo,BRA,MF,Estoril,23-277,2001,9.0,3,0,0,19,4,0,3,10,3,0,0,0,46,8,9,47.1
Ivan Zlobin,RUS,GK,Famalicão,27-240,1997,8.0,2,0,0,0,3,0,0,0,0,0,0,0,6,3,0,100.0
Nermin Zolotić,BIH,DF,Casa Pia,31-118,1993,5.0,4,0,0,5,2,0,1,5,5,0,0,0,18,5,4,55.6
