Player,Nation,Pos,Squad,Age,Born,90s,Tackles,TacklesWon,TacklesDef3rd,TacklesMid3rd,TacklesAtt3rd,DribTkl,DribTklAtt,DribTkl%,ChallengesLost,Blocks,ShotsBlocked,PassesBlocked,Int,Tkl+Int,Clr,ErrorsLeadingToShot
Manoel,BRA,DF,Fluminense,34-234,1990,7.5,6,4,5,0,1,2,8,25.0,6,8,6,2,4,10,23,0
Fernando Marçal,BRA,DF,Botafogo (RJ),35-241,1989,10.0,23,13,13,9,1,8,18,44.4,10,9,1,8,21,44,39,0
Dé Marcão,BRA,DF,Atl Goianiense,23-155,2001,0.8,4,0,4,0,0,1,2,50.0,1,1,1,0,3,7,4,0
Marcelinho,BRA,"FW,MF",Juventude,21-311,2002,9.6,8,6,4,4,0,4,15,26.7,11,4,0,4,10,18,4,0
Marcelo,BRA,DF,Fluminense,36-158,1988,11.2,24,18,12,8,4,15,35,42.9,20,14,2,12,8,32,18,0
João Marcelo,BRA,DF,Cruzeiro,24-126,2000,22.9,33,21,23,9,1,19,21,90.5,2,30,21,9,33,66,127,0
Agustín Marchesín,ARG,GK,Grêmio,36-215,1988,20.0,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,7,1
Zé Marcos,BRA,DF,Juventude,26-259,1998,18.3,26,15,18,8,0,16,28,57.1,12,22,16,6,14,40,96,1
Erick Marcus,BRA,"FW,MF",Vasco da Gama,20-230,2004,1.9,5,4,2,3,0,1,4,25.0,3,3,0,3,2,7,1,0
Mariano,BRA,DF,Atlético Mineiro,38-116,1986,5.7,10,9,5,3,2,7,12,58.3,5,3,1,2,3,13,18,0
Marinho,BRA,FW,Fortaleza,34-141,1990,8.9,15,10,5,5,5,6,13,46.2,7,12,0,12,4,19,4,1
Marlon,BRA,DF,Cruzeiro,27-150,1997,18.1,40,26,23,14,3,21,28,75.0,7,25,6,19,19,59,48,1
Marlon,BRA,DF,Fluminense,29-040,1995,3.9,4,4,2,2,0,1,2,50.0,1,6,5,1,3,7,17,1
Marquinhos,BRA,"FW,DF",Fluminense,21-193,2003,12.9,22,11,10,10,2,13,21,61.9,8,19,0,19,10,32,17,0
Juan Martín Lucero,ARG,FW,Fortaleza,32-322,1991,17.6,15,8,0,12,3,4,19,21.1,15,9,4,5,0,15,16,0
Martinelli,BRA,"MF,DF",Fluminense,23-160,2001,20.9,31,19,11,17,3,16,29,55.2,13,37,11,26,14,45,36,0
Adriano Martins,BRA,DF,Atl Goianiense,27-199,1997,25.6,35,26,24,11,0,18,27,66.7,9,34,25,9,45,80,126,1
Matheus Martins,BRA,"MF,FW",Botafogo (RJ),21-093,2003,3.5,8,4,3,3,2,4,5,80.0,1,4,1,3,5,13,3,0
Gustavo Martins Santos,BRA,DF,Grêmio,22-067,2002,14.8,23,14,14,8,1,8,15,53.3,7,19,10,9,15,38,66,0
Gonzalo Mastriani,URU,FW,Ath Paranaense,31-172,1993,9.7,15,7,5,5,5,5,12,41.7,7,7,2,5,3,18,11,0
Fellipe Mateus,BRA,"MF,FW",Criciúma,33-248,1991,16.1,22,12,11,9,2,10,30,33.3,20,18,2,16,12,34,14,0
Matheusinho,BRA,"MF,FW",Vitória,26-365,1997,21.8,36,24,15,12,9,14,30,46.7,16,9,2,7,22,58,4,0
Matheusinho,BRA,MF,Criciúma,26-249,1998,14.1,18,10,13,4,1,7,20,35.0,13,12,0,12,9,27,10,0
Matheuzinho,BRA,DF,Corinthians,24-039,2000,16.9,36,31,21,11,4,20,42,47.6,22,23,9,14,19,55,46,2
Ricardo Mathias,BRA,"FW,MF",Internacional,18-084,2006,0.8,0,0,0,0,0,0,0,,0,1,0,1,1,1,2,0
Mauricio,BRA,MF,Internacional,23-148,2001,4.2,6,5,0,5,1,1,3,33.3,2,2,0,2,1,7,1,0
Mauricio,BRA,MF,Palmeiras,23-148,2001,8.8,9,3,1,7,1,6,9,66.7,3,7,1,6,4,13,5,0
Max,BRA,"FW,MF",Atl Goianiense,22-111,2002,2.9,9,6,4,3,2,7,8,87.5,1,1,0,1,0,9,2,0
Max,BRA,MF,Cuiabá,23-158,2001,11.3,13,9,4,6,3,6,14,42.9,8,14,2,12,13,26,8,0
Maycon,BRA,MF,Corinthians,27-094,1997,0.5,1,0,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0
Mayk,BRA,DF,Grêmio,25-047,1999,2.9,6,4,2,3,1,2,4,50.0,2,8,2,6,3,9,11,0
Mayke,BRA,DF,Palmeiras,31-342,1992,9.6,29,17,10,19,0,13,24,54.2,11,9,3,6,22,51,17,0
Gary Medel,CHI,DF,Vasco da Gama,37-075,1987,1.2,1,0,1,0,0,0,0,,0,1,1,0,0,1,3,0
Felipe Melo,BRA,DF,Fluminense,41-113,1983,4.6,5,3,4,1,0,3,7,42.9,4,5,3,2,7,12,26,1
Memphis,NED,"FW,MF",Corinthians,30-247,1994,1.5,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,0,0
Douglas Mendes,BRA,DF,Red Bull Bragantino,20-126,2004,14.3,24,17,11,11,2,11,17,64.7,6,14,8,6,17,41,64,0
Matheus Mendes,BRA,GK,Atlético Mineiro,25-221,1999,11.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,10,0
Nathan Mendes,BRA,DF,Red Bull Bragantino,22-059,2002,12.4,24,15,14,7,3,16,25,64.0,9,11,5,6,11,35,27,0
Vinicius Mendonça,BRA,"FW,MF",Red Bull Bragantino,20-240,2004,3.0,7,7,4,1,2,3,5,60.0,2,7,0,7,1,8,4,0
Jean Meneses,CHI,"FW,MF",Vasco da Gama,31-215,1993,2.1,4,3,1,2,1,1,4,25.0,3,4,0,4,4,8,2,0
Gabriel Menino,BRA,"MF,FW",Palmeiras,24-018,2000,10.4,26,16,10,14,2,11,24,45.8,13,15,5,10,10,36,9,0
Gabriel Mercado,ARG,DF,Internacional,37-213,1987,13.2,17,6,9,7,1,9,12,75.0,3,7,4,3,10,27,37,0
Higor Meritão,BRA,MF,Criciúma,30-116,1994,10.8,27,16,12,15,0,15,44,34.1,29,15,6,9,22,49,22,1
Michael,BRA,FW,Flamengo,28-219,1996,1.2,1,0,0,0,1,0,0,,0,1,0,1,1,2,3,0
Carlos Miguel,BRA,GK,Corinthians,26-008,1998,6.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1
Luis Miguel,BRA,"MF,FW",Vitória,19-256,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Lucas Mineiro,BRA,MF,Cuiabá,28-236,1996,21.5,48,28,17,29,2,15,27,55.6,12,38,14,24,8,56,47,1
Moises,BRA,FW,Fortaleza,28-045,1996,7.6,5,3,1,4,0,2,13,15.4,11,3,0,3,4,9,8,0
Miguel Monsalve,COL,"FW,MF",Grêmio,20-233,2004,7.3,9,4,5,2,2,4,10,40.0,6,3,0,3,0,9,3,0
Jacob Montes,NCA,"FW,MF",Botafogo (RJ),25-363,1998,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
João Moreira,POR,"DF,MF",São Paulo,20-149,2004,1.9,4,2,0,4,0,2,3,66.7,1,1,0,1,3,7,3,1
Aníbal Moreno,ARG,MF,Palmeiras,25-157,1999,21.9,40,29,17,23,0,19,63,30.2,44,14,2,12,37,77,20,1
Gabriel Moscardo,BRA,MF,Corinthians,19-019,2005,0.9,4,3,2,2,0,2,4,50.0,2,1,0,1,0,4,4,0
Henry Mosquera,COL,"FW,MF",Red Bull Bragantino,22-337,2001,19.2,21,10,10,7,4,8,13,61.5,5,9,1,8,7,28,6,0
Gustavo Mosquito,BRA,FW,Vitória,27-040,1997,3.7,7,4,3,4,0,3,4,75.0,1,1,1,0,2,9,2,0
Gustavo Mosquito,BRA,FW,Corinthians,27-040,1997,4.5,7,4,3,3,1,1,8,12.5,7,1,0,1,3,10,1,0
Jean Mota,BRA,MF,Vitória,31-002,1993,4.1,3,2,1,2,0,2,6,33.3,4,1,1,0,0,3,5,0
Hugo Moura,BRA,MF,Vasco da Gama,26-288,1998,17.1,56,41,29,23,4,28,57,49.1,29,19,7,12,14,70,29,0
Lucas Moura,BRA,"FW,MF",São Paulo,32-065,1992,18.0,18,9,4,10,4,8,16,50.0,8,12,0,12,15,33,13,0
Mycael,BRA,GK,Ath Paranaense,20-219,2004,6.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Léo Naldi,BRA,MF,Vitória,23-060,2001,11.6,37,24,18,17,2,18,30,60.0,12,18,5,13,16,53,21,1
Matheus Nascimento,BRA,FW,Botafogo (RJ),20-228,2004,0.3,1,1,0,0,1,0,0,,0,1,0,1,0,1,0,0
Nata,BRA,DF,Grêmio,23-134,2001,5.6,8,4,8,0,0,4,6,66.7,2,11,9,2,7,15,38,0
Nathan,BRA,DF,Internacional,23-042,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Nathan,BRA,"FW,MF",Grêmio,28-218,1996,3.6,3,2,1,2,0,1,5,20.0,4,4,0,4,2,5,1,0
Kaiky Naves,BRA,DF,Palmeiras,22-162,2002,8.1,25,14,14,10,1,13,18,72.2,5,11,5,6,17,42,34,0
Nenê,BRA,"MF,FW",Juventude,43-090,1981,14.8,8,8,5,2,1,3,18,16.7,15,8,1,7,4,12,3,0
Neris,BRA,DF,Cruzeiro,32-122,1992,3.4,6,3,3,2,1,3,4,75.0,1,2,2,0,3,9,11,0
Neris,BRA,DF,Vitória,32-122,1992,8.1,18,10,13,4,1,10,15,66.7,5,11,6,5,8,26,43,0
Rodrigo Nestor,BRA,"MF,FW",São Paulo,24-069,2000,9.4,13,8,6,6,1,5,14,35.7,9,6,1,5,8,21,6,0
José Vitor Silva Neves,BRA,"MF,FW",Ath Paranaense,24-168,2000,2.0,8,4,3,4,1,2,3,66.7,1,7,0,7,2,10,1,0
Newton,BRA,MF,Criciúma,24-219,2000,18.7,42,24,18,19,5,16,32,50.0,16,12,2,10,22,64,49,1
Nikão,BRA,"FW,MF",Ath Paranaense,32-080,1992,10.2,18,12,5,6,7,7,16,43.8,9,8,1,7,6,24,4,0
Nonato,BRA,MF,Fluminense,26-228,1998,2.3,14,5,8,6,0,5,10,50.0,5,3,3,0,2,16,3,0
Gustavo Nunes,BRA,"FW,MF",Grêmio,18-332,2005,13.8,17,12,6,4,7,7,11,63.6,4,14,0,14,2,19,7,0
Cauly Oliveira Souza,BRA,"MF,FW",Bahia,29-032,1995,24.0,10,5,4,3,3,2,15,13.3,13,9,1,8,6,16,10,0
Leo Ortiz,BRA,"MF,DF",Flamengo,28-288,1996,15.2,22,10,13,7,2,14,20,70.0,6,14,6,8,14,36,30,0
Osvaldo,BRA,"MF,FW",Vitória,37-189,1987,11.9,8,7,4,4,0,5,19,26.3,14,10,1,9,6,14,5,0
Otávio,BRA,MF,Atlético Mineiro,30-166,1994,15.9,41,21,16,22,3,18,32,56.3,14,19,7,12,20,61,22,0
Luis Oyama,BRA,MF,Juventude,27-261,1997,6.5,14,8,5,8,1,4,12,33.3,8,4,0,4,11,25,11,0
Pablo,BRA,"FW,MF",Ath Paranaense,32-116,1992,10.9,11,8,2,8,1,1,6,16.7,5,6,3,3,2,13,8,1
Pablo,BRA,DF,Botafogo (RJ),33-118,1991,0.3,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,3,0
Juan Pablo,BRA,DF,Cuiabá,22-175,2002,2.8,10,7,4,5,1,6,11,54.5,5,0,0,0,2,12,7,0
Ruan Pablo,BRA,MF,Bahia,16-086,2008,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Bruno Pacheco,BRA,DF,Fortaleza,32-314,1991,12.7,30,16,20,9,1,21,26,80.8,5,11,2,9,14,44,34,1
Brahian Palacios,COL,"DF,FW",Atlético Mineiro,21-328,2002,7.7,10,7,6,3,1,5,15,33.3,10,12,0,12,5,15,8,0
Helibelton Palacios,COL,DF,Cruzeiro,31-128,1993,1.0,1,0,1,0,0,1,1,100.0,0,1,1,0,3,4,0,0
Sergio Palacios,COL,DF,Red Bull Bragantino,19-246,2005,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
Mateus Pasinato,BRA,GK,Cuiabá,32-111,1992,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Alan Patrick,BRA,"MF,FW",Internacional,33-157,1991,12.0,16,11,4,7,5,9,19,47.4,10,12,0,12,1,17,1,0
Patryck,BRA,"DF,FW",São Paulo,21-273,2003,4.3,10,5,5,4,1,6,13,46.2,7,3,0,3,5,15,7,0
Patrick de Paula,BRA,MF,Criciúma,25-039,1999,2.7,10,6,5,4,1,9,13,69.2,4,3,0,3,3,13,6,0
Patrick de Paula,BRA,"MF,FW",Botafogo (RJ),25-039,1999,0.3,0,0,0,0,0,0,1,0.0,1,2,2,0,1,1,0,0
Paulinho,BRA,"FW,MF",Atlético Mineiro,24-094,2000,19.9,22,13,5,12,5,4,13,30.8,9,11,3,8,4,26,7,0
Paulinho,BRA,MF,Corinthians,36-084,1988,1.3,6,5,2,3,1,4,6,66.7,2,2,1,1,0,6,3,0
Caio Paulista,BRA,"DF,FW",Palmeiras,26-159,1998,7.1,15,10,5,9,1,9,14,64.3,5,4,0,4,5,20,11,1
Cristian Pavón,ARG,"FW,MF",Grêmio,28-270,1996,9.9,11,6,5,6,0,5,14,35.7,9,12,1,11,7,18,8,0
Dimitri Payet,FRA,"MF,FW",Vasco da Gama,37-202,1987,9.8,11,8,4,5,2,2,6,33.3,4,1,0,1,5,16,1,0
Pedrão,BRA,DF,Atl Goianiense,31-304,1992,6.1,15,7,10,4,1,6,7,85.7,1,9,4,5,1,16,25,0
Pedrinho,BRA,"MF,DF",Atlético Mineiro,26-187,1998,2.3,6,5,3,3,0,3,3,100.0,0,2,0,2,1,7,1,0
Pedro,BRA,FW,Flamengo,27-119,1997,18.4,12,5,0,6,6,2,5,40.0,3,15,2,13,6,18,15,0
João Pedro,BRA,"FW,MF",Cruzeiro,21-258,2003,0.9,0,0,0,0,0,0,0,,0,0,0,0,2,2,1,0
João Pedro,BRA,MF,Vasco da Gama,19-181,2005,4.8,16,12,7,6,3,7,12,58.3,5,8,0,8,4,20,7,0
João Pedro,BRA,DF,Corinthians,20-291,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
João Pedro,ITA,FW,Grêmio,32-222,1992,6.4,2,0,0,1,1,0,0,,0,2,0,2,1,3,4,0
João Pedro,BRA,DF,Grêmio,27-337,1996,21.9,30,15,21,7,2,16,26,61.5,10,27,11,16,11,41,45,0
João Pedro Pepê,BRA,MF,Grêmio,26-285,1998,11.1,37,20,18,17,2,13,25,52.0,12,9,3,6,15,52,19,0
Peixoto,BRA,MF,Juventude,27-109,1997,0.2,3,2,2,1,0,3,3,100.0,0,0,0,0,0,3,1,0
Léo Pelé,BRA,DF,Vasco da Gama,28-225,1996,22.0,30,12,20,10,0,9,17,52.9,8,24,16,8,19,49,106,1
Carlos de Pena,URU,MF,Bahia,32-220,1992,7.0,13,9,1,9,3,5,11,45.5,6,9,3,6,14,27,14,1
Fabrizio Peralta,PAR,"MF,FW",Cruzeiro,22-076,2002,1.0,6,3,4,2,0,3,5,60.0,2,1,0,1,0,6,2,0
Léo Pereira,BRA,DF,Flamengo,28-260,1996,17.3,27,20,18,9,0,18,28,64.3,10,15,10,5,12,39,70,0
Matheus Pereira,BRA,"FW,MF",Cruzeiro,28-165,1996,24.5,20,14,7,9,4,11,28,39.3,17,12,1,11,7,27,5,0
Yago Pikachu,BRA,"FW,MF",Fortaleza,32-134,1992,16.3,17,13,3,10,4,7,24,29.2,17,14,0,14,9,26,7,0
Joaquín Piquerez,URU,DF,Palmeiras,26-054,1998,14.6,27,14,15,7,5,18,36,50.0,18,20,4,16,13,40,28,0
Rafael Pires,BRA,GK,São Paulo,35-116,1989,18.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1
Lucas Piton,BRA,DF,Vasco da Gama,24-008,2000,23.1,47,31,26,17,4,27,45,60.0,18,19,6,13,31,78,65,0
Isidro Pitta,PAR,FW,Cuiabá,25-064,1999,23.3,5,3,0,3,2,2,8,25.0,6,6,0,6,1,6,16,0
Gonzalo Plata,ECU,FW,Flamengo,23-351,2000,1.8,2,2,1,1,0,1,5,20.0,4,2,0,2,1,3,0,0
Tomas Pochettino,ARG,MF,Fortaleza,28-259,1996,15.6,23,8,7,16,0,7,22,31.8,15,20,1,19,5,28,15,0
Mateo Ponte,URU,DF,Botafogo (RJ),21-146,2003,10.1,30,23,16,11,3,8,18,44.4,10,6,3,3,18,48,17,0
Werik Popó,BRA,FW,Criciúma,23-000,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Werik Popó,BRA,FW,Juventude,23-000,2001,0.5,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0
Gustavo Prado,BRA,"FW,MF",Internacional,19-133,2005,6.2,24,15,5,9,10,8,22,36.4,14,11,0,11,1,25,4,0
Bruno Praxedes,BRA,MF,Ath Paranaense,22-252,2002,1.6,5,2,1,3,1,2,5,40.0,3,6,2,4,2,7,1,0
Bruno Praxedes,BRA,MF,Vasco da Gama,22-252,2002,2.9,5,4,1,2,2,1,7,14.3,6,0,0,0,2,7,4,1
Erick Pulgar,CHI,MF,Flamengo,30-276,1994,13.2,37,23,15,14,8,21,37,56.8,16,12,5,7,22,59,17,0
Du Queiroz,BRA,MF,Grêmio,24-272,2000,6.5,19,13,7,9,3,10,17,58.8,7,9,0,9,9,28,8,0
Igor Rabello,BRA,DF,Atlético Mineiro,29-172,1995,7.2,15,7,4,11,0,8,12,66.7,4,10,7,3,8,23,42,0
Zé Rafael,BRA,MF,Palmeiras,31-123,1993,9.2,24,15,6,16,2,11,27,40.7,16,8,2,6,11,35,6,0
Rafinha,BRA,DF,São Paulo,39-040,1985,4.1,4,1,4,0,0,3,7,42.9,4,6,3,3,2,6,10,1
Railan,BRA,"DF,FW",Cuiabá,24-221,2000,9.3,16,10,8,6,2,7,13,53.8,6,5,2,3,15,31,18,0
André Ramalho,BRA,DF,Corinthians,32-244,1992,9.7,14,8,11,3,0,5,11,45.5,6,12,6,6,16,30,38,0
Eric Ramires,BRA,MF,Red Bull Bragantino,24-068,2000,11.7,23,16,11,7,5,12,25,48.0,13,9,2,7,8,31,8,0
Ramon,BRA,DF,Cuiabá,23-218,2001,20.4,42,27,27,11,4,16,26,61.5,10,18,6,12,20,62,55,0
Randerson,BRA,MF,Atl Goianiense,20-219,2004,0.2,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0
Pedro Rangel,BRA,GK,Atl Goianiense,24-110,2000,6.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,2
Raniele,BRA,"MF,DF",Corinthians,27-291,1996,19.5,46,21,19,24,3,23,51,45.1,28,31,12,19,35,81,55,0
Rafael Ratão,BRA,"FW,MF",Bahia,28-322,1995,3.5,8,4,5,2,1,4,16,25.0,12,5,1,4,1,9,2,0
Wellington Rato,BRA,"FW,MF",São Paulo,32-111,1992,10.6,10,3,4,5,1,5,17,29.4,12,5,1,4,2,12,6,0
Raul,BRA,MF,Red Bull Bragantino,28-098,1996,13.0,21,16,8,11,2,13,26,50.0,13,12,4,8,19,40,24,1
Pedro Raul,BRA,FW,Corinthians,27-347,1996,5.8,10,8,0,9,1,4,8,50.0,4,4,1,3,0,10,6,0
Leonardo Realpe,ECU,DF,Red Bull Bragantino,23-234,2001,1.0,2,2,1,1,0,0,2,0.0,2,3,2,1,4,6,8,0
Reinaldo,BRA,DF,Grêmio,35-019,1989,20.1,36,24,18,10,8,18,31,58.1,13,14,3,11,15,51,55,1
Vitor Reis,BRA,DF,Palmeiras,18-279,2006,9.2,16,4,8,7,1,12,20,60.0,8,9,7,2,5,21,38,0
Robert Renan,BRA,DF,Internacional,21-006,2003,10.7,24,21,16,8,0,14,25,56.0,11,10,5,5,20,44,36,1
Renê,BRA,DF,Internacional,32-033,1992,10.6,31,20,10,18,3,11,17,64.7,6,7,2,5,17,48,28,0
Rezende,BRA,"MF,DF",Bahia,29-289,1995,6.4,24,16,13,9,2,8,12,66.7,4,8,3,5,8,32,24,0
Rhaldney,BRA,MF,Atl Goianiense,25-332,1998,18.4,56,38,16,31,9,20,51,39.2,31,21,6,15,10,66,17,0
Everton Ribeiro,BRA,MF,Bahia,35-190,1989,22.0,44,28,18,20,6,18,46,39.1,28,19,2,17,29,73,9,0
Ricardo,BRA,MF,Vitória,30-233,1994,5.2,21,14,8,11,2,11,20,55.0,9,5,2,3,4,25,7,0
João Ricardo Riedi,BRA,GK,Fortaleza,36-041,1988,30.0,1,0,1,0,0,0,0,,0,0,0,0,0,1,7,1
Charles Rigon Matos,BRA,"MF,DF",Corinthians,28-120,1996,5.2,21,19,9,10,2,11,27,40.7,16,9,2,7,8,29,11,0
Rikelme,BRA,DF,Cuiabá,21-093,2003,5.5,12,8,8,4,0,9,13,69.2,4,6,0,6,11,23,16,0
Rildo,BRA,"FW,MF",Juventude,24-270,2000,1.3,2,1,1,1,0,1,5,20.0,4,0,0,0,1,3,1,0
Richard Ríos,COL,MF,Palmeiras,24-137,2000,12.4,34,19,11,15,8,9,35,25.7,26,16,3,13,11,45,7,0
Riquelme,BRA,MF,Red Bull Bragantino,18-284,2006,0.1,1,0,1,0,0,0,0,,0,1,0,1,0,1,1,0
Robert,BRA,"MF,FW",Cruzeiro,19-187,2005,4.4,3,1,2,1,0,2,6,33.3,4,4,2,2,1,4,5,1
Jhonata Robert,BRA,MF,Criciúma,24-357,1999,0.7,3,3,2,1,0,1,1,100.0,0,2,1,1,1,4,0,0
Kaique Rocha,BRA,DF,Ath Paranaense,23-232,2001,24.6,34,24,25,7,2,23,35,65.7,12,27,19,8,32,66,125,1
Marcos Rocha,BRA,DF,Palmeiras,35-311,1988,15.8,40,23,21,15,4,15,32,46.9,17,17,6,11,23,63,34,2
Pedro Rocha Neves,BRA,MF,Criciúma,30-017,1994,0.1,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
Pedro Rocha Neves,BRA,"FW,MF",Fortaleza,30-017,1994,0.5,3,2,1,0,2,2,3,66.7,1,2,0,2,0,3,1,0
Sergio Rochet,URU,GK,Internacional,31-208,1993,18.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,15,0
Yeferson Rodallega,COL,DF,Atl Goianiense,23-329,2000,1.2,1,1,1,0,0,0,1,0.0,1,2,0,2,0,1,7,0
Rodrigo,BRA,MF,São Paulo,20-215,2004,0.7,4,2,1,2,1,2,4,50.0,2,3,0,3,1,5,4,0
Arthur Rodrigues,BRA,"FW,MF",Cruzeiro,20-248,2004,0.9,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0
Emerson Rodríguez,COL,FW,Vasco da Gama,24-053,2000,5.9,7,6,2,3,2,3,11,27.3,8,10,1,9,2,9,3,0
Emiliano Rodríguez,URU,FW,Atl Goianiense,21-093,2003,12.2,7,4,1,3,3,3,12,25.0,9,8,1,7,1,8,9,0
James Rodríguez,COL,MF,São Paulo,33-097,1991,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Luciano Rodríguez,URU,"FW,MF",Bahia,21-093,2003,2.7,2,1,0,1,1,2,4,50.0,2,2,0,2,1,3,1,0
Agustín Rogel,URU,DF,Internacional,27-000,1997,5.2,4,3,1,3,0,3,5,60.0,2,2,0,2,6,10,19,0
Robert Rojas,PAR,DF,Vasco da Gama,28-170,1996,1.9,4,3,3,1,0,2,2,100.0,0,0,0,0,1,5,14,0
Guilherme Romão,BRA,DF,Atl Goianiense,27-010,1997,23.5,25,13,10,14,1,10,20,50.0,10,20,7,13,25,50,64,0
Ángel Romero,PAR,FW,Corinthians,32-105,1992,14.0,11,6,1,8,2,7,24,29.2,17,13,0,13,4,15,11,0
Lucas Romero,ARG,MF,Cruzeiro,30-182,1994,21.7,58,41,18,29,11,22,49,44.9,27,21,4,17,16,74,18,0
Óscar Romero,PAR,"MF,FW",Botafogo (RJ),32-105,1992,7.2,19,12,11,3,5,9,18,50.0,9,7,0,7,6,25,10,0
Rômulo,BRA,DF,Atlético Mineiro,20-260,2004,5.5,14,9,8,5,1,8,12,66.7,4,8,3,5,9,23,24,0
Romulo,BRA,MF,Internacional,24-230,2000,12.7,34,20,17,16,1,17,26,65.4,9,18,8,10,21,55,30,1
Romulo,BRA,"FW,MF",Palmeiras,23-010,2001,1.7,6,4,3,1,2,2,4,50.0,2,1,0,1,0,6,1,0
Ronald,BRA,MF,Criciúma,27-121,1997,10.3,35,16,18,10,7,16,35,45.7,19,14,0,14,10,45,7,0
Ronald,BRA,"MF,DF",Grêmio,21-249,2003,0.5,1,1,1,0,0,0,0,,0,2,2,0,0,1,4,0
Ronaldo,BRA,GK,Atl Goianiense,28-056,1996,23.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,10,0
Ronaldo,BRA,"MF,DF",Juventude,27-360,1996,3.7,16,10,5,7,4,7,9,77.8,2,6,4,2,3,19,8,0
Budiga Roni,BRA,"MF,DF",Atl Goianiense,25-185,1999,9.9,26,23,13,7,6,12,25,48.0,13,15,9,6,9,35,23,1
Rony,BRA,FW,Palmeiras,29-159,1995,15.5,14,8,0,8,6,3,10,30.0,7,7,1,6,2,16,11,0
Matheus Rossetto,BRA,MF,Fortaleza,28-136,1996,11.0,16,12,2,12,2,5,14,35.7,9,7,0,7,13,29,13,0
Rossi,BRA,"FW,MF",Vasco da Gama,31-178,1993,5.6,8,8,4,4,0,3,6,50.0,3,10,1,9,5,13,7,0
Agustín Rossi,ARG,GK,Flamengo,29-057,1995,26.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0
Ruan,BRA,DF,São Paulo,25-132,1999,3.0,7,6,6,1,0,4,4,100.0,0,1,1,0,1,8,22,0
Ruan,BRA,"FW,MF",Juventude,19-167,2005,1.1,0,0,0,0,0,0,1,0.0,1,3,0,3,0,0,1,0
Rubens,BRA,"DF,MF",Atlético Mineiro,23-118,2001,6.8,32,24,20,9,3,13,23,56.5,10,9,1,8,12,44,20,0
Alan Ruschel,BRA,DF,Juventude,35-055,1989,20.8,57,29,29,26,2,34,66,51.5,32,28,12,16,30,87,39,0
José Sabino,BRA,DF,São Paulo,27-358,1996,6.9,14,12,10,2,2,6,10,60.0,4,6,4,2,11,25,44,0
Daniel Sales,BRA,DF,Flamengo,18-116,2006,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Rodrigo Sam,BRA,DF,Juventude,29-085,1995,8.4,14,10,10,3,1,8,14,57.1,6,13,11,2,18,32,35,0
Philipe Sampaio,BRA,DF,Atl Goianiense,29-341,1994,1.0,1,1,1,0,0,1,1,100.0,0,1,1,0,0,1,1,0
Alex Sandro,BRA,DF,Flamengo,33-265,1991,1.3,2,2,0,1,1,0,0,,0,0,0,0,1,3,4,0
Alex Santana,BRA,"MF,FW",Ath Paranaense,29-157,1995,1.1,2,0,0,1,1,1,5,20.0,4,1,0,1,0,2,0,0
Alex Santana,BRA,MF,Corinthians,29-157,1995,3.8,12,6,8,4,0,7,10,70.0,3,3,2,1,4,16,6,0
Ademir Santos,BRA,"FW,MF",Bahia,29-244,1995,6.7,17,13,4,4,9,7,16,43.8,9,5,0,5,4,21,5,0
Allyson Aires dos Santos,BRA,DF,Cuiabá,33-360,1990,1.0,0,0,0,0,0,0,0,,0,0,0,0,2,2,7,0
Eduardo Santos,BRA,DF,Red Bull Bragantino,26-324,1997,13.3,24,20,13,11,0,8,12,66.7,4,16,12,4,15,39,78,1
Juan Santos,BRA,"FW,MF",São Paulo,22-225,2002,2.9,4,3,0,4,0,1,3,33.3,2,7,1,6,2,6,2,0
