Player,Nation,Pos,Squad,Age,Born,MP,Min,Min/MP,Min%,90s,Starts,Min/Start,MatchesCompleted,Subs,Min/Sub,unusedSub,PointsPerMatch,onGoalScored,onGoalAgainst,+/-,+/-/90,On-Off,onPitchxG,onPitchxGA,xG+/-,xG+/-/90,xGOn-Off
Gustavo Scarpa,BRA,"DF,MF",Atlético Mineiro,30-286,1994,27,"1,876",69,71.9,20.8,21,85,11,6,17,1,1.48,30,30,0,0.00,+0.12,27.2,24.4,+2.7,+0.13,+0.10
Mateus Schaffer,BRA,,Juventude,17-186,2007,0,,,,,0,,0,0,,1,,,,,,,,,,,
Igor Schlemper,BRA,"DF,FW",Grêmio,19-230,2005,3,100,33,3.8,1.1,1,65,0,2,18,7,1.33,2,2,0,0.00,+0.14,1.8,2.1,-0.3,-0.24,-0.26
Cleiton Schwengber,BRA,GK,Red Bull Bragantino,27-059,1997,23,"1,979",86,75.8,22.0,23,86,21,0,,1,1.26,25,28,-3,-0.14,+0.01,21.0,29.0,-8.0,-0.37,-0.36
Luis Segovia,ECU,DF,Botafogo (RJ),26-357,1997,0,,,,,0,,0,0,,14,,,,,,,,,,,
Yuri Sena,BRA,GK,Vitória,23-288,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
Kevin Serna,COL,FW,Fluminense,26-305,1997,10,563,56,22.3,6.3,6,71,0,4,34,0,1.90,7,1,+6,+0.96,+1.60,5.8,5.1,+0.6,+0.10,+0.56
Juan Sforza,ARG,MF,Vasco da Gama,22-246,2002,22,"1,196",54,45.8,13.3,12,82,7,10,22,6,1.18,18,23,-5,-0.38,-0.12,12.6,19.8,-7.1,-0.54,-0.28
Shaylon,BRA,"FW,MF",Atl Goianiense,27-173,1997,27,"1,768",65,67.7,19.6,21,79,11,6,19,2,0.67,17,32,-15,-0.76,+0.31,22.4,26.0,-3.5,-0.18,+0.25
Ogundana Shola,NGA,FW,Flamengo,19-238,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
Sidney,BRA,MF,Bahia,18-219,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
André Silva,BRA,"FW,MF",São Paulo,27-136,1997,23,"1,107",48,41.0,12.3,12,81,6,11,12,6,1.61,15,15,0,0.00,-0.51,14.4,11.5,+2.9,+0.24,-0.10
Guilherme Silva,BRA,FW,Corinthians,17-254,2007,0,,,,,0,,0,0,,1,,,,,,,,,,,
Jhonatan Silva,BRA,DF,Fortaleza,25-096,1999,0,,,,,0,,0,0,,9,,,,,,,,,,,
Luan Silva,BRA,MF,Vitória,25-156,1999,22,"1,444",66,55.3,16.0,20,70,4,2,22,2,1.18,14,20,-6,-0.37,+0.09,15.5,17.4,-1.9,-0.12,+0.08
Lucas Silva,BRA,MF,Cruzeiro,31-244,1993,23,"1,385",60,53.1,15.4,18,70,1,5,24,5,1.61,18,16,+2,+0.13,-0.16,15.9,14.9,+1.1,+0.07,+0.35
Patrick Silva,BRA,MF,Palmeiras,20-212,2004,0,,,,,0,,0,0,,6,,,,,,,,,,,
Rafael Silva,BRA,FW,Cruzeiro,32-196,1992,8,527,66,20.2,5.9,8,66,1,0,,1,1.75,7,8,-1,-0.17,-0.47,5.1,6.5,-1.4,-0.24,-0.19
Thiago Silva,BRA,DF,Fluminense,40-025,1984,8,720,90,28.6,8.0,8,90,8,0,,0,2.38,9,2,+7,+0.87,+1.62,6.6,5.9,+0.7,+0.09,+0.59
Everton Soares,BRA,FW,Flamengo,28-209,1996,10,537,54,21.3,6.0,10,54,1,0,,0,2.80,13,4,+9,+1.51,+1.33,9.5,6.2,+3.2,+0.54,+0.34
Fábio Soares,BRA,MF,Vitória,19-319,2004,3,90,30,3.4,1.0,0,,0,3,30,12,1.00,2,3,-1,-1.00,-0.61,1.8,1.5,+0.3,+0.33,+0.51
Matheus Soares,BRA,GK,Ath Paranaense,19-281,2005,0,,,,,0,,0,0,,4,,,,,,,,,,,
Tiquinho Soares,BRA,"FW,MF",Botafogo (RJ),33-274,1991,21,"1,156",55,44.3,12.8,12,76,2,9,27,0,2.19,20,9,+11,+0.86,+0.18,20.1,12.0,+8.1,+0.63,+0.49
Fernando Sobral,BRA,MF,Cuiabá,29-305,1994,25,"1,396",56,55.4,15.5,14,76,4,11,31,2,1.00,11,17,-6,-0.39,+0.25,11.4,20.1,-8.7,-0.56,-0.50
Yeferson Soteldo,VEN,"FW,MF",Grêmio,27-109,1997,16,"1,145",72,43.9,12.7,13,82,6,3,26,0,1.44,18,14,+4,+0.31,+0.81,16.2,14.1,+2.1,+0.17,+0.28
Yan Souto,BRA,"DF,MF",Juventude,23-012,2001,4,237,59,9.1,2.6,2,73,0,2,46,7,1.50,4,5,-1,-0.38,-0.19,2.5,4.6,-2.2,-0.82,-0.28
Gabriel Souza,BRA,FW,Vasco da Gama,19-286,2005,2,91,46,3.5,1.0,1,71,0,1,20,6,0.50,2,1,+1,+0.99,+1.35,0.9,1.1,-0.2,-0.20,+0.19
Hugo Souza,BRA,GK,Corinthians,25-260,1999,13,"1,170",90,44.8,13.0,13,90,13,0,,0,1.31,17,16,+1,+0.08,+0.70,18.0,16.5,+1.4,+0.11,+0.35
Igor Vinícius de Souza,BRA,DF,São Paulo,27-199,1997,22,"1,796",82,66.5,20.0,21,84,12,1,28,1,1.55,28,20,+8,+0.40,+0.30,22.3,16.7,+5.6,+0.28,-0.04
Josef de Souza,BRA,MF,Vasco da Gama,35-249,1989,4,76,19,2.9,0.8,1,45,0,3,10,3,1.50,0,2,-2,-2.37,-2.12,0.7,0.8,-0.1,-0.10,+0.29
Raul Steffens,BRA,GK,Botafogo (RJ),27-081,1997,0,,,,,0,,0,0,,12,,,,,,,,,,,
Everaldo Stum,BRA,FW,Bahia,33-104,1991,28,"1,792",64,68.7,19.9,25,70,2,3,17,0,1.61,24,20,+4,+0.20,-0.02,25.4,17.3,+8.1,+0.41,+0.56
Damián Suárez,URU,DF,Botafogo (RJ),36-173,1988,17,"1,244",73,47.7,13.8,13,87,10,4,30,1,2.00,21,12,+9,+0.65,-0.21,15.3,14.0,+1.4,+0.10,-0.50
Bruno Tabata,BRA,"MF,FW",Internacional,27-201,1997,7,487,70,19.3,5.4,6,77,2,1,28,0,2.29,8,3,+5,+0.92,+0.66,11.0,3.4,+7.7,+1.42,+0.91
Gabriel Taliari,BRA,FW,Juventude,27-187,1997,12,453,38,17.4,5.0,3,58,0,9,31,2,1.17,6,12,-6,-1.19,-1.19,5.3,11.2,-5.9,-1.18,-0.75
Talisson,BRA,FW,Red Bull Bragantino,22-149,2002,4,114,29,4.4,1.3,1,65,0,3,16,9,0.25,1,1,0,0.00,+0.14,1.1,0.3,+0.7,+0.59,+0.91
Tarcísio,BRA,DF,Cuiabá,21-048,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
Tchê Tchê,BRA,"MF,FW",Botafogo (RJ),32-048,1992,25,"1,503",60,57.6,16.7,15,82,8,10,27,0,2.16,26,12,+14,+0.84,+0.19,22.3,14.6,+7.6,+0.46,+0.23
Alex Teixeira,BRA,FW,Vasco da Gama,34-285,1990,1,13,13,0.5,0.1,0,,0,1,13,5,0.00,0,0,0,0.00,+0.31,0.3,0.0,+0.2,+1.68,+2.08
Matheus Teixeira,BRA,GK,Criciúma,25-223,1999,0,,,,,0,,0,0,,18,,,,,,,,,,,
Alex Telles,BRA,DF,Botafogo (RJ),31-307,1992,4,137,34,5.2,1.5,1,90,1,3,16,0,2.50,2,0,+2,+1.31,+0.59,2.5,2.0,+0.5,+0.36,0.00
David Terans,URU,"MF,FW",Fluminense,30-067,1994,7,217,31,8.6,2.4,2,68,1,5,16,10,0.14,0,6,-6,-2.49,-2.41,0.9,3.4,-2.6,-1.07,-0.80
Felipe Teresa,BRA,"MF,FW",Flamengo,18-289,2006,1,5,5,0.2,0.1,0,,0,1,5,0,0.00,1,0,+1,+18.00,+17.57,0.6,0.1,+0.5,+8.79,+8.53
Thaciano,BRA,FW,Bahia,29-158,1995,28,"1,899",68,72.8,21.1,26,71,3,2,28,0,1.50,26,22,+4,+0.19,-0.06,22.4,20.4,+2.0,+0.10,-0.49
Thiaguinho,BRA,MF,Juventude,27-189,1997,7,308,44,11.8,3.4,3,72,0,4,23,13,1.43,4,5,-1,-0.29,-0.10,3.6,6.1,-2.5,-0.73,-0.19
Tiago,BRA,FW,Bahia,19-192,2005,1,13,13,0.5,0.1,0,,0,1,13,7,1.00,1,0,+1,+6.92,+6.75,0.6,0.1,+0.6,+3.88,+3.67
Guilherme Tinga,BRA,DF,Fortaleza,31-046,1993,25,"1,862",74,69.0,20.7,20,90,18,5,14,2,1.88,27,22,+5,+0.24,-0.19,26.1,26.3,-0.2,-0.01,+0.08
Titi,BRA,DF,Fortaleza,36-219,1988,16,"1,390",87,51.5,15.4,16,87,14,0,,12,1.56,17,15,+2,+0.13,-0.35,20.3,18.0,+2.3,+0.15,+0.37
Félix Torres Caicedo,ECU,DF,Corinthians,27-280,1997,19,"1,440",76,55.2,16.0,16,86,14,3,20,2,0.95,11,20,-9,-0.56,-0.56,18.3,17.9,+0.4,+0.03,+0.25
Miguel Trauco,PER,DF,Criciúma,32-053,1992,18,"1,115",62,42.7,12.4,13,82,7,5,10,6,1.17,16,13,+3,+0.24,+0.78,13.8,16.0,-2.2,-0.18,+0.15
João Trevisol,BRA,MF,Juventude,19-181,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
Bruno Tubarão,BRA,DF,Atl Goianiense,29-226,1995,15,959,64,36.7,10.7,10,85,8,5,21,1,0.67,6,17,-11,-1.03,-0.27,10.7,15.0,-4.3,-0.41,-0.23
Bruno Uvini,BRA,DF,Vitória,33-136,1991,6,428,71,16.4,4.8,5,85,4,1,5,8,0.67,5,12,-7,-1.47,-1.27,3.8,10.0,-6.1,-1.29,-1.36
Enner Valencia,ECU,FW,Internacional,34-348,1989,14,644,46,25.6,7.2,8,67,1,6,18,0,1.93,6,9,-3,-0.42,-1.09,10.3,9.0,+1.3,+0.18,-0.69
Vanderlan,BRA,DF,Palmeiras,22-040,2002,19,831,44,31.8,9.2,7,87,6,12,19,10,2.16,12,7,+5,+0.54,-0.52,13.0,10.1,+2.9,+0.31,-0.75
Guillermo Varela,URU,DF,Flamengo,31-207,1993,12,755,63,30.0,8.4,9,78,4,3,17,4,1.92,15,8,+7,+0.83,+0.53,12.3,9.0,+3.2,+0.38,+0.16
Eduardo Vargas,CHI,"FW,MF",Atlético Mineiro,34-332,1989,17,581,34,22.3,6.5,5,73,1,12,18,0,1.41,15,13,+2,+0.31,+0.44,11.4,6.9,+4.5,+0.70,+0.77
Pablo Vegetti,ARG,FW,Vasco da Gama,36-002,1988,27,"2,337",87,89.5,26.0,26,88,22,1,45,0,1.33,30,36,-6,-0.23,+0.76,25.6,35.8,-10.1,-0.39,-0.04
Raphael Veiga,BRA,"MF,FW",Palmeiras,29-120,1995,25,"1,769",71,67.8,19.7,21,80,7,4,24,1,2.00,28,13,+15,+0.76,-0.41,34.1,18.3,+15.9,+0.81,-0.05
Fausto Vera,ARG,MF,Atlético Mineiro,24-205,2000,13,"1,040",80,39.8,11.6,12,84,9,1,30,0,1.46,14,16,-2,-0.17,-0.23,15.0,13.7,+1.3,+0.11,+0.02
Fausto Vera,ARG,MF,Corinthians,24-205,2000,6,212,35,8.1,2.4,2,77,0,4,15,1,0.50,0,2,-2,-0.85,-0.59,2.1,2.7,-0.6,-0.26,-0.19
Gabriel Veron,BRA,"FW,MF",Cruzeiro,22-044,2002,20,"1,070",54,41.0,11.9,15,65,1,5,20,1,1.40,15,11,+4,+0.34,+0.22,12.8,11.0,+1.8,+0.15,+0.42
João Victor,BRA,DF,Vasco da Gama,26-092,1998,15,"1,104",74,42.3,12.3,12,82,9,3,42,5,1.47,17,18,-1,-0.08,+0.40,12.5,16.4,-3.9,-0.32,+0.12
Marcos Victor,BRA,DF,Bahia,22-296,2001,0,,,0.0,0.0,0,,0,0,,10,3.00,3,1,+2,,,,,,,
Marcos Victor,BRA,DF,Ath Paranaense,22-296,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,
Dudu Vieira,BRA,MF,Juventude,30-240,1994,4,262,66,10.0,2.9,3,78,0,1,29,2,1.00,2,5,-3,-1.03,-0.92,1.9,6.2,-4.3,-1.46,-1.00
Felipe Vieira,,"DF,MF",Fluminense,,,6,161,27,6.4,1.8,0,,0,6,27,13,0.83,1,4,-3,-1.68,-1.49,1.6,2.0,-0.4,-0.25,+0.10
Viery,BRA,DF,Grêmio,19-289,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
Lucas Villalba,ARG,DF,Cruzeiro,30-059,1994,18,876,49,33.6,9.7,9,86,6,9,11,11,1.78,11,9,+2,+0.21,0.00,9.4,14.5,-5.1,-0.52,-0.65
Mathías Villasanti,PAR,MF,Grêmio,27-267,1997,18,"1,619",90,62.0,18.0,18,90,17,0,,0,1.33,21,23,-2,-0.11,+0.07,20.6,20.2,+0.3,+0.02,+0.03
Matías Viña,URU,DF,Flamengo,26-343,1997,9,422,47,16.7,4.7,4,81,1,5,20,2,1.89,12,6,+6,+1.28,+0.98,8.5,5.8,+2.7,+0.58,+0.37
Alix Vinicius,BRA,DF,Atl Goianiense,24-346,1999,18,"1,412",78,54.1,15.7,17,82,13,1,10,0,0.56,10,25,-15,-0.96,-0.20,14.3,21.2,-6.9,-0.44,-0.39
Caio Vinícius,BRA,"DF,MF",Vitória,25-280,1999,10,600,60,23.0,6.7,8,70,4,2,21,5,0.90,7,11,-4,-0.60,-0.24,6.3,6.5,-0.2,-0.04,+0.15
Eduardo Vinícius,BRA,MF,Cuiabá,19-198,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,
Gabryel Vinicius,BRA,FW,Cuiabá,21-355,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
Marcos Vinicius,BRA,MF,Red Bull Bragantino,20-276,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Mateus Vital,BRA,"MF,FW",Cruzeiro,26-248,1998,13,323,25,12.4,3.6,2,63,0,11,18,11,1.31,7,2,+5,+1.39,+1.35,4.3,2.6,+1.7,+0.47,+0.65
Vitão,BRA,DF,Internacional,24-258,2000,20,"1,621",81,64.3,18.0,18,87,16,2,29,2,1.85,27,15,+12,+0.67,+0.77,27.6,16.3,+11.3,+0.63,-0.16
Vitinho,BRA,DF,Botafogo (RJ),25-086,1999,3,247,82,9.5,2.7,3,82,2,0,,1,2.33,3,1,+2,+0.73,-0.03,4.1,4.1,0.0,-0.01,-0.41
Vitinho,BRA,"FW,MF",Red Bull Bragantino,25-199,1999,26,"1,500",58,57.5,16.7,16,75,7,10,31,1,1.19,19,25,-6,-0.36,-0.52,17.1,22.2,-5.1,-0.30,-0.06
João Vitor,BRA,DF,Juventude,22-084,2002,0,,,,,0,,0,0,,11,,,,,,,,,,,
Paulo Vitor,BRA,MF,Atlético Mineiro,20-052,2004,9,374,42,14.3,4.2,4,73,0,5,17,13,1.89,5,7,-2,-0.48,-0.52,4.6,5.9,-1.4,-0.33,-0.50
Rayan Vitor,BRA,"FW,MF",Vasco da Gama,18-075,2006,19,642,34,24.6,7.1,5,51,0,14,28,9,1.16,9,15,-6,-0.84,-0.70,8.8,10.4,-1.6,-0.23,+0.21
Felipe Vizeu,BRA,FW,Criciúma,27-219,1997,10,129,13,4.9,1.4,0,,0,10,13,0,1.10,1,1,0,0.00,+0.22,1.6,3.0,-1.3,-0.93,-0.71
Wagner,BRA,DF,Vitória,25-086,1999,28,"2,436",87,93.3,27.1,28,87,27,0,,0,1.04,30,39,-9,-0.33,+1.22,28.5,30.4,-1.8,-0.07,+1.31
Walace,BRA,"MF,DF",Cruzeiro,29-196,1995,8,314,39,12.0,3.5,4,60,1,4,19,3,1.50,5,2,+3,+0.86,+0.74,5.2,3.3,+1.9,+0.54,+0.72
Wallace,BRA,"MF,FW",Flamengo,19-252,2005,1,16,16,0.6,0.2,0,,0,1,16,0,0.00,1,1,0,0.00,-0.47,0.6,0.4,+0.1,+0.84,+0.57
Wallace,BRA,DF,Fluminense,17-160,2007,0,,,,,0,,0,0,,1,,,,,,,,,,,
Walter,BRA,GK,Cuiabá,36-334,1987,27,"2,430",90,96.4,27.0,27,90,27,0,,0,0.93,25,39,-14,-0.52,-0.52,24.9,34.3,-9.5,-0.35,-0.42
Wanderson,BRA,"FW,MF",Internacional,30-010,1994,16,833,52,33.1,9.3,9,73,3,7,25,1,1.50,11,8,+3,+0.32,-0.10,12.9,8.0,+4.9,+0.52,-0.24
Welington,BRA,DF,São Paulo,23-241,2001,22,"1,697",77,62.9,18.9,19,87,15,3,16,3,1.82,27,18,+9,+0.48,+0.48,20.8,15.4,+5.3,+0.28,-0.03
José Welison,BRA,MF,Fortaleza,29-220,1995,16,754,47,27.9,8.4,9,69,2,7,19,7,1.69,9,11,-2,-0.24,-0.75,8.3,14.5,-6.2,-0.74,-0.98
Weliton,CHI,FW,Flamengo,19-187,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
João Wellington,BRA,"MF,FW",Cruzeiro,20-289,2004,7,177,25,6.8,2.0,1,45,0,6,22,10,1.57,3,4,-1,-0.51,-0.77,1.2,4.6,-3.4,-1.74,-1.76
Werton,BRA,"MF,FW",Flamengo,21-031,2003,2,49,25,1.9,0.5,0,,0,2,25,8,2.00,1,0,+1,+1.84,+1.40,0.6,0.2,+0.4,+0.66,+0.39
Wesley,BRA,DF,Flamengo,21-041,2003,23,"1,708",74,67.8,19.0,18,89,16,5,21,3,1.65,28,25,+3,+0.16,-0.95,26.0,23.5,+2.5,+0.13,-0.44
Wesley,BRA,"FW,MF",Internacional,25-201,1999,25,"1,896",76,75.2,21.1,22,80,8,3,45,0,1.64,28,18,+10,+0.47,+0.33,32.3,15.5,+16.7,+0.80,+0.44
Wesley,BRA,FW,Corinthians,19-226,2005,23,"1,438",63,55.1,16.0,17,77,7,6,22,0,0.96,13,20,-7,-0.44,-0.28,15.9,18.0,-2.0,-0.13,-0.09
Wesley,BRA,DF,Grêmio,20-287,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,
Weverton,BRA,DF,Cruzeiro,21-243,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,
Wéverton,BRA,GK,Palmeiras,36-309,1987,28,"2,520",90,96.6,28.0,28,90,28,0,,1,2.04,46,18,+28,+1.00,+3.00,49.9,26.1,+23.8,+0.85,+0.69
William,BRA,DF,Cruzeiro,29-197,1995,26,"2,288",88,87.7,25.4,26,88,24,0,,0,1.58,33,24,+9,+0.35,+1.19,25.8,28.7,-2.9,-0.11,-0.13
Willian,BRA,MF,Vitória,31-154,1993,27,"2,015",75,77.2,22.4,23,83,17,4,29,1,1.04,27,34,-7,-0.31,+0.44,23.5,27.4,-3.9,-0.17,-0.08
Lucas Wingert,BRA,GK,Juventude,25-166,1999,0,,,,,0,,0,0,,6,,,,,,,,,,,
Samuel Xavier,BRA,DF,Fluminense,34-133,1990,22,"1,862",85,73.9,20.7,22,85,15,0,,0,1.14,15,18,-3,-0.15,+0.54,17.3,24.0,-6.7,-0.32,+0.05
Yago,BRA,MF,Bahia,29-257,1995,7,56,8,2.1,0.6,0,,0,7,8,22,1.86,1,1,0,0.00,-0.21,2.6,2.2,+0.4,+0.67,+0.45
Yago,BRA,FW,Internacional,17-255,2007,0,,,,,0,,0,0,,1,,,,,,,,,,,
Young,BRA,GK,São Paulo,22-224,2002,0,,,0.0,0.0,0,,0,0,,10,1.00,2,2,0,,,,,,,
Cristián Zapata,COL,DF,Vitória,38-017,1986,0,,,,,0,,0,0,,5,,,,,,,,,,,
Bruno Zapelli,ARG,"MF,FW",Ath Paranaense,22-153,2002,24,"1,181",49,48.6,13.1,15,67,2,9,20,1,1.21,14,19,-5,-0.38,-0.45,17.6,21.3,-3.7,-0.28,-0.58
Federico Zaracho,ARG,MF,Atlético Mineiro,26-221,1998,13,724,56,27.7,8.0,10,64,1,3,27,1,1.38,12,14,-2,-0.25,-0.30,9.0,8.7,+0.3,+0.04,-0.09
Zeca,BRA,DF,Vitória,30-154,1994,5,388,78,14.9,4.3,4,86,3,1,45,0,0.20,5,11,-6,-1.39,-1.15,4.8,8.5,-3.7,-0.85,-0.81
Mateo Zuleta,COL,"FW,MF",Atl Goianiense,22-132,2002,4,49,12,1.9,0.5,0,,0,4,12,5,0.75,1,1,0,0.00,+0.88,2.0,0.5,+1.5,+2.72,+3.04
