Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA/90,SCAPassLive,SCAPassDead,SCATakeOns,SCAShots,SCAFoulsDrawn,SCADefAction,GCA,GCA/90,GCAPassLive,GCAPassDead,GCATakeOns,GCAShots,GCAFoulsDrawn,GCADefAction
Álvaro djaló,ESP,"FW,MF",Braga,22,1999,1.5,3,1.96,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Djaniny,CPV,"FW,MF",Trabzonspor,31,1991,2.5,10,4.00,9,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Marko Dmitrović,SRB,GK,Sevilla,30,1992,3.0,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ritsu Doan,JPN,"MF,FW",Freiburg,24,1998,5.2,17,3.26,10,0,3,3,1,0,3,0.58,1,0,0,1,1,0
Danilho Doekhi,NED,DF,Union Berlin,24,1998,7.9,16,2.03,14,0,0,1,0,1,1,0.13,1,0,0,0,0,0
Jeremy Doku,BEL,"MF,FW",Rennes,20,2002,2.6,17,7.36,11,0,3,1,2,0,3,1.30,3,0,0,0,0,0
Désiré Doué,FRA,"MF,FW",Rennes,17,2005,2.4,7,3.25,5,0,2,0,0,0,0,0.00,0,0,0,0,0,0
Aleksandar Dragović,AUT,DF,Red Star,31,1991,4.7,4,0.85,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Anders Dreyer,DEN,"FW,MF",Midtjylland,24,1998,5.1,17,3.31,12,3,0,2,0,0,2,0.39,2,0,0,0,0,0
Joel Drommel,NED,GK,PSV Eindhoven,25,1996,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Vladyslav Dubinchak,UKR,DF,Dynamo Kyiv,24,1998,3.4,2,0.59,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Paulo Dybala,ARG,"MF,FW",Roma,28,1993,7.4,40,5.69,20,10,3,3,4,0,3,0.43,1,1,1,0,0,0
Nikolas Dyhr,DEN,DF,Midtjylland,21,2001,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Blerim Džemaili,SUI,MF,Zürich,36,1986,2.9,6,2.07,4,0,0,0,1,1,0,0.00,0,0,0,0,0,0
Mads Døhr Thychosen,DEN,DF,Midtjylland,25,1997,2.9,3,1.02,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Dennis Eckert,GER,FW,Union SG,25,1997,1.0,1,1.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marcus Edwards,ENG,"MF,FW",Sporting CP,23,1998,5.8,26,4.45,17,4,3,1,1,0,2,0.34,0,2,0,0,0,0
Maximilian Eggestein,GER,MF,Freiburg,25,1996,4.4,9,2.04,7,0,1,1,0,0,1,0.23,1,0,0,0,0,0
Anthony Elanga,SWE,FW,Manchester Utd,20,2002,1.5,6,3.94,2,0,2,2,0,0,0,0.00,0,0,0,0,0,0
Mohamed Elneny,EGY,MF,Arsenal,30,1992,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Aritz Elustondo,ESP,DF,Real Sociedad,28,1994,5.2,8,1.55,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Breel Embolo,SUI,FW,Monaco,25,1997,3.3,7,2.40,4,0,0,2,1,0,2,0.69,1,0,0,1,0,0
Emanuel Emegha,NED,FW,Sturm Graz,19,2003,2.3,2,0.85,1,0,0,0,1,0,1,0.42,0,0,0,0,1,0
Youssef En-Nesyri,MAR,FW,Sevilla,25,1997,8.0,9,1.23,6,0,0,3,0,0,0,0.00,0,0,0,0,0,0
Nikos Englezou,CYP,"DF,FW",AÉK Lárnaka,29,1993,1.2,2,1.68,2,0,0,0,0,0,1,0.84,1,0,0,0,0,0
Enrique,ESP,MF,Betis,18,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Strahinja Eraković,SRB,DF,Red Star,21,2001,6.0,4,0.67,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Yusuf Erdoğan,TUR,DF,Trabzonspor,29,1992,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Evren Eren Elmalı,TUR,DF,Trabzonspor,22,2000,5.3,8,1.50,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Christian Eriksen,DEN,MF,Manchester Utd,30,1992,5.9,37,6.27,21,13,1,1,1,0,3,0.51,2,1,0,0,0,0
Ricardo Esgaio,POR,"DF,MF",Sporting CP,29,1993,5.2,16,3.27,15,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Anderson Esiti,NGA,MF,Ferencváros,28,1994,2.8,4,1.43,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Runar Espejord,NOR,FW,Bodø/Glimt,26,1996,4.7,3,0.64,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Dario Essugo,POR,MF,Sporting CP,17,2005,0.5,1,6.43,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Evander,BRA,MF,Midtjylland,24,1998,5.7,23,4.04,11,6,2,3,1,0,5,0.88,1,1,0,3,0,0
Fabiano,BRA,GK,AC Omonia,34,1988,2.5,1,0.40,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Fabiano,BRA,DF,Braga,22,2000,4.4,12,2.74,10,2,0,0,0,0,1,0.23,1,0,0,0,0,0
Fábio,BRA,DF,Nantes,32,1990,1.0,2,1.91,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nicolò Fagioli,ITA,MF,Juventus,21,2001,4.0,10,2.53,5,2,1,1,0,1,2,0.51,1,0,0,0,0,1
Imad Faraj,MAR,"FW,MF",AÉK Lárnaka,23,1999,3.9,9,2.30,7,0,1,0,1,0,1,0.26,1,0,0,0,0,0
Abdul Fatawu Issahaku,GHA,MF,Sporting CP,18,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ansu Fati,ESP,FW,Barcelona,19,2002,0.4,2,4.50,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Giacomo Faticanti,ITA,MF,Roma,18,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nabil Fekir,FRA,MF,Betis,29,1993,1.0,4,4.00,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Luiz Felipe,ITA,DF,Betis,25,1997,4.3,1,0.23,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Bruno Fernandes,POR,"MF,FW",Manchester Utd,27,1994,9.6,62,6.47,48,8,2,2,2,0,5,0.52,5,0,0,0,0,0
Mateus Fernandes,POR,MF,Sporting CP,18,2004,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Carlos Fernández,ESP,"FW,MF",Real Sociedad,26,1996,1.8,4,2.16,4,0,0,0,0,0,1,0.54,1,0,0,0,0,0
Fernando,BRA,FW,RB Salzburg,23,1999,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Fernando,BRA,"MF,DF",Sevilla,35,1987,9.5,13,1.42,13,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mark Flekken,NED,GK,Freiburg,29,1993,7.0,1,0.14,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Youssouf Fofana,FRA,MF,Monaco,23,1999,7.9,23,3.05,18,0,3,1,0,1,0,0.00,0,0,0,0,0,0
Timothy Fosu-Mensah,NED,MF,Leverkusen,24,1998,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lassina Franck Traoré,BFA,FW,Shakhtar,21,2001,3.0,4,1.34,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Guillaume François,BEL,DF,Union SG,32,1990,0.8,3,3.55,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Fred,BRA,MF,Manchester Utd,29,1993,5.9,15,2.55,10,0,0,3,2,0,2,0.34,1,0,0,1,0,0
Jeremie Frimpong,NED,"DF,MF",Leverkusen,21,2000,7.8,21,2.70,18,0,1,0,1,1,2,0.26,2,0,0,0,0,0
Mohammed Fuseini,GHA,FW,Sturm Graz,20,2002,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Cody Gakpo,NED,FW,PSV Eindhoven,23,1999,4.1,17,4.15,6,7,2,2,0,0,4,0.98,2,1,0,1,0,0
Romain Gall,USA,DF,Malmö,27,1995,1.0,2,2.00,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Ignatius Ganago,CMR,"FW,MF",Nantes,23,1999,3.1,5,1.59,3,0,0,1,1,0,0,0.00,0,0,0,0,0,0
Gara Garayev,AZE,MF,Qarabağ,29,1992,4.4,13,2.93,12,0,0,1,0,0,1,0.23,1,0,0,0,0,0
Alejandro Garnacho,ARG,FW,Manchester Utd,18,2004,2.4,6,2.52,3,0,1,1,1,0,0,0.00,0,0,0,0,0,0
Stefan Gartenmann,DEN,DF,Midtjylland,25,1997,3.0,2,0.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Federico Gatti,ITA,DF,Juventus,24,1998,3.9,3,0.85,2,0,0,1,0,0,1,0.28,0,0,0,1,0,0
Gavi,ESP,"FW,MF",Barcelona,17,2004,1.0,6,6.00,2,0,1,0,2,1,0,0.00,0,0,0,0,0,0
Jusuf Gazibegović,BIH,DF,Sturm Graz,22,2000,4.9,11,2.25,10,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Jean-Philippe Gbamin,CIV,MF,Trabzonspor,26,1995,2.6,12,4.68,11,0,0,1,0,0,0,0.00,0,0,0,0,0,0
David de Gea,ESP,GK,Manchester Utd,31,1990,12.0,1,0.08,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Lutsharel Geertruida,NED,"DF,MF",Feyenoord,22,2000,8.3,15,1.87,14,0,1,0,0,0,1,0.12,1,0,0,0,0,0
Anwar El Ghazi,NED,FW,PSV Eindhoven,27,1995,2.2,7,3.25,5,0,1,1,0,0,3,1.39,2,0,1,0,0,0
Niko Gießelmann,GER,DF,Union Berlin,30,1991,1.6,4,2.55,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Armin Gigovic,BIH,MF,Midtjylland,20,2002,2.0,2,1.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Bryan Gil,ESP,"FW,MF",Sevilla,21,2001,4.8,13,2.69,9,0,1,0,2,1,1,0.21,1,0,0,0,0,0
Mario Gila,ESP,DF,Lazio,21,2000,4.7,2,0.42,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Santiago Giménez,MEX,FW,Feyenoord,21,2001,4.8,8,1.66,4,1,1,1,1,0,5,1.04,2,0,1,1,1,0
Matthias Ginter,GER,DF,Freiburg,28,1994,7.2,9,1.25,6,0,0,1,2,0,2,0.28,1,0,0,0,1,0
Andrei Girotto,BRA,DF,Nantes,30,1992,6.0,2,0.33,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Eugeniu Gliga,MDA,FW,Sheriff Tiraspol,21,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Oscar Gloukh,ISR,MF,RB Salzburg,18,2004,0.3,2,7.20,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marko Gobeljić,SRB,DF,Red Star,29,1992,3.0,7,2.33,7,0,0,0,0,0,1,0.33,1,0,0,0,0,0
Amer Gojak,BIH,"MF,FW",Ferencváros,25,1997,3.0,5,1.69,3,1,0,1,0,0,0,0.00,0,0,0,0,0,0
Aleksandr Golovin,RUS,"MF,FW",Monaco,26,1996,6.7,26,3.86,13,9,2,1,1,0,1,0.15,0,0,0,0,1,0
Rodrigo Gomes,POR,MF,Braga,19,2003,2.1,3,1.46,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Maxi Gómez,URU,FW,Trabzonspor,25,1996,1.8,3,1.69,3,0,0,0,0,0,1,0.56,1,0,0,0,0,0
Papu Gómez,ARG,"MF,FW",Sevilla,34,1988,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Victor Gomez,ESP,DF,Braga,22,2000,1.5,3,2.00,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Claude Gonçalves,POR,MF,Ludogorets,28,1994,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Pedro Gonçalves,POR,MF,Sporting CP,24,1998,6.0,27,4.48,13,6,3,5,0,0,1,0.17,0,0,0,1,0,0
Édgar González,ESP,DF,Betis,25,1997,4.0,2,0.50,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mikel González,ESP,"MF,DF",AÉK Lárnaka,36,1985,0.2,1,6.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Urko González,ESP,MF,Real Sociedad,21,2001,0.3,2,6.21,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jean Gorby,FRA,MF,Braga,20,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jon Gorenc Stanković,SVN,MF,Sturm Graz,26,1996,4.2,11,2.60,7,0,0,2,1,1,0,0.00,0,0,0,0,0,0
Andoni Gorosabel,ESP,DF,Real Sociedad,25,1996,3.4,5,1.46,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Amine Gouiri,ALG,FW,Rennes,22,2000,5.0,14,2.99,13,1,0,0,0,0,3,0.64,3,0,0,0,0,0
Lucas Gourna-Douath,FRA,MF,RB Salzburg,18,2003,2.0,5,2.50,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Michael Gregoritsch,AUT,FW,Freiburg,28,1994,3.0,13,4.29,8,0,0,2,2,1,1,0.33,0,0,0,1,0,0
Vincenzo Grifo,ITA,"MF,FW",Freiburg,29,1993,5.6,32,5.67,20,8,1,0,1,2,5,0.89,4,1,0,0,0,0
Lennart Grill,GER,GK,Union Berlin,23,1999,0.5,1,2.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Denny Gropper,ISR,DF,Ludogorets,23,1999,1.4,5,3.44,3,0,1,1,0,0,0,0.00,0,0,0,0,0,0
Albert Grønbaek,DEN,"MF,FW",Bodø/Glimt,21,2001,4.2,7,1.67,6,1,0,0,0,0,1,0.24,1,0,0,0,0,0
Andrés Guardado,MEX,MF,Betis,35,1986,3.6,9,2.50,7,1,0,1,0,0,1,0.28,1,0,0,0,0,0
Nemanja Gudelj,SRB,"DF,MF",Sevilla,30,1991,8.7,7,0.84,4,1,1,1,0,0,1,0.12,1,0,0,0,0,0
Renan Guedes,BRA,DF,Sheriff Tiraspol,24,1998,2.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Adrián Guerrero,ESP,"DF,MF",Zürich,24,1998,5.4,12,2.23,10,0,1,1,0,0,1,0.19,0,0,0,1,0,0
Daniel Guerrero,ESP,FW,Betis,17,2005,0.3,1,3.75,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Evann Guessand,CIV,"FW,MF",Nantes,21,2001,4.3,8,1.87,6,0,0,1,1,0,0,0.00,0,0,0,0,0,0
Ander Guevara,ESP,MF,Real Sociedad,25,1997,4.2,12,2.86,12,0,0,0,0,0,1,0.24,1,0,0,0,0,0
Manuel Gulde,GER,DF,Freiburg,31,1991,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Arda Güler,TUR,MF,Fenerbahçe,17,2005,2.6,18,6.92,11,3,1,1,1,1,3,1.15,1,2,0,0,0,0
Christian Günter,GER,"DF,MF",Freiburg,29,1993,7.3,27,3.69,17,10,0,0,0,0,5,0.68,4,1,0,0,0,0
Luís Gustavo Ledes,POR,MF,AÉK Lárnaka,29,1992,5.0,11,2.21,6,5,0,0,0,0,2,0.40,2,0,0,0,0,0
Erick Gutiérrez,MEX,MF,PSV Eindhoven,27,1995,4.2,5,1.20,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ádám Gyurcsó,HUN,"FW,MF",AÉK Lárnaka,31,1991,3.1,8,2.58,3,2,0,2,1,0,1,0.32,0,0,0,1,0,0
Janik Haberer,GER,MF,Union Berlin,28,1994,7.1,14,1.96,12,0,0,2,0,0,1,0.14,1,0,0,0,0,0
Dennis Hadzikadunic,BIH,DF,Malmö,24,1998,6.0,3,0.50,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Elias Hagen,NOR,MF,Bodø/Glimt,22,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nikita Haikin,RUS,GK,Bodø/Glimt,27,1995,6.0,1,0.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Aapo Halme,FIN,DF,HJK,24,1998,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marek Hamšík,SVK,MF,Trabzonspor,35,1987,4.0,19,4.76,15,4,0,0,0,0,1,0.25,1,0,0,0,0,0
Dávid Hancko,SVK,DF,Feyenoord,24,1997,10.3,12,1.20,11,0,0,0,1,0,2,0.20,2,0,0,0,0,0
Genki Haraguchi,JPN,MF,Union Berlin,31,1991,2.4,3,1.24,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Denys Harmash,UKR,"FW,MF",Dynamo Kyiv,32,1990,3.0,5,1.68,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Quilindschy Hartman,NED,DF,Feyenoord,20,2001,5.1,10,1.97,9,0,0,0,0,1,1,0.20,1,0,0,0,0,0
Dogucan Haspolat,TUR,MF,Trabzonspor,22,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Adrian Hatman,MDA,MF,Sheriff Tiraspol,19,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Conor Hazard,NIR,GK,HJK,24,1998,6.0,1,0.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Thorgan Hazard,BEL,MF,PSV Eindhoven,29,1993,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Frederik Hedegaard,DEN,FW,Midtjylland,19,2003,0.8,1,1.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gustavo Henrique,BRA,DF,Fenerbahçe,29,1993,4.7,1,0.21,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Luiz Henrique,BRA,"FW,MF",Betis,21,2001,4.8,11,2.27,9,0,1,1,0,0,2,0.41,2,0,0,0,0,0
Heron,BRA,"FW,MF",Sheriff Tiraspol,21,2000,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Përparim Hetemaj,FIN,MF,HJK,35,1986,3.1,7,2.26,5,1,0,0,1,0,0,0.00,0,0,0,0,0,0
Stefan Hierländer,AUT,MF,Sturm Graz,31,1991,3.1,10,3.21,7,1,0,0,1,1,0,0.00,0,0,0,0,0,0
Piero Hincapié,ECU,DF,Leverkusen,20,2002,8.2,11,1.39,7,0,1,1,0,2,1,0.13,1,0,0,0,0,0
Adam Hložek,CZE,FW,Leverkusen,20,2002,4.1,6,1.47,5,0,0,1,0,0,3,0.74,2,0,0,1,0,0
Selmin Hodza,SUI,FW,Zürich,19,2003,0.1,1,12.86,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Ki-Jana Hoever,NED,DF,PSV Eindhoven,20,2002,1.2,1,0.79,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nicolas Höfler,GER,MF,Freiburg,32,1990,7.0,11,1.58,10,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Rob Holding,ENG,DF,Arsenal,26,1995,6.8,2,0.31,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lucas Höler,GER,FW,Freiburg,28,1994,2.6,3,1.17,1,0,0,2,0,0,0,0.00,0,0,0,0,0,0
Marc Hornschuh,GER,MF,Zürich,31,1991,1.4,2,1.38,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
André Horta,POR,MF,Braga,25,1996,2.8,13,4.66,6,5,0,1,0,1,2,0.72,0,1,0,1,0,0
Ricardo Horta,POR,MF,Braga,27,1994,5.6,22,3.92,14,3,0,3,2,0,5,0.89,3,0,0,1,1,0
Tomi Horvat,SVN,MF,Sturm Graz,23,1999,4.8,27,5.65,20,4,2,1,0,0,2,0.42,1,1,0,0,0,0
Arttu Hoskonen,FIN,DF,HJK,25,1997,5.5,1,0.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Santeri Hostikka,FIN,"MF,FW",HJK,24,1997,4.6,11,2.41,6,2,0,3,0,0,1,0.22,0,0,0,1,0,0
Lukáš Hrádecký,FIN,GK,Leverkusen,32,1989,8.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Callum Hudson-Odoi,ENG,FW,Leverkusen,21,2000,0.0,2,60.00,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Vitor Hugo,BRA,DF,Trabzonspor,31,1991,3.2,2,0.62,2,0,0,0,0,0,1,0.31,1,0,0,0,0,0
Abbas Huseynov,AZE,DF,Qarabağ,27,1995,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Badavi Huseynov,AZE,DF,Qarabağ,31,1991,4.0,1,0.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Elseid Hysaj,ALB,DF,Lazio,28,1994,6.0,8,1.33,5,2,1,0,0,0,0,0.00,0,0,0,0,0,0
Marius Høibråten,NOR,DF,Bodø/Glimt,27,1995,5.0,6,1.20,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Roger Ibanez,BRA,DF,Roma,23,1998,12.4,15,1.28,6,0,0,4,3,2,0,0.00,0,0,0,0,0,0
Oussama Idrissi,MAR,FW,Feyenoord,26,1996,4.4,23,5.18,18,1,3,1,0,0,6,1.35,4,0,1,1,0,0
Borja Iglesias,ESP,FW,Betis,29,1993,1.6,5,3.02,4,0,0,0,1,0,1,0.60,1,0,0,0,0,0
Danila Ignatov,MDA,DF,Sheriff Tiraspol,21,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Samuel Iling-Junior,ENG,"DF,FW",Juventus,18,2003,1.8,2,1.13,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Asier Illarramendi,ESP,MF,Real Sociedad,32,1990,2.7,6,2.24,5,0,0,0,0,1,1,0.37,1,0,0,0,0,0
Ciro Immobile,ITA,FW,Lazio,32,1990,3.5,10,2.88,9,0,0,1,0,0,2,0.58,2,0,0,0,0,0
Hwang In-beom,KOR,MF,Olympiacos,25,1996,1.3,1,0.80,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gonçalo Inácio,POR,DF,Sporting CP,20,2001,5.4,12,2.38,11,0,0,1,0,0,2,0.40,1,0,0,1,0,0
Hernani Infande,POR,MF,Braga,21,2001,0.4,4,11.25,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Jo Inge Berget,NOR,"MF,FW",Malmö,31,1990,3.1,5,1.61,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Sandro Ingolitsch,AUT,DF,Sturm Graz,25,1997,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gustav Isaksen,DEN,FW,Midtjylland,21,2001,7.7,19,2.48,9,1,2,3,4,0,4,0.52,3,0,0,0,1,0
Mirko Ivanić,MNE,"MF,FW",Red Star,28,1993,3.3,11,3.29,6,0,0,3,2,0,3,0.90,1,0,0,1,1,0
Paul Jaeckel,GER,DF,Union Berlin,24,1998,3.0,6,2.00,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alireza Jahanbakhsh,IRN,FW,Feyenoord,28,1993,6.8,24,3.51,18,0,1,3,2,0,1,0.15,1,0,0,0,0,0
Ismail Jakobs,SEN,"FW,MF",Monaco,22,1999,1.1,6,7.40,6,0,0,0,0,0,2,2.47,2,0,0,0,0,0
Marko Janković,MNE,MF,Qarabağ,27,1995,3.4,5,1.49,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Jakob Jantscher,AUT,FW,Sturm Graz,33,1989,0.4,4,9.73,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Oliver Jensen,DEN,"MF,FW",Midtjylland,20,2002,1.8,3,1.68,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Victor Jensen,DEN,DF,Midtjylland,18,2003,0.8,1,1.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gabriel Jesus,BRA,FW,Arsenal,25,1997,2.8,16,5.67,9,0,5,1,1,0,2,0.71,1,0,1,0,0,0
Joaquín,ESP,"FW,MF",Betis,41,1981,4.4,15,3.38,11,4,0,0,0,0,2,0.45,2,0,0,0,0,0
Frenkie de Jong,NED,MF,Barcelona,25,1997,2.0,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Luuk de Jong,NED,FW,PSV Eindhoven,31,1990,2.8,12,4.24,8,0,0,2,2,0,2,0.71,2,0,0,0,0,0
Joan Jordán,ESP,MF,Sevilla,28,1994,2.6,2,0.77,1,0,0,0,1,0,1,0.39,1,0,0,0,0,0
Jorginho,ITA,MF,Arsenal,30,1991,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Willian José,BRA,FW,Betis,30,1991,5.7,19,3.33,18,0,0,1,0,0,1,0.18,0,0,0,1,0,0
Juanmi,ESP,FW,Betis,29,1993,1.9,7,3.62,6,0,0,1,0,0,1,0.52,1,0,0,0,0,0
Juninho,BRA,DF,Midtjylland,26,1995,2.2,1,0.46,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mauro Júnior,BRA,"DF,FW",PSV Eindhoven,23,1999,0.6,5,8.82,3,1,1,0,0,0,0,0.00,0,0,0,0,0,0
Armel Junior Zohouri,CIV,DF,Sheriff Tiraspol,21,2001,4.3,4,0.92,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Josip Juranović,CRO,DF,Union Berlin,26,1995,3.8,18,4.74,8,9,0,0,1,0,4,1.05,1,2,0,0,1,0
Sory Kaba,GUI,"FW,MF",Midtjylland,27,1995,3.1,4,1.30,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Vladyslav Kabayev,UKR,"FW,MF",Dynamo Kyiv,26,1995,4.3,7,1.64,4,1,0,1,1,0,0,0.00,0,0,0,0,0,0
Abdoul Kader Bamba,FRA,FW,Nantes,28,1994,1.2,4,3.30,3,0,0,0,1,0,1,0.83,1,0,0,0,0,0
Ferdi Kadioglu,TUR,DF,Fenerbahçe,22,1999,5.2,14,2.69,8,2,1,0,3,0,1,0.19,1,0,0,0,0,0
İrfan Kahveci,TUR,"MF,FW",Fenerbahçe,27,1995,3.4,11,3.25,7,3,0,0,1,0,2,0.59,0,1,0,0,1,0
Andronikos Kakoulli,CYP,FW,AC Omonia,21,2001,3.0,3,0.99,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Arnaud Kalimuendo,FRA,FW,Rennes,20,2002,3.8,13,3.41,10,0,1,1,1,0,0,0.00,0,0,0,0,0,0
Alexios Kalogeropoulos,GRE,DF,Olympiacos,18,2004,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Aboubakar Kamara,MTN,FW,Olympiacos,27,1995,2.1,5,2.38,1,0,0,1,3,0,0,0.00,0,0,0,0,0,0
Lindrit Kamberi,SUI,DF,Zürich,22,1999,6.0,4,0.67,1,1,0,2,0,0,0,0.00,0,0,0,0,0,0
Ismaël Kandouss,MAR,DF,Union SG,24,1997,9.2,7,0.76,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Guélor Kanga,GAB,MF,Red Star,31,1990,5.5,21,3.83,16,3,0,2,0,0,2,0.37,2,0,0,0,0,0
Kings Kangwa,ZAM,"MF,FW",Red Star,23,1999,1.9,6,3.12,2,1,0,2,1,0,0,0.00,0,0,0,0,0,0
