Player,Nation,Pos,Squad,Age,Born,90s,Touches,TouchesDefPen,TouchesDef3rd,TouchesMid3rd,TouchesAtt3rd,TouchesAttPen,LiveTouches,TakeOnsAtt,TakeOnsSucc,TakeOnsSucc%,TakeOnsTkld,TakeOnsTkld%,Carries,CarryTotDist,CarryPrgDist,PrgCarries,CarriesFinal3rd,CarriesPenArea,Miscontrols,Dispossessed,PassesReceived,PrgPassesReceived
Pierre Cornud,FRA,DF,Maccabi Haifa,26,1996,4.2,239,22,105,90,45,5,239,2,2,100.0,0,0.0,104,518,300,7,2,1,6,2,127,10
Joaquín Correa,ARG,"MF,FW",Marseille,28,1994,2.8,101,1,15,44,46,14,101,7,5,71.4,1,14.3,77,475,168,6,4,2,5,1,71,23
David Costa,POR,MF,Lens,22,2001,1.7,80,1,12,39,30,5,80,2,1,50.0,0,0.0,56,289,93,4,4,3,5,0,64,6
João Costa,BRA,"MF,FW",Roma,18,2005,0.1,11,1,6,6,0,0,11,1,0,0.0,1,100.0,7,59,17,0,0,0,2,0,7,1
Logan Costa,CPV,DF,Toulouse,22,2001,7.0,415,83,234,159,24,3,415,1,1,100.0,0,0.0,257,1417,581,1,5,1,3,2,233,4
Vladimír Coufal,CZE,DF,West Ham,30,1992,6.9,414,28,109,207,99,4,414,6,5,83.3,1,16.7,209,1333,651,15,12,1,6,1,251,18
Aaron Cresswell,ENG,DF,West Ham,33,1989,4.6,308,12,87,148,73,3,308,1,0,0.0,1,100.0,187,739,365,6,7,0,1,2,210,15
Bryan Cristante,ITA,"MF,DF",Roma,28,1995,11.9,765,34,239,432,98,23,765,5,1,20.0,4,80.0,558,3132,1379,11,13,1,6,10,566,18
Enzo Crivelli,FRA,"FW,DF",Servette FC,28,1995,2.1,66,3,7,27,32,12,66,4,0,0.0,4,100.0,32,120,34,1,0,0,4,3,50,9
Ante Crnac,CRO,FW,RKS Raków,19,2003,3.2,104,7,12,55,38,12,104,7,3,42.9,4,57.1,56,235,77,3,1,2,5,7,77,19
Jorge Cuenca,ESP,DF,Villarreal,23,1999,4.1,270,20,135,113,23,2,270,0,0,,0,,168,851,472,5,6,0,3,0,182,2
Miloš Cvetković,SRB,DF,TSC Bačka Top,33,1990,5.1,232,10,73,108,52,0,232,2,1,50.0,1,50.0,95,505,228,6,4,0,2,0,123,16
Elvin Cəfərquliyev,AZE,DF,Qarabağ,22,2000,8.3,519,24,162,231,131,11,519,13,3,23.1,10,76.9,217,1186,717,19,11,3,20,2,304,40
Francesco D'Alessio,ITA,MF,Roma,19,2004,0.2,11,2,7,4,0,0,11,0,0,,0,,7,22,9,0,0,0,2,0,7,1
Pontus Dahbo,SWE,MF,Häcken,17,2005,1.5,89,3,14,38,39,1,89,5,3,60.0,2,40.0,59,182,44,0,0,0,2,6,61,11
Mahmoud Dahoud,GER,"MF,FW",Brighton,27,1996,1.8,101,4,32,54,15,1,101,3,1,33.3,1,33.3,76,326,127,0,3,0,5,0,75,1
Thijs Dallinga,NED,FW,Toulouse,22,2000,7.3,208,9,21,109,78,33,207,8,6,75.0,1,12.5,155,769,158,6,3,4,16,11,155,40
Danilo,BRA,FW,Rangers,24,1999,2.1,68,0,1,22,46,18,68,3,1,33.3,2,66.7,35,211,101,4,2,2,7,3,48,17
Jayden Danns,ENG,DF,Liverpool,17,2006,0.1,4,0,1,2,1,0,4,1,1,100.0,0,0.0,2,5,0,0,0,0,1,0,3,0
Kevin Danso,AUT,DF,Lens,24,1998,1.0,85,10,25,56,6,4,85,0,0,,0,,63,399,257,1,1,0,4,0,55,0
Amadou Dante,MLI,DF,Sturm Graz,22,2000,3.1,209,14,102,79,33,1,209,4,2,50.0,2,50.0,97,515,325,3,3,0,1,2,91,3
Raimane Daou,COM,DF,Marseille,18,2004,0.2,14,0,2,12,0,0,14,0,0,,0,,11,55,6,0,0,0,0,0,10,1
Ebrima Darboe,GAM,"MF,DF",LASK,22,2001,0.4,33,1,11,19,3,0,33,0,0,,0,,19,63,31,0,0,0,0,0,17,0
Dean David,ISR,"FW,MF",Maccabi Haifa,27,1996,4.3,109,2,14,57,39,11,109,4,1,25.0,3,75.0,69,384,232,10,2,4,7,2,71,21
Ben Davies,ENG,DF,Rangers,27,1995,6.0,391,54,205,168,20,10,391,3,2,66.7,1,33.3,165,752,374,1,2,0,3,0,230,0
Charles De Ketelaere,BEL,"FW,MF",Atalanta,22,2001,6.8,320,11,25,113,189,40,320,17,4,23.5,11,64.7,224,1578,758,28,21,6,23,14,226,60
Tommaso De Nipoti,ITA,FW,Atalanta,20,2003,0.0,2,0,0,1,1,1,2,0,0,,0,,2,12,0,0,0,0,0,0,2,0
Tommaso Del Lungo,ITA,DF,Atalanta,19,2003,1.0,72,9,44,22,6,1,72,2,2,100.0,0,0.0,51,187,37,0,0,0,0,1,46,2
Kerem Demirbay,GER,MF,Galatasaray,30,1993,1.7,103,5,36,49,18,4,103,1,1,100.0,0,0.0,48,361,116,4,1,2,2,0,71,7
Branco van den Boomen,NED,MF,Ajax,28,1995,0.5,43,0,16,25,3,0,43,1,1,100.0,0,0.0,33,134,72,0,0,0,0,0,35,0
Mikkel Desler,DEN,DF,Toulouse,28,1995,6.1,419,26,135,191,100,8,419,15,9,60.0,6,40.0,224,1350,589,4,7,0,6,7,207,27
Cyriel Dessers,NGA,FW,Rangers,28,1994,4.3,104,0,6,48,52,21,104,11,3,27.3,8,72.7,47,148,48,2,0,2,9,7,76,22
Ángel Di María,ARG,FW,Benfica,35,1988,6.3,464,7,46,184,243,25,461,23,8,34.8,13,56.5,316,2182,1051,28,28,1,18,6,325,83
Assane Diao,ESP,FW,Betis,17,2005,2.8,112,2,7,43,68,12,112,13,4,30.8,9,69.2,77,700,386,14,10,2,9,7,78,25
Moussa Diarra,MLI,DF,Toulouse,22,2000,6.1,361,32,151,171,43,5,361,12,6,50.0,6,50.0,225,1111,488,3,6,0,7,5,196,8
Luis Díaz,COL,FW,Liverpool,26,1997,4.9,243,1,12,110,126,27,243,17,8,47.1,6,35.3,181,1196,557,16,15,6,11,11,203,47
Mohamed Diomandé,CIV,MF,Rangers,21,2001,1.9,101,6,22,49,31,7,101,2,0,0.0,2,100.0,61,259,73,1,1,1,3,2,66,8
Ousmane Diomande,CIV,DF,Sporting CP,19,2003,6.7,501,66,282,210,12,5,501,4,2,50.0,1,25.0,344,1511,453,1,2,0,6,1,354,1
Andy Diouf,FRA,"MF,DF",Lens,20,2003,0.9,63,1,9,33,21,1,63,7,2,28.6,5,71.4,59,288,139,4,3,0,0,7,55,1
Álvaro djaló,ESP,MF,Braga,23,1999,1.4,77,0,3,31,44,10,77,4,1,25.0,2,50.0,53,331,122,3,3,3,1,4,57,12
Berat Djimsiti,ALB,DF,Atalanta,30,1993,11.6,680,72,337,310,38,14,680,4,3,75.0,0,0.0,409,2061,667,4,4,0,8,0,346,7
Ben Doak,SCO,FW,Liverpool,17,2005,1.9,76,1,9,26,43,9,76,16,8,50.0,6,37.5,52,264,64,4,0,4,9,8,58,21
Ritsu Doan,JPN,"MF,FW",Freiburg,25,1998,8.8,435,8,50,170,223,27,435,24,11,45.8,11,45.8,250,1723,759,23,21,9,18,9,298,56
Oscar Dorley,LBR,MF,Slavia Prague,25,1998,7.4,361,9,91,195,77,4,361,5,2,40.0,3,60.0,226,1372,592,6,6,1,10,6,241,17
David Doudera,CZE,"DF,MF",Slavia Prague,25,1998,7.3,353,10,73,132,153,18,353,3,0,0.0,3,100.0,199,1223,535,16,10,3,9,1,220,52
Désiré Doué,FRA,MF,Rennes,18,2005,3.8,228,1,13,113,108,18,228,22,11,50.0,10,45.5,182,1378,732,18,19,5,13,10,176,38
Guela Doué,CIV,DF,Rennes,20,2002,3.4,160,8,45,72,46,5,160,9,6,66.7,3,33.3,96,715,358,6,9,1,3,1,87,21
David Douline,FRA,"MF,FW",Servette FC,30,1993,1.9,106,4,32,56,19,1,106,2,1,50.0,1,50.0,39,188,65,0,1,0,0,4,46,4
Josh Duffus,ENG,FW,Brighton,18,2004,0.0,2,1,1,0,1,1,2,0,0,,0,,1,9,7,0,0,0,0,0,0,0
Andres Dumitrescu,ROU,"DF,MF",Slavia Prague,22,2001,3.7,212,5,57,80,77,7,212,6,1,16.7,5,83.3,110,534,188,3,2,0,4,1,125,23
Lewis Dunk,ENG,DF,Brighton,31,1991,6.5,741,79,322,398,27,12,741,2,1,50.0,1,50.0,586,2823,1387,4,3,0,5,1,580,2
Paulo Dybala,ARG,FW,Roma,29,1993,6.7,363,2,38,171,159,19,363,12,5,41.7,6,50.0,272,1630,793,23,20,5,22,9,290,44
Aron Dønnum,NOR,"MF,FW",Toulouse,25,1998,6.9,288,1,53,125,117,18,288,36,18,50.0,18,50.0,235,1753,704,21,12,7,17,15,211,48
George Earthy,ENG,MF,West Ham,18,2004,0.1,2,0,0,1,1,0,2,0,0,,0,,1,17,10,1,1,0,0,0,2,0
Dennis Eckert,GER,FW,Union SG,26,1997,0.8,22,0,1,11,10,4,22,3,1,33.3,2,66.7,7,47,5,0,0,0,2,0,14,6
Éderson,BRA,MF,Atalanta,24,1999,10.2,591,18,136,335,126,17,591,17,9,52.9,6,35.3,425,2021,844,9,12,4,21,7,382,16
Marcus Edwards,ENG,"MF,FW",Sporting CP,24,1998,6.6,324,2,25,105,197,32,324,29,12,41.4,12,41.4,242,1894,1045,35,24,13,37,14,257,49
Maximilian Eggestein,GER,MF,Freiburg,26,1996,9.7,554,13,94,349,116,10,554,5,3,60.0,1,20.0,345,1989,1074,24,22,1,7,8,399,22
Eguinaldo,BRA,"MF,FW",Shakhtar,18,2004,2.0,44,1,13,16,18,9,44,3,0,0.0,1,33.3,29,224,88,5,5,1,3,6,27,10
Meschak Elia,COD,FW,Young Boys,25,1997,1.1,39,0,8,17,16,3,39,2,0,0.0,2,100.0,33,247,129,4,1,3,5,3,33,6
Niclas Eliasson,SWE,"FW,MF",AEK Athens,27,1995,1.9,78,0,4,24,51,3,78,6,2,33.3,2,33.3,49,344,139,5,0,2,3,0,51,17
Martin Ellingsen,NOR,"DF,MF",Molde,28,1995,5.7,385,21,115,227,49,6,385,8,6,75.0,1,12.5,208,1287,642,13,6,1,4,4,261,3
Harvey Elliott,ENG,"MF,FW",Liverpool,20,2003,8.3,582,5,42,321,224,21,582,16,10,62.5,4,25.0,413,2098,909,26,24,6,19,3,452,54
Julio Enciso,PAR,"FW,MF",Brighton,19,2004,1.1,46,0,2,15,31,1,46,5,2,40.0,2,40.0,34,261,134,6,6,0,3,2,40,4
Wataru Endo,JPN,MF,Liverpool,30,1993,6.5,514,10,109,338,70,5,514,10,3,30.0,7,70.0,316,1303,556,7,7,0,9,5,366,7
Enrique,ESP,DF,Betis,19,2003,0.1,8,0,3,4,1,0,8,1,1,100.0,0,0.0,4,11,3,0,0,0,0,0,7,0
Kristian Eriksen,NOR,"MF,FW",Molde,28,1995,4.2,165,2,22,63,83,31,165,6,1,16.7,5,83.3,75,438,161,3,9,1,10,2,94,19
Ricardo Esgaio,POR,"DF,MF",Sporting CP,30,1993,5.8,379,13,133,154,94,6,379,8,2,25.0,5,62.5,205,844,344,6,6,1,4,1,224,19
Dario Essugo,POR,DF,Sporting CP,18,2005,0.4,30,0,8,12,11,1,30,3,3,100.0,0,0.0,15,78,40,2,1,0,1,0,16,1
Pervis Estupiñán,ECU,DF,Brighton,25,1998,2.0,162,6,25,89,48,2,162,1,0,0.0,1,100.0,108,589,263,6,8,0,4,3,109,10
Abde Ezzalzouli,MAR,FW,Betis,21,2001,4.3,229,1,13,93,129,25,229,34,16,47.1,16,47.1,136,1196,599,23,10,19,16,6,164,36
Łukasz Fabiański,POL,GK,West Ham,38,1985,9.0,248,220,246,2,0,0,248,0,0,,0,,147,856,514,0,0,0,0,0,106,0
Ansu Fati,ESP,"MF,FW",Brighton,20,2002,4.1,188,2,8,84,98,14,188,9,4,44.4,4,44.4,154,751,278,7,11,1,5,5,161,38
Ilay Feingold,ISR,DF,Maccabi Haifa,18,2004,0.8,30,6,19,8,3,1,30,0,0,,0,,11,38,29,1,0,1,0,0,12,1
Nabil Fekir,FRA,"MF,FW",Betis,30,1993,0.7,43,0,2,24,17,4,42,1,0,0.0,1,100.0,26,90,30,1,0,0,0,1,37,6
Kiko Femenía,ESP,DF,Villarreal,32,1991,3.2,185,8,49,79,57,3,185,6,2,33.3,3,50.0,110,701,279,8,6,1,4,2,107,18
Evan Ferguson,IRL,"MF,FW",Brighton,18,2004,2.3,60,1,4,21,35,8,60,1,0,0.0,0,0.0,39,165,24,1,0,0,8,3,43,10
Roger Fernandes,GNB,"MF,DF",Braga,17,2005,1.7,109,1,9,49,52,7,109,7,3,42.9,1,14.3,64,433,155,4,6,1,8,3,73,28
Tiago Ferreira,POR,FW,Sporting CP,21,2002,0.2,17,1,1,9,8,0,17,2,1,50.0,1,50.0,11,32,19,1,1,0,0,0,8,1
Florian Flecker,AUT,"MF,DF",LASK,27,1995,2.9,170,6,42,84,49,5,170,13,6,46.2,7,53.8,87,544,249,4,3,0,4,3,89,8
Alessandro Florenzi,ITA,DF,Milan,32,1991,2.5,218,8,82,97,41,1,218,2,1,50.0,1,50.0,152,783,457,3,3,0,2,0,143,5
Carlos Forbs,POR,"FW,DF",Ajax,19,2004,4.0,144,4,23,45,79,13,144,8,3,37.5,5,62.5,94,658,307,12,5,5,18,2,91,38
Pablo Fornals,ESP,"FW,MF",West Ham,27,1996,3.5,196,2,24,94,80,11,196,4,1,25.0,3,75.0,125,525,248,7,6,4,5,0,142,27
Kostas Fortounis,GRE,FW,Olympiacos,30,1992,5.4,374,1,29,174,183,14,374,24,9,37.5,8,33.3,246,1421,681,19,19,4,16,7,275,45
Juan Foyth,ARG,DF,Villarreal,25,1998,2.0,148,7,46,69,33,2,148,0,0,,0,,88,446,231,6,6,0,0,1,93,0
Lassina Franck Traoré,BFA,"DF,FW",Shakhtar,22,2001,0.1,4,0,0,1,3,2,4,1,0,0.0,1,100.0,1,20,0,0,0,1,0,0,1,0
Przemysław Frankowski,POL,DF,Lens,28,1995,1.8,119,7,30,40,50,3,119,3,1,33.3,2,66.7,66,374,164,2,3,1,2,1,64,14
Nicolás Freire,ARG,DF,Olympiacos,29,1994,1.0,70,7,48,22,0,0,70,0,0,,0,,32,203,113,0,0,0,0,0,37,0
Iván Fresneda,ESP,MF,Sporting CP,18,2004,1.4,95,2,27,34,34,5,95,5,2,40.0,3,60.0,53,241,93,3,1,0,2,0,58,9
Jérémy Frick,SUI,GK,Servette FC,30,1993,6.0,231,139,223,9,0,0,231,0,0,,0,,142,866,596,0,0,0,0,0,113,0
Jeremie Frimpong,NED,"DF,MF",Leverkusen,22,2000,7.1,346,5,33,79,236,66,346,31,9,29.0,22,71.0,226,1605,906,33,19,18,20,10,235,85
Angelo Fulgini,FRA,MF,Lens,26,1996,0.7,54,0,4,23,28,5,54,2,1,50.0,1,50.0,40,171,72,0,1,0,3,0,40,5
Mohammed Fuseini,GHA,"DF,MF",Sturm Graz,21,2002,0.2,8,0,1,3,4,1,8,1,0,0.0,1,100.0,6,21,9,0,1,1,2,0,6,2
Anton Gaaei,DEN,DF,Ajax,20,2002,3.9,229,10,91,97,41,5,229,7,5,71.4,1,14.3,140,710,374,5,6,1,4,2,144,18
Matteo Gabbia,ITA,DF,Villarreal,23,1999,5.5,368,42,182,185,5,3,368,0,0,,0,,264,1299,688,1,0,0,1,0,272,0
Matteo Gabbia,ITA,DF,Milan,23,1999,5.5,479,51,188,259,34,7,479,0,0,,0,,374,1791,956,8,6,0,2,0,360,2
Mijat Gaćinović,SRB,MF,AEK Athens,28,1995,3.1,109,1,11,43,56,19,109,11,2,18.2,9,81.8,73,480,222,7,7,4,10,2,79,25
Cody Gakpo,NED,FW,Liverpool,24,1999,7.1,314,5,11,140,166,38,314,22,11,50.0,9,40.9,226,1280,526,17,12,8,22,18,250,61
Konstantinos Galanopoulos,GRE,MF,AEK Athens,25,1997,0.4,28,2,8,14,6,3,28,3,2,66.7,1,33.3,16,97,35,1,0,0,0,0,17,1
Gauthier Gallon,FRA,GK,Rennes,30,1993,1.0,47,42,47,0,0,0,47,0,0,,0,,28,100,42,0,0,0,0,0,23,0
Silvère Ganvoula M'Boussy,CGO,FW,Young Boys,27,1996,0.7,25,0,1,9,16,6,24,2,1,50.0,1,50.0,15,76,19,0,1,0,3,1,21,5
Munashe Garan'anga,ZIM,DF,Sheriff Tiraspol,22,2001,4.4,246,62,161,76,9,3,246,3,1,33.3,2,66.7,123,716,298,1,1,0,4,1,128,0
Levi Garcia,TRI,FW,AEK Athens,25,1997,2.3,56,2,3,21,32,13,56,5,1,20.0,3,60.0,26,120,59,2,0,2,3,2,42,10
Jusuf Gazibegović,BIH,DF,Sturm Graz,23,2000,5.9,273,17,84,129,61,3,273,2,1,50.0,1,50.0,108,653,276,3,7,1,4,2,119,5
Yann Gboho,FRA,MF,Toulouse,22,2001,1.8,60,0,5,25,34,11,60,11,3,27.3,8,72.7,43,414,310,15,5,4,6,3,40,10
Lutsharel Geertruida,NED,DF,Feyenoord,23,2000,1.3,63,5,19,37,7,0,63,0,0,,0,,19,111,32,1,1,0,0,0,21,2
Gelabert,ESP,"MF,FW",Toulouse,22,2000,2.2,113,2,21,45,49,7,113,2,2,100.0,0,0.0,92,545,161,3,2,1,7,1,88,6
Denis Genreau,AUS,"FW,MF",Toulouse,24,1999,0.7,32,2,10,11,13,2,32,2,1,50.0,1,50.0,21,164,118,4,2,1,1,0,16,4
Rami Gershon,ISR,DF,Maccabi Haifa,34,1988,3.0,123,26,86,36,1,1,123,0,0,,0,,76,243,99,0,0,0,1,0,83,0
Samuel Gigot,FRA,DF,Marseille,29,1993,7.1,402,47,163,207,33,14,402,0,0,,0,,255,1324,667,2,3,0,2,0,239,5
Billy Gilmour,SCO,MF,Brighton,22,2001,6.6,471,8,74,306,94,3,471,6,2,33.3,3,50.0,379,1881,874,10,14,0,8,5,396,13
Santiago Giménez,MEX,FW,Feyenoord,22,2001,1.2,26,2,3,12,11,5,26,0,0,,0,,15,92,39,1,1,0,2,1,22,6
Matthias Ginter,GER,DF,Freiburg,29,1994,8.4,641,46,278,330,35,5,641,0,0,,0,,425,2466,1486,10,5,0,2,1,477,4
Olivier Giroud,FRA,FW,Milan,36,1986,4.9,98,5,7,40,51,18,98,3,3,100.0,0,0.0,63,257,95,2,1,1,7,4,66,18
Adam Gnezda Čerin,SVN,MF,Panathinaikos,24,1999,4.0,239,4,18,160,64,3,239,3,2,66.7,1,33.3,156,671,234,3,2,0,10,2,176,10
Giorgi Gocholeishvili,GEO,DF,Shakhtar,22,2001,0.2,11,1,5,3,3,1,11,1,1,100.0,0,0.0,7,48,30,1,0,1,1,0,7,2
Mika Godts,BEL,"FW,MF",Ajax,18,2005,0.3,14,0,0,4,10,2,14,0,0,,0,,11,64,32,3,1,2,0,1,13,2
Thomas Goiginger,AUT,FW,LASK,30,1993,0.6,20,0,1,10,9,1,20,1,0,0.0,1,100.0,14,49,11,0,0,0,2,2,14,6
Sean Goldberg,ISR,DF,Maccabi Haifa,28,1995,0.8,55,16,41,14,0,0,55,0,0,,0,,39,185,118,0,0,0,0,0,35,0
Connor Goldson,ENG,DF,Rangers,30,1992,7.0,462,76,251,202,9,7,462,0,0,,0,,231,1098,647,1,1,0,1,1,290,1
James Gomez,GAM,DF,Sparta Prague,21,2001,0.5,33,2,19,13,1,1,33,0,0,,0,,15,59,31,0,0,0,1,0,18,0
Joe Gomez,ENG,DF,Liverpool,26,1997,6.4,555,32,160,306,94,7,555,10,5,50.0,3,30.0,338,1669,851,8,10,1,8,6,361,15
Victor Gomez,ESP,DF,Braga,23,2000,1.5,102,7,21,43,38,0,102,1,0,0.0,1,100.0,52,240,131,3,4,0,1,0,58,9
Yannick Gomis,SEN,"MF,FW",Aris Limassol FC,31,1992,4.3,153,4,16,78,61,10,153,10,4,40.0,6,60.0,112,532,284,7,6,1,8,6,124,14
Pedro Gonçalves,POR,"MF,FW",Sporting CP,25,1998,5.3,323,0,43,152,129,23,321,13,4,30.8,9,69.2,183,979,527,19,8,6,9,8,223,33
Tristan Gooijer,NED,DF,Ajax,18,2004,0.2,10,1,2,3,5,2,10,1,1,100.0,0,0.0,5,43,25,2,0,0,0,0,4,2
Kaide Gordon,ENG,FW,Liverpool,18,2004,0.8,20,0,3,9,9,0,20,1,0,0.0,1,100.0,22,106,56,2,1,0,1,0,20,2
Jon Gorenc Stanković,SVN,MF,Sturm Graz,27,1996,6.0,270,23,91,147,32,10,270,3,2,66.7,1,33.3,108,403,173,1,1,0,7,3,113,3
Jay Gorter,NED,GK,Ajax,23,2000,2.0,121,113,121,0,0,0,121,0,0,,0,,93,427,152,0,0,0,0,0,73,1
Amine Gouiri,ALG,"FW,MF",Rennes,23,2000,3.6,202,0,13,73,119,22,202,10,4,40.0,5,50.0,165,1072,456,11,11,7,11,6,161,29
Tiago Gouveia,POR,"FW,MF",Benfica,22,2001,0.1,12,0,2,7,3,0,12,0,0,,0,,7,27,5,0,0,0,0,0,10,1
Jonathan Gradit,FRA,DF,Lens,30,1992,2.1,160,12,33,120,7,2,160,0,0,,0,,112,529,332,2,2,0,1,1,118,0
Ryan Gravenberch,NED,MF,Liverpool,21,2002,3.8,251,5,21,120,111,12,251,18,6,33.3,9,50.0,152,842,467,9,8,1,20,5,167,20
Michael Gregoritsch,AUT,FW,Freiburg,29,1994,3.8,126,2,7,60,60,24,126,3,1,33.3,1,33.3,66,228,85,3,5,0,4,5,98,16
Leon Grgic,AUT,MF,Sturm Graz,17,2006,0.0,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,1,0,0,0
Vincenzo Grifo,ITA,"MF,FW",Freiburg,30,1993,6.9,462,7,57,238,171,19,460,9,8,88.9,1,11.1,273,1387,581,12,15,8,10,4,312,41
Álex Grimaldo,ESP,DF,Leverkusen,27,1995,9.3,697,15,133,269,301,29,697,20,10,50.0,10,50.0,452,2466,1446,36,23,8,10,5,487,73
Pascal Groß,GER,"MF,DF",Brighton,32,1991,8.0,717,12,133,393,191,14,717,2,2,100.0,0,0.0,541,2420,1059,15,17,1,9,8,558,33
Magnus Grødem,NOR,MF,Molde,24,1998,1.6,91,1,17,50,25,1,91,7,2,28.6,2,28.6,60,354,153,4,2,0,5,7,81,5
Andrés Guardado,MEX,MF,Betis,36,1986,3.0,208,5,32,133,43,3,208,2,1,50.0,1,50.0,105,636,295,3,4,0,4,0,140,3
Gonçalo Guedes,POR,"FW,MF",Villarreal,26,1996,2.0,74,0,5,28,45,8,74,9,0,0.0,9,100.0,57,430,216,7,5,2,6,3,51,17
Luka Gugeshashvili,GEO,GK,Qarabağ,24,1999,0.1,6,5,6,0,0,0,6,0,0,,0,,1,2,0,0,0,0,0,0,1,0
Morgan Guilavogui,GUI,FW,Lens,25,1998,0.5,25,1,3,7,15,2,25,2,2,100.0,0,0.0,13,35,13,0,0,0,3,1,16,8
Jérémy Guillemenot,SUI,"FW,MF",Servette FC,25,1998,1.7,35,0,2,12,21,6,35,5,0,0.0,4,80.0,26,155,62,1,1,1,1,3,27,8
Fredrik Gulbrandsen,NOR,FW,Molde,30,1992,3.0,77,0,10,31,37,11,77,6,3,50.0,3,50.0,45,258,70,3,2,3,6,4,49,12
Manuel Gulde,GER,DF,Freiburg,32,1991,6.9,490,38,229,249,14,1,490,0,0,,0,,283,1233,681,2,1,0,3,0,352,2
Christian Günter,GER,DF,Freiburg,30,1993,2.2,124,6,31,50,43,0,124,1,0,0.0,1,100.0,54,202,115,4,4,0,1,1,74,15
Samuel Gustafson,SWE,MF,Häcken,28,1995,5.9,531,19,98,332,103,1,531,1,1,100.0,0,0.0,308,1215,639,8,9,0,2,2,414,16
Simon Gustafson,SWE,"MF,FW",Häcken,28,1995,2.2,119,2,10,69,43,4,119,3,2,66.7,0,0.0,73,364,150,1,2,0,3,3,85,18
Viktor Gyökeres,SWE,FW,Sporting CP,25,1998,6.9,333,2,10,169,158,40,330,34,9,26.5,22,64.7,242,1734,763,30,20,19,29,12,274,69
Jaouen Hadjam,ALG,DF,Young Boys,20,2003,1.7,128,8,32,68,34,2,128,9,3,33.3,6,66.7,69,468,329,9,10,0,4,0,78,9
El Hadji Diouf,SEN,DF,Slavia Prague,18,2004,0.3,16,0,5,8,3,0,16,0,0,,0,,10,98,37,1,0,0,0,0,9,0
Anders Hagelskjær,DEN,DF,Molde,26,1997,4.0,265,37,143,103,20,2,265,2,1,50.0,1,50.0,124,558,249,1,0,1,0,2,155,0
Massadio Haïdara,MLI,DF,Lens,30,1992,1.4,92,3,20,55,17,2,92,1,1,100.0,0,0.0,66,388,287,5,3,1,2,1,64,1
Ilay Hajaj,ISR,"FW,DF",Maccabi Haifa,21,2001,2.7,92,13,45,34,15,1,92,6,2,33.3,3,50.0,53,343,149,4,1,2,3,2,55,9
Ehsan Hajsafi,IRN,DF,AEK Athens,33,1990,5.0,310,13,80,139,92,6,310,7,3,42.9,3,42.9,140,851,511,13,8,1,5,2,162,14
Johan Hammar,SWE,DF,Häcken,29,1994,1.7,119,27,64,52,3,0,119,0,0,,0,,58,312,217,0,0,0,0,0,75,0
Dávid Hancko,SVK,DF,Feyenoord,25,1997,2.3,198,31,82,113,5,0,198,0,0,,0,,143,893,571,5,1,0,2,0,147,1
Lukáš Haraslín,SVK,"MF,FW",Sparta Prague,27,1996,5.8,193,0,16,71,111,21,193,29,15,51.7,11,37.9,115,651,336,9,5,6,14,9,126,36
Amine Harit,MAR,"MF,FW",Marseille,26,1997,12.9,628,9,71,305,265,38,627,27,18,66.7,6,22.2,511,3392,1642,49,30,12,22,23,491,85
Quilindschy Hartman,NED,DF,Feyenoord,21,2001,2.3,184,4,37,106,42,2,184,3,2,66.7,1,33.3,117,542,265,2,8,0,5,1,134,7
Hans Hateboer,NED,DF,Atalanta,29,1994,3.1,192,10,45,91,57,3,192,5,1,20.0,3,60.0,128,592,225,6,8,1,3,2,124,19
Jorrel Hato,NED,DF,Ajax,17,2006,6.0,489,74,278,191,24,6,489,10,7,70.0,3,30.0,338,1763,889,1,3,1,6,4,356,4
Eirik Haugan,NOR,DF,Molde,25,1997,3.0,181,18,73,103,5,2,181,0,0,,0,,84,368,219,0,0,0,0,0,107,0
Kristoffer Haugen,NOR,DF,Molde,29,1994,5.2,291,11,77,107,109,16,291,16,10,62.5,6,37.5,138,712,306,10,6,3,9,1,169,37
Elias Havel,AUT,"FW,DF",LASK,20,2003,1.5,37,3,8,16,13,2,37,7,3,42.9,3,42.9,19,157,52,3,0,1,6,1,18,5
Jan Paul van Hecke,NED,DF,Brighton,23,2000,6.9,619,42,204,369,47,7,619,1,1,100.0,0,0.0,490,2518,1491,11,14,1,6,0,478,3
Luis Henrique,BRA,"DF,FW",Marseille,21,2001,4.0,193,7,59,75,64,8,193,11,3,27.3,8,72.7,142,1056,385,7,8,0,4,5,126,23
Luiz Henrique,BRA,FW,Betis,22,2001,2.7,146,1,16,60,71,12,146,19,12,63.2,7,36.8,90,773,484,16,9,5,6,6,104,20
Theo Hernández,FRA,DF,Milan,25,1997,6.0,396,18,89,190,129,8,396,14,12,85.7,2,14.3,282,1834,975,17,16,2,3,4,255,19
Eirik Hestad,NOR,MF,Molde,28,1995,1.5,64,0,12,29,26,4,64,2,2,100.0,0,0.0,38,302,156,5,2,2,1,1,38,2
Santiago Hezze,ARG,MF,Olympiacos,21,2001,5.0,244,3,50,157,42,2,244,3,2,66.7,1,33.3,151,613,203,0,2,0,4,1,154,8
Isak Hien,SWE,DF,Atalanta,24,1999,5.5,213,32,124,92,0,0,213,1,1,100.0,0,0.0,113,548,204,2,0,0,5,4,81,0
