Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,TouchesDefPen,TouchesDef3rd,TouchesMid3rd,TouchesAtt3rd,TouchesAttPen,LiveTouches,TakeOnsAtt,TakeOnsSucc,TakeOnsSucc%,TakeOnsTkld,TakeOnsTkld%,Carries,CarryTotDist,CarryPrgDist,PrgCarries,CarriesFinal3rd,CarriesPenArea,Miscontrols,Dispossessed,PassesReceived,PrgPassesReceived
Dion Moise Sahi,CIV,"MF,FW",Strasbourg,Ligue 1,21,2001,7.0,268,4,35,129,109,29,268,13,4,30.8,9,69.2,187,1154,503,13,10,4,22,6,179,42
Johan Mojica,COL,DF,Osasuna,La Liga,30,1992,22.7,1426,60,342,604,495,29,1426,45,17,37.8,25,55.6,675,3865,1785,57,52,13,46,10,799,117
Alberto Moleiro,ESP,"FW,MF",Las Palmas,La Liga,19,2003,20.0,977,8,109,441,453,59,977,116,57,49.1,54,46.6,681,4467,2389,86,67,24,60,27,773,184
Nahuel Molina,ARG,DF,Atlético Madrid,La Liga,25,1998,20.6,1482,46,373,628,490,44,1482,29,16,55.2,13,44.8,817,3231,1779,47,43,8,35,13,953,170
Florent Mollet,FRA,"MF,FW",Nantes,Ligue 1,31,1991,23.1,1298,27,170,628,508,58,1298,35,13,37.1,20,57.1,939,4799,1549,27,31,9,40,15,867,145
Jon Moncayola,ESP,MF,Osasuna,La Liga,25,1998,20.0,1182,22,211,644,329,13,1182,12,6,50.0,6,50.0,538,2237,998,14,10,2,20,13,759,46
Enzo Mongo,FRA,DF,Nantes,Ligue 1,18,2005,0.1,5,1,3,2,0,0,5,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Ilario Monterisi,ITA,DF,Frosinone,Serie A,21,2001,16.3,1136,146,607,457,76,12,1136,9,5,55.6,4,44.4,590,2370,1220,4,5,0,4,3,731,18
César Montes,MEX,DF,Almería,La Liga,26,1997,19.9,1156,148,650,468,43,23,1156,3,3,100.0,0,0.0,593,2990,1805,7,5,1,7,1,730,2
Gonzalo Montiel,ARG,DF,Nott'ham Forest,Premier League,26,1997,8.9,473,47,175,185,117,13,473,1,1,100.0,0,0.0,210,932,577,10,10,1,7,3,239,32
Lorenzo Montipò,ITA,GK,Hellas Verona,Serie A,27,1996,37.0,1385,1055,1375,9,1,1,1385,0,0,,0,,689,3602,1933,0,0,0,2,0,599,0
Kieffer Moore,WAL,"FW,MF",Bournemouth,Premier League,30,1992,1.2,53,0,2,21,30,12,53,3,1,33.3,1,33.3,29,93,34,2,0,0,3,1,47,15
Mikey Moore,ENG,MF,Tottenham,Premier League,15,2007,0.0,8,1,1,3,4,0,8,1,0,0.0,1,100.0,4,44,41,2,1,0,1,0,5,2
Álvaro Morata,ESP,FW,Atlético Madrid,La Liga,30,1992,21.2,616,28,87,246,287,123,615,36,17,47.2,16,44.4,344,1587,693,22,13,17,40,31,432,88
Diego Moreira,POR,"FW,MF",Lyon,Ligue 1,18,2004,3.0,148,2,24,74,51,9,148,9,2,22.2,7,77.8,120,795,355,10,5,3,13,6,108,23
Alberto Moreno,ESP,DF,Villarreal,La Liga,31,1992,16.5,885,53,279,349,266,27,885,10,5,50.0,4,40.0,402,2042,1033,26,21,2,17,3,523,79
Álex Moreno,ESP,DF,Aston Villa,Premier League,30,1993,11.5,690,40,246,235,213,29,690,35,15,42.9,17,48.6,364,2332,1106,32,20,10,14,6,383,83
Gerard Moreno,ESP,FW,Villarreal,La Liga,31,1992,24.6,1273,32,135,594,558,125,1270,84,43,51.2,36,42.9,768,4065,1591,48,41,23,49,53,1015,199
Jorge Moreno,ESP,DF,Osasuna,La Liga,22,2001,0.2,14,5,9,4,1,0,14,0,0,,0,,2,7,0,0,0,0,0,0,4,0
Mateu Morey,ESP,DF,Dortmund,Bundesliga,23,2000,1.2,100,5,46,41,13,2,100,1,1,100.0,0,0.0,67,315,172,3,2,0,2,1,68,4
Ilaix Moriba,GUI,"MF,FW",Getafe,La Liga,20,2003,6.7,289,9,30,176,87,14,289,14,4,28.6,8,57.1,158,817,302,8,8,2,14,6,181,19
Manu Morlanes,ESP,MF,Mallorca,La Liga,24,1999,17.9,965,29,177,589,212,22,965,29,21,72.4,7,24.1,524,2993,1437,29,31,4,17,17,618,31
Nikola Moro,CRO,MF,Bologna,Serie A,25,1998,9.3,664,16,128,401,142,9,664,10,5,50.0,5,50.0,393,2028,896,21,21,2,9,11,501,38
Carlton Morris,ENG,"FW,MF",Luton Town,Premier League,27,1995,31.8,1071,63,123,501,457,136,1066,55,31,56.4,20,36.4,548,2855,1152,37,32,18,54,53,799,120
Cristhian Mosquera,ESP,DF,Valencia,La Liga,19,2004,34.2,1980,274,1105,841,46,15,1980,7,6,85.7,1,14.3,1111,5497,2731,14,6,3,15,4,1240,4
Yerson Mosquera,COL,DF,Villarreal,La Liga,22,2001,13.7,885,142,497,324,67,21,885,10,4,40.0,4,40.0,438,2218,1116,8,8,2,5,4,535,12
Dany Mota,POR,"FW,MF",Monza,Serie A,25,1998,22.8,1028,22,101,434,504,93,1028,49,16,32.7,28,57.1,696,5390,2771,112,82,32,43,30,785,152
Lebo Mothiba,RSA,FW,Strasbourg,Ligue 1,27,1996,6.9,183,13,17,64,103,37,183,5,4,80.0,1,20.0,141,806,280,8,6,5,16,11,152,27
Youssoufa Moukoko,GER,FW,Dortmund,Bundesliga,18,2004,6.9,199,5,20,86,99,24,199,24,11,45.8,10,41.7,126,685,291,16,8,10,21,10,131,27
Steve Mounié,BEN,FW,Brest,Ligue 1,28,1994,19.7,673,22,39,322,316,119,673,18,11,61.1,7,38.9,415,2462,717,22,23,6,58,17,537,111
Mason Mount,ENG,"MF,FW",Manchester Utd,Premier League,24,1999,5.7,289,11,44,125,125,17,289,12,4,33.3,6,50.0,152,797,321,9,5,2,11,6,180,34
Samuel Moutoussamy,COD,MF,Nantes,Ligue 1,26,1996,12.3,634,20,144,361,134,21,634,12,5,41.7,6,50.0,446,2333,1197,20,17,2,19,9,393,33
Loris Mouyokolo,FRA,DF,Lorient,Ligue 1,22,2001,1.0,66,10,51,14,1,0,66,0,0,,0,,50,217,110,1,0,0,0,0,48,0
Divin Mubama,ENG,FW,West Ham,Premier League,18,2004,0.9,32,0,3,20,9,1,32,0,0,,0,,18,41,12,0,1,0,6,0,24,5
Mykhailo Mudryk,UKR,FW,Chelsea,Premier League,22,2001,17.5,777,14,116,255,420,78,777,81,39,48.1,31,38.3,509,4183,2418,92,56,36,54,22,572,139
François Mughe,CMR,"MF,DF",Marseille,Ligue 1,19,2004,2.0,73,1,9,16,48,4,73,8,2,25.0,6,75.0,57,567,232,7,8,1,10,1,53,16
Nordi Mukiele,FRA,DF,Paris S-G,Ligue 1,25,1997,8.8,676,62,278,296,107,15,676,11,8,72.7,1,9.1,480,2242,996,12,6,3,15,11,444,26
Samuele Mulattieri,ITA,"FW,MF",Sassuolo,Serie A,22,2000,5.1,188,4,11,102,77,21,188,16,4,25.0,8,50.0,101,552,240,8,8,7,20,13,130,38
Andreas Müller,GER,MF,Darmstadt 98,Bundesliga,23,2000,3.9,208,6,51,126,34,1,208,2,0,0.0,2,100.0,98,506,189,3,4,0,4,2,131,7
Jannik Müller,GER,"DF,MF",Darmstadt 98,Bundesliga,29,1994,12.6,687,61,332,312,51,5,687,4,2,50.0,2,50.0,314,1546,807,8,5,0,10,3,369,7
Kevin Müller,GER,GK,Heidenheim,Bundesliga,32,1991,34.0,1574,1241,1560,14,0,0,1574,0,0,,0,,883,4548,2524,0,0,0,2,0,716,0
Marcus Müller,GER,MF,Mainz 05,Bundesliga,20,2002,0.2,8,0,0,1,7,3,8,0,0,,0,,0,0,0,0,0,0,0,0,5,0
Thomas Müller,GER,"MF,FW",Bayern Munich,Bundesliga,33,1989,18.4,961,9,65,356,547,113,961,21,11,52.4,8,38.1,529,2454,1384,38,36,9,27,23,761,188
Abdul Mumin,GHA,DF,Rayo Vallecano,La Liga,25,1998,18.8,956,127,578,359,25,8,956,4,2,50.0,1,25.0,492,2318,989,6,2,0,7,3,558,4
Marshall Munetsi,ZIM,MF,Reims,Ligue 1,27,1996,24.1,836,50,161,433,253,72,836,33,10,30.3,21,63.6,487,2475,935,19,17,1,51,17,439,81
Iker Muniain,ESP,"MF,FW",Athletic Club,La Liga,30,1992,6.6,479,4,32,256,192,24,479,31,13,41.9,16,51.6,304,1446,659,18,13,4,16,11,367,50
Rodrigo Muniz,BRA,FW,Fulham,Premier League,22,2001,17.7,462,30,45,201,220,118,462,20,5,25.0,13,65.0,257,788,258,8,4,4,54,34,343,76
Aihen Muñoz,ESP,DF,Real Sociedad,La Liga,25,1997,12.5,838,44,244,418,181,6,838,19,10,52.6,7,36.8,372,2000,917,24,23,1,14,8,429,23
Daniel Muñoz,COL,"DF,MF",Crystal Palace,Premier League,27,1996,16.0,947,54,262,411,284,42,947,28,13,46.4,12,42.9,385,1841,873,25,17,5,21,7,465,80
Iker Muñoz,ESP,MF,Osasuna,La Liga,20,2002,20.6,1200,68,251,761,192,28,1200,19,5,26.3,9,47.4,597,2583,1114,17,14,3,21,4,749,23
Javier Muñoz,ESP,MF,Las Palmas,La Liga,28,1995,29.3,1560,30,235,897,437,47,1560,35,14,40.0,19,54.3,836,3819,1571,33,28,4,41,24,1172,126
Finley Munroe,ENG,MF,Aston Villa,Premier League,18,2005,0.0,1,0,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,1,0
Arijanet Muric,KVX,GK,Burnley,Premier League,24,1998,10.0,635,361,573,62,0,0,635,0,0,,0,,418,2331,1453,0,0,0,0,0,392,0
Luis Muriel,COL,"FW,MF",Atalanta,Serie A,32,1991,4.5,313,1,6,129,180,25,313,22,7,31.8,9,40.9,203,1292,645,19,16,5,14,18,254,57
Murillo,BRA,DF,Nott'ham Forest,Premier League,21,2002,31.0,1850,359,1045,731,94,30,1850,35,20,57.1,15,42.9,985,5473,3400,22,14,3,20,15,1091,7
Vedat Muriqi,KVX,FW,Mallorca,La Liga,29,1994,25.9,953,28,70,486,405,116,950,27,13,48.1,14,51.9,490,2153,617,20,16,8,82,34,748,134
Alex Murphy,IRL,"DF,FW",Newcastle Utd,Premier League,19,2004,0.1,21,0,4,15,2,0,21,0,0,,0,,16,72,37,0,0,0,1,0,16,0
Jacob Murphy,ENG,"FW,DF",Newcastle Utd,Premier League,28,1995,13.2,666,24,111,229,339,53,666,27,13,48.1,13,48.1,381,2179,981,33,27,15,19,14,434,113
Yunus Musah,USA,"MF,FW",Milan,Serie A,20,2002,16.4,831,27,173,383,291,20,831,47,22,46.8,20,42.6,520,3554,2034,48,39,6,32,15,580,77
Jamal Musiala,GER,"MF,FW",Bayern Munich,Bundesliga,20,2003,19.5,1090,5,86,409,630,132,1090,154,87,56.5,59,38.3,736,4982,2825,103,60,33,66,51,864,163
Florent Muslija,KVX,"MF,FW",Freiburg,Bundesliga,25,1998,1.2,97,0,22,41,34,4,97,2,1,50.0,0,0.0,52,335,153,6,2,2,5,2,63,7
Juan Musso,ARG,GK,Atalanta,Serie A,29,1994,11.0,396,331,392,5,0,0,396,0,0,,0,,248,1433,921,0,0,0,2,0,192,0
Kingstone Mutandwa,ZAM,"FW,MF",Cagliari,Serie A,20,2003,0.4,22,2,4,12,7,2,22,3,1,33.3,2,66.7,10,53,28,1,1,0,3,0,12,2
Yvon Mvogo,SUI,GK,Lorient,Ligue 1,29,1994,34.0,1239,1056,1235,4,0,0,1239,1,1,100.0,0,0.0,875,4776,2834,0,0,0,0,0,577,0
Joel Mvuka,NOR,"DF,FW",Lorient,Ligue 1,20,2002,2.2,75,3,12,27,38,2,75,13,3,23.1,8,61.5,53,346,94,4,3,0,2,2,46,16
Junior Mwanga,FRA,"MF,FW",Strasbourg,Ligue 1,20,2003,16.1,714,44,188,370,168,25,714,46,28,60.9,15,32.6,471,3113,1427,28,20,6,32,24,425,37
Phillipp Mwene,AUT,DF,Mainz 05,Bundesliga,29,1994,22.2,1151,43,302,480,381,29,1151,32,15,46.9,13,40.6,508,3246,1571,50,32,6,26,14,587,93
Vitaliy Mykolenko,UKR,DF,Everton,Premier League,24,1999,27.4,1501,123,531,611,374,30,1501,31,18,58.1,11,35.5,608,2518,1028,14,22,0,39,11,691,68
Joakim Mæhle,DEN,"DF,MF",Wolfsburg,Bundesliga,26,1997,27.2,1851,85,521,814,536,56,1851,58,22,37.9,29,50.0,963,5547,3021,84,60,12,35,15,1051,137
Obite N'Dicka,CIV,DF,Roma,Serie A,23,1999,24.1,1770,230,860,843,81,13,1770,3,2,66.7,1,33.3,1164,5998,3599,26,22,1,7,4,1345,11
Kévin N'Doram,FRA,MF,Metz,Ligue 1,27,1996,17.8,771,48,226,470,83,8,771,12,4,33.3,6,50.0,482,2462,1006,12,11,0,15,8,445,3
Nathan N'Goumou,FRA,"FW,MF",Gladbach,Bundesliga,23,2000,15.4,652,19,102,253,306,68,652,58,20,34.5,32,55.2,403,2906,1385,52,38,25,32,14,460,150
Stanley N'Soki,FRA,DF,Hoffenheim,Bundesliga,24,1999,7.0,500,53,210,237,58,2,500,15,9,60.0,6,40.0,261,1176,615,7,7,0,7,1,288,14
Nacho,ESP,DF,Real Madrid,La Liga,33,1990,19.4,1418,202,724,632,67,18,1418,6,2,33.3,3,50.0,821,3372,2023,13,10,1,7,0,1028,9
Bilal Nadir,FRA,"MF,FW",Marseille,Ligue 1,19,2003,1.3,59,0,6,39,15,3,59,2,1,50.0,0,0.0,43,282,122,3,3,1,3,0,44,7
Mahamadou Nagida,CMR,DF,Rennes,Ligue 1,18,2005,1.2,82,0,15,30,39,6,82,5,3,60.0,1,20.0,62,413,251,5,6,2,2,1,53,11
Marvelous Nakamba,ZIM,MF,Luton Town,Premier League,29,1994,12.6,546,30,133,320,101,3,546,10,3,30.0,5,50.0,224,1064,344,1,8,0,10,4,251,5
Keito Nakamura,JPN,"FW,MF",Reims,Ligue 1,23,2000,15.3,570,11,78,227,280,66,570,32,19,59.4,13,40.6,424,2780,1412,48,24,17,34,28,396,141
Nahitan Nández,URU,"MF,DF",Cagliari,Serie A,27,1995,26.0,1143,40,229,476,463,45,1142,49,28,57.1,17,34.7,557,3433,1808,57,22,10,40,37,656,89
Matija Nastasić,SRB,DF,Mallorca,La Liga,30,1993,25.1,1253,186,667,552,37,13,1253,0,0,,0,,578,2737,1467,11,3,0,5,2,687,4
Natan,BRA,DF,Napoli,Serie A,22,2001,10.6,756,70,327,384,50,8,756,5,2,40.0,2,40.0,470,2769,1512,15,7,0,10,1,552,11
Lapo Nava,ITA,GK,Milan,Serie A,19,2004,0.0,2,2,2,0,0,0,2,0,0,,0,,1,1,0,0,0,0,0,0,1,0
Roberto Navarro,ESP,"MF,FW",Cádiz,La Liga,21,2002,21.0,1040,14,144,437,491,48,1040,116,54,46.6,55,47.4,659,4823,2530,81,69,15,60,37,673,119
Jesús Navas,ESP,DF,Sevilla,La Liga,37,1985,22.3,1453,58,374,596,489,17,1453,20,13,65.0,7,35.0,782,3869,2044,54,39,9,21,4,905,141
Keylor Navas,CRC,GK,Paris S-G,Ligue 1,36,1986,4.0,103,91,102,1,0,0,103,0,0,,0,,78,316,123,0,0,0,0,0,56,0
Michel Ndary Adopo,FRA,MF,Atalanta,Serie A,23,2000,1.2,99,4,14,58,29,4,99,2,2,100.0,0,0.0,57,332,151,3,3,1,6,2,78,16
Youssouf Ndayishimiye,BDI,"MF,DF",Nice,Ligue 1,24,1998,19.0,1516,87,435,981,110,18,1516,15,11,73.3,3,20.0,1178,5913,2546,16,17,1,14,14,1129,13
Bassirou Ndiaye,SEN,FW,Lorient,Ligue 1,21,2002,1.7,69,1,11,39,23,3,69,7,2,28.6,5,71.4,49,324,75,1,2,0,12,5,43,7
Iliman Ndiaye,SEN,"FW,MF",Marseille,Ligue 1,23,2000,18.0,771,12,78,302,411,73,771,79,44,55.7,30,38.0,611,4042,1500,51,32,15,42,41,571,152
Massamba Ndiaye,SEN,GK,Clermont Foot,Ligue 1,21,2001,4.0,188,147,185,3,0,0,188,0,0,,0,,141,693,375,0,0,0,0,0,95,0
Rassoul Ndiaye,SEN,"MF,FW",Le Havre,Ligue 1,21,2001,5.8,328,13,81,188,65,2,328,14,8,57.1,6,42.9,233,1243,502,7,8,0,8,6,207,16
Michael Ndiweni,ENG,FW,Newcastle Utd,Premier League,19,2003,0.0,2,0,0,2,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Cher Ndour,ITA,MF,Paris S-G,Ligue 1,19,2004,0.3,30,0,4,21,6,0,30,1,1,100.0,0,0.0,25,90,20,0,0,0,2,0,22,1
Dan Ndoye,SUI,"FW,MF",Bologna,Serie A,22,2000,19.7,872,19,127,346,423,74,872,93,34,36.6,43,46.2,593,4896,2713,88,56,30,57,26,646,173
Joseph Nduquidi,FRA,"MF,DF",Metz,Ligue 1,18,2004,8.3,289,21,82,172,43,7,289,5,1,20.0,4,80.0,177,1094,542,6,12,1,12,4,153,4
Loïc Nego,HUN,"DF,MF",Le Havre,Ligue 1,32,1991,17.3,784,27,149,367,281,30,784,33,13,39.4,18,54.5,537,2909,1344,30,36,4,15,9,480,102
Álvaro Negredo,ESP,"FW,MF",Cádiz,La Liga,37,1985,0.6,32,0,3,11,19,5,32,2,2,100.0,0,0.0,17,57,15,0,0,0,3,0,19,0
Reiss Nelson,ENG,FW,Arsenal,Premier League,23,1999,3.0,188,8,30,67,96,13,188,7,1,14.3,6,85.7,129,729,281,9,5,4,11,4,128,26
Zack Nelson,ENG,"MF,DF",Luton Town,Premier League,18,2004,0.1,6,0,3,3,0,0,6,0,0,,0,,2,9,2,0,0,0,1,0,2,0
Neto,BRA,GK,Bournemouth,Premier League,34,1989,32.0,1138,949,1129,9,0,0,1138,2,2,100.0,0,0.0,635,3771,2495,0,0,0,0,0,474,0
Pedro Neto,POR,"FW,MF",Wolves,Premier League,23,2000,16.8,904,4,63,358,505,83,904,88,37,42.0,42,47.7,581,4915,2615,98,65,42,44,20,683,149
Luca Netz,GER,DF,Gladbach,Bundesliga,20,2003,24.7,1498,86,486,611,416,41,1498,48,23,47.9,21,43.8,761,3141,1564,46,33,9,34,28,843,99
Manuel Neuer,GER,GK,Bayern Munich,Bundesliga,37,1986,22.8,920,701,893,26,1,1,920,1,1,100.0,0,0.0,572,3020,1842,0,0,0,1,0,579,0
Florian Neuhaus,GER,MF,Gladbach,Bundesliga,26,1997,13.6,696,15,123,409,175,36,695,21,11,52.4,8,38.1,428,2227,1211,30,20,5,13,16,518,43
Carlos Neva,ESP,DF,Granada,La Liga,27,1996,35.0,2001,112,795,912,310,9,2001,19,7,36.8,10,52.6,915,3728,1984,43,29,0,31,12,1022,98
Jessic Ngankam,GER,"FW,MF",Mainz 05,Bundesliga,23,2000,2.0,58,1,3,26,30,10,58,7,5,71.4,1,14.3,42,233,84,3,3,4,4,8,41,11
Jessic Ngankam,GER,FW,Eint Frankfurt,Bundesliga,23,2000,3.1,84,1,4,41,40,11,83,8,3,37.5,5,62.5,59,232,54,2,2,1,8,8,63,17
Cyril Ngonge,BEL,"FW,MF",Hellas Verona,Serie A,23,2000,15.9,567,14,49,226,306,56,567,66,29,43.9,33,50.0,350,2467,1197,53,29,19,53,19,405,117
Cyril Ngonge,BEL,FW,Napoli,Serie A,23,2000,3.5,198,4,14,74,113,16,198,16,8,50.0,7,43.8,129,931,482,18,9,6,11,3,161,43
Steve Ngoura,FRA,"FW,MF",Le Havre,Ligue 1,18,2005,2.5,83,3,6,37,41,12,83,4,3,75.0,1,25.0,62,305,100,3,3,1,12,2,59,19
Moussa Niakhate,SEN,DF,Nott'ham Forest,Premier League,27,1996,16.2,926,121,465,367,104,7,926,3,3,100.0,0,0.0,502,2510,1184,13,12,1,4,3,535,6
M'Baye Niang,SEN,FW,Empoli,Serie A,28,1994,7.9,253,15,27,110,118,36,249,16,5,31.3,9,56.3,146,748,292,13,8,10,34,12,204,43
Tanguy Nianzou,FRA,DF,Sevilla,La Liga,21,2002,3.5,192,20,63,115,16,3,192,2,2,100.0,0,0.0,105,473,261,2,3,0,3,2,119,1
Shamar Nicholson,JAM,FW,Clermont Foot,Ligue 1,26,1997,16.5,536,18,39,279,223,74,534,26,8,30.8,17,65.4,378,2045,646,18,16,14,33,18,406,110
Rasmus Nicolaisen,DEN,DF,Toulouse,Ligue 1,26,1997,32.5,2027,325,980,989,64,44,2027,4,3,75.0,1,25.0,1343,6713,3528,5,5,0,10,2,1246,11
Moritz Nicolas,GER,GK,Gladbach,Bundesliga,25,1997,27.0,1119,939,1115,4,0,0,1119,0,0,,0,,739,3712,2118,0,0,0,0,0,591,0
Hans Nicolussi Caviglia,ITA,MF,Juventus,Serie A,23,2000,3.0,163,5,26,101,36,0,163,6,0,0.0,4,66.7,92,362,161,0,0,0,2,3,99,2
Saúl Ñíguez,ESP,MF,Atlético Madrid,La Liga,28,1994,15.3,940,67,255,480,210,36,940,15,8,53.3,5,33.3,429,2054,908,21,17,1,27,14,596,43
Justin Njinmah,GER,FW,Werder Bremen,Bundesliga,22,2000,11.3,378,5,39,145,206,57,378,67,26,38.8,32,47.8,248,1845,900,36,27,21,40,7,267,95
Eddie Nketiah,ENG,FW,Arsenal,Premier League,24,1999,12.0,371,5,18,148,207,75,371,30,8,26.7,15,50.0,236,1195,497,22,12,11,38,18,275,77
Niels Nkounkou,FRA,"DF,MF",Eint Frankfurt,Bundesliga,22,2000,14.5,1108,49,328,537,270,26,1108,81,46,56.8,34,42.0,588,3658,2088,55,34,13,22,10,607,62
Christopher Nkunku,FRA,"FW,MF",Chelsea,Premier League,25,1997,4.9,244,5,25,95,128,27,244,8,2,25.0,5,62.5,144,606,298,10,6,2,17,8,202,35
Felix Nmecha,GER,MF,Dortmund,Bundesliga,22,2000,11.3,598,32,129,316,158,28,598,19,9,47.4,6,31.6,340,2055,920,19,20,3,17,13,412,28
Lukas Nmecha,GER,FW,Wolfsburg,Bundesliga,24,1998,0.5,22,0,0,8,14,6,22,0,0,,0,,10,30,4,0,1,0,4,2,14,5
Peru Nolaskoain,ESP,"DF,MF",Athletic Club,La Liga,24,1998,0.1,10,0,6,5,0,0,10,0,0,,0,,4,19,1,0,0,0,0,0,5,0
Joseph Nonge,BEL,MF,Juventus,Serie A,18,2005,0.3,11,1,3,2,6,0,11,2,1,50.0,0,0.0,9,62,28,1,1,0,0,0,8,2
Jonathan Norbye,NOR,MF,RB Leipzig,Bundesliga,16,2007,0.0,1,0,0,1,0,0,1,0,0,,0,,1,2,1,0,0,0,0,0,1,0
Arnaud Nordin,FRA,"FW,MF",Montpellier,Ligue 1,25,1998,13.8,551,6,66,227,271,66,551,55,33,60.0,15,27.3,441,3428,1667,56,48,25,42,19,422,125
Rhys Norrington-Davies,WAL,DF,Sheffield Utd,Premier League,24,1999,1.2,77,4,26,38,14,1,77,1,1,100.0,0,0.0,46,266,119,3,1,0,2,2,47,6
Oliver Norwood,NIR,MF,Sheffield Utd,Premier League,32,1991,16.0,1068,65,327,575,170,6,1067,3,1,33.3,1,33.3,470,1695,666,3,5,0,9,4,630,10
Tijjani Noslin,NED,"FW,MF",Hellas Verona,Serie A,24,1999,14.9,526,23,53,198,282,54,526,25,8,32.0,16,64.0,292,1525,721,29,22,13,52,13,364,94
Randy Nteka,ANG,"FW,MF",Rayo Vallecano,La Liga,25,1997,6.4,284,13,34,122,131,36,283,17,7,41.2,8,47.1,156,784,404,12,7,6,18,20,199,35
Ernest Nuamah,GHA,"FW,MF",Lyon,Ligue 1,19,2003,20.4,983,27,128,324,561,108,983,122,51,41.8,63,51.6,753,6375,2990,105,66,38,68,31,722,237
Alexander Nübel,GER,GK,Stuttgart,Bundesliga,26,1996,30.0,1278,1050,1265,13,0,0,1278,0,0,,0,,762,3696,2160,0,0,0,0,0,733,0
Kasim Nuhu,GHA,DF,Hoffenheim,Bundesliga,28,1995,0.1,3,0,2,0,1,0,3,0,0,,0,,3,7,6,0,0,0,0,0,3,0
Matheus Nunes,POR,MF,Wolves,Premier League,24,1998,2.0,131,4,30,66,40,6,131,17,11,64.7,4,23.5,93,634,336,7,6,3,3,4,95,9
Matheus Nunes,POR,MF,Manchester City,Premier League,24,1998,7.3,529,13,59,234,243,36,529,23,9,39.1,13,56.5,347,2001,964,28,22,10,19,12,438,58
Darwin Núñez,URU,FW,Liverpool,Premier League,24,1999,22.7,777,13,41,224,526,192,776,44,15,34.1,20,45.5,468,2694,1279,58,35,36,53,29,575,206
Unai Núñez,ESP,DF,Celta Vigo,La Liga,26,1997,31.1,2025,278,1049,886,102,39,2025,12,10,83.3,2,16.7,1086,5296,2799,10,10,2,31,5,1131,2
Fabian Nürnberger,BUL,"DF,MF",Darmstadt 98,Bundesliga,24,1999,16.8,1043,28,237,479,332,26,1043,33,18,54.5,15,45.5,584,3317,1546,35,26,7,15,14,670,91
Ethan Nwaneri,ENG,FW,Arsenal,Premier League,16,2007,0.2,20,0,0,9,11,2,20,1,0,0.0,0,0.0,16,123,66,2,2,0,0,0,17,1
Simeon Nwankwo,NGA,FW,Salernitana,Serie A,31,1992,7.6,219,4,11,115,94,34,219,2,1,50.0,1,50.0,122,411,89,6,3,6,31,19,167,39
Gerzino Nyamsi,FRA,DF,Strasbourg,Ligue 1,26,1997,12.1,739,122,416,314,13,10,739,3,3,100.0,0,0.0,552,2838,1185,3,1,0,5,1,489,3
Ørjan Nyland,NOR,GK,Sevilla,La Liga,32,1990,24.0,845,707,841,4,0,0,845,0,0,,0,,436,2466,1395,0,0,0,2,0,312,1
Rabby Nzingoula,CGO,"MF,FW",Strasbourg,Ligue 1,17,2005,1.5,68,3,16,31,23,2,68,4,2,50.0,2,50.0,40,283,125,3,3,1,3,2,33,6
M'Bala Nzola,ANG,FW,Fiorentina,Serie A,26,1996,17.2,546,24,37,192,322,89,545,30,14,46.7,14,46.7,338,1744,490,21,15,10,65,38,419,143
Christian Nørgaard,DEN,MF,Brentford,Premier League,29,1994,27.8,1846,99,522,944,388,57,1846,11,6,54.5,4,36.4,873,3367,1633,15,27,3,21,15,1089,42
Jake O'Brien,IRL,DF,Lyon,Ligue 1,22,2001,26.3,1631,206,856,724,63,28,1631,9,7,77.8,1,11.1,1197,6411,3451,15,8,0,7,5,1105,2
Mark O'Mahony,IRL,FW,Brighton,Premier League,18,2005,0.7,27,2,6,15,6,2,27,0,0,,0,,16,66,10,0,0,0,4,0,21,0
Dara O'Shea,IRL,DF,Burnley,Premier League,24,1999,32.1,2094,306,969,992,142,49,2094,2,1,50.0,1,50.0,1112,5725,3525,32,14,1,11,1,1306,10
Michael Obafemi,IRL,"FW,MF",Burnley,Premier League,23,2000,0.2,9,0,0,3,6,4,9,3,3,100.0,0,0.0,6,32,11,0,0,0,0,1,6,3
Adam Obert,SVK,DF,Cagliari,Serie A,20,2002,10.5,587,61,256,281,52,3,587,5,3,60.0,1,20.0,283,1533,857,14,6,1,9,2,322,5
Pedro Obiang,EQG,MF,Sassuolo,Serie A,31,1992,5.0,229,19,66,127,41,1,229,3,2,66.7,1,33.3,118,462,183,4,3,0,1,1,131,2
Jan Oblak,SVN,GK,Atlético Madrid,La Liga,30,1993,38.0,1094,1014,1094,0,0,0,1094,1,1,100.0,0,0.0,557,2965,1789,0,0,0,1,1,425,0
Brian Ocampo,URU,"MF,FW",Cádiz,La Liga,24,1999,2.8,179,1,20,76,90,6,179,20,10,50.0,8,40.0,123,1011,548,18,15,1,17,10,130,25
Lucas Ocampos,ARG,"FW,MF",Sevilla,La Liga,29,1994,31.9,1717,30,224,657,871,125,1716,130,48,36.9,66,50.8,963,6343,2887,117,77,35,99,56,1171,265
Guillermo Ochoa,MEX,GK,Salernitana,Serie A,38,1985,21.0,718,602,714,4,0,0,718,0,0,,0,,311,1876,1194,0,0,0,1,0,248,0
