Player,Nation,Pos,Squad,Age,Born,90s,Touches,TouchesDefPen,TouchesDef3rd,TouchesMid3rd,TouchesAtt3rd,TouchesAttPen,LiveTouches,TakeOnsAtt,TakeOnsSucc,TakeOnsSucc%,TakeOnsTkld,TakeOnsTkld%,Carries,CarryTotDist,CarryPrgDist,PrgCarries,CarriesFinal3rd,CarriesPenArea,Miscontrols,Dispossessed,PassesReceived,PrgPassesReceived
Iván Fresneda,ESP,"MF,DF",Sporting CP,18,2004,0.4,37,2,11,15,12,2,37,1,0,0.0,1,100.0,18,130,90,3,0,2,3,0,19,3
Godfried Frimpong,NED,DF,Moreirense,24,1999,22.4,1401,90,499,581,326,13,1401,28,12,42.9,15,53.6,585,2553,1079,24,14,3,26,7,715,79
Kanya Fujimoto,JPN,MF,Gil Vicente FC,24,1999,22.2,1009,14,105,507,405,59,1008,22,10,45.5,11,50.0,549,2577,1355,41,29,7,31,15,744,102
Taichi Fukui,JPN,MF,Portimonense,19,2004,6.6,229,4,37,128,65,6,229,5,1,20.0,3,60.0,117,555,227,7,2,3,10,6,135,11
Galeno,BRA,"FW,MF",Porto,25,1997,24.9,1221,29,108,324,809,170,1219,82,33,40.2,42,51.2,711,5367,2769,107,60,45,54,29,830,312
Nino Galović,CRO,DF,Arouca,31,1992,16.0,999,117,538,449,15,8,999,1,1,100.0,0,0.0,576,2619,1330,3,0,0,4,1,693,1
Fabrício Garcia,CPV,"FW,MF",Estoril,22,2001,3.7,133,2,23,39,73,17,133,19,11,57.9,6,31.6,84,601,320,11,4,6,11,6,80,19
Bruno Gaspar,ANG,"MF,DF",Vitória,30,1993,25.4,1601,42,317,701,593,51,1601,28,11,39.3,15,53.6,721,3050,1628,46,35,8,37,13,869,212
Mory Gbane,CIV,MF,Gil Vicente FC,22,2000,21.2,1133,81,326,700,123,27,1133,31,19,61.3,9,29.0,495,2536,1010,16,4,4,24,17,614,14
André Geraldes,POR,"MF,DF",Casa Pia,32,1991,6.7,351,19,121,160,72,5,351,8,1,12.5,7,87.5,137,573,272,5,3,1,9,3,176,22
Saviour Godwin,NGA,"FW,MF",Casa Pia,26,1996,3.8,137,0,15,47,80,18,136,18,8,44.4,6,33.3,89,803,459,23,10,6,14,9,93,31
Eulânio Ângelo Chipela Gomes,GNB,MF,Estrela,29,1994,6.5,325,6,59,145,126,9,325,19,7,36.8,11,57.9,145,770,379,16,11,4,23,7,183,31
Rodrigo Gomes,POR,"MF,DF",Estoril,20,2003,27.2,1226,49,285,462,498,102,1226,71,28,39.4,41,57.7,649,4650,2772,93,59,30,67,26,685,174
Vítor Gomes,POR,MF,Rio Ave,35,1987,3.6,219,10,48,154,19,1,219,2,2,100.0,0,0.0,86,368,126,0,0,0,4,1,136,1
Victor Gomez,ESP,DF,Braga,23,2000,22.6,1584,63,431,697,463,26,1584,18,9,50.0,6,33.3,750,3812,1916,41,39,6,23,7,954,174
Nuno Gonçalo Moreira,POR,"FW,MF",Casa Pia,24,1999,11.3,523,8,73,232,223,24,523,34,17,50.0,14,41.2,273,1297,518,14,9,5,26,9,360,58
Nuno Gonçalo Moreira,POR,"FW,MF",Vizela,24,1999,10.7,479,10,64,195,229,36,479,44,15,34.1,26,59.1,263,1393,676,20,16,5,24,14,300,69
João Gonçalves,POR,GK,Boavista,22,2000,34.0,1025,891,1018,9,0,0,1025,0,0,,0,,439,2406,1438,0,0,0,0,0,299,0
Jota Gonçalves,POR,DF,Vizela,23,2000,16.1,1134,148,558,545,35,12,1134,1,0,0.0,1,100.0,596,2739,1456,9,4,1,4,5,729,3
Pedro Gonçalves,POR,"FW,MF",Sporting CP,25,1998,28.6,1589,10,131,614,858,139,1589,82,29,35.4,48,58.5,913,4282,2172,73,58,36,59,29,1100,211
Vítor Gonçalves,POR,MF,Farense,31,1992,7.7,345,24,84,154,109,12,345,10,4,40.0,4,40.0,139,771,311,8,4,1,9,2,187,24
Cristo González,ESP,"FW,MF",Arouca,25,1997,30.9,1282,16,97,600,606,124,1276,80,35,43.8,39,48.8,737,3671,1950,65,47,23,77,50,986,223
Nicolás González,ESP,MF,Porto,21,2002,18.9,1312,16,159,794,367,56,1312,38,26,68.4,10,26.3,716,3080,1621,30,28,4,35,20,966,49
Tiago Gouveia,POR,FW,Benfica,22,2001,6.0,318,1,32,120,170,30,318,35,15,42.9,16,45.7,179,1051,493,15,10,8,14,13,238,58
João Graça,POR,MF,Rio Ave,28,1995,13.3,749,14,127,443,186,13,749,34,10,29.4,21,61.8,417,2351,984,25,22,2,34,18,524,31
Marko Grujić,SRB,MF,Porto,27,1996,3.2,256,13,51,162,44,8,256,5,2,40.0,3,60.0,121,535,267,3,1,1,4,1,155,3
Gonçalo Guedes,POR,"FW,MF",Benfica,26,1996,1.4,106,0,3,36,68,12,106,8,5,62.5,1,12.5,71,371,184,9,2,4,7,2,85,25
Guga,POR,"DF,MF",Portimonense,19,2003,17.0,778,42,247,322,214,18,778,38,17,44.7,18,47.4,325,1650,687,24,12,6,38,12,348,75
Ricardo Guimarães,MOZ,MF,Chaves,27,1995,13.9,721,38,160,429,144,9,721,28,16,57.1,10,35.7,348,1859,927,14,16,2,23,15,450,24
Rafik Guitane,FRA,"FW,MF",Estoril,24,1999,30.1,1379,6,110,687,619,86,1379,196,108,55.1,76,38.8,965,7539,4410,145,134,37,72,70,1087,174
Raphael Guzzo,POR,"MF,FW",Chaves,28,1995,13.2,688,24,135,376,182,20,688,17,8,47.1,6,35.3,364,1710,779,15,16,1,18,10,476,40
Viktor Gyökeres,SWE,FW,Sporting CP,25,1998,32.4,1278,26,35,396,862,282,1273,156,68,43.6,79,50.6,827,5357,2553,114,60,85,121,52,1021,355
Justin de Haas,NED,DF,Famalicão,23,2000,17.8,1208,161,755,408,49,25,1208,4,1,25.0,3,75.0,710,3131,1483,2,2,0,7,3,809,1
Yanis Hamache,ALG,DF,Arouca,24,1999,0.5,41,1,17,11,13,0,41,1,1,100.0,0,0.0,18,87,45,1,2,0,0,0,26,9
Tomás Händel,POR,MF,Vitória,22,2000,28.0,1489,27,208,964,336,18,1489,37,23,62.2,9,24.3,741,3952,2040,51,26,4,19,24,952,46
Héctor,ESP,FW,Chaves,27,1995,28.8,819,26,91,471,266,86,813,34,15,44.1,17,50.0,411,1589,550,11,10,4,80,33,577,73
Gustavo Henrique,BRA,"DF,MF",Estrela,24,1999,1.4,74,3,14,24,36,8,74,1,0,0.0,1,100.0,30,153,63,2,2,0,5,2,36,10
Morten Hjulmand,DEN,MF,Sporting CP,24,1999,24.3,1620,46,270,1065,296,14,1620,14,8,57.1,3,21.4,926,3060,1167,5,18,1,22,18,1125,26
Jordan Holsgrove,SCO,MF,Estoril,23,1999,13.0,1089,33,275,676,143,5,1089,12,3,25.0,8,66.7,633,2938,1163,14,14,1,9,5,778,9
André Horta,POR,MF,Braga,26,1996,6.1,619,8,71,358,196,8,619,14,6,42.9,6,42.9,395,1888,991,16,21,1,8,6,474,23
Ricardo Horta,POR,"FW,MF",Braga,28,1994,26.0,1346,24,130,597,627,102,1346,33,15,45.5,14,42.4,768,3046,1388,37,33,9,52,25,992,180
André Inácio,BRA,"FW,MF",Estrela,21,2002,13.3,496,6,56,212,246,51,496,61,21,34.4,34,55.7,314,2090,1041,43,26,8,53,17,330,79
Gonçalo Inácio,POR,DF,Sporting CP,21,2001,27.6,2647,211,872,1649,138,16,2647,21,11,52.4,8,38.1,1902,8880,5689,35,30,0,11,6,2034,8
Hernani Infande,POR,"FW,MF",Moreirense,22,2001,0.9,52,1,7,27,19,2,52,5,1,20.0,4,80.0,33,250,75,3,2,0,4,2,32,4
Fabrício Isidoro,BRA,MF,Farense,31,1992,18.5,915,45,201,539,183,23,915,38,16,42.1,18,47.4,463,2500,1032,21,15,9,38,21,546,48
Ismael,POR,MF,Moreirense,24,1999,6.2,330,22,106,194,32,1,330,4,3,75.0,1,25.0,149,694,354,5,3,1,5,3,206,4
Franco Israel,URU,GK,Sporting CP,23,2000,10.0,250,232,250,0,0,0,250,0,0,,0,,149,551,326,0,0,0,0,0,142,0
Abass Issah,GHA,"MF,FW",Chaves,24,1998,3.4,110,0,13,54,46,13,110,10,7,70.0,2,20.0,76,551,281,8,3,4,9,8,84,24
Léo Jabá,BRA,"FW,MF",Estrela,24,1998,24.7,902,17,131,363,434,105,901,72,28,38.9,38,52.8,571,4231,2269,88,52,34,68,41,653,167
Ivan Jaime Pajuelo,ESP,"MF,FW",Porto,22,2000,6.3,407,3,39,174,197,18,407,26,9,34.6,11,42.3,231,1231,584,14,10,3,18,5,282,43
Jajá,BRA,"FW,MF",Casa Pia,22,2001,4.8,203,0,32,75,106,24,203,37,18,48.6,17,45.9,114,1314,740,25,15,13,18,12,124,36
Jardel,GNB,"FW,MF",Vizela,25,1997,2.1,110,3,10,53,48,9,110,15,5,33.3,9,60.0,80,544,207,9,2,4,13,4,88,20
Jason,ESP,"FW,MF",Arouca,29,1994,28.5,1230,16,144,522,584,74,1230,84,29,34.5,46,54.8,670,4316,1851,51,49,16,57,35,836,234
Sylvester Jasper,BUL,"FW,MF",Portimonense,21,2001,18.6,677,13,107,290,294,37,677,60,21,35.0,30,50.0,425,2740,1287,50,35,9,53,25,489,107
Anderson Jesus,BRA,DF,Vizela,28,1995,27.7,1412,231,809,575,34,23,1412,3,2,66.7,0,0.0,721,3448,1749,7,4,0,14,2,867,0
Jhonatan,BRA,GK,Rio Ave,32,1991,26.0,1025,917,1021,3,1,0,1025,0,0,,0,,528,2790,1438,0,0,0,0,0,427,1
Jo,BRA,"FW,MF",Chaves,28,1995,11.3,347,17,33,151,167,55,347,18,3,16.7,13,72.2,182,816,293,7,10,4,46,21,282,45
Joca,POR,"FW,MF",Rio Ave,27,1996,19.0,740,17,112,365,285,38,740,69,31,44.9,30,43.5,451,2515,1206,38,33,10,49,20,500,78
Nemanja Jović,SRB,MF,Estoril,20,2002,0.2,3,0,1,1,1,0,3,0,0,,0,,2,20,5,0,1,0,0,0,2,1
Luiz Lúcio Reis Júnior,BRA,GK,Famalicão,22,2001,33.0,1251,1079,1241,10,0,0,1251,0,0,,0,,671,3151,1863,0,0,0,0,0,505,0
David Jurásek,CZE,DF,Benfica,22,2000,2.9,236,15,68,99,74,4,236,11,4,36.4,6,54.5,119,635,302,8,5,2,8,2,136,29
Samuel Justo,POR,MF,Casa Pia,19,2004,6.7,378,20,85,208,88,7,378,10,3,30.0,6,60.0,189,878,383,8,6,0,16,9,240,23
Kaio,BRA,FW,Vitória,19,2004,4.7,196,1,17,80,104,7,196,21,6,28.6,12,57.1,113,769,291,6,7,2,16,10,140,27
Kazu,BRA,"DF,FW",Gil Vicente FC,23,2000,0.6,55,0,19,25,11,0,55,1,1,100.0,0,0.0,34,227,135,4,3,0,1,0,39,5
Keliano,ANG,MF,Estrela,20,2003,1.3,65,6,18,41,6,1,65,0,0,,0,,23,85,21,0,0,0,1,2,35,3
Kewin,BRA,GK,Moreirense,27,1995,29.8,1198,1028,1194,4,0,0,1198,0,0,,0,,635,2691,1762,0,0,0,1,0,569,0
Kialonda,ANG,DF,Estrela,25,1997,26.1,1824,201,1009,753,77,26,1824,16,12,75.0,3,18.8,880,4322,2492,16,9,0,18,2,1085,5
Kikas,POR,"FW,MF",Estrela,24,1998,17.3,500,10,58,200,249,69,500,21,6,28.6,14,66.7,242,1091,435,13,11,8,42,12,317,91
Francisco Kiki,POR,MF,Casa Pia,25,1998,0.1,5,0,0,1,4,0,5,1,0,0.0,0,0.0,3,26,9,0,0,0,0,0,4,1
Kobamelo Kodisang,RSA,FW,Moreirense,23,1999,18.0,551,7,69,234,264,63,551,47,26,55.3,16,34.0,342,2236,1316,49,28,19,38,18,382,124
Koba Koindredi,FRA,MF,Estoril,21,2001,6.3,355,10,80,211,69,6,355,17,4,23.5,11,64.7,197,1114,528,10,5,2,8,4,228,9
Koba Koindredi,FRA,MF,Sporting CP,21,2001,0.4,24,0,6,17,2,0,24,1,0,0.0,1,100.0,16,107,62,1,1,0,0,0,14,0
Orkun Kökçü,TUR,MF,Benfica,22,2000,19.8,1554,19,176,880,508,42,1553,26,12,46.2,12,46.2,858,4482,2388,51,36,9,23,21,1195,61
Eboue Kouassi,CIV,MF,Arouca,25,1997,15.0,939,56,286,574,85,13,939,8,3,37.5,4,50.0,463,1910,832,6,4,0,12,8,626,9
Kevin Krygård,NOR,"MF,DF",Casa Pia,23,2000,0.7,45,2,15,26,5,1,45,0,0,,0,,27,108,35,0,1,0,0,1,28,0
Matías Lacava,VEN,"FW,MF",Vizela,20,2002,14.8,567,5,94,186,303,41,567,43,21,48.8,20,46.5,369,2040,857,31,17,12,49,38,390,110
Tom Lacoux,FRA,MF,Famalicão,21,2002,4.0,245,7,78,135,37,2,245,8,7,87.5,1,12.5,110,503,230,3,5,0,3,0,149,2
André Lacximicant,POR,"FW,MF",Casa Pia,22,2001,2.4,79,1,7,34,40,14,79,5,1,20.0,4,80.0,53,345,100,5,3,5,8,7,56,12
Rúben Lameiras,POR,"FW,MF",Casa Pia,28,1994,6.1,259,2,31,128,108,10,259,21,9,42.9,8,38.1,159,1008,433,13,7,4,14,8,187,27
Rúben Lameiras,POR,"FW,MF",Chaves,28,1994,2.3,79,2,15,39,26,1,79,5,1,20.0,4,80.0,37,257,116,2,1,0,2,2,46,5
Bruno Langa,MOZ,"DF,MF",Chaves,25,1997,11.9,728,40,237,350,156,10,728,33,21,63.6,9,27.3,331,2064,1152,26,15,4,23,3,380,42
Larra,ESP,"DF,MF",Casa Pia,25,1997,27.9,1553,106,532,636,403,21,1553,78,34,43.6,39,50.0,709,4167,2206,71,40,11,37,9,763,96
Yusuf Lawal,NGA,"FW,MF",Arouca,25,1998,2.6,134,1,18,57,62,6,134,19,15,78.9,3,15.8,73,615,329,12,7,5,9,3,96,26
Orest Lebedenko,UKR,DF,Vizela,24,1998,16.1,944,84,325,431,202,18,944,31,14,45.2,16,51.6,415,2550,1337,34,20,2,23,11,466,31
Leonardo Lelo,POR,"DF,MF",Casa Pia,23,2000,32.7,1805,73,536,767,521,27,1805,54,26,48.1,27,50.0,761,3942,2137,45,46,4,46,14,918,114
Marcos Leonardo,BRA,FW,Benfica,20,2003,3.7,94,1,4,24,67,27,94,8,2,25.0,6,75.0,55,237,94,3,2,2,9,3,69,15
Otso Liimatta,FIN,"MF,FW",Famalicão,19,2004,5.2,174,0,21,90,68,15,174,16,6,37.5,9,56.3,118,915,388,11,7,3,16,9,118,26
Rúben Lima,POR,"DF,MF",Estrela,33,1989,10.3,567,47,249,233,93,3,567,8,3,37.5,5,62.5,222,848,427,5,3,1,3,3,279,24
Danny Loader,ENG,"FW,MF",Porto,22,2000,2.7,132,2,6,50,77,19,132,6,3,50.0,3,50.0,73,421,171,5,4,0,10,3,97,27
Jason Lokilo,BEL,"FW,MF",Vizela,24,1998,7.8,331,7,39,138,158,18,331,14,7,50.0,6,42.9,227,1472,663,33,22,8,18,6,265,62
Julien Lomboto,,MF,Rio Ave,21,2002,0.1,9,2,5,4,0,0,9,0,0,,0,,4,10,1,0,0,0,0,0,4,0
Miguel Lopes,POR,DF,Estrela,36,1986,14.7,803,72,421,366,21,13,803,0,0,,0,,417,1978,884,3,2,1,6,4,520,2
Né lopes,POR,DF,Gil Vicente FC,23,2000,2.9,199,26,117,72,12,3,199,4,3,75.0,0,0.0,93,464,275,3,0,0,1,0,138,3
Rony Lopes,POR,"FW,MF",Braga,27,1995,4.1,255,3,24,92,143,27,255,14,3,21.4,9,64.3,148,942,558,21,18,7,5,3,175,50
Bruno Lourenço,POR,"FW,MF",Boavista,25,1998,22.4,786,16,105,358,331,34,783,55,24,43.6,26,47.3,449,2226,1027,29,23,3,52,36,531,90
Thomas Luciano,BRA,DF,Gil Vicente FC,21,2002,0.3,31,0,8,10,13,1,31,1,0,0.0,1,100.0,7,52,38,1,1,0,1,1,13,2
André Luis,BRA,FW,Moreirense,29,1994,14.8,467,29,46,239,186,45,466,19,9,47.4,9,47.4,226,1086,413,16,17,2,41,13,349,73
Florentino Luís,POR,MF,Benfica,23,1999,18.7,1608,51,360,984,282,16,1608,15,6,40.0,5,33.3,775,2867,1275,11,12,2,23,3,1120,20
José Luis Rodríguez,PAN,FW,Famalicão,25,1998,16.6,577,15,73,213,307,36,577,71,45,63.4,22,31.0,337,2610,1313,56,36,12,38,23,394,98
Zé Luís,CPV,"FW,MF",Farense,32,1991,6.6,229,8,21,117,93,28,229,14,6,42.9,5,35.7,103,529,190,10,8,3,18,9,165,30
Luismi,EQG,FW,Moreirense,22,2001,10.4,341,13,40,178,131,33,341,39,20,51.3,18,46.2,177,1132,434,19,15,14,38,20,218,41
Wallisson Luiz,BRA,"MF,FW",Moreirense,25,1997,2.2,121,13,34,60,28,5,121,4,4,100.0,0,0.0,46,167,58,1,1,0,6,3,56,3
Rodrigo Macedo,POR,"FW,MF",Moreirense,20,2003,0.7,26,0,1,14,11,4,26,4,2,50.0,2,50.0,13,62,33,2,0,2,2,1,12,5
Tiago Machado,POR,"MF,FW",Boavista,19,2004,0.2,8,0,0,2,6,0,8,0,0,,0,,6,17,6,0,0,0,2,0,7,2
Madson,BRA,"FW,MF",Moreirense,23,1999,14.9,601,16,87,192,332,77,601,54,20,37.0,33,61.1,375,2756,1341,59,28,26,44,17,404,135
Miguel Maga,POR,"DF,MF",Vitória,20,2002,9.9,491,21,136,212,146,9,491,7,3,42.9,4,57.1,178,863,435,11,10,1,8,2,213,46
Magrão,BRA,GK,Rio Ave,23,2000,7.0,236,209,234,2,0,0,236,0,0,,0,,114,529,286,0,0,0,0,0,98,0
Gaius Makouta,CGO,MF,Boavista,26,1997,25.9,1317,45,284,763,290,43,1317,55,20,36.4,31,56.4,741,4660,2133,51,40,3,47,30,914,83
Pedro Malheiro,POR,"DF,MF",Boavista,22,2001,21.9,1370,59,452,643,289,15,1370,49,25,51.0,23,46.9,628,3179,1448,33,25,6,25,14,756,53
Eliaquim Mangala,FRA,DF,Estoril,32,1991,11.6,714,68,365,344,5,3,714,4,3,75.0,1,25.0,415,1755,838,2,2,0,7,4,495,0
Ricardo Mangas,POR,"MF,DF",Vitória,25,1998,21.2,1004,33,210,426,376,68,1004,34,8,23.5,22,64.7,498,2809,1473,46,30,6,35,10,575,154
Mansur,BRA,DF,Estrela,30,1993,15.6,1041,100,505,457,83,20,1041,10,6,60.0,4,40.0,558,2769,1614,17,10,1,7,1,670,13
Manuel Manu,POR,"DF,MF",Vitória,22,2001,19.7,1130,115,527,570,43,19,1130,8,4,50.0,3,37.5,582,2626,1330,8,4,0,10,2,657,5
Zé Manuel,POR,"FW,MF",Rio Ave,32,1990,6.6,252,8,45,109,101,23,252,14,3,21.4,9,64.3,139,602,206,7,7,5,21,3,169,28
Maracás,BRA,DF,Moreirense,29,1994,28.5,1805,287,1125,658,24,18,1805,5,4,80.0,0,0.0,964,3858,2081,3,4,1,11,3,1221,0
Iván Marcano,ESP,DF,Porto,36,1987,4.1,361,27,131,193,37,14,361,1,0,0.0,1,100.0,226,1293,829,6,8,0,1,1,264,0
Adrián Marín,ESP,DF,Braga,26,1997,3.6,269,9,78,104,87,10,269,3,2,66.7,1,33.3,122,437,258,8,5,2,5,1,143,19
João Mário,POR,"FW,MF",Benfica,30,1993,26.9,1927,28,242,880,822,88,1926,64,22,34.4,36,56.3,1225,6534,3063,69,64,21,41,26,1524,186
João Mário Lopes,POR,DF,Porto,23,2000,22.9,1523,24,299,716,529,59,1523,73,34,46.6,32,43.8,797,4971,3119,99,71,15,32,18,1025,190
Marlon,BRA,"FW,MF",Gil Vicente FC,25,1997,4.8,207,5,37,90,82,10,207,17,9,52.9,7,41.2,120,750,358,14,13,5,12,10,133,37
Uladzislaŭ Marozaŭ,BLR,"FW,MF",Arouca,22,2000,1.6,23,1,1,6,16,7,23,3,2,66.7,1,33.3,15,85,48,3,1,1,4,0,18,6
Alejandro Marqués,VEN,FW,Estoril,22,2000,15.1,360,18,39,170,155,62,359,27,8,29.6,18,66.7,173,766,201,5,4,1,37,11,208,39
Gustavo Marques,BRA,DF,Benfica,21,2001,0.0,4,0,1,3,0,0,4,0,0,,0,,2,6,3,0,0,0,0,0,2,0
Igor Marques,BRA,"DF,MF",Portimonense,24,1999,16.5,1043,64,345,462,251,8,1043,44,23,52.3,19,43.2,454,2749,1403,37,26,1,32,15,458,59
João Marques,POR,"MF,FW",Estoril,21,2002,21.9,870,12,110,433,336,52,870,59,26,44.1,30,50.8,523,3104,1362,40,28,10,57,33,609,94
Toni Martínez,ESP,FW,Porto,26,1997,5.8,157,0,1,63,94,35,157,8,4,50.0,3,37.5,83,406,72,4,2,1,13,10,125,36
Rafael Martins,BRA,MF,Casa Pia,34,1989,0.3,13,0,4,2,7,0,13,1,1,100.0,0,0.0,8,22,8,0,0,0,0,0,10,1
Rodrigo Martins,POR,"DF,FW",Estoril,24,1998,0.1,4,1,1,2,1,0,4,1,1,100.0,0,0.0,3,22,13,1,0,0,0,0,2,0
Rodrigo Martins,POR,FW,Portimonense,24,1998,2.6,110,4,25,45,45,5,110,11,4,36.4,7,63.6,64,516,242,11,4,3,7,6,62,14
Matheus,BRA,GK,Braga,31,1992,34.0,1315,1041,1302,13,0,0,1315,3,3,100.0,0,0.0,699,3120,1985,0,0,0,2,0,617,0
Marco Matias,POR,"FW,MF",Farense,34,1989,25.5,830,26,152,328,368,55,830,43,22,51.2,14,32.6,448,2959,1328,44,24,15,52,23,497,118
Nuno Matos,POR,DF,Braga,18,2004,0.1,9,0,1,4,4,0,9,0,0,,0,,4,56,45,1,1,0,0,0,4,1
Maurício,BRA,MF,Portimonense,34,1988,5.0,259,19,58,162,41,3,259,1,1,100.0,0,0.0,117,628,207,2,5,0,5,3,170,4
Rodrigo Melro,POR,DF,Chaves,19,2004,0.0,2,0,0,1,1,0,2,0,0,,0,,2,6,1,0,0,0,0,0,2,0
João Mendes,POR,"FW,MF",Vitória,28,1994,16.0,818,9,81,355,393,57,818,58,32,55.2,24,41.4,489,2879,1253,38,38,11,57,24,589,106
João Mendes,POR,DF,Porto,23,2000,3.2,251,4,46,115,90,1,251,0,0,,0,,105,522,358,11,6,0,5,2,164,26
Joe Mendes,SWE,DF,Braga,20,2002,9.9,643,26,144,284,219,11,643,11,4,36.4,5,45.5,333,2095,1126,38,27,4,10,3,399,72
Pedro Mendes,POR,DF,Estrela,32,1990,9.0,413,79,282,124,11,6,413,8,6,75.0,2,25.0,186,805,281,0,1,0,9,1,218,0
Alex Mendez,USA,"MF,FW",Vizela,22,2000,4.1,245,1,29,137,84,7,245,8,4,50.0,3,37.5,124,545,272,5,7,1,8,5,166,18
Miguel Menino,POR,MF,Sporting CP,20,2003,0.0,4,0,0,4,0,0,4,0,0,,0,,2,10,3,0,0,0,0,0,3,0
Benji Michel,USA,"FW,MF",Arouca,25,1997,0.5,27,0,4,15,9,4,27,3,1,33.3,2,66.7,13,99,49,2,1,0,4,3,18,4
Enea Mihaj,ALB,DF,Famalicão,25,1998,17.3,1127,181,729,382,18,6,1127,4,2,50.0,2,50.0,673,3039,1595,4,6,0,10,3,771,0
Mika,POR,GK,Moreirense,32,1991,0.2,13,13,13,0,0,0,13,0,0,,0,,11,55,21,0,0,0,0,0,8,0
Bogdan Milovanov,UKR,DF,Arouca,25,1998,13.4,842,41,260,411,177,14,842,23,11,47.8,11,47.8,337,1564,799,22,12,2,13,3,421,51
Vinicius Mingotti,BRA,FW,Moreirense,23,2000,5.4,114,3,9,63,42,15,114,5,1,20.0,3,60.0,55,170,52,1,1,1,12,5,77,16
Miro,ANG,"FW,MF",Gil Vicente FC,20,2003,1.8,47,1,3,28,17,8,47,1,0,0.0,1,100.0,26,141,76,1,0,0,13,0,41,5
Cezary Miszta,POL,GK,Rio Ave,21,2001,1.0,52,51,52,0,0,0,52,0,0,,0,,25,129,39,0,0,0,0,0,26,0
Miguel Monteiro,POR,FW,Gil Vicente FC,20,2003,2.5,57,3,5,32,21,10,57,6,1,16.7,5,83.3,31,155,77,4,1,2,1,7,39,9
Francisco Montero,ESP,DF,Arouca,24,1999,28.7,2159,278,1226,894,47,11,2159,4,3,75.0,1,25.0,1178,6177,3605,20,6,0,6,2,1494,5
Morato,BRA,DF,Benfica,22,2001,16.9,1118,81,397,495,232,20,1118,20,11,55.0,6,30.0,516,2594,1481,28,28,2,25,9,669,61
Hélder Morim,POR,"MF,DF",Chaves,22,2001,7.3,306,19,84,151,73,8,306,6,2,33.3,2,33.3,147,635,250,3,4,0,6,8,176,14
Hidemasa Morita,JPN,MF,Sporting CP,28,1995,23.8,1416,35,242,894,292,45,1416,18,9,50.0,8,44.4,822,3328,1304,19,15,3,32,18,976,53
Mosquito,BRA,GK,Arouca,27,1996,2.0,109,95,108,1,0,0,109,0,0,,0,,64,239,137,0,0,0,0,0,75,0
Moura,POR,DF,Famalicão,23,1999,33.0,1993,85,620,819,584,48,1993,19,12,63.2,5,26.3,875,4565,2465,64,35,7,39,12,1016,191
Rodrigo Moura,BRA,GK,Chaves,27,1996,7.0,232,204,230,2,0,0,232,0,0,,0,,110,729,465,0,0,0,1,0,62,0
João Moutinho,POR,MF,Braga,36,1986,23.5,2000,48,383,1269,359,12,1999,18,10,55.6,4,22.2,1084,4999,2576,29,27,1,21,19,1372,32
Rafa Mújica,ESP,FW,Arouca,24,1998,28.1,754,17,50,289,426,141,754,61,25,41.0,32,52.5,450,2550,1256,50,26,26,90,38,538,171
Petar Musa,CRO,FW,Benfica,25,1998,5.8,196,9,31,63,105,36,196,10,7,70.0,3,30.0,101,489,229,8,4,3,11,11,128,29
Zach Muscat,MLT,DF,Farense,29,1993,18.7,996,193,653,330,17,14,996,0,0,,0,,479,2056,1110,2,0,0,4,2,647,2
Almoatasem Al Musrati,LBY,MF,Braga,27,1996,8.9,732,14,128,491,119,23,730,5,4,80.0,1,20.0,486,1993,819,4,10,0,9,4,552,6
Steve Mvoué,CMR,MF,Portimonense,21,2002,0.8,30,0,5,20,6,1,30,2,1,50.0,1,50.0,14,57,10,0,0,0,2,0,18,2
Kosuke Nakamura,JPN,GK,Portimonense,28,1995,20.0,635,560,635,0,0,0,635,0,0,,0,,267,1400,779,0,0,0,0,0,191,0
Nuno Namora,POR,"DF,MF",Rio Ave,25,1998,0.3,42,1,9,24,9,0,42,0,0,,0,,13,100,74,3,0,0,1,0,20,2
Davis Nascimento,BRA,MF,Portimonense,20,2002,0.0,5,0,1,0,4,3,5,0,0,,0,,3,14,3,0,0,0,1,0,2,1
Diogo Nascimento,POR,MF,Vizela,20,2002,24.0,1516,37,285,930,318,26,1516,50,30,60.0,19,38.0,942,4684,1838,27,26,4,39,36,1148,66
Nathan,BRA,DF,Famalicão,21,2001,20.5,1063,41,396,422,259,11,1063,67,35,52.2,25,37.3,521,3973,1986,57,46,5,31,17,553,58
Fran Navarro,ESP,"FW,MF",Porto,25,1998,1.9,50,3,7,22,21,11,50,4,1,25.0,2,50.0,29,158,56,1,0,0,5,2,29,6
Mor Ndiaye,SEN,MF,Estoril,22,2000,2.8,142,7,30,102,10,2,142,1,0,0.0,1,100.0,66,246,115,0,1,0,3,4,95,0
Alioune Ndour,SEN,"FW,MF",Estrela,22,2001,1.9,99,2,6,45,50,12,99,9,3,33.3,4,44.4,49,339,98,6,5,2,18,5,59,18
Cher Ndour,ITA,MF,Braga,19,2004,2.3,143,9,46,63,35,4,143,3,2,66.7,1,33.3,73,500,196,4,6,1,5,2,88,7
Nelson,ANG,"DF,FW",Vitória,25,1998,4.5,241,6,43,98,104,7,241,15,2,13.3,12,80.0,128,861,447,9,6,1,9,4,143,41
David Neres,BRA,FW,Benfica,26,1997,12.6,798,6,45,299,474,87,798,66,34,51.5,31,47.0,493,3610,1785,65,47,25,34,25,647,119
