Player,Nation,Pos,Squad,Age,Born,90s,Touches,TouchesDefPen,TouchesDef3rd,TouchesMid3rd,TouchesAtt3rd,TouchesAttPen,LiveTouches,TakeOnsAtt,TakeOnsSucc,TakeOnsSucc%,TakeOnsTkld,TakeOnsTkld%,Carries,CarryTotDist,CarryPrgDist,PrgCarries,CarriesFinal3rd,CarriesPenArea,Miscontrols,Dispossessed,PassesReceived,PrgPassesReceived
Zakaria El Ouahdi,MAR,DF,RWD Molenbeek,21,2001,4.8,232,17,80,97,60,12,232,21,7,33.3,12,57.1,148,1041,424,9,3,2,11,9,121,20
Aziz Ouattara,CIV,MF,Genk,22,2001,3.2,212,28,79,108,28,7,212,3,2,66.7,1,33.3,103,558,174,2,6,1,14,5,79,9
Kader Ouattara,BFA,"FW,MF",Cercle Brugge,18,2005,0.5,28,1,5,10,14,4,28,5,3,60.0,2,40.0,17,149,91,3,0,1,2,1,17,5
Luca Oyen,BEL,"FW,MF",Genk,20,2003,7.1,265,4,39,97,136,35,265,32,15,46.9,16,50.0,204,1718,757,24,16,10,18,13,182,55
Rune Paeshuyse,BEL,DF,Eupen,21,2002,25.2,1336,162,653,585,105,4,1336,12,7,58.3,4,33.3,848,5311,2651,19,18,1,15,7,799,22
Joseph Paintsil,GHA,FW,Genk,25,1998,19.8,878,9,71,242,576,108,878,74,29,39.2,42,56.8,699,4588,1924,67,28,38,41,28,660,243
Victor Pálsson,ISL,DF,Eupen,32,1991,30.0,1791,386,1059,712,28,17,1791,3,2,66.7,1,33.3,1200,6586,3558,6,3,0,3,0,1113,3
Miloš Pantović,SRB,"MF,FW",Eupen,27,1996,14.3,693,17,128,355,213,19,693,17,6,35.3,10,58.8,530,2756,905,14,17,4,25,13,502,86
Jonathan Panzo,ENG,DF,Standard Liège,22,2000,2.4,148,3,37,89,23,2,148,1,1,100.0,0,0.0,109,748,463,6,2,0,3,2,104,3
Louis Patris,BEL,DF,Anderlecht,22,2001,10.4,680,38,203,281,202,26,680,21,7,33.3,14,66.7,358,2043,905,17,17,1,27,7,350,57
Pierre Patron,FRA,GK,Charleroi,25,1997,4.0,125,93,124,1,0,0,125,0,0,,0,,75,446,226,0,0,0,0,0,48,0
Shayne Pattynama,IDN,DF,Eupen,24,1998,0.5,29,2,10,13,7,2,29,0,0,,0,,16,59,19,0,0,0,0,0,15,2
Pietro Perdichizzi,BEL,DF,Westerlo,30,1992,6.0,404,83,238,153,16,2,404,3,2,66.7,1,33.3,264,1465,669,2,4,0,4,1,243,1
Stipe Perica,CRO,"FW,MF",Standard Liège,28,1995,1.0,40,2,2,16,23,12,40,1,0,0.0,1,100.0,25,112,44,2,2,1,3,2,29,7
Jérémy Pétris,FRA,DF,Charleroi,25,1998,7.0,392,14,99,169,131,7,392,21,7,33.3,10,47.6,205,1683,873,23,13,3,9,6,181,30
Patrick Pflücke,GER,"FW,DF",Mechelen,26,1996,12.9,658,15,90,244,326,39,658,15,8,53.3,6,40.0,503,2816,1174,31,28,6,18,6,474,108
Del Piage,BRA,MF,RWD Molenbeek,23,2000,0.7,51,4,17,23,12,1,51,0,0,,0,,26,126,34,0,2,0,0,0,23,1
Arthur Piedfort,BEL,"MF,DF",Westerlo,18,2005,16.3,836,52,238,458,148,9,836,24,12,50.0,11,45.8,543,3305,1447,24,15,2,20,11,489,18
Lucas Pirard,BEL,GK,Kortrijk,28,1995,9.0,332,259,330,2,0,0,332,0,0,,0,,182,1176,674,0,0,0,1,0,96,0
Ewoud Pletinckx,BEL,DF,OH Leuven,22,2000,30.0,1543,304,935,582,41,19,1543,7,4,57.1,3,42.9,1059,5672,2380,3,6,0,13,4,960,6
Boris Popović,SRB,DF,Cercle Brugge,23,2000,22.2,888,78,322,488,81,43,888,7,3,42.9,4,57.1,365,2102,966,5,3,1,17,6,296,4
Ángelo Preciado,ECU,"DF,FW",Genk,25,1998,0.7,71,0,2,42,28,4,71,4,0,0.0,4,100.0,52,292,144,4,6,0,2,2,54,14
Maxence Prevot,FRA,GK,OH Leuven,26,1997,11.0,430,382,427,3,0,0,430,3,2,66.7,1,33.3,276,1587,882,0,0,0,0,0,156,0
Isaac Price,NIR,"MF,DF",Standard Liège,19,2003,18.4,1144,52,280,577,301,26,1144,34,11,32.4,18,52.9,753,4416,1807,30,39,2,42,20,687,82
Cameron Puertas,SUI,MF,Union SG,24,1998,26.9,1708,20,192,718,837,123,1706,146,59,40.4,76,52.1,1227,8251,3433,106,57,45,103,75,1161,273
Abdoul Rachid Ayinde,BFA,"DF,MF",Gent,18,2005,0.1,15,0,2,4,9,0,15,0,0,,0,,9,47,27,1,1,0,1,0,10,2
Aleksandar Radovanović,SRB,DF,Kortrijk,29,1993,10.9,589,132,353,228,9,5,589,2,2,100.0,0,0.0,308,1396,539,0,2,0,3,1,270,1
Toon Raemaekers,BEL,"DF,MF",Mechelen,22,2000,1.3,110,12,51,52,7,2,110,0,0,,0,,69,437,232,3,2,0,1,0,63,1
Benito Raman,BEL,FW,Anderlecht,28,1994,3.1,140,1,14,42,88,26,140,11,3,27.3,7,63.6,88,664,279,7,7,5,7,3,75,33
Mathias Rasmussen,NOR,MF,Union SG,25,1997,17.5,902,22,129,438,347,32,902,27,14,51.9,10,37.0,590,3298,1267,19,27,3,28,12,519,74
Christiaan Ravych,BEL,DF,Cercle Brugge,21,2002,11.9,477,36,154,287,44,5,477,6,3,50.0,2,33.3,195,905,434,7,12,0,8,2,114,8
Jeff Reine-Adélaïde,FRA,MF,RWD Molenbeek,25,1998,15.2,873,33,140,485,261,27,873,53,35,66.0,14,26.4,654,4601,2111,38,58,7,17,26,623,49
Bryan Reynolds,USA,DF,Westerlo,22,2001,26.2,1639,78,469,781,416,38,1639,60,27,45.0,29,48.3,1009,7259,3452,69,52,13,48,10,868,131
Federico Ricca,URU,DF,OH Leuven,28,1994,16.5,1191,142,537,592,70,15,1191,3,3,100.0,0,0.0,849,6018,3866,19,12,0,10,2,796,4
Rikelmi,BRA,"MF,FW",RWD Molenbeek,21,2001,3.0,150,1,13,78,64,7,150,21,10,47.6,10,47.6,126,1005,332,8,4,3,12,4,111,33
Mats Rits,BEL,MF,Anderlecht,30,1993,23.7,1338,98,354,764,224,18,1338,8,3,37.5,5,62.5,877,4076,1526,11,20,1,12,6,804,34
Mats Rits,BEL,MF,Club Brugge,30,1993,0.9,70,2,6,42,23,2,70,0,0,,0,,51,268,117,0,2,0,1,0,48,2
Kevin Rodríguez,ECU,FW,Union SG,23,2000,4.9,218,5,22,75,125,39,217,22,9,40.9,10,45.5,174,1314,392,15,11,8,19,17,166,73
Davy Roef,BEL,GK,Gent,29,1994,12.0,385,354,385,0,0,0,385,0,0,,0,,263,1452,762,0,0,0,0,0,155,0
Žan Rogelj,SVN,"DF,MF",Charleroi,23,1999,23.2,1389,77,369,594,452,23,1389,37,14,37.8,22,59.5,778,5023,1991,52,39,10,27,4,678,107
Tuur Rommens,BEL,DF,Westerlo,20,2003,10.5,762,54,265,310,195,25,762,15,8,53.3,6,40.0,405,2379,1021,17,13,2,22,9,358,57
Franco Russo,ARG,DF,OH Leuven,28,1994,0.6,21,5,12,8,1,0,21,0,0,,0,,9,43,6,0,0,0,0,0,5,0
Kyriani Sabbe,BEL,DF,Club Brugge,18,2005,6.3,427,16,103,211,117,9,427,6,6,100.0,0,0.0,284,1849,946,22,14,2,7,4,252,29
Mujaid Sadick,ESP,DF,Genk,23,2000,16.0,967,157,453,493,23,11,967,5,2,40.0,3,60.0,670,3781,1862,8,4,0,6,6,611,0
Noah Sadiki,COD,MF,Union SG,18,2004,12.7,642,18,136,378,133,11,642,14,6,42.9,7,50.0,417,2358,993,19,19,4,14,6,373,25
Richie Sagrado,BEL,"DF,MF",OH Leuven,19,2004,18.9,802,48,203,380,234,26,802,39,15,38.5,16,41.0,488,3041,1315,23,15,3,42,14,431,89
Hakim Sahabo,RWA,MF,Standard Liège,18,2005,5.3,336,17,97,216,30,0,336,9,6,66.7,3,33.3,238,1314,500,7,3,0,10,6,205,5
Marsoni Sambu,ANG,DF,RWD Molenbeek,27,1996,11.7,710,55,279,336,106,10,710,34,17,50.0,14,41.2,393,2438,1135,13,18,3,23,17,316,26
Matisse Samoise,BEL,DF,Gent,21,2001,25.9,2050,61,450,904,720,43,2050,65,24,36.9,34,52.3,1298,8026,3345,66,65,8,37,17,1207,196
Philipe Sampaio,BRA,DF,RWD Molenbeek,28,1994,4.5,220,30,96,119,5,2,220,0,0,,0,,132,842,373,0,1,0,2,1,119,2
Killian Sardella,BEL,DF,Anderlecht,21,2002,22.0,1409,110,462,523,437,31,1409,33,16,48.5,16,48.5,922,5690,2363,50,44,8,40,21,834,126
Mamadou Sarr,FRA,"MF,DF",RWD Molenbeek,17,2005,6.0,330,45,134,162,41,6,330,13,6,46.2,5,38.5,211,1347,553,3,8,0,9,7,193,4
Allahyar Sayyadmanesh,IRN,"FW,MF",Westerlo,22,2001,4.3,165,4,22,65,82,23,165,18,8,44.4,10,55.6,107,842,347,12,8,8,9,9,109,38
Joël Schingtienne,BEL,DF,OH Leuven,20,2002,21.7,1096,140,564,457,94,9,1096,25,19,76.0,6,24.0,677,5139,2478,23,18,1,29,8,571,8
Kasper Schmeichel,DEN,GK,Anderlecht,36,1986,23.0,931,744,916,15,0,0,931,1,1,100.0,0,0.0,705,3607,1934,0,0,0,0,0,523,0
Daniel Schmidt,JPN,GK,Gent,31,1992,8.0,267,221,265,2,0,0,267,0,0,,0,,190,1046,548,0,0,0,0,0,124,0
Daniel Schmidt,JPN,GK,Sint-Truiden,31,1992,4.0,164,144,164,0,0,0,164,1,1,100.0,0,0.0,138,635,323,0,0,0,0,0,101,0
Rob Schoofs,BEL,MF,Mechelen,29,1994,27.0,1870,49,369,1037,497,63,1869,51,34,66.7,15,29.4,1435,8115,3454,59,70,12,31,26,1295,112
Siebe Schrijvers,BEL,MF,OH Leuven,27,1996,27.4,1586,103,413,853,330,30,1583,36,16,44.4,15,41.7,997,5306,2099,25,30,6,31,14,855,38
Christopher Scott,GER,MF,Antwerp,21,2002,0.1,8,0,0,4,4,1,8,0,0,,0,,5,15,2,0,1,0,0,1,5,1
Djiby Seck,SEN,"FW,MF",Kortrijk,19,2004,0.6,25,0,2,14,9,2,25,3,1,33.3,2,66.7,17,145,46,1,1,1,4,3,16,4
Luis Segovia,ECU,DF,RWD Molenbeek,25,1997,11.3,795,154,407,366,26,4,795,1,1,100.0,0,0.0,533,3336,2058,10,11,0,6,2,471,2
Matias Segovia,PAR,"FW,MF",RWD Molenbeek,20,2003,0.4,21,0,2,10,9,0,21,3,0,0.0,2,66.7,15,98,30,0,0,0,2,1,14,2
Jordan Semedo,FRA,DF,Cercle Brugge,20,2003,5.4,330,13,65,150,117,4,330,13,5,38.5,6,46.2,140,744,315,4,10,1,12,3,124,18
Raz Shlomo,ISR,"MF,DF",OH Leuven,23,1999,5.8,231,31,106,103,25,4,231,6,4,66.7,2,33.3,125,703,306,3,6,0,1,4,102,0
Florent da Silva,FRA,MF,RWD Molenbeek,20,2003,5.6,339,11,58,196,89,7,339,6,0,0.0,5,83.3,267,1348,461,5,11,4,7,4,237,21
João Silva,POR,DF,Kortrijk,24,1999,28.5,1277,283,732,529,22,11,1277,2,2,100.0,0,0.0,690,4330,1906,6,6,2,11,2,583,1
Leonardo da Silva Lopes,POR,"MF,DF",Cercle Brugge,24,1998,19.8,988,48,155,549,298,34,988,33,13,39.4,17,51.5,540,2984,1197,16,31,2,40,14,451,46
Hugo Siquet,BEL,DF,Cercle Brugge,21,2002,18.0,1188,53,258,451,492,21,1188,19,12,63.2,5,26.3,473,2535,980,26,24,4,17,13,349,57
Abdoulaye Sissako,FRA,MF,Kortrijk,25,1998,21.0,1234,83,288,729,243,18,1234,31,20,64.5,10,32.3,765,4655,2044,31,41,2,38,32,662,30
Moussa Sissako,MLI,DF,RWD Molenbeek,22,2000,11.0,611,129,364,244,12,2,611,2,2,100.0,0,0.0,374,1867,656,2,3,0,5,0,314,0
Michał Skóraś,POL,"FW,MF",Club Brugge,23,2000,5.0,299,11,37,105,169,25,299,25,11,44.0,8,32.0,188,1431,631,17,12,8,9,9,173,47
Andreas Skov Olsen,DEN,FW,Club Brugge,23,1999,23.6,1310,22,136,514,682,128,1307,95,41,43.2,49,51.6,1015,7729,3833,134,96,44,55,28,955,267
Islam Slimani,ALG,FW,Mechelen,35,1988,4.5,192,5,13,114,66,20,192,6,2,33.3,4,66.7,139,659,209,6,6,3,6,1,150,30
Gaga Slonina,USA,GK,Eupen,19,2004,28.0,1092,905,1082,10,0,0,1092,0,0,,0,,748,3783,2056,0,0,0,2,0,489,0
Matte Smets,BEL,DF,Sint-Truiden,19,2004,30.0,2480,400,1369,1093,23,12,2480,7,6,85.7,1,14.3,1910,10447,5011,8,2,0,21,2,1817,2
Milan Smits,BEL,MF,Antwerp,18,2004,0.8,38,4,8,22,8,2,38,0,0,,0,,27,123,38,0,0,0,2,2,25,1
Eduard Sobol,UKR,DF,Genk,28,1995,3.6,249,20,85,111,55,2,249,3,2,66.7,1,33.3,116,577,286,3,6,0,5,2,119,17
Frederic Soelle Soelle,BEL,FW,Mechelen,17,2005,0.3,9,0,0,4,5,2,9,0,0,,0,,6,13,1,0,0,0,0,0,7,3
Frederic Soelle Soelle,BEL,"FW,MF",RWD Molenbeek,17,2005,0.7,17,1,4,6,7,4,17,1,0,0.0,1,100.0,9,59,5,0,0,0,1,0,8,3
Thibo Somers,BEL,"FW,MF",Cercle Brugge,24,1999,25.5,1206,48,170,496,554,101,1206,33,12,36.4,17,51.5,606,3168,934,24,25,9,72,30,589,151
Momodou Sonko,SWE,FW,Gent,18,2005,1.3,53,1,8,16,31,5,53,6,0,0.0,6,100.0,36,181,59,2,3,2,3,4,36,11
Yira Sor,NGA,FW,Genk,23,2000,11.9,399,7,33,147,232,67,399,39,19,48.7,18,46.2,298,1816,671,25,19,16,33,13,295,90
David Sousa,BRA,DF,RWD Molenbeek,22,2001,7.5,487,81,268,202,21,6,487,4,2,50.0,2,50.0,250,1505,732,4,3,0,5,5,215,3
Kamal Sowah,GHA,"FW,MF",Standard Liège,23,2000,13.6,718,17,80,331,314,36,718,23,9,39.1,13,56.5,534,2908,897,17,26,5,36,18,490,100
Jorne Spileers,BEL,DF,Club Brugge,18,2005,22.9,1765,178,783,971,21,1,1765,10,8,80.0,2,20.0,1374,8196,4030,17,5,0,8,4,1262,7
Lucas Stassin,BEL,"FW,MF",Westerlo,18,2004,9.6,273,2,24,123,129,36,273,19,9,47.4,6,31.6,205,1254,415,16,12,5,22,15,205,61
Jarne Steuckers,BEL,"MF,FW",Sint-Truiden,21,2002,27.1,1813,14,198,884,767,61,1812,58,41,70.7,16,27.6,1468,10748,4579,103,104,21,45,40,1443,304
Nikola Storm,BEL,"FW,MF",Mechelen,28,1994,10.9,530,6,69,160,312,36,530,26,13,50.0,11,42.3,401,3045,1332,40,31,14,29,11,373,126
Mario Stroeykens,BEL,"MF,FW",Anderlecht,18,2004,18.8,1146,36,229,530,410,35,1146,46,25,54.3,18,39.1,844,4955,1950,29,37,7,45,35,772,71
Nikola Štulić,SRB,"FW,MF",Charleroi,21,2001,4.9,165,7,22,80,64,16,165,3,2,66.7,1,33.3,106,461,114,2,3,1,9,4,112,23
Franck Surdez,SUI,"FW,DF",Gent,21,2002,0.6,38,2,6,13,19,5,38,3,1,33.3,1,33.3,31,222,78,2,1,1,3,2,29,12
Zion Suzuki,JPN,GK,Sint-Truiden,20,2002,22.0,1061,948,1060,1,0,0,1061,1,1,100.0,0,0.0,867,3821,2039,0,0,0,2,1,671,0
Serhiy Sydorchuk,UKR,MF,Westerlo,32,1991,21.4,1281,64,290,789,222,14,1281,29,19,65.5,9,31.0,920,5111,2019,21,28,3,15,19,831,28
Ross Sykes,ENG,DF,Union SG,24,1999,14.1,1025,123,427,483,123,23,1025,3,3,100.0,0,0.0,557,3242,1544,11,16,0,8,1,503,12
Youssuf Sylla,BEL,FW,Charleroi,20,2002,6.9,255,4,23,144,89,17,255,7,2,28.6,5,71.4,189,1026,280,6,7,0,24,16,209,31
Ravil Tagir,TUR,DF,Westerlo,20,2003,10.9,814,83,368,402,52,6,814,9,5,55.6,4,44.4,564,3531,1875,8,16,0,6,1,520,7
Chemsdine Talbi,BEL,"DF,FW",Club Brugge,18,2005,0.1,10,0,2,2,6,0,10,0,0,,0,,9,71,32,1,1,0,1,0,8,1
Henok Teklab,GER,DF,Union SG,24,1998,3.8,185,6,43,76,71,8,185,6,3,50.0,2,33.3,135,937,525,17,11,4,5,4,114,29
Casper Terho,FIN,DF,Union SG,20,2003,10.9,545,10,119,234,198,23,545,24,8,33.3,14,58.3,371,2749,1206,26,16,4,27,8,330,71
Thiago,BRA,FW,Club Brugge,22,2001,20.4,703,18,37,299,375,134,696,42,17,40.5,21,50.0,464,2829,888,29,16,14,72,37,492,154
Jean Thierry Lazare,CIV,"MF,FW",Union SG,25,1998,15.1,718,18,91,310,340,41,718,57,26,45.6,28,49.1,512,3444,1594,46,42,8,55,19,430,112
Tarik Tissoudali,MAR,"FW,MF",Gent,30,1993,17.1,776,4,38,244,502,162,776,61,28,45.9,33,54.1,577,3668,1622,61,27,42,62,41,568,182
Jordan Torunarigha,GER,DF,Gent,25,1997,20.5,1524,133,687,738,113,18,1524,20,6,30.0,13,65.0,1098,6537,3109,29,29,2,16,7,1021,10
Adrien Trebel,FRA,"MF,DF",Charleroi,32,1991,1.2,85,1,23,49,14,0,85,1,0,0.0,1,100.0,65,329,115,1,1,0,1,6,60,3
Mike Trésor,BEL,FW,Genk,24,1999,1.3,101,0,3,28,70,8,101,7,2,28.6,5,71.4,75,479,194,9,3,5,5,3,71,22
Ryotaro Tsunoda,JPN,DF,Kortrijk,24,1999,8.8,530,71,213,275,48,5,530,9,6,66.7,3,33.3,282,1879,761,7,8,2,12,1,239,3
Victor Udoh,NGA,"FW,MF",Antwerp,18,2004,0.8,51,0,6,15,30,4,51,7,3,42.9,4,57.1,38,239,110,3,5,1,3,0,36,16
Edgaras Utkus,LTU,DF,Cercle Brugge,23,2000,15.9,940,75,273,500,173,41,940,7,2,28.6,4,57.1,347,1875,778,6,10,0,18,2,285,21
Kyan Vaesen,BEL,FW,Westerlo,22,2001,5.7,211,5,21,108,83,30,211,11,4,36.4,5,45.5,141,721,194,8,4,5,23,4,149,47
Anthony Valencia,ECU,"FW,MF",Antwerp,20,2003,2.1,146,1,9,48,90,14,146,11,7,63.6,4,36.4,114,741,453,15,17,8,5,1,113,27
Jules Van Cleemput,BEL,DF,Charleroi,26,1997,7.9,377,50,172,188,19,5,377,1,1,100.0,0,0.0,185,946,486,2,2,0,2,1,170,4
Zeno Van den Bosch,BEL,DF,Antwerp,20,2003,14.8,1273,102,503,741,33,4,1273,8,5,62.5,1,12.5,962,5065,2269,5,10,0,6,2,910,2
Thomas Van den Keybus,BEL,"MF,FW",Westerlo,22,2001,14.1,716,16,109,312,309,20,716,40,11,27.5,28,70.0,516,3280,1302,24,20,2,39,21,466,83
Hannes Van der Bruggen,BEL,MF,Cercle Brugge,30,1993,20.7,1224,60,204,732,301,7,1224,23,15,65.2,6,26.1,563,2350,930,8,28,1,28,15,441,17
Stan Van Dessel,BEL,"MF,DF",Sint-Truiden,22,2001,0.7,64,3,16,27,21,0,64,1,1,100.0,0,0.0,50,264,91,0,1,0,0,0,46,5
Lukas Van Eenoo,BEL,"MF,DF",Westerlo,32,1991,4.3,243,19,70,116,60,8,243,3,1,33.3,2,66.7,150,782,306,3,5,0,1,7,142,11
Yentl Van Genechten,BEL,DF,Eupen,22,2000,17.4,861,65,338,309,223,41,861,14,10,71.4,4,28.6,463,2863,1203,23,25,4,29,4,407,73
Jannes Van Hecke,BEL,"MF,DF",Mechelen,21,2002,4.6,364,18,97,142,128,4,364,3,2,66.7,1,33.3,218,1253,622,12,13,1,2,3,191,32
Rein Van Helden,BEL,DF,Sint-Truiden,21,2002,27.5,2295,209,1070,1129,109,26,2295,21,15,71.4,6,28.6,1729,8814,4142,13,17,1,19,7,1681,7
Alec Van Hoorenbeeck,BEL,DF,Mechelen,24,1998,0.5,41,0,0,16,25,0,41,0,0,,0,,27,196,67,2,0,0,0,0,27,8
Hans Vanaken,BEL,MF,Club Brugge,30,1992,28.2,2065,32,267,1186,628,100,2065,48,29,60.4,19,39.6,1550,8176,2879,41,36,14,21,34,1580,135
Tom Vandenberghe,BEL,GK,Kortrijk,30,1992,21.0,767,671,764,2,3,3,767,1,0,0.0,0,0.0,475,3497,1933,1,0,0,0,0,248,0
Matteo Vandendaele,BEL,DF,RWD Molenbeek,18,2005,0.2,13,1,7,6,0,0,13,0,0,,0,,10,71,51,0,0,0,0,0,8,0
Maarten Vandevoordt,BEL,GK,Genk,21,2002,30.0,1156,850,1128,29,0,0,1156,0,0,,0,,879,4556,2523,0,0,0,1,0,651,0
Zinho Vanheusden,BEL,DF,Standard Liège,24,1999,19.4,1438,187,713,671,68,19,1438,4,3,75.0,1,25.0,1002,6196,3116,28,17,0,7,3,912,7
Charles Vanhoutte,BEL,MF,Union SG,24,1998,24.8,1635,48,349,1012,282,16,1635,16,4,25.0,10,62.5,1061,5341,1971,14,24,3,30,16,943,40
Jordi Vanlerberghe,BEL,"DF,MF",Mechelen,27,1996,18.3,1466,140,636,738,111,7,1466,13,9,69.2,3,23.1,1093,6483,3603,26,24,4,11,8,987,10
Robert-Jan Vanwesemael,BEL,DF,Sint-Truiden,21,2002,5.1,296,13,92,139,69,9,296,8,4,50.0,3,37.5,188,1186,530,13,7,4,17,2,173,23
Luis Vázquez,ARG,FW,Anderlecht,22,2001,7.7,306,13,41,124,144,62,305,11,6,54.5,5,45.5,224,1239,408,11,6,7,28,14,213,46
Romeo Vermant,BEL,FW,Westerlo,19,2004,5.4,173,6,15,75,84,21,173,9,1,11.1,6,66.7,114,612,112,1,3,1,26,10,133,46
Romeo Vermant,BEL,FW,Club Brugge,19,2004,0.1,5,0,2,2,1,0,5,0,0,,0,,2,16,0,0,0,0,0,0,2,1
Arthur Vermeeren,BEL,MF,Antwerp,18,2005,20.8,1293,65,239,746,320,31,1293,34,17,50.0,16,47.1,960,4880,2030,23,34,5,28,13,883,61
Yari Verschaeren,BEL,"MF,FW",Anderlecht,22,2001,10.3,670,26,125,323,229,22,670,38,21,55.3,14,36.8,467,2870,865,19,25,5,35,17,436,47
Jan Vertonghen,BEL,DF,Anderlecht,36,1987,26.9,2108,327,987,1076,57,14,2108,22,13,59.1,6,27.3,1510,8431,4180,15,21,0,9,3,1408,8
Hugo Vetlesen,NOR,MF,Club Brugge,23,2000,20.6,1300,43,215,805,295,40,1300,50,20,40.0,22,44.0,971,5794,2537,42,45,8,25,31,900,50
Sam Vines,USA,DF,Antwerp,24,1999,2.3,181,8,44,86,51,3,181,4,1,25.0,3,75.0,129,743,370,4,3,0,1,2,118,7
Thibault Vlietinck,BEL,"DF,FW",OH Leuven,25,1997,5.1,276,10,40,100,139,7,276,20,7,35.0,12,60.0,190,1355,651,20,17,3,6,4,177,38
Sandy Walsh,IDN,DF,Mechelen,28,1995,16.9,1032,56,361,465,213,29,1032,13,3,23.1,10,76.9,694,3258,1356,16,21,1,12,4,645,61
Warleson,BRA,GK,Cercle Brugge,26,1996,30.0,925,551,890,38,0,0,925,0,0,,0,,494,3573,2055,0,0,0,2,0,284,0
Martin Wasinski,BEL,DF,Kortrijk,19,2004,6.3,401,29,170,211,23,2,401,7,3,42.9,3,42.9,260,1614,724,4,6,1,5,2,232,4
Tsuyoshi Watanabe,JPN,DF,Gent,26,1997,25.8,1665,214,854,780,43,26,1665,10,7,70.0,1,10.0,1167,6258,2810,11,3,0,6,2,1073,5
Owen Wijndal,NED,DF,Antwerp,23,1999,17.1,1382,41,324,777,298,33,1382,15,7,46.7,7,46.7,980,5285,2415,43,37,8,13,2,966,77
Rihito Yamamoto,JPN,"MF,FW",Sint-Truiden,21,2001,8.1,393,8,57,187,152,23,393,15,9,60.0,5,33.3,280,1385,429,8,7,1,21,6,266,56
Roman Yaremchuk,UKR,FW,Club Brugge,27,1995,0.7,37,2,2,16,19,6,37,2,2,100.0,0,0.0,30,145,44,2,0,1,5,2,32,10
Kelvin Yeboah,ITA,FW,Standard Liège,23,2000,4.9,158,8,17,66,78,34,158,12,6,50.0,4,33.3,109,761,278,12,6,6,16,7,114,32
Daisuke Yokota,JPN,"FW,MF",Gent,23,2000,3.5,151,4,11,57,84,16,151,8,5,62.5,3,37.5,121,842,298,9,8,4,10,3,117,22
Lorenzo Youndje,BEL,"DF,MF",Eupen,18,2005,1.0,88,5,16,33,40,4,88,7,3,42.9,4,57.1,47,336,140,3,2,1,4,4,35,10
Griffin Yow,USA,"FW,MF",Westerlo,20,2002,16.7,649,11,106,238,327,57,649,72,40,55.6,28,38.9,440,3128,1193,41,25,21,67,25,397,110
Alhassan Yusuf,NGA,MF,Antwerp,23,2000,12.2,819,25,176,475,187,13,819,23,14,60.9,7,30.4,539,3147,1348,19,25,3,18,11,480,26
Kahveh Zahiroleslam,USA,FW,Sint-Truiden,21,2002,13.9,370,8,29,182,164,59,370,28,10,35.7,18,64.3,243,1548,598,19,12,12,29,19,265,88
Andi Zeqiri,SUI,"FW,MF",Genk,24,1999,7.6,232,6,18,93,124,54,232,16,9,56.3,7,43.8,148,773,275,9,4,7,18,13,148,38
Philip Zinckernagel,DEN,"FW,MF",Club Brugge,28,1994,16.8,866,6,72,311,495,73,866,62,27,43.5,32,51.6,634,4229,1795,56,40,16,34,27,619,152
Adem Zorgane,ALG,MF,Charleroi,23,2000,20.5,2003,84,400,1018,609,49,2003,46,24,52.2,22,47.8,1520,7357,3100,46,59,9,40,29,1440,93
