Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA/90,SCAPassLive,SCAPassDead,SCATakeOns,SCAShots,SCAFoulsDrawn,SCADefAction,GCA,GCA/90,GCAPassLive,GCAPassDead,GCATakeOns,GCAShots,GCAFoulsDrawn,GCADefAction
Thomas Luciano,BRA,DF,Grêmio,21,2002,3.5,3,0.87,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Luis,BRA,FW,Cruzeiro,17,2005,0.1,1,18.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Filipe Luís,BRA,DF,Flamengo,37,1985,5.9,11,1.88,11,0,0,0,0,0,2,0.34,2,0,0,0,0,0
Victor Luis,BRA,DF,Coritiba,29,1993,17.4,40,2.30,26,11,0,0,3,0,4,0.23,2,2,0,0,0,0
David Luiz,BRA,DF,Flamengo,35,1987,11.0,9,0.81,8,1,0,0,0,0,1,0.09,1,0,0,0,0,0
Wallisson Luiz,BRA,MF,Cruzeiro,25,1997,4.4,13,2.98,9,0,4,0,0,0,1,0.23,1,0,0,0,0,0
Machado,BRA,MF,Cruzeiro,27,1996,25.3,65,2.57,43,16,0,3,1,2,4,0.16,3,1,0,0,0,0
Imanol Machuca,ARG,FW,Fortaleza,23,2000,7.5,35,4.63,20,7,5,2,1,0,0,0.00,0,0,0,0,0,0
Mádson,BRA,"DF,MF",Ath Paranaense,31,1992,14.8,40,2.71,29,5,1,4,1,0,5,0.34,5,0,0,0,0,0
João Magno,BRA,FW,Goiás,25,1997,10.9,19,1.74,10,1,0,5,3,0,4,0.37,1,0,0,2,1,0
Maguinho,BRA,DF,Goiás,30,1993,31.7,48,1.51,35,2,2,1,6,2,4,0.13,2,0,0,0,2,0
Pablo Maia,BRA,MF,São Paulo,21,2002,28.7,60,2.09,51,0,1,5,1,2,3,0.10,0,0,1,2,0,0
Thiago Maia,BRA,MF,Flamengo,25,1997,23.3,33,1.41,30,1,0,1,0,1,2,0.09,2,0,0,0,0,0
Maicon,BRA,DF,Santos,34,1988,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Maicon,BRA,DF,Vasco da Gama,34,1988,13.9,13,0.93,11,1,0,1,0,0,3,0.22,2,0,0,1,0,0
Iago Maidana,BRA,DF,América (MG),26,1996,24.0,10,0.42,8,0,0,1,0,1,1,0.04,1,0,0,0,0,0
Hugo Mallo,ESP,DF,Internacional,31,1991,3.6,3,0.83,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Léo Mana,BRA,DF,Corinthians,18,2004,1.5,1,0.67,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alef Manga,BRA,"FW,MF",Coritiba,28,1994,8.9,40,4.48,26,1,7,5,1,0,7,0.78,4,0,3,0,0,0
Manoel,BRA,DF,Fluminense,32,1990,3.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Fernando Marçal,BRA,DF,Botafogo (RJ),33,1989,18.1,51,2.82,21,28,0,1,0,1,7,0.39,3,4,0,0,0,0
Marcelo,BRA,DF,Fluminense,34,1988,14.7,82,5.57,50,16,6,5,3,2,7,0.48,4,1,0,2,0,0
Marcelo,BRA,DF,Fortaleza,27,1996,12.0,8,0.67,7,0,0,0,1,0,0,0.00,0,0,0,0,0,0
João Marcelo,BRA,DF,Cruzeiro,22,2000,1.8,2,1.10,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marcinho,BRA,DF,América (MG),26,1996,8.9,18,2.03,14,2,1,1,0,0,0,0.00,0,0,0,0,0,0
Erick Marcus,BRA,"MF,FW",Vasco da Gama,18,2004,4.4,22,4.96,15,1,1,1,4,0,2,0.45,2,0,0,0,0,0
Mariano,BRA,DF,Atlético Mineiro,36,1986,17.4,22,1.27,19,3,0,0,0,0,1,0.06,1,0,0,0,0,0
Marinho,BRA,"FW,DF",Flamengo,32,1990,0.9,3,3.29,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Marinho,BRA,"FW,MF",Fortaleza,32,1990,12.7,48,3.77,25,8,6,2,7,0,4,0.31,1,0,0,0,3,0
Marlon,BRA,DF,Cruzeiro,25,1997,35.5,94,2.65,75,16,1,0,0,2,4,0.11,4,0,0,0,0,0
Marlon,BRA,DF,América (MG),28,1994,18.6,41,2.21,29,8,1,0,2,1,2,0.11,1,1,0,0,0,0
Marlon,BRA,DF,Fluminense,27,1995,10.4,9,0.87,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Igor Marques,BRA,DF,Cruzeiro,24,1999,1.3,6,4.54,6,0,0,0,0,0,1,0.76,1,0,0,0,0,0
Renato Marques,BRA,"FW,MF",América (MG),19,2003,5.7,9,1.57,8,0,1,0,0,0,2,0.35,2,0,0,0,0,0
Juan Martín Lucero,ARG,FW,Fortaleza,31,1991,23.0,49,2.13,30,1,2,7,9,0,2,0.09,1,0,0,0,1,0
Martinelli,BRA,"MF,DF",Fluminense,21,2001,20.9,50,2.39,40,1,3,2,1,3,7,0.33,7,0,0,0,0,0
Andre Martins,BRA,"FW,MF",Grêmio,21,2001,4.1,11,2.69,7,0,1,2,0,1,0,0.00,0,0,0,0,0,0
Gustavo Martins Santos,BRA,"DF,MF",Grêmio,20,2002,7.7,4,0.52,3,0,0,0,1,0,1,0.13,1,0,0,0,0,0
Gonzalo Mastriani,URU,FW,América (MG),29,1993,19.9,33,1.66,25,0,0,2,6,0,3,0.15,3,0,0,0,0,0
Matheusinho,BRA,"MF,FW",América (MG),24,1998,2.5,11,4.30,11,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Matheusinho,BRA,"FW,MF",Goiás,24,1998,2.2,5,2.30,2,0,2,0,1,0,0,0.00,0,0,0,0,0,0
Matheusinho,BRA,DF,Cuiabá,24,1998,4.8,11,2.29,7,1,0,1,2,0,0,0.00,0,0,0,0,0,0
Matheuzinho,BRA,DF,Flamengo,22,2000,6.9,10,1.45,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Mauricio,BRA,"FW,MF",Internacional,21,2001,19.6,65,3.31,52,1,4,4,4,0,10,0.51,8,0,0,1,1,0
Maycon,BRA,MF,Corinthians,25,1997,26.7,47,1.76,41,3,0,2,0,1,6,0.22,5,1,0,0,0,0
Mayke,BRA,"DF,FW",Palmeiras,30,1992,27.8,74,2.67,69,2,2,1,0,0,8,0.29,8,0,0,0,0,0
Gary Medel,CHI,"DF,MF",Vasco da Gama,35,1987,19.2,16,0.84,14,1,0,0,1,0,0,0.00,0,0,0,0,0,0
Bruno Melo,BRA,DF,Goiás,30,1992,32.1,31,0.97,23,1,0,5,2,0,4,0.12,3,0,0,0,1,0
Felipe Melo,BRA,DF,Fluminense,39,1983,11.0,11,0.98,11,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Darlan Mendes,BRA,MF,Grêmio,24,1998,0.5,1,2.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Matheus Mendes,BRA,GK,Atlético Mineiro,23,1999,2.0,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nathan Mendes,BRA,DF,São Paulo,20,2002,13.1,15,1.15,12,0,2,1,0,0,1,0.08,0,0,1,0,0,0
Vitor Mendes,BRA,DF,Fluminense,23,1999,1.2,2,1.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Bruno Méndez,URU,DF,Corinthians,23,1999,18.3,17,0.93,16,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Jhegson Méndez,ECU,MF,São Paulo,25,1997,4.1,7,1.70,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Óscar Méndez,URU,MF,América (MG),28,1994,2.9,1,0.35,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Stiven Mendoza,COL,"FW,MF",Santos,30,1992,18.6,46,2.48,34,1,1,1,8,1,5,0.27,4,0,0,0,1,0
Gabriel Menino,BRA,MF,Palmeiras,22,2000,17.7,79,4.46,54,11,4,4,4,2,7,0.40,2,4,1,0,0,0
Gabriel Mercado,ARG,DF,Internacional,35,1987,24.2,8,0.33,6,0,0,1,1,0,1,0.04,1,0,0,0,0,0
Higor Meritão,BRA,MF,Goiás,28,1994,2.5,1,0.40,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Messias,BRA,DF,Santos,28,1994,26.6,5,0.19,3,0,0,2,0,0,1,0.04,0,0,0,1,0,0
Bruno Mezenga,BRA,"FW,MF",Santos,34,1988,1.9,2,1.07,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Carlos Miguel,BRA,GK,Corinthians,24,1998,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Fernando Miguel,BRA,GK,Fortaleza,37,1985,5.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mikael,BRA,FW,América (MG),23,1999,1.7,6,3.51,3,0,3,0,0,0,0,0.00,0,0,0,0,0,0
Lucas Milla,BRA,MF,Grêmio,20,2003,3.4,4,1.18,2,0,2,0,0,0,0,0.00,0,0,0,0,0,0
Mina,BRA,DF,Goiás,19,2003,0.5,1,2.00,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Lucas Mineiro,BRA,MF,Cuiabá,26,1996,6.8,14,2.06,13,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Vinicius Mingotti,BRA,FW,Bahia,23,2000,7.3,12,1.64,9,0,0,2,1,0,1,0.14,0,0,0,1,0,0
Miranda,BRA,DF,Vasco da Gama,23,2000,4.3,7,1.63,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Moises,BRA,"MF,FW",Fortaleza,26,1996,4.1,15,3.68,7,0,4,4,0,0,4,0.98,0,0,2,2,0,0
Rodrigo Moledo,BRA,DF,Internacional,35,1987,5.3,5,0.94,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Rafael Monteiro,BRA,MF,Fluminense,18,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Júnior Moraes,UKR,DF,Corinthians,35,1987,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
João Moreira,POR,DF,São Paulo,18,2004,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Everton Morelli,BRA,MF,Goiás,25,1997,28.7,48,1.67,37,1,1,3,6,0,3,0.10,1,0,1,1,0,0
Alfredo Morelos,COL,"FW,MF",Santos,26,1996,0.9,5,5.84,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marcelino Moreno,ARG,MF,Coritiba,28,1994,25.6,126,4.92,76,25,13,5,5,2,16,0.62,10,2,1,2,1,0
Gabriel Moscardo,BRA,MF,Corinthians,17,2005,12.6,14,1.11,10,0,2,1,0,1,3,0.24,1,0,1,1,0,0
Henry Mosquera,COL,"FW,MF",Red Bull Bragantino,21,2001,11.8,58,4.92,38,0,11,6,3,0,7,0.59,3,0,2,2,0,0
Gustavo Mosquito,BRA,"FW,MF",Corinthians,25,1997,3.4,6,1.75,5,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Hugo Moura,BRA,MF,Ath Paranaense,25,1998,14.7,11,0.74,10,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Lucas Moura,BRA,"FW,MF",São Paulo,30,1992,9.6,34,3.53,19,4,4,0,7,0,0,0.00,0,0,0,0,0,0
Neto Moura,BRA,MF,Cruzeiro,26,1996,5.5,15,2.71,12,0,2,0,1,0,0,0.00,0,0,0,0,0,0
Lucas Mugni,ARG,"MF,FW",Bahia,31,1992,4.0,13,3.27,11,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Murillo,BRA,DF,Corinthians,20,2002,12.9,14,1.08,10,0,2,2,0,0,0,0.00,0,0,0,0,0,0
Andrey Ramos do Nascimento,BRA,MF,Coritiba,24,1998,12.5,32,2.56,25,3,2,0,2,0,0,0.00,0,0,0,0,0,0
Bruno Nascimento,BRA,"FW,MF",Cruzeiro,25,1997,31.3,119,3.80,76,9,15,8,11,0,8,0.26,4,0,3,0,1,0
Matheus Nascimento,BRA,"FW,MF",Botafogo (RJ),18,2004,1.1,2,1.84,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nata,BRA,"FW,DF",Grêmio,21,2001,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Natan,BRA,DF,Red Bull Bragantino,21,2001,9.3,3,0.32,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Natanael,BRA,DF,Coritiba,21,2002,27.8,40,1.44,33,5,1,1,0,0,3,0.11,3,0,0,0,0,0
Nathan,BRA,DF,Santos,21,2001,5.5,10,1.83,9,0,0,1,0,0,1,0.18,1,0,0,0,0,0
Nathan,BRA,"MF,FW",Grêmio,26,1996,7.6,29,3.81,22,1,1,2,1,2,4,0.53,2,0,0,1,0,1
Rafael Navarro,BRA,FW,Palmeiras,22,2000,1.4,5,3.60,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kaiky Naves,BRA,"DF,FW",Palmeiras,20,2002,5.8,5,0.85,5,0,0,0,0,0,1,0.17,1,0,0,0,0,0
Felipe Negrucci,BRA,MF,São Paulo,18,2004,0.2,1,6.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Emerson Negueba,BRA,FW,Cuiabá,22,2000,5.4,10,1.86,6,0,2,1,1,0,1,0.19,1,0,0,0,0,0
Neris,BRA,DF,Cruzeiro,30,1992,23.5,13,0.55,11,0,0,2,0,0,2,0.09,1,0,0,1,0,0
Rodrigo Nestor,BRA,"MF,FW",São Paulo,22,2000,16.1,55,3.41,37,1,10,3,3,1,3,0.19,1,0,1,1,0,0
João Neto,BRA,"MF,DF",Fluminense,19,2003,0.6,1,1.73,1,0,0,0,0,0,1,1.73,1,0,0,0,0,0
Gabriel Neves,URU,MF,São Paulo,25,1997,10.7,25,2.33,23,1,0,0,0,1,3,0.28,3,0,0,0,0,0
Newton,BRA,MF,Botafogo (RJ),22,2000,0.1,1,11.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nicolas,BRA,DF,América (MG),25,1997,8.0,15,1.87,9,5,0,1,0,0,1,0.12,1,0,0,0,0,0
Nikão,BRA,"FW,MF",Cruzeiro,30,1992,8.9,47,5.31,35,7,3,0,2,0,5,0.56,4,1,0,0,0,0
Nino,BRA,DF,Fluminense,25,1997,23.9,24,1.00,18,0,0,4,1,1,0,0.00,0,0,0,0,0,0
Freddy Noguera,PAR,FW,Grêmio,19,2004,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nonato,BRA,MF,Santos,24,1998,7.3,14,1.91,9,0,1,0,3,1,0,0.00,0,0,0,0,0,0
Gabriel Novaes,BRA,FW,Goiás,23,1999,1.1,1,0.95,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Ruan Oliveira Ferreira,BRA,"MF,FW",Corinthians,22,2000,9.8,31,3.16,17,7,3,1,1,2,3,0.31,2,0,0,0,1,0
Lucas Oliveira,BRA,DF,Cruzeiro,26,1996,14.6,13,0.89,13,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Cauly Oliveira Souza,BRA,"MF,FW",Bahia,27,1995,28.3,170,6.02,111,29,17,8,2,3,17,0.60,13,2,1,1,0,0
Luca Orellano,ARG,"FW,MF",Vasco da Gama,22,2000,6.9,28,4.03,17,3,4,0,4,0,4,0.58,2,0,2,0,0,0
Leo Ortiz,BRA,DF,Red Bull Bragantino,27,1996,17.8,28,1.57,26,0,0,2,0,0,2,0.11,2,0,0,0,0,0
Otávio,BRA,MF,Atlético Mineiro,28,1994,25.6,35,1.37,32,0,0,1,2,0,0,0.00,0,0,0,0,0,0
João Othavio Basso,BRA,DF,Santos,26,1997,12.8,8,0.63,6,0,1,1,0,0,0,0.00,0,0,0,0,0,0
Luis Oyama,BRA,MF,Goiás,26,1997,6.2,9,1.44,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Pablinho,BRA,FW,Cuiabá,19,2003,0.4,1,2.65,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Pablo,BRA,FW,Ath Paranaense,30,1992,15.5,43,2.77,31,1,3,8,0,0,3,0.19,2,0,0,1,0,0
Pablo,BRA,DF,Flamengo,31,1991,4.7,1,0.21,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Bruno Pacheco,BRA,DF,Fortaleza,31,1991,29.7,59,1.99,39,10,1,2,6,1,7,0.24,5,1,0,1,0,0
Helibelton Palacios,COL,DF,Cruzeiro,29,1993,7.0,5,0.72,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Julián Palacios,ARG,"FW,MF",Goiás,23,1999,18.1,95,5.24,58,18,5,4,10,0,8,0.44,4,1,0,1,2,0
Nino Paraíba,BRA,DF,América (MG),37,1986,2.2,8,3.64,7,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Mateus Pasinato,BRA,GK,América (MG),30,1992,10.0,1,0.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Weslley Patati,BRA,"FW,MF",Santos,19,2003,1.5,6,3.94,3,1,0,2,0,0,0,0.00,0,0,0,0,0,0
Alexandre Pato,BRA,"FW,MF",São Paulo,33,1989,1.8,4,2.21,3,0,0,1,0,0,2,1.10,1,0,0,1,0,0
Patrick,BRA,"MF,FW",Atlético Mineiro,30,1992,6.2,14,2.26,6,1,3,0,3,1,1,0.16,0,0,0,0,1,0
Alan Patrick,BRA,"MF,FW",Internacional,31,1991,27.2,112,4.11,81,17,6,2,3,3,11,0.40,8,1,0,1,1,0
Luan Patrick,BRA,DF,Red Bull Bragantino,21,2002,12.4,11,0.89,9,0,0,1,0,1,1,0.08,1,0,0,0,0,0
Patryck,BRA,DF,São Paulo,20,2003,4.2,6,1.44,3,1,1,0,1,0,0,0.00,0,0,0,0,0,0
Giuliano de Paula,BRA,"MF,FW",Corinthians,32,1990,18.1,40,2.21,35,1,0,3,1,0,3,0.17,3,0,0,0,0,0
Jair Paula,BRA,DF,Santos,17,2005,0.4,1,2.81,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Paulinho,BRA,DF,América (MG),18,2004,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Paulinho,BRA,"FW,MF",Atlético Mineiro,22,2000,33.2,82,2.47,74,0,2,4,2,0,8,0.24,8,0,0,0,0,0
Paulinho,BRA,MF,Vasco da Gama,26,1997,18.7,62,3.32,45,7,6,2,2,0,6,0.32,3,1,2,0,0,0
Paulinho,BRA,"MF,FW",Corinthians,34,1988,1.6,6,3.65,4,0,1,1,0,0,0,0.00,0,0,0,0,0,0
Caio Paulista,BRA,DF,São Paulo,24,1998,23.1,64,2.77,44,2,17,0,1,0,9,0.39,5,1,2,0,1,0
Wellington Paulista,BRA,FW,América (MG),38,1984,2.5,7,2.78,4,0,1,2,0,0,1,0.40,0,0,0,1,0,0
João Paulo,BRA,GK,Santos,27,1995,35.7,9,0.25,5,4,0,0,0,0,1,0.03,0,1,0,0,0,0
Marcos Paulo,BRA,"FW,MF",São Paulo,21,2001,5.9,35,5.95,22,3,5,3,0,2,2,0.34,1,0,1,0,0,0
Cristian Pavón,ARG,"FW,MF",Atlético Mineiro,27,1996,21.5,84,3.89,58,5,9,6,5,1,11,0.51,10,0,1,0,0,0
Dimitri Payet,FRA,"MF,FW",Vasco da Gama,35,1987,8.9,34,3.83,25,6,1,1,1,0,4,0.45,3,1,0,0,0,0
Pedrinho,BRA,"FW,MF",América (MG),23,1999,4.6,12,2.63,10,0,1,0,1,0,1,0.22,0,0,0,0,1,0
Pedrinho,BRA,"DF,MF",Ath Paranaense,20,2002,4.0,3,0.75,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Pedrinho,BRA,"MF,FW",Atlético Mineiro,24,1998,7.0,38,5.44,32,0,3,0,3,0,4,0.57,3,0,0,0,1,0
Pedrinho,BRA,FW,Flamengo,19,2003,0.2,1,4.74,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Pedro,BRA,FW,Flamengo,25,1997,23.9,48,2.01,33,0,3,8,3,1,5,0.21,5,0,0,0,0,0
João Pedro,BRA,FW,Cruzeiro,19,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
João Pedro,ITA,FW,Grêmio,30,1992,6.8,10,1.46,5,0,1,1,1,2,3,0.44,2,0,0,1,0,0
João Pedro,BRA,DF,Grêmio,26,1996,23.1,45,1.95,34,6,4,0,1,0,2,0.09,2,0,0,0,0,0
João Pedro Pepê,BRA,MF,Grêmio,25,1998,15.5,27,1.74,24,0,1,0,2,0,4,0.26,4,0,0,0,0,0
Jean Pedroso,BRA,DF,Coritiba,19,2004,6.5,6,0.92,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Matheus Peixoto,BRA,FW,Goiás,27,1995,9.8,15,1.54,9,0,1,3,0,2,2,0.20,1,0,0,1,0,0
Léo Pelé,BRA,DF,Vasco da Gama,26,1996,30.2,29,0.96,27,0,1,0,1,0,1,0.03,1,0,0,0,0,0
Carlos de Pena,URU,"MF,FW",Internacional,30,1992,15.8,37,2.34,24,6,0,7,0,0,1,0.06,1,0,0,0,0,0
Léo Pereira,BRA,DF,Flamengo,27,1996,29.4,29,0.99,27,0,0,2,0,0,2,0.07,1,0,0,1,0,0
Matheus Pereira,BRA,"FW,MF",Cruzeiro,26,1996,11.4,41,3.61,29,7,0,3,2,0,3,0.26,3,0,0,0,0,0
Bruno Peres,BRA,"DF,MF",Ath Paranaense,32,1990,1.7,1,0.57,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lucas Perri,BRA,GK,Botafogo (RJ),25,1997,37.5,4,0.11,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lucas Piazon,BRA,FW,Botafogo (RJ),29,1994,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Yago Pikachu,BRA,"FW,MF",Fortaleza,30,1992,19.5,68,3.49,48,5,4,7,4,0,4,0.21,1,0,2,1,0,0
Rodrigo Pinho,BRA,FW,Coritiba,31,1991,4.3,11,2.57,4,0,0,3,4,0,0,0.00,0,0,0,0,0,0
Joaquín Piquerez,URU,DF,Palmeiras,24,1998,28.1,69,2.46,48,9,4,5,1,2,9,0.32,7,0,0,1,1,0
Gabriel Pirani,BRA,"MF,FW",Fluminense,20,2002,4.4,7,1.59,5,0,1,0,1,0,1,0.23,1,0,0,0,0,0
Rafael Pires,BRA,GK,São Paulo,33,1989,33.0,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lucas Piton,BRA,DF,Vasco da Gama,22,2000,36.5,105,2.88,83,12,8,2,0,0,6,0.16,5,0,0,1,0,0
Isidro Pitta,PAR,FW,Cuiabá,23,1999,9.1,26,2.84,18,0,2,1,5,0,3,0.33,3,0,0,0,0,0
Tomas Pochettino,ARG,"MF,FW",Fortaleza,26,1996,22.1,74,3.35,52,13,1,3,3,2,4,0.18,4,0,0,0,0,0
Luan Polli,BRA,GK,Coritiba,29,1993,4.3,1,0.23,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Wesley Pombo,BRA,MF,Coritiba,20,2002,0.6,3,5.40,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mateo Ponte,URU,DF,Botafogo (RJ),19,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
William Pottker,BRA,"FW,MF",Coritiba,29,1993,1.3,1,0.78,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Bruno Praxedes,BRA,MF,Vasco da Gama,20,2002,14.9,26,1.75,19,0,1,5,1,0,3,0.20,3,0,0,0,0,0
Bruno Praxedes,BRA,MF,Red Bull Bragantino,20,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Erick Pulgar,CHI,MF,Flamengo,29,1994,22.2,36,1.62,33,0,0,2,1,0,4,0.18,4,0,0,0,0,0
Nicolás Quagliata,URU,"FW,MF",Cuiabá,23,1999,2.6,13,4.98,8,2,0,3,0,0,0,0.00,0,0,0,0,0,0
Du Queiroz,BRA,"MF,DF",Corinthians,23,2000,2.0,3,1.53,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Yani Quintero,COL,MF,Red Bull Bragantino,20,2002,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Igor Rabello,BRA,DF,Atlético Mineiro,27,1995,7.7,5,0.65,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rafael,BRA,DF,Botafogo (RJ),32,1990,5.4,7,1.31,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Zé Rafael,BRA,MF,Palmeiras,29,1993,28.5,65,2.28,49,1,2,5,7,1,6,0.21,4,0,0,1,1,0
Rafinha,BRA,DF,São Paulo,37,1985,22.5,55,2.44,49,5,0,0,1,0,2,0.09,2,0,0,0,0,0
Rai,BRA,MF,Botafogo (RJ),20,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Eric Ramires,BRA,MF,Red Bull Bragantino,22,2000,15.3,47,3.07,38,1,1,5,2,0,5,0.33,4,0,0,1,0,0
Lucas Ramos,BRA,FW,Internacional,22,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Raí Ramos,BRA,DF,São Paulo,28,1994,3.1,4,1.28,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Marcelo Rangel,BRA,GK,Goiás,34,1988,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Pedro Rangel,BRA,GK,Fluminense,22,2000,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Raniele,BRA,"MF,DF",Cuiabá,26,1996,32.1,41,1.28,27,0,0,4,6,4,5,0.16,1,0,0,2,2,0
Rafael Ratão,BRA,"FW,MF",Bahia,27,1995,8.7,23,2.66,18,0,1,4,0,0,4,0.46,1,0,0,3,0,0
Wellington Rato,BRA,"FW,MF",São Paulo,30,1992,19.6,86,4.39,49,25,4,7,0,1,7,0.36,5,2,0,0,0,0
Raul,BRA,"MF,DF",Red Bull Bragantino,26,1996,1.2,2,1.68,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Pedro Raul,BRA,FW,Vasco da Gama,26,1996,9.3,17,1.83,12,0,0,3,2,0,1,0.11,0,0,0,1,0,0
Leonardo Realpe,ECU,DF,Red Bull Bragantino,21,2001,18.7,14,0.75,12,0,0,2,0,0,1,0.05,0,0,0,1,0,0
Reinaldo,BRA,FW,Ath Paranaense,21,2001,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Reinaldo,BRA,DF,Grêmio,33,1989,29.8,109,3.66,50,44,7,4,4,0,12,0.40,5,5,0,1,1,0
Renê,BRA,DF,Internacional,30,1992,25.4,68,2.68,58,5,2,1,0,2,8,0.32,6,1,0,0,0,1
Réver,BRA,"DF,FW",Atlético Mineiro,38,1985,1.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rezende,BRA,"MF,DF",Bahia,28,1995,30.1,42,1.40,34,0,1,5,1,1,6,0.20,4,0,0,1,0,1
Everton Ribeiro,BRA,"FW,MF",Flamengo,33,1989,16.4,61,3.72,48,10,0,1,0,2,7,0.43,5,2,0,0,0,0
João Ricardo Riedi,BRA,GK,Fortaleza,34,1988,31.9,4,0.13,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Zé Ricardo,BRA,MF,Goiás,23,1999,11.9,39,3.28,30,0,4,1,3,1,2,0.17,2,0,0,0,0,0
Richard,BRA,MF,Cruzeiro,28,1994,3.8,6,1.57,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0
