Player,Nation,Pos,Squad,Age,Born,MatchesPlayed,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKattempted,CardY,CardR,xG,npxG,xAG,npxG+xAG,PrgCarries,PrgPasses,PrgReceived,G/90,A/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Camilo Cándido,URU,DF,Bahia,27,1995,19,15,"1,244",13.8,1,2,3,1,0,0,2,1,0.4,0.4,1.3,1.6,17,62,91,0.07,0.14,0.22,0.07,0.22,0.03,0.09,0.12,0.03,0.12
Luan Cândido,BRA,DF,Red Bull Bragantino,21,2001,22,11,"1,082",12.0,1,1,2,1,0,0,3,0,1.8,1.8,1.2,2.9,20,56,42,0.08,0.08,0.17,0.08,0.17,0.15,0.10,0.24,0.15,0.24
Germán Cano,ARG,FW,Fluminense,34,1988,30,28,"2,465",27.4,10,1,11,10,0,1,8,0,10.0,9.2,1.1,10.3,18,25,87,0.37,0.04,0.40,0.37,0.40,0.37,0.04,0.40,0.34,0.38
Agustín Canobbio,URU,"FW,MF",Ath Paranaense,24,1998,29,22,"2,116",23.5,3,5,8,3,0,0,10,0,5.5,5.5,3.5,9.0,81,76,223,0.13,0.21,0.34,0.13,0.34,0.23,0.15,0.38,0.23,0.38
Víctor Cantillo,COL,MF,Corinthians,29,1993,6,2,266,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,2,9,1,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04
Manuel Capasso,ARG,DF,Vasco da Gama,26,1996,9,6,554,6.2,0,0,0,0,0,0,4,0,0.1,0.1,0.0,0.1,1,15,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Juninho Capixaba,BRA,DF,Red Bull Bragantino,25,1997,34,33,"2,875",31.9,2,1,3,2,0,0,12,0,2.9,2.9,4.5,7.4,72,232,127,0.06,0.03,0.09,0.06,0.09,0.09,0.14,0.23,0.09,0.23
Gabriel Carabajal,ARG,MF,Vasco da Gama,31,1991,6,0,122,1.4,0,1,1,0,0,0,0,0,0.2,0.2,0.4,0.6,3,14,11,0.00,0.74,0.74,0.00,0.74,0.13,0.28,0.41,0.13,0.41
Felipe Carballo,URU,MF,Grêmio,26,1996,22,21,"1,540",17.1,1,1,2,1,0,0,3,0,1.5,1.5,1.2,2.7,22,87,45,0.06,0.06,0.12,0.06,0.12,0.09,0.07,0.16,0.09,0.16
Johnny Cardoso,USA,MF,Internacional,21,2001,22,20,"1,607",17.9,2,2,4,2,0,0,7,0,1.1,1.1,1.0,2.2,18,70,24,0.11,0.11,0.22,0.11,0.22,0.06,0.06,0.12,0.06,0.12
Ed Carlos,BRA,"MF,FW",Santos,21,2001,4,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0,3,1,0.00,0.00,0.00,0.00,0.00,0.06,0.11,0.17,0.06,0.17
João Carlos,BRA,GK,Cuiabá,34,1988,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ryan Carlos,BRA,DF,Bahia,20,2002,9,5,578,6.4,0,1,1,0,0,0,3,0,0.1,0.1,0.5,0.6,22,42,44,0.00,0.16,0.16,0.00,0.16,0.01,0.08,0.09,0.01,0.09
Alan Carvalho,CHN,MF,Fluminense,33,1989,1,1,45,0.5,1,0,1,1,0,0,0,0,0.6,0.6,0.0,0.6,0,0,1,2.00,0.00,2.00,2.00,2.00,1.27,0.00,1.27,1.27,1.27
Cássio,BRA,GK,Corinthians,35,1987,37,37,"3,310",36.8,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Luciano Castán,BRA,DF,Cruzeiro,33,1989,36,36,"3,210",35.7,1,0,1,1,0,0,7,0,1.3,1.3,0.3,1.6,23,123,7,0.03,0.00,0.03,0.03,0.03,0.04,0.01,0.05,0.04,0.05
Iury de Castilho,BRA,FW,Cuiabá,27,1995,10,4,398,4.4,0,0,0,0,0,0,1,0,0.6,0.6,0.2,0.8,11,9,26,0.00,0.00,0.00,0.00,0.00,0.13,0.05,0.17,0.13,0.17
Matheus Cavichioli,BRA,GK,América (MG),36,1986,15,15,"1,348",15.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Juan Cazares,ECU,"MF,FW",América (MG),30,1992,12,1,283,3.1,0,1,1,0,0,0,0,0,0.3,0.3,1.1,1.3,5,18,23,0.00,0.32,0.32,0.00,0.32,0.09,0.34,0.42,0.09,0.42
Brayan Ceballos,COL,DF,Fortaleza,21,2001,3,2,206,2.3,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,1,4,0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
Pablo Ceppelini,URU,MF,Cuiabá,31,1991,21,12,997,11.1,0,3,3,0,0,0,3,0,1.1,1.1,2.2,3.3,23,74,58,0.00,0.27,0.27,0.00,0.27,0.10,0.20,0.30,0.10,0.30
Murilo Cerqueira,BRA,DF,Palmeiras,25,1997,25,24,"2,165",24.1,3,2,5,3,0,0,6,1,1.0,1.0,1.7,2.7,14,81,1,0.12,0.08,0.21,0.12,0.21,0.04,0.07,0.11,0.04,0.11
Ricardo Cerqueira,BRA,MF,Cuiabá,20,2002,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Júlio César,BRA,DF,América (MG),19,2003,9,6,595,6.6,0,1,1,0,0,0,1,0,0.2,0.2,0.0,0.3,3,21,1,0.00,0.15,0.15,0.00,0.15,0.03,0.01,0.04,0.03,0.04
Reynaldo Cesar Moraes,BRA,DF,Cruzeiro,26,1997,2,1,66,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Reynaldo Cesar Moraes,BRA,DF,Coritiba,26,1997,6,1,245,2.7,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kayky Chagas,BRA,"FW,MF",Bahia,19,2003,10,6,410,4.6,2,1,3,2,0,0,2,0,1.5,1.5,0.6,2.1,16,16,33,0.44,0.22,0.66,0.44,0.66,0.32,0.14,0.45,0.32,0.45
Jhon Chancellor,VEN,DF,Coritiba,31,1992,4,3,303,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Gabriel Chapecó,BRA,GK,Grêmio,22,2000,31,31,"2,790",31.0,0,0,0,0,0,0,5,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Gabriel Chaves,BRA,"FW,MF",Vasco da Gama,21,2001,37,29,"2,612",29.0,8,4,12,8,0,0,6,0,8.9,8.9,5.0,14.0,95,32,204,0.28,0.14,0.41,0.28,0.41,0.31,0.17,0.48,0.31,0.48
Jhoanner Chávez,ECU,"DF,MF",Bahia,20,2002,10,7,589,6.5,0,0,0,0,0,0,1,0,0.2,0.2,0.5,0.7,12,17,49,0.00,0.00,0.00,0.00,0.00,0.03,0.08,0.11,0.03,0.11
Chiqueti,BRA,MF,Ath Paranaense,17,2005,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Christian,BRA,"MF,FW",Ath Paranaense,22,2000,21,14,"1,362",15.1,4,0,4,4,0,0,1,0,2.7,2.7,1.5,4.1,23,69,71,0.26,0.00,0.26,0.26,0.26,0.18,0.10,0.27,0.18,0.27
Cicinho,BUL,DF,Bahia,34,1988,13,9,753,8.4,0,0,0,0,0,0,4,0,0.4,0.4,0.3,0.8,17,27,36,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.05,0.09
Cipriano,BRA,DF,Red Bull Bragantino,20,2002,1,1,75,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marcelo Cirino,BRA,"FW,MF",Ath Paranaense,31,1992,4,1,102,1.1,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.5,1,1,6,0.00,0.00,0.00,0.00,0.00,0.33,0.07,0.41,0.33,0.41
Léo Cittadini,BRA,MF,Bahia,28,1994,7,1,139,1.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3,8,8,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06
Léo Cittadini,BRA,"MF,FW",Ath Paranaense,28,1994,5,3,201,2.2,0,0,0,0,0,0,0,0,0.1,0.1,0.7,0.9,3,8,7,0.00,0.00,0.00,0.00,0.00,0.07,0.33,0.39,0.07,0.39
Mateus Claus,BRA,GK,Bahia,28,1994,1,0,53,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Clayson,BRA,"FW,MF",Cuiabá,27,1995,23,22,"1,639",18.2,7,2,9,4,3,3,3,1,4.5,2.1,1.9,4.0,51,70,124,0.38,0.11,0.49,0.22,0.33,0.25,0.11,0.35,0.12,0.22
Mateus Cocão,BRA,MF,Vasco da Gama,20,2002,9,3,347,3.9,0,0,0,0,0,0,3,0,0.4,0.4,0.5,0.9,0,23,6,0.00,0.00,0.00,0.00,0.00,0.10,0.14,0.24,0.10,0.24
Diego Costa,ESP,FW,Botafogo (RJ),34,1988,13,3,517,5.7,3,0,3,3,0,0,6,0,1.9,1.9,0.1,2.0,9,14,42,0.52,0.00,0.52,0.52,0.52,0.33,0.02,0.35,0.33,0.35
Philippe Costa,BRA,FW,Goiás,22,2000,4,0,109,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.6,0.8,0,2,4,0.00,0.00,0.00,0.00,0.00,0.19,0.47,0.66,0.19,0.66
Talles Costa,BRA,"MF,FW",São Paulo,20,2002,7,1,135,1.5,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.3,5,10,7,0.00,0.00,0.00,0.00,0.00,0.16,0.01,0.17,0.16,0.17
Lucas Crispim,BRA,"MF,DF",Fortaleza,28,1994,17,5,488,5.4,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.7,11,49,23,0.00,0.00,0.00,0.00,0.00,0.04,0.08,0.12,0.04,0.12
Franco Cristaldo,ARG,"MF,FW",Grêmio,26,1996,34,31,"2,131",23.7,8,5,13,5,3,4,0,0,6.6,3.5,4.6,8.1,23,131,143,0.34,0.21,0.55,0.21,0.42,0.28,0.20,0.47,0.15,0.34
Tomás Cuello,ARG,"MF,FW",Ath Paranaense,22,2000,32,22,"2,055",22.8,0,4,4,0,0,0,5,0,1.5,1.5,4.7,6.2,81,71,173,0.00,0.18,0.18,0.00,0.18,0.07,0.20,0.27,0.07,0.27
Víctor Cuesta,ARG,DF,Botafogo (RJ),34,1988,35,35,"3,150",35.0,1,1,2,1,0,0,9,0,2.4,2.2,0.8,3.0,10,120,7,0.03,0.03,0.06,0.03,0.06,0.07,0.02,0.09,0.06,0.09
Cuiabano,BRA,"DF,MF",Grêmio,19,2003,11,5,490,5.4,1,0,1,1,0,0,3,0,0.7,0.7,0.2,0.9,13,16,34,0.18,0.00,0.18,0.18,0.18,0.14,0.03,0.17,0.14,0.17
Lucas Cunha,BRA,DF,Red Bull Bragantino,26,1997,1,1,70,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Matheus Cunha,BRA,GK,Flamengo,21,2001,19,18,"1,580",17.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ian Custódio,BRA,DF,Palmeiras,19,2003,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
João Dalla Corte,BRA,DF,Internacional,16,2006,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Danielzinho,BRA,"FW,MF",Bahia,27,1996,5,0,79,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.3,4,20,4,0.00,0.00,0.00,0.00,0.00,0.05,0.27,0.31,0.05,0.31
Danielzinho,BRA,FW,Ath Paranaense,20,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Danielzinho,BRA,MF,Fluminense,27,1996,12,8,612,6.8,0,0,0,0,0,0,1,0,0.4,0.4,1.3,1.6,19,65,21,0.00,0.00,0.00,0.00,0.00,0.05,0.18,0.24,0.05,0.24
David,BRA,"FW,MF",São Paulo,27,1995,22,6,733,8.1,2,2,4,2,0,0,5,0,3.0,3.0,1.2,4.2,25,24,78,0.25,0.25,0.49,0.25,0.49,0.37,0.15,0.52,0.37,0.52
Giorgian De Arrascaeta,URU,"MF,FW",Flamengo,28,1994,28,22,"1,842",20.5,7,6,13,7,0,0,3,0,5.0,5.0,5.5,10.4,37,152,168,0.34,0.29,0.64,0.34,0.64,0.24,0.27,0.51,0.24,0.51
Sergio Antonio De Luiz Junior,BRA,"MF,DF",Vasco da Gama,27,1995,9,5,359,4.0,2,0,2,2,0,0,2,0,1.3,1.3,0.4,1.7,4,10,32,0.50,0.00,0.50,0.50,0.50,0.34,0.09,0.43,0.34,0.43
Denilson,BRA,MF,Cuiabá,21,2001,33,23,"1,908",21.2,1,3,4,1,0,0,8,0,1.3,1.3,2.7,4.0,34,128,63,0.05,0.14,0.19,0.05,0.19,0.06,0.13,0.19,0.06,0.19
Denzel,BRA,FW,Goiás,20,2003,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Deyverson,BRA,FW,Cuiabá,31,1991,36,34,"2,906",32.3,12,2,14,9,3,4,6,0,12.3,9.4,2.7,12.1,18,73,153,0.37,0.06,0.43,0.28,0.34,0.38,0.08,0.46,0.29,0.38
Leonel Di Plácido,ARG,DF,Botafogo (RJ),29,1994,32,25,"2,355",26.2,1,4,5,1,0,0,5,0,0.2,0.2,2.4,2.7,57,106,84,0.04,0.15,0.19,0.04,0.19,0.01,0.09,0.10,0.01,0.10
Gabriel Dias,BRA,DF,Vasco da Gama,28,1994,1,0,12,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jean Dias,BRA,"FW,MF",Internacional,32,1990,10,1,321,3.6,1,1,2,1,0,0,1,0,1.0,1.0,0.3,1.3,12,5,26,0.28,0.28,0.56,0.28,0.56,0.28,0.09,0.37,0.28,0.37
Luan Dias,BRA,"MF,FW",Santos,25,1997,8,1,191,2.1,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,7,6,3,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Matheus Dias,BRA,"MF,FW",Internacional,25,1997,14,6,405,4.5,0,0,0,0,0,0,5,0,0.1,0.1,0.1,0.2,9,17,15,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05
Diego,BRA,DF,São Paulo,23,1999,23,20,"1,744",19.4,0,0,0,0,0,0,6,0,0.6,0.6,0.1,0.6,2,61,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Dieguinho,BRA,"DF,FW",Goiás,27,1995,15,12,"1,080",12.0,0,1,1,0,0,0,3,0,0.4,0.4,0.9,1.3,27,42,34,0.00,0.08,0.08,0.00,0.08,0.03,0.07,0.10,0.03,0.10
Diogo,BRA,"FW,MF",Coritiba,26,1996,15,9,756,8.4,1,1,2,1,0,0,2,0,2.7,2.7,0.3,2.9,7,10,26,0.12,0.12,0.24,0.12,0.24,0.32,0.03,0.35,0.32,0.35
Dodi,BRA,MF,Santos,26,1996,28,20,"1,721",19.1,0,0,0,0,0,0,10,0,0.9,0.9,0.5,1.4,19,27,18,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07
Dodô,BRA,DF,Atlético Mineiro,30,1992,1,1,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,8,7,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Dodô,BRA,DF,Santos,30,1992,18,18,"1,426",15.8,0,1,1,0,0,0,4,0,0.5,0.5,1.7,2.2,26,82,42,0.00,0.06,0.06,0.00,0.06,0.03,0.11,0.14,0.03,0.14
Dodô,BRA,"MF,FW",Goiás,21,2001,15,0,323,3.6,2,0,2,2,0,0,1,0,1.2,1.2,0.4,1.7,7,12,9,0.56,0.00,0.56,0.56,0.56,0.34,0.12,0.46,0.34,0.46
Thiago Dombroski,BRA,DF,Coritiba,20,2002,7,7,504,5.6,0,0,0,0,0,0,4,0,0.1,0.1,0.0,0.1,5,21,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Halerrandrio dos Santos,BRA,MF,Goiás,16,2006,1,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07
Thiago dos Santos,BRA,"DF,MF",Fluminense,33,1989,16,9,819,9.1,0,0,0,0,0,0,7,1,0.2,0.2,0.1,0.3,10,50,3,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.04,0.02,0.04
Henrique Dourado,BRA,FW,Cruzeiro,33,1989,11,2,342,3.8,1,0,1,1,0,0,2,0,2.3,2.3,0.7,3.0,4,4,19,0.26,0.00,0.26,0.26,0.26,0.61,0.17,0.78,0.61,0.78
David Duarte,BRA,DF,Bahia,28,1995,11,10,867,9.6,1,0,1,1,0,0,3,0,0.6,0.6,0.0,0.6,5,17,0,0.10,0.00,0.10,0.10,0.10,0.06,0.00,0.06,0.06,0.06
Dudu,BRA,MF,Ath Paranaense,17,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Dudu,BRA,FW,Palmeiras,31,1992,14,14,"1,076",12.0,3,3,6,3,0,0,0,0,2.4,2.4,3.4,5.8,78,74,127,0.25,0.25,0.50,0.25,0.50,0.20,0.28,0.49,0.20,0.49
Éberth,BRA,FW,Coritiba,19,2003,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12
Edenílson,BRA,"MF,FW",Atlético Mineiro,33,1989,28,15,"1,368",15.2,1,2,3,1,0,0,1,0,0.5,0.5,1.8,2.3,23,57,50,0.07,0.13,0.20,0.07,0.20,0.04,0.12,0.15,0.04,0.15
Eder,BRA,DF,América (MG),27,1995,24,17,"1,566",17.4,0,0,0,0,0,0,7,1,0.4,0.4,0.2,0.5,9,54,4,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
EDU,BRA,DF,Goiás,22,2000,9,4,435,4.8,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.5,1,10,0,0.00,0.00,0.00,0.00,0.00,0.08,0.01,0.09,0.08,0.09
Edu,BRA,"FW,MF",Coritiba,29,1993,10,2,320,3.6,2,0,2,2,0,0,0,0,2.5,2.5,0.4,3.0,5,7,17,0.56,0.00,0.56,0.56,0.56,0.72,0.12,0.83,0.72,0.83
Carlos Eduardo,BRA,"MF,FW",Atlético Mineiro,18,2004,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10
Carlos Eduardo,BRA,MF,Botafogo (RJ),33,1989,34,32,"2,670",29.7,6,6,12,6,0,0,5,1,5.4,5.4,6.0,11.4,35,156,89,0.20,0.20,0.40,0.20,0.40,0.18,0.20,0.38,0.18,0.38
Eguinaldo,BRA,"FW,MF",Vasco da Gama,18,2004,4,0,67,0.7,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,1,2,2,0.00,0.00,0.00,0.00,0.00,0.08,0.05,0.13,0.08,0.13
Rafael Elias,BRA,FW,Cruzeiro,23,1999,12,6,540,6.0,1,0,1,1,0,0,3,0,2.7,2.7,0.7,3.3,7,10,37,0.17,0.00,0.17,0.17,0.17,0.44,0.11,0.56,0.44,0.56
Rodrigo Ely,BRA,DF,Grêmio,29,1993,9,8,665,7.4,0,0,0,0,0,0,4,0,0.0,0.0,0.1,0.1,1,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Lucas Emmanuel,BRA,FW,Goiás,22,2000,2,0,55,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Leandro Emmanuel Martínez,ARG,MF,América (MG),28,1994,35,29,"2,541",28.2,1,5,6,1,0,0,4,0,3.3,3.3,4.5,7.8,70,156,104,0.04,0.18,0.21,0.04,0.21,0.12,0.16,0.28,0.12,0.28
Alan Empereur,BRA,DF,Cuiabá,28,1994,33,33,"2,950",32.8,1,1,2,1,0,0,9,0,0.5,0.5,0.8,1.3,30,139,7,0.03,0.03,0.06,0.03,0.06,0.01,0.02,0.04,0.01,0.04
Endrick,BRA,FW,Palmeiras,16,2006,31,18,"1,558",17.3,11,0,11,11,0,1,4,0,8.1,7.3,1.8,9.1,58,45,100,0.64,0.00,0.64,0.64,0.64,0.47,0.11,0.57,0.42,0.53
Erick,BRA,MF,Ath Paranaense,25,1997,33,30,"2,499",27.8,4,4,8,4,0,0,7,0,5.4,5.4,3.0,8.4,27,124,37,0.14,0.14,0.29,0.14,0.29,0.19,0.11,0.30,0.19,0.30
Erison,BRA,"FW,MF",São Paulo,23,1999,13,3,391,4.3,1,1,2,0,1,1,3,0,2.0,1.2,0.4,1.7,11,2,29,0.23,0.23,0.46,0.00,0.23,0.46,0.10,0.56,0.28,0.38
Gonzalo Escobar,ARG,DF,Fortaleza,25,1997,13,6,579,6.4,0,1,1,0,0,0,4,0,0.3,0.3,0.2,0.5,10,25,54,0.00,0.16,0.16,0.00,0.16,0.04,0.04,0.08,0.04,0.08
Lucas Esquivel,ARG,DF,Ath Paranaense,21,2001,19,18,"1,651",18.3,0,1,1,0,0,0,3,0,0.2,0.2,1.4,1.6,28,69,47,0.00,0.05,0.05,0.00,0.05,0.01,0.07,0.09,0.01,0.09
Estevão,BRA,MF,Internacional,20,2002,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.19,0.19,0.19
Estevão,BRA,DF,Palmeiras,16,2006,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Vitor Eudes,BRA,GK,Fluminense,24,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Lucas Evangelista,BRA,MF,Red Bull Bragantino,27,1995,33,32,"2,722",30.2,1,6,7,1,0,0,6,0,3.7,3.7,7.1,10.8,34,165,151,0.03,0.20,0.23,0.03,0.23,0.12,0.23,0.36,0.12,0.36
Everaldo,BRA,"FW,MF",América (MG),28,1994,21,15,"1,233",13.7,1,3,4,1,0,0,7,0,1.2,1.2,2.2,3.5,54,52,101,0.07,0.22,0.29,0.07,0.29,0.09,0.16,0.25,0.09,0.25
Éverson,BRA,GK,Atlético Mineiro,32,1990,36,36,"3,240",36.0,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Everton,BRA,"FW,MF",Grêmio,25,1997,28,9,"1,212",13.5,6,2,8,6,0,0,2,0,3.4,3.4,1.1,4.5,22,51,66,0.45,0.15,0.59,0.45,0.59,0.25,0.08,0.34,0.25,0.34
Bruno Fabiano Alves,BRA,DF,Grêmio,31,1991,29,27,"2,450",27.2,0,0,0,0,0,0,3,1,0.6,0.6,0.0,0.6,6,37,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Fabinho,BRA,MF,Palmeiras,20,2002,24,3,587,6.5,0,0,0,0,0,0,2,0,0.7,0.7,0.1,0.8,8,44,7,0.00,0.00,0.00,0.00,0.00,0.10,0.01,0.12,0.10,0.12
Fábio,BRA,GK,Fluminense,42,1980,35,35,"3,150",35.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Fábio,BRA,"DF,MF",Grêmio,32,1990,15,12,871,9.7,0,2,2,0,0,0,5,0,0.2,0.2,0.8,1.0,23,41,68,0.00,0.21,0.21,0.00,0.21,0.02,0.08,0.10,0.02,0.10
Fagner,BRA,DF,Corinthians,33,1989,30,22,"2,095",23.3,0,1,1,0,0,0,10,0,0.3,0.3,2.3,2.6,45,137,83,0.00,0.04,0.04,0.00,0.04,0.01,0.10,0.11,0.01,0.11
Willian Farias,BRA,MF,Coritiba,33,1989,16,11,959,10.7,0,0,0,0,0,0,5,1,0.2,0.2,0.0,0.3,6,41,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.03,0.02,0.03
Luiz Felipe,BRA,DF,Santos,29,1993,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marcos Felipe,BRA,GK,Bahia,26,1996,37,37,"3,330",37.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Matheus Felipe,BRA,DF,Ath Paranaense,24,1998,9,7,532,5.9,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,4,17,0,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
Danilo Fernandes,BRA,GK,Bahia,34,1988,1,1,37,0.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Lucas Fernandes,BRA,MF,Botafogo (RJ),25,1997,13,5,473,5.3,0,0,0,0,0,0,1,0,1.1,1.1,0.5,1.6,14,35,27,0.00,0.00,0.00,0.00,0.00,0.21,0.10,0.31,0.21,0.31
