Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls,FoulsDrawn,Offsides,Crosses,Interceptions,TklWon,PKwon,PKconceded,OG,Recoveries,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%
André Inácio,BRA,"FW,MF",Estrela,21,2002,13.3,2,0,0,9,38,8,24,4,10,0,0,0,51,19,17,52.8
Gonçalo Inácio,POR,DF,Sporting CP,21,2001,27.6,8,1,1,32,19,0,4,25,35,1,0,0,149,50,45,52.6
Hernani Infande,POR,"FW,MF",Moreirense,22,2001,0.9,0,0,0,5,1,0,0,1,2,0,0,0,10,1,1,50.0
Fabrício Isidoro,BRA,MF,Farense,31,1992,18.5,8,1,1,33,47,1,22,22,10,0,0,0,105,16,29,35.6
Ismael,POR,MF,Moreirense,24,1999,6.2,5,0,0,12,5,0,0,7,1,0,0,0,31,3,7,30.0
Franco Israel,URU,GK,Sporting CP,23,2000,10.0,0,0,0,0,1,0,0,0,0,0,0,0,7,2,0,100.0
Abass Issah,GHA,"MF,FW",Chaves,24,1998,3.4,1,0,0,8,9,2,10,0,0,0,0,0,10,1,2,33.3
Léo Jabá,BRA,"FW,MF",Estrela,24,1998,24.7,3,1,0,42,42,16,80,12,23,0,0,0,110,28,30,48.3
Ivan Jaime Pajuelo,ESP,"MF,FW",Porto,22,2000,6.3,0,0,0,7,27,0,43,2,7,0,0,0,36,3,7,30.0
Jajá,BRA,"FW,MF",Casa Pia,22,2001,4.8,0,0,0,10,11,2,7,1,16,2,0,0,27,1,3,25.0
Jardel,GNB,"FW,MF",Vizela,25,1997,2.1,0,0,0,2,12,0,3,2,1,0,0,0,17,6,10,37.5
Jason,ESP,"FW,MF",Arouca,29,1994,28.5,4,0,0,25,60,6,135,12,17,0,0,0,117,11,26,29.7
Sylvester Jasper,BUL,"FW,MF",Portimonense,21,2001,18.6,2,0,0,25,46,6,69,15,12,0,0,0,74,4,26,13.3
Anderson Jesus,BRA,DF,Vizela,28,1995,27.7,5,0,0,39,20,2,0,23,26,0,0,0,69,70,45,60.9
Jhonatan,BRA,GK,Rio Ave,32,1991,26.0,4,0,0,0,9,0,0,1,0,0,0,0,33,11,1,91.7
Jo,BRA,"FW,MF",Chaves,28,1995,11.3,1,0,0,38,39,8,5,1,6,1,0,0,26,70,51,57.9
Joca,POR,"FW,MF",Rio Ave,27,1996,19.0,2,0,0,17,28,2,29,13,5,0,0,0,87,8,10,44.4
Nemanja Jović,SRB,MF,Estoril,20,2002,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Luiz Lúcio Reis Júnior,BRA,GK,Famalicão,22,2001,33.0,2,0,0,2,6,0,0,1,0,0,2,0,26,10,1,90.9
David Jurásek,CZE,DF,Benfica,22,2000,2.9,1,0,0,2,4,1,10,1,4,0,0,0,20,0,0,
Samuel Justo,POR,MF,Casa Pia,19,2004,6.7,1,0,0,9,10,0,4,4,6,0,0,0,34,4,7,36.4
Kaio,BRA,FW,Vitória,19,2004,4.7,3,0,0,8,11,2,12,0,8,1,0,0,15,3,10,23.1
Kazu,BRA,"DF,FW",Gil Vicente FC,23,2000,0.6,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,
Keliano,ANG,MF,Estrela,20,2003,1.3,0,0,0,3,1,0,1,4,3,0,0,0,4,1,2,33.3
Kewin,BRA,GK,Moreirense,27,1995,29.8,1,0,0,0,10,0,0,0,1,0,0,0,29,5,0,100.0
Kialonda,ANG,DF,Estrela,25,1997,26.1,9,0,0,32,16,1,12,40,36,0,1,0,154,81,29,73.6
Kikas,POR,"FW,MF",Estrela,24,1998,17.3,4,0,0,21,16,20,35,1,3,0,0,0,50,21,56,27.3
Francisco Kiki,POR,MF,Casa Pia,25,1998,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Kobamelo Kodisang,RSA,FW,Moreirense,23,1999,18.0,0,0,0,14,25,10,42,16,6,0,0,0,63,9,14,39.1
Koba Koindredi,FRA,MF,Estoril,21,2001,6.3,0,0,0,16,12,0,16,11,5,0,0,0,48,3,9,25.0
Koba Koindredi,FRA,MF,Sporting CP,21,2001,0.4,0,0,0,1,4,0,0,2,3,0,0,0,3,0,1,0.0
Orkun Kökçü,TUR,MF,Benfica,22,2000,19.8,7,0,0,30,23,2,48,8,22,1,1,0,116,6,10,37.5
Eboue Kouassi,CIV,MF,Arouca,25,1997,15.0,5,1,0,27,15,2,1,11,17,0,0,0,96,35,26,57.4
Kevin Krygård,NOR,"MF,DF",Casa Pia,23,2000,0.7,0,0,0,0,1,0,0,3,1,0,0,0,1,1,2,33.3
Matías Lacava,VEN,"FW,MF",Vizela,20,2002,14.8,7,2,2,38,25,4,39,6,19,0,0,0,70,7,17,29.2
Tom Lacoux,FRA,MF,Famalicão,21,2002,4.0,1,0,0,6,3,0,1,6,8,0,0,0,36,2,2,50.0
André Lacximicant,POR,"FW,MF",Casa Pia,22,2001,2.4,0,0,0,7,4,0,3,0,2,0,0,0,10,5,17,22.7
Rúben Lameiras,POR,"FW,MF",Casa Pia,28,1994,6.1,2,0,0,7,13,2,15,4,5,0,0,0,29,2,6,25.0
Rúben Lameiras,POR,"FW,MF",Chaves,28,1994,2.3,1,0,0,3,0,1,5,1,1,0,0,0,15,0,0,
Bruno Langa,MOZ,"DF,MF",Chaves,25,1997,11.9,5,1,1,10,24,0,45,18,14,0,1,0,65,14,5,73.7
Larra,ESP,"DF,MF",Casa Pia,25,1997,27.9,4,0,0,24,11,0,86,43,36,0,0,0,159,23,21,52.3
Yusuf Lawal,NGA,"FW,MF",Arouca,25,1998,2.6,1,0,0,4,5,0,5,3,2,0,0,0,12,3,2,60.0
Orest Lebedenko,UKR,DF,Vizela,24,1998,16.1,3,0,0,14,8,1,32,23,20,0,0,0,71,27,16,62.8
Leonardo Lelo,POR,"DF,MF",Casa Pia,23,2000,32.7,0,0,0,12,25,2,123,37,32,0,0,0,144,14,27,34.1
Marcos Leonardo,BRA,FW,Benfica,20,2003,3.7,1,0,0,9,6,3,1,0,1,0,0,0,11,2,7,22.2
Otso Liimatta,FIN,"MF,FW",Famalicão,19,2004,5.2,0,0,0,11,8,1,6,3,3,0,0,0,27,3,2,60.0
Rúben Lima,POR,"DF,MF",Estrela,33,1989,10.3,3,0,0,10,9,1,36,8,8,0,0,0,36,15,11,57.7
Danny Loader,ENG,"FW,MF",Porto,22,2000,2.7,1,0,0,8,6,0,2,0,2,0,0,0,11,8,7,53.3
Jason Lokilo,BEL,"FW,MF",Vizela,24,1998,7.8,0,0,0,3,13,0,22,0,3,0,0,0,25,3,3,50.0
Julien Lomboto,,MF,Rio Ave,21,2002,0.1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0.0
Miguel Lopes,POR,DF,Estrela,36,1986,14.7,2,1,0,14,10,1,3,18,24,0,0,0,66,26,22,54.2
Né lopes,POR,DF,Gil Vicente FC,23,2000,2.9,0,0,0,4,3,0,0,4,3,0,0,0,13,7,4,63.6
Rony Lopes,POR,"FW,MF",Braga,27,1995,4.1,1,0,0,5,4,3,19,2,6,0,0,0,25,2,6,25.0
Bruno Lourenço,POR,"FW,MF",Boavista,25,1998,22.4,4,1,0,29,38,6,67,15,15,0,0,0,80,14,21,40.0
Thomas Luciano,BRA,DF,Gil Vicente FC,21,2002,0.3,1,0,0,1,0,0,3,0,1,0,0,0,0,2,2,50.0
André Luis,BRA,FW,Moreirense,29,1994,14.8,4,0,0,23,21,10,1,6,6,0,0,0,30,74,61,54.8
Florentino Luís,POR,MF,Benfica,23,1999,18.7,8,0,0,32,14,1,0,49,45,0,2,0,123,25,34,42.4
José Luis Rodríguez,PAN,FW,Famalicão,25,1998,16.6,3,1,0,17,28,5,86,10,14,0,1,0,53,18,24,42.9
Zé Luís,CPV,"FW,MF",Farense,32,1991,6.6,2,0,0,10,12,1,3,1,3,0,1,0,18,42,25,62.7
Luismi,EQG,FW,Moreirense,22,2001,10.4,1,0,0,18,5,5,2,4,11,0,0,0,37,27,29,48.2
Wallisson Luiz,BRA,"MF,FW",Moreirense,25,1997,2.2,3,1,0,12,1,0,1,6,7,0,0,0,18,9,4,69.2
Rodrigo Macedo,POR,"FW,MF",Moreirense,20,2003,0.7,0,0,0,1,0,1,0,0,2,0,0,0,5,0,0,
Tiago Machado,POR,"MF,FW",Boavista,19,2004,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
Madson,BRA,"FW,MF",Moreirense,23,1999,14.9,2,0,0,10,40,2,41,11,4,0,0,0,75,16,26,38.1
Miguel Maga,POR,"DF,MF",Vitória,20,2002,9.9,2,0,0,9,7,1,17,14,19,0,2,0,35,8,12,40.0
Magrão,BRA,GK,Rio Ave,23,2000,7.0,0,0,0,0,0,0,0,0,1,0,0,0,7,2,0,100.0
Gaius Makouta,CGO,MF,Boavista,26,1997,25.9,9,0,0,28,52,2,28,20,22,0,0,0,147,46,35,56.8
Pedro Malheiro,POR,"DF,MF",Boavista,22,2001,21.9,9,1,1,39,11,0,71,24,33,0,2,0,123,11,15,42.3
Eliaquim Mangala,FRA,DF,Estoril,32,1991,11.6,3,0,0,13,0,0,0,21,7,0,0,0,38,16,13,55.2
Ricardo Mangas,POR,"MF,DF",Vitória,25,1998,21.2,2,0,0,16,41,4,53,14,17,2,1,0,83,45,38,54.2
Mansur,BRA,DF,Estrela,30,1993,15.6,6,2,2,19,4,0,18,13,19,0,1,0,92,44,39,53.0
Manuel Manu,POR,"DF,MF",Vitória,22,2001,19.7,5,0,0,27,17,0,3,22,33,0,2,0,127,59,32,64.8
Zé Manuel,POR,"FW,MF",Rio Ave,32,1990,6.6,2,0,0,11,18,2,10,4,8,0,0,0,24,4,16,20.0
Maracás,BRA,DF,Moreirense,29,1994,28.5,6,1,1,29,11,1,0,22,35,1,0,0,115,64,42,60.4
Iván Marcano,ESP,DF,Porto,36,1987,4.1,1,0,0,1,2,0,3,4,4,0,0,0,20,12,6,66.7
Adrián Marín,ESP,DF,Braga,26,1997,3.6,0,0,0,2,2,0,10,6,3,0,0,0,32,14,4,77.8
João Mário,POR,"FW,MF",Benfica,30,1993,26.9,4,0,0,41,49,1,46,16,27,1,0,0,162,6,14,30.0
João Mário Lopes,POR,DF,Porto,23,2000,22.9,5,0,0,36,36,2,85,13,20,0,1,0,94,14,14,50.0
Marlon,BRA,"FW,MF",Gil Vicente FC,25,1997,4.8,2,0,0,12,4,0,10,3,3,0,1,0,31,0,10,0.0
Uladzislaŭ Marozaŭ,BLR,"FW,MF",Arouca,22,2000,1.6,0,0,0,3,2,1,0,0,0,0,0,0,2,2,3,40.0
Alejandro Marqués,VEN,FW,Estoril,22,2000,15.1,3,0,0,34,8,4,1,3,7,0,0,0,22,17,49,25.8
Gustavo Marques,BRA,DF,Benfica,21,2001,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
Igor Marques,BRA,"DF,MF",Portimonense,24,1999,16.5,5,0,0,29,14,0,48,41,34,0,0,0,117,24,20,54.5
João Marques,POR,"MF,FW",Estoril,21,2002,21.9,8,0,0,34,50,3,29,11,25,0,0,0,86,26,36,41.9
Toni Martínez,ESP,FW,Porto,26,1997,5.8,3,0,0,13,5,4,5,0,1,0,0,0,9,28,20,58.3
Rafael Martins,BRA,MF,Casa Pia,34,1989,0.3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,
Rodrigo Martins,POR,"DF,FW",Estoril,24,1998,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,
Rodrigo Martins,POR,FW,Portimonense,24,1998,2.6,1,0,0,6,5,2,8,0,3,0,0,0,19,2,6,25.0
Matheus,BRA,GK,Braga,31,1992,34.0,3,0,0,1,10,0,0,0,1,0,1,0,62,4,2,66.7
Marco Matias,POR,"FW,MF",Farense,34,1989,25.5,4,0,0,34,59,11,103,22,26,1,0,0,109,9,25,26.5
Nuno Matos,POR,DF,Braga,18,2004,0.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.0
Maurício,BRA,MF,Portimonense,34,1988,5.0,1,0,0,11,4,0,0,9,8,0,1,0,23,8,4,66.7
Rodrigo Melro,POR,DF,Chaves,19,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
João Mendes,POR,"FW,MF",Vitória,28,1994,16.0,4,1,0,21,19,1,49,9,9,0,0,0,83,6,8,42.9
João Mendes,POR,DF,Porto,23,2000,3.2,0,0,0,1,1,1,14,2,2,0,0,0,12,2,4,33.3
Joe Mendes,SWE,DF,Braga,20,2002,9.9,1,0,0,8,9,1,50,6,8,0,0,0,33,9,10,47.4
Pedro Mendes,POR,DF,Estrela,32,1990,9.0,1,0,0,10,14,0,0,15,9,0,1,0,27,16,12,57.1
Alex Mendez,USA,"MF,FW",Vizela,22,2000,4.1,1,0,0,3,4,4,20,2,5,0,0,0,29,2,11,15.4
Miguel Menino,POR,MF,Sporting CP,20,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Benji Michel,USA,"FW,MF",Arouca,25,1997,0.5,0,0,0,1,0,1,0,0,0,0,0,0,4,4,2,66.7
Enea Mihaj,ALB,DF,Famalicão,25,1998,17.3,5,0,0,16,11,2,2,23,15,0,0,0,65,26,11,70.3
Mika,POR,GK,Moreirense,32,1991,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bogdan Milovanov,UKR,DF,Arouca,25,1998,13.4,4,1,1,21,4,0,39,13,30,0,0,0,62,16,22,42.1
Vinicius Mingotti,BRA,FW,Moreirense,23,2000,5.4,2,0,0,7,3,5,0,0,3,1,0,0,7,10,31,24.4
Miro,ANG,"FW,MF",Gil Vicente FC,20,2003,1.8,0,0,0,7,4,1,0,1,2,0,0,0,1,5,7,41.7
Cezary Miszta,POL,GK,Rio Ave,21,2001,1.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
Miguel Monteiro,POR,FW,Gil Vicente FC,20,2003,2.5,0,0,0,1,1,1,0,1,0,0,0,0,5,6,14,30.0
Francisco Montero,ESP,DF,Arouca,24,1999,28.7,9,0,0,46,22,1,4,31,20,0,2,0,131,40,37,51.9
Morato,BRA,DF,Benfica,22,2001,16.9,2,0,0,20,9,3,18,17,33,0,2,0,105,24,20,54.5
Hélder Morim,POR,"MF,DF",Chaves,22,2001,7.3,2,0,0,16,19,0,11,8,8,0,0,0,34,6,10,37.5
Hidemasa Morita,JPN,MF,Sporting CP,28,1995,23.8,3,0,0,38,14,0,11,17,35,0,0,0,166,26,28,48.1
Mosquito,BRA,GK,Arouca,27,1996,2.0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,
Moura,POR,DF,Famalicão,23,1999,33.0,7,0,0,36,16,10,193,33,35,0,0,0,153,40,37,51.9
Rodrigo Moura,BRA,GK,Chaves,27,1996,7.0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,100.0
João Moutinho,POR,MF,Braga,36,1986,23.5,8,0,0,32,32,0,62,30,42,0,0,0,171,25,19,56.8
Rafa Mújica,ESP,FW,Arouca,24,1998,28.1,4,1,0,57,41,26,2,5,14,1,1,0,60,24,54,30.8
Petar Musa,CRO,FW,Benfica,25,1998,5.8,1,1,0,11,9,3,2,0,8,0,0,0,19,6,14,30.0
Zach Muscat,MLT,DF,Farense,29,1993,18.7,5,1,0,19,8,0,0,15,4,0,0,0,37,40,29,58.0
Almoatasem Al Musrati,LBY,MF,Braga,27,1996,8.9,1,0,0,12,10,0,6,14,14,0,0,0,50,27,17,61.4
Steve Mvoué,CMR,MF,Portimonense,21,2002,0.8,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,
Kosuke Nakamura,JPN,GK,Portimonense,28,1995,20.0,1,0,0,0,2,0,0,0,0,0,0,1,20,6,0,100.0
Nuno Namora,POR,"DF,MF",Rio Ave,25,1998,0.3,0,0,0,2,0,0,1,0,0,0,0,0,1,2,0,100.0
Davis Nascimento,BRA,MF,Portimonense,20,2002,0.0,1,0,0,2,1,0,1,0,0,0,0,0,1,0,0,
Diogo Nascimento,POR,MF,Vizela,20,2002,24.0,4,0,0,33,34,1,26,10,19,0,0,0,153,8,21,27.6
Nathan,BRA,DF,Famalicão,21,2001,20.5,8,0,0,31,20,2,49,19,42,0,2,0,71,17,15,53.1
Fran Navarro,ESP,"FW,MF",Porto,25,1998,1.9,0,0,0,3,5,2,3,3,0,0,0,0,8,3,8,27.3
Mor Ndiaye,SEN,MF,Estoril,22,2000,2.8,2,0,0,2,6,0,0,1,3,0,0,0,11,5,6,45.5
Alioune Ndour,SEN,"FW,MF",Estrela,22,2001,1.9,1,0,0,1,5,3,1,0,3,0,0,0,12,8,12,40.0
Cher Ndour,ITA,MF,Braga,19,2004,2.3,1,0,0,4,1,0,0,5,4,0,0,0,18,1,1,50.0
Nelson,ANG,"DF,FW",Vitória,25,1998,4.5,1,0,0,15,5,0,13,6,8,0,0,0,35,5,6,45.5
David Neres,BRA,FW,Benfica,26,1997,12.6,1,0,0,13,12,2,63,5,3,0,0,0,51,2,2,50.0
Neto,BRA,MF,Casa Pia,31,1991,25.0,13,0,0,57,22,0,10,22,32,0,0,0,153,10,17,37.0
Luís Neto,POR,DF,Sporting CP,35,1988,1.5,4,0,0,2,0,0,0,1,0,0,0,0,9,3,2,60.0
Martim Neto,POR,MF,Gil Vicente FC,20,2003,20.7,7,0,0,34,15,1,7,18,23,0,1,0,148,17,16,51.5
João Neves,POR,MF,Benfica,18,2004,25.7,3,0,0,38,51,2,39,35,53,1,0,0,212,41,29,58.6
Sikou Niakaté,MLI,DF,Braga,24,1999,16.5,4,1,0,14,12,1,0,16,9,0,1,0,87,41,18,69.5
Miguel Nóbrega,POR,DF,Rio Ave,23,2000,18.0,8,0,0,23,10,0,19,22,20,0,1,0,66,29,17,63.0
Gonçalo Nogueira,POR,MF,Vitória,19,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ygor Nogueira,BRA,DF,Chaves,28,1995,18.4,8,3,1,21,18,1,0,27,25,0,0,0,87,43,25,63.2
Nonoca,BRA,MF,Portimonense,25,1998,21.3,7,0,0,46,33,0,2,20,54,0,0,0,130,16,20,44.4
João Nunes,POR,DF,Casa Pia,27,1995,14.7,1,0,0,14,3,0,6,14,7,0,1,0,55,26,21,55.3
Kelechi Nwakali,NGA,MF,Chaves,25,1998,23.0,3,0,0,21,37,0,101,19,29,0,0,0,150,9,11,45.0
Régis N’Do,BFA,"FW,MF",Estrela,22,2001,11.0,7,1,1,19,19,5,31,3,9,0,0,0,62,12,23,34.3
Tashan Oakley-Boothe,ENG,"MF,DF",Estrela,23,2000,0.6,0,0,0,1,1,0,0,1,0,0,0,0,2,0,1,0.0
Lawrence Ofori,GHA,MF,Moreirense,25,1998,27.3,9,0,0,29,38,0,10,17,13,0,0,0,167,3,11,21.4
Hugo Oliveira,POR,"DF,MF",Vizela,21,2002,5.5,0,0,0,1,7,0,19,8,6,0,0,0,25,5,5,50.0
Mattheus Oliveira,BRA,MF,Farense,29,1994,24.8,5,1,0,34,50,4,84,27,34,1,0,0,148,46,40,53.5
Nélson Oliveira,POR,FW,Vitória,31,1991,6.7,5,0,0,17,16,4,4,2,4,1,0,0,14,9,22,29.0
Paulo Oliveira,POR,DF,Braga,31,1992,18.6,6,0,0,13,3,1,2,35,18,0,0,1,76,31,29,51.7
Talys Oliveira,BRA,DF,Farense,24,1999,10.9,0,0,0,15,7,3,52,18,13,0,0,0,62,15,13,53.6
Joneston Omurwa,KEN,DF,Estrela,24,1998,12.7,3,0,0,10,5,1,0,21,12,0,0,0,67,21,14,60.0
Bruno Onyemaechi,NGA,"DF,MF",Boavista,24,1999,21.9,3,0,0,19,25,6,93,24,37,0,0,0,127,21,12,63.6
Jerome Opoku,GHA,DF,Arouca,24,1998,1.5,0,0,0,0,2,1,0,0,0,0,0,0,3,3,1,75.0
Pedro Ortiz,ESP,MF,Vizela,22,2000,10.2,7,0,0,22,9,0,3,7,15,0,0,0,62,10,5,66.7
Nicolás Otamendi,ARG,DF,Benfica,35,1988,30.6,11,1,1,19,17,0,2,53,36,0,0,0,185,75,45,62.5
Otávio,POR,"MF,FW",Porto,28,1995,1.0,1,0,0,3,2,0,3,0,0,0,0,0,2,1,3,25.0
João Othavio Basso,BRA,DF,Estoril,26,1997,13.4,2,0,0,17,5,0,4,16,18,0,0,0,50,28,30,48.3
Amine Oudrhiri,MAR,MF,Rio Ave,30,1992,24.7,7,0,0,31,37,0,7,30,22,0,0,0,123,11,9,55.0
Pablo,BRA,"FW,MF",Famalicão,19,2004,2.2,3,1,1,5,6,1,1,1,3,0,0,0,7,3,2,60.0
Lucas Paes,BRA,GK,Casa Pia,25,1997,3.0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
Renato Pantalon,CRO,DF,Rio Ave,25,1997,14.9,7,1,1,24,2,0,4,9,10,0,0,0,50,21,17,55.3
Raúl Parra,ESP,DF,Estoril,23,1999,6.3,1,0,0,7,6,0,26,2,5,0,0,0,21,1,1,50.0
David Pastor,BRA,DF,Farense,23,2000,27.5,9,1,1,46,15,2,45,50,34,0,1,0,165,23,52,30.7
Patrick,BRA,DF,Rio Ave,26,1997,12.4,5,0,0,20,6,0,9,26,8,0,0,0,63,19,14,57.6
Paulinho,POR,"FW,MF",Portimonense,23,1999,1.9,0,0,0,1,2,1,1,0,0,0,0,0,6,5,2,71.4
Paulinho,POR,"FW,MF",Sporting CP,30,1992,14.5,1,0,0,22,21,18,16,2,14,0,0,0,43,27,25,51.9
Ivan Pavlic,BEL,MF,Estoril,21,2001,2.0,0,0,0,9,3,0,8,1,2,0,0,0,8,5,5,50.0
Pedrão,BRA,DF,Portimonense,26,1997,29.3,8,1,0,36,24,1,10,50,29,0,1,0,164,33,28,54.1
Zé Pedro Figueiredo,POR,DF,Porto,26,1997,10.3,1,0,0,4,7,0,4,9,7,0,0,0,48,31,16,66.0
João Pedro,POR,MF,Chaves,30,1993,4.5,1,0,0,7,10,0,2,3,4,0,0,0,22,3,6,33.3
Pepe,POR,DF,Porto,40,1983,20.9,4,2,0,13,20,4,4,19,16,0,1,1,132,38,45,45.8
Pepê,BRA,"MF,DF",Porto,26,1997,31.7,4,1,0,24,83,5,29,22,18,1,0,0,154,17,23,42.5
André Pereira,POR,FW,Rio Ave,28,1995,6.5,3,0,0,26,17,2,3,2,7,0,0,0,33,13,16,44.8
Gabriel Pereira,BRA,DF,Gil Vicente FC,23,2000,30.9,8,1,0,39,29,1,6,26,24,2,0,0,155,61,37,62.2
Hildeberto Pereira,POR,FW,Portimonense,27,1996,9.4,3,0,0,11,17,15,7,2,2,0,0,0,36,13,37,26.0
Matheus Pereira,BRA,"DF,FW",Vizela,22,2000,23.3,10,0,0,46,66,2,88,20,16,0,1,1,140,12,24,33.3
Sebastián Pérez Cardona,COL,MF,Boavista,30,1993,24.3,15,2,2,39,50,0,6,22,39,0,1,0,150,14,21,40.0
Sava Petrov,SRB,"FW,MF",Vizela,25,1998,5.7,2,1,1,7,12,0,9,0,0,0,0,0,16,8,13,38.1
Thibang Phete,RSA,"DF,MF",Chaves,29,1994,4.9,3,0,0,12,5,1,0,8,3,0,0,0,23,8,12,40.0
Wagner Pina,CPV,"MF,DF",Estoril,20,2002,12.2,3,0,0,22,17,8,19,8,24,0,0,0,57,15,16,48.4
Pedro Pinho,POR,MF,Chaves,23,2000,2.8,1,0,0,8,7,0,1,9,2,0,0,0,17,6,4,60.0
Rodrigo Pinho,BRA,FW,Estrela,32,1991,3.5,2,0,0,4,6,3,2,1,2,0,0,0,5,6,14,30.0
Alexandre Pinto,POR,DF,Gil Vicente FC,25,1998,11.8,2,0,0,12,8,1,28,15,17,0,0,0,49,23,11,67.6
Dinis Pinto,POR,DF,Moreirense,22,2000,10.4,3,0,0,19,11,1,17,8,12,0,0,0,42,6,8,42.9
Diogo Pinto,POR,MF,Casa Pia,24,1999,0.1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0.0
Diogo Pinto,POR,GK,Sporting CP,19,2004,1.9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
Gonçalo Pinto,POR,GK,Chaves,23,2000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Junior Pius,NGA,DF,Chaves,27,1995,12.8,6,2,1,22,18,0,9,18,33,0,2,0,72,30,17,63.8
Pizzi,POR,"MF,FW",Braga,33,1989,10.7,1,0,0,7,13,3,37,3,4,0,0,0,35,5,8,38.5
Carlos Ponck,CPV,DF,Moreirense,28,1995,11.5,2,0,0,13,2,0,0,12,17,0,0,0,53,33,13,71.7
Cristian Ponde,POR,"MF,FW",Farense,28,1995,2.5,0,0,0,7,2,2,5,3,3,0,0,0,14,6,6,50.0
Rafael Pontelo,BRA,DF,Sporting CP,20,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Gianluca Prestianni,ARG,MF,Benfica,17,2006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Miguel Puche García,ESP,"FW,MF",Arouca,22,2001,3.4,0,0,0,10,7,1,7,1,2,0,0,0,12,6,9,40.0
Quaresma,BRA,DF,Arouca,26,1996,3.3,1,0,0,4,9,2,10,5,6,0,0,0,24,3,2,60.0
Eduardo Quaresma,POR,DF,Sporting CP,21,2002,10.7,2,0,0,12,13,0,0,9,18,0,0,0,49,9,12,42.9
João Queirós,POR,DF,Chaves,25,1998,2.6,0,0,0,2,4,0,0,4,2,0,0,0,7,6,4,60.0
Domingos Quina,POR,"FW,MF",Vizela,23,1999,8.1,3,0,0,14,20,2,15,4,9,0,0,0,41,4,6,40.0
Cláudio Ramos,POR,GK,Porto,31,1991,1.3,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,100.0
Osama Rashid,IRQ,"MF,FW",Vizela,31,1992,0.3,0,0,0,0,0,0,1,1,0,0,0,0,3,0,1,0.0
Miguel Rebelo,POR,MF,Moreirense,19,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
João Rêgo,POR,MF,Benfica,18,2005,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
João Reis,POR,"DF,MF",Estrela,31,1992,16.1,3,0,0,10,25,1,35,24,24,0,0,0,90,17,17,50.0
Matheus Reis,BRA,"DF,MF",Sporting CP,28,1995,15.8,2,0,0,14,12,2,46,9,13,0,0,0,68,17,14,54.8
Miguel Reisinho,POR,MF,Boavista,24,1999,23.3,8,0,0,48,33,4,5,21,30,1,1,0,112,58,52,52.7
Filipe Relvas,POR,DF,Portimonense,23,1999,31.1,4,1,0,22,9,2,17,58,32,0,1,3,118,83,61,57.6
Rúben Tiago Rodrigues Ribeiro,POR,"FW,MF",Chaves,35,1987,18.7,7,1,1,25,37,4,46,12,14,1,0,0,106,12,25,32.4
Tomás Ribeiro,POR,DF,Vitória,24,1999,27.0,8,0,0,27,15,2,17,21,17,1,0,0,99,66,46,58.9
Riccieli,BRA,DF,Famalicão,24,1998,19.7,7,2,1,20,18,1,0,13,14,0,1,0,69,56,29,65.9
Rildo,BRA,"FW,MF",Portimonense,23,2000,5.7,3,0,0,17,9,6,3,1,3,0,0,0,16,5,26,16.1
Mihailo Ristić,SRB,DF,Benfica,27,1995,0.0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0.0
Pablo Roberto,BRA,"MF,FW",Casa Pia,23,1999,18.5,6,1,0,42,21,5,13,17,13,0,0,0,101,8,18,30.8
Matí­as Rocha,URU,DF,Arouca,22,2001,6.2,1,1,0,5,3,0,0,6,4,0,1,0,23,14,15,48.3
Afonso Rodrigues,POR,"FW,MF",Famalicão,20,2002,2.6,1,0,0,4,6,1,4,2,0,0,0,0,12,7,3,70.0
