Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls,FoulsDrawn,Offsides,Crosses,Interceptions,TklWon,PKwon,PKconceded,OG,Recoveries,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%
Andy Diouf,FRA,"MF,DF",Lens,20,2003,0.9,0,0,0,3,0,0,4,1,0,0,0,0,5,0,1,0.0
Álvaro djaló,ESP,MF,Braga,23,1999,1.4,1,0,0,3,5,0,5,0,3,0,0,0,8,3,1,75.0
Berat Djimsiti,ALB,DF,Atalanta,30,1993,11.6,3,0,0,10,3,1,3,22,12,0,0,0,73,34,17,66.7
Ben Doak,SCO,FW,Liverpool,17,2005,1.9,0,0,0,7,4,1,0,0,0,0,0,0,4,0,1,0.0
Ritsu Doan,JPN,"MF,FW",Freiburg,25,1998,8.8,0,0,0,5,7,1,44,3,14,1,0,0,28,5,10,33.3
Oscar Dorley,LBR,MF,Slavia Prague,25,1998,7.4,2,0,0,10,8,0,2,7,4,0,0,0,54,9,11,45.0
David Doudera,CZE,"DF,MF",Slavia Prague,25,1998,7.3,1,0,0,6,4,2,32,3,5,0,0,0,25,7,5,58.3
Désiré Doué,FRA,MF,Rennes,18,2005,3.8,1,0,0,9,7,1,10,6,6,0,0,0,18,1,0,100.0
Guela Doué,CIV,DF,Rennes,20,2002,3.4,0,0,0,6,2,0,14,2,5,0,0,0,10,6,5,54.5
David Douline,FRA,"MF,FW",Servette FC,30,1993,1.9,1,0,0,5,1,0,2,2,6,0,0,0,12,1,0,100.0
Josh Duffus,ENG,FW,Brighton,18,2004,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,
Andres Dumitrescu,ROU,"DF,MF",Slavia Prague,22,2001,3.7,1,0,0,5,12,0,7,4,2,0,0,0,17,4,4,50.0
Lewis Dunk,ENG,DF,Brighton,31,1991,6.5,1,0,0,3,2,0,1,3,6,0,0,0,46,11,6,64.7
Paulo Dybala,ARG,FW,Roma,29,1993,6.7,0,0,0,3,25,2,19,2,3,0,0,0,23,1,3,25.0
Aron Dønnum,NOR,"MF,FW",Toulouse,25,1998,6.9,3,0,0,9,15,1,14,2,7,0,0,0,40,3,5,37.5
George Earthy,ENG,MF,West Ham,18,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dennis Eckert,GER,FW,Union SG,26,1997,0.8,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,20.0
Éderson,BRA,MF,Atalanta,24,1999,10.2,1,0,0,14,18,1,6,18,15,0,0,0,68,11,11,50.0
Marcus Edwards,ENG,"MF,FW",Sporting CP,24,1998,6.6,1,0,0,3,27,1,27,4,1,1,1,0,23,0,6,0.0
Maximilian Eggestein,GER,MF,Freiburg,26,1996,9.7,0,0,0,7,7,0,9,7,4,0,0,0,43,9,9,50.0
Eguinaldo,BRA,"MF,FW",Shakhtar,18,2004,2.0,2,0,0,3,6,1,0,1,1,1,0,0,7,0,2,0.0
Meschak Elia,COD,FW,Young Boys,25,1997,1.1,1,0,0,0,3,1,1,0,2,0,0,0,7,0,2,0.0
Niclas Eliasson,SWE,"FW,MF",AEK Athens,27,1995,1.9,1,0,0,1,5,1,29,1,0,0,0,0,4,0,3,0.0
Martin Ellingsen,NOR,"DF,MF",Molde,28,1995,5.7,1,0,0,2,9,0,4,12,8,0,0,1,39,12,3,80.0
Harvey Elliott,ENG,"MF,FW",Liverpool,20,2003,8.3,1,0,0,6,7,0,22,6,9,0,0,0,37,3,2,60.0
Julio Enciso,PAR,"FW,MF",Brighton,19,2004,1.1,0,0,0,1,2,0,3,0,1,0,0,0,5,0,0,
Wataru Endo,JPN,MF,Liverpool,30,1993,6.5,1,0,0,9,3,0,0,9,6,0,0,0,36,11,5,68.8
Enrique,ESP,DF,Betis,19,2003,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
Kristian Eriksen,NOR,"MF,FW",Molde,28,1995,4.2,2,0,0,10,4,0,2,3,0,0,0,0,14,7,8,46.7
Ricardo Esgaio,POR,"DF,MF",Sporting CP,30,1993,5.8,0,0,0,4,2,1,7,6,9,0,0,0,27,2,6,25.0
Dario Essugo,POR,DF,Sporting CP,18,2005,0.4,0,0,0,0,1,0,0,0,1,0,0,0,3,0,2,0.0
Pervis Estupiñán,ECU,DF,Brighton,25,1998,2.0,2,0,0,2,1,0,5,0,2,0,0,0,4,4,1,80.0
Abde Ezzalzouli,MAR,FW,Betis,21,2001,4.3,0,0,0,4,8,0,19,1,2,0,0,0,20,1,0,100.0
Łukasz Fabiański,POL,GK,West Ham,38,1985,9.0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,
Ansu Fati,ESP,"MF,FW",Brighton,20,2002,4.1,0,0,0,2,7,0,2,2,3,0,0,0,9,1,4,20.0
Ilay Feingold,ISR,DF,Maccabi Haifa,18,2004,0.8,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,
Nabil Fekir,FRA,"MF,FW",Betis,30,1993,0.7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
Kiko Femenía,ESP,DF,Villarreal,32,1991,3.2,1,0,0,2,4,1,7,5,2,0,0,0,12,3,1,75.0
Evan Ferguson,IRL,"MF,FW",Brighton,18,2004,2.3,1,0,0,4,3,0,1,2,2,0,0,0,1,1,6,14.3
Roger Fernandes,GNB,"MF,DF",Braga,17,2005,1.7,0,0,0,2,5,0,14,0,5,1,0,0,14,4,4,50.0
Tiago Ferreira,POR,FW,Sporting CP,21,2002,0.2,0,0,0,1,0,0,2,0,1,0,0,0,5,0,0,
Florian Flecker,AUT,"MF,DF",LASK,27,1995,2.9,0,0,0,5,3,0,8,7,4,0,0,0,13,1,0,100.0
Alessandro Florenzi,ITA,DF,Milan,32,1991,2.5,2,0,0,1,2,0,18,1,0,0,0,0,14,1,0,100.0
Carlos Forbs,POR,"FW,DF",Ajax,19,2004,4.0,0,0,0,2,4,0,10,3,3,0,0,0,20,0,1,0.0
Pablo Fornals,ESP,"FW,MF",West Ham,27,1996,3.5,1,0,0,4,2,1,7,8,0,0,0,0,21,1,3,25.0
Kostas Fortounis,GRE,FW,Olympiacos,30,1992,5.4,1,0,0,2,16,2,47,3,7,0,0,0,36,2,10,16.7
Juan Foyth,ARG,DF,Villarreal,25,1998,2.0,1,0,0,7,1,0,1,2,2,0,0,0,10,1,0,100.0
Lassina Franck Traoré,BFA,"DF,FW",Shakhtar,22,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Przemysław Frankowski,POL,DF,Lens,28,1995,1.8,1,0,0,5,0,1,12,1,0,0,0,0,9,1,0,100.0
Nicolás Freire,ARG,DF,Olympiacos,29,1994,1.0,0,0,0,0,0,0,0,2,0,0,0,0,11,3,5,37.5
Iván Fresneda,ESP,MF,Sporting CP,18,2004,1.4,0,0,0,2,1,0,2,0,1,0,0,0,11,1,0,100.0
Jérémy Frick,SUI,GK,Servette FC,30,1993,6.0,0,0,0,0,2,0,0,0,0,0,0,0,7,1,0,100.0
Jeremie Frimpong,NED,"DF,MF",Leverkusen,22,2000,7.1,0,0,0,8,8,3,25,2,4,0,0,0,15,2,13,13.3
Angelo Fulgini,FRA,MF,Lens,26,1996,0.7,1,0,0,2,2,0,5,0,1,0,0,0,3,0,1,0.0
Mohammed Fuseini,GHA,"DF,MF",Sturm Graz,21,2002,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
Anton Gaaei,DEN,DF,Ajax,20,2002,3.9,0,0,0,5,2,0,12,6,2,0,0,0,19,0,5,0.0
Matteo Gabbia,ITA,DF,Villarreal,23,1999,5.5,0,0,0,1,7,0,0,6,1,0,0,0,17,8,1,88.9
Matteo Gabbia,ITA,DF,Milan,23,1999,5.5,2,0,0,12,0,0,1,0,5,0,0,0,24,16,8,66.7
Mijat Gaćinović,SRB,MF,AEK Athens,28,1995,3.1,4,1,1,3,4,0,5,0,0,0,0,0,7,0,2,0.0
Cody Gakpo,NED,FW,Liverpool,24,1999,7.1,0,0,0,3,12,2,14,1,4,1,0,0,21,6,7,46.2
Konstantinos Galanopoulos,GRE,MF,AEK Athens,25,1997,0.4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,
Gauthier Gallon,FRA,GK,Rennes,30,1993,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Silvère Ganvoula M'Boussy,CGO,FW,Young Boys,27,1996,0.7,0,0,0,1,0,1,1,0,0,0,0,0,1,3,2,60.0
Munashe Garan'anga,ZIM,DF,Sheriff Tiraspol,22,2001,4.4,0,0,0,2,3,0,0,9,6,0,0,1,31,7,6,53.8
Levi Garcia,TRI,FW,AEK Athens,25,1997,2.3,0,0,0,2,3,0,1,0,0,0,0,0,3,6,7,46.2
Jusuf Gazibegović,BIH,DF,Sturm Graz,23,2000,5.9,1,0,0,6,4,0,15,10,11,0,0,0,25,5,1,83.3
Yann Gboho,FRA,MF,Toulouse,22,2001,1.8,0,0,0,1,2,0,2,1,2,0,0,0,7,2,2,50.0
Lutsharel Geertruida,NED,DF,Feyenoord,23,2000,1.3,1,0,0,3,1,0,0,1,2,0,0,0,9,0,0,
Gelabert,ESP,"MF,FW",Toulouse,22,2000,2.2,0,0,0,3,5,0,1,0,1,0,0,0,10,1,2,33.3
Denis Genreau,AUS,"FW,MF",Toulouse,24,1999,0.7,0,0,0,4,2,0,0,0,0,0,0,0,5,1,1,50.0
Rami Gershon,ISR,DF,Maccabi Haifa,34,1988,3.0,0,0,0,1,0,0,0,3,0,0,0,0,5,1,1,50.0
Samuel Gigot,FRA,DF,Marseille,29,1993,7.1,3,0,0,7,13,0,0,12,7,0,0,0,24,16,4,80.0
Billy Gilmour,SCO,MF,Brighton,22,2001,6.6,0,0,0,8,8,0,2,4,2,0,0,0,29,4,3,57.1
Santiago Giménez,MEX,FW,Feyenoord,22,2001,1.2,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,50.0
Matthias Ginter,GER,DF,Freiburg,29,1994,8.4,0,0,0,2,1,0,5,3,4,0,0,0,35,21,12,63.6
Olivier Giroud,FRA,FW,Milan,36,1986,4.9,0,0,0,6,2,0,0,1,2,0,0,0,2,8,7,53.3
Adam Gnezda Čerin,SVN,MF,Panathinaikos,24,1999,4.0,0,0,0,14,1,0,2,2,5,0,0,0,21,4,4,50.0
Giorgi Gocholeishvili,GEO,DF,Shakhtar,22,2001,0.2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,
Mika Godts,BEL,"FW,MF",Ajax,18,2005,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Thomas Goiginger,AUT,FW,LASK,30,1993,0.6,0,0,0,0,2,0,1,0,1,0,0,0,1,0,4,0.0
Sean Goldberg,ISR,DF,Maccabi Haifa,28,1995,0.8,0,0,0,0,0,0,0,1,0,0,0,0,4,1,1,50.0
Connor Goldson,ENG,DF,Rangers,30,1992,7.0,4,0,0,6,3,0,1,8,7,0,0,1,33,23,7,76.7
James Gomez,GAM,DF,Sparta Prague,21,2001,0.5,1,0,0,2,0,0,0,0,1,0,0,0,2,1,1,50.0
Joe Gomez,ENG,DF,Liverpool,26,1997,6.4,0,0,0,2,3,0,9,12,11,0,0,0,39,17,2,89.5
Victor Gomez,ESP,DF,Braga,23,2000,1.5,1,0,0,3,1,0,11,1,1,0,1,0,3,1,0,100.0
Yannick Gomis,SEN,"MF,FW",Aris Limassol FC,31,1992,4.3,2,0,0,8,4,3,2,0,1,0,0,0,15,4,7,36.4
Pedro Gonçalves,POR,"MF,FW",Sporting CP,25,1998,5.3,1,0,0,2,4,0,24,2,4,0,0,0,25,1,4,20.0
Tristan Gooijer,NED,DF,Ajax,18,2004,0.2,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,100.0
Kaide Gordon,ENG,FW,Liverpool,18,2004,0.8,0,0,0,1,5,0,0,0,0,0,0,0,3,0,0,
Jon Gorenc Stanković,SVN,MF,Sturm Graz,27,1996,6.0,2,0,0,18,15,0,0,8,11,0,1,0,52,17,17,50.0
Jay Gorter,NED,GK,Ajax,23,2000,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Amine Gouiri,ALG,"FW,MF",Rennes,23,2000,3.6,2,0,0,9,4,0,7,0,3,0,0,0,18,3,3,50.0
Tiago Gouveia,POR,"FW,MF",Benfica,22,2001,0.1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,
Jonathan Gradit,FRA,DF,Lens,30,1992,2.1,1,0,0,2,5,0,0,2,0,0,0,0,4,9,7,56.3
Ryan Gravenberch,NED,MF,Liverpool,21,2002,3.8,0,0,0,5,8,0,0,3,5,0,0,0,25,0,3,0.0
Michael Gregoritsch,AUT,FW,Freiburg,29,1994,3.8,0,0,0,4,3,0,0,1,3,0,0,0,10,17,18,48.6
Leon Grgic,AUT,MF,Sturm Graz,17,2006,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Vincenzo Grifo,ITA,"MF,FW",Freiburg,30,1993,6.9,0,0,0,5,4,1,42,4,8,0,0,0,34,3,5,37.5
Álex Grimaldo,ESP,DF,Leverkusen,27,1995,9.3,1,0,0,4,4,0,67,7,10,0,0,0,36,4,7,36.4
Pascal Groß,GER,"MF,DF",Brighton,32,1991,8.0,1,0,0,6,5,0,51,0,7,0,0,0,31,2,5,28.6
Magnus Grødem,NOR,MF,Molde,24,1998,1.6,1,0,0,2,6,0,0,1,0,0,0,0,6,1,1,50.0
Andrés Guardado,MEX,MF,Betis,36,1986,3.0,1,0,0,4,3,0,5,4,2,0,0,0,17,4,0,100.0
Gonçalo Guedes,POR,"FW,MF",Villarreal,26,1996,2.0,0,0,0,0,5,0,5,0,2,0,0,0,9,0,1,0.0
Luka Gugeshashvili,GEO,GK,Qarabağ,24,1999,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Morgan Guilavogui,GUI,FW,Lens,25,1998,0.5,0,0,0,2,0,0,1,0,0,0,0,0,3,1,1,50.0
Jérémy Guillemenot,SUI,"FW,MF",Servette FC,25,1998,1.7,0,0,0,1,7,1,4,0,0,1,0,0,4,1,2,33.3
Fredrik Gulbrandsen,NOR,FW,Molde,30,1992,3.0,0,0,0,4,4,3,1,4,2,0,0,0,10,7,5,58.3
Manuel Gulde,GER,DF,Freiburg,32,1991,6.9,0,0,0,4,0,0,3,7,6,0,0,0,16,10,10,50.0
Christian Günter,GER,DF,Freiburg,30,1993,2.2,0,0,0,2,1,0,15,0,0,0,0,0,7,1,0,100.0
Samuel Gustafson,SWE,MF,Häcken,28,1995,5.9,2,0,0,7,8,0,12,2,3,0,0,0,38,5,5,50.0
Simon Gustafson,SWE,"MF,FW",Häcken,28,1995,2.2,0,0,0,2,4,0,0,1,1,0,0,0,17,2,1,66.7
Viktor Gyökeres,SWE,FW,Sporting CP,25,1998,6.9,0,1,0,8,24,4,4,1,3,0,0,0,20,12,14,46.2
Jaouen Hadjam,ALG,DF,Young Boys,20,2003,1.7,0,0,0,3,2,0,3,2,2,0,0,0,15,1,3,25.0
El Hadji Diouf,SEN,DF,Slavia Prague,18,2004,0.3,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,
Anders Hagelskjær,DEN,DF,Molde,26,1997,4.0,0,0,0,5,1,0,0,3,5,0,0,0,21,6,3,66.7
Massadio Haïdara,MLI,DF,Lens,30,1992,1.4,0,0,0,0,6,0,0,3,0,0,0,0,6,2,2,50.0
Ilay Hajaj,ISR,"FW,DF",Maccabi Haifa,21,2001,2.7,1,0,0,1,10,2,1,3,4,0,0,0,12,1,3,25.0
Ehsan Hajsafi,IRN,DF,AEK Athens,33,1990,5.0,0,0,0,4,4,1,24,5,4,0,1,0,23,2,2,50.0
Johan Hammar,SWE,DF,Häcken,29,1994,1.7,0,0,0,2,2,0,0,2,1,0,0,0,15,3,0,100.0
Dávid Hancko,SVK,DF,Feyenoord,25,1997,2.3,1,0,0,1,1,0,0,2,0,0,0,0,7,0,3,0.0
Lukáš Haraslín,SVK,"MF,FW",Sparta Prague,27,1996,5.8,1,0,0,4,15,2,13,1,3,0,0,0,27,4,4,50.0
Amine Harit,MAR,"MF,FW",Marseille,26,1997,12.9,1,0,0,16,32,2,17,6,9,0,0,0,63,9,7,56.3
Quilindschy Hartman,NED,DF,Feyenoord,21,2001,2.3,0,0,0,2,0,0,9,4,4,0,0,0,4,0,2,0.0
Hans Hateboer,NED,DF,Atalanta,29,1994,3.1,0,0,0,1,1,0,6,5,4,0,0,0,15,1,4,20.0
Jorrel Hato,NED,DF,Ajax,17,2006,6.0,2,0,0,8,2,0,1,4,6,0,1,0,22,7,4,63.6
Eirik Haugan,NOR,DF,Molde,25,1997,3.0,0,0,0,1,2,0,0,1,4,0,0,0,14,5,3,62.5
Kristoffer Haugen,NOR,DF,Molde,29,1994,5.2,0,0,0,2,2,1,15,5,3,0,0,0,27,7,4,63.6
Elias Havel,AUT,"FW,DF",LASK,20,2003,1.5,1,0,0,3,0,0,1,1,0,0,0,0,8,4,5,44.4
Jan Paul van Hecke,NED,DF,Brighton,23,2000,6.9,4,0,0,11,6,0,2,6,5,0,0,0,29,14,15,48.3
Luis Henrique,BRA,"DF,FW",Marseille,21,2001,4.0,0,0,0,0,2,2,11,6,5,0,0,0,19,1,1,50.0
Luiz Henrique,BRA,FW,Betis,22,2001,2.7,0,0,0,0,4,0,14,1,4,0,0,0,14,4,3,57.1
Theo Hernández,FRA,DF,Milan,25,1997,6.0,1,0,0,6,8,0,24,5,4,0,0,0,29,4,1,80.0
Eirik Hestad,NOR,MF,Molde,28,1995,1.5,0,0,0,1,3,0,1,1,2,0,0,0,10,0,1,0.0
Santiago Hezze,ARG,MF,Olympiacos,21,2001,5.0,1,0,0,4,3,0,2,7,6,0,0,0,25,5,5,50.0
Isak Hien,SWE,DF,Atalanta,24,1999,5.5,3,0,0,10,5,0,0,1,7,0,0,0,36,18,5,78.3
Stefan Hierländer,AUT,MF,Sturm Graz,32,1991,2.8,2,1,1,1,0,0,2,6,5,0,0,0,16,3,4,42.9
Piero Hincapié,ECU,DF,Leverkusen,21,2002,10.1,0,0,0,11,11,0,11,17,14,0,0,0,42,16,12,57.1
Jack Hinshelwood,ENG,DF,Brighton,18,2005,1.8,0,0,0,1,1,0,2,1,1,0,0,0,14,0,0,
Morten Hjulmand,DEN,MF,Sporting CP,24,1999,6.9,0,0,0,13,4,0,5,9,10,0,0,0,51,1,5,16.7
Adam Hložek,CZE,"FW,MF",Leverkusen,21,2002,4.9,0,0,0,9,4,0,2,2,1,0,1,0,15,6,11,35.3
Nicolas Höfler,GER,MF,Freiburg,33,1990,9.9,1,0,0,8,21,0,3,12,15,0,0,0,68,13,13,50.0
Jonas Hofmann,GER,"MF,FW",Leverkusen,31,1992,3.2,0,0,0,3,0,0,16,2,3,0,0,0,13,0,2,0.0
Lucas Höler,GER,"FW,MF",Freiburg,29,1994,8.3,2,0,0,13,6,0,5,0,8,0,0,0,32,21,26,44.7
Tomáš Holeš,CZE,DF,Slavia Prague,30,1993,6.2,0,1,0,9,5,0,2,15,11,0,0,0,31,10,11,47.6
Emil Holm,SWE,"MF,DF",Atalanta,23,2000,3.4,2,0,0,5,6,1,11,1,3,0,0,0,19,6,5,54.5
Tomi Horvat,SVN,"MF,FW",Sturm Graz,24,1999,2.4,0,0,0,2,4,0,3,1,7,0,0,0,18,0,2,0.0
Sascha Horvath,AUT,MF,LASK,26,1996,5.0,2,0,0,10,11,0,28,1,9,0,0,0,54,3,4,42.9
Even Hovland,NOR,DF,Häcken,34,1989,5.0,1,0,0,2,2,0,0,5,2,0,0,0,31,4,4,50.0
Jakub Hromada,SVK,MF,Slavia Prague,27,1996,0.6,0,0,0,2,2,1,0,2,0,0,0,0,8,0,0,
Srđan Hrstić,SRB,FW,Häcken,20,2003,1.6,0,0,0,2,2,0,1,1,1,0,0,0,1,1,0,100.0
Badavi Huseynov,AZE,DF,Qarabağ,32,1991,6.3,0,0,0,3,1,0,0,1,5,0,0,1,18,10,13,43.5
Vicente Iborra,ESP,MF,Olympiacos,35,1988,1.2,1,0,0,0,2,0,0,1,0,0,0,0,6,3,2,60.0
Mauro Icardi,ARG,FW,Galatasaray,30,1993,2.0,0,0,0,1,1,1,0,0,0,0,0,0,3,3,6,33.3
Borja Iglesias,ESP,FW,Leverkusen,30,1993,1.5,0,0,0,4,0,0,1,0,2,0,0,0,3,1,2,33.3
Borja Iglesias,ESP,FW,Betis,30,1993,4.2,0,0,0,3,1,3,1,1,1,0,0,0,6,7,14,33.3
Ogbu Igoh,NGA,DF,Slavia Prague,23,2000,7.0,0,0,0,3,1,0,0,18,5,0,0,0,51,30,10,75.0
Igor,BRA,DF,Brighton,25,1998,4.7,1,0,0,6,1,0,0,3,2,0,0,0,15,4,3,57.1
Veljko Ilic,SRB,GK,TSC Bačka Top,20,2003,5.0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,
Gonçalo Inácio,POR,DF,Sporting CP,21,2001,7.6,2,0,0,7,6,0,1,9,7,0,0,0,42,16,15,51.6
Danny Ings,ENG,FW,West Ham,31,1992,2.0,0,0,0,1,3,0,0,0,0,0,0,0,6,1,2,33.3
Fotis Ioannidis,GRE,FW,Panathinaikos,23,2000,4.8,1,0,0,6,11,1,1,0,1,1,0,0,8,5,10,33.3
Aleksei Isayev,AZE,MF,Qarabağ,27,1995,0.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
Isco,ESP,MF,Betis,31,1992,4.0,1,0,0,4,13,2,20,2,4,1,0,0,22,2,1,66.7
Abdulrazaq Ishaq,NGA,DF,Häcken,21,2002,2.5,0,0,0,5,0,0,14,0,7,0,0,0,18,0,3,0.0
Franco Israel,URU,GK,Sporting CP,23,2000,4.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
Cedric Itten,SUI,FW,Young Boys,26,1996,1.3,0,0,0,3,0,2,0,0,1,0,0,0,2,4,4,50.0
Luka Ivanušec,CRO,FW,Feyenoord,24,1998,0.9,0,0,0,1,0,0,7,2,0,0,0,0,4,1,1,50.0
Ken Izekor,GER,DF,Leverkusen,16,2007,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
Mahmoud Jaber,ISR,MF,Maccabi Haifa,23,1999,4.4,1,0,0,8,5,0,0,3,13,0,0,0,24,2,5,28.6
Ryan Jack,SCO,MF,Rangers,31,1992,1.3,0,0,0,0,1,0,0,1,5,0,0,0,8,1,1,50.0
Alireza Jahanbakhsh,IRN,MF,Feyenoord,29,1993,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Saidy Janko,GAM,DF,Young Boys,27,1995,0.7,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,
Marko Janković,MNE,MF,Qarabağ,28,1995,10.0,2,0,0,8,32,1,16,20,11,0,0,0,94,0,3,0.0
Seedy Jatta,NOR,FW,Sturm Graz,20,2003,1.5,0,0,0,3,4,2,0,0,1,0,0,0,2,3,12,20.0
Tin Jedvaj,CRO,DF,Panathinaikos,27,1995,4.0,0,0,0,1,1,1,1,6,3,0,0,0,22,6,7,46.2
João Pedro,BRA,FW,Brighton,21,2001,4.8,2,0,0,5,16,1,5,0,1,3,0,0,10,3,5,37.5
Ben Johnson,ENG,"DF,MF",West Ham,23,2000,1.1,0,0,0,1,0,0,6,1,1,0,0,0,8,0,4,0.0
Max Johnston,SCO,DF,Sturm Graz,19,2003,0.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
Curtis Jones,ENG,MF,Liverpool,22,2001,4.4,0,0,0,3,4,0,4,3,5,0,0,0,32,5,5,50.0
Willian José,BRA,FW,Betis,31,1991,1.5,0,0,0,1,0,0,0,1,1,0,0,0,5,3,1,75.0
Diogo Jota,POR,FW,Liverpool,26,1996,2.6,0,0,0,3,5,0,0,0,2,0,0,0,6,5,9,35.7
Saša Jovanović,SRB,FW,TSC Bačka Top,31,1991,3.5,0,0,0,3,3,2,8,1,1,0,1,0,14,0,1,0.0
Stevan Jovetić,MNE,"FW,MF",Olympiacos,33,1989,1.3,0,0,0,1,3,0,0,0,0,0,0,0,6,7,11,38.9
Luka Jović,SRB,"FW,MF",Milan,25,1997,1.8,1,0,0,3,1,0,1,0,0,0,1,0,7,6,7,46.2
Branko Jovičić,SRB,MF,LASK,30,1993,1.8,1,0,0,4,0,0,1,0,3,0,0,0,13,0,0,
Juankar,ESP,DF,Panathinaikos,33,1990,1.9,1,0,0,1,5,0,6,0,0,0,0,0,13,2,5,28.6
Leon-Robin Juberg-Hovland,NOR,MF,Molde,19,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Juninho,BRA,FW,Qarabağ,26,1996,8.7,2,0,0,17,10,4,2,3,6,1,0,0,25,19,31,38.0
Armel Junior Zohouri,CIV,DF,Sheriff Tiraspol,22,2001,4.6,3,1,1,8,8,0,10,5,7,0,1,0,19,4,2,66.7
Matěj Jurásek,CZE,MF,Slavia Prague,19,2003,0.8,0,0,0,0,1,1,3,0,0,0,0,0,3,0,1,0.0
Václav Jurečka,CZE,"FW,MF",Slavia Prague,29,1994,3.0,0,0,0,3,1,1,3,1,4,0,0,0,10,3,6,33.3
Jens Jønsson,DEN,MF,AEK Athens,30,1993,2.4,1,0,0,3,0,0,2,5,2,0,0,0,12,5,5,50.0
Filip Jørgensen,DEN,GK,Villarreal,21,2002,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
Ayoub El Kaabi,MAR,FW,Olympiacos,30,1993,4.8,1,0,0,5,3,7,0,4,1,0,0,0,11,9,29,23.7
Kaan Kairinen,FIN,MF,Sparta Prague,24,1998,9.1,1,0,0,10,3,2,27,11,8,0,0,0,51,8,5,61.5
Arnaud Kalimuendo,FRA,FW,Rennes,21,2002,3.4,1,0,0,3,6,1,0,0,2,0,0,0,4,3,9,25.0
Pierre Kalulu,FRA,DF,Milan,23,2000,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Waren Kamanzi,NOR,"DF,FW",Toulouse,22,2000,1.4,2,0,0,4,0,0,6,1,4,0,0,0,7,2,2,50.0
Ola Kamara,NOR,FW,Häcken,33,1989,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Maor Kandil,ISR,"DF,MF",Maccabi Haifa,29,1993,2.3,2,0,0,9,2,1,3,2,5,0,0,0,9,1,1,50.0
Adam Karabec,CZE,"FW,MF",Sparta Prague,20,2003,2.3,0,0,0,1,1,2,4,0,1,0,0,0,8,2,1,66.7
Jacob Karlstrom,NOR,GK,Molde,26,1997,1.4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,50.0
Rick Karsdorp,NED,"DF,FW",Roma,28,1995,5.3,0,0,0,1,2,0,5,7,3,0,0,0,24,1,2,33.3
Kévin Keben Biakolo,CMR,DF,Toulouse,19,2004,0.8,0,0,0,1,1,0,1,2,2,0,0,0,4,2,1,66.7
Thilo Kehrer,GER,DF,West Ham,26,1996,2.9,1,0,0,3,0,0,5,3,2,0,0,0,16,2,3,40.0
Yannik Keitel,GER,DF,Freiburg,23,2000,1.0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,
Caoimhín Kelleher,IRL,GK,Liverpool,24,1998,8.0,0,0,0,0,1,0,0,0,0,0,0,0,13,2,0,100.0
Shareef Keouf,ISR,GK,Maccabi Haifa,22,2001,5.0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,100.0
Kevin,BRA,MF,Shakhtar,20,2003,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Hamidou Keyta,FRA,"FW,MF",Qarabağ,28,1994,0.9,0,0,0,1,2,2,0,1,1,0,0,0,4,0,6,0.0
