Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls,FoulsDrawn,Offsides,Crosses,Interceptions,TklWon,PKwon,PKconceded,OG,Recoveries,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%
Wolke Janssens,BEL,DF,Sint-Truiden,28,1995,3.7,3,0,0,8,2,0,0,11,7,0,1,0,34,4,4,50.0
Edisson Jordanov,BUL,"DF,MF",Westerlo,30,1993,6.5,4,0,0,11,6,1,14,7,20,0,0,0,38,4,6,40.0
Ferran Jutglà,ESP,FW,Club Brugge,24,1999,13.7,1,0,0,15,26,5,20,5,8,0,0,0,49,26,37,41.3
Elton Kabangu,BEL,"FW,MF",Union SG,25,1998,1.4,0,0,0,3,1,4,3,0,5,0,0,0,11,3,9,25.0
Abdoul Kader Yaméogo,CIV,DF,Club Brugge,18,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Abdelkahar Kadri,ALG,"MF,FW",Kortrijk,23,2000,25.4,4,0,0,21,51,4,111,27,30,0,0,0,173,10,19,34.5
Marco Kana,BEL,MF,Anderlecht,20,2002,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Marco Kana,BEL,"MF,DF",Kortrijk,20,2002,14.5,5,1,1,11,7,0,4,30,21,0,1,0,104,19,12,61.3
Ismaël Kandouss,MAR,DF,Gent,25,1997,24.0,3,1,0,20,15,6,4,30,39,0,3,0,111,61,32,65.6
Wilfried Kanga,CIV,FW,Standard Liège,25,1998,25.7,4,0,0,40,30,31,22,3,3,1,0,0,39,66,59,52.8
Kings Kangwa,ZAM,MF,Kortrijk,24,1999,1.8,0,0,0,0,2,0,4,1,1,0,0,0,16,2,6,25.0
Hayao Kawabe,JPN,"MF,FW",Standard Liège,27,1995,21.5,2,0,0,25,32,2,106,10,13,0,0,0,90,16,33,32.7
Fatih Kaya,,FW,Sint-Truiden,23,1999,13.0,3,0,0,30,18,20,4,3,10,1,0,0,25,26,38,40.6
Joris Kayembe,COD,DF,Genk,28,1994,14.1,3,0,0,14,12,1,49,14,22,0,0,0,98,16,16,50.0
Emilio Kehrer,GER,"MF,DF",Cercle Brugge,21,2002,0.4,0,0,0,0,2,0,0,0,2,0,0,0,6,1,0,100.0
Amadou Keita,GUI,"MF,FW",Eupen,21,2001,15.1,4,0,0,42,33,0,8,20,36,0,1,0,119,12,27,30.8
Mandela Keita,BEL,MF,OH Leuven,21,2002,0.7,0,0,0,1,1,0,0,1,1,0,0,0,5,0,0,
Mandela Keita,BEL,MF,Antwerp,21,2002,16.5,3,1,1,26,28,0,0,33,27,0,1,0,128,18,11,62.1
Gyrano Kerk,SUR,"FW,MF",Antwerp,27,1995,9.8,3,0,0,20,15,4,24,3,15,0,0,0,49,15,20,42.9
Bilal El Khannouss,MAR,MF,Genk,19,2004,24.2,4,0,0,19,19,1,169,7,34,0,0,0,116,26,18,59.1
Sofian Kiyine,MAR,"MF,FW",OH Leuven,25,1997,3.2,2,0,0,10,3,0,10,2,4,0,0,0,18,3,2,60.0
Willian Klaus,BRA,DF,RWD Molenbeek,29,1994,13.8,1,0,0,10,3,0,0,21,10,0,0,0,61,48,24,66.7
Stefan Knežević,SUI,DF,Charleroi,26,1996,9.2,3,0,0,10,10,2,3,27,14,0,0,0,55,21,17,55.3
Hervé Koffi,BFA,GK,Charleroi,26,1996,26.0,1,0,0,0,9,0,0,1,2,0,0,0,37,8,1,88.9
Aboubakary Koita,MTN,"MF,FW",Sint-Truiden,24,1998,25.3,5,0,0,27,71,1,71,23,29,0,0,0,127,10,14,41.7
Mory Konaté,GUI,"MF,DF",Mechelen,29,1993,13.5,5,0,0,21,13,0,3,25,20,0,0,0,71,43,24,64.2
Youssouf Koné,MLI,DF,RWD Molenbeek,28,1995,6.2,3,0,0,6,6,0,5,8,7,0,1,0,41,9,10,47.4
Jan Král,CZE,DF,Eupen,24,1999,9.0,5,0,0,14,6,0,2,14,7,0,0,0,43,28,38,42.4
Sven Kums,BEL,MF,Gent,35,1988,21.5,4,0,0,14,23,2,105,20,22,0,1,0,158,12,30,28.6
Bram Lagae,BEL,DF,Gent,19,2004,1.5,0,0,0,0,0,0,0,4,1,0,0,0,10,2,2,50.0
Konstantinos Laifis,CYP,DF,Standard Liège,30,1993,18.7,2,0,0,9,11,0,2,27,16,0,0,0,85,55,34,61.8
Boris lambert,BEL,"MF,DF",Eupen,23,2000,15.8,4,0,0,18,4,1,7,28,26,0,1,0,92,24,24,50.0
Loïc Lapoussin,MAD,"DF,MF",Union SG,27,1996,23.0,7,0,0,12,22,2,57,26,30,0,0,0,217,2,13,13.3
Lion Lauberbach,GER,FW,Mechelen,25,1998,19.2,2,0,0,35,23,14,7,5,8,0,0,0,51,52,60,46.4
Dimitri Lavalée,BEL,DF,Mechelen,26,1997,2.1,0,0,0,3,1,0,0,6,2,0,0,1,11,3,3,50.0
Florian Le Joncour,FRA,DF,RWD Molenbeek,28,1995,9.7,1,0,0,7,4,0,0,14,5,0,0,0,34,40,12,76.9
Félix Lemaréchal,FRA,"MF,FW",Cercle Brugge,19,2003,17.4,4,0,0,23,11,3,84,13,29,0,0,0,152,33,33,50.0
Theo Leoni,BEL,MF,Anderlecht,23,2000,21.1,4,0,0,20,30,1,36,40,39,0,0,0,160,10,26,27.8
Fedde Leysen,BEL,DF,Union SG,20,2003,3.7,2,0,0,3,0,0,1,4,3,0,0,0,21,4,5,44.4
Tobe Leysen,BEL,GK,OH Leuven,21,2002,16.0,0,0,0,0,1,0,0,0,0,0,0,1,15,4,0,100.0
Jonas Lietaert,BEL,"DF,MF",Cercle Brugge,19,2004,1.9,0,0,0,6,1,0,3,4,8,0,0,0,12,10,1,90.9
Heinz Lindner,AUT,GK,Union SG,33,1990,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Justin Lonwijk,SUR,"MF,FW",Anderlecht,23,1999,0.5,0,0,0,2,1,0,0,1,1,0,0,0,7,3,1,75.0
Senne Lynen,BEL,MF,Union SG,24,1999,2.0,1,0,0,1,1,0,8,4,1,0,0,0,8,2,2,50.0
Kevin Mac Allister,ARG,DF,Union SG,25,1997,21.0,6,0,0,31,27,0,3,42,44,0,1,0,112,47,37,56.0
Koki Machida,JPN,DF,Union SG,25,1997,22.2,4,1,1,22,10,2,11,33,30,0,1,0,134,61,32,65.6
Nicolas Madsen,DEN,MF,Westerlo,23,2000,23.5,4,0,0,13,29,0,109,13,19,0,0,1,143,15,25,37.5
Mathieu Maertens,BEL,"FW,MF",OH Leuven,28,1995,7.7,5,0,0,17,11,2,7,2,1,0,0,0,28,21,13,61.8
Gary Magnée,BEL,"DF,MF",Eupen,23,1999,21.8,3,0,0,14,17,1,136,24,31,0,0,0,116,12,22,35.3
Christ Makosso,CGO,DF,RWD Molenbeek,19,2004,4.0,0,0,0,2,4,1,1,5,7,0,0,0,27,10,11,47.6
Yonas Malede,ISR,"FW,MF",Mechelen,23,1999,3.6,1,0,0,4,10,2,14,2,2,1,0,0,7,3,6,33.3
Kristiyan Malinov,BUL,MF,Kortrijk,29,1994,9.7,6,0,0,21,14,0,2,18,11,0,0,0,78,13,19,40.6
Mark Mampasi,UKR,DF,Kortrijk,20,2003,18.9,3,0,0,22,3,0,1,33,17,0,1,0,72,35,29,54.7
Damien Marcq,FRA,DF,Charleroi,34,1988,15.8,4,1,0,23,8,1,3,26,23,0,3,0,119,27,24,52.9
Théo Maréchal,NED,"MF,FW",Eupen,18,2005,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
Eliot Matazo,BEL,MF,Antwerp,21,2002,0.2,0,0,0,1,0,0,2,0,2,0,0,0,3,0,1,0.0
Yusuke Matsuo,JPN,"MF,FW",Westerlo,26,1997,9.3,0,0,0,6,9,2,16,5,12,0,0,0,34,5,11,31.3
Youssef Maziz,FRA,"MF,FW",OH Leuven,25,1998,17.6,4,0,0,11,19,1,112,6,6,1,0,0,93,8,18,30.8
Dylan Mbayo,BEL,"FW,MF",Kortrijk,21,2001,5.0,1,0,0,5,11,2,8,2,5,0,0,0,18,1,4,20.0
Isaac Mbenza,BEL,"DF,FW",Charleroi,27,1996,17.5,3,0,0,6,20,4,130,2,6,1,0,0,80,3,6,33.3
Pathé Mboup,SEN,"MF,FW",RWD Molenbeek,19,2003,8.5,3,0,0,16,9,6,9,4,13,0,0,0,48,10,19,34.5
Mark McKenzie,USA,DF,Genk,24,1999,20.9,3,0,0,21,17,1,0,26,13,0,0,0,116,42,37,53.2
Dire Mebude,SCO,"MF,FW",Westerlo,19,2004,1.1,0,0,0,0,0,0,1,1,1,0,0,0,9,1,1,50.0
Brandon Mechele,BEL,DF,Club Brugge,30,1993,29.8,3,0,0,31,12,0,1,46,32,0,1,0,146,79,39,66.9
Nayel Mehssatou,CHI,"DF,MF",Kortrijk,21,2002,21.4,6,0,0,23,26,2,63,21,24,0,0,0,118,5,23,17.9
Bjorn Meijer,NED,DF,Club Brugge,20,2003,14.9,0,0,0,9,10,6,63,17,13,0,0,0,76,32,15,68.1
Hamza Mendyl,MAR,"DF,MF",OH Leuven,25,1997,16.7,10,1,1,22,6,0,30,19,9,0,2,0,72,16,17,48.5
Xavier Mercier,FRA,"MF,FW",RWD Molenbeek,34,1989,14.6,2,0,0,8,12,0,91,2,4,0,0,0,64,2,7,22.2
Billel Messaoudi,ALG,"DF,MF",Kortrijk,25,1997,0.3,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,
Senna Miangue,BEL,DF,Cercle Brugge,26,1997,8.0,3,1,1,9,1,0,14,11,12,0,0,0,42,27,14,65.9
Alex Mighten,ENG,MF,Kortrijk,21,2002,2.7,1,0,0,3,12,0,5,2,2,0,0,0,12,0,3,0.0
Simon Mignolet,BEL,GK,Club Brugge,35,1988,27.1,2,0,0,1,3,0,0,0,0,0,0,0,56,5,0,100.0
Florian Miguel,FRA,DF,OH Leuven,26,1996,18.5,4,0,0,22,20,3,24,28,17,0,0,0,65,21,30,41.2
Alan Minda,ECU,"FW,MF",Cercle Brugge,20,2003,16.8,2,0,0,12,8,10,12,1,6,0,0,0,61,25,44,36.2
Kento Misao,JPN,MF,OH Leuven,27,1996,7.3,3,0,0,16,5,0,3,10,15,0,1,0,51,13,6,68.4
Stefan Mitrović,SRB,DF,Gent,33,1990,5.2,1,0,0,5,3,0,0,6,4,0,0,0,14,16,11,59.3
Kevin Möhwald,GER,MF,Eupen,30,1993,15.0,4,0,0,21,20,1,28,14,20,0,0,0,70,14,12,53.8
Lars Montegnies,BEL,MF,Kortrijk,17,2005,1.9,1,0,0,3,0,0,0,5,4,0,0,0,9,1,0,100.0
Luca Monticelli,BEL,MF,Anderlecht,18,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Roméo Monticelli,BEL,DF,Charleroi,17,2005,1.3,1,0,0,2,2,0,2,2,1,0,0,0,7,1,1,50.0
Ryota Morioka,JPN,MF,Charleroi,32,1991,10.1,0,0,0,21,10,1,13,21,19,0,0,0,75,19,12,61.3
Anthony Moris,LUX,GK,Union SG,33,1990,28.8,1,1,0,1,7,0,0,0,0,0,0,0,42,6,1,85.7
Kerim Mrabti,SWE,"MF,FW",Mechelen,29,1994,28.2,3,0,0,30,23,3,29,25,28,0,0,0,118,24,41,36.9
Suphanat Mueanta,THA,"FW,MF",OH Leuven,20,2002,1.6,0,0,0,0,0,0,4,2,1,0,0,0,11,2,3,40.0
Arbnor Muja,ALB,"FW,MF",Antwerp,24,1998,13.4,3,0,0,10,15,5,33,3,14,0,0,0,53,3,21,12.5
Ngal'Ayel Mukau,,MF,Mechelen,18,2004,12.8,2,0,0,12,8,0,0,32,26,0,0,0,71,6,18,25.0
Romaine Mundle,ENG,"FW,MF",Standard Liège,20,2003,1.7,1,0,0,6,7,0,7,1,5,0,0,0,11,1,2,33.3
Daniel Muñoz,COL,DF,Genk,27,1996,16.0,5,0,0,26,22,2,26,26,28,0,0,0,94,22,19,53.7
Moussa N'Diaye,SEN,DF,Anderlecht,21,2002,7.2,1,0,0,8,21,0,5,11,15,1,0,0,52,20,16,55.6
Ignace N'Dri,CIV,"FW,DF",OH Leuven,22,2000,5.6,1,0,0,11,13,2,22,2,7,0,0,0,30,5,6,45.5
Paul Nardi,FRA,GK,Gent,29,1994,10.0,0,0,0,0,5,0,0,0,0,0,0,0,8,3,1,75.0
Flávio Nazinho,POR,"DF,FW",Cercle Brugge,20,2003,12.6,5,1,1,22,14,3,98,12,14,0,0,0,64,18,24,42.9
Roman Neustädter,RUS,DF,Westerlo,35,1988,23.3,1,0,0,14,3,0,0,38,20,0,0,0,106,39,28,58.2
Pierre-Yves Ngawa,BEL,"DF,MF",OH Leuven,31,1992,0.7,0,0,0,1,0,0,0,1,3,0,0,0,1,0,3,0.0
Julien Ngoy,BEL,"FW,MF",Mechelen,25,1997,1.5,1,0,0,2,2,1,2,0,0,0,0,0,9,0,1,0.0
Nathan Ngoy,BEL,DF,Standard Liège,20,2003,13.1,6,1,0,11,13,1,4,36,18,0,1,0,95,17,16,51.5
Casper Nielsen,DEN,MF,Club Brugge,29,1994,14.2,2,0,0,27,14,2,73,12,22,0,0,0,54,15,28,34.9
Bart Nieuwkoop,NED,DF,Union SG,27,1996,2.0,0,0,0,5,2,0,6,4,2,0,0,0,12,6,3,66.7
Gustaf Nilsson,SWE,FW,Union SG,26,1997,16.1,8,0,0,25,28,5,7,7,9,1,0,0,45,45,48,48.4
Ken Nkuba,BEL,"MF,DF",Charleroi,21,2002,1.7,0,0,0,6,6,0,14,3,6,0,0,0,10,0,1,0.0
Ken Nkuba,BEL,"DF,FW",Genk,21,2002,0.5,0,0,0,1,0,0,3,1,3,0,0,0,3,3,0,100.0
Lucas Noubi,BEL,DF,Standard Liège,18,2005,11.8,2,0,0,12,14,0,9,20,15,0,0,0,54,20,16,55.6
Nachon Nsingi,BEL,"FW,MF",OH Leuven,22,2001,13.5,3,0,0,17,20,11,34,2,7,0,0,0,45,15,36,29.4
Mitchy Ntelo,BEL,"FW,DF",Charleroi,22,2001,0.4,0,0,0,0,2,1,0,2,0,0,0,0,3,0,3,0.0
Isaac Nuhu,GHA,"FW,MF",Eupen,21,2002,25.3,2,0,0,33,55,22,43,12,13,0,0,0,101,13,46,22.0
Manaf Nurudeen,GHA,GK,Eupen,24,1999,2.0,2,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0.0
Antonio Nusa,NOR,"FW,MF",Club Brugge,18,2005,11.2,0,0,0,5,21,3,44,7,17,0,0,0,65,6,13,31.6
Aiden O'Neill,AUS,MF,Standard Liège,25,1998,16.7,4,0,0,30,27,0,10,17,27,0,1,0,97,26,26,50.0
Denis Odoi,GHA,"DF,MF",Club Brugge,35,1988,6.4,5,0,0,11,12,0,11,4,10,0,0,0,32,10,8,55.6
Ryoya Ogawa,JPN,"DF,MF",Sint-Truiden,26,1996,2.2,0,0,0,3,3,1,16,2,1,0,0,0,12,8,2,80.0
Noah Ohio,NED,FW,Standard Liège,20,2003,3.5,1,0,0,9,2,2,1,0,1,0,0,0,12,9,14,39.1
Sheyi Ojo,ENG,"DF,FW",Kortrijk,26,1997,17.1,3,0,0,11,38,3,81,12,18,0,0,0,71,14,19,42.4
Shinji Okazaki,JPN,"FW,MF",Sint-Truiden,37,1986,0.7,0,0,0,1,3,0,0,0,0,0,0,0,1,0,2,0.0
Kazeem Olaigbe,BEL,"FW,MF",Cercle Brugge,20,2003,6.7,0,0,0,9,9,2,18,3,8,0,0,0,37,3,19,13.6
Jacob Ondrejka,SWE,"FW,MF",Antwerp,20,2002,7.7,2,0,0,8,16,0,70,3,4,1,0,0,30,6,6,50.0
Raphael Onyedika,NGA,MF,Club Brugge,22,2001,17.6,5,0,0,39,21,0,2,11,33,0,0,0,135,18,7,72.0
Nathan Opoku,GHA,FW,OH Leuven,22,2001,9.1,1,0,0,14,6,15,5,3,6,1,0,0,23,20,35,36.4
Raul Oprut,ROU,DF,Kortrijk,25,1998,1.4,0,0,0,0,2,0,6,0,4,0,0,0,5,1,3,25.0
Gift Orban,NGA,"FW,MF",Gent,21,2002,9.2,0,1,0,7,5,5,20,2,6,0,0,0,24,10,22,31.3
Joel Ordóñez,ECU,DF,Club Brugge,19,2004,5.2,1,0,0,3,2,0,0,2,4,0,1,0,20,7,5,58.3
Zakaria El Ouahdi,MAR,DF,Genk,21,2001,11.8,3,0,0,15,15,1,19,14,22,0,0,0,64,5,13,27.8
Zakaria El Ouahdi,MAR,DF,RWD Molenbeek,21,2001,4.8,1,0,0,9,9,2,5,5,12,0,0,0,28,1,3,25.0
Aziz Ouattara,CIV,MF,Genk,22,2001,3.2,0,0,0,9,3,0,0,9,4,0,0,0,38,23,14,62.2
Kader Ouattara,BFA,"FW,MF",Cercle Brugge,18,2005,0.5,0,0,0,4,1,0,2,1,0,0,0,0,7,0,3,0.0
Luca Oyen,BEL,"FW,MF",Genk,20,2003,7.1,1,0,0,3,6,2,12,4,2,0,0,0,38,4,11,26.7
Rune Paeshuyse,BEL,DF,Eupen,21,2002,25.2,5,0,0,31,13,1,22,41,25,0,0,3,83,26,42,38.2
Joseph Paintsil,GHA,FW,Genk,25,1998,19.8,7,1,1,20,26,17,94,6,9,0,0,0,100,3,12,20.0
Victor Pálsson,ISL,DF,Eupen,32,1991,30.0,1,0,0,10,5,1,5,33,19,0,1,0,118,55,21,72.4
Miloš Pantović,SRB,"MF,FW",Eupen,27,1996,14.3,2,0,0,13,37,1,42,7,15,0,0,0,72,17,19,47.2
Jonathan Panzo,ENG,DF,Standard Liège,22,2000,2.4,1,0,0,3,0,2,1,2,2,0,0,0,6,0,3,0.0
Louis Patris,BEL,DF,Anderlecht,22,2001,10.4,4,0,0,25,12,3,21,25,20,0,0,0,36,20,13,60.6
Pierre Patron,FRA,GK,Charleroi,25,1997,4.0,0,0,0,0,3,0,0,0,0,0,0,0,4,1,0,100.0
Shayne Pattynama,IDN,DF,Eupen,24,1998,0.5,0,0,0,0,0,0,3,0,0,0,0,0,2,2,2,50.0
Pietro Perdichizzi,BEL,DF,Westerlo,30,1992,6.0,1,0,0,6,6,0,2,11,6,0,0,0,25,17,7,70.8
Stipe Perica,CRO,"FW,MF",Standard Liège,28,1995,1.0,0,0,0,0,1,1,1,1,0,0,0,0,3,7,18,28.0
Jérémy Pétris,FRA,DF,Charleroi,25,1998,7.0,3,0,0,8,10,1,23,3,12,1,0,0,36,6,5,54.5
Patrick Pflücke,GER,"FW,DF",Mechelen,26,1996,12.9,1,0,0,5,7,4,66,4,10,1,0,0,54,2,5,28.6
Del Piage,BRA,MF,RWD Molenbeek,23,2000,0.7,0,0,0,3,0,0,1,0,3,0,0,0,7,3,1,75.0
Arthur Piedfort,BEL,"MF,DF",Westerlo,18,2005,16.3,5,1,1,12,15,0,5,18,19,1,0,0,88,11,17,39.3
Lucas Pirard,BEL,GK,Kortrijk,28,1995,9.0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,0,100.0
Ewoud Pletinckx,BEL,DF,OH Leuven,22,2000,30.0,4,0,0,11,10,2,3,28,25,0,0,0,118,45,44,50.6
Boris Popović,SRB,DF,Cercle Brugge,23,2000,22.2,4,1,0,34,16,1,2,42,25,0,0,0,100,92,84,52.3
Ángelo Preciado,ECU,"DF,FW",Genk,25,1998,0.7,0,0,0,2,1,0,5,0,0,0,0,0,1,5,1,83.3
Maxence Prevot,FRA,GK,OH Leuven,26,1997,11.0,0,0,0,0,2,0,0,0,0,0,0,0,12,6,1,85.7
Isaac Price,NIR,"MF,DF",Standard Liège,19,2003,18.4,2,0,0,12,18,1,59,26,39,0,0,0,122,21,17,55.3
Cameron Puertas,SUI,MF,Union SG,24,1998,26.9,3,0,0,53,60,12,160,19,47,2,0,0,181,13,36,26.5
Abdoul Rachid Ayinde,BFA,"DF,MF",Gent,18,2005,0.1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,
Aleksandar Radovanović,SRB,DF,Kortrijk,29,1993,10.9,3,0,0,9,5,0,1,20,16,0,0,1,53,44,22,66.7
Toon Raemaekers,BEL,"DF,MF",Mechelen,22,2000,1.3,0,0,0,0,1,0,2,3,0,0,0,0,7,3,4,42.9
Benito Raman,BEL,FW,Anderlecht,28,1994,3.1,0,0,0,4,1,5,9,4,3,0,0,0,22,4,4,50.0
Mathias Rasmussen,NOR,MF,Union SG,25,1997,17.5,3,0,0,13,14,1,62,21,30,0,0,0,110,24,14,63.2
Christiaan Ravych,BEL,DF,Cercle Brugge,21,2002,11.9,2,0,0,17,19,0,3,18,27,0,0,0,97,21,20,51.2
Jeff Reine-Adélaïde,FRA,MF,RWD Molenbeek,25,1998,15.2,2,1,0,12,21,0,34,9,12,0,0,0,93,3,7,30.0
Bryan Reynolds,USA,DF,Westerlo,22,2001,26.2,2,0,0,22,15,0,56,34,37,2,1,0,162,25,26,49.0
Federico Ricca,URU,DF,OH Leuven,28,1994,16.5,5,0,0,16,14,1,2,26,8,0,2,1,76,38,38,50.0
Rikelmi,BRA,"MF,FW",RWD Molenbeek,21,2001,3.0,2,0,0,4,5,0,1,1,3,0,0,0,19,0,0,
Mats Rits,BEL,MF,Anderlecht,30,1993,23.7,3,0,0,26,13,0,15,21,16,0,0,0,119,19,38,33.3
Mats Rits,BEL,MF,Club Brugge,30,1993,0.9,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,
Kevin Rodríguez,ECU,FW,Union SG,23,2000,4.9,1,0,0,7,11,9,5,1,0,1,0,0,25,10,25,28.6
Davy Roef,BEL,GK,Gent,29,1994,12.0,0,0,0,0,3,0,0,0,0,0,0,0,8,3,1,75.0
Žan Rogelj,SVN,"DF,MF",Charleroi,23,1999,23.2,5,0,0,14,5,3,87,39,40,0,0,0,144,11,28,28.2
Tuur Rommens,BEL,DF,Westerlo,20,2003,10.5,1,1,0,19,6,2,38,23,17,0,0,0,61,25,12,67.6
Franco Russo,ARG,DF,OH Leuven,28,1994,0.6,0,0,0,0,0,0,0,1,2,0,0,0,4,1,1,50.0
Kyriani Sabbe,BEL,DF,Club Brugge,18,2005,6.3,1,0,0,7,4,0,16,7,9,0,0,0,43,6,6,50.0
Mujaid Sadick,ESP,DF,Genk,23,2000,16.0,1,0,0,7,3,0,0,19,22,0,0,0,87,36,23,61.0
Noah Sadiki,COD,MF,Union SG,18,2004,12.7,0,0,0,9,16,1,6,17,22,0,0,0,81,8,7,53.3
Richie Sagrado,BEL,"DF,MF",OH Leuven,19,2004,18.9,3,1,0,20,43,2,29,16,23,0,0,0,79,22,45,32.8
Hakim Sahabo,RWA,MF,Standard Liège,18,2005,5.3,0,0,0,4,9,0,1,9,12,0,0,0,41,0,6,0.0
Marsoni Sambu,ANG,DF,RWD Molenbeek,27,1996,11.7,1,0,0,6,6,0,14,16,16,0,1,0,102,12,10,54.5
Matisse Samoise,BEL,DF,Gent,21,2001,25.9,4,0,0,35,46,0,76,32,52,1,0,0,174,26,38,40.6
Philipe Sampaio,BRA,DF,RWD Molenbeek,28,1994,4.5,5,1,1,9,2,1,0,4,3,0,2,0,21,12,6,66.7
Killian Sardella,BEL,DF,Anderlecht,21,2002,22.0,4,0,0,22,19,1,80,16,19,0,0,0,126,29,21,58.0
Mamadou Sarr,FRA,"MF,DF",RWD Molenbeek,17,2005,6.0,0,0,0,5,6,1,5,5,13,0,0,0,35,11,6,64.7
Allahyar Sayyadmanesh,IRN,"FW,MF",Westerlo,22,2001,4.3,0,0,0,5,3,0,8,4,4,0,0,0,13,17,5,77.3
Joël Schingtienne,BEL,DF,OH Leuven,20,2002,21.7,3,0,0,13,11,0,5,22,23,0,0,0,134,20,19,51.3
Kasper Schmeichel,DEN,GK,Anderlecht,36,1986,23.0,1,0,0,0,1,0,0,0,0,0,0,0,19,3,0,100.0
Daniel Schmidt,JPN,GK,Gent,31,1992,8.0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,100.0
Daniel Schmidt,JPN,GK,Sint-Truiden,31,1992,4.0,0,0,0,0,1,0,0,0,0,0,0,0,8,3,0,100.0
Rob Schoofs,BEL,MF,Mechelen,29,1994,27.0,2,0,0,24,30,1,30,25,18,0,1,0,240,16,20,44.4
Siebe Schrijvers,BEL,MF,OH Leuven,27,1996,27.4,9,0,0,48,45,1,65,54,38,1,0,0,165,23,29,44.2
Christopher Scott,GER,MF,Antwerp,21,2002,0.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,
Djiby Seck,SEN,"FW,MF",Kortrijk,19,2004,0.6,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,
Luis Segovia,ECU,DF,RWD Molenbeek,25,1997,11.3,2,0,0,8,2,0,4,13,12,0,2,0,75,23,17,57.5
Matias Segovia,PAR,"FW,MF",RWD Molenbeek,20,2003,0.4,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,
Jordan Semedo,FRA,DF,Cercle Brugge,20,2003,5.4,2,0,0,4,17,0,13,7,10,0,0,0,27,13,5,72.2
Raz Shlomo,ISR,"MF,DF",OH Leuven,23,1999,5.8,1,0,0,11,1,0,0,4,6,0,0,0,26,16,6,72.7
Florent da Silva,FRA,MF,RWD Molenbeek,20,2003,5.6,0,0,0,7,8,0,20,6,6,0,0,0,41,6,2,75.0
João Silva,POR,DF,Kortrijk,24,1999,28.5,4,0,0,30,19,1,1,31,22,0,0,0,113,65,51,56.0
Leonardo da Silva Lopes,POR,"MF,DF",Cercle Brugge,24,1998,19.8,4,0,0,30,36,0,12,30,21,0,0,0,148,64,43,59.8
Hugo Siquet,BEL,DF,Cercle Brugge,21,2002,18.0,2,0,0,11,15,0,204,35,45,0,0,0,149,22,19,53.7
Abdoulaye Sissako,FRA,MF,Kortrijk,25,1998,21.0,3,0,0,12,8,3,10,28,29,0,0,0,168,48,41,53.9
Moussa Sissako,MLI,DF,RWD Molenbeek,22,2000,11.0,3,0,0,8,7,0,1,27,18,0,0,0,73,16,12,57.1
Michał Skóraś,POL,"FW,MF",Club Brugge,23,2000,5.0,3,0,0,7,11,1,42,6,4,0,0,0,35,5,3,62.5
Andreas Skov Olsen,DEN,FW,Club Brugge,23,1999,23.6,3,0,0,8,20,3,97,15,22,0,0,0,135,7,14,33.3
Islam Slimani,ALG,FW,Mechelen,35,1988,4.5,1,0,0,4,5,7,5,1,1,0,1,0,11,18,11,62.1
Gaga Slonina,USA,GK,Eupen,19,2004,28.0,2,0,0,0,2,0,0,0,1,0,0,0,37,6,1,85.7
Matte Smets,BEL,DF,Sint-Truiden,19,2004,30.0,0,0,0,11,8,0,1,45,20,0,1,0,144,47,40,54.0
Milan Smits,BEL,MF,Antwerp,18,2004,0.8,0,0,0,0,1,0,0,1,0,0,0,0,4,0,3,0.0
Eduard Sobol,UKR,DF,Genk,28,1995,3.6,0,0,0,4,2,1,5,9,3,0,0,0,14,5,5,50.0
Frederic Soelle Soelle,BEL,FW,Mechelen,17,2005,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Frederic Soelle Soelle,BEL,"FW,MF",RWD Molenbeek,17,2005,0.7,0,0,0,2,0,1,0,0,0,0,0,0,2,0,5,0.0
Thibo Somers,BEL,"FW,MF",Cercle Brugge,24,1999,25.5,5,0,0,36,32,10,42,20,40,0,0,0,121,111,145,43.4
Momodou Sonko,SWE,FW,Gent,18,2005,1.3,0,0,0,2,1,0,1,0,1,0,0,0,8,0,2,0.0
Yira Sor,NGA,FW,Genk,23,2000,11.9,1,0,0,20,12,12,4,4,4,0,1,0,33,11,44,20.0
David Sousa,BRA,DF,RWD Molenbeek,22,2001,7.5,2,0,0,13,6,1,2,26,5,0,1,0,40,28,18,60.9
Kamal Sowah,GHA,"FW,MF",Standard Liège,23,2000,13.6,0,0,0,18,10,7,29,7,16,0,1,0,72,7,19,26.9
