Player,Nation,Pos,Squad,Age,Born,90s,Tackles,TacklesWon,TacklesDef3rd,TacklesMid3rd,TacklesAtt3rd,DribTkl,DribTklAtt,DribTkl%,ChallengesLost,Blocks,ShotsBlocked,PassesBlocked,Int,Tkl+Int,Clr,ErrorsLeadingToShot
Vincent Janssen,NED,"FW,MF",Antwerp,29,1994,25.6,25,18,9,6,10,11,22,50.0,11,12,4,8,7,32,7,0
Wolke Janssens,BEL,DF,Sint-Truiden,28,1995,3.7,11,7,6,3,2,3,4,75.0,1,5,1,4,11,22,14,0
Edisson Jordanov,BUL,"DF,MF",Westerlo,30,1993,6.5,26,20,15,9,2,13,26,50.0,13,11,3,8,7,33,13,0
Ferran Jutglà,ESP,FW,Club Brugge,24,1999,13.7,8,8,2,5,1,3,7,42.9,4,8,0,8,5,13,2,0
Elton Kabangu,BEL,"FW,MF",Union SG,25,1998,1.4,7,5,3,4,0,3,4,75.0,1,1,0,1,0,7,1,0
Abdoul Kader Yaméogo,CIV,DF,Club Brugge,18,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Abdelkahar Kadri,ALG,"MF,FW",Kortrijk,23,2000,25.4,65,30,33,26,6,20,63,31.7,43,52,0,52,27,92,24,1
Marco Kana,BEL,MF,Anderlecht,20,2002,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Marco Kana,BEL,"MF,DF",Kortrijk,20,2002,14.5,36,21,22,12,2,18,31,58.1,13,21,11,10,30,66,45,0
Ismaël Kandouss,MAR,DF,Gent,25,1997,24.0,62,39,35,21,6,37,51,72.5,14,19,8,11,30,92,78,2
Wilfried Kanga,CIV,FW,Standard Liège,25,1998,25.7,3,3,0,2,1,1,6,16.7,5,14,5,9,3,6,23,0
Kings Kangwa,ZAM,MF,Kortrijk,24,1999,1.8,2,1,2,0,0,0,0,,0,2,1,1,1,3,3,0
Hayao Kawabe,JPN,"MF,FW",Standard Liège,27,1995,21.5,25,13,10,10,5,12,33,36.4,21,20,2,18,10,35,13,0
Fatih Kaya,,FW,Sint-Truiden,23,1999,13.0,17,10,1,8,8,8,12,66.7,4,8,1,7,3,20,5,0
Joris Kayembe,COD,DF,Genk,28,1994,14.1,34,22,20,9,5,19,29,65.5,10,21,4,17,14,48,23,1
Emilio Kehrer,GER,"MF,DF",Cercle Brugge,21,2002,0.4,2,2,1,1,0,1,3,33.3,2,4,1,3,0,2,0,0
Amadou Keita,GUI,"MF,FW",Eupen,21,2001,15.1,54,36,26,23,5,22,49,44.9,27,20,0,20,20,74,5,0
Mandela Keita,BEL,MF,OH Leuven,21,2002,0.7,2,1,1,1,0,1,1,100.0,0,0,0,0,1,3,0,0
Mandela Keita,BEL,MF,Antwerp,21,2002,16.5,48,27,28,20,0,26,47,55.3,21,25,4,21,33,81,16,0
Gyrano Kerk,SUR,"FW,MF",Antwerp,27,1995,9.8,23,15,6,14,3,9,22,40.9,13,17,2,15,3,26,4,0
Bilal El Khannouss,MAR,MF,Genk,19,2004,24.2,52,34,20,16,16,23,40,57.5,17,24,1,23,7,59,12,0
Sofian Kiyine,MAR,"MF,FW",OH Leuven,25,1997,3.2,4,4,4,0,0,3,8,37.5,5,2,0,2,2,6,1,0
Willian Klaus,BRA,DF,RWD Molenbeek,29,1994,13.8,19,10,13,6,0,9,19,47.4,10,28,18,10,21,40,115,0
Stefan Knežević,SUI,DF,Charleroi,26,1996,9.2,24,14,15,7,2,9,18,50.0,9,16,6,10,27,51,24,1
Hervé Koffi,BFA,GK,Charleroi,26,1996,26.0,3,2,3,0,0,2,3,66.7,1,0,0,0,1,4,7,3
Aboubakary Koita,MTN,"MF,FW",Sint-Truiden,24,1998,25.3,42,29,14,25,3,17,41,41.5,24,24,0,24,23,65,11,0
Mory Konaté,GUI,"MF,DF",Mechelen,29,1993,13.5,36,20,18,14,4,19,30,63.3,11,17,7,10,25,61,42,0
Youssouf Koné,MLI,DF,RWD Molenbeek,28,1995,6.2,12,7,12,0,0,4,10,40.0,6,7,3,4,8,20,25,0
Jan Král,CZE,DF,Eupen,24,1999,9.0,10,7,9,1,0,7,13,53.8,6,10,5,5,14,24,49,1
Sven Kums,BEL,MF,Gent,35,1988,21.5,34,22,16,15,3,17,50,34.0,33,18,6,12,20,54,39,0
Bram Lagae,BEL,DF,Gent,19,2004,1.5,2,1,2,0,0,1,1,100.0,0,2,1,1,4,6,5,1
Konstantinos Laifis,CYP,DF,Standard Liège,30,1993,18.7,33,16,25,8,0,19,24,79.2,5,20,13,7,27,60,87,0
Boris lambert,BEL,"MF,DF",Eupen,23,2000,15.8,47,26,21,24,2,25,49,51.0,24,30,8,22,28,75,52,0
Loïc Lapoussin,MAD,"DF,MF",Union SG,27,1996,23.0,46,30,22,16,8,33,73,45.2,40,38,1,37,26,72,10,0
Lion Lauberbach,GER,FW,Mechelen,25,1998,19.2,14,8,2,11,1,5,20,25.0,15,17,6,11,5,19,24,0
Dimitri Lavalée,BEL,DF,Mechelen,26,1997,2.1,4,2,2,2,0,3,5,60.0,2,9,5,4,6,10,16,0
Florian Le Joncour,FRA,DF,RWD Molenbeek,28,1995,9.7,10,5,6,4,0,4,4,100.0,0,21,14,7,14,24,56,0
Félix Lemaréchal,FRA,"MF,FW",Cercle Brugge,19,2003,17.4,49,29,23,18,8,18,37,48.6,19,34,5,29,13,62,19,0
Theo Leoni,BEL,MF,Anderlecht,23,2000,21.1,65,39,24,32,9,32,62,51.6,30,38,2,36,40,105,21,1
Fedde Leysen,BEL,DF,Union SG,20,2003,3.7,6,3,4,1,1,2,6,33.3,4,8,3,5,4,10,17,0
Tobe Leysen,BEL,GK,OH Leuven,21,2002,16.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,13,4
Jonas Lietaert,BEL,"DF,MF",Cercle Brugge,19,2004,1.9,11,8,3,6,2,5,11,45.5,6,7,1,6,4,15,10,0
Heinz Lindner,AUT,GK,Union SG,33,1990,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Justin Lonwijk,SUR,"MF,FW",Anderlecht,23,1999,0.5,1,1,1,0,0,1,5,20.0,4,1,0,1,1,2,2,0
Senne Lynen,BEL,MF,Union SG,24,1999,2.0,1,1,1,0,0,0,3,0.0,3,4,0,4,4,5,3,0
Kevin Mac Allister,ARG,DF,Union SG,25,1997,21.0,63,44,38,21,4,37,64,57.8,27,41,12,29,42,105,68,1
Koki Machida,JPN,DF,Union SG,25,1997,22.2,43,30,28,14,1,32,54,59.3,22,30,10,20,33,76,74,2
Nicolas Madsen,DEN,MF,Westerlo,23,2000,23.5,30,19,8,16,6,12,29,41.4,17,31,11,20,13,43,21,1
Mathieu Maertens,BEL,"FW,MF",OH Leuven,28,1995,7.7,6,1,1,4,1,3,9,33.3,6,7,0,7,2,8,3,0
Gary Magnée,BEL,"DF,MF",Eupen,23,1999,21.8,55,31,25,21,9,29,57,50.9,28,41,13,28,24,79,45,0
Christ Makosso,CGO,DF,RWD Molenbeek,19,2004,4.0,10,7,8,2,0,4,6,66.7,2,11,4,7,5,15,26,0
Yonas Malede,ISR,"FW,MF",Mechelen,23,1999,3.6,4,2,0,3,1,2,5,40.0,3,2,0,2,2,6,1,0
Kristiyan Malinov,BUL,MF,Kortrijk,29,1994,9.7,27,11,19,8,0,18,37,48.6,19,17,5,12,18,45,27,0
Mark Mampasi,UKR,DF,Kortrijk,20,2003,18.9,25,17,18,6,1,11,18,61.1,7,39,26,13,33,58,114,0
Damien Marcq,FRA,DF,Charleroi,34,1988,15.8,35,23,23,12,0,17,35,48.6,18,27,22,5,26,61,70,2
Théo Maréchal,NED,"MF,FW",Eupen,18,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Eliot Matazo,BEL,MF,Antwerp,21,2002,0.2,3,2,2,1,0,0,2,0.0,2,0,0,0,0,3,0,0
Yusuke Matsuo,JPN,"MF,FW",Westerlo,26,1997,9.3,18,12,3,10,5,8,24,33.3,16,4,0,4,5,23,2,0
Youssef Maziz,FRA,"MF,FW",OH Leuven,25,1998,17.6,11,6,7,1,3,6,14,42.9,8,13,1,12,6,17,11,0
Dylan Mbayo,BEL,"FW,MF",Kortrijk,21,2001,5.0,9,5,5,4,0,3,6,50.0,3,2,0,2,2,11,0,0
Isaac Mbenza,BEL,"DF,FW",Charleroi,27,1996,17.5,10,6,5,3,2,6,11,54.5,5,4,0,4,2,12,16,0
Pathé Mboup,SEN,"MF,FW",RWD Molenbeek,19,2003,8.5,26,13,9,14,3,9,21,42.9,12,9,1,8,4,30,5,0
Mark McKenzie,USA,DF,Genk,24,1999,20.9,20,13,11,9,0,5,10,50.0,5,33,20,13,26,46,86,1
Dire Mebude,SCO,"MF,FW",Westerlo,19,2004,1.1,2,1,2,0,0,2,4,50.0,2,1,0,1,1,3,0,0
Brandon Mechele,BEL,DF,Club Brugge,30,1993,29.8,51,32,33,14,4,27,39,69.2,12,37,17,20,46,97,111,0
Nayel Mehssatou,CHI,"DF,MF",Kortrijk,21,2002,21.4,43,24,24,15,4,22,40,55.0,18,28,8,20,21,64,24,2
Bjorn Meijer,NED,DF,Club Brugge,20,2003,14.9,15,13,8,6,1,8,13,61.5,5,18,4,14,17,32,27,0
Hamza Mendyl,MAR,"DF,MF",OH Leuven,25,1997,16.7,18,9,10,4,4,13,20,65.0,7,22,4,18,19,37,47,0
Xavier Mercier,FRA,"MF,FW",RWD Molenbeek,34,1989,14.6,8,4,2,5,1,2,10,20.0,8,7,0,7,2,10,4,0
Billel Messaoudi,ALG,"DF,MF",Kortrijk,25,1997,0.3,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Senna Miangue,BEL,DF,Cercle Brugge,26,1997,8.0,17,12,9,8,0,11,24,45.8,13,9,2,7,11,28,30,1
Alex Mighten,ENG,MF,Kortrijk,21,2002,2.7,2,2,2,0,0,0,1,0.0,1,1,0,1,2,4,1,0
Simon Mignolet,BEL,GK,Club Brugge,35,1988,27.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,12,0
Florian Miguel,FRA,DF,OH Leuven,26,1996,18.5,28,17,16,9,3,17,23,73.9,6,21,7,14,28,56,71,0
Alan Minda,ECU,"FW,MF",Cercle Brugge,20,2003,16.8,10,6,1,3,6,5,16,31.3,11,14,0,14,1,11,2,0
Kento Misao,JPN,MF,OH Leuven,27,1996,7.3,26,15,10,12,4,9,17,52.9,8,11,2,9,10,36,13,0
Stefan Mitrović,SRB,DF,Gent,33,1990,5.2,8,4,4,4,0,3,4,75.0,1,5,4,1,6,14,24,0
Kevin Möhwald,GER,MF,Eupen,30,1993,15.0,27,20,16,9,2,12,36,33.3,24,17,4,13,14,41,14,2
Lars Montegnies,BEL,MF,Kortrijk,17,2005,1.9,7,4,4,3,0,3,8,37.5,5,2,1,1,5,12,4,0
Luca Monticelli,BEL,MF,Anderlecht,18,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Roméo Monticelli,BEL,DF,Charleroi,17,2005,1.3,3,1,2,1,0,1,3,33.3,2,0,0,0,2,5,1,0
Ryota Morioka,JPN,MF,Charleroi,32,1991,10.1,31,19,13,16,2,17,29,58.6,12,25,4,21,21,52,13,0
Anthony Moris,LUX,GK,Union SG,33,1990,28.8,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,8,3
Kerim Mrabti,SWE,"MF,FW",Mechelen,29,1994,28.2,41,28,25,13,3,23,49,46.9,26,44,12,32,25,66,25,0
Suphanat Mueanta,THA,"FW,MF",OH Leuven,20,2002,1.6,2,1,1,0,1,2,2,100.0,0,1,0,1,2,4,1,0
Arbnor Muja,ALB,"FW,MF",Antwerp,24,1998,13.4,22,14,12,7,3,11,33,33.3,22,12,0,12,3,25,6,0
Ngal'Ayel Mukau,,MF,Mechelen,18,2004,12.8,39,26,21,18,0,18,27,66.7,9,13,5,8,32,71,23,0
Romaine Mundle,ENG,"FW,MF",Standard Liège,20,2003,1.7,7,5,4,3,0,4,4,100.0,0,1,1,0,1,8,0,0
Daniel Muñoz,COL,DF,Genk,27,1996,16.0,49,28,27,13,9,15,24,62.5,9,19,6,13,26,75,35,0
Moussa N'Diaye,SEN,DF,Anderlecht,21,2002,7.2,19,15,16,3,0,10,15,66.7,5,12,4,8,11,30,20,0
Ignace N'Dri,CIV,"FW,DF",OH Leuven,22,2000,5.6,14,7,3,7,4,10,16,62.5,6,13,0,13,2,16,4,0
Paul Nardi,FRA,GK,Gent,29,1994,10.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Flávio Nazinho,POR,"DF,FW",Cercle Brugge,20,2003,12.6,29,14,10,16,3,17,37,45.9,20,25,1,24,12,41,24,1
Roman Neustädter,RUS,DF,Westerlo,35,1988,23.3,30,20,16,14,0,13,25,52.0,12,28,17,11,38,68,104,0
Pierre-Yves Ngawa,BEL,"DF,MF",OH Leuven,31,1992,0.7,3,3,3,0,0,3,4,75.0,1,1,1,0,1,4,3,0
Julien Ngoy,BEL,"FW,MF",Mechelen,25,1997,1.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Nathan Ngoy,BEL,DF,Standard Liège,20,2003,13.1,25,18,16,7,2,12,22,54.5,10,10,2,8,36,61,35,0
Casper Nielsen,DEN,MF,Club Brugge,29,1994,14.2,33,22,9,16,8,15,33,45.5,18,22,6,16,12,45,15,0
Bart Nieuwkoop,NED,DF,Union SG,27,1996,2.0,2,2,0,2,0,1,8,12.5,7,2,0,2,4,6,3,0
Gustaf Nilsson,SWE,FW,Union SG,26,1997,16.1,11,9,1,4,6,5,11,45.5,6,14,1,13,7,18,17,0
Ken Nkuba,BEL,"MF,DF",Charleroi,21,2002,1.7,10,6,6,4,0,5,9,55.6,4,1,0,1,3,13,4,0
Ken Nkuba,BEL,"DF,FW",Genk,21,2002,0.5,3,3,2,0,1,2,4,50.0,2,0,0,0,1,4,0,0
Lucas Noubi,BEL,DF,Standard Liège,18,2005,11.8,27,15,17,9,1,14,20,70.0,6,13,5,8,20,47,42,0
Nachon Nsingi,BEL,"FW,MF",OH Leuven,22,2001,13.5,10,7,0,8,2,1,8,12.5,7,16,0,16,2,12,0,0
Mitchy Ntelo,BEL,"FW,DF",Charleroi,22,2001,0.4,0,0,0,0,0,0,0,,0,1,1,0,2,2,1,0
Isaac Nuhu,GHA,"FW,MF",Eupen,21,2002,25.3,24,13,8,11,5,12,28,42.9,16,15,2,13,12,36,11,0
Manaf Nurudeen,GHA,GK,Eupen,24,1999,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1
Antonio Nusa,NOR,"FW,MF",Club Brugge,18,2005,11.2,20,17,5,12,3,14,26,53.8,12,13,0,13,7,27,2,0
Aiden O'Neill,AUS,MF,Standard Liège,25,1998,16.7,48,27,22,22,4,19,37,51.4,18,30,8,22,17,65,36,1
Denis Odoi,GHA,"DF,MF",Club Brugge,35,1988,6.4,15,10,10,5,0,10,14,71.4,4,7,3,4,4,19,12,0
Ryoya Ogawa,JPN,"DF,MF",Sint-Truiden,26,1996,2.2,1,1,1,0,0,1,2,50.0,1,1,0,1,2,3,6,0
Noah Ohio,NED,FW,Standard Liège,20,2003,3.5,1,1,0,1,0,0,2,0.0,2,4,1,3,0,1,1,0
Sheyi Ojo,ENG,"DF,FW",Kortrijk,26,1997,17.1,23,18,14,9,0,13,23,56.5,10,9,2,7,12,35,24,0
Shinji Okazaki,JPN,"FW,MF",Sint-Truiden,37,1986,0.7,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Kazeem Olaigbe,BEL,"FW,MF",Cercle Brugge,20,2003,6.7,10,8,2,4,4,4,17,23.5,13,8,0,8,3,13,6,0
Jacob Ondrejka,SWE,"FW,MF",Antwerp,20,2002,7.7,7,4,2,4,1,3,7,42.9,4,2,1,1,3,10,3,0
Raphael Onyedika,NGA,MF,Club Brugge,22,2001,17.6,46,33,22,20,4,25,41,61.0,16,27,3,24,11,57,7,2
Nathan Opoku,GHA,FW,OH Leuven,22,2001,9.1,8,6,0,5,3,2,9,22.2,7,10,2,8,3,11,12,0
Raul Oprut,ROU,DF,Kortrijk,25,1998,1.4,5,4,4,0,1,2,3,66.7,1,4,0,4,0,5,3,0
Gift Orban,NGA,"FW,MF",Gent,21,2002,9.2,10,6,0,6,4,2,3,66.7,1,7,0,7,2,12,0,0
Joel Ordóñez,ECU,DF,Club Brugge,19,2004,5.2,7,4,6,1,0,5,5,100.0,0,6,4,2,2,9,14,0
Zakaria El Ouahdi,MAR,DF,Genk,21,2001,11.8,30,22,11,12,7,23,41,56.1,18,20,4,16,14,44,22,0
Zakaria El Ouahdi,MAR,DF,RWD Molenbeek,21,2001,4.8,17,12,12,3,2,9,16,56.3,7,7,1,6,5,22,8,0
Aziz Ouattara,CIV,MF,Genk,22,2001,3.2,6,4,4,2,0,2,4,50.0,2,5,2,3,9,15,20,0
Kader Ouattara,BFA,"FW,MF",Cercle Brugge,18,2005,0.5,0,0,0,0,0,0,0,,0,2,0,2,1,1,1,0
Luca Oyen,BEL,"FW,MF",Genk,20,2003,7.1,5,2,0,3,2,1,4,25.0,3,8,0,8,4,9,3,0
Rune Paeshuyse,BEL,DF,Eupen,21,2002,25.2,42,25,32,9,1,27,54,50.0,27,28,16,12,41,83,90,1
Joseph Paintsil,GHA,FW,Genk,25,1998,19.8,14,9,3,6,5,5,10,50.0,5,10,1,9,6,20,8,0
Victor Pálsson,ISL,DF,Eupen,32,1991,30.0,28,19,22,6,0,14,27,51.9,13,41,32,9,33,61,168,0
Miloš Pantović,SRB,"MF,FW",Eupen,27,1996,14.3,21,15,11,7,3,9,30,30.0,21,11,1,10,7,28,10,1
Jonathan Panzo,ENG,DF,Standard Liège,22,2000,2.4,3,2,2,1,0,1,2,50.0,1,0,0,0,2,5,5,0
Louis Patris,BEL,DF,Anderlecht,22,2001,10.4,42,20,21,14,7,18,33,54.5,15,20,4,16,25,67,26,1
Pierre Patron,FRA,GK,Charleroi,25,1997,4.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Shayne Pattynama,IDN,DF,Eupen,24,1998,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Pietro Perdichizzi,BEL,DF,Westerlo,30,1992,6.0,9,6,8,1,0,6,8,75.0,2,9,7,2,11,20,27,0
Stipe Perica,CRO,"FW,MF",Standard Liège,28,1995,1.0,0,0,0,0,0,0,0,,0,1,0,1,1,1,2,0
Jérémy Pétris,FRA,DF,Charleroi,25,1998,7.0,16,12,10,5,1,8,10,80.0,2,5,1,4,3,19,17,0
Patrick Pflücke,GER,"FW,DF",Mechelen,26,1996,12.9,13,10,8,3,2,7,18,38.9,11,11,0,11,4,17,8,0
Del Piage,BRA,MF,RWD Molenbeek,23,2000,0.7,4,3,2,2,0,1,3,33.3,2,3,0,3,0,4,1,0
Arthur Piedfort,BEL,"MF,DF",Westerlo,18,2005,16.3,30,19,11,16,3,15,27,55.6,12,24,6,18,18,48,32,0
Lucas Pirard,BEL,GK,Kortrijk,28,1995,9.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,10,3
Ewoud Pletinckx,BEL,DF,OH Leuven,22,2000,30.0,44,25,32,11,1,20,27,74.1,7,64,31,33,28,72,134,3
Boris Popović,SRB,DF,Cercle Brugge,23,2000,22.2,35,25,17,17,1,10,19,52.6,9,21,10,11,42,77,73,1
Ángelo Preciado,ECU,"DF,FW",Genk,25,1998,0.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Maxence Prevot,FRA,GK,OH Leuven,26,1997,11.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0
Isaac Price,NIR,"MF,DF",Standard Liège,19,2003,18.4,54,39,31,21,2,27,59,45.8,32,24,8,16,26,80,32,0
Cameron Puertas,SUI,MF,Union SG,24,1998,26.9,77,47,14,37,26,24,67,35.8,43,39,1,38,19,96,10,0
Abdoul Rachid Ayinde,BFA,"DF,MF",Gent,18,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Aleksandar Radovanović,SRB,DF,Kortrijk,29,1993,10.9,23,16,19,4,0,17,21,81.0,4,21,11,10,20,43,63,1
Toon Raemaekers,BEL,"DF,MF",Mechelen,22,2000,1.3,2,0,1,1,0,1,1,100.0,0,4,1,3,3,5,12,0
Benito Raman,BEL,FW,Anderlecht,28,1994,3.1,3,3,1,0,2,2,11,18.2,9,3,1,2,4,7,2,0
Mathias Rasmussen,NOR,MF,Union SG,25,1997,17.5,38,30,9,23,6,24,44,54.5,20,22,6,16,21,59,13,0
Christiaan Ravych,BEL,DF,Cercle Brugge,21,2002,11.9,35,27,21,12,2,21,37,56.8,16,17,5,12,18,53,29,1
Jeff Reine-Adélaïde,FRA,MF,RWD Molenbeek,25,1998,15.2,15,12,8,6,1,7,22,31.8,15,15,2,13,9,24,15,1
Bryan Reynolds,USA,DF,Westerlo,22,2001,26.2,54,37,29,20,5,28,44,63.6,16,30,8,22,34,88,60,0
Federico Ricca,URU,DF,OH Leuven,28,1994,16.5,15,8,13,2,0,7,14,50.0,7,20,10,10,26,41,61,0
Rikelmi,BRA,"MF,FW",RWD Molenbeek,21,2001,3.0,4,3,0,1,3,2,5,40.0,3,2,0,2,1,5,0,0
Mats Rits,BEL,MF,Anderlecht,30,1993,23.7,34,16,14,19,1,19,40,47.5,21,36,12,24,21,55,50,0
Mats Rits,BEL,MF,Club Brugge,30,1993,0.9,0,0,0,0,0,0,0,,0,1,0,1,3,3,2,0
Kevin Rodríguez,ECU,FW,Union SG,23,2000,4.9,2,0,1,1,0,1,3,33.3,2,2,1,1,1,3,2,0
Davy Roef,BEL,GK,Gent,29,1994,12.0,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,4,1
Žan Rogelj,SVN,"DF,MF",Charleroi,23,1999,23.2,53,40,32,17,4,40,75,53.3,35,31,6,25,39,92,55,0
Tuur Rommens,BEL,DF,Westerlo,20,2003,10.5,27,17,20,4,3,12,15,80.0,3,23,2,21,23,50,36,1
Franco Russo,ARG,DF,OH Leuven,28,1994,0.6,3,2,2,0,1,1,2,50.0,1,0,0,0,1,4,5,0
Kyriani Sabbe,BEL,DF,Club Brugge,18,2005,6.3,12,9,8,3,1,6,11,54.5,5,8,4,4,7,19,6,0
Mujaid Sadick,ESP,DF,Genk,23,2000,16.0,31,22,22,9,0,11,17,64.7,6,31,19,12,19,50,68,1
Noah Sadiki,COD,MF,Union SG,18,2004,12.7,37,22,10,20,7,14,29,48.3,15,18,3,15,17,54,14,0
Richie Sagrado,BEL,"DF,MF",OH Leuven,19,2004,18.9,34,23,25,7,2,14,26,53.8,12,13,5,8,16,50,30,0
Hakim Sahabo,RWA,MF,Standard Liège,18,2005,5.3,17,12,5,12,0,8,11,72.7,3,9,5,4,9,26,11,0
Marsoni Sambu,ANG,DF,RWD Molenbeek,27,1996,11.7,32,16,21,10,1,14,21,66.7,7,17,3,14,16,48,45,1
Matisse Samoise,BEL,DF,Gent,21,2001,25.9,86,52,44,33,9,60,84,71.4,24,36,10,26,32,118,51,0
Philipe Sampaio,BRA,DF,RWD Molenbeek,28,1994,4.5,5,3,3,2,0,4,4,100.0,0,9,7,2,4,9,16,0
Killian Sardella,BEL,DF,Anderlecht,21,2002,22.0,41,19,25,11,5,21,41,51.2,20,27,9,18,16,57,70,0
Mamadou Sarr,FRA,"MF,DF",RWD Molenbeek,17,2005,6.0,17,13,13,2,2,9,14,64.3,5,7,4,3,5,22,19,0
Allahyar Sayyadmanesh,IRN,"FW,MF",Westerlo,22,2001,4.3,4,4,2,1,1,1,2,50.0,1,7,0,7,4,8,4,0
Joël Schingtienne,BEL,DF,OH Leuven,20,2002,21.7,39,23,31,7,1,14,18,77.8,4,28,17,11,22,61,84,0
Kasper Schmeichel,DEN,GK,Anderlecht,36,1986,23.0,0,0,0,0,0,0,3,0.0,3,1,0,1,0,0,6,1
Daniel Schmidt,JPN,GK,Gent,31,1992,8.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1
Daniel Schmidt,JPN,GK,Sint-Truiden,31,1992,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Rob Schoofs,BEL,MF,Mechelen,29,1994,27.0,45,18,20,15,10,29,69,42.0,40,26,4,22,25,70,22,0
Siebe Schrijvers,BEL,MF,OH Leuven,27,1996,27.4,79,38,30,41,8,27,56,48.2,29,39,14,25,54,133,50,0
Christopher Scott,GER,MF,Antwerp,21,2002,0.1,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
Djiby Seck,SEN,"FW,MF",Kortrijk,19,2004,0.6,0,0,0,0,0,0,5,0.0,5,2,0,2,0,0,0,0
Luis Segovia,ECU,DF,RWD Molenbeek,25,1997,11.3,20,12,16,3,1,10,16,62.5,6,11,6,5,13,33,74,1
Matias Segovia,PAR,"FW,MF",RWD Molenbeek,20,2003,0.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
Jordan Semedo,FRA,DF,Cercle Brugge,20,2003,5.4,11,10,7,3,1,7,11,63.6,4,9,1,8,7,18,10,0
Raz Shlomo,ISR,"MF,DF",OH Leuven,23,1999,5.8,9,6,5,4,0,3,10,30.0,7,6,3,3,4,13,21,0
Florent da Silva,FRA,MF,RWD Molenbeek,20,2003,5.6,7,6,1,5,1,3,6,50.0,3,8,0,8,6,13,6,0
João Silva,POR,DF,Kortrijk,24,1999,28.5,41,22,32,7,2,17,25,68.0,8,45,32,13,31,72,205,2
Leonardo da Silva Lopes,POR,"MF,DF",Cercle Brugge,24,1998,19.8,37,21,14,16,7,13,28,46.4,15,38,6,32,30,67,28,0
Hugo Siquet,BEL,DF,Cercle Brugge,21,2002,18.0,68,45,42,16,10,52,101,51.5,49,45,5,40,35,103,38,0
Abdoulaye Sissako,FRA,MF,Kortrijk,25,1998,21.0,49,29,22,23,4,18,36,50.0,18,31,6,25,28,77,47,0
Moussa Sissako,MLI,DF,RWD Molenbeek,22,2000,11.0,25,18,19,6,0,11,18,61.1,7,21,13,8,27,52,75,2
Michał Skóraś,POL,"FW,MF",Club Brugge,23,2000,5.0,7,4,1,5,1,3,9,33.3,6,9,2,7,6,13,4,0
Andreas Skov Olsen,DEN,FW,Club Brugge,23,1999,23.6,34,22,10,10,14,17,42,40.5,25,18,0,18,15,49,11,0
Islam Slimani,ALG,FW,Mechelen,35,1988,4.5,2,1,0,1,1,1,4,25.0,3,2,0,2,1,3,5,0
Gaga Slonina,USA,GK,Eupen,19,2004,28.0,1,1,1,0,0,1,4,25.0,3,0,0,0,0,1,15,3
Matte Smets,BEL,DF,Sint-Truiden,19,2004,30.0,30,20,17,12,1,13,31,41.9,18,42,32,10,45,75,123,1
Milan Smits,BEL,MF,Antwerp,18,2004,0.8,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0
Eduard Sobol,UKR,DF,Genk,28,1995,3.6,7,3,6,1,0,4,7,57.1,3,6,0,6,9,16,19,0
Frederic Soelle Soelle,BEL,FW,Mechelen,17,2005,0.3,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
Frederic Soelle Soelle,BEL,"FW,MF",RWD Molenbeek,17,2005,0.7,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0
Thibo Somers,BEL,"FW,MF",Cercle Brugge,24,1999,25.5,58,40,26,17,15,26,63,41.3,37,51,5,46,20,78,36,0
Momodou Sonko,SWE,FW,Gent,18,2005,1.3,3,1,0,1,2,1,3,33.3,2,0,0,0,0,3,0,0
Yira Sor,NGA,FW,Genk,23,2000,11.9,8,4,0,6,2,2,7,28.6,5,5,0,5,4,12,8,0
David Sousa,BRA,DF,RWD Molenbeek,22,2001,7.5,12,5,7,5,0,5,8,62.5,3,14,8,6,26,38,51,0
