Player,Nation,Pos,Squad,Age,Born,90s,Tackles,TacklesWon,TacklesDef3rd,TacklesMid3rd,TacklesAtt3rd,DribTkl,DribTklAtt,DribTkl%,ChallengesLost,Blocks,ShotsBlocked,PassesBlocked,Int,Tkl+Int,Clr,ErrorsLeadingToShot
Afonso Rodrigues,POR,"FW,MF",Famalicão,20,2002,2.6,4,0,0,2,2,2,5,40.0,3,4,0,4,2,6,4,0
Bruno Rodrigues,POR,DF,Chaves,22,2001,15.0,14,8,11,1,2,9,13,69.2,4,15,3,12,18,32,47,0
Gonçalo Rodrigues,POR,MF,Rio Ave,26,1997,13.7,22,12,3,15,4,10,27,37.0,17,8,0,8,4,26,8,0
Benjamín Rollheiser,ARG,FW,Benfica,23,2000,1.7,0,0,0,0,0,0,1,0.0,1,3,1,2,0,0,1,0
Ronald,BRA,"MF,FW",Estrela,22,2001,14.7,14,8,3,7,4,7,18,38.9,11,13,0,13,4,18,6,0
Igor Rossi Branco,BRA,DF,Farense,34,1989,11.3,8,6,7,0,1,6,7,85.7,1,4,4,0,12,20,64,1
Francesco Ruberto,SUI,GK,Vizela,30,1993,6.3,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,3,1
Abel Ruiz,ESP,"FW,MF",Braga,23,2000,21.1,8,6,1,4,3,4,8,50.0,4,6,1,5,6,14,12,0
Leonardo Ruíz,COL,FW,Rio Ave,27,1996,8.3,6,6,2,3,1,5,12,41.7,7,3,1,2,4,10,13,0
Gustavo sá,POR,MF,Famalicão,18,2004,20.4,37,22,6,22,9,12,40,30.0,28,16,5,11,12,49,31,0
Helder Sá,POR,"DF,MF",Rio Ave,20,2002,0.5,0,0,0,0,0,0,1,0.0,1,2,2,0,0,0,4,0
Josué Sá,POR,DF,Rio Ave,31,1992,21.8,30,20,18,11,1,16,26,61.5,10,24,11,13,23,53,78,0
Pedro Sá,POR,MF,Estrela,29,1993,7.2,9,4,4,5,0,3,10,30.0,7,4,2,2,6,15,7,0
Serdar Saatçı,TUR,DF,Braga,20,2003,16.6,27,17,18,9,0,17,24,70.8,7,17,10,7,38,65,46,3
Safira,BRA,FW,Vitória,28,1995,1.6,4,2,2,2,0,1,1,100.0,0,2,0,2,0,4,3,0
Dylan Saint-Louis,CGO,"FW,MF",Vizela,28,1995,2.9,5,2,3,1,1,3,6,50.0,3,3,1,2,1,6,2,0
Samu,POR,MF,Vizela,27,1996,30.7,70,37,32,27,11,34,78,43.6,44,54,12,42,20,90,48,0
Leandro Sanca,GNB,"FW,MF",Chaves,23,2000,16.3,17,5,5,9,3,6,29,20.7,23,25,1,24,9,26,8,0
Aderlan Santos,BRA,DF,Rio Ave,34,1989,31.6,68,44,50,18,0,34,47,72.3,13,58,40,18,45,113,167,1
Hevertton Santos,BRA,"DF,MF",Estrela,22,2001,21.9,25,18,12,10,3,18,29,62.1,11,27,7,20,20,45,53,0
Luís Santos,POR,"DF,FW",Boavista,23,2000,7.6,17,9,13,3,1,10,16,62.5,6,8,3,5,11,28,23,0
Nuno Santos,POR,"FW,MF",Vitória,24,1999,10.7,10,6,3,7,0,5,26,19.2,21,12,0,12,5,15,5,0
Nuno Santos,POR,"MF,DF",Sporting CP,28,1995,22.9,26,18,8,12,6,9,22,40.9,13,8,1,7,25,51,13,1
Pedro Santos,POR,MF,Arouca,22,2000,16.1,29,20,8,18,3,18,45,40.0,27,19,1,18,11,40,8,0
Zaidu Sanusi,NGA,DF,Porto,26,1997,3.2,3,2,1,2,0,2,3,66.7,1,4,2,2,4,7,4,0
Vincent Sasso,FRA,DF,Boavista,32,1991,14.2,23,10,13,9,1,13,23,56.5,10,20,13,7,14,37,69,3
Savio,BRA,"DF,MF",Rio Ave,28,1995,2.8,4,2,2,2,0,3,8,37.5,5,3,1,2,2,6,6,2
Caio Secco,BRA,GK,Moreirense,32,1990,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Moustapha Seck,SEN,"DF,MF",Portimonense,27,1996,9.8,29,19,17,9,3,15,19,78.9,4,17,6,11,11,40,28,0
Telasco Segovia,VEN,MF,Casa Pia,20,2003,8.3,29,19,12,16,1,15,31,48.4,16,7,1,6,15,44,6,0
Artur Serobyan,ARM,MF,Casa Pia,20,2003,0.7,1,1,0,1,0,1,2,50.0,1,0,0,0,1,2,1,0
André Seruca,POR,MF,Farense,22,2000,0.4,3,2,3,0,0,2,2,100.0,0,2,0,2,0,3,0,0
Nkanyiso Shinga,RSA,"DF,MF",Estrela,23,2000,5.7,12,11,4,5,3,10,12,83.3,2,12,7,5,7,19,20,1
Adrien Silva,POR,MF,Rio Ave,34,1989,3.8,13,4,4,7,2,4,10,40.0,6,6,0,6,5,18,7,1
André Silva,BRA,FW,Vitória,26,1997,19.7,19,10,3,12,4,8,13,61.5,5,20,1,19,5,24,17,0
António Silva,POR,DF,Benfica,19,2003,29.1,64,43,34,24,6,33,42,78.6,9,47,24,23,23,87,91,0
Francisco Silva,POR,GK,Sporting CP,17,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Gonçalo Silva,POR,DF,Farense,32,1991,32.0,36,21,29,7,0,22,35,62.9,13,45,32,13,39,75,231,1
Joel silva,POR,MF,Boavista,20,2003,4.1,11,7,3,7,1,5,12,41.7,7,6,1,5,3,14,5,0
Jota Silva,POR,"FW,MF",Vitória,23,1999,30.9,35,18,12,14,9,11,43,25.6,32,34,2,32,17,52,28,0
Felipe Silva Lipe,BRA,DF,Gil Vicente FC,21,2002,3.0,7,2,4,3,0,5,7,71.4,2,3,2,1,2,9,8,0
Pedro Manuel da Silva Moreira,POR,MF,Arouca,34,1989,0.5,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0
Rafa Silva,POR,"MF,FW",Benfica,30,1993,27.5,23,12,10,7,6,10,32,31.3,22,11,0,11,7,30,4,0
Tiago Silva,POR,MF,Vitória,30,1993,25.9,45,30,14,24,7,22,46,47.8,24,17,1,16,27,72,13,0
Vinicius Silvestre,BRA,GK,Portimonense,29,1994,14.0,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,10,1
David Simão,POR,MF,Arouca,33,1990,28.4,47,28,22,21,4,28,63,44.4,35,40,9,31,34,81,22,3
André Simões,POR,FW,Gil Vicente FC,19,2003,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Alexandre Miguel Barros Soares,POR,MF,Estoril,32,1991,2.8,9,4,2,6,1,4,6,66.7,2,2,1,1,3,12,3,0
Filipe Soares,POR,MF,Famalicão,24,1999,1.9,4,2,1,1,2,1,3,33.3,2,0,0,0,0,4,1,0
Samuel Soares,POR,GK,Benfica,21,2002,5.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Yuki Soma,JPN,"FW,MF",Casa Pia,26,1997,21.0,21,15,6,11,4,7,21,33.3,14,12,1,11,4,25,11,0
Alberto Soro,ESP,"FW,MF",Vizela,24,1999,10.0,21,13,9,8,4,6,16,37.5,10,10,0,10,1,22,8,0
Gonçalo Sousa,POR,FW,Porto,17,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Aloísio Souza Genézio,BRA,MF,Estrela,27,1996,16.6,44,30,13,27,4,19,46,41.3,27,16,4,12,24,68,20,0
Hugo Souza,BRA,GK,Chaves,24,1999,26.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,16,2
Jose Souza,POR,MF,Portimonense,22,2001,0.1,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
Diogo Spencer,POR,DF,Benfica,19,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jerry St. Juste,NED,DF,Sporting CP,26,1996,6.0,13,5,7,5,1,5,9,55.6,4,5,0,5,6,19,8,0
Harouna Sy,FRA,FW,Estoril,27,1996,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Habib sylla,CIV,DF,Chaves,24,1999,4.5,6,2,3,2,1,2,3,66.7,1,9,2,7,1,7,16,0
Morlaye Sylla,GUI,"MF,FW",Arouca,25,1998,28.7,69,41,24,31,14,38,73,52.1,35,42,3,39,27,96,17,0
Talocha,POR,DF,Farense,33,1989,22.9,36,26,21,13,2,18,25,72.0,7,31,13,18,26,62,87,0
Tamble,POR,FW,Portimonense,22,2000,4.0,0,0,0,0,0,0,2,0.0,2,3,3,0,1,1,3,0
Mateo Tanlongo,ARG,MF,Rio Ave,19,2003,6.8,18,8,6,9,3,5,15,33.3,10,4,1,3,8,26,1,0
Mehdi Taremi,IRN,"FW,MF",Porto,31,1992,16.4,24,15,8,9,7,8,24,33.3,16,14,3,11,7,31,21,0
Heriberto Tavares,POR,"FW,MF",Estoril,26,1997,13.9,14,9,7,5,2,4,18,22.2,14,6,0,6,4,18,5,2
Martim Tavares,POR,"FW,MF",Boavista,19,2003,6.0,4,3,1,3,0,1,4,25.0,3,6,3,3,2,6,4,0
Ronaldo Tavares,POR,FW,Estrela,26,1997,12.8,9,4,2,4,3,2,4,50.0,2,10,1,9,2,11,15,0
Duplexe Tchamba,CMR,DF,Casa Pia,25,1998,13.9,23,14,17,5,1,16,26,61.5,10,14,6,8,18,41,79,1
João Teixeira,POR,"MF,FW",Rio Ave,29,1994,8.0,17,10,9,7,1,9,21,42.9,12,14,2,12,4,21,5,0
Casper Tengstedt,DEN,FW,Benfica,23,2000,7.4,11,5,2,5,4,7,12,58.3,5,6,0,6,0,11,2,0
Pedro Tiba,POR,MF,Gil Vicente FC,34,1988,16.6,46,35,23,15,8,22,44,50.0,22,15,4,11,15,61,17,0
Mirko Topić,SRB,MF,Famalicão,22,2001,26.1,51,39,24,24,3,22,32,68.8,10,27,4,23,47,98,47,1
Alfonso Trezza,URU,"FW,MF",Arouca,24,1999,9.3,17,14,11,6,0,7,24,29.2,17,15,0,15,6,23,8,0
Francisco Trincão,POR,"FW,MF",Sporting CP,23,1999,18.9,28,19,8,16,4,9,24,37.5,15,13,2,11,4,32,8,0
Anatolii Trubin,UKR,GK,Benfica,21,2001,28.0,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,10,3
Ukra,POR,"FW,MF",Rio Ave,35,1988,0.9,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Iker Unzueta,ESP,FW,Vizela,24,1998,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
João Valido,POR,GK,Arouca,23,2000,1.0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,2,0
Alan Varela,ARG,MF,Porto,22,2001,24.7,36,20,11,21,4,15,35,42.9,20,32,8,24,23,59,28,0
Bruno Varela,CPV,GK,Vitória,28,1994,26.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,9,1
Fernando Varela,CPV,DF,Casa Pia,35,1987,23.0,28,20,20,7,1,15,23,65.2,8,33,19,14,17,45,113,0
Gustavo Varela,POR,FW,Benfica,18,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Hélio Varela,CPV,"FW,MF",Portimonense,21,2002,30.5,35,22,19,10,6,14,39,35.9,25,29,4,25,15,50,31,0
Nilton Varela,POR,"DF,MF",Estrela,22,2001,6.2,20,15,15,5,0,16,22,72.7,6,5,1,4,4,24,9,0
Jhon Velásquez,COL,"FW,MF",Farense,28,1995,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
Ricardo Velho,POR,GK,Farense,24,1998,32.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,21,2
Bruno Ventura,POR,"FW,MF",Rio Ave,22,2001,5.8,3,1,2,0,1,2,7,28.6,5,3,0,3,2,5,7,0
João Victor,BRA,DF,Benfica,25,1998,0.3,0,0,0,0,0,0,0,,0,2,1,1,1,1,0,0
Paulo Victor,BRA,"FW,MF",Chaves,22,2001,9.1,14,8,4,10,0,5,9,55.6,4,15,2,13,6,20,5,0
Kiko Vilas Boas,POR,DF,Gil Vicente FC,23,1999,6.3,18,11,11,7,0,8,11,72.7,3,3,0,3,7,25,26,0
Mikel Villanueva,VEN,DF,Vitória,30,1993,5.1,4,3,1,1,2,3,4,75.0,1,8,5,3,8,12,16,0
Marcos Vinicios Sorriso,BRA,"FW,MF",Famalicão,22,2001,9.5,14,9,4,8,2,8,17,47.1,9,11,0,11,7,21,11,0
Bernardo Vital,POR,DF,Estoril,22,2000,28.3,39,21,24,14,1,23,40,57.5,17,38,24,14,23,62,107,2
Vitinho,BRA,"FW,MF",Arouca,23,2000,1.1,4,4,3,0,1,1,3,33.3,2,2,0,2,2,6,1,0
Steven Vitória,CAN,DF,Chaves,36,1987,15.0,11,8,8,3,0,8,9,88.9,1,17,14,3,4,15,75,3
Odisseas Vlachodimos,GRE,GK,Benfica,29,1994,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Marious Vrousai,GRE,"MF,DF",Rio Ave,25,1998,7.4,20,13,9,9,2,10,18,55.6,8,15,3,12,6,26,18,0
Ilija Vukotić,MNE,MF,Boavista,24,1999,11.1,22,16,8,10,4,13,25,52.0,12,7,4,3,3,25,27,0
Masaki Watai,JPN,"FW,MF",Boavista,24,1999,4.8,8,4,4,2,2,2,10,20.0,8,4,0,4,5,13,2,0
Wendell,BRA,DF,Porto,30,1993,23.3,40,23,16,23,1,21,37,56.8,16,21,3,18,14,54,42,0
Weverson,BRA,DF,Arouca,23,2000,22.2,53,29,25,24,4,34,48,70.8,14,28,6,22,17,70,46,0
Bruno Wilson,POR,DF,Vizela,26,1996,15.6,15,8,9,5,1,11,14,78.6,3,20,14,6,19,34,62,0
Roan Wilson,CRC,"MF,DF",Gil Vicente FC,21,2002,1.4,8,4,2,6,0,4,6,66.7,2,3,0,3,2,10,3,0
Frederik Winther,DEN,DF,Estoril,22,2001,1.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,9,1
Abdul-Aziz Yakubu,GHA,FW,Rio Ave,24,1998,12.4,2,2,0,2,0,1,8,12.5,7,3,2,1,0,2,17,0
Moses Yaw,GHA,"DF,MF",Arouca,24,1999,0.8,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,1,0
Zaydou Youssouf,FRA,MF,Famalicão,24,1999,30.7,76,48,34,32,10,28,60,46.7,32,32,2,30,27,103,25,0
Rodrigo Zalazar,URU,MF,Braga,23,1999,20.2,40,27,11,24,5,18,42,42.9,24,33,3,30,9,49,16,3
Vinícius Zanocelo,BRA,MF,Estoril,22,2001,12.4,18,9,9,8,1,8,21,38.1,13,7,2,5,10,28,25,0
Zinho,BRA,"FW,MF",Portimonense,20,2003,1.6,4,3,1,1,2,3,4,75.0,1,2,0,2,1,5,1,0
Ivan Zlobin,RUS,GK,Famalicão,26,1997,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Nermin Zolotić,BIH,DF,Casa Pia,30,1993,29.7,41,29,26,14,1,32,49,65.3,17,40,22,18,28,69,127,2
