Player,Nation,Pos,Squad,Age,Born,90s,Tackles,TacklesWon,TacklesDef3rd,TacklesMid3rd,TacklesAtt3rd,DribTkl,DribTklAtt,DribTkl%,ChallengesLost,Blocks,ShotsBlocked,PassesBlocked,Int,Tkl+Int,Clr,ErrorsLeadingToShot
Ousmane Diomande,CIV,DF,Sporting CP,19,2003,6.7,10,5,7,3,0,6,7,85.7,1,11,2,9,8,18,16,0
Andy Diouf,FRA,"MF,DF",Lens,20,2003,0.9,1,0,1,0,0,1,3,33.3,2,1,0,1,1,2,1,0
Álvaro djaló,ESP,MF,Braga,23,1999,1.4,6,3,1,4,1,1,2,50.0,1,1,0,1,0,6,0,0
Berat Djimsiti,ALB,DF,Atalanta,30,1993,11.6,19,12,8,10,1,6,14,42.9,8,14,7,7,22,41,45,1
Ben Doak,SCO,FW,Liverpool,17,2005,1.9,2,0,1,1,0,2,3,66.7,1,1,0,1,0,2,2,0
Ritsu Doan,JPN,"MF,FW",Freiburg,25,1998,8.8,22,14,5,13,4,7,14,50.0,7,13,1,12,3,25,9,0
Oscar Dorley,LBR,MF,Slavia Prague,25,1998,7.4,8,4,2,6,0,2,7,28.6,5,10,1,9,7,15,7,0
David Doudera,CZE,"DF,MF",Slavia Prague,25,1998,7.3,11,5,2,6,3,5,12,41.7,7,7,0,7,3,14,3,0
Désiré Doué,FRA,MF,Rennes,18,2005,3.8,9,6,1,3,5,6,13,46.2,7,7,0,7,6,15,0,0
Guela Doué,CIV,DF,Rennes,20,2002,3.4,8,5,5,2,1,6,8,75.0,2,5,1,4,2,10,4,0
David Douline,FRA,"MF,FW",Servette FC,30,1993,1.9,14,6,4,9,1,6,6,100.0,0,5,1,4,2,16,4,0
Josh Duffus,ENG,FW,Brighton,18,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Andres Dumitrescu,ROU,"DF,MF",Slavia Prague,22,2001,3.7,6,2,4,2,0,2,4,50.0,2,2,0,2,4,10,7,0
Lewis Dunk,ENG,DF,Brighton,31,1991,6.5,7,6,2,5,0,4,8,50.0,4,9,6,3,3,10,9,2
Paulo Dybala,ARG,FW,Roma,29,1993,6.7,5,3,1,2,2,3,9,33.3,6,3,0,3,2,7,2,0
Aron Dønnum,NOR,"MF,FW",Toulouse,25,1998,6.9,12,7,6,5,1,5,9,55.6,4,11,1,10,2,14,0,0
George Earthy,ENG,MF,West Ham,18,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Dennis Eckert,GER,FW,Union SG,26,1997,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Éderson,BRA,MF,Atalanta,24,1999,10.2,21,15,8,11,2,8,12,66.7,4,11,0,11,18,39,13,0
Marcus Edwards,ENG,"MF,FW",Sporting CP,24,1998,6.6,2,1,0,2,0,2,4,50.0,2,4,0,4,4,6,0,0
Maximilian Eggestein,GER,MF,Freiburg,26,1996,9.7,13,4,7,4,2,4,11,36.4,7,10,4,6,7,20,6,0
Eguinaldo,BRA,"MF,FW",Shakhtar,18,2004,2.0,2,1,1,1,0,2,2,100.0,0,2,0,2,1,3,3,0
Meschak Elia,COD,FW,Young Boys,25,1997,1.1,2,2,0,1,1,1,1,100.0,0,0,0,0,0,2,0,0
Niclas Eliasson,SWE,"FW,MF",AEK Athens,27,1995,1.9,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0
Martin Ellingsen,NOR,"DF,MF",Molde,28,1995,5.7,10,8,6,4,0,6,9,66.7,3,7,1,6,12,22,14,2
Harvey Elliott,ENG,"MF,FW",Liverpool,20,2003,8.3,13,9,4,7,2,5,19,26.3,14,11,0,11,6,19,2,0
Julio Enciso,PAR,"FW,MF",Brighton,19,2004,1.1,1,1,0,0,1,0,0,,0,1,0,1,0,1,1,0
Wataru Endo,JPN,MF,Liverpool,30,1993,6.5,13,6,2,6,5,5,16,31.3,11,9,0,9,9,22,9,0
Enrique,ESP,DF,Betis,19,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Kristian Eriksen,NOR,"MF,FW",Molde,28,1995,4.2,1,0,0,0,1,1,4,25.0,3,9,1,8,3,4,2,0
Ricardo Esgaio,POR,"DF,MF",Sporting CP,30,1993,5.8,12,9,5,3,4,10,14,71.4,4,7,2,5,6,18,8,0
Dario Essugo,POR,DF,Sporting CP,18,2005,0.4,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
Pervis Estupiñán,ECU,DF,Brighton,25,1998,2.0,3,2,2,1,0,1,1,100.0,0,2,1,1,0,3,4,0
Abde Ezzalzouli,MAR,FW,Betis,21,2001,4.3,6,2,1,4,1,3,5,60.0,2,4,0,4,1,7,1,0
Łukasz Fabiański,POL,GK,West Ham,38,1985,9.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
Ansu Fati,ESP,"MF,FW",Brighton,20,2002,4.1,3,3,0,0,3,0,1,0.0,1,5,0,5,2,5,2,0
Ilay Feingold,ISR,DF,Maccabi Haifa,18,2004,0.8,1,0,0,1,0,0,0,,0,1,1,0,1,2,3,0
Nabil Fekir,FRA,"MF,FW",Betis,30,1993,0.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Kiko Femenía,ESP,DF,Villarreal,32,1991,3.2,3,2,0,3,0,2,2,100.0,0,4,0,4,5,8,7,0
Evan Ferguson,IRL,"MF,FW",Brighton,18,2004,2.3,4,2,2,2,0,2,2,100.0,0,3,0,3,2,6,1,0
Roger Fernandes,GNB,"MF,DF",Braga,17,2005,1.7,6,5,1,4,1,2,3,66.7,1,3,0,3,0,6,0,0
Tiago Ferreira,POR,FW,Sporting CP,21,2002,0.2,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0
Florian Flecker,AUT,"MF,DF",LASK,27,1995,2.9,8,4,1,5,2,5,9,55.6,4,0,0,0,7,15,3,0
Alessandro Florenzi,ITA,DF,Milan,32,1991,2.5,1,0,0,1,0,0,1,0.0,1,3,2,1,1,2,4,0
Carlos Forbs,POR,"FW,DF",Ajax,19,2004,4.0,6,3,3,2,1,3,11,27.3,8,5,0,5,3,9,1,1
Pablo Fornals,ESP,"FW,MF",West Ham,27,1996,3.5,1,0,1,0,0,1,2,50.0,1,3,0,3,8,9,0,0
Kostas Fortounis,GRE,FW,Olympiacos,30,1992,5.4,10,7,2,5,3,4,8,50.0,4,7,0,7,3,13,1,0
Juan Foyth,ARG,DF,Villarreal,25,1998,2.0,3,2,3,0,0,1,1,100.0,0,2,1,1,2,5,4,0
Lassina Franck Traoré,BFA,"DF,FW",Shakhtar,22,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Przemysław Frankowski,POL,DF,Lens,28,1995,1.8,3,0,3,0,0,1,4,25.0,3,2,1,1,1,4,4,0
Nicolás Freire,ARG,DF,Olympiacos,29,1994,1.0,0,0,0,0,0,0,0,,0,2,1,1,2,2,7,1
Iván Fresneda,ESP,MF,Sporting CP,18,2004,1.4,1,1,1,0,0,1,5,20.0,4,2,1,1,0,1,1,0
Jérémy Frick,SUI,GK,Servette FC,30,1993,6.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0
Jeremie Frimpong,NED,"DF,MF",Leverkusen,22,2000,7.1,9,4,2,5,2,3,11,27.3,8,10,0,10,2,11,3,0
Angelo Fulgini,FRA,MF,Lens,26,1996,0.7,2,1,0,1,1,1,1,100.0,0,2,0,2,0,2,0,0
Mohammed Fuseini,GHA,"DF,MF",Sturm Graz,21,2002,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Anton Gaaei,DEN,DF,Ajax,20,2002,3.9,7,2,5,2,0,4,6,66.7,2,2,0,2,6,13,7,0
Matteo Gabbia,ITA,DF,Villarreal,23,1999,5.5,3,1,2,1,0,2,4,50.0,2,5,5,0,6,9,18,0
Matteo Gabbia,ITA,DF,Milan,23,1999,5.5,9,5,5,3,1,4,5,80.0,1,6,3,3,0,9,15,1
Mijat Gaćinović,SRB,MF,AEK Athens,28,1995,3.1,2,0,2,0,0,1,2,50.0,1,5,0,5,0,2,1,0
Cody Gakpo,NED,FW,Liverpool,24,1999,7.1,5,4,1,2,2,2,7,28.6,5,6,0,6,1,6,5,0
Konstantinos Galanopoulos,GRE,MF,AEK Athens,25,1997,0.4,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,1,0
Gauthier Gallon,FRA,GK,Rennes,30,1993,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Silvère Ganvoula M'Boussy,CGO,FW,Young Boys,27,1996,0.7,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0
Munashe Garan'anga,ZIM,DF,Sheriff Tiraspol,22,2001,4.4,7,6,5,2,0,3,3,100.0,0,9,7,2,9,16,23,1
Levi Garcia,TRI,FW,AEK Athens,25,1997,2.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Jusuf Gazibegović,BIH,DF,Sturm Graz,23,2000,5.9,12,11,4,4,4,6,8,75.0,2,9,1,8,10,22,8,0
Yann Gboho,FRA,MF,Toulouse,22,2001,1.8,3,2,0,2,1,2,7,28.6,5,4,0,4,1,4,0,0
Lutsharel Geertruida,NED,DF,Feyenoord,23,2000,1.3,2,2,1,1,0,1,3,33.3,2,2,0,2,1,3,3,0
Gelabert,ESP,"MF,FW",Toulouse,22,2000,2.2,3,1,0,1,2,0,2,0.0,2,0,0,0,0,3,2,0
Denis Genreau,AUS,"FW,MF",Toulouse,24,1999,0.7,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,2,0
Rami Gershon,ISR,DF,Maccabi Haifa,34,1988,3.0,2,0,1,1,0,0,1,0.0,1,0,0,0,3,5,17,0
Samuel Gigot,FRA,DF,Marseille,29,1993,7.1,13,7,5,6,2,5,6,83.3,1,9,4,5,12,25,21,0
Billy Gilmour,SCO,MF,Brighton,22,2001,6.6,5,2,1,2,2,3,9,33.3,6,2,0,2,4,9,5,0
Santiago Giménez,MEX,FW,Feyenoord,22,2001,1.2,1,1,0,0,1,0,0,,0,1,0,1,0,1,2,0
Matthias Ginter,GER,DF,Freiburg,29,1994,8.4,9,4,4,4,1,2,3,66.7,1,5,2,3,3,12,26,0
Olivier Giroud,FRA,FW,Milan,36,1986,4.9,2,2,0,1,1,0,1,0.0,1,0,0,0,1,3,4,0
Adam Gnezda Čerin,SVN,MF,Panathinaikos,24,1999,4.0,10,5,2,5,3,5,10,50.0,5,5,0,5,2,12,1,0
Giorgi Gocholeishvili,GEO,DF,Shakhtar,22,2001,0.2,0,0,0,0,0,0,3,0.0,3,0,0,0,1,1,0,0
Mika Godts,BEL,"FW,MF",Ajax,18,2005,0.3,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0
Thomas Goiginger,AUT,FW,LASK,30,1993,0.6,2,1,1,0,1,2,5,40.0,3,0,0,0,0,2,0,0
Sean Goldberg,ISR,DF,Maccabi Haifa,28,1995,0.8,0,0,0,0,0,0,0,,0,1,1,0,1,1,6,0
Connor Goldson,ENG,DF,Rangers,30,1992,7.0,10,7,7,3,0,6,12,50.0,6,9,3,6,8,18,46,0
James Gomez,GAM,DF,Sparta Prague,21,2001,0.5,1,1,0,1,0,0,1,0.0,1,2,0,2,0,1,1,1
Joe Gomez,ENG,DF,Liverpool,26,1997,6.4,15,11,11,4,0,9,14,64.3,5,8,3,5,12,27,13,0
Victor Gomez,ESP,DF,Braga,23,2000,1.5,1,1,1,0,0,1,1,100.0,0,2,0,2,1,2,4,0
Yannick Gomis,SEN,"MF,FW",Aris Limassol FC,31,1992,4.3,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,3,0
Pedro Gonçalves,POR,"MF,FW",Sporting CP,25,1998,5.3,7,4,3,1,3,3,9,33.3,6,8,0,8,2,9,0,0
Tristan Gooijer,NED,DF,Ajax,18,2004,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,3,3,1,0
Kaide Gordon,ENG,FW,Liverpool,18,2004,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jon Gorenc Stanković,SVN,MF,Sturm Graz,27,1996,6.0,17,11,8,8,1,9,15,60.0,6,16,4,12,8,25,13,0
Jay Gorter,NED,GK,Ajax,23,2000,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Amine Gouiri,ALG,"FW,MF",Rennes,23,2000,3.6,6,3,1,3,2,4,7,57.1,3,3,1,2,0,6,0,0
Tiago Gouveia,POR,"FW,MF",Benfica,22,2001,0.1,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
Jonathan Gradit,FRA,DF,Lens,30,1992,2.1,1,0,0,1,0,0,0,,0,3,2,1,2,3,13,0
Ryan Gravenberch,NED,MF,Liverpool,21,2002,3.8,9,5,1,5,3,2,2,100.0,0,10,0,10,3,12,3,0
Michael Gregoritsch,AUT,FW,Freiburg,29,1994,3.8,5,3,1,3,1,1,4,25.0,3,0,0,0,1,6,3,0
Leon Grgic,AUT,MF,Sturm Graz,17,2006,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Vincenzo Grifo,ITA,"MF,FW",Freiburg,30,1993,6.9,8,8,3,4,1,4,13,30.8,9,4,1,3,4,12,5,1
Álex Grimaldo,ESP,DF,Leverkusen,27,1995,9.3,18,10,10,6,2,8,15,53.3,7,7,1,6,7,25,9,1
Pascal Groß,GER,"MF,DF",Brighton,32,1991,8.0,10,7,3,5,2,8,15,53.3,7,6,1,5,0,10,2,0
Magnus Grødem,NOR,MF,Molde,24,1998,1.6,0,0,0,0,0,0,3,0.0,3,0,0,0,1,1,1,0
Andrés Guardado,MEX,MF,Betis,36,1986,3.0,4,2,0,4,0,2,9,22.2,7,3,0,3,4,8,1,0
Gonçalo Guedes,POR,"FW,MF",Villarreal,26,1996,2.0,2,2,1,1,0,1,3,33.3,2,1,0,1,0,2,0,0
Luka Gugeshashvili,GEO,GK,Qarabağ,24,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Morgan Guilavogui,GUI,FW,Lens,25,1998,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Jérémy Guillemenot,SUI,"FW,MF",Servette FC,25,1998,1.7,3,0,0,1,2,1,2,50.0,1,0,0,0,0,3,0,0
Fredrik Gulbrandsen,NOR,FW,Molde,30,1992,3.0,2,2,0,1,1,0,1,0.0,1,1,0,1,4,6,0,0
Manuel Gulde,GER,DF,Freiburg,32,1991,6.9,9,6,5,4,0,3,7,42.9,4,3,2,1,7,16,19,0
Christian Günter,GER,DF,Freiburg,30,1993,2.2,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,8,0
Samuel Gustafson,SWE,MF,Häcken,28,1995,5.9,8,3,4,4,0,6,14,42.9,8,8,3,5,2,10,6,0
Simon Gustafson,SWE,"MF,FW",Häcken,28,1995,2.2,1,1,0,0,1,0,5,0.0,5,2,1,1,1,2,1,1
Viktor Gyökeres,SWE,FW,Sporting CP,25,1998,6.9,4,3,0,3,1,0,0,,0,2,0,2,1,5,2,0
Jaouen Hadjam,ALG,DF,Young Boys,20,2003,1.7,3,2,1,1,1,1,1,100.0,0,5,1,4,2,5,3,0
El Hadji Diouf,SEN,DF,Slavia Prague,18,2004,0.3,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Anders Hagelskjær,DEN,DF,Molde,26,1997,4.0,8,5,6,2,0,5,10,50.0,5,3,2,1,3,11,19,0
Massadio Haïdara,MLI,DF,Lens,30,1992,1.4,0,0,0,0,0,0,0,,0,3,1,2,3,3,5,0
Ilay Hajaj,ISR,"FW,DF",Maccabi Haifa,21,2001,2.7,6,4,4,2,0,4,14,28.6,10,3,1,2,3,9,8,0
Ehsan Hajsafi,IRN,DF,AEK Athens,33,1990,5.0,8,4,4,4,0,5,8,62.5,3,4,0,4,5,13,7,0
Johan Hammar,SWE,DF,Häcken,29,1994,1.7,2,1,2,0,0,1,2,50.0,1,4,4,0,2,4,2,0
Dávid Hancko,SVK,DF,Feyenoord,25,1997,2.3,1,0,1,0,0,0,1,0.0,1,3,3,0,2,3,15,0
Lukáš Haraslín,SVK,"MF,FW",Sparta Prague,27,1996,5.8,3,3,0,3,0,1,2,50.0,1,7,0,7,1,4,0,1
Amine Harit,MAR,"MF,FW",Marseille,26,1997,12.9,12,9,4,5,3,5,13,38.5,8,9,0,9,6,18,2,0
Quilindschy Hartman,NED,DF,Feyenoord,21,2001,2.3,4,4,1,2,1,2,2,100.0,0,0,0,0,4,8,5,0
Hans Hateboer,NED,DF,Atalanta,29,1994,3.1,4,4,2,2,0,1,3,33.3,2,2,1,1,5,9,7,0
Jorrel Hato,NED,DF,Ajax,17,2006,6.0,9,6,7,1,1,5,9,55.6,4,10,6,4,4,13,20,0
Eirik Haugan,NOR,DF,Molde,25,1997,3.0,11,4,6,5,0,7,11,63.6,4,4,3,1,1,12,10,1
Kristoffer Haugen,NOR,DF,Molde,29,1994,5.2,7,3,5,1,1,4,6,66.7,2,4,1,3,5,12,14,1
Elias Havel,AUT,"FW,DF",LASK,20,2003,1.5,0,0,0,0,0,0,2,0.0,2,2,0,2,1,1,2,0
Jan Paul van Hecke,NED,DF,Brighton,23,2000,6.9,7,5,3,3,1,5,7,71.4,2,9,5,4,6,13,19,0
Luis Henrique,BRA,"DF,FW",Marseille,21,2001,4.0,6,5,5,1,0,3,4,75.0,1,3,0,3,6,12,3,0
Luiz Henrique,BRA,FW,Betis,22,2001,2.7,10,4,7,2,1,6,8,75.0,2,3,1,2,1,11,1,0
Theo Hernández,FRA,DF,Milan,25,1997,6.0,5,4,3,1,1,1,4,25.0,3,2,0,2,5,10,13,0
Eirik Hestad,NOR,MF,Molde,28,1995,1.5,3,2,1,2,0,1,1,100.0,0,1,0,1,1,4,1,0
Santiago Hezze,ARG,MF,Olympiacos,21,2001,5.0,9,6,5,4,0,3,10,30.0,7,5,1,4,7,16,3,1
Isak Hien,SWE,DF,Atalanta,24,1999,5.5,13,7,5,8,0,8,10,80.0,2,4,2,2,1,14,21,1
Stefan Hierländer,AUT,MF,Sturm Graz,32,1991,2.8,8,5,4,4,0,6,10,60.0,4,4,0,4,6,14,2,0
Piero Hincapié,ECU,DF,Leverkusen,21,2002,10.1,19,14,13,5,1,5,13,38.5,8,11,7,4,17,36,29,1
Jack Hinshelwood,ENG,DF,Brighton,18,2005,1.8,4,1,2,2,0,4,5,80.0,1,1,1,0,1,5,3,0
Morten Hjulmand,DEN,MF,Sporting CP,24,1999,6.9,16,10,5,9,2,7,15,46.7,8,6,3,3,9,25,11,0
Adam Hložek,CZE,"FW,MF",Leverkusen,21,2002,4.9,2,1,0,1,1,1,2,50.0,1,5,1,4,2,4,2,0
Nicolas Höfler,GER,MF,Freiburg,33,1990,9.9,24,15,10,13,1,13,23,56.5,10,18,4,14,12,36,11,2
Jonas Hofmann,GER,"MF,FW",Leverkusen,31,1992,3.2,4,3,2,1,1,1,4,25.0,3,3,0,3,2,6,4,0
Lucas Höler,GER,"FW,MF",Freiburg,29,1994,8.3,12,8,2,7,3,5,9,55.6,4,10,2,8,0,12,6,0
Tomáš Holeš,CZE,DF,Slavia Prague,30,1993,6.2,14,11,6,8,0,7,11,63.6,4,7,4,3,15,29,14,1
Emil Holm,SWE,"MF,DF",Atalanta,23,2000,3.4,8,3,7,1,0,2,6,33.3,4,9,2,7,1,9,5,0
Tomi Horvat,SVN,"MF,FW",Sturm Graz,24,1999,2.4,8,7,3,3,2,4,7,57.1,3,2,0,2,1,9,3,0
Sascha Horvath,AUT,MF,LASK,26,1996,5.0,15,9,8,6,1,4,9,44.4,5,5,2,3,1,16,5,1
Even Hovland,NOR,DF,Häcken,34,1989,5.0,5,2,2,3,0,3,5,60.0,2,6,2,4,5,10,10,1
Jakub Hromada,SVK,MF,Slavia Prague,27,1996,0.6,1,0,1,0,0,1,1,100.0,0,2,1,1,2,3,1,0
Srđan Hrstić,SRB,FW,Häcken,20,2003,1.6,1,1,0,1,0,0,0,,0,1,0,1,1,2,0,0
Badavi Huseynov,AZE,DF,Qarabağ,32,1991,6.3,5,5,4,1,0,4,6,66.7,2,10,6,4,1,6,33,0
Vicente Iborra,ESP,MF,Olympiacos,35,1988,1.2,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,5,0
Mauro Icardi,ARG,FW,Galatasaray,30,1993,2.0,0,0,0,0,0,0,0,,0,2,1,1,0,0,2,0
Borja Iglesias,ESP,FW,Leverkusen,30,1993,1.5,4,2,1,2,1,1,3,33.3,2,0,0,0,0,4,0,0
Borja Iglesias,ESP,FW,Betis,30,1993,4.2,1,1,0,1,0,0,1,0.0,1,3,0,3,1,2,1,0
Ogbu Igoh,NGA,DF,Slavia Prague,23,2000,7.0,8,5,8,0,0,7,9,77.8,2,5,2,3,18,26,20,0
Igor,BRA,DF,Brighton,25,1998,4.7,3,2,1,2,0,2,4,50.0,2,6,1,5,3,6,11,0
Veljko Ilic,SRB,GK,TSC Bačka Top,20,2003,5.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
Gonçalo Inácio,POR,DF,Sporting CP,21,2001,7.6,11,7,9,1,1,5,10,50.0,5,15,6,9,9,20,22,0
Danny Ings,ENG,FW,West Ham,31,1992,2.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
Fotis Ioannidis,GRE,FW,Panathinaikos,23,2000,4.8,1,1,0,0,1,1,3,33.3,2,5,1,4,0,1,2,0
Aleksei Isayev,AZE,MF,Qarabağ,27,1995,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Isco,ESP,MF,Betis,31,1992,4.0,4,4,0,3,1,3,6,50.0,3,2,0,2,2,6,0,0
Abdulrazaq Ishaq,NGA,DF,Häcken,21,2002,2.5,10,7,4,4,2,4,11,36.4,7,7,0,7,0,10,3,0
Franco Israel,URU,GK,Sporting CP,23,2000,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Cedric Itten,SUI,FW,Young Boys,26,1996,1.3,2,1,0,1,1,1,1,100.0,0,1,0,1,0,2,1,0
Luka Ivanušec,CRO,FW,Feyenoord,24,1998,0.9,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0
Ken Izekor,GER,DF,Leverkusen,16,2007,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Mahmoud Jaber,ISR,MF,Maccabi Haifa,23,1999,4.4,21,13,2,15,4,7,15,46.7,8,8,2,6,3,24,9,1
Ryan Jack,SCO,MF,Rangers,31,1992,1.3,7,5,3,3,1,4,5,80.0,1,1,0,1,1,8,2,0
Alireza Jahanbakhsh,IRN,MF,Feyenoord,29,1993,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Saidy Janko,GAM,DF,Young Boys,27,1995,0.7,2,0,0,2,0,2,2,100.0,0,0,0,0,0,2,2,0
Marko Janković,MNE,MF,Qarabağ,28,1995,10.0,19,11,8,8,3,10,25,40.0,15,12,4,8,20,39,8,0
Seedy Jatta,NOR,FW,Sturm Graz,20,2003,1.5,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,2,0
Tin Jedvaj,CRO,DF,Panathinaikos,27,1995,4.0,7,3,6,1,0,2,4,50.0,2,3,2,1,6,13,6,0
João Pedro,BRA,FW,Brighton,21,2001,4.8,2,1,1,0,1,2,5,40.0,3,4,0,4,0,2,2,0
Ben Johnson,ENG,"DF,MF",West Ham,23,2000,1.1,1,1,1,0,0,0,1,0.0,1,3,2,1,1,2,2,0
Max Johnston,SCO,DF,Sturm Graz,19,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Curtis Jones,ENG,MF,Liverpool,22,2001,4.4,8,5,2,4,2,4,10,40.0,6,6,1,5,3,11,2,0
Willian José,BRA,FW,Betis,31,1991,1.5,1,1,0,1,0,0,0,,0,0,0,0,1,2,1,0
Diogo Jota,POR,FW,Liverpool,26,1996,2.6,3,2,0,2,1,0,1,0.0,1,1,0,1,0,3,0,0
Saša Jovanović,SRB,FW,TSC Bačka Top,31,1991,3.5,2,1,2,0,0,2,5,40.0,3,2,0,2,1,3,2,0
Stevan Jovetić,MNE,"FW,MF",Olympiacos,33,1989,1.3,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,2,0
Luka Jović,SRB,"FW,MF",Milan,25,1997,1.8,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0
Branko Jovičić,SRB,MF,LASK,30,1993,1.8,5,3,3,0,2,5,7,71.4,2,2,0,2,0,5,5,0
Juankar,ESP,DF,Panathinaikos,33,1990,1.9,1,0,1,0,0,0,0,,0,0,0,0,0,1,3,1
Leon-Robin Juberg-Hovland,NOR,MF,Molde,19,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Juninho,BRA,FW,Qarabağ,26,1996,8.7,8,6,4,2,2,2,9,22.2,7,5,0,5,3,11,5,0
Armel Junior Zohouri,CIV,DF,Sheriff Tiraspol,22,2001,4.6,11,7,10,1,0,7,12,58.3,5,5,2,3,5,16,8,0
Matěj Jurásek,CZE,MF,Slavia Prague,19,2003,0.8,1,0,0,1,0,1,2,50.0,1,0,0,0,0,1,1,0
Václav Jurečka,CZE,"FW,MF",Slavia Prague,29,1994,3.0,5,4,2,3,0,4,4,100.0,0,0,0,0,1,6,4,0
Jens Jønsson,DEN,MF,AEK Athens,30,1993,2.4,5,2,1,4,0,3,7,42.9,4,1,0,1,5,10,2,0
Filip Jørgensen,DEN,GK,Villarreal,21,2002,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Ayoub El Kaabi,MAR,FW,Olympiacos,30,1993,4.8,2,1,1,1,0,2,3,66.7,1,2,1,1,4,6,4,0
Kaan Kairinen,FIN,MF,Sparta Prague,24,1998,9.1,14,8,4,7,3,5,13,38.5,8,11,3,8,11,25,7,0
Arnaud Kalimuendo,FRA,FW,Rennes,21,2002,3.4,2,2,0,1,1,1,1,100.0,0,1,0,1,0,2,3,0
Pierre Kalulu,FRA,DF,Milan,23,2000,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Waren Kamanzi,NOR,"DF,FW",Toulouse,22,2000,1.4,5,4,1,3,1,4,4,100.0,0,1,0,1,1,6,4,0
Ola Kamara,NOR,FW,Häcken,33,1989,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Maor Kandil,ISR,"DF,MF",Maccabi Haifa,29,1993,2.3,8,5,5,3,0,3,4,75.0,1,4,2,2,2,10,8,0
Adam Karabec,CZE,"FW,MF",Sparta Prague,20,2003,2.3,2,1,0,1,1,1,4,25.0,3,4,0,4,0,2,0,0
Jacob Karlstrom,NOR,GK,Molde,26,1997,1.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Rick Karsdorp,NED,"DF,FW",Roma,28,1995,5.3,4,3,3,0,1,3,5,60.0,2,3,0,3,7,11,9,1
Kévin Keben Biakolo,CMR,DF,Toulouse,19,2004,0.8,2,2,0,2,0,1,1,100.0,0,0,0,0,2,4,0,0
Thilo Kehrer,GER,DF,West Ham,26,1996,2.9,3,2,2,1,0,1,2,50.0,1,2,0,2,3,6,4,0
Yannik Keitel,GER,DF,Freiburg,23,2000,1.0,0,0,0,0,0,0,0,,0,1,1,0,4,4,7,0
Caoimhín Kelleher,IRL,GK,Liverpool,24,1998,8.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,2
Shareef Keouf,ISR,GK,Maccabi Haifa,22,2001,5.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,0
Kevin,BRA,MF,Shakhtar,20,2003,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Hamidou Keyta,FRA,"FW,MF",Qarabağ,28,1994,0.9,1,1,1,0,0,0,3,0.0,3,1,0,1,1,2,2,0
