Player,Nation,Pos,Squad,Age,Born,90s,Tackles,TacklesWon,TacklesDef3rd,TacklesMid3rd,TacklesAtt3rd,DribTkl,DribTklAtt,DribTkl%,ChallengesLost,Blocks,ShotsBlocked,PassesBlocked,Int,Tkl+Int,Clr,ErrorsLeadingToShot
Malick Fofana,BEL,"MF,FW",Lyon,19-200,2005,1.6,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0
Thomas Foket,BEL,DF,Anderlecht,30-022,1994,0.8,0,0,0,0,0,0,0,,0,1,0,1,0,0,7,0
André Franco,POR,DF,Porto,26-188,1998,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Fred,BRA,MF,Fenerbahçe,31-226,1993,1.8,6,2,1,4,1,5,7,71.4,2,4,0,4,1,7,1,0
Per Frick,SWE,"MF,FW",Elfsborg,32-186,1992,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Anton Gaaei,DEN,FW,Ajax,21-333,2002,0.4,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0
Iñigo Ruiz de Galarreta,ESP,MF,Athletic Club,31-072,1993,1.9,3,2,2,1,0,1,1,100.0,0,0,0,0,2,5,1,0
Galeno,BRA,"FW,MF",Porto,26-361,1997,1.3,3,3,0,2,1,1,2,50.0,1,1,1,0,3,6,3,0
Dani García,ESP,MF,Olympiacos,34-146,1990,0.7,3,0,2,1,0,2,4,50.0,2,0,0,0,4,7,5,0
Alejandro Garnacho,ARG,FW,Manchester Utd,20-108,2004,0.8,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0
Stefan Gartenmann,DEN,DF,Ferencváros,27-258,1997,1.0,4,1,4,0,0,3,5,60.0,2,0,0,0,1,5,5,0
Valentin Gendrey,FRA,DF,Hoffenheim,24-118,2000,1.3,5,3,4,1,0,3,5,60.0,2,1,1,0,2,7,6,0
Ismaël Gharbi,ESP,MF,Braga,20-190,2004,1.0,5,3,1,2,2,0,1,0.0,1,0,0,0,0,5,0,0
Mario Gila,ESP,DF,Lazio,24-049,2000,1.1,6,3,6,0,0,4,5,80.0,1,3,2,1,1,7,1,0
Mika Godts,BEL,FW,Ajax,19-132,2005,1.5,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,1,0
Wouter Goes,NED,DF,AZ Alkmaar,20-129,2004,1.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0
Sergio Gómez,ESP,MF,Real Sociedad,24-043,2000,0.3,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0
Unai Gómez,ESP,MF,Athletic Club,21-145,2003,0.8,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Victor Gomez,ESP,DF,Braga,24-199,2000,1.3,3,2,2,1,0,2,2,100.0,0,1,0,1,2,5,1,0
Nicolás González,ESP,MF,Porto,22-288,2002,2.0,3,3,1,2,0,2,4,50.0,2,0,0,0,1,4,5,0
Jean Gorby,FRA,MF,Braga,22-084,2002,1.0,7,5,3,4,0,4,4,100.0,0,0,0,0,2,9,0,0
Andoni Gorosabel,ESP,DF,Athletic Club,28-074,1996,1.4,2,1,0,2,0,1,2,50.0,1,1,0,1,1,3,4,0
Mario Götze,GER,MF,Eint Frankfurt,32-136,1992,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Archie Gray,ENG,DF,Tottenham,18-219,2006,2.0,5,4,4,0,1,4,5,80.0,1,3,2,1,1,6,5,0
Florian Grillitsch,AUT,"DF,MF",Hoffenheim,29-071,1995,1.6,6,2,2,4,0,4,5,80.0,1,2,1,1,1,7,4,0
Marko Grujić,SRB,MF,Porto,28-187,1996,0.9,2,2,1,1,0,1,3,33.3,2,0,0,0,1,3,2,0
Mattéo Guendouzi,FRA,MF,Lazio,25-186,1999,1.0,3,2,2,1,0,3,6,50.0,3,0,0,0,0,3,1,0
Eduardo Guerrero,PAN,FW,Dynamo Kyiv,24-239,2000,0.3,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
Evann Guessand,CIV,"FW,MF",Nice,23-108,2001,1.2,3,3,1,0,2,0,0,,0,1,0,1,0,3,1,0
Rafik Guitane,FRA,FW,Braga,25-144,1999,0.5,5,3,1,1,3,1,1,100.0,0,0,0,0,1,6,0,0
Deniz Gül,SWE,"MF,FW",Porto,20-107,2004,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Jostein Gundersen,NOR,DF,Bodø/Glimt,28-198,1996,0.3,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,7,0
Mert Günok,TUR,GK,Beşiktaş,35-230,1989,1.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
Gorka Guruzeta,ESP,FW,Athletic Club,28-035,1996,1.8,2,2,0,2,0,2,3,66.7,1,2,0,2,1,3,0,0
Günay Güvenç,,GK,Galatasaray,33-114,1991,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
El Hadji Diouf,SEN,"DF,FW",Slavia Prague,19-294,2004,1.1,1,0,0,1,0,1,1,100.0,0,0,0,0,3,4,2,0
Nikita Haikin,RUS,GK,Bodø/Glimt,29-098,1995,2.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
Jorrel Hato,NED,DF,Ajax,18-224,2006,2.0,5,4,3,1,1,5,5,100.0,0,3,1,2,2,7,4,0
Milan Havel,CZE,DF,Viktoria Plzeň,30-071,1994,1.0,0,0,0,0,0,0,0,,0,1,0,1,2,2,3,0
Simon Hedlund,SWE,"DF,MF",Elfsborg,31-220,1993,2.0,4,3,2,1,1,3,4,75.0,1,4,1,3,3,7,4,0
Mustafa Hekimoğlu,TUR,FW,Beşiktaş,17-178,2007,0.6,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0
Jordan Henderson,ENG,MF,Ajax,34-122,1990,1.0,2,2,2,0,0,1,2,50.0,1,0,0,0,1,3,2,0
Gustav Henriksson,SWE,DF,Elfsborg,26-257,1998,1.0,2,2,2,0,0,2,2,100.0,0,5,3,2,2,4,12,0
Mario Hermoso,ESP,DF,Roma,29-121,1995,2.0,5,5,3,2,0,3,5,60.0,2,1,0,1,5,10,7,0
Ander Herrera,ESP,MF,Athletic Club,35-064,1989,0.5,2,2,2,0,0,0,1,0.0,1,0,0,0,0,2,1,0
Son Heung-min,KOR,"MF,FW",Tottenham,32-101,1992,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Santiago Hezze,ARG,MF,Olympiacos,22-361,2001,2.0,4,3,2,2,0,2,5,40.0,3,5,0,5,4,8,4,0
Mees Hilgers,IDN,DF,Twente,23-157,2001,2.0,4,2,3,1,0,2,5,40.0,3,4,2,2,3,7,11,0
Adam Hložek,CZE,"MF,FW",Hoffenheim,22-084,2002,2.0,1,1,0,1,0,1,3,33.3,2,6,0,6,0,1,0,0
Tomáš Holeš,CZE,DF,Slavia Prague,31-200,1993,2.0,5,2,1,4,0,2,3,66.7,1,1,1,0,2,7,3,0
Sebastian Holmén,SWE,DF,Elfsborg,32-171,1992,0.9,1,0,1,0,0,0,0,,0,1,0,1,2,3,4,0
Emil Holten,DEN,DF,Elfsborg,28-070,1996,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
André Horta,POR,MF,Braga,27-345,1996,1.7,5,4,0,4,1,4,6,66.7,2,2,1,1,3,8,0,2
Ricardo Horta,POR,"MF,FW",Braga,30-032,1994,2.0,4,2,0,1,3,0,4,0.0,4,1,0,1,1,5,0,0
Niklas Hult,SWE,"DF,MF",Elfsborg,34-247,1990,2.0,2,1,1,1,0,1,4,25.0,3,4,0,4,0,2,4,0
Abbas Huseynov,AZE,DF,Qarabağ,29-126,1995,1.0,4,4,3,1,0,1,1,100.0,0,0,0,0,3,7,2,0
Badavi Huseynov,AZE,DF,Qarabağ,33-098,1991,1.3,5,3,2,3,0,4,5,80.0,1,2,2,0,2,7,3,0
Rasmus Højlund,DEN,FW,Manchester Utd,21-256,2003,0.9,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
Mauro Icardi,ARG,FW,Galatasaray,31-241,1993,1.1,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0
Jānis Ikaunieks,LVA,"FW,MF",FK Rīgas FS,29-244,1995,2.0,1,1,0,1,0,1,2,50.0,1,3,0,3,3,4,4,0
Ciro Immobile,ITA,FW,Beşiktaş,34-240,1990,1.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Gustav Isaksen,DEN,FW,Lazio,23-181,2001,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Franjo Ivanović,CRO,FW,Union SG,21-016,2003,2.0,5,4,2,1,2,1,3,33.3,2,1,0,1,0,5,1,0
Ivan Jaime Pajuelo,ESP,"FW,MF",Porto,24-021,2000,0.8,2,2,1,0,1,1,6,16.7,5,3,0,3,0,2,1,1
Ismail Jakobs,SEN,DF,Galatasaray,25-061,1999,2.0,2,0,0,0,2,1,1,100.0,0,2,1,1,1,3,3,0
Marko Janković,MNE,MF,Qarabağ,29-100,1995,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Pontus Jansson,SWE,DF,Malmö,33-247,1991,2.0,3,1,1,2,0,0,1,0.0,1,2,2,0,5,8,8,0
Mikel Jauregizar,ESP,MF,Athletic Club,20-340,2003,0.8,5,4,1,3,1,2,3,66.7,1,1,0,1,0,5,2,0
Martin Jedlička,CZE,GK,Viktoria Plzeň,26-267,1998,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Jefté,BRA,DF,Rangers,20-301,2003,1.0,3,2,0,2,1,2,6,33.3,4,0,0,0,1,4,1,0
Elias Jelert,DEN,DF,Galatasaray,21-127,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Václav Jemelka,CZE,DF,Viktoria Plzeň,29-116,1995,2.0,4,0,1,3,0,0,0,,0,0,0,0,3,7,6,0
Victor Jensen,DEN,DF,Midtjylland,21-014,2003,0.4,2,2,1,1,0,1,1,100.0,0,1,0,1,1,3,2,0
Erik Jirka,SVK,DF,Viktoria Plzeň,27-028,1997,0.8,1,1,1,0,0,0,1,0.0,1,2,1,1,4,5,2,0
Brennan Johnson,WAL,"FW,MF",Tottenham,23-147,2001,0.8,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,1,0
Juninho,BRA,FW,Qarabağ,27-331,1996,2.0,1,1,0,1,0,0,0,,0,2,0,2,0,1,0,0
Matěj Jurásek,CZE,"MF,FW",Slavia Prague,21-048,2003,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Mathias Jørgensen,DEN,DF,Anderlecht,34-177,1990,2.0,2,2,0,2,0,1,1,100.0,0,2,2,0,2,4,16,1
Sebastian Jørgensen,DEN,MF,Malmö,24-121,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Ayoub El Kaabi,MAR,FW,Olympiacos,31-113,1993,2.0,1,1,1,0,0,0,2,0.0,2,0,0,0,0,1,0,0
Vladyslav Kabayev,UKR,FW,Dynamo Kyiv,29-046,1995,1.8,6,2,2,4,0,4,4,100.0,0,0,0,0,0,6,0,0
Pavel Kadeřábek,CZE,DF,Hoffenheim,32-175,1992,0.7,2,2,1,1,0,0,1,0.0,1,4,0,4,1,3,1,0
İrfan Kahveci,TUR,FW,Fenerbahçe,29-094,1995,1.4,0,0,0,0,0,0,0,,0,2,1,1,0,0,1,0
Rami Kaib,TUN,MF,Elfsborg,27-162,1997,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Lukáš Kalvach,CZE,MF,Viktoria Plzeň,29-090,1995,1.9,2,1,1,0,1,0,2,0.0,2,2,0,2,4,6,4,2
Gavriel Kanichowsky,ISR,MF,Maccabi Tel Aviv,27-054,1997,1.0,6,5,5,1,0,2,2,100.0,0,2,0,2,1,7,2,0
Oleksandr Karavayev,UKR,DF,Dynamo Kyiv,32-137,1992,1.0,2,2,1,1,0,1,1,100.0,0,1,1,0,0,2,4,0
Neraysho Kasanwirjo,NED,DF,Rangers,22-242,2002,1.3,2,1,1,1,0,1,1,100.0,0,2,1,1,1,3,1,0
Denso Kasius,NED,DF,AZ Alkmaar,22-011,2002,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Tomasz Kędziora,POL,DF,PAOK,30-128,1994,2.0,1,1,1,0,0,0,2,0.0,2,3,2,1,1,2,11,0
Can Keles,AUT,FW,Beşiktaş,23-045,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Anan Khalaili,ISR,"FW,DF",Union SG,20-044,2004,0.6,1,1,0,1,0,0,0,,0,2,1,1,2,3,1,0
Isaac Kiese Thelin,SWE,FW,Malmö,32-115,1992,1.7,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0
Semih Kılıçsoy,TUR,FW,Beşiktaş,19-063,2005,0.6,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
Antonín Kinský,CZE,GK,Slavia Prague,21-218,2003,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Mathias Kjølø,NOR,MF,Twente,23-112,2001,0.6,2,1,2,0,0,0,1,0.0,1,0,0,0,0,2,1,0
Ansgar Knauff,GER,"MF,DF",Eint Frankfurt,22-281,2002,1.0,5,1,5,0,0,3,8,37.5,5,3,0,3,0,5,1,0
Robin Koch,GER,DF,Eint Frankfurt,28-092,1996,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,0
Mateusz Kochalski,POL,GK,Qarabağ,24-084,2000,1.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Manu Koné,FRA,MF,Roma,23-153,2001,0.9,2,1,1,0,1,1,1,100.0,0,0,0,0,1,3,2,0
Giannis Konstantelias,GRE,MF,PAOK,21-226,2003,1.8,5,3,0,3,2,1,1,100.0,0,2,0,2,0,5,0,0
Peer Koopmeiners,NED,MF,AZ Alkmaar,24-166,2000,1.8,2,0,1,1,0,1,3,33.3,2,2,0,2,3,5,3,0
Jan Kopic,CZE,DF,Viktoria Plzeň,34-135,1990,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Charalampos Kostoulas,GRE,FW,Olympiacos,17-140,2007,0.3,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0
Dominik Kotarski,CRO,GK,PAOK,24-250,2000,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Cedric Kouadio,CIV,FW,FK Rīgas FS,28-151,1996,1.6,0,0,0,0,0,0,0,,0,2,0,2,0,0,1,0
Andrej Kramarić,CRO,MF,Hoffenheim,33-120,1991,0.8,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Rasmus Kristensen,DEN,DF,Eint Frankfurt,27-098,1997,1.9,5,4,3,2,0,2,4,50.0,2,4,4,0,2,7,9,0
Takefusa Kubo,JPN,FW,Real Sociedad,23-135,2001,0.5,3,2,1,1,1,1,3,33.3,2,1,0,1,0,3,0,0
Jan Kuchta,CZE,FW,Midtjylland,27-283,1997,1.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Dejan Kulusevski,SWE,"MF,FW",Tottenham,24-175,2000,0.8,2,0,2,0,0,1,2,50.0,1,0,0,0,1,3,0,0
Berkan Kutlu,TUR,"DF,FW",Galatasaray,26-266,1998,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
Alexandre Lacazette,FRA,FW,Lyon,33-142,1991,1.8,2,1,2,0,0,1,3,33.3,2,2,0,2,1,3,1,0
Gustaf Lagerbielke,SWE,DF,Twente,24-190,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Mayckel Lahdo,SWE,MF,AZ Alkmaar,21-292,2002,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Sam Lammers,NED,FW,Twente,27-170,1997,1.9,2,2,0,0,2,1,1,100.0,0,1,0,1,1,3,1,0
Will Lankshear,ENG,FW,Tottenham,19-180,2005,0.7,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Hugo Larsson,SWE,MF,Eint Frankfurt,20-112,2004,1.0,4,3,1,2,1,0,2,0.0,2,0,0,0,0,4,0,0
Johan Larsson,SWE,FW,Elfsborg,34-165,1990,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Tom Lawrence,WAL,MF,Rangers,30-278,1994,1.4,3,2,1,2,0,0,1,0.0,1,2,0,2,2,5,0,0
Hisham Layous,ISR,FW,Maccabi Tel Aviv,23-339,2000,0.9,2,1,1,0,1,1,2,50.0,1,0,0,0,0,2,0,0
Manuel Lazzari,ITA,DF,Lazio,30-323,1993,0.1,1,1,1,0,0,0,0,,0,0,0,0,0,1,2,0
Stav Lemkin,ISR,DF,Maccabi Tel Aviv,21-198,2003,0.8,2,2,0,2,0,0,2,0.0,2,1,0,1,3,5,0,0
Theo Leoni,BEL,MF,Anderlecht,24-179,2000,1.2,4,2,2,2,0,0,1,0.0,1,0,0,0,3,7,0,0
Fedde Leysen,BEL,DF,Union SG,21-100,2003,0.1,1,0,1,0,0,1,1,100.0,0,1,0,1,1,2,2,0
Matthijs de Ligt,NED,DF,Manchester Utd,25-066,1999,0.9,1,0,1,0,0,0,0,,0,0,0,0,0,1,7,1
Ondřej Lingr,CZE,MF,Slavia Prague,26-010,1998,1.0,3,1,3,0,0,0,3,0.0,3,4,1,3,0,3,1,0
Žiga Lipušček,SVN,DF,FK Rīgas FS,27-286,1997,2.0,4,1,3,1,0,2,3,66.7,1,3,2,1,0,4,18,0
Dominik Livaković,CRO,GK,Fenerbahçe,29-282,1995,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Mihai Lixandru,ROU,MF,FCSB,23-134,2001,1.5,3,1,0,3,0,1,2,50.0,1,1,0,1,1,4,4,0
Danny Loader,ENG,FW,Porto,24-050,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Javi López,ESP,DF,Real Sociedad,22-206,2002,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Tom Louchet,FRA,"DF,MF",Nice,21-166,2003,1.7,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0
Zakaria Loukili,SWE,FW,Malmö,18-266,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Sayfallah Ltaief,TUN,"FW,MF",Twente,24-178,2000,0.5,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
Odin Lurås Bjørtuft,NOR,DF,Bodø/Glimt,25-303,1998,2.0,3,2,3,0,0,2,3,66.7,1,4,3,1,2,5,9,0
Isak Määttä,NOR,FW,Bodø/Glimt,23-028,2001,0.6,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Kevin Mac Allister,ARG,DF,Union SG,26-345,1997,0.8,2,2,1,1,0,2,3,66.7,1,0,0,0,0,2,2,0
Koki Machida,JPN,DF,Union SG,27-053,1997,2.0,3,1,0,1,2,2,6,33.3,4,7,1,6,5,8,6,0
James Maddison,ENG,MF,Tottenham,27-329,1996,0.3,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0
Elad Madmon,ISR,FW,Maccabi Tel Aviv,20-250,2004,1.5,3,1,1,2,0,2,2,100.0,0,1,0,1,2,5,1,0
Harry Maguire,ENG,DF,Manchester Utd,31-226,1993,1.1,1,1,0,1,0,0,0,,0,3,2,1,1,2,4,0
Habib Maïga,CIV,MF,Ferencváros,28-290,1996,1.2,5,3,0,3,2,2,3,66.7,1,1,0,1,4,9,4,0
Seiya Maikuma,JPN,DF,AZ Alkmaar,27-001,1997,1.8,4,3,3,1,0,3,6,50.0,3,1,0,1,4,8,6,0
Kobbie Mainoo,ENG,MF,Manchester Utd,19-181,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Ainsley Maitland-Niles,ENG,DF,Lyon,27-049,1997,2.0,2,1,1,1,0,1,3,33.3,2,5,0,5,3,5,3,0
Cebrails Makreckis,LVA,DF,Ferencváros,24-160,2000,0.2,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
Gianluca Mancini,ITA,DF,Roma,28-183,1996,1.0,3,3,3,0,0,3,3,100.0,0,1,0,1,2,5,6,0
Christos Mandas,GRE,GK,Lazio,23-030,2001,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Óscar de Marcos,ESP,DF,Athletic Club,35-186,1989,0.6,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0
Erick Marcus,BRA,FW,Ludogorets,20-230,2004,0.2,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0
Adrián Marín,ESP,DF,Braga,27-282,1997,0.7,2,1,1,1,0,2,3,66.7,1,2,0,2,0,2,2,0
Pablo Marín,ESP,MF,Real Sociedad,21-106,2003,1.7,4,1,3,0,1,2,2,100.0,0,0,0,0,0,4,1,0
João Mário,POR,MF,Beşiktaş,31-272,1993,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
João Mário Lopes,POR,DF,Porto,24-288,2000,1.9,8,7,5,2,1,4,6,66.7,2,2,1,1,1,9,2,0
Adam Markhiev,FIN,MF,FK Rīgas FS,22-214,2002,1.8,5,3,1,3,1,3,7,42.9,4,5,0,5,3,8,1,0
Svetozar Marković,SRB,DF,Viktoria Plzeň,24-208,2000,2.0,2,1,2,0,0,1,2,50.0,1,1,0,1,2,4,7,0
Omar Marmoush,EGY,"FW,MF",Eint Frankfurt,25-253,1999,1.7,3,3,1,2,0,0,0,,0,1,0,1,1,4,0,0
Jon Martin,ESP,DF,Real Sociedad,18-290,2006,2.0,2,2,2,0,0,2,3,66.7,1,0,0,0,1,3,8,0
Emiliano Martínez,URU,MF,Midtjylland,25-061,1999,1.9,5,2,2,2,1,4,7,57.1,3,3,0,3,5,10,4,0
Gabri Martínez,ESP,MF,Braga,21-269,2003,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,2,0
Lisandro Martínez,ARG,DF,Manchester Utd,26-273,1998,1.9,1,1,1,0,0,0,0,,0,1,1,0,2,3,9,1
Gelson Martins,POR,FW,Olympiacos,29-159,1995,0.8,2,1,0,2,0,1,1,100.0,0,0,0,0,1,3,0,0
Bruno Martins Indi,NED,DF,AZ Alkmaar,32-252,1992,1.0,0,0,0,0,0,0,0,,0,1,1,0,1,1,4,0
Adam Marušić,MNE,DF,Lazio,32-000,1992,1.9,8,3,6,2,0,4,4,100.0,0,0,0,0,3,11,4,0
Roei Mashpati,ISR,GK,Maccabi Tel Aviv,31-329,1992,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
Giorgos Masouras,GRE,FW,Olympiacos,30-290,1994,0.1,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0
Arthur Masuaku,COD,DF,Beşiktaş,30-345,1993,2.0,4,1,4,0,0,3,7,42.9,4,5,1,4,2,6,0,0
Clinton Mata,ANG,DF,Lyon,31-345,1992,1.5,0,0,0,0,0,0,0,,0,2,1,1,4,4,8,0
Igor Matanovic,CRO,FW,Eint Frankfurt,21-200,2003,1.7,1,0,0,0,1,0,0,,0,5,0,5,0,1,2,0
Pape Matar Sarr,SEN,MF,Tottenham,22-033,2002,1.9,4,2,0,3,1,1,3,33.3,2,1,1,0,2,6,2,0
Matheus,BRA,GK,Braga,32-090,1992,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1
Nemanja Matić,SRB,MF,Lyon,36-077,1988,1.0,2,2,1,1,0,2,2,100.0,0,1,0,1,0,2,2,0
Jean Mattéo Bahoya,FRA,FW,Eint Frankfurt,19-163,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0
Noussair Mazraoui,MAR,DF,Manchester Utd,26-338,1997,2.0,6,4,4,0,2,3,3,100.0,0,3,1,2,4,10,7,0
Kevin Mbabu,SUI,DF,Midtjylland,29-181,1995,1.7,0,0,0,0,0,0,1,0.0,1,2,1,1,5,5,2,0
Ross McCausland,NIR,FW,Rangers,21-158,2003,0.4,2,2,2,0,0,1,2,50.0,1,0,0,0,1,3,2,0
Kevin Medina,COL,DF,Qarabağ,31-222,1993,1.0,1,0,1,0,0,0,0,,0,2,1,1,1,2,2,0
Mexx Meerdink,NED,FW,AZ Alkmaar,21-085,2003,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Brais Méndez,ESP,MF,Real Sociedad,27-284,1997,1.8,4,3,1,1,2,2,8,25.0,6,0,0,0,3,7,2,0
Dries Mertens,BEL,MF,Galatasaray,37-164,1987,1.8,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0,0
Giannis Michailidis,GRE,DF,PAOK,24-242,2000,1.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
Simion Michez,BEL,"FW,MF",Slavia Prague,22-251,2002,0.8,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,3,0
David Miculescu,ROU,FW,FCSB,23-168,2001,1.0,2,2,0,2,0,0,1,0.0,1,0,0,0,2,4,5,0
Sven Mijnans,NED,"FW,MF",AZ Alkmaar,24-222,2000,1.9,6,3,1,4,1,4,7,57.1,3,4,1,3,3,9,1,0
Georges Mikautadze,GEO,FW,Lyon,23-352,2000,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
August Mikkelsen,NOR,MF,Bodø/Glimt,23-359,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Max Moerstedt,GER,"FW,MF",Hoffenheim,,,1.2,1,1,0,1,0,1,1,100.0,0,2,0,2,0,1,0,0
Mikey Moore,ENG,FW,Tottenham,17-067,2007,1.1,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
Rodrigo Mora,POR,MF,Porto,17-165,2007,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Anthony Moris,LUX,GK,Union SG,34-171,1990,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Jhon Mosquera,COL,DF,Viktoria Plzeň,34-162,1990,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Youssoufa Moukoko,GER,FW,Nice,19-332,2004,1.8,4,2,2,0,2,1,1,100.0,0,1,0,1,2,6,1,0
Mason Mount,ENG,FW,Manchester Utd,25-281,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Moura,POR,DF,Porto,25-062,1999,1.9,1,1,1,0,0,1,1,100.0,0,3,1,2,1,2,5,0
Christos Mouzakitis,GRE,MF,Olympiacos,17-297,2006,1.0,2,1,0,2,0,2,3,66.7,1,0,0,0,2,4,0,0
Ernest Muçi,ALB,FW,Beşiktaş,23-212,2001,1.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Mert Müldür,TUR,DF,Fenerbahçe,25-197,1999,1.7,5,4,2,2,1,2,4,50.0,2,1,0,1,3,8,6,0
Aihen Muñoz,ESP,DF,Real Sociedad,27-062,1997,1.7,3,2,2,0,1,3,3,100.0,0,0,0,0,3,6,8,0
Almoatasem Al Musrati,LBY,MF,Beşiktaş,28-194,1996,0.9,2,1,2,0,0,0,0,,0,1,1,0,1,3,0,0
Bəhlul Mustafazadə,AZE,DF,Qarabağ,27-233,1997,1.7,1,1,0,1,0,1,1,100.0,0,2,1,1,5,6,3,0
Mykola Mykhailenko,UKR,MF,Dynamo Kyiv,23-148,2001,0.8,4,2,0,4,0,3,4,75.0,1,2,0,2,0,4,1,1
Taras Mykhavko,UKR,DF,Dynamo Kyiv,19-140,2005,2.0,1,1,0,1,0,0,1,0.0,1,5,4,1,1,2,12,0
David Møller Wolfe,NOR,DF,AZ Alkmaar,22-177,2002,2.0,8,5,5,2,1,6,6,100.0,0,4,0,4,2,10,3,0
