Player,Nation,Pos,Squad,Age,Born,90s,Tackles,TacklesWon,TacklesDef3rd,TacklesMid3rd,TacklesAtt3rd,DribTkl,DribTklAtt,DribTkl%,ChallengesLost,Blocks,ShotsBlocked,PassesBlocked,Int,Tkl+Int,Clr,ErrorsLeadingToShot
Ulisses,BRA,DF,Nacional,25-040,1999,6.7,10,5,8,2,0,6,7,85.7,1,8,5,3,6,16,36,1
Alan Varela,ARG,MF,Porto,23-126,2001,9.1,14,6,5,8,1,9,14,64.3,5,5,1,4,6,20,11,0
Bruno Varela,CPV,GK,Vitória,30-003,1994,10.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1
Nilton Varela,POR,"DF,MF",Estrela,23-166,2001,8.8,23,14,13,8,2,13,16,81.3,3,9,1,8,10,33,27,1
Danilo Veiga,POR,"DF,MF",Estrela,22-043,2002,7.4,16,10,8,5,3,9,17,52.9,8,11,4,7,5,21,29,1
Eric Veiga,LUX,"MF,FW",AVS Futebol,27-263,1997,1.6,0,0,0,0,0,0,0,,0,2,1,1,0,0,0,0
Jhon Velásquez,COL,"FW,MF",Farense,29-189,1995,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Ricardo Velho,POR,GK,Farense,26-079,1998,10.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,0
Frederico Venâncio,POR,DF,Santa Clara,31-277,1993,8.7,14,6,10,2,2,4,7,57.1,3,3,1,2,13,27,37,0
Paulo Victor,BRA,"DF,MF",Farense,23-208,2001,1.8,8,5,3,3,2,6,8,75.0,2,5,0,5,2,10,5,0
Fabio Vieira,POR,"FW,MF",Porto,24-161,2000,1.9,4,2,1,3,0,0,1,0.0,1,0,0,0,3,7,2,0
Gabriel Vieira,BRA,"FW,MF",Santa Clara,22-230,2002,9.0,9,9,4,3,2,5,10,50.0,5,9,0,9,2,11,4,0
Mikel Villanueva,VEN,DF,Vitória,31-207,1993,6.0,5,3,3,2,0,4,8,50.0,4,2,1,1,3,8,18,0
Marcos Vinicios Sorriso,BRA,FW,Famalicão,23-258,2001,5.3,14,7,6,5,3,6,13,46.2,7,7,1,6,3,17,3,0
Vinícius,BRA,"FW,MF",Santa Clara,25-184,1999,7.1,11,8,1,5,5,5,8,62.5,3,6,0,6,3,14,3,0
Bernardo Vital,POR,MF,Estoril,23-314,2000,0.3,2,1,1,0,1,0,1,0.0,1,1,1,0,0,2,0,0
Zé Vitor,BRA,DF,Nacional,23-272,2001,9.0,10,5,8,2,0,4,7,57.1,3,10,8,2,13,23,57,3
Marious Vrousai,GRE,"MF,DF",Rio Ave,26-128,1998,9.0,23,13,14,6,3,12,21,57.1,9,12,0,12,9,32,26,1
Ilija Vukotić,MNE,MF,Boavista,25-305,1999,7.3,17,11,2,11,4,7,15,46.7,8,12,5,7,6,23,9,0
Wendell,BRA,DF,Porto,31-110,1993,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Weverson,BRA,DF,Arouca,24-125,2000,3.1,2,2,0,2,0,1,3,33.3,2,4,1,3,2,4,5,1
Xeka,POR,MF,Estoril,29-363,1994,1.4,4,1,2,2,0,4,4,100.0,0,0,0,0,5,9,4,0
Güven Yalçın,TUR,"FW,MF",Arouca,25-294,1999,2.6,6,5,1,1,4,0,3,0.0,3,1,0,1,1,7,1,0
Zaydou Youssouf,FRA,MF,Famalicão,25-119,1999,9.3,23,18,10,12,1,12,21,57.1,9,9,2,7,7,30,5,0
Yassir Zabiri,MAR,"FW,MF",Famalicão,19-258,2005,0.5,2,1,0,2,0,1,2,50.0,1,1,0,1,0,2,0,0
Rodrigo Zalazar,URU,"MF,FW",Braga,25-087,1999,4.6,5,3,1,3,1,0,2,0.0,2,4,0,4,0,5,3,0
Vinícius Zanocelo,BRA,MF,Estoril,23-282,2001,10.0,13,4,5,8,0,9,25,36.0,16,13,4,9,10,23,22,0
Ivan Zlobin,RUS,GK,Famalicão,27-245,1997,9.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,0
Nermin Zolotić,BIH,DF,Casa Pia,31-123,1993,6.0,12,6,9,3,0,8,9,88.9,1,9,6,3,5,17,17,1
