Player,Nation,Pos,Squad,Age,Born,90s,Touches,TouchesDefPen,TouchesDef3rd,TouchesMid3rd,TouchesAtt3rd,TouchesAttPen,LiveTouches,TakeOnsAtt,TakeOnsSucc,TakeOnsSucc%,TakeOnsTkld,TakeOnsTkld%,Carries,CarryTotDist,CarryPrgDist,PrgCarries,CarriesFinal3rd,CarriesPenArea,Miscontrols,Dispossessed,PassesReceived,PrgPassesReceived
Robin Pröpper,NED,DF,Rangers,31-043,1993,2.3,169,22,95,70,4,2,169,1,1,100.0,0,0.0,104,426,205,0,0,0,3,0,111,0
Ivan Provedel,ITA,GK,Lazio,30-233,1994,1.0,38,36,38,0,0,0,38,0,0,,0,,29,127,83,0,0,0,0,0,20,0
Lukáš Provod,CZE,MF,Slavia Prague,28-013,1996,2.2,138,0,1,43,95,11,138,9,3,33.3,6,66.7,63,468,231,6,3,3,7,4,100,23
Ahmed Qasem,SWE,"FW,MF",Elfsborg,21-116,2003,2.9,83,4,20,42,24,4,83,5,3,60.0,2,40.0,48,282,71,1,2,1,10,6,50,10
Risto Radunović,MNE,DF,FCSB,32-185,1992,2.5,208,11,91,81,38,0,208,2,1,50.0,1,50.0,119,379,194,3,3,0,5,2,126,5
Elías Rafn Ólafsson,ISL,GK,Midtjylland,24-239,2000,3.0,110,91,109,1,0,0,110,0,0,,0,,54,307,182,0,0,0,0,0,42,0
Baba Rahman,GHA,DF,PAOK,30-126,1994,2.3,141,7,39,64,41,6,141,4,2,50.0,1,25.0,65,399,245,5,5,0,5,2,83,9
Cristian Ramírez,ECU,"DF,FW",Ferencváros,30-085,1994,2.0,114,12,44,40,30,0,114,1,1,100.0,0,0.0,54,293,177,4,4,0,2,0,57,0
Marcus Rashford,ENG,FW,Manchester Utd,27-005,1997,2.2,105,6,12,43,52,20,105,11,10,90.9,1,9.1,68,458,311,14,5,11,1,1,76,22
Milot Rashica,KVX,FW,Beşiktaş,28-130,1996,1.6,72,1,12,26,34,2,72,4,1,25.0,3,75.0,43,281,144,6,4,0,6,1,52,15
Haruna Rasid Njie,GAM,"DF,MF",FK Rīgas FS,19-043,2005,2.2,84,10,38,41,7,0,84,1,0,0.0,0,0.0,41,236,143,0,1,0,1,2,31,0
Nicolas Raskin,BEL,MF,Rangers,23-256,2001,1.4,105,0,18,80,7,0,105,2,1,50.0,1,50.0,60,379,141,2,1,0,2,0,66,1
Christian Rasmussen,DEN,"FW,MF",Ajax,21-291,2003,1.7,75,4,9,28,41,7,75,10,3,30.0,6,60.0,53,403,243,9,11,6,9,1,50,19
Mathias Rasmussen,NOR,MF,Union SG,26-346,1997,2.7,156,7,25,72,62,7,156,2,1,50.0,1,50.0,59,199,90,2,3,2,6,0,88,13
Youri Regeer,NED,MF,Twente,21-079,2003,2.9,167,12,45,95,29,5,167,6,2,33.3,3,50.0,81,330,118,1,0,2,6,2,97,4
Álex Remiro,ESP,GK,Real Sociedad,29-226,1995,2.0,76,66,76,0,0,0,76,0,0,,0,,47,267,152,0,0,0,0,0,32,0
Devyne Rensch,NED,DF,Ajax,21-292,2003,3.0,175,13,62,77,38,2,175,2,2,100.0,0,0.0,82,459,205,6,5,0,4,2,91,8
Panagiotis Retsos,GRE,DF,Olympiacos,26-088,1998,2.7,146,13,51,91,6,2,146,1,1,100.0,0,0.0,70,442,245,2,4,0,1,0,72,0
Yuri Ribeiro,POR,DF,Braga,27-286,1997,1.1,77,4,23,37,17,5,77,1,1,100.0,0,0.0,41,169,101,0,0,0,0,0,57,5
Ricardinho,BRA,FW,Viktoria Plzeň,23-196,2001,0.2,9,0,0,0,9,2,9,0,0,,0,,7,7,4,0,1,0,1,0,7,1
Ricardo,BRA,GK,Malmö,31-261,1993,0.5,10,9,10,0,0,0,10,0,0,,0,,4,34,31,0,0,0,0,0,1,0
Richarlison,BRA,FW,Tottenham,27-179,1997,0.7,20,0,1,10,12,3,19,1,0,0.0,1,100.0,12,40,19,1,2,1,0,0,11,3
Rick,BRA,FW,Ludogorets,25-064,1999,2.9,127,0,27,48,59,3,127,15,9,60.0,6,40.0,85,702,395,11,11,0,12,12,87,12
Søren Rieks,DEN,FW,Malmö,37-212,1987,0.1,10,0,3,4,3,2,10,0,0,,0,,3,6,0,0,0,0,0,0,4,1
Mats Rits,BEL,MF,Anderlecht,31-110,1993,2.0,129,2,18,76,35,1,129,0,0,,0,,72,236,88,1,0,0,1,1,90,4
Rodinei,BRA,"FW,DF",Olympiacos,32-281,1992,2.9,151,6,27,59,68,5,151,13,5,38.5,8,61.5,76,596,361,10,8,2,7,4,82,16
Kevin Rodríguez,ECU,FW,Union SG,24-246,2000,2.4,90,3,7,27,58,26,90,11,3,27.3,7,63.6,50,396,188,11,3,7,5,9,64,22
Alessio Romagnoli,ITA,DF,Lazio,29-298,1995,2.2,129,18,58,66,5,4,129,0,0,,0,,82,327,150,1,0,0,0,1,76,0
Julio Romão,BRA,MF,Qarabağ,26-221,1998,1.6,98,3,34,61,3,0,98,2,2,100.0,0,0.0,51,298,165,2,0,0,2,2,54,0
Mohamed Ali Ben Romdhane,TUN,"FW,DF",Ferencváros,25-060,1999,0.8,37,0,10,12,16,2,37,3,1,33.3,2,66.7,23,133,44,3,0,1,3,1,22,4
Cristian Romero,ARG,DF,Tottenham,26-192,1998,1.0,84,13,37,44,3,2,84,1,1,100.0,0,0.0,60,287,128,0,0,0,0,0,57,0
Philippe Rommens,BEL,MF,Ferencváros,27-077,1997,2.0,93,5,24,53,17,1,93,0,0,,0,,46,221,103,0,0,0,0,0,51,1
Bart van Rooij,NED,DF,Twente,23-163,2001,3.0,173,9,67,81,28,0,173,7,5,71.4,2,28.6,86,552,156,0,2,0,0,4,92,7
Pablo Rosario,NED,MF,Nice,27-303,1997,2.8,156,3,19,100,38,3,156,5,2,40.0,3,60.0,102,491,230,1,4,0,1,0,104,5
Otto Rosengren,SWE,MF,Malmö,21-173,2003,0.6,46,0,6,21,20,1,46,1,1,100.0,0,0.0,29,79,31,0,0,0,2,0,32,3
Colin Rosler,NOR,DF,Malmö,24-197,2000,3.0,189,40,110,68,11,1,189,0,0,,0,,124,644,376,0,1,0,1,0,134,0
Daan Rots,NED,MF,Twente,23-103,2001,0.4,18,0,3,9,6,0,18,1,0,0.0,1,100.0,8,38,27,1,1,0,0,0,10,2
Nicolò Rovella,ITA,MF,Lazio,22-337,2001,1.8,123,7,34,78,15,0,123,1,0,0.0,0,0.0,97,619,157,2,3,1,1,2,87,1
Valentyn Rubchynskyi,UKR,"MF,FW",Dynamo Kyiv,22-264,2002,1.1,43,1,11,14,18,1,43,3,1,33.3,2,66.7,30,225,109,3,6,1,0,0,28,2
Daniele Rugani,ITA,DF,Ajax,30-099,1994,0.8,56,7,36,20,0,0,56,0,0,,0,,33,131,36,0,0,0,0,0,30,0
Georgi Rusev,BUL,FW,Ludogorets,26-126,1998,0.1,7,0,1,3,4,1,7,2,1,50.0,1,50.0,5,43,11,0,1,0,2,0,5,2
Rwan,BRA,"FW,MF",Ludogorets,23-169,2001,1.9,69,2,8,41,20,4,69,1,0,0.0,0,0.0,40,91,25,0,0,0,9,1,48,3
Noah Sadiki,COD,MF,Union SG,19-324,2004,2.6,117,5,23,52,43,11,117,4,1,25.0,2,50.0,65,388,231,6,5,2,5,4,85,13
Ibrahim Sadiq,GHA,FW,AZ Alkmaar,24-182,2000,0.6,28,1,1,18,9,0,28,1,0,0.0,0,0.0,16,117,27,2,0,0,2,1,20,4
Umar Sadiq,NGA,FW,Real Sociedad,27-277,1997,1.5,37,5,5,9,23,7,37,3,0,0.0,3,100.0,19,116,12,1,0,1,2,2,20,8
Allan Saint-Maximin,FRA,FW,Fenerbahçe,27-238,1997,1.2,55,2,6,17,34,6,55,8,3,37.5,5,62.5,37,403,242,8,5,5,4,1,39,14
Anass Salah-Eddine,NED,"DF,MF",Twente,22-292,2002,2.9,162,13,72,54,37,3,162,2,1,50.0,1,50.0,88,548,219,6,3,2,2,6,96,9
Saldanha,BRA,"MF,FW",Ferencváros,25-079,1999,1.0,36,2,6,21,11,2,36,4,1,25.0,2,50.0,21,80,23,2,1,1,7,2,19,4
Ulrik Saltnes,NOR,MF,Bodø/Glimt,31-361,1992,1.2,53,9,17,20,16,8,53,4,1,25.0,3,75.0,32,156,94,2,1,1,0,2,30,5
Oihan Sancet,ESP,MF,Athletic Club,24-194,2000,1.2,56,0,2,33,21,4,56,3,0,0.0,2,66.7,33,210,103,4,2,0,1,2,44,10
Davinson Sánchez,COL,DF,Galatasaray,28-146,1996,3.0,320,33,146,164,11,2,320,2,1,50.0,1,50.0,197,973,525,1,2,0,5,1,206,0
Kauã Santos,BRA,GK,Eint Frankfurt,21-208,2003,2.0,77,68,77,0,0,0,77,0,0,,0,,45,184,113,0,0,0,0,0,33,0
Gabriel Sara,BRA,MF,Galatasaray,25-132,1999,3.0,240,4,40,136,65,3,240,6,5,83.3,1,16.7,158,699,339,4,9,0,3,4,186,6
Killian Sardella,BEL,DF,Anderlecht,22-187,2002,1.4,91,9,32,25,34,3,91,3,0,0.0,3,100.0,35,288,113,4,1,0,1,1,49,11
Joan Sastre Vanrell,ESP,DF,PAOK,27-189,1997,1.5,119,3,25,63,32,2,119,2,0,0.0,1,50.0,76,346,194,5,6,0,4,3,85,12
Roberts Savaļnieks,LVA,DF,FK Rīgas FS,31-275,1993,2.0,103,9,38,31,36,1,103,2,1,50.0,1,50.0,48,202,70,2,1,0,1,1,50,6
Stefan Schwab,AUT,MF,PAOK,34-039,1990,0.7,70,1,8,38,24,5,70,0,0,,0,,41,225,160,6,5,0,1,0,47,3
Stephan El Shaarawy,ITA,DF,Roma,32-009,1992,0.3,29,0,4,7,18,3,29,0,0,,0,,25,174,59,2,1,2,3,1,25,6
Ido Shahar,ISR,FW,Maccabi Tel Aviv,23-077,2001,0.8,18,0,2,8,8,5,18,0,0,,0,,12,54,17,0,0,0,1,2,17,5
Mykola Shaparenko,UKR,MF,Dynamo Kyiv,26-032,1998,2.0,173,2,26,82,66,4,173,4,1,25.0,3,75.0,106,688,348,9,12,2,4,3,132,14
Volodymyr Shepelyev,UKR,MF,Dynamo Kyiv,27-157,1997,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Raz Shlomo,ISR,DF,Maccabi Tel Aviv,25-084,1999,3.0,220,38,130,81,10,4,220,1,1,100.0,0,0.0,123,545,290,2,2,0,2,1,148,0
Eldor Shomurodov,UZB,FW,Roma,29-129,1995,1.2,50,1,3,16,31,13,50,3,1,33.3,2,66.7,33,270,100,3,1,3,2,1,36,13
Shola Shoretire,ENG,FW,PAOK,20-277,2004,0.1,14,0,1,2,11,1,14,0,0,,0,,11,58,35,1,2,0,0,0,11,3
Luka Silagadze,GEO,MF,FK Rīgas FS,25-198,1999,0.2,16,1,3,10,3,0,16,1,0,0.0,1,100.0,6,39,5,0,0,0,1,0,6,0
Matheus Silva,BRA,DF,Qarabağ,27-033,1997,0.9,41,1,19,15,7,1,41,1,0,0.0,1,100.0,24,211,149,5,2,0,1,0,26,2
Rafa Silva,POR,"FW,MF",Beşiktaş,31-172,1993,2.7,126,3,15,46,67,12,126,7,3,42.9,4,57.1,79,671,378,13,11,4,6,5,102,22
Jan-Carlo Simic,SRB,DF,Anderlecht,19-187,2005,3.0,199,23,71,107,22,3,199,2,2,100.0,0,0.0,108,481,300,0,4,1,6,1,145,1
Aral Şimşir,DEN,MF,Midtjylland,22-139,2002,2.3,134,2,12,55,69,10,134,26,11,42.3,13,50.0,89,728,300,15,9,6,9,9,103,18
Issouf Sissokho,MLI,MF,Maccabi Tel Aviv,22-280,2002,2.8,179,11,53,109,22,1,179,5,4,80.0,1,20.0,110,462,150,1,1,0,3,3,123,3
Fredrik Sjøvold,NOR,DF,Bodø/Glimt,21-080,2003,2.5,138,12,45,79,15,3,138,6,2,33.3,4,66.7,84,464,212,4,1,0,3,2,79,5
Ellyes Skhiri,TUN,MF,Eint Frankfurt,29-179,1995,1.3,110,1,32,62,17,0,110,0,0,,0,,71,231,100,1,1,0,2,0,79,1
Alexandr Sojka,,MF,Viktoria Plzeň,21-217,2003,1.0,43,0,6,24,13,0,43,1,0,0.0,1,100.0,20,117,21,1,0,0,0,1,29,2
Dominic Solanke,ENG,"FW,MF",Tottenham,27-052,1997,1.3,57,2,5,23,29,6,57,9,2,22.2,7,77.8,29,159,57,2,1,1,6,5,41,8
Son,ESP,DF,Ludogorets,30-220,1994,3.0,186,12,65,80,42,2,186,4,2,50.0,1,25.0,101,559,346,10,5,1,4,1,100,9
Matìas Soulé,ARG,"MF,FW",Roma,21-204,2003,1.2,90,1,5,42,45,4,90,2,2,100.0,0,0.0,80,578,272,12,6,3,5,0,80,8
John Souttar,SCO,DF,Rangers,28-041,1996,3.0,185,24,101,79,6,3,185,1,1,100.0,0,0.0,94,443,256,1,1,0,1,0,118,0
Çağlar Söyüncü,TUR,DF,Fenerbahçe,28-166,1996,2.0,127,16,57,67,3,2,127,0,0,,0,,69,366,210,3,1,0,1,0,85,0
Anton Stach,GER,DF,Hoffenheim,25-356,1998,2.0,156,19,77,71,8,2,156,0,0,,0,,81,269,116,0,1,0,0,0,105,1
Marko Stamenic,NZL,"MF,FW",Olympiacos,22-260,2002,0.3,16,3,5,9,3,0,16,1,1,100.0,0,0.0,11,39,25,0,0,0,0,0,10,0
Marius Ştefănescu,ROU,FW,FCSB,26-083,1998,1.2,46,1,12,13,24,6,46,2,1,50.0,1,50.0,26,113,50,2,2,1,4,4,29,6
Sem Steijn,NED,MF,Twente,22-354,2001,2.3,69,3,20,27,24,5,69,3,1,33.3,2,66.7,43,192,101,3,3,1,3,0,49,6
Orri Steinn Óskarsson,ISL,FW,Real Sociedad,20-068,2004,0.9,29,2,2,10,17,2,29,0,0,,0,,9,12,0,0,0,0,1,1,20,6
Dujon Sterling,ENG,FW,Rangers,25-012,1999,0.3,10,1,1,5,4,0,10,0,0,,0,,4,25,14,0,0,0,1,0,6,1
Nemanja Stojić,SRB,DF,Maccabi Tel Aviv,26-295,1998,3.0,191,25,112,77,4,1,191,0,0,,0,,118,639,397,3,0,0,2,0,133,0
Mario Stroeykens,BEL,"MF,FW",Anderlecht,20-037,2004,2.4,180,2,16,83,84,9,180,4,2,50.0,2,50.0,101,424,220,12,4,6,9,5,145,13
Jens Stryger Larsen,DEN,DF,Malmö,33-258,1991,3.0,185,15,62,68,55,0,185,0,0,,0,,98,401,129,3,2,0,3,1,113,7
Elvis Stuglis,LVA,"FW,DF",FK Rīgas FS,31-124,1993,0.2,10,2,3,5,2,1,10,0,0,,0,,4,13,9,0,0,0,0,1,7,0
Luka Sučić,CRO,MF,Real Sociedad,22-058,2002,0.2,12,0,0,7,5,0,12,0,0,,0,,12,104,33,0,0,0,0,1,11,1
Pavel Šulc,CZE,MF,Viktoria Plzeň,23-312,2000,3.0,142,8,29,60,61,9,142,10,6,60.0,4,40.0,64,453,243,6,5,0,5,6,74,14
Adrian Șut,ROU,MF,FCSB,25-189,1999,1.3,69,7,24,36,9,0,69,1,0,0.0,1,100.0,39,88,25,0,0,0,1,1,45,2
Josip Šutalo,CRO,DF,Ajax,24-251,2000,3.0,226,31,112,112,3,1,226,0,0,,0,,143,885,567,6,1,0,2,1,159,0
Jonas Svensson,NOR,DF,Beşiktaş,31-244,1993,2.7,170,19,59,86,25,1,170,2,0,0.0,1,50.0,98,468,176,2,1,0,0,0,109,5
Mile Svilar,SRB,GK,Roma,25-070,1999,3.0,131,114,130,2,0,0,131,0,0,,0,,109,600,373,0,0,0,0,0,89,0
Ross Sykes,ENG,DF,Union SG,25-224,1999,1.0,72,3,24,30,19,6,72,0,0,,0,,30,174,89,1,3,0,1,0,35,3
Gábor Szalai,HUN,DF,Ferencváros,24-149,2000,1.0,53,10,25,26,2,0,53,0,0,,0,,26,73,24,1,0,0,0,0,26,1
Sebastian Szymański,POL,MF,Fenerbahçe,25-179,1999,3.0,129,7,18,64,48,4,129,4,0,0.0,3,75.0,67,285,132,3,4,0,8,4,92,17
Adam Sørensen,DEN,DF,Bodø/Glimt,23-360,2000,0.1,12,0,4,6,2,1,12,0,0,,0,,8,38,24,0,0,0,0,0,6,0
Sondre Sørli,NOR,FW,Bodø/Glimt,29-006,1995,0.2,16,1,1,2,13,2,16,0,0,,0,,11,112,71,3,2,0,0,0,11,5
Haris Tabakovic,BIH,FW,Hoffenheim,30-138,1994,0.9,33,6,7,16,10,5,33,0,0,,0,,11,29,3,0,0,0,6,1,21,3
Dušan Tadić,SRB,FW,Fenerbahçe,35-351,1988,2.0,85,4,16,32,38,7,85,2,2,100.0,0,0.0,40,133,31,0,1,0,4,5,56,15
Nicolás Tagliafico,ARG,DF,Lyon,32-066,1992,3.0,205,6,65,99,43,6,205,1,0,0.0,1,100.0,113,394,182,2,1,0,1,0,134,8
Benjamin Tahirovic,BIH,MF,Ajax,21-247,2003,0.5,17,2,6,11,1,0,17,0,0,,0,,4,19,13,0,0,0,0,0,6,0
Taison,BRA,FW,PAOK,36-297,1988,2.7,175,0,21,87,69,14,175,11,5,45.5,6,54.5,102,583,277,10,8,4,2,3,126,13
Florin Tănase,ROU,FW,FCSB,29-311,1994,1.2,75,2,16,27,33,5,75,5,1,20.0,3,60.0,40,169,100,2,2,1,1,1,50,5
Stefan Târnovanu,ROU,GK,FCSB,24-180,2000,3.0,121,110,121,0,0,0,121,0,0,,0,,58,228,139,0,0,0,0,0,60,0
James Tavernier,ENG,DF,Rangers,33-005,1991,2.7,147,6,50,55,42,7,147,3,1,33.3,2,66.7,61,333,157,5,4,1,1,0,63,12
Kenneth Taylor,NED,MF,Ajax,22-173,2002,2.2,69,7,15,30,25,6,69,1,1,100.0,0,0.0,32,183,82,4,0,2,0,6,36,7
Loum Tchaouna,FRA,FW,Lazio,21-058,2003,2.1,104,4,21,38,45,9,104,9,2,22.2,7,77.8,70,399,120,3,3,2,5,5,68,12
Georgi Terziev,BUL,DF,Ludogorets,32-201,1992,0.1,5,3,3,2,0,0,5,0,0,,0,,2,2,0,0,0,0,0,0,2,0
Tanner Tessmann,USA,MF,Lyon,23-042,2001,1.0,59,3,12,34,15,1,59,0,0,,0,,37,171,103,2,0,0,0,1,38,3
Arthur Theate,BEL,DF,Eint Frankfurt,24-164,2000,2.0,154,25,78,72,4,1,154,0,0,,0,,96,428,242,0,1,0,0,0,93,0
Tarik Tissoudali,MAR,FW,PAOK,31-217,1993,0.7,29,0,1,9,19,9,29,1,1,100.0,0,0.0,15,57,32,2,1,1,2,1,22,8
Umut Tohumcu,GER,MF,Hoffenheim,20-086,2004,1.6,93,2,22,62,11,0,93,3,1,33.3,2,66.7,42,158,84,3,2,0,2,0,60,2
Corentin Tolisso,FRA,MF,Lyon,30-094,1994,3.0,253,8,42,144,70,14,253,1,1,100.0,0,0.0,158,612,273,4,4,1,4,6,189,14
Michal Tomič,SVK,DF,Bodø/Glimt,25-220,1999,0.5,50,4,24,17,9,0,50,2,0,0.0,2,100.0,21,60,5,0,0,0,0,1,26,0
Emir Topçu,TUR,DF,Beşiktaş,24-025,2000,1.0,58,21,49,9,0,0,58,0,0,,0,,27,114,36,0,0,0,1,0,36,0
Lucas Torreira,URU,MF,Galatasaray,28-268,1996,2.8,228,9,41,157,31,1,228,1,0,0.0,1,100.0,127,470,193,0,1,0,2,0,167,6
Cenk Tosun,TUR,"FW,MF",Fenerbahçe,33-151,1991,0.1,2,0,0,1,1,0,2,0,0,,0,,1,0,0,0,0,0,1,0,2,1
Adama Traoré,MLI,FW,Ferencváros,29-153,1995,2.8,108,7,21,40,48,10,108,7,4,57.1,3,42.9,74,425,287,12,2,4,7,1,67,25
Bertrand Traoré,BFA,FW,Ajax,29-060,1995,0.8,45,4,11,8,26,6,45,3,1,33.3,2,66.7,31,184,87,2,2,1,2,2,34,11
Kevin Trapp,GER,GK,Eint Frankfurt,34-120,1990,1.0,26,23,26,0,0,0,26,0,0,,0,,13,36,13,0,0,0,0,0,11,0
Dor Turgeman,ISR,FW,Maccabi Tel Aviv,21-012,2003,1.0,23,1,2,16,5,2,23,2,1,50.0,1,50.0,13,76,11,0,1,1,1,4,19,2
Beñat Turrientes,ESP,MF,Real Sociedad,22-279,2002,1.6,114,1,15,72,28,2,114,1,1,100.0,0,0.0,67,264,107,2,1,0,2,4,88,3
Tuta,BRA,"DF,MF",Eint Frankfurt,25-124,1999,1.9,159,9,49,95,15,3,159,1,1,100.0,0,0.0,117,449,283,2,2,0,2,0,115,3
Oleksandr Tymchyk,UKR,DF,Dynamo Kyiv,27-290,1997,2.0,102,9,30,49,25,2,102,1,0,0.0,1,100.0,59,385,146,3,5,1,3,3,52,8
Przemysław Tytoń,POL,GK,Twente,37-306,1987,0.9,45,33,44,1,0,0,45,0,0,,0,,27,118,48,0,0,0,0,0,18,0
Kostas Tzolakis,GRE,GK,Olympiacos,21-363,2002,3.0,98,74,98,0,0,0,98,0,0,,0,,59,373,138,0,0,0,0,0,39,0
Salih Uçan,TUR,MF,Beşiktaş,30-304,1994,0.3,35,0,3,18,15,3,35,1,1,100.0,0,0.0,23,84,28,0,0,0,1,1,26,3
Destiny Udogie,ITA,DF,Tottenham,21-343,2002,1.9,120,5,28,67,26,5,120,4,2,50.0,0,0.0,77,368,221,7,1,4,5,2,82,9
Manuel Ugarte Ribeiro,URU,MF,Manchester Utd,23-208,2001,2.0,143,9,41,77,26,4,143,2,2,100.0,0,0.0,94,329,143,1,1,1,2,3,100,3
Cengiz Ünder,TUR,FW,Fenerbahçe,27-114,1997,0.8,25,1,1,12,12,0,25,1,0,0.0,1,100.0,6,24,4,0,0,0,0,0,13,4
Lars Unnerstall,GER,GK,Twente,34-108,1990,2.1,94,83,94,0,0,0,94,0,0,,0,,56,226,133,0,0,0,0,0,52,0
Can Uzun,TUR,MF,Eint Frankfurt,18-360,2005,0.6,33,0,3,13,17,1,33,3,0,0.0,3,100.0,24,110,41,1,2,0,1,2,26,1
Vladyslav Vanat,UKR,FW,Dynamo Kyiv,22-306,2002,2.0,48,2,4,18,26,12,48,7,0,0.0,7,100.0,29,185,56,2,1,2,2,2,29,7
Charles Vanhoutte,BEL,MF,Union SG,26-050,1998,3.0,200,9,39,115,49,0,200,3,2,66.7,1,33.3,80,500,329,7,2,0,4,1,111,3
Alan Varela,ARG,MF,Porto,23-124,2001,2.0,113,7,26,64,23,0,113,1,1,100.0,0,0.0,71,254,110,2,2,0,2,1,76,1
Barnabás Varga,HUN,FW,Ferencváros,30-285,1994,2.9,94,4,8,49,39,18,94,5,1,20.0,4,80.0,53,157,45,1,3,0,10,3,69,10
Daniel Vašulín,,"MF,FW",Viktoria Plzeň,26-147,1998,0.7,36,2,2,13,22,5,36,2,1,50.0,1,50.0,20,84,41,2,1,0,4,0,24,5
Luis Vázquez,ARG,FW,Anderlecht,23-286,2001,2.2,59,3,7,23,29,9,59,2,1,50.0,1,50.0,27,73,10,0,0,0,2,4,42,10
Matías Vecino,URU,MF,Lazio,33-073,1991,2.4,150,10,27,96,29,3,150,1,0,0.0,1,100.0,118,675,318,5,7,0,1,1,113,3
Kristoffer Velde,NOR,MF,Olympiacos,25-057,1999,0.1,2,0,0,0,2,0,2,0,0,,0,,2,4,2,0,0,0,0,0,2,1
Micky van de Ven,NED,DF,Tottenham,23-200,2001,1.0,63,4,22,41,0,0,63,0,0,,0,,38,101,45,0,0,0,0,0,46,0
Olivier Verdon,BEN,DF,Ludogorets,29-031,1995,3.0,174,33,123,47,5,1,174,1,0,0.0,1,100.0,122,454,214,1,0,0,1,0,118,0
Jordan Veretout,FRA,MF,Lyon,31-249,1993,0.8,64,2,24,37,4,1,64,0,0,,0,,39,115,17,0,0,0,3,0,46,1
Yari Verschaeren,BEL,MF,Anderlecht,23-116,2001,1.7,104,6,18,47,40,7,104,7,2,28.6,5,71.4,62,336,181,7,5,3,2,2,80,10
Guglielmo Vicario,ITA,GK,Tottenham,28-029,1996,2.0,89,64,87,3,0,0,89,0,0,,0,,56,333,257,0,0,0,0,0,39,0
Caio Vidal,BRA,FW,Ludogorets,24-001,2000,1.5,42,1,13,20,10,4,42,0,0,,0,,29,209,107,4,1,1,1,5,28,3
Fabio Vieira,POR,"MF,FW",Porto,24-159,2000,0.5,17,1,3,7,7,0,17,2,2,100.0,0,0.0,9,36,13,1,1,0,0,0,10,0
Kostiantyn Vivcharenko,UKR,DF,Dynamo Kyiv,22-148,2002,1.0,55,6,17,20,18,0,55,1,0,0.0,1,100.0,28,150,57,1,2,0,1,0,29,1
Daniel Vivian,ESP,DF,Athletic Club,25-113,1999,2.9,207,15,86,118,5,0,207,1,0,0.0,0,0.0,114,568,280,1,1,0,2,4,118,0
Michel Vlap,NED,MF,Twente,27-156,1997,2.1,157,11,37,77,43,7,157,5,1,20.0,4,80.0,81,343,104,2,1,0,2,5,95,9
Nazar Voloshyn,UKR,FW,Dynamo Kyiv,21-141,2003,1.7,46,0,4,24,20,1,46,2,1,50.0,1,50.0,42,244,94,4,2,0,4,2,44,10
Matěj Vydra,CZE,FW,Viktoria Plzeň,32-188,1992,1.4,51,1,3,21,27,6,51,2,0,0.0,2,100.0,17,55,14,0,1,0,3,1,30,6
Kasper Waarst Høgh,DEN,FW,Bodø/Glimt,23-335,2000,1.9,57,1,6,32,20,6,57,5,4,80.0,1,20.0,32,164,88,3,2,2,6,1,46,8
Conrad Wallem,NOR,"DF,FW",Slavia Prague,24-149,2000,1.7,70,2,12,24,35,3,70,2,2,100.0,0,0.0,24,207,136,4,2,0,3,1,42,8
Wout Weghorst,NED,FW,Ajax,32-090,1992,1.2,31,0,0,19,12,3,30,0,0,,0,,20,48,24,0,1,0,0,0,26,7
Timo Werner,GER,"FW,MF",Tottenham,28-244,1996,1.4,70,0,7,12,51,5,70,3,1,33.3,2,66.7,48,274,152,8,3,1,2,0,54,13
Owen Wijndal,NED,FW,Ajax,24-343,1999,0.4,11,2,7,3,1,0,11,0,0,,0,,3,17,3,0,0,0,0,0,4,0
Iñaki Williams,GHA,FW,Athletic Club,30-143,1994,3.0,113,5,10,47,56,11,113,9,3,33.3,6,66.7,79,566,294,12,10,3,9,4,93,24
Nico Williams,ESP,"FW,MF",Athletic Club,22-116,2002,2.2,94,2,12,25,59,12,94,21,9,42.9,11,52.4,67,526,281,12,6,8,3,6,75,24
Willian,BRA,MF,Olympiacos,36-088,1988,0.6,32,0,1,19,12,0,32,2,0,0.0,2,100.0,21,133,45,1,2,0,1,1,24,3
Aslak Witry,NOR,DF,Ludogorets,28-240,1996,3.0,196,16,89,85,26,3,196,1,0,0.0,1,100.0,102,330,123,2,1,0,2,1,97,5
Ricky van Wolfswinkel,NED,FW,Twente,35-283,1989,3.0,105,6,19,46,41,5,105,1,1,100.0,0,0.0,55,276,91,2,2,0,6,2,66,5
Mert Yandaş,TUR,"MF,FW",Fenerbahçe,30-078,1994,0.3,28,0,2,18,8,1,28,0,0,,0,,11,39,22,0,0,0,0,0,19,3
Roman Yaremchuk,UKR,FW,Olympiacos,28-344,1995,0.7,32,0,2,13,18,2,32,3,3,100.0,0,0.0,22,92,29,1,1,0,3,1,26,0
Andriy Yarmolenko,UKR,FW,Dynamo Kyiv,35-013,1989,0.7,38,0,3,15,20,6,38,1,0,0.0,1,100.0,32,183,99,2,5,0,2,0,30,11
Terry Yegbe,GHA,DF,Elfsborg,23-285,2001,3.0,149,34,92,48,10,0,149,0,0,,0,,70,327,139,1,1,0,0,0,67,0
Sagiv Yehezkel,ISR,DF,Maccabi Tel Aviv,29-229,1995,0.2,12,0,3,6,3,0,12,0,0,,0,,8,76,38,1,1,0,2,0,8,2
İsmail Yüksek,TUR,"MF,FW",Fenerbahçe,25-284,1999,0.3,12,0,0,10,3,0,12,1,1,100.0,0,0.0,9,22,6,0,1,0,0,0,9,0
