Player,Nation,Pos,Squad,Age,Born,90s,Touches,TouchesDefPen,TouchesDef3rd,TouchesMid3rd,TouchesAtt3rd,TouchesAttPen,LiveTouches,TakeOnsAtt,TakeOnsSucc,TakeOnsSucc%,TakeOnsTkld,TakeOnsTkld%,Carries,CarryTotDist,CarryPrgDist,PrgCarries,CarriesFinal3rd,CarriesPenArea,Miscontrols,Dispossessed,PassesReceived,PrgPassesReceived
Yuri Ribeiro,POR,DF,Braga,27-286,1997,3.1,267,8,46,130,93,8,267,3,1,33.3,2,66.7,147,532,276,4,6,1,3,3,179,19
Ricardinho,POR,"FW,MF",Santa Clara,26-091,1998,3.3,133,2,13,57,67,8,133,10,6,60.0,4,40.0,78,566,323,12,5,1,4,5,85,14
Riccieli,BRA,DF,Famalicão,26-049,1998,1.5,92,16,53,39,0,0,92,0,0,,0,,62,139,50,0,0,0,0,0,61,0
Omar Richards,ENG,"DF,MF",Rio Ave,26-264,1998,5.5,279,15,86,129,68,2,279,16,6,37.5,9,56.3,140,745,380,6,6,1,7,6,159,25
Rivaldo,,DF,Farense,24-048,2000,4.0,249,19,96,97,59,4,249,8,5,62.5,3,37.5,102,515,349,9,8,2,3,3,117,22
Pablo Roberto,BRA,"FW,MF",Casa Pia,24-357,1999,2.6,117,0,23,45,55,7,117,12,6,50.0,6,50.0,68,353,144,5,2,2,13,1,74,17
Joel Robles,ESP,GK,Estoril,34-141,1990,9.0,321,282,318,2,1,0,321,0,0,,0,,126,615,392,0,0,0,0,0,106,0
Matí­as Rocha,URU,DF,Arouca,23-266,2001,2.9,258,28,127,128,3,3,258,0,0,,0,,160,592,380,0,0,0,0,1,200,0
Rochinha,POR,FW,Famalicão,29-186,1995,6.1,205,4,35,89,86,7,205,28,7,25.0,18,64.3,138,750,328,9,7,3,17,10,140,19
Afonso Rodrigues,POR,FW,Famalicão,22-078,2002,0.0,2,0,0,2,0,0,2,0,0,,0,,1,1,0,0,0,0,0,0,1,0
Ivo Rodrigues,POR,"MF,FW",Arouca,29-220,1995,5.4,265,10,47,106,115,16,265,23,11,47.8,10,43.5,182,977,442,11,17,4,16,21,194,28
Luís Carlos Rocha Rodrigues,POR,DF,Santa Clara,38-084,1986,8.0,420,37,237,175,10,5,420,1,1,100.0,0,0.0,222,949,414,1,0,0,2,1,272,0
Rafael Rodrigues,POR,DF,AVS Futebol,22-252,2002,1.6,106,8,49,34,24,0,106,2,2,100.0,0,0.0,46,176,70,2,2,0,1,2,56,9
Ignacio Rodríguez,URU,DF,AVS Futebol,20-361,2003,0.1,6,2,5,1,0,0,6,0,0,,0,,2,2,0,0,0,0,0,0,1,0
Benjamín Rollheiser,ARG,"MF,FW",Benfica,24-226,2000,1.2,99,0,9,45,47,3,99,6,3,50.0,2,33.3,67,333,131,3,3,0,3,3,78,14
Baptiste Roux,FRA,"DF,MF",AVS Futebol,24-345,1999,8.9,517,81,280,223,15,3,517,1,0,0.0,1,100.0,231,823,338,1,1,0,2,0,326,1
Alan Ruiz,ARG,"MF,FW",Estrela,31-078,1993,4.3,297,7,30,174,96,6,297,16,11,68.8,5,31.3,151,613,267,8,3,0,11,5,192,13
Gustavo sá,POR,MF,Famalicão,19-360,2004,7.0,320,6,55,164,107,18,320,18,7,38.9,9,50.0,201,1047,411,10,10,4,12,7,230,29
Josué Sá,POR,DF,Gil Vicente FC,32-141,1992,0.4,18,2,9,6,3,0,18,0,0,,0,,13,109,86,1,1,0,0,0,12,0
Safira,BRA,FW,Santa Clara,29-233,1995,7.0,212,5,20,108,86,21,210,7,0,0.0,5,71.4,91,409,171,5,4,0,15,10,140,24
Sala,ESP,FW,Estoril,21-179,2003,1.1,46,4,7,23,16,3,46,3,1,33.3,2,66.7,31,142,26,1,3,0,4,4,32,10
Samu,POR,MF,Vitória,28-198,1996,5.8,278,4,22,132,126,12,278,6,1,16.7,5,83.3,119,428,175,5,2,3,8,8,181,25
Renato Sanches,POR,MF,Benfica,27-079,1997,0.9,92,0,14,54,25,0,92,3,2,66.7,1,33.3,55,301,230,5,3,0,2,3,67,1
Caio Santana,BRA,"FW,MF",Estrela,20-228,2004,1.0,61,2,17,19,25,3,61,5,1,20.0,4,80.0,32,152,68,3,1,1,8,3,33,6
Aderlan Santos,BRA,DF,Rio Ave,35-210,1989,9.7,603,103,364,225,16,9,603,0,0,,0,,282,1130,417,2,1,0,3,0,333,0
Bruno Santos,POR,FW,Farense,21-203,2003,0.6,20,0,3,6,11,3,20,3,0,0.0,3,100.0,7,34,4,0,0,0,0,2,10,2
Gabriel Santos,BRA,"FW,MF",Nacional,25-234,1999,1.0,34,0,9,12,14,5,34,5,0,0.0,3,60.0,19,182,90,3,2,1,5,0,23,4
Léo Santos,BRA,DF,Nacional,25-332,1998,2.2,107,30,77,28,3,3,107,0,0,,0,,54,201,97,0,0,0,1,0,65,1
Nuno Santos,POR,"MF,DF",Sporting CP,29-266,1995,3.9,309,8,39,103,169,10,309,2,0,0.0,1,50.0,174,697,369,13,2,3,4,1,206,59
Nuno Santos,POR,"MF,FW",Vitória,25-248,1999,5.8,255,6,28,124,105,19,255,7,2,28.6,5,71.4,152,713,318,8,3,3,11,5,188,38
Pedro Santos,POR,"MF,FW",Arouca,24-024,2000,2.6,185,6,54,96,37,4,185,3,2,66.7,1,33.3,105,560,216,5,2,0,3,1,134,13
Pedro Santos,POR,"FW,MF",Moreirense,21-269,2003,2.0,71,2,8,29,36,3,71,2,0,0.0,2,100.0,33,114,35,1,1,1,6,1,38,8
Guilherme Schettine,BRA,FW,Moreirense,29-026,1995,3.2,90,4,10,41,40,12,90,6,3,50.0,3,50.0,47,304,172,8,6,3,8,4,65,9
Andreas Schjelderup,NOR,FW,Benfica,20-157,2004,0.4,19,0,2,5,12,4,19,3,0,0.0,3,100.0,14,61,18,1,0,1,0,2,14,2
Telasco Segovia,VEN,MF,Casa Pia,21-217,2003,4.1,254,9,47,159,51,7,254,9,5,55.6,3,33.3,137,641,229,4,2,1,3,8,164,9
Patrick Sequeira,CRC,GK,Casa Pia,25-249,1999,9.0,317,292,317,0,0,0,317,0,0,,0,,165,753,506,0,0,0,0,0,120,0
Serginho,POR,MF,Santa Clara,24-340,1999,0.9,95,2,16,50,30,3,95,4,1,25.0,3,75.0,55,363,237,2,1,0,2,1,61,5
Sidney,BRA,DF,Santa Clara,27-293,1997,10.0,620,34,262,317,48,10,620,4,2,50.0,2,50.0,305,1349,699,7,8,0,3,4,359,6
Alysson Silva,BRA,DF,Santa Clara,22-040,2002,1.8,120,5,53,66,2,0,120,1,0,0.0,1,100.0,92,402,259,0,1,0,2,0,94,0
António Silva,POR,DF,Benfica,21-006,2003,5.0,403,23,167,213,26,5,403,3,2,66.7,1,33.3,280,1485,929,9,9,0,0,1,292,0
Gustavo da Silva,BRA,"FW,MF",Vitória,25-157,1999,2.0,79,8,16,18,46,9,79,5,0,0.0,5,100.0,36,205,86,3,4,1,4,1,38,13
Joel silva,POR,"MF,FW",Boavista,21-268,2003,9.6,376,15,92,179,112,9,376,15,7,46.7,6,40.0,196,909,433,16,9,1,12,9,203,40
Luís Manuel Costa Silva,POR,MF,AVS Futebol,32-037,1992,1.0,31,3,5,17,9,1,31,1,1,100.0,0,0.0,19,53,24,1,0,0,2,2,26,2
Raul Silva,BRA,DF,Farense,35-001,1989,3.8,170,21,97,63,12,4,170,0,0,,0,,81,438,284,4,4,0,1,0,100,3
Tiago Silva,POR,MF,Vitória,31-156,1993,8.2,649,12,111,421,127,3,648,9,5,55.6,4,44.4,364,1566,657,6,4,0,12,2,443,13
Tomás Silva,POR,"DF,MF",Boavista,18-164,2006,0.4,16,2,7,6,3,0,16,0,0,,0,,5,6,2,0,0,0,0,1,9,1
David Simão,POR,MF,Arouca,34-174,1990,8.8,607,17,150,355,105,1,607,11,8,72.7,2,18.2,329,1169,559,3,4,0,6,9,447,17
Sphephelo Sithole,RSA,"FW,MF",Gil Vicente FC,25-247,1999,0.6,25,2,10,9,6,0,25,0,0,,0,,16,80,36,1,0,0,0,0,16,0
Filipe Soares,POR,MF,Farense,25-169,1999,2.3,74,1,20,42,14,2,74,4,1,25.0,2,50.0,37,261,129,4,2,0,2,4,44,1
Lucas Soares,BRA,MF,Santa Clara,26-185,1998,4.7,214,5,47,96,72,5,214,9,2,22.2,7,77.8,103,635,344,10,9,1,7,3,116,21
Rafa Soares,POR,DF,Famalicão,29-180,1995,3.4,217,12,85,66,67,7,217,0,0,,0,,101,322,158,3,3,0,4,1,124,22
Djibril Soumaré,SEN,MF,Nacional,21-303,2003,1.2,52,7,20,28,4,0,52,0,0,,0,,9,45,11,0,0,0,4,0,15,0
André Sousa,POR,"MF,DF",Nacional,34-119,1990,0.6,36,1,10,20,7,1,36,0,0,,0,,20,94,50,1,1,1,1,0,20,1
Dyego Sousa,POR,FW,Nacional,35-052,1989,0.3,3,0,0,0,3,1,3,1,0,0.0,1,100.0,4,9,4,0,0,0,0,0,4,1
Miguel Sousa,POR,MF,Casa Pia,26-047,1998,4.3,237,5,33,151,58,10,237,13,6,46.2,7,53.8,115,448,243,8,3,2,6,3,151,20
Vasco Sousa,POR,MF,Porto,21-216,2003,3.4,181,2,23,89,71,3,181,4,2,50.0,1,25.0,108,440,182,4,6,1,8,6,125,10
Gabriel Airton de Souza,BRA,FW,Moreirense,28-221,1996,5.3,152,1,28,60,70,13,152,20,10,50.0,10,50.0,108,773,465,16,13,7,17,5,117,32
Jerry St. Juste,NED,DF,Sporting CP,28-017,1996,0.7,39,1,14,24,1,0,39,0,0,,0,,36,139,77,1,0,0,0,0,34,0
Max Svensson,ESP,"FW,MF",Casa Pia,,,5.2,171,1,24,82,75,10,171,20,9,45.0,10,50.0,102,731,296,12,8,3,18,12,119,21
Morlaye Sylla,GUI,FW,Arouca,26-101,1998,7.8,341,9,49,164,130,12,341,10,5,50.0,5,50.0,190,1051,529,18,18,1,16,12,246,38
Sidnei Tavares,POR,MF,Moreirense,23-037,2001,4.5,172,11,49,96,30,4,172,5,3,60.0,2,40.0,104,631,285,4,5,0,7,5,103,3
Duplexe Tchamba,CMR,DF,Casa Pia,26-118,1998,3.8,226,25,107,113,10,7,226,1,0,0.0,1,100.0,103,387,184,1,0,0,4,1,133,0
João Teixeira,POR,MF,Gil Vicente FC,30-273,1994,0.5,37,1,4,18,16,1,37,0,0,,0,,26,171,49,2,1,0,4,3,27,2
Jorge Teixeira,POR,"DF,FW",AVS Futebol,38-070,1986,1.6,73,12,38,29,6,6,73,0,0,,0,,33,143,83,0,0,0,1,0,42,1
Nigel Thomas,NED,"FW,MF",Nacional,23-278,2001,5.3,160,6,25,54,85,9,160,6,0,0.0,6,100.0,87,584,265,12,7,3,12,4,102,33
Demir Tıknaz,TUR,MF,Rio Ave,20-080,2004,2.6,177,13,49,106,22,3,177,4,2,50.0,1,25.0,91,424,223,2,2,0,4,0,103,2
Tomané,POR,FW,Farense,32-013,1992,4.0,126,9,12,60,54,20,126,8,3,37.5,3,37.5,57,247,111,4,1,2,15,5,84,13
Tomé,POR,GK,Boavista,17-325,2006,2.0,53,45,53,0,0,0,53,0,0,,0,,11,65,46,0,0,0,0,0,7,0
João Tomé,POR,"MF,DF",Rio Ave,21-267,2003,3.0,146,9,62,52,33,3,146,4,1,25.0,2,50.0,55,288,197,5,2,0,7,1,65,11
Mirko Topić,SRB,MF,Famalicão,23-274,2001,9.8,589,30,221,313,60,7,589,11,6,54.5,5,45.5,355,1872,824,10,6,1,14,7,381,14
Diogo Travassos,POR,DF,Estrela,20-219,2004,3.3,209,4,60,97,58,2,209,11,5,45.5,5,45.5,70,582,275,9,4,0,6,2,77,8
Alfonso Trezza,URU,"FW,MF",Arouca,25-136,1999,5.9,169,6,30,57,82,12,169,9,2,22.2,7,77.8,94,507,180,11,3,5,11,9,107,43
Francisco Trincão,POR,"FW,MF",Sporting CP,24-312,1999,9.4,451,5,32,156,271,55,451,57,34,59.6,21,36.8,305,2172,1078,41,18,16,18,12,356,75
Anatolii Trubin,UKR,GK,Benfica,23-096,2001,9.0,211,184,210,1,0,0,211,0,0,,0,,128,497,296,0,0,0,0,0,103,0
Ulisses,BRA,DF,Nacional,25-038,1999,6.7,347,45,229,109,11,5,347,5,4,80.0,1,20.0,186,857,465,3,3,0,6,2,209,1
Alan Varela,ARG,MF,Porto,23-124,2001,9.1,695,18,99,435,166,1,695,5,0,0.0,4,80.0,379,1563,787,7,14,0,8,3,508,11
Bruno Varela,CPV,GK,Vitória,30-001,1994,10.0,351,290,350,0,1,1,351,0,0,,0,,182,861,501,0,0,0,1,0,169,0
Nilton Varela,POR,"DF,MF",Estrela,23-164,2001,8.8,476,18,145,222,114,7,476,27,10,37.0,16,59.3,193,972,528,12,8,2,19,3,239,30
Danilo Veiga,POR,"DF,MF",Estrela,22-041,2002,7.4,441,36,145,202,100,3,441,11,6,54.5,5,45.5,181,867,410,9,11,0,12,5,218,19
Eric Veiga,LUX,"MF,FW",AVS Futebol,27-261,1997,1.6,36,2,8,12,16,2,36,1,1,100.0,0,0.0,24,118,79,3,0,0,1,1,28,4
Jhon Velásquez,COL,"FW,MF",Farense,29-187,1995,0.2,17,0,2,6,9,1,17,0,0,,0,,4,15,3,0,0,0,0,0,8,2
Ricardo Velho,POR,GK,Farense,26-077,1998,10.0,366,324,365,1,0,0,366,0,0,,0,,175,998,572,0,0,0,2,0,130,0
Frederico Venâncio,POR,DF,Santa Clara,31-275,1993,8.7,511,55,284,217,10,5,511,1,0,0.0,1,100.0,273,1145,432,2,1,0,2,0,325,0
Paulo Victor,BRA,"DF,MF",Farense,23-206,2001,1.8,113,5,39,56,20,4,113,11,6,54.5,4,36.4,45,240,133,2,0,0,3,1,53,8
Fabio Vieira,POR,"FW,MF",Porto,24-159,2000,1.9,108,4,18,43,47,7,108,1,0,0.0,1,100.0,60,269,77,1,2,0,2,2,80,10
Gabriel Vieira,BRA,"FW,MF",Santa Clara,22-228,2002,9.0,345,4,28,115,213,49,345,34,17,50.0,15,44.1,185,1323,645,23,19,16,38,14,209,58
Mikel Villanueva,VEN,DF,Vitória,31-205,1993,6.0,438,37,233,202,5,3,438,3,3,100.0,0,0.0,278,1234,617,2,0,0,1,2,339,0
Marcos Vinicios Sorriso,BRA,FW,Famalicão,23-256,2001,5.3,210,2,43,85,84,13,210,13,4,30.8,9,69.2,104,524,235,9,9,4,16,14,135,31
Vinícius,BRA,"FW,MF",Santa Clara,25-182,1999,7.1,208,0,23,88,104,27,208,14,8,57.1,4,28.6,111,619,342,13,7,5,21,10,126,36
Bernardo Vital,POR,MF,Estoril,23-312,2000,0.3,17,0,4,10,3,2,17,0,0,,0,,3,17,0,0,0,0,0,0,8,0
Zé Vitor,BRA,DF,Nacional,23-270,2001,9.0,522,75,326,182,17,12,522,5,3,60.0,2,40.0,249,1418,913,3,1,0,2,0,314,0
Marious Vrousai,GRE,"MF,DF",Rio Ave,26-126,1998,9.0,544,37,173,225,153,25,544,27,13,48.1,13,48.1,259,1196,600,17,15,2,18,7,298,47
Ilija Vukotić,MNE,MF,Boavista,25-303,1999,7.3,270,10,45,163,65,8,270,6,3,50.0,2,33.3,125,552,290,6,7,0,3,7,156,11
Wendell,BRA,DF,Porto,31-108,1993,0.3,20,0,1,10,10,2,20,1,1,100.0,0,0.0,15,89,61,1,0,0,0,0,13,0
Weverson,BRA,DF,Arouca,24-123,2000,3.1,133,11,37,53,43,6,133,3,2,66.7,1,33.3,64,311,152,4,4,1,5,1,77,18
Xeka,POR,MF,Estoril,29-361,1994,1.4,68,4,21,40,7,1,68,2,0,0.0,2,100.0,33,124,46,0,0,0,2,2,39,1
Güven Yalçın,TUR,"FW,MF",Arouca,25-292,1999,2.6,74,1,4,35,36,12,74,4,1,25.0,3,75.0,45,184,73,3,3,2,8,3,51,13
Zaydou Youssouf,FRA,MF,Famalicão,25-117,1999,9.3,522,10,150,294,85,7,522,19,11,57.9,7,36.8,311,1261,502,5,4,0,18,14,349,19
Yassir Zabiri,MAR,"FW,MF",Famalicão,19-256,2005,0.5,20,0,1,7,12,2,20,0,0,,0,,10,28,5,0,1,0,0,4,12,4
Rodrigo Zalazar,URU,"MF,FW",Braga,25-085,1999,4.6,277,3,12,128,141,25,277,18,10,55.6,7,38.9,164,970,550,24,9,4,12,5,195,31
Vinícius Zanocelo,BRA,MF,Estoril,23-280,2001,10.0,522,28,151,334,43,2,522,5,2,40.0,3,60.0,265,1176,509,4,6,0,6,4,361,8
Ivan Zlobin,RUS,GK,Famalicão,27-243,1997,9.0,285,259,283,2,0,0,285,0,0,,0,,144,568,241,0,0,0,0,0,121,0
Nermin Zolotić,BIH,DF,Casa Pia,31-121,1993,6.0,353,56,182,166,7,2,353,2,2,100.0,0,0.0,187,947,636,6,0,0,3,0,204,0
