Player,Nation,Pos,Squad,Age,Born,MatchesPlayed,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKattempted,CardY,CardR,xG,npxG,xAG,npxG+xAG,PrgCarries,PrgPasses,PrgReceived,G/90,A/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Abner,BRA,DF,,20-180,2004,3,1,108,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Luiz Adriano,BRA,FW,,37-187,1987,8,1,202,2.2,0,1,1,0,0,0,1,0,0.1,0.1,0.1,0.2,1,4,9,0.00,0.45,0.45,0.00,0.45,0.06,0.04,0.09,0.06,0.09
Adryelson,BRA,DF,(RJ),26-207,1998,1,1,74,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,9,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Adson,BRA,FW,da Gama,24-010,2000,20,14,"1,224",13.6,2,1,3,2,0,0,2,0,1.5,1.5,2.6,4.1,42,72,80,0.15,0.07,0.22,0.15,0.22,0.11,0.19,0.30,0.11,0.30
Lucas Alario,ARG,"FW,MF",,32-008,1992,15,6,638,7.1,0,0,0,0,0,0,4,0,1.9,1.9,0.1,2.0,0,7,22,0.00,0.00,0.00,0.00,0.00,0.27,0.02,0.29,0.27,0.29
Carlos Alberto,BRA,FW,(RJ),22-185,2002,6,2,205,2.3,1,0,1,1,0,0,0,0,1.6,1.6,0.1,1.6,6,3,5,0.44,0.00,0.44,0.44,0.44,0.69,0.03,0.72,0.69,0.72
Yuri Alberto,BRA,FW,,23-212,2001,22,18,"1,659",18.4,7,3,10,5,2,2,5,1,5.6,4.0,1.7,5.7,32,22,128,0.38,0.16,0.54,0.27,0.43,0.30,0.09,0.39,0.22,0.31
Carlos Alcaraz,ARG,MF,,21-321,2002,4,2,214,2.4,1,1,2,0,1,1,0,1,1.1,0.3,0.1,0.4,8,11,12,0.42,0.42,0.84,0.00,0.42,0.45,0.06,0.51,0.12,0.18
Alerrandro,BRA,FW,,24-278,2000,26,24,"1,700",18.9,7,4,11,4,3,3,3,0,6.1,3.7,2.2,5.9,10,34,62,0.37,0.21,0.58,0.21,0.42,0.32,0.11,0.44,0.20,0.31
Caio Alexandre,BRA,MF,,25-235,1999,28,27,"2,252",25.0,2,0,2,2,0,0,6,0,0.9,0.9,1.9,2.8,65,181,38,0.08,0.00,0.08,0.08,0.08,0.04,0.07,0.11,0.04,0.11
Matheus Alexandre,BRA,DF,,25-192,1999,22,21,"1,734",19.3,0,0,0,0,0,0,6,0,0.2,0.2,0.4,0.6,19,69,51,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
Alexsander,BRA,MF,,21-008,2003,15,7,791,8.8,0,1,1,0,0,0,4,0,0.4,0.4,0.9,1.3,15,36,24,0.00,0.11,0.11,0.00,0.11,0.04,0.10,0.15,0.04,0.15
Alisson,BRA,GK,,29-130,1995,4,3,296,3.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alisson,BRA,"DF,MF",Mineiro,19-025,2005,11,4,479,5.3,0,0,0,0,0,0,0,0,1.2,1.2,0.3,1.4,20,23,62,0.00,0.00,0.00,0.00,0.00,0.22,0.05,0.27,0.22,0.27
Alisson,BRA,MF,Paulo,31-113,1993,16,16,"1,353",15.0,1,2,3,1,0,0,4,0,0.5,0.5,0.5,1.0,16,87,20,0.07,0.13,0.20,0.07,0.20,0.04,0.03,0.07,0.04,0.07
Allan,BRA,MF,,27-227,1997,21,14,"1,217",13.5,0,0,0,0,0,0,5,0,0.2,0.2,0.5,0.7,14,66,10,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05
Allan,BRA,MF,(RJ),33-282,1991,9,2,276,3.1,0,1,1,0,0,0,2,0,0.0,0.0,0.2,0.2,2,12,4,0.00,0.33,0.33,0.00,0.33,0.01,0.05,0.06,0.01,0.06
Allano,BRA,"FW,MF",,29-175,1995,20,11,"1,058",11.8,0,2,2,0,0,0,9,2,1.7,1.7,1.8,3.5,55,51,118,0.00,0.17,0.17,0.00,0.17,0.15,0.15,0.30,0.15,0.30
Thiago Almada,ARG,"FW,MF",(RJ),23-173,2001,8,7,586,6.5,1,0,1,1,0,1,0,0,1.8,1.0,0.8,1.8,25,53,43,0.15,0.00,0.15,0.15,0.15,0.27,0.12,0.40,0.15,0.27
Júnior Alonso,PAR,DF,Mineiro,31-250,1993,9,9,776,8.6,1,0,1,1,0,0,2,0,0.2,0.2,0.0,0.3,15,42,5,0.12,0.00,0.12,0.12,0.12,0.03,0.00,0.03,0.03,0.03
Anderson,BRA,GK,,26-225,1998,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Felipe Anderson,BRA,"FW,MF",,31-184,1993,12,8,763,8.5,2,1,3,2,0,0,0,0,1.5,1.5,2.3,3.8,34,30,76,0.24,0.12,0.35,0.24,0.35,0.17,0.28,0.45,0.17,0.45
Kervin Andrade,VEN,MF,,19-186,2005,10,4,415,4.6,1,1,2,1,0,0,2,0,1.0,1.0,1.0,2.1,4,12,36,0.22,0.22,0.43,0.22,0.43,0.22,0.23,0.45,0.22,0.45
Rodrigo Andrade,BRA,"MF,FW",,27-134,1997,6,4,385,4.3,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,6,15,12,0.00,0.00,0.00,0.00,0.00,0.06,0.05,0.11,0.06,0.11
André,BRA,MF,,23-092,2001,12,12,"1,072",11.9,0,1,1,0,0,0,5,0,0.1,0.1,0.1,0.2,9,64,7,0.00,0.08,0.08,0.00,0.08,0.01,0.01,0.02,0.01,0.02
José Andrés Martínez,VEN,MF,,30-070,1994,5,5,381,4.2,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.2,4,22,3,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
Wilker Ángel,VEN,DF,,31-212,1993,11,10,879,9.8,1,0,1,1,0,0,2,0,0.5,0.5,0.0,0.5,1,15,3,0.10,0.00,0.10,0.10,0.10,0.05,0.00,0.05,0.05,0.05
Anthoni,BRA,GK,,22-267,2002,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marcos Antônio,BRA,MF,Paulo,24-125,2000,5,4,368,4.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,6,19,6,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Guilherme Arana,BRA,DF,Mineiro,27-185,1997,14,11,"1,122",12.5,1,1,2,1,0,0,4,0,0.6,0.6,0.9,1.5,40,84,106,0.08,0.08,0.16,0.08,0.16,0.04,0.07,0.12,0.04,0.12
Charles Aránguiz,CHI,MF,,35-182,1989,7,2,287,3.2,0,0,0,0,0,0,2,0,0.4,0.4,0.1,0.5,1,9,10,0.00,0.00,0.00,0.00,0.00,0.14,0.02,0.16,0.14,0.16
Luiz Araújo,BRA,"FW,MF",,28-136,1996,23,15,"1,505",16.7,3,5,8,3,0,0,3,0,2.1,2.1,4.6,6.7,52,70,119,0.18,0.30,0.48,0.18,0.48,0.13,0.27,0.40,0.13,0.40
Matheus Araújo,BRA,MF,,22-147,2002,4,0,43,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Michel Araujo,URU,"DF,FW",Paulo,28-018,1996,18,9,819,9.1,0,1,1,0,0,0,4,0,1.2,1.2,1.7,2.8,22,44,47,0.00,0.11,0.11,0.00,0.11,0.13,0.18,0.31,0.13,0.31
Alexander Aravena,CHI,"FW,MF",,22-040,2002,9,4,314,3.5,2,1,3,2,0,0,0,0,1.0,1.0,0.6,1.6,5,6,27,0.57,0.29,0.86,0.57,0.86,0.29,0.18,0.46,0.29,0.46
Robert Arboleda,ECU,DF,Paulo,32-360,1991,24,23,"2,044",22.7,2,0,2,2,0,0,3,0,1.0,1.0,0.5,1.5,1,37,2,0.09,0.00,0.09,0.09,0.09,0.04,0.02,0.06,0.04,0.06
Lucas Arcanjo,BRA,GK,,26-069,1998,28,28,"2,520",28.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Matias Arezo,URU,"FW,MF",,21-330,2002,6,0,75,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.3,0,2,7,0.00,0.00,0.00,0.00,0.00,0.29,0.03,0.32,0.29,0.32
Jhon Arias,COL,FW,,27-025,1997,18,18,"1,612",17.9,4,2,6,4,0,0,4,0,2.9,2.9,1.9,4.8,69,52,124,0.22,0.11,0.33,0.22,0.33,0.16,0.10,0.27,0.16,0.27
Santiago Arias,COL,DF,,32-277,1992,18,17,"1,550",17.2,0,1,1,0,0,0,2,1,0.5,0.5,2.6,3.1,45,95,146,0.00,0.06,0.06,0.00,0.06,0.03,0.15,0.18,0.03,0.18
Arthur,BRA,FW,,26-105,1998,21,14,"1,273",14.1,2,1,3,2,0,0,1,0,1.6,1.6,0.8,2.5,48,35,130,0.14,0.07,0.21,0.14,0.21,0.11,0.06,0.17,0.11,0.17
Arthur,BRA,FW,,32-123,1992,26,14,"1,355",15.1,5,1,6,5,0,0,3,0,4.8,4.8,1.5,6.3,9,23,74,0.33,0.07,0.40,0.33,0.40,0.32,0.10,0.42,0.32,0.42
Arthur,BRA,FW,,21-218,2003,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Arthur,BRA,"FW,MF",Bull Bragantino,21-218,2003,4,0,101,1.1,0,0,0,0,0,0,1,0,0.1,0.1,1.0,1.1,0,1,4,0.00,0.00,0.00,0.00,0.00,0.06,0.88,0.94,0.06,0.94
Filipe Augusto,BRA,MF,,31-065,1993,12,3,390,4.3,0,0,0,0,0,0,4,0,0.3,0.3,0.1,0.3,2,14,6,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.07,0.06,0.07
Renato Augusto,BRA,"MF,FW",,36-251,1988,12,2,317,3.5,1,0,1,1,0,0,0,0,0.4,0.4,0.1,0.6,7,18,8,0.28,0.00,0.28,0.28,0.28,0.13,0.03,0.16,0.13,0.16
Yarlen Augusto,BRA,MF,(RJ),18-239,2006,4,0,79,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,0,6,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Pablo Baianinho,BRA,"MF,DF",,21-074,2003,2,0,29,0.3,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,0,2,0.00,0.00,0.00,0.00,0.00,0.16,0.09,0.26,0.16,0.26
Gabriel Baralhas,BRA,MF,Goianiense,26-006,1998,25,23,"1,763",19.6,1,2,3,1,0,0,6,0,2.0,2.0,1.7,3.6,14,85,48,0.05,0.10,0.15,0.05,0.15,0.10,0.08,0.18,0.10,0.18
Danilo Barbosa,BRA,MF,(RJ),28-231,1996,24,14,"1,143",12.7,3,1,4,3,0,0,4,0,1.3,1.3,0.4,1.7,9,53,13,0.24,0.08,0.31,0.24,0.31,0.10,0.03,0.13,0.10,0.13
Diogo Barbosa,BRA,DF,,32-060,1992,17,12,"1,133",12.6,0,0,0,0,0,0,6,0,0.0,0.0,0.5,0.5,28,53,45,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
Gabriel Barbosa,BRA,"FW,MF",,28-047,1996,14,3,481,5.3,2,1,3,1,1,1,2,0,3.0,2.2,0.5,2.7,13,18,26,0.37,0.19,0.56,0.19,0.37,0.55,0.10,0.65,0.40,0.50
Lucas Barbosa,BRA,FW,,23-237,2001,25,24,"1,883",20.9,4,1,5,4,0,0,9,1,4.3,4.3,2.2,6.5,47,69,124,0.19,0.05,0.24,0.19,0.24,0.20,0.10,0.30,0.20,0.30
Alexander Barboza,ARG,DF,(RJ),29-214,1995,19,16,"1,404",15.6,0,1,1,0,0,0,6,1,0.4,0.4,0.9,1.3,8,57,6,0.00,0.06,0.06,0.00,0.06,0.03,0.06,0.08,0.03,0.08
Mateo Barcia,URU,"MF,FW",,23-240,2001,4,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Álvaro Barreal,ARG,"MF,FW",,24-060,2000,22,13,"1,181",13.1,2,4,6,2,0,0,5,0,1.9,1.9,1.6,3.4,16,53,87,0.15,0.30,0.46,0.15,0.46,0.14,0.12,0.26,0.14,0.26
Barreto,BRA,MF,,28-311,1995,22,22,"1,759",19.5,2,1,3,2,0,0,3,0,2.4,2.4,0.6,3.0,15,77,29,0.10,0.05,0.15,0.10,0.15,0.12,0.03,0.15,0.12,0.15
Gabriel Barros,BRA,"FW,MF",Goianiense,22-357,2001,2,1,79,0.9,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0,3,4,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
Bastos,ANG,DF,(RJ),33-203,1991,27,26,"2,257",25.1,3,0,3,3,0,0,5,0,1.1,1.1,0.1,1.1,9,86,4,0.12,0.00,0.12,0.12,0.12,0.04,0.00,0.05,0.04,0.05
Rodrigo Battaglia,ARG,"DF,MF",Mineiro,33-096,1991,21,21,"1,835",20.4,0,0,0,0,0,0,7,2,0.4,0.4,0.1,0.5,18,70,6,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
José Luis Rodríguez Bebanz,URU,"DF,FW",da Gama,27-216,1997,13,5,509,5.7,0,1,1,0,0,0,0,0,0.2,0.2,1.2,1.4,12,25,46,0.00,0.18,0.18,0.00,0.18,0.04,0.21,0.25,0.04,0.25
Muriel Becker,BRA,GK,,37-245,1987,1,1,90,1.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ramiro Benetti,BRA,MF,,31-147,1993,21,13,"1,081",12.0,1,0,1,1,0,0,2,0,0.5,0.5,0.6,1.2,7,40,27,0.08,0.00,0.08,0.08,0.08,0.04,0.05,0.10,0.04,0.10
Bento,BRA,GK,Paranaense,25-128,1999,7,7,630,7.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alexandro Bernabei,ARG,DF,,24-022,2000,14,14,"1,253",13.9,2,2,4,2,0,0,1,0,0.9,0.9,2.6,3.5,36,66,53,0.14,0.14,0.29,0.14,0.29,0.07,0.19,0.25,0.07,0.25
Facundo Bernal,URU,MF,,21-056,2003,7,5,455,5.1,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.2,2,15,2,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.05,0.03,0.05
Bernard,BRA,"MF,FW",Mineiro,32-038,1992,10,7,576,6.4,0,0,0,0,0,0,1,0,0.4,0.4,1.2,1.6,20,38,56,0.00,0.00,0.00,0.00,0.00,0.07,0.19,0.25,0.07,0.25
Raul Bicalho,BRA,DF,,25-175,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Matheus Bidu,BRA,DF,,25-165,1999,14,8,773,8.6,1,0,1,1,0,0,2,0,0.6,0.6,0.6,1.2,21,36,28,0.12,0.00,0.12,0.12,0.12,0.07,0.07,0.13,0.07,0.13
Biel,BRA,"FW,MF",,23-198,2001,20,3,691,7.7,4,4,8,4,0,0,2,0,3.8,3.8,3.0,6.8,31,31,79,0.52,0.52,1.04,0.52,1.04,0.50,0.39,0.89,0.50,0.89
Biro,BRA,"MF,DF",,20-179,2004,3,0,16,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,3,3,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.51,0.51,0.51
Damián Bobadilla,PAR,MF,Paulo,23-097,2001,17,14,"1,015",11.3,1,0,1,1,0,0,3,0,0.9,0.9,0.8,1.7,7,57,13,0.09,0.00,0.09,0.09,0.09,0.08,0.07,0.15,0.08,0.15
Yannick Bolasie,COD,FW,,35-145,1989,25,21,"1,808",20.1,6,3,9,6,0,0,3,0,6.7,6.7,0.9,7.6,56,42,130,0.30,0.15,0.45,0.30,0.45,0.33,0.05,0.38,0.33,0.38
Thiago Borbas,URU,FW,Bull Bragantino,22-192,2002,21,9,956,10.6,2,0,2,2,0,0,3,0,2.0,2.0,0.3,2.4,2,12,40,0.19,0.00,0.19,0.19,0.19,0.19,0.03,0.23,0.19,0.23
Marllon Borges,BRA,DF,,32-183,1992,25,25,"2,161",24.0,1,0,1,1,0,0,3,0,1.0,1.0,0.4,1.5,3,48,1,0.04,0.00,0.04,0.04,0.04,0.04,0.02,0.06,0.04,0.06
Pedro Borges,BRA,MF,,27-227,1997,25,12,"1,155",12.8,0,1,1,0,0,0,7,0,0.1,0.1,0.2,0.3,2,51,9,0.00,0.08,0.08,0.00,0.08,0.01,0.02,0.03,0.01,0.03
Rafael Borré,COL,FW,,29-031,1995,14,14,"1,134",12.6,6,1,7,6,0,1,5,0,8.8,8.0,0.7,8.7,12,26,82,0.48,0.08,0.56,0.48,0.56,0.70,0.06,0.75,0.63,0.69
Danilo Boza,BRA,DF,,26-163,1998,23,23,"2,028",22.5,2,0,2,2,0,0,2,0,1.5,1.5,0.1,1.7,16,61,9,0.09,0.00,0.09,0.09,0.09,0.07,0.01,0.07,0.07,0.07
Martin Braithwaite,DEN,FW,,33-133,1991,9,9,713,7.9,5,1,6,5,0,0,0,0,3.6,3.6,1.1,4.7,11,13,43,0.63,0.13,0.76,0.63,0.76,0.46,0.14,0.60,0.46,0.60
Breno,BRA,FW,,28-266,1996,24,21,"1,657",18.4,4,3,7,4,0,0,4,0,4.0,4.0,1.3,5.3,74,39,135,0.22,0.16,0.38,0.22,0.38,0.22,0.07,0.29,0.22,0.29
Breno,BRA,MF,,19-239,2005,20,15,"1,222",13.6,0,0,0,0,0,0,5,0,0.8,0.8,0.4,1.2,15,74,41,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09
José Breno,BRA,MF,,20-132,2004,1,0,9,0.1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Emanuel Brítez,ARG,DF,,32-204,1992,22,22,"1,893",21.0,0,2,2,0,0,0,10,2,1.0,1.0,1.9,2.9,11,50,13,0.00,0.10,0.10,0.00,0.10,0.05,0.09,0.14,0.05,0.14
Bruninho,BRA,"FW,MF",Bull Bragantino,21-216,2003,2,1,79,0.9,0,1,1,0,0,0,0,0,0.2,0.2,0.1,0.2,0,4,7,0.00,1.14,1.14,0.00,1.14,0.18,0.08,0.26,0.18,0.26
Fabrício Bruno,BRA,DF,,28-247,1996,21,20,"1,761",19.6,1,0,1,1,0,0,3,0,0.4,0.4,0.2,0.6,6,79,6,0.05,0.00,0.05,0.05,0.05,0.02,0.01,0.03,0.02,0.03
Fabricio Bustos,ARG,DF,,28-171,1996,11,9,864,9.6,1,1,2,1,0,0,4,0,0.7,0.7,0.8,1.5,12,63,64,0.10,0.10,0.21,0.10,0.21,0.08,0.08,0.16,0.08,0.16
Rafael Cabral,BRA,GK,,34-149,1990,6,5,457,5.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cacá,BRA,DF,,25-174,1999,23,23,"2,053",22.8,3,1,4,3,0,0,4,1,3.4,3.4,0.2,3.6,9,42,1,0.13,0.04,0.18,0.13,0.18,0.15,0.01,0.16,0.15,0.16
Raúl Cáceres,PAR,DF,,33-028,1991,14,10,982,10.9,0,1,1,0,0,0,0,0,0.1,0.1,1.4,1.4,30,26,61,0.00,0.09,0.09,0.00,0.09,0.01,0.12,0.13,0.01,0.13
Caetano,BRA,DF,,25-114,1999,5,4,281,3.1,0,0,0,0,0,0,2,1,0.1,0.1,0.1,0.2,0,8,0,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05
Jonathan Cafu,BRA,"FW,MF",,33-098,1991,22,14,"1,219",13.5,1,2,3,1,0,0,1,0,2.2,2.2,1.0,3.3,35,37,109,0.07,0.15,0.22,0.07,0.22,0.16,0.08,0.24,0.16,0.24
Rodrigo Caio,BRA,DF,,31-060,1993,3,2,197,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,6,2,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Caíque,BRA,GK,,27-077,1997,4,4,353,3.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Calebe,BRA,"FW,MF",,24-169,2000,4,0,47,0.5,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,3,5,4,0.00,0.00,0.00,0.00,0.00,0.32,0.36,0.69,0.32,0.69
Lucas Calegari,BRA,DF,,22-232,2002,2,0,80,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jonathan Calleri,ARG,FW,Paulo,31-023,1993,23,20,"1,692",18.8,5,2,7,5,0,0,6,0,4.4,4.4,1.0,5.4,21,23,93,0.27,0.11,0.37,0.27,0.37,0.24,0.05,0.29,0.24,0.29
Patric Calmon PK,BRA,DF,,30-103,1994,10,7,495,5.5,0,1,1,0,0,0,0,1,0.1,0.1,0.7,0.8,14,22,35,0.00,0.18,0.18,0.00,0.18,0.02,0.12,0.14,0.02,0.14
Gustavo Campanharo,BRA,MF,Goianiense,32-195,1992,2,0,17,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,3,0,0.00,0.00,0.00,0.00,0.00,0.61,0.00,0.61,0.61,0.61
Joel Campbell,CRC,"MF,FW",Goianiense,32-112,1992,8,6,542,6.0,2,0,2,1,1,1,3,0,1.8,1.0,0.5,1.5,21,50,36,0.33,0.00,0.33,0.17,0.17,0.30,0.08,0.38,0.17,0.25
Camutanga,BRA,DF,,31-019,1993,5,5,449,5.0,0,0,0,0,0,0,1,1,0.2,0.2,0.0,0.2,0,10,1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Yerson Candelo,COL,DF,,32-235,1992,2,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.23,0.00,0.23
Luan Cândido,BRA,DF,Bull Bragantino,23-257,2001,21,21,"1,797",20.0,1,0,1,0,1,1,5,0,1.5,0.7,0.1,0.9,7,46,12,0.05,0.00,0.05,0.00,0.00,0.08,0.01,0.08,0.04,0.04
Germán Cano,ARG,FW,,36-257,1988,17,17,"1,253",13.9,2,0,2,2,0,0,3,0,4.8,4.8,1.3,6.1,4,15,29,0.14,0.00,0.14,0.14,0.14,0.34,0.09,0.43,0.34,0.43
Agustín Canobbio,URU,"FW,MF",Paranaense,26-015,1998,16,12,"1,049",11.7,4,1,5,4,0,0,5,1,3.1,3.1,2.2,5.4,43,51,120,0.34,0.09,0.43,0.34,0.43,0.27,0.19,0.46,0.27,0.46
Juninho Capixaba,BRA,"DF,MF",Bull Bragantino,27-102,1997,15,15,"1,183",13.1,0,0,0,0,0,0,3,0,0.7,0.7,0.6,1.4,24,66,44,0.00,0.00,0.00,0.00,0.00,0.06,0.05,0.10,0.06,0.10
Felipe Carballo,URU,MF,,28-012,1996,9,5,478,5.3,0,0,0,0,0,0,3,0,0.4,0.4,0.0,0.4,8,28,25,0.00,0.00,0.00,0.00,0.00,0.07,0.01,0.08,0.07,0.08
Tomás Cardona,ARG,DF,,29-006,1995,16,15,"1,349",15.0,0,0,0,0,0,0,3,0,0.3,0.3,0.0,0.3,11,46,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Edson Carioca,BRA,"FW,MF",,27-104,1997,10,3,350,3.9,1,1,2,1,0,0,0,0,1.2,1.2,0.2,1.3,9,8,20,0.26,0.26,0.51,0.26,0.51,0.37,0.05,0.42,0.37,0.42
Carlinhos,BRA,FW,,27-247,1997,13,5,423,4.7,2,0,2,2,0,0,2,1,2.4,2.4,0.1,2.6,6,1,21,0.43,0.00,0.43,0.43,0.43,0.52,0.03,0.55,0.52,0.55
Antonio Carlos,BRA,DF,,31-223,1993,13,11,"1,080",12.0,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.5,8,40,2,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04
Jan Carlos Hurtado,VEN,FW,Goianiense,24-225,2000,10,7,596,6.6,2,0,2,2,0,0,1,1,1.5,1.5,0.5,2.0,4,6,29,0.30,0.00,0.30,0.30,0.30,0.22,0.08,0.30,0.22,0.30
João Carlos,BRA,"MF,FW",,23-117,2001,5,0,27,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,5,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.35,0.35,0.35
Jean Carlos Vicente,BRA,"MF,FW",,32-244,1992,17,12,896,10.0,4,2,6,4,0,0,2,0,1.6,1.6,2.3,4.0,25,46,35,0.40,0.20,0.60,0.40,0.60,0.17,0.23,0.40,0.17,0.40
André Carrillo,PER,MF,,33-124,1991,4,1,161,1.8,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.5,3,9,4,0.00,0.56,0.56,0.00,0.56,0.08,0.19,0.27,0.08,0.27
Ronie Carrillo,ECU,FW,,28-038,1996,12,8,624,6.9,1,0,1,1,0,0,0,0,0.9,0.9,0.2,1.2,6,10,27,0.14,0.00,0.14,0.14,0.14,0.13,0.04,0.17,0.13,0.17
Gabriel Carvalho,BRA,"FW,MF",,17-060,2007,14,13,958,10.6,1,2,3,1,0,0,3,0,2.5,2.5,3.1,5.6,39,45,132,0.09,0.19,0.28,0.09,0.28,0.24,0.29,0.53,0.24,0.53
Cássio,BRA,GK,,37-132,1987,14,14,"1,260",14.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cássio,BRA,GK,,37-132,1987,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Iury de Castilho,BRA,"FW,MF",,29-040,1995,5,0,124,1.4,1,0,1,1,0,0,1,0,1.2,1.2,0.0,1.2,5,8,8,0.73,0.00,0.73,0.73,0.73,0.85,0.02,0.87,0.85,0.87
Erick Castillo,ECU,"FW,MF",,29-254,1995,9,1,274,3.0,1,0,1,1,0,0,0,0,0.7,0.7,0.0,0.8,5,2,18,0.33,0.00,0.33,0.33,0.33,0.24,0.01,0.25,0.24,0.25
