Player,Nation,Pos,Squad,Age,Born,MatchesPlayed,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKattempted,CardY,CardR,xG,npxG,xAG,npxG+xAG,PrgCarries,PrgPasses,PrgReceived,G/90,A/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Alan Franco,ECU,MF,Atlético Mineiro,26-057,1998,19,15,"1,361",15.1,0,0,0,0,0,0,4,0,1.0,1.0,1.8,2.8,3,48,48,0.00,0.00,0.00,0.00,0.00,0.07,0.12,0.19,0.07,0.19
Alan Franco,ARG,DF,São Paulo,28-006,1996,19,17,"1,483",16.5,0,1,1,0,0,0,6,1,0.9,0.9,0.3,1.2,7,59,5,0.00,0.06,0.06,0.00,0.06,0.06,0.02,0.08,0.06,0.08
Gonzalo Freitas,URU,MF,Atl Goianiense,33-015,1991,8,7,620,6.9,0,0,0,0,0,0,4,0,0.4,0.4,0.2,0.6,1,22,3,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09
Lucas Freitas,BRA,DF,Juventude,23-271,2001,9,8,658,7.3,0,0,0,0,0,0,3,1,0.2,0.2,0.0,0.2,4,16,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Marlon Freitas,BRA,MF,Botafogo (RJ),29-204,1995,24,20,"1,750",19.4,0,4,4,0,0,0,6,0,0.9,0.9,2.5,3.4,24,175,27,0.00,0.21,0.21,0.00,0.21,0.05,0.13,0.18,0.05,0.18
Bruno Fuchs,BRA,DF,Atlético Mineiro,25-199,1999,21,19,"1,670",18.6,0,1,1,0,0,0,9,1,0.6,0.6,1.8,2.3,19,116,5,0.00,0.05,0.05,0.00,0.05,0.03,0.10,0.13,0.03,0.13
Gabriel Fuentes,COL,DF,Fluminense,27-251,1997,3,0,35,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Gabriel,BRA,DF,Bahia,23-164,2001,27,27,"2,430",27.0,0,0,0,0,0,0,4,0,0.9,0.9,0.1,1.0,12,88,3,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.04,0.03,0.04
Gabriel,BRA,MF,Ath Paranaense,32-099,1992,13,11,994,11.0,1,0,1,1,0,0,3,0,0.3,0.3,0.3,0.6,16,94,5,0.09,0.00,0.09,0.09,0.09,0.03,0.02,0.05,0.03,0.05
Gabriel,BRA,MF,Fluminense,31-029,1993,5,3,237,2.6,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,6,17,5,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.07,0.04,0.07
Gabriel,BRA,GK,Juventude,32-020,1992,26,26,"2,294",25.5,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marquinhos Gabriel,BRA,MF,Criciúma,34-088,1990,22,11,939,10.4,0,0,0,0,0,0,4,0,0.5,0.5,1.8,2.4,22,44,53,0.00,0.00,0.00,0.00,0.00,0.05,0.17,0.23,0.05,0.23
Zé Gabriel,BRA,MF,Vasco da Gama,25-270,1999,14,3,457,5.1,0,0,0,0,0,0,3,0,0.8,0.8,0.0,0.9,6,11,5,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.17
Pablo Galdames Millán,CHI,MF,Vasco da Gama,27-292,1996,13,9,786,8.7,0,1,1,0,0,0,3,0,0.1,0.1,0.4,0.5,6,55,18,0.00,0.11,0.11,0.00,0.11,0.02,0.05,0.06,0.02,0.06
Giuliano Galoppo,ARG,MF,São Paulo,25-121,1999,13,3,391,4.3,0,0,0,0,0,0,2,0,0.8,0.8,0.4,1.2,8,26,16,0.00,0.00,0.00,0.00,0.00,0.19,0.09,0.28,0.19,0.28
Léo Gamalho,BRA,FW,Vitória,38-261,1986,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mateo Gamarra,PAR,DF,Ath Paranaense,23-363,2000,15,13,"1,196",13.3,0,0,0,0,0,0,7,0,1.3,1.3,0.2,1.5,4,51,1,0.00,0.00,0.00,0.00,0.00,0.10,0.02,0.11,0.10,0.11
Ganso,BRA,MF,Fluminense,35-005,1989,25,23,"1,775",19.7,3,5,8,3,0,0,10,0,1.6,1.6,3.1,4.7,13,133,58,0.15,0.25,0.41,0.15,0.41,0.08,0.16,0.24,0.08,0.24
García,BRA,"MF,FW",Palmeiras,22-287,2002,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Luan Garcia,BRA,DF,Palmeiras,31-160,1993,3,3,237,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Rodrigo Garro,ARG,"MF,FW",Corinthians,26-287,1998,27,27,"2,278",25.3,5,4,9,4,1,1,8,0,4.4,3.6,4.9,8.5,46,186,128,0.20,0.16,0.36,0.16,0.32,0.17,0.19,0.37,0.14,0.34
Wesley Gasolina,BRA,"DF,MF",Cruzeiro,24-218,2000,2,0,48,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,2,9,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10
Pedro Geromel,BRA,DF,Grêmio,39-026,1985,9,5,539,6.0,0,0,0,0,0,0,3,0,0.4,0.4,0.0,0.4,2,12,0,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
Gerson,BRA,"MF,FW",Flamengo,27-150,1997,27,22,"2,008",22.3,3,4,7,3,0,0,1,0,1.8,1.8,2.7,4.5,60,144,141,0.13,0.18,0.31,0.13,0.31,0.08,0.12,0.20,0.08,0.20
Agustín Giay,ARG,DF,Palmeiras,20-275,2004,7,6,496,5.5,0,0,0,0,0,0,1,0,0.5,0.5,0.2,0.6,11,26,16,0.00,0.00,0.00,0.00,0.00,0.08,0.03,0.11,0.08,0.11
Gilberto,BRA,DF,Bahia,31-224,1993,13,11,929,10.3,1,0,1,1,0,0,1,0,1.2,1.2,0.8,2.0,40,50,97,0.10,0.00,0.10,0.10,0.10,0.12,0.08,0.20,0.12,0.20
Gilberto,BRA,FW,Juventude,35-134,1989,18,12,872,9.7,1,1,2,1,0,0,4,0,2.7,2.7,1.4,4.0,12,11,39,0.10,0.10,0.21,0.10,0.21,0.28,0.14,0.42,0.28,0.42
Luciano Giménez,ARG,"FW,MF",Cuiabá,24-242,2000,6,0,73,0.8,0,0,0,0,0,0,0,1,0.1,0.1,0.0,0.1,0,0,4,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12
Giovane,BRA,"FW,MF",Corinthians,20-328,2003,11,1,274,3.0,1,0,1,1,0,0,1,0,1.0,1.0,0.1,1.1,3,4,28,0.33,0.00,0.33,0.33,0.33,0.33,0.04,0.37,0.33,0.37
Leonardo Godoy,ARG,DF,Ath Paranaense,29-172,1995,18,14,"1,071",11.9,1,1,2,1,0,0,3,0,0.4,0.4,0.6,1.1,14,47,70,0.08,0.08,0.17,0.08,0.17,0.04,0.05,0.09,0.04,0.09
Davi Goes,BRA,MF,Juventude,19-117,2005,2,1,55,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07
Bruno Gomes,BRA,"DF,MF",Internacional,23-196,2001,21,15,"1,347",15.0,1,1,2,1,0,0,2,0,0.5,0.5,0.9,1.4,28,98,58,0.07,0.07,0.13,0.07,0.13,0.03,0.06,0.09,0.03,0.09
Igor Gomes,BRA,MF,Atlético Mineiro,25-214,1999,17,14,"1,098",12.2,1,3,4,0,1,1,5,0,2.1,1.3,1.1,2.4,17,69,54,0.08,0.25,0.33,0.00,0.25,0.17,0.09,0.26,0.11,0.20
Igor Gomes,BRA,DF,Internacional,23-225,2001,13,7,688,7.6,1,1,2,1,0,0,2,0,0.3,0.3,0.1,0.3,8,22,15,0.13,0.13,0.26,0.13,0.26,0.03,0.01,0.04,0.03,0.04
William Gomes,BRA,"FW,MF",São Paulo,18-216,2006,7,3,348,3.9,2,0,2,2,0,0,2,0,1.0,1.0,0.3,1.3,22,11,48,0.52,0.00,0.52,0.52,0.52,0.26,0.08,0.34,0.26,0.34
Gustavo Gómez,PAR,DF,Palmeiras,31-164,1993,19,19,"1,710",19.0,1,2,3,0,1,1,6,0,2.1,1.4,1.8,3.2,6,61,5,0.05,0.11,0.16,0.00,0.11,0.11,0.10,0.21,0.07,0.17
Diego Gonçalves,BRA,"FW,MF",Juventude,30-087,1994,7,0,136,1.5,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,1,2,8,0.66,0.00,0.66,0.66,0.66,0.08,0.01,0.09,0.08,0.09
Mateus Gonçalves Martins,BRA,"MF,FW",Vitória,30-019,1994,4,1,210,2.3,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.5,6,5,14,0.00,0.00,0.00,0.00,0.00,0.07,0.15,0.23,0.07,0.23
Matheus Gonçalves,BRA,"FW,MF",Flamengo,19-060,2005,8,4,366,4.1,1,0,1,1,0,0,1,0,0.5,0.5,0.6,1.1,18,28,54,0.25,0.00,0.25,0.25,0.25,0.12,0.14,0.26,0.12,0.26
Yony González,COL,"FW,MF",Atl Goianiense,30-098,1994,9,1,267,3.0,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,5,7,32,0.00,0.00,0.00,0.00,0.00,0.10,0.07,0.17,0.10,0.17
Gregore,BRA,MF,Botafogo (RJ),30-229,1994,24,16,"1,432",15.9,0,2,2,0,0,0,8,0,0.4,0.4,1.2,1.6,15,95,16,0.00,0.13,0.13,0.00,0.13,0.02,0.08,0.10,0.02,0.10
Guga,BRA,DF,Fluminense,26-049,1998,7,3,265,2.9,0,1,1,0,0,0,3,1,0.0,0.0,0.1,0.2,8,12,3,0.00,0.34,0.34,0.00,0.34,0.01,0.05,0.06,0.01,0.06
Guilherme,BRA,DF,Red Bull Bragantino,22-246,2002,11,7,628,7.0,0,1,1,0,0,0,1,0,0.1,0.1,0.2,0.3,5,15,16,0.00,0.14,0.14,0.00,0.14,0.01,0.03,0.04,0.01,0.04
Luis Guilherme,BRA,"FW,DF",Palmeiras,18-251,2006,5,1,183,2.0,0,1,1,0,0,0,0,0,0.4,0.4,1.0,1.3,12,8,19,0.00,0.49,0.49,0.00,0.49,0.18,0.47,0.65,0.18,0.65
Zé Guilherme,BRA,DF,Grêmio,19-215,2005,6,2,223,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,9,9,12,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
Gustavinho,BRA,"MF,FW",Red Bull Bragantino,20-177,2004,23,10,813,9.0,1,3,4,1,0,0,1,0,0.4,0.4,1.4,1.8,8,35,23,0.11,0.33,0.44,0.11,0.44,0.04,0.16,0.20,0.04,0.20
Gustavo,BRA,GK,Criciúma,31-221,1993,26,26,"2,312",25.7,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Luiz Gustavo,BRA,DF,Atl Goianiense,21-140,2003,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Luiz Gustavo,BRA,MF,São Paulo,37-086,1987,21,17,"1,595",17.7,0,0,0,0,0,0,3,0,0.8,0.8,0.4,1.2,22,97,15,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07
Ryan Gustavo,BRA,MF,Corinthians,21-094,2003,11,6,526,5.8,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.4,4,16,8,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07
Rafael Haller,URU,DF,Atl Goianiense,24-061,2000,2,0,52,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Lucas Halter,BRA,DF,Botafogo (RJ),24-168,2000,16,15,"1,331",14.8,1,0,1,1,0,0,4,0,0.4,0.4,0.1,0.5,8,40,1,0.07,0.00,0.07,0.07,0.07,0.02,0.01,0.03,0.02,0.03
Héctor,ESP,"FW,DF",Corinthians,29-033,1995,3,1,64,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,3,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09
Thiago Heleno,BRA,DF,Ath Paranaense,36-030,1988,17,17,"1,485",16.5,0,0,0,0,0,0,4,0,0.4,0.4,0.2,0.5,0,36,0,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Helinho,BRA,"FW,MF",Red Bull Bragantino,24-175,2000,17,14,"1,102",12.2,7,2,9,7,0,0,4,0,3.4,3.4,2.1,5.5,35,43,74,0.57,0.16,0.74,0.57,0.74,0.27,0.17,0.45,0.27,0.45
Henrique,BRA,FW,São Paulo,17-343,2006,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Bruno Henrique,BRA,FW,Flamengo,33-292,1990,20,15,"1,345",14.9,5,0,5,5,0,0,5,0,3.9,3.9,0.7,4.7,53,28,108,0.33,0.00,0.33,0.33,0.33,0.26,0.05,0.31,0.26,0.31
Bruno Henrique,BRA,"MF,FW",Internacional,34-362,1989,27,16,"1,442",16.0,2,1,3,2,0,0,3,0,2.8,2.8,2.3,5.1,18,92,46,0.12,0.06,0.19,0.12,0.19,0.17,0.15,0.32,0.17,0.32
Gustavo Henrique,BRA,DF,Corinthians,31-207,1993,12,11,938,10.4,0,0,0,0,0,0,6,1,0.7,0.7,0.2,0.8,5,18,2,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08
Luiz Henrique,BRA,"FW,MF",Botafogo (RJ),23-289,2001,27,25,"1,907",21.2,6,3,9,5,1,1,3,0,5.2,4.4,2.6,7.0,58,52,178,0.28,0.14,0.42,0.24,0.38,0.25,0.12,0.37,0.21,0.33
Matheus Henrique,BRA,"MF,FW",Cruzeiro,26-303,1997,13,11,982,10.9,2,0,2,2,0,0,4,0,0.9,0.9,0.2,1.2,20,43,40,0.18,0.00,0.18,0.18,0.18,0.09,0.02,0.11,0.09,0.11
Paulo Henrique,BRA,DF,Vasco da Gama,28-084,1996,28,23,"2,015",22.4,1,0,1,1,0,0,4,0,1.8,1.8,1.3,3.1,49,71,83,0.04,0.00,0.04,0.04,0.04,0.08,0.06,0.14,0.08,0.14
Pedro Henrique,BRA,"FW,MF",Corinthians,34-123,1990,10,4,341,3.8,1,1,2,1,0,0,2,0,0.9,0.9,0.6,1.5,10,8,30,0.26,0.26,0.53,0.26,0.53,0.23,0.16,0.40,0.23,0.40
Pedro Henrique,BRA,DF,Red Bull Bragantino,29-015,1995,19,18,"1,599",17.8,1,0,1,1,0,0,3,0,0.4,0.4,0.1,0.5,2,52,0,0.06,0.00,0.06,0.06,0.06,0.02,0.00,0.03,0.02,0.03
Hércules,BRA,MF,Fortaleza,23-363,2000,24,22,"1,707",19.0,3,1,4,3,0,0,6,2,0.8,0.8,1.2,1.9,22,80,51,0.16,0.05,0.21,0.16,0.21,0.04,0.06,0.10,0.04,0.10
Marcelo Hermes,BRA,"DF,MF",Criciúma,29-259,1995,27,27,"2,395",26.6,2,4,6,2,0,0,4,0,1.4,1.4,1.9,3.4,36,104,110,0.08,0.15,0.23,0.08,0.23,0.05,0.07,0.13,0.05,0.13
Diego Hernández,URU,"FW,MF",Botafogo (RJ),24-117,2000,10,0,207,2.3,0,2,2,0,0,0,3,0,0.1,0.1,0.5,0.6,3,9,13,0.00,0.87,0.87,0.00,0.87,0.03,0.22,0.24,0.03,0.24
Lucca Holanda,BRA,"FW,MF",Internacional,21-198,2003,8,3,269,3.0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.3,3,2,12,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.11,0.05,0.11
Hugo,BRA,DF,Corinthians,27-049,1997,23,21,"1,739",19.3,0,4,4,0,0,0,2,0,0.8,0.8,1.6,2.4,23,70,62,0.00,0.21,0.21,0.00,0.21,0.04,0.08,0.13,0.04,0.13
Hugo,BRA,DF,Botafogo (RJ),23-027,2001,9,4,443,4.9,0,1,1,0,0,0,0,0,0.3,0.3,1.0,1.2,9,22,15,0.00,0.20,0.20,0.00,0.20,0.06,0.19,0.25,0.06,0.25
Vitor Hugo Amorim,BRA,"MF,FW",Cruzeiro,20-242,2004,19,1,429,4.8,1,1,2,1,0,0,2,0,1.8,1.8,0.4,2.2,7,13,22,0.21,0.21,0.42,0.21,0.42,0.39,0.08,0.47,0.39,0.47
José Hugo,BRA,"MF,FW",Vitória,25-000,1999,21,0,535,5.9,1,2,3,1,0,0,2,0,1.5,1.5,0.8,2.3,25,16,64,0.17,0.34,0.50,0.17,0.50,0.25,0.14,0.39,0.25,0.39
Victor Hugo,BRA,MF,Atlético Mineiro,19-341,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Victor Hugo,BRA,"FW,MF",Flamengo,20-159,2004,10,1,262,2.9,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,8,12,17,0.00,0.00,0.00,0.00,0.00,0.08,0.06,0.14,0.08,0.14
Victor Hugo,BRA,MF,Fluminense,20-160,2004,2,1,47,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Vitor Hugo,BRA,DF,Bahia,33-150,1991,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Hulk,BRA,FW,Atlético Mineiro,38-084,1986,18,17,"1,453",16.1,10,4,14,6,4,4,5,1,8.3,5.1,1.6,6.7,29,50,105,0.62,0.25,0.87,0.37,0.62,0.51,0.10,0.61,0.32,0.42
José Hurtado,ECU,DF,Red Bull Bragantino,22-299,2001,10,8,760,8.4,0,0,0,0,0,0,1,0,0.1,0.1,0.7,0.9,20,30,37,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.11,0.02,0.11
Hyoran,BRA,"FW,MF",Internacional,31-145,1993,10,3,335,3.7,0,0,0,0,0,0,0,0,1.0,1.0,0.1,1.1,9,11,26,0.00,0.00,0.00,0.00,0.00,0.26,0.03,0.29,0.26,0.29
Iago,BRA,"DF,MF",Bahia,27-208,1997,11,3,381,4.2,0,0,0,0,0,0,0,0,0.7,0.7,0.9,1.6,12,19,19,0.00,0.00,0.00,0.00,0.00,0.17,0.22,0.38,0.17,0.38
Ignácio,BRA,DF,Fluminense,27-321,1996,2,2,176,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,5,0,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.06,0.02,0.06
Juan Ignacio Dinenno,ARG,"FW,DF",Cruzeiro,30-050,1994,7,2,239,2.7,3,0,3,2,1,1,0,0,1.2,0.4,0.0,0.4,0,0,6,1.13,0.00,1.13,0.75,0.75,0.44,0.00,0.44,0.15,0.15
Igor,BRA,MF,Flamengo,21-224,2003,3,2,76,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,2,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.23,0.00,0.23
Igor,BRA,FW,Botafogo (RJ),23-235,2001,13,8,787,8.7,5,0,5,5,0,0,2,0,4.0,4.0,1.2,5.2,15,24,60,0.57,0.00,0.57,0.57,0.57,0.45,0.14,0.59,0.45,0.59
Gabriel Inocêncio,BRA,DF,Juventude,30-058,1994,15,7,868,9.6,0,1,1,0,0,0,2,0,0.1,0.1,0.7,0.7,22,25,32,0.00,0.10,0.10,0.00,0.10,0.01,0.07,0.08,0.01,0.08
Isaac,BRA,FW,Atlético Mineiro,20-205,2004,1,0,9,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,1,0.00,0.00,0.00,0.00,0.00,0.62,0.00,0.62,0.62,0.62
Isaac,BRA,"FW,DF",Fluminense,20-176,2004,5,1,149,1.7,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,10,3,15,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11
Zé Ivaldo,BRA,DF,Cruzeiro,27-239,1997,24,23,"2,085",23.2,1,0,1,1,0,0,7,0,1.2,1.2,0.3,1.5,22,77,7,0.04,0.00,0.04,0.04,0.04,0.05,0.01,0.07,0.05,0.07
Jadsom,BRA,"MF,DF",Red Bull Bragantino,23-150,2001,22,16,"1,178",13.1,0,0,0,0,0,0,7,1,0.1,0.1,0.4,0.6,5,59,14,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
Jadson,BRA,MF,Juventude,31-048,1993,25,25,"2,132",23.7,1,5,6,1,0,0,13,1,1.3,1.3,3.2,4.6,15,135,58,0.04,0.21,0.25,0.04,0.25,0.06,0.14,0.19,0.06,0.19
Jadson,BRA,MF,Cuiabá,19-068,2005,1,0,14,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,3,0.00,0.00,0.00,0.00,0.00,0.64,0.00,0.64,0.64,0.64
Janderson,BRA,"FW,MF",Atl Goianiense,25-234,1999,11,8,685,7.6,1,0,1,1,0,0,3,1,1.1,1.1,0.9,2.0,23,26,71,0.13,0.00,0.13,0.13,0.13,0.14,0.11,0.26,0.14,0.26
Janderson,BRA,"FW,MF",Vitória,25-164,1999,20,10,"1,006",11.2,1,1,2,1,0,0,6,0,1.2,1.2,1.0,2.2,28,13,60,0.09,0.09,0.18,0.09,0.18,0.11,0.09,0.20,0.11,0.20
Jandrei,BRA,GK,São Paulo,31-230,1993,12,12,"1,080",12.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Léo Jardim,BRA,GK,Vasco da Gama,29-211,1995,29,29,"2,610",29.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jeffinho,BRA,"FW,MF",Botafogo (RJ),24-292,1999,6,5,324,3.6,1,1,2,1,0,0,2,0,1.7,1.7,0.4,2.2,6,9,22,0.28,0.28,0.56,0.28,0.56,0.49,0.12,0.61,0.49,0.61
Jemerson,BRA,DF,Atlético Mineiro,32-054,1992,3,3,203,2.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jemerson,BRA,DF,Grêmio,32-054,1992,5,5,423,4.7,1,0,1,1,0,0,2,0,0.4,0.4,0.0,0.4,1,9,1,0.21,0.00,0.21,0.21,0.21,0.07,0.00,0.07,0.07,0.07
Caíque de Jesus Gonçalves,BRA,MF,Juventude,29-007,1995,17,17,"1,422",15.8,0,0,0,0,0,0,5,0,0.1,0.1,0.3,0.3,13,59,7,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
John,BRA,GK,Botafogo (RJ),28-247,1996,26,26,"2,340",26.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Felipe Jonatan,BRA,DF,Fortaleza,26-245,1998,19,16,"1,414",15.7,0,0,0,0,0,0,0,0,0.7,0.7,0.4,1.0,13,54,45,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06
Jonathan,BRA,DF,Cruzeiro,20-143,2004,1,1,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jonathan,BRA,DF,Criciúma,32-053,1992,13,6,540,6.0,0,1,1,0,0,0,0,0,0.1,0.1,0.7,0.8,6,34,11,0.00,0.17,0.17,0.00,0.17,0.02,0.11,0.13,0.02,0.13
Kaio Jorge,BRA,FW,Cruzeiro,22-267,2002,13,10,898,10.0,1,1,2,1,0,1,2,0,3.6,2.8,0.8,3.5,15,14,42,0.10,0.10,0.20,0.10,0.20,0.36,0.08,0.44,0.28,0.36
Jorginho,BRA,"MF,FW",Atl Goianiense,33-286,1991,3,0,73,0.8,0,1,1,0,0,0,1,0,0.0,0.0,0.1,0.1,2,5,4,0.00,1.23,1.23,0.00,1.23,0.06,0.10,0.16,0.06,0.16
Jhonatan Jowjow,BRA,MF,Palmeiras,22-038,2002,3,1,142,1.6,0,1,1,0,0,0,0,0,0.5,0.5,0.1,0.7,4,9,12,0.00,0.63,0.63,0.00,0.63,0.34,0.07,0.41,0.34,0.41
Jhonatan Jowjow,BRA,"MF,FW",Red Bull Bragantino,22-038,2002,10,8,518,5.8,2,0,2,2,0,0,2,0,0.9,0.9,0.9,1.8,24,26,37,0.35,0.00,0.35,0.35,0.35,0.16,0.16,0.32,0.16,0.32
Daniel Jr,BRA,"MF,FW",Vitória,22-161,2002,5,1,136,1.5,0,0,0,0,0,0,1,0,0.1,0.1,0.5,0.5,3,4,14,0.00,0.00,0.00,0.00,0.00,0.06,0.30,0.36,0.06,0.36
Luciano Juba,BRA,DF,Bahia,25-049,1999,28,26,"2,331",25.9,3,1,4,3,0,0,1,0,1.0,1.0,2.7,3.8,32,104,61,0.12,0.04,0.15,0.12,0.15,0.04,0.11,0.15,0.04,0.15
Juliano,BRA,FW,Red Bull Bragantino,16-230,2008,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Julimar,BRA,"FW,MF",Ath Paranaense,23-266,2001,26,13,"1,313",14.6,3,1,4,3,0,0,2,0,4.6,4.6,1.8,6.3,66,36,146,0.21,0.07,0.27,0.21,0.27,0.31,0.12,0.43,0.31,0.43
Kaiki,BRA,DF,Cruzeiro,21-223,2003,15,10,928,10.3,0,0,0,0,0,0,2,0,0.5,0.5,0.9,1.3,26,32,61,0.00,0.00,0.00,0.00,0.00,0.05,0.09,0.13,0.05,0.13
Lucas Kal,BRA,"MF,DF",Atl Goianiense,28-215,1996,17,13,"1,156",12.8,0,1,1,0,0,0,1,0,0.3,0.3,0.5,0.9,7,64,8,0.00,0.08,0.08,0.00,0.08,0.03,0.04,0.07,0.03,0.07
Walter Kannemann,ARG,DF,Grêmio,33-217,1991,13,13,"1,000",11.1,0,2,2,0,0,0,7,1,0.6,0.6,0.8,1.4,2,21,0,0.00,0.18,0.18,0.00,0.18,0.05,0.07,0.13,0.05,0.13
Kanu,BRA,DF,Bahia,27-224,1997,22,22,"1,980",22.0,0,0,0,0,0,0,10,0,0.1,0.1,0.0,0.1,13,57,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
