Player,Nation,Pos,Squad,Age,Born,MatchesPlayed,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKattempted,CardY,CardR,xG,npxG,xAG,npxG+xAG,PrgCarries,PrgPasses,PrgReceived,G/90,A/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Loïc Lapoussin,MAD,"DF,MF",SG,27,1996,25,23,"2,071",23.0,5,4,9,5,0,0,7,0,4.4,4.4,4.6,9.1,89,174,161,0.22,0.17,0.39,0.22,0.39,0.19,0.20,0.39,0.19,0.39
Lion Lauberbach,GER,FW,,25,1998,25,19,"1,726",19.2,2,0,2,2,0,0,2,0,8.5,8.5,1.3,9.8,24,37,96,0.10,0.00,0.10,0.10,0.10,0.44,0.07,0.51,0.44,0.51
Dimitri Lavalée,BEL,DF,,26,1997,3,2,189,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Florian Le Joncour,FRA,DF,Molenbeek,28,1995,11,10,871,9.7,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,6,33,2,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Félix Lemaréchal,FRA,"MF,FW",Brugge,19,2003,21,18,"1,562",17.4,0,4,4,0,0,0,4,0,2.2,2.2,3.7,5.9,35,90,72,0.00,0.23,0.23,0.00,0.23,0.13,0.21,0.34,0.13,0.34
Theo Leoni,BEL,MF,,23,2000,28,20,"1,901",21.1,3,7,10,3,0,0,4,0,2.0,2.0,3.0,5.0,13,141,87,0.14,0.33,0.47,0.14,0.47,0.10,0.14,0.24,0.10,0.24
Fedde Leysen,BEL,DF,SG,20,2003,4,4,336,3.7,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,4,17,0,0.00,0.00,0.00,0.00,0.00,0.08,0.01,0.09,0.08,0.09
Tobe Leysen,BEL,GK,Leuven,21,2002,16,16,"1,440",16.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jonas Lietaert,BEL,"DF,MF",Brugge,19,2004,11,1,172,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Heinz Lindner,AUT,GK,SG,33,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Justin Lonwijk,SUR,"MF,FW",,23,1999,3,0,42,0.5,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0,2,4,0.00,0.00,0.00,0.00,0.00,0.91,0.00,0.91,0.91,0.91
Senne Lynen,BEL,MF,SG,24,1999,2,2,180,2.0,0,0,0,0,0,0,1,0,0.2,0.2,0.4,0.7,2,8,6,0.00,0.00,0.00,0.00,0.00,0.11,0.21,0.33,0.11,0.33
Kevin Mac Allister,ARG,DF,SG,25,1997,23,21,"1,889",21.0,0,0,0,0,0,0,6,0,1.3,1.3,0.6,1.9,11,95,14,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09
Koki Machida,JPN,DF,SG,25,1997,23,22,"1,999",22.2,0,0,0,0,0,0,4,1,1.4,1.4,1.0,2.3,34,163,20,0.00,0.00,0.00,0.00,0.00,0.06,0.04,0.11,0.06,0.11
Nicolas Madsen,DEN,MF,,23,2000,27,24,"2,111",23.5,12,0,12,4,8,8,4,0,8.3,1.9,4.2,6.1,37,144,107,0.51,0.00,0.51,0.17,0.17,0.35,0.18,0.53,0.08,0.26
Mathieu Maertens,BEL,"FW,MF",Leuven,28,1995,17,5,693,7.7,1,0,1,1,0,0,5,0,1.3,1.3,0.4,1.7,5,29,40,0.13,0.00,0.13,0.13,0.13,0.17,0.06,0.22,0.17,0.22
Gary Magnée,BEL,"DF,MF",,23,1999,24,24,"1,958",21.8,2,4,6,1,1,1,3,0,2.3,1.5,3.8,5.3,38,81,97,0.09,0.18,0.28,0.05,0.23,0.11,0.17,0.28,0.07,0.24
Christ Makosso,CGO,DF,Molenbeek,19,2004,4,4,360,4.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,5,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Yonas Malede,ISR,"FW,MF",,23,1999,13,0,321,3.6,0,3,3,0,0,0,1,0,0.6,0.6,1.0,1.6,15,13,39,0.00,0.84,0.84,0.00,0.84,0.15,0.29,0.44,0.15,0.44
Kristiyan Malinov,BUL,MF,,29,1994,18,8,872,9.7,0,0,0,0,0,0,6,0,0.6,0.6,0.2,0.8,3,49,22,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08
Mark Mampasi,UKR,DF,,20,2003,21,19,"1,702",18.9,0,1,1,0,0,0,3,0,0.1,0.1,0.6,0.7,9,47,5,0.00,0.05,0.05,0.00,0.05,0.01,0.03,0.04,0.01,0.04
Damien Marcq,FRA,DF,,34,1988,18,17,"1,422",15.8,0,0,0,0,0,0,4,1,0.9,0.9,0.3,1.2,6,51,8,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.07,0.06,0.07
Théo Maréchal,NED,"MF,FW",,18,2005,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Eliot Matazo,BEL,MF,,21,2002,4,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.00,0.25
Yusuke Matsuo,JPN,"MF,FW",,26,1997,15,9,835,9.3,0,1,1,0,0,0,0,0,1.4,1.4,0.6,2.1,32,25,63,0.00,0.11,0.11,0.00,0.11,0.16,0.07,0.22,0.16,0.22
Youssef Maziz,FRA,"MF,FW",Leuven,25,1998,24,20,"1,580",17.6,4,5,9,4,0,0,4,0,3.4,3.4,3.5,6.8,37,76,79,0.23,0.28,0.51,0.23,0.51,0.19,0.20,0.39,0.19,0.39
Dylan Mbayo,BEL,"FW,MF",,21,2001,9,4,449,5.0,0,0,0,0,0,0,1,0,0.7,0.7,0.1,0.9,30,12,43,0.00,0.00,0.00,0.00,0.00,0.15,0.02,0.17,0.15,0.17
Isaac Mbenza,BEL,"DF,FW",,27,1996,23,18,"1,576",17.5,1,2,3,1,0,0,3,0,1.6,1.6,2.8,4.3,42,55,111,0.06,0.11,0.17,0.06,0.17,0.09,0.16,0.25,0.09,0.25
Pathé Mboup,SEN,"MF,FW",Molenbeek,19,2003,19,6,762,8.5,2,2,4,2,0,0,3,0,1.3,1.3,1.3,2.6,19,12,69,0.24,0.24,0.47,0.24,0.47,0.16,0.15,0.31,0.16,0.31
Mark McKenzie,USA,DF,,24,1999,21,21,"1,884",20.9,0,2,2,0,0,0,3,0,1.2,1.2,0.9,2.1,15,127,4,0.00,0.10,0.10,0.00,0.10,0.06,0.04,0.10,0.06,0.10
Dire Mebude,SCO,"MF,FW",,19,2004,3,1,98,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.3,7,6,8,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.25,0.12,0.25
Brandon Mechele,BEL,DF,Brugge,30,1993,30,30,"2,679",29.8,4,0,4,4,0,0,3,0,2.4,2.4,0.1,2.5,22,152,2,0.13,0.00,0.13,0.13,0.13,0.08,0.00,0.08,0.08,0.08
Nayel Mehssatou,CHI,"DF,MF",,21,2002,26,22,"1,926",21.4,0,1,1,0,0,0,6,0,0.7,0.7,1.9,2.7,35,85,78,0.00,0.05,0.05,0.00,0.05,0.03,0.09,0.12,0.03,0.12
Bjorn Meijer,NED,DF,Brugge,20,2003,20,15,"1,344",14.9,1,0,1,1,0,0,0,0,1.9,1.9,2.4,4.3,37,90,126,0.07,0.00,0.07,0.07,0.07,0.13,0.16,0.29,0.13,0.29
Hamza Mendyl,MAR,"DF,MF",Leuven,25,1997,20,18,"1,507",16.7,3,1,4,3,0,0,10,1,1.5,1.5,1.4,2.9,46,46,84,0.18,0.06,0.24,0.18,0.24,0.09,0.08,0.17,0.09,0.17
Xavier Mercier,FRA,"MF,FW",Molenbeek,34,1989,24,16,"1,313",14.6,2,3,5,2,0,0,2,0,2.5,2.5,5.8,8.4,38,86,64,0.14,0.21,0.34,0.14,0.34,0.17,0.40,0.57,0.17,0.57
Billel Messaoudi,ALG,"DF,MF",,25,1997,2,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,7,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07
Senna Miangue,BEL,DF,Brugge,26,1997,20,6,718,8.0,0,0,0,0,0,0,3,1,0.3,0.3,0.6,0.9,5,44,11,0.00,0.00,0.00,0.00,0.00,0.04,0.07,0.12,0.04,0.12
Alex Mighten,ENG,MF,,21,2002,10,2,244,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,9,5,18,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
Simon Mignolet,BEL,GK,Brugge,35,1988,28,28,"2,439",27.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Florian Miguel,FRA,DF,Leuven,26,1996,21,20,"1,663",18.5,1,1,2,1,0,0,4,0,1.3,1.3,0.5,1.8,15,44,38,0.05,0.05,0.11,0.05,0.11,0.07,0.03,0.10,0.07,0.10
Alan Minda,ECU,"FW,MF",Brugge,20,2003,28,18,"1,509",16.8,7,6,13,7,0,0,2,0,4.4,4.4,4.5,9.0,38,35,126,0.42,0.36,0.78,0.42,0.78,0.27,0.27,0.54,0.27,0.54
Kento Misao,JPN,MF,Leuven,27,1996,12,6,656,7.3,1,1,2,1,0,0,3,0,0.2,0.2,0.3,0.5,1,15,7,0.14,0.14,0.27,0.14,0.27,0.03,0.04,0.07,0.03,0.07
Stefan Mitrović,SRB,DF,,33,1990,6,5,467,5.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,27,0,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.02,0.02,0.02
Kevin Möhwald,GER,MF,,30,1993,19,16,"1,354",15.0,1,1,2,1,0,0,4,0,0.7,0.7,1.6,2.3,14,75,43,0.07,0.07,0.13,0.07,0.13,0.04,0.11,0.15,0.04,0.15
Lars Montegnies,BEL,MF,,17,2005,3,2,173,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,8,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Luca Monticelli,BEL,MF,,18,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Roméo Monticelli,BEL,DF,,17,2005,4,1,117,1.3,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,3,8,11,0.00,0.00,0.00,0.00,0.00,0.26,0.05,0.30,0.26,0.30
Ryota Morioka,JPN,MF,,32,1991,20,11,906,10.1,0,0,0,0,0,0,0,0,0.8,0.8,0.2,1.1,8,49,27,0.00,0.00,0.00,0.00,0.00,0.08,0.02,0.11,0.08,0.11
Anthony Moris,LUX,GK,SG,33,1990,29,29,"2,588",28.8,0,0,0,0,0,0,1,1,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kerim Mrabti,SWE,"MF,FW",,29,1994,30,30,"2,538",28.2,7,4,11,7,0,0,3,0,5.8,5.8,2.8,8.7,20,105,140,0.25,0.14,0.39,0.25,0.39,0.21,0.10,0.31,0.21,0.31
Suphanat Mueanta,THA,"FW,MF",Leuven,20,2002,9,0,143,1.6,1,0,1,1,0,0,0,0,0.7,0.7,0.3,0.9,1,5,6,0.63,0.00,0.63,0.63,0.63,0.43,0.17,0.59,0.43,0.59
Arbnor Muja,ALB,"FW,MF",,24,1998,23,14,"1,208",13.4,5,3,8,5,0,0,3,0,4.4,4.4,3.0,7.4,55,34,166,0.37,0.22,0.60,0.37,0.60,0.33,0.22,0.55,0.33,0.55
Ngal'Ayel Mukau,,MF,,18,2004,16,15,"1,148",12.8,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,13,36,3,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.02
Romaine Mundle,ENG,"FW,MF",Liège,20,2003,6,0,150,1.7,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,6,7,20,0.00,0.00,0.00,0.00,0.00,0.06,0.09,0.15,0.06,0.15
Daniel Muñoz,COL,DF,,27,1996,17,16,"1,444",16.0,5,1,6,5,0,0,5,0,3.3,3.3,2.1,5.3,38,127,87,0.31,0.06,0.37,0.31,0.37,0.20,0.13,0.33,0.20,0.33
Moussa N'Diaye,SEN,DF,,21,2002,11,6,646,7.2,1,1,2,1,0,0,1,0,0.6,0.6,0.3,0.9,14,36,17,0.14,0.14,0.28,0.14,0.28,0.08,0.04,0.13,0.08,0.13
Ignace N'Dri,CIV,"FW,DF",Leuven,22,2000,19,2,507,5.6,0,1,1,0,0,0,1,0,0.8,0.8,0.9,1.7,31,7,54,0.00,0.18,0.18,0.00,0.18,0.14,0.16,0.30,0.14,0.30
Paul Nardi,FRA,GK,,29,1994,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Flávio Nazinho,POR,"DF,FW",Brugge,20,2003,20,14,"1,130",12.6,1,0,1,1,0,0,5,1,0.2,0.2,1.6,1.9,29,43,42,0.08,0.00,0.08,0.08,0.08,0.02,0.13,0.15,0.02,0.15
Roman Neustädter,RUS,DF,,35,1988,25,25,"2,095",23.3,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.5,4,80,3,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Pierre-Yves Ngawa,BEL,"DF,MF",Leuven,31,1992,4,0,67,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10
Julien Ngoy,BEL,"FW,MF",,25,1997,3,2,139,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,1,2,9,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.06,0.03,0.06
Nathan Ngoy,BEL,DF,Liège,20,2003,15,13,"1,180",13.1,1,0,1,1,0,0,6,1,0.3,0.3,0.2,0.5,44,73,17,0.08,0.00,0.08,0.08,0.08,0.02,0.02,0.04,0.02,0.04
Casper Nielsen,DEN,MF,Brugge,29,1994,24,14,"1,276",14.2,2,1,3,2,0,0,2,0,2.6,2.6,2.4,5.0,10,57,56,0.14,0.07,0.21,0.14,0.21,0.18,0.17,0.35,0.18,0.35
Bart Nieuwkoop,NED,DF,SG,27,1996,2,2,180,2.0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,6,13,13,0.00,0.00,0.00,0.00,0.00,0.12,0.08,0.21,0.12,0.21
Gustaf Nilsson,SWE,FW,SG,26,1997,25,16,"1,452",16.1,12,4,16,8,4,4,8,0,10.1,6.9,2.5,9.4,23,30,101,0.74,0.25,0.99,0.50,0.74,0.63,0.15,0.78,0.43,0.59
Ken Nkuba,BEL,"MF,DF",,21,2002,4,1,157,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,6,3,25,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.08,0.01,0.08
Ken Nkuba,BEL,"DF,FW",,21,2002,4,0,43,0.5,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0,1,5,0.00,0.00,0.00,0.00,0.00,0.38,0.36,0.74,0.38,0.74
Lucas Noubi,BEL,DF,Liège,18,2005,13,11,"1,061",11.8,0,0,0,0,0,0,2,0,0.4,0.4,0.2,0.6,6,58,1,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.05,0.04,0.05
Nachon Nsingi,BEL,"FW,MF",Leuven,22,2001,26,14,"1,211",13.5,2,3,5,2,0,0,3,0,2.4,2.4,1.6,4.1,30,24,81,0.15,0.22,0.37,0.15,0.37,0.18,0.12,0.30,0.18,0.30
Mitchy Ntelo,BEL,"FW,DF",,22,2001,4,0,38,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,5,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15
Isaac Nuhu,GHA,"FW,MF",,21,2002,30,27,"2,279",25.3,4,2,6,4,0,0,2,0,7.5,7.5,2.8,10.3,64,46,162,0.16,0.08,0.24,0.16,0.24,0.30,0.11,0.41,0.30,0.41
Manaf Nurudeen,GHA,GK,,24,1999,2,2,180,2.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Antonio Nusa,NOR,"FW,MF",Brugge,18,2005,20,9,"1,009",11.2,3,3,6,3,0,0,0,0,2.9,2.9,2.7,5.7,75,42,142,0.27,0.27,0.54,0.27,0.54,0.26,0.24,0.50,0.26,0.50
Aiden O'Neill,AUS,MF,Liège,25,1998,23,16,"1,503",16.7,1,0,1,1,0,0,4,0,0.5,0.5,0.3,0.8,21,84,23,0.06,0.00,0.06,0.06,0.06,0.03,0.02,0.05,0.03,0.05
Denis Odoi,GHA,"DF,MF",Brugge,35,1988,17,5,575,6.4,1,0,1,1,0,0,5,0,0.3,0.3,0.4,0.7,15,38,15,0.16,0.00,0.16,0.16,0.16,0.05,0.06,0.12,0.05,0.12
Ryoya Ogawa,JPN,"DF,MF",,26,1996,4,2,199,2.2,0,2,2,0,0,0,0,0,0.4,0.3,1.4,1.7,7,14,32,0.00,0.90,0.90,0.00,0.90,0.20,0.62,0.82,0.14,0.77
Noah Ohio,NED,FW,Liège,20,2003,14,2,317,3.5,0,0,0,0,0,0,1,0,1.1,1.1,0.2,1.2,2,5,23,0.00,0.00,0.00,0.00,0.00,0.30,0.05,0.35,0.30,0.35
Sheyi Ojo,ENG,"DF,FW",,26,1997,25,17,"1,538",17.1,1,1,2,1,0,0,3,0,2.4,2.4,1.5,3.9,91,61,105,0.06,0.06,0.12,0.06,0.12,0.14,0.09,0.23,0.14,0.23
Shinji Okazaki,JPN,"FW,MF",,37,1986,5,0,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kazeem Olaigbe,BEL,"FW,MF",Brugge,20,2003,20,3,606,6.7,3,0,3,3,0,0,0,0,2.2,2.2,1.5,3.8,25,33,68,0.45,0.00,0.45,0.45,0.45,0.33,0.22,0.56,0.33,0.56
Jacob Ondrejka,SWE,"FW,MF",,20,2002,14,8,691,7.7,5,1,6,3,2,2,2,0,4.6,3.0,2.4,5.4,32,29,78,0.65,0.13,0.78,0.39,0.52,0.59,0.32,0.91,0.39,0.70
Raphael Onyedika,NGA,MF,Brugge,22,2001,21,19,"1,582",17.6,0,1,1,0,0,0,5,0,0.5,0.5,0.3,0.8,6,117,9,0.00,0.06,0.06,0.00,0.06,0.03,0.02,0.05,0.03,0.05
Nathan Opoku,GHA,FW,Leuven,22,2001,18,9,815,9.1,1,1,2,0,1,1,1,0,1.5,0.7,0.9,1.6,10,17,54,0.11,0.11,0.22,0.00,0.11,0.16,0.10,0.26,0.08,0.18
Raul Oprut,ROU,DF,,25,1998,3,2,129,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,8,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Gift Orban,NGA,"FW,MF",,21,2002,17,9,830,9.2,3,0,3,3,0,0,0,1,4.4,4.4,0.7,5.1,23,22,78,0.33,0.00,0.33,0.33,0.33,0.48,0.07,0.55,0.48,0.55
Joel Ordóñez,ECU,DF,Brugge,19,2004,9,6,472,5.2,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,1,11,0,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
Zakaria El Ouahdi,MAR,DF,,21,2001,13,12,"1,062",11.8,0,2,2,0,0,0,3,0,0.5,0.5,0.9,1.4,23,69,76,0.00,0.17,0.17,0.00,0.17,0.04,0.08,0.12,0.04,0.12
Zakaria El Ouahdi,MAR,DF,Molenbeek,21,2001,5,5,429,4.8,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,9,11,20,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.11,0.02,0.11
Aziz Ouattara,CIV,MF,,22,2001,8,3,285,3.2,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.3,2,10,9,0.00,0.00,0.00,0.00,0.00,0.08,0.02,0.10,0.08,0.10
Kader Ouattara,BFA,"FW,MF",Brugge,18,2005,4,0,44,0.5,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,3,0,5,0.00,0.00,0.00,0.00,0.00,0.69,0.00,0.69,0.69,0.69
Luca Oyen,BEL,"FW,MF",,20,2003,15,8,635,7.1,1,1,2,1,0,0,1,0,1.7,1.7,0.4,2.1,24,23,55,0.14,0.14,0.28,0.14,0.28,0.24,0.06,0.30,0.24,0.30
Rune Paeshuyse,BEL,DF,,21,2002,27,26,"2,272",25.2,0,0,0,0,0,0,5,0,0.1,0.1,0.3,0.5,19,62,22,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Joseph Paintsil,GHA,FW,,25,1998,23,21,"1,782",19.8,6,4,10,6,0,0,7,1,6.7,6.7,7.3,13.9,67,62,243,0.30,0.20,0.51,0.30,0.51,0.34,0.37,0.70,0.34,0.70
Victor Pálsson,ISL,DF,,32,1991,30,30,"2,700",30.0,2,0,2,2,0,0,1,0,1.5,1.5,0.7,2.2,6,65,3,0.07,0.00,0.07,0.07,0.07,0.05,0.02,0.07,0.05,0.07
Miloš Pantović,SRB,"MF,FW",,27,1996,19,16,"1,287",14.3,2,2,4,2,0,0,2,0,1.8,1.8,1.4,3.2,14,48,86,0.14,0.14,0.28,0.14,0.28,0.13,0.09,0.22,0.13,0.22
Jonathan Panzo,ENG,DF,Liège,22,2000,5,2,219,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,6,18,3,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Louis Patris,BEL,DF,,22,2001,15,10,932,10.4,1,0,1,1,0,0,4,0,0.8,0.8,1.8,2.6,17,42,57,0.10,0.00,0.10,0.10,0.10,0.07,0.18,0.25,0.07,0.25
Pierre Patron,FRA,GK,,25,1997,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Shayne Pattynama,IDN,DF,,24,1998,3,0,41,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,2,2,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13
Pietro Perdichizzi,BEL,DF,,30,1992,6,6,536,6.0,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,2,20,1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Stipe Perica,CRO,"FW,MF",Liège,28,1995,6,0,94,1.0,0,0,0,0,0,0,0,0,0.6,0.6,0.1,0.7,2,4,7,0.00,0.00,0.00,0.00,0.00,0.60,0.08,0.67,0.60,0.67
Jérémy Pétris,FRA,DF,,25,1998,7,7,630,7.0,0,1,1,0,0,0,3,0,0.1,0.1,0.6,0.7,23,20,30,0.00,0.14,0.14,0.00,0.14,0.02,0.08,0.10,0.02,0.10
Patrick Pflücke,GER,"FW,DF",,26,1996,24,11,"1,160",12.9,4,3,7,4,0,0,1,0,3.1,3.1,2.2,5.2,31,55,108,0.31,0.23,0.54,0.31,0.54,0.24,0.17,0.41,0.24,0.41
Del Piage,BRA,MF,Molenbeek,23,2000,5,0,63,0.7,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,0,0,1,1.43,0.00,1.43,1.43,1.43,0.12,0.05,0.17,0.12,0.17
Arthur Piedfort,BEL,"MF,DF",,18,2005,17,17,"1,465",16.3,0,1,1,0,0,0,5,1,0.5,0.5,1.6,2.1,24,57,18,0.00,0.06,0.06,0.00,0.06,0.03,0.10,0.13,0.03,0.13
Lucas Pirard,BEL,GK,,28,1995,9,9,810,9.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ewoud Pletinckx,BEL,DF,Leuven,22,2000,30,30,"2,700",30.0,3,0,3,3,0,0,4,0,0.8,0.8,0.3,1.0,3,56,6,0.10,0.00,0.10,0.10,0.10,0.03,0.01,0.03,0.03,0.03
Boris Popović,SRB,DF,Brugge,23,2000,29,23,"1,994",22.2,0,3,3,0,0,0,4,1,1.6,1.6,1.7,3.4,5,70,4,0.00,0.14,0.14,0.00,0.14,0.07,0.08,0.15,0.07,0.15
Ángelo Preciado,ECU,"DF,FW",,25,1998,2,1,61,0.7,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,4,12,14,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.37,0.37,0.37
Maxence Prevot,FRA,GK,Leuven,26,1997,11,11,990,11.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Isaac Price,NIR,"MF,DF",Liège,19,2003,28,18,"1,655",18.4,1,2,3,1,0,0,2,0,2.0,2.0,1.8,3.8,30,90,82,0.05,0.11,0.16,0.05,0.16,0.11,0.10,0.21,0.11,0.21
Cameron Puertas,SUI,MF,SG,24,1998,30,29,"2,417",26.9,5,14,19,3,2,2,3,0,5.8,4.2,11.8,16.0,106,148,273,0.19,0.52,0.71,0.11,0.63,0.22,0.44,0.66,0.16,0.60
Abdoul Rachid Ayinde,BFA,"DF,MF",,18,2005,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Aleksandar Radovanović,SRB,DF,,29,1993,11,11,985,10.9,0,0,0,0,0,0,3,0,0.4,0.4,0.1,0.5,0,16,1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Toon Raemaekers,BEL,"DF,MF",,22,2000,6,1,121,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,3,8,1,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.00,0.20
Benito Raman,BEL,FW,,28,1994,10,3,275,3.1,0,0,0,0,0,0,0,0,2.1,2.1,0.2,2.3,7,13,33,0.00,0.00,0.00,0.00,0.00,0.68,0.07,0.75,0.68,0.75
Mathias Rasmussen,NOR,MF,SG,25,1997,28,18,"1,577",17.5,2,2,4,2,0,0,3,0,1.6,1.6,3.3,5.0,19,90,74,0.11,0.11,0.23,0.11,0.23,0.09,0.19,0.28,0.09,0.28
Christiaan Ravych,BEL,DF,Brugge,21,2002,15,12,"1,071",11.9,0,2,2,0,0,0,2,0,0.1,0.1,1.0,1.1,7,50,8,0.00,0.17,0.17,0.00,0.17,0.01,0.08,0.09,0.01,0.09
