Player,Nation,Pos,Squad,Age,Born,MatchesPlayed,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKattempted,CardY,CardR,xG,npxG,xAG,npxG+xAG,PrgCarries,PrgPasses,PrgReceived,G/90,A/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Lucas Gourna-Douath,FRA,MF,RB Salzburg,19,2003,5,4,399,4.4,0,0,0,0,0,0,3,0,0.0,0.0,0.6,0.6,5,25,0,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.14,0.00,0.14
Tiago Gouveia,POR,FW,Benfica,22,2001,3,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
Kamil Grabara,POL,GK,FC Copenhagen,24,1999,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jonathan Gradit,FRA,DF,Lens,30,1992,6,6,510,5.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,5,24,1,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Jack Grealish,ENG,"FW,MF",Manchester City,27,1995,8,8,530,5.9,0,2,2,0,0,0,1,0,1.1,1.1,2.0,3.1,43,24,93,0.00,0.34,0.34,0.00,0.34,0.19,0.34,0.53,0.19,0.53
Antoine Griezmann,FRA,"FW,MF",Atlético Madrid,32,1991,10,10,818,9.1,6,1,7,6,0,1,1,0,4.2,3.3,3.1,6.4,25,67,57,0.66,0.11,0.77,0.66,0.77,0.47,0.34,0.81,0.36,0.71
Marko Grujić,SRB,MF,Porto,27,1996,3,0,50,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nemanja Gudelj,SRB,DF,Sevilla,31,1991,6,6,540,6.0,2,0,2,2,0,0,1,0,0.4,0.4,0.1,0.5,7,16,0,0.33,0.00,0.33,0.33,0.33,0.07,0.01,0.09,0.07,0.09
Gonçalo Guedes,POR,FW,Benfica,26,1996,2,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,4,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.00,0.12
Mattéo Guendouzi,FRA,MF,Lazio,24,1999,8,4,495,5.5,0,1,1,0,0,0,2,0,0.5,0.5,0.5,1.0,14,30,27,0.00,0.18,0.18,0.00,0.18,0.10,0.09,0.18,0.10,0.18
Raphaël Guerreiro,POR,"DF,FW",Bayern Munich,29,1993,7,4,387,4.3,0,2,2,0,0,0,0,0,0.4,0.4,0.6,1.0,4,34,21,0.00,0.47,0.47,0.00,0.47,0.10,0.15,0.24,0.10,0.24
Morgan Guilavogui,GUI,"FW,MF",Lens,25,1998,4,0,70,0.8,0,0,0,0,0,0,2,1,0.6,0.6,0.1,0.7,1,4,10,0.00,0.00,0.00,0.00,0.00,0.73,0.15,0.89,0.73,0.89
Bruno Guimarães,BRA,MF,Newcastle Utd,25,1997,6,6,540,6.0,0,1,1,0,0,0,2,0,0.3,0.3,0.4,0.6,5,27,10,0.00,0.17,0.17,0.00,0.17,0.04,0.06,0.10,0.04,0.10
Marc Guiu,ESP,FW,Barcelona,17,2006,2,0,35,0.4,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.4,0,0,1,2.57,0.00,2.57,2.57,2.57,0.94,0.00,0.94,0.94,0.94
Péter Gulácsi,HUN,GK,RB Leipzig,33,1990,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
İlkay Gündoğan,GER,MF,Barcelona,32,1990,10,9,836,9.3,0,4,4,0,0,0,1,0,0.9,0.9,3.5,4.4,17,71,29,0.00,0.43,0.43,0.00,0.43,0.10,0.38,0.48,0.10,0.48
Joško Gvardiol,CRO,DF,Manchester City,21,2002,6,6,569,6.3,1,1,2,1,0,0,1,0,0.1,0.1,0.6,0.7,18,47,16,0.16,0.16,0.32,0.16,0.32,0.02,0.10,0.12,0.02,0.12
Erling Haaland,NOR,FW,Manchester City,23,2000,9,9,776,8.6,6,1,7,4,2,2,0,0,7.0,5.4,1.1,6.5,7,11,43,0.70,0.12,0.81,0.46,0.58,0.81,0.13,0.94,0.63,0.76
Janik Haberer,GER,MF,Union Berlin,29,1994,5,4,357,4.0,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,6,12,13,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08
Amadou Haidara,MLI,"MF,DF",RB Leipzig,25,1998,5,3,266,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,1,15,2,0.00,0.00,0.00,0.00,0.00,0.04,0.10,0.14,0.04,0.14
Massadio Haïdara,MLI,DF,Lens,30,1992,4,1,118,1.3,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,6,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
Achraf Hakimi,MAR,DF,Paris S-G,24,1998,11,11,981,10.9,1,1,2,1,0,0,4,0,1.0,1.0,3.1,4.0,37,84,116,0.09,0.09,0.18,0.09,0.18,0.09,0.28,0.37,0.09,0.37
Lewis Hall,ENG,DF,Newcastle Utd,18,2004,1,1,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sébastien Haller,CIV,"FW,MF",Dortmund,29,1994,4,0,64,0.7,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,0,0,5,1.41,0.00,1.41,1.41,1.41,0.44,0.00,0.44,0.44,0.44
Micah Hamilton,ENG,FW,Manchester City,19,2003,2,1,107,1.2,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,7,2,13,0.84,0.00,0.84,0.84,0.84,0.17,0.04,0.21,0.17,0.21
Dávid Hancko,SVK,DF,Feyenoord,25,1997,6,6,540,6.0,1,0,1,1,0,0,0,0,1.3,1.2,0.0,1.2,3,27,1,0.17,0.00,0.17,0.17,0.17,0.22,0.00,0.22,0.20,0.21
Joe Hart,ENG,GK,Celtic,36,1987,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Quilindschy Hartman,NED,DF,Feyenoord,21,2001,6,6,540,6.0,0,0,0,0,0,0,1,0,0.3,0.3,0.7,1.0,7,32,16,0.00,0.00,0.00,0.00,0.00,0.04,0.12,0.17,0.04,0.17
Reo Hatate,JPN,MF,Celtic,25,1997,3,3,134,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.3,3,8,6,0.00,0.00,0.00,0.00,0.00,0.08,0.09,0.17,0.08,0.17
Kai Havertz,GER,"MF,FW",Arsenal,24,1999,10,9,830,9.2,1,0,1,1,0,0,2,0,1.0,1.0,1.0,2.0,10,21,41,0.11,0.00,0.11,0.11,0.11,0.11,0.11,0.22,0.11,0.22
Benjamin Henrichs,GER,"DF,MF",RB Leipzig,26,1997,6,6,491,5.5,0,2,2,0,0,0,2,0,0.2,0.2,1.1,1.3,9,18,19,0.00,0.37,0.37,0.00,0.37,0.04,0.20,0.24,0.04,0.24
Mario Hermoso,ESP,DF,Atlético Madrid,28,1995,9,9,817,9.1,1,0,1,1,0,0,3,0,0.1,0.1,0.2,0.3,7,49,15,0.11,0.00,0.11,0.11,0.11,0.01,0.02,0.03,0.01,0.03
Lucas Hernández,FRA,DF,Paris S-G,27,1996,11,10,841,9.3,1,0,1,1,0,0,2,0,0.7,0.7,0.8,1.4,15,39,8,0.11,0.00,0.11,0.11,0.11,0.07,0.08,0.15,0.07,0.15
Theo Hernández,FRA,DF,Milan,25,1997,6,6,540,6.0,0,1,1,0,0,0,0,0,0.8,0.8,0.9,1.7,19,25,21,0.00,0.17,0.17,0.00,0.17,0.13,0.15,0.28,0.13,0.28
André Horta,POR,MF,Braga,26,1996,3,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.16,0.00,0.16
Ricardo Horta,POR,"FW,MF",Braga,28,1994,6,6,500,5.6,0,3,3,0,0,0,1,0,1.2,1.2,1.2,2.4,6,28,33,0.00,0.54,0.54,0.00,0.54,0.21,0.22,0.43,0.21,0.43
Mats Hummels,GER,DF,Dortmund,34,1988,13,13,"1,170",13.0,1,1,2,1,0,0,4,0,0.9,0.9,0.2,1.2,13,55,1,0.08,0.08,0.15,0.08,0.15,0.07,0.02,0.09,0.07,0.09
Oh Hyeon-gyu,KOR,"FW,MF",Celtic,22,2001,5,0,104,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,1,3,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13
Elseid Hysaj,ALB,DF,Lazio,29,1994,5,5,340,3.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,19,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Yang Hyunjun,KOR,FW,Celtic,21,2002,4,2,209,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,5,3,15,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Oscar Højlund,DEN,MF,FC Copenhagen,18,2005,6,0,47,0.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,1,0,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.45,0.45,0.45
Rasmus Højlund,DEN,FW,Manchester Utd,20,2003,6,6,485,5.4,5,0,5,5,0,0,0,0,3.5,3.5,0.5,4.0,5,2,21,0.93,0.00,0.93,0.93,0.93,0.65,0.09,0.75,0.65,0.75
Mauro Icardi,ARG,FW,Galatasaray,30,1993,6,6,518,5.8,2,0,2,1,1,2,0,0,4.1,2.6,0.8,3.4,1,5,23,0.35,0.00,0.35,0.17,0.17,0.72,0.14,0.86,0.45,0.59
George Ilenikhena,FRA,FW,Antwerp,16,2006,6,1,157,1.7,1,0,1,1,0,0,0,0,0.8,0.8,0.3,1.1,1,2,4,0.57,0.00,0.57,0.57,0.57,0.45,0.17,0.62,0.45,0.62
Ciro Immobile,ITA,FW,Lazio,33,1990,8,7,502,5.6,4,0,4,3,1,1,1,0,3.1,2.3,0.3,2.6,5,7,33,0.72,0.00,0.72,0.54,0.54,0.55,0.05,0.60,0.41,0.46
Hwang In-beom,KOR,MF,Red Star,26,1996,6,6,530,5.9,1,1,2,1,0,0,2,0,0.9,0.9,1.2,2.2,9,26,16,0.17,0.17,0.34,0.17,0.34,0.15,0.21,0.37,0.15,0.37
Alexander Isak,SWE,FW,Newcastle Utd,23,1999,5,4,312,3.5,1,0,1,1,0,0,0,0,1.4,1.4,0.4,1.9,7,9,18,0.29,0.00,0.29,0.29,0.29,0.41,0.13,0.54,0.41,0.54
Gustav Isaksen,DEN,FW,Lazio,22,2001,5,2,245,2.7,0,1,1,0,0,0,0,0,0.7,0.7,0.8,1.5,9,7,30,0.00,0.37,0.37,0.00,0.37,0.27,0.28,0.55,0.27,0.55
Cedric Itten,SUI,FW,Young Boys,26,1996,4,4,278,3.1,1,0,1,0,1,1,0,0,1.3,0.5,0.0,0.5,2,5,4,0.32,0.00,0.32,0.00,0.00,0.41,0.01,0.42,0.16,0.17
Mirko Ivanić,MNE,MF,Red Star,29,1993,5,5,373,4.1,0,1,1,0,0,0,2,0,0.5,0.5,0.7,1.2,7,19,20,0.00,0.24,0.24,0.00,0.24,0.11,0.17,0.28,0.11,0.28
Luka Ivanušec,CRO,"FW,MF",Feyenoord,24,1998,5,2,205,2.3,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.3,9,10,19,0.00,0.44,0.44,0.00,0.44,0.03,0.11,0.15,0.03,0.15
Tomoki Iwata,JPN,"MF,FW",Celtic,26,1997,3,1,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Paul Jaeckel,GER,DF,Union Berlin,25,1998,3,2,175,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alireza Jahanbakhsh,IRN,"FW,DF",Feyenoord,29,1993,4,0,74,0.8,1,0,1,1,0,0,0,0,0.3,0.3,0.4,0.6,6,5,24,1.22,0.00,1.22,1.22,1.22,0.31,0.45,0.75,0.31,0.75
Ivan Jaime Pajuelo,ESP,MF,Porto,22,2000,4,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,3,6,0.00,0.00,0.00,0.00,0.00,0.03,0.08,0.11,0.03,0.11
Saidy Janko,GAM,DF,Young Boys,27,1995,5,4,324,3.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,9,3,5,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Vincent Janssen,NED,FW,Antwerp,29,1994,6,5,409,4.5,1,0,1,1,0,0,1,0,1.0,1.0,0.3,1.3,1,7,15,0.22,0.00,0.22,0.22,0.22,0.21,0.07,0.28,0.21,0.28
Elias Jelert,DEN,DF,FC Copenhagen,20,2003,7,7,585,6.5,0,0,0,0,0,0,3,1,0.0,0.0,0.1,0.1,16,19,18,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Gabriel Jesus,BRA,FW,Arsenal,26,1997,8,4,406,4.5,4,3,7,4,0,0,2,0,2.1,2.1,2.2,4.4,10,11,43,0.89,0.67,1.55,0.89,1.55,0.51,0.53,1.04,0.51,1.04
Juan Jesus,BRA,DF,Napoli,32,1991,5,5,428,4.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,9,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Joelinton,BRA,"MF,FW",Newcastle Utd,26,1996,4,4,334,3.7,1,0,1,1,0,0,2,0,0.5,0.5,1.0,1.6,9,15,21,0.27,0.00,0.27,0.27,0.27,0.15,0.27,0.42,0.15,0.42
Alistair Johnston,CAN,DF,Celtic,24,1998,6,6,540,6.0,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.1,5,38,25,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Michael Johnston,IRL,FW,Celtic,24,1999,2,1,97,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,6,3,5,0.00,0.00,0.00,0.00,0.00,0.04,0.16,0.20,0.04,0.20
Frenkie de Jong,NED,MF,Barcelona,26,1997,5,5,393,4.4,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,4,28,4,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Luuk de Jong,NED,FW,PSV Eindhoven,32,1990,7,7,627,7.0,3,0,3,1,2,2,1,0,3.8,2.2,0.5,2.7,4,8,33,0.43,0.00,0.43,0.14,0.14,0.54,0.07,0.61,0.32,0.38
Joan Jordán,ESP,MF,Sevilla,29,1994,2,1,81,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jorginho,ITA,MF,Arsenal,31,1991,9,6,532,5.9,1,0,1,0,1,1,1,0,0.8,0.0,0.2,0.3,3,29,7,0.17,0.00,0.17,0.00,0.00,0.14,0.04,0.18,0.00,0.05
Joselu,ESP,FW,Real Madrid,33,1990,11,2,282,3.1,5,0,5,5,0,0,0,0,5.4,5.4,0.4,5.8,2,2,13,1.60,0.00,1.60,1.60,1.60,1.74,0.12,1.86,1.74,1.86
Luka Jović,SRB,"FW,MF",Milan,25,1997,2,0,32,0.4,0,0,0,0,0,0,1,0,0.6,0.6,0.5,1.1,2,3,0,0.00,0.00,0.00,0.00,0.00,1.57,1.41,2.98,1.57,2.98
Mauro Júnior,BRA,"MF,DF",PSV Eindhoven,24,1999,3,2,183,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,3,6,8,0.00,0.00,0.00,0.00,0.00,0.01,0.18,0.19,0.01,0.19
Hamed Junior Traorè,CIV,MF,Napoli,23,2000,2,1,100,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,0,10,4,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.18,0.00,0.18
Vinicius Júnior,BRA,FW,Real Madrid,23,2000,10,10,898,10.0,6,4,10,5,1,1,3,0,4.5,3.7,3.3,7.0,70,25,111,0.60,0.40,1.00,0.50,0.90,0.45,0.33,0.78,0.37,0.70
Josip Juranović,CRO,DF,Union Berlin,27,1995,5,5,414,4.6,0,0,0,0,0,0,1,0,0.2,0.2,0.5,0.7,7,8,6,0.00,0.00,0.00,0.00,0.00,0.04,0.11,0.15,0.04,0.15
David Jurásek,CZE,"MF,DF",Benfica,22,2000,3,1,129,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,3,4,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10
Uroš Kabić,SRB,DF,Red Star,19,2004,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Pierre Kalulu,FRA,DF,Milan,23,2000,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Daichi Kamada,JPN,MF,Lazio,26,1996,7,3,258,2.9,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,2,13,7,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.07,0.04,0.07
Dijon Kameri,AUT,MF,RB Salzburg,19,2004,1,0,9,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kevin Kampl,SVN,MF,RB Leipzig,32,1990,7,3,282,3.1,0,2,2,0,0,0,1,0,0.0,0.0,0.4,0.5,9,17,1,0.00,0.64,0.64,0.00,0.64,0.02,0.14,0.16,0.02,0.16
Harry Kane,ENG,FW,Bayern Munich,30,1993,12,12,"1,062",11.8,8,4,12,5,3,3,1,0,6.7,4.3,1.5,5.8,12,44,30,0.68,0.34,1.02,0.42,0.76,0.57,0.13,0.69,0.37,0.49
Lee Kang-in,KOR,"MF,FW",Paris S-G,22,2001,9,3,344,3.8,1,1,2,1,0,0,1,0,1.2,1.2,0.6,1.8,11,45,25,0.26,0.26,0.52,0.26,0.52,0.32,0.16,0.48,0.32,0.48
Guélor Kanga,GAB,MF,Red Star,32,1990,3,2,147,1.6,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,6,3,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Kings Kangwa,ZAM,MF,Red Star,24,1999,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kazımcan Karataş,TUR,DF,Galatasaray,20,2003,1,1,74,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
Oleksii Kashchuk,UKR,FW,Shakhtar,23,2000,1,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Aleksandar Katai,SRB,"MF,FW",Red Star,32,1991,5,0,79,0.9,1,0,1,1,0,0,0,0,0.4,0.4,0.6,1.0,1,1,9,1.14,0.00,1.14,1.14,1.14,0.42,0.69,1.11,0.42,1.11
Mandela Keita,BEL,MF,Antwerp,21,2002,3,3,262,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kevin Kelsy,VEN,FW,Shakhtar,19,2004,5,1,134,1.5,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,0,1,3,0.67,0.00,0.67,0.67,0.67,0.17,0.00,0.17,0.17,0.17
Aljoscha Kemlein,GER,MF,Union Berlin,18,2004,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Gyrano Kerk,SUR,FW,Antwerp,27,1995,5,3,206,2.3,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,8,10,12,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10
Rani Khedira,GER,MF,Union Berlin,29,1994,4,4,290,3.2,0,0,0,0,0,0,2,0,0.0,0.0,0.4,0.4,0,5,2,0.00,0.00,0.00,0.00,0.00,0.02,0.11,0.13,0.02,0.13
Abdukodir Khusanov,UZB,DF,Lens,19,2004,2,0,30,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Joshua Kimmich,GER,"MF,DF",Bayern Munich,28,1995,12,12,"1,080",12.0,1,2,3,1,0,0,2,0,0.7,0.7,2.1,2.9,21,87,40,0.08,0.17,0.25,0.08,0.25,0.06,0.18,0.24,0.06,0.24
Jakub Kiwior,POL,DF,Arsenal,23,2000,7,4,381,4.2,0,0,0,0,0,0,1,0,0.5,0.5,0.1,0.6,2,23,2,0.00,0.00,0.00,0.00,0.00,0.12,0.03,0.15,0.12,0.15
Simon Kjær,DEN,DF,Milan,34,1989,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Maurits Kjærgaard,DEN,"MF,FW",RB Salzburg,20,2003,3,3,206,2.3,0,1,1,0,0,0,0,0,0.1,0.1,0.2,0.3,9,13,10,0.00,0.44,0.44,0.00,0.44,0.05,0.08,0.14,0.05,0.14
Davy Klaassen,NED,"MF,FW",Inter,30,1993,4,1,84,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Lukas Klostermann,GER,DF,RB Leipzig,27,1996,6,3,356,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Robin Knoche,GER,DF,Union Berlin,31,1992,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,6,14,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Gregor Kobel,SUI,GK,Dortmund,25,1997,12,12,"1,080",12.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sekou Koita,MLI,FW,RB Salzburg,23,1999,2,0,68,0.8,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,1,3,4,0.00,0.00,0.00,0.00,0.00,0.16,0.36,0.52,0.16,0.52
Orkun Kökçü,TUR,MF,Benfica,22,2000,5,3,263,2.9,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,2,12,5,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.09,0.06,0.09
Koke,ESP,MF,Atlético Madrid,31,1992,9,8,771,8.6,0,1,1,0,0,0,2,0,0.1,0.1,1.2,1.3,6,46,10,0.00,0.12,0.12,0.00,0.12,0.01,0.14,0.15,0.01,0.15
Randal Kolo Muani,FRA,"FW,MF",Paris S-G,24,1998,10,6,470,5.2,1,0,1,1,0,0,1,0,1.9,1.9,1.5,3.4,14,15,38,0.19,0.00,0.19,0.19,0.19,0.36,0.29,0.65,0.36,0.65
Karim Konaté,CIV,"FW,MF",RB Salzburg,19,2004,5,3,237,2.6,0,0,0,0,0,1,0,0,1.8,1.0,0.2,1.2,8,3,16,0.00,0.00,0.00,0.00,0.00,0.70,0.07,0.76,0.40,0.46
Yukhym Konoplia,UKR,DF,Shakhtar,23,1999,3,3,255,2.8,0,1,1,0,0,0,3,0,0.1,0.1,0.3,0.3,3,7,12,0.00,0.35,0.35,0.00,0.35,0.02,0.10,0.12,0.02,0.12
Ilias Kostis,GRE,FW,Atlético Madrid,20,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jules Koundé,FRA,DF,Barcelona,24,1998,8,8,720,8.0,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.4,3,31,6,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05
Mateo Kovačić,CRO,MF,Manchester City,29,1994,6,5,433,4.8,0,0,0,0,0,0,0,0,0.4,0.4,0.6,1.0,14,16,16,0.00,0.00,0.00,0.00,0.00,0.09,0.12,0.21,0.09,0.21
Alex Král,CZE,MF,Union Berlin,25,1998,6,2,251,2.8,1,1,2,1,0,0,0,0,0.1,0.1,0.3,0.4,6,14,3,0.36,0.36,0.72,0.36,0.72,0.02,0.11,0.14,0.02,0.14
Jean-Philippe Krasso,CIV,"FW,MF",Red Star,26,1997,4,1,111,1.2,0,1,1,0,0,0,1,0,0.5,0.5,0.0,0.5,2,4,5,0.00,0.81,0.81,0.00,0.81,0.38,0.04,0.42,0.38,0.42
Frans Krätzig,GER,DF,Bayern Munich,20,2003,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Toni Kroos,GER,MF,Real Madrid,33,1990,12,10,858,9.5,0,2,2,0,0,0,2,0,0.3,0.3,1.9,2.2,7,78,9,0.00,0.21,0.21,0.00,0.21,0.03,0.20,0.23,0.03,0.23
Rade Krunić,BIH,"MF,DF",Milan,29,1993,4,2,211,2.3,0,0,0,0,0,0,2,0,0.0,0.0,0.5,0.5,8,13,0,0.00,0.00,0.00,0.00,0.00,0.01,0.22,0.23,0.01,0.23
Dmytro Kryskiv,UKR,"MF,FW",Shakhtar,22,2000,5,5,388,4.3,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,7,8,8,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05
Takefusa Kubo,JPN,"FW,MF",Real Sociedad,22,2001,8,7,559,6.2,0,1,1,0,0,0,2,0,0.4,0.4,2.2,2.6,31,23,67,0.00,0.16,0.16,0.00,0.16,0.06,0.36,0.42,0.06,0.42
Khvicha Kvaratskhelia,GEO,FW,Napoli,22,2001,8,8,668,7.4,0,1,1,0,0,0,0,0,0.9,0.9,1.4,2.3,52,33,71,0.00,0.13,0.13,0.00,0.13,0.13,0.19,0.31,0.13,0.31
Gustaf Lagerbielke,SWE,DF,Celtic,23,2000,2,1,78,0.9,1,0,1,1,0,0,2,1,0.8,0.8,0.0,0.8,0,1,0,1.15,0.00,1.15,1.15,1.15,0.91,0.00,0.91,0.91,0.91
