Player,Nation,Pos,Squad,Age,Born,MatchesPlayed,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKattempted,CardY,CardR,xG,npxG,xAG,npxG+xAG,PrgCarries,PrgPasses,PrgReceived,G/90,A/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Rodrigo Abascal,URU,DF,Boavista,30-296,1994,8,8,720,8.0,0,0,0,0,0,0,2,0,0.1,0.1,0.5,0.6,5,10,8,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.08,0.01,0.08
Bilal Abdelrahman Zeeni,EGY,MF,Estrela,21-289,2003,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,1,0.00,0.00,0.00,0.00,0.00,0.18,0.62,0.79,0.18,0.79
Giorgi Aburjania,GEO,MF,AVS Futebol,29-308,1995,8,3,288,3.2,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.8,3,20,4,0.00,0.00,0.00,0.00,0.00,0.09,0.17,0.26,0.09,0.26
Adriano,BRA,MF,Santa Clara,25-001,1999,9,9,722,8.0,0,1,1,0,0,0,2,1,0.2,0.2,0.8,0.9,12,37,10,0.00,0.12,0.12,0.00,0.12,0.02,0.10,0.12,0.02,0.12
Lucas Áfrico,BRA,DF,Farense,29-274,1995,8,8,705,7.8,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.3,2,7,2,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.03,0.03,0.03
Salvador Agra,POR,"MF,DF",Boavista,32-360,1991,10,10,899,10.0,0,0,0,0,0,0,1,0,0.7,0.7,1.4,2.1,20,21,57,0.00,0.00,0.00,0.00,0.00,0.07,0.14,0.21,0.07,0.21
Brandon Aguilera,CRC,"MF,FW",Rio Ave,21-130,2003,8,3,211,2.3,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,4,5,10,0.00,0.00,0.00,0.00,0.00,0.08,0.09,0.17,0.08,0.17
Jorge Aguirre,ESP,FW,Gil Vicente FC,24-305,2000,10,4,388,4.3,2,0,2,2,0,0,1,0,1.6,1.6,0.2,1.9,4,7,17,0.46,0.00,0.46,0.46,0.46,0.38,0.06,0.44,0.38,0.44
Babatunde Akinsola,NGA,"FW,MF",AVS Futebol,21-240,2003,7,3,246,2.7,1,1,2,1,0,0,0,0,1.0,1.0,0.1,1.1,3,6,19,0.37,0.37,0.73,0.37,0.73,0.38,0.04,0.42,0.38,0.42
Kerem Aktürkoğlu,TUR,"FW,MF",Benfica,26-015,1998,5,5,346,3.8,5,3,8,5,0,0,0,0,1.9,1.9,1.2,3.1,12,15,40,1.30,0.78,2.08,1.30,2.08,0.50,0.30,0.80,0.50,0.80
Léo Alaba,BRA,DF,AVS Futebol,25-127,1999,4,4,334,3.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,12,20,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Alan,BRA,MF,Moreirense,24-242,2000,9,9,685,7.6,1,2,3,0,1,1,3,0,1.3,0.5,1.9,2.4,8,52,22,0.13,0.26,0.39,0.00,0.26,0.17,0.25,0.42,0.06,0.31
Gonçalo Almeida,POR,"DF,MF",Boavista,21-183,2003,7,2,202,2.2,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,3,6,9,0.00,0.00,0.00,0.00,0.00,0.09,0.06,0.14,0.09,0.14
Pedro Álvaro,POR,DF,Estoril,24-248,2000,10,10,900,10.0,1,1,2,1,0,0,5,0,0.6,0.6,0.3,1.0,3,16,1,0.10,0.10,0.20,0.10,0.20,0.06,0.03,0.10,0.06,0.10
Pedro Amaral,POR,DF,Estoril,27-072,1997,10,10,823,9.1,0,2,2,0,0,0,1,0,0.1,0.1,1.6,1.7,14,32,40,0.00,0.22,0.22,0.00,0.22,0.01,0.17,0.18,0.01,0.18
Zeki Amdouni,SUI,"MF,FW",Benfica,23-337,2000,5,0,110,1.2,2,0,2,2,0,0,0,0,1.7,1.7,0.1,1.7,1,3,9,1.64,0.00,1.64,1.64,1.64,1.37,0.06,1.43,1.37,1.43
Artur Jorge Marques Amorim,POR,DF,Farense,30-083,1994,7,7,586,6.5,0,0,0,0,0,0,4,0,1.0,1.0,0.0,1.0,1,9,0,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15
Andrew,BRA,GK,Gil Vicente FC,23-127,2001,10,10,900,10.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jeremy Antonisse,CUW,"FW,MF",Moreirense,22-221,2002,9,4,292,3.2,0,0,0,0,0,0,0,0,0.9,0.9,0.8,1.7,11,5,19,0.00,0.00,0.00,0.00,0.00,0.28,0.25,0.52,0.28,0.52
Arvin Appiah,ENG,"FW,MF",Nacional,23-305,2001,8,6,412,4.6,0,0,0,0,0,0,1,0,0.4,0.4,0.3,0.7,13,7,29,0.00,0.00,0.00,0.00,0.00,0.08,0.07,0.16,0.08,0.16
Óscar Aranda,ESP,FW,Famalicão,22-190,2002,10,10,800,8.9,1,1,2,1,0,0,1,0,0.7,0.7,1.1,1.8,28,48,45,0.11,0.11,0.23,0.11,0.23,0.08,0.12,0.21,0.08,0.21
Henrique Araújo,POR,FW,Arouca,22-291,2002,7,4,350,3.9,2,0,2,2,0,0,1,0,2.0,2.0,0.1,2.1,4,7,18,0.51,0.00,0.51,0.51,0.51,0.52,0.02,0.55,0.52,0.55
Maximiliano Araújo,URU,"MF,DF",Sporting CP,24-264,2000,6,3,276,3.1,1,0,1,1,0,0,0,0,0.3,0.3,0.8,1.2,4,11,25,0.33,0.00,0.33,0.33,0.33,0.11,0.27,0.38,0.11,0.38
Tomás Araújo,POR,DF,Benfica,22-173,2002,7,7,621,6.9,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,11,45,10,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
Telmo Arcanjo,CPV,FW,Vitória,23-137,2001,6,2,179,2.0,0,0,0,0,0,0,0,0,0.7,0.7,0.1,0.8,6,8,21,0.00,0.00,0.00,0.00,0.00,0.34,0.05,0.39,0.34,0.39
Bright Arrey-Mbi,GER,DF,Braga,21-224,2003,5,5,415,4.6,0,0,0,0,0,0,0,1,0.0,0.0,0.1,0.1,2,8,0,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
Gustavo Assuncao,POR,MF,AVS Futebol,24-220,2000,6,6,472,5.2,1,0,1,0,1,1,4,0,0.8,0.0,0.2,0.3,1,18,2,0.19,0.00,0.19,0.00,0.00,0.16,0.04,0.20,0.01,0.05
Otavio Ataide,BRA,DF,Porto,22-198,2002,5,5,450,5.0,0,0,0,0,0,0,1,0,0.8,0.8,0.0,0.8,4,27,5,0.00,0.00,0.00,0.00,0.00,0.16,0.01,0.16,0.16,0.16
João Aurélio,POR,MF,Nacional,36-080,1988,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Fredrik Aursnes,NOR,"MF,FW",Benfica,28-331,1995,7,7,544,6.0,1,1,2,1,0,0,0,0,0.5,0.5,0.8,1.3,17,43,47,0.17,0.17,0.33,0.17,0.33,0.08,0.13,0.21,0.08,0.21
Miguel Baeza,ESP,"MF,FW",Nacional,24-223,2000,5,2,203,2.3,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,2,6,4,0.44,0.00,0.44,0.44,0.44,0.12,0.01,0.13,0.12,0.13
Alexander Bah,DEN,DF,Benfica,26-332,1997,7,7,572,6.4,0,1,1,0,0,0,0,0,0.3,0.3,0.4,0.7,22,40,58,0.00,0.16,0.16,0.00,0.16,0.05,0.07,0.12,0.05,0.12
Elves Baldé,GNB,"MF,FW",Farense,25-034,1999,7,3,268,3.0,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,4,7,6,0.00,0.00,0.00,0.00,0.00,0.18,0.03,0.21,0.18,0.21
Robson Bambu,BRA,DF,Braga,26-359,1997,2,2,180,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,16,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Simon Banza,COD,FW,Braga,28-084,1996,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Rafael Barbosa,POR,"MF,FW",Farense,28-221,1996,6,3,332,3.7,0,0,0,0,0,0,2,0,0.2,0.2,0.7,0.8,5,28,19,0.00,0.00,0.00,0.00,0.00,0.05,0.18,0.23,0.05,0.23
Leandro Barreiro Martins,LUX,MF,Benfica,24-307,2000,6,4,336,3.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,16,10,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Gil Bastião Dias,POR,FW,Famalicão,28-038,1996,8,3,408,4.5,3,0,3,3,0,0,1,0,1.2,1.2,0.2,1.4,18,15,38,0.66,0.00,0.66,0.66,0.66,0.27,0.04,0.32,0.27,0.32
Gabriel Batista,BRA,GK,Santa Clara,26-155,1998,10,10,900,10.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ricardo Batista,POR,GK,Casa Pia,37-352,1986,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Yanis Begraoui,MAR,FW,Estoril,23-124,2001,10,7,569,6.3,0,1,1,0,0,1,1,0,2.1,1.3,0.1,1.4,8,11,25,0.00,0.16,0.16,0.00,0.16,0.33,0.02,0.35,0.20,0.22
Gui Beleza,POR,MF,Gil Vicente FC,17-332,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Bachir Belloumi,ALG,FW,Farense,22-157,2002,3,3,270,3.0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,8,14,20,0.00,0.00,0.00,0.00,0.00,0.08,0.02,0.10,0.08,0.10
Fahem Benaissa Yahia,FRA,DF,Casa Pia,22-190,2002,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Beni,ANG,MF,Casa Pia,22-168,2002,5,4,378,4.2,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,4,23,3,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.05,0.01,0.05
Álex Bermejo,ESP,"MF,FW",Farense,25-330,1998,8,4,373,4.1,1,0,1,1,0,0,1,0,1.3,1.3,0.4,1.8,8,10,25,0.24,0.00,0.24,0.24,0.24,0.32,0.10,0.43,0.32,0.43
Simão Bertelli,BRA,GK,AVS Futebol,31-156,1993,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jan-Niklas Beste,GER,"FW,DF",Benfica,25-306,1999,5,3,230,2.6,0,0,0,0,0,0,0,0,0.1,0.1,0.7,0.8,13,13,36,0.00,0.00,0.00,0.00,0.00,0.04,0.27,0.31,0.04,0.31
José Bica,POR,"MF,FW",Vitória,21-142,2003,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,1.25,1.25,0.00,1.25
Raúl Blanco,ESP,FW,Casa Pia,23-097,2001,5,3,250,2.8,1,0,1,1,0,0,1,0,0.3,0.3,0.0,0.3,2,11,14,0.36,0.00,0.36,0.36,0.36,0.11,0.00,0.11,0.11,0.11
Kévin Boma,TOG,DF,Estoril,21-351,2002,6,6,540,6.0,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,0,3,0,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
Kiko Bondoso,POR,"FW,MF",Rio Ave,28-354,1995,9,7,555,6.2,1,0,1,1,0,0,0,0,1.5,1.5,0.6,2.1,16,17,42,0.16,0.00,0.16,0.16,0.16,0.24,0.10,0.35,0.24,0.35
Toni Borevkovic,CRO,DF,Vitória,27-140,1997,9,9,810,9.0,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,3,22,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.04,0.03,0.04
Gonçalo Borges,POR,FW,Porto,23-221,2001,7,1,132,1.5,0,1,1,0,0,0,0,0,0.2,0.2,1.1,1.3,11,2,25,0.00,0.68,0.68,0.00,0.68,0.13,0.75,0.88,0.13,0.88
Róbert Boženík,SVK,FW,Boavista,24-353,1999,10,10,887,9.9,0,0,0,0,0,0,2,0,2.1,2.1,0.0,2.1,5,15,49,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.21,0.21,0.21
Daniel Bragança,POR,MF,Sporting CP,25-162,1999,10,7,642,7.1,3,3,6,3,0,0,2,0,2.3,2.3,1.4,3.7,6,52,17,0.42,0.42,0.84,0.42,0.84,0.32,0.19,0.51,0.32,0.51
Bruno Brigido,BRA,GK,Estrela,33-241,1991,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Rafael Brito,POR,MF,Casa Pia,22-291,2002,7,3,249,2.8,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,1,7,2,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Bruma,POR,"FW,MF",Braga,30-012,1994,8,4,429,4.8,3,3,6,2,1,1,0,0,2.4,1.6,2.3,3.8,23,28,52,0.63,0.63,1.26,0.42,1.05,0.50,0.47,0.97,0.33,0.81
Jonathan Buatu Mananga,ANG,DF,Gil Vicente FC,31-039,1993,10,10,900,10.0,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,6,29,0,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
Leonel Bucca,ARG,"MF,FW",Estrela,25-230,1999,9,7,483,5.4,2,0,2,2,0,0,3,0,1.5,1.5,0.5,2.0,4,17,7,0.37,0.00,0.37,0.37,0.37,0.29,0.09,0.38,0.29,0.38
Adrián Butzke,ESP,FW,Nacional,25-220,1999,8,4,404,4.5,0,1,1,0,0,0,2,0,1.4,1.4,0.3,1.8,2,12,17,0.00,0.22,0.22,0.00,0.22,0.32,0.07,0.39,0.32,0.39
Arthur Cabral,BRA,FW,Benfica,26-194,1998,7,0,86,1.0,1,0,1,1,0,0,0,0,0.5,0.5,1.3,1.9,0,0,10,1.05,0.00,1.05,1.05,1.05,0.56,1.38,1.94,0.56,1.94
Jovane Cabral,CPV,"FW,MF",Estrela,26-144,1998,6,4,312,3.5,0,1,1,0,0,0,0,0,0.4,0.4,0.6,1.0,5,11,17,0.00,0.29,0.29,0.00,0.29,0.12,0.18,0.30,0.12,0.30
Lucas Calegari,BRA,DF,Famalicão,22-252,2002,10,10,859,9.5,0,1,1,0,0,0,0,0,0.1,0.1,0.5,0.6,12,20,39,0.00,0.10,0.10,0.00,0.10,0.01,0.05,0.06,0.01,0.06
Diogo Calila,POR,"MF,DF",Santa Clara,26-026,1998,9,5,473,5.3,1,0,1,1,0,0,2,0,0.6,0.6,0.3,0.9,7,16,31,0.19,0.00,0.19,0.19,0.19,0.11,0.06,0.17,0.11,0.17
Ibrahima Camará,GUI,MF,Boavista,25-285,1999,10,9,662,7.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.1,0,23,2,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
André Candeias,POR,"FW,MF",Farense,21-290,2003,2,0,35,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,1,9,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.20,0.20,0.20
Zé Carlos,POR,MF,Vitória,23-006,2001,3,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Zé Carlos,POR,DF,Gil Vicente FC,26-097,1998,9,9,775,8.6,0,0,0,0,0,0,1,0,0.2,0.2,0.4,0.6,12,35,18,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.07,0.02,0.07
Álvaro Carreras,ESP,DF,Benfica,21-227,2003,9,7,729,8.1,1,1,2,1,0,0,3,0,0.9,0.9,0.9,1.8,24,60,69,0.12,0.12,0.25,0.12,0.25,0.11,0.11,0.22,0.11,0.22
João Carvalho,POR,"FW,MF",Estoril,27-241,1997,6,5,390,4.3,1,0,1,1,0,0,2,0,0.3,0.3,0.3,0.6,10,33,7,0.23,0.00,0.23,0.23,0.23,0.07,0.06,0.13,0.07,0.13
Pedro Carvalho,POR,DF,Estoril,21-265,2003,5,2,259,2.9,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.6,13,15,18,0.00,0.00,0.00,0.00,0.00,0.12,0.09,0.21,0.12,0.21
Vitor Carvalho,BRA,MF,Braga,27-162,1997,10,10,848,9.4,0,0,0,0,0,0,3,0,0.7,0.7,0.3,1.0,9,47,12,0.00,0.00,0.00,0.00,0.00,0.08,0.03,0.11,0.08,0.11
Cassiano,BRA,FW,Casa Pia,35-142,1989,5,4,349,3.9,3,0,3,1,2,2,1,0,2.6,1.0,0.1,1.1,2,2,11,0.77,0.00,0.77,0.26,0.26,0.67,0.02,0.69,0.27,0.29
Jesús Castillo,PER,MF,Gil Vicente FC,23-147,2001,8,6,522,5.8,0,0,0,0,0,0,1,0,0.6,0.6,0.7,1.3,3,26,9,0.00,0.00,0.00,0.00,0.00,0.10,0.13,0.23,0.10,0.23
André Castro,POR,MF,Moreirense,36-217,1988,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cristian Castro,COL,DF,AVS Futebol,23-285,2001,10,10,894,9.9,0,0,0,0,0,0,2,0,0.1,0.1,0.6,0.7,5,23,0,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07
Geny Catamo,MOZ,"MF,DF",Sporting CP,23-284,2001,9,6,573,6.4,2,2,4,2,0,0,2,0,1.0,1.0,3.0,4.0,37,35,80,0.31,0.31,0.63,0.31,0.63,0.15,0.47,0.62,0.15,0.62
Cauê,BRA,FW,Gil Vicente FC,21-355,2002,8,6,478,5.3,1,0,1,1,0,0,1,0,0.8,0.8,0.1,0.9,6,8,24,0.19,0.00,0.19,0.19,0.19,0.14,0.02,0.16,0.14,0.16
César,BRA,GK,Boavista,32-283,1992,4,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tidjany Chabrol,FRA,FW,Gil Vicente FC,22-113,2002,9,4,337,3.7,0,1,1,0,0,0,1,0,0.7,0.7,0.3,1.0,14,12,33,0.00,0.27,0.27,0.00,0.27,0.20,0.07,0.27,0.20,0.27
Till Cissokho,FRA,DF,Estrela,24-271,2000,4,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,8,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Clayton,BRA,DF,AVS Futebol,24-215,2000,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Clayton,BRA,FW,Rio Ave,25-299,1999,10,10,865,9.6,4,1,5,3,1,1,2,0,3.1,2.3,0.8,3.1,8,15,41,0.42,0.10,0.52,0.31,0.42,0.32,0.08,0.40,0.24,0.32
Diego Collado,ESP,"MF,FW",Gil Vicente FC,23-301,2001,4,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12
Fábio Conceição,POR,"DF,MF",Rio Ave,23-191,2001,8,1,287,3.2,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,14,11,26,0.00,0.00,0.00,0.00,0.00,0.10,0.12,0.22,0.10,0.22
Leo Cordeiro,BRA,MF,Estrela,29-039,1995,10,8,767,8.5,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.4,12,39,20,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04
Félix Correia,POR,"FW,MF",Gil Vicente FC,23-288,2001,10,10,893,9.9,3,2,5,3,0,0,1,0,2.6,2.6,1.6,4.2,32,52,74,0.30,0.20,0.50,0.30,0.50,0.26,0.16,0.43,0.26,0.43
Alberto costa,POR,DF,Vitória,21-037,2003,4,1,135,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.3,6,6,10,0.00,0.00,0.00,0.00,0.00,0.04,0.17,0.21,0.04,0.21
Bruno Xavier Almeida Costa,POR,"MF,FW",Nacional,27-200,1997,6,2,188,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.7,3,9,6,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.33,0.00,0.33
Diogo Costa,POR,GK,Porto,25-047,1999,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Gonçalo Costa,POR,DF,Estoril,24-261,2000,3,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,2,2,2,0.00,0.00,0.00,0.00,0.00,0.15,0.56,0.71,0.15,0.71
Hélder Costa,ANG,FW,Estoril,30-298,1994,5,3,210,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,2,7,22,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.08,0.01,0.08
João Costa,POR,FW,Santa Clara,24-243,2000,8,1,124,1.4,1,0,1,1,0,0,0,0,0.9,0.9,0.0,0.9,0,2,3,0.73,0.00,0.73,0.73,0.73,0.63,0.00,0.63,0.63,0.63
Michel Costa,BRA,MF,Estoril,22-321,2001,10,7,597,6.6,0,0,0,0,0,0,4,0,0.0,0.0,0.1,0.2,3,26,8,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
Sandro Cruz,ANG,DF,Gil Vicente FC,23-177,2001,8,8,705,7.8,0,0,0,0,0,0,7,1,0.1,0.1,0.2,0.3,9,20,11,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
Augusto Dabo,POR,DF,Boavista,20-237,2004,4,1,94,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,3,0,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11
Amadou Dante,MLI,"DF,MF",Arouca,24-029,2000,6,6,504,5.6,0,0,0,0,0,0,0,0,0.1,0.1,0.6,0.6,12,16,27,0.00,0.00,0.00,0.00,0.00,0.01,0.10,0.11,0.01,0.11
Mathias De Amorim,FRA,MF,Famalicão,19-331,2004,3,0,86,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,5,6,0.00,0.00,0.00,0.00,0.00,0.10,0.02,0.12,0.10,0.12
Zeno Debast,BEL,DF,Sporting CP,21-012,2003,9,6,566,6.3,0,1,1,0,0,0,0,0,0.1,0.1,0.5,0.6,8,57,1,0.00,0.16,0.16,0.00,0.16,0.02,0.08,0.10,0.02,0.10
Depú,ANG,FW,Gil Vicente FC,24-302,2000,3,0,43,0.5,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0,0,3,0.00,0.00,0.00,0.00,0.00,0.81,0.00,0.81,0.81,0.81
Derick,BRA,"DF,MF",Farense,31-065,1993,5,5,391,4.3,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.4,9,5,15,0.00,0.23,0.23,0.00,0.23,0.03,0.06,0.09,0.03,0.09
Ángel Di María,ARG,FW,Benfica,36-265,1988,8,6,502,5.6,1,2,3,1,0,0,1,0,1.7,1.7,2.0,3.7,23,62,74,0.18,0.36,0.54,0.18,0.54,0.31,0.35,0.66,0.31,0.66
Matheus Dias,BRA,MF,Nacional,27-272,1997,9,9,735,8.2,0,1,1,0,0,0,3,0,0.1,0.1,0.6,0.8,8,39,2,0.00,0.12,0.12,0.00,0.12,0.02,0.07,0.09,0.02,0.09
Tiago Dias,POR,FW,Casa Pia,26-185,1998,2,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,4,0,5,0.00,0.00,0.00,0.00,0.00,0.00,0.87,0.87,0.00,0.87
Ousmane Diomande,CIV,DF,Sporting CP,20-337,2003,9,8,706,7.8,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.8,2,16,1,0.00,0.00,0.00,0.00,0.00,0.07,0.04,0.10,0.07,0.10
Tiago Djaló,POR,DF,Porto,24-210,2000,2,2,180,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,1,0,0.00,0.00,0.00,0.00,0.00,0.07,0.04,0.11,0.07,0.11
Maxime Dominguez,SUI,MF,Gil Vicente FC,28-278,1996,4,3,249,2.8,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0,5,11,9,0.00,0.00,0.00,0.00,0.00,0.19,0.19,0.38,0.19,0.38
Issiar Dramé,MLI,DF,Estrela,25-263,1999,5,3,251,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,4,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Dudu,BRA,FW,Nacional,25-087,1999,1,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marcus Edwards,ENG,"FW,MF",Sporting CP,25-338,1998,5,0,66,0.7,1,0,1,1,0,0,0,0,0.6,0.6,0.2,0.7,11,10,13,1.36,0.00,1.36,1.36,1.36,0.76,0.21,0.97,0.76,0.97
Ricardo Esgaio,POR,"FW,DF",Sporting CP,31-173,1993,2,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tiago Esgaio,POR,"DF,MF",Arouca,29-096,1995,10,10,892,9.9,0,0,0,0,0,0,2,0,0.5,0.5,0.4,0.9,11,39,27,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.05,0.09
Dario Essugo,POR,MF,Sporting CP,19-236,2005,2,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Luís Esteves,POR,MF,Nacional,26-210,1998,9,9,805,8.9,0,1,1,0,0,0,2,0,1.1,1.1,1.1,2.2,20,49,22,0.00,0.11,0.11,0.00,0.11,0.13,0.12,0.25,0.13,0.25
Stephen Eustáquio,CAN,MF,Porto,27-320,1996,8,3,314,3.5,0,0,0,0,0,0,2,0,0.2,0.2,0.8,1.0,3,31,8,0.00,0.00,0.00,0.00,0.00,0.06,0.22,0.28,0.06,0.28
