Player,Nation,Pos,Squad,Age,Born,MatchesPlayed,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKattempted,CardY,CardR,xG,npxG,xAG,npxG+xAG,PrgCarries,PrgPasses,PrgReceived,G/90,A/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Cadu,BRA,DF,Viktoria Plzeň,27-092,1997,4,4,330,3.7,0,0,0,0,0,0,0,0,0.1,0.1,1.1,1.2,9,19,16,0.00,0.00,0.00,0.00,0.00,0.02,0.31,0.33,0.02,0.33
Duje Ćaleta-Car,CRO,DF,Lyon,28-052,1996,3,3,270,3.0,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0,7,1,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14
Aguibou Camara,GUI,"FW,MF",Ludogorets,23-172,2001,3,0,86,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,5,3,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Issiaga Camara,GUI,MF,Nice,19-280,2005,1,1,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Mohamed Camara,GUI,MF,PAOK,27-254,1997,4,4,313,3.5,0,1,1,0,0,0,1,0,0.6,0.6,0.4,1.0,5,23,7,0.00,0.29,0.29,0.00,0.29,0.18,0.10,0.29,0.18,0.29
Maxence Caqueret,FRA,MF,Lyon,24-267,2000,3,1,170,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,15,1,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
David Carmo,ANG,DF,Olympiacos,25-112,1999,4,4,349,3.9,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,1,22,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Vitor Carvalho,BRA,MF,Braga,27-165,1997,4,3,187,2.1,0,0,0,0,0,0,1,0,0.2,0.2,0.4,0.5,0,10,6,0.00,0.00,0.00,0.00,0.00,0.08,0.19,0.26,0.08,0.26
Casemiro,BRA,MF,Manchester Utd,32-259,1992,3,2,216,2.4,0,0,0,0,0,0,1,0,0.6,0.6,0.3,0.9,1,11,8,0.00,0.00,0.00,0.00,0.00,0.26,0.11,0.37,0.26,0.37
Valentín Castellanos,ARG,FW,Lazio,26-036,1998,4,2,205,2.3,2,1,3,2,0,0,0,0,0.9,0.9,0.2,1.1,3,5,10,0.88,0.44,1.32,0.88,1.32,0.41,0.07,0.48,0.41,0.48
Denil Castillo,ECU,MF,Midtjylland,20-229,2004,3,3,232,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2,8,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Jonny Castro,ESP,DF,PAOK,30-250,1994,3,3,255,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,7,3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Alessio Castro-Montes,BEL,DF,Union SG,27-175,1997,2,2,180,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,6,7,7,0.00,0.00,0.00,0.00,0.00,0.04,0.21,0.26,0.04,0.26
Brayan Ceballos,COL,DF,Dynamo Kyiv,23-168,2001,1,1,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Zeki Çelik,TUR,DF,Roma,27-265,1997,4,4,340,3.8,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.1,8,22,12,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.03,0.02,0.03
Václav Černý,CZE,FW,Rangers,27-022,1997,4,4,293,3.3,2,2,4,2,0,0,1,0,1.5,1.5,1.1,2.6,15,12,29,0.61,0.61,1.23,0.61,1.23,0.47,0.34,0.81,0.47,0.81
Lukáš Červ,CZE,MF,Viktoria Plzeň,23-212,2001,4,3,270,3.0,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.2,3,14,8,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07
Fares Chaïbi,ALG,"MF,FW",Eint Frankfurt,21-346,2002,2,0,75,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,3,1,5,0.00,0.00,0.00,0.00,0.00,0.07,0.24,0.31,0.07,0.31
Fyodor Chalov,RUS,"FW,DF",PAOK,26-212,1998,4,2,180,2.0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,0,7,12,0.00,0.00,0.00,0.00,0.00,0.11,0.05,0.15,0.11,0.15
Arthur Chaves,BRA,DF,Hoffenheim,23-284,2001,2,2,168,1.9,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0,4,1,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12
Rayan Cherki,FRA,"MF,FW",Lyon,21-083,2003,4,3,248,2.8,1,2,3,1,0,0,1,0,0.2,0.2,2.1,2.3,16,23,23,0.36,0.73,1.09,0.36,1.09,0.09,0.76,0.84,0.09,0.84
Edward Chilufya,ZAM,FW,Midtjylland,25-052,1999,2,1,122,1.4,1,0,1,1,0,0,0,0,1.8,1.8,0.4,2.2,4,1,12,0.74,0.00,0.74,0.74,0.74,1.32,0.33,1.64,1.32,1.64
Chiquinho,POR,MF,Olympiacos,29-112,1995,4,4,305,3.4,0,1,1,0,0,0,0,0,0.6,0.6,0.6,1.1,5,9,24,0.00,0.30,0.30,0.00,0.30,0.17,0.17,0.34,0.17,0.34
Vlad Chiricheș,ROU,DF,FCSB,34-360,1989,1,1,90,1.0,0,1,1,0,0,0,1,0,0.0,0.0,0.4,0.4,1,2,0,0.00,1.00,1.00,0.00,1.00,0.00,0.42,0.42,0.00,0.42
Ivaylo Chochev,BUL,MF,Ludogorets,31-264,1993,4,2,194,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,6,2,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.01,0.04
Tomáš Chorý,CZE,FW,Slavia Prague,29-287,1995,4,2,183,2.0,1,1,2,1,0,0,1,0,0.5,0.5,0.2,0.7,1,4,14,0.49,0.49,0.98,0.49,0.98,0.27,0.08,0.35,0.27,0.35
Anders Christiansen,DEN,"FW,MF",Malmö,34-153,1990,4,3,242,2.7,0,1,1,0,0,0,0,0,0.9,0.9,0.9,1.8,7,14,16,0.00,0.37,0.37,0.00,0.37,0.32,0.35,0.67,0.32,0.67
Mojmir Chytil,CZE,FW,Slavia Prague,25-193,1999,4,2,177,2.0,1,0,1,1,0,0,0,0,0.8,0.8,0.0,0.8,3,4,10,0.51,0.00,0.51,0.51,0.51,0.41,0.00,0.41,0.41,0.41
Ibrahim Cissé,SEN,DF,Ferencváros,28-190,1996,4,4,324,3.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,10,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Eldar Ćivić,BIH,"DF,FW",Ferencváros,28-164,1996,3,2,146,1.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,2,9,10,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09
Jordy Clasie,NED,MF,AZ Alkmaar,33-134,1991,3,3,243,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,9,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jonathan Clauss,FRA,"MF,DF",Nice,32-044,1992,4,3,293,3.3,0,1,1,0,0,0,0,0,0.2,0.2,0.8,1.0,16,26,27,0.00,0.31,0.31,0.00,0.31,0.05,0.24,0.30,0.05,0.30
Avishay Cohen,ISR,DF,Maccabi Tel Aviv,29-142,1995,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.00,0.12
Omar Colley,GAM,DF,PAOK,32-015,1992,3,3,270,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.7,0,10,2,0.00,0.00,0.00,0.00,0.00,0.04,0.18,0.22,0.04,0.22
Nnamdi Collins,GER,DF,Eint Frankfurt,20-303,2004,2,1,96,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06
Colin Coosemans,BEL,GK,Anderlecht,32-097,1992,4,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Diogo Costa,POR,GK,Porto,25-050,1999,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Costinha,POR,DF,Olympiacos,24-227,2000,3,3,256,2.8,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,5,12,11,0.00,0.00,0.00,0.00,0.00,0.08,0.06,0.14,0.08,0.14
Valentin Crețu,ROU,DF,FCSB,35-311,1989,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
Bryan Cristante,ITA,"MF,DF",Roma,29-250,1995,4,2,224,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,9,2,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05
Elvin Cəfərquliyev,AZE,DF,Qarabağ,24-013,2000,3,3,258,2.9,0,0,0,0,0,0,3,1,0.0,0.0,0.6,0.6,13,9,22,0.00,0.00,0.00,0.00,0.00,0.01,0.22,0.23,0.01,0.23
Ro-Zangelo Daal,NED,FW,AZ Alkmaar,20-272,2004,1,0,45,0.5,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,3,1,2,2.00,0.00,2.00,2.00,2.00,0.75,0.00,0.75,0.75,0.75
Johan Dahlin,SWE,GK,Malmö,38-061,1986,3,3,225,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mahmoud Dahoud,GER,MF,Eint Frankfurt,28-312,1996,4,4,284,3.2,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,0,12,6,0.00,0.00,0.00,0.00,0.00,0.04,0.08,0.12,0.04,0.12
Diogo Dalot,POR,DF,Manchester Utd,25-235,1999,4,4,334,3.7,0,0,0,0,0,0,0,0,0.5,0.5,0.6,1.1,7,24,12,0.00,0.00,0.00,0.00,0.00,0.13,0.16,0.29,0.13,0.29
Dante,BRA,DF,Nice,41-021,1983,3,3,244,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,5,20,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Osher Davida,ISR,FW,Maccabi Tel Aviv,23-264,2001,3,2,180,2.0,1,1,2,0,1,1,1,0,0.9,0.1,0.4,0.5,9,8,15,0.50,0.50,1.00,0.00,0.50,0.45,0.21,0.67,0.05,0.26
Ofir Davidzada,ISR,DF,Maccabi Tel Aviv,33-187,1991,3,2,178,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,6,6,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05
Ben Davies,WAL,DF,Tottenham,31-198,1993,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,19,2,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Joyskim Dawa,CMR,DF,FCSB,28-213,1996,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kamiel Van De Perre,BEL,MF,Union SG,20-270,2004,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tristan Degreef,BEL,"MF,FW",Anderlecht,19-294,2005,3,3,169,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,6,5,20,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01
Maxim Dekker,NED,DF,AZ Alkmaar,20-201,2004,2,2,173,1.9,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.04,0.03,0.04
Fisayo Dele-Bashiru,NGA,MF,Lazio,23-276,2001,3,3,213,2.4,1,2,3,1,0,0,0,0,0.4,0.4,1.1,1.6,10,14,12,0.42,0.85,1.27,0.42,1.27,0.18,0.48,0.66,0.18,0.66
Yusuf Demir,AUT,MF,Galatasaray,21-159,2003,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kerem Demirbay,GER,"MF,DF",Galatasaray,31-128,1993,4,0,55,0.6,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.3,2,4,0,0.00,1.64,1.64,0.00,1.64,0.10,0.41,0.51,0.10,0.51
Branco van den Boomen,NED,MF,Ajax,29-110,1995,4,2,237,2.6,1,0,1,0,1,1,1,0,1.4,0.7,0.3,0.9,2,15,1,0.38,0.00,0.38,0.00,0.00,0.55,0.11,0.65,0.25,0.35
Leander Dendoncker,BEL,"DF,MF",Anderlecht,29-207,1995,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,13,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Rémy Descamps,FRA,GK,Lyon,28-136,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kiril Despodov,BUL,FW,PAOK,27-363,1996,4,1,137,1.5,0,1,1,0,0,0,0,0,0.1,0.1,0.7,0.8,2,8,30,0.00,0.66,0.66,0.00,0.66,0.09,0.46,0.54,0.09,0.54
Cyriel Dessers,NGA,FW,Rangers,29-336,1994,4,4,320,3.6,1,1,2,1,0,0,0,0,2.6,2.6,0.2,2.8,4,2,16,0.28,0.28,0.56,0.28,0.56,0.72,0.05,0.77,0.72,0.77
Ersin Destanoğlu,TUR,GK,Beşiktaş,23-312,2001,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Boulaye Dia,SEN,"FW,MF",Lazio,27-358,1996,4,2,194,2.2,2,0,2,2,0,0,0,0,0.8,0.8,0.7,1.5,4,5,14,0.93,0.00,0.93,0.93,0.93,0.37,0.31,0.68,0.37,0.68
Amad Diallo,CIV,FW,Manchester Utd,22-120,2002,4,3,215,2.4,2,0,2,2,0,0,0,0,0.5,0.5,0.4,0.9,11,4,33,0.84,0.00,0.84,0.84,0.84,0.20,0.16,0.36,0.20,0.36
Ousmane Diao,SEN,DF,Midtjylland,20-153,2004,4,4,360,4.0,1,0,1,1,0,0,0,0,0.7,0.7,0.0,0.7,3,18,2,0.25,0.00,0.25,0.25,0.25,0.18,0.00,0.18,0.18,0.18
Mahamadou Diawara,FRA,"MF,FW",Lyon,19-265,2005,2,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.39,0.00,0.39
Dénes Dibusz,HUN,GK,Ferencváros,33-358,1990,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Junior Dina Ebimbe,FRA,"MF,FW",Eint Frankfurt,23-353,2000,4,2,186,2.1,2,0,2,2,0,0,1,0,0.8,0.8,0.0,0.8,6,6,32,0.97,0.00,0.97,0.97,0.97,0.38,0.02,0.40,0.38,0.40
Mohamed Diomandé,CIV,MF,Rangers,23-009,2001,4,3,315,3.5,0,1,1,0,0,0,1,0,0.3,0.3,0.5,0.7,5,16,9,0.00,0.29,0.29,0.00,0.29,0.08,0.13,0.21,0.08,0.21
Sofiane Diop,FRA,"FW,MF",Nice,24-152,2000,4,2,151,1.7,0,1,1,0,0,0,0,1,0.6,0.6,0.4,1.0,6,2,10,0.00,0.60,0.60,0.00,0.60,0.35,0.24,0.59,0.35,0.59
Álvaro djaló,ESP,FW,Athletic Club,25-084,1999,3,2,142,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,1,13,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
Tiago Djaló,POR,DF,Porto,24-213,2000,2,2,173,1.9,1,0,1,1,0,0,1,0,0.1,0.1,0.0,0.1,1,4,0,0.52,0.00,0.52,0.52,0.52,0.06,0.00,0.06,0.06,0.06
Alexander Djiku,GHA,DF,Fenerbahçe,30-091,1994,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Franculino Djú,GNB,FW,Midtjylland,20-133,2004,3,2,171,1.9,1,0,1,1,0,0,0,0,1.2,1.2,0.0,1.2,2,2,7,0.53,0.00,0.53,0.53,0.53,0.64,0.00,0.64,0.64,0.64
Kasper Dolberg,DEN,"FW,MF",Anderlecht,27-033,1997,4,2,179,2.0,1,1,2,0,1,1,1,0,1.0,0.3,0.3,0.6,1,2,11,0.50,0.50,1.01,0.00,0.50,0.50,0.15,0.65,0.14,0.29
Oscar Dorley,LBR,MF,Slavia Prague,26-112,1998,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,4,21,6,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
David Doudera,CZE,DF,Slavia Prague,26-161,1998,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,10,13,9,0.00,0.00,0.00,0.00,0.00,0.02,0.10,0.12,0.02,0.12
Artem Dovbyk,UKR,FW,Roma,27-140,1997,4,2,194,2.2,2,0,2,1,1,1,0,0,1.0,0.3,0.5,0.9,0,0,17,0.93,0.00,0.93,0.46,0.46,0.47,0.25,0.73,0.14,0.39
Kieran Dowell,ENG,MF,Rangers,27-029,1997,1,0,45,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.18,0.18,0.18
Radu Drăgușin,ROU,DF,Tottenham,22-279,2002,3,3,187,2.1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tim Drexler,GER,DF,Hoffenheim,19-247,2005,3,0,47,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Anders Dreyer,DEN,"FW,MF",Anderlecht,26-190,1998,3,3,252,2.8,1,2,3,1,0,0,0,0,0.8,0.8,0.4,1.1,5,14,30,0.36,0.71,1.07,0.36,1.07,0.28,0.13,0.40,0.28,0.40
Kwadwo Duah,SUI,FW,Ludogorets,27-258,1997,4,3,253,2.8,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.6,3,1,9,0.00,0.00,0.00,0.00,0.00,0.18,0.02,0.20,0.18,0.20
Deroy Duarte,CPV,MF,Ludogorets,25-127,1999,4,2,194,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,2,1,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.03,0.02,0.03
Vladyslav Dubinchak,UKR,DF,Dynamo Kyiv,26-130,1998,3,3,196,2.2,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,9,15,17,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Sampson Dweh,LBR,DF,Viktoria Plzeň,23-029,2001,3,3,249,2.8,0,0,0,0,0,0,2,1,0.0,0.0,0.4,0.4,1,6,3,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.14
Paulo Dybala,ARG,"MF,FW",Roma,30-359,1993,3,1,94,1.0,0,0,0,0,0,0,1,0,0.1,0.1,0.7,0.8,2,6,8,0.00,0.00,0.00,0.00,0.00,0.09,0.69,0.79,0.09,0.79
Edin Džeko,BIH,FW,Fenerbahçe,38-236,1986,4,1,145,1.6,0,1,1,0,0,0,1,0,0.6,0.6,0.8,1.3,1,7,14,0.00,0.62,0.62,0.00,0.62,0.36,0.48,0.84,0.36,0.84
Malcolm Edjouma,FRA,MF,FCSB,28-031,1996,4,2,216,2.4,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.3,3,7,1,0.00,0.00,0.00,0.00,0.00,0.10,0.02,0.12,0.10,0.12
Samuel Edozie,ENG,FW,Anderlecht,21-285,2003,3,1,141,1.6,1,0,1,1,0,0,0,0,0.6,0.6,0.1,0.8,10,3,28,0.64,0.00,0.64,0.64,0.64,0.41,0.07,0.48,0.41,0.48
Carel Eiting,NED,MF,Twente,26-271,1998,1,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Hugo Ekitike,FRA,FW,Eint Frankfurt,22-141,2002,4,1,153,1.7,1,1,2,1,0,0,1,0,0.4,0.4,0.5,0.9,8,4,14,0.59,0.59,1.18,0.59,1.18,0.25,0.29,0.54,0.25,0.54
Aritz Elustondo,ESP,DF,Real Sociedad,30-225,1994,3,1,116,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,13,1,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07
Youssef En-Nesyri,MAR,"FW,MF",Fenerbahçe,27-160,1997,4,3,248,2.8,2,0,2,2,0,1,0,0,3.4,2.6,0.0,2.6,2,3,17,0.73,0.00,0.73,0.73,0.73,1.24,0.01,1.25,0.95,0.96
Christian Eriksen,DEN,MF,Manchester Utd,32-268,1992,4,3,284,3.2,2,2,4,2,0,0,0,0,0.3,0.3,1.0,1.3,5,12,7,0.63,0.63,1.27,0.63,1.27,0.10,0.31,0.41,0.10,0.41
Runar Espejord,NOR,FW,Bodø/Glimt,28-256,1996,3,0,19,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.31,0.31,0.31
Stephen Eustáquio,CAN,MF,Porto,27-323,1996,3,3,227,2.5,1,0,1,1,0,0,0,0,0.3,0.3,0.2,0.5,0,10,10,0.40,0.00,0.40,0.40,0.40,0.11,0.09,0.20,0.11,0.20
Jonny Evans,NIR,DF,Manchester Utd,36-310,1988,2,1,103,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Håkon Evjen,NOR,MF,Bodø/Glimt,24-268,2000,4,4,333,3.7,1,0,1,1,0,0,0,0,0.3,0.3,0.4,0.7,6,10,10,0.27,0.00,0.27,0.27,0.27,0.08,0.11,0.19,0.08,0.19
Andri Fannar Baldursson,ISL,MF,Elfsborg,22-303,2002,2,1,105,1.2,0,1,1,0,0,0,1,0,0.0,0.0,0.3,0.3,0,7,3,0.00,0.86,0.86,0.00,0.86,0.00,0.26,0.26,0.00,0.26
Ohis Felix Uduokhai,GER,DF,Beşiktaş,27-060,1997,4,4,360,4.0,0,0,0,0,0,0,1,0,0.2,0.0,0.0,0.0,1,13,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.00,0.00
Bruno Fernandes,POR,MF,Manchester Utd,30-061,1994,3,3,260,2.9,0,1,1,0,0,0,2,1,0.3,0.3,0.8,1.1,9,32,18,0.00,0.35,0.35,0.00,0.35,0.11,0.27,0.37,0.11,0.37
Gedson Fernandes,POR,MF,Beşiktaş,25-304,1999,4,4,345,3.8,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.5,10,13,3,0.26,0.00,0.26,0.26,0.26,0.13,0.01,0.14,0.13,0.14
Martim Fernandes,POR,DF,Porto,18-295,2006,3,2,178,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,3,8,10,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.24,0.00,0.24
Roger Fernandes,GNB,"DF,FW",Braga,18-353,2005,4,2,204,2.3,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,8,16,31,0.00,0.00,0.00,0.00,0.00,0.09,0.11,0.19,0.09,0.19
Roberto Férnandez,ESP,FW,Braga,22-128,2002,4,3,270,3.0,0,1,1,0,0,0,1,0,1.3,1.3,0.6,1.8,6,3,20,0.00,0.33,0.33,0.00,0.33,0.46,0.21,0.67,0.46,0.67
João Ferreira,POR,DF,Braga,23-231,2001,4,4,347,3.9,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.5,4,18,5,0.00,0.00,0.00,0.00,0.00,0.06,0.08,0.14,0.06,0.14
Kian Fitz-Jim,NED,MF,Ajax,21-126,2003,3,3,194,2.2,2,0,2,2,0,0,2,0,0.7,0.7,0.5,1.2,7,12,11,0.93,0.00,0.93,0.93,0.93,0.34,0.23,0.57,0.34,0.57
Malick Fofana,BEL,"FW,MF",Lyon,19-222,2005,4,2,195,2.2,2,1,3,2,0,0,0,0,1.0,1.0,0.2,1.2,22,5,23,0.92,0.46,1.38,0.92,1.38,0.46,0.11,0.56,0.46,0.56
Thomas Foket,BEL,DF,Anderlecht,30-044,1994,4,2,167,1.9,0,0,0,0,0,0,2,0,0.1,0.1,0.5,0.6,4,5,14,0.00,0.00,0.00,0.00,0.00,0.07,0.26,0.32,0.07,0.32
Fraser Forster,ENG,GK,Tottenham,36-236,1988,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
André Franco,POR,"DF,MF",Porto,26-210,1998,2,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.95,0.00,0.95
Fred,BRA,MF,Fenerbahçe,31-248,1993,4,4,344,3.8,0,0,0,0,0,0,2,0,0.0,0.0,0.5,0.5,2,23,9,0.00,0.00,0.00,0.00,0.00,0.01,0.12,0.13,0.01,0.13
Per Frick,SWE,"MF,FW",Elfsborg,32-208,1992,2,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mohammed Fuseini,GHA,FW,Union SG,22-176,2002,2,2,152,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,2,1,14,0.00,0.00,0.00,0.00,0.00,0.03,0.08,0.11,0.03,0.11
Anton Gaaei,DEN,"DF,FW",Ajax,21-355,2002,3,1,138,1.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,10,12,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
