Player,Nation,Pos,Squad,Age,Born,90s,PassCompleted,PassAtt,PassCompleted%,TotDist,PrgDist,ShortCmp,ShortAtt,ShortCmp%,MediumCmp,MediumAtt,MediumCmp%,LongCmp,LongAtt,LongCmp%,Ast,xAG,xA,A-xAG,KeyPasses,FinalThird,PassesPenArea,CrossPenArea,ProgPasses
Kevin Rodríguez,ECU,FW,Union SG,24-227,2000,3.7,47,79,59.5,599,143,23,42,54.8,13,23,56.5,2,2,100.0,0,0.2,0.2,-0.2,1,6,2,1,5
Davy Roef,BEL,GK,Gent,30-254,1994,10.0,272,375,72.5,7347,5362,44,44,100.0,127,127,100.0,101,202,50.0,0,0.0,0.0,0.0,0,1,0,0,0
Žan Rogelj,SVN,DF,Charleroi,24-327,1999,0.4,22,25,88.0,434,168,7,9,77.8,13,14,92.9,2,2,100.0,0,0.1,0.1,-0.1,2,0,3,1,4
Zaid Romero,ARG,DF,Club Brugge,24-307,1999,3.9,287,320,89.7,5436,1855,99,113,87.6,143,150,95.3,37,45,82.2,0,0.0,0.1,0.0,0,12,0,0,19
Tuur Rommens,BEL,DF,Westerlo,21-205,2003,8.8,324,440,73.6,5406,2401,143,172,83.1,156,195,80.0,19,52,36.5,0,0.5,0.7,-0.5,9,45,13,5,76
Gilles Ruyssen,BEL,DF,Dender,30-121,1994,9.5,351,420,83.6,7198,2725,93,102,91.2,202,229,88.2,47,76,61.8,0,0.1,0.1,-0.1,1,24,2,0,24
Kyriani Sabbe,BEL,DF,Club Brugge,19-270,2005,0.3,30,39,76.9,684,224,6,7,85.7,19,23,82.6,5,8,62.5,0,0.1,0.1,-0.1,2,3,1,0,3
Mujaid Sadick,ESP,DF,Genk,24-217,2000,9.8,766,814,94.1,14272,4690,237,249,95.2,460,480,95.8,55,66,83.3,0,0.0,0.1,0.0,1,69,0,0,78
Noah Sadiki,COD,MF,Union SG,19-305,2004,9.0,317,381,83.2,4879,1476,155,180,86.1,132,152,86.8,11,18,61.1,1,2.5,1.7,-1.5,22,32,14,1,57
Marwan Al Sahafi,KSA,FW,Beerschot,20-243,2004,1.7,3,9,33.3,26,0,3,5,60.0,0,2,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
Matisse Samoise,BEL,"DF,MF",Gent,22-331,2001,2.6,108,155,69.7,1571,503,61,77,79.2,41,49,83.7,3,18,16.7,0,0.1,0.1,-0.1,1,2,1,0,4
Ryan Sanusi,BEL,MF,Beerschot,32-286,1992,10.0,478,577,82.8,7926,2419,220,246,89.4,204,226,90.3,36,76,47.4,0,0.4,0.5,-0.4,9,43,4,0,52
Killian Sardella,BEL,DF,Anderlecht,22-168,2002,9.1,379,477,79.5,6483,2092,172,191,90.1,161,196,82.1,33,59,55.9,0,1.3,1.0,-1.3,12,23,18,7,48
Nikolas Sattlberger,AUT,MF,Genk,20-273,2004,5.4,246,275,89.5,4102,949,115,124,92.7,104,116,89.7,16,20,80.0,0,0.1,0.6,-0.1,2,19,3,0,22
Allahyar Sayyadmanesh,IRN,FW,Westerlo,23-110,2001,8.3,132,254,52.0,2487,921,55,99,55.6,50,87,57.5,22,50,44.0,2,1.6,1.4,+0.4,14,9,11,2,20
Aurélien Scheidler,FRA,FW,Dender,26-135,1998,1.4,22,39,56.4,283,72,10,18,55.6,7,12,58.3,1,3,33.3,0,0.1,0.1,-0.1,2,2,1,0,3
Joël Schingtienne,BEL,DF,OH Leuven,22-066,2002,4.0,136,160,85.0,2564,812,40,44,90.9,83,94,88.3,12,19,63.2,0,0.0,0.0,0.0,0,4,1,1,7
Rob Schoofs,BEL,MF,Mechelen,30-208,1994,9.8,446,533,83.7,8621,2406,155,175,88.6,221,253,87.4,58,78,74.4,1,1.7,1.3,-0.7,16,40,12,0,66
Siebe Schrijvers,BEL,MF,OH Leuven,28-091,1996,5.1,143,173,82.7,2676,872,59,74,79.7,57,63,90.5,21,28,75.0,1,0.6,0.6,+0.4,9,28,8,1,30
Christopher Scott,GER,MF,Antwerp,22-132,2002,0.6,26,28,92.9,418,125,11,11,100.0,12,14,85.7,2,2,100.0,0,0.0,0.0,0.0,1,9,0,0,6
Joaquin Seys,BEL,DF,Club Brugge,19-203,2005,7.9,424,532,79.7,7373,1880,165,201,82.1,212,245,86.5,32,57,56.1,0,1.3,0.6,-1.3,9,30,8,4,35
Nick Shinton,BEL,GK,Beerschot,23-160,2001,3.0,67,131,51.1,1975,1554,17,17,100.0,27,29,93.1,23,84,27.4,0,0.0,0.0,0.0,0,1,0,0,0
João Silva,POR,DF,Kortrijk,25-277,1999,9.6,293,378,77.5,6537,2618,56,82,68.3,178,194,91.8,55,90,61.1,0,0.0,0.1,0.0,0,15,2,0,31
Jan-Carlo Simic,SRB,DF,Anderlecht,19-168,2005,8.0,330,384,85.9,5977,1883,110,124,88.7,194,207,93.7,20,42,47.6,0,0.0,0.2,0.0,0,21,0,0,26
Roko Simic,CRO,FW,Kortrijk,21-037,2003,1.4,14,19,73.7,177,21,8,12,66.7,5,5,100.0,0,0,,0,0.0,0.0,0.0,0,0,1,0,1
Hugo Siquet,BEL,DF,Club Brugge,22-100,2002,2.6,131,166,78.9,2516,931,42,51,82.4,73,84,86.9,13,24,54.2,0,0.1,0.1,-0.1,1,18,3,0,28
Abdoulaye Sissako,FRA,MF,Kortrijk,26-144,1998,1.4,41,54,75.9,839,248,11,17,64.7,18,22,81.8,8,10,80.0,0,0.0,0.0,0.0,0,6,0,0,7
Michał Skóraś,POL,"FW,MF",Club Brugge,24-245,2000,3.1,77,106,72.6,1391,453,39,45,86.7,26,38,68.4,11,16,68.8,0,0.6,0.8,-0.6,6,8,5,2,19
Andreas Skov Olsen,DEN,"FW,MF",Club Brugge,24-293,1999,6.4,231,283,81.6,3855,1109,107,122,87.7,103,121,85.1,14,26,53.8,1,1.9,1.7,-0.9,14,22,16,4,29
Matte Smets,BEL,DF,Genk,20-287,2004,8.5,689,740,93.1,14867,4840,160,172,93.0,407,421,96.7,112,131,85.5,0,0.1,0.2,-0.1,2,35,2,0,37
Milan Smits,BEL,MF,Antwerp,19-339,2004,0.1,4,5,80.0,82,22,1,1,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1
Jordy Soladio,BEL,FW,Dender,26-248,1998,3.9,68,87,78.2,936,181,42,48,87.5,18,24,75.0,4,6,66.7,0,0.3,0.3,-0.3,4,4,2,0,8
Thibo Somers,BEL,"FW,DF",Cercle Brugge,25-215,1999,8.7,162,264,61.4,2425,1050,78,107,72.9,67,113,59.3,7,19,36.8,2,2.2,2.0,-0.2,10,21,8,2,36
Momodou Sonko,SWE,"MF,FW",Gent,19-260,2005,0.4,16,18,88.9,257,68,8,9,88.9,7,8,87.5,1,1,100.0,0,0.0,0.0,0.0,1,3,0,0,4
Yira Sor,NGA,FW,Genk,24-085,2000,6.2,131,173,75.7,2198,537,63,79,79.7,54,67,80.6,10,14,71.4,4,4.0,2.4,0.0,15,10,7,3,16
Ibrahima Sory Bangoura,GUI,MF,Genk,20-286,2004,1.7,74,89,83.1,1248,284,35,41,85.4,32,38,84.2,6,8,75.0,0,0.1,0.1,-0.1,2,7,2,0,7
Jorne Spileers,BEL,DF,Club Brugge,19-270,2005,0.1,21,23,91.3,521,152,5,6,83.3,10,11,90.9,6,6,100.0,0,0.0,0.0,0.0,0,4,0,0,1
Alexandre Stanic,BEL,FW,Antwerp,19-294,2004,0.0,2,3,66.7,29,1,1,1,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Lucas Stassin,BEL,FW,Westerlo,19-324,2004,4.5,76,107,71.0,1265,230,38,51,74.5,22,31,71.0,10,13,76.9,3,2.8,1.9,+0.2,15,3,6,2,9
Jarne Steuckers,BEL,FW,Genk,22-256,2002,9.1,410,553,74.1,8384,2768,161,192,83.9,172,219,78.5,71,122,58.2,3,4.1,4.6,-1.1,31,55,31,9,84
Nikola Storm,BEL,"FW,MF",Mechelen,30-017,1994,6.5,182,239,76.2,3499,752,77,96,80.2,79,99,79.8,22,30,73.3,3,2.1,0.8,+0.9,12,16,10,4,27
Mario Stroeykens,BEL,"MF,FW",Anderlecht,20-018,2004,6.8,313,360,86.9,4799,1114,155,167,92.8,117,137,85.4,19,25,76.0,4,1.6,1.8,+2.4,12,27,13,0,44
Franck Surdez,SUI,"MF,FW",Gent,22-165,2002,7.6,157,221,71.0,2346,521,87,111,78.4,56,76,73.7,7,16,43.8,5,2.2,1.1,+2.8,12,10,12,3,25
Bosko Sutalo,CRO,DF,Standard Liège,24-290,2000,9.3,316,398,79.4,6022,1814,113,132,85.6,154,181,85.1,41,70,58.6,0,0.0,0.1,0.0,1,18,2,2,29
Serhiy Sydorchuk,UKR,MF,Westerlo,33-168,1991,0.3,6,8,75.0,115,90,2,3,66.7,1,1,100.0,2,3,66.7,1,0.6,0.0,+0.4,1,2,0,0,3
Dembo Sylla,GUI,DF,Dender,21-342,2002,0.1,2,2,100.0,24,3,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Youssuf Sylla,BEL,FW,Charleroi,21-303,2002,3.6,54,76,71.1,779,204,30,38,78.9,17,25,68.0,4,6,66.7,0,0.0,0.1,0.0,0,9,2,0,7
Tomoki Takamine,JPN,MF,Kortrijk,26-293,1997,4.8,143,172,83.1,2923,760,45,49,91.8,65,79,82.3,24,33,72.7,0,0.1,0.3,-0.1,2,23,1,0,21
Chemsdine Talbi,BEL,"FW,DF",Club Brugge,19-161,2005,0.9,28,40,70.0,366,54,19,26,73.1,8,10,80.0,0,2,0.0,0,0.3,0.2,-0.3,3,0,1,0,4
Shogo Taniguchi,JPN,DF,Sint-Truiden,33-094,1991,8.2,448,513,87.3,8660,2949,150,162,92.6,230,256,89.8,58,80,72.5,0,0.8,1.4,-0.8,8,42,2,0,32
Henok Teklab,GER,DF,Union SG,25-336,1998,2.4,93,113,82.3,1592,622,44,51,86.3,38,46,82.6,9,11,81.8,0,0.0,0.1,0.0,1,14,1,0,15
Casper Terho,FIN,"DF,FW",Union SG,21-115,2003,4.1,117,167,70.1,1989,587,52,60,86.7,41,61,67.2,16,33,48.5,1,1.4,0.9,-0.4,8,10,4,3,10
Jean Thierry Lazare,CIV,"MF,FW",Union SG,26-224,1998,1.4,43,57,75.4,575,233,24,30,80.0,14,20,70.0,1,1,100.0,0,0.0,0.1,0.0,1,4,4,0,10
Yassine Titraoui,ALG,MF,Charleroi,21-083,2003,0.5,33,33,100.0,649,196,15,15,100.0,13,13,100.0,5,5,100.0,0,0.1,0.0,-0.1,1,5,0,0,6
Jordan Torunarigha,GER,DF,Gent,27-071,1997,3.6,119,162,73.5,2647,1232,34,46,73.9,57,66,86.4,27,43,62.8,1,0.0,0.0,+1.0,1,12,1,0,10
Ahmed Touba,ALG,DF,Mechelen,26-219,1998,3.5,179,204,87.7,3828,1150,46,56,82.1,101,106,95.3,29,37,78.4,0,0.0,0.0,0.0,1,13,1,0,13
Mamadou Traoré,MLI,DF,Union SG,22-197,2002,0.2,5,8,62.5,79,47,3,5,60.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Derrick Tshimanga,BEL,DF,Beerschot,35-346,1988,8.5,314,378,83.1,5284,2115,144,158,91.1,136,161,84.5,24,45,53.3,0,0.0,0.1,0.0,3,14,0,0,23
Antef Tsoungui,BEL,DF,OH Leuven,21-292,2002,0.5,23,30,76.7,409,102,8,9,88.9,12,15,80.0,2,5,40.0,0,0.0,0.0,0.0,0,2,1,0,3
Christos Tzolis,GRE,"FW,MF",Club Brugge,22-261,2002,8.0,208,276,75.4,3494,953,102,122,83.6,74,95,77.9,23,35,65.7,1,2.5,2.9,-1.5,23,21,17,1,39
Victor Udoh,NGA,"FW,DF",Antwerp,19-365,2004,0.8,17,24,70.8,254,23,10,13,76.9,5,7,71.4,1,1,100.0,0,0.5,0.2,-0.5,3,0,0,0,0
Edgaras Utkus,LTU,DF,Cercle Brugge,24-117,2000,1.5,85,107,79.4,1670,635,19,26,73.1,54,63,85.7,10,15,66.7,0,0.0,0.2,0.0,1,9,2,0,10
Anthony Valencia,ECU,"FW,MF",Antwerp,21-088,2003,2.3,61,75,81.3,899,304,32,37,86.5,20,24,83.3,4,6,66.7,2,0.5,0.4,+1.5,7,4,3,0,9
Jules Van Cleemput,BEL,DF,Mechelen,27-189,1997,2.3,117,144,81.3,2444,732,35,40,87.5,59,68,86.8,19,30,63.3,0,0.0,0.0,0.0,0,11,1,1,3
Hendrik Van Crombrugge,BEL,GK,Genk,31-170,1993,8.0,229,290,79.0,5697,4204,63,63,100.0,96,97,99.0,64,122,52.5,0,0.0,0.0,0.0,0,4,0,0,1
Zeno Van den Bosch,BEL,DF,Antwerp,21-103,2003,10.0,557,628,88.7,10887,3798,187,200,93.5,301,323,93.2,63,90,70.0,0,0.0,0.1,0.0,1,20,0,0,30
Thomas Van den Keybus,BEL,"MF,FW",Westerlo,23-175,2001,0.5,13,16,81.3,244,112,4,5,80.0,7,8,87.5,2,3,66.7,0,0.0,0.1,0.0,1,2,2,1,3
Hannes Van der Bruggen,BEL,MF,Cercle Brugge,31-199,1993,6.5,203,318,63.8,4215,1592,56,86,65.1,107,144,74.3,34,72,47.2,1,0.7,0.7,+0.3,5,27,9,1,42
Rein Van Helden,BEL,DF,Sint-Truiden,22-085,2002,9.9,495,608,81.4,9461,3254,167,192,87.0,262,295,88.8,55,97,56.7,1,0.3,0.1,+0.7,2,40,1,0,32
Jasper Van Oudenhove,BEL,"MF,DF",Dender,25-349,1998,0.6,11,20,55.0,165,26,8,10,80.0,2,6,33.3,1,3,33.3,0,0.0,0.0,0.0,0,0,0,0,0
Hans Vanaken,BEL,MF,Club Brugge,32-054,1992,9.7,508,592,85.8,9415,2393,205,234,87.6,208,239,87.0,77,93,82.8,2,0.7,1.7,+1.3,11,45,20,2,81
Zalán Vancsa,HUN,MF,Gent,19-356,2004,0.9,19,26,73.1,341,30,7,10,70.0,11,14,78.6,1,1,100.0,0,0.0,0.0,0.0,1,1,0,0,0
Zinho Vanheusden,BEL,DF,Mechelen,25-080,1999,1.0,77,80,96.3,1558,567,16,17,94.1,57,57,100.0,4,5,80.0,0,0.0,0.0,0.0,0,1,0,0,3
Charles Vanhoutte,BEL,MF,Union SG,26-031,1998,9.2,418,524,79.8,7155,2596,170,201,84.6,179,215,83.3,40,64,62.5,0,0.1,0.4,-0.1,3,60,11,1,68
Robert-Jan Vanwesemael,BEL,"DF,MF",Sint-Truiden,22-205,2002,5.3,201,241,83.4,3337,876,100,115,87.0,85,98,86.7,12,19,63.2,0,0.1,0.2,-0.1,3,12,8,4,17
Hélio Varela,CPV,"MF,DF",Gent,22-167,2002,0.7,14,24,58.3,231,45,8,12,66.7,5,7,71.4,1,3,33.3,1,0.2,0.2,+0.8,3,0,1,1,2
Óscar Vargas,BEL,DF,Beerschot,18-260,2006,0.1,5,8,62.5,98,2,1,3,33.3,4,5,80.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Luis Vázquez,ARG,"FW,MF",Anderlecht,23-267,2001,2.2,49,65,75.4,670,180,25,33,75.8,17,23,73.9,2,3,66.7,0,0.3,0.3,-0.3,2,7,2,0,7
Thibaud Verlinden,BEL,"MF,FW",Beerschot,25-100,1999,7.0,218,282,77.3,3502,716,113,137,82.5,84,104,80.8,14,25,56.0,3,1.1,1.4,+1.9,11,9,12,4,24
Romeo Vermant,BEL,"FW,MF",Club Brugge,20-267,2004,1.0,16,24,66.7,327,135,8,11,72.7,5,6,83.3,3,6,50.0,0,0.0,0.0,0.0,1,6,0,0,6
Michael Verrips,NED,GK,Dender,27-319,1996,8.5,135,231,58.4,4548,3778,11,11,100.0,71,74,95.9,53,145,36.6,0,0.0,0.0,0.0,0,3,0,0,0
Yari Verschaeren,BEL,"MF,FW",Anderlecht,23-097,2001,7.6,296,354,83.6,4808,1063,158,175,90.3,100,124,80.6,29,39,74.4,3,0.7,1.0,+2.3,11,28,6,2,31
Birger Verstraete,BEL,MF,OH Leuven,30-184,1994,7.8,261,333,78.4,5791,1902,68,79,86.1,116,132,87.9,64,94,68.1,2,0.9,0.8,+1.1,10,35,4,2,34
Jan Vertonghen,BEL,DF,Anderlecht,37-176,1987,2.0,175,196,89.3,3505,1063,51,55,92.7,106,115,92.2,17,23,73.9,0,0.0,0.0,0.0,0,26,0,0,20
Hugo Vetlesen,NOR,MF,Club Brugge,24-231,2000,7.7,254,312,81.4,4142,1163,103,123,83.7,121,137,88.3,15,25,60.0,1,1.3,1.3,-0.3,17,24,12,4,37
Malcolm Viltard,FRA,MF,Dender,21-359,2002,6.4,186,254,73.2,3681,1143,57,74,77.0,94,120,78.3,28,46,60.9,0,0.1,0.3,-0.1,3,36,7,0,41
Thibault Vlietinck,BEL,DF,OH Leuven,27-059,1997,3.4,146,188,77.7,2404,724,71,82,86.6,65,83,78.3,7,14,50.0,0,0.7,0.1,-0.7,1,7,2,0,18
Luka Vušković,CRO,DF,Westerlo,17-236,2007,9.5,346,426,81.2,7813,2741,76,97,78.4,202,229,88.2,64,90,71.1,1,0.2,0.5,+0.8,5,37,8,1,50
Sandy Walsh,IDN,"DF,MF",Mechelen,29-217,1995,1.4,74,85,87.1,1304,535,34,35,97.1,31,37,83.8,7,11,63.6,0,0.0,0.0,0.0,0,2,1,0,4
Warleson,BRA,GK,Cercle Brugge,28-047,1996,9.0,113,244,46.3,4936,4575,8,8,100.0,27,27,100.0,78,207,37.7,0,0.0,0.1,0.0,0,19,0,0,0
Tsuyoshi Watanabe,JPN,DF,Gent,27-255,1997,10.0,508,602,84.4,10534,3795,129,151,85.4,305,330,92.4,68,108,63.0,1,0.9,0.5,+0.1,2,34,2,0,41
Marco Weymans,BDI,"DF,MF",Beerschot,27-100,1997,5.3,194,228,85.1,3167,1006,90,95,94.7,79,91,86.8,15,26,57.7,1,0.7,0.8,+0.3,8,18,7,3,22
D'Margio Wright-Phillips,ENG,"FW,MF",Beerschot,23-023,2001,1.3,16,26,61.5,235,58,10,15,66.7,4,6,66.7,2,2,100.0,0,0.0,0.0,0.0,0,3,0,0,2
Rihito Yamamoto,JPN,MF,Sint-Truiden,22-310,2001,6.4,179,215,83.3,2909,797,69,80,86.3,83,95,87.4,12,20,60.0,1,0.2,0.3,+0.8,4,21,6,2,30
Elton Yeboah,BEL,"MF,DF",Mechelen,19-206,2005,0.1,5,5,100.0,88,16,2,2,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0
Daisuke Yokota,JPN,MF,Gent,24-124,2000,2.6,86,115,74.8,1256,198,42,56,75.0,39,47,83.0,1,5,20.0,0,0.1,0.2,-0.1,2,5,1,0,7
Griffin Yow,USA,"FW,MF",Westerlo,22-022,2002,2.4,33,52,63.5,492,135,18,23,78.3,8,16,50.0,4,6,66.7,0,0.0,0.1,0.0,1,1,3,0,6
Alhassan Yusuf,NGA,"MF,DF",Antwerp,24-091,2000,0.1,5,5,100.0,90,37,2,2,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0
Kahveh Zahiroleslam,USA,FW,Sint-Truiden,22-126,2002,9.2,145,202,71.8,2032,271,70,98,71.4,56,73,76.7,3,6,50.0,2,2.0,0.9,0.0,10,7,6,0,15
Andi Zeqiri,SUI,"MF,FW",Genk,25-117,1999,0.5,13,15,86.7,180,37,9,10,90.0,4,5,80.0,0,0,,0,0.2,0.1,-0.2,2,0,2,0,3
Andi Zeqiri,SUI,FW,Standard Liège,25-117,1999,3.3,43,68,63.2,795,157,14,20,70.0,23,30,76.7,5,7,71.4,0,0.3,0.0,-0.3,1,4,1,0,8
Adem Zorgane,ALG,MF,Charleroi,24-285,2000,9.9,714,878,81.3,14239,4828,250,279,89.6,322,379,85.0,121,184,65.8,2,2.5,2.9,-0.5,38,98,28,7,117
Viktor Đukanović,MNE,"DF,MF",Standard Liège,20-262,2004,0.3,7,11,63.6,170,75,2,3,66.7,3,5,60.0,2,3,66.7,0,0.0,0.0,0.0,1,1,0,0,1
