Player,Nation,Pos,Squad,Age,Born,90s,PassCompleted,PassAtt,PassCompleted%,TotDist,PrgDist,ShortCmp,ShortAtt,ShortCmp%,MediumCmp,MediumAtt,MediumCmp%,LongCmp,LongAtt,LongCmp%,Ast,xAG,xA,A-xAG,KeyPasses,FinalThird,PassesPenArea,CrossPenArea,ProgPasses
Ibrahim Cissé,SEN,DF,Ferencváros,28-190,1996,3.6,158,177,89.3,3018,911,49,51,96.1,96,101,95.0,13,19,68.4,0,0.0,0.0,0.0,0,11,1,0,10
Eldar Ćivić,BIH,"DF,FW",Ferencváros,28-164,1996,1.6,61,80,76.3,1085,576,26,27,96.3,25,30,83.3,8,14,57.1,0,0.2,0.2,-0.2,1,7,3,2,9
Jordy Clasie,NED,MF,AZ Alkmaar,33-134,1991,2.7,136,154,88.3,2331,573,53,56,94.6,75,81,92.6,7,13,53.8,0,0.0,0.1,0.0,0,8,1,0,9
Jonathan Clauss,FRA,"MF,DF",Nice,32-044,1992,3.3,138,192,71.9,2207,832,65,74,87.8,58,75,77.3,8,31,25.8,1,0.8,0.8,+0.2,7,12,9,4,26
Avishay Cohen,ISR,DF,Maccabi Tel Aviv,29-142,1995,0.2,15,22,68.2,252,75,8,10,80.0,6,7,85.7,1,3,33.3,0,0.0,0.0,0.0,1,2,0,0,2
Omar Colley,GAM,DF,PAOK,32-015,1992,3.0,171,193,88.6,3367,1093,57,58,98.3,97,104,93.3,15,27,55.6,0,0.5,0.3,-0.5,3,9,1,0,10
Nnamdi Collins,GER,DF,Eint Frankfurt,20-303,2004,1.1,37,48,77.1,581,255,17,19,89.5,12,18,66.7,4,7,57.1,0,0.1,0.0,-0.1,1,3,0,0,2
Colin Coosemans,BEL,GK,Anderlecht,32-097,1992,4.0,110,149,73.8,2975,2124,15,15,100.0,65,65,100.0,30,69,43.5,0,0.0,0.0,0.0,0,2,0,0,1
Diogo Costa,POR,GK,Porto,25-050,1999,4.0,125,157,79.6,3236,2122,32,32,100.0,54,54,100.0,38,70,54.3,0,0.0,0.0,0.0,0,1,1,0,1
Costinha,POR,DF,Olympiacos,24-227,2000,2.8,107,148,72.3,1819,909,44,58,75.9,50,66,75.8,9,15,60.0,0,0.2,0.4,-0.2,1,10,3,2,12
Valentin Crețu,ROU,DF,FCSB,35-311,1989,2.0,63,82,76.8,967,418,36,40,90.0,23,31,74.2,3,6,50.0,0,0.1,0.2,-0.1,1,1,1,1,1
Bryan Cristante,ITA,"MF,DF",Roma,29-250,1995,2.5,145,176,82.4,2745,698,49,61,80.3,82,89,92.1,13,22,59.1,0,0.1,0.1,-0.1,1,9,0,0,9
Elvin Cəfərquliyev,AZE,DF,Qarabağ,24-013,2000,2.9,145,183,79.2,1955,599,93,99,93.9,48,63,76.2,1,8,12.5,0,0.6,0.2,-0.6,3,9,3,1,9
Ro-Zangelo Daal,NED,FW,AZ Alkmaar,20-272,2004,0.5,10,15,66.7,144,49,7,10,70.0,3,4,75.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1
Johan Dahlin,SWE,GK,Malmö,38-061,1986,2.5,49,62,79.0,949,534,16,16,100.0,25,25,100.0,7,20,35.0,0,0.0,0.0,0.0,0,0,0,0,0
Mahmoud Dahoud,GER,MF,Eint Frankfurt,28-312,1996,3.2,129,151,85.4,1996,637,69,74,93.2,49,59,83.1,7,10,70.0,0,0.3,0.4,-0.3,3,8,4,1,12
Diogo Dalot,POR,DF,Manchester Utd,25-235,1999,3.7,185,213,86.9,3183,1032,93,104,89.4,64,76,84.2,24,27,88.9,0,0.6,0.5,-0.6,6,16,3,0,24
Dante,BRA,DF,Nice,41-021,1983,2.7,185,215,86.0,3212,1175,87,90,96.7,78,84,92.9,17,33,51.5,0,0.0,0.1,0.0,2,17,2,1,20
Osher Davida,ISR,FW,Maccabi Tel Aviv,23-264,2001,2.0,54,73,74.0,926,320,28,31,90.3,20,25,80.0,5,10,50.0,1,0.4,0.4,+0.6,3,3,5,1,8
Ofir Davidzada,ISR,DF,Maccabi Tel Aviv,33-187,1991,2.0,71,88,80.7,1044,376,38,41,92.7,32,37,86.5,1,5,20.0,0,0.1,0.2,-0.1,2,3,3,0,6
Ben Davies,WAL,DF,Tottenham,31-198,1993,4.0,236,268,88.1,4199,1809,93,100,93.0,124,131,94.7,14,27,51.9,0,0.0,0.1,0.0,0,23,2,0,19
Joyskim Dawa,CMR,DF,FCSB,28-213,1996,3.0,138,157,87.9,2918,707,32,37,86.5,92,100,92.0,14,16,87.5,0,0.0,0.0,0.0,0,1,0,0,1
Kamiel Van De Perre,BEL,MF,Union SG,20-270,2004,0.1,8,11,72.7,124,46,3,3,100.0,5,7,71.4,0,0,,0,0.0,0.0,0.0,0,1,0,0,2
Tristan Degreef,BEL,"MF,FW",Anderlecht,19-294,2005,1.9,50,66,75.8,707,123,32,37,86.5,16,19,84.2,2,3,66.7,0,0.0,0.0,0.0,1,3,1,0,5
Maxim Dekker,NED,DF,AZ Alkmaar,20-201,2004,1.9,62,66,93.9,1207,352,18,18,100.0,37,39,94.9,7,9,77.8,0,0.0,0.0,0.0,1,2,0,0,0
Fisayo Dele-Bashiru,NGA,MF,Lazio,23-276,2001,2.4,89,94,94.7,1336,302,44,46,95.7,38,39,97.4,2,2,100.0,2,1.1,0.5,+0.9,5,10,3,1,14
Yusuf Demir,AUT,MF,Galatasaray,21-159,2003,0.1,7,8,87.5,85,12,5,5,100.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Kerem Demirbay,GER,"MF,DF",Galatasaray,31-128,1993,0.6,43,50,86.0,667,238,24,25,96.0,17,20,85.0,2,3,66.7,1,0.3,0.1,+0.7,2,2,2,1,4
Branco van den Boomen,NED,MF,Ajax,29-110,1995,2.6,158,185,85.4,2818,773,80,83,96.4,51,63,81.0,23,33,69.7,0,0.3,0.4,-0.3,3,17,3,1,15
Leander Dendoncker,BEL,"DF,MF",Anderlecht,29-207,1995,2.0,182,192,94.8,3227,1003,78,80,97.5,83,85,97.6,18,21,85.7,0,0.0,0.1,0.0,0,22,0,0,13
Rémy Descamps,FRA,GK,Lyon,28-136,1996,1.0,27,41,65.9,716,511,3,3,100.0,14,16,87.5,10,22,45.5,0,0.0,0.0,0.0,0,0,0,0,0
Kiril Despodov,BUL,FW,PAOK,27-363,1996,1.5,42,65,64.6,821,356,15,18,83.3,16,23,69.6,10,20,50.0,1,0.7,1.2,+0.3,10,2,5,4,8
Cyriel Dessers,NGA,FW,Rangers,29-336,1994,3.6,31,49,63.3,427,31,17,25,68.0,10,14,71.4,1,1,100.0,1,0.2,0.1,+0.8,2,0,1,0,2
Ersin Destanoğlu,TUR,GK,Beşiktaş,23-312,2001,2.0,45,65,69.2,922,613,17,17,100.0,20,20,100.0,8,28,28.6,0,0.0,0.0,0.0,0,1,0,0,0
Boulaye Dia,SEN,"FW,MF",Lazio,27-358,1996,2.2,44,53,83.0,747,165,25,28,89.3,14,16,87.5,4,6,66.7,0,0.7,0.2,-0.7,2,4,0,0,5
Amad Diallo,CIV,FW,Manchester Utd,22-120,2002,2.4,70,85,82.4,1001,215,37,45,82.2,23,27,85.2,4,5,80.0,0,0.4,0.6,-0.4,5,3,3,1,4
Ousmane Diao,SEN,DF,Midtjylland,20-153,2004,4.0,203,229,88.6,4016,1341,55,62,88.7,133,140,95.0,15,25,60.0,0,0.0,0.1,0.0,0,11,0,0,18
Mahamadou Diawara,FRA,"MF,FW",Lyon,19-265,2005,0.3,16,17,94.1,191,19,12,12,100.0,3,3,100.0,0,0,,0,0.1,0.0,-0.1,3,1,0,0,0
Dénes Dibusz,HUN,GK,Ferencváros,33-358,1990,4.0,99,117,84.6,2587,1815,18,18,100.0,54,54,100.0,27,45,60.0,0,0.0,0.0,0.0,0,1,0,0,0
Junior Dina Ebimbe,FRA,"MF,FW",Eint Frankfurt,23-353,2000,2.1,65,86,75.6,841,180,45,53,84.9,14,18,77.8,2,6,33.3,0,0.0,0.1,0.0,1,3,0,0,6
Mohamed Diomandé,CIV,MF,Rangers,23-009,2001,3.5,102,121,84.3,1391,342,56,61,91.8,33,38,86.8,3,7,42.9,1,0.5,0.1,+0.5,3,18,2,0,16
Sofiane Diop,FRA,"FW,MF",Nice,24-152,2000,1.7,47,76,61.8,854,274,22,28,78.6,18,26,69.2,6,17,35.3,1,0.4,0.4,+0.6,6,4,2,2,2
Álvaro djaló,ESP,FW,Athletic Club,25-084,1999,1.6,20,31,64.5,309,73,10,13,76.9,7,10,70.0,1,3,33.3,0,0.0,0.1,0.0,1,1,1,1,1
Tiago Djaló,POR,DF,Porto,24-213,2000,1.9,112,116,96.6,2135,631,43,43,100.0,50,52,96.2,18,18,100.0,0,0.0,0.0,0.0,0,5,1,0,4
Alexander Djiku,GHA,DF,Fenerbahçe,30-091,1994,2.0,116,132,87.9,2173,835,38,38,100.0,71,81,87.7,6,11,54.5,0,0.0,0.0,0.0,0,7,0,0,8
Franculino Djú,GNB,FW,Midtjylland,20-133,2004,1.9,21,27,77.8,337,100,13,14,92.9,7,8,87.5,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,2
Kasper Dolberg,DEN,"FW,MF",Anderlecht,27-033,1997,2.0,34,38,89.5,532,40,21,24,87.5,9,10,90.0,3,3,100.0,1,0.3,0.1,+0.7,1,1,1,0,2
Oscar Dorley,LBR,MF,Slavia Prague,26-112,1998,4.0,135,163,82.8,2396,753,59,63,93.7,56,68,82.4,16,21,76.2,0,0.0,0.1,0.0,2,14,4,0,21
David Doudera,CZE,DF,Slavia Prague,26-161,1998,2.0,82,122,67.2,1440,687,45,55,81.8,26,42,61.9,9,18,50.0,0,0.2,0.2,-0.2,3,8,5,2,13
Artem Dovbyk,UKR,FW,Roma,27-140,1997,2.2,25,36,69.4,292,16,15,22,68.2,6,9,66.7,1,1,100.0,0,0.5,0.2,-0.5,2,1,0,0,0
Kieran Dowell,ENG,MF,Rangers,27-029,1997,0.5,14,18,77.8,266,34,4,6,66.7,9,10,90.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0
Radu Drăgușin,ROU,DF,Tottenham,22-279,2002,2.1,108,130,83.1,2050,771,28,34,82.4,73,82,89.0,5,11,45.5,0,0.0,0.3,0.0,0,6,1,0,8
Tim Drexler,GER,DF,Hoffenheim,19-247,2005,0.5,19,22,86.4,331,42,10,10,100.0,7,9,77.8,2,3,66.7,0,0.0,0.0,0.0,0,0,0,0,0
Anders Dreyer,DEN,"FW,MF",Anderlecht,26-190,1998,2.8,97,138,70.3,1545,443,51,65,78.5,36,49,73.5,6,15,40.0,2,0.4,0.4,+1.6,5,6,8,0,14
Kwadwo Duah,SUI,FW,Ludogorets,27-258,1997,2.8,35,51,68.6,448,86,24,30,80.0,10,15,66.7,0,2,0.0,0,0.0,0.2,0.0,1,4,0,0,1
Deroy Duarte,CPV,MF,Ludogorets,25-127,1999,2.2,56,74,75.7,1000,247,23,30,76.7,29,35,82.9,4,7,57.1,0,0.0,0.0,0.0,1,6,0,0,2
Vladyslav Dubinchak,UKR,DF,Dynamo Kyiv,26-130,1998,2.2,147,171,86.0,1880,759,94,97,96.9,40,52,76.9,3,5,60.0,0,0.0,0.1,0.0,1,12,2,0,15
Sampson Dweh,LBR,DF,Viktoria Plzeň,23-029,2001,2.8,110,143,76.9,2267,885,36,38,94.7,57,69,82.6,16,33,48.5,0,0.4,0.3,-0.4,1,5,1,1,6
Paulo Dybala,ARG,"MF,FW",Roma,30-359,1993,1.0,65,73,89.0,1096,118,29,34,85.3,27,28,96.4,6,7,85.7,0,0.7,0.7,-0.7,4,4,2,0,6
Edin Džeko,BIH,FW,Fenerbahçe,38-236,1986,1.6,32,46,69.6,610,162,15,19,78.9,12,17,70.6,5,7,71.4,1,0.8,0.4,+0.2,3,4,2,0,7
Malcolm Edjouma,FRA,MF,FCSB,28-031,1996,2.4,84,109,77.1,1157,300,45,55,81.8,30,33,90.9,3,9,33.3,0,0.0,0.0,0.0,2,4,0,0,7
Samuel Edozie,ENG,FW,Anderlecht,21-285,2003,1.6,42,54,77.8,505,100,32,35,91.4,9,13,69.2,0,3,0.0,0,0.1,0.1,-0.1,3,0,3,0,3
Carel Eiting,NED,MF,Twente,26-271,1998,0.3,9,12,75.0,167,72,4,4,100.0,3,5,60.0,2,3,66.7,0,0.0,0.0,0.0,0,3,1,0,2
Hugo Ekitike,FRA,FW,Eint Frankfurt,22-141,2002,1.7,39,53,73.6,552,135,24,27,88.9,6,9,66.7,5,8,62.5,1,0.5,0.6,+0.5,6,3,3,0,4
Aritz Elustondo,ESP,DF,Real Sociedad,30-225,1994,1.3,79,95,83.2,1227,340,38,41,92.7,38,44,86.4,2,7,28.6,0,0.0,0.1,0.0,0,11,1,0,13
Youssef En-Nesyri,MAR,"FW,MF",Fenerbahçe,27-160,1997,2.8,27,39,69.2,467,127,11,20,55.0,12,14,85.7,2,2,100.0,0,0.0,0.1,0.0,1,1,1,0,3
Christian Eriksen,DEN,MF,Manchester Utd,32-268,1992,3.2,139,173,80.3,2318,587,70,81,86.4,49,56,87.5,15,26,57.7,2,1.0,0.7,+1.0,13,6,0,0,12
Runar Espejord,NOR,FW,Bodø/Glimt,28-256,1996,0.2,2,4,50.0,50,0,1,2,50.0,0,1,0.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0
Stephen Eustáquio,CAN,MF,Porto,27-323,1996,2.5,126,142,88.7,2211,647,55,60,91.7,53,56,94.6,13,21,61.9,0,0.2,0.2,-0.2,2,10,2,1,10
Jonny Evans,NIR,DF,Manchester Utd,36-310,1988,1.1,80,85,94.1,1364,259,31,32,96.9,40,43,93.0,5,5,100.0,0,0.0,0.0,0.0,0,4,0,0,3
Håkon Evjen,NOR,MF,Bodø/Glimt,24-268,2000,3.7,107,126,84.9,1708,345,53,59,89.8,29,34,85.3,15,18,83.3,0,0.4,0.6,-0.4,5,7,6,1,10
Andri Fannar Baldursson,ISL,MF,Elfsborg,22-303,2002,1.2,22,36,61.1,387,162,10,14,71.4,11,15,73.3,1,5,20.0,1,0.3,0.0,+0.7,2,4,2,1,7
Ohis Felix Uduokhai,GER,DF,Beşiktaş,27-060,1997,4.0,203,224,90.6,3696,1168,78,83,94.0,104,111,93.7,19,27,70.4,0,0.0,0.1,0.0,0,18,0,0,13
Bruno Fernandes,POR,MF,Manchester Utd,30-061,1994,2.9,138,174,79.3,2425,813,67,79,84.8,43,54,79.6,20,26,76.9,1,0.8,1.5,+0.2,12,15,15,2,32
Gedson Fernandes,POR,MF,Beşiktaş,25-304,1999,3.8,134,160,83.8,2100,440,75,82,91.5,48,55,87.3,9,13,69.2,0,0.0,0.6,0.0,1,13,0,0,13
Martim Fernandes,POR,DF,Porto,18-295,2006,2.0,56,70,80.0,1074,433,25,28,89.3,22,30,73.3,8,10,80.0,0,0.5,0.2,-0.5,4,7,4,0,8
Roger Fernandes,GNB,"DF,FW",Braga,18-353,2005,2.3,88,112,78.6,1514,358,42,47,89.4,36,49,73.5,8,13,61.5,0,0.2,0.3,-0.2,6,6,7,2,16
Roberto Férnandez,ESP,FW,Braga,22-128,2002,3.0,39,56,69.6,488,64,27,38,71.1,11,14,78.6,0,0,,1,0.6,0.2,+0.4,3,2,0,0,3
João Ferreira,POR,DF,Braga,23-231,2001,3.9,231,281,82.2,4436,1636,79,88,89.8,129,144,89.6,21,40,52.5,0,0.3,0.4,-0.3,3,16,1,0,18
Kian Fitz-Jim,NED,MF,Ajax,21-126,2003,2.2,95,107,88.8,1143,327,66,73,90.4,17,20,85.0,3,5,60.0,0,0.5,0.2,-0.5,4,7,6,1,12
Malick Fofana,BEL,"FW,MF",Lyon,19-222,2005,2.2,65,83,78.3,819,128,47,53,88.7,13,18,72.2,2,2,100.0,1,0.2,0.5,+0.8,2,0,2,1,5
Thomas Foket,BEL,DF,Anderlecht,30-044,1994,1.9,83,106,78.3,1214,273,49,56,87.5,26,35,74.3,4,8,50.0,0,0.5,0.3,-0.5,1,6,1,1,5
Fraser Forster,ENG,GK,Tottenham,36-236,1988,2.0,69,81,85.2,1442,988,21,21,100.0,39,41,95.1,8,18,44.4,0,0.0,0.0,0.0,0,0,0,0,0
André Franco,POR,"DF,MF",Porto,26-210,1998,0.2,13,15,86.7,258,117,6,7,85.7,5,5,100.0,2,3,66.7,0,0.2,0.1,-0.2,3,1,2,1,4
Fred,BRA,MF,Fenerbahçe,31-248,1993,3.8,196,232,84.5,3583,926,82,87,94.3,85,98,86.7,24,31,77.4,0,0.5,0.4,-0.5,2,21,2,0,23
Per Frick,SWE,"MF,FW",Elfsborg,32-208,1992,0.2,2,4,50.0,32,20,1,3,33.3,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Mohammed Fuseini,GHA,FW,Union SG,22-176,2002,1.7,23,31,74.2,306,47,12,15,80.0,10,12,83.3,0,0,,0,0.1,0.3,-0.1,3,1,2,1,1
Anton Gaaei,DEN,"DF,FW",Ajax,21-355,2002,1.5,74,92,80.4,1142,288,40,46,87.0,29,36,80.6,3,7,42.9,0,0.0,0.1,0.0,0,4,3,1,10
Adam Gabriel,CZE,"DF,FW",Midtjylland,23-164,2001,0.1,9,10,90.0,182,49,1,1,100.0,7,8,87.5,1,1,100.0,0,0.0,0.2,0.0,0,1,1,0,1
Iñigo Ruiz de Galarreta,ESP,MF,Athletic Club,31-094,1993,3.5,135,160,84.4,2378,563,55,60,91.7,67,75,89.3,10,14,71.4,0,0.2,0.1,-0.2,4,15,2,0,18
Galeno,BRA,FW,Porto,27-017,1997,3.3,77,103,74.8,1322,258,35,45,77.8,33,40,82.5,5,9,55.6,1,0.5,0.5,+0.5,6,4,5,1,9
Dani García,ESP,MF,Olympiacos,34-168,1990,0.9,24,32,75.0,341,127,12,15,80.0,10,12,83.3,0,2,0.0,0,0.0,0.1,0.0,0,5,1,0,4
Alejandro Garnacho,ARG,FW,Manchester Utd,20-130,2004,2.5,64,85,75.3,888,157,40,45,88.9,20,26,76.9,2,7,28.6,0,0.2,0.2,-0.2,2,1,4,0,6
Stefan Gartenmann,DEN,DF,Ferencváros,27-280,1997,3.0,163,188,86.7,2986,1165,60,67,89.6,91,100,91.0,11,18,61.1,0,0.1,0.2,-0.1,2,15,3,1,14
Valentin Gendrey,FRA,DF,Hoffenheim,24-140,2000,3.3,86,113,76.1,1094,432,52,62,83.9,26,34,76.5,2,7,28.6,1,1.0,0.4,0.0,4,6,0,0,8
Ismaël Gharbi,ESP,MF,Braga,20-212,2004,1.8,73,92,79.3,1085,205,42,45,93.3,20,26,76.9,5,7,71.4,0,0.5,0.4,-0.5,2,2,3,0,8
Samuel Gigot,FRA,DF,Lazio,31-027,1993,1.6,80,89,89.9,1443,427,31,31,100.0,42,46,91.3,7,10,70.0,0,0.0,0.0,0.0,0,6,0,0,8
Mario Gila,ESP,DF,Lazio,24-071,2000,1.4,76,82,92.7,1394,535,30,32,93.8,39,42,92.9,6,7,85.7,0,0.0,0.0,0.0,0,2,0,0,2
Mika Godts,BEL,"FW,MF",Ajax,19-154,2005,3.2,52,65,80.0,761,156,29,34,85.3,18,20,90.0,2,4,50.0,1,0.6,0.6,+0.4,4,3,3,0,9
Wouter Goes,NED,DF,AZ Alkmaar,20-151,2004,1.0,99,108,91.7,1916,564,26,28,92.9,66,68,97.1,5,9,55.6,0,0.0,0.1,0.0,1,6,1,0,8
Sergio Gómez,ESP,"MF,DF",Real Sociedad,24-065,2000,1.6,96,113,85.0,1456,311,52,53,98.1,31,39,79.5,7,13,53.8,0,0.3,0.2,-0.3,1,8,1,1,9
Unai Gómez,ESP,"MF,FW",Athletic Club,21-167,2003,1.4,25,36,69.4,436,84,7,11,63.6,13,17,76.5,2,3,66.7,1,0.1,0.1,+0.9,2,1,1,0,2
Victor Gomez,ESP,DF,Braga,24-221,2000,2.1,127,163,77.9,2503,831,37,44,84.1,74,88,84.1,14,26,53.8,0,0.2,0.4,-0.2,3,9,12,3,19
Nicolás González,ESP,MF,Porto,22-310,2002,3.3,157,179,87.7,2615,643,74,84,88.1,66,75,88.0,13,16,81.3,1,0.4,0.4,+0.6,4,17,4,0,26
Jean Gorby,FRA,MF,Braga,22-106,2002,1.3,80,94,85.1,1587,438,29,32,90.6,40,44,90.9,11,17,64.7,0,0.1,0.1,-0.1,2,13,1,0,10
Andoni Gorosabel,ESP,DF,Athletic Club,28-096,1996,2.0,95,121,78.5,1446,386,49,52,94.2,41,51,80.4,3,9,33.3,0,0.1,0.2,-0.1,3,10,2,1,10
Mario Götze,GER,MF,Eint Frankfurt,32-158,1992,1.5,53,72,73.6,616,147,34,40,85.0,11,16,68.8,1,4,25.0,0,0.0,0.0,0.0,0,6,0,0,5
Archie Gray,ENG,DF,Tottenham,18-241,2006,4.0,163,193,84.5,2622,1022,80,89,89.9,70,76,92.1,8,16,50.0,0,0.2,0.2,-0.2,4,14,2,0,15
Florian Grillitsch,AUT,"MF,DF",Hoffenheim,29-093,1995,3.4,207,242,85.5,3837,1312,74,80,92.5,106,119,89.1,19,27,70.4,0,0.3,0.2,-0.3,3,25,4,1,23
Denny Gropper,ISR,DF,Ludogorets,25-237,1999,0.1,6,7,85.7,117,71,2,2,100.0,3,3,100.0,1,1,100.0,0,0.1,0.0,-0.1,1,0,1,1,0
Zsombor Gruber,HUN,FW,Ferencváros,20-062,2004,0.2,5,5,100.0,55,28,4,4,100.0,1,1,100.0,0,0,,1,0.3,0.2,+0.7,2,0,1,0,1
Marko Grujić,SRB,MF,Porto,28-209,1996,0.9,46,52,88.5,791,172,19,21,90.5,23,26,88.5,2,3,66.7,0,0.0,0.1,0.0,1,6,0,0,6
Mattéo Guendouzi,FRA,MF,Lazio,25-208,1999,2.0,75,97,77.3,1392,451,35,41,85.4,27,35,77.1,11,16,68.8,0,0.0,0.0,0.0,0,10,1,0,9
Eduardo Guerrero,PAN,FW,Dynamo Kyiv,24-261,2000,1.4,26,29,89.7,381,31,16,16,100.0,10,11,90.9,0,0,,0,0.1,0.1,-0.1,1,0,1,0,2
Evann Guessand,CIV,"FW,MF",Nice,23-130,2001,2.2,34,53,64.2,419,147,28,36,77.8,5,12,41.7,1,2,50.0,0,0.2,0.1,-0.2,3,7,4,0,5
Rafik Guitane,FRA,FW,Braga,25-166,1999,0.5,15,25,60.0,229,89,9,12,75.0,6,11,54.5,0,2,0.0,0,0.2,0.2,-0.2,3,0,2,0,2
Deniz Gül,SWE,"FW,MF",Porto,20-129,2004,0.6,8,13,61.5,89,16,4,7,57.1,2,3,66.7,0,0,,0,0.0,0.1,0.0,0,1,0,0,1
Jostein Gundersen,NOR,DF,Bodø/Glimt,28-220,1996,1.2,73,80,91.3,1345,401,24,28,85.7,44,44,100.0,4,7,57.1,0,0.0,0.0,0.0,0,3,0,0,6
Mert Günok,TUR,GK,Beşiktaş,35-252,1989,2.0,37,57,64.9,1022,749,7,7,100.0,18,18,100.0,12,32,37.5,0,0.0,0.0,0.0,0,1,0,0,0
Gorka Guruzeta,ESP,FW,Athletic Club,28-057,1996,2.5,43,60,71.7,678,89,19,28,67.9,15,18,83.3,4,7,57.1,0,0.1,0.0,-0.1,1,4,0,0,4
Günay Güvenç,,GK,Galatasaray,33-136,1991,3.0,110,120,91.7,2643,1638,27,27,100.0,57,57,100.0,26,36,72.2,0,0.0,0.0,0.0,0,2,0,0,0
Anouar Ait El Hadj,BEL,"MF,FW",Union SG,22-202,2002,0.6,19,20,95.0,303,64,9,10,90.0,9,9,100.0,1,1,100.0,0,0.1,0.0,-0.1,2,1,0,0,2
El Hadji Diouf,SEN,"DF,FW",Slavia Prague,19-316,2004,3.1,112,161,69.6,1791,699,56,64,87.5,42,61,68.9,9,22,40.9,0,0.4,0.5,-0.4,4,11,8,3,21
Nikita Haikin,RUS,GK,Bodø/Glimt,29-120,1995,4.0,158,216,73.1,4367,3006,29,29,100.0,73,76,96.1,56,111,50.5,0,0.0,0.0,0.0,0,1,0,0,1
Jorrel Hato,NED,DF,Ajax,18-246,2006,3.5,167,193,86.5,2579,510,81,87,93.1,80,87,92.0,2,7,28.6,0,0.0,0.0,0.0,1,13,0,0,6
Milan Havel,CZE,DF,Viktoria Plzeň,30-093,1994,3.0,36,64,56.3,520,265,19,26,73.1,15,25,60.0,1,9,11.1,1,0.3,0.0,+0.7,3,4,0,0,4
Simon Hedlund,SWE,"MF,DF",Elfsborg,31-242,1993,4.0,55,83,66.3,937,402,28,36,77.8,22,28,78.6,4,11,36.4,2,0.8,0.7,+1.2,4,5,1,0,8
Lukáš Hejda,CZE,DF,Viktoria Plzeň,34-244,1990,0.2,0,2,0.0,0,0,0,0,,0,1,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
Mustafa Hekimoğlu,TUR,FW,Beşiktaş,17-200,2007,0.6,3,4,75.0,35,0,2,2,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,1,0,0,0,0
Andreas Helmersen,NOR,MF,Bodø/Glimt,26-238,1998,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Jordan Henderson,ENG,MF,Ajax,34-144,1990,2.2,180,206,87.4,2785,918,104,108,96.3,61,69,88.4,11,20,55.0,0,0.1,0.3,-0.1,3,19,4,2,18
Gustav Henriksson,SWE,DF,Elfsborg,26-279,1998,1.0,19,20,95.0,310,70,11,11,100.0,6,6,100.0,2,3,66.7,0,0.0,0.0,0.0,0,0,0,0,0
Mario Hermoso,ESP,DF,Roma,29-143,1995,3.0,249,279,89.2,4645,1257,78,89,87.6,149,161,92.5,17,22,77.3,0,0.0,0.2,0.0,0,14,1,0,27
Ander Herrera,ESP,"MF,FW",Athletic Club,35-086,1989,0.7,31,39,79.5,406,84,21,25,84.0,8,10,80.0,1,2,50.0,0,0.0,0.0,0.0,1,3,0,0,2
Son Heung-min,KOR,"MF,FW",Tottenham,32-123,1992,1.3,40,48,83.3,627,120,22,25,88.0,14,16,87.5,2,4,50.0,0,0.2,0.1,-0.2,1,2,1,0,5
Santiago Hezze,ARG,MF,Olympiacos,23-017,2001,4.0,150,190,78.9,2671,622,70,83,84.3,63,68,92.6,14,26,53.8,0,0.3,0.2,-0.3,4,21,1,1,18
Mees Hilgers,IDN,DF,Twente,23-179,2001,3.0,132,156,84.6,2399,771,49,56,87.5,74,77,96.1,9,22,40.9,0,0.0,0.0,0.0,0,3,0,0,9
Adam Hložek,CZE,"FW,MF",Hoffenheim,22-106,2002,2.9,46,60,76.7,617,147,30,33,90.9,13,19,68.4,1,2,50.0,0,0.0,0.1,0.0,2,7,2,0,8
Tomáš Holeš,CZE,DF,Slavia Prague,31-222,1993,3.0,137,169,81.1,2878,1181,44,50,88.0,65,76,85.5,23,37,62.2,0,0.1,0.2,-0.1,2,14,3,1,19
Sebastian Holmén,SWE,DF,Elfsborg,32-193,1992,2.9,93,125,74.4,1720,828,35,41,85.4,50,57,87.7,7,23,30.4,0,0.0,0.0,0.0,0,8,0,0,8
Emil Holten,DEN,"FW,DF",Elfsborg,28-092,1996,0.3,6,9,66.7,82,15,3,6,50.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,1,0,0,0,1
Lukáš Horníček,CZE,GK,Braga,22-118,2002,1.0,31,41,75.6,641,348,10,11,90.9,17,17,100.0,4,13,30.8,0,0.0,0.0,0.0,0,0,0,0,0
André Horta,POR,MF,Braga,28-001,1996,2.3,143,167,85.6,2406,677,68,74,91.9,59,67,88.1,12,21,57.1,0,0.8,0.5,-0.8,6,20,1,0,24
Ricardo Horta,POR,"MF,FW",Braga,30-054,1994,4.0,130,158,82.3,2233,539,63,69,91.3,52,63,82.5,13,18,72.2,0,0.4,0.6,-0.4,9,13,1,0,19
