Joueur,Nation,Pos,Équipe,Âge,Naissance,MJ,Titulaire,Min,90,Buts,PD,B+PD,B-PénM,PénM,PénT,CJ,CR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Buts/90,PD/90,B+PD/90,B-PénM/90,B+PD-PénM/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Enzo Loiodice,FRA,MT,Las Palmas,23-323,2000,6,2,234,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,11,1,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.01,0.04
David López,ESP,DF,Girona,35-006,1989,8,7,667,7.4,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,5,38,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Diego López,ESP,"MT,AT",Valencia,22-155,2002,9,8,654,7.3,1,1,2,1,0,0,0,0,0.6,0.6,1.4,2.0,18,17,52,0.14,0.14,0.28,0.14,0.28,0.08,0.19,0.27,0.08,0.27
Fermin López,ESP,MT,Barcelona,21-157,2003,3,0,59,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,4,8,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Javi López,ESP,DF,Real Sociedad,22-204,2002,7,6,514,5.7,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.4,15,21,16,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.06,0.01,0.06
Roberto López,ESP,MT,Leganés,24-174,2000,6,3,332,3.7,0,1,1,0,0,0,0,0,0.5,0.5,0.7,1.2,3,18,8,0.00,0.27,0.27,0.00,0.27,0.12,0.20,0.33,0.12,0.33
Unai López,ESP,MT,Rayo Vallecano,28-351,1995,9,6,499,5.5,2,0,2,2,0,0,4,0,0.2,0.2,0.0,0.3,5,33,12,0.36,0.00,0.36,0.36,0.36,0.04,0.01,0.05,0.04,0.05
Iker Losada,ESP,"AT,MT",Betis,23-075,2001,4,1,90,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,4,7,0.00,0.00,0.00,0.00,0.00,0.13,0.07,0.20,0.13,0.20
Pol Lozano,ESP,MT,Espanyol,25-009,1999,6,5,379,4.2,0,0,0,0,0,0,3,0,0.0,0.0,0.2,0.2,0,22,2,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
Dodi Lukebakio,BEL,AT,Sevilla,27-021,1997,9,8,660,7.3,3,0,3,2,1,1,1,0,3.2,2.4,0.8,3.2,45,11,44,0.41,0.00,0.41,0.27,0.27,0.43,0.11,0.54,0.32,0.43
Andriy Lunin,UKR,GB,Real Madrid,25-247,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Darwin Machís,VEN,"AT,MT",Valladolid,31-251,1993,5,5,268,3.0,0,0,0,0,0,0,0,0,0.6,0.6,0.1,0.7,3,11,11,0.00,0.00,0.00,0.00,0.00,0.21,0.02,0.24,0.21,0.24
Pablo Maffeo,ESP,DF,Mallorca,27-095,1997,6,6,482,5.4,0,0,0,0,0,0,1,0,0.1,0.1,0.8,0.9,11,11,28,0.00,0.00,0.00,0.00,0.00,0.02,0.14,0.16,0.02,0.16
Jon Magunacelaya,ESP,MT,Real Sociedad,24-094,2000,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Giorgi Mamardashvili,GEO,GB,Valencia,24-016,2000,9,9,810,9.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Reinildo Mandava,MOZ,DF,Atlético Madrid,30-268,1994,9,5,460,5.1,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,5,19,5,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Javier Manquillo,ESP,DF,Celta Vigo,30-163,1994,4,4,243,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,17,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marcão,BRA,DF,Sevilla,28-132,1996,6,3,294,3.3,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Óscar de Marcos,ESP,DF,Athletic Club,35-184,1989,5,5,416,4.6,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,3,23,11,0.00,0.22,0.22,0.00,0.22,0.01,0.02,0.03,0.01,0.03
Alberto Marí,ESP,AT,Valencia,23-096,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
José María Giménez,URU,DF,Atlético Madrid,29-269,1995,8,6,631,7.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,19,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Pablo Marín,ESP,MT,Real Sociedad,21-104,2003,3,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mika Màrmol,ESP,DF,Las Palmas,22-105,2002,6,6,494,5.5,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,3,24,6,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.06,0.01,0.06
Mario Maroto,ESP,MT,Valladolid,20-322,2003,1,0,19,0.2,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,0,0.00,4.74,4.74,0.00,4.74,0.00,0.32,0.32,0.00,0.32
Carlos Martín,ESP,"AT,MT",Alavés,22-176,2002,4,2,178,2.0,1,0,1,1,0,0,0,0,0.5,0.5,0.1,0.6,3,2,6,0.51,0.00,0.51,0.51,0.51,0.26,0.03,0.29,0.26,0.29
Gerard Martín,ESP,DF,Barcelona,22-288,2002,8,3,265,2.9,0,1,1,0,0,0,1,0,0.0,0.0,0.3,0.3,3,11,22,0.00,0.34,0.34,0.00,0.34,0.00,0.10,0.10,0.00,0.10
Iván Martín,ESP,MT,Girona,25-244,1999,8,8,653,7.3,1,0,1,1,0,0,0,0,0.6,0.6,0.6,1.2,16,42,22,0.14,0.00,0.14,0.14,0.14,0.09,0.08,0.17,0.09,0.17
Jon Martin,ESP,DF,Real Sociedad,18-288,2006,2,0,90,1.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,2,0,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
Mario Martín,ESP,MT,Valladolid,20-224,2004,6,4,373,4.1,0,1,1,0,0,0,1,1,0.3,0.3,0.3,0.6,3,15,6,0.00,0.24,0.24,0.00,0.24,0.06,0.07,0.13,0.06,0.13
Arnau Martinez,ESP,DF,Girona,21-173,2003,6,4,367,4.1,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,2,37,18,0.00,0.25,0.25,0.00,0.25,0.00,0.05,0.05,0.00,0.05
Iñigo Martínez,ESP,DF,Barcelona,33-151,1991,8,8,700,7.8,0,0,0,0,0,0,1,0,0.2,0.2,0.7,0.9,10,58,1,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.12,0.02,0.12
Javi Martínez,ESP,MT,Osasuna,24-298,1999,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Toni Martínez,ESP,AT,Alavés,27-107,1997,6,3,274,3.0,2,0,2,2,0,0,0,0,1.2,1.2,0.3,1.4,2,1,12,0.66,0.00,0.66,0.66,0.66,0.39,0.09,0.48,0.39,0.48
Javi Martón,ESP,AT,Athletic Club,25-162,1999,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marvin,ESP,"DF,AT",Las Palmas,24-104,2000,6,5,409,4.5,0,0,0,0,0,0,1,0,0.0,0.0,0.6,0.6,17,11,24,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13
Omar Mascarell,EQG,MT,Mallorca,31-256,1993,8,5,460,5.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.1,5,17,2,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Jaime Mata,ESP,AT,Las Palmas,35-357,1988,8,2,210,2.3,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.5,3,2,11,0.00,0.00,0.00,0.00,0.00,0.21,0.01,0.22,0.21,0.22
Borja Mayoral,ESP,AT,Getafe,27-193,1997,5,0,130,1.4,1,0,1,0,1,1,0,0,1.2,0.4,0.3,0.8,0,0,7,0.69,0.00,0.69,0.00,0.00,0.83,0.24,1.07,0.28,0.52
Kylian Mbappé,FRA,AT,Real Madrid,25-300,1998,8,8,676,7.5,5,1,6,2,3,3,1,0,7.0,4.6,0.5,5.1,34,37,101,0.67,0.13,0.80,0.27,0.40,0.93,0.06,1.00,0.62,0.68
Oliver McBurnie,SCO,AT,Las Palmas,28-133,1996,9,7,638,7.1,0,2,2,0,0,0,0,0,1.0,1.0,1.1,2.0,1,12,35,0.00,0.28,0.28,0.00,0.28,0.13,0.15,0.29,0.13,0.29
Scott McKenna,SCO,DF,Las Palmas,27-338,1996,5,4,368,4.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,8,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Mateo Mejía,ESP,AT,Sevilla,21-198,2003,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brais Méndez,ESP,MT,Real Sociedad,27-282,1997,6,4,323,3.6,1,1,2,1,0,0,0,0,1.2,1.2,0.7,1.8,8,16,15,0.28,0.28,0.56,0.28,0.56,0.32,0.19,0.52,0.32,0.52
Ferland Mendy,FRA,DF,Real Madrid,29-129,1995,7,7,558,6.2,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,6,23,25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Víctor Meseguer,ESP,MT,Valladolid,25-128,1999,7,2,265,2.9,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0,6,10,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15
Miguel,ESP,AT,Leganés,25-042,1999,8,5,490,5.4,0,0,0,0,0,0,2,0,0.8,0.8,0.0,0.8,6,2,27,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15
Éder Militão,BRA,DF,Real Madrid,26-271,1998,9,8,729,8.1,1,1,2,1,0,0,1,0,0.6,0.6,0.5,1.1,7,43,1,0.12,0.12,0.25,0.12,0.25,0.07,0.06,0.13,0.07,0.13
Luis Milla,ESP,MT,Getafe,30-008,1994,9,9,794,8.8,1,1,2,0,1,1,0,0,1.0,0.3,1.0,1.3,12,39,7,0.11,0.11,0.23,0.00,0.11,0.12,0.12,0.24,0.03,0.15
Pere Milla,ESP,"MT,AT",Espanyol,32-022,1992,5,1,142,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,2,1,7,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04
Óscar Mingueza,ESP,"MT,DF",Celta Vigo,25-155,1999,8,8,588,6.5,2,4,6,2,0,0,2,0,0.3,0.3,2.4,2.7,21,36,47,0.31,0.61,0.92,0.31,0.92,0.04,0.37,0.42,0.04,0.42
Bojan Miovski,MKD,AT,Girona,25-113,1999,3,2,172,1.9,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.3,0,1,10,0.00,0.00,0.00,0.00,0.00,0.12,0.02,0.13,0.12,0.13
Rafa Mir,ESP,"MT,AT",Valencia,27-119,1997,4,3,239,2.7,0,1,1,0,0,0,1,0,0.2,0.2,0.4,0.6,2,3,3,0.00,0.38,0.38,0.00,0.38,0.07,0.15,0.22,0.07,0.22
Luka Modrić,CRO,MT,Real Madrid,39-036,1985,9,5,496,5.5,0,1,1,0,0,0,3,0,0.3,0.3,1.9,2.2,13,45,21,0.00,0.18,0.18,0.00,0.18,0.05,0.34,0.39,0.05,0.39
Johan Mojica,COL,DF,Mallorca,32-055,1992,9,7,638,7.1,0,0,0,0,0,0,1,0,0.2,0.2,0.9,1.1,14,38,39,0.00,0.00,0.00,0.00,0.00,0.02,0.13,0.16,0.02,0.16
Alberto Moleiro,ESP,"AT,MT",Las Palmas,21-015,2003,9,8,681,7.6,3,0,3,3,0,0,1,0,2.0,2.0,1.5,3.5,30,35,58,0.40,0.00,0.40,0.40,0.40,0.26,0.20,0.46,0.26,0.46
Nahuel Molina,ARG,DF,Atlético Madrid,26-192,1998,6,5,390,4.3,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.6,9,12,23,0.00,0.00,0.00,0.00,0.00,0.10,0.03,0.13,0.10,0.13
Jon Moncayola,ESP,"MT,AT",Osasuna,26-155,1998,8,6,520,5.8,0,0,0,0,0,0,3,0,0.3,0.3,1.3,1.6,4,21,13,0.00,0.00,0.00,0.00,0.00,0.06,0.22,0.28,0.06,0.28
Gonzalo Montiel,ARG,MT,Sevilla,27-288,1997,2,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,1.34,0.00,1.34,1.34,1.34
Gerard Moreno,ESP,AT,Villarreal,32-191,1992,2,2,115,1.3,0,1,1,0,0,0,0,0,0.3,0.3,1.3,1.5,0,9,8,0.00,0.78,0.78,0.00,0.78,0.21,0.99,1.20,0.21,1.20
Ilaix Moriba,GUI,MT,Celta Vigo,21-270,2003,7,4,310,3.4,0,0,0,0,0,0,4,1,0.1,0.1,0.3,0.5,6,17,7,0.00,0.00,0.00,0.00,0.00,0.03,0.10,0.13,0.03,0.13
Manu Morlanes,ESP,MT,Mallorca,25-277,1999,8,4,352,3.9,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.2,8,24,12,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
Raúl Moro,ESP,"AT,MT",Valladolid,21-315,2002,9,5,581,6.5,2,1,3,2,0,0,0,0,1.3,1.3,1.7,3.0,31,29,66,0.31,0.15,0.46,0.31,0.46,0.20,0.26,0.46,0.20,0.46
Cristhian Mosquera,ESP,DF,Valencia,20-110,2004,9,9,810,9.0,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,11,33,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Santiago Mouriño,URU,DF,Alavés,22-245,2002,5,2,245,2.7,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,5,10,0,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.10,0.03,0.10
Abdul Mumin,GHA,DF,Rayo Vallecano,26-131,1998,9,9,810,9.0,1,1,2,1,0,0,3,0,0.1,0.1,0.2,0.2,4,17,2,0.11,0.11,0.22,0.11,0.22,0.01,0.02,0.03,0.01,0.03
Aihen Muñoz,ESP,DF,Real Sociedad,27-060,1997,3,1,128,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,6,11,3,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09
Álex Muñoz,ESP,DF,Las Palmas,30-077,1994,7,6,517,5.7,1,0,1,1,0,0,0,0,0.3,0.3,0.4,0.7,4,23,21,0.17,0.00,0.17,0.17,0.17,0.05,0.07,0.12,0.05,0.12
Iker Muñoz,ESP,MT,Osasuna,21-345,2002,2,1,49,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Javier Muñoz,ESP,MT,Las Palmas,29-230,1995,9,7,615,6.8,0,1,1,0,0,0,0,0,0.4,0.4,0.8,1.2,7,28,22,0.00,0.15,0.15,0.00,0.15,0.05,0.12,0.17,0.05,0.17
Vedat Muriqi,KVX,AT,Mallorca,30-174,1994,6,5,469,5.2,1,1,2,1,0,0,0,0,1.4,1.4,0.6,2.0,4,8,28,0.19,0.19,0.38,0.19,0.38,0.28,0.11,0.38,0.28,0.38
Juan Musso,ARG,GB,Atlético Madrid,30-162,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Matija Nastasić,SRB,DF,Leganés,31-201,1993,4,3,315,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Natan,BRA,DF,Betis,23-252,2001,8,7,635,7.1,0,0,0,0,0,0,1,0,0.1,0.1,0.5,0.6,9,23,0,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.08,0.02,0.08
Pau Navarro,ESP,DF,Villarreal,19-173,2005,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Roberto Navarro,ESP,"MT,AT",Mallorca,22-186,2002,6,4,347,3.9,0,0,0,0,0,0,1,0,0.3,0.3,0.5,0.8,14,11,19,0.00,0.00,0.00,0.00,0.00,0.08,0.12,0.20,0.08,0.20
Jesús Navas,ESP,"AT,MT",Sevilla,38-329,1985,8,2,220,2.4,1,0,1,1,0,0,0,0,0.5,0.5,0.4,0.9,4,7,29,0.41,0.00,0.41,0.41,0.41,0.21,0.14,0.35,0.21,0.35
Yvan Neyou,CMR,MT,Leganés,27-286,1997,6,5,444,4.9,0,1,1,0,0,0,3,0,0.1,0.1,0.1,0.2,4,16,7,0.00,0.20,0.20,0.00,0.20,0.01,0.02,0.03,0.01,0.03
Tanguy Nianzou,FRA,DF,Sevilla,22-130,2002,5,5,428,4.8,0,0,0,0,0,0,3,1,0.2,0.2,0.0,0.2,4,10,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Saúl Ñíguez,ESP,MT,Sevilla,29-329,1994,4,4,320,3.6,0,1,1,0,0,0,1,1,0.8,0.8,0.4,1.2,2,22,11,0.00,0.28,0.28,0.00,0.28,0.21,0.13,0.34,0.21,0.34
Hugo Novoa,ESP,"DF,AT",Alavés,21-288,2003,4,2,222,2.5,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,6,2,9,0.00,0.00,0.00,0.00,0.00,0.20,0.07,0.26,0.20,0.26
Randy Nteka,ANG,AT,Rayo Vallecano,26-314,1997,7,3,291,3.2,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.5,1,4,13,0.00,0.00,0.00,0.00,0.00,0.06,0.09,0.15,0.06,0.15
Unai Núñez,ESP,DF,Athletic Club,27-259,1997,2,2,180,2.0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,6,0,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11
Ørjan Nyland,NOR,GB,Sevilla,34-035,1990,9,9,810,9.0,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Jan Oblak,SVN,GB,Atlético Madrid,31-282,1993,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Lucas Ocampos,ARG,AT,Sevilla,30-096,1994,2,2,175,1.9,0,1,1,0,0,0,0,0,0.2,0.2,0.3,0.5,5,7,20,0.00,0.51,0.51,0.00,0.51,0.08,0.17,0.25,0.08,0.25
Álvaro Odriozola,ESP,DF,Real Sociedad,28-306,1995,1,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Olasagasti,ESP,MT,Real Sociedad,24-060,2000,3,0,65,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,2,2,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09
Brian Oliván,ESP,DF,Espanyol,30-197,1994,5,2,173,1.9,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,2,8,15,0.00,0.52,0.52,0.00,0.52,0.00,0.05,0.05,0.00,0.05
Lucas Oliveira Rosa,BRA,DF,Valladolid,24-195,2000,9,9,810,9.0,0,0,0,0,0,0,5,0,0.1,0.1,0.9,1.0,13,23,33,0.00,0.00,0.00,0.00,0.00,0.01,0.10,0.11,0.01,0.11
Dani Olmo,ESP,MT,Barcelona,26-161,1998,3,2,187,2.1,3,0,3,3,0,0,0,0,1.1,1.1,0.7,1.8,6,17,16,1.44,0.00,1.44,1.44,1.44,0.51,0.34,0.85,0.51,0.85
Aimar Oroz,ESP,"MT,AT",Osasuna,22-323,2001,9,9,697,7.7,1,0,1,1,0,0,0,0,1.1,1.1,0.4,1.5,6,31,27,0.13,0.00,0.13,0.13,0.13,0.14,0.06,0.19,0.14,0.19
Gabriel Osei Misehouy,NED,"AT,MT",Girona,19-089,2005,4,0,66,0.7,1,0,1,1,0,0,0,0,0.9,0.9,0.1,1.0,1,4,9,1.36,0.00,1.36,1.36,1.36,1.17,0.14,1.31,1.17,1.31
David Otorbi,ESP,MT,Valencia,16-365,2007,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mikel Oyarzabal,ESP,AT,Real Sociedad,27-177,1997,7,6,415,4.6,0,1,1,0,0,0,1,1,0.9,0.9,0.0,1.0,1,4,20,0.00,0.22,0.22,0.00,0.22,0.20,0.01,0.21,0.20,0.21
Cenk Özkacar,TUR,DF,Valladolid,24-009,2000,3,2,106,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jon Pacheco,ESP,DF,Real Sociedad,23-281,2001,6,4,341,3.8,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,6,10,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Alex Padilla,ESP,GB,Athletic Club,21-044,2003,5,3,321,3.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Isaac Palazón Camacho,ESP,"AT,MT",Rayo Vallecano,29-293,1994,9,5,501,5.6,1,1,2,1,0,0,1,0,1.5,1.5,0.8,2.3,9,21,32,0.18,0.18,0.36,0.18,0.36,0.28,0.14,0.41,0.28,0.41
Aitor Paredes,ESP,DF,Athletic Club,24-169,2000,5,5,439,4.9,1,0,1,1,0,0,3,1,0.9,0.9,0.0,0.9,0,8,0,0.21,0.00,0.21,0.21,0.21,0.18,0.01,0.18,0.18,0.18
Daniel Parejo,ESP,MT,Villarreal,35-182,1989,9,7,577,6.4,1,0,1,1,0,1,2,0,1.1,0.2,0.1,0.3,1,35,6,0.16,0.00,0.16,0.16,0.16,0.18,0.02,0.19,0.03,0.05
Pedri,ESP,MT,Barcelona,21-325,2002,9,7,586,6.5,2,1,3,2,0,0,1,0,0.9,0.9,1.2,2.1,16,48,24,0.31,0.15,0.46,0.31,0.46,0.14,0.19,0.32,0.14,0.32
Adrià Pedrosa,ESP,"DF,MT",Sevilla,26-155,1998,7,6,514,5.7,0,1,1,0,0,0,3,0,0.3,0.3,0.5,0.8,9,22,25,0.00,0.18,0.18,0.00,0.18,0.05,0.09,0.14,0.05,0.14
Pejiño,ESP,AT,Las Palmas,28-078,1996,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.17
Iñaki Peña,ESP,GB,Barcelona,25-227,1999,4,3,316,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Rubén Peña,ESP,"AT,MT",Osasuna,33-089,1991,7,1,203,2.3,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.5,7,6,12,0.00,0.00,0.00,0.00,0.00,0.14,0.10,0.24,0.14,0.24
Nicolas Pépé,CIV,"AT,MT",Villarreal,29-139,1995,8,4,382,4.2,1,1,2,1,0,0,1,0,1.8,1.8,0.7,2.5,18,16,43,0.24,0.24,0.47,0.24,0.47,0.42,0.16,0.58,0.42,0.58
Peque,ESP,"MT,AT",Sevilla,22-011,2002,7,5,445,4.9,0,0,0,0,0,0,1,0,1.3,1.3,0.6,1.9,6,16,14,0.00,0.00,0.00,0.00,0.00,0.26,0.13,0.39,0.26,0.39
Ayoze Pérez,ESP,AT,Villarreal,31-078,1993,7,4,412,4.6,6,0,6,6,0,0,3,0,2.4,2.4,0.8,3.2,20,20,21,1.31,0.00,1.31,1.31,1.31,0.51,0.17,0.68,0.51,0.68
Carles Pérez,ESP,"MT,AT",Getafe,26-242,1998,9,7,600,6.7,0,0,0,0,0,0,0,0,1.0,1.0,0.6,1.6,11,8,28,0.00,0.00,0.00,0.00,0.00,0.15,0.10,0.24,0.15,0.24
Francisco Perez,ESP,MT,Valencia,22-036,2002,1,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11
Kike Pérez,ESP,MT,Valladolid,27-244,1997,8,7,523,5.8,1,0,1,1,0,0,2,0,0.7,0.7,0.3,1.0,9,27,11,0.17,0.00,0.17,0.17,0.17,0.12,0.05,0.17,0.12,0.17
Luis Pérez,ESP,DF,Valladolid,29-254,1995,9,9,770,8.6,0,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,19,30,43,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.00,0.12
Romain Perraud,FRA,DF,Betis,27-023,1997,8,5,477,5.3,0,0,0,0,0,0,3,0,0.2,0.2,0.2,0.5,14,19,36,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.09,0.04,0.09
Pica,ESP,DF,Alavés,22-288,2002,3,1,134,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,4,0,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06
Yeremi Pino,ESP,MT,Villarreal,21-361,2002,7,4,326,3.6,0,1,1,0,0,0,2,0,0.7,0.7,1.6,2.3,5,9,40,0.00,0.28,0.28,0.00,0.28,0.19,0.46,0.64,0.19,0.64
Portu,ESP,"AT,MT",Girona,32-147,1992,6,1,165,1.8,0,1,1,0,0,0,1,0,0.0,0.0,0.4,0.4,1,4,18,0.00,0.55,0.55,0.00,0.55,0.03,0.22,0.24,0.03,0.24
Beñat Prados,ESP,MT,Athletic Club,23-250,2001,8,5,434,4.8,1,0,1,1,0,0,3,0,0.1,0.1,0.1,0.2,6,15,6,0.21,0.00,0.21,0.21,0.21,0.01,0.02,0.03,0.01,0.03
