Joueur,Nation,Pos,Équipe,Âge,Naissance,MJ,Titulaire,Min,90,Buts,PD,B+PD,B-PénM,PénM,PénT,CJ,CR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Buts/90,PD/90,B+PD/90,B-PénM/90,B+PD-PénM/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Sead Kolašinac,BIH,DF,Atalanta,31-117,1993,4,4,348,3.9,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,10,25,14,0.00,0.00,0.00,0.00,0.00,0.02,0.10,0.13,0.02,0.13
Manu Koné,FRA,MT,Roma,23-151,2001,5,3,264,2.9,0,0,0,0,0,0,0,0,0.6,0.6,0.1,0.7,10,18,6,0.00,0.00,0.00,0.00,0.00,0.20,0.04,0.24,0.20,0.24
Teun Koopmeiners,NED,MT,Juventus,26-230,1998,5,4,360,4.0,0,1,1,0,0,0,0,0,1.2,1.2,0.6,1.9,7,19,31,0.00,0.25,0.25,0.00,0.25,0.31,0.16,0.47,0.31,0.47
Odilon Kossounou,CIV,DF,Atalanta,23-285,2001,2,2,152,1.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,5,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Christian Kouamé,CIV,"MT,AT",Fiorentina,26-314,1997,6,3,298,3.3,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,5,11,23,0.00,0.00,0.00,0.00,0.00,0.06,0.10,0.16,0.06,0.16
Mateusz Kowalski,POL,MT,Parma,19-086,2005,1,1,56,0.6,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0,0,2,0.00,0.00,0.00,0.00,0.00,0.69,0.00,0.69,0.69,0.69
Thomas Kristensen,DEN,DF,Udinese,22-272,2002,3,2,188,2.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nikola Krstović,MNE,AT,Lecce,24-193,2000,7,7,602,6.7,2,0,2,2,0,0,0,0,2.7,2.7,0.2,2.9,8,13,26,0.30,0.00,0.30,0.30,0.30,0.40,0.03,0.44,0.40,0.44
Khvicha Kvaratskhelia,GEO,"MT,AT",Napoli,23-246,2001,7,7,521,5.8,3,2,5,3,0,0,1,0,1.8,1.8,2.5,4.3,28,21,41,0.52,0.35,0.86,0.52,0.86,0.32,0.42,0.74,0.32,0.74
Giorgos Kyriakopoulos,GRE,DF,Monza,28-253,1996,7,7,630,7.0,0,1,1,0,0,0,1,0,0.1,0.1,0.4,0.5,11,23,22,0.00,0.14,0.14,0.00,0.14,0.01,0.06,0.07,0.01,0.07
Mathis Lambourde,FRA,"DF,MT",Hellas Verona,18-280,2006,2,0,7,0.1,1,0,1,1,0,0,0,0,0.1,0.1,0.1,0.2,1,0,1,12.86,0.00,12.86,12.86,12.86,0.84,1.00,1.84,0.84,1.84
Gianluca Lapadula,PER,"AT,MT",Cagliari,34-251,1990,4,0,90,1.0,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.5,2,3,6,0.00,0.00,0.00,0.00,0.00,0.51,0.03,0.54,0.51,0.54
Valentino Lazaro,AUT,DF,Torino,28-205,1996,7,7,569,6.3,0,2,2,0,0,0,1,0,0.5,0.5,1.2,1.6,7,21,43,0.00,0.32,0.32,0.00,0.32,0.08,0.18,0.26,0.08,0.26
Darko Lazović,SRB,"MT,AT",Hellas Verona,34-030,1990,7,7,515,5.7,1,3,4,0,1,1,0,0,1.5,0.8,1.5,2.2,6,14,29,0.17,0.52,0.70,0.00,0.52,0.27,0.25,0.52,0.13,0.39
Manuel Lazzari,ITA,DF,Lazio,30-321,1993,7,7,497,5.5,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,28,30,28,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10
Enzo Le Fée,FRA,MT,Roma,24-255,2000,2,1,89,1.0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,5,1,0.00,0.00,0.00,0.00,0.00,0.18,0.10,0.28,0.18,0.28
Rafael Leão,POR,AT,Milan,25-127,1999,7,6,512,5.7,1,3,4,1,0,0,0,0,2.0,2.0,1.8,3.8,34,27,75,0.18,0.53,0.70,0.18,0.70,0.36,0.31,0.67,0.36,0.67
Nunzio Lella,ITA,MT,Venezia,24-079,2000,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Karol Linetty,POL,MT,Torino,29-256,1995,6,5,445,4.9,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,5,9,3,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
Dailon Livramento,CPV,"AT,MT",Hellas Verona,23-164,2001,5,3,244,2.7,1,0,1,1,0,0,1,0,0.7,0.7,0.3,1.0,7,2,15,0.37,0.00,0.37,0.37,0.37,0.27,0.10,0.37,0.27,0.37
Stanislav Lobotka,SVK,MT,Napoli,29-325,1994,7,7,607,6.7,0,0,0,0,0,0,2,0,0.2,0.2,0.6,0.8,9,38,10,0.00,0.00,0.00,0.00,0.00,0.03,0.08,0.11,0.03,0.11
Manuel Locatelli,ITA,MT,Juventus,26-281,1998,6,6,450,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,3,45,3,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.02
Ruben Loftus-Cheek,ENG,MT,Milan,28-266,1996,6,4,409,4.5,0,0,0,0,0,0,1,0,0.3,0.3,1.1,1.4,10,25,18,0.00,0.00,0.00,0.00,0.00,0.07,0.23,0.30,0.07,0.30
Ademola Lookman,NGA,"MT,AT",Atalanta,26-361,1997,4,3,283,3.1,2,2,4,1,1,1,0,0,2.5,1.7,1.7,3.4,16,12,41,0.64,0.64,1.27,0.32,0.95,0.79,0.53,1.32,0.54,1.07
Sandi Lovrić,SVN,MT,Udinese,26-201,1998,6,4,311,3.5,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.5,7,17,8,0.00,0.00,0.00,0.00,0.00,0.13,0.01,0.13,0.13,0.13
Lorenzo Lucca,ITA,AT,Udinese,24-035,2000,7,6,460,5.1,3,0,3,3,0,0,2,0,0.9,0.9,0.1,1.0,2,4,19,0.59,0.00,0.59,0.59,0.59,0.17,0.02,0.19,0.17,0.19
Jhon Lucumí,COL,DF,Bologna,26-111,1998,5,3,304,3.4,0,0,0,0,0,0,2,1,0.1,0.1,0.0,0.1,4,16,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
José Luis Palomino,ARG,DF,Cagliari,34-284,1990,3,0,87,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Douglas Luiz,BRA,MT,Juventus,26-159,1998,6,1,182,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,11,13,4,0.00,0.00,0.00,0.00,0.00,0.03,0.20,0.23,0.03,0.23
Romelu Lukaku,BEL,AT,Napoli,31-155,1993,5,4,346,3.8,3,4,7,2,1,1,1,0,2.2,1.4,1.0,2.4,3,6,40,0.78,1.04,1.82,0.52,1.56,0.56,0.27,0.83,0.36,0.63
Sebastiano Luperto,ITA,DF,Cagliari,28-039,1996,7,7,630,7.0,0,1,1,0,0,0,0,0,0.5,0.5,0.7,1.2,9,26,3,0.00,0.14,0.14,0.00,0.14,0.07,0.10,0.17,0.07,0.17
Zito Luvumbo,ANG,"AT,MT",Cagliari,22-220,2002,7,6,481,5.3,0,1,1,0,0,0,0,0,0.9,0.9,0.8,1.8,15,11,41,0.00,0.19,0.19,0.00,0.19,0.17,0.16,0.33,0.17,0.33
Charalambos Lykogiannis,GRE,DF,Bologna,30-359,1993,5,5,402,4.5,0,1,1,0,0,0,0,0,0.0,0.0,0.3,0.3,4,28,15,0.00,0.22,0.22,0.00,0.22,0.01,0.06,0.07,0.01,0.07
Giangiacomo Magnani,ITA,DF,Hellas Verona,29-011,1995,6,3,297,3.3,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.5,1,8,4,0.00,0.00,0.00,0.00,0.00,0.14,0.01,0.15,0.14,0.15
Mike Maignan,FRA,GB,Milan,29-104,1995,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Antoine Makoumbou,CGO,MT,Cagliari,26-089,1998,4,3,213,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Daniel Maldini,ITA,MT,Monza,23-004,2001,7,7,508,5.6,1,0,1,1,0,0,2,0,0.8,0.8,0.1,0.8,11,17,25,0.18,0.00,0.18,0.18,0.18,0.13,0.02,0.15,0.13,0.15
Youssef Maleh,MAR,MT,Empoli,26-054,1998,4,3,266,3.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,0,10,5,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05
Ruslan Malinovskyi,UKR,"MT,AT",Genoa,31-164,1993,5,2,224,2.5,0,0,0,0,0,0,1,0,0.1,0.1,0.5,0.7,1,19,6,0.00,0.00,0.00,0.00,0.00,0.06,0.21,0.26,0.06,0.26
Dennis Man,ROU,AT,Parma,26-050,1998,7,7,564,6.3,3,1,4,3,0,0,0,0,1.9,1.9,1.7,3.6,23,19,48,0.48,0.16,0.64,0.48,0.64,0.30,0.27,0.57,0.30,0.57
Gianluca Mancini,ITA,DF,Roma,28-181,1996,7,7,597,6.6,0,0,0,0,0,0,1,0,0.2,0.2,0.5,0.7,17,35,6,0.00,0.00,0.00,0.00,0.00,0.03,0.08,0.11,0.03,0.11
Rolando Mandragora,ITA,MT,Fiorentina,27-108,1997,5,4,267,3.0,0,0,0,0,0,0,3,0,0.1,0.1,0.7,0.8,4,13,2,0.00,0.00,0.00,0.00,0.00,0.05,0.22,0.27,0.05,0.27
Alberto Manzoni,ITA,MT,Atalanta,19-112,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.94,0.00,0.94,0.94,0.94
Filip Marchwiński,POL,MT,Lecce,22-279,2002,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Pablo Marí,ESP,DF,Monza,31-045,1993,7,7,630,7.0,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.2,1,16,0,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Mirko Marić,CRO,AT,Monza,29-152,1995,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Răzvan Marin,ROU,MT,Cagliari,28-145,1996,7,5,460,5.1,2,0,2,1,1,1,2,0,1.3,0.5,0.9,1.4,10,22,10,0.39,0.00,0.39,0.20,0.20,0.26,0.17,0.43,0.11,0.28
Guillermo Maripán,CHI,DF,Torino,30-162,1994,3,2,122,1.4,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,15,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Aarón Martín,ESP,DF,Genoa,27-176,1997,6,6,530,5.9,0,0,0,0,0,0,0,0,0.1,0.1,0.7,0.8,15,18,21,0.00,0.00,0.00,0.00,0.00,0.01,0.12,0.14,0.01,0.14
Lautaro Martínez,ARG,AT,Inter,27-054,1997,6,6,487,5.4,2,1,3,2,0,0,0,0,1.9,1.9,0.9,2.8,5,11,29,0.37,0.18,0.55,0.37,0.55,0.35,0.17,0.52,0.35,0.52
Lucas Martínez Quarta,ARG,DF,Fiorentina,28-158,1996,5,3,219,2.4,1,0,1,1,0,0,0,0,0.7,0.7,0.0,0.7,1,10,2,0.41,0.00,0.41,0.41,0.41,0.30,0.01,0.30,0.30,0.30
Kevin Martins,ITA,DF,Monza,19-258,2005,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Adam Marušić,MNE,DF,Lazio,31-364,1992,7,2,304,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,4,12,11,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Adam Masina,MAR,DF,Torino,30-287,1994,7,6,599,6.7,0,2,2,0,0,0,0,0,0.0,0.0,0.2,0.3,6,22,3,0.00,0.30,0.30,0.00,0.30,0.01,0.03,0.04,0.01,0.04
Alan Matturro,URU,DF,Genoa,20-004,2004,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.55,0.55,0.00,0.55
Luca Mazzitelli,ITA,MT,Como,28-335,1995,5,2,168,1.9,0,1,1,0,0,0,0,0,0.1,0.1,0.5,0.6,0,13,4,0.00,0.54,0.54,0.00,0.54,0.04,0.27,0.31,0.04,0.31
Pasquale Mazzocchi,ITA,DF,Napoli,29-080,1995,6,4,360,4.0,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,12,17,25,0.00,0.00,0.00,0.00,0.00,0.04,0.07,0.10,0.04,0.10
Samuel Mbangula,BEL,AT,Juventus,20-273,2004,5,4,304,3.4,1,2,3,1,0,0,0,0,0.2,0.2,0.3,0.5,10,6,18,0.30,0.59,0.89,0.30,0.89,0.06,0.09,0.15,0.06,0.15
Weston McKennie,USA,MT,Juventus,26-048,1998,4,2,193,2.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,5,17,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Scott McTominay,SCO,MT,Napoli,27-312,1996,4,3,287,3.2,1,1,2,1,0,0,0,0,0.5,0.5,0.3,0.8,9,6,18,0.31,0.31,0.63,0.31,0.63,0.15,0.11,0.26,0.15,0.26
Filippo Melegoni,ITA,MT,Genoa,25-240,1999,1,0,24,0.3,0,1,1,0,0,0,0,0,0.0,0.0,0.5,0.5,0,1,1,0.00,3.75,3.75,0.00,3.75,0.00,1.89,1.89,0.00,1.89
Alex Meret,ITA,GB,Napoli,27-207,1997,5,5,395,4.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Junior Messias,BRA,"MT,AT",Genoa,33-155,1991,3,3,265,2.9,1,0,1,1,0,1,0,0,1.8,0.9,0.2,1.1,8,6,16,0.34,0.00,0.34,0.34,0.34,0.63,0.07,0.69,0.31,0.37
Valentin Mihaila,ROU,"AT,MT",Parma,24-256,2000,7,6,420,4.7,0,1,1,0,0,0,1,0,1.7,1.7,0.4,2.1,11,12,24,0.00,0.21,0.21,0.00,0.21,0.36,0.08,0.44,0.36,0.44
Vanja Milinković-Savić,SRB,GB,Torino,27-238,1997,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Yerry Mina,COL,DF,Cagliari,30-022,1994,6,6,498,5.5,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.4,2,16,5,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.07,0.06,0.07
Juan Miranda,ESP,DF,Bologna,24-270,2000,5,2,228,2.5,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,8,17,11,0.00,0.00,0.00,0.00,0.00,0.03,0.09,0.12,0.03,0.12
Fabio Miretti,ITA,MT,Genoa,21-073,2003,2,2,134,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0,4,2,0.00,0.00,0.00,0.00,0.00,0.07,0.06,0.13,0.07,0.13
Henrikh Mkhitaryan,ARM,MT,Inter,35-268,1989,7,7,528,5.9,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.4,13,40,22,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07
Lorenzo Montipò,ITA,GB,Hellas Verona,28-238,1996,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Álvaro Morata,ESP,"MT,AT",Milan,31-358,1992,5,3,279,3.1,2,0,2,2,0,0,2,0,0.4,0.4,0.2,0.6,7,12,16,0.65,0.00,0.65,0.65,0.65,0.13,0.08,0.20,0.13,0.20
Alberto Moreno,ESP,DF,Como,32-102,1992,7,7,629,7.0,0,0,0,0,0,0,3,0,0.2,0.2,0.6,0.8,4,25,19,0.00,0.00,0.00,0.00,0.00,0.03,0.08,0.11,0.03,0.11
Tete Morente,ESP,AT,Lecce,27-316,1996,7,4,320,3.6,0,0,0,0,0,0,1,0,0.7,0.7,0.2,0.8,8,16,22,0.00,0.00,0.00,0.00,0.00,0.18,0.05,0.23,0.18,0.23
Nikola Moro,CRO,MT,Bologna,26-217,1998,5,4,292,3.2,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,6,28,10,0.00,0.00,0.00,0.00,0.00,0.07,0.05,0.13,0.07,0.13
Daniel Mosquera,COL,"AT,MT",Hellas Verona,24-361,1999,7,2,262,2.9,3,1,4,3,0,0,1,0,1.9,1.9,0.6,2.6,4,3,16,1.03,0.34,1.37,1.03,1.37,0.67,0.22,0.89,0.67,0.89
Dany Mota,POR,MT,Monza,26-166,1998,5,2,230,2.6,2,0,2,2,0,0,1,0,0.9,0.9,0.0,0.9,10,6,11,0.78,0.00,0.78,0.78,0.78,0.34,0.02,0.36,0.34,0.36
Yunus Musah,USA,MT,Milan,21-321,2002,5,1,150,1.7,0,1,1,0,0,0,0,0,0.2,0.2,0.3,0.5,6,15,4,0.00,0.60,0.60,0.00,0.60,0.11,0.21,0.32,0.11,0.32
Juan Musso,ARG,GB,Atalanta,30-162,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kingstone Mutandwa,ZAM,"MT,AT",Cagliari,21-284,2003,2,0,47,0.5,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0,0,1,0.00,0.00,0.00,0.00,0.00,0.58,0.00,0.58,0.58,0.58
Obite N'Dicka,CIV,DF,Roma,25-056,1999,7,7,630,7.0,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,7,21,1,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.05,0.02,0.05
Michel Ndary Adopo,FRA,MT,Cagliari,24-088,2000,5,2,261,2.9,0,1,1,0,0,0,0,0,0.0,0.0,0.9,0.9,4,12,4,0.00,0.34,0.34,0.00,0.34,0.01,0.30,0.32,0.01,0.32
Dan Ndoye,SUI,"AT,MT",Bologna,23-356,2000,6,5,410,4.6,0,1,1,0,0,0,0,0,1.5,1.5,0.6,2.0,30,17,63,0.00,0.22,0.22,0.00,0.22,0.32,0.13,0.45,0.32,0.45
David Neres,BRA,"MT,AT",Napoli,27-226,1997,6,0,69,0.8,1,3,4,1,0,0,0,0,0.6,0.6,1.0,1.6,9,5,13,1.30,3.91,5.22,1.30,5.22,0.84,1.25,2.09,0.84,2.09
Cyril Ngonge,BEL,DF,Napoli,24-142,2000,1,0,12,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,2,7,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.41,0.41,0.41
Hans Nicolussi Caviglia,ITA,MT,Venezia,24-119,2000,5,4,323,3.6,0,1,1,0,0,0,2,1,0.3,0.3,0.3,0.6,6,15,3,0.00,0.28,0.28,0.00,0.28,0.08,0.08,0.16,0.08,0.16
Eybi Nije,SWE,DF,Torino,19-154,2005,2,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,1,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
Brooke Norton-Cuffy,ENG,DF,Genoa,20-277,2004,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tijjani Noslin,NED,"AT,MT",Lazio,25-100,1999,7,3,236,2.6,1,0,1,1,0,0,0,0,0.7,0.7,0.2,0.9,4,6,17,0.38,0.00,0.38,0.38,0.38,0.26,0.09,0.35,0.26,0.35
Adam Obert,SVK,DF,Cagliari,22-053,2002,3,2,163,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,5,11,7,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Jens Odgaard,DEN,"AT,MT",Bologna,25-198,1999,5,2,217,2.4,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,4,2,16,0.00,0.00,0.00,0.00,0.00,0.11,0.01,0.12,0.11,0.12
Noah Okafor,SUI,AT,Milan,24-144,2000,6,2,222,2.5,1,0,1,1,0,0,0,0,1.1,1.1,0.2,1.3,10,4,24,0.41,0.00,0.41,0.41,0.41,0.45,0.06,0.51,0.45,0.51
Yllan Okou,FRA,DF,Hellas Verona,21-297,2002,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Maduka Okoye,NGA,GB,Udinese,25-048,1999,7,7,630,7.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mathías Olivera,URU,DF,Napoli,26-350,1997,7,5,468,5.2,0,0,0,0,0,0,0,0,0.1,0.1,0.6,0.7,8,14,13,0.00,0.00,0.00,0.00,0.00,0.02,0.12,0.13,0.02,0.13
Gaetano Oristanio,ITA,"MT,AT",Venezia,22-017,2002,7,7,450,5.0,1,0,1,1,0,0,1,0,1.0,1.0,0.6,1.6,9,12,18,0.20,0.00,0.20,0.20,0.20,0.20,0.11,0.31,0.20,0.31
Riccardo Orsolini,ITA,"AT,MT",Bologna,27-265,1997,6,6,378,4.2,1,0,1,0,1,1,0,0,2.2,1.4,0.8,2.2,13,13,40,0.24,0.00,0.24,0.00,0.00,0.52,0.19,0.71,0.34,0.52
Yordan Osorio,VEN,DF,Parma,30-158,1994,3,2,172,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,3,0,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.08,0.01,0.08
Remi Oudin,FRA,"MT,AT",Lecce,27-332,1996,4,1,96,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,4,9,0.00,0.00,0.00,0.00,0.00,0.04,0.17,0.21,0.04,0.21
Alberto Paleari,ITA,GB,Torino,32-047,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marco Palestra,ITA,DF,Atalanta,19-226,2005,4,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,1,4,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.27,0.00,0.27
Leandro Paredes,ARG,MT,Roma,30-108,1994,3,1,104,1.2,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.4,0,3,0,0.00,0.87,0.87,0.00,0.87,0.10,0.25,0.36,0.10,0.36
Fabiano Parisi,ITA,DF,Fiorentina,23-341,2000,3,1,124,1.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,5,2,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
Mario Pašalić,CRO,MT,Atalanta,29-249,1995,7,5,437,4.9,0,1,1,0,0,1,1,0,2.2,1.4,0.7,2.1,6,42,11,0.00,0.21,0.21,0.00,0.21,0.45,0.14,0.59,0.29,0.43
Patric,ESP,DF,Lazio,31-181,1993,3,2,225,2.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,10,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Benjamin Pavard,FRA,DF,Inter,28-201,1996,5,4,405,4.5,0,1,1,0,0,0,1,0,0.2,0.2,0.4,0.6,3,24,8,0.00,0.22,0.22,0.00,0.22,0.04,0.08,0.13,0.04,0.13
Strahinja Pavlović,SRB,DF,Milan,23-144,2001,4,3,271,3.0,1,0,1,1,0,0,1,0,0.9,0.9,0.0,0.9,4,15,1,0.33,0.00,0.33,0.33,0.33,0.29,0.00,0.29,0.29,0.29
Leonardo Pavoletti,ITA,"AT,MT",Cagliari,35-324,1988,5,0,97,1.1,0,0,0,0,0,0,1,0,0.6,0.6,0.7,1.3,1,5,4,0.00,0.00,0.00,0.00,0.00,0.55,0.61,1.16,0.55,1.16
Martín Payero,ARG,MT,Udinese,26-034,1998,4,3,212,2.4,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,2,11,4,0.00,0.00,0.00,0.00,0.00,0.07,0.06,0.13,0.07,0.13
Nicolás Paz,ARG,"MT,AT",Como,20-037,2004,6,4,418,4.6,0,2,2,0,0,0,0,0,1.2,1.2,2.0,3.2,20,26,26,0.00,0.43,0.43,0.00,0.43,0.25,0.43,0.68,0.25,0.68
Marcus Pedersen,NOR,DF,Torino,24-091,2000,4,2,209,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,8,0,9,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
Pedro,ESP,"AT,MT",Lazio,37-079,1987,3,0,45,0.5,1,0,1,1,0,0,0,0,0.1,0.1,0.1,0.1,4,5,4,2.00,0.00,2.00,2.00,2.00,0.12,0.10,0.22,0.12,0.22
Pietro Pellegri,ITA,"AT,MT",Empoli,23-212,2001,4,0,68,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.4,4,3,8,0.00,0.00,0.00,0.00,0.00,0.05,0.44,0.49,0.05,0.49
Lorenzo Pellegrini,ITA,MT,Roma,28-118,1996,7,6,522,5.8,0,1,1,0,0,0,1,0,1.1,1.1,0.7,1.8,4,18,33,0.00,0.17,0.17,0.00,0.17,0.19,0.12,0.31,0.19,0.31
Luca Pellegrini,ITA,DF,Lazio,25-222,1999,2,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Andy Pelmard,FRA,DF,Lecce,24-217,2000,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Pedro Pereira,POR,DF,Monza,26-267,1998,6,5,418,4.6,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.2,7,8,19,0.00,0.22,0.22,0.00,0.22,0.01,0.03,0.04,0.01,0.04
Nehuén Pérez,ARG,DF,Udinese,24-113,2000,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
