Player,Nation,Pos,Squad,Age,Born,90s,Goals,Shots,SoT,SoT%,Shots/90,SoT/90,Goals/Shots,Goals/SoT,AvgDist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
Paulo Henrique,BRA,DF,Vasco da Gama,26,1996,9.5,1,10,6,60.0,1.06,0.63,0.10,0.17,24.1,0,0,0,0.3,0.3,0.03,+0.7,+0.7
Pedro Henrique,BRA,DF,Ath Paranaense,27,1995,9.5,1,7,2,28.6,0.74,0.21,0.14,0.50,15.5,0,0,0,0.6,0.6,0.08,+0.4,+0.4
Pedro Henrique,BRA,"FW,MF",Internacional,32,1990,14.1,3,36,9,25.0,2.55,0.64,0.06,0.22,17.2,0,1,1,4.4,3.6,0.10,-1.4,-1.6
Breno Herculano,BRA,"FW,MF",Goiás,23,1999,0.9,0,4,0,0.0,4.56,0.00,0.00,,14.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Hércules,BRA,MF,Fortaleza,22,2000,8.6,1,15,5,33.3,1.75,0.58,0.07,0.20,27.8,0,0,0,1.2,1.2,0.08,-0.2,-0.2
Diego Hernández,URU,FW,Botafogo (RJ),22,2000,0.5,0,3,2,66.7,6.59,4.39,0.00,0.00,22.2,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Nicolás Hernández,COL,DF,Internacional,25,1998,14.4,0,4,0,0.0,0.28,0.00,0.00,,10.0,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Lucca Holanda,BRA,FW,Internacional,19,2003,6.1,0,12,3,25.0,1.96,0.49,0.00,0.00,17.2,0,0,0,0.6,0.6,0.05,-0.6,-0.6
Hugo,BRA,DF,Goiás,25,1997,15.8,1,16,6,37.5,1.02,0.38,0.06,0.17,28.2,3,0,0,0.4,0.4,0.02,+0.6,+0.6
Hugo,BRA,DF,Botafogo (RJ),21,2001,15.5,0,8,2,25.0,0.52,0.13,0.00,0.00,27.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Victor Hugo,BRA,"MF,FW",Flamengo,18,2004,14.2,1,15,3,20.0,1.06,0.21,0.07,0.33,17.5,0,0,0,1.1,1.1,0.07,-0.1,-0.1
Vitor Hugo,BRA,DF,Bahia,31,1991,23.7,1,14,3,21.4,0.59,0.13,0.07,0.33,12.5,0,0,0,0.7,0.7,0.05,+0.3,+0.3
Hulk,BRA,FW,Atlético Mineiro,36,1986,32.7,15,117,43,36.8,3.58,1.32,0.09,0.23,25.1,34,5,5,12.2,8.7,0.08,+2.8,+1.3
José Hurtado,ECU,DF,Red Bull Bragantino,21,2001,18.0,0,7,2,28.6,0.39,0.11,0.00,0.00,26.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Hyoran,BRA,"MF,FW",Atlético Mineiro,29,1993,7.7,2,19,5,26.3,2.47,0.65,0.11,0.40,20.9,3,0,0,2.1,2.1,0.11,-0.1,-0.1
Igor,BRA,MF,Flamengo,19,2003,0.9,0,4,0,0.0,4.62,0.00,0.00,,30.1,0,0,0,0.3,0.3,0.06,-0.3,-0.3
André Inácio,BRA,FW,Flamengo,20,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gabriel Inocêncio,BRA,DF,Santos,28,1994,14.2,0,11,4,36.4,0.78,0.28,0.00,0.00,22.1,0,0,0,0.5,0.5,0.04,-0.5,-0.5
Isaac,BRA,FW,Atlético Mineiro,18,2004,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Isaac,BRA,"MF,DF",Fluminense,18,2004,1.5,0,4,0,0.0,2.75,0.00,0.00,,13.5,0,0,0,0.3,0.3,0.06,-0.3,-0.3
Juan Iturbe,PAR,"FW,MF",Grêmio,29,1993,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Zé Ivaldo,BRA,DF,Ath Paranaense,25,1997,11.3,0,3,1,33.3,0.27,0.09,0.00,0.00,26.6,1,0,0,0.1,0.1,0.03,-0.1,-0.1
Ivonei,BRA,MF,Santos,20,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Vítor Jacaré,BRA,"DF,MF",Bahia,23,1999,9.8,1,23,7,30.4,2.34,0.71,0.04,0.14,22.3,3,0,0,1.1,1.1,0.05,-0.1,-0.1
Jadsom,BRA,MF,Red Bull Bragantino,21,2001,21.1,1,23,6,26.1,1.09,0.28,0.04,0.17,27.7,0,0,0,1.2,1.2,0.05,-0.2,-0.2
Jair,BRA,MF,Vasco da Gama,28,1994,17.7,3,13,4,30.8,0.74,0.23,0.08,0.25,18.5,0,2,2,2.2,0.6,0.05,+0.8,+0.4
Jamerson,BRA,"DF,FW",Coritiba,24,1998,21.0,0,17,6,35.3,0.81,0.29,0.00,0.00,27.7,3,0,0,0.5,0.5,0.03,-0.5,-0.5
Janderson,BRA,"FW,MF",Botafogo (RJ),23,1999,4.6,1,14,4,28.6,3.04,0.87,0.07,0.25,16.8,0,0,0,1.7,1.7,0.12,-0.7,-0.7
Jandrei,BRA,GK,São Paulo,29,1993,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Léo Jardim,BRA,GK,Vasco da Gama,27,1995,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jemerson,BRA,DF,Atlético Mineiro,30,1992,27.5,0,10,2,20.0,0.36,0.07,0.00,0.00,10.2,0,0,0,1.0,1.0,0.10,-1.0,-1.0
Jesé,ESP,MF,Coritiba,29,1993,1.1,1,4,2,50.0,3.75,1.87,0.25,0.50,16.1,0,0,0,0.3,0.3,0.07,+0.7,+0.7
Alexandre Jesus,BRA,DF,Fluminense,21,2001,0.1,0,1,0,0.0,7.50,0.00,0.00,,29.0,0,0,0,0.0,0.0,0.03,0.0,0.0
Jhow,BRA,DF,América (MG),19,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Joaquim,BRA,DF,Santos,24,1998,30.3,1,36,9,25.0,1.19,0.30,0.03,0.11,12.4,0,0,0,2.3,2.3,0.06,-1.3,-1.3
John,BRA,GK,Internacional,26,1996,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Felipe Jonatan,BRA,DF,Santos,24,1998,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jori,BRA,GK,América (MG),26,1996,11.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Josué,BRA,MF,Grêmio,17,2005,1.3,0,1,0,0.0,0.77,0.00,0.00,,31.4,0,0,0,0.0,0.0,0.01,0.0,0.0
Jhonatan Jowjow,BRA,"MF,FW",Palmeiras,20,2002,9.9,0,12,6,50.0,1.21,0.61,0.00,0.00,16.0,1,0,0,1.2,1.2,0.10,-1.2,-1.2
Daniel Jr,BRA,MF,Cruzeiro,20,2002,0.3,0,2,0,0.0,7.50,0.00,0.00,,24.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Luciano Juba,BRA,"DF,MF",Bahia,23,1999,7.2,1,14,3,21.4,1.95,0.42,0.07,0.33,24.4,2,0,0,1.1,1.1,0.08,-0.1,-0.1
Juninho,BRA,MF,América (MG),35,1987,32.5,3,28,10,35.7,0.86,0.31,0.11,0.30,15.6,0,0,0,2.4,2.4,0.09,+0.6,+0.6
Pedrinho Junqueira,BRA,"FW,MF",Goiás,18,2004,2.2,0,2,1,50.0,0.92,0.46,0.00,0.00,12.6,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Jussa,BRA,MF,Cruzeiro,26,1996,19.6,1,21,9,42.9,1.07,0.46,0.05,0.11,22.9,0,0,0,1.2,1.2,0.06,-0.2,-0.2
Justen,BRA,DF,Fluminense,19,2003,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kaiki,BRA,"DF,FW",Cruzeiro,19,2003,2.5,0,1,0,0.0,0.39,0.00,0.00,,17.5,0,0,0,0.0,0.0,0.04,0.0,0.0
Kaio,BRA,"MF,FW",Coritiba,18,2004,9.8,0,9,4,44.4,0.92,0.41,0.00,0.00,21.2,0,0,0,0.4,0.4,0.05,-0.4,-0.4
Lucas Kal,BRA,MF,América (MG),26,1996,13.7,0,11,2,18.2,0.80,0.15,0.00,0.00,27.0,0,0,0,0.3,0.3,0.03,-0.3,-0.3
Walter Kannemann,ARG,DF,Grêmio,31,1991,26.2,0,10,4,40.0,0.38,0.15,0.00,0.00,13.6,0,0,0,1.0,1.0,0.10,-1.0,-1.0
Kanu,BRA,DF,Bahia,25,1997,32.3,1,20,5,25.0,0.62,0.15,0.05,0.20,13.0,0,0,0,1.7,1.7,0.09,-0.7,-0.7
Alan Kardec,BRA,"FW,MF",Atlético Mineiro,34,1989,2.9,1,7,1,14.3,2.38,0.34,0.14,1.00,10.5,0,0,0,0.9,0.9,0.13,+0.1,+0.1
Kauan,BRA,FW,Fortaleza,17,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Vinicius Kaue,BRA,"DF,MF",Ath Paranaense,19,2003,3.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kayque,BRA,MF,Botafogo (RJ),22,2000,0.3,0,1,0,0.0,3.33,0.00,0.00,,25.3,0,0,0,0.0,0.0,0.04,0.0,0.0
Renato Kayser,BRA,"FW,MF",América (MG),26,1996,0.4,0,3,0,0.0,6.92,0.00,0.00,,9.0,0,0,0,0.4,0.4,0.12,-0.4,-0.4
Keiller,BRA,GK,Internacional,26,1996,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
John Kennedy,BRA,"FW,MF",Fluminense,20,2002,15.2,6,51,22,43.1,3.35,1.44,0.12,0.27,16.1,0,0,0,6.3,6.3,0.12,-0.3,-0.3
Keno,BRA,"FW,MF",Fluminense,33,1989,17.9,2,42,18,42.9,2.34,1.00,0.02,0.06,20.7,0,1,1,2.8,2.0,0.05,-0.8,-1.0
Kevin,BRA,"FW,DF",Palmeiras,20,2003,2.6,0,6,1,16.7,2.33,0.39,0.00,0.00,18.2,0,0,0,0.6,0.6,0.10,-0.6,-0.6
Kevyson,BRA,DF,Santos,18,2004,10.8,0,7,3,42.9,0.65,0.28,0.00,0.00,24.2,0,0,0,0.2,0.2,0.02,-0.2,-0.2
Khellven,BRA,DF,Ath Paranaense,21,2001,11.1,0,10,2,20.0,0.90,0.18,0.00,0.00,21.0,3,0,0,1.0,1.0,0.12,-1.0,-1.0
Maurício Kozlinski,BRA,GK,Fortaleza,31,1991,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Benjamín Kuscevic,CHI,DF,Coritiba,26,1996,22.5,2,12,2,16.7,0.53,0.09,0.17,1.00,12.0,0,0,0,1.0,1.0,0.08,+1.0,+1.0
Derik Lacerda,BRA,"FW,MF",Cuiabá,23,1999,7.3,1,19,3,15.8,2.60,0.41,0.05,0.33,14.8,0,0,0,2.2,2.2,0.11,-1.2,-1.2
Ignacio Laquintana,URU,FW,Red Bull Bragantino,23,1999,2.0,0,4,2,50.0,1.97,0.98,0.00,0.00,26.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Thauan Lara,BRA,"DF,MF",Internacional,19,2004,3.7,0,5,1,20.0,1.34,0.27,0.00,0.00,27.6,1,0,0,0.1,0.1,0.02,-0.1,-0.1
Lelê,BRA,"FW,MF",Fluminense,25,1997,12.7,2,43,16,37.2,3.38,1.26,0.05,0.13,12.9,0,0,0,6.0,6.0,0.14,-4.0,-4.0
Mauricio Lemos,URU,DF,Atlético Mineiro,27,1995,24.6,1,21,7,33.3,0.85,0.28,0.05,0.14,20.3,5,0,0,1.1,1.1,0.05,-0.1,-0.1
Marcos Leonardo,BRA,FW,Santos,19,2003,28.8,13,76,27,35.5,2.64,0.94,0.12,0.33,16.2,7,4,4,12.5,9.3,0.12,+0.5,-0.3
Lian,BRA,MF,Grêmio,17,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lima,BRA,"MF,FW",Fluminense,26,1996,28.1,6,47,17,36.2,1.67,0.60,0.13,0.35,21.8,1,0,0,3.0,3.0,0.06,+3.0,+3.0
Lucas Lima,BRA,"MF,FW",Santos,32,1990,24.5,1,23,5,21.7,0.94,0.20,0.04,0.20,21.0,6,0,0,1.7,1.7,0.08,-0.7,-0.7
Leonardo Linck,BRA,GK,Ath Paranaense,21,2001,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Liziero,BRA,MF,Coritiba,24,1998,6.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marcelo Lomba,BRA,GK,Palmeiras,36,1986,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
José López,ARG,"FW,MF",Palmeiras,22,2000,6.6,5,22,10,45.5,3.35,1.52,0.23,0.50,13.7,0,0,0,3.5,3.5,0.16,+1.5,+1.5
Lucão,BRA,DF,Red Bull Bragantino,24,1998,2.2,0,1,1,100.0,0.45,0.45,0.00,0.00,13.5,0,0,0,0.0,0.0,0.02,0.0,0.0
Lucão,BRA,GK,Red Bull Bragantino,21,2001,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lucas,BRA,DF,Santos,21,2001,6.8,0,4,3,75.0,0.59,0.44,0.00,0.00,21.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Ayrton Lucas,BRA,DF,Flamengo,25,1997,28.8,4,26,8,30.8,0.90,0.28,0.15,0.50,20.6,0,0,0,2.7,2.7,0.10,+1.3,+1.3
Jean Lucas,BRA,MF,Santos,24,1998,20.1,0,44,11,25.0,2.19,0.55,0.00,0.00,23.9,7,0,0,2.2,2.2,0.05,-2.2,-2.2
Jhonny Lucas,BRA,MF,Goiás,22,2000,0.2,0,2,0,0.0,10.59,0.00,0.00,,16.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1
João Lucas,BRA,DF,Santos,24,1998,9.0,0,8,1,12.5,0.89,0.11,0.00,0.00,19.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Ruan Lucas,BRA,"MF,FW",Coritiba,18,2004,0.3,0,1,1,100.0,3.10,3.10,0.00,0.00,25.6,0,0,0,0.0,0.0,0.03,0.0,0.0
Ian Luccas,BRA,MF,Cruzeiro,19,2003,5.3,0,5,2,40.0,0.94,0.37,0.00,0.00,17.1,0,0,0,0.7,0.7,0.13,-0.7,-0.7
Pedro Luccas,BRA,GK,Coritiba,19,2004,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Luciano,BRA,"MF,FW",São Paulo,29,1993,23.5,9,72,24,33.3,3.07,1.02,0.10,0.29,20.3,0,2,3,8.4,5.9,0.08,+0.6,+1.1
Thomas Luciano,BRA,DF,Grêmio,21,2002,3.5,0,4,0,0.0,1.15,0.00,0.00,,12.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Luis,BRA,FW,Cruzeiro,17,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Filipe Luís,BRA,DF,Flamengo,37,1985,5.9,0,2,1,50.0,0.34,0.17,0.00,0.00,13.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Victor Luis,BRA,DF,Coritiba,29,1993,17.4,2,15,2,13.3,0.86,0.11,0.13,1.00,26.9,5,0,0,1.0,1.0,0.06,+1.0,+1.0
David Luiz,BRA,DF,Flamengo,35,1987,11.0,1,6,3,50.0,0.54,0.27,0.17,0.33,22.7,0,0,0,0.3,0.3,0.05,+0.7,+0.7
Wallisson Luiz,BRA,MF,Cruzeiro,25,1997,4.4,0,13,3,23.1,2.98,0.69,0.00,0.00,16.3,0,0,0,1.5,1.5,0.11,-1.5,-1.5
Machado,BRA,MF,Cruzeiro,27,1996,25.3,1,33,11,33.3,1.30,0.43,0.03,0.09,25.3,7,0,0,2.3,2.3,0.07,-1.3,-1.3
Imanol Machuca,ARG,FW,Fortaleza,23,2000,7.5,2,14,8,57.1,1.86,1.06,0.14,0.25,19.7,1,0,0,1.3,1.3,0.09,+0.7,+0.7
Mádson,BRA,"DF,MF",Ath Paranaense,31,1992,14.8,2,12,7,58.3,0.81,0.47,0.17,0.29,11.1,0,0,0,1.3,1.3,0.11,+0.7,+0.7
João Magno,BRA,FW,Goiás,25,1997,10.9,3,25,8,32.0,2.29,0.73,0.12,0.38,14.8,0,0,0,2.8,2.8,0.11,+0.2,+0.2
Maguinho,BRA,DF,Goiás,30,1993,31.7,2,27,4,14.8,0.85,0.13,0.07,0.50,15.0,0,0,0,2.2,2.2,0.08,-0.2,-0.2
Pablo Maia,BRA,MF,São Paulo,21,2002,28.7,4,45,14,31.1,1.57,0.49,0.09,0.29,27.5,0,0,0,1.5,1.5,0.03,+2.5,+2.5
Thiago Maia,BRA,MF,Flamengo,25,1997,23.3,0,5,0,0.0,0.21,0.00,0.00,,25.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Maicon,BRA,DF,Santos,34,1988,0.5,0,1,1,100.0,2.00,2.00,0.00,0.00,10.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Maicon,BRA,DF,Vasco da Gama,34,1988,13.9,0,4,1,25.0,0.29,0.07,0.00,0.00,16.0,1,0,0,0.1,0.1,0.04,-0.1,-0.1
Iago Maidana,BRA,DF,América (MG),26,1996,24.0,0,15,4,26.7,0.62,0.17,0.00,0.00,13.3,0,0,0,0.8,0.8,0.05,-0.8,-0.8
Hugo Mallo,ESP,DF,Internacional,31,1991,3.6,0,5,0,0.0,1.38,0.00,0.00,,11.5,0,0,0,0.3,0.3,0.07,-0.3,-0.3
Léo Mana,BRA,DF,Corinthians,18,2004,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Alef Manga,BRA,"FW,MF",Coritiba,28,1994,8.9,4,26,11,42.3,2.91,1.23,0.12,0.27,18.1,0,1,1,3.8,3.0,0.12,+0.2,0.0
Manoel,BRA,DF,Fluminense,32,1990,3.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Fernando Marçal,BRA,DF,Botafogo (RJ),33,1989,18.1,0,8,1,12.5,0.44,0.06,0.00,0.00,23.3,1,0,0,0.2,0.2,0.03,-0.2,-0.2
Marcelo,BRA,DF,Fluminense,34,1988,14.7,1,28,8,28.6,1.90,0.54,0.04,0.13,22.5,2,0,0,1.4,1.4,0.05,-0.4,-0.4
Marcelo,BRA,DF,Fortaleza,27,1996,12.0,0,3,0,0.0,0.25,0.00,0.00,,10.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2
João Marcelo,BRA,DF,Cruzeiro,22,2000,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marcinho,BRA,DF,América (MG),26,1996,8.9,0,8,1,12.5,0.90,0.11,0.00,0.00,28.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Erick Marcus,BRA,"MF,FW",Vasco da Gama,18,2004,4.4,1,8,2,25.0,1.80,0.45,0.13,0.50,16.2,0,0,0,0.6,0.6,0.08,+0.4,+0.4
Mariano,BRA,DF,Atlético Mineiro,36,1986,17.4,0,1,1,100.0,0.06,0.06,0.00,0.00,14.4,0,0,0,0.0,0.0,0.04,0.0,0.0
Marinho,BRA,"FW,DF",Flamengo,32,1990,0.9,0,4,1,25.0,4.39,1.10,0.00,0.00,17.8,0,0,0,0.3,0.3,0.08,-0.3,-0.3
Marinho,BRA,"FW,MF",Fortaleza,32,1990,12.7,2,37,12,32.4,2.91,0.94,0.05,0.17,23.9,6,0,1,3.3,2.5,0.07,-1.3,-0.5
Marlon,BRA,DF,Cruzeiro,25,1997,35.5,3,23,5,21.7,0.65,0.14,0.13,0.60,24.6,6,0,0,1.3,1.2,0.05,+1.7,+1.8
Marlon,BRA,DF,América (MG),28,1994,18.6,1,11,3,27.3,0.59,0.16,0.09,0.33,24.2,0,0,0,0.5,0.5,0.04,+0.5,+0.5
Marlon,BRA,DF,Fluminense,27,1995,10.4,0,3,1,33.3,0.29,0.10,0.00,0.00,20.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Igor Marques,BRA,DF,Cruzeiro,24,1999,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Renato Marques,BRA,"FW,MF",América (MG),19,2003,5.7,3,14,6,42.9,2.45,1.05,0.21,0.50,18.1,0,0,0,1.3,1.3,0.09,+1.7,+1.7
Juan Martín Lucero,ARG,FW,Fortaleza,31,1991,23.0,9,52,21,40.4,2.26,0.91,0.12,0.29,16.2,0,3,3,9.2,6.8,0.13,-0.2,-0.8
Martinelli,BRA,"MF,DF",Fluminense,21,2001,20.9,2,20,5,25.0,0.96,0.24,0.10,0.40,20.6,0,0,0,1.2,1.2,0.06,+0.8,+0.8
Andre Martins,BRA,"FW,MF",Grêmio,21,2001,4.1,3,14,4,28.6,3.42,0.98,0.21,0.75,12.2,0,0,0,1.3,1.3,0.09,+1.7,+1.7
Gustavo Martins Santos,BRA,"DF,MF",Grêmio,20,2002,7.7,1,7,3,42.9,0.91,0.39,0.14,0.33,9.5,0,0,0,1.0,1.0,0.15,0.0,0.0
Gonzalo Mastriani,URU,FW,América (MG),29,1993,19.9,11,54,23,42.6,2.71,1.15,0.19,0.43,14.2,0,1,2,10.6,9.0,0.17,+0.4,+1.0
Matheusinho,BRA,"MF,FW",América (MG),24,1998,2.5,0,6,4,66.7,2.36,1.57,0.00,0.00,19.4,0,0,0,0.6,0.6,0.10,-0.6,-0.6
Matheusinho,BRA,"FW,MF",Goiás,24,1998,2.2,0,4,0,0.0,1.85,0.00,0.00,,21.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Matheusinho,BRA,DF,Cuiabá,24,1998,4.8,1,5,2,40.0,1.04,0.42,0.20,0.50,21.3,0,0,0,0.8,0.8,0.15,+0.2,+0.2
Matheuzinho,BRA,DF,Flamengo,22,2000,6.9,0,4,1,25.0,0.58,0.15,0.00,0.00,17.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Mauricio,BRA,"FW,MF",Internacional,21,2001,19.6,6,45,13,28.9,2.29,0.66,0.13,0.46,20.8,1,0,0,4.8,4.8,0.11,+1.2,+1.2
Maycon,BRA,MF,Corinthians,25,1997,26.7,2,22,8,36.4,0.82,0.30,0.09,0.25,22.5,0,0,0,1.4,1.4,0.07,+0.6,+0.6
Mayke,BRA,"DF,FW",Palmeiras,30,1992,27.8,1,8,2,25.0,0.29,0.07,0.13,0.50,17.7,0,0,0,0.9,0.9,0.11,+0.1,+0.1
Gary Medel,CHI,"DF,MF",Vasco da Gama,35,1987,19.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Bruno Melo,BRA,DF,Goiás,30,1992,32.1,2,30,6,20.0,0.93,0.19,0.07,0.33,16.2,8,0,0,2.5,2.5,0.08,-0.5,-0.5
Felipe Melo,BRA,DF,Fluminense,39,1983,11.0,2,4,2,50.0,0.37,0.18,0.50,1.00,15.9,0,0,0,0.4,0.4,0.09,+1.6,+1.6
Darlan Mendes,BRA,MF,Grêmio,24,1998,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Matheus Mendes,BRA,GK,Atlético Mineiro,23,1999,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Nathan Mendes,BRA,DF,São Paulo,20,2002,13.1,1,3,2,66.7,0.23,0.15,0.33,0.50,10.0,0,0,0,0.5,0.5,0.15,+0.5,+0.5
Vitor Mendes,BRA,DF,Fluminense,23,1999,1.2,0,1,1,100.0,0.83,0.83,0.00,0.00,7.5,0,0,0,0.1,0.1,0.11,-0.1,-0.1
Bruno Méndez,URU,DF,Corinthians,23,1999,18.3,0,4,0,0.0,0.22,0.00,0.00,,18.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Jhegson Méndez,ECU,MF,São Paulo,25,1997,4.1,0,1,0,0.0,0.24,0.00,0.00,,33.6,0,0,0,0.0,0.0,0.02,0.0,0.0
Óscar Méndez,URU,MF,América (MG),28,1994,2.9,0,1,0,0.0,0.35,0.00,0.00,,34.0,0,0,0,0.0,0.0,0.01,0.0,0.0
Stiven Mendoza,COL,"FW,MF",Santos,30,1992,18.6,6,41,13,31.7,2.21,0.70,0.10,0.31,19.1,0,2,2,5.0,3.4,0.08,+1.0,+0.6
Gabriel Menino,BRA,MF,Palmeiras,22,2000,17.7,2,34,7,20.6,1.92,0.40,0.06,0.29,25.2,3,0,0,1.7,1.7,0.05,+0.3,+0.3
Gabriel Mercado,ARG,DF,Internacional,35,1987,24.2,0,9,1,11.1,0.37,0.04,0.00,0.00,10.3,0,0,0,0.6,0.6,0.06,-0.6,-0.6
Higor Meritão,BRA,MF,Goiás,28,1994,2.5,0,5,0,0.0,2.02,0.00,0.00,,19.6,0,0,0,0.4,0.4,0.08,-0.4,-0.4
Messias,BRA,DF,Santos,28,1994,26.6,2,18,8,44.4,0.68,0.30,0.11,0.25,12.2,0,0,0,1.6,1.6,0.09,+0.4,+0.4
Bruno Mezenga,BRA,"FW,MF",Santos,34,1988,1.9,0,5,1,20.0,2.68,0.54,0.00,0.00,13.7,0,0,0,0.3,0.3,0.07,-0.3,-0.3
Carlos Miguel,BRA,GK,Corinthians,24,1998,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Fernando Miguel,BRA,GK,Fortaleza,37,1985,5.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mikael,BRA,FW,América (MG),23,1999,1.7,0,8,2,25.0,4.71,1.18,0.00,0.00,23.7,2,0,0,0.8,0.8,0.10,-0.8,-0.8
Lucas Milla,BRA,MF,Grêmio,20,2003,3.4,0,3,0,0.0,0.89,0.00,0.00,,19.4,0,0,0,0.3,0.3,0.09,-0.3,-0.3
Mina,BRA,DF,Goiás,19,2003,0.5,0,2,0,0.0,4.00,0.00,0.00,,8.5,0,0,0,0.2,0.2,0.10,-0.2,-0.2
Lucas Mineiro,BRA,MF,Cuiabá,26,1996,6.8,0,5,0,0.0,0.74,0.00,0.00,,21.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Vinicius Mingotti,BRA,FW,Bahia,23,2000,7.3,2,12,6,50.0,1.64,0.82,0.17,0.33,13.3,0,0,0,1.9,1.9,0.16,+0.1,+0.1
Miranda,BRA,DF,Vasco da Gama,23,2000,4.3,0,4,1,25.0,0.93,0.23,0.00,0.00,11.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Moises,BRA,"MF,FW",Fortaleza,26,1996,4.1,3,17,12,70.6,4.17,2.94,0.18,0.25,15.3,0,0,0,2.5,2.5,0.15,+0.5,+0.5
Rodrigo Moledo,BRA,DF,Internacional,35,1987,5.3,0,1,1,100.0,0.19,0.19,0.00,0.00,14.7,0,0,0,0.0,0.0,0.03,0.0,0.0
Rafael Monteiro,BRA,MF,Fluminense,18,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Júnior Moraes,UKR,DF,Corinthians,35,1987,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
João Moreira,POR,DF,São Paulo,18,2004,0.8,0,1,1,100.0,1.29,1.29,0.00,0.00,24.7,0,0,0,0.0,0.0,0.02,0.0,0.0
