Player,Nation,Pos,Squad,Age,Born,90s,PassCompleted,PassAtt,PassCompleted%,TotDist,PrgDist,ShortCmp,ShortAtt,ShortCmp%,MediumCmp,MediumAtt,MediumCmp%,LongCmp,LongAtt,LongCmp%,Ast,xAG,xA,A-xAG,KeyPasses,FinalThird,PassesPenArea,CrossPenArea,ProgPasses
Tomás Cuello,ARG,"FW,MF",Ath Paranaense,24-226,2000,13.0,370,526,70.3,6360,1992,182,210,86.7,152,207,73.4,31,75,41.3,3,2.9,2.8,+0.1,31,29,21,9,50
Víctor Cuesta,ARG,DF,Bahia,35-333,1988,5.6,337,369,91.3,5708,1953,127,134,94.8,195,209,93.3,11,21,52.4,0,0.0,0.1,0.0,0,11,0,0,14
Cuiabano,BRA,DF,Grêmio,21-244,2003,1.8,77,106,72.6,1345,511,36,40,90.0,32,39,82.1,6,16,37.5,0,0.0,0.0,0.0,0,10,2,0,10
Cuiabano,BRA,DF,Botafogo (RJ),21-244,2003,13.4,389,589,66.0,6125,2281,212,249,85.1,148,235,63.0,21,70,30.0,1,0.5,0.5,+0.5,6,25,10,4,29
Lucas Cunha,BRA,DF,Red Bull Bragantino,27-268,1997,5.7,168,212,79.2,3301,1081,42,53,79.2,108,127,85.0,14,26,53.8,0,0.1,0.0,-0.1,1,12,0,0,16
Matheus Cunha,BRA,GK,Flamengo,23-146,2001,2.0,60,78,76.9,1547,977,13,13,100.0,29,31,93.5,18,33,54.5,0,0.0,0.0,0.0,0,0,0,0,0
Danielzinho,BRA,"MF,FW",Atl Goianiense,28-280,1996,1.1,92,112,82.1,1612,445,43,48,89.6,44,53,83.0,5,8,62.5,0,0.1,0.3,-0.1,4,9,4,2,16
David,BRA,FW,Vasco da Gama,29-000,1995,17.6,358,479,74.7,5623,1296,189,234,80.8,135,163,82.8,21,35,60.0,3,1.9,2.1,+1.1,20,25,17,2,48
David,BRA,"MF,FW",Juventude,24-282,2000,0.7,16,23,69.6,243,85,10,12,83.3,5,7,71.4,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,2
Giorgian De Arrascaeta,URU,MF,Flamengo,30-138,1994,10.0,429,551,77.9,6428,1823,229,258,88.8,147,188,78.2,28,64,43.8,5,1.7,2.1,+3.3,22,42,26,3,73
Nicolás De La Cruz,URU,MF,Flamengo,27-138,1997,9.5,549,674,81.5,9749,3378,263,305,86.2,224,260,86.2,55,89,61.8,2,2.0,1.9,0.0,28,102,20,3,90
Sergio Antonio De Luiz Junior,BRA,MF,Criciúma,29-194,1995,0.2,7,8,87.5,134,37,2,2,100.0,5,6,83.3,0,0,,0,0.0,0.0,0.0,0,0,0,0,1
Sergio Antonio De Luiz Junior,BRA,"FW,MF",Vasco da Gama,29-194,1995,0.5,5,12,41.7,67,0,2,3,66.7,2,6,33.3,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
Denilson,BRA,MF,Cuiabá,23-208,2001,17.4,658,769,85.6,10668,2562,323,351,92.0,272,295,92.2,45,83,54.2,3,1.8,1.5,+1.2,21,70,19,5,80
Derek,BRA,FW,Atl Goianiense,26-320,1997,5.2,64,86,74.4,968,232,38,53,71.7,20,21,95.2,4,4,100.0,0,1.3,0.7,-1.3,8,6,2,0,9
Deyverson,BRA,FW,Atlético Mineiro,33-162,1991,6.0,69,114,60.5,1089,174,30,48,62.5,30,47,63.8,5,11,45.5,1,0.6,0.2,+0.4,3,3,2,1,7
Deyverson,BRA,FW,Cuiabá,33-162,1991,2.4,33,53,62.3,676,121,15,25,60.0,12,15,80.0,6,9,66.7,0,0.1,0.1,-0.1,2,4,1,0,6
Lucas Di Yorio,ARG,FW,Ath Paranaense,27-330,1996,8.1,101,164,61.6,1307,139,65,92,70.7,27,45,60.0,2,6,33.3,0,0.2,0.2,-0.2,4,4,2,0,9
Matheus Dias,BRA,"FW,MF",Internacional,27-253,1997,0.8,30,38,78.9,475,30,16,20,80.0,13,14,92.9,1,3,33.3,0,0.0,0.0,0.0,0,1,0,0,0
Lautaro Díaz,ARG,FW,Cruzeiro,26-149,1998,6.6,101,159,63.5,1258,381,61,88,69.3,29,47,61.7,3,6,50.0,0,0.5,0.7,-0.5,10,11,6,0,15
Diego,BRA,DF,São Paulo,25-088,1999,9.9,579,659,87.9,10947,3217,196,208,94.2,326,348,93.7,50,81,61.7,0,0.1,0.2,-0.1,3,44,3,2,40
Dodi,BRA,MF,Grêmio,28-183,1996,20.2,523,604,86.6,8450,2740,243,278,87.4,237,262,90.5,26,37,70.3,2,1.1,1.0,+0.9,7,58,8,2,68
Maxime Dominguez,SUI,"FW,MF",Vasco da Gama,28-259,1996,0.7,19,21,90.5,260,71,14,14,100.0,5,5,100.0,0,0,,0,0.0,0.0,0.0,1,2,0,0,1
Matheus Donelli,BRA,GK,Corinthians,22-153,2002,7.0,147,198,74.2,3523,2324,35,35,100.0,81,83,97.6,30,79,38.0,0,0.0,0.0,0.0,0,0,0,0,0
Thiago dos Santos,BRA,DF,Fluminense,35-042,1989,14.9,792,941,84.2,15100,5721,288,314,91.7,404,439,92.0,87,161,54.0,0,0.0,0.1,0.0,1,47,0,0,41
Lucca Drummond,BRA,FW,Internacional,20-279,2004,1.8,27,35,77.1,282,38,17,18,94.4,5,6,83.3,0,1,0.0,1,0.3,0.2,+0.7,2,0,1,0,1
David Duarte,BRA,DF,Bahia,29-267,1995,0.8,41,46,89.1,796,344,10,13,76.9,26,26,100.0,4,6,66.7,0,0.0,0.0,0.0,0,1,0,0,2
Dudu,BRA,MF,Vitória,25-134,1999,3.3,133,174,76.4,2330,1092,56,68,82.4,65,77,84.4,10,19,52.6,0,0.1,0.1,-0.1,3,27,3,0,30
Dudu,BRA,"FW,MF",Palmeiras,32-284,1992,3.7,133,187,71.1,1983,557,86,99,86.9,37,58,63.8,8,18,44.4,0,0.2,0.6,-0.2,4,14,1,0,20
Edenílson,BRA,"MF,FW",Grêmio,34-304,1989,11.3,300,387,77.5,4105,1302,182,215,84.7,86,107,80.4,13,26,50.0,1,0.8,1.4,+0.2,10,33,11,3,41
Éder,ITA,FW,Criciúma,37-337,1986,8.5,164,221,74.2,2591,614,85,111,76.6,62,76,81.6,11,14,78.6,0,1.3,0.8,-1.3,12,18,8,5,22
EDU,BRA,DF,Vitória,24-123,2000,2.0,57,68,83.8,1173,531,13,14,92.9,34,37,91.9,8,12,66.7,0,0.0,0.0,0.0,0,4,0,0,8
Carlos Eduardo,BRA,"FW,MF",Vitória,28-007,1996,5.1,67,97,69.1,1120,303,34,44,77.3,27,35,77.1,4,10,40.0,0,0.1,0.3,-0.1,3,9,0,0,10
Carlos Eduardo,BRA,"FW,MF",Atlético Mineiro,20-146,2004,11.2,204,258,79.1,2638,418,136,158,86.1,55,70,78.6,3,7,42.9,0,0.1,0.2,-0.1,4,14,1,0,16
Carlos Eduardo,BRA,"FW,MF",Botafogo (RJ),35-000,1989,6.8,204,248,82.3,3537,972,97,114,85.1,82,92,89.1,20,30,66.7,1,0.4,0.6,+0.6,11,29,3,1,26
Alysson Edward,BRA,"MF,FW",Grêmio,18-165,2006,0.5,18,19,94.7,302,67,10,11,90.9,5,5,100.0,3,3,100.0,0,0.0,0.1,0.0,1,1,3,1,2
Eli,BRA,FW,Atl Goianiense,20-208,2004,0.2,8,8,100.0,109,31,6,6,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1
Kauã Elias,BRA,FW,Fluminense,18-203,2006,10.4,190,248,76.6,2436,643,111,144,77.1,57,66,86.4,3,4,75.0,1,1.3,0.7,-0.3,13,19,4,1,24
Rafael Elias,BRA,FW,Cruzeiro,25-188,1999,1.1,17,24,70.8,242,76,13,13,100.0,1,5,20.0,2,3,66.7,0,0.0,0.0,0.0,0,3,1,0,3
Eliédson,BRA,MF,Criciúma,21-214,2003,0.3,13,16,81.3,219,83,9,9,100.0,2,4,50.0,2,3,66.7,0,0.0,0.0,0.0,0,1,0,0,1
Rodrigo Ely,BRA,DF,Grêmio,30-349,1993,13.9,491,609,80.6,9657,3219,146,174,83.9,304,335,90.7,38,87,43.7,0,0.1,0.1,-0.1,3,18,1,0,28
Emersonn,BRA,"FW,MF",Ath Paranaense,20-093,2004,1.8,17,34,50.0,218,54,12,12,100.0,5,11,45.5,0,5,0.0,0,0.1,0.1,-0.1,3,1,1,0,3
Leandro Emmanuel Martínez,ARG,"MF,FW",Fortaleza,30-135,1994,5.8,232,279,83.2,3421,818,129,143,90.2,84,98,85.7,11,27,40.7,2,0.6,0.5,+1.4,8,20,5,1,27
Alan Empereur,BRA,DF,Cuiabá,30-221,1994,23.8,1094,1308,83.6,23272,10609,347,368,94.3,554,600,92.3,176,300,58.7,0,1.0,0.6,-1.0,16,115,10,2,83
Endrick,BRA,"MF,FW",Palmeiras,18-088,2006,5.0,74,104,71.2,1320,319,36,49,73.5,21,28,75.0,12,15,80.0,0,0.7,0.4,-0.7,2,11,4,1,15
Erick,BRA,"MF,DF",Ath Paranaense,26-338,1997,20.9,778,903,86.2,14339,4024,294,329,89.4,399,443,90.1,69,90,76.7,1,1.4,1.2,-0.4,13,85,7,1,88
Erick,BRA,"FW,MF",São Paulo,26-312,1997,5.7,169,226,74.8,3018,1027,73,84,86.9,80,96,83.3,14,30,46.7,2,2.0,1.6,0.0,22,11,17,3,30
Erick,BRA,FW,Juventude,27-288,1997,19.1,311,416,74.8,4192,921,202,239,84.5,78,108,72.2,14,21,66.7,2,2.2,1.5,-0.2,14,15,7,0,27
Esquerdinha,BRA,"DF,FW",Fluminense,18-232,2006,1.4,59,78,75.6,967,253,27,33,81.8,20,26,76.9,6,10,60.0,0,0.4,0.2,-0.4,4,4,3,1,6
Lucas Esquivel,ARG,DF,Ath Paranaense,23-003,2001,20.6,1021,1312,77.8,18669,6186,409,462,88.5,497,595,83.5,99,201,49.3,3,2.6,3.1,+0.4,28,99,25,15,109
Estevão,BRA,FW,Palmeiras,18-176,2006,15.7,370,484,76.4,5578,1645,220,261,84.3,111,141,78.7,22,49,44.9,7,5.2,2.8,+1.8,27,29,21,2,59
Lucas Esteves,BRA,"DF,MF",Vitória,24-115,2000,24.6,910,1167,78.0,14761,5445,453,498,91.0,389,474,82.1,52,137,38.0,2,1.9,2.0,+0.1,24,64,17,13,86
Guilherme Estrella,BRA,MF,Vasco da Gama,19-178,2005,1.6,36,46,78.3,634,159,18,20,90.0,11,11,100.0,6,11,54.5,0,0.0,0.0,0.0,1,7,0,0,4
Oscar Estupiñan,COL,"FW,MF",Bahia,27-293,1996,2.8,38,47,80.9,434,65,25,29,86.2,9,13,69.2,0,0,,1,0.1,0.1,+0.9,3,1,4,0,6
Lucas Evangelista,BRA,MF,Red Bull Bragantino,29-164,1995,19.7,580,712,81.5,9056,2584,309,341,90.6,186,213,87.3,49,93,52.7,2,1.1,1.2,+0.9,23,70,15,1,95
Everaldo,BRA,"MF,FW",Vitória,30-142,1994,2.4,65,80,81.3,950,180,41,43,95.3,19,24,79.2,3,9,33.3,0,0.0,0.1,0.0,1,1,0,0,9
Éverson,BRA,GK,Atlético Mineiro,34-087,1990,17.9,445,542,82.1,11577,8135,98,99,99.0,212,216,98.1,135,227,59.5,0,0.0,0.0,0.0,0,5,0,0,2
Everton,BRA,"FW,MF",Grêmio,27-214,1997,5.1,89,112,79.5,1349,287,52,60,86.7,24,27,88.9,8,10,80.0,0,0.7,0.8,-0.7,8,7,0,0,11
Everton,BRA,FW,Red Bull Bragantino,22-236,2002,0.3,5,5,100.0,70,28,3,3,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1
Evertton,BRA,MF,Flamengo,21-232,2003,2.0,97,106,91.5,1384,309,52,55,94.5,37,41,90.2,3,5,60.0,0,0.0,0.1,0.0,1,9,1,0,8
Ewerton,BRA,"DF,FW",Juventude,23-342,2000,7.8,242,339,71.4,4032,1367,121,143,84.6,100,130,76.9,16,48,33.3,1,1.0,0.5,0.0,3,16,3,0,18
Fabiano,BRA,DF,Botafogo (RJ),18-185,2006,0.2,5,7,71.4,96,16,1,2,50.0,4,5,80.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1
Bruno Fabiano Alves,BRA,DF,Cuiabá,33-184,1991,13.4,477,538,88.7,9650,3517,143,157,91.1,278,296,93.9,53,78,67.9,0,0.0,0.2,0.0,1,33,3,0,29
Fabinho,BRA,MF,Palmeiras,22-191,2002,5.4,196,242,81.0,3487,1043,82,94,87.2,84,96,87.5,25,38,65.8,0,0.2,0.2,-0.2,6,32,3,0,33
Fábio,BRA,GK,Fluminense,44-017,1980,28.0,533,705,75.6,10931,7761,163,165,98.8,184,190,96.8,117,279,41.9,0,0.0,0.0,0.0,0,3,0,0,0
Fábio,BRA,DF,Grêmio,34-100,1990,7.5,271,363,74.7,4202,2033,155,173,89.6,88,122,72.1,21,48,43.8,0,0.4,0.7,-0.4,6,14,7,4,15
Fabrício,BRA,GK,Internacional,38-284,1986,8.0,134,202,66.3,3191,2337,37,37,100.0,60,61,98.4,34,98,34.7,0,0.0,0.0,0.0,0,1,0,0,0
Fabrício,BRA,GK,Red Bull Bragantino,24-124,2000,1.0,16,21,76.2,349,232,6,6,100.0,5,5,100.0,4,9,44.4,0,0.0,0.0,0.0,0,0,0,0,0
Fagner,BRA,DF,Corinthians,35-128,1989,9.1,357,464,76.9,6483,2920,146,166,88.0,169,200,84.5,36,73,49.3,1,1.9,1.6,-0.9,15,23,17,11,38
Rodrigo Fagundes,BRA,DF,Criciúma,37-221,1987,24.0,949,1152,82.4,20490,8303,270,309,87.4,497,553,89.9,169,254,66.5,1,1.0,0.9,0.0,11,123,9,2,87
Luiz Felipe,BRA,DF,Atl Goianiense,31-038,1993,9.1,254,310,81.9,5083,1519,73,84,86.9,145,164,88.4,31,53,58.5,0,0.0,0.1,0.0,0,20,0,0,14
Marcos Felipe,BRA,GK,Bahia,28-187,1996,29.0,961,1130,85.0,22428,14516,221,222,99.5,499,510,97.8,210,363,57.9,0,0.0,0.0,0.0,0,5,0,0,2
Lucas Fernandes,BRA,"MF,FW",Cuiabá,27-027,1997,9.1,306,362,84.5,5046,1172,165,177,93.2,109,126,86.5,26,40,65.0,1,0.5,0.9,+0.5,14,28,11,2,37
Matheus Fernandes,BRA,MF,Red Bull Bragantino,26-109,1998,5.4,152,194,78.4,2461,857,68,83,81.9,64,74,86.5,9,14,64.3,1,0.6,0.3,+0.4,5,19,2,0,26
Nathan Fernandes,BRA,"FW,MF",Grêmio,19-244,2005,5.5,128,161,79.5,1920,363,67,82,81.7,43,48,89.6,8,12,66.7,0,0.1,0.4,-0.1,4,11,5,0,15
Gatito Fernández,PAR,GK,Botafogo (RJ),36-202,1988,3.0,74,96,77.1,2241,1591,10,10,100.0,35,36,97.2,29,49,59.2,0,0.0,0.0,0.0,0,0,0,0,0
Fernandinho,BRA,MF,Ath Paranaense,39-166,1985,15.2,720,901,79.9,13710,5196,285,322,88.5,334,380,87.9,93,170,54.7,3,2.1,2.7,+0.9,34,120,26,3,150
Fernando,BRA,DF,Ath Paranaense,25-033,1999,6.3,284,350,81.1,4778,1596,125,135,92.6,140,163,85.9,13,37,35.1,1,0.5,0.6,+0.5,6,28,6,5,31
Fernando,BRA,"MF,DF",Internacional,37-084,1987,14.3,731,802,91.1,13692,4238,248,273,90.8,420,444,94.6,59,73,80.8,0,0.4,0.7,-0.4,7,53,2,0,56
Luiz Fernando,BRA,"FW,MF",Atl Goianiense,28-001,1996,23.2,462,630,73.3,7091,1871,274,333,82.3,130,173,75.1,40,61,65.6,0,1.1,1.6,-1.1,22,41,24,5,70
Nahuel Ferraresi,VEN,DF,São Paulo,25-333,1998,10.0,553,630,87.8,10930,4352,175,191,91.6,295,325,90.8,77,96,80.2,1,0.8,0.4,+0.2,6,39,6,3,45
Ferreira,BRA,"FW,MF",São Paulo,26-291,1997,9.5,328,403,81.4,5507,1334,155,167,92.8,129,159,81.1,31,49,63.3,1,1.6,1.6,-0.6,24,23,14,1,49
Jean Carlos Alves Ferreira,BRA,"MF,FW",Atl Goianiense,19-162,2005,0.1,4,6,66.7,50,25,3,4,75.0,1,2,50.0,0,0,,0,0.0,0.1,0.0,0,0,0,0,0
Tobias Figueiredo,POR,DF,Criciúma,30-258,1994,15.1,535,630,84.9,11557,4033,137,152,90.1,303,336,90.2,89,130,68.5,0,0.0,0.1,0.0,1,29,0,0,37
Filipinho,BRA,MF,Ath Paranaense,22-365,2001,2.0,52,61,85.2,785,179,31,35,88.6,19,22,86.4,2,4,50.0,0,0.0,0.0,0.0,0,3,0,0,4
Alan Franco,ECU,MF,Atlético Mineiro,26-057,1998,15.1,538,634,84.9,8009,1889,303,337,89.9,199,229,86.9,23,36,63.9,0,1.8,1.8,-1.8,10,43,7,1,48
Alan Franco,ARG,DF,São Paulo,28-006,1996,16.5,921,1023,90.0,18130,6538,289,305,94.8,521,552,94.4,107,146,73.3,1,0.3,0.1,+0.7,5,51,1,0,59
Gonzalo Freitas,URU,MF,Atl Goianiense,33-015,1991,6.9,178,222,80.2,3440,994,62,74,83.8,88,103,85.4,21,29,72.4,0,0.2,0.2,-0.2,1,17,2,0,22
Lucas Freitas,BRA,DF,Juventude,23-271,2001,7.3,322,372,86.6,6455,2716,103,112,92.0,169,185,91.4,44,64,68.8,0,0.0,0.1,0.0,1,20,0,0,16
Marlon Freitas,BRA,MF,Botafogo (RJ),29-204,1995,19.4,1090,1249,87.3,21789,6380,359,404,88.9,548,589,93.0,163,204,79.9,4,2.5,2.3,+1.5,27,145,28,2,175
Bruno Fuchs,BRA,DF,Atlético Mineiro,25-199,1999,18.6,1126,1263,89.2,22274,9357,391,421,92.9,567,609,93.1,156,213,73.2,1,1.8,1.4,-0.8,10,127,14,3,116
Gabriel Fuentes,COL,DF,Fluminense,27-251,1997,0.4,22,29,75.9,335,152,14,16,87.5,6,10,60.0,2,2,100.0,0,0.0,0.0,0.0,0,3,0,0,2
Gabriel,BRA,DF,Bahia,23-164,2001,27.0,1559,1759,88.6,28901,10060,565,600,94.2,873,939,93.0,107,182,58.8,0,0.1,0.2,-0.1,3,89,2,0,88
Gabriel,BRA,MF,Ath Paranaense,32-099,1992,11.0,641,715,89.7,11237,2951,288,311,92.6,287,313,91.7,55,64,85.9,0,0.3,0.5,-0.3,8,79,8,1,94
Gabriel,BRA,MF,Fluminense,31-029,1993,2.6,190,235,80.9,2990,806,99,108,91.7,76,85,89.4,10,24,41.7,0,0.1,0.2,-0.1,1,18,1,0,17
Gabriel,BRA,GK,Juventude,32-020,1992,25.5,688,874,78.7,18046,11243,114,116,98.3,389,398,97.7,180,353,51.0,0,0.0,0.1,0.0,1,8,1,0,0
Marquinhos Gabriel,BRA,MF,Criciúma,34-088,1990,10.4,331,414,80.0,5665,1379,151,175,86.3,132,152,86.8,36,55,65.5,0,1.8,1.6,-1.8,19,31,13,2,44
Zé Gabriel,BRA,MF,Vasco da Gama,25-270,1999,5.1,173,211,82.0,3045,780,75,90,83.3,76,87,87.4,20,27,74.1,0,0.0,0.1,0.0,1,15,0,0,11
Pablo Galdames Millán,CHI,MF,Vasco da Gama,27-292,1996,8.7,316,383,82.5,6137,2167,118,132,89.4,140,161,87.0,50,68,73.5,1,0.4,0.8,+0.6,11,50,4,2,55
Giuliano Galoppo,ARG,MF,São Paulo,25-121,1999,4.3,143,182,78.6,2595,685,66,77,85.7,62,76,81.6,15,20,75.0,0,0.4,0.4,-0.4,1,18,3,0,26
Léo Gamalho,BRA,FW,Vitória,38-261,1986,0.2,10,10,100.0,144,34,6,6,100.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,2
Mateo Gamarra,PAR,DF,Ath Paranaense,23-363,2000,13.3,606,754,80.4,11774,5265,198,223,88.8,333,373,89.3,69,139,49.6,0,0.2,0.2,-0.2,2,53,3,0,51
Ganso,BRA,MF,Fluminense,35-005,1989,19.7,1061,1229,86.3,15031,5472,634,689,92.0,305,357,85.4,65,93,69.9,5,3.1,2.7,+1.9,45,112,28,6,133
García,BRA,"MF,FW",Palmeiras,22-287,2002,0.1,2,3,66.7,20,16,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Luan Garcia,BRA,DF,Palmeiras,31-160,1993,2.6,77,90,85.6,1611,442,22,26,84.6,47,49,95.9,8,13,61.5,0,0.0,0.0,0.0,0,4,0,0,1
Rodrigo Garro,ARG,"MF,FW",Corinthians,26-287,1998,25.3,988,1408,70.2,18593,6871,420,495,84.8,387,493,78.5,148,314,47.1,4,4.9,6.9,-0.9,73,146,50,11,186
Wesley Gasolina,BRA,"DF,MF",Cruzeiro,24-218,2000,0.5,27,37,73.0,381,107,18,20,90.0,8,12,66.7,1,2,50.0,0,0.1,0.0,-0.1,1,0,1,1,2
Pedro Geromel,BRA,DF,Grêmio,39-026,1985,6.0,254,308,82.5,5111,1676,69,80,86.3,150,164,91.5,33,58,56.9,0,0.0,0.0,0.0,0,7,0,0,12
Gerson,BRA,"MF,FW",Flamengo,27-150,1997,22.3,985,1166,84.5,14786,3485,527,575,91.7,348,397,87.7,54,89,60.7,4,2.7,3.3,+1.3,31,87,35,2,144
Agustín Giay,ARG,DF,Palmeiras,20-275,2004,5.5,263,332,79.2,4051,1367,143,157,91.1,95,117,81.2,16,34,47.1,0,0.2,0.1,-0.2,3,21,4,2,26
Gilberto,BRA,DF,Bahia,31-224,1993,10.3,626,739,84.7,9291,2345,351,377,93.1,231,263,87.8,30,57,52.6,0,0.8,1.1,-0.8,11,35,13,4,50
Gilberto,BRA,FW,Juventude,35-134,1989,9.7,93,153,60.8,1356,229,51,78,65.4,29,41,70.7,6,11,54.5,1,1.4,0.3,-0.4,10,10,2,1,11
Luciano Giménez,ARG,"FW,MF",Cuiabá,24-242,2000,0.8,8,9,88.9,92,6,6,6,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Giovane,BRA,"FW,MF",Corinthians,20-328,2003,3.0,42,61,68.9,592,128,23,30,76.7,13,17,76.5,3,6,50.0,0,0.1,0.2,-0.1,3,4,4,3,4
Leonardo Godoy,ARG,DF,Ath Paranaense,29-172,1995,11.9,397,550,72.2,7030,2811,157,178,88.2,200,272,73.5,32,77,41.6,1,0.6,0.7,+0.4,5,41,11,5,47
Davi Goes,BRA,MF,Juventude,19-117,2005,0.6,9,12,75.0,152,55,4,4,100.0,3,5,60.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,3
Bruno Gomes,BRA,"DF,MF",Internacional,23-196,2001,15.0,801,1001,80.0,12656,4559,416,464,89.7,301,365,82.5,51,96,53.1,1,0.9,1.3,+0.1,12,72,10,3,98
Igor Gomes,BRA,MF,Atlético Mineiro,25-214,1999,12.2,468,583,80.3,7958,2232,223,252,88.5,188,210,89.5,44,88,50.0,3,1.1,1.2,+1.9,19,48,13,4,69
Igor Gomes,BRA,DF,Internacional,23-225,2001,7.6,352,445,79.1,6197,2129,141,152,92.8,190,229,83.0,20,45,44.4,1,0.1,0.1,+0.9,1,19,0,0,22
William Gomes,BRA,"FW,MF",São Paulo,18-216,2006,3.9,65,94,69.1,1128,369,31,33,93.9,30,41,73.2,3,9,33.3,0,0.3,0.5,-0.3,4,1,6,4,11
Gustavo Gómez,PAR,DF,Palmeiras,31-164,1993,19.0,725,869,83.4,14466,5123,212,243,87.2,434,483,89.9,72,128,56.3,2,1.8,0.9,+0.2,5,42,5,1,61
Diego Gonçalves,BRA,"FW,MF",Juventude,30-087,1994,1.5,24,37,64.9,310,69,11,16,68.8,8,11,72.7,1,3,33.3,0,0.0,0.0,0.0,1,0,0,0,2
Mateus Gonçalves Martins,BRA,"MF,FW",Vitória,30-019,1994,2.3,46,59,78.0,864,191,20,25,80.0,18,23,78.3,7,8,87.5,0,0.4,0.2,-0.4,7,4,3,2,5
Matheus Gonçalves,BRA,"FW,MF",Flamengo,19-060,2005,4.1,198,263,75.3,3239,920,100,112,89.3,66,89,74.2,23,32,71.9,0,0.6,0.9,-0.6,11,15,12,4,28
Yony González,COL,"FW,MF",Atl Goianiense,30-098,1994,3.0,53,80,66.3,831,191,23,36,63.9,19,24,79.2,5,9,55.6,0,0.2,0.4,-0.2,5,3,4,4,7
Gregore,BRA,MF,Botafogo (RJ),30-229,1994,15.9,888,995,89.2,15576,5345,381,413,92.3,411,436,94.3,76,102,74.5,2,1.2,1.0,+0.8,9,81,4,2,95
Guga,BRA,DF,Fluminense,26-049,1998,2.9,138,166,83.1,2196,857,66,74,89.2,61,68,89.7,7,13,53.8,1,0.1,0.1,+0.9,3,8,3,2,12
Guilherme,BRA,DF,Red Bull Bragantino,22-246,2002,7.0,199,301,66.1,3622,1633,86,102,84.3,91,146,62.3,20,43,46.5,1,0.2,0.4,+0.8,5,14,6,4,15
Luis Guilherme,BRA,"FW,DF",Palmeiras,18-251,2006,2.0,70,90,77.8,1202,317,35,41,85.4,29,36,80.6,5,9,55.6,1,1.0,1.0,0.0,10,6,4,3,8
Zé Guilherme,BRA,DF,Grêmio,19-215,2005,2.5,114,144,79.2,1607,556,71,80,88.8,32,41,78.0,5,11,45.5,0,0.0,0.1,0.0,1,13,2,1,9
Gustavinho,BRA,"MF,FW",Red Bull Bragantino,20-177,2004,9.0,238,336,70.8,4006,1458,110,138,79.7,84,102,82.4,29,62,46.8,3,1.4,1.8,+1.6,21,32,9,4,35
Gustavo,BRA,GK,Criciúma,31-221,1993,25.7,511,704,72.6,15407,10933,71,71,100.0,199,203,98.0,228,412,55.3,0,0.0,0.0,0.0,1,15,0,0,0
Luiz Gustavo,BRA,DF,Atl Goianiense,21-140,2003,0.5,15,23,65.2,452,235,1,2,50.0,9,11,81.8,5,10,50.0,0,0.0,0.0,0.0,0,3,0,0,2
Luiz Gustavo,BRA,MF,São Paulo,37-086,1987,17.7,1003,1097,91.4,19484,5144,349,377,92.6,511,530,96.4,128,159,80.5,0,0.4,0.7,-0.4,10,112,5,1,97
Ryan Gustavo,BRA,MF,Corinthians,21-094,2003,5.8,178,204,87.3,2614,705,99,106,93.4,62,72,86.1,9,13,69.2,0,0.2,0.1,-0.2,2,11,0,0,16
Rafael Haller,URU,DF,Atl Goianiense,24-061,2000,0.6,16,26,61.5,387,225,4,6,66.7,6,10,60.0,5,7,71.4,0,0.0,0.0,0.0,0,3,0,0,6
Lucas Halter,BRA,DF,Botafogo (RJ),24-168,2000,14.8,768,845,90.9,15276,6190,221,238,92.9,450,474,94.9,91,122,74.6,0,0.1,0.2,-0.1,4,42,1,0,40
Héctor,ESP,"FW,DF",Corinthians,29-033,1995,0.7,15,16,93.8,240,31,7,8,87.5,5,5,100.0,2,2,100.0,0,0.0,0.0,0.0,0,0,0,0,1
Thiago Heleno,BRA,DF,Ath Paranaense,36-030,1988,16.5,674,793,85.0,15115,5876,168,185,90.8,385,407,94.6,116,186,62.4,0,0.2,0.2,-0.2,4,46,2,0,36
Helinho,BRA,"FW,MF",Red Bull Bragantino,24-175,2000,12.2,390,568,68.7,6586,1751,192,238,80.7,132,180,73.3,48,108,44.4,2,2.1,1.5,-0.1,24,37,16,2,43
Henrique,BRA,FW,São Paulo,17-343,2006,0.1,3,3,100.0,47,18,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1
Bruno Henrique,BRA,FW,Flamengo,33-292,1990,14.9,255,353,72.2,3501,868,158,195,81.0,85,107,79.4,6,16,37.5,0,0.7,1.3,-0.7,9,12,12,3,28
Bruno Henrique,BRA,"MF,FW",Internacional,34-362,1989,16.0,639,788,81.1,10516,3154,316,357,88.5,248,299,82.9,52,95,54.7,1,2.3,2.5,-1.3,24,73,15,7,92
