Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls,FoulsDrawn,Offsides,Crosses,Interceptions,TklWon,PKwon,PKconceded,OG,Recoveries,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%
Konstantinos Mavropanos,GRE,DF,Stuttgart,Bundesliga,24,1997,25.4,9,1,1,24,23,1,6,63,27,0,0,0,183,81,34,70.4
Christian Mawissa,FRA,DF,Toulouse,Ligue 1,17,2005,1.1,1,0,0,2,2,0,1,3,0,0,1,0,3,1,1,50.0
Philipp Max,GER,DF,Eint Frankfurt,Bundesliga,28,1993,7.7,1,0,0,6,2,1,60,3,9,0,0,0,31,5,6,45.5
Eric Maxim Choupo-Moting,CMR,FW,Bayern Munich,Bundesliga,33,1989,12.4,0,0,0,4,7,11,3,0,7,0,0,0,28,18,21,46.2
Luís Maximiano,POR,GK,Lazio,Serie A,23,1999,0.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
Keke Maximilian Topp,GER,FW,Schalke 04,Bundesliga,18,2004,0.2,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,100.0
Fernand Mayembo,CGO,DF,Ajaccio,Ligue 1,26,1996,7.9,1,0,0,9,15,0,0,11,5,1,0,0,50,15,5,75.0
Borja Mayoral,ESP,FW,Getafe,La Liga,25,1997,30.7,4,0,0,16,38,11,37,3,4,1,0,0,105,36,84,30.0
Ibrahim Maza,ALG,"MF,FW",Hertha BSC,Bundesliga,16,2005,0.8,0,0,0,1,2,0,0,0,1,0,0,0,2,0,2,0.0
Derek Mazou-Sacko,FRA,MF,Troyes,Ligue 1,17,2004,0.2,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0,100.0
Noussair Mazraoui,MAR,DF,Bayern Munich,Bundesliga,24,1997,11.9,0,0,0,16,11,3,22,10,21,0,1,0,46,17,16,51.5
Pasquale Mazzocchi,ITA,DF,Salernitana,Serie A,27,1995,21.8,2,0,0,27,17,5,90,10,18,1,0,0,129,12,14,46.2
Kevin Mbabu,SUI,"DF,FW",Fulham,Premier League,27,1995,1.6,1,0,0,4,0,0,7,3,2,0,0,0,6,2,6,25.0
Noah Mbamba,BEL,MF,Leverkusen,Bundesliga,17,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kylian Mbappé,FRA,FW,Paris S-G,Ligue 1,23,1998,31.3,6,0,0,19,40,33,47,5,4,1,0,0,54,8,5,61.5
Mamadou Mbaye,SEN,DF,Cádiz,La Liga,24,1998,8.4,2,0,0,6,2,4,0,7,7,0,1,0,31,26,20,56.5
Chancel Mbemba,COD,DF,Marseille,Ligue 1,27,1994,31.7,2,0,0,19,19,0,40,42,26,1,0,0,165,72,35,67.3
Bryan Mbeumo,CMR,FW,Brentford,Premier League,22,1999,32.3,5,0,0,27,23,6,156,13,18,0,0,0,135,35,63,35.7
Jason Mbock,FRA,"MF,FW",Angers,Ligue 1,22,1999,0.3,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,
Jean-Manuel Mbom,GER,MF,Werder Bremen,Bundesliga,22,2000,0.1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0.0
Nathanael Mbuku,COD,"FW,MF",Reims,Ligue 1,20,2002,0.7,0,0,0,0,7,0,2,0,1,0,0,0,7,0,2,0.0
Nathanael Mbuku,COD,"MF,FW",Augsburg,Bundesliga,20,2002,0.4,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,
James McArthur,SCO,MF,Crystal Palace,Premier League,34,1987,0.6,0,0,0,0,1,0,0,1,1,0,0,0,5,0,0,
Alex McCarthy,ENG,GK,Southampton,Premier League,32,1989,6.0,0,0,0,0,1,0,0,1,0,0,0,0,7,1,0,100.0
John McGinn,SCO,"MF,FW",Aston Villa,Premier League,27,1994,29.9,7,0,0,41,66,0,50,24,36,2,0,0,176,22,21,51.2
Scott McKenna,SCO,DF,Nott'ham Forest,Premier League,25,1996,17.5,4,0,0,8,4,0,2,12,7,0,1,0,68,36,23,61.0
Weston McKennie,USA,MF,Leeds United,Premier League,23,1998,16.0,7,0,0,21,5,1,9,22,13,0,0,0,95,25,23,52.1
Weston McKennie,USA,"MF,DF",Juventus,Serie A,23,1998,11.7,0,0,0,13,7,3,15,11,5,0,0,0,43,12,16,42.9
Dwight McNeil,ENG,"FW,MF",Everton,Premier League,22,1999,27.8,5,0,0,22,21,1,194,31,41,1,0,0,175,14,18,43.8
Scott McTominay,SCO,MF,Manchester Utd,Premier League,25,1996,12.9,8,0,0,28,16,0,4,14,19,0,1,0,78,34,23,59.6
Gary Medel,CHI,"MF,DF",Bologna,Serie A,34,1987,16.4,5,0,0,19,16,0,4,28,15,0,0,0,141,15,15,50.0
Facundo Medina,ARG,DF,Lens,Ligue 1,23,1999,30.9,7,0,0,34,18,0,22,26,20,0,0,0,212,37,43,46.3
Fernando Medrano,ESP,DF,Celta Vigo,La Liga,22,2000,0.1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,
Ben Mee,ENG,DF,Brentford,Premier League,32,1989,36.3,2,0,0,14,15,1,7,48,24,0,0,0,199,131,98,57.2
Bamo Meïté,CIV,DF,Lorient,Ligue 1,20,2001,16.7,5,0,0,16,12,1,0,16,8,0,0,0,76,30,35,46.2
Soualiho Meïté,FRA,MF,Cremonese,Serie A,28,1994,26.3,5,0,0,27,47,0,9,27,31,0,0,0,174,28,17,62.2
Farid El Melali,ALG,"DF,FW",Angers,Ligue 1,25,1997,9.0,1,0,0,13,15,2,16,8,12,0,0,0,53,2,9,18.2
Gonzalo Melero,ESP,MF,Almería,La Liga,28,1994,20.6,5,0,0,24,30,3,2,7,16,0,0,0,96,14,17,45.2
Birger Meling,NOR,DF,Rennes,Ligue 1,27,1994,13.4,3,1,0,20,16,2,18,23,15,0,0,0,71,12,16,42.9
Memphis,NED,FW,Atlético Madrid,La Liga,28,1994,3.0,1,0,0,2,6,0,5,0,0,0,0,0,3,1,5,16.7
Memphis,NED,FW,Barcelona,La Liga,28,1994,1.3,0,0,0,2,2,1,4,0,1,0,0,0,7,1,2,33.3
Houboulang Mendes,GNB,DF,Almería,La Liga,24,1998,9.8,2,0,0,13,4,0,31,7,11,0,1,0,37,1,1,50.0
Nuno Mendes,POR,DF,Paris S-G,Ligue 1,20,2002,17.2,2,0,0,25,34,5,30,17,30,0,0,0,98,10,6,62.5
Pedro Mendes,POR,DF,Montpellier,Ligue 1,31,1990,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,50.0
Thiago Mendes,BRA,"MF,DF",Lyon,Ligue 1,30,1992,22.9,3,0,0,24,24,0,6,47,27,0,1,0,145,34,20,63.0
Brais Méndez,ESP,MF,Real Sociedad,La Liga,25,1997,26.7,6,0,0,60,54,2,125,12,34,0,0,0,127,25,29,46.3
Diego Méndez,ESP,MF,Rayo Vallecano,La Liga,18,2003,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,100.0
Antoine Mendy,FRA,DF,Nice,Ligue 1,18,2004,5.8,0,0,0,9,3,2,13,2,13,0,0,0,37,7,11,38.9
Arial Mendy,SEN,DF,Clermont Foot,Ligue 1,27,1994,2.5,0,0,0,1,7,1,10,4,2,0,1,0,14,5,4,55.6
Batista Mendy,FRA,"MF,DF",Angers,Ligue 1,22,2000,31.8,8,1,1,67,42,1,9,21,30,0,1,0,193,27,13,67.5
Edouard Mendy,SEN,GK,Chelsea,Premier League,30,1992,9.5,1,0,0,0,2,0,0,0,0,0,0,0,15,3,0,100.0
Ferland Mendy,FRA,DF,Real Madrid,La Liga,27,1995,15.0,2,0,0,4,18,0,7,14,12,0,0,0,77,7,8,46.7
Nampalys Mendy,SEN,MF,Leicester City,Premier League,30,1992,8.4,1,0,0,9,10,0,1,13,9,0,0,0,46,4,6,40.0
Gideon Mensah,GHA,DF,Auxerre,Ligue 1,24,1998,25.1,5,0,0,29,18,1,67,38,44,0,1,0,246,21,20,51.2
Chris Mepham,WAL,DF,Bournemouth,Premier League,24,1997,24.4,7,0,0,16,7,0,0,30,22,0,0,2,85,53,31,63.1
Jorge Meré,ESP,DF,Cádiz,La Liga,25,1997,6.7,0,0,0,1,3,0,0,6,7,0,0,0,27,15,8,65.2
Alex Meret,ITA,GK,Napoli,Serie A,25,1997,34.0,0,0,0,0,0,0,0,0,0,0,0,0,66,4,0,100.0
Mikel Merino,ESP,MF,Real Sociedad,La Liga,26,1996,27.7,5,1,0,74,48,4,25,20,49,0,0,0,218,112,59,65.5
Quentin Merlin,FRA,DF,Nantes,Ligue 1,20,2002,19.9,2,0,0,12,14,0,113,24,19,0,0,0,112,16,15,51.6
Yıldırım Mert Çetin,TUR,DF,Lecce,Serie A,25,1997,0.2,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,
Roque Mesa,ESP,MF,Valladolid,La Liga,33,1989,18.0,11,1,1,38,25,1,12,13,15,0,1,0,145,11,23,32.4
Illan Meslier,FRA,GK,Leeds United,Premier League,22,2000,34.0,3,0,0,1,5,0,0,1,1,0,0,0,34,10,3,76.9
Lionel Messi,ARG,"FW,MF",Paris S-G,Ligue 1,35,1987,31.5,0,0,0,8,36,6,91,2,18,0,0,0,75,1,3,25.0
Junior Messias,BRA,"FW,DF",Milan,Serie A,31,1991,16.6,3,0,0,24,24,1,25,7,18,0,0,0,69,25,41,37.9
Amine Messoussa,FRA,FW,Lille,Ligue 1,17,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Thomas Meunier,BEL,DF,Dortmund,Bundesliga,30,1991,6.5,2,0,0,12,4,1,16,9,7,0,0,0,44,7,3,70.0
Alexander Meyer,GER,GK,Dortmund,Bundesliga,31,1991,7.0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,100.0
Sven Michel,GER,"FW,MF",Union Berlin,Bundesliga,32,1990,5.5,2,0,0,13,4,4,17,0,5,0,0,0,29,25,46,35.2
Alex Mighten,ENG,FW,Nott'ham Forest,Premier League,20,2002,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Tommaso Milanese,ITA,MF,Cremonese,Serie A,20,2002,0.3,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0.0
Nikola Milenković,SRB,DF,Fiorentina,Serie A,24,1997,23.7,4,0,0,39,21,0,0,22,25,0,0,1,127,73,30,70.9
Lewis Miley,ENG,MF,Newcastle Utd,Premier League,16,2006,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Arkadiusz Milik,POL,FW,Juventus,Serie A,28,1994,17.6,3,1,1,27,29,8,6,1,8,1,1,0,40,36,56,39.1
Arkadiusz Milik,POL,FW,Marseille,Ligue 1,28,1994,1.4,1,0,0,4,1,1,0,0,1,0,0,0,4,2,7,22.2
Sergej Milinković-Savić,SRB,MF,Lazio,Serie A,27,1995,33.6,10,0,0,45,72,2,29,28,35,0,0,0,168,96,71,57.5
Vanja Milinković-Savić,SRB,GK,Torino,Serie A,25,1997,38.0,4,0,0,0,4,0,0,1,1,0,0,0,64,12,2,85.7
Éder Militão,BRA,DF,Real Madrid,La Liga,24,1998,30.0,4,0,0,35,38,1,12,42,32,1,1,0,159,64,34,65.3
Luka Milivojević,SRB,MF,Crystal Palace,Premier League,31,1991,5.7,2,0,0,15,3,0,6,12,7,0,0,0,34,6,9,40.0
Luis Milla,ESP,MF,Getafe,La Liga,27,1994,20.6,6,1,1,29,22,1,75,32,30,0,1,0,149,17,19,47.2
Pere Milla,ESP,"FW,MF",Elche,La Liga,29,1992,20.5,7,0,0,19,44,13,14,9,20,1,0,0,97,28,33,45.9
Enzo Millot,FRA,MF,Stuttgart,Bundesliga,20,2002,9.9,3,0,0,16,19,1,23,12,16,0,1,0,46,8,15,34.8
James Milner,ENG,"MF,DF",Liverpool,Premier League,36,1986,10.1,2,0,0,16,15,0,52,12,16,0,0,0,64,13,14,48.1
Marko Milovanović,SRB,FW,Almería,La Liga,18,2003,0.2,1,0,0,2,0,0,0,0,0,0,0,0,0,5,3,62.5
Kim Min-jae,KOR,DF,Napoli,Serie A,25,1996,33.9,5,0,0,30,7,0,6,41,30,0,0,0,211,91,54,62.8
Yerry Mina,COL,DF,Everton,Premier League,27,1994,6.6,2,0,0,6,10,0,1,6,8,0,0,0,31,19,15,55.9
Takumi Minamino,JPN,"MF,FW",Monaco,Ligue 1,27,1995,8.0,2,0,0,20,10,4,31,6,8,1,0,0,42,7,7,50.0
Tyrone Mings,ENG,DF,Aston Villa,Premier League,29,1993,35.0,7,0,0,18,22,3,3,54,7,1,0,1,174,61,24,71.8
Óscar Mingueza,ESP,DF,Celta Vigo,La Liga,23,1999,14.3,2,0,0,19,8,1,29,12,21,0,2,0,90,8,8,50.0
Rafa Mir,ESP,FW,Sevilla,La Liga,25,1997,14.4,1,0,0,23,11,18,6,4,2,0,0,0,42,37,42,46.8
Aleksei Miranchuk,RUS,MF,Torino,Serie A,26,1995,23.2,0,0,0,9,22,1,30,2,5,1,0,0,92,10,21,32.3
Juan Miranda,ESP,DF,Betis,La Liga,22,2000,16.4,1,1,0,15,20,1,73,20,16,0,1,0,78,21,17,55.3
Antonio Mirante,ITA,GK,Milan,Serie A,39,1983,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fabio Miretti,ITA,"MF,FW",Juventus,Serie A,18,2003,13.7,2,0,0,24,27,4,28,4,11,1,0,0,74,10,20,33.3
Filippo Missori,ITA,DF,Roma,Serie A,18,2004,2.0,1,0,0,4,0,0,2,3,3,0,0,0,7,2,2,50.0
Tyrick Mitchell,ENG,DF,Crystal Palace,Premier League,22,1999,32.1,5,1,0,33,10,2,70,42,49,0,1,0,186,25,26,49.0
Kaoru Mitoma,JPN,"FW,MF",Brighton,Premier League,25,1997,25.8,0,0,0,29,27,6,41,17,27,1,0,0,120,18,19,48.6
Aleksandar Mitrović,SRB,FW,Fulham,Premier League,27,1994,22.3,7,0,0,34,40,14,4,3,7,2,0,0,55,100,105,48.8
Stefan Mitrović,SRB,DF,Getafe,La Liga,32,1990,18.7,5,0,0,13,3,0,0,17,6,0,0,0,63,38,16,70.4
Maximilian Mittelstädt,GER,"DF,MF",Hertha BSC,Bundesliga,25,1997,9.4,5,0,0,13,9,0,39,26,20,0,1,0,84,10,16,38.5
Henrikh Mkhitaryan,ARM,MF,Inter,Serie A,33,1989,22.1,4,0,0,28,28,0,19,21,26,0,0,0,166,9,12,42.9
Anthony Modeste,FRA,FW,Dortmund,Bundesliga,34,1988,9.0,4,0,0,14,7,6,2,2,4,0,0,0,15,33,37,47.1
Luka Modrić,CRO,MF,Real Madrid,La Liga,36,1985,19.4,7,0,0,21,16,3,62,10,9,0,0,0,86,11,14,44.0
Terem Moffi,NGA,FW,Nice,Ligue 1,23,1999,14.8,2,0,0,13,10,5,1,2,6,0,0,0,28,19,27,41.3
Terem Moffi,NGA,FW,Lorient,Ligue 1,23,1999,15.4,1,0,0,17,17,4,3,3,5,0,0,0,35,13,47,21.7
Mostafa Mohamed,EGY,FW,Nantes,Ligue 1,24,1997,21.5,1,0,0,43,28,13,10,10,13,1,0,0,48,76,87,46.6
Tobias Mohr,GER,"DF,MF",Schalke 04,Bundesliga,26,1995,9.3,0,0,0,5,4,0,87,8,5,0,0,0,51,8,12,40.0
Johan Mojica,COL,DF,Villarreal,La Liga,29,1992,7.1,0,0,0,3,14,0,40,4,9,0,0,0,49,7,4,63.6
Johan Mojica,COL,"DF,MF",Elche,La Liga,29,1992,3.0,2,0,0,4,3,0,14,4,3,0,1,0,33,4,1,80.0
Clinton Mola,ENG,DF,Stuttgart,Bundesliga,21,2001,0.2,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,50.0
Nahuel Molina,ARG,DF,Atlético Madrid,La Liga,24,1998,31.9,7,1,0,22,16,3,120,18,43,0,0,0,158,22,32,40.7
Salvatore Molina,ITA,DF,Monza,Serie A,30,1992,2.5,1,0,0,4,3,0,14,1,5,0,0,0,10,0,1,0.0
Florent Mollet,FRA,MF,Nantes,Ligue 1,30,1991,12.1,3,0,0,18,20,3,76,10,6,0,0,0,57,8,16,33.3
Florent Mollet,FRA,MF,Schalke 04,Bundesliga,30,1991,4.6,1,0,0,4,7,2,9,1,1,0,0,0,25,1,11,8.3
Jon Moncayola,ESP,"MF,DF",Osasuna,La Liga,24,1998,27.2,6,0,0,35,17,3,78,17,39,1,0,0,186,17,15,53.1
Monchu,ESP,MF,Valladolid,La Liga,22,1999,22.6,10,0,0,46,28,1,76,18,29,0,1,0,119,18,31,36.7
César Montes,MEX,DF,Espanyol,La Liga,25,1997,17.7,6,0,0,18,6,1,1,14,9,0,1,0,91,68,38,64.2
Daniele Montevago,ITA,FW,Sampdoria,Serie A,19,2003,2.6,1,0,0,8,4,4,1,0,0,0,0,0,5,14,23,37.8
Gonzalo Montiel,ARG,DF,Sevilla,La Liga,25,1997,16.9,8,1,0,19,10,11,39,19,15,0,0,0,100,13,16,44.8
Lorenzo Montipò,ITA,GK,Hellas Verona,Serie A,26,1996,37.0,1,0,0,0,5,0,0,0,0,0,0,0,55,4,2,66.7
Martín Montoya,ESP,DF,Betis,La Liga,31,1991,5.0,1,0,0,4,6,0,10,9,8,0,0,0,24,8,3,72.7
Kieffer Moore,WAL,FW,Bournemouth,Premier League,29,1992,14.2,1,0,0,26,30,1,7,1,11,0,0,0,26,68,60,53.1
Andrew Moran,IRL,FW,Brighton,Premier League,18,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Álvaro Morata,ESP,FW,Atlético Madrid,La Liga,29,1992,21.1,4,0,0,39,56,26,4,0,11,0,0,0,57,53,38,58.2
Jon Morcillo,ESP,"FW,MF",Athletic Club,La Liga,23,1998,0.8,0,0,0,1,1,0,6,1,0,0,0,0,7,1,1,50.0
Alberto Moreno,ESP,DF,Villarreal,La Liga,30,1992,14.4,7,0,0,26,9,3,36,23,12,0,0,0,62,12,10,54.5
Álex Moreno,ESP,DF,Aston Villa,Premier League,29,1993,14.8,3,0,0,17,11,0,48,7,14,0,0,0,69,9,12,42.9
Álex Moreno,ESP,DF,Betis,La Liga,29,1993,15.0,1,0,0,17,19,1,28,17,22,0,1,0,78,9,18,33.3
Diego Moreno,ESP,DF,Osasuna,La Liga,21,2001,7.1,1,0,0,3,4,1,20,5,4,0,0,0,33,5,8,38.5
Gerard Moreno,ESP,FW,Villarreal,La Liga,30,1992,13.7,4,0,0,11,14,13,8,5,6,0,0,0,38,19,17,52.8
Marlos Moreno,COL,"MF,DF",Troyes,Ligue 1,25,1996,0.1,0,0,0,1,1,0,0,0,2,0,0,0,1,1,1,50.0
Tete Morente,ESP,"MF,DF",Elche,La Liga,25,1996,23.0,5,0,0,32,21,12,99,25,21,1,1,0,98,35,21,62.5
Ilaix Moriba,GUI,MF,Valencia,La Liga,19,2003,11.2,6,2,1,32,33,0,4,4,16,0,0,0,75,25,26,49.0
Manu Morlanes,ESP,MF,Villarreal,La Liga,23,1999,1.8,0,1,0,1,1,0,0,1,2,0,0,0,5,1,2,33.3
Manu Morlanes,ESP,MF,Mallorca,La Liga,23,1999,7.8,3,0,0,6,8,0,2,5,9,0,0,0,40,6,16,27.3
Nikola Moro,CRO,MF,Bologna,Serie A,24,1998,13.6,1,0,0,15,11,1,18,8,21,0,0,0,97,20,11,64.5
Loren Morón,ESP,FW,Betis,La Liga,28,1993,0.2,1,0,0,2,0,0,0,0,2,0,0,0,1,0,2,0.0
Cristhian Mosquera,ESP,DF,Valencia,La Liga,18,2004,1.6,0,0,0,0,1,0,1,1,2,0,0,0,8,3,2,60.0
Dany Mota,POR,"FW,MF",Monza,Serie A,24,1998,21.2,2,0,0,20,33,13,45,6,7,2,0,0,60,33,60,35.5
Lebo Mothiba,RSA,"FW,MF",Strasbourg,Ligue 1,26,1996,4.8,0,0,0,12,12,0,4,0,0,0,0,0,11,10,24,29.4
Youssoufa Moukoko,GER,FW,Dortmund,Bundesliga,17,2004,12.7,0,0,0,8,8,1,5,2,7,0,0,0,36,5,4,55.6
Steve Mounié,BEN,FW,Brest,Ligue 1,27,1994,18.4,2,0,0,37,25,10,9,3,5,0,0,0,49,150,105,58.8
Mason Mount,ENG,"MF,FW",Chelsea,Premier League,23,1999,18.3,4,0,0,28,27,1,64,8,19,0,0,0,85,9,14,39.1
Lucas Moura,BRA,"MF,DF",Tottenham,Premier League,29,1992,1.7,0,1,0,3,3,0,9,2,5,0,0,0,9,5,4,55.6
Bevic Moussiti-Oko,CGO,FW,Ajaccio,Ligue 1,27,1995,7.8,1,0,0,18,22,2,4,2,1,0,0,0,27,53,47,53.0
João Moutinho,POR,MF,Wolves,Premier League,35,1986,19.8,3,0,0,31,15,1,59,18,30,0,0,0,106,8,23,25.8
João Moutinho,POR,"DF,FW",Spezia,Serie A,24,1998,0.6,0,0,0,1,0,0,3,0,1,0,0,0,7,0,1,0.0
Samuel Moutoussamy,COD,MF,Nantes,Ligue 1,25,1996,26.7,8,0,0,33,15,0,9,24,34,0,0,0,167,21,45,31.8
Divin Mubama,ENG,FW,West Ham,Premier League,17,2004,0.4,0,0,0,3,1,0,0,0,1,0,0,0,1,2,2,50.0
Mykhailo Mudryk,UKR,"FW,MF",Chelsea,Premier League,21,2001,7.3,1,0,0,8,12,1,25,0,9,0,0,0,35,5,8,38.5
François Mughe,CMR,MF,Marseille,Ligue 1,18,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Nordi Mukiele,FRA,DF,Paris S-G,Ligue 1,24,1997,12.6,0,0,0,16,14,2,16,14,23,0,0,0,61,21,10,67.7
Mert Müldür,TUR,"FW,DF",Sassuolo,Serie A,23,1999,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Florian Müller,GER,GK,Stuttgart,Bundesliga,24,1997,19.0,0,0,0,0,2,0,0,0,0,0,0,0,39,3,0,100.0
Thomas Müller,GER,"FW,MF",Bayern Munich,Bundesliga,32,1989,18.5,0,0,0,9,11,5,31,4,12,0,0,0,70,39,24,61.9
Abdul Mumin,GHA,DF,Rayo Vallecano,La Liga,24,1998,10.2,2,0,0,7,8,0,3,9,9,0,0,0,54,13,18,41.9
Marshall Munetsi,ZIM,MF,Reims,Ligue 1,26,1996,30.0,6,0,0,64,38,2,23,26,27,1,0,0,157,58,49,54.2
Iker Muniain,ESP,"MF,FW",Athletic Club,La Liga,29,1992,18.8,2,0,0,13,62,1,113,4,16,0,0,0,81,3,13,18.8
Aihen Muñoz,ESP,DF,Real Sociedad,La Liga,24,1997,19.5,2,0,0,29,16,0,54,9,23,0,0,0,102,21,25,45.7
Iker Muñoz,ESP,MF,Osasuna,La Liga,19,2002,2.8,0,0,0,5,4,0,0,3,0,0,0,0,15,6,3,66.7
Pablo Muñoz,ESP,MF,Rayo Vallecano,La Liga,18,2003,0.1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,
Luis Muriel,COL,"FW,MF",Atalanta,Serie A,31,1991,11.9,2,2,1,18,15,3,82,2,6,1,0,0,39,11,27,28.9
Jeison Murillo,COL,DF,Sampdoria,Serie A,30,1992,11.7,6,1,1,18,19,0,1,8,11,0,0,1,65,28,20,58.3
Vedat Muriqi,KVX,FW,Mallorca,La Liga,28,1994,32.6,6,1,0,59,39,29,11,12,7,1,0,0,88,198,156,55.9
Jacob Murphy,ENG,FW,Newcastle Utd,Premier League,27,1995,13.9,0,0,0,8,14,2,53,7,7,0,0,0,69,3,11,21.4
Nicola Murru,ITA,DF,Sampdoria,Serie A,27,1994,8.7,3,0,0,15,6,1,9,10,14,0,3,0,36,8,8,50.0
Yunus Musah,USA,MF,Valencia,La Liga,19,2002,23.4,10,1,0,42,42,3,40,11,35,0,0,0,97,28,36,43.8
Jamal Musiala,GER,"MF,FW",Bayern Munich,Bundesliga,19,2003,24.4,1,0,0,23,43,1,11,19,23,1,0,0,144,12,12,50.0
Juan Musso,ARG,GK,Atalanta,Serie A,28,1994,23.1,1,0,0,0,5,0,0,0,1,0,0,1,18,1,0,100.0
Marlon Mustapha,AUT,"FW,MF",Mainz 05,Bundesliga,21,2001,0.8,1,0,0,3,0,1,0,0,2,0,0,0,4,1,2,33.3
Yvon Mvogo,SUI,GK,Lorient,Ligue 1,28,1994,20.1,0,0,0,0,3,0,0,2,0,0,0,0,13,5,0,100.0
Enock Mwepu,ZAM,"FW,MF",Brighton,Premier League,24,1998,2.4,0,0,0,2,1,2,3,1,5,0,0,0,9,0,7,0.0
Francisco Mwepu,ZAM,FW,Cádiz,La Liga,22,2000,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Vitaliy Mykolenko,UKR,DF,Everton,Premier League,23,1999,29.5,4,0,0,29,21,0,57,46,34,0,0,0,150,25,34,42.4
Joakim Mæhle,DEN,"DF,MF",Atalanta,Serie A,25,1997,24.5,5,1,0,16,19,6,38,24,18,0,0,0,138,4,12,25.0
Obite N'Dicka,CIV,DF,Eint Frankfurt,Bundesliga,22,1999,29.9,4,0,0,31,14,0,4,31,18,0,1,1,193,77,48,61.6
Nathan N'Goumou,FRA,FW,Toulouse,Ligue 1,22,2000,1.0,0,0,0,0,0,0,1,2,2,0,0,0,6,1,0,100.0
Nathan N'Goumou,FRA,FW,Gladbach,Bundesliga,22,2000,7.7,0,0,0,7,6,3,20,1,5,0,0,0,28,8,4,66.7
Stanley N'Soki,FRA,DF,Hoffenheim,Bundesliga,23,1999,14.3,2,1,0,13,8,0,1,24,13,0,1,0,117,22,12,64.7
Herculano Nabian,POR,MF,Empoli,Serie A,18,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Nacho,ESP,DF,Real Madrid,La Liga,32,1990,18.2,7,0,0,16,14,3,14,18,16,0,0,1,88,36,21,63.2
Nikolas Nartey,DEN,"DF,MF",Stuttgart,Bundesliga,22,2000,5.3,1,0,0,5,7,1,9,4,6,0,0,0,34,9,6,60.0
Juanjo Narváez,COL,"MF,FW",Valladolid,La Liga,27,1995,1.6,0,0,0,1,9,1,1,0,1,0,0,0,5,3,6,33.3
Matija Nastasić,SRB,DF,Mallorca,La Liga,29,1993,10.1,3,0,0,12,0,1,1,18,8,0,0,0,31,9,6,60.0
Roberto Navarro,ESP,"MF,FW",Real Sociedad,La Liga,20,2002,3.9,2,0,0,8,6,5,16,2,4,0,0,0,22,7,5,58.3
Jesús Navas,ESP,"DF,FW",Sevilla,La Liga,36,1985,22.0,5,0,0,7,33,7,135,22,12,0,0,1,130,15,28,34.9
Keylor Navas,CRC,GK,Nott'ham Forest,Premier League,35,1986,17.0,2,0,0,0,0,0,0,1,0,0,0,0,10,6,0,100.0
Michel Ndary Adopo,FRA,"MF,DF",Torino,Serie A,22,2000,2.9,1,0,0,6,2,0,0,1,2,0,0,0,20,9,6,60.0
Youssouf Ndayishimiye,BDI,"MF,DF",Nice,Ligue 1,23,1998,6.3,2,0,0,5,4,0,2,12,9,0,0,0,36,5,6,45.5
Papa Ndiaga Yade,MTN,"DF,MF",Troyes,Ligue 1,22,2000,6.3,1,1,0,14,10,2,30,8,6,0,0,0,33,5,7,41.7
Wilfred Ndidi,NGA,MF,Leicester City,Premier League,25,1996,18.7,4,0,0,29,14,0,2,38,42,0,2,0,146,25,22,53.2
Tanguy Ndombele,FRA,MF,Napoli,Serie A,25,1996,9.0,5,0,0,15,23,0,1,7,8,0,1,0,42,7,3,70.0
Álvaro Negredo,ESP,FW,Cádiz,La Liga,36,1985,8.4,0,0,0,5,8,7,2,0,4,0,0,0,9,31,26,54.4
Reiss Nelson,ENG,FW,Arsenal,Premier League,22,1999,2.4,0,0,0,8,4,0,12,0,1,0,0,0,16,2,5,28.6
Ilija Nestorovski,MKD,"FW,MF",Udinese,Serie A,32,1990,7.1,3,0,0,18,21,5,0,2,3,1,0,0,13,12,35,25.5
