Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls,FoulsDrawn,Offsides,Crosses,Interceptions,TklWon,PKwon,PKconceded,OG,Recoveries,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%
Anders Dreyer,DEN,"FW,MF",Midtjylland,24,1998,5.1,0,0,0,5,1,0,9,4,1,0,0,0,15,0,1,0.0
Joel Drommel,NED,GK,PSV Eindhoven,25,1996,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Vladyslav Dubinchak,UKR,DF,Dynamo Kyiv,24,1998,3.4,0,0,0,4,4,2,14,6,11,0,0,0,18,2,0,100.0
Paulo Dybala,ARG,"MF,FW",Roma,28,1993,7.4,1,0,0,2,15,1,30,3,2,0,0,0,25,3,7,30.0
Nikolas Dyhr,DEN,DF,Midtjylland,21,2001,0.5,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,
Blerim Džemaili,SUI,MF,Zürich,36,1986,2.9,1,0,0,3,3,0,0,2,2,0,0,0,7,2,2,50.0
Mads Døhr Thychosen,DEN,DF,Midtjylland,25,1997,2.9,0,0,0,3,3,0,5,3,6,0,0,0,13,3,3,50.0
Dennis Eckert,GER,FW,Union SG,25,1997,1.0,1,0,0,3,1,0,1,0,1,0,0,0,3,3,0,100.0
Marcus Edwards,ENG,"MF,FW",Sporting CP,23,1998,5.8,1,0,0,5,10,0,26,1,4,0,0,0,19,0,3,0.0
Maximilian Eggestein,GER,MF,Freiburg,25,1996,4.4,0,0,0,8,2,2,1,5,4,0,0,0,27,5,6,45.5
Anthony Elanga,SWE,FW,Manchester Utd,20,2002,1.5,0,0,0,2,2,0,1,1,2,0,0,0,7,1,2,33.3
Mohamed Elneny,EGY,MF,Arsenal,30,1992,0.7,0,0,0,1,0,0,0,1,0,0,0,0,4,1,1,50.0
Aritz Elustondo,ESP,DF,Real Sociedad,28,1994,5.2,0,0,0,7,5,0,4,4,5,0,0,0,36,15,7,68.2
Breel Embolo,SUI,FW,Monaco,25,1997,3.3,1,0,0,4,4,2,1,0,2,0,0,0,8,6,13,31.6
Emanuel Emegha,NED,FW,Sturm Graz,19,2003,2.3,2,0,0,5,1,2,0,0,0,0,0,0,2,1,3,25.0
Youssef En-Nesyri,MAR,FW,Sevilla,25,1997,8.0,0,0,0,10,5,3,1,0,3,0,0,0,11,24,33,42.1
Nikos Englezou,CYP,"DF,FW",AÉK Lárnaka,29,1993,1.2,0,0,0,3,5,0,3,1,0,0,0,0,10,0,2,0.0
Enrique,ESP,MF,Betis,18,2003,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Strahinja Eraković,SRB,DF,Red Star,21,2001,6.0,1,0,0,8,7,0,4,11,10,0,0,0,45,11,13,45.8
Yusuf Erdoğan,TUR,DF,Trabzonspor,29,1992,0.2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,
Evren Eren Elmalı,TUR,DF,Trabzonspor,22,2000,5.3,1,0,0,2,6,0,15,4,5,0,0,0,33,4,5,44.4
Christian Eriksen,DEN,MF,Manchester Utd,30,1992,5.9,0,0,0,2,1,1,36,3,3,0,0,0,42,1,4,20.0
Ricardo Esgaio,POR,"DF,MF",Sporting CP,29,1993,5.2,1,0,0,5,2,0,9,6,5,0,0,0,30,8,6,57.1
Anderson Esiti,NGA,MF,Ferencváros,28,1994,2.8,0,0,0,7,2,0,1,1,10,0,0,0,37,3,3,50.0
Runar Espejord,NOR,FW,Bodø/Glimt,26,1996,4.7,0,0,0,4,3,2,1,1,2,0,0,0,8,9,14,39.1
Dario Essugo,POR,MF,Sporting CP,17,2005,0.5,0,0,0,3,0,0,0,0,0,0,0,0,6,0,1,0.0
Evander,BRA,MF,Midtjylland,24,1998,5.7,2,0,0,7,6,1,19,5,8,0,2,0,36,1,3,25.0
Fabiano,BRA,GK,AC Omonia,34,1988,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,100.0
Fabiano,BRA,DF,Braga,22,2000,4.4,3,0,0,12,4,0,8,3,6,0,1,0,20,1,2,33.3
Fábio,BRA,DF,Nantes,32,1990,1.0,0,0,0,0,2,0,1,3,1,0,0,0,8,1,1,50.0
Nicolò Fagioli,ITA,MF,Juventus,21,2001,4.0,0,0,0,2,8,0,6,3,7,0,0,0,19,1,0,100.0
Imad Faraj,MAR,"FW,MF",AÉK Lárnaka,23,1999,3.9,2,0,0,2,6,3,16,0,2,0,0,0,15,1,1,50.0
Abdul Fatawu Issahaku,GHA,MF,Sporting CP,18,2004,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
Ansu Fati,ESP,FW,Barcelona,19,2002,0.4,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,100.0
Giacomo Faticanti,ITA,MF,Roma,18,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Nabil Fekir,FRA,MF,Betis,29,1993,1.0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,100.0
Luiz Felipe,ITA,DF,Betis,25,1997,4.3,2,0,0,3,1,0,0,9,2,0,0,0,17,8,5,61.5
Bruno Fernandes,POR,"MF,FW",Manchester Utd,27,1994,9.6,3,0,0,6,11,1,50,7,8,0,1,0,60,7,9,43.8
Mateus Fernandes,POR,MF,Sporting CP,18,2004,0.4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,
Carlos Fernández,ESP,"FW,MF",Real Sociedad,26,1996,1.8,3,1,1,7,1,1,2,0,3,0,0,0,4,5,7,41.7
Fernando,BRA,FW,RB Salzburg,23,1999,0.7,0,0,0,1,1,2,0,0,1,0,0,0,4,1,1,50.0
Fernando,BRA,"MF,DF",Sevilla,35,1987,9.5,0,0,0,10,5,0,1,14,8,0,0,0,56,22,25,46.8
Mark Flekken,NED,GK,Freiburg,29,1993,7.0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,100.0
Youssouf Fofana,FRA,MF,Monaco,23,1999,7.9,2,0,0,14,4,0,6,7,13,0,0,0,78,5,3,62.5
Timothy Fosu-Mensah,NED,MF,Leverkusen,24,1998,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lassina Franck Traoré,BFA,FW,Shakhtar,21,2001,3.0,1,0,0,2,3,4,0,0,1,0,0,0,7,3,9,25.0
Guillaume François,BEL,DF,Union SG,32,1990,0.8,0,0,0,2,0,0,5,0,0,0,0,0,4,1,0,100.0
Fred,BRA,MF,Manchester Utd,29,1993,5.9,1,0,0,15,10,1,7,6,7,0,0,0,34,4,1,80.0
Jeremie Frimpong,NED,"DF,MF",Leverkusen,21,2000,7.8,0,0,0,5,12,3,13,2,9,0,0,0,30,3,4,42.9
Mohammed Fuseini,GHA,FW,Sturm Graz,20,2002,0.6,0,0,0,2,3,0,1,0,0,0,0,0,2,0,0,
Cody Gakpo,NED,FW,PSV Eindhoven,23,1999,4.1,1,0,0,6,3,5,12,3,2,0,0,0,16,5,9,35.7
Romain Gall,USA,DF,Malmö,27,1995,1.0,0,0,0,2,1,0,0,2,0,0,0,0,6,2,3,40.0
Ignatius Ganago,CMR,"FW,MF",Nantes,23,1999,3.1,0,0,0,3,6,0,6,0,2,0,0,0,10,6,7,46.2
Gara Garayev,AZE,MF,Qarabağ,29,1992,4.4,1,0,0,1,3,0,2,4,7,0,0,0,38,3,2,60.0
Alejandro Garnacho,ARG,FW,Manchester Utd,18,2004,2.4,1,0,0,2,5,0,5,3,2,0,0,0,4,0,3,0.0
Stefan Gartenmann,DEN,DF,Midtjylland,25,1997,3.0,0,0,0,2,1,1,0,5,1,0,0,1,15,4,2,66.7
Federico Gatti,ITA,DF,Juventus,24,1998,3.9,1,0,0,2,2,0,0,2,3,0,0,0,14,9,9,50.0
Gavi,ESP,"FW,MF",Barcelona,17,2004,1.0,1,0,0,3,5,0,1,1,4,0,0,0,5,3,2,60.0
Jusuf Gazibegović,BIH,DF,Sturm Graz,22,2000,4.9,3,1,1,10,5,0,19,7,7,0,0,0,31,1,1,50.0
Jean-Philippe Gbamin,CIV,MF,Trabzonspor,26,1995,2.6,0,0,0,2,0,0,0,1,3,0,0,0,24,3,1,75.0
David de Gea,ESP,GK,Manchester Utd,31,1990,12.0,1,0,0,0,0,0,0,1,0,0,0,0,8,1,0,100.0
Lutsharel Geertruida,NED,"DF,MF",Feyenoord,22,2000,8.3,1,0,0,5,5,1,6,7,9,0,0,0,45,3,2,60.0
Anwar El Ghazi,NED,FW,PSV Eindhoven,27,1995,2.2,0,0,0,3,1,1,3,1,0,0,0,0,7,3,4,42.9
Niko Gießelmann,GER,DF,Union Berlin,30,1991,1.6,1,0,0,4,2,1,15,2,2,0,0,0,6,1,2,33.3
Armin Gigovic,BIH,MF,Midtjylland,20,2002,2.0,2,0,0,5,2,0,0,2,3,0,0,0,15,0,1,0.0
Bryan Gil,ESP,"FW,MF",Sevilla,21,2001,4.8,2,0,0,8,15,0,15,5,4,0,0,0,20,1,3,25.0
Mario Gila,ESP,DF,Lazio,21,2000,4.7,1,0,0,2,3,0,0,2,3,0,0,0,35,3,2,60.0
Santiago Giménez,MEX,FW,Feyenoord,21,2001,4.8,2,1,0,11,7,3,0,1,2,1,0,0,9,10,10,50.0
Matthias Ginter,GER,DF,Freiburg,28,1994,7.2,2,0,0,3,3,0,1,13,9,1,0,0,39,15,5,75.0
Andrei Girotto,BRA,DF,Nantes,30,1992,6.0,2,0,0,4,4,0,0,10,8,0,0,0,25,12,6,66.7
Eugeniu Gliga,MDA,FW,Sheriff Tiraspol,21,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Oscar Gloukh,ISR,MF,RB Salzburg,18,2004,0.3,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,
Marko Gobeljić,SRB,DF,Red Star,29,1992,3.0,0,0,0,4,5,0,7,4,1,0,0,0,17,3,3,50.0
Amer Gojak,BIH,"MF,FW",Ferencváros,25,1997,3.0,0,0,0,5,5,1,11,3,0,0,0,0,13,3,2,60.0
Aleksandr Golovin,RUS,"MF,FW",Monaco,26,1996,6.7,1,0,0,11,4,2,35,10,5,1,0,0,29,7,6,53.8
Rodrigo Gomes,POR,MF,Braga,19,2003,2.1,0,0,0,2,3,0,0,2,0,0,0,0,5,2,2,50.0
Maxi Gómez,URU,FW,Trabzonspor,25,1996,1.8,0,1,0,2,2,1,0,0,0,0,0,0,1,6,4,60.0
Papu Gómez,ARG,"MF,FW",Sevilla,34,1988,0.4,0,0,0,1,1,0,2,0,1,0,0,0,2,0,1,0.0
Victor Gomez,ESP,DF,Braga,22,2000,1.5,0,0,0,2,2,0,10,0,5,0,0,0,15,2,0,100.0
Claude Gonçalves,POR,MF,Ludogorets,28,1994,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
Pedro Gonçalves,POR,MF,Sporting CP,24,1998,6.0,0,0,0,3,2,0,24,3,10,0,0,0,33,3,4,42.9
Édgar González,ESP,DF,Betis,25,1997,4.0,1,0,0,5,0,0,0,3,6,0,0,0,18,3,1,75.0
Mikel González,ESP,"MF,DF",AÉK Lárnaka,36,1985,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,
Urko González,ESP,MF,Real Sociedad,21,2001,0.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
Jean Gorby,FRA,MF,Braga,20,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jon Gorenc Stanković,SVN,MF,Sturm Graz,26,1996,4.2,2,0,0,8,5,0,3,9,7,0,0,0,31,9,5,64.3
Andoni Gorosabel,ESP,DF,Real Sociedad,25,1996,3.4,1,0,0,5,0,0,11,2,1,0,0,0,22,1,2,33.3
Amine Gouiri,ALG,FW,Rennes,22,2000,5.0,0,0,0,6,5,6,5,3,3,0,0,0,13,3,8,27.3
Lucas Gourna-Douath,FRA,MF,RB Salzburg,18,2003,2.0,0,0,0,2,4,0,0,2,3,0,0,0,17,1,1,50.0
Michael Gregoritsch,AUT,FW,Freiburg,28,1994,3.0,0,0,0,2,7,0,1,1,2,0,0,0,10,19,15,55.9
Vincenzo Grifo,ITA,"MF,FW",Freiburg,29,1993,5.6,1,0,0,1,3,0,36,0,5,0,0,0,32,5,4,55.6
Lennart Grill,GER,GK,Union Berlin,23,1999,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100.0
Denny Gropper,ISR,DF,Ludogorets,23,1999,1.4,0,0,0,0,1,0,2,0,3,0,0,0,10,1,2,33.3
Albert Grønbaek,DEN,"MF,FW",Bodø/Glimt,21,2001,4.2,0,0,0,4,4,1,13,7,4,0,0,0,20,1,4,20.0
Andrés Guardado,MEX,MF,Betis,35,1986,3.6,3,0,0,3,3,0,1,7,10,0,0,0,35,1,2,33.3
Nemanja Gudelj,SRB,"DF,MF",Sevilla,30,1991,8.7,2,0,0,7,7,0,1,8,16,0,0,0,40,11,10,52.4
Renan Guedes,BRA,DF,Sheriff Tiraspol,24,1998,2.1,1,0,0,2,3,0,5,2,6,0,0,0,5,0,1,0.0
Adrián Guerrero,ESP,"DF,MF",Zürich,24,1998,5.4,0,0,0,1,4,1,15,2,9,0,0,0,23,0,3,0.0
Daniel Guerrero,ESP,FW,Betis,17,2005,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Evann Guessand,CIV,"FW,MF",Nantes,21,2001,4.3,0,0,0,9,3,1,9,7,2,0,0,0,22,9,4,69.2
Ander Guevara,ESP,MF,Real Sociedad,25,1997,4.2,0,0,0,5,1,0,1,2,3,0,0,0,31,14,10,58.3
Manuel Gulde,GER,DF,Freiburg,31,1991,0.7,2,1,1,2,0,0,0,2,0,0,1,0,0,0,1,0.0
Arda Güler,TUR,MF,Fenerbahçe,17,2005,2.6,1,0,0,6,14,0,11,4,5,0,0,0,22,1,8,11.1
Christian Günter,GER,"DF,MF",Freiburg,29,1993,7.3,1,0,0,6,3,1,60,4,5,0,0,0,31,1,5,16.7
Luís Gustavo Ledes,POR,MF,AÉK Lárnaka,29,1992,5.0,0,0,0,8,7,0,12,9,2,0,0,0,32,0,4,0.0
Erick Gutiérrez,MEX,MF,PSV Eindhoven,27,1995,4.2,1,0,0,7,1,0,1,5,3,0,0,0,26,3,1,75.0
Ádám Gyurcsó,HUN,"FW,MF",AÉK Lárnaka,31,1991,3.1,0,0,0,2,3,1,12,3,1,0,0,0,10,0,0,
Janik Haberer,GER,MF,Union Berlin,28,1994,7.1,5,1,1,15,10,1,3,5,4,0,0,0,30,10,10,50.0
Dennis Hadzikadunic,BIH,DF,Malmö,24,1998,6.0,0,0,0,3,5,0,1,6,5,0,0,0,21,18,16,52.9
Elias Hagen,NOR,MF,Bodø/Glimt,22,2000,0.1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,
Nikita Haikin,RUS,GK,Bodø/Glimt,27,1995,6.0,1,0,0,1,0,0,0,0,0,0,0,0,13,0,0,
Aapo Halme,FIN,DF,HJK,24,1998,1.5,2,0,0,4,0,0,0,0,1,0,0,0,7,1,3,25.0
Marek Hamšík,SVK,MF,Trabzonspor,35,1987,4.0,0,0,0,3,4,0,7,0,3,0,0,0,43,3,0,100.0
Dávid Hancko,SVK,DF,Feyenoord,24,1997,10.3,1,0,0,7,4,0,2,12,7,0,0,0,73,7,11,38.9
Genki Haraguchi,JPN,MF,Union Berlin,31,1991,2.4,0,0,0,6,5,0,2,3,3,0,0,0,15,4,2,66.7
Denys Harmash,UKR,"FW,MF",Dynamo Kyiv,32,1990,3.0,2,0,0,3,12,2,1,2,2,0,0,0,7,6,11,35.3
Quilindschy Hartman,NED,DF,Feyenoord,20,2001,5.1,1,0,0,2,2,0,4,14,8,0,0,0,29,3,17,15.0
Dogucan Haspolat,TUR,MF,Trabzonspor,22,2000,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
Adrian Hatman,MDA,MF,Sheriff Tiraspol,19,2003,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Conor Hazard,NIR,GK,HJK,24,1998,6.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
Thorgan Hazard,BEL,MF,PSV Eindhoven,29,1993,0.3,0,0,0,2,0,0,0,0,1,0,0,0,3,0,1,0.0
Frederik Hedegaard,DEN,FW,Midtjylland,19,2003,0.8,0,0,0,0,1,0,0,0,2,0,0,0,5,2,1,66.7
Gustavo Henrique,BRA,DF,Fenerbahçe,29,1993,4.7,1,0,0,4,4,0,0,5,0,0,0,0,22,15,10,60.0
Luiz Henrique,BRA,"FW,MF",Betis,21,2001,4.8,0,0,0,10,9,2,5,2,8,0,0,0,20,4,2,66.7
Heron,BRA,"FW,MF",Sheriff Tiraspol,21,2000,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
Përparim Hetemaj,FIN,MF,HJK,35,1986,3.1,2,0,0,4,16,1,3,2,2,0,0,0,18,1,4,20.0
Stefan Hierländer,AUT,MF,Sturm Graz,31,1991,3.1,3,1,1,8,2,1,1,5,4,0,0,0,20,4,4,50.0
Piero Hincapié,ECU,DF,Leverkusen,20,2002,8.2,2,0,0,9,19,1,5,15,16,0,0,0,45,20,16,55.6
Adam Hložek,CZE,FW,Leverkusen,20,2002,4.1,0,0,0,5,4,1,0,3,1,0,0,0,8,6,17,26.1
Selmin Hodza,SUI,FW,Zürich,19,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
Ki-Jana Hoever,NED,DF,PSV Eindhoven,20,2002,1.2,0,0,0,2,1,0,3,1,4,0,0,0,8,3,1,75.0
Nicolas Höfler,GER,MF,Freiburg,32,1990,7.0,3,0,0,7,3,0,2,13,11,0,0,0,31,12,7,63.2
Rob Holding,ENG,DF,Arsenal,26,1995,6.8,1,0,0,5,1,0,0,6,4,0,0,0,45,21,11,65.6
Lucas Höler,GER,FW,Freiburg,28,1994,2.6,1,0,0,6,4,1,1,1,3,0,0,0,6,7,7,50.0
Marc Hornschuh,GER,MF,Zürich,31,1991,1.4,0,0,0,2,0,0,0,1,0,0,0,0,7,3,0,100.0
André Horta,POR,MF,Braga,25,1996,2.8,2,0,0,3,3,1,12,5,2,0,0,0,16,1,1,50.0
Ricardo Horta,POR,MF,Braga,27,1994,5.6,0,0,0,1,8,2,11,1,0,0,0,0,23,1,1,50.0
Tomi Horvat,SVN,MF,Sturm Graz,23,1999,4.8,0,0,0,2,3,0,27,1,2,0,0,0,34,2,3,40.0
Arttu Hoskonen,FIN,DF,HJK,25,1997,5.5,0,0,0,0,2,1,0,9,3,0,0,1,20,9,1,90.0
Santeri Hostikka,FIN,"MF,FW",HJK,24,1997,4.6,1,0,0,7,2,0,13,5,1,0,0,0,13,0,2,0.0
Lukáš Hrádecký,FIN,GK,Leverkusen,32,1989,8.3,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,100.0
Callum Hudson-Odoi,ENG,FW,Leverkusen,21,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Vitor Hugo,BRA,DF,Trabzonspor,31,1991,3.2,1,0,0,2,1,0,0,4,2,0,1,0,12,9,5,64.3
Abbas Huseynov,AZE,DF,Qarabağ,27,1995,0.1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
Badavi Huseynov,AZE,DF,Qarabağ,31,1991,4.0,0,0,0,3,3,0,0,5,1,0,0,0,27,16,5,76.2
Elseid Hysaj,ALB,DF,Lazio,28,1994,6.0,0,0,0,6,2,0,6,6,4,0,0,0,41,4,2,66.7
Marius Høibråten,NOR,DF,Bodø/Glimt,27,1995,5.0,0,0,0,2,1,0,0,1,2,0,0,0,22,15,5,75.0
Roger Ibanez,BRA,DF,Roma,23,1998,12.4,5,0,0,14,22,0,1,29,11,0,0,0,59,26,11,70.3
Oussama Idrissi,MAR,FW,Feyenoord,26,1996,4.4,1,0,0,10,2,0,5,1,7,0,0,0,20,0,3,0.0
Borja Iglesias,ESP,FW,Betis,29,1993,1.6,0,0,0,5,2,1,0,1,2,0,0,0,8,1,4,20.0
Danila Ignatov,MDA,DF,Sheriff Tiraspol,21,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Samuel Iling-Junior,ENG,"DF,FW",Juventus,18,2003,1.8,1,0,0,5,2,0,4,2,3,0,0,0,11,2,1,66.7
Asier Illarramendi,ESP,MF,Real Sociedad,32,1990,2.7,2,0,0,5,2,0,2,3,1,0,0,0,14,1,2,33.3
Ciro Immobile,ITA,FW,Lazio,32,1990,3.5,1,0,0,5,0,3,0,0,0,0,0,0,4,1,6,14.3
Hwang In-beom,KOR,MF,Olympiacos,25,1996,1.3,0,0,0,2,1,0,0,7,3,0,0,0,9,0,0,
Gonçalo Inácio,POR,DF,Sporting CP,20,2001,5.4,1,0,0,4,4,0,0,7,4,0,0,0,22,11,5,68.8
Hernani Infande,POR,MF,Braga,21,2001,0.4,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,100.0
Jo Inge Berget,NOR,"MF,FW",Malmö,31,1990,3.1,0,0,0,5,6,1,2,2,7,0,0,0,8,4,5,44.4
Sandro Ingolitsch,AUT,DF,Sturm Graz,25,1997,1.1,1,0,0,3,1,0,3,2,3,0,0,0,10,0,0,
Gustav Isaksen,DEN,FW,Midtjylland,21,2001,7.7,2,0,0,7,22,1,19,1,1,2,0,0,31,0,1,0.0
Mirko Ivanić,MNE,"MF,FW",Red Star,28,1993,3.3,0,0,0,4,3,1,6,2,2,1,0,0,15,2,1,66.7
Paul Jaeckel,GER,DF,Union Berlin,24,1998,3.0,0,0,0,2,0,0,5,4,3,0,0,0,23,3,3,50.0
Alireza Jahanbakhsh,IRN,FW,Feyenoord,28,1993,6.8,1,0,0,8,7,1,23,5,7,0,0,0,35,4,3,57.1
Ismail Jakobs,SEN,"FW,MF",Monaco,22,1999,1.1,1,0,0,1,0,0,7,1,0,0,0,0,4,3,3,50.0
Marko Janković,MNE,MF,Qarabağ,27,1995,3.4,1,0,0,5,5,0,3,3,2,0,0,0,25,0,4,0.0
Jakob Jantscher,AUT,FW,Sturm Graz,33,1989,0.4,0,0,0,0,1,1,4,0,0,0,0,0,1,0,0,
Oliver Jensen,DEN,"MF,FW",Midtjylland,20,2002,1.8,0,0,0,0,2,0,2,2,1,0,0,0,10,2,4,33.3
Victor Jensen,DEN,DF,Midtjylland,18,2003,0.8,0,0,0,1,0,0,1,0,1,0,0,0,5,1,0,100.0
Gabriel Jesus,BRA,FW,Arsenal,25,1997,2.8,1,0,0,5,11,2,3,0,2,0,0,0,11,3,6,33.3
Joaquín,ESP,"FW,MF",Betis,41,1981,4.4,1,0,0,2,5,0,14,3,2,0,0,0,14,2,3,40.0
Frenkie de Jong,NED,MF,Barcelona,25,1997,2.0,0,0,0,1,5,0,5,0,3,0,0,0,17,3,0,100.0
Luuk de Jong,NED,FW,PSV Eindhoven,31,1990,2.8,0,0,0,3,6,0,1,0,2,0,0,0,10,28,13,68.3
Joan Jordán,ESP,MF,Sevilla,28,1994,2.6,2,0,0,1,5,0,1,3,2,0,0,0,10,3,2,60.0
Jorginho,ITA,MF,Arsenal,30,1991,1.5,0,0,0,3,0,0,0,4,0,0,0,0,13,1,0,100.0
Willian José,BRA,FW,Betis,30,1991,5.7,0,0,0,2,0,1,1,1,2,0,0,0,13,5,10,33.3
Juanmi,ESP,FW,Betis,29,1993,1.9,0,0,0,2,3,0,0,0,4,0,0,0,8,1,2,33.3
Juninho,BRA,DF,Midtjylland,26,1995,2.2,2,0,0,5,4,0,0,3,1,0,0,0,11,10,2,83.3
Mauro Júnior,BRA,"DF,FW",PSV Eindhoven,23,1999,0.6,0,1,0,1,0,0,4,0,3,0,0,0,4,0,0,
Armel Junior Zohouri,CIV,DF,Sheriff Tiraspol,21,2001,4.3,2,1,1,5,1,0,7,5,7,0,0,0,24,2,1,66.7
Josip Juranović,CRO,DF,Union Berlin,26,1995,3.8,0,0,0,0,2,1,29,4,4,0,0,0,22,0,0,
Sory Kaba,GUI,"FW,MF",Midtjylland,27,1995,3.1,0,0,0,2,5,5,0,1,1,0,0,0,6,6,4,60.0
Vladyslav Kabayev,UKR,"FW,MF",Dynamo Kyiv,26,1995,4.3,0,0,0,7,10,2,2,5,4,0,0,0,30,1,3,25.0
Abdoul Kader Bamba,FRA,FW,Nantes,28,1994,1.2,1,0,0,3,5,0,0,3,3,0,0,0,9,0,0,
Ferdi Kadioglu,TUR,DF,Fenerbahçe,22,1999,5.2,1,0,0,8,12,0,21,3,12,0,0,0,28,3,5,37.5
İrfan Kahveci,TUR,"MF,FW",Fenerbahçe,27,1995,3.4,2,0,0,10,4,1,12,2,6,0,0,0,18,2,1,66.7
Andronikos Kakoulli,CYP,FW,AC Omonia,21,2001,3.0,2,0,0,4,2,3,4,0,0,0,0,0,4,5,12,29.4
Arnaud Kalimuendo,FRA,FW,Rennes,20,2002,3.8,0,0,0,1,11,1,5,1,1,0,0,0,11,0,3,0.0
Alexios Kalogeropoulos,GRE,DF,Olympiacos,18,2004,0.7,0,0,0,0,0,0,0,2,0,0,0,0,2,4,1,80.0
Aboubakar Kamara,MTN,FW,Olympiacos,27,1995,2.1,0,0,0,3,8,0,4,1,0,0,0,0,9,4,6,40.0
Lindrit Kamberi,SUI,DF,Zürich,22,1999,6.0,1,0,0,8,5,1,0,4,4,0,0,0,28,9,10,47.4
Ismaël Kandouss,MAR,DF,Union SG,24,1997,9.2,0,0,0,11,5,2,1,16,1,0,0,0,41,23,13,63.9
Guélor Kanga,GAB,MF,Red Star,31,1990,5.5,1,0,0,7,23,0,30,5,5,0,0,0,41,0,1,0.0
Kings Kangwa,ZAM,"MF,FW",Red Star,23,1999,1.9,2,1,1,4,2,0,10,4,1,0,0,0,16,2,5,28.6
Oleksandr Karavayev,UKR,"DF,FW",Dynamo Kyiv,30,1992,0.7,0,0,0,1,2,0,7,0,0,0,0,0,4,1,0,100.0
Jon Karrikaburu,ESP,FW,Real Sociedad,19,2002,2.0,0,0,0,4,2,1,1,0,0,0,0,0,7,2,2,50.0
Rick Karsdorp,NED,DF,Roma,27,1995,3.1,2,0,0,2,3,1,7,1,2,0,0,0,17,2,0,100.0
Aleksandar Katai,SRB,"MF,FW",Red Star,31,1991,4.4,2,0,0,9,3,1,7,0,3,0,0,0,20,4,8,33.3
Nikola Katić,BIH,DF,Zürich,25,1996,3.2,1,0,0,4,2,1,0,6,3,0,0,0,32,13,5,72.2
Moise Kean,ITA,FW,Juventus,22,2000,2.6,1,0,0,3,5,1,2,0,1,0,0,0,6,6,3,66.7
Tomasz Kędziora,POL,DF,Dynamo Kyiv,28,1994,2.7,0,0,0,3,1,0,3,2,5,0,0,0,9,1,3,25.0
Yannik Keitel,GER,MF,Freiburg,22,2000,3.2,2,0,0,10,2,0,1,3,4,0,0,0,19,4,2,66.7
Kevin Kelsy,VEN,"FW,MF",Shakhtar,18,2004,0.8,0,0,0,1,1,1,0,0,0,0,0,0,2,7,2,77.8
Franck Kessié,CIV,MF,Barcelona,25,1996,1.7,0,0,0,4,3,0,0,0,3,0,0,0,9,4,1,80.0
Rani Khedira,GER,MF,Union Berlin,28,1994,10.0,3,0,0,19,14,0,3,9,10,0,0,0,78,6,4,60.0
Isaac Kiese Thelin,SWE,FW,Malmö,30,1992,4.8,1,0,0,5,2,4,0,1,0,0,0,0,13,20,24,45.5
Gaby Kiki,CMR,DF,Sheriff Tiraspol,27,1995,5.9,0,0,0,1,2,0,0,10,3,0,0,0,30,7,3,70.0
Joshua King,NOR,"FW,MF",Fenerbahçe,30,1992,2.9,1,0,0,5,3,0,1,2,4,0,0,0,13,8,6,57.1
Otar Kiteishvili,GEO,MF,Sturm Graz,26,1996,2.4,3,0,0,5,6,0,0,3,2,0,0,0,15,1,3,25.0
