Player,Nation,Pos,Squad,Comp,Age,Born,90s,PassAtt,Live,Dead,FK,ThroughBalls,SideSwitch,Cross,Throw-Ins,Corners,InSwingCorner,OutSwingCorner,StraightCorner,PassesCmp,PassOffside,PassesBlocked
Stephy Mavididi,ENG,FW,Montpellier,Ligue 1,24,1998,14.3,318,305,12,1,1,1,10,8,0,0,0,0,236,1,12
Konstantinos Mavropanos,GRE,DF,Stuttgart,Bundesliga,24,1997,25.4,1512,1339,166,59,2,49,6,107,0,0,0,0,1255,7,17
Christian Mawissa,FRA,DF,Toulouse,Ligue 1,17,2005,1.1,48,41,7,1,0,0,1,6,0,0,0,0,41,0,0
Philipp Max,GER,DF,Eint Frankfurt,Bundesliga,28,1993,7.7,479,358,120,14,0,0,60,80,26,18,4,0,364,1,12
Eric Maxim Choupo-Moting,CMR,FW,Bayern Munich,Bundesliga,33,1989,12.4,290,273,16,0,3,1,3,0,0,0,0,0,223,1,10
Luís Maximiano,POR,GK,Lazio,Serie A,23,1999,0.1,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
Keke Maximilian Topp,GER,FW,Schalke 04,Bundesliga,18,2004,0.2,5,5,0,0,0,0,1,0,0,0,0,0,4,0,0
Fernand Mayembo,CGO,DF,Ajaccio,Ligue 1,26,1996,7.9,320,308,12,11,0,1,0,0,0,0,0,0,275,0,2
Borja Mayoral,ESP,FW,Getafe,La Liga,25,1997,30.7,775,737,37,0,2,11,37,3,1,0,0,0,582,1,31
Ibrahim Maza,ALG,"MF,FW",Hertha BSC,Bundesliga,16,2005,0.8,15,12,2,0,0,0,0,0,0,0,0,0,11,1,1
Derek Mazou-Sacko,FRA,MF,Troyes,Ligue 1,17,2004,0.2,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
Noussair Mazraoui,MAR,DF,Bayern Munich,Bundesliga,24,1997,11.9,867,751,113,11,2,1,22,102,0,0,0,0,738,3,16
Pasquale Mazzocchi,ITA,DF,Salernitana,Serie A,27,1995,21.8,949,726,219,13,2,6,90,185,21,2,17,0,702,4,29
Kevin Mbabu,SUI,"DF,FW",Fulham,Premier League,27,1995,1.6,94,71,23,0,0,1,7,23,0,0,0,0,68,0,2
Noah Mbamba,BEL,MF,Leverkusen,Bundesliga,17,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kylian Mbappé,FRA,FW,Paris S-G,Ligue 1,23,1998,31.3,1355,1291,59,2,8,2,47,13,17,3,0,0,1096,5,27
Mamadou Mbaye,SEN,DF,Cádiz,La Liga,24,1998,8.4,294,286,5,5,0,2,0,0,0,0,0,0,219,3,6
Chancel Mbemba,COD,DF,Marseille,Ligue 1,27,1994,31.7,1742,1643,91,45,1,7,40,31,0,0,0,0,1441,8,23
Bryan Mbeumo,CMR,FW,Brentford,Premier League,22,1999,32.3,991,845,139,48,7,7,156,19,71,37,12,5,655,7,42
Jason Mbock,FRA,"MF,FW",Angers,Ligue 1,22,1999,0.3,10,6,4,0,0,0,4,1,2,2,0,0,6,0,1
Jean-Manuel Mbom,GER,MF,Werder Bremen,Bundesliga,22,2000,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Nathanael Mbuku,COD,"FW,MF",Reims,Ligue 1,20,2002,0.7,27,25,2,2,0,0,2,0,0,0,0,0,22,0,2
Nathanael Mbuku,COD,"MF,FW",Augsburg,Bundesliga,20,2002,0.4,7,7,0,0,0,0,1,0,0,0,0,0,3,0,2
James McArthur,SCO,MF,Crystal Palace,Premier League,34,1987,0.6,52,49,3,3,1,0,0,0,0,0,0,0,41,0,1
Alex McCarthy,ENG,GK,Southampton,Premier League,32,1989,6.0,249,178,68,16,0,1,0,0,0,0,0,0,150,3,0
John McGinn,SCO,"MF,FW",Aston Villa,Premier League,27,1994,29.9,1028,965,56,25,11,10,50,1,25,18,0,0,805,7,20
Scott McKenna,SCO,DF,Nott'ham Forest,Premier League,25,1996,17.5,727,691,32,11,0,3,2,21,0,0,0,0,569,4,2
Weston McKennie,USA,MF,Leeds United,Premier League,23,1998,16.0,628,589,36,8,4,6,9,26,0,0,0,0,472,3,16
Weston McKennie,USA,"MF,DF",Juventus,Serie A,23,1998,11.7,418,389,27,3,1,2,15,24,0,0,0,0,336,2,7
Dwight McNeil,ENG,"FW,MF",Everton,Premier League,22,1999,27.8,987,838,142,50,3,6,194,31,61,53,4,0,656,7,49
Scott McTominay,SCO,MF,Manchester Utd,Premier League,25,1996,12.9,432,426,5,3,3,3,4,1,0,0,0,0,355,1,6
Gary Medel,CHI,"MF,DF",Bologna,Serie A,34,1987,16.4,1102,1057,45,42,1,8,4,2,0,0,0,0,986,0,7
Facundo Medina,ARG,DF,Lens,Ligue 1,23,1999,30.9,2506,2358,144,115,4,20,22,22,0,0,0,0,2260,4,20
Fernando Medrano,ESP,DF,Celta Vigo,La Liga,22,2000,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
Ben Mee,ENG,DF,Brentford,Premier League,32,1989,36.3,1761,1625,130,38,0,10,7,90,0,0,0,0,1348,6,20
Bamo Meïté,CIV,DF,Lorient,Ligue 1,20,2001,16.7,936,912,24,22,0,1,0,2,0,0,0,0,838,0,7
Soualiho Meïté,FRA,MF,Cremonese,Serie A,28,1994,26.3,1026,993,28,23,3,7,9,2,0,0,0,0,863,5,11
Farid El Melali,ALG,"DF,FW",Angers,Ligue 1,25,1997,9.0,282,241,38,2,0,2,16,33,3,1,0,0,196,3,13
Gonzalo Melero,ESP,MF,Almería,La Liga,28,1994,20.6,755,736,17,9,1,4,2,3,0,0,0,0,652,2,15
Birger Meling,NOR,DF,Rennes,Ligue 1,27,1994,13.4,787,651,133,10,2,2,18,123,0,0,0,0,671,3,16
Memphis,NED,FW,Atlético Madrid,La Liga,28,1994,3.0,90,80,10,1,2,0,5,1,5,3,1,0,68,0,1
Memphis,NED,FW,Barcelona,La Liga,28,1994,1.3,66,60,6,1,1,0,4,0,4,0,2,0,53,0,1
Houboulang Mendes,GNB,DF,Almería,La Liga,24,1998,9.8,335,238,96,4,0,0,31,92,0,0,0,0,239,1,9
Nuno Mendes,POR,DF,Paris S-G,Ligue 1,20,2002,17.2,932,844,86,12,2,4,30,74,0,0,0,0,793,2,32
Pedro Mendes,POR,DF,Montpellier,Ligue 1,31,1990,0.1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
Thiago Mendes,BRA,"MF,DF",Lyon,Ligue 1,30,1992,22.9,1672,1610,57,48,6,15,6,8,0,0,0,0,1445,5,16
Brais Méndez,ESP,MF,Real Sociedad,La Liga,25,1997,26.7,1312,1138,169,53,7,15,125,6,103,32,49,0,1010,5,25
Diego Méndez,ESP,MF,Rayo Vallecano,La Liga,18,2003,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Antoine Mendy,FRA,DF,Nice,Ligue 1,18,2004,5.8,325,279,45,2,0,1,13,43,0,0,0,0,262,1,4
Arial Mendy,SEN,DF,Clermont Foot,Ligue 1,27,1994,2.5,120,100,20,3,0,0,10,17,0,0,0,0,82,0,4
Batista Mendy,FRA,"MF,DF",Angers,Ligue 1,22,2000,31.8,1432,1399,29,27,4,13,9,2,0,0,0,0,1234,4,18
Edouard Mendy,SEN,GK,Chelsea,Premier League,30,1992,9.5,289,220,69,6,0,1,0,0,0,0,0,0,233,0,0
Ferland Mendy,FRA,DF,Real Madrid,La Liga,27,1995,15.0,862,759,101,20,0,3,7,81,0,0,0,0,794,2,8
Nampalys Mendy,SEN,MF,Leicester City,Premier League,30,1992,8.4,413,399,12,8,1,2,1,1,0,0,0,0,362,2,11
Gideon Mensah,GHA,DF,Auxerre,Ligue 1,24,1998,25.1,1457,1192,260,25,2,8,67,235,0,0,0,0,1126,5,40
Chris Mepham,WAL,DF,Bournemouth,Premier League,24,1997,24.4,1041,1001,37,21,0,4,0,16,0,0,0,0,870,3,7
Jorge Meré,ESP,DF,Cádiz,La Liga,25,1997,6.7,215,207,8,8,0,1,0,0,0,0,0,0,179,0,1
Alex Meret,ITA,GK,Napoli,Serie A,25,1997,34.0,931,688,243,45,0,2,0,0,0,0,0,0,818,0,0
Mikel Merino,ESP,MF,Real Sociedad,La Liga,26,1996,27.7,1502,1466,25,21,11,15,25,3,1,0,0,0,1145,11,32
Quentin Merlin,FRA,DF,Nantes,Ligue 1,20,2002,19.9,1169,941,227,26,1,12,113,159,41,5,27,0,857,1,25
Yıldırım Mert Çetin,TUR,DF,Lecce,Serie A,25,1997,0.2,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1
Roque Mesa,ESP,MF,Valladolid,La Liga,33,1989,18.0,963,900,55,52,4,21,12,0,1,0,0,0,790,8,14
Illan Meslier,FRA,GK,Leeds United,Premier League,22,2000,34.0,1039,705,331,89,0,1,0,0,0,0,0,0,664,3,2
Lionel Messi,ARG,"FW,MF",Paris S-G,Ligue 1,35,1987,31.5,2050,1867,157,38,58,11,91,2,96,33,37,0,1641,26,63
Junior Messias,BRA,"FW,DF",Milan,Serie A,31,1991,16.6,563,532,30,4,4,2,25,24,2,0,1,0,430,1,12
Amine Messoussa,FRA,FW,Lille,Ligue 1,17,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas Meunier,BEL,DF,Dortmund,Bundesliga,30,1991,6.5,435,368,67,5,1,3,16,62,0,0,0,0,322,0,14
Alexander Meyer,GER,GK,Dortmund,Bundesliga,31,1991,7.0,323,261,61,17,0,1,0,0,0,0,0,0,280,1,2
Sven Michel,GER,"FW,MF",Union Berlin,Bundesliga,32,1990,5.5,181,176,3,0,2,0,17,1,1,0,0,0,100,2,11
Alex Mighten,ENG,FW,Nott'ham Forest,Premier League,20,2002,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Tommaso Milanese,ITA,MF,Cremonese,Serie A,20,2002,0.3,14,11,3,1,0,0,2,0,1,0,1,0,10,0,0
Nikola Milenković,SRB,DF,Fiorentina,Serie A,24,1997,23.7,1292,1245,43,38,0,10,0,5,0,0,0,0,1107,4,9
Lewis Miley,ENG,MF,Newcastle Utd,Premier League,16,2006,0.2,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
Arkadiusz Milik,POL,FW,Juventus,Serie A,28,1994,17.6,450,420,26,4,2,3,6,1,0,0,0,0,346,4,9
Arkadiusz Milik,POL,FW,Marseille,Ligue 1,28,1994,1.4,37,34,3,0,0,0,0,0,0,0,0,0,28,0,1
Sergej Milinković-Savić,SRB,MF,Lazio,Serie A,27,1995,33.6,1930,1882,41,25,15,22,29,16,0,0,0,0,1465,7,41
Vanja Milinković-Savić,SRB,GK,Torino,Serie A,25,1997,38.0,1806,1412,380,93,0,8,0,1,0,0,0,0,1113,14,1
Éder Militão,BRA,DF,Real Madrid,La Liga,24,1998,30.0,1881,1756,123,52,2,40,12,25,0,0,0,0,1660,2,20
Luka Milivojević,SRB,MF,Crystal Palace,Premier League,31,1991,5.7,260,248,11,8,0,2,6,1,2,2,0,0,207,1,0
Luis Milla,ESP,MF,Getafe,La Liga,27,1994,20.6,974,855,113,65,1,18,75,0,43,17,24,0,756,6,17
Pere Milla,ESP,"FW,MF",Elche,La Liga,29,1992,20.5,585,555,28,4,2,5,14,6,1,0,0,0,410,2,26
Enzo Millot,FRA,MF,Stuttgart,Bundesliga,20,2002,9.9,396,372,22,5,2,1,23,6,6,3,3,0,311,2,10
James Milner,ENG,"MF,DF",Liverpool,Premier League,36,1986,10.1,727,625,99,20,2,4,52,65,12,2,9,0,563,3,24
Marko Milovanović,SRB,FW,Almería,La Liga,18,2003,0.2,9,8,1,0,0,0,0,0,0,0,0,0,4,0,1
Kim Min-jae,KOR,DF,Napoli,Serie A,25,1996,33.9,2812,2755,53,49,2,30,6,3,0,0,0,0,2552,4,15
Yerry Mina,COL,DF,Everton,Premier League,27,1994,6.6,325,309,15,13,0,1,1,2,0,0,0,0,286,1,1
Takumi Minamino,JPN,"MF,FW",Monaco,Ligue 1,27,1995,8.0,259,234,23,7,0,2,31,3,11,9,2,0,168,2,9
Tyrone Mings,ENG,DF,Aston Villa,Premier League,29,1993,35.0,1899,1811,85,64,1,15,3,6,0,0,0,0,1617,3,10
Óscar Mingueza,ESP,DF,Celta Vigo,La Liga,23,1999,14.3,908,751,154,26,3,3,29,128,0,0,0,0,721,3,15
Rafa Mir,ESP,FW,Sevilla,La Liga,25,1997,14.4,262,234,26,0,1,0,6,0,0,0,0,0,176,2,9
Aleksei Miranchuk,RUS,MF,Torino,Serie A,26,1995,23.2,821,786,32,5,9,5,30,8,19,13,0,0,653,3,16
Juan Miranda,ESP,DF,Betis,La Liga,22,2000,16.4,830,658,171,26,2,3,73,130,15,2,8,0,588,1,29
Antonio Mirante,ITA,GK,Milan,Serie A,39,1983,0.0,4,3,1,0,0,0,0,0,0,0,0,0,4,0,0
Fabio Miretti,ITA,"MF,FW",Juventus,Serie A,18,2003,13.7,511,482,27,6,2,5,28,5,13,5,7,0,364,2,19
Filippo Missori,ITA,DF,Roma,Serie A,18,2004,2.0,61,38,22,0,0,0,2,22,0,0,0,0,41,1,1
Tyrick Mitchell,ENG,DF,Crystal Palace,Premier League,22,1999,32.1,1607,1234,370,34,0,2,70,336,0,0,0,0,1152,3,66
Kaoru Mitoma,JPN,"FW,MF",Brighton,Premier League,25,1997,25.8,977,952,19,0,4,3,41,16,3,0,0,0,780,6,33
Aleksandar Mitrović,SRB,FW,Fulham,Premier League,27,1994,22.3,496,486,10,1,4,9,4,3,0,0,0,0,299,0,24
Stefan Mitrović,SRB,DF,Getafe,La Liga,32,1990,18.7,512,484,26,26,0,5,0,0,0,0,0,0,403,2,2
Maximilian Mittelstädt,GER,"DF,MF",Hertha BSC,Bundesliga,25,1997,9.4,472,347,123,5,1,5,39,105,13,4,8,0,326,2,11
Henrikh Mkhitaryan,ARM,MF,Inter,Serie A,33,1989,22.1,1058,1037,18,7,4,6,19,9,2,1,1,0,924,3,13
Anthony Modeste,FRA,FW,Dortmund,Bundesliga,34,1988,9.0,127,117,6,0,0,0,2,0,0,0,0,0,73,4,1
Luka Modrić,CRO,MF,Real Madrid,La Liga,36,1985,19.4,1521,1415,104,41,7,22,62,10,44,22,12,0,1336,2,23
Terem Moffi,NGA,FW,Nice,Ligue 1,23,1999,14.8,232,198,32,1,2,1,1,0,0,0,0,0,186,2,6
Terem Moffi,NGA,FW,Lorient,Ligue 1,23,1999,15.4,208,204,2,0,2,1,3,0,0,0,0,0,154,2,6
Mostafa Mohamed,EGY,FW,Nantes,Ligue 1,24,1997,21.5,351,328,23,0,1,1,10,1,0,0,0,0,215,0,20
Tobias Mohr,GER,"DF,MF",Schalke 04,Bundesliga,26,1995,9.3,506,372,133,30,1,10,87,78,24,9,14,0,308,1,18
Johan Mojica,COL,DF,Villarreal,La Liga,29,1992,7.1,395,329,63,8,0,0,40,51,4,1,2,0,318,3,16
Johan Mojica,COL,"DF,MF",Elche,La Liga,29,1992,3.0,178,143,33,3,0,0,14,30,0,0,0,0,127,2,4
Clinton Mola,ENG,DF,Stuttgart,Bundesliga,21,2001,0.2,6,2,4,1,0,0,1,3,0,0,0,0,3,0,0
Nahuel Molina,ARG,DF,Atlético Madrid,La Liga,24,1998,31.9,1930,1605,323,16,7,6,120,300,7,4,3,0,1452,2,61
Salvatore Molina,ITA,DF,Monza,Serie A,30,1992,2.5,114,96,17,2,0,0,14,15,0,0,0,0,86,1,3
Florent Mollet,FRA,MF,Nantes,Ligue 1,30,1991,12.1,565,473,88,19,0,2,76,4,50,24,22,0,444,4,13
Florent Mollet,FRA,MF,Schalke 04,Bundesliga,30,1991,4.6,152,138,14,4,0,0,9,2,4,2,2,0,113,0,7
Jon Moncayola,ESP,"MF,DF",Osasuna,La Liga,24,1998,27.2,1461,1313,143,54,2,33,78,64,24,9,10,1,1136,5,24
Monchu,ESP,MF,Valladolid,La Liga,22,1999,22.6,1054,918,128,80,5,23,76,1,46,9,28,1,833,8,10
César Montes,MEX,DF,Espanyol,La Liga,25,1997,17.7,799,733,63,39,1,12,1,7,0,0,0,0,624,3,12
Daniele Montevago,ITA,FW,Sampdoria,Serie A,19,2003,2.6,40,37,1,0,0,0,1,0,0,0,0,0,23,2,0
Gonzalo Montiel,ARG,DF,Sevilla,La Liga,25,1997,16.9,851,707,138,7,3,3,39,128,3,0,2,0,661,6,21
Lorenzo Montipò,ITA,GK,Hellas Verona,Serie A,26,1996,37.0,1192,786,403,119,0,2,0,0,0,0,0,0,745,3,0
Martín Montoya,ESP,DF,Betis,La Liga,31,1991,5.0,244,199,45,6,0,2,10,39,0,0,0,0,190,0,5
Kieffer Moore,WAL,FW,Bournemouth,Premier League,29,1992,14.2,360,337,23,1,0,1,7,0,0,0,0,0,212,0,12
Andrew Moran,IRL,FW,Brighton,Premier League,18,2003,0.1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Álvaro Morata,ESP,FW,Atlético Madrid,La Liga,29,1992,21.1,422,405,15,0,3,6,4,2,0,0,0,0,270,2,7
Jon Morcillo,ESP,"FW,MF",Athletic Club,La Liga,23,1998,0.8,44,43,0,0,0,0,6,0,0,0,0,0,32,1,0
Alberto Moreno,ESP,DF,Villarreal,La Liga,30,1992,14.4,730,617,107,15,1,4,36,85,7,3,3,0,605,6,13
Álex Moreno,ESP,DF,Aston Villa,Premier League,29,1993,14.8,745,609,134,18,1,0,48,116,0,0,0,0,581,2,32
Álex Moreno,ESP,DF,Betis,La Liga,29,1993,15.0,695,541,153,13,0,5,28,140,0,0,0,0,525,1,25
Diego Moreno,ESP,DF,Osasuna,La Liga,21,2001,7.1,324,246,78,3,0,1,20,75,0,0,0,0,216,0,14
Gerard Moreno,ESP,FW,Villarreal,La Liga,30,1992,13.7,483,458,18,0,5,6,8,3,0,0,0,0,353,7,18
Marlos Moreno,COL,"MF,DF",Troyes,Ligue 1,25,1996,0.1,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
Tete Morente,ESP,"MF,DF",Elche,La Liga,25,1996,23.0,785,717,67,8,0,2,99,54,5,2,1,0,571,1,45
Ilaix Moriba,GUI,MF,Valencia,La Liga,19,2003,11.2,501,491,8,4,4,3,4,3,0,0,0,0,403,2,10
Manu Morlanes,ESP,MF,Villarreal,La Liga,23,1999,1.8,46,42,3,3,0,0,0,0,0,0,0,0,36,1,2
Manu Morlanes,ESP,MF,Mallorca,La Liga,23,1999,7.8,226,222,3,2,2,3,2,0,0,0,0,0,190,1,5
Nikola Moro,CRO,MF,Bologna,Serie A,24,1998,13.6,806,783,19,12,4,10,18,7,0,0,0,0,643,4,18
Loren Morón,ESP,FW,Betis,La Liga,28,1993,0.2,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
Cristhian Mosquera,ESP,DF,Valencia,La Liga,18,2004,1.6,65,46,19,0,0,0,1,18,0,0,0,0,53,0,0
Dany Mota,POR,"FW,MF",Monza,Serie A,24,1998,21.2,610,575,33,2,1,3,45,5,0,0,0,0,425,2,34
Lebo Mothiba,RSA,"FW,MF",Strasbourg,Ligue 1,26,1996,4.8,98,87,11,0,0,0,4,1,0,0,0,0,75,0,0
Youssoufa Moukoko,GER,FW,Dortmund,Bundesliga,17,2004,12.7,202,176,25,0,1,1,5,1,0,0,0,0,142,1,11
Steve Mounié,BEN,FW,Brest,Ligue 1,27,1994,18.4,458,454,2,0,0,1,9,2,0,0,0,0,253,2,14
Mason Mount,ENG,"MF,FW",Chelsea,Premier League,23,1999,18.3,778,706,68,17,6,8,64,5,34,11,19,1,585,4,23
Lucas Moura,BRA,"MF,DF",Tottenham,Premier League,29,1992,1.7,89,83,6,0,1,0,9,5,1,0,0,0,62,0,6
Bevic Moussiti-Oko,CGO,FW,Ajaccio,Ligue 1,27,1995,7.8,163,150,11,0,0,0,4,0,0,0,0,0,90,2,7
João Moutinho,POR,MF,Wolves,Premier League,35,1986,19.8,1057,936,116,55,7,6,59,3,34,10,15,0,850,5,20
João Moutinho,POR,"DF,FW",Spezia,Serie A,24,1998,0.6,42,34,8,0,0,0,3,8,0,0,0,0,30,0,2
Samuel Moutoussamy,COD,MF,Nantes,Ligue 1,25,1996,26.7,1226,1206,17,14,2,10,9,3,0,0,0,0,1053,3,24
Divin Mubama,ENG,FW,West Ham,Premier League,17,2004,0.4,8,7,1,1,0,0,0,0,0,0,0,0,5,0,0
Mykhailo Mudryk,UKR,"FW,MF",Chelsea,Premier League,21,2001,7.3,216,193,22,3,1,1,25,6,11,8,1,0,161,1,1
François Mughe,CMR,MF,Marseille,Ligue 1,18,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nordi Mukiele,FRA,DF,Paris S-G,Ligue 1,24,1997,12.6,674,609,63,9,0,2,16,54,0,0,0,0,585,2,11
Mert Müldür,TUR,"FW,DF",Sassuolo,Serie A,23,1999,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
Florian Müller,GER,GK,Stuttgart,Bundesliga,24,1997,19.0,733,575,157,23,0,1,0,1,0,0,0,0,597,1,1
Thomas Müller,GER,"FW,MF",Bayern Munich,Bundesliga,32,1989,18.5,831,794,29,3,9,4,31,16,3,0,0,0,621,8,20
Abdul Mumin,GHA,DF,Rayo Vallecano,La Liga,24,1998,10.2,390,370,19,15,0,4,3,4,0,0,0,0,299,1,3
Marshall Munetsi,ZIM,MF,Reims,Ligue 1,26,1996,30.0,886,878,6,6,4,5,23,0,0,0,0,0,651,2,27
Iker Muniain,ESP,"MF,FW",Athletic Club,La Liga,29,1992,18.8,1110,944,160,58,6,3,113,9,82,13,54,0,890,6,13
Aihen Muñoz,ESP,DF,Real Sociedad,La Liga,24,1997,19.5,1027,824,196,16,0,3,54,180,0,0,0,0,781,7,29
Iker Muñoz,ESP,MF,Osasuna,La Liga,19,2002,2.8,111,107,3,2,0,1,0,1,0,0,0,0,90,1,0
Pablo Muñoz,ESP,MF,Rayo Vallecano,La Liga,18,2003,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Luis Muriel,COL,"FW,MF",Atalanta,Serie A,31,1991,11.9,539,454,83,9,8,14,82,12,47,25,17,0,354,2,17
Jeison Murillo,COL,DF,Sampdoria,Serie A,30,1992,11.7,557,501,53,29,1,7,1,24,0,0,0,0,456,3,7
Vedat Muriqi,KVX,FW,Mallorca,La Liga,28,1994,32.6,827,818,9,0,3,4,11,0,0,0,0,0,472,0,31
Jacob Murphy,ENG,FW,Newcastle Utd,Premier League,27,1995,13.9,448,428,18,0,6,2,53,10,7,1,0,0,296,2,31
Nicola Murru,ITA,DF,Sampdoria,Serie A,27,1994,8.7,331,296,34,4,0,0,9,30,0,0,0,0,254,1,4
Yunus Musah,USA,MF,Valencia,La Liga,19,2002,23.4,771,757,12,3,3,11,40,9,0,0,0,0,604,2,29
Jamal Musiala,GER,"MF,FW",Bayern Munich,Bundesliga,19,2003,24.4,1018,995,16,0,3,2,11,10,0,0,0,0,857,7,29
Juan Musso,ARG,GK,Atalanta,Serie A,28,1994,23.1,705,497,207,50,0,3,0,0,0,0,0,0,513,1,1
Marlon Mustapha,AUT,"FW,MF",Mainz 05,Bundesliga,21,2001,0.8,23,21,2,0,0,0,0,1,0,0,0,0,13,0,1
Yvon Mvogo,SUI,GK,Lorient,Ligue 1,28,1994,20.1,622,417,201,56,0,2,0,0,0,0,0,0,466,4,1
Enock Mwepu,ZAM,"FW,MF",Brighton,Premier League,24,1998,2.4,78,76,2,0,0,1,3,0,0,0,0,0,61,0,3
Francisco Mwepu,ZAM,FW,Cádiz,La Liga,22,2000,0.2,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
Vitaliy Mykolenko,UKR,DF,Everton,Premier League,23,1999,29.5,1292,1045,239,10,1,3,57,227,2,1,1,0,966,8,30
Joakim Mæhle,DEN,"DF,MF",Atalanta,Serie A,25,1997,24.5,1455,1211,239,7,1,2,38,231,1,0,1,0,1188,5,42
Obite N'Dicka,CIV,DF,Eint Frankfurt,Bundesliga,22,1999,29.9,1815,1755,58,52,1,7,4,6,0,0,0,0,1563,2,14
Nathan N'Goumou,FRA,FW,Toulouse,Ligue 1,22,2000,1.0,30,29,1,0,0,0,1,1,0,0,0,0,25,0,1
Nathan N'Goumou,FRA,FW,Gladbach,Bundesliga,22,2000,7.7,226,206,19,3,0,0,20,15,0,0,0,0,166,1,14
Stanley N'Soki,FRA,DF,Hoffenheim,Bundesliga,23,1999,14.3,796,762,33,18,1,8,1,15,0,0,0,0,652,1,7
Herculano Nabian,POR,MF,Empoli,Serie A,18,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nacho,ESP,DF,Real Madrid,La Liga,32,1990,18.2,1184,1072,112,32,0,5,14,76,0,0,0,0,1085,0,7
Nikolas Nartey,DEN,"DF,MF",Stuttgart,Bundesliga,22,2000,5.3,282,234,47,12,0,1,9,35,0,0,0,0,225,1,7
Juanjo Narváez,COL,"MF,FW",Valladolid,La Liga,27,1995,1.6,36,35,0,0,0,0,1,0,0,0,0,0,25,1,2
Matija Nastasić,SRB,DF,Mallorca,La Liga,29,1993,10.1,298,285,11,10,0,3,1,1,0,0,0,0,238,2,3
Roberto Navarro,ESP,"MF,FW",Real Sociedad,La Liga,20,2002,3.9,138,119,18,6,0,1,16,0,11,5,3,0,99,1,5
Jesús Navas,ESP,"DF,FW",Sevilla,La Liga,36,1985,22.0,1332,1128,196,20,2,17,135,176,0,0,0,0,1000,8,41
Keylor Navas,CRC,GK,Nott'ham Forest,Premier League,35,1986,17.0,534,312,217,66,0,0,0,0,0,0,0,0,306,5,0
Michel Ndary Adopo,FRA,"MF,DF",Torino,Serie A,22,2000,2.9,141,136,5,4,0,1,0,0,0,0,0,0,122,0,1
Youssouf Ndayishimiye,BDI,"MF,DF",Nice,Ligue 1,23,1998,6.3,374,364,9,8,1,0,2,1,0,0,0,0,337,1,2
Papa Ndiaga Yade,MTN,"DF,MF",Troyes,Ligue 1,22,2000,6.3,347,302,45,1,1,3,30,44,0,0,0,0,250,0,10
Wilfred Ndidi,NGA,MF,Leicester City,Premier League,25,1996,18.7,899,868,31,25,1,5,2,3,0,0,0,0,754,0,19
Tanguy Ndombele,FRA,MF,Napoli,Serie A,25,1996,9.0,574,562,12,8,1,0,1,2,0,0,0,0,504,0,13
Álvaro Negredo,ESP,FW,Cádiz,La Liga,36,1985,8.4,173,153,20,1,3,4,2,0,0,0,0,0,106,0,4
Reiss Nelson,ENG,FW,Arsenal,Premier League,22,1999,2.4,120,118,2,0,0,0,12,0,2,2,0,0,101,0,1
Ilija Nestorovski,MKD,"FW,MF",Udinese,Serie A,32,1990,7.1,163,153,9,0,6,1,0,0,0,0,0,0,116,1,6
Neto,BRA,GK,Bournemouth,Premier League,33,1989,26.5,833,513,319,88,0,1,0,0,0,0,0,0,521,1,0
Pedro Neto,POR,"FW,MF",Wolves,Premier League,22,2000,10.7,384,342,42,11,2,3,66,6,25,11,9,0,284,0,14
Luca Netz,GER,DF,Gladbach,Bundesliga,19,2003,7.8,348,286,61,9,1,0,6,48,4,3,0,0,279,1,9
Manuel Neuer,GER,GK,Bayern Munich,Bundesliga,36,1986,12.0,504,415,89,19,0,0,0,1,0,0,0,0,449,0,0
Florian Neuhaus,GER,MF,Gladbach,Bundesliga,25,1997,15.6,644,625,14,8,5,4,7,2,0,0,0,0,510,5,21
Rúben Neves,POR,MF,Wolves,Premier League,25,1997,33.5,2106,1945,153,115,7,24,53,11,21,3,16,0,1730,8,30
Neymar,BRA,"MF,FW",Paris S-G,Ligue 1,30,1992,17.2,1262,1147,106,33,25,8,54,12,52,26,8,0,1011,9,27
Jessic Ngankam,GER,"FW,MF",Hertha BSC,Bundesliga,22,2000,9.2,113,108,5,1,0,2,2,1,0,0,0,0,70,0,5
