Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA/90,SCAPassLive,SCAPassDead,SCATakeOns,SCAShots,SCAFoulsDrawn,SCADefAction,GCA,GCA/90,GCAPassLive,GCAPassDead,GCATakeOns,GCAShots,GCAFoulsDrawn,GCADefAction
Hong Hyunseok,KOR,MF,Gent,24,1999,17.5,85,4.85,65,16,2,0,1,1,13,0.74,10,2,1,0,0,0
Mounaim El Idrissy,FRA,"FW,MF",Kortrijk,24,1999,8.1,11,1.36,5,1,0,0,4,1,0,0.00,0,0,0,0,0,0
Marco Ilaimaharitra,MAD,MF,Charleroi,28,1995,23.7,59,2.49,48,7,2,1,1,0,2,0.08,2,0,0,0,0,0
George Ilenikhena,FRA,FW,Antwerp,16,2006,10.8,21,1.93,14,0,2,2,3,0,5,0.46,2,0,0,1,2,0
Joachim Imbrechts,SWE,GK,Union SG,21,2001,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ryotaro Ito,JPN,MF,Sint-Truiden,25,1998,19.8,79,3.99,63,4,4,4,4,0,6,0.30,5,0,0,1,0,0
Nordin Jackers,BEL,GK,Club Brugge,25,1997,2.9,1,0.34,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Vincent Janssen,NED,"FW,MF",Antwerp,29,1994,25.6,85,3.31,64,2,5,5,8,1,8,0.31,6,0,0,1,1,0
Wolke Janssens,BEL,DF,Sint-Truiden,28,1995,3.7,4,1.07,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Edisson Jordanov,BUL,"DF,MF",Westerlo,30,1993,6.5,10,1.53,9,1,0,0,0,0,1,0.15,1,0,0,0,0,0
Ferran Jutglà,ESP,FW,Club Brugge,24,1999,13.7,54,3.94,36,1,9,3,5,0,6,0.44,2,0,3,1,0,0
Elton Kabangu,BEL,"FW,MF",Union SG,25,1998,1.4,5,3.60,5,0,0,0,0,0,2,1.44,2,0,0,0,0,0
Abdoul Kader Yaméogo,CIV,DF,Club Brugge,18,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Abdelkahar Kadri,ALG,"MF,FW",Kortrijk,23,2000,25.4,115,4.53,72,18,10,5,8,2,5,0.20,3,1,0,0,1,0
Marco Kana,BEL,MF,Anderlecht,20,2002,0.2,1,4.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marco Kana,BEL,"MF,DF",Kortrijk,20,2002,14.5,10,0.69,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ismaël Kandouss,MAR,DF,Gent,25,1997,24.0,23,0.96,19,0,0,1,2,1,4,0.17,3,0,0,1,0,0
Wilfried Kanga,CIV,FW,Standard Liège,25,1998,25.7,40,1.56,28,0,3,5,4,0,6,0.23,4,0,1,0,1,0
Kings Kangwa,ZAM,MF,Kortrijk,24,1999,1.8,2,1.11,2,0,0,0,0,0,1,0.56,1,0,0,0,0,0
Hayao Kawabe,JPN,"MF,FW",Standard Liège,27,1995,21.5,61,2.84,35,18,1,5,2,0,7,0.33,4,3,0,0,0,0
Fatih Kaya,,FW,Sint-Truiden,23,1999,13.0,32,2.47,20,1,2,6,3,0,1,0.08,1,0,0,0,0,0
Joris Kayembe,COD,DF,Genk,28,1994,14.1,35,2.48,33,1,0,0,0,1,5,0.35,5,0,0,0,0,0
Emilio Kehrer,GER,"MF,DF",Cercle Brugge,21,2002,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Amadou Keita,GUI,"MF,FW",Eupen,21,2001,15.1,35,2.31,28,0,1,1,4,1,2,0.13,2,0,0,0,0,0
Mandela Keita,BEL,MF,OH Leuven,21,2002,0.7,1,1.43,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mandela Keita,BEL,MF,Antwerp,21,2002,16.5,28,1.70,25,0,1,0,0,2,3,0.18,2,0,0,0,0,1
Gyrano Kerk,SUR,"FW,MF",Antwerp,27,1995,9.8,20,2.04,14,0,1,5,0,0,2,0.20,1,0,0,1,0,0
Bilal El Khannouss,MAR,MF,Genk,19,2004,24.2,147,6.07,94,38,8,4,2,1,12,0.50,8,2,1,1,0,0
Sofian Kiyine,MAR,"MF,FW",OH Leuven,25,1997,3.2,5,1.59,5,0,0,0,0,0,1,0.32,1,0,0,0,0,0
Willian Klaus,BRA,DF,RWD Molenbeek,29,1994,13.8,3,0.22,2,0,0,1,0,0,1,0.07,1,0,0,0,0,0
Stefan Knežević,SUI,DF,Charleroi,26,1996,9.2,7,0.76,4,2,0,0,0,1,0,0.00,0,0,0,0,0,0
Hervé Koffi,BFA,GK,Charleroi,26,1996,26.0,1,0.04,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Aboubakary Koita,MTN,"MF,FW",Sint-Truiden,24,1998,25.3,132,5.23,63,10,29,9,17,4,12,0.48,4,0,4,3,1,0
Mory Konaté,GUI,"MF,DF",Mechelen,29,1993,13.5,14,1.03,13,0,0,1,0,0,1,0.07,1,0,0,0,0,0
Youssouf Koné,MLI,DF,RWD Molenbeek,28,1995,6.2,3,0.48,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jan Král,CZE,DF,Eupen,24,1999,9.0,11,1.22,11,0,0,0,0,0,1,0.11,1,0,0,0,0,0
Sven Kums,BEL,MF,Gent,35,1988,21.5,93,4.33,67,24,1,0,0,1,8,0.37,4,4,0,0,0,0
Bram Lagae,BEL,DF,Gent,19,2004,1.5,3,2.00,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Konstantinos Laifis,CYP,DF,Standard Liège,30,1993,18.7,15,0.80,15,0,0,0,0,0,2,0.11,2,0,0,0,0,0
Boris lambert,BEL,"MF,DF",Eupen,23,2000,15.8,21,1.33,17,0,3,0,0,1,1,0.06,1,0,0,0,0,0
Loïc Lapoussin,MAD,"DF,MF",Union SG,27,1996,23.0,88,3.82,69,3,9,6,1,0,10,0.43,5,0,2,3,0,0
Lion Lauberbach,GER,FW,Mechelen,25,1998,19.2,32,1.67,24,0,3,5,0,0,3,0.16,2,0,0,1,0,0
Dimitri Lavalée,BEL,DF,Mechelen,26,1997,2.1,1,0.48,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Florian Le Joncour,FRA,DF,RWD Molenbeek,28,1995,9.7,5,0.52,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Félix Lemaréchal,FRA,"MF,FW",Cercle Brugge,19,2003,17.4,90,5.19,56,16,6,5,4,3,6,0.35,3,2,0,1,0,0
Theo Leoni,BEL,MF,Anderlecht,23,2000,21.1,69,3.27,61,5,0,2,0,1,12,0.57,11,1,0,0,0,0
Fedde Leysen,BEL,DF,Union SG,20,2003,3.7,4,1.07,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Tobe Leysen,BEL,GK,OH Leuven,21,2002,16.0,4,0.25,3,1,0,0,0,0,1,0.06,1,0,0,0,0,0
Jonas Lietaert,BEL,"DF,MF",Cercle Brugge,19,2004,1.9,2,1.04,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Heinz Lindner,AUT,GK,Union SG,33,1990,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Justin Lonwijk,SUR,"MF,FW",Anderlecht,23,1999,0.5,1,2.14,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Senne Lynen,BEL,MF,Union SG,24,1999,2.0,9,4.50,5,4,0,0,0,0,0,0.00,0,0,0,0,0,0
Kevin Mac Allister,ARG,DF,Union SG,25,1997,21.0,30,1.43,20,4,1,3,0,2,1,0.05,1,0,0,0,0,0
Koki Machida,JPN,DF,Union SG,25,1997,22.2,33,1.49,24,3,0,2,2,2,1,0.05,1,0,0,0,0,0
Nicolas Madsen,DEN,MF,Westerlo,23,2000,23.5,104,4.43,69,30,1,2,2,0,5,0.21,5,0,0,0,0,0
Mathieu Maertens,BEL,"FW,MF",OH Leuven,28,1995,7.7,10,1.30,8,0,1,1,0,0,0,0.00,0,0,0,0,0,0
Gary Magnée,BEL,"DF,MF",Eupen,23,1999,21.8,70,3.22,38,19,6,4,2,1,8,0.37,4,2,0,2,0,0
Christ Makosso,CGO,DF,RWD Molenbeek,19,2004,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Yonas Malede,ISR,"FW,MF",Mechelen,23,1999,3.6,15,4.19,10,0,3,1,1,0,4,1.12,3,0,0,1,0,0
Kristiyan Malinov,BUL,MF,Kortrijk,29,1994,9.7,16,1.65,10,1,1,3,1,0,0,0.00,0,0,0,0,0,0
Mark Mampasi,UKR,DF,Kortrijk,20,2003,18.9,13,0.69,11,2,0,0,0,0,1,0.05,1,0,0,0,0,0
Damien Marcq,FRA,DF,Charleroi,34,1988,15.8,12,0.76,11,0,0,0,1,0,1,0.06,1,0,0,0,0,0
Théo Maréchal,NED,"MF,FW",Eupen,18,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Eliot Matazo,BEL,MF,Antwerp,21,2002,0.2,1,4.09,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Yusuke Matsuo,JPN,"MF,FW",Westerlo,26,1997,9.3,23,2.48,20,0,0,1,2,0,1,0.11,1,0,0,0,0,0
Youssef Maziz,FRA,"MF,FW",OH Leuven,25,1998,17.6,72,4.10,40,24,2,2,3,1,9,0.51,3,4,0,0,1,1
Dylan Mbayo,BEL,"FW,MF",Kortrijk,21,2001,5.0,12,2.41,6,0,4,0,1,1,0,0.00,0,0,0,0,0,0
Isaac Mbenza,BEL,"DF,FW",Charleroi,27,1996,17.5,54,3.08,28,20,4,1,1,0,5,0.29,1,3,0,0,1,0
Pathé Mboup,SEN,"MF,FW",RWD Molenbeek,19,2003,8.5,24,2.83,14,1,4,1,3,1,3,0.35,2,0,1,0,0,0
Mark McKenzie,USA,DF,Genk,24,1999,20.9,21,1.00,17,0,0,3,0,1,4,0.19,2,0,0,2,0,0
Dire Mebude,SCO,"MF,FW",Westerlo,19,2004,1.1,4,3.67,2,0,0,2,0,0,0,0.00,0,0,0,0,0,0
Brandon Mechele,BEL,DF,Club Brugge,30,1993,29.8,19,0.64,16,0,0,1,0,2,2,0.07,1,0,0,1,0,0
Nayel Mehssatou,CHI,"DF,MF",Kortrijk,21,2002,21.4,37,1.73,23,8,0,4,1,1,1,0.05,1,0,0,0,0,0
Bjorn Meijer,NED,DF,Club Brugge,20,2003,14.9,37,2.48,33,1,1,2,0,0,4,0.27,4,0,0,0,0,0
Hamza Mendyl,MAR,"DF,MF",OH Leuven,25,1997,16.7,35,2.09,23,3,5,3,1,0,7,0.42,4,1,2,0,0,0
Xavier Mercier,FRA,"MF,FW",RWD Molenbeek,34,1989,14.6,69,4.73,40,19,3,4,3,0,3,0.21,1,2,0,0,0,0
Billel Messaoudi,ALG,"DF,MF",Kortrijk,25,1997,0.3,1,3.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Senna Miangue,BEL,DF,Cercle Brugge,26,1997,8.0,17,2.13,10,6,0,1,0,0,0,0.00,0,0,0,0,0,0
Alex Mighten,ENG,MF,Kortrijk,21,2002,2.7,5,1.84,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Simon Mignolet,BEL,GK,Club Brugge,35,1988,27.1,3,0.11,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Florian Miguel,FRA,DF,OH Leuven,26,1996,18.5,16,0.87,12,3,0,0,1,0,1,0.05,0,1,0,0,0,0
Alan Minda,ECU,"FW,MF",Cercle Brugge,20,2003,16.8,52,3.10,28,1,15,7,1,0,8,0.48,3,0,3,2,0,0
Kento Misao,JPN,MF,OH Leuven,27,1996,7.3,14,1.92,9,0,1,1,1,2,2,0.27,2,0,0,0,0,0
Stefan Mitrović,SRB,DF,Gent,33,1990,5.2,1,0.19,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kevin Möhwald,GER,MF,Eupen,30,1993,15.0,32,2.13,26,4,0,0,1,1,1,0.07,1,0,0,0,0,0
Lars Montegnies,BEL,MF,Kortrijk,17,2005,1.9,1,0.52,1,0,0,0,0,0,1,0.52,1,0,0,0,0,0
Luca Monticelli,BEL,MF,Anderlecht,18,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Roméo Monticelli,BEL,DF,Charleroi,17,2005,1.3,2,1.53,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Ryota Morioka,JPN,MF,Charleroi,32,1991,10.1,18,1.79,12,1,0,3,2,0,3,0.30,1,0,0,1,1,0
Anthony Moris,LUX,GK,Union SG,33,1990,28.8,7,0.24,4,3,0,0,0,0,2,0.07,2,0,0,0,0,0
Kerim Mrabti,SWE,"MF,FW",Mechelen,29,1994,28.2,66,2.34,62,0,2,1,0,1,7,0.25,7,0,0,0,0,0
Suphanat Mueanta,THA,"FW,MF",OH Leuven,20,2002,1.6,6,3.80,6,0,0,0,0,0,1,0.63,1,0,0,0,0,0
Arbnor Muja,ALB,"FW,MF",Antwerp,24,1998,13.4,44,3.28,34,1,5,2,0,2,5,0.37,4,0,0,0,0,1
Ngal'Ayel Mukau,,MF,Mechelen,18,2004,12.8,7,0.55,6,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Romaine Mundle,ENG,"FW,MF",Standard Liège,20,2003,1.7,3,1.80,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Daniel Muñoz,COL,DF,Genk,27,1996,16.0,55,3.43,43,3,3,1,1,4,4,0.25,4,0,0,0,0,0
Moussa N'Diaye,SEN,DF,Anderlecht,21,2002,7.2,12,1.67,8,0,0,1,2,1,3,0.42,1,0,0,0,1,1
Ignace N'Dri,CIV,"FW,DF",OH Leuven,22,2000,5.6,29,5.15,15,0,9,0,4,1,3,0.53,1,0,1,0,1,0
Paul Nardi,FRA,GK,Gent,29,1994,10.0,1,0.10,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Flávio Nazinho,POR,"DF,FW",Cercle Brugge,20,2003,12.6,34,2.71,19,10,2,1,2,0,1,0.08,1,0,0,0,0,0
Roman Neustädter,RUS,DF,Westerlo,35,1988,23.3,14,0.60,13,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Pierre-Yves Ngawa,BEL,"DF,MF",OH Leuven,31,1992,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Julien Ngoy,BEL,"FW,MF",Mechelen,25,1997,1.5,2,1.29,1,0,0,0,1,0,1,0.65,0,0,0,0,1,0
Nathan Ngoy,BEL,DF,Standard Liège,20,2003,13.1,24,1.83,12,2,5,0,2,3,3,0.23,1,1,0,0,0,1
Casper Nielsen,DEN,MF,Club Brugge,29,1994,14.2,40,2.82,28,7,1,4,0,0,3,0.21,1,0,1,1,0,0
Bart Nieuwkoop,NED,DF,Union SG,27,1996,2.0,5,2.50,5,0,0,0,0,0,1,0.50,1,0,0,0,0,0
Gustaf Nilsson,SWE,FW,Union SG,26,1997,16.1,40,2.48,31,0,0,5,3,1,8,0.50,6,0,0,1,1,0
Ken Nkuba,BEL,"MF,DF",Charleroi,21,2002,1.7,6,3.44,3,0,1,0,2,0,0,0.00,0,0,0,0,0,0
Ken Nkuba,BEL,"DF,FW",Genk,21,2002,0.5,4,8.37,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Lucas Noubi,BEL,DF,Standard Liège,18,2005,11.8,13,1.10,12,0,0,0,0,1,2,0.17,2,0,0,0,0,0
Nachon Nsingi,BEL,"FW,MF",OH Leuven,22,2001,13.5,34,2.53,25,0,2,3,3,1,5,0.37,4,0,0,1,0,0
Mitchy Ntelo,BEL,"FW,DF",Charleroi,22,2001,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Isaac Nuhu,GHA,"FW,MF",Eupen,21,2002,25.3,68,2.69,39,5,4,10,6,4,6,0.24,5,0,0,1,0,0
Manaf Nurudeen,GHA,GK,Eupen,24,1999,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Antonio Nusa,NOR,"FW,MF",Club Brugge,18,2005,11.2,59,5.26,40,2,9,4,3,1,10,0.89,6,0,4,0,0,0
Aiden O'Neill,AUS,MF,Standard Liège,25,1998,16.7,20,1.20,16,0,0,0,2,2,2,0.12,2,0,0,0,0,0
Denis Odoi,GHA,"DF,MF",Club Brugge,35,1988,6.4,7,1.09,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ryoya Ogawa,JPN,"DF,MF",Sint-Truiden,26,1996,2.2,9,4.07,9,0,0,0,0,0,2,0.90,2,0,0,0,0,0
Noah Ohio,NED,FW,Standard Liège,20,2003,3.5,8,2.26,6,0,1,1,0,0,0,0.00,0,0,0,0,0,0
Sheyi Ojo,ENG,"DF,FW",Kortrijk,26,1997,17.1,40,2.34,29,0,1,5,5,0,1,0.06,1,0,0,0,0,0
Shinji Okazaki,JPN,"FW,MF",Sint-Truiden,37,1986,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kazeem Olaigbe,BEL,"FW,MF",Cercle Brugge,20,2003,6.7,38,5.63,25,0,5,5,2,1,2,0.30,0,0,2,0,0,0
Jacob Ondrejka,SWE,"FW,MF",Antwerp,20,2002,7.7,36,4.69,14,13,2,3,3,1,4,0.52,2,0,1,0,1,0
Raphael Onyedika,NGA,MF,Club Brugge,22,2001,17.6,21,1.20,18,1,0,2,0,0,2,0.11,1,0,0,1,0,0
Nathan Opoku,GHA,FW,OH Leuven,22,2001,9.1,25,2.76,21,0,1,1,2,0,3,0.33,1,0,0,0,2,0
Raul Oprut,ROU,DF,Kortrijk,25,1998,1.4,1,0.70,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Gift Orban,NGA,"FW,MF",Gent,21,2002,9.2,25,2.71,17,0,2,5,0,1,3,0.32,3,0,0,0,0,0
Joel Ordóñez,ECU,DF,Club Brugge,19,2004,5.2,2,0.38,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Zakaria El Ouahdi,MAR,DF,Genk,21,2001,11.8,24,2.03,18,1,4,1,0,0,2,0.17,2,0,0,0,0,0
Zakaria El Ouahdi,MAR,DF,RWD Molenbeek,21,2001,4.8,10,2.10,8,0,1,0,1,0,0,0.00,0,0,0,0,0,0
Aziz Ouattara,CIV,MF,Genk,22,2001,3.2,4,1.26,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kader Ouattara,BFA,"FW,MF",Cercle Brugge,18,2005,0.5,1,2.05,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Luca Oyen,BEL,"FW,MF",Genk,20,2003,7.1,19,2.69,18,0,1,0,0,0,2,0.28,2,0,0,0,0,0
Rune Paeshuyse,BEL,DF,Eupen,21,2002,25.2,12,0.48,11,0,0,1,0,0,1,0.04,1,0,0,0,0,0
Joseph Paintsil,GHA,FW,Genk,25,1998,19.8,91,4.60,56,8,10,13,4,0,11,0.56,6,0,2,3,0,0
Victor Pálsson,ISL,DF,Eupen,32,1991,30.0,15,0.50,13,1,1,0,0,0,0,0.00,0,0,0,0,0,0
Miloš Pantović,SRB,"MF,FW",Eupen,27,1996,14.3,32,2.24,27,4,1,0,0,0,2,0.14,2,0,0,0,0,0
Jonathan Panzo,ENG,DF,Standard Liège,22,2000,2.4,4,1.64,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Louis Patris,BEL,DF,Anderlecht,22,2001,10.4,20,1.93,17,1,1,0,0,1,2,0.19,2,0,0,0,0,0
Pierre Patron,FRA,GK,Charleroi,25,1997,4.0,1,0.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Shayne Pattynama,IDN,DF,Eupen,24,1998,0.5,1,2.20,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Pietro Perdichizzi,BEL,DF,Westerlo,30,1992,6.0,7,1.18,6,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Stipe Perica,CRO,"FW,MF",Standard Liège,28,1995,1.0,4,3.79,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jérémy Pétris,FRA,DF,Charleroi,25,1998,7.0,13,1.86,7,3,1,0,2,0,1,0.14,1,0,0,0,0,0
Patrick Pflücke,GER,"FW,DF",Mechelen,26,1996,12.9,55,4.26,47,5,1,1,1,0,5,0.39,3,1,0,0,1,0
Del Piage,BRA,MF,RWD Molenbeek,23,2000,0.7,1,1.43,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Arthur Piedfort,BEL,"MF,DF",Westerlo,18,2005,16.3,26,1.60,21,0,0,2,3,0,3,0.18,2,0,0,0,1,0
Lucas Pirard,BEL,GK,Kortrijk,28,1995,9.0,2,0.22,2,0,0,0,0,0,2,0.22,2,0,0,0,0,0
Ewoud Pletinckx,BEL,DF,OH Leuven,22,2000,30.0,19,0.63,13,2,0,3,0,1,2,0.07,2,0,0,0,0,0
Boris Popović,SRB,DF,Cercle Brugge,23,2000,22.2,19,0.86,15,0,0,3,1,0,3,0.14,2,0,0,1,0,0
Ángelo Preciado,ECU,"DF,FW",Genk,25,1998,0.7,3,4.43,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Maxence Prevot,FRA,GK,OH Leuven,26,1997,11.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Isaac Price,NIR,"MF,DF",Standard Liège,19,2003,18.4,50,2.72,31,7,5,4,3,0,4,0.22,4,0,0,0,0,0
Cameron Puertas,SUI,MF,Union SG,24,1998,26.9,158,5.89,79,40,14,12,11,2,23,0.86,13,5,1,0,3,1
Abdoul Rachid Ayinde,BFA,"DF,MF",Gent,18,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Aleksandar Radovanović,SRB,DF,Kortrijk,29,1993,10.9,2,0.18,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Toon Raemaekers,BEL,"DF,MF",Mechelen,22,2000,1.3,1,0.73,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Benito Raman,BEL,FW,Anderlecht,28,1994,3.1,13,4.22,10,0,1,2,0,0,0,0.00,0,0,0,0,0,0
Mathias Rasmussen,NOR,MF,Union SG,25,1997,17.5,60,3.42,41,14,0,2,0,3,5,0.29,3,1,0,0,0,1
Christiaan Ravych,BEL,DF,Cercle Brugge,21,2002,11.9,15,1.26,9,0,0,0,4,2,2,0.17,2,0,0,0,0,0
Jeff Reine-Adélaïde,FRA,MF,RWD Molenbeek,25,1998,15.2,47,3.09,40,3,3,1,0,0,6,0.40,6,0,0,0,0,0
Bryan Reynolds,USA,DF,Westerlo,22,2001,26.2,52,1.99,43,0,4,2,3,0,8,0.31,5,0,1,0,2,0
Federico Ricca,URU,DF,OH Leuven,28,1994,16.5,14,0.85,13,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Rikelmi,BRA,"MF,FW",RWD Molenbeek,21,2001,3.0,7,2.32,5,0,2,0,0,0,2,0.66,2,0,0,0,0,0
Mats Rits,BEL,MF,Anderlecht,30,1993,23.7,42,1.77,40,0,0,0,1,1,3,0.13,3,0,0,0,0,0
Mats Rits,BEL,MF,Club Brugge,30,1993,0.9,4,4.62,1,2,0,0,0,1,0,0.00,0,0,0,0,0,0
Kevin Rodríguez,ECU,FW,Union SG,23,2000,4.9,21,4.27,11,0,4,2,4,0,5,1.02,2,0,1,1,1,0
Davy Roef,BEL,GK,Gent,29,1994,12.0,1,0.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Žan Rogelj,SVN,"DF,MF",Charleroi,23,1999,23.2,54,2.33,43,7,2,1,1,0,3,0.13,1,2,0,0,0,0
Tuur Rommens,BEL,DF,Westerlo,20,2003,10.5,11,1.05,10,0,1,0,0,0,4,0.38,3,0,1,0,0,0
Franco Russo,ARG,DF,OH Leuven,28,1994,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kyriani Sabbe,BEL,DF,Club Brugge,18,2005,6.3,22,3.52,19,2,1,0,0,0,5,0.80,5,0,0,0,0,0
Mujaid Sadick,ESP,DF,Genk,23,2000,16.0,5,0.31,5,0,0,0,0,0,1,0.06,1,0,0,0,0,0
Noah Sadiki,COD,MF,Union SG,18,2004,12.7,32,2.51,26,0,2,1,2,1,3,0.24,3,0,0,0,0,0
Richie Sagrado,BEL,"DF,MF",OH Leuven,19,2004,18.9,29,1.53,21,3,0,1,3,1,2,0.11,2,0,0,0,0,0
Hakim Sahabo,RWA,MF,Standard Liège,18,2005,5.3,9,1.72,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marsoni Sambu,ANG,DF,RWD Molenbeek,27,1996,11.7,20,1.71,12,1,5,0,0,2,2,0.17,2,0,0,0,0,0
Matisse Samoise,BEL,DF,Gent,21,2001,25.9,63,2.44,47,3,3,3,7,0,6,0.23,2,1,0,1,2,0
Philipe Sampaio,BRA,DF,RWD Molenbeek,28,1994,4.5,1,0.22,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Killian Sardella,BEL,DF,Anderlecht,21,2002,22.0,33,1.50,23,4,2,2,2,0,4,0.18,4,0,0,0,0,0
Mamadou Sarr,FRA,"MF,DF",RWD Molenbeek,17,2005,6.0,5,0.83,4,0,1,0,0,0,1,0.17,1,0,0,0,0,0
Allahyar Sayyadmanesh,IRN,"FW,MF",Westerlo,22,2001,4.3,11,2.55,5,0,2,3,1,0,0,0.00,0,0,0,0,0,0
Joël Schingtienne,BEL,DF,OH Leuven,20,2002,21.7,16,0.74,12,0,3,0,1,0,0,0.00,0,0,0,0,0,0
Kasper Schmeichel,DEN,GK,Anderlecht,36,1986,23.0,3,0.13,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Daniel Schmidt,JPN,GK,Gent,31,1992,8.0,1,0.12,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Daniel Schmidt,JPN,GK,Sint-Truiden,31,1992,4.0,1,0.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rob Schoofs,BEL,MF,Mechelen,29,1994,27.0,106,3.93,88,2,4,8,2,2,12,0.44,10,0,0,2,0,0
Siebe Schrijvers,BEL,MF,OH Leuven,27,1996,27.4,74,2.70,53,11,3,2,4,1,5,0.18,4,0,0,0,1,0
Christopher Scott,GER,MF,Antwerp,21,2002,0.1,1,8.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Djiby Seck,SEN,"FW,MF",Kortrijk,19,2004,0.6,4,6.32,2,0,1,1,0,0,0,0.00,0,0,0,0,0,0
Luis Segovia,ECU,DF,RWD Molenbeek,25,1997,11.3,8,0.71,8,0,0,0,0,0,1,0.09,1,0,0,0,0,0
Matias Segovia,PAR,"FW,MF",RWD Molenbeek,20,2003,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jordan Semedo,FRA,DF,Cercle Brugge,20,2003,5.4,11,2.02,7,1,0,1,2,0,1,0.18,0,0,0,0,1,0
Raz Shlomo,ISR,"MF,DF",OH Leuven,23,1999,5.8,4,0.69,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Florent da Silva,FRA,MF,RWD Molenbeek,20,2003,5.6,12,2.15,7,4,0,0,0,1,0,0.00,0,0,0,0,0,0
João Silva,POR,DF,Kortrijk,24,1999,28.5,10,0.35,9,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Leonardo da Silva Lopes,POR,"MF,DF",Cercle Brugge,24,1998,19.8,54,2.73,40,0,0,7,7,0,4,0.20,3,0,0,1,0,0
Hugo Siquet,BEL,DF,Cercle Brugge,21,2002,18.0,64,3.56,27,31,1,2,3,0,6,0.33,5,1,0,0,0,0
Abdoulaye Sissako,FRA,MF,Kortrijk,25,1998,21.0,25,1.19,24,0,0,0,0,1,2,0.10,2,0,0,0,0,0
