Player,Nation,Pos,Squad,Age,Born,90s,Goals,Shots,SoT,SoT%,Shots/90,SoT/90,Goals/Shots,Goals/SoT,AvgDist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
Denilson,BRA,MF,Cuiabá,23-208,2001,17.4,0,20,5,25.0,1.15,0.29,0.00,0.00,24.6,1,0,0,0.8,0.8,0.04,-0.8,-0.8
Derek,BRA,FW,Atl Goianiense,26-320,1997,5.2,1,14,3,21.4,2.70,0.58,0.07,0.33,14.2,0,0,0,1.5,1.5,0.11,-0.5,-0.5
Deyverson,BRA,FW,Atlético Mineiro,33-162,1991,6.0,2,6,3,50.0,0.99,0.50,0.33,0.67,11.6,0,0,1,1.9,1.0,0.17,+0.1,+1.0
Deyverson,BRA,FW,Cuiabá,33-162,1991,2.4,1,5,3,60.0,2.05,1.23,0.20,0.33,15.2,0,0,0,0.9,0.9,0.18,+0.1,+0.1
Lucas Di Yorio,ARG,FW,Ath Paranaense,27-330,1996,8.1,3,18,7,38.9,2.23,0.87,0.17,0.43,11.1,0,0,0,3.1,3.1,0.18,-0.1,-0.1
Matheus Dias,BRA,"FW,MF",Internacional,27-253,1997,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lautaro Díaz,ARG,FW,Cruzeiro,26-149,1998,6.6,1,9,4,44.4,1.37,0.61,0.11,0.25,14.7,0,0,0,0.7,0.7,0.07,+0.3,+0.3
Diego,BRA,DF,São Paulo,25-088,1999,9.9,0,4,2,50.0,0.40,0.20,0.00,0.00,10.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Dodi,BRA,MF,Grêmio,28-183,1996,20.2,0,11,2,18.2,0.54,0.10,0.00,0.00,25.4,0,0,0,0.6,0.6,0.06,-0.6,-0.6
Maxime Dominguez,SUI,"FW,MF",Vasco da Gama,28-259,1996,0.7,0,1,0,0.0,1.50,0.00,0.00,,29.5,0,0,0,0.0,0.0,0.02,0.0,0.0
Matheus Donelli,BRA,GK,Corinthians,22-153,2002,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Thiago dos Santos,BRA,DF,Fluminense,35-042,1989,14.9,0,9,4,44.4,0.60,0.27,0.00,0.00,11.6,0,0,0,0.9,0.9,0.10,-0.9,-0.9
Lucca Drummond,BRA,FW,Internacional,20-279,2004,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
David Duarte,BRA,DF,Bahia,29-267,1995,0.8,1,1,1,100.0,1.20,1.20,1.00,1.00,5.6,0,0,0,0.1,0.1,0.15,+0.9,+0.9
Dudu,BRA,MF,Vitória,25-134,1999,3.3,0,1,0,0.0,0.30,0.00,0.00,,21.1,0,0,0,0.1,0.1,0.09,-0.1,-0.1
Dudu,BRA,"FW,MF",Palmeiras,32-284,1992,3.7,0,9,5,55.6,2.46,1.37,0.00,0.00,18.8,0,0,0,1.0,1.0,0.11,-1.0,-1.0
Edenílson,BRA,"MF,FW",Grêmio,34-304,1989,11.3,1,15,9,60.0,1.33,0.80,0.07,0.11,18.9,2,0,0,1.9,1.9,0.13,-0.9,-0.9
Éder,ITA,FW,Criciúma,37-337,1986,8.5,0,14,4,28.6,1.65,0.47,0.00,0.00,21.2,2,0,0,1.1,1.1,0.08,-1.1,-1.1
EDU,BRA,DF,Vitória,24-123,2000,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Carlos Eduardo,BRA,"FW,MF",Vitória,28-007,1996,5.1,0,12,3,25.0,2.37,0.59,0.00,0.00,21.5,0,0,0,0.7,0.7,0.06,-0.7,-0.7
Carlos Eduardo,BRA,"FW,MF",Atlético Mineiro,20-146,2004,11.2,3,16,7,43.8,1.43,0.62,0.19,0.43,12.1,0,0,0,1.9,1.9,0.12,+1.1,+1.1
Carlos Eduardo,BRA,"FW,MF",Botafogo (RJ),35-000,1989,6.8,2,8,5,62.5,1.17,0.73,0.25,0.40,20.9,1,0,1,1.5,0.7,0.08,+0.5,+1.3
Alysson Edward,BRA,"MF,FW",Grêmio,18-165,2006,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Eli,BRA,FW,Atl Goianiense,20-208,2004,0.2,0,1,1,100.0,6.43,6.43,0.00,0.00,16.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Kauã Elias,BRA,FW,Fluminense,18-203,2006,10.4,5,25,15,60.0,2.40,1.44,0.20,0.33,15.3,0,0,0,3.8,3.8,0.15,+1.2,+1.2
Rafael Elias,BRA,FW,Cruzeiro,25-188,1999,1.1,1,4,2,50.0,3.50,1.75,0.25,0.50,9.6,0,0,0,0.6,0.6,0.14,+0.4,+0.4
Eliédson,BRA,MF,Criciúma,21-214,2003,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rodrigo Ely,BRA,DF,Grêmio,30-349,1993,13.9,1,16,6,37.5,1.15,0.43,0.06,0.17,11.9,0,0,0,0.9,0.9,0.06,+0.1,+0.1
Emersonn,BRA,"FW,MF",Ath Paranaense,20-093,2004,1.8,0,5,1,20.0,2.80,0.56,0.00,0.00,17.8,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Leandro Emmanuel Martínez,ARG,"MF,FW",Fortaleza,30-135,1994,5.8,0,8,1,12.5,1.38,0.17,0.00,0.00,19.1,0,0,0,0.5,0.5,0.07,-0.5,-0.5
Alan Empereur,BRA,DF,Cuiabá,30-221,1994,23.8,0,11,1,9.1,0.46,0.04,0.00,0.00,15.7,0,0,0,0.5,0.5,0.04,-0.5,-0.5
Endrick,BRA,"MF,FW",Palmeiras,18-088,2006,5.0,0,13,2,15.4,2.58,0.40,0.00,0.00,22.8,0,0,0,1.1,1.1,0.08,-1.1,-1.1
Erick,BRA,"MF,DF",Ath Paranaense,26-338,1997,20.9,1,31,7,22.6,1.48,0.33,0.03,0.14,16.3,0,0,0,2.6,2.6,0.08,-1.6,-1.6
Erick,BRA,"FW,MF",São Paulo,26-312,1997,5.7,1,11,3,27.3,1.93,0.53,0.09,0.33,19.9,0,0,0,0.6,0.6,0.05,+0.4,+0.4
Erick,BRA,FW,Juventude,27-288,1997,19.1,3,27,16,59.3,1.41,0.84,0.11,0.19,16.4,0,0,0,3.3,3.3,0.12,-0.3,-0.3
Esquerdinha,BRA,"DF,FW",Fluminense,18-232,2006,1.4,0,2,0,0.0,1.41,0.00,0.00,,20.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Lucas Esquivel,ARG,DF,Ath Paranaense,23-003,2001,20.6,0,15,3,20.0,0.73,0.15,0.00,0.00,28.4,2,0,0,0.5,0.5,0.03,-0.5,-0.5
Estevão,BRA,FW,Palmeiras,18-176,2006,15.7,9,57,23,40.4,3.62,1.46,0.12,0.30,20.0,2,2,2,6.1,4.5,0.08,+2.9,+2.5
Lucas Esteves,BRA,"DF,MF",Vitória,24-115,2000,24.6,1,22,4,18.2,0.90,0.16,0.05,0.25,21.8,4,0,0,1.3,1.3,0.06,-0.3,-0.3
Guilherme Estrella,BRA,MF,Vasco da Gama,19-178,2005,1.6,1,3,1,33.3,1.85,0.62,0.33,1.00,16.1,0,0,0,0.4,0.4,0.13,+0.6,+0.6
Oscar Estupiñan,COL,"FW,MF",Bahia,27-293,1996,2.8,3,13,8,61.5,4.64,2.86,0.23,0.38,11.2,0,0,0,3.4,3.4,0.26,-0.4,-0.4
Lucas Evangelista,BRA,MF,Red Bull Bragantino,29-164,1995,19.7,2,31,7,22.6,1.57,0.35,0.06,0.29,21.7,1,0,0,2.2,2.2,0.07,-0.2,-0.2
Everaldo,BRA,"MF,FW",Vitória,30-142,1994,2.4,1,3,2,66.7,1.26,0.84,0.33,0.50,16.8,0,0,0,0.3,0.3,0.10,+0.7,+0.7
Éverson,BRA,GK,Atlético Mineiro,34-087,1990,17.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Everton,BRA,"FW,MF",Grêmio,27-214,1997,5.1,0,7,2,28.6,1.38,0.39,0.00,0.00,27.4,3,0,0,0.2,0.2,0.03,-0.2,-0.2
Everton,BRA,FW,Red Bull Bragantino,22-236,2002,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Evertton,BRA,MF,Flamengo,21-232,2003,2.0,1,4,2,50.0,2.00,1.00,0.25,0.50,16.6,0,0,0,0.6,0.6,0.15,+0.4,+0.4
Ewerton,BRA,"DF,FW",Juventude,23-342,2000,7.8,1,12,6,50.0,1.54,0.77,0.08,0.17,22.6,1,0,0,0.7,0.7,0.06,+0.3,+0.3
Fabiano,BRA,DF,Botafogo (RJ),18-185,2006,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Bruno Fabiano Alves,BRA,DF,Cuiabá,33-184,1991,13.4,1,8,4,50.0,0.60,0.30,0.13,0.25,16.7,0,0,0,0.7,0.7,0.09,+0.3,+0.3
Fabinho,BRA,MF,Palmeiras,22-191,2002,5.4,1,6,2,33.3,1.10,0.37,0.17,0.50,16.6,0,0,0,0.3,0.3,0.04,+0.7,+0.7
Fábio,BRA,GK,Fluminense,44-017,1980,28.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Fábio,BRA,DF,Grêmio,34-100,1990,7.5,0,5,0,0.0,0.66,0.00,0.00,,15.0,0,0,0,0.4,0.4,0.08,-0.4,-0.4
Fabrício,BRA,GK,Internacional,38-284,1986,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Fabrício,BRA,GK,Red Bull Bragantino,24-124,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Fagner,BRA,DF,Corinthians,35-128,1989,9.1,0,4,1,25.0,0.44,0.11,0.00,0.00,25.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Rodrigo Fagundes,BRA,DF,Criciúma,37-221,1987,24.0,2,14,6,42.9,0.58,0.25,0.14,0.33,14.4,0,0,0,1.1,1.1,0.08,+0.9,+0.9
Luiz Felipe,BRA,DF,Atl Goianiense,31-038,1993,9.1,1,6,2,33.3,0.66,0.22,0.17,0.50,8.5,0,0,0,0.9,0.9,0.15,+0.1,+0.1
Marcos Felipe,BRA,GK,Bahia,28-187,1996,29.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lucas Fernandes,BRA,"MF,FW",Cuiabá,27-027,1997,9.1,1,13,7,53.8,1.43,0.77,0.08,0.14,26.6,0,0,0,0.7,0.7,0.06,+0.3,+0.3
Matheus Fernandes,BRA,MF,Red Bull Bragantino,26-109,1998,5.4,1,11,3,27.3,2.05,0.56,0.09,0.33,24.9,0,0,0,0.5,0.5,0.05,+0.5,+0.5
Nathan Fernandes,BRA,"FW,MF",Grêmio,19-244,2005,5.5,0,9,2,22.2,1.64,0.36,0.00,0.00,16.9,0,0,0,1.5,1.5,0.16,-1.5,-1.5
Gatito Fernández,PAR,GK,Botafogo (RJ),36-202,1988,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Fernandinho,BRA,MF,Ath Paranaense,39-166,1985,15.2,2,15,8,53.3,0.99,0.53,0.07,0.13,28.9,2,1,1,1.4,0.6,0.04,+0.6,+0.4
Fernando,BRA,DF,Ath Paranaense,25-033,1999,6.3,0,1,0,0.0,0.16,0.00,0.00,,24.3,0,0,0,0.0,0.0,0.03,0.0,0.0
Fernando,BRA,"MF,DF",Internacional,37-084,1987,14.3,1,7,1,14.3,0.49,0.07,0.14,1.00,15.7,0,0,0,0.4,0.4,0.06,+0.6,+0.6
Luiz Fernando,BRA,"FW,MF",Atl Goianiense,28-001,1996,23.2,6,48,15,31.3,2.07,0.65,0.13,0.40,18.4,0,0,0,4.1,4.1,0.09,+1.9,+1.9
Nahuel Ferraresi,VEN,DF,São Paulo,25-333,1998,10.0,1,8,2,25.0,0.80,0.20,0.13,0.50,15.1,0,0,0,0.4,0.4,0.05,+0.6,+0.6
Ferreira,BRA,"FW,MF",São Paulo,26-291,1997,9.5,5,24,9,37.5,2.52,0.95,0.21,0.56,16.4,1,0,0,2.8,2.8,0.12,+2.2,+2.2
Jean Carlos Alves Ferreira,BRA,"MF,FW",Atl Goianiense,19-162,2005,0.1,0,1,1,100.0,10.00,10.00,0.00,0.00,18.4,0,0,0,0.6,0.6,0.55,-0.6,-0.6
Tobias Figueiredo,POR,DF,Criciúma,30-258,1994,15.1,1,5,2,40.0,0.33,0.13,0.20,0.50,11.4,0,0,0,0.3,0.3,0.05,+0.7,+0.7
Filipinho,BRA,MF,Ath Paranaense,22-365,2001,2.0,0,3,1,33.3,1.50,0.50,0.00,0.00,18.2,0,0,0,0.3,0.3,0.09,-0.3,-0.3
Alan Franco,ECU,MF,Atlético Mineiro,26-057,1998,15.1,0,12,2,16.7,0.79,0.13,0.00,0.00,19.3,0,0,0,1.0,1.0,0.08,-1.0,-1.0
Alan Franco,ARG,DF,São Paulo,28-006,1996,16.5,0,11,0,0.0,0.67,0.00,0.00,,9.8,0,0,0,0.9,0.9,0.08,-0.9,-0.9
Gonzalo Freitas,URU,MF,Atl Goianiense,33-015,1991,6.9,0,14,5,35.7,2.03,0.73,0.00,0.00,21.4,0,0,0,0.4,0.4,0.03,-0.4,-0.4
Lucas Freitas,BRA,DF,Juventude,23-271,2001,7.3,0,3,0,0.0,0.41,0.00,0.00,,12.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Marlon Freitas,BRA,MF,Botafogo (RJ),29-204,1995,19.4,0,16,4,25.0,0.82,0.21,0.00,0.00,23.1,0,0,0,0.9,0.9,0.06,-0.9,-0.9
Bruno Fuchs,BRA,DF,Atlético Mineiro,25-199,1999,18.6,0,3,1,33.3,0.16,0.05,0.00,0.00,14.5,0,0,0,0.6,0.6,0.19,-0.6,-0.6
Gabriel Fuentes,COL,DF,Fluminense,27-251,1997,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gabriel,BRA,DF,Bahia,23-164,2001,27.0,0,17,6,35.3,0.63,0.22,0.00,0.00,12.7,0,0,0,0.9,0.9,0.05,-0.9,-0.9
Gabriel,BRA,MF,Ath Paranaense,32-099,1992,11.0,1,8,2,25.0,0.72,0.18,0.13,0.50,24.5,0,0,0,0.3,0.3,0.04,+0.7,+0.7
Gabriel,BRA,MF,Fluminense,31-029,1993,2.6,0,3,1,33.3,1.14,0.38,0.00,0.00,21.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Gabriel,BRA,GK,Juventude,32-020,1992,25.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marquinhos Gabriel,BRA,MF,Criciúma,34-088,1990,10.4,0,16,4,25.0,1.53,0.38,0.00,0.00,23.9,0,0,0,0.5,0.5,0.03,-0.5,-0.5
Zé Gabriel,BRA,MF,Vasco da Gama,25-270,1999,5.1,0,7,2,28.6,1.38,0.39,0.00,0.00,21.1,0,0,0,0.8,0.8,0.12,-0.8,-0.8
Pablo Galdames Millán,CHI,MF,Vasco da Gama,27-292,1996,8.7,0,6,2,33.3,0.69,0.23,0.00,0.00,30.9,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Giuliano Galoppo,ARG,MF,São Paulo,25-121,1999,4.3,0,11,4,36.4,2.53,0.92,0.00,0.00,18.7,0,0,0,0.8,0.8,0.08,-0.8,-0.8
Léo Gamalho,BRA,FW,Vitória,38-261,1986,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mateo Gamarra,PAR,DF,Ath Paranaense,23-363,2000,13.3,0,20,6,30.0,1.51,0.45,0.00,0.00,18.8,1,0,0,1.3,1.3,0.07,-1.3,-1.3
Ganso,BRA,MF,Fluminense,35-005,1989,19.7,3,12,8,66.7,0.61,0.41,0.25,0.38,22.2,3,0,0,1.6,1.6,0.14,+1.4,+1.4
García,BRA,"MF,FW",Palmeiras,22-287,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Luan Garcia,BRA,DF,Palmeiras,31-160,1993,2.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rodrigo Garro,ARG,"MF,FW",Corinthians,26-287,1998,25.3,5,52,23,44.2,2.05,0.91,0.08,0.17,24.7,10,1,1,4.4,3.6,0.07,+0.6,+0.4
Wesley Gasolina,BRA,"DF,MF",Cruzeiro,24-218,2000,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Pedro Geromel,BRA,DF,Grêmio,39-026,1985,6.0,0,5,1,20.0,0.83,0.17,0.00,0.00,11.0,0,0,0,0.4,0.4,0.07,-0.4,-0.4
Gerson,BRA,"MF,FW",Flamengo,27-150,1997,22.3,3,31,11,35.5,1.39,0.49,0.10,0.27,19.3,0,0,0,1.8,1.8,0.06,+1.2,+1.2
Agustín Giay,ARG,DF,Palmeiras,20-275,2004,5.5,0,5,2,40.0,0.91,0.36,0.00,0.00,24.7,0,0,0,0.5,0.5,0.09,-0.5,-0.5
Gilberto,BRA,DF,Bahia,31-224,1993,10.3,1,9,3,33.3,0.87,0.29,0.11,0.33,20.6,0,0,0,1.2,1.2,0.14,-0.2,-0.2
Gilberto,BRA,FW,Juventude,35-134,1989,9.7,1,25,8,32.0,2.58,0.83,0.04,0.13,16.8,2,0,0,2.7,2.7,0.11,-1.7,-1.7
Luciano Giménez,ARG,"FW,MF",Cuiabá,24-242,2000,0.8,0,2,0,0.0,2.47,0.00,0.00,,15.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Giovane,BRA,"FW,MF",Corinthians,20-328,2003,3.0,1,17,4,23.5,5.58,1.31,0.06,0.25,18.3,0,0,0,1.0,1.0,0.06,0.0,0.0
Leonardo Godoy,ARG,DF,Ath Paranaense,29-172,1995,11.9,1,8,1,12.5,0.67,0.08,0.13,1.00,16.3,0,0,0,0.4,0.4,0.06,+0.6,+0.6
Davi Goes,BRA,MF,Juventude,19-117,2005,0.6,0,2,0,0.0,3.27,0.00,0.00,,27.5,0,0,0,0.0,0.0,0.02,0.0,0.0
Bruno Gomes,BRA,"DF,MF",Internacional,23-196,2001,15.0,1,13,4,30.8,0.87,0.27,0.08,0.25,25.6,0,0,0,0.5,0.5,0.04,+0.5,+0.5
Igor Gomes,BRA,MF,Atlético Mineiro,25-214,1999,12.2,1,12,3,25.0,0.98,0.25,0.00,0.00,22.7,1,1,1,2.1,1.3,0.11,-1.1,-1.3
Igor Gomes,BRA,DF,Internacional,23-225,2001,7.6,1,5,1,20.0,0.65,0.13,0.20,1.00,16.5,0,0,0,0.3,0.3,0.05,+0.7,+0.7
William Gomes,BRA,"FW,MF",São Paulo,18-216,2006,3.9,2,15,7,46.7,3.88,1.81,0.13,0.29,17.8,0,0,0,1.0,1.0,0.07,+1.0,+1.0
Gustavo Gómez,PAR,DF,Palmeiras,31-164,1993,19.0,1,19,2,10.5,1.00,0.11,0.00,0.00,11.6,0,1,1,2.1,1.4,0.07,-1.1,-1.4
Diego Gonçalves,BRA,"FW,MF",Juventude,30-087,1994,1.5,1,3,1,33.3,1.99,0.66,0.33,1.00,16.2,0,0,0,0.1,0.1,0.04,+0.9,+0.9
Mateus Gonçalves Martins,BRA,"MF,FW",Vitória,30-019,1994,2.3,0,3,1,33.3,1.29,0.43,0.00,0.00,20.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Matheus Gonçalves,BRA,"FW,MF",Flamengo,19-060,2005,4.1,1,13,4,30.8,3.20,0.98,0.08,0.25,19.4,0,0,0,0.5,0.5,0.04,+0.5,+0.5
Yony González,COL,"FW,MF",Atl Goianiense,30-098,1994,3.0,0,5,1,20.0,1.69,0.34,0.00,0.00,14.0,0,0,0,0.3,0.3,0.06,-0.3,-0.3
Gregore,BRA,MF,Botafogo (RJ),30-229,1994,15.9,0,12,4,33.3,0.75,0.25,0.00,0.00,17.3,0,0,0,0.4,0.4,0.03,-0.4,-0.4
Guga,BRA,DF,Fluminense,26-049,1998,2.9,0,1,0,0.0,0.34,0.00,0.00,,28.5,0,0,0,0.0,0.0,0.03,0.0,0.0
Guilherme,BRA,DF,Red Bull Bragantino,22-246,2002,7.0,0,4,0,0.0,0.57,0.00,0.00,,27.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Luis Guilherme,BRA,"FW,DF",Palmeiras,18-251,2006,2.0,0,5,0,0.0,2.46,0.00,0.00,,18.0,0,0,0,0.4,0.4,0.07,-0.4,-0.4
Zé Guilherme,BRA,DF,Grêmio,19-215,2005,2.5,0,1,1,100.0,0.40,0.40,0.00,0.00,9.2,0,0,0,0.0,0.0,0.03,0.0,0.0
Gustavinho,BRA,"MF,FW",Red Bull Bragantino,20-177,2004,9.0,1,10,3,30.0,1.11,0.33,0.10,0.33,24.6,0,0,0,0.4,0.4,0.04,+0.6,+0.6
Gustavo,BRA,GK,Criciúma,31-221,1993,25.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Luiz Gustavo,BRA,DF,Atl Goianiense,21-140,2003,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Luiz Gustavo,BRA,MF,São Paulo,37-086,1987,17.7,0,21,8,38.1,1.18,0.45,0.00,0.00,25.7,0,0,0,0.8,0.8,0.04,-0.8,-0.8
Ryan Gustavo,BRA,MF,Corinthians,21-094,2003,5.8,0,4,2,50.0,0.68,0.34,0.00,0.00,21.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Rafael Haller,URU,DF,Atl Goianiense,24-061,2000,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lucas Halter,BRA,DF,Botafogo (RJ),24-168,2000,14.8,1,10,3,30.0,0.68,0.20,0.10,0.33,14.6,0,0,0,0.4,0.4,0.04,+0.6,+0.6
Héctor,ESP,"FW,DF",Corinthians,29-033,1995,0.7,0,2,0,0.0,2.81,0.00,0.00,,13.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Thiago Heleno,BRA,DF,Ath Paranaense,36-030,1988,16.5,0,9,1,11.1,0.55,0.06,0.00,0.00,13.2,0,0,0,0.4,0.4,0.04,-0.4,-0.4
Helinho,BRA,"FW,MF",Red Bull Bragantino,24-175,2000,12.2,7,40,15,37.5,3.27,1.23,0.18,0.47,27.4,7,0,0,3.4,3.4,0.08,+3.6,+3.6
Henrique,BRA,FW,São Paulo,17-343,2006,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Bruno Henrique,BRA,FW,Flamengo,33-292,1990,14.9,5,35,14,40.0,2.34,0.94,0.14,0.36,18.2,0,0,0,3.9,3.9,0.11,+1.1,+1.1
Bruno Henrique,BRA,"MF,FW",Internacional,34-362,1989,16.0,2,26,7,26.9,1.62,0.44,0.08,0.29,19.2,2,0,0,2.8,2.8,0.11,-0.8,-0.8
Gustavo Henrique,BRA,DF,Corinthians,31-207,1993,10.4,0,10,1,10.0,0.96,0.10,0.00,0.00,12.6,0,0,0,0.7,0.7,0.07,-0.7,-0.7
Luiz Henrique,BRA,"FW,MF",Botafogo (RJ),23-289,2001,21.2,6,43,17,39.5,2.03,0.80,0.12,0.29,20.0,0,1,1,5.2,4.4,0.10,+0.8,+0.6
Matheus Henrique,BRA,"MF,FW",Cruzeiro,26-303,1997,10.9,2,18,6,33.3,1.65,0.55,0.11,0.33,21.7,0,0,0,0.9,0.9,0.05,+1.1,+1.1
Paulo Henrique,BRA,DF,Vasco da Gama,28-084,1996,22.4,1,16,4,25.0,0.71,0.18,0.06,0.25,22.1,0,0,0,1.8,1.8,0.13,-0.8,-0.8
Pedro Henrique,BRA,"FW,MF",Corinthians,34-123,1990,3.8,1,10,3,30.0,2.64,0.79,0.10,0.33,15.4,0,0,0,0.9,0.9,0.09,+0.1,+0.1
Pedro Henrique,BRA,DF,Red Bull Bragantino,29-015,1995,17.8,1,5,3,60.0,0.28,0.17,0.20,0.33,11.6,0,0,0,0.4,0.4,0.09,+0.6,+0.6
Hércules,BRA,MF,Fortaleza,23-363,2000,19.0,3,21,5,23.8,1.11,0.26,0.14,0.60,23.5,0,0,0,0.8,0.8,0.04,+2.2,+2.2
Marcelo Hermes,BRA,"DF,MF",Criciúma,29-259,1995,26.6,2,24,6,25.0,0.90,0.23,0.08,0.33,19.9,3,0,0,1.4,1.4,0.06,+0.6,+0.6
Diego Hernández,URU,"FW,MF",Botafogo (RJ),24-117,2000,2.3,0,2,0,0.0,0.87,0.00,0.00,,29.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Lucca Holanda,BRA,"FW,MF",Internacional,21-198,2003,3.0,0,4,0,0.0,1.34,0.00,0.00,,13.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Hugo,BRA,DF,Corinthians,27-049,1997,19.3,0,13,3,23.1,0.67,0.16,0.00,0.00,18.8,1,0,0,0.8,0.8,0.06,-0.8,-0.8
Hugo,BRA,DF,Botafogo (RJ),23-027,2001,4.9,0,2,0,0.0,0.41,0.00,0.00,,18.3,0,0,0,0.3,0.3,0.14,-0.3,-0.3
Vitor Hugo Amorim,BRA,"MF,FW",Cruzeiro,20-242,2004,4.8,1,14,2,14.3,2.94,0.42,0.07,0.50,19.9,0,0,0,1.8,1.8,0.16,-0.8,-0.8
José Hugo,BRA,"MF,FW",Vitória,25-000,1999,5.9,1,12,4,33.3,2.02,0.67,0.08,0.25,18.6,0,0,0,1.5,1.5,0.12,-0.5,-0.5
Victor Hugo,BRA,MF,Atlético Mineiro,19-341,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Victor Hugo,BRA,"FW,MF",Flamengo,20-159,2004,2.9,0,7,2,28.6,2.40,0.69,0.00,0.00,21.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Victor Hugo,BRA,MF,Fluminense,20-160,2004,0.5,0,1,0,0.0,1.91,0.00,0.00,,34.1,0,0,0,0.0,0.0,0.01,0.0,0.0
Vitor Hugo,BRA,DF,Bahia,33-150,1991,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Hulk,BRA,FW,Atlético Mineiro,38-084,1986,16.1,10,58,16,27.6,3.59,0.99,0.10,0.38,24.8,22,4,4,8.3,5.1,0.09,+1.7,+0.9
José Hurtado,ECU,DF,Red Bull Bragantino,22-299,2001,8.4,0,6,2,33.3,0.71,0.24,0.00,0.00,22.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Hyoran,BRA,"FW,MF",Internacional,31-145,1993,3.7,0,9,1,11.1,2.42,0.27,0.00,0.00,21.6,0,0,0,1.0,1.0,0.11,-1.0,-1.0
Iago,BRA,"DF,MF",Bahia,27-208,1997,4.2,0,2,2,100.0,0.47,0.47,0.00,0.00,10.3,0,0,0,0.7,0.7,0.35,-0.7,-0.7
Ignácio,BRA,DF,Fluminense,27-321,1996,2.0,0,1,0,0.0,0.51,0.00,0.00,,10.6,0,0,0,0.0,0.0,0.05,0.0,0.0
Juan Ignacio Dinenno,ARG,"FW,DF",Cruzeiro,30-050,1994,2.7,3,9,5,55.6,3.39,1.88,0.22,0.40,16.9,0,1,1,1.2,0.4,0.04,+1.8,+1.6
Igor,BRA,MF,Flamengo,21-224,2003,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Igor,BRA,FW,Botafogo (RJ),23-235,2001,8.7,5,28,16,57.1,3.20,1.83,0.18,0.31,11.6,0,0,0,4.0,4.0,0.14,+1.0,+1.0
