Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Min/MP,Min%,90s,Starts,Min/Start,MatchesCompleted,Subs,Min/Sub,unusedSub,PointsPerMatch,onGoalScored,onGoalAgainst,+/-,+/-/90,On-Off,onPitchxG,onPitchxGA,xG+/-,xG+/-/90,xGOn-Off
Matheus Cunha,BRA,"FW,MF",Atlético Madrid,La Liga,23,1999,11,377,34,11.0,4.2,2,68,0,9,27,2,1.82,10,6,+4,+0.95,-0.02,8.1,5.9,+2.2,+0.52,-0.03
Dennis Curatolo,ITA,FW,Inter,Serie A,18,2004,0,,,,,0,,0,0,,5,,,,,,,,,,,
Curro,ESP,MF,Almería,La Liga,26,1996,2,43,22,1.3,0.5,0,,0,2,22,1,1.50,0,2,-2,-4.19,-3.81,0.4,0.6,-0.3,-0.58,-0.13
Marco D'Alessandro,ITA,"DF,FW",Monza,Serie A,31,1991,8,290,36,8.5,3.2,3,67,1,5,18,24,1.50,3,7,-4,-1.24,-1.24,4.2,4.6,-0.4,-0.14,0.00
Danilo D'Ambrosio,ITA,DF,Inter,Serie A,33,1988,15,733,49,21.4,8.1,8,72,3,7,23,17,1.80,19,12,+7,+0.86,+0.12,15.6,10.5,+5.1,+0.62,-0.26
Luca D'Andrea,ITA,FW,Sassuolo,Serie A,17,2004,5,316,63,9.2,3.5,5,63,0,0,,16,1.40,2,4,-2,-0.57,-0.22,1.9,4.1,-2.2,-0.61,-0.73
Cosimo Marco Da Graca,ITA,FW,Juventus,Serie A,20,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
Damien Da Silva,FRA,DF,Lyon,Ligue 1,34,1988,7,338,48,9.9,3.8,3,75,2,4,28,11,1.71,6,6,0,0.00,-0.53,7.4,4.1,+3.3,+0.87,+0.69
Moanes Dabbur,ISR,FW,Hoffenheim,Bundesliga,30,1992,21,933,44,30.5,10.4,8,73,2,13,27,6,1.29,20,16,+4,+0.39,+0.94,18.0,12.2,+5.8,+0.56,+0.94
Michael DaCosta,ESP,FW,Bournemouth,Premier League,17,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
Andréa Dacourt,FRA,MF,Nice,Ligue 1,17,2005,1,1,1,0.0,0.0,0,,0,1,1,0,3.00,0,0,0,0.00,-0.29,0.0,0.0,0.0,0.00,-0.33
Colin Dagba,FRA,"DF,MF",Strasbourg,Ligue 1,23,1998,21,958,46,28.0,10.6,12,61,0,9,25,6,1.33,10,13,-3,-0.28,-0.10,13.5,13.3,+0.3,+0.03,+0.28
Finn Dahmen,GER,GK,Mainz 05,Bundesliga,24,1998,8,720,90,23.5,8.0,8,90,8,0,,26,1.38,17,16,+1,+0.12,+0.20,13.2,15.2,-2.0,-0.25,-0.08
Mahmoud Dahoud,GER,MF,Dortmund,Bundesliga,26,1996,9,337,37,11.0,3.7,4,65,1,5,15,6,2.11,10,3,+7,+1.87,+0.81,7.7,4.0,+3.7,+0.98,+0.18
Patson Daka,ZAM,FW,Leicester City,Premier League,23,1998,30,"1,187",40,34.7,13.2,13,65,2,17,20,7,0.83,20,24,-4,-0.30,+0.22,18.7,20.4,-1.7,-0.13,+0.32
Thijs Dallinga,NED,FW,Toulouse,Ligue 1,21,2000,36,"2,353",65,68.8,26.1,28,75,5,8,33,1,1.22,32,36,-4,-0.15,+0.02,35.6,36.6,-1.0,-0.04,+0.26
Diogo Dalot,POR,DF,Manchester Utd,Premier League,23,1999,26,"2,154",83,63.0,23.9,24,89,21,2,13,6,1.77,32,34,-2,-0.08,-1.29,37.6,34.6,+2.9,+0.12,-0.90
Muhammed Damar,GER,MF,Hoffenheim,Bundesliga,18,2004,6,159,27,5.2,1.8,1,45,0,5,23,9,0.33,2,5,-3,-1.70,-1.51,2.9,2.4,+0.5,+0.28,+0.39
Elias Damergy,TUN,GK,Rennes,Ligue 1,19,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,
Mikkel Damsgaard,DEN,"MF,FW",Brentford,Premier League,22,2000,26,988,38,28.9,11.0,9,66,0,17,23,9,1.50,19,14,+5,+0.46,+0.20,18.9,14.5,+4.4,+0.40,+0.28
Flavius Daniliuc,AUT,DF,Salernitana,Serie A,21,2001,27,"2,195",81,64.2,24.4,23,87,19,4,46,4,1.00,29,39,-10,-0.41,-0.12,22.4,43.4,-21.0,-0.86,-0.17
Flavius Daniliuc,AUT,DF,Nice,Ligue 1,21,2001,2,91,46,2.7,1.0,1,90,1,1,1,0,0.50,0,1,-1,-0.99,-1.31,1.4,0.9,+0.5,+0.48,+0.16
Danilo,BRA,MF,Nott'ham Forest,Premier League,21,2001,13,976,75,28.5,10.8,12,78,5,1,46,3,1.23,17,17,0,0.00,+1.10,11.8,20.1,-8.3,-0.77,-0.15
Danilo,BRA,DF,Juventus,Serie A,31,1991,37,"3,184",86,93.1,35.4,35,90,35,2,17,0,1.95,53,25,+28,+0.79,+2.70,51.4,36.1,+15.3,+0.43,+1.02
Arnaut Danjuma,NED,"FW,MF",Tottenham,Premier League,25,1997,9,169,19,4.9,1.9,1,65,0,8,13,8,0.78,6,5,+1,+0.53,+0.37,4.3,2.4,+1.9,+1.00,+0.84
Arnaut Danjuma,NED,FW,Villarreal,La Liga,25,1997,10,479,48,14.0,5.3,6,69,2,4,16,2,1.40,4,7,-3,-0.56,-1.24,5.6,6.0,-0.5,-0.09,-0.46
Kévin Danois,FRA,MF,Auxerre,Ligue 1,18,2004,1,2,2,0.1,0.0,0,,0,1,2,12,3.00,0,0,0,0.00,+0.74,0.0,0.0,0.0,0.00,+0.42
Kevin Danso,AUT,DF,Lens,Ligue 1,23,1998,37,"3,232",87,94.5,35.9,37,87,35,0,,0,2.19,62,26,+36,+1.00,-0.43,63.0,38.4,+24.6,+0.68,+1.34
Dante,BRA,DF,Nice,Ligue 1,38,1983,37,"3,299",89,96.5,36.7,37,89,36,0,,0,1.54,47,36,+11,+0.30,+0.30,55.4,43.4,+12.0,+0.33,-0.10
Ebrima Darboe,GAM,MF,Roma,Serie A,21,2001,0,,,,,0,,0,0,,5,,,,,,,,,,,
Márton Dárdai,HUN,"DF,MF",Hertha BSC,Bundesliga,20,2002,17,947,56,30.9,10.5,11,78,6,6,15,9,1.06,12,20,-8,-0.76,+0.05,12.2,18.3,-6.0,-0.57,+0.04
Sergi Darder,ESP,MF,Espanyol,La Liga,28,1993,38,"3,320",87,97.1,36.9,38,87,31,0,,0,0.97,51,64,-13,-0.35,+3.25,47.8,56.6,-8.8,-0.24,+2.13
Achraf Dari,MAR,DF,Brest,Ligue 1,23,1999,18,"1,317",73,38.5,14.6,15,83,12,3,24,15,0.72,20,30,-10,-0.68,-0.68,15.9,22.7,-6.8,-0.46,-0.21
Vladimír Darida,CZE,MF,Hertha BSC,Bundesliga,31,1990,3,31,10,1.0,0.3,0,,0,3,10,7,0.67,1,1,0,0.00,+0.80,0.1,0.5,-0.4,-1.14,-0.54
Karl Darlow,WAL,GK,Newcastle Utd,Premier League,31,1990,0,,,,,0,,0,0,,7,,,,,,,,,,,
Matteo Darmian,ITA,DF,Inter,Serie A,32,1989,31,"2,025",65,59.2,22.5,24,80,10,7,16,5,1.84,30,22,+8,+0.36,-1.00,37.5,19.3,+18.3,+0.81,-0.05
Josh Dasilva,ENG,MF,Brentford,Premier League,23,1998,36,"1,389",39,40.6,15.4,14,68,0,22,20,2,1.47,28,17,+11,+0.71,+0.67,24.2,17.9,+6.4,+0.41,+0.36
Lulo Dasilva,ESP,MF,Sevilla,La Liga,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
David Datro Fofana,CIV,FW,Chelsea,Premier League,19,2002,3,70,23,2.0,0.8,1,45,0,2,13,6,0.33,1,1,0,0.00,+0.24,1.1,1.6,-0.5,-0.70,-0.64
Juan David Cabal,COL,DF,Hellas Verona,Serie A,21,2001,11,444,40,13.0,4.9,3,73,1,8,28,25,0.42,3,11,-8,-1.62,-1.02,4.7,9.0,-4.3,-0.88,-0.58
Jonathan David,CAN,FW,Lille,Ligue 1,22,2000,37,"3,166",86,92.6,35.2,36,87,22,1,22,0,1.78,61,42,+19,+0.54,-0.17,63.5,37.0,+26.5,+0.75,+0.15
Alphonso Davies,CAN,DF,Bayern Munich,Bundesliga,21,2000,26,"2,042",79,66.7,22.7,24,82,17,2,38,0,1.92,59,25,+34,+1.50,-0.27,47.9,25.0,+22.9,+1.01,-0.30
Ben Davies,WAL,DF,Tottenham,Premier League,29,1993,31,"2,288",74,66.9,25.4,26,87,20,5,7,2,1.61,44,33,+11,+0.43,+0.75,35.4,26.3,+9.1,+0.36,+0.49
Harvey Davies,ENG,GK,Liverpool,Premier League,18,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,
Tom Davies,ENG,MF,Everton,Premier League,24,1998,19,538,28,15.7,6.0,4,66,1,15,18,15,1.00,3,9,-6,-1.00,-0.47,6.1,11.3,-5.2,-0.88,-0.40
Paweł Dawidowicz,POL,DF,Hellas Verona,Serie A,27,1995,23,"1,632",71,47.7,18.1,20,78,14,3,26,6,1.08,16,27,-11,-0.61,+0.25,16.8,20.9,-4.1,-0.23,+0.27
Craig Dawson,ENG,DF,West Ham,Premier League,32,1990,8,720,90,21.1,8.0,8,90,8,0,,1,0.88,9,13,-4,-0.50,-0.20,9.8,10.8,-1.0,-0.12,-0.03
Craig Dawson,ENG,DF,Wolves,Premier League,32,1990,17,"1,414",83,41.3,15.7,17,83,14,0,,1,1.41,16,18,-2,-0.13,+0.99,14.8,25.2,-10.4,-0.66,-0.10
Kevin De Bruyne,BEL,MF,Manchester City,Premier League,31,1991,32,"2,417",76,70.7,26.9,28,84,16,4,20,3,2.31,69,23,+46,+1.71,+0.37,58.7,19.4,+39.2,+1.46,+0.81
Charles De Ketelaere,BEL,"MF,FW",Milan,Serie A,21,2001,32,"1,116",35,32.6,12.4,9,67,0,23,22,5,1.78,19,19,0,0.00,-0.82,20.3,16.1,+4.2,+0.34,-0.19
Manuel De Luca,ITA,"FW,MF",Sampdoria,Serie A,24,1998,2,44,22,1.3,0.5,0,,0,2,22,7,0.50,0,1,-1,-2.05,-0.82,0.6,0.8,-0.2,-0.37,+0.48
Jacopo De Matteis,ITA,GK,Salernitana,Serie A,19,2002,0,,,,,0,,0,0,,9,,,,,,,,,,,
Tommaso De Nipoti,ITA,MF,Atalanta,Serie A,19,2003,1,4,4,0.1,0.0,0,,0,1,4,2,3.00,1,0,+1,+22.50,+22.05,0.3,0.0,+0.3,+7.87,+7.45
Rodrigo De Paul,ARG,MF,Atlético Madrid,La Liga,28,1994,30,"1,923",64,56.2,21.4,24,74,5,6,27,3,2.07,40,20,+20,+0.94,-0.09,33.1,23.3,+9.8,+0.46,-0.20
Théo De Percin,MTQ,GK,Auxerre,Ligue 1,21,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,
Mattia De Sciglio,ITA,DF,Juventus,Serie A,29,1992,17,"1,042",61,30.5,11.6,11,76,4,6,34,2,2.18,17,8,+9,+0.78,+0.25,13.4,12.4,+0.9,+0.08,-0.40
Lorenzo De Silvestri,ITA,DF,Bologna,Serie A,34,1988,15,672,45,19.6,7.5,6,76,3,9,24,17,1.27,10,11,-1,-0.13,-0.30,7.8,8.9,-1.0,-0.14,-0.01
Thibault De Smet,BEL,DF,Reims,Ligue 1,24,1998,22,"1,758",80,51.4,19.5,20,86,14,2,20,4,1.64,26,14,+12,+0.61,+1.26,34.8,27.0,+7.7,+0.40,+0.34
Koni De Winter,BEL,DF,Empoli,Serie A,20,2002,14,"1,024",73,29.9,11.4,12,83,10,2,15,13,1.00,9,17,-8,-0.70,-0.55,9.8,22.1,-12.3,-1.08,-0.82
Grégoire Defrel,MTQ,FW,Sassuolo,Serie A,31,1991,27,"1,167",43,34.1,13.0,13,65,0,14,23,0,1.26,13,24,-11,-0.85,-0.73,14.4,17.1,-2.7,-0.21,-0.39
Duccio Degl'Innocenti,ITA,MF,Empoli,Serie A,19,2003,1,3,3,0.1,0.0,0,,0,1,3,25,0.00,0,1,-1,-30.00,-29.71,0.0,1.1,-1.0,-46.44,-45.96
Brecht Dejaegere,BEL,MF,Toulouse,Ligue 1,31,1991,30,"1,809",60,52.9,20.1,25,67,0,5,26,3,1.17,33,29,+4,+0.20,+0.76,29.4,29.5,0.0,0.00,+0.25
Jacopo Del Bello,ITA,GK,Roma,Serie A,17,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Romain Del Castillo,FRA,"MF,FW",Brest,Ligue 1,26,1996,27,"1,422",53,41.6,15.8,16,72,0,11,25,0,1.22,24,23,+1,+0.06,+0.56,23.1,24.6,-1.4,-0.09,+0.41
Tommaso Del Lungo,ITA,DF,Atalanta,Serie A,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
Alberto Del Moral,ESP,MF,Villarreal,La Liga,22,2000,1,5,5,0.1,0.1,0,,0,1,5,1,0.00,0,0,0,0.00,-0.50,0.0,0.0,0.0,-0.60,-0.91
Thomas Delaine,FRA,"DF,MF",Strasbourg,Ligue 1,30,1992,17,"1,069",63,31.3,11.9,13,72,2,4,34,4,0.94,18,19,-1,-0.08,+0.18,15.4,17.6,-2.2,-0.19,-0.01
Thomas Delaney,DEN,MF,Sevilla,La Liga,30,1991,8,309,39,9.0,3.4,2,62,0,6,31,6,0.25,2,7,-5,-1.46,-1.40,2.9,8.1,-5.2,-1.51,-1.43
Thomas Delaney,DEN,MF,Hoffenheim,Bundesliga,30,1991,6,298,50,9.7,3.3,4,69,1,2,11,4,1.00,2,11,-9,-2.72,-2.72,2.2,6.3,-4.1,-1.23,-1.26
Liam Delap,ENG,FW,Manchester City,Premier League,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
Sacha Delaye,FRA,"FW,MF",Montpellier,Ligue 1,20,2002,3,20,7,0.6,0.2,0,,0,3,7,7,1.33,2,1,+1,+4.50,+4.45,1.7,0.7,+0.9,+4.27,+4.56
Fran Delgado,ESP,DF,Betis,La Liga,21,2001,1,12,12,0.4,0.1,0,,0,1,12,3,3.00,0,0,0,0.00,-0.13,0.3,0.0,+0.3,+2.49,+2.47
Andy Delort,ALG,FW,Nice,Ligue 1,30,1991,14,781,56,22.8,8.7,9,78,4,5,16,0,1.36,12,9,+3,+0.35,+0.07,13.1,8.8,+4.3,+0.50,+0.22
Andy Delort,ALG,FW,Nantes,Ligue 1,30,1991,12,469,39,13.7,5.2,6,56,0,6,22,0,0.75,2,9,-7,-1.34,-1.01,8.1,7.1,+0.9,+0.17,+0.50
Ali Dembélé,FRA,DF,Torino,Serie A,18,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,
Karamoko Dembélé,ENG,"FW,MF",Brest,Ligue 1,19,2003,15,179,12,5.2,2.0,0,,0,15,12,16,0.93,1,4,-3,-1.51,-1.31,2.1,2.3,-0.2,-0.12,+0.22
Moussa Dembélé,FRA,"FW,MF",Lyon,Ligue 1,26,1996,23,877,38,25.6,9.7,8,72,3,15,20,10,1.35,11,11,0,0.00,-0.64,14.7,11.7,+3.0,+0.30,+0.07
Ousmane Dembélé,FRA,FW,Barcelona,La Liga,25,1997,25,"1,410",56,41.2,15.7,16,73,3,9,28,0,2.36,32,11,+21,+1.34,+0.04,32.1,15.5,+16.6,+1.06,-0.10
Siriki Dembélé,CIV,"FW,MF",Bournemouth,Premier League,25,1996,6,110,18,3.2,1.2,0,,0,6,18,9,0.17,0,2,-2,-1.64,-0.77,1.4,2.4,-1.0,-0.82,-0.16
Siriki Dembélé,CIV,"MF,FW",Auxerre,Ligue 1,25,1996,12,372,31,10.9,4.1,4,59,0,8,17,3,1.33,3,4,-1,-0.24,+0.56,6.0,7.5,-1.5,-0.36,+0.07
Merih Demiral,TUR,DF,Atalanta,Serie A,24,1998,28,"1,536",55,44.9,17.1,14,87,12,14,23,6,1.89,24,23,+1,+0.06,-0.75,26.5,17.9,+8.5,+0.50,+0.13
Kerem Demirbay,GER,MF,Leverkusen,Bundesliga,29,1993,25,"1,544",62,50.5,17.2,17,79,7,8,26,7,1.36,25,26,-1,-0.06,-0.59,27.2,23.5,+3.7,+0.22,-0.08
Ermedin Demirović,BIH,"FW,MF",Augsburg,Bundesliga,24,1998,30,"2,366",79,77.3,26.3,30,79,15,0,,0,1.00,32,47,-15,-0.57,+0.21,27.3,41.0,-13.6,-0.52,+0.82
Diego Demme,GER,MF,Napoli,Serie A,30,1991,7,146,21,4.3,1.6,2,54,0,5,8,24,2.71,1,0,+1,+0.62,-0.70,1.3,1.0,+0.3,+0.19,-0.71
Sepp van den Berg,NED,"DF,MF",Liverpool,Premier League,20,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,
Sepp van den Berg,NED,DF,Schalke 04,Bundesliga,20,2001,9,696,77,22.7,7.7,8,85,7,1,14,1,1.22,14,19,-5,-0.65,+0.53,10.3,15.0,-4.6,-0.60,-0.11
Branco van den Boomen,NED,MF,Toulouse,Ligue 1,27,1995,35,"2,888",83,84.4,32.1,32,88,25,3,29,0,1.17,44,54,-10,-0.31,-0.99,44.4,49.6,-5.2,-0.16,-0.28
Leander Dendoncker,BEL,MF,Aston Villa,Premier League,27,1995,20,697,35,20.4,7.7,7,75,2,13,13,7,1.55,13,11,+2,+0.26,+0.16,10.7,11.0,-0.4,-0.05,+0.02
Leander Dendoncker,BEL,MF,Wolves,Premier League,27,1995,4,214,54,6.3,2.4,2,90,2,2,17,1,0.50,1,3,-2,-0.84,-0.14,2.4,3.6,-1.2,-0.49,+0.13
Emmanuel Dennis,NGA,"FW,MF",Nott'ham Forest,Premier League,24,1997,19,720,38,21.1,8.0,6,72,0,13,22,12,0.26,7,17,-10,-1.25,-0.58,8.1,13.3,-5.2,-0.64,+0.02
Will Dennis,ENG,GK,Bournemouth,Premier League,22,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
Fabio Depaoli,ITA,DF,Hellas Verona,Serie A,25,1997,31,"2,173",70,63.5,24.1,24,85,18,7,20,2,0.91,20,39,-19,-0.79,-0.14,21.9,33.0,-11.1,-0.46,-0.24
Fabio Depaoli,ITA,"DF,MF",Sampdoria,Serie A,25,1997,3,136,45,4.0,1.5,1,90,1,2,23,1,0.33,0,5,-5,-3.31,-2.16,2.6,2.5,+0.1,+0.08,+0.96
Kastriot Dermaku,ALB,DF,Lecce,Serie A,30,1992,1,34,34,1.0,0.4,0,,0,1,34,5,1.00,0,1,-1,-2.65,-2.33,0.1,1.1,-1.0,-2.70,-2.57
Halil Dervişoğlu,TUR,MF,Brentford,Premier League,22,1999,1,8,8,0.2,0.1,0,,0,1,8,1,1.00,1,0,+1,+11.25,+10.96,0.1,0.1,0.0,-0.25,-0.44
Rémy Descamps,FRA,GK,Nantes,Ligue 1,26,1996,1,90,90,2.6,1.0,1,90,1,0,,31,1.00,2,2,0,0.00,+0.49,1.7,0.7,+1.1,+1.06,+1.35
Mikkel Desler,DEN,DF,Toulouse,Ligue 1,27,1995,27,"2,257",84,66.0,25.1,26,86,18,1,29,2,1.37,36,35,+1,+0.04,+0.58,36.1,35.1,+1.0,+0.04,+0.47
Cyriel Dessers,NGA,FW,Cremonese,Serie A,27,1994,26,"1,587",61,46.4,17.6,19,74,7,7,27,2,0.50,15,36,-21,-1.19,-0.60,18.4,33.3,-14.9,-0.84,-0.23
Sergiño Dest,USA,DF,Milan,Serie A,21,2000,8,329,41,9.6,3.7,2,68,1,6,32,7,1.63,10,7,+3,+0.82,+0.30,6.1,5.7,+0.4,+0.11,-0.39
Mattia Destro,ITA,"FW,MF",Empoli,Serie A,31,1991,17,572,34,16.7,6.4,6,63,1,11,18,5,1.06,5,11,-6,-0.94,-0.75,6.5,10.8,-4.3,-0.68,-0.20
Gerard Deulofeu,ESP,FW,Udinese,Serie A,28,1994,16,"1,211",76,35.4,13.5,15,80,8,1,13,0,1.69,19,15,+4,+0.30,+0.50,17.5,16.2,+1.3,+0.09,+0.35
Alfie Devine,ENG,MF,Tottenham,Premier League,17,2004,0,,,,,0,,0,0,,5,,,,,,,,,,,
Kiernan Dewsbury-Hall,ENG,MF,Leicester City,Premier League,23,1998,31,"2,306",74,67.4,25.6,28,80,16,3,26,2,1.00,38,40,-2,-0.08,+1.13,30.5,39.2,-8.7,-0.34,-0.01
Samuel Di Carmine,ITA,"FW,MF",Cremonese,Serie A,33,1988,2,28,14,0.8,0.3,0,,0,2,14,2,0.00,1,2,-1,-3.21,-2.37,0.4,1.2,-0.8,-2.59,-1.89
Federico Di Francesco,ITA,"FW,MF",Lecce,Serie A,28,1994,36,"2,031",56,59.4,22.6,23,73,4,13,27,0,1.00,19,24,-5,-0.22,+0.30,22.0,23.0,-1.0,-0.04,+0.28
Michele Di Gregorio,ITA,GK,Monza,Serie A,25,1997,37,"3,330",90,97.4,37.0,37,90,37,0,,1,1.41,48,49,-1,-0.03,+2.97,44.6,48.9,-4.3,-0.12,+0.93
Giovanni Di Lorenzo,ITA,DF,Napoli,Serie A,28,1993,37,"3,257",88,95.2,36.2,36,90,35,1,29,1,2.41,75,24,+51,+1.41,+2.51,62.7,28.6,+34.1,+0.94,+1.56
Ángel Di María,ARG,"FW,MF",Juventus,Serie A,34,1988,26,"1,363",52,39.9,15.1,15,70,3,11,29,1,1.81,25,21,+4,+0.26,-0.57,22.6,18.2,+4.5,+0.30,-0.11
Francesco Di Mariano,ITA,"FW,MF",Lecce,Serie A,26,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,
Boulaye Dia,SEN,"FW,MF",Salernitana,Serie A,25,1996,33,"2,518",76,73.6,28.0,27,85,16,6,37,1,1.09,40,46,-6,-0.21,+0.58,26.9,47.3,-20.4,-0.73,+0.28
Moussa Diaby,FRA,"FW,MF",Leverkusen,Bundesliga,23,1999,33,"2,699",82,88.2,30.0,33,82,16,0,,0,1.52,49,39,+10,+0.33,+0.83,44.9,35.8,+9.1,+0.30,+0.44
Mouctar Diakhaby,GUI,DF,Valencia,La Liga,25,1996,29,"2,446",84,71.5,27.2,28,86,24,1,36,4,1.14,32,29,+3,+0.11,+0.66,35.5,27.7,+7.8,+0.29,+0.47
Mamadou Diakhon,FRA,FW,Reims,Ligue 1,16,2005,2,21,11,0.6,0.2,0,,0,2,11,0,0.00,0,1,-1,-4.29,-4.31,0.2,1.4,-1.2,-5.32,-5.59
Bafodé Diakité,FRA,DF,Lille,Ligue 1,21,2001,33,"2,653",80,77.6,29.5,29,87,25,4,31,1,1.79,48,33,+15,+0.51,-0.20,52.9,32.7,+20.2,+0.68,-0.26
Ibrahim Diakité,GUI,DF,Reims,Ligue 1,18,2003,3,131,44,3.8,1.5,1,77,0,2,27,10,0.67,0,2,-2,-1.37,-1.43,1.9,3.1,-1.2,-0.84,-1.11
Abdou Diallo,SEN,DF,Paris S-G,Ligue 1,26,1996,0,,,,,0,,0,0,,4,,,,,,,,,,,
Abdou Diallo,SEN,"DF,MF",RB Leipzig,Bundesliga,26,1996,8,478,60,15.6,5.3,5,87,4,3,14,12,2.75,11,4,+7,+1.32,+0.76,9.0,5.4,+3.6,+0.69,-0.07
Baila Diallo,FRA,"DF,MF",Clermont Foot,Ligue 1,21,2001,6,89,15,2.6,1.0,0,,0,6,15,13,0.67,1,1,0,0.00,+0.11,1.5,1.7,-0.2,-0.15,+0.13
Habib Diallo,SEN,FW,Strasbourg,Ligue 1,27,1995,37,"2,879",78,84.2,32.0,32,87,25,5,21,0,1.00,43,49,-6,-0.19,+0.15,42.3,47.9,-5.6,-0.18,+0.01
Ibrahima Diallo,FRA,MF,Southampton,Premier League,23,1999,18,819,46,23.9,9.1,11,67,4,7,12,12,0.83,5,19,-14,-1.54,-0.74,6.2,14.1,-7.9,-0.87,-0.34
Ismael Diallo,CIV,DF,Ajaccio,Ligue 1,25,1997,28,"2,176",78,63.6,24.2,25,83,17,3,31,1,0.86,18,43,-25,-1.03,+0.85,28.1,32.8,-4.6,-0.19,+0.76
Habib Diarra,SEN,"MF,FW",Strasbourg,Ligue 1,18,2004,29,"1,626",56,47.5,18.1,18,76,6,11,24,6,1.14,27,27,0,0.00,+0.40,24.2,22.1,+2.0,+0.11,+0.55
Mamady Diarra,MLI,"MF,DF",Cádiz,La Liga,22,2000,2,66,33,1.9,0.7,1,61,0,1,5,2,0.00,0,1,-1,-1.36,-0.77,0.7,1.9,-1.2,-1.63,-1.12
Moussa Diarra,MLI,DF,Toulouse,Ligue 1,21,2000,23,"1,225",53,35.8,13.6,12,85,8,11,18,13,1.61,18,20,-2,-0.15,+0.02,15.8,22.6,-6.8,-0.50,-0.59
Stéphane Diarra,FRA,"FW,MF",Lorient,Ligue 1,23,1998,28,"1,066",38,31.2,11.8,14,62,0,14,14,9,1.46,21,22,-1,-0.08,-0.08,14.3,20.8,-6.4,-0.54,-0.26
Youba Diarra,MLI,MF,Cádiz,La Liga,24,1998,5,98,20,2.9,1.1,1,45,0,4,13,15,1.00,0,5,-5,-4.59,-4.10,1.6,3.2,-1.6,-1.51,-1.01
Rúben Dias,POR,DF,Manchester City,Premier League,25,1997,26,"1,998",77,58.4,22.2,22,87,19,4,23,6,2.65,65,16,+49,+2.21,+1.45,47.0,17.0,+30.0,+1.35,+0.31
Krépin Diatta,SEN,"MF,FW",Monaco,Ligue 1,23,1999,31,"2,072",67,60.6,23.0,22,81,8,9,32,3,1.65,44,36,+8,+0.35,+0.08,39.3,29.1,+10.2,+0.44,+0.53
Mory Diaw,SEN,GK,Clermont Foot,Ligue 1,29,1993,37,"3,330",90,97.4,37.0,37,90,37,0,,0,1.59,44,47,-3,-0.08,+0.92,46.9,56.9,-10.0,-0.27,+0.50
Brahim Díaz,MAR,"MF,FW",Milan,Serie A,22,1999,33,"1,925",58,56.3,21.4,27,65,1,6,28,4,1.85,36,21,+15,+0.70,+0.34,34.2,19.8,+14.5,+0.68,+0.48
Junior Diaz,CIV,DF,Nantes,Ligue 1,19,2003,0,,,,,0,,0,0,,9,,,,,,,,,,,
Luis Díaz,COL,FW,Liverpool,Premier League,25,1997,17,996,59,29.1,11.1,11,76,5,6,26,0,1.94,28,11,+17,+1.54,+1.13,22.0,11.8,+10.2,+0.92,+0.53
Djibrail Dib,FRA,MF,Lyon,Ligue 1,20,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
Matt Dibley-Dias,NZL,MF,Fulham,Premier League,18,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,
Thomas Didillon,FRA,GK,Monaco,Ligue 1,26,1995,0,,,,,0,,0,0,,38,,,,,,,,,,,
Leonardo Dido,ITA,GK,Spezia,Serie A,18,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,
Justin Diehl,GER,"MF,FW",Köln,Bundesliga,17,2004,2,17,9,0.6,0.2,0,,0,2,9,2,1.50,0,0,0,0.00,+0.15,1.2,0.0,+1.2,+6.25,+6.13
Bamba Dieng,SEN,"FW,MF",Marseille,Ligue 1,22,2000,10,194,19,5.7,2.2,1,78,0,9,13,1,1.90,6,3,+3,+1.39,+0.72,5.1,2.4,+2.7,+1.25,+0.69
Bamba Dieng,SEN,FW,Lorient,Ligue 1,22,2000,15,747,50,21.8,8.3,9,69,0,6,21,0,1.07,7,7,0,0.00,+0.03,10.9,10.8,+0.1,+0.01,+0.47
Eric Dier,ENG,DF,Tottenham,Premier League,28,1994,33,"2,818",85,82.4,31.3,31,90,30,2,19,3,1.73,62,52,+10,+0.32,+0.77,48.4,43.3,+5.1,+0.16,-0.18
Tim-Justin Dietrich,GER,MF,Werder Bremen,Bundesliga,19,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,
Florian Dietz,GER,FW,Köln,Bundesliga,23,1998,11,395,36,12.9,4.4,4,62,0,7,21,0,1.27,9,10,-1,-0.23,-0.09,8.4,6.6,+1.9,+0.43,+0.31
Sergio Diez Roldan,ESP,DF,Atlético Madrid,La Liga,19,2003,0,,,,,0,,0,0,,10,,,,,,,,,,,
