Player,Nation,Pos,Squad,Age,Born,MP,Min,Min/MP,Min%,90s,Starts,Min/Start,MatchesCompleted,Subs,Min/Sub,unusedSub,PointsPerMatch,onGoalScored,onGoalAgainst,+/-,+/-/90,On-Off,onPitchxG,onPitchxGA,xG+/-,xG+/-/90,xGOn-Off
Kian Fitz-Jim,NED,MF,Ajax,19,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
Mark Flekken,NED,GK,Freiburg,29,1993,7,630,90,87.5,7.0,7,90,7,0,,1,1.86,12,5,+7,+1.00,+1.00,9.2,9.7,-0.5,-0.07,-0.16
Youssouf Fofana,FRA,MF,Monaco,23,1999,8,708,89,94.4,7.9,8,89,6,0,,0,1.63,13,13,0,0.00,-2.14,11.2,8.3,+3.0,+0.39,-0.61
Amankwah Forson,GHA,MF,RB Salzburg,19,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
Timothy Fosu-Mensah,NED,MF,Leverkusen,24,1998,1,9,9,1.2,0.1,0,,0,1,9,7,3.00,0,0,0,0.00,-0.73,0.2,0.0,+0.2,+2.19,+1.49
Lassina Franck Traoré,BFA,FW,Shakhtar,21,2001,4,270,68,69.2,3.0,4,68,0,0,,0,1.25,2,6,-4,-1.33,+0.17,2.5,5.7,-3.3,-1.09,-0.14
Guillaume François,BEL,DF,Union SG,32,1990,3,76,25,8.4,0.8,1,65,0,2,6,3,3.00,3,2,+1,+1.18,+0.86,1.9,0.5,+1.5,+1.75,+1.94
Noah Francoise,FRA,MF,Rennes,19,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,
Gustav Fraulo,DEN,MF,Midtjylland,17,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,
Fred,BRA,MF,Manchester Utd,29,1993,9,527,59,48.8,5.9,6,80,3,3,16,3,2.11,9,7,+2,+0.34,-0.80,13.4,5.5,+7.8,+1.33,+0.40
Tyler Fredricson,ENG,DF,Manchester Utd,17,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
Jeremie Frimpong,NED,"DF,MF",Leverkusen,21,2000,8,700,88,93.3,7.8,8,88,4,0,,0,1.75,13,7,+6,+0.77,+0.77,11.7,6.9,+4.9,+0.62,-1.43
Mohammed Fuseini,GHA,FW,Sturm Graz,20,2002,2,50,25,9.3,0.6,0,,0,2,25,4,2.00,0,0,0,0.00,+1.10,0.3,0.5,-0.3,-0.47,-0.42
Cody Gakpo,NED,FW,PSV Eindhoven,23,1999,5,368,74,51.1,4.1,5,74,2,0,,1,2.00,11,2,+9,+2.20,+1.95,5.0,6.3,-1.3,-0.32,-0.86
Romain Gall,USA,DF,Malmö,27,1995,1,90,90,16.7,1.0,1,90,1,0,,4,0.00,1,2,-1,-1.00,+0.40,0.7,1.8,-1.2,-1.17,-0.23
Ignatius Ganago,CMR,"FW,MF",Nantes,23,1999,6,283,47,39.3,3.1,3,68,0,3,27,0,1.50,2,4,-2,-0.64,+0.60,3.3,4.2,-0.9,-0.28,+0.61
Gara Garayev,AZE,MF,Qarabağ,29,1992,5,397,79,73.5,4.4,5,79,1,0,,1,1.40,8,3,+5,+1.13,+1.76,7.1,4.6,+2.5,+0.56,+0.23
Eric García,ESP,DF,Barcelona,21,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,
Germán García,ESP,GK,Betis,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Alejandro Garnacho,ARG,FW,Manchester Utd,18,2004,6,215,36,19.9,2.4,2,80,0,4,14,3,2.17,4,0,+4,+1.67,+1.15,2.8,1.4,+1.4,+0.60,-0.66
Felix Garreta,ESP,DF,Betis,18,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,
Stefan Gartenmann,DEN,DF,Midtjylland,25,1997,3,270,90,37.5,3.0,3,90,3,0,,5,1.33,3,5,-2,-0.67,-1.07,1.9,5.3,-3.5,-1.15,-0.72
Federico Gatti,ITA,DF,Juventus,24,1998,5,350,70,46.7,3.9,3,100,3,2,25,3,1.60,5,2,+3,+0.77,+0.10,5.6,4.5,+1.1,+0.30,-0.63
Gavi,ESP,"FW,MF",Barcelona,17,2004,1,90,90,50.0,1.0,1,90,1,0,,0,1.00,2,2,0,0.00,+1.00,1.0,2.1,-1.1,-1.09,-1.16
Jusuf Gazibegović,BIH,DF,Sturm Graz,22,2000,5,441,88,81.7,4.9,5,88,4,0,,0,1.40,2,8,-6,-1.22,-1.22,4.9,4.6,+0.4,+0.07,+0.86
Jean-Philippe Gbamin,CIV,MF,Trabzonspor,26,1995,4,231,58,42.8,2.6,3,67,1,1,29,1,1.50,6,5,+1,+0.39,+0.10,2.2,4.5,-2.3,-0.88,-0.77
David de Gea,ESP,GK,Manchester Utd,31,1990,12,"1,080",90,100.0,12.0,12,90,12,0,,0,2.17,21,12,+9,+0.75,,23.9,10.4,+13.6,+1.13,
Lutsharel Geertruida,NED,"DF,MF",Feyenoord,22,2000,8,750,94,80.6,8.3,8,94,8,0,,0,1.50,15,11,+4,+0.48,-1.52,10.3,11.1,-0.8,-0.10,-0.54
Petar Georgiev,BUL,MF,Ludogorets,20,2002,0,,,,,0,,0,0,,1,3.00,,,,,,,,,,
Anwar El Ghazi,NED,FW,PSV Eindhoven,27,1995,5,194,39,26.9,2.2,1,45,0,4,37,1,2.60,4,2,+2,+0.93,-0.44,2.6,2.9,-0.3,-0.13,-0.31
Niko Gießelmann,GER,DF,Union Berlin,30,1991,7,141,20,15.7,1.6,1,90,1,6,9,3,1.57,2,3,-1,-0.64,-0.88,2.1,3.1,-1.0,-0.64,-1.17
Armin Gigovic,BIH,MF,Midtjylland,20,2002,2,180,90,25.0,2.0,2,90,2,0,,0,0.50,1,5,-4,-2.00,-2.67,0.6,4.5,-3.9,-1.95,-1.67
Bryan Gil,ESP,"FW,MF",Sevilla,21,2001,7,434,62,49.9,4.8,6,71,0,1,11,2,2.00,6,3,+3,+0.62,0.00,4.9,5.0,-0.2,-0.03,+0.99
Mario Gila,ESP,DF,Lazio,21,2000,5,424,85,78.5,4.7,5,85,3,0,,1,1.60,9,10,-1,-0.21,+0.56,7.4,7.9,-0.5,-0.11,-0.05
Santiago Giménez,MEX,FW,Feyenoord,21,2001,9,432,48,46.5,4.8,4,83,0,5,20,0,1.56,13,8,+5,+1.04,+0.50,7.5,9.4,-1.9,-0.39,-0.77
Marco van Ginkel,NED,MF,PSV Eindhoven,29,1992,0,,,,,0,,0,0,,1,,,,,,,,,,,
Matthias Ginter,GER,DF,Freiburg,28,1994,8,649,81,90.1,7.2,7,90,7,1,19,0,1.75,12,6,+6,+0.83,-0.44,9.5,10.0,-0.4,-0.06,-0.16
Andrei Girotto,BRA,DF,Nantes,30,1992,7,539,77,74.9,6.0,6,87,4,1,15,1,1.00,5,12,-7,-1.17,-0.67,4.8,10.2,-5.4,-0.89,-0.97
Christopher Giuliani,AUT,GK,Sturm Graz,23,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,
Eugeniu Gliga,MDA,FW,Sheriff Tiraspol,21,2001,1,1,1,0.2,0.0,0,,0,1,1,2,0.00,0,0,0,0.00,+1.00,0.0,0.0,0.0,0.00,+1.02
Oscar Gloukh,ISR,MF,RB Salzburg,18,2004,2,26,13,14.4,0.3,0,,0,2,13,0,1.50,1,0,+1,+3.46,+4.63,0.3,0.1,+0.2,+0.58,+1.57
Marko Gobeljić,SRB,DF,Red Star,29,1992,3,270,90,50.0,3.0,3,90,3,0,,3,1.00,6,7,-1,-0.33,0.00,4.8,4.1,+0.8,+0.25,+0.47
Amer Gojak,BIH,"MF,FW",Ferencváros,25,1997,7,266,38,36.9,3.0,3,62,0,4,20,0,1.43,4,4,0,0.00,+0.99,3.1,5.4,-2.4,-0.80,-0.36
Aleksandr Golovin,RUS,"MF,FW",Monaco,26,1996,8,606,76,80.8,6.7,8,76,1,0,,0,1.63,10,11,-1,-0.15,-1.40,9.2,7.3,+1.9,+0.28,-0.88
Rodrigo Gomes,POR,MF,Braga,19,2003,5,185,37,34.3,2.1,2,63,0,3,20,1,1.40,5,5,0,0.00,-0.51,2.6,2.1,+0.5,+0.22,+0.08
Jonathan Gomez,USA,DF,Real Sociedad,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
Maxi Gómez,URU,FW,Trabzonspor,25,1996,3,160,53,29.6,1.8,3,53,1,0,,0,1.00,3,3,0,0.00,-0.47,2.3,2.3,0.0,0.00,+0.62
Papu Gómez,ARG,"MF,FW",Sevilla,34,1988,3,35,12,4.0,0.4,0,,0,3,12,2,1.67,1,1,0,0.00,-0.65,0.2,1.5,-1.3,-6.59,-6.19
Victor Gomez,ESP,DF,Braga,22,2000,2,135,68,25.0,1.5,1,90,1,1,45,2,2.00,2,3,-1,-0.67,-1.33,2.8,1.5,+1.3,+0.88,+0.95
Claude Gonçalves,POR,MF,Ludogorets,28,1994,1,7,7,1.3,0.1,0,,0,1,7,3,0.00,0,0,0,0.00,+0.17,0.3,0.1,+0.2,+1.95,+2.33
Pedro Gonçalves,POR,MF,Sporting CP,24,1998,6,542,90,95.1,6.0,6,90,5,0,,0,1.17,9,6,+3,+0.50,+0.50,11.6,5.6,+6.0,+0.99,+3.62
Édgar González,ESP,DF,Betis,25,1997,4,360,90,50.0,4.0,4,90,4,0,,4,2.25,7,3,+4,+1.00,+1.00,5.5,4.2,+1.3,+0.32,+0.82
Mikel González,ESP,"MF,DF",AÉK Lárnaka,36,1985,3,15,5,2.8,0.2,0,,0,3,5,3,1.50,0,1,-1,-6.00,-5.66,0.0,1.4,-1.4,-8.49,-8.01
Urko González,ESP,MF,Real Sociedad,21,2001,1,29,29,4.0,0.3,0,,0,1,29,5,3.00,2,0,+2,+6.21,+5.69,1.5,0.0,+1.5,+4.64,+4.08
Jean Gorby,FRA,MF,Braga,20,2002,1,2,2,0.4,0.0,0,,0,1,2,4,0.00,0,1,-1,-45.00,-45.50,0.0,0.4,-0.4,-16.69,-16.92
Miloš Gordić,SRB,GK,AÉK Lárnaka,22,2000,0,,,,,0,,0,0,,6,,,,,,,,,,,
Jon Gorenc Stanković,SVN,MF,Sturm Graz,26,1996,5,380,76,70.4,4.2,5,76,2,0,,0,1.00,2,8,-6,-1.42,-1.42,5.1,5.5,-0.4,-0.10,-0.06
Andoni Gorosabel,ESP,DF,Real Sociedad,25,1996,5,309,62,42.9,3.4,4,73,0,1,16,2,1.40,2,2,0,0.00,-1.31,4.0,3.1,+0.8,+0.25,-0.83
Amine Gouiri,ALG,FW,Rennes,22,2000,7,452,65,60.3,5.0,5,80,1,2,27,0,1.43,9,8,+1,+0.20,-0.40,8.2,5.1,+3.1,+0.66,+0.35
Lucas Gourna-Douath,FRA,MF,RB Salzburg,18,2003,2,180,90,100.0,2.0,2,90,2,0,,0,1.50,1,2,-1,-0.50,,2.1,3.6,-1.5,-0.77,
Michael Gregoritsch,AUT,FW,Freiburg,28,1994,7,272,39,37.8,3.0,4,56,0,3,16,1,1.86,6,2,+4,+1.32,+0.72,4.1,5.0,-1.0,-0.31,-0.43
Vincenzo Grifo,ITA,"MF,FW",Freiburg,29,1993,8,508,64,70.6,5.6,6,79,2,2,18,0,1.75,9,5,+4,+0.71,-0.56,7.6,6.2,+1.4,+0.25,+0.99
Lennart Grill,GER,GK,Union Berlin,23,1999,1,45,45,5.0,0.5,0,,0,1,45,9,3.00,0,0,0,0.00,-0.11,0.3,0.3,+0.1,+0.17,-0.19
Florian Grillitsch,AUT,"DF,MF",Ajax,26,1995,0,,,,,0,,0,0,,2,,,,,,,,,,,
Denny Gropper,ISR,DF,Ludogorets,23,1999,4,130,33,24.1,1.4,1,90,1,3,13,2,1.17,3,0,+3,+2.08,+2.95,2.0,0.8,+1.2,+0.84,+1.58
Albert Grønbaek,DEN,"MF,FW",Bodø/Glimt,21,2001,6,376,63,69.6,4.2,3,88,2,3,37,0,0.67,3,7,-4,-0.96,-0.41,3.6,7.3,-3.7,-0.88,-0.31
Andrés Guardado,MEX,MF,Betis,35,1986,7,325,46,45.1,3.6,3,81,1,4,21,0,1.86,6,5,+1,+0.28,-0.41,3.9,5.0,-1.0,-0.29,-0.38
Nemanja Gudelj,SRB,"DF,MF",Sevilla,30,1991,8,779,97,89.5,8.7,8,97,7,0,,0,1.88,14,6,+8,+0.92,+2.90,8.1,12.0,-3.9,-0.47,+0.41
Renan Guedes,BRA,DF,Sheriff Tiraspol,24,1998,4,186,47,34.4,2.1,2,90,2,2,3,2,1.33,1,6,-5,-2.42,-2.17,0.7,5.3,-4.6,-2.24,-1.87
Adrián Guerrero,ESP,"DF,MF",Zürich,24,1998,6,485,81,89.8,5.4,6,81,4,0,,0,1.33,3,16,-13,-2.41,-5.69,5.3,9.8,-4.4,-0.82,-3.23
Daniel Guerrero,ESP,FW,Betis,17,2005,1,24,24,3.3,0.3,0,,0,1,24,2,3.00,1,0,+1,+3.75,+3.36,1.2,0.1,+1.1,+4.04,+4.26
Evann Guessand,CIV,"FW,MF",Nantes,21,2001,8,386,48,53.6,4.3,4,81,2,4,15,0,1.25,4,9,-5,-1.17,-0.36,5.9,6.4,-0.5,-0.12,+1.15
Ander Guevara,ESP,MF,Real Sociedad,25,1997,5,378,76,52.5,4.2,4,90,4,1,18,3,2.40,9,1,+8,+1.90,+2.43,6.3,1.1,+5.2,+1.25,+1.11
Luka Gugeshashvili,GEO,GK,Qarabağ,23,1999,0,,,,,0,,0,0,,6,,,,,,,,,,,
Manuel Gulde,GER,DF,Freiburg,31,1991,2,67,34,9.3,0.7,1,43,0,1,24,1,0.00,0,0,0,0.00,-0.96,0.5,1.1,-0.6,-0.88,-0.92
Arda Güler,TUR,MF,Fenerbahçe,17,2005,6,235,39,32.6,2.6,3,71,0,3,7,2,2.22,6,1,+5,+1.91,+1.91,4.6,1.6,+3.0,+1.15,+0.34
Christian Günter,GER,"DF,MF",Freiburg,29,1993,8,658,82,91.4,7.3,8,82,6,0,,0,1.75,13,4,+9,+1.23,+4.13,10.0,9.6,+0.4,+0.05,+1.15
Luís Gustavo Ledes,POR,MF,AÉK Lárnaka,29,1992,6,447,75,82.8,5.0,5,84,2,1,27,0,1.50,6,9,-3,-0.60,-0.60,4.2,5.5,-1.2,-0.24,+2.66
Erick Gutiérrez,MEX,MF,PSV Eindhoven,27,1995,5,376,75,52.2,4.2,4,83,3,1,45,2,2.40,8,2,+6,+1.44,+0.39,4.8,6.1,-1.3,-0.32,-0.88
Ádám Gyurcsó,HUN,"FW,MF",AÉK Lárnaka,31,1991,4,279,70,51.7,3.1,3,84,0,1,28,0,1.88,5,4,+1,+0.32,+1.70,2.3,2.3,-0.1,-0.02,+1.41
Janik Haberer,GER,MF,Union Berlin,28,1994,9,642,71,71.3,7.1,8,77,1,1,24,0,1.78,7,6,+1,+0.14,+0.14,8.0,6.0,+2.1,+0.29,-0.19
Dennis Hadzikadunic,BIH,DF,Malmö,24,1998,6,540,90,100.0,6.0,6,90,6,0,,0,0.78,3,11,-8,-1.33,,3.3,9.2,-5.9,-0.98,
Elias Hagen,NOR,MF,Bodø/Glimt,22,2000,1,5,5,0.9,0.1,0,,0,1,5,5,0.00,0,1,-1,-18.00,-17.33,0.0,0.4,-0.4,-9.94,-9.22
Nikita Haikin,RUS,GK,Bodø/Glimt,27,1995,6,540,90,100.0,6.0,6,90,6,0,,0,0.67,5,10,-5,-0.83,,5.7,10.4,-4.7,-0.78,
Aapo Halme,FIN,DF,HJK,24,1998,2,135,68,25.0,1.5,1,90,1,1,45,1,0.33,1,5,-4,-2.67,-1.11,0.6,3.6,-3.0,-1.97,-0.64
Marek Hamšík,SVK,MF,Trabzonspor,35,1987,6,359,60,66.5,4.0,5,63,0,1,45,0,1.50,7,5,+2,+0.50,+0.50,4.6,5.2,-0.6,-0.15,+0.85
Dávid Hancko,SVK,DF,Feyenoord,24,1997,10,930,93,100.0,10.3,10,93,10,0,,0,1.50,23,15,+8,+0.77,,14.4,14.2,+0.2,+0.02,+0.02
Andreas Hansen,DEN,MF,Midtjylland,19,2003,0,,,,,0,,0,0,,5,,,,,,,,,,,
Genki Haraguchi,JPN,MF,Union Berlin,31,1991,6,218,36,24.2,2.4,3,62,0,3,11,0,2.00,1,2,-1,-0.41,-0.68,1.4,1.4,0.0,-0.01,-0.46
Denys Harmash,UKR,"FW,MF",Dynamo Kyiv,32,1990,5,268,54,49.6,3.0,3,66,0,2,36,1,0.20,3,4,-1,-0.34,+1.32,1.8,3.4,-1.6,-0.53,+0.10
Quilindschy Hartman,NED,DF,Feyenoord,20,2001,6,455,76,48.9,5.1,4,94,3,2,41,2,1.67,8,8,0,0.00,-1.52,7.1,9.8,-2.7,-0.53,-1.09
Dogucan Haspolat,TUR,MF,Trabzonspor,22,2000,1,6,6,1.1,0.1,0,,0,1,6,5,3.00,0,0,0,0.00,-0.34,0.0,0.1,-0.1,-0.98,-0.55
Adrian Hatman,MDA,MF,Sheriff Tiraspol,19,2003,1,19,19,3.5,0.2,0,,0,1,19,2,0.00,0,1,-1,-4.74,-3.87,0.0,1.1,-1.1,-8.46,-7.62
Jorrel Hato,NED,DF,Ajax,16,2006,0,,,,,0,,0,0,,2,,,,,,,,,,,
Conor Hazard,NIR,GK,HJK,24,1998,6,540,90,100.0,6.0,6,90,6,0,,0,1.10,2,13,-11,-1.83,,4.1,13.0,-8.9,-1.49,
Thorgan Hazard,BEL,MF,PSV Eindhoven,29,1993,1,29,29,4.0,0.3,0,,0,1,29,0,0.00,0,0,0,0.00,-1.30,0.5,0.2,+0.3,+0.82,+0.76
Tom Heaton,ENG,GK,Manchester Utd,36,1986,0,,,,,0,,0,0,,9,,,,,,,,,,,
Frederik Hedegaard,DEN,FW,Midtjylland,19,2003,2,70,35,9.7,0.8,1,58,0,1,12,0,0.50,0,1,-1,-1.29,-1.42,0.1,1.6,-1.6,-2.01,-1.45
Gustavo Henrique,BRA,DF,Fenerbahçe,29,1993,5,420,84,58.3,4.7,5,84,4,0,,0,2.33,9,7,+2,+0.43,-0.47,8.4,4.8,+3.7,+0.79,-0.30
Luiz Henrique,BRA,"FW,MF",Betis,21,2001,7,436,62,60.6,4.8,4,70,0,3,52,1,2.29,11,6,+5,+1.03,+1.35,6.0,4.6,+1.4,+0.30,+0.96
Heron,BRA,"FW,MF",Sheriff Tiraspol,21,2000,3,18,6,3.3,0.2,0,,0,3,6,3,1.75,0,1,-1,-5.00,-4.14,0.0,1.0,-1.0,-5.11,-4.23
Përparim Hetemaj,FIN,MF,HJK,35,1986,5,279,56,51.7,3.1,4,69,1,1,3,0,1.00,2,5,-3,-0.97,+1.79,2.7,5.5,-2.8,-0.91,+1.21
Stefan Hierländer,AUT,MF,Sturm Graz,31,1991,4,279,70,51.7,3.1,4,70,0,0,,1,2.00,2,2,0,0.00,+2.07,4.1,3.8,+0.3,+0.09,+0.36
James Hillson,ENG,GK,Arsenal,21,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,
Piero Hincapié,ECU,DF,Leverkusen,20,2002,8,741,93,98.8,8.2,8,93,7,0,,0,1.75,14,8,+6,+0.73,+0.73,13.2,7.4,+5.8,+0.73,+0.23
Adam Hložek,CZE,FW,Leverkusen,20,2002,8,367,46,48.9,4.1,4,78,0,4,14,0,1.75,11,5,+6,+1.47,+1.47,7.5,4.6,+3.0,+0.72,+0.01
Selmin Hodza,SUI,FW,Zürich,19,2003,1,7,7,1.3,0.1,0,,0,1,7,5,3.00,1,0,+1,+12.86,+14.88,0.4,0.0,+0.4,+5.68,+6.25
Ki-Jana Hoever,NED,DF,PSV Eindhoven,20,2002,2,112,56,15.6,1.2,1,88,0,1,24,4,3.00,2,1,+1,+0.80,-0.53,1.8,1.3,+0.5,+0.36,+0.31
Nicolas Höfler,GER,MF,Freiburg,32,1990,7,626,89,86.9,7.0,7,89,6,0,,1,1.86,11,5,+6,+0.86,-0.09,8.6,9.5,-0.9,-0.12,-0.60
Rob Holding,ENG,DF,Arsenal,26,1995,7,613,88,81.7,6.8,6,86,5,1,100,1,2.29,8,4,+4,+0.59,-0.07,13.0,5.3,+7.7,+1.19,+0.96
Lucas Höler,GER,FW,Freiburg,28,1994,3,231,77,32.1,2.6,3,77,0,0,,3,0.33,1,2,-1,-0.39,-1.86,1.6,4.1,-2.4,-0.95,-1.33
Lukáš Horníček,CZE,GK,Braga,20,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
Marc Hornschuh,GER,MF,Zürich,31,1991,3,129,43,23.9,1.4,1,81,0,2,24,2,1.50,1,4,-3,-2.09,-0.34,1.3,2.4,-1.1,-0.77,-0.36
André Horta,POR,MF,Braga,25,1996,5,252,50,46.7,2.8,3,68,0,2,24,1,1.40,7,3,+4,+1.43,+2.05,4.2,2.6,+1.6,+0.57,+0.74
Ricardo Horta,POR,MF,Braga,27,1994,6,504,84,93.3,5.6,6,84,3,0,,0,1.67,9,4,+5,+0.89,+8.39,6.7,5.2,+1.5,+0.27,+1.52
Tomi Horvat,SVN,MF,Sturm Graz,23,1999,6,428,71,79.3,4.8,5,79,2,1,32,0,1.33,3,8,-5,-1.05,-0.25,5.2,4.6,+0.5,+0.11,+0.99
Arttu Hoskonen,FIN,DF,HJK,25,1997,6,492,82,91.1,5.5,6,82,4,0,,0,0.89,2,10,-8,-1.46,+4.16,4.0,11.2,-7.1,-1.31,+2.07
Santeri Hostikka,FIN,"MF,FW",HJK,24,1997,6,410,68,75.9,4.6,6,68,2,0,,0,1.10,2,9,-7,-1.54,+1.23,3.1,8.7,-5.6,-1.23,+1.10
Lukáš Hrádecký,FIN,GK,Leverkusen,32,1989,8,750,94,100.0,8.3,8,94,8,0,,0,1.75,14,8,+6,+0.72,,13.4,7.4,+6.0,+0.75,+0.75
Damyan Hristov,BUL,GK,Ludogorets,19,2002,0,,,,,0,,0,0,,6,,,,,,,,,,,
Callum Hudson-Odoi,ENG,FW,Leverkusen,21,2000,1,3,3,0.4,0.0,0,,0,1,3,5,0.00,0,1,-1,-30.00,-30.84,0.3,0.1,+0.2,+6.06,+5.36
Vitor Hugo,BRA,DF,Trabzonspor,31,1991,5,292,58,54.1,3.2,3,75,2,2,34,1,1.80,6,6,0,0.00,-0.73,3.4,4.0,-0.6,-0.19,+0.53
Abbas Huseynov,AZE,DF,Qarabağ,27,1995,4,13,3,2.4,0.1,0,,0,4,3,2,1.25,1,1,0,0.00,-0.68,0.3,0.3,0.0,-0.21,-0.73
Badavi Huseynov,AZE,DF,Qarabağ,31,1991,4,360,90,66.7,4.0,4,90,4,0,,1,1.75,7,2,+5,+1.25,+1.75,5.7,3.7,+2.0,+0.50,-0.02
Nathan Huygevelde,BEL,MF,Union SG,18,2004,0,,,,,0,,0,0,,4,,,,,,,,,,,
Elseid Hysaj,ALB,DF,Lazio,28,1994,6,540,90,100.0,6.0,6,90,6,0,,0,1.33,9,11,-2,-0.33,,8.6,9.2,-0.6,-0.09,
Marius Høibråten,NOR,DF,Bodø/Glimt,27,1995,6,451,75,83.5,5.0,5,90,4,1,3,0,0.67,5,7,-2,-0.40,+2.63,5.3,7.3,-2.0,-0.40,+2.31
Roger Ibanez,BRA,DF,Roma,23,1998,13,"1,114",86,79.0,12.4,12,89,11,1,49,0,1.46,13,10,+3,+0.24,-1.89,20.6,10.6,+10.0,+0.86,-0.56
Bradley Ibrahim,ENG,MF,Arsenal,17,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,
İsmayıl İbrahimli,AZE,MF,Qarabağ,24,1998,0,,,,,0,,0,0,,6,,,,,,,,,,,
Oussama Idrissi,MAR,FW,Feyenoord,26,1996,7,400,57,43.0,4.4,6,63,1,1,21,0,1.57,14,1,+13,+2.93,+3.77,6.6,4.5,+2.2,+0.49,+0.82
Borja Iglesias,ESP,FW,Betis,29,1993,6,148,25,20.6,1.6,0,,0,6,25,2,1.67,2,1,+1,+0.61,+0.14,2.3,2.2,+0.1,+0.03,+0.14
Danila Ignatov,MDA,DF,Sheriff Tiraspol,21,2001,1,7,7,1.3,0.1,0,,0,1,7,2,0.00,0,0,0,0.00,+1.01,0.0,0.0,0.0,-0.65,+0.37
Denys Ihnatenko,UKR,GK,Dynamo Kyiv,19,2003,0,,,,,0,,0,0,,6,,,,,,,,,,,
Samuel Iling-Junior,ENG,"DF,FW",Juventus,18,2003,4,160,40,21.3,1.8,1,85,0,3,25,1,1.75,3,1,+2,+1.13,+0.51,2.6,1.6,+1.1,+0.60,-0.08
Asier Illarramendi,ESP,MF,Real Sociedad,32,1990,4,241,60,33.5,2.7,3,76,0,1,14,4,2.25,3,2,+1,+0.37,-0.57,2.2,1.8,+0.4,+0.16,-0.85
Joachim Imbrechts,SWE,GK,Union SG,20,2001,0,,,,,0,,0,0,,9,,,,,,,,,,,
Ciro Immobile,ITA,FW,Lazio,32,1990,4,312,78,57.8,3.5,4,78,1,0,,0,1.25,7,7,0,0.00,+0.79,5.3,6.2,-0.9,-0.27,-0.40
Hwang In-beom,KOR,MF,Olympiacos,25,1996,3,113,38,20.9,1.3,1,90,1,2,12,3,0.80,1,3,-2,-1.59,-0.12,2.2,2.9,-0.6,-0.50,+0.16
Gonçalo Inácio,POR,DF,Sporting CP,20,2001,6,483,81,84.7,5.4,5,94,4,1,13,0,1.17,9,5,+4,+0.75,+1.78,9.4,6.3,+3.2,+0.63,-0.94
Hernani Infande,POR,MF,Braga,21,2001,1,32,32,5.9,0.4,0,,0,1,32,3,3.00,0,1,-1,-2.81,-3.34,0.8,0.5,+0.3,+0.78,+0.64
Jo Inge Berget,NOR,"MF,FW",Malmö,31,1990,4,279,70,51.7,3.1,4,70,2,0,,0,1.29,2,5,-3,-0.97,+0.76,1.7,3.9,-2.3,-0.73,+0.51
Sandro Ingolitsch,AUT,DF,Sturm Graz,25,1997,2,97,49,18.0,1.1,1,90,1,1,7,4,1.00,2,2,0,0.00,+1.22,1.3,2.0,-0.8,-0.73,-0.79
Zidane Iqbal,IRQ,MF,Manchester Utd,19,2003,0,,,,,0,,0,0,,9,,,,,,,,,,,
Gustav Isaksen,DEN,FW,Midtjylland,21,2001,8,689,86,95.7,7.7,8,86,5,0,,0,1.13,13,11,+2,+0.26,+6.07,7.7,11.6,-3.9,-0.51,+4.49
Franco Israel,URU,GK,Sporting CP,22,2000,0,,,,,0,,0,0,,6,,,,,,,,,,,
Diego Iturralde,ESP,DF,Sevilla,19,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
Mirko Ivanić,MNE,"MF,FW",Red Star,28,1993,4,300,75,55.6,3.3,3,90,3,1,30,1,1.50,7,7,0,0.00,+0.75,5.6,4.1,+1.5,+0.45,+0.97
Paul Jaeckel,GER,DF,Union Berlin,24,1998,3,270,90,30.0,3.0,3,90,3,0,,7,1.00,1,2,-1,-0.33,-0.62,2.7,1.9,+0.8,+0.27,-0.11
Alireza Jahanbakhsh,IRN,FW,Feyenoord,28,1993,9,613,68,65.9,6.8,7,73,1,2,52,1,1.33,17,8,+9,+1.32,+1.61,11.2,7.5,+3.7,+0.53,+1.52
Karl Jakob Hein,EST,GK,Arsenal,20,2002,0,,,,,0,,0,0,,6,,,,,,,,,,,
Ismail Jakobs,SEN,"FW,MF",Monaco,22,1999,6,103,17,13.7,1.1,0,,0,6,17,2,1.50,4,1,+3,+2.62,+2.90,2.1,0.9,+1.2,+1.48,+1.14
Marko Janković,MNE,MF,Qarabağ,27,1995,5,302,60,55.9,3.4,3,86,0,2,23,0,1.00,4,4,0,0.00,-1.51,3.7,3.3,+0.4,+0.13,-0.84
Jakob Jantscher,AUT,FW,Sturm Graz,33,1989,3,37,12,6.9,0.4,0,,0,3,12,1,1.33,2,0,+2,+4.86,+6.30,0.7,0.0,+0.7,+1.70,+1.92
