Player,Nation,Pos,Squad,Age,Born,90s,Tackles,TacklesWon,TacklesDef3rd,TacklesMid3rd,TacklesAtt3rd,DribTkl,DribTklAtt,DribTkl%,ChallengesLost,Blocks,ShotsBlocked,PassesBlocked,Int,Tkl+Int,Clr,ErrorsLeadingToShot
Alan Empereur,BRA,DF,Cuiabá,28,1994,32.8,24,15,21,3,0,19,38,50.0,19,28,15,13,27,51,116,1
Endrick,BRA,FW,Palmeiras,16,2006,17.3,14,6,3,7,4,1,11,9.1,10,8,1,7,1,15,5,0
Erick,BRA,MF,Ath Paranaense,25,1997,27.8,48,27,18,26,4,21,44,47.7,23,33,12,21,42,90,32,0
Erison,BRA,"FW,MF",São Paulo,23,1999,4.3,3,0,0,2,1,1,2,50.0,1,2,0,2,0,3,2,0
Gonzalo Escobar,ARG,DF,Fortaleza,25,1997,6.4,18,14,5,9,4,10,16,62.5,6,8,2,6,15,33,15,0
Lucas Esquivel,ARG,DF,Ath Paranaense,21,2001,18.3,34,27,15,14,5,13,27,48.1,14,28,7,21,21,55,50,0
Estevão,BRA,MF,Internacional,20,2002,0.1,2,1,2,0,0,2,2,100.0,0,0,0,0,0,2,0,0
Estevão,BRA,DF,Palmeiras,16,2006,0.1,1,1,0,1,0,1,1,100.0,0,1,0,1,0,1,0,0
Vitor Eudes,BRA,GK,Fluminense,24,1998,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Lucas Evangelista,BRA,MF,Red Bull Bragantino,27,1995,30.2,51,28,20,22,9,15,46,32.6,31,31,6,25,26,77,20,0
Everaldo,BRA,"FW,MF",América (MG),28,1994,13.7,22,16,12,8,2,12,28,42.9,16,12,0,12,6,28,5,0
Éverson,BRA,GK,Atlético Mineiro,32,1990,36.0,0,0,0,0,0,0,0,,0,1,0,1,1,1,18,0
Everton,BRA,"FW,MF",Grêmio,25,1997,13.5,14,7,3,10,1,6,21,28.6,15,10,3,7,12,26,7,0
Bruno Fabiano Alves,BRA,DF,Grêmio,31,1991,27.2,33,17,17,15,1,13,21,61.9,8,42,26,16,29,62,110,0
Fabinho,BRA,MF,Palmeiras,20,2002,6.5,25,20,6,14,5,11,18,61.1,7,11,4,7,7,32,8,0
Fábio,BRA,GK,Fluminense,42,1980,35.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,15,2
Fábio,BRA,"DF,MF",Grêmio,32,1990,9.7,26,18,14,10,2,13,35,37.1,22,12,5,7,9,35,27,0
Fagner,BRA,DF,Corinthians,33,1989,23.3,43,27,29,8,6,24,44,54.5,20,23,11,12,17,60,66,0
Willian Farias,BRA,MF,Coritiba,33,1989,10.7,15,10,3,11,1,7,15,46.7,8,12,4,8,23,38,15,1
Luiz Felipe,BRA,DF,Santos,29,1993,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Marcos Felipe,BRA,GK,Bahia,26,1996,37.0,3,3,3,0,0,3,6,50.0,3,0,0,0,1,4,25,1
Matheus Felipe,BRA,DF,Ath Paranaense,24,1998,5.9,5,3,5,0,0,2,6,33.3,4,10,5,5,6,11,22,0
Danilo Fernandes,BRA,GK,Bahia,34,1988,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Lucas Fernandes,BRA,MF,Botafogo (RJ),25,1997,5.3,1,1,1,0,0,1,5,20.0,4,6,2,4,3,4,7,0
Matheus Fernandes,BRA,MF,Red Bull Bragantino,24,1998,26.0,106,63,40,52,14,44,92,47.8,48,36,10,26,32,138,23,1
Nathan Fernandes,BRA,"FW,MF",Grêmio,17,2005,4.2,4,1,1,1,2,1,3,33.3,2,3,0,3,1,5,1,0
Gatito Fernández,PAR,GK,Botafogo (RJ),34,1988,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Leonardo Fernández,URU,"MF,FW",Fluminense,24,1998,7.3,11,5,3,5,3,4,15,26.7,11,10,1,9,4,15,3,0
Rodrigo Fernández,URU,MF,Santos,27,1996,22.4,55,28,25,24,6,36,98,36.7,62,40,11,29,17,72,28,0
Fernandinho,BRA,MF,Ath Paranaense,37,1985,21.5,26,15,10,13,3,16,33,48.5,17,19,7,12,16,42,27,0
Fernando,BRA,DF,Ath Paranaense,23,1999,5.3,11,9,7,3,1,7,9,77.8,2,1,0,1,8,19,10,0
Nahuel Ferraresi,VEN,FW,São Paulo,24,1998,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
Ferreira,BRA,"FW,MF",Grêmio,25,1997,12.7,18,13,9,9,0,8,27,29.6,19,9,0,9,7,25,9,0
Sebastián Ferreira,PAR,"FW,MF",Vasco da Gama,24,1998,4.9,8,3,1,3,4,1,5,20.0,4,2,0,2,0,8,1,0
Figueiredo,BRA,"FW,MF",Vasco da Gama,21,2001,7.3,8,5,5,2,1,2,17,11.8,15,9,0,9,6,14,9,0
Tobias Figueiredo,POR,DF,Fortaleza,28,1994,3.8,4,1,2,2,0,2,2,100.0,0,2,1,1,2,6,13,1
Matheus França,BRA,"MF,FW",Flamengo,18,2004,4.1,7,6,2,2,3,1,8,12.5,7,6,0,6,5,12,2,0
Alan Franco,ECU,"MF,FW",Atlético Mineiro,24,1998,9.3,26,14,11,10,5,8,18,44.4,10,12,4,8,15,41,10,0
Alan Franco,ARG,DF,São Paulo,26,1996,12.5,14,10,9,3,2,11,16,68.8,5,10,8,2,13,27,37,0
Fransérgio,BRA,MF,Coritiba,32,1990,5.9,11,4,5,5,1,6,10,60.0,4,6,2,4,5,16,13,0
Marlon Freitas,BRA,MF,Botafogo (RJ),27,1995,32.3,41,30,22,18,1,20,48,41.7,28,43,12,31,39,80,59,0
Bruno Fuchs,BRA,DF,Atlético Mineiro,23,1999,12.1,13,6,11,2,0,4,8,50.0,4,11,5,6,16,29,53,0
Julio Furch,ARG,"FW,MF",Santos,33,1989,6.8,7,5,2,3,2,1,6,16.7,5,3,0,3,2,9,9,0
Gabriel,BRA,DF,Bahia,21,2001,10.9,21,9,14,6,1,15,22,68.2,7,10,8,2,29,50,65,1
Gabriel,BRA,MF,Internacional,30,1992,8.5,18,13,9,8,1,11,31,35.5,20,11,3,8,12,30,7,0
Gabriel,BRA,GK,Coritiba,30,1992,30.7,2,1,2,0,0,2,2,100.0,0,0,0,0,0,2,20,2
Gabriel,BRA,MF,Botafogo (RJ),29,1993,9.6,33,20,14,19,0,16,37,43.2,21,9,1,8,16,49,12,0
Eduardo Gabriel,BRA,DF,Santos,26,1996,3.0,1,0,1,0,0,1,1,100.0,0,5,4,1,6,7,20,0
Thalisson Gabriel,BRA,DF,Coritiba,21,2002,10.5,9,8,8,1,0,6,15,40.0,9,10,6,4,11,20,58,1
Zé Gabriel,BRA,MF,Vasco da Gama,24,1999,21.5,43,20,24,16,3,24,56,42.9,32,22,5,17,18,61,45,0
Ighor Gabryel,BRA,FW,América (MG),20,2003,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Matías Galarza,PAR,MF,Vasco da Gama,20,2002,4.5,15,7,10,4,1,7,17,41.2,10,10,2,8,6,21,3,0
Thiago Galhardo,BRA,"FW,MF",Fortaleza,33,1989,20.8,14,11,6,6,2,6,20,30.0,14,18,3,15,8,22,21,0
JP Galvão,BRA,DF,Botafogo (RJ),21,2001,2.2,8,5,5,3,0,6,11,54.5,5,3,1,2,3,11,9,0
Ganso,BRA,MF,Fluminense,33,1989,19.3,22,17,9,8,5,11,28,39.3,17,13,3,10,6,28,5,0
Maurício Garcez,BRA,"MF,FW",Coritiba,25,1997,6.6,12,7,4,5,3,6,8,75.0,2,5,1,4,0,12,11,0
García,BRA,DF,Palmeiras,21,2002,3.3,4,1,3,1,0,1,2,50.0,1,3,0,3,3,7,7,0
Bryan García,ECU,MF,Ath Paranaense,22,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Luan Garcia,BRA,DF,Palmeiras,29,1993,20.2,12,6,6,5,1,6,12,50.0,6,22,19,3,26,38,68,0
Rafael Gava,BRA,MF,Cuiabá,29,1993,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Pedro Geromel,BRA,DF,Grêmio,37,1985,5.2,6,4,4,2,0,2,6,33.3,4,5,3,2,8,14,38,0
Gerson,BRA,MF,Flamengo,25,1997,29.9,39,22,18,16,5,17,45,37.8,28,27,7,20,15,54,30,0
Gil,BRA,DF,Corinthians,35,1987,32.0,46,30,34,12,0,26,41,63.4,15,52,36,16,27,73,126,0
Gilberto,BRA,FW,Cruzeiro,33,1989,12.1,11,8,3,5,3,3,9,33.3,6,7,3,4,1,12,6,0
Gilberto,BRA,DF,Bahia,29,1993,20.6,45,28,19,21,5,25,55,45.5,30,26,6,20,19,64,26,2
Giovane,BRA,FW,Corinthians,19,2003,1.5,0,0,0,0,0,0,0,,0,3,0,3,0,0,2,0
Giovani,BRA,FW,Palmeiras,19,2004,0.2,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0
Giovanni,BRA,"MF,DF",Fluminense,21,2002,1.1,0,0,0,0,0,0,2,0.0,2,1,1,0,1,1,0,0
Bruno Gomes,BRA,MF,Coritiba,21,2001,24.4,56,28,19,26,11,33,76,43.4,43,23,2,21,33,89,18,0
Igor Gomes,BRA,"MF,FW",Atlético Mineiro,23,1999,15.3,20,14,12,6,2,14,29,48.3,15,17,4,13,11,31,9,0
Igor Gomes,BRA,DF,Internacional,21,2001,16.3,34,25,23,11,0,22,40,55.0,18,18,7,11,15,49,63,0
Marlon Gomes,BRA,"MF,FW",Vasco da Gama,19,2003,12.7,39,29,16,19,4,12,30,40.0,18,22,2,20,34,73,23,1
William Gomes,BRA,FW,São Paulo,16,2006,0.8,2,2,2,0,0,0,1,0.0,1,3,0,3,1,3,0,0
Gustavo Gómez,PAR,DF,Palmeiras,29,1993,30.7,58,28,32,22,4,34,59,57.6,25,24,12,12,28,86,109,1
Sebastián Gómez,COL,MF,Coritiba,26,1996,15.9,23,14,8,10,5,13,34,38.2,21,18,3,15,15,38,12,0
Aloísio dos Santos Gonçalves,CHN,"FW,MF",América (MG),34,1988,8.0,5,4,1,2,2,2,16,12.5,14,5,1,4,2,7,4,0
Diego Gonçalves,BRA,"FW,MF",Goiás,28,1994,4.0,3,3,3,0,0,3,12,25.0,9,8,1,7,2,5,3,1
Mateus Gonçalves Martins,BRA,"MF,FW",América (MG),28,1994,0.7,2,2,0,1,1,1,1,100.0,0,1,0,1,0,2,1,0
Matheus Gonçalves,BRA,"FW,MF",Flamengo,17,2005,0.2,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0
Matheus Gonçalves,BRA,"FW,MF",Red Bull Bragantino,17,2005,5.1,7,3,2,1,4,6,11,54.5,5,6,0,6,0,7,2,0
Yony González,COL,"FW,MF",Fluminense,28,1994,6.4,9,5,5,2,2,6,7,85.7,1,8,4,4,2,11,12,0
Roger Guedes,BRA,"FW,MF",Corinthians,26,1996,15.0,6,3,1,2,3,1,2,50.0,1,11,1,10,1,7,11,0
Guga,BRA,DF,Fluminense,24,1998,16.8,36,21,21,13,2,22,40,55.0,18,16,8,8,14,50,38,0
Guilherme,BRA,MF,Goiás,31,1991,20.6,27,16,12,10,5,13,28,46.4,15,21,7,14,12,39,14,1
Guilherme,BRA,"FW,MF",Fortaleza,27,1995,15.7,28,13,14,8,6,12,26,46.2,14,18,3,15,16,44,20,0
Guilherme,BRA,"DF,MF",Red Bull Bragantino,20,2002,2.9,7,4,3,2,2,4,4,100.0,0,4,1,3,3,10,11,0
Luis Guilherme,BRA,"FW,MF",Palmeiras,16,2006,6.4,3,1,0,0,3,1,10,10.0,9,4,0,4,6,9,2,0
Gustavinho,BRA,"MF,FW",Grêmio,21,2001,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Gustavinho,BRA,"MF,FW",Red Bull Bragantino,18,2004,7.4,13,5,5,1,7,6,23,26.1,17,8,2,6,7,20,5,0
Raphael Guzzo,POR,MF,Goiás,28,1995,6.4,6,3,1,3,2,2,7,28.6,5,9,4,5,2,8,10,0
Lucas Halter,BRA,DF,Goiás,22,2000,28.7,39,31,32,5,2,26,40,65.0,14,38,24,14,38,77,134,2
Hayner,BRA,"DF,MF",Coritiba,27,1995,3.4,5,4,3,2,0,2,3,66.7,1,5,1,4,1,6,9,0
Thiago Heleno,BRA,DF,Ath Paranaense,34,1988,30.9,41,26,28,12,1,27,39,69.2,12,35,19,16,41,82,138,1
Helinho,BRA,FW,Red Bull Bragantino,22,2000,15.4,24,16,8,11,5,8,19,42.1,11,18,0,18,8,32,11,0
Henrique,BRA,DF,Coritiba,36,1986,22.5,16,5,10,6,0,11,22,50.0,11,29,21,8,18,34,129,2
Bruno Henrique,BRA,"FW,MF",Flamengo,32,1990,17.1,29,19,10,10,9,13,28,46.4,15,20,3,17,2,31,21,0
Bruno Henrique,BRA,MF,Internacional,33,1989,11.7,15,7,3,11,1,5,20,25.0,15,12,0,12,5,20,12,0
Dalbert Henrique,BRA,DF,Internacional,29,1993,5.5,18,12,10,5,3,13,15,86.7,2,5,0,5,6,24,8,0
Fernando Henrique,BRA,MF,Cruzeiro,21,2001,1.5,4,2,0,4,0,1,1,100.0,0,3,1,2,1,5,1,0
Luis Henrique,BRA,"FW,MF",Botafogo (RJ),21,2001,15.3,5,3,2,2,1,2,8,25.0,6,17,0,17,4,9,9,0
Mateus Henrique,BRA,DF,América (MG),20,2002,6.0,12,8,9,3,0,6,15,40.0,9,14,5,9,5,17,22,0
Paulo Henrique,BRA,DF,Vasco da Gama,26,1996,9.5,31,21,12,15,4,17,30,56.7,13,11,4,7,9,40,25,0
Pedro Henrique,BRA,DF,Ath Paranaense,27,1995,9.5,8,5,6,2,0,1,6,16.7,5,21,14,7,12,20,30,0
Pedro Henrique,BRA,"FW,MF",Internacional,32,1990,14.1,27,20,15,6,6,8,16,50.0,8,11,0,11,5,32,8,0
Breno Herculano,BRA,"FW,MF",Goiás,23,1999,0.9,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
Hércules,BRA,MF,Fortaleza,22,2000,8.6,27,18,9,15,3,10,28,35.7,18,16,2,14,5,32,9,0
Diego Hernández,URU,FW,Botafogo (RJ),22,2000,0.5,2,1,0,1,1,1,6,16.7,5,0,0,0,0,2,0,0
Nicolás Hernández,COL,DF,Internacional,25,1998,14.4,16,6,12,3,1,13,18,72.2,5,18,7,11,9,25,67,2
Lucca Holanda,BRA,FW,Internacional,19,2003,6.1,11,5,1,6,4,5,17,29.4,12,5,2,3,4,15,2,0
Hugo,BRA,DF,Goiás,25,1997,15.8,31,18,16,11,4,15,21,71.4,6,20,4,16,21,52,64,0
Hugo,BRA,DF,Botafogo (RJ),21,2001,15.5,56,31,33,18,5,27,51,52.9,24,11,1,10,24,80,37,0
Victor Hugo,BRA,"MF,FW",Flamengo,18,2004,14.2,31,18,5,22,4,16,37,43.2,21,12,1,11,13,44,9,0
Vitor Hugo,BRA,DF,Bahia,31,1991,23.7,38,24,29,9,0,18,24,75.0,6,21,12,9,32,70,82,0
Hulk,BRA,FW,Atlético Mineiro,36,1986,32.7,28,21,6,14,8,8,22,36.4,14,13,3,10,1,29,37,0
José Hurtado,ECU,DF,Red Bull Bragantino,21,2001,18.0,36,26,16,17,3,25,47,53.2,22,19,6,13,21,57,34,0
Hyoran,BRA,"MF,FW",Atlético Mineiro,29,1993,7.7,15,8,5,6,4,9,26,34.6,17,13,2,11,3,18,6,0
Igor,BRA,MF,Flamengo,19,2003,0.9,2,1,0,2,0,1,4,25.0,3,0,0,0,3,5,0,0
André Inácio,BRA,FW,Flamengo,20,2002,0.2,2,2,2,0,0,2,3,66.7,1,0,0,0,0,2,1,0
Gabriel Inocêncio,BRA,DF,Santos,28,1994,14.2,53,30,30,13,10,29,49,59.2,20,26,8,18,15,68,40,1
Isaac,BRA,FW,Atlético Mineiro,18,2004,0.2,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0
Isaac,BRA,"MF,DF",Fluminense,18,2004,1.5,8,4,4,0,4,3,5,60.0,2,2,0,2,3,11,2,0
Juan Iturbe,PAR,"FW,MF",Grêmio,29,1993,0.8,5,5,4,1,0,2,5,40.0,3,1,0,1,2,7,3,0
Zé Ivaldo,BRA,DF,Ath Paranaense,25,1997,11.3,17,13,13,4,0,10,14,71.4,4,7,5,2,16,33,45,0
Ivonei,BRA,MF,Santos,20,2002,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Vítor Jacaré,BRA,"DF,MF",Bahia,23,1999,9.8,22,17,13,6,3,15,37,40.5,22,17,2,15,10,32,20,0
Jadsom,BRA,MF,Red Bull Bragantino,21,2001,21.1,41,21,11,24,6,19,43,44.2,24,37,7,30,27,68,25,0
Jair,BRA,MF,Vasco da Gama,28,1994,17.7,40,24,18,18,4,24,57,42.1,33,29,3,26,15,55,15,0
Jamerson,BRA,"DF,FW",Coritiba,24,1998,21.0,50,32,32,14,4,29,43,67.4,14,27,6,21,28,78,51,0
Janderson,BRA,"FW,MF",Botafogo (RJ),23,1999,4.6,8,5,2,3,3,2,5,40.0,3,3,0,3,2,10,3,0
Jandrei,BRA,GK,São Paulo,29,1993,5.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
Léo Jardim,BRA,GK,Vasco da Gama,27,1995,38.0,1,0,1,0,0,0,0,,0,0,0,0,0,1,11,0
Jemerson,BRA,DF,Atlético Mineiro,30,1992,27.5,30,20,19,10,1,16,33,48.5,17,30,24,6,31,61,105,1
Jesé,ESP,MF,Coritiba,29,1993,1.1,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
Alexandre Jesus,BRA,DF,Fluminense,21,2001,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0
Jhow,BRA,DF,América (MG),19,2003,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Joaquim,BRA,DF,Santos,24,1998,30.3,61,45,46,14,1,38,52,73.1,14,39,24,15,45,106,183,1
John,BRA,GK,Internacional,26,1996,9.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0
Felipe Jonatan,BRA,DF,Santos,24,1998,1.0,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0,0
Jori,BRA,GK,América (MG),26,1996,11.0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,9,0
Josué,BRA,MF,Grêmio,17,2005,1.3,2,0,1,1,0,0,1,0.0,1,3,1,2,6,8,5,0
Jhonatan Jowjow,BRA,"MF,FW",Palmeiras,20,2002,9.9,19,15,8,6,5,5,17,29.4,12,19,3,16,9,28,11,0
Daniel Jr,BRA,MF,Cruzeiro,20,2002,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Luciano Juba,BRA,"DF,MF",Bahia,23,1999,7.2,14,9,8,5,1,9,15,60.0,6,5,0,5,9,23,14,0
Juninho,BRA,MF,América (MG),35,1987,32.5,44,26,14,23,7,15,51,29.4,36,33,7,26,31,75,43,0
Pedrinho Junqueira,BRA,"FW,MF",Goiás,18,2004,2.2,5,5,0,4,1,1,4,25.0,3,2,1,1,0,5,1,0
Jussa,BRA,MF,Cruzeiro,26,1996,19.6,34,23,9,23,2,18,29,62.1,11,15,4,11,15,49,32,0
Justen,BRA,DF,Fluminense,19,2003,0.6,2,1,2,0,0,1,2,50.0,1,1,0,1,2,4,4,0
Kaiki,BRA,"DF,FW",Cruzeiro,19,2003,2.5,7,6,3,3,1,2,3,66.7,1,2,1,1,5,12,6,0
Kaio,BRA,"MF,FW",Coritiba,18,2004,9.8,22,16,12,4,6,9,28,32.1,19,9,3,6,7,29,5,0
Lucas Kal,BRA,MF,América (MG),26,1996,13.7,17,7,13,3,1,10,31,32.3,21,13,5,8,15,32,24,0
Walter Kannemann,ARG,DF,Grêmio,31,1991,26.2,50,33,30,18,2,27,53,50.9,26,36,16,20,45,95,116,0
Kanu,BRA,DF,Bahia,25,1997,32.3,34,25,26,5,3,21,39,53.8,18,38,18,20,47,81,103,1
Alan Kardec,BRA,"FW,MF",Atlético Mineiro,34,1989,2.9,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,0
Kauan,BRA,FW,Fortaleza,17,2005,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Vinicius Kaue,BRA,"DF,MF",Ath Paranaense,19,2003,3.8,7,2,4,3,0,4,8,50.0,4,6,1,5,3,10,12,0
Kayque,BRA,MF,Botafogo (RJ),22,2000,0.3,1,1,0,0,1,0,0,,0,0,0,0,1,2,0,0
Renato Kayser,BRA,"FW,MF",América (MG),26,1996,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Keiller,BRA,GK,Internacional,26,1996,10.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,1
John Kennedy,BRA,"FW,MF",Fluminense,20,2002,15.2,15,9,5,7,3,9,19,47.4,10,12,1,11,3,18,10,0
Keno,BRA,"FW,MF",Fluminense,33,1989,17.9,31,15,11,14,6,16,31,51.6,15,11,1,10,11,42,17,0
Kevin,BRA,"FW,DF",Palmeiras,20,2003,2.6,6,4,4,1,1,4,5,80.0,1,2,0,2,3,9,2,0
Kevyson,BRA,DF,Santos,18,2004,10.8,30,23,18,11,1,13,22,59.1,9,8,3,5,22,52,22,1
Khellven,BRA,DF,Ath Paranaense,21,2001,11.1,14,11,6,8,0,11,21,52.4,10,9,5,4,16,30,29,0
Maurício Kozlinski,BRA,GK,Fortaleza,31,1991,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Benjamín Kuscevic,CHI,DF,Coritiba,26,1996,22.5,41,26,27,12,2,27,47,57.4,20,44,28,16,38,79,111,0
Derik Lacerda,BRA,"FW,MF",Cuiabá,23,1999,7.3,13,10,9,3,1,8,16,50.0,8,6,1,5,3,16,4,0
Ignacio Laquintana,URU,FW,Red Bull Bragantino,23,1999,2.0,4,3,0,3,1,0,1,0.0,1,1,0,1,1,5,0,0
Thauan Lara,BRA,"DF,MF",Internacional,19,2004,3.7,7,6,4,2,1,4,9,44.4,5,4,2,2,4,11,9,0
Lelê,BRA,"FW,MF",Fluminense,25,1997,12.7,16,11,7,6,3,3,8,37.5,5,14,1,13,3,19,8,0
Mauricio Lemos,URU,DF,Atlético Mineiro,27,1995,24.6,41,29,30,9,2,27,35,77.1,8,31,25,6,42,83,120,0
Marcos Leonardo,BRA,FW,Santos,19,2003,28.8,7,3,1,4,2,2,6,33.3,4,11,5,6,2,9,25,0
Lian,BRA,MF,Grêmio,17,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Lima,BRA,"MF,FW",Fluminense,26,1996,28.1,38,20,9,24,5,16,50,32.0,34,31,9,22,21,59,22,0
Lucas Lima,BRA,"MF,FW",Santos,32,1990,24.5,60,41,19,35,6,26,72,36.1,46,27,4,23,3,63,9,0
Leonardo Linck,BRA,GK,Ath Paranaense,21,2001,5.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1
Liziero,BRA,MF,Coritiba,24,1998,6.5,15,10,4,11,0,9,23,39.1,14,8,3,5,8,23,9,0
Marcelo Lomba,BRA,GK,Palmeiras,36,1986,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
José López,ARG,"FW,MF",Palmeiras,22,2000,6.6,9,4,1,4,4,1,10,10.0,9,5,1,4,4,13,13,0
Lucão,BRA,DF,Red Bull Bragantino,24,1998,2.2,3,1,3,0,0,1,1,100.0,0,0,0,0,5,8,6,0
Lucão,BRA,GK,Red Bull Bragantino,21,2001,5.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0
Lucas,BRA,DF,Santos,21,2001,6.8,14,8,10,4,0,7,20,35.0,13,11,3,8,6,20,20,0
Ayrton Lucas,BRA,DF,Flamengo,25,1997,28.8,63,45,31,21,11,37,66,56.1,29,21,5,16,14,77,52,0
Jean Lucas,BRA,MF,Santos,24,1998,20.1,32,22,15,12,5,16,43,37.2,27,16,2,14,14,46,16,1
Jhonny Lucas,BRA,MF,Goiás,22,2000,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
João Lucas,BRA,DF,Santos,24,1998,9.0,21,15,9,10,2,11,19,57.9,8,16,3,13,15,36,22,0
Ruan Lucas,BRA,"MF,FW",Coritiba,18,2004,0.3,0,0,0,0,0,0,2,0.0,2,2,0,2,0,0,0,0
Ian Luccas,BRA,MF,Cruzeiro,19,2003,5.3,14,6,5,5,4,3,9,33.3,6,2,0,2,5,19,11,0
Pedro Luccas,BRA,GK,Coritiba,19,2004,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Luciano,BRA,"MF,FW",São Paulo,29,1993,23.5,26,18,9,15,2,12,23,52.2,11,15,0,15,4,30,10,0
Thomas Luciano,BRA,DF,Grêmio,21,2002,3.5,9,7,7,2,0,8,15,53.3,7,5,3,2,7,16,13,0
Luis,BRA,FW,Cruzeiro,17,2005,0.1,2,1,0,2,0,1,1,100.0,0,1,0,1,1,3,1,0
Filipe Luís,BRA,DF,Flamengo,37,1985,5.9,18,9,11,6,1,8,9,88.9,1,5,3,2,11,29,13,0
Victor Luis,BRA,DF,Coritiba,29,1993,17.4,27,21,16,9,2,15,31,48.4,16,25,11,14,27,54,41,0
David Luiz,BRA,DF,Flamengo,35,1987,11.0,13,9,8,4,1,6,12,50.0,6,13,11,2,10,23,56,0
Wallisson Luiz,BRA,MF,Cruzeiro,25,1997,4.4,15,11,5,8,2,4,12,33.3,8,3,0,3,7,22,3,0
Machado,BRA,MF,Cruzeiro,27,1996,25.3,38,23,13,16,9,12,29,41.4,17,18,5,13,33,71,25,2
Imanol Machuca,ARG,FW,Fortaleza,23,2000,7.5,18,10,5,9,4,9,18,50.0,9,11,0,11,3,21,1,0
Mádson,BRA,"DF,MF",Ath Paranaense,31,1992,14.8,12,4,5,7,0,5,9,55.6,4,12,5,7,11,23,41,0
João Magno,BRA,FW,Goiás,25,1997,10.9,5,4,1,3,1,1,5,20.0,4,9,1,8,2,7,19,0
Maguinho,BRA,DF,Goiás,30,1993,31.7,50,32,28,16,6,26,53,49.1,27,43,21,22,40,90,87,1
Pablo Maia,BRA,MF,São Paulo,21,2002,28.7,63,36,19,39,5,33,78,42.3,45,36,13,23,19,82,31,1
Thiago Maia,BRA,MF,Flamengo,25,1997,23.3,49,31,21,24,4,27,62,43.5,35,23,12,11,29,78,37,1
Maicon,BRA,DF,Santos,34,1988,0.5,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0
Maicon,BRA,DF,Vasco da Gama,34,1988,13.9,18,12,14,4,0,8,12,66.7,4,23,17,6,17,35,84,0
Iago Maidana,BRA,DF,América (MG),26,1996,24.0,32,15,22,9,1,12,22,54.5,10,31,21,10,32,64,107,0
Hugo Mallo,ESP,DF,Internacional,31,1991,3.6,7,3,7,0,0,4,8,50.0,4,8,3,5,6,13,10,0
Léo Mana,BRA,DF,Corinthians,18,2004,1.5,2,2,1,0,1,1,2,50.0,1,4,1,3,2,4,2,0
Alef Manga,BRA,"FW,MF",Coritiba,28,1994,8.9,10,7,4,3,3,5,8,62.5,3,4,0,4,3,13,5,0
Manoel,BRA,DF,Fluminense,32,1990,3.2,4,3,2,2,0,4,5,80.0,1,5,4,1,2,6,14,0
Fernando Marçal,BRA,DF,Botafogo (RJ),33,1989,18.1,37,16,17,16,4,16,35,45.7,19,17,3,14,39,76,47,0
Marcelo,BRA,DF,Fluminense,34,1988,14.7,26,19,7,12,7,15,29,51.7,14,13,4,9,12,38,17,1
Marcelo,BRA,DF,Fortaleza,27,1996,12.0,18,12,10,7,1,9,17,52.9,8,16,11,5,17,35,46,0
João Marcelo,BRA,DF,Cruzeiro,22,2000,1.8,3,3,2,1,0,1,1,100.0,0,2,2,0,4,7,9,0
