Player,Nation,Pos,Squad,Age,Born,MP,Min,Min/MP,Min%,90s,Starts,Min/Start,MatchesCompleted,Subs,Min/Sub,unusedSub,PointsPerMatch,onGoalScored,onGoalAgainst,+/-,+/-/90,On-Off,onPitchxG,onPitchxGA,xG+/-,xG+/-/90,xGOn-Off
Stephan El Shaarawy,ITA,DF,Roma,32-006,1992,1,26,26,9.6,0.3,0,,0,1,26,1,0.00,0,0,0,0.00,0.00,1.0,0.3,+0.7,+2.28,+2.00
Ido Shahar,ISR,FW,Maccabi Tel Aviv,23-074,2001,1,69,69,25.6,0.8,1,69,0,0,,0,2.40,0,2,-2,-2.61,-1.71,0.4,1.2,-0.8,-1.01,-0.68
Mykola Shaparenko,UKR,MF,Dynamo Kyiv,26-029,1998,3,180,60,66.7,2.0,2,76,0,1,28,0,0.00,0,5,-5,-2.50,-1.50,0.9,4.3,-3.4,-1.69,-0.58
Volodymyr Shepelyev,UKR,MF,Dynamo Kyiv,27-154,1997,1,1,1,0.4,0.0,0,,0,1,1,0,0.00,0,0,0,0.00,+2.01,0.0,0.0,0.0,0.00,+1.51
Simeon Shishkov,BUL,DF,Ludogorets,18-168,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
Raz Shlomo,ISR,DF,Maccabi Tel Aviv,25-081,1999,3,270,90,100.0,3.0,3,90,3,0,,0,1.71,2,6,-4,-1.33,,4.5,6.0,-1.5,-0.51,
Eldor Shomurodov,UZB,FW,Roma,29-126,1995,3,112,37,41.5,1.2,1,64,0,2,24,0,1.33,0,2,-2,-1.61,-2.75,1.9,1.8,+0.1,+0.12,-0.60
Shola Shoretire,ENG,FW,PAOK,20-274,2004,1,8,8,3.0,0.1,0,,0,1,8,1,0.00,0,0,0,0.00,+1.03,0.4,0.0,+0.4,+5.05,+5.69
Luka Silagadze,GEO,MF,FK Rīgas FS,25-195,1999,1,21,21,7.8,0.2,0,,0,1,21,2,0.00,0,0,0,0.00,+1.45,0.1,0.3,-0.1,-0.59,+0.43
Matheus Silva,BRA,DF,Qarabağ,27-030,1997,1,78,78,28.9,0.9,1,78,0,0,,0,0.00,0,3,-3,-3.46,-1.59,2.0,1.4,+0.6,+0.69,+1.62
Rafa Silva,POR,"FW,MF",Beşiktaş,31-169,1993,3,243,81,90.0,2.7,3,81,2,0,,0,1.40,2,6,-4,-1.48,+1.85,4.4,6.4,-2.1,-0.77,+1.53
Jan-Carlo Simic,SRB,DF,Anderlecht,19-184,2005,3,270,90,100.0,3.0,3,90,3,0,,0,3.00,6,2,+4,+1.33,,4.3,2.8,+1.5,+0.49,
Aral Şimşir,DEN,MF,Midtjylland,22-136,2002,3,204,68,75.6,2.3,3,68,0,0,,0,2.33,3,0,+3,+1.32,+1.32,4.0,3.7,+0.3,+0.13,-0.88
Issouf Sissokho,MLI,MF,Maccabi Tel Aviv,22-277,2002,3,249,83,92.2,2.8,3,83,2,0,,0,1.20,1,6,-5,-1.81,-6.09,4.4,5.9,-1.6,-0.56,-0.72
Fredrik Sjøvold,NOR,DF,Bodø/Glimt,21-077,2003,3,225,75,83.3,2.5,3,75,2,0,,0,2.33,5,3,+2,+0.80,+0.80,4.0,5.6,-1.6,-0.65,+0.38
Ellyes Skhiri,TUN,MF,Eint Frankfurt,29-176,1995,3,116,39,43.0,1.3,1,90,1,2,13,0,2.33,4,4,0,0.00,-1.75,1.7,2.0,-0.3,-0.24,-0.79
Adrian Skogmar,SWE,MF,Malmö,18-345,2005,0,,,,,0,,0,0,,3,,,,,,,,,,,
Filip Slavata,,GK,Slavia Prague,20-077,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,
Šimon Slončík,CZE,MF,Slavia Prague,17-171,2007,0,,,,,0,,0,0,,1,,,,,,,,,,,
Tom Slončík,CZE,MF,Viktoria Plzeň,19-317,2004,0,,,,,0,,0,0,,2,3.00,,,,,,,,,,
Simon Sluga,CRO,GK,Maccabi Tel Aviv,31-230,1993,0,,,,,0,,0,0,,1,,,,,,,,,,,
Alexandr Sojka,,MF,Viktoria Plzeň,21-214,2003,2,90,45,33.3,1.0,1,76,0,1,14,1,2.00,4,0,+4,+4.00,+6.00,2.7,0.6,+2.2,+2.18,+2.84
Dominic Solanke,ENG,"FW,MF",Tottenham,27-049,1997,3,120,40,44.4,1.3,1,84,0,2,18,0,3.00,4,1,+3,+2.25,+1.05,1.8,2.7,-0.9,-0.70,-1.62
Son,ESP,DF,Ludogorets,30-217,1994,3,266,89,98.5,3.0,3,89,2,0,,0,1.40,0,3,-3,-1.02,+21.48,2.7,3.7,-1.0,-0.35,+6.14
Cheick Souaré,FRA,MF,Viktoria Plzeň,22-060,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
Matìas Soulé,ARG,"MF,FW",Roma,21-201,2003,2,109,55,40.4,1.2,1,64,0,1,45,0,0.50,0,2,-2,-1.65,-2.77,1.0,1.8,-0.7,-0.60,-1.79
Vasco Sousa,POR,MF,Porto,21-213,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,
John Souttar,SCO,DF,Rangers,28-038,1996,3,270,90,100.0,3.0,3,90,3,0,,0,2.00,7,4,+3,+1.00,,6.5,3.1,+3.4,+1.14,
Çağlar Söyüncü,TUR,DF,Fenerbahçe,28-163,1996,2,180,90,66.7,2.0,2,90,2,0,,0,2.00,3,2,+1,+0.50,+0.50,2.8,3.2,-0.4,-0.22,+0.71
Anton Stach,GER,DF,Hoffenheim,25-353,1998,2,180,90,66.7,2.0,2,90,2,0,,0,1.50,2,2,0,0.00,0.00,2.8,0.8,+1.9,+0.97,+1.77
Marko Stamenic,NZL,"MF,FW",Olympiacos,22-257,2002,2,28,14,10.4,0.3,0,,0,2,14,1,1.50,0,1,-1,-3.21,-4.33,0.1,0.5,-0.5,-1.50,-1.75
Marius Ştefănescu,ROU,FW,FCSB,26-080,1998,2,111,56,41.1,1.2,2,56,0,0,,1,1.33,3,3,0,0.00,0.00,1.8,1.6,+0.2,+0.18,+0.99
Sem Steijn,NED,MF,Twente,22-351,2001,3,206,69,76.3,2.3,3,69,0,0,,0,0.67,1,3,-2,-0.87,-0.87,2.0,3.3,-1.3,-0.59,+0.72
Pāvels Šteinbors,LVA,GK,FK Rīgas FS,39-042,1985,0,,,,,0,,0,0,,3,,,,,,,,,,,
Orri Steinn Óskarsson,ISL,FW,Real Sociedad,20-065,2004,2,84,42,31.1,0.9,1,73,0,1,11,1,0.50,1,2,-1,-1.07,-1.56,1.2,0.6,+0.6,+0.68,+0.71
Dujon Sterling,ENG,FW,Rangers,25-009,1999,2,29,15,10.7,0.3,0,,0,2,15,1,1.50,0,0,0,0.00,-1.12,0.2,0.6,-0.5,-1.41,-2.85
Nemanja Stojić,SRB,DF,Maccabi Tel Aviv,26-292,1998,3,270,90,100.0,3.0,3,90,3,0,,0,0.00,2,6,-4,-1.33,,4.5,6.0,-1.5,-0.51,
Mario Stroeykens,BEL,"MF,FW",Anderlecht,20-034,2004,3,213,71,78.9,2.4,3,71,0,0,,0,3.00,4,1,+3,+1.27,-0.31,3.1,2.6,+0.5,+0.21,-1.33
Jens Stryger Larsen,DEN,DF,Malmö,33-255,1991,3,270,90,100.0,3.0,3,90,3,0,,0,1.00,2,4,-2,-0.67,,2.6,5.6,-2.9,-0.98,
Elvis Stuglis,LVA,"FW,DF",FK Rīgas FS,31-121,1993,3,16,5,5.9,0.2,0,,0,3,5,0,0.25,0,0,0,0.00,+1.42,0.3,0.2,+0.1,+0.51,+1.60
Luka Sučić,CRO,MF,Real Sociedad,22-055,2002,1,22,22,8.1,0.2,0,,0,1,22,1,1.00,0,0,0,0.00,0.00,0.2,0.0,+0.1,+0.53,+0.37
Pavel Šulc,CZE,MF,Viktoria Plzeň,23-309,2000,3,270,90,100.0,3.0,3,90,3,0,,0,2.14,5,5,0,0.00,,4.7,3.9,+0.8,+0.28,
Adrian Șut,ROU,MF,FCSB,25-186,1999,2,114,57,42.2,1.3,1,90,1,1,24,0,2.50,2,0,+2,+1.58,+2.73,1.1,2.1,-1.0,-0.79,-0.68
Josip Šutalo,CRO,DF,Ajax,24-248,2000,3,270,90,100.0,3.0,3,90,3,0,,0,2.44,8,1,+7,+2.33,,6.2,1.9,+4.3,+1.43,
Jonas Svensson,NOR,DF,Beşiktaş,31-241,1993,3,243,81,90.0,2.7,3,81,2,0,,0,1.40,1,6,-5,-1.85,-1.85,3.6,7.2,-3.5,-1.30,-3.80
Mile Svilar,SRB,GK,Roma,25-067,1999,3,270,90,100.0,3.0,3,90,3,0,,0,1.33,2,2,0,0.00,,4.6,3.2,+1.4,+0.47,
Ross Sykes,ENG,DF,Union SG,25-221,1999,3,90,30,33.3,1.0,1,79,0,2,6,0,0.33,1,0,+1,+1.00,+2.50,2.4,1.3,+1.2,+1.15,+1.74
Gábor Szalai,HUN,DF,Ferencváros,24-146,2000,1,90,90,33.3,1.0,1,90,1,0,,2,0.00,1,2,-1,-1.00,-1.00,0.8,1.4,-0.6,-0.59,-0.91
Sebastian Szymański,POL,MF,Fenerbahçe,25-176,1999,3,269,90,99.6,3.0,3,90,2,0,,0,1.67,4,3,+1,+0.33,+0.33,3.8,5.1,-1.4,-0.45,-0.45
Adam Sørensen,DEN,DF,Bodø/Glimt,23-357,2000,1,10,10,3.7,0.1,0,,0,1,10,2,3.00,1,0,+1,+9.00,+8.65,0.1,0.3,-0.1,-1.30,-0.61
Christian Sørensen,DEN,"DF,MF",Midtjylland,32-088,1992,0,,,,,0,,0,0,,2,,,,,,,,,,,
Sondre Sørli,NOR,FW,Bodø/Glimt,29-003,1995,1,22,22,8.1,0.2,0,,0,1,22,2,3.00,1,0,+1,+4.09,+3.73,0.4,0.8,-0.4,-1.61,-0.97
Haris Tabakovic,BIH,FW,Hoffenheim,30-135,1994,2,80,40,29.6,0.9,1,59,0,1,21,1,0.50,0,2,-2,-2.25,-3.20,1.7,2.1,-0.5,-0.52,-1.29
Dušan Tadić,SRB,FW,Fenerbahçe,35-348,1988,3,183,61,67.8,2.0,2,79,0,1,26,0,1.67,3,3,0,0.00,-1.03,2.9,3.6,-0.7,-0.35,+0.31
Nicolás Tagliafico,ARG,DF,Lyon,32-063,1992,3,270,90,100.0,3.0,3,90,3,0,,0,2.00,6,2,+4,+1.33,,6.4,5.1,+1.3,+0.44,
Benjamin Tahirovic,BIH,MF,Ajax,21-244,2003,1,49,49,18.1,0.5,0,,0,1,49,2,1.00,0,1,-1,-1.84,-5.09,0.4,0.8,-0.3,-0.62,-2.50
Taison,BRA,FW,PAOK,36-294,1988,3,245,82,90.7,2.7,3,82,2,0,,0,1.40,1,6,-5,-1.84,-9.04,3.3,5.3,-2.0,-0.73,-2.86
Tayyib Talha Sanuç,TUR,DF,Beşiktaş,24-321,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,
Florin Tănase,ROU,FW,FCSB,29-308,1994,2,108,54,40.0,1.2,1,63,0,1,45,0,2.50,3,0,+3,+2.50,+4.17,1.3,1.6,-0.3,-0.24,+0.28
Stefan Târnovanu,ROU,GK,FCSB,24-177,2000,3,270,90,100.0,3.0,3,90,3,0,,0,2.00,5,5,0,0.00,,3.3,4.5,-1.2,-0.40,
Nuno Tavares,POR,"DF,MF",Lazio,24-281,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,
James Tavernier,ENG,DF,Rangers,33-002,1991,3,240,80,88.9,2.7,3,80,2,0,,0,2.00,7,4,+3,+1.13,+1.13,6.3,2.2,+4.1,+1.55,+3.74
Kenneth Taylor,NED,MF,Ajax,22-170,2002,3,200,67,74.1,2.2,3,67,0,0,,0,2.44,5,1,+4,+1.80,-2.06,4.1,1.6,+2.6,+1.17,-1.01
Loum Tchaouna,FRA,FW,Lazio,21-055,2003,3,190,63,70.4,2.1,3,63,0,0,,0,3.00,7,1,+6,+2.84,+0.59,4.3,1.5,+2.8,+1.31,-1.27
Serkan Terzi,TUR,DF,Beşiktaş,20-302,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,
Georgi Terziev,BUL,DF,Ludogorets,32-198,1992,1,13,13,4.8,0.1,0,,0,1,13,2,1.00,0,0,0,0.00,+1.40,0.0,0.2,-0.2,-1.49,-1.11
Tanner Tessmann,USA,MF,Lyon,23-039,2001,2,88,44,32.6,1.0,1,64,0,1,24,0,1.50,1,0,+1,+1.02,-0.46,2.4,0.4,+2.1,+2.14,+2.51
Arthur Theate,BEL,DF,Eint Frankfurt,24-161,2000,2,180,90,66.7,2.0,2,90,2,0,,1,2.00,6,4,+2,+1.00,0.00,3.8,3.5,+0.3,+0.14,-0.20
Konstantinos Thymianis,GRE,DF,PAOK,23-248,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,
Daniel Tishler,ISR,DF,Maccabi Tel Aviv,18-035,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
Tarik Tissoudali,MAR,FW,PAOK,31-214,1993,3,66,22,24.4,0.7,0,,0,3,22,0,1.00,2,2,0,0.00,+1.32,1.7,1.1,+0.5,+0.70,+1.54
Şükür Toğrak,,MF,Fenerbahçe,18-025,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
Umut Tohumcu,GER,MF,Hoffenheim,20-083,2004,3,146,49,54.1,1.6,1,90,1,2,28,0,1.33,2,2,0,0.00,0.00,2.3,2.5,-0.2,-0.10,-1.04
Corentin Tolisso,FRA,MF,Lyon,30-091,1994,3,270,90,100.0,3.0,3,90,3,0,,0,2.00,6,2,+4,+1.33,,6.4,5.1,+1.3,+0.44,
Michal Tomič,SVK,DF,Bodø/Glimt,25-217,1999,1,45,45,16.7,0.5,0,,0,1,45,2,1.00,0,0,0,0.00,-0.80,0.4,0.9,-0.5,-1.04,-0.38
Emir Topçu,TUR,DF,Beşiktaş,24-022,2000,1,90,90,33.3,1.0,1,90,1,0,,2,2.33,1,0,+1,+1.00,+4.00,1.7,2.7,-1.1,-1.07,-0.22
Lucas Torreira,URU,MF,Galatasaray,28-265,1996,3,254,85,94.1,2.8,3,85,1,0,,0,2.33,9,5,+4,+1.42,+7.04,7.8,3.9,+3.9,+1.38,+2.73
Cenk Tosun,TUR,"FW,MF",Fenerbahçe,33-148,1991,1,5,5,1.9,0.1,0,,0,1,5,2,3.00,0,1,-1,-18.00,-18.68,0.0,0.8,-0.8,-14.89,-14.71
Alex Tóth,HUN,MF,Ferencváros,19-010,2005,0,,,,,0,,0,0,,3,,,,,,,,,,,
Daniel Toula,,FW,Slavia Prague,19-257,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
Adama Traoré,MLI,FW,Ferencváros,29-150,1995,3,256,85,94.8,2.8,3,85,2,0,,0,1.00,2,3,-1,-0.35,-0.35,3.0,3.3,-0.3,-0.12,-2.59
Bertrand Traoré,BFA,FW,Ajax,29-057,1995,1,69,69,25.6,0.8,1,69,0,0,,1,2.50,3,0,+3,+3.91,+2.12,1.8,0.4,+1.3,+1.71,+0.38
Kevin Trapp,GER,GK,Eint Frankfurt,34-117,1990,1,90,90,33.3,1.0,1,90,1,0,,0,3.00,1,0,+1,+1.00,0.00,0.9,0.5,+0.3,+0.33,+0.20
Jan Trédl,,MF,Slavia Prague,20-119,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Daniel Tshilanda,BEL,DF,Union SG,18-189,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
Dor Turgeman,ISR,FW,Maccabi Tel Aviv,21-009,2003,2,92,46,34.1,1.0,1,77,0,1,15,0,2.00,2,0,+2,+1.96,+4.99,1.5,1.8,-0.3,-0.28,+0.35
Beñat Turrientes,ESP,MF,Real Sociedad,22-276,2002,2,148,74,54.8,1.6,2,74,1,0,,1,1.50,2,2,0,0.00,0.00,1.9,1.2,+0.7,+0.40,+0.46
Tuta,BRA,"DF,MF",Eint Frankfurt,25-121,1999,2,171,86,63.3,1.9,2,86,1,0,,0,2.00,4,3,+1,+0.53,-1.29,2.2,1.6,+0.6,+0.33,+0.35
Marián Tvrdoň,SVK,GK,Viktoria Plzeň,30-076,1994,0,,,,,0,,0,0,,3,3.00,,,,,,,,,,
Oleksandr Tymchyk,UKR,DF,Dynamo Kyiv,27-287,1997,2,180,90,66.7,2.0,2,90,2,0,,1,0.00,0,4,-4,-2.00,0.00,1.2,4.5,-3.3,-1.63,-0.38
Przemysław Tytoń,POL,GK,Twente,37-303,1987,1,77,77,28.5,0.9,0,,0,1,77,1,0.50,1,3,-2,-2.34,-2.34,0.3,2.8,-2.5,-2.91,-3.01
Kostas Tzolakis,GRE,GK,Olympiacos,21-360,2002,3,270,90,100.0,3.0,3,90,3,0,,0,2.00,4,2,+2,+0.67,,4.7,4.4,+0.2,+0.07,
Salih Uçan,TUR,MF,Beşiktaş,30-301,1994,3,25,8,9.3,0.3,0,,0,3,8,0,1.50,1,1,0,0.00,+1.84,0.7,0.1,+0.6,+2.17,+3.40
Destiny Udogie,ITA,DF,Tottenham,21-340,2002,2,169,85,62.6,1.9,1,90,1,1,79,0,3.00,4,0,+4,+2.13,+1.24,3.3,2.6,+0.7,+0.36,+0.43
Manuel Ugarte Ribeiro,URU,MF,Manchester Utd,23-205,2001,2,180,90,66.7,2.0,2,90,2,0,,1,1.00,2,2,0,0.00,0.00,2.4,1.8,+0.6,+0.30,+0.84
Cengiz Ünder,TUR,FW,Fenerbahçe,27-111,1997,1,76,76,28.1,0.8,1,76,0,0,,1,3.00,1,0,+1,+1.18,+1.18,1.4,1.3,+0.1,+0.11,+0.78
Lars Unnerstall,GER,GK,Twente,34-105,1990,3,190,63,70.4,2.1,3,63,2,0,,0,0.67,2,2,0,0.00,+2.25,2.4,2.2,+0.2,+0.10,+2.90
Melker Uppenberg,SWE,GK,Elfsborg,22-225,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,
Can Uzun,TUR,MF,Eint Frankfurt,18-357,2005,1,57,57,21.1,0.6,1,57,0,0,,2,3.00,0,0,0,0.00,-1.27,0.6,0.1,+0.5,+0.72,+0.65
Matej Valenta,CZE,MF,Viktoria Plzeň,24-267,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,
Alec Van Hoorenbeeck,BEL,DF,Twente,25-308,1998,0,,,,,0,,0,0,,3,,,,,,,,,,,
Vladyslav Vanat,UKR,FW,Dynamo Kyiv,22-303,2002,3,181,60,67.0,2.0,2,79,1,1,23,0,0.00,0,5,-5,-2.49,-1.47,1.0,4.3,-3.3,-1.62,-0.37
Charles Vanhoutte,BEL,MF,Union SG,26-047,1998,3,270,90,100.0,3.0,3,90,3,0,,0,0.33,1,3,-2,-0.67,,4.6,4.6,0.0,-0.01,
Timon Vanhoutte,BEL,GK,Anderlecht,20-278,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,
Alan Varela,ARG,MF,Porto,23-121,2001,2,179,90,66.3,2.0,2,90,1,0,,1,2.00,5,3,+2,+1.01,+1.99,2.7,2.9,-0.2,-0.08,-0.46
Ádám Varga,HUN,GK,Ferencváros,25-264,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,
Barnabás Varga,HUN,FW,Ferencváros,30-282,1994,3,259,86,95.9,2.9,3,86,2,0,,0,1.00,3,4,-1,-0.35,-0.35,3.6,3.6,+0.1,+0.02,+0.11
João Vasconcelos,POR,MF,Braga,19-250,2005,0,,,,,0,,0,0,,2,3.00,,,,,,,,,,
Daniel Vašulín,,"MF,FW",Viktoria Plzeň,26-144,1998,2,65,33,24.1,0.7,0,,0,2,33,1,2.33,2,0,+2,+2.77,+3.65,1.4,0.9,+0.6,+0.79,+0.67
Luis Vázquez,ARG,FW,Anderlecht,23-283,2001,3,202,67,74.8,2.2,2,90,2,1,22,0,3.00,4,2,+2,+0.89,-1.76,2.9,2.2,+0.8,+0.35,-0.56
Matías Vecino,URU,MF,Lazio,33-070,1991,3,217,72,80.4,2.4,3,72,1,0,,0,3.00,7,1,+6,+2.49,-0.91,4.8,1.4,+3.4,+1.40,-1.45
Kristoffer Velde,NOR,MF,Olympiacos,25-054,1999,1,8,8,3.0,0.1,0,,0,1,8,2,0.00,0,0,0,0.00,-0.69,0.0,0.1,-0.1,-1.64,-1.76
Micky van de Ven,NED,DF,Tottenham,23-197,2001,1,90,90,33.3,1.0,1,90,1,0,,2,3.00,3,0,+3,+3.00,+2.00,1.4,2.2,-0.8,-0.77,-1.45
Olivier Verdon,BEN,DF,Ludogorets,29-028,1995,3,270,90,100.0,3.0,3,90,3,0,,0,0.33,0,4,-4,-1.33,,2.7,4.0,-1.3,-0.44,
Jordan Veretout,FRA,MF,Lyon,31-246,1993,1,74,74,27.4,0.8,1,74,0,0,,2,3.00,4,1,+3,+3.65,+3.19,1.7,2.0,-0.3,-0.37,-1.11
Hobie Verhulst,NED,GK,AZ Alkmaar,31-214,1993,0,,,,,0,,0,0,,3,,,,,,,,,,,
Yari Verschaeren,BEL,MF,Anderlecht,23-113,2001,3,150,50,55.6,1.7,1,90,1,2,30,0,3.00,4,1,+3,+1.80,+1.05,2.8,1.2,+1.7,+1.02,+1.18
Mikel Vesga,ESP,MF,Athletic Club,31-165,1993,0,,,,,0,,0,0,,2,,,,,,,,,,,
Guglielmo Vicario,ITA,GK,Tottenham,28-026,1996,2,180,90,66.7,2.0,2,90,2,0,,1,3.00,5,1,+4,+2.00,+1.00,2.7,3.5,-0.8,-0.42,-1.87
Caio Vidal,BRA,FW,Ludogorets,23-364,2000,3,135,45,50.0,1.5,3,45,0,0,,0,1.40,0,2,-2,-1.33,0.00,1.7,2.1,-0.4,-0.25,+0.37
Fabio Vieira,POR,"MF,FW",Porto,24-156,2000,2,44,22,16.3,0.5,0,,0,2,22,0,2.00,1,1,0,0.00,-0.40,0.6,0.8,-0.3,-0.58,-0.78
Sergejs Vilkovs,LVA,GK,FK Rīgas FS,22-060,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,
Kostiantyn Vivcharenko,UKR,DF,Dynamo Kyiv,22-145,2002,1,90,90,33.3,1.0,1,90,1,0,,2,0.00,0,1,-1,-1.00,+1.50,0.7,2.3,-1.5,-1.54,-0.05
Daniel Vivian,ESP,DF,Athletic Club,25-110,1999,3,259,86,95.9,2.9,3,86,2,0,,0,2.33,3,1,+2,+0.69,-7.49,2.3,1.9,+0.4,+0.14,-1.93
Andrei Vlad,ROU,GK,FCSB,25-201,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,
Michel Vlap,NED,MF,Twente,27-153,1997,3,186,62,68.9,2.1,3,62,0,0,,0,0.67,1,2,-1,-0.48,+0.59,1.9,2.7,-0.8,-0.38,+1.22
Nazar Voloshyn,UKR,FW,Dynamo Kyiv,21-138,2003,2,152,76,56.3,1.7,2,76,1,0,,0,0.00,0,3,-3,-1.78,+0.51,0.6,2.9,-2.3,-1.36,+0.32
Matěj Vydra,CZE,FW,Viktoria Plzeň,32-185,1992,2,129,65,47.8,1.4,2,65,0,0,,1,2.33,3,3,0,0.00,0.00,2.4,1.7,+0.7,+0.45,+0.34
Kasper Waarst Høgh,DEN,FW,Bodø/Glimt,23-332,2000,2,167,84,61.9,1.9,2,84,0,0,,0,2.00,3,1,+2,+1.08,+1.08,3.4,3.4,+0.1,+0.05,+2.01
Conrad Wallem,NOR,"DF,FW",Slavia Prague,24-146,2000,2,150,75,55.6,1.7,2,75,1,0,,1,2.00,2,1,+1,+0.60,+0.60,1.7,2.3,-0.6,-0.38,-1.39
Wout Weghorst,NED,FW,Ajax,32-087,1992,2,107,54,39.6,1.2,1,86,0,1,21,0,3.00,4,0,+4,+3.36,+1.71,2.9,0.3,+2.5,+2.15,+1.20
Wendell,BRA,DF,Porto,31-105,1993,0,,,,,0,,0,0,,1,,,,,,,,,,,
Timo Werner,GER,"FW,MF",Tottenham,28-241,1996,3,129,43,47.8,1.4,2,55,0,1,20,0,3.00,1,0,+1,+0.70,-1.86,1.6,1.1,+0.5,+0.37,+0.32
Ethan Wheatley,ENG,FW,Manchester Utd,18-287,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
Florian Wiegele,AUT,GK,Viktoria Plzeň,23-226,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
Owen Wijndal,NED,FW,Ajax,24-340,1999,1,35,35,13.0,0.4,0,,0,1,35,2,1.00,0,1,-1,-2.57,-5.64,0.1,0.5,-0.5,-1.20,-3.00
Iñaki Williams,GHA,FW,Athletic Club,30-140,1994,3,270,90,100.0,3.0,3,90,3,0,,0,2.33,4,1,+3,+1.00,,2.6,2.0,+0.6,+0.22,
Nico Williams,ESP,"FW,MF",Athletic Club,22-113,2002,3,197,66,73.0,2.2,2,83,1,1,31,0,2.33,4,0,+4,+1.83,+3.06,2.2,1.4,+0.8,+0.37,+0.56
Willian,BRA,MF,Olympiacos,36-085,1988,2,56,28,20.7,0.6,0,,0,2,28,1,1.50,1,1,0,0.00,-0.84,0.5,0.3,+0.1,+0.21,+0.17
Mees de Wit,NED,"DF,FW",AZ Alkmaar,26-199,1998,0,,,,,0,,0,0,,3,,,,,,,,,,,
Aslak Witry,NOR,DF,Ludogorets,28-237,1996,3,270,90,100.0,3.0,3,90,3,0,,0,1.40,0,4,-4,-1.33,,2.7,4.0,-1.3,-0.44,
Ricky van Wolfswinkel,NED,FW,Twente,35-280,1989,3,270,90,100.0,3.0,3,90,3,0,,0,0.67,2,4,-2,-0.67,,2.7,5.0,-2.3,-0.76,
Mert Yandaş,TUR,"MF,FW",Fenerbahçe,30-075,1994,3,26,9,9.6,0.3,0,,0,3,9,0,1.67,1,1,0,0.00,-0.37,0.2,1.2,-1.0,-3.32,-3.18
Roman Yaremchuk,UKR,FW,Olympiacos,28-341,1995,1,59,59,21.9,0.7,1,59,0,0,,2,0.00,0,0,0,0.00,-0.85,1.4,0.7,+0.6,+0.99,+1.18
Andriy Yarmolenko,UKR,FW,Dynamo Kyiv,35-010,1989,1,63,63,23.3,0.7,1,63,0,0,,0,0.00,0,3,-3,-4.29,-2.98,0.3,2.0,-1.7,-2.33,-1.09
Emir Yaşar,TUR,GK,Beşiktaş,18-291,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
Terry Yegbe,GHA,DF,Elfsborg,23-282,2001,3,269,90,99.6,3.0,3,90,2,0,,0,2.00,5,7,-2,-0.67,-90.67,3.5,7.7,-4.2,-1.40,-27.63
Sagiv Yehezkel,ISR,DF,Maccabi Tel Aviv,29-226,1995,1,21,21,7.8,0.2,0,,0,1,21,0,2.40,1,0,+1,+4.29,+6.09,0.1,0.1,0.0,+0.15,+0.72
Ali Yeşilyurt,TUR,DF,Galatasaray,19-095,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
Ivan Yordanov,BUL,MF,Ludogorets,23-361,2000,0,,,,,0,,0,0,,1,3.00,,,,,,,,,,
İsmail Yüksek,TUR,"MF,FW",Fenerbahçe,25-281,1999,2,23,12,8.5,0.3,0,,0,2,12,1,1.00,0,0,0,0.00,-0.36,0.0,0.3,-0.3,-1.36,-1.00
Mattia Zaccagni,ITA,FW,Lazio,29-139,1995,3,132,44,48.9,1.5,1,64,0,2,34,0,3.00,3,0,+3,+2.05,-1.22,2.8,0.4,+2.4,+1.65,-0.08
Kristoffer Zachariassen,NOR,"FW,MF",Ferencváros,30-006,1994,3,175,58,64.8,1.9,2,72,0,1,32,0,1.00,2,3,-1,-0.51,-0.51,3.1,2.9,+0.2,+0.11,+0.25
Christos Zafeiris,GRE,MF,Slavia Prague,21-253,2003,3,184,61,68.1,2.0,2,84,0,1,17,0,1.33,2,1,+1,+0.49,+0.49,2.4,1.1,+1.3,+0.62,+1.20
Wilfried Zaha,CIV,FW,Lyon,31-358,1992,2,43,22,15.9,0.5,0,,0,2,22,1,1.50,1,0,+1,+2.09,+0.90,0.6,0.3,+0.3,+0.54,+0.12
