Player,Nation,Pos,Squad,Age,Born,MP,Min,Min/MP,Min%,90s,Starts,Min/Start,MatchesCompleted,Subs,Min/Sub,unusedSub,PointsPerMatch,onGoalScored,onGoalAgainst,+/-,+/-/90,On-Off,onPitchxG,onPitchxGA,xG+/-,xG+/-/90,xGOn-Off
Lucas França,BRA,GK,Nacional,28-293,1996,9,810,90,100.0,9.0,9,90,9,0,,0,0.80,6,13,-7,-0.78,,11.9,12.0,-0.1,-0.01,
André Franco,POR,"FW,MF",Porto,26-209,1998,6,96,16,10.7,1.1,0,,0,6,16,3,3.00,3,0,+3,+2.81,+0.57,2.7,0.5,+2.3,+2.10,+0.45
Afonso freitas,POR,DF,Nacional,24-214,2000,1,19,19,2.3,0.2,0,,0,1,19,2,1.00,0,0,0,0.00,+0.80,0.1,0.1,0.0,-0.07,-0.06
Iván Fresneda,ESP,DF,Sporting CP,20-040,2004,3,44,15,4.9,0.5,0,,0,3,15,6,3.00,1,0,+1,+2.05,-1.21,1.0,0.0,+1.0,+2.01,-0.27
Godfried Frimpong,NED,DF,Moreirense,25-109,1999,10,900,90,100.0,10.0,10,90,10,0,,0,1.40,12,12,0,0.00,,12.7,10.3,+2.4,+0.24,
Kanya Fujimoto,JPN,"MF,FW",Gil Vicente FC,25-129,1999,10,806,81,89.6,9.0,10,81,3,0,,0,1.00,10,14,-4,-0.45,-0.45,9.4,12.9,-3.5,-0.39,+0.11
Taichi Fukui,JPN,MF,Arouca,20-115,2004,10,848,85,94.2,9.4,10,85,7,0,,0,0.70,5,18,-13,-1.38,-1.38,6.8,19.1,-12.3,-1.30,-3.47
Tiago Gabriel,POR,DF,Estrela,19-317,2004,5,440,88,48.9,4.9,5,88,4,0,,2,0.80,4,7,-3,-0.61,+1.15,3.5,6.9,-3.4,-0.69,+0.18
Galeno,BRA,"DF,FW",Porto,27-016,1997,9,709,79,78.8,7.9,8,86,5,1,22,1,2.67,19,4,+15,+1.90,-1.87,19.0,6.0,+13.0,+1.65,-0.26
Nino Galović,CRO,DF,Arouca,32-124,1992,1,90,90,10.0,1.0,1,90,1,0,,1,0.00,1,3,-2,-2.00,-0.78,1.0,2.4,-1.4,-1.37,-0.29
João Tiago Serrão Garcês,POR,MF,Nacional,31-245,1993,0,,,,,0,,0,0,,1,,,,,,,,,,,
García,BRA,DF,Nacional,22-308,2002,9,810,90,100.0,9.0,9,90,9,0,,0,0.80,6,13,-7,-0.78,,11.9,12.0,-0.1,-0.01,
Fabrício Garcia,CPV,FW,Estoril,23-187,2001,10,536,54,59.6,6.0,6,69,0,4,31,0,0.90,5,10,-5,-0.84,-0.10,6.3,13.4,-7.1,-1.18,+0.19
Santiago García,ESP,MF,Gil Vicente FC,23-070,2001,6,354,59,39.3,3.9,4,82,1,2,13,1,0.83,6,7,-1,-0.25,+0.24,4.1,6.0,-1.9,-0.49,-0.14
Bruno Gaspar,ANG,DF,Vitória,31-200,1993,9,766,85,85.1,8.5,9,85,7,0,,1,1.89,11,9,+2,+0.23,+0.23,10.1,7.7,+2.5,+0.29,+0.87
Mory Gbane,CIV,MF,Gil Vicente FC,23-318,2000,8,639,80,71.0,7.1,7,87,6,1,33,0,0.88,7,8,-1,-0.14,+0.89,9.0,10.4,-1.4,-0.19,+0.72
Geovanny,POR,MF,Farense,20-116,2004,5,163,33,18.1,1.8,1,77,0,4,22,5,0.00,0,5,-5,-2.76,-1.78,0.5,4.3,-3.8,-2.10,-1.05
André Geraldes,POR,"MF,DF",Casa Pia,33-189,1991,10,616,62,68.4,6.8,7,87,5,3,3,0,1.20,7,7,0,0.00,+1.27,7.4,7.2,+0.2,+0.02,+0.49
Ismaël Gharbi,ESP,"MF,FW",Braga,20-211,2004,5,158,32,17.6,1.8,2,53,0,3,17,1,2.40,6,1,+5,+2.85,+2.24,5.5,1.9,+3.6,+2.06,+1.83
José Gomes,POR,DF,Nacional,28-110,1996,9,786,87,97.0,8.7,9,87,6,0,,0,0.80,6,13,-7,-0.80,-0.80,11.7,11.8,-0.2,-0.02,-0.30
Luís Gomes,POR,FW,Sporting CP,20-197,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Pedro gomes,POR,DF,Boavista,21-156,2003,10,816,82,90.7,9.1,10,82,6,0,,0,0.90,7,12,-5,-0.55,+0.52,9.4,12.4,-3.0,-0.33,-0.41
Vítor Gomes,POR,MF,Rio Ave,36-318,1987,4,38,10,4.2,0.4,0,,0,4,10,3,1.50,1,0,+1,+2.37,+3.73,0.7,0.5,+0.3,+0.63,+1.31
Victor Gomez,ESP,DF,Braga,24-220,2000,8,461,58,51.2,5.1,5,85,3,3,12,1,2.00,8,5,+3,+0.59,-0.85,7.1,6.1,+1.0,+0.20,-0.71
Nuno Gonçalo Moreira,POR,"FW,MF",Casa Pia,25-144,1999,9,644,72,71.6,7.2,7,79,1,2,47,0,1.00,7,9,-2,-0.28,+0.42,7.9,7.3,+0.6,+0.08,+0.75
Franscisco Gonçalves,POR,DF,Nacional,20-247,2004,0,,,,,0,,0,0,,4,,,,,,,,,,,
João Gonçalves,POR,GK,Boavista,24-002,2000,4,360,90,40.0,4.0,4,90,4,0,,0,1.00,1,2,-1,-0.25,+0.58,3.7,3.0,+0.7,+0.17,+0.78
Pedro Gonçalves,POR,"FW,MF",Sporting CP,26-132,1998,7,554,79,61.6,6.2,7,79,3,0,,0,3.00,25,2,+23,+3.74,+1.40,19.4,4.3,+15.1,+2.45,+0.50
Cristo González,ESP,MF,Arouca,27-014,1997,2,180,90,20.0,2.0,2,90,2,0,,0,1.50,1,1,0,0.00,+1.62,2.1,2.8,-0.7,-0.34,+0.96
Mario González,ESP,FW,Famalicão,28-256,1996,9,345,38,38.3,3.8,2,80,1,7,27,1,1.44,5,4,+1,+0.26,-0.06,4.1,4.2,-0.2,-0.04,+0.48
Nicolás González,ESP,MF,Porto,22-309,2002,10,846,85,94.0,9.4,10,85,5,0,,0,2.70,25,4,+21,+2.23,-1.10,22.5,7.0,+15.5,+1.66,-0.75
Jean Gorby,FRA,MF,Braga,22-105,2002,7,299,43,33.2,3.3,3,72,1,4,21,2,2.29,4,3,+1,+0.30,-1.05,4.2,4.4,-0.2,-0.06,-0.91
João Goulart Silva,POR,DF,Casa Pia,24-285,2000,10,899,90,99.9,10.0,10,90,9,0,,0,1.20,9,13,-4,-0.40,-0.40,10.4,11.8,-1.4,-0.14,-9.91
Tiago Gouveia,POR,"FW,DF",Benfica,23-142,2001,3,85,28,10.5,0.9,0,,0,3,28,0,2.00,3,1,+2,+2.12,+0.13,2.9,0.7,+2.2,+2.33,+1.00
Pablo Gozalbez,ESP,"MF,DF",Arouca,23-191,2001,3,74,25,8.2,0.8,1,45,0,2,15,5,0.00,2,2,0,0.00,+1.42,1.0,2.2,-1.3,-1.53,-0.47
João Graça,POR,"MF,FW",Rio Ave,29-142,1995,4,179,45,19.9,2.0,1,64,0,3,38,1,0.75,0,5,-5,-2.51,-1.64,0.4,5.1,-4.8,-2.39,-2.20
Samuel Granada,BRA,FW,AVS Futebol,24-271,2000,4,240,60,26.7,2.7,3,71,0,1,27,1,0.25,4,6,-2,-0.75,+0.34,3.0,2.1,+0.9,+0.34,+1.18
Jaume Grau,ESP,MF,AVS Futebol,27-186,1997,8,572,72,63.6,6.4,7,76,3,1,38,0,1.00,5,13,-8,-1.26,-0.71,5.2,8.9,-3.7,-0.59,-0.17
Marko Grujić,SRB,MF,Porto,28-208,1996,2,33,17,3.7,0.4,0,,0,2,17,3,3.00,1,0,+1,+2.73,+0.44,1.0,0.1,+1.0,+2.64,+0.97
Marko Gudžulić,SRB,GK,Estrela,22-125,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
Rafik Guitane,FRA,"FW,MF",Estoril,25-165,1999,3,97,32,10.8,1.1,1,76,0,2,11,0,0.33,1,3,-2,-1.86,-1.18,0.2,3.7,-3.4,-3.15,-2.12
Rafik Guitane,FRA,FW,Braga,25-165,1999,1,2,2,0.2,0.0,0,,0,1,2,4,0.00,0,0,0,0.00,-1.00,0.0,0.0,0.0,-0.40,-0.95
Deniz Gül,SWE,FW,Porto,20-128,2004,2,46,23,5.1,0.5,0,,0,2,23,1,3.00,4,0,+4,+7.83,+5.82,2.1,0.0,+2.1,+4.01,+2.43
Viktor Gyökeres,SWE,FW,Sporting CP,26-156,1998,10,884,88,98.2,9.8,10,88,9,0,,0,3.00,34,3,+31,+3.16,-2.47,27.9,5.6,+22.3,+2.27,+0.58
Justin de Haas,NED,DF,Famalicão,24-280,2000,9,810,90,90.0,9.0,9,90,9,0,,1,1.44,9,7,+2,+0.22,-0.78,7.2,10.8,-3.7,-0.41,-0.71
Habraão,BRA,DF,Santa Clara,23-134,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,
Tomás Händel,POR,MF,Vitória,23-346,2000,10,854,85,94.9,9.5,10,85,6,0,,0,1.80,12,7,+5,+0.53,+6.40,10.9,7.0,+4.0,+0.42,+5.06
Conrad Harder,DEN,"FW,MF",Sporting CP,19-214,2005,5,155,31,17.2,1.7,2,52,0,3,17,1,3.00,6,0,+6,+3.48,+0.34,4.2,0.4,+3.7,+2.17,-0.11
Thiago Helguera,URU,MF,Braga,18-226,2006,1,9,9,1.0,0.1,0,,0,1,9,5,3.00,1,0,+1,+10.00,+9.09,1.0,0.0,+1.0,+9.63,+9.17
Gustavo Henrique,BRA,"MF,FW",Estrela,25-189,1999,4,228,57,25.3,2.5,4,57,0,0,,1,0.50,1,5,-4,-1.58,-0.51,1.4,4.4,-3.0,-1.17,-0.53
Morten Hjulmand,DEN,MF,Sporting CP,25-135,1999,8,569,71,63.2,6.3,7,77,2,1,27,0,3.00,17,1,+16,+2.53,-1.82,16.4,3.7,+12.7,+2.00,-0.70
Jordan Holsgrove,SCO,MF,Estoril,25-058,1999,5,325,65,36.1,3.6,3,84,2,2,37,0,0.80,6,6,0,0.00,+1.25,4.6,7.8,-3.2,-0.88,+0.60
Lukáš Horníček,CZE,GK,Braga,22-117,2002,1,90,90,10.0,1.0,1,90,1,0,,8,3.00,1,0,+1,+1.00,0.00,1.1,0.6,+0.4,+0.44,-0.12
André Horta,POR,MF,Braga,28-000,1996,7,383,55,42.6,4.3,5,63,0,2,33,1,2.29,9,3,+6,+1.41,+0.71,8.0,5.1,+2.9,+0.68,+0.23
Ricardo Horta,POR,"MF,FW",Braga,30-053,1994,10,814,81,90.4,9.0,9,87,7,1,34,0,2.00,14,7,+7,+0.77,-2.37,13.7,10.3,+3.5,+0.38,-1.76
Chukwudi Igbokwe,NGA,FW,Rio Ave,22-134,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
Igor,BRA,MF,Estrela,21-245,2003,6,349,58,38.8,3.9,3,81,0,3,36,0,0.83,4,5,-1,-0.26,+1.54,3.9,5.0,-1.1,-0.29,+0.81
André Inácio,BRA,MF,Estrela,22-258,2002,6,391,65,43.4,4.3,4,78,0,2,39,0,0.33,2,7,-5,-1.15,+0.09,2.6,6.6,-4.0,-0.91,-0.22
Gonçalo Inácio,POR,DF,Sporting CP,23-074,2001,9,684,76,76.0,7.6,8,82,6,1,32,0,3.00,27,3,+24,+3.16,-0.18,23.1,5.4,+17.7,+2.32,+0.25
Isaac,BRA,FW,Nacional,20-226,2004,7,243,35,30.0,2.7,2,69,0,5,21,1,0.88,3,2,+1,+0.37,+1.64,3.2,3.2,0.0,0.00,+0.02
Ismael,POR,MF,Moreirense,25-227,1999,10,791,79,87.9,8.8,10,79,4,0,,0,1.40,10,9,+1,+0.11,+0.94,11.5,7.8,+3.7,+0.42,+1.48
Franco Israel,URU,GK,Sporting CP,24-199,2000,6,540,90,60.0,6.0,6,90,6,0,,4,3.00,19,1,+18,+3.00,-0.50,15.5,3.3,+12.2,+2.04,-0.57
Ivan Jaime Pajuelo,ESP,FW,Porto,24-042,2000,5,365,73,40.6,4.1,5,73,0,0,,3,2.40,8,2,+6,+1.48,-1.38,9.6,4.0,+5.6,+1.39,-0.53
Jason,ESP,FW,Arouca,30-124,1994,10,693,69,77.0,7.7,8,82,2,2,17,0,0.70,5,15,-10,-1.30,+0.01,7.5,15.0,-7.5,-0.97,+0.57
Jhonatan,BRA,GK,Rio Ave,33-183,1991,8,720,90,80.0,8.0,8,90,8,0,,2,1.00,6,13,-7,-0.87,+1.62,10.1,13.7,-3.7,-0.46,+0.85
Luiz Lúcio Reis Júnior,BRA,GK,Famalicão,23-298,2001,1,90,90,10.0,1.0,1,90,1,0,,0,3.00,2,0,+2,+2.00,+1.89,1.5,0.8,+0.7,+0.70,+1.15
Issa Kaboré,BFA,DF,Benfica,23-179,2001,2,12,6,1.5,0.1,0,,0,2,6,3,3.00,1,0,+1,+7.50,+5.58,0.4,0.0,+0.4,+2.93,+1.51
Kaio,BRA,FW,Vitória,20-266,2004,9,648,72,72.0,7.2,8,77,1,1,29,0,2.00,10,7,+3,+0.42,+0.77,7.7,6.9,+0.7,+0.10,-0.21
Kaique,BRA,GK,Farense,21-205,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
Issiaka Kamate,FRA,"FW,MF",AVS Futebol,20-097,2004,7,335,48,37.2,3.7,4,60,0,3,32,0,0.71,0,5,-5,-1.34,-0.55,2.0,5.7,-3.7,-0.98,-0.73
Kazu,BRA,DF,Gil Vicente FC,24-234,2000,3,181,60,20.1,2.0,2,90,2,1,1,5,1.00,5,5,0,0.00,+0.50,3.4,3.8,-0.3,-0.17,+0.29
Keliano,ANG,MF,Estrela,21-296,2003,6,252,42,28.0,2.8,4,57,0,2,12,1,0.50,1,5,-4,-1.43,-0.32,1.4,3.9,-2.5,-0.90,-0.16
Kewin,BRA,GK,Moreirense,29-013,1995,10,900,90,100.0,10.0,10,90,10,0,,0,1.40,12,12,0,0.00,,12.7,10.3,+2.4,+0.24,
Kikas,POR,FW,Estrela,26-051,1998,10,776,78,86.2,8.6,8,90,6,2,30,0,0.60,7,16,-9,-1.04,+1.13,6.2,13.0,-6.7,-0.78,0.00
Gustavo Klismahn,BRA,MF,Santa Clara,24-350,1999,7,213,30,23.7,2.4,1,90,1,6,21,1,1.71,2,0,+2,+0.85,+0.98,3.1,2.6,+0.6,+0.24,-0.35
Ruben Kluivert,NED,DF,Casa Pia,23-170,2001,6,365,61,40.6,4.1,4,90,4,2,3,2,1.50,4,5,-1,-0.25,+0.26,4.8,5.3,-0.5,-0.12,+0.01
Koka,EGY,"FW,MF",Rio Ave,31-247,1993,4,105,26,11.7,1.2,0,,0,4,26,1,0.50,1,2,-1,-0.86,+0.39,3.4,1.8,+1.6,+1.37,+2.26
Orkun Kökçü,TUR,"MF,FW",Benfica,23-314,2000,9,663,74,81.9,7.4,7,85,3,2,36,0,2.20,20,5,+15,+2.04,+0.20,12.7,4.1,+8.6,+1.16,-1.52
Vladen Kovačević,BIH,GK,Sporting CP,26-210,1998,4,360,90,40.0,4.0,4,90,4,0,,4,3.00,16,2,+14,+3.50,+0.50,12.8,2.4,+10.4,+2.60,+0.57
Andrian Kraev,BUL,MF,Casa Pia,25-267,1999,7,551,79,61.2,6.1,6,90,6,1,11,3,1.71,8,7,+1,+0.16,+1.45,8.0,7.1,+1.0,+0.16,+0.74
Chiheb Labidi,TUN,MF,Nacional,23-159,2001,1,12,12,1.5,0.1,0,,0,1,12,1,0.00,0,0,0,0.00,+0.79,0.3,0.0,+0.3,+2.27,+2.31
André Lacximicant,POR,FW,Estoril,23-172,2001,5,147,29,16.3,1.6,1,62,0,4,21,4,0.20,0,5,-5,-3.06,-2.70,1.6,2.7,-1.1,-0.65,+0.73
Chico Lamba,POR,DF,Arouca,21-242,2003,5,389,78,43.2,4.3,4,90,4,1,29,5,0.60,2,8,-6,-1.39,-0.16,3.4,9.1,-5.7,-1.32,-0.39
Larra,ESP,"MF,FW",Casa Pia,26-326,1997,9,431,48,47.9,4.8,4,87,0,5,17,0,1.00,4,8,-4,-0.84,-0.84,5.7,7.9,-2.1,-0.45,-0.61
Leonardo Lelo,POR,"MF,DF",Casa Pia,24-222,2000,10,895,90,99.4,9.9,10,90,9,0,,0,1.20,9,12,-3,-0.30,+17.70,10.5,11.6,-1.2,-0.12,+2.48
Marcos Leonardo,BRA,MF,Benfica,21-189,2003,3,82,27,10.1,0.9,0,,0,3,27,1,1.33,4,2,+2,+2.20,+0.22,2.8,0.9,+1.9,+2.08,+0.72
Guilherme Liberato,BRA,MF,Moreirense,23-144,2001,4,45,11,5.0,0.5,0,,0,4,11,1,1.50,0,1,-1,-2.00,-2.11,0.5,1.1,-0.6,-1.17,-1.48
Otso Liimatta,FIN,"FW,MF",Famalicão,20-120,2004,3,55,18,6.1,0.6,0,,0,3,18,6,1.33,1,1,0,0.00,-0.32,0.9,1.3,-0.5,-0.78,-0.48
Rúben Lima,POR,DF,Estrela,35-035,1989,5,211,42,23.4,2.3,2,90,2,3,10,5,0.40,3,9,-6,-2.56,-1.78,3.6,4.9,-1.3,-0.53,+0.33
Jérémy Livolant,FRA,"FW,MF",Casa Pia,26-303,1998,3,40,13,4.4,0.4,0,,0,3,13,0,1.33,0,0,0,0.00,+0.42,0.2,0.6,-0.4,-0.88,-0.78
Diego Llorente,ESP,FW,Boavista,23-030,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
Danny Loader,ENG,"FW,MF",Porto,24-071,2000,9,564,63,62.7,6.3,7,77,2,2,13,0,2.67,17,2,+15,+2.39,+0.25,16.0,5.4,+10.6,+1.69,-0.03
Samuel Lobato,POR,FW,Famalicão,23-019,2001,3,42,14,4.7,0.5,0,,0,3,14,5,2.00,2,2,0,0.00,-0.31,1.1,1.5,-0.4,-0.94,-0.63
Tom van de Looi,NED,MF,Famalicão,25-128,1999,8,237,30,26.3,2.6,1,90,1,7,21,2,1.88,4,2,+2,+0.76,+0.62,2.6,4.1,-1.5,-0.57,-0.32
Miguel Lopes,POR,DF,Estrela,37-324,1986,4,360,90,40.0,4.0,4,90,4,0,,0,0.25,1,6,-5,-1.25,-0.08,2.0,5.2,-3.2,-0.81,-0.04
Vasco Lopes,CPV,"MF,FW",AVS Futebol,25-066,1999,6,240,40,26.7,2.7,1,74,0,5,33,0,0.83,4,4,0,0.00,+1.36,3.8,3.6,+0.2,+0.07,+0.81
Mamadou Loum,SEN,"DF,MF",Arouca,27-313,1996,3,125,42,13.9,1.4,1,90,1,2,18,1,0.33,0,5,-5,-3.60,-2.67,1.2,4.7,-3.5,-2.50,-1.62
Jonatan Lucca,BRA,MF,AVS Futebol,30-158,1994,7,270,39,30.0,3.0,2,71,0,5,26,3,1.00,2,6,-4,-1.33,-0.48,1.3,5.7,-4.4,-1.46,-1.34
Florentino Luís,POR,MF,Benfica,25-080,1999,8,625,78,77.2,6.9,8,78,5,0,,1,2.11,18,4,+14,+2.02,+0.07,14.1,4.1,+10.0,+1.44,0.00
Zé Luís,CPV,FW,AVS Futebol,33-288,1991,4,128,32,14.2,1.4,1,73,0,3,18,0,0.50,1,5,-4,-2.81,-2.11,1.9,3.0,-1.1,-0.76,-0.28
Luismi,EQG,FW,Moreirense,23-121,2001,10,690,69,76.7,7.7,8,79,3,2,28,0,1.40,10,10,0,0.00,0.00,10.7,8.6,+2.1,+0.27,+0.15
Rúben Macedo,POR,FW,Nacional,28-243,1996,9,453,50,55.9,5.0,5,68,0,4,29,1,0.89,3,9,-6,-1.19,-0.94,7.9,6.9,+0.9,+0.18,+0.44
Tiago Machado,POR,"MF,DF",Boavista,20-219,2004,6,41,7,4.6,0.5,0,,0,6,7,4,0.33,1,1,0,0.00,+0.63,1.2,0.7,+0.5,+1.10,+1.45
Madson,BRA,FW,Moreirense,25-073,1999,10,694,69,77.1,7.7,9,72,0,1,45,0,1.40,8,8,0,0.00,0.00,9.3,6.7,+2.6,+0.34,+0.43
Miguel Maga,POR,"DF,MF",Vitória,21-357,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
Eliaquim Mangala,FRA,DF,Estoril,33-268,1991,6,383,64,42.6,4.3,4,90,4,2,12,2,1.00,1,5,-4,-0.94,-0.24,1.8,9.4,-7.6,-1.79,-0.92
Ricardo Mangas,POR,FW,Vitória,26-233,1998,4,339,85,37.7,3.8,4,85,3,0,,0,2.25,4,2,+2,+0.53,+0.53,4.8,1.4,+3.5,+0.92,+1.22
Nico Mantl,GER,GK,Arouca,24-275,2000,10,900,90,100.0,10.0,10,90,10,0,,0,0.70,6,19,-13,-1.30,,8.6,19.7,-11.0,-1.10,
Manuel Manu,POR,MF,Vitória,23-148,2001,8,183,23,20.3,2.0,1,80,0,7,15,2,1.50,1,5,-4,-1.97,-2.72,2.3,3.8,-1.4,-0.71,-1.09
