Player,Nation,Pos,Squad,Age,Born,MP,Min,Min/MP,Min%,90s,Starts,Min/Start,MatchesCompleted,Subs,Min/Sub,unusedSub,PointsPerMatch,onGoalScored,onGoalAgainst,+/-,+/-/90,On-Off,onPitchxG,onPitchxGA,xG+/-,xG+/-/90,xGOn-Off
Gianluigi Donnarumma,ITA,GK,Paris S-G,25-235,1999,1,90,90,50.0,1.0,1,90,1,0,,0,0.00,0,2,-2,-2.00,-3.00,0.4,0.7,-0.3,-0.30,-2.12
Nene Dorgeles,MLI,"FW,MF",RB Salzburg,21-299,2002,2,87,44,48.3,1.0,1,56,0,1,31,0,1.33,0,5,-5,-5.17,-3.24,0.4,2.1,-1.7,-1.75,-1.07
Désiré Doué,FRA,FW,Paris S-G,19-136,2005,2,91,46,50.6,1.0,1,63,0,1,28,0,1.50,1,2,-1,-0.99,-0.99,1.7,0.6,+1.1,+1.07,+0.63
Kamory Doumbia,MLI,MF,Brest,21-242,2003,2,35,18,19.4,0.4,0,,0,2,18,0,3.00,1,0,+1,+2.57,+0.09,1.9,0.1,+1.8,+4.69,+4.59
Couhaib Driouech,MAR,"FW,MF",PSV Eindhoven,22-183,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
Vanja Drkušič,SVN,DF,Red Star,24-353,1999,1,88,88,48.9,1.0,1,88,0,0,,1,0.00,0,4,-4,-4.09,-3.11,0.5,2.8,-2.3,-2.33,-2.10
Joel Drommel,NED,GK,PSV Eindhoven,27-336,1996,1,90,90,50.0,1.0,1,90,1,0,,1,0.00,1,3,-2,-2.00,-2.00,1.0,2.9,-1.8,-1.82,-3.06
Bruno Duarte,BRA,FW,Red Star,28-207,1996,2,91,46,50.6,1.0,1,70,0,1,21,0,0.75,0,4,-4,-3.96,-2.94,0.5,2.3,-1.8,-1.80,-1.11
Denzel Dumfries,NED,DF,Inter,28-182,1996,2,106,53,58.9,1.2,1,90,1,1,16,0,2.00,4,0,+4,+3.40,+3.40,2.9,1.4,+1.5,+1.27,+2.27
Jhon Durán,COL,FW,Aston Villa,20-309,2003,2,52,26,28.9,0.6,0,,0,2,26,0,3.00,2,0,+2,+3.46,+2.06,0.5,1.3,-0.8,-1.32,-2.09
Julien Duranville,BEL,FW,Dortmund,18-165,2006,1,43,43,23.9,0.5,0,,0,1,43,1,3.00,2,0,+2,+4.19,-0.41,0.6,1.4,-0.8,-1.61,-2.84
Éderson,BRA,MF,Atalanta,25-102,1999,2,180,90,100.0,2.0,2,90,2,0,,0,2.00,3,0,+3,+1.50,,3.8,1.1,+2.7,+1.35,
Ederson,BRA,GK,Manchester City,31-061,1993,1,90,90,50.0,1.0,1,90,1,0,,1,1.00,0,0,0,0.00,-4.00,2.3,0.7,+1.6,+1.59,-2.01
Marcus Edwards,ENG,"FW,MF",Sporting CP,25-319,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,
Eguinaldo,BRA,FW,Shakhtar,20-069,2004,2,152,76,84.4,1.7,2,76,1,0,,0,0.50,0,3,-3,-1.78,-1.78,1.1,3.5,-2.5,-1.46,-1.10
Meschak Elia,COD,"FW,MF",Young Boys,27-072,1997,1,45,45,25.0,0.5,0,,0,1,45,1,1.50,0,1,-1,-2.00,+2.67,0.3,0.6,-0.3,-0.60,+1.89
Elif Elmas,MKD,MF,RB Leipzig,25-023,1999,1,8,8,4.4,0.1,0,,0,1,8,1,0.00,0,1,-1,-11.25,-10.73,0.0,0.2,-0.2,-1.85,-2.47
Timi Elšnik,SVN,"MF,DF",Red Star,26-171,1998,2,180,90,100.0,2.0,2,90,2,0,,0,0.75,1,6,-5,-2.50,,1.5,4.1,-2.5,-1.26,
Breel Embolo,SUI,FW,Monaco,27-246,1997,2,103,52,57.2,1.1,2,52,0,0,,0,2.00,1,2,-1,-0.87,-3.21,1.5,0.9,+0.6,+0.53,-0.89
Emerson,BRA,DF,Milan,25-277,1999,2,111,56,61.7,1.2,1,90,1,1,21,0,0.00,0,1,-1,-0.81,+1.80,1.5,2.2,-0.7,-0.53,+2.89
Wataru Endo,JPN,MF,Liverpool,31-251,1993,1,1,1,0.6,0.0,0,,0,1,1,1,3.00,0,0,0,0.00,-2.01,0.1,0.3,-0.2,-20.83,-22.49
Endrick,BRA,FW,Real Madrid,18-088,2006,2,67,34,37.2,0.7,1,56,0,1,11,0,1.50,2,1,+1,+1.34,+1.34,1.5,1.1,+0.3,+0.41,-0.53
Arne Engels,BEL,MF,Celtic,21-039,2003,2,180,90,100.0,2.0,2,90,2,0,,0,1.50,6,8,-2,-1.00,,6.0,3.2,+2.8,+1.41,
Luis Enrique Palma,HON,"FW,MF",Celtic,24-274,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,
Martin Erlic,CRO,DF,Bologna,26-267,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,
Ricardo Esgaio,POR,"DF,FW",Sporting CP,31-154,1993,0,,,,,0,,0,0,,2,,,,,,,,,,,
Giovanni Fabbian,ITA,MF,Bologna,21-277,2003,2,84,42,46.7,0.9,1,77,0,1,7,0,0.50,0,0,0,0.00,+1.87,1.3,0.9,+0.4,+0.46,+1.18
Nicolò Fagioli,ITA,"MF,FW",Juventus,23-248,2001,2,112,56,62.2,1.2,1,90,1,1,22,0,3.00,3,3,0,0.00,-3.97,2.0,3.8,-1.7,-1.39,-3.37
Romain Faivre,FRA,FW,Brest,26-095,1998,2,67,34,37.2,0.7,1,61,0,1,6,0,3.00,2,1,+1,+1.34,-1.84,0.5,0.4,+0.1,+0.12,-1.39
Ansu Fati,ESP,"MF,FW",Barcelona,21-352,2002,2,30,15,16.7,0.3,0,,0,2,15,0,1.50,1,0,+1,+3.00,+1.20,0.3,0.7,-0.4,-1.19,-2.45
Edimilson Fernandes,SUI,MF,Brest,28-185,1996,2,133,67,73.9,1.5,2,67,0,0,,0,3.00,3,1,+2,+1.35,-4.39,1.5,1.9,-0.4,-0.30,-4.94
Guillermo Fernandez,ESP,MF,Barcelona,16-121,2008,0,,,,,0,,0,0,,2,,,,,,,,,,,
Toni Fernández,ESP,MF,Barcelona,16-124,2008,0,,,,,0,,0,0,,2,,,,,,,,,,,
Matias Fernandez-Pardo,BEL,FW,Lille,19-257,2005,1,27,27,15.0,0.3,0,,0,1,27,1,0.00,0,1,-1,-3.33,-3.33,0.4,0.4,0.0,-0.15,+1.02
Kiril Fesiun,UKR,GK,Shakhtar,22-071,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
Ivan Filipović,CRO,GK,Dinamo Zagreb,29-339,1994,0,,,,,0,,0,0,,2,,,,,,,,,,,
Ryan Flamingo,NED,DF,PSV Eindhoven,21-291,2002,2,180,90,100.0,2.0,2,90,2,0,,0,0.50,2,4,-2,-1.00,,3.6,4.2,-0.6,-0.29,
Phil Foden,ENG,MF,Manchester City,24-142,2000,2,122,61,67.8,1.4,1,77,0,1,45,0,2.00,4,0,+4,+2.95,+2.95,4.8,0.2,+4.6,+3.36,+2.37
Youssouf Fofana,FRA,MF,Milan,25-281,1999,2,180,90,100.0,2.0,2,90,2,0,,0,0.00,1,4,-3,-1.50,,1.6,4.9,-3.3,-1.64,
James Forrest,SCO,FW,Celtic,33-102,1991,1,20,20,11.1,0.2,0,,0,1,20,1,3.00,1,0,+1,+4.50,+6.19,0.4,0.1,+0.3,+1.33,-0.09
Héctor Fort,ESP,DF,Barcelona,18-076,2006,1,27,27,15.0,0.3,0,,0,1,27,1,3.00,1,0,+1,+3.33,+1.57,0.2,0.7,-0.4,-1.39,-2.64
Fran,ESP,GK,Real Madrid,19-115,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,
Alejandro Francés,ESP,DF,Girona,22-077,2002,1,3,3,1.7,0.0,0,,0,1,3,1,0.00,0,1,-1,-30.00,-29.49,0.0,0.0,0.0,0.00,+0.73
Lassina Franck Traoré,BFA,FW,Shakhtar,23-279,2001,2,40,20,22.2,0.4,0,,0,2,20,0,0.50,0,0,0,0.00,+1.93,0.1,0.3,-0.2,-0.35,+1.21
Bartol Franjić,CRO,MF,Shakhtar,24-277,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,
Davide Frattesi,ITA,MF,Inter,24-361,1999,2,36,18,20.0,0.4,0,,0,2,18,0,2.00,2,0,+2,+5.00,+3.75,1.2,0.9,+0.3,+0.87,+0.67
Iván Fresneda,ESP,DF,Sporting CP,20-019,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,
Remo Freuler,SUI,MF,Bologna,32-185,1992,2,173,87,96.1,1.9,2,87,1,0,,0,0.50,0,2,-2,-1.04,-1.04,1.6,2.1,-0.5,-0.27,-2.55
Jeremie Frimpong,NED,DF,Leverkusen,23-312,2000,2,180,90,100.0,2.0,2,90,2,0,,0,3.00,5,0,+5,+2.50,,3.5,1.8,+1.8,+0.89,
Chris Führich,GER,FW,Stuttgart,26-282,1998,2,91,46,50.6,1.0,1,62,0,1,29,0,0.50,0,1,-1,-0.99,+0.02,1.8,1.8,+0.1,+0.05,+0.09
Kyogo Furuhashi,JPN,FW,Celtic,29-271,1995,2,139,70,77.2,1.5,2,70,0,0,,0,1.50,5,6,-1,-0.65,+1.55,4.2,2.6,+1.6,+1.04,-1.57
Matteo Gabbia,ITA,DF,Milan,24-362,1999,2,97,49,53.9,1.1,1,90,1,1,7,0,0.00,0,1,-1,-0.93,+1.24,1.5,2.0,-0.5,-0.47,+2.53
Artur Gajdoš,SVK,MF,Slovan Bratislava,20-271,2004,1,6,6,3.3,0.1,0,,0,1,6,1,0.00,0,1,-1,-15.00,-11.38,0.0,0.3,-0.3,-4.74,-1.36
Cody Gakpo,NED,FW,Liverpool,25-163,1999,2,86,43,47.8,1.0,1,67,0,1,19,0,3.00,4,1,+3,+3.14,+2.18,2.8,0.3,+2.5,+2.64,+2.11
Javi Galán,ESP,"DF,MF",Atlético Madrid,29-333,1994,0,,,,,0,,0,0,,2,,,,,,,,,,,
Conor Gallagher,ENG,MF,Atlético Madrid,24-254,2000,2,73,37,40.6,0.8,0,,0,2,37,0,1.50,1,3,-2,-2.47,-1.62,0.4,3.2,-2.8,-3.47,-3.20
Silvère Ganvoula M'Boussy,CGO,FW,Young Boys,28-117,1996,2,100,50,55.6,1.1,1,82,0,1,18,0,1.50,0,3,-3,-2.70,+2.93,0.9,1.9,-1.0,-0.94,+2.44
Aleix García,ESP,MF,Leverkusen,27-111,1997,2,93,47,51.7,1.0,1,74,0,1,19,0,3.00,1,0,+1,+0.97,-3.17,1.8,0.7,+1.2,+1.12,+0.48
Eric García,ESP,MF,Barcelona,23-282,2001,1,9,9,5.0,0.1,1,9,0,0,,0,0.00,0,0,0,0.00,-2.11,0.0,0.0,0.0,-0.45,-1.36
Fran Garcia,ESP,DF,Real Madrid,25-064,1999,2,60,30,33.3,0.7,0,,0,2,30,0,1.50,2,0,+2,+3.00,+3.75,2.0,0.2,+1.8,+2.69,+2.92
Federico Gatti,ITA,DF,Juventus,26-115,1998,2,141,71,78.3,1.6,1,56,0,1,85,0,3.00,6,2,+4,+2.55,+4.86,3.1,3.8,-0.7,-0.44,-1.47
Joe Gauci,AUS,GK,Aston Villa,24-105,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,
Jusuf Gazibegović,BIH,DF,Sturm Graz,24-220,2000,2,180,90,100.0,2.0,2,90,2,0,,0,0.00,1,3,-2,-1.00,,0.9,2.7,-1.9,-0.94,
Paulo Gazzaniga,ARG,GK,Girona,32-289,1992,2,180,90,100.0,2.0,2,90,2,0,,0,0.00,2,4,-2,-1.00,,2.5,3.9,-1.4,-0.72,
Viggo Gebel,GER,MF,RB Leipzig,16-330,2007,0,,,,,0,,0,0,,2,,,,,,,,,,,
Lutsharel Geertruida,NED,DF,RB Leipzig,24-091,2000,2,107,54,59.4,1.2,1,86,0,1,21,0,0.00,2,4,-2,-1.68,-1.68,2.6,1.4,+1.2,+0.99,+1.16
Niklas Geyrhofer,AUT,DF,Sturm Graz,24-249,2000,1,90,90,50.0,1.0,1,90,1,0,,1,0.00,0,1,-1,-1.00,0.00,0.4,0.7,-0.3,-0.28,+1.31
Alaa Ghram,TUN,DF,Shakhtar,23-085,2001,1,45,45,25.0,0.5,1,45,0,0,,1,0.00,0,2,-2,-4.00,-3.33,0.0,1.7,-1.7,-3.43,-2.85
Bryan Gil,ESP,FW,Girona,23-249,2001,2,139,70,77.2,1.5,2,70,0,0,,0,0.00,2,2,0,0.00,+4.39,2.2,1.9,+0.3,+0.19,+4.02
Santiago Giménez,MEX,FW,Feyenoord,23-182,2001,1,90,90,50.0,1.0,1,90,1,0,,0,0.00,0,4,-4,-4.00,-5.00,0.8,1.7,-0.9,-0.94,-0.57
Jamie Gittens,ENG,FW,Dortmund,20-070,2004,2,113,57,62.8,1.3,1,90,1,1,23,0,3.00,10,1,+9,+7.17,+7.17,3.7,2.4,+1.3,+1.06,+1.38
Omri Glazer,ISR,GK,Red Star,28-220,1996,2,180,90,100.0,2.0,2,90,2,0,,0,0.00,1,6,-5,-2.50,,1.5,4.1,-2.5,-1.26,
Oscar Gloukh,ISR,"FW,MF",RB Salzburg,20-199,2004,2,180,90,100.0,2.0,2,90,2,0,,0,1.33,0,7,-7,-3.50,,2.2,4.5,-2.4,-1.19,
Serge Gnabry,GER,FW,Bayern Munich,29-095,1995,2,180,90,100.0,2.0,2,90,2,0,,0,1.50,9,3,+6,+3.00,,7.4,1.1,+6.3,+3.13,
Ben Godfrey,ENG,DF,Atalanta,26-276,1998,1,8,8,4.4,0.1,0,,0,1,8,0,3.00,0,0,0,0.00,-1.57,0.1,0.0,0.0,+0.07,-1.34
Aleksandr Golovin,RUS,"MF,FW",Monaco,28-140,1996,2,90,45,50.0,1.0,1,45,0,1,45,0,2.00,1,1,0,0.00,-1.00,1.5,0.9,+0.6,+0.59,-0.64
André Gomes,POR,GK,Benfica,19-363,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,
Angel Gomes,ENG,MF,Lille,24-047,2000,1,39,39,21.7,0.4,1,39,0,0,,0,1.33,0,1,-1,-2.31,-2.31,0.0,0.7,-0.7,-1.72,-0.91
Luís Gomes,POR,FW,Sporting CP,20-176,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Marlon Gomes,BRA,MF,Shakhtar,20-308,2003,2,74,37,41.1,0.8,1,62,0,1,12,0,0.50,0,3,-3,-3.65,-3.65,0.2,2.4,-2.2,-2.70,-2.39
Joe Gomez,ENG,DF,Liverpool,27-147,1997,1,12,12,6.7,0.1,0,,0,1,12,1,3.00,0,0,0,0.00,-2.14,0.2,0.5,-0.3,-2.40,-4.22
Antonio Gomis,ESP,GK,Atlético Madrid,21-150,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
Pedro Gonçalves,POR,MF,Sporting CP,26-111,1998,1,90,90,50.0,1.0,1,90,1,0,,0,3.00,2,0,+2,+2.00,+2.00,1.6,0.4,+1.2,+1.22,+2.46
Facundo González,URU,DF,Feyenoord,21-133,2003,1,8,8,4.4,0.1,0,,0,1,8,1,3.00,0,0,0,0.00,+1.57,0.0,0.2,-0.2,-2.28,-1.69
Nicolás González,ARG,FW,Juventus,26-194,1998,2,79,40,43.9,0.9,2,40,0,0,,0,3.00,3,0,+3,+3.42,+3.42,2.1,0.5,+1.5,+1.75,+3.33
Jon Gorenc Stanković,SVN,MF,Sturm Graz,28-277,1996,1,90,90,50.0,1.0,1,90,1,0,,0,0.00,1,2,-1,-1.00,0.00,0.5,2.1,-1.6,-1.59,-1.31
Leon Goretzka,GER,"MF,DF",Bayern Munich,29-254,1995,2,15,8,8.3,0.2,0,,0,2,8,0,1.50,2,0,+2,+12.00,+9.82,1.2,0.0,+1.2,+7.34,+4.59
Lucas Gourna-Douath,FRA,MF,RB Salzburg,21-073,2003,2,101,51,56.1,1.1,1,76,0,1,25,0,1.33,0,4,-4,-3.56,-0.15,1.8,2.6,-0.7,-0.64,+1.24
Jimi Gower,ENG,MF,Arsenal,20-016,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Ryan Gravenberch,NED,MF,Liverpool,22-154,2002,2,180,90,100.0,2.0,2,90,2,0,,0,3.00,5,1,+4,+2.00,,4.3,1.2,+3.1,+1.54,
Jack Grealish,ENG,"FW,MF",Manchester City,29-037,1995,2,103,52,57.2,1.1,1,90,1,1,13,0,2.00,0,0,0,0.00,-4.68,2.7,0.7,+2.0,+1.71,-2.08
Leon Grgic,AUT,FW,Sturm Graz,18-269,2006,0,,,,,0,,0,0,,2,,,,,,,,,,,
Antoine Griezmann,FRA,"MF,FW",Atlético Madrid,33-210,1991,2,134,67,74.4,1.5,2,67,0,0,,0,1.50,2,2,0,0.00,+5.87,2.0,2.1,-0.1,-0.08,+5.82
Álex Grimaldo,ESP,DF,Leverkusen,29-027,1995,2,167,84,92.8,1.9,2,84,0,0,,0,3.00,5,0,+5,+2.69,+2.69,3.3,1.7,+1.6,+0.87,-0.22
Pascal Groß,GER,MF,Dortmund,33-124,1991,2,127,64,70.6,1.4,2,64,0,0,,0,3.00,5,1,+4,+2.83,-5.66,3.0,1.9,+1.1,+0.80,+0.85
Gabriel Gudmundsson,SWE,DF,Lille,25-171,1999,2,99,50,55.0,1.1,1,90,1,1,9,0,1.67,1,0,+1,+0.91,+3.13,1.5,2.1,-0.6,-0.52,+1.10
Raphaël Guerreiro,POR,DF,Bayern Munich,30-300,1993,1,80,80,44.4,0.9,1,80,0,0,,1,3.00,7,2,+5,+5.63,+4.73,5.6,0.7,+4.9,+5.48,+4.22
Serhou Guirassy,GUI,FW,Dortmund,28-219,1996,2,101,51,56.1,1.1,1,69,0,1,32,0,3.00,9,1,+8,+7.13,+5.99,3.4,1.2,+2.2,+1.96,+3.23
Péter Gulácsi,HUN,GK,RB Leipzig,34-164,1990,2,180,90,100.0,2.0,2,90,2,0,,0,0.00,3,5,-2,-1.00,,4.0,2.9,+1.0,+0.52,
Arda Güler,TUR,MF,Real Madrid,19-235,2005,2,40,20,22.2,0.4,0,,0,2,20,0,1.50,2,0,+2,+4.50,+5.14,2.0,0.1,+1.9,+4.21,+4.46
İlkay Gündoğan,GER,MF,Manchester City,33-359,1990,2,135,68,75.0,1.5,1,90,1,1,45,0,2.00,4,0,+4,+2.67,+2.67,5.2,0.2,+4.9,+3.28,+2.72
Ivan Guteša,SRB,GK,Red Star,22-196,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
Miguel Gutiérrez,ESP,DF,Girona,23-082,2001,2,180,90,100.0,2.0,2,90,2,0,,0,0.00,2,4,-2,-1.00,,2.5,3.9,-1.4,-0.72,
Joško Gvardiol,CRO,DF,Manchester City,22-268,2002,2,167,84,92.8,1.9,2,84,1,0,,0,2.00,4,0,+4,+2.16,+2.16,5.7,0.8,+4.8,+2.61,+0.11
Viktor Gyökeres,SWE,FW,Sporting CP,26-135,1998,2,180,90,100.0,2.0,2,90,2,0,,0,2.00,3,1,+2,+1.00,,2.9,3.0,0.0,-0.01,
Erling Haaland,NOR,FW,Manchester City,24-088,2000,2,149,75,82.8,1.7,2,75,1,0,,0,2.00,3,0,+3,+1.81,-1.09,5.2,0.8,+4.4,+2.64,+0.23
Anis Hadj Moussa,ALG,DF,Feyenoord,22-249,2002,1,30,30,16.7,0.3,0,,0,1,30,1,0.00,0,0,0,0.00,+1.80,0.1,0.2,0.0,-0.08,+0.70
Jaouen Hadjam,ALG,DF,Young Boys,21-205,2003,2,152,76,84.4,1.7,2,76,1,0,,0,1.50,0,7,-7,-4.14,-0.93,1.1,4.9,-3.9,-2.30,-1.77
Amadou Haidara,MLI,MF,RB Leipzig,26-260,1998,2,164,82,91.1,1.8,2,82,1,0,,0,0.00,3,4,-1,-0.55,+5.08,2.6,2.8,-0.2,-0.13,-7.26
Massadio Haïdara,MLI,DF,Brest,31-320,1992,2,97,49,53.9,1.1,1,90,1,1,7,0,3.00,4,0,+4,+3.71,+2.63,3.6,1.6,+2.0,+1.81,+1.79
Achraf Hakimi,MAR,DF,Paris S-G,25-348,1998,2,180,90,100.0,2.0,2,90,2,0,,0,1.50,1,2,-1,-0.50,,2.5,1.0,+1.5,+0.76,
Salko Hamzic,AUT,GK,RB Salzburg,18-030,2006,0,,,,,0,,0,0,,2,,,,,,,,,,,
Dávid Hancko,SVK,DF,Feyenoord,26-309,1997,2,180,90,100.0,2.0,2,90,2,0,,0,1.50,3,6,-3,-1.50,,2.6,4.0,-1.3,-0.66,
Naoufel El Hannach,MAR,DF,Paris S-G,17-315,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
Lukáš Haraslín,SVK,FW,Sparta Prague,28-144,1996,2,151,76,83.9,1.7,2,76,0,0,,0,2.43,4,1,+3,+1.79,+1.79,2.8,1.9,+0.9,+0.51,-0.88
Conrad Harder,DEN,"MF,FW",Sporting CP,19-193,2005,2,15,8,8.3,0.2,0,,0,2,8,0,2.00,1,0,+1,+6.00,+5.45,0.7,1.1,-0.4,-2.22,-2.42
Reo Hatate,JPN,MF,Celtic,26-331,1997,2,121,61,67.2,1.3,1,76,0,1,45,0,1.50,4,3,+1,+0.74,+5.32,4.8,1.0,+3.7,+2.78,+4.17
Kai Havertz,GER,"FW,MF",Arsenal,25-128,1999,2,180,90,100.0,2.0,2,90,2,0,,0,2.00,2,0,+2,+1.00,,1.5,1.6,-0.1,-0.06,
Benjamin Henrichs,GER,"DF,MF",RB Leipzig,27-237,1997,2,114,57,63.3,1.3,1,69,0,1,45,0,0.00,2,4,-2,-1.58,-1.58,3.1,2.0,+1.1,+0.86,+0.95
