Player,Nation,Pos,Squad,Age,Born,MP,Min,Min/MP,Min%,90s,Starts,Min/Start,MatchesCompleted,Subs,Min/Sub,unusedSub,PointsPerMatch,onGoalScored,onGoalAgainst,+/-,+/-/90,On-Off,onPitchxG,onPitchxGA,xG+/-,xG+/-/90,xGOn-Off
Nachon Nsingi,BEL,FW,OH Leuven,23-197,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,
Erick Nunes,BRA,"DF,MF",Cercle Brugge,20-252,2004,11,465,42,39.7,5.2,7,60,0,4,12,2,1.36,6,7,-1,-0.19,+0.32,5.5,8.0,-2.5,-0.48,-0.31
Antonio Nusa,NOR,"FW,MF",Club Brugge,19-204,2005,3,162,54,13.8,1.8,2,72,0,1,18,0,0.33,3,1,+2,+1.11,+0.66,3.7,1.3,+2.4,+1.34,+0.72
Mardochee Nzita,BEL,DF,Charleroi,24-257,2000,5,159,32,13.6,1.8,1,90,1,4,17,8,0.60,0,3,-3,-1.70,-1.70,2.7,3.7,-1.0,-0.59,-1.04
Felix Nzouango,FRA,DF,Beerschot,21-305,2003,0,,,,,0,,0,0,,5,,,,,,,,,,,
Aiden O'Neill,AUS,MF,Standard Liège,26-126,1998,13,"1,170",90,100.0,13.0,13,90,13,0,,0,1.38,9,13,-4,-0.31,,14.0,16.8,-2.8,-0.21,
Denis Odoi,GHA,"MF,DF",Antwerp,36-164,1988,7,626,89,53.5,7.0,7,89,6,0,,1,1.86,14,5,+9,+1.29,+0.30,12.1,9.1,+3.0,+0.43,+0.43
Ryoya Ogawa,JPN,"DF,MF",Sint-Truiden,27-349,1996,13,"1,156",89,98.8,12.8,13,89,12,0,,0,1.08,18,22,-4,-0.31,+6.12,16.9,18.9,-2.0,-0.16,-2.55
Kazeem Olaigbe,BEL,"MF,FW",Cercle Brugge,21-310,2003,11,496,45,42.4,5.5,5,66,0,6,28,2,0.82,6,7,-1,-0.18,+0.35,6.1,8.5,-2.4,-0.44,-0.25
Takuma Ominami,JPN,DF,OH Leuven,26-330,1997,9,654,73,55.9,7.3,6,88,4,3,42,0,1.00,5,11,-6,-0.83,-1.17,7.2,6.2,+1.0,+0.13,+0.25
Jacob Ondrejka,SWE,"FW,MF",Antwerp,22-066,2002,13,"1,030",79,88.0,11.4,12,84,3,1,24,0,1.77,22,10,+12,+1.05,-0.88,16.5,14.6,+1.9,+0.18,-0.32
Raphael Onyedika,NGA,MF,Club Brugge,23-202,2001,11,791,72,67.6,8.8,10,76,4,1,32,0,2.09,16,8,+8,+0.91,+1.15,17.9,10.9,+7.1,+0.80,+0.25
Ragnar Oratmangoen,IDN,"MF,DF",Dender,26-291,1998,3,85,28,7.3,0.9,0,,0,3,28,2,0.33,2,5,-3,-3.18,-2.93,0.9,2.9,-1.9,-2.05,-1.66
Joel Ordóñez,ECU,DF,Club Brugge,20-200,2004,9,712,79,60.9,7.9,8,89,7,1,1,2,2.11,13,10,+3,+0.38,-0.41,15.7,10.8,+4.9,+0.62,-0.27
Emir Ortakaya,TUR,DF,Westerlo,20-138,2004,1,45,45,3.8,0.5,0,,0,1,45,11,3.00,2,2,0,0.00,-0.08,1.2,1.3,-0.1,-0.20,-0.30
Manuel Osifo,BEL,DF,OH Leuven,21-099,2003,4,264,66,22.6,2.9,3,83,1,1,15,6,1.75,4,2,+2,+0.68,+1.28,3.2,2.3,+0.9,+0.31,+0.36
Zakaria El Ouahdi,MAR,"DF,MF",Genk,22-312,2001,11,891,81,76.2,9.9,10,86,6,1,27,0,2.73,26,10,+16,+1.62,+2.58,24.8,9.8,+15.1,+1.52,+0.60
Aziz Ouattara,CIV,MF,Mechelen,23-308,2001,11,900,82,76.9,10.0,11,82,9,0,,0,1.55,18,14,+4,+0.40,-1.60,15.8,16.3,-0.5,-0.05,-0.78
Kader Ouattara,BFA,"MF,FW",Cercle Brugge,19-165,2005,8,283,35,24.2,3.1,2,83,1,6,20,1,0.88,5,6,-1,-0.32,+0.09,6.6,7.1,-0.6,-0.18,+0.15
Aiham Ousou,SYR,DF,Charleroi,24-303,2000,11,687,62,58.7,7.6,7,90,7,4,14,1,1.00,5,10,-5,-0.66,-1.03,10.6,10.4,+0.1,+0.02,-0.71
Adrián Palacios,VEN,DF,Genk,20-153,2004,0,,,,,0,,0,0,,5,,,,,,,,,,,
Louis Patris,BEL,DF,Anderlecht,23-153,2001,1,1,1,0.1,0.0,0,,0,1,1,1,3.00,0,0,0,0.00,-0.54,0.0,0.0,0.0,0.00,+0.17
Louis Patris,BEL,"DF,MF",Sint-Truiden,23-153,2001,7,615,88,52.6,6.8,7,88,6,0,,0,1.57,11,8,+3,+0.44,+1.74,12.8,9.5,+3.3,+0.48,+1.28
Mike Penders,BEL,GK,Genk,19-099,2005,2,180,90,15.4,2.0,2,90,2,0,,11,0.50,1,3,-2,-1.00,-2.36,4.4,1.4,+2.9,+1.47,+0.11
Jérémy Pétris,FRA,DF,Charleroi,26-284,1998,12,"1,042",87,89.1,11.6,12,87,10,0,,0,1.17,12,13,-1,-0.09,+1.32,16.2,12.5,+3.8,+0.33,+0.14
Patrick Pflücke,GER,"DF,MF",Mechelen,27-343,1996,13,930,72,79.5,10.3,11,83,7,2,9,0,1.62,19,14,+5,+0.48,-1.39,15.6,16.6,-1.0,-0.09,-1.07
Arthur Piedfort,BEL,MF,Westerlo,19-280,2005,12,840,70,71.8,9.3,11,76,3,1,7,1,1.42,17,14,+3,+0.32,+0.87,16.4,14.6,+1.8,+0.19,+0.36
Kayden Pierre,USA,DF,Genk,21-265,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
Lucas Pirard,BEL,GK,Kortrijk,29-242,1995,1,68,68,5.8,0.8,0,,0,1,68,11,0.00,0,3,-3,-3.97,-3.07,1.0,1.7,-0.7,-0.96,-0.38
Julian Placias,USA,FW,Westerlo,18-215,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
Brian Plat,NED,"DF,MF",Beerschot,24-216,2000,11,833,76,71.2,9.3,10,81,7,1,22,1,0.55,9,16,-7,-0.76,+2.45,8.2,16.2,-8.0,-0.86,+0.54
Ewoud Pletinckx,BEL,DF,OH Leuven,24-028,2000,5,404,81,34.5,4.5,5,81,4,0,,0,1.40,6,4,+2,+0.45,+1.15,5.0,5.3,-0.3,-0.07,-0.14
Tom Poitoux,BEL,GK,Standard Liège,19-156,2005,0,,,,,0,,0,0,,4,,,,,,,,,,,
Boris Popović,SRB,DF,Cercle Brugge,24-255,2000,2,158,79,13.5,1.8,2,79,1,0,,1,0.00,1,5,-4,-2.28,-2.19,1.5,3.9,-2.4,-1.34,-1.21
Dennis Praet,BEL,"MF,FW",Antwerp,30-177,1994,5,139,28,11.9,1.5,1,61,0,4,20,0,2.40,2,2,0,0.00,-1.31,2.6,1.8,+0.8,+0.60,+0.40
Isaac Price,NIR,MF,Standard Liège,21-042,2003,13,961,74,82.1,10.7,10,89,8,3,25,0,1.38,6,10,-4,-0.37,-0.37,10.5,12.7,-2.1,-0.20,+0.07
Cameron Puertas,SUI,MF,Union SG,26-081,1998,3,201,67,17.2,2.2,2,84,0,1,33,0,1.33,5,1,+4,+1.79,+2.07,4.3,1.5,+2.8,+1.26,+0.95
Joedrick Pupe,BEL,DF,Dender,27-156,1997,11,919,84,78.5,10.2,10,90,10,1,19,0,1.36,14,17,-3,-0.29,+0.78,11.1,15.7,-4.6,-0.45,+0.28
Théo Radelet,BEL,GK,OH Leuven,16-358,2007,0,,,,,0,,0,0,,1,,,,,,,,,,,
Toon Raemaekers,BEL,DF,Mechelen,24-059,2000,13,"1,033",79,88.3,11.5,11,90,10,2,24,0,1.62,26,16,+10,+0.87,+0.87,20.2,18.2,+2.0,+0.17,+0.41
Benito Raman,BEL,FW,Mechelen,30-000,1994,9,259,29,22.1,2.9,3,56,0,6,15,0,2.11,6,3,+3,+1.04,+0.35,4.8,5.3,-0.5,-0.17,-0.38
Mathias Rasmussen,NOR,MF,Union SG,26-348,1997,9,375,42,32.1,4.2,5,62,0,4,17,3,1.11,5,6,-1,-0.24,-0.47,6.4,5.3,+1.0,+0.25,-0.33
Christiaan Ravych,BEL,DF,Cercle Brugge,22-100,2002,13,"1,137",87,97.2,12.6,13,87,12,0,,0,1.15,16,20,-4,-0.32,+2.41,18.2,21.4,-3.2,-0.26,+1.36
Semm Renders,BEL,DF,Antwerp,16-326,2007,4,90,23,7.7,1.0,1,70,0,3,7,3,1.75,2,1,+1,+1.00,-0.17,1.5,1.2,+0.3,+0.26,+0.02
Tom Reyners,BEL,"MF,FW",Beerschot,24-201,2000,10,454,45,38.8,5.0,5,68,0,5,23,2,0.60,5,10,-5,-0.99,+0.77,4.4,10.9,-6.5,-1.28,-0.43
Bryan Reynolds,USA,DF,Westerlo,23-132,2001,12,"1,030",86,88.0,11.4,12,86,9,0,,0,1.50,22,17,+5,+0.44,+3.01,20.2,17.7,+2.6,+0.22,+1.11
Federico Ricca,URU,DF,OH Leuven,29-342,1994,8,577,72,49.3,6.4,7,79,6,1,26,0,1.13,7,7,0,0.00,+0.61,6.5,5.0,+1.5,+0.23,+0.40
Jaïro Riedewald,NED,MF,Antwerp,28-059,1996,2,32,16,2.7,0.4,0,,0,2,16,0,0.00,0,0,0,0.00,-1.19,1.4,0.1,+1.2,+3.48,+3.34
Mats Rits,BEL,MF,Anderlecht,31-112,1993,11,945,86,80.8,10.5,11,86,9,0,,2,1.64,15,9,+6,+0.57,+0.17,14.3,17.8,-3.5,-0.33,-0.83
Nathan Rôdes,BEL,MF,Dender,26-332,1997,13,"1,108",85,94.7,12.3,13,85,10,0,,0,1.23,15,22,-7,-0.57,-2.02,12.3,18.5,-6.2,-0.50,+0.21
Kevin Rodríguez,ECU,FW,Union SG,24-248,2000,10,427,43,36.5,4.7,5,71,1,5,15,0,1.30,2,8,-6,-1.26,-2.11,6.2,7.9,-1.6,-0.35,-1.29
Davy Roef,BEL,GK,Gent,30-275,1994,13,"1,170",90,100.0,13.0,13,90,13,0,,0,1.46,18,12,+6,+0.46,,16.1,21.5,-5.4,-0.41,
Žan Rogelj,SVN,DF,Charleroi,24-348,1999,3,128,43,10.9,1.4,1,90,1,2,19,10,1.00,1,3,-2,-1.41,-1.32,3.1,2.8,+0.3,+0.19,-0.14
Zaid Romero,ARG,DF,Club Brugge,24-328,1999,5,352,70,30.1,3.9,4,87,3,1,5,7,1.60,4,3,+1,+0.26,-0.40,7.1,2.5,+4.6,+1.18,+0.65
Tuur Rommens,BEL,DF,Westerlo,21-226,2003,12,974,81,83.2,10.8,11,83,8,1,61,0,1.50,21,17,+4,+0.37,+1.75,20.0,15.7,+4.3,+0.39,+1.81
Eloy Room,CUW,GK,Cercle Brugge,35-275,1989,0,,,,,0,,0,0,,2,,,,,,,,,,,
Gilles Ruyssen,BEL,DF,Dender,30-142,1994,12,"1,037",86,88.6,11.5,12,86,9,0,,1,1.33,15,18,-3,-0.26,+1.77,11.7,16.6,-4.9,-0.43,+0.78
Kyriani Sabbe,BEL,DF,Club Brugge,19-291,2005,6,140,23,12.0,1.6,1,90,1,5,10,1,2.33,5,1,+4,+2.57,+2.31,3.8,2.7,+1.1,+0.69,-0.04
Mujaid Sadick,ESP,DF,Genk,24-238,2000,13,"1,155",89,98.7,12.8,13,89,12,0,,0,2.38,28,14,+14,+1.09,+7.09,30.9,12.0,+18.9,+1.47,+7.45
Noah Sadiki,COD,MF,Union SG,19-326,2004,13,"1,028",79,87.9,11.4,11,87,9,2,34,0,1.23,10,6,+4,+0.35,+2.25,18.4,11.3,+7.0,+0.62,+1.22
Hakim Sahabo,RWA,MF,Standard Liège,19-144,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,
Marwan Al Sahafi,KSA,FW,Beerschot,20-264,2004,5,419,84,35.8,4.7,5,84,3,0,,0,1.00,3,7,-4,-0.86,+0.94,2.9,5.1,-2.3,-0.62,+0.56
Matisse Samoise,BEL,"DF,MF",Gent,22-352,2001,10,308,31,26.3,3.4,2,64,0,8,23,3,1.50,4,6,-2,-0.58,-1.42,4.1,7.3,-3.2,-0.93,-0.70
Ryan Sanusi,BEL,MF,Beerschot,32-307,1992,12,"1,026",86,87.7,11.4,12,86,10,0,,0,0.42,9,28,-19,-1.67,-1.67,8.7,22.5,-13.8,-1.33,-1.56
Killian Sardella,BEL,DF,Anderlecht,22-189,2002,13,"1,083",83,92.6,12.0,12,89,8,1,18,0,1.54,18,11,+7,+0.58,+0.58,16.7,17.8,-1.0,-0.09,+1.19
Nikolas Sattlberger,AUT,MF,Genk,20-294,2004,9,547,61,46.8,6.1,6,80,4,3,22,0,2.67,15,8,+7,+1.15,+0.28,16.8,7.1,+9.7,+1.60,+0.43
Allahyar Sayyadmanesh,IRN,"FW,MF",Westerlo,23-131,2001,13,"1,004",77,85.8,11.2,12,80,5,1,45,0,1.38,20,17,+3,+0.27,+1.35,17.6,16.9,+0.8,+0.07,-0.15
Aurélien Scheidler,FRA,FW,Dender,26-156,1998,6,365,61,31.2,4.1,5,72,1,1,7,0,1.33,3,5,-2,-0.49,-0.05,3.8,6.1,-2.3,-0.57,-0.08
Joël Schingtienne,BEL,DF,OH Leuven,22-087,2002,4,360,90,30.8,4.0,4,90,4,0,,0,1.50,5,3,+2,+0.50,+1.17,4.7,4.6,+0.1,+0.04,+0.02
Timo Schlieck,GER,GK,Anderlecht,18-250,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
Daniel Schmidt,JPN,GK,Gent,32-278,1992,0,,,,,0,,0,0,,13,,,,,,,,,,,
Rob Schoofs,BEL,MF,Mechelen,30-229,1994,13,"1,143",88,97.7,12.7,13,88,11,0,,0,1.62,23,15,+8,+0.63,-6.04,19.7,18.8,+0.9,+0.07,-2.55
Siebe Schrijvers,BEL,MF,OH Leuven,28-112,1996,12,623,52,53.2,6.9,9,62,2,3,21,0,1.25,7,9,-2,-0.29,+0.04,6.9,8.6,-1.6,-0.23,-0.55
Christopher Scott,GER,MF,Antwerp,22-153,2002,5,85,17,7.3,0.9,0,,0,5,17,2,0.80,2,1,+1,+1.06,-0.10,1.5,2.1,-0.6,-0.67,-0.97
Rubin Seigers,BEL,DF,Westerlo,26-301,1998,0,,,0.0,0.0,0,,0,0,,12,0.00,0,1,-1,,,,,,,
Joaquin Seys,BEL,DF,Club Brugge,19-224,2005,12,871,73,74.4,9.7,11,77,3,1,26,0,1.75,14,12,+2,+0.21,-1.30,17.2,12.2,+5.1,+0.52,-0.78
Nick Shinton,BEL,GK,Beerschot,23-181,2001,6,540,90,46.2,6.0,6,90,6,0,,5,0.83,4,10,-6,-1.00,+0.86,4.6,11.1,-6.4,-1.07,-0.10
João Silva,POR,DF,Kortrijk,25-298,1999,13,"1,137",87,97.2,12.6,13,87,12,0,,0,1.08,9,21,-12,-0.95,+4.50,11.9,18.8,-6.9,-0.55,+1.85
Jan-Carlo Simic,SRB,DF,Anderlecht,19-189,2005,11,892,81,76.2,9.9,10,87,8,1,26,1,1.82,17,8,+9,+0.91,+1.56,13.5,16.0,-2.5,-0.25,-0.31
Roko Simic,CRO,FW,Kortrijk,21-058,2003,4,145,36,12.4,1.6,1,55,0,3,30,3,0.25,1,6,-5,-3.10,-2.31,0.4,2.9,-2.5,-1.54,-1.08
Mate Šimičić,CRO,DF,Standard Liège,19-210,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
Hugo Siquet,BEL,DF,Club Brugge,22-121,2002,6,234,39,20.0,2.6,2,77,1,4,20,3,1.67,3,1,+2,+0.77,+0.29,4.7,1.7,+3.0,+1.16,+0.55
Abdoulaye Sissako,FRA,MF,Kortrijk,26-165,1998,7,364,52,31.1,4.0,4,83,3,3,11,2,1.00,3,9,-6,-1.48,-0.59,3.4,7.0,-3.6,-0.89,-0.42
Michał Skóraś,POL,"FW,MF",Club Brugge,24-266,2000,11,318,29,27.2,3.5,2,77,1,9,18,2,1.64,4,6,-2,-0.57,-1.52,6.2,5.1,+1.1,+0.31,-0.57
Andreas Skov Olsen,DEN,FW,Club Brugge,24-314,1999,12,718,60,61.4,8.0,9,72,1,3,22,0,1.75,14,6,+8,+1.00,+1.20,14.7,8.2,+6.5,+0.81,+0.23
Raf Smekens,BEL,MF,Westerlo,20-283,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,
Matte Smets,BEL,DF,Genk,20-308,2004,12,"1,038",87,88.7,11.5,11,90,11,1,48,1,2.33,24,15,+9,+0.78,-1.95,28.8,12.5,+16.3,+1.42,+0.36
Milan Smits,BEL,MF,Antwerp,19-360,2004,2,28,14,2.4,0.3,0,,0,2,14,7,2.00,0,0,0,0.00,-1.18,0.1,0.4,-0.2,-0.71,-0.97
Jordy Soladio,BEL,FW,Dender,26-269,1998,10,366,37,31.3,4.1,4,62,0,6,20,1,1.50,6,4,+2,+0.49,+1.39,4.6,4.2,+0.4,+0.10,+0.90
Thibo Somers,BEL,"FW,MF",Cercle Brugge,25-236,1999,13,"1,049",81,89.7,11.7,13,81,10,0,,0,1.15,16,19,-3,-0.26,+1.23,17.6,18.8,-1.1,-0.10,+1.92
Momodou Sonko,SWE,"MF,FW",Gent,19-281,2005,6,116,19,9.9,1.3,0,,0,6,19,5,1.00,1,1,0,0.00,-0.51,2.1,2.4,-0.2,-0.18,+0.26
Yira Sor,NGA,FW,Genk,24-106,2000,11,578,53,49.4,6.4,5,83,0,6,27,0,2.55,16,6,+10,+1.56,+1.10,17.9,5.4,+12.5,+1.95,+1.13
Ibrahima Sory Bangoura,GUI,MF,Genk,20-307,2004,8,365,46,31.2,4.1,4,79,3,4,13,3,2.38,7,4,+3,+0.74,-0.38,8.6,3.5,+5.1,+1.25,-0.19
Christ Souanga,BEL,DF,OH Leuven,18-015,2006,0,,,,,0,,0,0,,3,,,,,,,,,,,
Massamba Sow,FRA,DF,Charleroi,20-147,2004,1,90,90,7.7,1.0,1,90,1,0,,1,0.00,0,2,-2,-2.00,-1.92,0.5,2.1,-1.6,-1.55,-2.02
Jorne Spileers,BEL,DF,Club Brugge,19-291,2005,3,104,35,8.9,1.2,1,90,1,2,7,6,2.33,3,1,+2,+1.73,+1.31,2.2,2.7,-0.5,-0.46,-1.30
Alexandre Stanic,BEL,FW,Antwerp,19-315,2004,1,1,1,0.1,0.0,0,,0,1,1,3,3.00,0,0,0,0.00,-1.15,0.0,0.2,-0.2,-17.26,-17.50
Lucas Stassin,BEL,FW,Westerlo,19-345,2004,5,404,81,34.5,4.5,5,81,3,0,,0,2.00,11,7,+4,+0.89,+1.24,8.9,4.9,+4.0,+0.90,+1.23
Jarne Steuckers,BEL,FW,Genk,22-277,2002,13,"1,066",82,91.1,11.8,13,82,3,0,,0,2.38,23,13,+10,+0.84,-1.75,27.6,11.6,+16.0,+1.35,-0.33
Nikola Storm,BEL,"FW,MF",Mechelen,30-038,1994,12,802,67,68.5,8.9,10,71,0,2,45,1,1.67,18,9,+9,+1.01,+0.77,14.2,10.2,+4.0,+0.45,+1.01
Mario Stroeykens,BEL,"MF,FW",Anderlecht,20-039,2004,13,863,66,73.8,9.6,10,80,3,3,22,0,1.54,13,9,+4,+0.42,-0.46,13.4,15.5,-2.1,-0.22,-0.19
Nikola Štulić,SRB,MF,Charleroi,23-060,2001,1,17,17,1.5,0.2,0,,0,1,17,0,0.00,0,0,0,0.00,+0.23,0.1,0.2,-0.1,-0.34,-0.66
Franck Surdez,SUI,"MF,FW",Gent,22-186,2002,13,922,71,78.8,10.2,12,75,2,1,21,0,1.46,15,10,+5,+0.49,+0.13,12.8,16.1,-3.4,-0.33,+0.40
Bosko Sutalo,CRO,DF,Standard Liège,24-311,2000,13,"1,104",85,94.4,12.3,13,85,10,0,,0,1.38,9,12,-3,-0.24,+1.12,13.4,15.9,-2.4,-0.20,+0.25
Serhiy Sydorchuk,UKR,MF,Westerlo,33-189,1991,3,46,15,3.9,0.5,0,,0,3,15,7,2.00,2,2,0,0.00,-0.08,2.3,2.1,+0.2,+0.32,+0.24
Ross Sykes,ENG,DF,Union SG,25-226,1999,2,180,90,15.4,2.0,2,90,2,0,,4,0.50,2,4,-2,-1.00,-1.27,3.0,3.8,-0.8,-0.41,-1.04
Dembo Sylla,GUI,DF,Dender,21-363,2002,4,161,40,13.8,1.8,2,65,0,2,16,2,0.50,0,3,-3,-1.68,-1.41,1.0,2.6,-1.7,-0.95,-0.51
Youssuf Sylla,BEL,FW,Charleroi,21-324,2002,12,388,32,33.2,4.3,3,62,0,9,22,1,1.08,5,4,+1,+0.23,+0.69,7.1,7.0,+0.1,+0.01,-0.45
Anas Tajaouart,BEL,MF,Anderlecht,19-061,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
Tomoki Takamine,JPN,MF,Kortrijk,26-314,1997,12,553,46,47.3,6.1,6,75,1,6,17,0,1.17,2,13,-11,-1.79,-1.35,4.7,11.7,-6.9,-1.13,-1.00
Chemsdine Talbi,BEL,FW,Club Brugge,19-182,2005,8,206,26,17.6,2.3,1,89,0,7,17,3,2.13,7,2,+5,+2.18,+2.00,6.3,3.5,+2.7,+1.19,+0.56
Shogo Taniguchi,JPN,DF,Sint-Truiden,33-115,1991,12,935,78,79.9,10.4,11,83,10,1,21,0,1.17,15,15,0,0.00,+1.91,16.2,12.8,+3.4,+0.33,+2.26
Abdoul-Fessal Tapsoba,BFA,FW,Standard Liège,23-076,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
Henok Teklab,GER,DF,Union SG,25-357,1998,3,212,71,18.1,2.4,3,71,0,0,,1,2.33,2,1,+1,+0.42,+0.42,2.7,0.8,+1.9,+0.83,+0.44
Casper Terho,FIN,"DF,FW",Union SG,21-136,2003,9,436,48,37.3,4.8,4,82,3,5,22,2,1.00,4,3,+1,+0.21,+0.21,9.8,4.3,+5.5,+1.13,+1.05
Cheik Thiam,GUI,DF,Beerschot,21-041,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,
Jean Thierry Lazare,CIV,MF,Union SG,26-245,1998,9,336,37,28.7,3.7,3,69,0,6,21,2,1.33,5,3,+2,+0.54,+0.64,7.4,3.8,+3.5,+0.95,+0.68
Yannick Thoelen,BEL,GK,Mechelen,34-112,1990,0,,,,,0,,0,0,,13,,,,,,,,,,,
Yassine Titraoui,ALG,MF,Charleroi,21-104,2003,6,134,22,11.5,1.5,0,,0,6,22,7,1.00,1,1,0,0.00,+0.26,2.4,2.6,-0.2,-0.11,-0.48
Jordan Torunarigha,GER,DF,Gent,27-092,1997,8,597,75,51.0,6.6,7,84,6,1,12,2,1.50,10,8,+2,+0.30,-0.33,7.9,11.5,-3.6,-0.55,-0.27
Ahmed Touba,ALG,DF,Mechelen,26-240,1998,7,585,84,50.0,6.5,6,90,6,1,45,0,1.86,17,5,+12,+1.85,+2.15,13.3,6.9,+6.4,+0.98,+1.71
Mamadou Traoré,MLI,DF,Union SG,22-218,2002,1,21,21,1.8,0.2,0,,0,1,21,1,3.00,1,0,+1,+4.29,+4.29,1.1,0.1,+1.0,+4.22,+3.82
Daniel Tshilanda,BEL,DF,Union SG,18-194,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
Derrick Tshimanga,BEL,DF,Beerschot,36-001,1988,9,765,85,65.4,8.5,9,85,8,0,,3,0.11,6,23,-17,-2.00,-1.56,7.0,16.0,-9.0,-1.20,-0.42
Antef Tsoungui,BEL,DF,OH Leuven,21-313,2002,2,46,23,3.9,0.5,0,,0,2,23,2,1.50,1,1,0,0.00,+0.32,0.9,0.1,+0.8,+1.62,+1.66
Christos Tzolis,GRE,"FW,MF",Club Brugge,22-282,2002,13,941,72,80.4,10.5,12,76,2,1,25,0,1.85,15,13,+2,+0.19,-1.77,19.6,13.3,+6.3,+0.61,-0.58
Victor Udoh,NGA,"FW,DF",Antwerp,20-020,2004,11,86,8,7.4,1.0,0,,0,11,8,2,1.82,2,0,+2,+2.09,+1.01,3.0,1.0,+2.0,+2.76,+2.68
Robbie Ure,SCO,FW,Anderlecht,20-255,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Edgaras Utkus,LTU,"DF,MF",Cercle Brugge,24-138,2000,5,171,34,14.6,1.9,2,53,1,3,22,0,1.80,3,3,0,0.00,+0.45,3.9,2.8,+1.1,+0.61,+1.05
Anthony Valencia,ECU,FW,Antwerp,21-109,2003,12,327,27,27.9,3.6,2,79,1,10,17,1,1.67,11,2,+9,+2.48,+1.84,5.9,3.9,+2.0,+0.78,+0.68
Jules Van Cleemput,BEL,DF,Mechelen,27-210,1997,6,236,39,20.2,2.6,4,52,0,2,14,1,1.33,4,6,-2,-0.76,-1.92,4.2,3.4,+0.8,+0.29,+0.20
Hendrik Van Crombrugge,BEL,GK,Genk,31-191,1993,11,990,90,84.6,11.0,11,90,11,0,,2,2.73,27,12,+15,+1.36,+2.36,26.7,11.7,+14.9,+1.36,-0.11
Zeno Van den Bosch,BEL,DF,Antwerp,21-124,2003,13,"1,169",90,99.9,13.0,13,90,12,0,,0,1.77,24,10,+14,+1.08,-88.92,18.8,15.8,+3.0,+0.25,+0.20
Thomas Van den Keybus,BEL,"FW,MF",Westerlo,23-196,2001,7,132,19,11.3,1.5,1,65,0,6,11,2,1.43,1,4,-3,-2.05,-2.39,2.0,4.7,-2.6,-1.82,-2.15
Hannes Van der Bruggen,BEL,MF,Cercle Brugge,31-220,1993,12,842,70,72.0,9.4,11,72,3,1,45,0,1.17,11,17,-6,-0.64,-0.92,13.1,15.5,-2.4,-0.26,+0.14
Rein Van Helden,BEL,DF,Sint-Truiden,22-106,2002,13,"1,156",89,98.8,12.8,13,89,10,0,,0,1.08,17,23,-6,-0.47,-6.90,16.6,18.9,-2.3,-0.18,-4.36
Axl Van Himbeeck,BEL,MF,Beerschot,19-244,2005,0,,,,,0,,0,0,,3,,,,,,,,,,,
Koen Van Langendonck,BEL,GK,Westerlo,35-151,1989,2,180,90,15.4,2.0,2,90,2,0,,6,1.50,2,2,0,0.00,-0.09,3.6,5.2,-1.6,-0.78,-1.02
Jasper Van Oudenhove,BEL,"MF,DF",Dender,26-004,1998,4,76,19,6.5,0.8,0,,0,4,19,3,1.75,0,0,0,0.00,+0.49,1.7,2.1,-0.4,-0.47,+0.05
Hans Vanaken,BEL,MF,Club Brugge,32-075,1992,13,"1,143",88,97.7,12.7,13,88,12,0,,0,1.85,21,14,+7,+0.55,+0.55,24.6,15.9,+8.7,+0.69,-1.56
Zalán Vancsa,HUN,MF,Gent,20-011,2004,2,85,43,7.3,0.9,1,63,0,1,22,3,2.00,2,0,+2,+2.12,+1.79,0.8,1.1,-0.3,-0.33,+0.10
Tom Vandenberghe,BEL,GK,Kortrijk,32-082,1992,2,180,90,15.4,2.0,2,90,2,0,,0,1.50,1,4,-3,-1.50,-0.50,1.6,3.3,-1.7,-0.83,-0.27
Gerard Vandeplas,BEL,"FW,MF",Antwerp,18-256,2006,2,11,6,0.9,0.1,0,,0,2,6,4,1.50,1,0,+1,+8.18,+7.09,1.0,0.2,+0.9,+7.07,+6.90
Xander Vandermeirsch,BEL,GK,Kortrijk,18-172,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
Zinho Vanheusden,BEL,DF,Mechelen,25-101,1999,1,90,90,7.7,1.0,1,90,1,0,,2,1.00,0,0,0,0.00,-0.83,0.5,0.7,-0.2,-0.18,-0.33
Charles Vanhoutte,BEL,MF,Union SG,26-052,1998,13,"1,100",85,94.0,12.2,12,90,12,1,20,0,1.23,11,11,0,0.00,-1.29,19.7,14.3,+5.4,+0.44,-0.52
Timon Vanhoutte,BEL,GK,Anderlecht,20-283,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,
Robert-Jan Vanwesemael,BEL,"DF,MF",Sint-Truiden,22-226,2002,13,666,51,56.9,7.4,8,70,1,5,22,0,1.08,12,17,-5,-0.68,-0.68,9.8,13.0,-3.2,-0.43,-0.71
