Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Min/MP,Min%,90s,Starts,Min/Start,MatchesCompleted,Subs,Min/Sub,unusedSub,PointsPerMatch,onGoalScored,onGoalAgainst,+/-,+/-/90,On-Off,onPitchxG,onPitchxGA,xG+/-,xG+/-/90,xGOn-Off
Daniel Requena,ESP,MF,Villarreal,La Liga,20-267,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Guillaume Restes,FRA,GK,Toulouse,Ligue 1,19-239,2005,10,900,90,100.0,10.0,10,90,10,0,,0,1.20,11,11,0,0.00,,14.4,8.0,+6.5,+0.65,
Mateo Retegui,ITA,FW,Atalanta,Serie A,25-190,1999,11,705,64,71.2,7.8,9,74,1,2,22,0,2.00,26,11,+15,+1.91,+1.91,15.0,8.3,+6.7,+0.86,-0.28
Elvis Rexhbeçaj,KVX,MF,Augsburg,Bundesliga,27-004,1997,9,743,83,91.7,8.3,9,83,4,0,,0,1.22,13,19,-6,-0.73,+0.62,10.0,11.7,-1.7,-0.20,-0.03
Gio Reyna,USA,MF,Dortmund,Bundesliga,21-358,2002,1,10,10,1.2,0.1,0,,0,1,10,1,3.00,1,0,+1,+9.00,+8.89,0.6,0.0,+0.6,+5.83,+5.47
Chadi Riad,MAR,DF,Crystal Palace,Premier League,21-141,2003,1,90,90,10.0,1.0,1,90,1,0,,1,0.00,0,2,-2,-2.00,-1.67,1.3,1.4,0.0,-0.01,+0.22
Alexsandro Ribeiro,BRA,DF,Lille,Ligue 1,25-088,1999,8,720,90,80.0,8.0,8,90,8,0,,1,2.00,12,5,+7,+0.87,+0.87,12.3,8.3,+4.1,+0.51,+0.58
Samuele Ricci,ITA,MF,Torino,Serie A,23-076,2001,11,939,85,94.8,10.4,11,85,6,0,,0,1.27,13,15,-2,-0.19,-1.96,11.6,15.2,-3.6,-0.35,+0.26
Lorenzo Riccio,ITA,MF,Atalanta,Serie A,18-103,2006,0,,,,,0,,0,0,,2,,,,,,,,,,,
Declan Rice,ENG,MF,Arsenal,Premier League,25-296,1999,9,762,85,84.7,8.5,9,85,7,0,,0,1.67,16,10,+6,+0.71,+0.71,13.8,7.9,+5.9,+0.69,+1.19
Chris Richards,USA,DF,Crystal Palace,Premier League,24-222,2000,4,344,86,38.2,3.8,4,86,2,0,,1,0.50,2,5,-3,-0.78,-0.46,3.5,6.7,-3.2,-0.84,-1.02
Amir Richardson,MAR,MF,Fiorentina,Serie A,22-286,2002,7,323,46,32.6,3.6,3,67,0,4,31,4,2.29,5,0,+5,+1.39,+0.31,3.7,2.8,+0.8,+0.23,-0.53
Richarlison,BRA,FW,Tottenham,Premier League,27-179,1997,5,90,18,10.0,1.0,0,,0,5,18,0,2.00,4,0,+4,+4.00,+3.22,2.3,0.6,+1.7,+1.66,+0.91
Marco Richter,GER,"FW,MF",Mainz 05,Bundesliga,26-347,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,
Diego Rico,ESP,DF,Getafe,La Liga,31-256,1993,12,987,82,91.4,11.0,11,89,10,1,4,0,0.83,8,9,-1,-0.09,+0.88,12.9,9.0,+3.8,+0.35,+2.24
Fabian Rieder,SUI,"MF,FW",Stuttgart,Bundesliga,22-263,2002,9,454,50,56.0,5.0,4,74,1,5,32,0,1.44,10,10,0,0.00,-0.25,10.5,7.7,+2.8,+0.56,+0.94
Lasse Rieß,GER,GK,Mainz 05,Bundesliga,23-101,2001,0,,,,,0,,0,0,,9,,,,,,,,,,,
Luis Rioja,ESP,FW,Alavés,La Liga,31-020,1993,1,23,23,2.1,0.3,0,,0,1,23,0,0.00,0,1,-1,-3.91,-3.57,1.2,0.4,+0.8,+3.08,+3.47
Luis Rioja,ESP,"MF,FW",Valencia,La Liga,31-020,1993,10,786,79,79.4,8.7,9,84,4,1,30,0,0.70,6,10,-4,-0.46,+1.75,5.6,11.1,-5.5,-0.63,+1.31
Rodrigo Riquelme,ESP,"DF,MF",Atlético Madrid,La Liga,24-217,2000,8,298,37,27.6,3.3,3,68,1,5,19,4,2.25,6,2,+4,+1.21,+0.40,7.8,2.3,+5.6,+1.67,+1.26
Alberto Risco,ESP,"MF,FW",Getafe,La Liga,19-067,2005,5,69,14,6.4,0.8,0,,0,5,14,5,0.60,2,0,+2,+2.61,+2.96,1.6,0.7,+0.9,+1.13,+1.04
Robin Risser,FRA,GK,Strasbourg,Ligue 1,19-339,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,
Mihailo Ristić,SRB,MF,Celta Vigo,La Liga,29-005,1995,1,66,66,6.1,0.7,1,66,0,0,,2,3.00,1,0,+1,+1.36,+1.63,1.3,0.5,+0.8,+1.15,+0.93
Lars Ritzka,GER,"DF,FW",St. Pauli,Bundesliga,26-182,1998,5,251,50,31.0,2.8,3,67,0,2,25,4,0.60,1,2,-1,-0.36,+0.12,2.5,2.7,-0.2,-0.08,+0.56
Gorka Rivera Alonso,ESP,"DF,MF",Getafe,La Liga,20-096,2004,1,20,20,1.9,0.2,0,,0,1,20,1,0.00,0,0,0,0.00,+0.17,0.2,0.5,-0.3,-1.35,-1.54
Sergi Roberto,ESP,MF,Como,Serie A,32-272,1992,8,527,66,53.2,5.9,6,80,3,2,25,0,1.13,10,9,+1,+0.17,+2.31,8.2,6.9,+1.3,+0.23,+0.85
Andrew Robertson,SCO,DF,Liverpool,Premier League,30-239,1994,9,666,74,74.0,7.4,8,82,3,1,12,1,2.44,15,5,+10,+1.35,+0.20,13.9,6.1,+7.8,+1.05,+0.18
Antonee Robinson,USA,DF,Fulham,Premier League,27-089,1997,10,900,90,100.0,10.0,10,90,10,0,,0,1.50,14,13,+1,+0.10,,15.1,11.1,+4.0,+0.40,
Joel Roca,ESP,FW,Girona,La Liga,19-151,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
Marc Roca,ESP,MF,Betis,La Liga,27-345,1996,9,729,81,67.5,8.1,9,81,5,0,,0,1.33,7,8,-1,-0.12,-0.89,13.0,8.0,+5.0,+0.62,+1.07
Kaden Rodney,ENG,DF,Crystal Palace,Premier League,20-029,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Rodri,ESP,MF,Manchester City,Premier League,28-136,1996,2,65,33,7.2,0.7,1,20,0,1,45,1,2.00,1,0,+1,+1.38,+0.41,2.2,0.0,+2.1,+2.93,+2.18
Rodri,ESP,FW,Betis,La Liga,24-173,2000,3,118,39,10.9,1.3,1,71,0,2,24,0,0.67,0,2,-2,-1.53,-1.90,1.4,2.6,-1.3,-0.97,-1.39
Adrian Rodriguez,ESP,GK,Alavés,La Liga,23-329,2000,0,,,,,0,,0,0,,6,,,,,,,,,,,
Álvaro Rodríguez,URU,FW,Getafe,La Liga,20-114,2004,5,169,34,15.6,1.9,1,45,0,4,31,0,1.20,1,1,0,0.00,+0.20,2.5,2.2,+0.3,+0.17,+0.02
Óscar Rodríguez Arnaiz,ESP,"MF,FW",Leganés,La Liga,26-130,1998,8,331,41,30.6,3.7,4,62,0,4,21,3,0.88,3,1,+2,+0.54,+1.26,2.4,3.1,-0.7,-0.20,+0.89
Damián Rodríguez,ESP,MF,Celta Vigo,La Liga,21-233,2003,10,556,56,51.5,6.2,5,90,5,5,21,2,1.00,12,14,-2,-0.32,-0.32,8.9,9.4,-0.5,-0.08,-0.75
Dani Rodríguez,ESP,"FW,MF",Mallorca,La Liga,36-152,1988,12,668,56,61.9,7.4,8,72,0,4,23,0,1.50,6,7,-1,-0.13,-0.57,5.7,6.2,-0.5,-0.06,-0.81
Guido Rodríguez,ARG,MF,West Ham,Premier League,30-207,1994,10,733,73,81.4,8.1,10,73,3,0,,0,1.10,12,16,-4,-0.49,+0.59,12.0,14.3,-2.3,-0.28,+0.15
James Rodríguez,COL,"MF,FW",Rayo Vallecano,La Liga,33-116,1991,5,126,25,12.7,1.4,1,63,0,4,16,2,1.60,3,2,+1,+0.71,+0.61,1.6,1.9,-0.2,-0.18,-0.04
Javi Rodríguez,ESP,DF,Celta Vigo,La Liga,21-132,2003,11,603,55,55.8,6.7,5,86,3,6,29,1,1.45,11,11,0,0.00,+0.38,9.4,7.0,+2.4,+0.35,+0.17
Jesus Rodríguez,ESP,DF,Betis,La Liga,18-350,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
Kirian Rodríguez,ESP,MF,Las Palmas,La Liga,28-245,1996,11,923,84,85.5,10.3,11,84,5,0,,0,0.82,12,17,-5,-0.49,+1.23,9.4,17.7,-8.3,-0.81,-0.10
Ricardo Rodríguez,SUI,DF,Betis,La Liga,32-072,1992,6,334,56,30.9,3.7,4,72,1,2,23,6,1.67,4,3,+1,+0.27,+0.15,5.5,3.5,+2.0,+0.53,+0.38
Rodrygo,BRA,FW,Real Madrid,La Liga,23-301,2001,10,645,65,65.2,7.2,6,81,1,4,40,0,2.40,16,2,+14,+1.95,+3.00,13.4,5.9,+7.5,+1.05,+1.13
Mads Roerslev,DEN,DF,Brentford,Premier League,25-134,1999,9,448,50,49.8,5.0,4,90,4,5,18,1,1.33,10,11,-1,-0.20,-0.20,9.3,8.8,+0.5,+0.10,+0.20
Morgan Rogers,ENG,"MF,FW",Aston Villa,Premier League,22-102,2002,10,809,81,89.9,9.0,10,81,6,0,,0,1.80,16,10,+6,+0.67,+4.62,14.1,8.8,+5.3,+0.59,+2.17
Merlin Röhl,GER,MF,Freiburg,Bundesliga,22-123,2002,3,162,54,20.0,1.8,3,54,0,0,,0,2.00,3,2,+1,+0.56,+0.42,3.5,1.4,+2.1,+1.18,+0.74
Alessio Romagnoli,ITA,DF,Lazio,Serie A,29-298,1995,8,653,82,66.0,7.3,8,82,7,0,,2,2.00,15,10,+5,+0.69,-0.65,14.0,5.1,+8.9,+1.23,+1.04
Leo Román,ESP,GK,Mallorca,La Liga,24-122,2000,4,360,90,33.3,4.0,4,90,4,0,,8,1.75,3,2,+1,+0.25,+0.25,4.8,3.6,+1.1,+0.28,+0.06
Carlos Romero,ESP,DF,Espanyol,La Liga,23-007,2001,12,861,72,79.7,9.6,10,80,4,2,30,0,0.83,9,17,-8,-0.84,+0.40,9.0,17.3,-8.3,-0.87,-0.08
Cristian Romero,ARG,DF,Tottenham,Premier League,26-192,1998,10,870,87,96.7,9.7,10,87,9,0,,0,1.60,19,11,+8,+0.83,-8.17,18.3,10.9,+7.4,+0.76,-2.39
Isaac Romero,ESP,FW,Sevilla,La Liga,24-171,2000,10,708,71,65.6,7.9,9,75,2,1,29,0,1.10,8,12,-4,-0.51,-0.27,7.1,12.3,-5.2,-0.66,-1.25
Luka Romero,ARG,"FW,MF",Alavés,La Liga,19-353,2004,5,185,37,17.1,2.1,2,58,0,3,23,7,0.80,2,5,-3,-1.46,-1.26,1.8,3.7,-1.9,-0.93,-0.73
Oriol Romeu,ESP,MF,Girona,La Liga,33-042,1991,7,333,48,30.8,3.7,5,57,1,2,23,1,1.57,4,6,-2,-0.54,-0.54,4.7,3.2,+1.5,+0.41,+0.24
Valentin Rongier,FRA,"DF,MF",Marseille,Ligue 1,29-334,1994,6,176,29,19.6,2.0,1,72,0,5,21,3,3.00,5,3,+2,+1.02,-0.10,1.3,4.7,-3.4,-1.72,-1.87
Marten de Roon,NED,"DF,MF",Atalanta,Serie A,33-221,1991,11,990,90,100.0,11.0,11,90,11,0,,0,2.00,29,14,+15,+1.36,,21.0,10.7,+10.3,+0.94,
Vitor Roque,BRA,FW,Betis,La Liga,19-251,2005,9,515,57,47.7,5.7,6,70,1,3,31,0,1.78,9,5,+4,+0.70,+1.02,9.7,8.4,+1.3,+0.23,-0.08
Pablo Rosario,NED,"MF,DF",Nice,Ligue 1,27-303,1997,10,714,71,79.3,7.9,8,89,7,2,3,0,1.60,14,7,+7,+0.88,-0.57,13.1,7.6,+5.6,+0.70,+0.62
Lasse Rosenboom,GER,DF,Holstein Kiel,Bundesliga,22-291,2002,5,200,40,24.7,2.2,1,90,1,4,28,4,0.80,4,5,-1,-0.45,+1.17,2.7,4.1,-1.4,-0.65,+0.07
Max Rosenfelder,GER,DF,Freiburg,Bundesliga,21-269,2003,7,424,61,52.3,4.7,4,90,4,3,21,0,1.86,7,7,0,0.00,-0.47,9.3,5.3,+4.0,+0.84,+0.55
Valentin Rosier,FRA,DF,Leganés,La Liga,28-078,1996,11,858,78,79.4,9.5,9,90,9,2,24,1,0.73,7,11,-4,-0.42,-0.42,6.4,14.8,-8.4,-0.88,-0.29
Francesco Rossi,ITA,GK,Atalanta,Serie A,33-192,1991,0,,,,,0,,0,0,,11,,,,,,,,,,,
Tom Rothe,GER,"MF,DF",Union Berlin,Bundesliga,20-007,2004,7,532,76,65.7,5.9,7,76,2,0,,2,2.00,7,3,+4,+0.68,+1.65,6.2,6.1,+0.1,+0.02,+0.57
Anthony Rouault,FRA,DF,Stuttgart,Bundesliga,23-160,2001,7,455,65,56.2,5.1,5,81,4,2,25,0,1.71,7,9,-2,-0.40,-1.16,6.9,8.4,-1.5,-0.29,-1.01
Jonas Rouhi,SWE,DF,Juventus,Serie A,20-303,2004,2,87,44,8.8,1.0,1,73,0,1,14,9,3.00,2,0,+2,+2.07,+1.07,1.8,0.4,+1.4,+1.46,+0.80
Jérôme Roussillon,FRA,DF,Union Berlin,Bundesliga,31-304,1993,1,11,11,1.4,0.1,0,,0,1,11,4,0.00,0,0,0,0.00,-0.11,0.0,0.2,-0.2,-1.50,-1.35
Nicolò Rovella,ITA,MF,Lazio,Serie A,22-337,2001,9,708,79,71.5,7.9,8,85,5,1,30,1,2.11,14,10,+4,+0.51,-1.41,12.6,6.9,+5.7,+0.73,-0.53
Jon Rowe,ENG,"FW,MF",Marseille,Ligue 1,21-189,2003,9,326,36,36.2,3.6,2,64,0,7,28,0,1.89,10,4,+6,+1.66,+0.87,6.5,7.6,-1.1,-0.30,-0.14
Amir Rrahmani,KVX,DF,Napoli,Serie A,30-255,1994,11,990,90,100.0,11.0,11,90,11,0,,0,2.27,18,8,+10,+0.91,,16.7,9.3,+7.4,+0.67,
Tommaso Rubino,ITA,MF,Fiorentina,Serie A,17-361,2006,1,8,8,0.8,0.1,0,,0,1,8,1,3.00,0,0,0,0.00,-1.19,0.0,0.2,-0.2,-2.11,-2.72
John Ruddy,ENG,GK,Newcastle Utd,Premier League,38-012,1986,0,,,,,0,,0,0,,3,,,,,,,,,,,
Antonio Rüdiger,GER,DF,Real Madrid,La Liga,31-247,1993,11,907,82,91.6,10.1,10,90,10,1,7,0,2.18,18,10,+8,+0.79,-1.37,15.5,11.5,+4.1,+0.40,-3.10
Matteo Ruggeri,ITA,DF,Atalanta,Serie A,22-117,2002,9,698,78,70.5,7.8,8,82,5,1,45,1,2.11,18,10,+8,+1.03,-1.13,12.5,8.4,+4.0,+0.52,-1.42
Aitor Ruibal,ESP,"FW,DF",Betis,La Liga,28-228,1996,11,501,46,46.4,5.6,6,72,1,5,14,0,1.64,5,4,+1,+0.18,+0.02,8.0,5.7,+2.4,+0.42,+0.28
Abel Ruiz,ESP,FW,Girona,La Liga,24-282,2000,9,656,73,60.7,7.3,9,73,1,0,,1,1.33,8,10,-2,-0.27,-0.27,8.1,7.5,+0.6,+0.08,-0.43
Ferrán Ruiz,ESP,DF,Girona,La Liga,21-193,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
Fabián Ruiz Peña,ESP,MF,Paris S-G,Ligue 1,28-216,1996,9,423,47,47.0,4.7,4,76,1,5,24,0,2.56,11,4,+7,+1.49,-1.15,12.2,4.3,+7.9,+1.68,-0.43
Gerónimo Rulli,ARG,GK,Marseille,Ligue 1,32-169,1992,10,900,90,100.0,10.0,10,90,10,0,,0,2.00,23,12,+11,+1.10,,13.7,15.9,-2.2,-0.22,
Carl Rushworth,ENG,GK,Brighton,Premier League,23-126,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,
Georginio Rutter,FRA,"FW,MF",Brighton,Premier League,22-199,2002,9,538,60,59.8,6.0,7,74,1,2,10,0,1.44,11,10,+1,+0.17,-0.33,8.9,12.1,-3.2,-0.53,-0.80
Mathew Ryan,AUS,GK,Roma,Serie A,32-211,1992,0,,,,,0,,0,0,,11,,,,,,,,,,,
Julian Ryerson,NOR,DF,Dortmund,Bundesliga,26-354,1997,8,630,79,77.8,7.0,8,79,4,0,,0,1.63,12,11,+1,+0.14,-0.36,11.4,8.7,+2.7,+0.38,-0.19
Frederik Rønnow,DEN,GK,Union Berlin,Bundesliga,32-093,1992,9,810,90,100.0,9.0,9,90,9,0,,0,1.67,9,8,+1,+0.11,,8.6,10.2,-1.5,-0.17,
José Sá,POR,GK,Wolves,Premier League,31-293,1993,5,450,90,50.0,5.0,5,90,5,0,,4,0.40,7,14,-7,-1.40,-0.20,6.1,8.2,-2.1,-0.42,+0.94
Elias Saad,TUN,"FW,MF",St. Pauli,Bundesliga,24-314,1999,6,343,57,42.3,3.8,3,87,1,3,27,0,0.67,4,6,-2,-0.52,-0.14,4.1,4.7,-0.5,-0.13,+0.57
Youssouf Sabaly,SEN,DF,Betis,La Liga,31-245,1993,6,377,63,34.9,4.2,4,83,3,2,23,2,1.50,2,4,-2,-0.48,-0.99,4.7,6.5,-1.9,-0.44,-1.10
Emmanuel Sabbi,USA,"FW,MF",Le Havre,Ligue 1,26-317,1997,8,226,28,25.1,2.5,1,62,0,7,23,0,0.75,1,4,-3,-1.19,+0.01,3.4,5.1,-1.7,-0.66,-0.04
Stefano Sabelli,ITA,DF,Genoa,Serie A,31-297,1993,10,525,53,53.0,5.8,7,69,2,3,14,1,0.90,6,8,-2,-0.34,+1.79,6.2,6.6,-0.4,-0.07,+1.42
Marcel Sabitzer,AUT,"MF,FW",Dortmund,Bundesliga,30-233,1994,8,508,64,62.7,5.6,6,77,3,2,24,0,1.63,8,9,-1,-0.18,-1.07,8.4,7.2,+1.2,+0.22,-0.55
Falaye Sacko,MLI,DF,Montpellier,Ligue 1,29-188,1995,10,850,85,94.4,9.4,10,85,8,0,,0,0.40,8,29,-21,-2.22,-0.42,8.9,20.8,-11.9,-1.26,+0.89
Coli Saco,MLI,MF,Napoli,Serie A,22-174,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
Omar Sadik,MAR,FW,Espanyol,La Liga,20-228,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Umar Sadiq,NGA,FW,Real Sociedad,La Liga,27-277,1997,6,207,35,19.2,2.3,2,64,0,4,20,6,0.83,1,2,-1,-0.43,-0.54,1.2,3.5,-2.3,-1.00,-1.43
Alexis Saelemaekers,BEL,"FW,DF",Roma,Serie A,25-131,1999,2,110,55,11.1,1.2,2,55,0,0,,0,1.00,1,0,+1,+0.82,+1.12,2.0,0.7,+1.3,+1.10,+1.29
Alexis Saelemaekers,BEL,"DF,FW",Milan,Serie A,25-131,1999,1,90,90,10.0,1.0,1,90,1,0,,1,1.00,2,2,0,0.00,-0.67,2.1,1.0,+1.1,+1.12,+0.44
Jorge Sáenz,ESP,DF,Leganés,La Liga,27-354,1996,7,521,74,48.2,5.8,7,74,4,0,,3,0.86,1,3,-2,-0.35,-0.02,2.5,5.5,-2.9,-0.51,+0.61
Matvei Safonov,RUS,GK,Paris S-G,Ligue 1,25-254,1999,3,270,90,30.0,3.0,3,90,3,0,,6,2.33,5,2,+3,+1.00,-1.57,7.5,2.5,+5.0,+1.67,-0.34
Modibo Sagnan,MLI,DF,Montpellier,Ligue 1,25-205,1999,9,786,87,87.3,8.7,9,87,7,0,,0,0.44,8,25,-17,-1.95,+2.00,7.7,18.1,-10.4,-1.20,+0.88
Richie Sagrado,BEL,DF,Venezia,Serie A,20-280,2004,2,115,58,11.6,1.3,2,58,0,0,,9,0.00,1,4,-3,-2.35,-1.73,0.7,2.6,-1.8,-1.43,-1.04
Osame Sahraoui,MAR,"FW,MF",Lille,Ligue 1,23-147,2001,10,643,64,71.4,7.1,7,77,1,3,34,0,1.80,9,2,+7,+0.98,+0.98,9.3,6.8,+2.5,+0.35,-0.14
Wesley Saïd,FRA,"FW,MF",Lens,Ligue 1,29-200,1995,7,350,50,38.9,3.9,5,63,0,2,18,1,1.57,4,2,+2,+0.51,+0.51,5.4,3.4,+2.1,+0.54,+0.58
Bukayo Saka,ENG,"MF,FW",Arsenal,Premier League,23-061,2001,9,740,82,82.2,8.2,9,82,4,0,,0,2.00,17,8,+9,+1.09,+2.78,14.6,6.9,+7.7,+0.93,+2.38
Marco Sala,ITA,DF,Como,Serie A,25-154,1999,4,121,30,12.2,1.3,1,90,1,3,10,7,1.00,0,4,-4,-2.98,-2.35,0.2,2.6,-2.4,-1.81,-1.86
Ibrahim Salah,MAR,FW,Brest,Ligue 1,23-067,2001,6,240,40,26.7,2.7,2,78,1,4,21,0,1.50,4,1,+3,+1.13,+1.94,2.6,4.1,-1.6,-0.59,-0.02
Mohamed Salah,EGY,FW,Liverpool,Premier League,32-143,1992,10,873,87,97.0,9.7,10,87,7,0,,0,2.50,19,6,+13,+1.34,+1.34,18.0,7.9,+10.1,+1.04,+1.14
Amine Salama,FRA,FW,Reims,Ligue 1,24-110,2000,8,186,23,20.7,2.1,1,73,0,7,16,1,1.75,3,5,-2,-0.97,-1.35,3.1,4.8,-1.7,-0.82,-0.56
Jan Salas,ESP,MF,Mallorca,La Liga,19-087,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,
Kike Salas,ESP,DF,Sevilla,La Liga,22-196,2002,7,288,41,26.7,3.2,3,85,2,4,8,5,1.43,2,5,-3,-0.94,-0.71,3.8,3.7,+0.1,+0.04,+0.38
Iliesse Salhi,FRA,MF,Nice,Ligue 1,17-101,2007,0,,,,,0,,0,0,,1,,,,,,,,,,,
Manolis Saliakas,GRE,"MF,DF",St. Pauli,Bundesliga,28-054,1996,8,552,69,68.1,6.1,6,82,2,2,30,1,1.00,6,8,-2,-0.33,+0.37,5.4,9.0,-3.6,-0.59,-0.40
William Saliba,FRA,DF,Arsenal,Premier League,23-226,2001,9,749,83,83.2,8.3,9,83,8,0,,0,1.89,15,7,+8,+0.96,+2.15,13.9,7.8,+6.1,+0.73,+1.33
Mohammed Salisu,GHA,DF,Monaco,Ligue 1,25-202,1999,5,368,74,40.9,4.1,4,90,4,1,8,2,3.00,8,1,+7,+1.71,+1.54,10.9,2.1,+8.8,+2.15,+1.99
Roland Sallai,HUN,"FW,MF",Freiburg,Bundesliga,27-167,1997,2,46,23,5.7,0.5,0,,0,2,23,0,1.50,0,1,-1,-1.96,-2.31,1.0,0.5,+0.5,+0.92,+0.36
Yoann Salmier,GUF,DF,Le Havre,Ligue 1,31-350,1992,7,529,76,58.8,5.9,6,86,4,1,16,3,1.29,5,10,-5,-0.85,+0.85,6.9,9.2,-2.3,-0.39,+0.58
Salvi,ESP,"FW,MF",Espanyol,La Liga,33-220,1991,0,,,,,0,,0,0,,10,,,,,,,,,,,
Lazar Samardzic,SRB,"MF,FW",Atalanta,Serie A,22-255,2002,9,335,37,33.8,3.7,1,79,0,8,32,1,1.78,8,6,+2,+0.54,-1.25,8.7,2.7,+6.1,+1.63,+1.04
Diadie Samassékou,MLI,MF,Hoffenheim,Bundesliga,28-299,1996,2,8,4,1.0,0.1,0,,0,2,4,3,2.00,1,0,+1,+11.25,+12.04,0.3,0.0,+0.3,+2.97,+3.78
Mama Samba Baldé,GNB,FW,Lyon,Ligue 1,28-365,1995,2,33,17,3.7,0.4,0,,0,2,17,0,0.00,0,2,-2,-5.45,-5.87,0.7,0.9,-0.2,-0.62,-1.05
Mama Samba Baldé,GNB,FW,Brest,Ligue 1,28-365,1995,7,335,48,37.2,3.7,4,66,0,3,24,0,1.43,4,5,-1,-0.27,+0.05,3.8,7.6,-3.8,-1.02,-0.72
Brice Samba,FRA,GK,Lens,Ligue 1,30-194,1994,10,900,90,100.0,10.0,10,90,10,0,,0,1.40,9,7,+2,+0.20,,13.9,12.0,+1.9,+0.19,
Albert Sambi Lokonga,BEL,MF,Sevilla,La Liga,25-014,1999,6,386,64,35.7,4.3,4,80,2,2,33,1,1.17,3,6,-3,-0.70,-0.44,3.8,6.3,-2.5,-0.59,-0.56
Junior Sambia,FRA,MF,Empoli,Serie A,28-059,1996,1,14,14,1.4,0.2,0,,0,1,14,7,0.00,0,1,-1,-6.43,-6.43,0.0,0.1,-0.1,-0.78,-0.23
Jasper Samooja,FIN,GK,Lecce,Serie A,21-107,2003,0,,,,,0,,0,0,,11,,,,,,,,,,,
Imari Samuels,ENG,DF,Brighton,Premier League,21-274,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
Chuky san jose,ESP,"MF,FW",Valladolid,La Liga,20-190,2004,4,89,22,8.2,1.0,1,45,0,3,15,6,1.00,0,6,-6,-6.07,-5.25,0.3,2.9,-2.6,-2.61,-1.96
Antonio Sanabria,PAR,FW,Torino,Serie A,28-246,1996,8,518,65,52.3,5.8,7,70,2,1,29,3,1.25,6,8,-2,-0.35,-0.54,5.4,6.1,-0.7,-0.13,+0.49
Oihan Sancet,ESP,MF,Athletic Club,La Liga,24-194,2000,10,660,66,61.1,7.3,9,70,2,1,34,0,1.50,12,6,+6,+0.82,+0.82,10.1,6.4,+3.7,+0.51,+0.24
Antonio Sánchez,ESP,"DF,MF",Mallorca,La Liga,27-309,1997,11,497,45,46.0,5.5,4,81,2,7,25,1,1.64,5,4,+1,+0.18,+0.18,4.9,5.0,-0.2,-0.03,-0.51
Iván Sánchez,ESP,"MF,FW",Valladolid,La Liga,32-043,1992,11,405,37,37.5,4.5,2,76,1,9,28,1,0.45,3,10,-7,-1.56,-0.49,3.6,11.1,-7.5,-1.67,-1.37
Javi Sánchez,ESP,DF,Valladolid,La Liga,27-236,1997,6,494,82,45.7,5.5,6,82,4,0,,1,1.17,4,11,-7,-1.28,-0.05,5.2,9.8,-4.6,-0.83,-0.04
Juanlu Sánchez,ESP,"MF,DF",Sevilla,La Liga,21-082,2003,8,460,58,42.6,5.1,5,74,0,3,31,3,1.13,6,6,0,0.00,+0.73,4.6,6.8,-2.2,-0.43,-0.34
Manu Sánchez,ESP,DF,Alavés,La Liga,24-073,2000,11,854,78,79.1,9.5,9,88,8,2,32,0,1.18,10,15,-5,-0.53,-0.53,9.6,14.5,-4.9,-0.51,-0.89
Robert Sánchez,ESP,GK,Chelsea,Premier League,26-353,1997,10,900,90,100.0,10.0,10,90,10,0,,0,1.80,20,12,+8,+0.80,,18.1,13.5,+4.6,+0.46,
Jadon Sancho,ENG,FW,Chelsea,Premier League,24-225,2000,5,305,61,33.9,3.4,4,65,0,1,45,1,2.00,9,4,+5,+1.48,+1.02,7.7,3.6,+4.0,+1.19,+1.11
Philipp Sander,GER,MF,Gladbach,Bundesliga,26-258,1998,8,334,42,41.2,3.7,4,67,0,4,16,1,1.25,3,6,-3,-0.81,-1.56,6.6,6.4,+0.2,+0.05,-0.05
Leroy Sané,GER,FW,Bayern Munich,Bundesliga,28-299,1996,5,109,22,13.5,1.2,0,,0,5,22,2,2.60,4,0,+4,+3.30,+0.61,3.4,0.1,+3.3,+2.73,+1.17
Arouna Sangante,SEN,DF,Le Havre,Ligue 1,22-207,2002,6,518,86,57.6,5.8,6,86,5,0,,0,1.00,6,11,-5,-0.87,+0.78,6.7,8.5,-1.8,-0.31,+0.74
Buba Sangaré,ESP,DF,Roma,Serie A,17-091,2007,0,,,,,0,,0,0,,11,,,,,,,,,,,
Ibrahim Sangaré,CIV,MF,Nott'ham Forest,Premier League,26-339,1997,3,212,71,23.6,2.4,3,71,1,0,,0,1.67,2,2,0,0.00,-0.92,3.2,2.0,+1.2,+0.52,+0.15
Nhoa Sangui,FRA,DF,Reims,Ligue 1,18-252,2006,10,496,50,55.1,5.5,4,90,4,6,23,0,1.40,12,10,+2,+0.36,+0.59,8.6,8.5,0.0,0.00,+0.85
