Player,Nation,Pos,Squad,Comp,Age,Born,90s,Goals,Shots,SoT,SoT%,Shots/90,SoT/90,Goals/Shots,Goals/SoT,AvgDist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
Berat Djimsiti,ALB,DF,Atalanta,Serie A,31-263,1993,10.0,0,5,0,0.0,0.50,0.00,0.00,,11.3,0,0,0,0.7,0.7,0.13,-0.7,-0.7
Marko Dmitrović,SRB,GK,Leganés,La Liga,32-289,1992,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ritsu Doan,JPN,FW,Freiburg,Bundesliga,26-145,1998,8.4,4,21,9,42.9,2.51,1.07,0.19,0.44,15.5,0,0,0,3.1,3.1,0.18,+0.9,+0.9
Dodô,BRA,DF,Fiorentina,Serie A,25-357,1998,11.0,0,9,2,22.2,0.82,0.18,0.00,0.00,16.9,0,0,0,0.3,0.3,0.03,-0.3,-0.3
Danilho Doekhi,NED,DF,Union Berlin,Bundesliga,26-131,1998,9.0,0,7,0,0.0,0.78,0.00,0.00,,11.7,0,0,0,0.4,0.4,0.06,-0.4,-0.4
Matt Doherty,IRL,DF,Wolves,Premier League,32-297,1992,2.3,0,2,0,0.0,0.86,0.00,0.00,,11.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Jeremy Doku,BEL,"FW,MF",Manchester City,Premier League,22-165,2002,4.5,1,10,3,30.0,2.21,0.66,0.10,0.33,19.8,0,0,0,0.4,0.4,0.04,+0.6,+0.6
Marc Domenech,ESP,FW,Mallorca,La Liga,18-312,2006,1.3,0,3,1,33.3,2.35,0.78,0.00,0.00,21.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Benjamín Domínguez,ARG,FW,Bologna,Serie A,21-050,2003,0.7,0,2,2,100.0,2.90,2.90,0.00,0.00,16.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Carlos Dominguez,ESP,DF,Celta Vigo,La Liga,23-271,2001,3.8,0,2,1,50.0,0.52,0.26,0.00,0.00,8.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Israel Domínguez,ESP,FW,Sevilla,La Liga,21-185,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Nicolás Domínguez,ARG,"MF,FW",Nott'ham Forest,Premier League,26-133,1998,5.0,0,7,2,28.6,1.41,0.40,0.00,0.00,18.2,0,0,0,0.7,0.7,0.10,-0.7,-0.7
Sergi Dominguez,ESP,DF,Barcelona,La Liga,19-221,2005,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gianluigi Donnarumma,ITA,GK,Paris S-G,Ligue 1,25-257,1999,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Patrick Dorgu,DEN,"FW,DF",Lecce,Serie A,20-013,2004,9.4,2,21,4,19.0,2.22,0.42,0.10,0.50,19.7,0,0,0,2.2,2.2,0.10,-0.2,-0.2
Niklas Dorsch,GER,MF,Augsburg,Bundesliga,26-298,1998,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Niklas Dorsch,GER,MF,Heidenheim,Bundesliga,26-298,1998,2.9,0,1,0,0.0,0.34,0.00,0.00,,30.1,1,0,0,0.0,0.0,0.03,0.0,0.0
Alberto Dossena,ITA,DF,Como,Serie A,26-026,1998,10.6,0,9,3,33.3,0.85,0.28,0.00,0.00,12.1,0,0,0,0.5,0.5,0.05,-0.5,-0.5
Abdoulaye Doucouré,MLI,MF,Everton,Premier League,31-312,1993,6.3,0,4,1,25.0,0.64,0.16,0.00,0.00,14.9,0,0,0,0.3,0.3,0.07,-0.3,-0.3
Cheick Doucouré,MLI,MF,Crystal Palace,Premier League,24-305,2000,1.2,0,2,0,0.0,1.73,0.00,0.00,,21.8,0,0,0,0.0,0.0,0.02,0.0,0.0
Désiré Doué,FRA,FW,Paris S-G,Ligue 1,19-158,2005,3.1,0,18,7,38.9,5.77,2.24,0.00,0.00,18.8,0,0,0,1.0,1.0,0.05,-1.0,-1.0
Guela Doué,CIV,DF,Strasbourg,Ligue 1,22-022,2002,9.0,0,6,2,33.3,0.67,0.22,0.00,0.00,14.4,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Douglas,BRA,MF,Nantes,Ligue 1,27-300,1997,7.4,1,11,4,36.4,1.48,0.54,0.09,0.25,13.5,0,0,0,1.5,1.5,0.13,-0.5,-0.5
Ismaël Doukouré,FRA,MF,Strasbourg,Ligue 1,21-107,2003,8.5,0,1,0,0.0,0.12,0.00,0.00,,22.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Issa Doumbia,CIV,MF,Venezia,Serie A,21-023,2003,1.6,0,3,1,33.3,1.85,0.62,0.00,0.00,22.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Kamory Doumbia,MLI,"MF,FW",Brest,Ligue 1,21-264,2003,3.4,0,3,1,33.3,0.88,0.29,0.00,0.00,26.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Anastasios Douvikas,GRE,FW,Celta Vigo,La Liga,25-098,1999,5.1,2,14,7,50.0,2.74,1.37,0.14,0.29,11.2,0,0,0,3.0,3.0,0.21,-1.0,-1.0
Artem Dovbyk,UKR,FW,Roma,Serie A,27-140,1997,9.6,4,24,9,37.5,2.50,0.94,0.17,0.44,13.4,0,0,0,4.2,4.2,0.17,-0.2,-0.2
Flynn Downes,ENG,MF,Southampton,Premier League,25-293,1999,10.0,0,5,1,20.0,0.50,0.10,0.00,0.00,18.4,0,0,0,0.5,0.5,0.09,-0.5,-0.5
Tommy Doyle,ENG,MF,Wolves,Premier League,23-022,2001,3.0,0,4,1,25.0,1.35,0.34,0.00,0.00,26.0,0,0,0,0.3,0.3,0.07,-0.3,-0.3
Radu Drăgușin,ROU,DF,Tottenham,Premier League,22-279,2002,2.1,0,1,0,0.0,0.47,0.00,0.00,,11.5,0,0,0,0.0,0.0,0.02,0.0,0.0
Patrick Drewes,GER,GK,Bochum,Bundesliga,31-278,1993,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Tim Drexler,GER,DF,Hoffenheim,Bundesliga,19-247,2005,3.8,0,2,2,100.0,0.52,0.52,0.00,0.00,27.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Marvin Ducksch,GER,FW,Werder Bremen,Bundesliga,30-246,1994,8.1,3,31,11,35.5,3.84,1.36,0.06,0.18,18.6,4,1,1,4.1,3.3,0.11,-1.1,-1.3
Ondrej Duda,SVK,MF,Hellas Verona,Serie A,29-339,1994,6.9,0,7,2,28.6,1.01,0.29,0.00,0.00,26.9,1,0,0,0.3,0.3,0.04,-0.3,-0.3
Denzel Dumfries,NED,DF,Inter,Serie A,28-204,1996,4.3,2,9,7,77.8,2.08,1.62,0.22,0.29,9.2,0,0,0,1.3,1.3,0.15,+0.7,+0.7
Alfred Duncan,GHA,MF,Venezia,Serie A,31-243,1993,6.6,0,8,1,12.5,1.22,0.15,0.00,0.00,24.4,0,0,0,0.4,0.4,0.05,-0.4,-0.4
Lewis Dunk,ENG,DF,Brighton,Premier League,32-353,1991,7.8,0,3,0,0.0,0.38,0.00,0.00,,15.2,1,0,0,0.2,0.2,0.08,-0.2,-0.2
Jhon Durán,COL,FW,Aston Villa,Premier League,20-331,2003,2.9,4,14,6,42.9,4.79,2.05,0.29,0.67,14.9,0,0,0,2.4,2.4,0.17,+1.6,+1.6
Pablo Durán,ESP,"FW,MF",Celta Vigo,La Liga,23-167,2001,2.1,0,2,0,0.0,0.97,0.00,0.00,,11.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Julien Duranville,BEL,FW,Dortmund,Bundesliga,18-187,2006,0.3,0,1,0,0.0,3.60,0.00,0.00,,16.5,0,0,0,0.0,0.0,0.03,0.0,0.0
Hugo Duro,ESP,FW,Valencia,La Liga,24-364,1999,7.8,2,14,3,21.4,1.79,0.38,0.14,0.67,14.4,1,0,0,1.4,1.4,0.10,+0.6,+0.6
Jean-Kevin Duverne,HAI,DF,Nantes,Ligue 1,27-119,1997,3.6,0,2,0,0.0,0.55,0.00,0.00,,17.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Paulo Dybala,ARG,"FW,MF",Roma,Serie A,30-359,1993,5.9,2,22,6,27.3,3.73,1.02,0.05,0.17,22.4,3,1,1,2.0,1.2,0.05,0.0,-0.2
Stefan Džodić,SRB,DF,Montpellier,Ligue 1,19-238,2005,1.9,0,1,0,0.0,0.52,0.00,0.00,,31.5,0,0,0,0.0,0.0,0.01,0.0,0.0
Adam Dźwigała,POL,"MF,DF",St. Pauli,Bundesliga,29-044,1995,1.1,0,4,0,0.0,3.56,0.00,0.00,,10.6,0,0,0,0.4,0.4,0.09,-0.4,-0.4
Aron Dønnum,NOR,"DF,MF",Toulouse,Ligue 1,26-202,1998,7.1,0,4,0,0.0,0.56,0.00,0.00,,23.0,0,0,0,0.5,0.5,0.13,-0.5,-0.5
Enzo Ebosse,CMR,DF,Udinese,Serie A,25-242,1999,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ederson,BRA,GK,Manchester City,Premier League,31-083,1993,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Éderson,BRA,MF,Atalanta,Serie A,25-124,1999,10.0,1,12,7,58.3,1.19,0.70,0.08,0.14,17.8,0,0,0,0.8,0.8,0.06,+0.2,+0.2
George Edmundson,ENG,DF,Ipswich Town,Premier League,27-069,1997,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Odsonne Édouard,FRA,"MF,FW",Crystal Palace,Premier League,26-297,1998,1.3,0,5,1,20.0,3.91,0.78,0.00,0.00,20.9,0,0,0,0.4,0.4,0.08,-0.4,-0.4
Odsonne Édouard,FRA,FW,Leicester City,Premier League,26-297,1998,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Samuel Edozie,ENG,"DF,FW",Southampton,Premier League,21-285,2003,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Johannes Eggestein,GER,FW,St. Pauli,Bundesliga,26-184,1998,8.2,0,13,4,30.8,1.59,0.49,0.00,0.00,16.1,0,0,0,0.9,0.9,0.07,-0.9,-0.9
Maximilian Eggestein,GER,MF,Freiburg,Bundesliga,27-336,1996,7.4,0,9,2,22.2,1.22,0.27,0.00,0.00,22.5,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Kingsley Ehizibue,NED,DF,Udinese,Serie A,29-167,1995,10.2,0,7,2,28.6,0.69,0.20,0.00,0.00,16.8,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Chidera Ejuke,NGA,"FW,MF",Sevilla,La Liga,26-311,1998,6.0,1,11,5,45.5,1.82,0.83,0.09,0.20,17.9,0,0,0,0.7,0.7,0.06,+0.3,+0.3
Jeff Ekhator,ITA,"FW,MF",Genoa,Serie A,17-363,2006,4.0,1,8,3,37.5,2.01,0.75,0.13,0.33,15.6,0,0,0,1.1,1.1,0.14,-0.1,-0.1
Hugo Ekitike,FRA,FW,Eint Frankfurt,Bundesliga,22-141,2002,6.7,4,21,8,38.1,3.16,1.20,0.19,0.50,15.6,0,0,0,4.4,4.4,0.21,-0.4,-0.4
Jurgen Ekkelenkamp,NED,MF,Udinese,Serie A,24-217,2000,3.5,0,4,1,25.0,1.15,0.29,0.00,0.00,16.7,0,0,0,0.5,0.5,0.12,-0.5,-0.5
Jacques Ekomie,GAB,DF,Angers,Ligue 1,21-081,2003,2.5,0,1,0,0.0,0.40,0.00,0.00,,15.3,0,0,0,0.0,0.0,0.02,0.0,0.0
Emmanuel Ekong,SWE,"MF,FW",Empoli,Serie A,22-136,2002,1.1,0,2,0,0.0,1.84,0.00,0.00,,25.1,0,0,0,0.0,0.0,0.02,0.0,0.0
Caleb Ekuban,GHA,FW,Genoa,Serie A,30-230,1994,2.3,0,6,1,16.7,2.57,0.43,0.00,0.00,13.8,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Pierre Ekwah Elimby,FRA,MF,Saint-Étienne,Ligue 1,22-298,2002,7.0,0,2,0,0.0,0.29,0.00,0.00,,23.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Anthony Elanga,SWE,FW,Nott'ham Forest,Premier League,22-195,2002,6.2,0,8,3,37.5,1.29,0.48,0.00,0.00,19.1,1,0,0,0.6,0.6,0.08,-0.6,-0.6
Mikael Ellertsson,ISL,"MF,DF",Venezia,Serie A,22-242,2002,7.4,1,11,2,18.2,1.48,0.27,0.09,0.50,19.3,0,0,0,0.7,0.7,0.07,+0.3,+0.3
Harvey Elliott,ENG,FW,Liverpool,Premier League,21-218,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Elif Elmas,MKD,MF,RB Leipzig,Bundesliga,25-045,1999,0.5,0,2,0,0.0,4.09,0.00,0.00,,10.9,0,0,0,0.3,0.3,0.17,-0.3,-0.3
Aritz Elustondo,ESP,DF,Real Sociedad,La Liga,30-225,1994,2.7,0,1,0,0.0,0.37,0.00,0.00,,4.5,0,0,0,0.2,0.2,0.22,-0.2,-0.2
Nico Elvedi,SUI,DF,Gladbach,Bundesliga,28-039,1996,5.5,1,5,3,60.0,0.91,0.55,0.20,0.33,7.6,0,0,0,1.2,1.2,0.27,-0.2,-0.2
Adri Embarba,ESP,"FW,MF",Rayo Vallecano,La Liga,32-185,1992,6.4,0,13,2,15.4,2.05,0.31,0.00,0.00,23.2,1,0,0,0.8,0.8,0.06,-0.8,-0.8
Breel Embolo,SUI,FW,Monaco,Ligue 1,27-268,1997,6.0,1,17,5,29.4,2.83,0.83,0.06,0.20,9.7,0,0,0,3.7,3.7,0.22,-2.7,-2.7
Emanuel Emegha,NED,FW,Strasbourg,Ligue 1,21-279,2003,7.1,3,17,13,76.5,2.40,1.84,0.18,0.23,13.6,0,0,0,4.0,4.0,0.23,-1.0,-1.0
Emerson,BRA,DF,Milan,Serie A,25-299,1999,6.7,0,1,0,0.0,0.15,0.00,0.00,,26.3,0,0,0,0.0,0.0,0.01,0.0,0.0
Yunus Emre Konak,TUR,"MF,FW",Brentford,Premier League,18-303,2006,0.2,0,1,0,0.0,4.74,0.00,0.00,,21.4,0,0,0,0.2,0.2,0.15,-0.2,-0.2
Julio Enciso,PAR,"MF,FW",Brighton,Premier League,20-290,2004,1.0,0,5,3,60.0,4.95,2.97,0.00,0.00,26.5,1,0,0,0.2,0.2,0.03,-0.2,-0.2
Wataru Endo,JPN,MF,Liverpool,Premier League,31-273,1993,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Endrick,BRA,FW,Real Madrid,La Liga,18-110,2006,0.5,1,9,3,33.3,17.61,5.87,0.11,0.33,19.0,0,0,0,0.6,0.6,0.07,+0.4,+0.4
Yannik Engelhardt,GER,MF,Como,Serie A,23-275,2001,3.1,0,2,0,0.0,0.65,0.00,0.00,,18.7,0,0,0,0.3,0.3,0.15,-0.3,-0.3
Arne Engels,BEL,"MF,FW",Augsburg,Bundesliga,21-061,2003,0.9,0,3,1,33.3,3.42,1.14,0.00,0.00,13.1,0,0,0,0.4,0.4,0.14,-0.4,-0.4
Christian Eriksen,DEN,MF,Manchester Utd,Premier League,32-268,1992,4.8,0,2,0,0.0,0.42,0.00,0.00,,19.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Martin Erlic,CRO,DF,Bologna,Serie A,26-289,1998,2.5,0,4,0,0.0,1.63,0.00,0.00,,16.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Patrick Erras,GER,DF,Holstein Kiel,Bundesliga,29-292,1995,6.2,1,6,1,16.7,0.96,0.16,0.17,1.00,9.6,0,0,0,0.7,0.7,0.12,+0.3,+0.3
Alfonso Espino,URU,DF,Rayo Vallecano,La Liga,32-308,1992,3.4,0,3,1,33.3,0.89,0.30,0.00,0.00,29.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Sebastiano Esposito,ITA,"FW,MF",Empoli,Serie A,22-129,2002,6.0,2,17,8,47.1,2.82,1.33,0.12,0.25,17.8,2,0,0,1.1,1.1,0.07,+0.9,+0.9
Samuel Essende,COD,FW,Augsburg,Bundesliga,26-290,1998,4.7,2,13,4,30.8,2.77,0.85,0.15,0.50,14.2,0,0,0,1.6,1.6,0.12,+0.4,+0.4
Dario Essugo,POR,MF,Las Palmas,La Liga,19-239,2005,6.6,0,7,2,28.6,1.07,0.30,0.00,0.00,27.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Nahuel Estévez,ARG,MF,Parma,Serie A,28-360,1995,2.3,0,3,1,33.3,1.30,0.43,0.00,0.00,26.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Pervis Estupiñán,ECU,DF,Brighton,Premier League,26-292,1998,4.8,0,4,1,25.0,0.83,0.21,0.00,0.00,31.8,1,0,0,0.1,0.1,0.02,-0.1,-0.1
Evanilson,BRA,FW,Bournemouth,Premier League,25-033,1999,6.9,3,17,7,41.2,2.48,1.02,0.18,0.43,16.1,0,0,1,3.0,2.2,0.13,0.0,+0.8
Jonny Evans,NIR,DF,Manchester Utd,Premier League,36-310,1988,2.2,0,1,0,0.0,0.45,0.00,0.00,,8.4,0,0,0,0.1,0.1,0.10,-0.1,-0.1
Eberechi Eze,ENG,"MF,FW",Crystal Palace,Premier League,26-132,1998,9.0,1,37,12,32.4,4.12,1.33,0.03,0.08,20.9,5,0,0,3.0,3.0,0.08,-2.0,-2.0
Abde Ezzalzouli,MAR,"FW,MF",Betis,La Liga,22-327,2001,9.4,1,31,10,32.3,3.30,1.06,0.03,0.10,16.0,1,0,1,4.7,3.9,0.13,-3.7,-2.9
Giovanni Fabbian,ITA,MF,Bologna,Serie A,21-299,2003,3.9,1,11,3,27.3,2.84,0.78,0.09,0.33,11.6,0,0,0,0.9,0.9,0.08,+0.1,+0.1
Łukasz Fabiański,POL,GK,West Ham,Premier League,39-204,1985,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Alieu Fadera,GAM,FW,Como,Serie A,23-005,2001,7.6,1,10,3,30.0,1.31,0.39,0.10,0.33,17.1,0,0,0,0.8,0.8,0.08,+0.2,+0.2
Wout Faes,BEL,DF,Leicester City,Premier League,26-219,1998,10.0,1,7,1,14.3,0.70,0.10,0.14,1.00,9.1,0,0,0,0.9,0.9,0.13,+0.1,+0.1
Nicolò Fagioli,ITA,MF,Juventus,Serie A,23-270,2001,4.9,0,9,1,11.1,1.83,0.20,0.00,0.00,23.8,0,0,0,0.3,0.3,0.03,-0.3,-0.3
Romain Faivre,FRA,"FW,MF",Brest,Ligue 1,26-117,1998,3.8,2,5,1,20.0,1.30,0.26,0.20,1.00,17.7,0,1,1,1.4,0.6,0.12,+0.6,+0.4
Wladimiro Falcone,ITA,GK,Lecce,Serie A,29-210,1995,11.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Davide Faraoni,ITA,"DF,MF",Hellas Verona,Serie A,33-014,1991,0.5,0,1,0,0.0,2.14,0.00,0.00,,3.6,0,0,0,0.2,0.2,0.21,-0.2,-0.2
Abdul Fatawu Issahaku,GHA,"FW,DF",Leicester City,Premier League,20-245,2004,5.4,0,12,4,33.3,2.21,0.74,0.00,0.00,28.8,0,0,0,0.4,0.4,0.03,-0.4,-0.4
Ansu Fati,ESP,FW,Barcelona,La Liga,22-008,2002,1.2,0,5,3,60.0,4.29,2.57,0.00,0.00,14.0,0,0,0,0.6,0.6,0.12,-0.6,-0.6
Khalil Fayad,FRA,"MF,FW",Montpellier,Ligue 1,20-152,2004,2.8,0,3,1,33.3,1.06,0.35,0.00,0.00,23.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Jacopo Fazzini,ITA,MF,Empoli,Serie A,21-237,2003,6.1,0,8,2,25.0,1.32,0.33,0.00,0.00,17.9,1,0,0,0.6,0.6,0.08,-0.6,-0.6
Peter Federico,DOM,"MF,FW",Getafe,La Liga,22-106,2002,2.6,0,4,1,25.0,1.53,0.38,0.00,0.00,15.4,0,0,0,0.3,0.3,0.07,-0.3,-0.3
Nabil Fekir,FRA,MF,Betis,La Liga,31-113,1993,2.0,0,7,1,14.3,3.50,0.50,0.00,0.00,23.5,0,0,0,0.7,0.7,0.10,-0.7,-0.7
Mattia Felici,ITA,"MF,DF",Cagliari,Serie A,23-205,2001,0.8,0,1,0,0.0,1.32,0.00,0.00,,19.6,0,0,0,0.0,0.0,0.02,0.0,0.0
João Félix,POR,"MF,FW",Chelsea,Premier League,24-364,1999,1.4,1,7,2,28.6,5.16,1.48,0.14,0.50,18.4,0,0,0,0.7,0.7,0.10,+0.3,+0.3
Kiko Femenía,ESP,DF,Villarreal,La Liga,33-280,1991,11.0,0,2,0,0.0,0.18,0.00,0.00,,29.8,0,0,0,0.0,0.0,0.02,0.0,0.0
Evan Ferguson,IRL,FW,Brighton,Premier League,20-020,2004,1.2,1,3,1,33.3,2.57,0.86,0.33,1.00,19.1,0,0,0,0.2,0.2,0.05,+0.8,+0.8
Lewis Ferguson,SCO,MF,Bologna,Serie A,25-076,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Zinedine Ferhat,ALG,"FW,MF",Angers,Ligue 1,31-252,1993,2.3,1,5,3,60.0,2.18,1.31,0.20,0.33,20.2,1,0,0,0.3,0.3,0.06,+0.7,+0.7
Bruno Fernandes,POR,"MF,FW",Manchester Utd,Premier League,30-061,1994,9.3,1,31,5,16.1,3.33,0.54,0.00,0.00,20.1,3,1,1,3.8,3.0,0.10,-2.8,-3.0
Edimilson Fernandes,SUI,MF,Brest,Ligue 1,28-207,1996,2.2,0,2,1,50.0,0.90,0.45,0.00,0.00,20.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Mateus Fernandes,POR,MF,Southampton,Premier League,20-121,2004,6.9,0,4,1,25.0,0.58,0.15,0.00,0.00,9.9,0,0,0,0.4,0.4,0.11,-0.4,-0.4
Álvaro Fernández,ESP,GK,Sevilla,La Liga,26-209,1998,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Enzo Fernández,ARG,MF,Chelsea,Premier League,23-296,2001,6.5,0,5,2,40.0,0.76,0.31,0.00,0.00,15.0,0,0,0,0.4,0.4,0.08,-0.4,-0.4
Valery Fernández,ESP,"MF,FW",Mallorca,La Liga,24-351,1999,1.4,2,3,3,100.0,2.13,2.13,0.67,0.67,10.3,0,0,0,0.8,0.8,0.28,+1.2,+1.2
Matias Fernandez-Pardo,BEL,FW,Lille,Ligue 1,19-279,2005,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jordan Ferri,FRA,MF,Montpellier,Ligue 1,32-241,1992,5.5,0,3,1,33.3,0.54,0.18,0.00,0.00,32.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Karol Fila,POL,MF,Strasbourg,Ligue 1,26-148,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kilian Fischer,GER,DF,Wolfsburg,Bundesliga,24-027,2000,6.8,0,2,0,0.0,0.29,0.00,0.00,,18.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Mark Flekken,NED,GK,Brentford,Premier League,31-148,1993,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mateo Flores,ESP,MF,Betis,La Liga,20-215,2004,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Phil Foden,ENG,"MF,FW",Manchester City,Premier League,24-164,2000,4.1,0,13,1,7.7,3.15,0.24,0.00,0.00,19.9,0,0,0,0.8,0.8,0.06,-0.8,-0.8
Malick Fofana,BEL,FW,Lyon,Ligue 1,19-222,2005,5.7,3,11,5,45.5,1.91,0.87,0.27,0.60,13.9,0,0,0,1.7,1.7,0.16,+1.3,+1.3
Wesley Fofana,FRA,DF,Chelsea,Premier League,23-327,2000,8.6,0,1,0,0.0,0.12,0.00,0.00,,14.6,0,0,0,0.0,0.0,0.04,0.0,0.0
Yahia Fofana,CIV,GK,Angers,Ligue 1,24-079,2000,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Youssouf Fofana,FRA,MF,Milan,Serie A,25-303,1999,7.8,1,7,2,28.6,0.89,0.26,0.14,0.50,24.4,0,0,0,0.2,0.2,0.03,+0.8,+0.8
Jonas Föhrenbach,GER,"DF,FW",Heidenheim,Bundesliga,28-287,1996,9.0,0,7,1,14.3,0.78,0.11,0.00,0.00,20.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Michael Folorunsho,ITA,"FW,MF",Napoli,Serie A,26-275,1998,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lamine Fomba,FRA,MF,Saint-Étienne,Ligue 1,26-287,1998,0.8,0,1,0,0.0,1.32,0.00,0.00,,27.0,0,0,0,0.0,0.0,0.02,0.0,0.0
Carlos Forbs,POR,"MF,FW",Wolves,Premier League,20-234,2004,2.0,0,1,0,0.0,0.50,0.00,0.00,,15.6,0,0,0,0.1,0.1,0.11,-0.1,-0.1
Pablo Fornals,ESP,"MF,FW",Betis,La Liga,28-260,1996,9.8,1,14,2,14.3,1.44,0.21,0.07,0.50,23.6,0,0,0,1.1,1.1,0.08,-0.1,-0.1
Omari Forson,ENG,"MF,DF",Monza,Serie A,20-111,2004,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Héctor Fort,ESP,DF,Barcelona,La Liga,18-098,2006,2.1,0,2,0,0.0,0.94,0.00,0.00,,23.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Dimitri Foulquier,FRA,DF,Valencia,La Liga,31-230,1993,5.4,0,5,1,20.0,0.93,0.19,0.00,0.00,17.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Alejandro Francés,ESP,DF,Girona,La Liga,22-099,2002,6.2,0,5,0,0.0,0.81,0.00,0.00,,21.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Przemysław Frankowski,POL,DF,Lens,Ligue 1,29-210,1995,5.5,2,5,1,20.0,0.91,0.18,0.20,1.00,22.6,0,1,1,1.0,0.2,0.04,+1.0,+0.8
Enric Franquesa,ESP,"DF,FW",Leganés,La Liga,27-256,1997,6.1,1,3,1,33.3,0.49,0.16,0.33,1.00,16.8,0,0,0,0.3,0.3,0.10,+0.7,+0.7
Ryan Fraser,SCO,FW,Southampton,Premier League,30-258,1994,1.6,0,1,1,100.0,0.64,0.64,0.00,0.00,31.6,0,0,0,0.0,0.0,0.03,0.0,0.0
Davide Frattesi,ITA,MF,Inter,Serie A,25-017,1999,6.1,3,13,3,23.1,2.12,0.49,0.23,1.00,14.1,0,0,0,1.5,1.5,0.12,+1.5,+1.5
Morten Frendrup,DEN,MF,Genoa,Serie A,23-215,2001,10.5,0,6,2,33.3,0.57,0.19,0.00,0.00,24.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Martin Frese,DEN,DF,Hellas Verona,Serie A,26-309,1998,3.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Remo Freuler,SUI,MF,Bologna,Serie A,32-207,1992,9.9,0,2,0,0.0,0.20,0.00,0.00,,16.2,0,0,0,0.5,0.5,0.24,-0.5,-0.5
Marco Friedl,AUT,DF,Werder Bremen,Bundesliga,26-237,1998,6.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
