Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA/90,SCAPassLive,SCAPassDead,SCATakeOns,SCAShots,SCAFoulsDrawn,SCADefAction,GCA,GCA/90,GCAPassLive,GCAPassDead,GCATakeOns,GCAShots,GCAFoulsDrawn,GCADefAction
Marco Carnesecchi,ITA,GK,Atalanta,Serie A,24-130,2000,10.0,1,0.10,1,0,0,0,0,0,1,0.10,1,0,0,0,0,0
Sergio Carreira,ESP,"MF,DF",Celta Vigo,La Liga,24-026,2000,2.6,10,3.80,8,0,2,0,0,0,0,0.00,0,0,0,0,0,0
Dani Carvajal,ESP,DF,Real Madrid,La Liga,32-302,1992,6.8,12,1.77,10,2,0,0,0,0,2,0.30,1,1,0,0,0,0
Fabio Carvalho,POR,"FW,MF",Brentford,Premier League,22-070,2002,3.2,6,1.87,5,0,0,1,0,0,1,0.31,1,0,0,0,0,0
William Carvalho,POR,MF,Betis,La Liga,32-215,1992,2.7,7,2.55,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marc Casado,ESP,MF,Barcelona,La Liga,21-055,2003,7.6,21,2.77,19,0,0,0,1,1,6,0.79,6,0,0,0,0,0
Nicolò Casale,ITA,DF,Bologna,Serie A,26-268,1998,2.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nicolò Casale,ITA,DF,Lazio,Serie A,26-268,1998,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Casemiro,BRA,MF,Manchester Utd,Premier League,32-259,1992,6.1,30,4.94,28,1,0,1,0,0,3,0.49,3,0,0,0,0,0
Matty Cash,POL,DF,Aston Villa,Premier League,27-093,1997,4.7,4,0.85,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Josué Casimir,FRA,"FW,DF",Le Havre,Ligue 1,23-045,2001,5.4,15,2.78,7,0,3,0,4,1,2,0.37,0,0,0,0,2,0
Federico Cassa,ITA,"MF,FW",Atalanta,Serie A,18-281,2006,0.2,1,6.43,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Cristian Cásseres Jr.,VEN,MF,Toulouse,Ligue 1,24-293,2000,7.5,17,2.26,5,6,0,0,2,4,1,0.13,0,0,0,0,0,1
Timothy Castagne,BEL,DF,Fulham,Premier League,28-339,1995,0.4,1,2.81,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Valentín Castellanos,ARG,FW,Lazio,Serie A,26-036,1998,9.6,28,2.91,11,0,4,9,3,1,6,0.62,2,0,1,1,1,1
Jean-Charles Castelletto,CMR,DF,Nantes,Ligue 1,29-287,1995,8.0,4,0.50,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Santiago Castro,ARG,FW,Bologna,Serie A,20-040,2004,8.5,21,2.47,14,0,4,1,1,1,4,0.47,2,0,2,0,0,0
Gaetano Castrovilli,ITA,"MF,FW",Lazio,Serie A,27-265,1997,1.4,3,2.18,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Danilo Cataldi,ITA,MF,Fiorentina,Serie A,30-094,1994,5.6,11,1.96,9,1,0,0,0,1,1,0.18,0,1,0,0,0,0
Catena,ESP,DF,Osasuna,La Liga,30-011,1994,11.0,6,0.55,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Maximiliano Caufriez,BEL,DF,Valencia,La Liga,27-266,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Dani Ceballos,ESP,MF,Real Madrid,La Liga,28-093,1996,0.9,7,7.97,7,0,0,0,0,0,1,1.14,1,0,0,0,0,0
Zeki Çelik,TUR,DF,Roma,Serie A,27-265,1997,9.8,12,1.23,9,1,1,1,0,0,0,0.00,0,0,0,0,0,0
Alberto Cerri,ITA,FW,Como,Serie A,28-206,1996,0.9,1,1.07,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Franco Cervi,ARG,DF,Celta Vigo,La Liga,30-166,1994,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Julian Chabot,GER,DF,Stuttgart,Bundesliga,26-270,1998,7.5,6,0.80,6,0,0,0,0,0,1,0.13,1,0,0,0,0,0
El Chadaille Bitshiabu,FRA,DF,RB Leipzig,Bundesliga,19-176,2005,1.5,1,0.68,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Fares Chaïbi,ALG,"MF,FW",Eint Frankfurt,Bundesliga,21-346,2002,4.5,20,4.40,13,4,0,2,0,1,1,0.22,0,1,0,0,0,0
Trevoh Chalobah,ENG,DF,Crystal Palace,Premier League,25-126,1999,4.0,3,0.76,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Timothy Chandler,USA,DF,Eint Frankfurt,Bundesliga,34-224,1990,0.2,1,5.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Conor Chaplin,ENG,"MF,FW",Ipswich Town,Premier League,27-266,1997,3.1,9,2.89,8,1,0,0,0,0,1,0.32,1,0,0,0,0,0
Brendan Chardonnet,FRA,DF,Brest,Ligue 1,29-322,1994,8.0,3,0.37,2,0,0,1,0,0,1,0.12,0,0,0,1,0,0
Gabriel Charpentier,CGO,FW,Parma,Serie A,25-175,1999,1.9,6,3.12,4,0,0,0,2,0,1,0.52,0,0,0,0,1,0
Raúl Chasco,ESP,DF,Valladolid,La Liga,21-056,2003,1.4,2,1.38,2,0,0,0,0,0,1,0.69,1,0,0,0,0,0
Anrie Chase,JPN,DF,Stuttgart,Bundesliga,20-229,2004,5.6,7,1.25,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Pep Chavarría,ESP,DF,Rayo Vallecano,La Liga,26-212,1998,4.4,6,1.36,6,0,0,0,0,0,1,0.23,1,0,0,0,0,0
Arthur Chaves,BRA,DF,Hoffenheim,Bundesliga,23-284,2001,2.7,2,0.73,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Jhoanner Chávez,ECU,"DF,MF",Lens,Ligue 1,22-197,2002,6.3,15,2.37,8,5,0,2,0,0,0,0.00,0,0,0,0,0,0
Walid Cheddira,MAR,FW,Napoli,Serie A,26-291,1998,0.1,1,7.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Walid Cheddira,MAR,FW,Espanyol,La Liga,26-291,1998,4.0,10,2.51,4,0,1,1,4,0,4,1.00,1,0,1,0,2,0
Théo Chennahi,FRA,DF,Montpellier,Ligue 1,19-276,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sidiki Cherif,FRA,FW,Angers,Ligue 1,17-329,2006,3.1,4,1.28,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Rayan Cherki,FRA,"FW,MF",Lyon,Ligue 1,21-083,2003,3.2,26,8.24,15,4,5,2,0,0,3,0.95,2,0,0,1,0,0
Lucas Chevalier,FRA,GK,Lille,Ligue 1,23-002,2001,10.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Fabio Chiarodia,ITA,DF,Gladbach,Bundesliga,19-156,2005,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Julián Chicco,ARG,MF,Leganés,La Liga,26-300,1998,1.3,2,1.50,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Leandro Chichizola,ARG,GK,Parma,Serie A,34-226,1990,1.0,2,2.00,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Federico Chiesa,ITA,FW,Liverpool,Premier League,27-014,1997,0.2,2,9.47,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Chiquinho,POR,MF,Wolves,Premier League,24-277,2000,0.1,2,25.71,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Chiquinho,POR,"FW,MF",Mallorca,La Liga,24-277,2000,1.3,7,5.38,0,2,3,1,1,0,1,0.77,0,1,0,0,0,0
Pedro Chirivella,ESP,MF,Nantes,Ligue 1,27-169,1997,8.8,18,2.04,18,0,0,0,0,0,3,0.34,3,0,0,0,0,0
Joris Chotard,FRA,MF,Montpellier,Ligue 1,23-045,2001,3.9,3,0.78,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Hamza Choudhury,ENG,MF,Leicester City,Premier League,27-038,1997,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Andreas Christensen,DEN,DF,Barcelona,La Liga,28-212,1996,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ryan Christie,SCO,MF,Bournemouth,Premier League,29-260,1995,7.0,22,3.16,17,1,0,2,2,0,0,0.00,0,0,0,0,0,0
Samuel Chukwueze,NGA,"FW,MF",Milan,Serie A,25-170,1999,4.9,18,3.66,15,0,2,0,1,0,0,0.00,0,0,0,0,0,0
Aaron Ciammaglichella,ITA,MF,Torino,Serie A,19-287,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jasper Cillessen,NED,GK,Las Palmas,La Liga,35-200,1989,9.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alessandro Circati,AUS,DF,Parma,Serie A,21-029,2003,4.0,1,0.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Pathé Ciss,SEN,MF,Rayo Vallecano,La Liga,30-237,1994,3.8,15,3.94,12,0,1,1,0,1,1,0.26,1,0,0,0,0,0
Alphadjo Cissè,ITA,MF,Hellas Verona,Serie A,18-017,2006,0.0,1,45.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Seydouba Cissé,GUI,MF,Leganés,La Liga,23-272,2001,9.1,16,1.76,12,1,0,1,2,0,1,0.11,0,0,0,0,1,0
Harry Clarke,ENG,DF,Ipswich Town,Premier League,23-251,2001,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jack Clarke,ENG,FW,Ipswich Town,Premier League,23-351,2000,3.8,11,2.93,10,0,1,0,0,0,1,0.27,1,0,0,0,0,0
Alexis Claude-Maurice,FRA,"FW,MF",Augsburg,Bundesliga,26-155,1998,2.5,9,3.60,7,0,1,0,1,0,1,0.40,1,0,0,0,0,0
Jonathan Clauss,FRA,"DF,MF",Nice,Ligue 1,32-044,1992,7.8,26,3.33,14,11,0,1,0,0,3,0.38,2,1,0,0,0,0
Silvi Clúa,ESP,MF,Girona,La Liga,19-284,2005,1.5,2,1.32,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Nathaniel Clyne,ENG,"DF,MF",Crystal Palace,Premier League,33-217,1991,2.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Conor Coady,ENG,DF,Leicester City,Premier League,31-257,1993,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marcus Coco,FRA,DF,Nantes,Ligue 1,28-137,1996,4.8,8,1.66,6,2,0,0,0,0,1,0.21,1,0,0,0,0,0
Saúl Coco,EQG,DF,Torino,Serie A,25-273,1999,10.0,4,0.40,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Séamus Coleman,IRL,DF,Everton,Premier League,36-028,1988,1.0,1,1.00,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Nathan Collins,IRL,DF,Brentford,Premier League,23-192,2001,10.0,12,1.20,6,2,1,2,1,0,4,0.40,1,1,0,1,1,0
Nnamdi Collins,GER,DF,Eint Frankfurt,Bundesliga,20-303,2004,1.0,3,2.97,2,0,1,0,0,0,2,1.98,1,0,1,0,0,0
Toby Collyer,ENG,MF,Manchester Utd,Premier League,20-310,2004,0.5,2,4.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lorenzo Colombo,ITA,"FW,MF",Empoli,Serie A,22-245,2002,7.5,19,2.53,11,0,3,2,3,0,1,0.13,0,0,0,1,0,0
Andrea Colpani,ITA,"FW,MF",Fiorentina,Serie A,25-181,1999,8.6,27,3.12,22,2,0,2,1,0,4,0.46,3,0,0,1,0,0
Levi Colwill,ENG,DF,Chelsea,Premier League,21-256,2003,10.0,12,1.20,9,2,0,0,0,1,1,0.10,0,0,0,0,0,1
Kingsley Coman,FRA,FW,Bayern Munich,Bundesliga,28-148,1996,4.8,27,5.61,21,0,3,3,0,0,2,0.42,2,0,0,0,0,0
Eray Cömert,SUI,"MF,DF",Valladolid,La Liga,26-278,1998,8.9,6,0.68,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Santi Comesaña,ESP,MF,Villarreal,La Liga,28-034,1996,9.2,32,3.47,29,0,0,1,0,2,3,0.32,2,0,0,0,0,1
