Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA/90,SCAPassLive,SCAPassDead,SCATakeOns,SCAShots,SCAFoulsDrawn,SCADefAction,GCA,GCA/90,GCAPassLive,GCAPassDead,GCATakeOns,GCAShots,GCAFoulsDrawn,GCADefAction
Thibault Vlietinck,BEL,DF,OH Leuven,27-075,1997,3.4,4,1.20,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Luka Vušković,CRO,DF,Westerlo,17-252,2007,11.5,17,1.48,13,0,1,2,1,0,2,0.17,1,0,1,0,0,0
Sandy Walsh,IDN,"DF,MF",Mechelen,29-233,1995,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Warleson,BRA,GK,Cercle Brugge,28-063,1996,9.0,2,0.22,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Tsuyoshi Watanabe,JPN,DF,Gent,27-271,1997,12.0,13,1.08,9,1,0,3,0,0,3,0.25,1,1,0,1,0,0
Marco Weymans,BDI,"DF,MF",Beerschot,27-116,1997,5.3,17,3.76,14,2,0,1,0,0,2,0.44,2,0,0,0,0,0
D'Margio Wright-Phillips,ENG,"FW,MF",Beerschot,23-039,2001,1.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rihito Yamamoto,JPN,MF,Sint-Truiden,22-326,2001,6.5,11,1.69,9,1,0,0,0,1,2,0.31,2,0,0,0,0,0
Elton Yeboah,BEL,"MF,DF",Mechelen,19-222,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Daisuke Yokota,JPN,MF,Gent,24-140,2000,2.6,7,2.73,4,0,1,0,2,0,0,0.00,0,0,0,0,0,0
Griffin Yow,USA,"FW,MF",Westerlo,22-038,2002,2.9,12,4.19,9,1,1,1,0,0,0,0.00,0,0,0,0,0,0
Alhassan Yusuf,NGA,"MF,DF",Antwerp,24-107,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kahveh Zahiroleslam,USA,FW,Sint-Truiden,22-142,2002,10.4,26,2.50,20,0,2,1,3,0,3,0.29,3,0,0,0,0,0
Andi Zeqiri,SUI,"MF,FW",Genk,25-133,1999,0.5,5,9.57,3,0,1,1,0,0,0,0.00,0,0,0,0,0,0
Andi Zeqiri,SUI,FW,Standard Liège,25-133,1999,4.9,12,2.43,6,0,2,3,1,0,2,0.40,1,0,1,0,0,0
Adem Zorgane,ALG,MF,Charleroi,24-301,2000,11.9,69,5.79,55,11,1,1,0,1,3,0.25,2,1,0,0,0,0
Viktor Đukanović,MNE,"DF,MF",Standard Liège,20-278,2004,0.5,1,1.87,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
