Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA/90,SCAPassLive,SCAPassDead,SCATakeOns,SCAShots,SCAFoulsDrawn,SCADefAction,GCA,GCA/90,GCAPassLive,GCAPassDead,GCATakeOns,GCAShots,GCAFoulsDrawn,GCADefAction
Luis Enrique Palma,HON,FW,Celtic,24-296,2000,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ricardo Esgaio,POR,DF,Sporting CP,31-176,1993,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Giovanni Fabbian,ITA,MF,Bologna,21-299,2003,2.8,4,1.42,2,0,1,0,0,1,0,0.00,0,0,0,0,0,0
Nicolò Fagioli,ITA,"MF,FW",Juventus,23-270,2001,2.2,18,8.02,11,0,4,2,0,1,1,0.45,1,0,0,0,0,0
Romain Faivre,FRA,FW,Brest,26-117,1998,0.9,4,4.24,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Ansu Fati,ESP,"FW,MF",Barcelona,22-008,2002,0.4,1,2.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lewis Ferguson,SCO,MF,Bologna,25-076,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Edimilson Fernandes,SUI,MF,Brest,28-207,1996,2.5,2,0.81,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Matias Fernandez-Pardo,BEL,"MF,FW",Lille,19-279,2005,1.3,2,1.53,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Ryan Flamingo,NED,DF,PSV Eindhoven,21-313,2002,4.0,4,1.00,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Phil Foden,ENG,MF,Manchester City,24-164,2000,3.4,23,6.85,19,2,0,1,0,1,4,1.19,3,0,0,0,0,1
Youssouf Fofana,FRA,MF,Milan,25-303,1999,3.8,10,2.62,5,1,3,0,1,0,0,0.00,0,0,0,0,0,0
James Forrest,SCO,FW,Celtic,33-124,1991,0.3,1,3.00,1,0,0,0,0,0,1,3.00,1,0,0,0,0,0
Héctor Fort,ESP,DF,Barcelona,18-098,2006,0.3,1,3.33,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Alejandro Francés,ESP,DF,Girona,22-099,2002,1.0,3,2.90,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lassina Franck Traoré,BFA,FW,Shakhtar,23-301,2001,0.5,4,7.66,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Bartol Franjić,CRO,MF,Shakhtar,24-299,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Davide Frattesi,ITA,MF,Inter,25-017,1999,2.1,2,0.96,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Remo Freuler,SUI,MF,Bologna,32-207,1992,3.9,4,1.02,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jeremie Frimpong,NED,DF,Leverkusen,23-334,2000,3.3,7,2.11,6,0,0,1,0,0,2,0.60,1,0,0,1,0,0
Chris Führich,GER,FW,Stuttgart,26-304,1998,1.8,8,4.39,7,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Kyogo Furuhashi,JPN,FW,Celtic,29-293,1995,2.7,4,1.49,1,0,2,1,0,0,1,0.37,0,0,0,1,0,0
Matteo Gabbia,ITA,DF,Milan,25-018,1999,2.0,2,1.01,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Artur Gajdoš,SVK,MF,Slovan Bratislava,20-293,2004,0.2,3,15.88,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Cody Gakpo,NED,FW,Liverpool,25-185,1999,2.8,12,4.24,8,0,2,1,1,0,3,1.06,1,0,1,0,1,0
Javi Galán,ESP,DF,Atlético Madrid,29-355,1994,1.5,3,2.00,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Conor Gallagher,ENG,MF,Atlético Madrid,24-276,2000,2.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Silvère Ganvoula M'Boussy,CGO,FW,Young Boys,28-139,1996,3.1,5,1.64,2,0,2,1,0,0,0,0.00,0,0,0,0,0,0
Aleix García,ESP,MF,Leverkusen,27-133,1997,2.8,6,2.12,4,0,0,2,0,0,0,0.00,0,0,0,0,0,0
Eric García,ESP,MF,Barcelona,23-304,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Fran Garcia,ESP,DF,Real Madrid,25-086,1999,0.9,2,2.34,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jastin García,ESP,DF,Girona,20-298,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Federico Gatti,ITA,DF,Juventus,26-137,1998,2.6,1,0.39,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gavi,ESP,MF,Barcelona,20-095,2004,0.3,1,3.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jusuf Gazibegović,BIH,DF,Sturm Graz,24-242,2000,4.0,12,3.00,9,1,1,0,1,0,0,0.00,0,0,0,0,0,0
Paulo Gazzaniga,ARG,GK,Girona,32-311,1992,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lutsharel Geertruida,NED,DF,RB Leipzig,24-113,2000,3.0,4,1.37,2,1,0,0,0,1,0,0.00,0,0,0,0,0,0
Niklas Geyrhofer,AUT,DF,Sturm Graz,24-271,2000,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alaa Ghram,TUN,DF,Shakhtar,23-107,2001,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Bryan Gil,ESP,"FW,MF",Girona,23-271,2001,2.4,10,4.15,8,0,1,1,0,0,0,0.00,0,0,0,0,0,0
Santiago Giménez,MEX,FW,Feyenoord,23-204,2001,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jamie Gittens,ENG,FW,Dortmund,20-092,2004,2.7,9,3.33,5,0,3,0,1,0,2,0.74,0,0,1,0,1,0
Omri Glazer,ISR,GK,Red Star,28-242,1996,2.0,1,0.50,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Oscar Gloukh,ISR,"FW,MF",RB Salzburg,20-221,2004,3.8,17,4.57,13,1,2,1,0,0,2,0.54,2,0,0,0,0,0
Serge Gnabry,GER,FW,Bayern Munich,29-117,1995,3.4,13,3.77,10,1,0,1,0,1,2,0.58,2,0,0,0,0,0
Ben Godfrey,ENG,DF,Atalanta,26-298,1998,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Aleksandr Golovin,RUS,"FW,MF",Monaco,28-162,1996,2.5,11,4.40,8,2,0,1,0,0,0,0.00,0,0,0,0,0,0
Angel Gomes,ENG,MF,Lille,24-069,2000,1.1,1,0.93,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Marlon Gomes,BRA,"MF,FW",Shakhtar,20-330,2003,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Joe Gomez,ENG,DF,Liverpool,27-169,1997,0.3,2,6.43,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Pedro Gonçalves,POR,MF,Sporting CP,26-133,1998,2.2,14,6.27,11,0,2,1,0,0,3,1.34,2,0,1,0,0,0
Facundo González,URU,DF,Feyenoord,21-155,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nicolás González,ARG,FW,Juventus,26-216,1998,0.9,5,5.70,5,0,0,0,0,0,1,1.14,1,0,0,0,0,0
Jon Gorenc Stanković,SVN,MF,Sturm Graz,28-299,1996,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Leon Goretzka,GER,"MF,DF",Bayern Munich,29-276,1995,0.5,2,3.91,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lucas Gourna-Douath,FRA,MF,RB Salzburg,21-095,2003,2.0,3,1.49,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Ryan Gravenberch,NED,MF,Liverpool,22-176,2002,4.0,9,2.25,8,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Jack Grealish,ENG,"FW,MF",Manchester City,29-059,1995,1.1,10,8.74,9,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Antoine Griezmann,FRA,"FW,MF",Atlético Madrid,33-232,1991,3.5,15,4.30,12,3,0,0,0,0,2,0.57,2,0,0,0,0,0
Álex Grimaldo,ESP,DF,Leverkusen,29-049,1995,3.7,13,3.47,8,2,2,1,0,0,0,0.00,0,0,0,0,0,0
Pascal Groß,GER,"MF,DF",Dortmund,33-146,1991,2.7,14,5.16,12,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Gabriel Gudmundsson,SWE,DF,Lille,25-193,1999,3.0,1,0.33,0,0,0,1,0,0,1,0.33,0,0,0,1,0,0
Raphaël Guerreiro,POR,DF,Bayern Munich,30-322,1993,1.8,4,2.20,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Daouda Guindo,MLI,"FW,DF",RB Salzburg,22-025,2002,0.2,1,4.74,1,0,0,0,0,0,1,4.74,1,0,0,0,0,0
Serhou Guirassy,GUI,FW,Dortmund,28-241,1996,3.1,10,3.20,8,0,1,0,1,0,5,1.60,3,0,1,0,1,0
Péter Gulácsi,HUN,GK,RB Leipzig,34-186,1990,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Arda Güler,TUR,"MF,FW",Real Madrid,19-257,2005,0.5,6,13.17,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
İlkay Gündoğan,GER,MF,Manchester City,34-015,1990,2.4,17,7.05,13,3,0,1,0,0,1,0.41,1,0,0,0,0,0
Miguel Gutiérrez,ESP,"DF,MF",Girona,23-104,2001,4.0,13,3.25,10,1,0,2,0,0,0,0.00,0,0,0,0,0,0
Joško Gvardiol,CRO,DF,Manchester City,22-290,2002,3.0,4,1.31,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Viktor Gyökeres,SWE,FW,Sporting CP,26-157,1998,4.0,13,3.25,11,0,1,1,0,0,1,0.25,1,0,0,0,0,0
Erling Haaland,NOR,FW,Manchester City,24-110,2000,3.5,4,1.13,1,0,1,2,0,0,1,0.28,0,0,1,0,0,0
Anis Hadj Moussa,ALG,"DF,FW",Feyenoord,22-271,2002,1.0,5,4.89,1,1,1,0,2,0,2,1.96,0,0,1,0,1,0
Jaouen Hadjam,ALG,DF,Young Boys,21-227,2003,2.7,10,3.72,7,0,2,1,0,0,0,0.00,0,0,0,0,0,0
Amadou Haidara,MLI,MF,RB Leipzig,26-282,1998,3.6,10,2.78,6,1,0,0,0,3,0,0.00,0,0,0,0,0,0
Massadio Haïdara,MLI,DF,Brest,31-342,1992,3.1,8,2.60,7,0,0,0,1,0,1,0.32,1,0,0,0,0,0
Achraf Hakimi,MAR,DF,Paris S-G,26-004,1998,4.0,24,6.00,20,1,2,1,0,0,0,0.00,0,0,0,0,0,0
Dávid Hancko,SVK,DF,Feyenoord,26-331,1997,4.0,8,2.00,7,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Lukáš Haraslín,SVK,FW,Sparta Prague,28-166,1996,2.2,9,4.11,4,0,1,1,1,2,1,0.46,0,0,0,1,0,0
Conrad Harder,DEN,"MF,FW",Sporting CP,19-215,2005,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Reo Hatate,JPN,MF,Celtic,26-353,1997,3.1,9,2.91,8,0,0,1,0,0,2,0.65,2,0,0,0,0,0
Kai Havertz,GER,"FW,MF",Arsenal,25-150,1999,4.0,13,3.26,11,0,1,1,0,0,0,0.00,0,0,0,0,0,0
Benjamin Henrichs,GER,"DF,MF",RB Leipzig,27-259,1997,3.3,3,0.92,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Theo Hernández,FRA,"DF,MF",Milan,27-033,1997,4.0,15,3.75,9,1,1,3,0,1,1,0.25,0,0,0,1,0,0
Yangel Herrera,VEN,MF,Girona,26-299,1998,2.6,3,1.17,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Isak Hien,SWE,DF,Atalanta,25-300,1999,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Stefan Hierländer,AUT,MF,Sturm Graz,33-279,1991,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Piero Hincapié,ECU,DF,Leverkusen,22-304,2002,4.0,3,0.75,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Morten Hjulmand,DEN,MF,Sporting CP,25-136,1999,4.0,6,1.50,5,0,0,1,0,0,1,0.25,1,0,0,0,0,0
Jonas Hofmann,GER,"MF,FW",Leverkusen,32-117,1992,1.2,3,2.50,3,0,0,0,0,0,1,0.83,1,0,0,0,0,0
Tomi Horvat,SVN,MF,Sturm Graz,25-229,1999,1.6,4,2.57,2,1,0,1,0,0,0,0.00,0,0,0,0,0,0
Arbër Hoxha,ALB,"DF,FW",Dinamo Zagreb,26-033,1998,0.2,1,4.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lukáš Hrádecký,FIN,GK,Leverkusen,34-350,1989,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Yang Hyunjun,KOR,FW,Celtic,22-167,2002,0.5,2,4.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Adam Idah,IRL,FW,Celtic,23-271,2001,1.3,2,1.53,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Danylo Ihnatenko,UKR,MF,Slovan Bratislava,27-240,1997,3.4,2,0.59,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
George Ilenikhena,FRA,FW,Monaco,18-084,2006,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Luka Ilić,SRB,"MF,FW",Red Star,25-129,1999,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marko Ilić,SRB,GK,Red Star,26-279,1998,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Samuel Iling-Junior,ENG,"FW,MF",Bologna,21-035,2003,1.3,3,2.27,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kastriot Imeri,SUI,MF,Young Boys,24-134,2000,2.0,5,2.45,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Hwang In-beom,KOR,MF,Feyenoord,28-049,1996,4.0,6,1.50,4,1,0,1,0,0,0,0.00,0,0,0,0,0,0
Gonçalo Inácio,POR,DF,Sporting CP,23-075,2001,2.1,1,0.47,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Franco Israel,URU,GK,Sporting CP,24-200,2000,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Cedric Itten,SUI,FW,Young Boys,27-317,1996,0.9,3,3.18,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mirko Ivanić,MNE,MF,Red Star,31-056,1993,1.0,3,3.00,1,0,1,0,1,0,0,0.00,0,0,0,0,0,0
Luka Ivanušec,CRO,"MF,FW",Feyenoord,25-348,1998,1.1,2,1.84,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ardon Jashari,SUI,MF,Club Brugge,22-101,2002,2.9,4,1.37,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Seedy Jatta,NOR,FW,Sturm Graz,21-235,2003,2.2,3,1.38,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gabriel Jesus,BRA,"FW,MF",Arsenal,27-219,1997,2.1,5,2.42,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Alistair Johnston,CAN,DF,Celtic,26-031,1998,3.8,13,3.43,11,1,0,0,1,0,4,1.06,3,0,0,0,1,0
Max Johnston,SCO,DF,Sturm Graz,20-318,2003,2.9,2,0.69,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Curtis Jones,ENG,MF,Liverpool,23-283,2001,1.1,3,2.90,3,0,0,0,0,0,1,0.97,1,0,0,0,0,0
Frenkie de Jong,NED,MF,Barcelona,27-180,1997,1.3,2,1.59,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Luuk de Jong,NED,FW,PSV Eindhoven,34-073,1990,3.8,9,2.38,8,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Jorginho,ITA,MF,Arsenal,32-324,1991,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Diogo Jota,POR,FW,Liverpool,27-340,1996,1.1,3,2.78,3,0,0,0,0,0,1,0.93,1,0,0,0,0,0
Juanpe,ESP,DF,Girona,33-192,1991,1.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mauro Júnior,BRA,"DF,MF",PSV Eindhoven,25-186,1999,2.9,4,1.39,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Vinicius Júnior,BRA,FW,Real Madrid,24-119,2000,4.0,24,6.00,15,2,4,2,1,0,2,0.50,0,0,1,0,1,0
Ferran Jutglà,ESP,FW,Club Brugge,25-281,1999,2.9,7,2.42,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Issa Kaboré,BFA,DF,Benfica,23-180,2001,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lukas Kačavenda,CRO,"FW,MF",Dinamo Zagreb,21-251,2003,0.3,1,3.91,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kaan Kairinen,FIN,MF,Sparta Prague,25-322,1998,3.9,1,0.26,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Pierre Kalulu,FRA,DF,Juventus,24-156,2000,4.0,2,0.50,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Boubacar Kamara,FRA,MF,Aston Villa,24-351,1999,1.1,2,1.75,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kevin Kampl,SVN,MF,RB Leipzig,34-030,1990,1.2,2,1.68,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Harry Kane,ENG,FW,Bayern Munich,31-103,1993,4.0,18,4.50,11,0,1,4,1,1,2,0.50,1,0,0,1,0,0
Lee Kang-in,KOR,"FW,MF",Paris S-G,23-263,2001,2.3,13,5.63,8,4,0,0,0,1,0,0.00,0,0,0,0,0,0
Guélor Kanga,GAB,MF,Red Star,34-068,1990,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Atakan Karazor,,MF,Stuttgart,28-026,1996,3.6,7,1.92,5,0,1,0,1,0,0,0.00,0,0,0,0,0,0
Rick Karsdorp,NED,DF,PSV Eindhoven,29-271,1995,1.1,7,6.56,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Guram Kashia,GEO,DF,Slovan Bratislava,37-127,1987,3.9,2,0.52,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Aleksandar Katai,SRB,FW,Red Star,33-276,1991,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Silas Katompa,COD,"FW,DF",Red Star,26-033,1998,3.3,2,0.60,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Thilo Kehrer,GER,DF,Monaco,28-048,1996,4.0,6,1.50,4,0,1,1,0,0,1,0.25,1,0,0,0,0,0
Caoimhín Kelleher,IRL,GK,Liverpool,25-351,1998,2.0,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marvin Keller,SUI,GK,Young Boys,22-128,2002,2.0,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kevin,BRA,"FW,MF",Shakhtar,21-309,2003,1.5,7,4.74,4,0,0,2,1,0,1,0.68,1,0,0,0,0,0
Joshua Kimmich,GER,MF,Bayern Munich,29-274,1995,4.0,23,5.75,14,5,0,2,1,1,3,0.75,2,0,0,1,0,0
Otar Kiteishvili,GEO,MF,Sturm Graz,28-227,1996,2.8,5,1.75,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jakub Kiwior,POL,DF,Arsenal,24-267,2000,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Maurits Kjærgaard,DEN,MF,RB Salzburg,21-135,2003,1.0,2,2.00,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Gregor Kobel,SUI,GK,Dortmund,26-338,1997,3.0,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Philipp Köhn,SUI,GK,Monaco,26-220,1998,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Orkun Kökçü,TUR,MF,Benfica,23-315,2000,3.6,10,2.80,7,1,0,0,1,1,2,0.56,1,0,0,0,1,0
Koke,ESP,MF,Atlético Madrid,32-305,1992,2.8,4,1.41,2,0,0,0,1,1,0,0.00,0,0,0,0,0,0
Sead Kolašinac,BIH,DF,Atalanta,31-141,1993,3.0,6,2.01,6,0,0,0,0,0,1,0.33,1,0,0,0,0,0
Randal Kolo Muani,FRA,FW,Paris S-G,25-339,1998,1.2,4,3.36,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Ibrahima Konaté,FRA,DF,Liverpool,25-167,1999,4.0,3,0.76,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Karim Konaté,CIV,FW,RB Salzburg,20-232,2004,3.4,2,0.59,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Yukhym Konoplia,UKR,DF,Shakhtar,25-074,1999,2.9,3,1.02,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ezri Konsa,ENG,DF,Aston Villa,27-016,1997,4.0,4,1.00,3,0,0,0,1,0,1,0.25,0,0,0,0,1,0
Teun Koopmeiners,NED,MF,Juventus,26-254,1998,3.0,8,2.67,6,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Odilon Kossounou,CIV,DF,Atalanta,23-309,2001,1.8,1,0.56,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jules Koundé,FRA,DF,Barcelona,25-362,1998,4.0,6,1.50,6,0,0,0,0,0,3,0.75,3,0,0,0,0,0
Moussa Kounfolo Yeo,MLI,FW,RB Salzburg,20-160,2004,0.7,2,2.73,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mateo Kovačić,CRO,MF,Manchester City,30-186,1994,1.2,3,2.55,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Matej Kovar,CZE,GK,Leverkusen,24-175,2000,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ermal Krasniqi,KVX,FW,Sparta Prague,26-062,1998,0.8,1,1.23,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Ladislav Krejčí,CZE,DF,Girona,25-202,1999,4.0,4,1.00,2,0,0,1,1,0,2,0.50,1,0,0,0,1,0
Marcus Kristensen,GER,FW,Stuttgart,21-299,2003,0.1,1,9.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rade Krunić,BIH,MF,Red Star,31-032,1993,3.5,7,1.99,6,0,1,0,0,0,1,0.28,1,0,0,0,0,0
Dmytro Kryskiv,UKR,MF,Shakhtar,24-033,2000,4.0,2,0.50,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Juraj Kucka,SVK,MF,Slovan Bratislava,37-256,1987,0.9,3,3.21,1,0,1,0,0,1,0,0.00,0,0,0,0,0,0
Nicolas-Gerrit Kühn,GER,FW,Celtic,24-312,2000,3.2,9,2.84,8,0,1,0,0,0,2,0.63,2,0,0,0,0,0
Sandro Kulenović,CRO,FW,Dinamo Zagreb,24-340,1999,2.2,2,0.92,1,0,1,0,0,0,1,0.46,0,0,1,0,0,0
Qazim Laçi,ALB,MF,Sparta Prague,28-294,1996,3.6,5,1.38,3,0,2,0,0,0,2,0.55,0,0,2,0,0,0
Konrad Laimer,AUT,DF,Bayern Munich,27-165,1997,2.0,4,1.99,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kenny Lala,MAD,DF,Brest,33-036,1991,4.0,9,2.25,8,1,0,0,0,0,1,0.25,1,0,0,0,0,0
Mohamed Lamine Bayo,GUI,FW,Lille,26-157,1998,0.7,1,1.41,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Noa Lang,NED,"FW,MF",PSV Eindhoven,25-144,1999,2.0,11,5.47,5,2,3,1,0,0,1,0.50,1,0,0,0,0,0
Sandro Lauper,SUI,"MF,DF",Young Boys,28-014,1996,3.7,3,0.82,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Dimitri Lavalée,BEL,DF,Sturm Graz,27-300,1997,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Julien Le Cardinal,FRA,DF,Brest,27-097,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Robin Le Normand,ESP,DF,Atlético Madrid,27-363,1996,1.0,1,1.00,1,0,0,0,0,0,1,1.00,1,0,0,0,0,0
Rafael Leão,POR,FW,Milan,25-151,1999,3.5,13,3.70,8,1,3,1,0,0,2,0.57,1,0,0,1,0,0
Richy Ledezma,USA,"DF,MF",PSV Eindhoven,24-063,2000,1.2,3,2.57,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Pierre Lees-Melou,FRA,MF,Brest,31-167,1993,2.0,5,2.50,1,0,3,0,1,0,0,0.00,0,0,0,0,0,0
Clément Lenglet,FRA,DF,Atlético Madrid,29-144,1995,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Robert Lewandowski,POL,FW,Barcelona,36-079,1988,3.5,4,1.15,1,0,0,2,1,0,1,0.29,0,0,0,0,1,0
Jamie Leweling,GER,FW,Stuttgart,23-256,2001,2.9,12,4.11,7,0,1,2,0,2,3,1.03,2,0,0,1,0,0
Rico Lewis,ENG,"DF,MF",Manchester City,19-353,2004,4.0,24,6.00,23,0,0,0,1,0,2,0.50,2,0,0,0,0,0
Myles Lewis-Skelly,ENG,"DF,MF",Arsenal,18-043,2006,0.2,1,4.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Samuel Lino,BRA,"DF,FW",Atlético Madrid,24-321,1999,1.6,5,3.08,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Marcos Llorente,ESP,DF,Atlético Madrid,29-283,1995,1.4,6,4.43,6,0,0,0,0,0,1,0.74,1,0,0,0,0,0
Manuel Locatelli,ITA,MF,Juventus,26-305,1998,2.0,5,2.47,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Ruben Loftus-Cheek,ENG,"MF,FW",Milan,28-290,1996,2.6,1,0.38,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ademola Lookman,NGA,"MF,FW",Atalanta,27-019,1997,3.3,15,4.52,8,3,2,1,0,1,2,0.60,2,0,0,0,0,0
David López,ESP,DF,Girona,35-030,1989,3.1,1,0.32,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Fermin López,ESP,"MF,FW",Barcelona,21-181,2003,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jordan Lotomba,SUI,DF,Feyenoord,26-040,1998,2.9,3,1.04,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Jhon Lucumí,COL,DF,Bologna,26-135,1998,4.0,3,0.75,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Florentino Luís,POR,MF,Benfica,25-081,1999,2.7,4,1.48,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Douglas Luiz,BRA,MF,Juventus,26-183,1998,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Castello Lukeba,FRA,DF,RB Leipzig,21-327,2002,3.0,3,1.00,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
