Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA/90,SCAPassLive,SCAPassDead,SCATakeOns,SCAShots,SCAFoulsDrawn,SCADefAction,GCA,GCA/90,GCAPassLive,GCAPassDead,GCATakeOns,GCAShots,GCAFoulsDrawn,GCADefAction
Mirko Topić,SRB,MF,Famalicão,23-255,2001,7.8,13,1.67,10,0,2,0,1,0,1,0.13,1,0,0,0,0,0
Diogo Travassos,POR,DF,Estrela,20-200,2004,3.3,8,2.41,4,2,1,0,1,0,0,0.00,0,0,0,0,0,0
Alfonso Trezza,URU,"FW,MF",Arouca,25-117,1999,4.7,12,2.56,8,0,2,1,1,0,1,0.21,1,0,0,0,0,0
Francisco Trincão,POR,"FW,MF",Sporting CP,24-293,1999,7.5,43,5.73,27,0,8,4,3,1,11,1.47,6,0,4,1,0,0
Anatolii Trubin,UKR,GK,Benfica,23-077,2001,7.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ulisses,BRA,DF,Nacional,25-019,1999,4.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alan Varela,ARG,MF,Porto,23-105,2001,7.7,23,3.00,15,5,0,2,0,1,3,0.39,1,1,0,1,0,0
Bruno Varela,CPV,GK,Vitória,29-348,1994,8.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nilton Varela,POR,DF,Estrela,23-145,2001,6.8,5,0.73,4,0,0,0,1,0,1,0.15,1,0,0,0,0,0
Danilo Veiga,POR,DF,Estrela,22-022,2002,5.4,10,1.84,8,1,0,0,1,0,1,0.18,1,0,0,0,0,0
Eric Veiga,LUX,"MF,FW",AVS Futebol,27-242,1997,1.6,3,1.85,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jhon Velásquez,COL,"FW,MF",Farense,29-168,1995,0.2,3,18.00,2,1,0,0,0,0,1,6.00,1,0,0,0,0,0
Ricardo Velho,POR,GK,Farense,26-058,1998,8.0,2,0.25,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Frederico Venâncio,POR,DF,Santa Clara,31-256,1993,8.0,11,1.38,9,2,0,0,0,0,1,0.13,1,0,0,0,0,0
Paulo Victor,BRA,"DF,MF",Farense,23-187,2001,0.8,6,7.83,3,0,0,0,2,1,0,0.00,0,0,0,0,0,0
Fabio Vieira,POR,"FW,MF",Porto,24-140,2000,0.5,1,2.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gabriel Vieira,BRA,FW,Santa Clara,22-209,2002,7.0,25,3.58,14,6,4,0,1,0,1,0.14,0,0,0,0,1,0
Mikel Villanueva,VEN,DF,Vitória,31-186,1993,4.0,3,0.75,2,0,0,1,0,0,2,0.50,1,0,0,1,0,0
Marcos Vinicios Sorriso,BRA,FW,Famalicão,23-237,2001,5.3,10,1.90,7,2,0,0,0,1,1,0.19,1,0,0,0,0,0
Vinícius,BRA,FW,Santa Clara,25-163,1999,5.4,13,2.39,7,0,2,0,2,2,1,0.18,1,0,0,0,0,0
Bernardo Vital,POR,MF,Estoril,23-293,2000,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Zé Vitor,BRA,DF,Nacional,23-251,2001,7.0,5,0.71,2,1,0,2,0,0,0,0.00,0,0,0,0,0,0
Marious Vrousai,GRE,"MF,DF",Rio Ave,26-107,1998,8.0,20,2.50,11,3,1,4,1,0,1,0.12,0,0,0,1,0,0
Ilija Vukotić,MNE,MF,Boavista,25-284,1999,6.0,13,2.15,9,0,0,1,1,2,0,0.00,0,0,0,0,0,0
Wendell,BRA,DF,Porto,31-089,1993,0.3,1,3.91,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Weverson,BRA,DF,Arouca,24-104,2000,3.1,5,1.59,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Xeka,POR,MF,Estoril,29-342,1994,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Güven Yalçın,TUR,"FW,MF",Arouca,25-273,1999,1.6,3,1.86,2,0,0,1,0,0,1,0.62,1,0,0,0,0,0
Zaydou Youssouf,FRA,MF,Famalicão,25-098,1999,7.8,20,2.56,16,2,1,0,0,1,1,0.13,1,0,0,0,0,0
Yassir Zabiri,MAR,"FW,MF",Famalicão,19-237,2005,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rodrigo Zalazar,URU,"MF,FW",Braga,25-066,1999,3.7,16,4.30,10,2,1,2,1,0,3,0.81,2,0,1,0,0,0
Vinícius Zanocelo,BRA,MF,Estoril,23-261,2001,8.0,8,1.00,7,0,0,1,0,0,1,0.12,1,0,0,0,0,0
Ivan Zlobin,RUS,GK,Famalicão,27-224,1997,7.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nermin Zolotić,BIH,DF,Casa Pia,31-102,1993,4.0,2,0.51,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
