Player,Nation,Pos,Squad,Age,Born,90s,Tackles,TacklesWon,TacklesDef3rd,TacklesMid3rd,TacklesAtt3rd,DribTkl,DribTklAtt,DribTkl%,ChallengesLost,Blocks,ShotsBlocked,PassesBlocked,Int,Tkl+Int,Clr,ErrorsLeadingToShot
Anders Dreyer,DEN,"FW,MF",Midtjylland,24,1998,5.1,3,1,1,2,0,2,4,50.0,2,2,0,2,4,7,4,0
Joel Drommel,NED,GK,PSV Eindhoven,25,1996,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Vladyslav Dubinchak,UKR,DF,Dynamo Kyiv,24,1998,3.4,12,11,8,3,1,7,10,70.0,3,7,1,6,6,18,15,0
Paulo Dybala,ARG,"MF,FW",Roma,28,1993,7.4,5,2,4,0,1,3,12,25.0,9,9,2,7,3,8,3,0
Nikolas Dyhr,DEN,DF,Midtjylland,21,2001,0.5,1,1,1,0,0,0,0,,0,3,1,2,0,1,1,0
Blerim Džemaili,SUI,MF,Zürich,36,1986,2.9,4,2,2,1,1,2,7,28.6,5,4,0,4,2,6,0,0
Mads Døhr Thychosen,DEN,DF,Midtjylland,25,1997,2.9,8,6,4,3,1,6,6,100.0,0,2,1,1,3,11,8,0
Dennis Eckert,GER,FW,Union SG,25,1997,1.0,1,1,0,1,0,0,0,,0,2,0,2,0,1,2,0
Marcus Edwards,ENG,"MF,FW",Sporting CP,23,1998,5.8,6,4,1,1,4,1,7,14.3,6,2,0,2,1,7,1,0
Maximilian Eggestein,GER,MF,Freiburg,25,1996,4.4,5,4,2,2,1,4,8,50.0,4,3,2,1,5,10,3,0
Anthony Elanga,SWE,FW,Manchester Utd,20,2002,1.5,3,2,0,2,1,1,3,33.3,2,2,0,2,1,4,1,0
Mohamed Elneny,EGY,MF,Arsenal,30,1992,0.7,2,0,1,1,0,2,2,100.0,0,0,0,0,1,3,0,0
Aritz Elustondo,ESP,DF,Real Sociedad,28,1994,5.2,9,5,7,2,0,7,10,70.0,3,5,4,1,4,13,6,1
Breel Embolo,SUI,FW,Monaco,25,1997,3.3,4,2,0,2,2,2,4,50.0,2,2,0,2,0,4,0,0
Emanuel Emegha,NED,FW,Sturm Graz,19,2003,2.3,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0
Youssef En-Nesyri,MAR,FW,Sevilla,25,1997,8.0,10,3,1,6,3,2,6,33.3,4,1,0,1,0,10,8,0
Nikos Englezou,CYP,"DF,FW",AÉK Lárnaka,29,1993,1.2,1,0,1,0,0,0,2,0.0,2,1,0,1,1,2,3,0
Enrique,ESP,MF,Betis,18,2003,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Strahinja Eraković,SRB,DF,Red Star,21,2001,6.0,15,10,9,5,1,4,7,57.1,3,6,4,2,11,26,18,0
Yusuf Erdoğan,TUR,DF,Trabzonspor,29,1992,0.2,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
Evren Eren Elmalı,TUR,DF,Trabzonspor,22,2000,5.3,9,5,5,2,2,7,9,77.8,2,4,1,3,4,13,14,0
Christian Eriksen,DEN,MF,Manchester Utd,30,1992,5.9,5,3,3,2,0,3,6,50.0,3,3,0,3,3,8,2,0
Ricardo Esgaio,POR,"DF,MF",Sporting CP,29,1993,5.2,8,5,7,0,1,5,18,27.8,13,9,1,8,6,14,6,1
Anderson Esiti,NGA,MF,Ferencváros,28,1994,2.8,19,10,11,8,0,6,9,66.7,3,4,1,3,1,20,5,0
Runar Espejord,NOR,FW,Bodø/Glimt,26,1996,4.7,5,2,1,2,2,1,4,25.0,3,3,1,2,1,6,5,0
Dario Essugo,POR,MF,Sporting CP,17,2005,0.5,2,0,1,0,1,1,1,100.0,0,1,0,1,0,2,0,1
Evander,BRA,MF,Midtjylland,24,1998,5.7,14,8,8,4,2,9,19,47.4,10,12,1,11,5,19,4,0
Fabiano,BRA,GK,AC Omonia,34,1988,2.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
Fabiano,BRA,DF,Braga,22,2000,4.4,7,6,4,3,0,4,6,66.7,2,7,2,5,3,10,4,0
Fábio,BRA,DF,Nantes,32,1990,1.0,3,1,3,0,0,2,3,66.7,1,2,1,1,3,6,5,0
Nicolò Fagioli,ITA,MF,Juventus,21,2001,4.0,8,7,4,1,3,3,11,27.3,8,6,1,5,3,11,1,0
Imad Faraj,MAR,"FW,MF",AÉK Lárnaka,23,1999,3.9,4,2,2,0,2,3,4,75.0,1,1,0,1,0,4,2,0
Abdul Fatawu Issahaku,GHA,MF,Sporting CP,18,2004,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Ansu Fati,ESP,FW,Barcelona,19,2002,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Giacomo Faticanti,ITA,MF,Roma,18,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Nabil Fekir,FRA,MF,Betis,29,1993,1.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Luiz Felipe,ITA,DF,Betis,25,1997,4.3,3,2,1,2,0,2,4,50.0,2,14,6,8,9,12,23,0
Bruno Fernandes,POR,"MF,FW",Manchester Utd,27,1994,9.6,15,8,7,6,2,7,28,25.0,21,15,0,15,7,22,13,0
Mateus Fernandes,POR,MF,Sporting CP,18,2004,0.4,1,1,0,0,1,1,2,50.0,1,0,0,0,0,1,0,0
Carlos Fernández,ESP,"FW,MF",Real Sociedad,26,1996,1.8,3,3,0,2,1,1,2,50.0,1,2,0,2,0,3,0,0
Fernando,BRA,FW,RB Salzburg,23,1999,0.7,3,1,0,2,1,0,3,0.0,3,2,0,2,0,3,0,0
Fernando,BRA,"MF,DF",Sevilla,35,1987,9.5,14,8,9,5,0,10,27,37.0,17,17,4,13,14,28,26,0
Mark Flekken,NED,GK,Freiburg,29,1993,7.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,4,0
Youssouf Fofana,FRA,MF,Monaco,23,1999,7.9,18,13,7,10,1,6,18,33.3,12,8,3,5,7,25,4,0
Timothy Fosu-Mensah,NED,MF,Leverkusen,24,1998,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Lassina Franck Traoré,BFA,FW,Shakhtar,21,2001,3.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0
Guillaume François,BEL,DF,Union SG,32,1990,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Fred,BRA,MF,Manchester Utd,29,1993,5.9,22,7,9,7,6,8,23,34.8,15,12,1,11,6,28,4,1
Jeremie Frimpong,NED,"DF,MF",Leverkusen,21,2000,7.8,11,9,2,8,1,6,16,37.5,10,6,1,5,2,13,13,0
Mohammed Fuseini,GHA,FW,Sturm Graz,20,2002,0.6,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0
Cody Gakpo,NED,FW,PSV Eindhoven,23,1999,4.1,4,2,2,1,1,3,7,42.9,4,1,0,1,3,7,1,0
Romain Gall,USA,DF,Malmö,27,1995,1.0,1,0,1,0,0,1,2,50.0,1,0,0,0,2,3,3,0
Ignatius Ganago,CMR,"FW,MF",Nantes,23,1999,3.1,2,2,0,1,1,2,4,50.0,2,0,0,0,0,2,1,0
Gara Garayev,AZE,MF,Qarabağ,29,1992,4.4,12,7,5,5,2,7,14,50.0,7,2,0,2,4,16,2,0
Alejandro Garnacho,ARG,FW,Manchester Utd,18,2004,2.4,2,2,2,0,0,1,3,33.3,2,3,0,3,3,5,2,0
Stefan Gartenmann,DEN,DF,Midtjylland,25,1997,3.0,4,1,4,0,0,4,5,80.0,1,3,3,0,5,9,18,0
Federico Gatti,ITA,DF,Juventus,24,1998,3.9,6,3,4,2,0,4,4,100.0,0,7,4,3,2,8,24,0
Gavi,ESP,"FW,MF",Barcelona,17,2004,1.0,4,4,0,2,2,2,5,40.0,3,4,0,4,1,5,1,0
Jusuf Gazibegović,BIH,DF,Sturm Graz,22,2000,4.9,9,7,5,3,1,4,7,57.1,3,10,2,8,7,16,2,0
Jean-Philippe Gbamin,CIV,MF,Trabzonspor,26,1995,2.6,3,3,2,1,0,2,3,66.7,1,3,0,3,1,4,6,0
David de Gea,ESP,GK,Manchester Utd,31,1990,12.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,2
Lutsharel Geertruida,NED,"DF,MF",Feyenoord,22,2000,8.3,13,9,9,4,0,7,10,70.0,3,4,3,1,7,20,9,0
Anwar El Ghazi,NED,FW,PSV Eindhoven,27,1995,2.2,2,0,1,1,0,2,3,66.7,1,3,0,3,1,3,3,0
Niko Gießelmann,GER,DF,Union Berlin,30,1991,1.6,3,2,2,1,0,2,3,66.7,1,1,0,1,2,5,2,0
Armin Gigovic,BIH,MF,Midtjylland,20,2002,2.0,8,3,4,3,1,5,8,62.5,3,1,0,1,2,10,2,0
Bryan Gil,ESP,"FW,MF",Sevilla,21,2001,4.8,8,4,2,4,2,2,8,25.0,6,3,0,3,5,13,2,0
Mario Gila,ESP,DF,Lazio,21,2000,4.7,8,3,8,0,0,6,9,66.7,3,7,3,4,2,10,12,1
Santiago Giménez,MEX,FW,Feyenoord,21,2001,4.8,4,2,0,1,3,3,5,60.0,2,4,1,3,1,5,5,0
Matthias Ginter,GER,DF,Freiburg,28,1994,7.2,12,9,8,3,1,9,12,75.0,3,5,3,2,13,25,20,0
Andrei Girotto,BRA,DF,Nantes,30,1992,6.0,14,8,9,5,0,8,15,53.3,7,9,6,3,10,24,31,0
Eugeniu Gliga,MDA,FW,Sheriff Tiraspol,21,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Oscar Gloukh,ISR,MF,RB Salzburg,18,2004,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Marko Gobeljić,SRB,DF,Red Star,29,1992,3.0,3,1,0,2,1,0,1,0.0,1,1,1,0,4,7,9,0
Amer Gojak,BIH,"MF,FW",Ferencváros,25,1997,3.0,3,0,0,2,1,1,2,50.0,1,4,0,4,3,6,3,0
Aleksandr Golovin,RUS,"MF,FW",Monaco,26,1996,6.7,13,5,6,3,4,5,14,35.7,9,11,0,11,10,23,1,0
Rodrigo Gomes,POR,MF,Braga,19,2003,2.1,0,0,0,0,0,0,0,,0,2,0,2,2,2,3,0
Maxi Gómez,URU,FW,Trabzonspor,25,1996,1.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Papu Gómez,ARG,"MF,FW",Sevilla,34,1988,0.4,3,1,0,3,0,1,1,100.0,0,1,0,1,0,3,1,0
Victor Gomez,ESP,DF,Braga,22,2000,1.5,7,5,3,2,2,5,5,100.0,0,1,0,1,0,7,1,0
Claude Gonçalves,POR,MF,Ludogorets,28,1994,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Pedro Gonçalves,POR,MF,Sporting CP,24,1998,6.0,12,10,6,6,0,4,20,20.0,16,2,1,1,3,15,1,0
Édgar González,ESP,DF,Betis,25,1997,4.0,11,6,7,4,0,8,12,66.7,4,4,3,1,3,14,15,0
Mikel González,ESP,"MF,DF",AÉK Lárnaka,36,1985,0.2,0,0,0,0,0,0,0,,0,3,1,2,1,1,1,0
Urko González,ESP,MF,Real Sociedad,21,2001,0.3,3,1,2,1,0,1,1,100.0,0,0,0,0,0,3,0,0
Jean Gorby,FRA,MF,Braga,20,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jon Gorenc Stanković,SVN,MF,Sturm Graz,26,1996,4.2,7,7,2,4,1,2,6,33.3,4,4,0,4,9,16,10,0
Andoni Gorosabel,ESP,DF,Real Sociedad,25,1996,3.4,2,1,2,0,0,1,6,16.7,5,3,1,2,2,4,2,0
Amine Gouiri,ALG,FW,Rennes,22,2000,5.0,5,3,3,2,0,1,1,100.0,0,4,2,2,3,8,0,0
Lucas Gourna-Douath,FRA,MF,RB Salzburg,18,2003,2.0,5,3,3,2,0,3,3,100.0,0,3,1,2,2,7,4,0
Michael Gregoritsch,AUT,FW,Freiburg,28,1994,3.0,4,2,0,2,2,0,4,0.0,4,3,0,3,1,5,3,0
Vincenzo Grifo,ITA,"MF,FW",Freiburg,29,1993,5.6,7,5,1,3,3,4,8,50.0,4,3,0,3,0,7,4,0
Lennart Grill,GER,GK,Union Berlin,23,1999,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Denny Gropper,ISR,DF,Ludogorets,23,1999,1.4,3,3,2,1,0,1,1,100.0,0,2,1,1,0,3,1,0
Albert Grønbaek,DEN,"MF,FW",Bodø/Glimt,21,2001,4.2,5,4,3,2,0,1,4,25.0,3,4,0,4,7,12,2,0
Andrés Guardado,MEX,MF,Betis,35,1986,3.6,13,10,5,8,0,8,12,66.7,4,3,0,3,7,20,1,0
Nemanja Gudelj,SRB,"DF,MF",Sevilla,30,1991,8.7,23,16,14,8,1,12,17,70.6,5,9,7,2,8,31,31,0
Renan Guedes,BRA,DF,Sheriff Tiraspol,24,1998,2.1,12,6,9,1,2,7,10,70.0,3,0,0,0,2,14,4,0
Adrián Guerrero,ESP,"DF,MF",Zürich,24,1998,5.4,12,9,8,3,1,8,16,50.0,8,7,3,4,2,14,9,0
Daniel Guerrero,ESP,FW,Betis,17,2005,0.3,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Evann Guessand,CIV,"FW,MF",Nantes,21,2001,4.3,4,2,4,0,0,3,5,60.0,2,1,0,1,7,11,2,0
Ander Guevara,ESP,MF,Real Sociedad,25,1997,4.2,6,3,4,2,0,3,5,60.0,2,4,0,4,2,8,4,0
Manuel Gulde,GER,DF,Freiburg,31,1991,0.7,1,0,0,0,1,0,0,,0,1,1,0,2,3,0,0
Arda Güler,TUR,MF,Fenerbahçe,17,2005,2.6,10,5,1,3,6,4,7,57.1,3,2,0,2,4,14,0,0
Christian Günter,GER,"DF,MF",Freiburg,29,1993,7.3,17,5,9,8,0,13,20,65.0,7,8,2,6,4,21,5,0
Luís Gustavo Ledes,POR,MF,AÉK Lárnaka,29,1992,5.0,5,2,2,2,1,1,3,33.3,2,3,0,3,9,14,5,0
Erick Gutiérrez,MEX,MF,PSV Eindhoven,27,1995,4.2,11,3,3,8,0,2,8,25.0,6,8,3,5,5,16,4,0
Ádám Gyurcsó,HUN,"FW,MF",AÉK Lárnaka,31,1991,3.1,1,1,0,1,0,1,1,100.0,0,1,0,1,3,4,2,0
Janik Haberer,GER,MF,Union Berlin,28,1994,7.1,11,4,2,9,0,4,9,44.4,5,18,1,17,5,16,1,0
Dennis Hadzikadunic,BIH,DF,Malmö,24,1998,6.0,8,5,5,3,0,5,6,83.3,1,7,5,2,6,14,40,0
Elias Hagen,NOR,MF,Bodø/Glimt,22,2000,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,2,0
Nikita Haikin,RUS,GK,Bodø/Glimt,27,1995,6.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
Aapo Halme,FIN,DF,HJK,24,1998,1.5,3,1,3,0,0,2,4,50.0,2,2,2,0,0,3,8,0
Marek Hamšík,SVK,MF,Trabzonspor,35,1987,4.0,6,3,3,3,0,4,6,66.7,2,5,0,5,0,6,3,0
Dávid Hancko,SVK,DF,Feyenoord,24,1997,10.3,16,7,9,5,2,10,16,62.5,6,13,8,5,12,28,43,2
Genki Haraguchi,JPN,MF,Union Berlin,31,1991,2.4,6,3,2,1,3,1,5,20.0,4,1,0,1,3,9,0,0
Denys Harmash,UKR,"FW,MF",Dynamo Kyiv,32,1990,3.0,6,2,2,3,1,1,5,20.0,4,6,0,6,2,8,4,0
Quilindschy Hartman,NED,DF,Feyenoord,20,2001,5.1,11,8,5,4,2,5,7,71.4,2,8,1,7,14,25,11,0
Dogucan Haspolat,TUR,MF,Trabzonspor,22,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Adrian Hatman,MDA,MF,Sheriff Tiraspol,19,2003,0.2,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0
Conor Hazard,NIR,GK,HJK,24,1998,6.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Thorgan Hazard,BEL,MF,PSV Eindhoven,29,1993,0.3,1,1,1,0,0,0,2,0.0,2,2,0,2,0,1,0,0
Frederik Hedegaard,DEN,FW,Midtjylland,19,2003,0.8,2,2,0,0,2,1,1,100.0,0,0,0,0,0,2,0,0
Gustavo Henrique,BRA,DF,Fenerbahçe,29,1993,4.7,2,0,1,1,0,2,2,100.0,0,2,1,1,5,7,9,0
Luiz Henrique,BRA,"FW,MF",Betis,21,2001,4.8,11,8,7,3,1,6,12,50.0,6,12,3,9,2,13,5,0
Heron,BRA,"FW,MF",Sheriff Tiraspol,21,2000,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Përparim Hetemaj,FIN,MF,HJK,35,1986,3.1,4,2,1,3,0,3,7,42.9,4,5,2,3,2,6,5,0
Stefan Hierländer,AUT,MF,Sturm Graz,31,1991,3.1,8,4,2,3,3,4,11,36.4,7,4,1,3,5,13,4,0
Piero Hincapié,ECU,DF,Leverkusen,20,2002,8.2,24,16,12,10,2,7,11,63.6,4,11,4,7,15,39,20,0
Adam Hložek,CZE,FW,Leverkusen,20,2002,4.1,1,1,0,1,0,0,0,,0,2,0,2,3,4,2,0
Selmin Hodza,SUI,FW,Zürich,19,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Ki-Jana Hoever,NED,DF,PSV Eindhoven,20,2002,1.2,4,4,3,1,0,4,6,66.7,2,0,0,0,1,5,1,0
Nicolas Höfler,GER,MF,Freiburg,32,1990,7.0,12,11,6,4,2,5,17,29.4,12,6,4,2,13,25,8,0
Rob Holding,ENG,DF,Arsenal,26,1995,6.8,6,4,0,6,0,3,4,75.0,1,7,4,3,6,12,20,1
Lucas Höler,GER,FW,Freiburg,28,1994,2.6,6,3,5,1,0,2,8,25.0,6,4,0,4,1,7,3,0
Marc Hornschuh,GER,MF,Zürich,31,1991,1.4,2,0,0,2,0,0,1,0.0,1,2,0,2,1,3,1,0
André Horta,POR,MF,Braga,25,1996,2.8,4,2,3,1,0,2,7,28.6,5,3,0,3,5,9,4,0
Ricardo Horta,POR,MF,Braga,27,1994,5.6,4,0,0,2,2,1,8,12.5,7,5,0,5,1,5,2,0
Tomi Horvat,SVN,MF,Sturm Graz,23,1999,4.8,7,2,2,3,2,3,12,25.0,9,7,0,7,1,8,0,0
Arttu Hoskonen,FIN,DF,HJK,25,1997,5.5,7,3,4,2,1,1,2,50.0,1,13,7,6,9,16,26,0
Santeri Hostikka,FIN,"MF,FW",HJK,24,1997,4.6,3,1,2,1,0,2,10,20.0,8,6,0,6,5,8,1,0
Lukáš Hrádecký,FIN,GK,Leverkusen,32,1989,8.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1
Callum Hudson-Odoi,ENG,FW,Leverkusen,21,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Vitor Hugo,BRA,DF,Trabzonspor,31,1991,3.2,2,2,2,0,0,0,1,0.0,1,5,3,2,4,6,10,0
Abbas Huseynov,AZE,DF,Qarabağ,27,1995,0.1,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0
Badavi Huseynov,AZE,DF,Qarabağ,31,1991,4.0,4,1,2,2,0,2,3,66.7,1,2,2,0,5,9,21,1
Elseid Hysaj,ALB,DF,Lazio,28,1994,6.0,9,4,4,4,1,6,11,54.5,5,6,1,5,6,15,8,0
Marius Høibråten,NOR,DF,Bodø/Glimt,27,1995,5.0,2,2,2,0,0,0,2,0.0,2,4,2,2,1,3,22,0
Roger Ibanez,BRA,DF,Roma,23,1998,12.4,20,11,13,6,1,11,17,64.7,6,20,12,8,29,49,48,0
Oussama Idrissi,MAR,FW,Feyenoord,26,1996,4.4,9,7,1,3,5,5,12,41.7,7,5,2,3,1,10,3,0
Borja Iglesias,ESP,FW,Betis,29,1993,1.6,2,2,0,1,1,0,1,0.0,1,0,0,0,1,3,2,0
Danila Ignatov,MDA,DF,Sheriff Tiraspol,21,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Samuel Iling-Junior,ENG,"DF,FW",Juventus,18,2003,1.8,6,3,5,0,1,3,5,60.0,2,1,0,1,2,8,5,0
Asier Illarramendi,ESP,MF,Real Sociedad,32,1990,2.7,4,1,1,3,0,2,3,66.7,1,6,0,6,3,7,1,0
Ciro Immobile,ITA,FW,Lazio,32,1990,3.5,2,0,1,0,1,2,3,66.7,1,1,0,1,0,2,4,0
Hwang In-beom,KOR,MF,Olympiacos,25,1996,1.3,5,3,3,2,0,1,3,33.3,2,2,1,1,7,12,2,0
Gonçalo Inácio,POR,DF,Sporting CP,20,2001,5.4,9,4,6,2,1,6,15,40.0,9,4,3,1,7,16,14,0
Hernani Infande,POR,MF,Braga,21,2001,0.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Jo Inge Berget,NOR,"MF,FW",Malmö,31,1990,3.1,12,7,4,5,3,6,7,85.7,1,2,1,1,2,14,1,0
Sandro Ingolitsch,AUT,DF,Sturm Graz,25,1997,1.1,5,3,2,2,1,4,5,80.0,1,1,0,1,2,7,1,0
Gustav Isaksen,DEN,FW,Midtjylland,21,2001,7.7,4,1,0,2,2,0,6,0.0,6,5,0,5,1,5,1,0
Mirko Ivanić,MNE,"MF,FW",Red Star,28,1993,3.3,2,2,1,0,1,1,7,14.3,6,6,2,4,2,4,6,0
Paul Jaeckel,GER,DF,Union Berlin,24,1998,3.0,4,3,1,2,1,3,4,75.0,1,4,0,4,4,8,4,0
Alireza Jahanbakhsh,IRN,FW,Feyenoord,28,1993,6.8,7,7,2,2,3,4,14,28.6,10,12,1,11,5,12,5,0
Ismail Jakobs,SEN,"FW,MF",Monaco,22,1999,1.1,0,0,0,0,0,0,2,0.0,2,2,0,2,1,1,2,0
Marko Janković,MNE,MF,Qarabağ,27,1995,3.4,3,2,2,0,1,1,3,33.3,2,2,1,1,3,6,6,0
Jakob Jantscher,AUT,FW,Sturm Graz,33,1989,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Oliver Jensen,DEN,"MF,FW",Midtjylland,20,2002,1.8,3,1,1,1,1,0,4,0.0,4,1,0,1,2,5,3,0
Victor Jensen,DEN,DF,Midtjylland,18,2003,0.8,1,1,1,0,0,1,4,25.0,3,1,0,1,0,1,3,0
Gabriel Jesus,BRA,FW,Arsenal,25,1997,2.8,5,2,1,1,3,0,4,0.0,4,3,0,3,0,5,0,0
Joaquín,ESP,"FW,MF",Betis,41,1981,4.4,3,2,0,1,2,0,2,0.0,2,0,0,0,3,6,0,0
Frenkie de Jong,NED,MF,Barcelona,25,1997,2.0,4,3,2,0,2,2,2,100.0,0,3,2,1,0,4,2,0
Luuk de Jong,NED,FW,PSV Eindhoven,31,1990,2.8,3,2,0,1,2,0,2,0.0,2,3,0,3,0,3,6,0
Joan Jordán,ESP,MF,Sevilla,28,1994,2.6,3,2,0,3,0,0,4,0.0,4,5,2,3,3,6,3,0
Jorginho,ITA,MF,Arsenal,30,1991,1.5,4,0,1,3,0,1,6,16.7,5,0,0,0,4,8,1,0
Willian José,BRA,FW,Betis,30,1991,5.7,2,2,0,1,1,2,3,66.7,1,0,0,0,1,3,9,0
Juanmi,ESP,FW,Betis,29,1993,1.9,4,4,4,0,0,1,4,25.0,3,2,0,2,0,4,0,0
Juninho,BRA,DF,Midtjylland,26,1995,2.2,3,1,2,1,0,2,3,66.7,1,2,2,0,3,6,11,0
Mauro Júnior,BRA,"DF,FW",PSV Eindhoven,23,1999,0.6,5,3,3,2,0,2,3,66.7,1,3,1,2,0,5,3,0
Armel Junior Zohouri,CIV,DF,Sheriff Tiraspol,21,2001,4.3,9,7,6,3,0,7,9,77.8,2,3,1,2,5,14,13,0
Josip Juranović,CRO,DF,Union Berlin,26,1995,3.8,6,4,4,2,0,2,2,100.0,0,3,0,3,4,10,4,0
Sory Kaba,GUI,"FW,MF",Midtjylland,27,1995,3.1,1,1,0,1,0,0,0,,0,0,0,0,1,2,1,0
Vladyslav Kabayev,UKR,"FW,MF",Dynamo Kyiv,26,1995,4.3,6,4,3,3,0,3,7,42.9,4,6,0,6,5,11,1,0
Abdoul Kader Bamba,FRA,FW,Nantes,28,1994,1.2,3,3,1,1,1,1,3,33.3,2,2,0,2,3,6,0,0
Ferdi Kadioglu,TUR,DF,Fenerbahçe,22,1999,5.2,13,12,9,1,3,10,15,66.7,5,5,0,5,3,16,4,0
İrfan Kahveci,TUR,"MF,FW",Fenerbahçe,27,1995,3.4,10,6,2,4,4,3,10,30.0,7,3,0,3,2,12,2,0
Andronikos Kakoulli,CYP,FW,AC Omonia,21,2001,3.0,1,0,0,0,1,1,1,100.0,0,2,1,1,0,1,4,0
Arnaud Kalimuendo,FRA,FW,Rennes,20,2002,3.8,1,1,1,0,0,0,1,0.0,1,0,0,0,1,2,3,0
Alexios Kalogeropoulos,GRE,DF,Olympiacos,18,2004,0.7,1,0,0,1,0,1,1,100.0,0,0,0,0,2,3,3,0
Aboubakar Kamara,MTN,FW,Olympiacos,27,1995,2.1,0,0,0,0,0,0,0,,0,2,0,2,1,1,2,0
Lindrit Kamberi,SUI,DF,Zürich,22,1999,6.0,8,4,4,3,1,1,4,25.0,3,7,6,1,4,12,15,0
Ismaël Kandouss,MAR,DF,Union SG,24,1997,9.2,8,1,6,2,0,4,8,50.0,4,5,2,3,16,24,20,0
Guélor Kanga,GAB,MF,Red Star,31,1990,5.5,9,5,4,5,0,7,11,63.6,4,2,0,2,5,14,0,1
Kings Kangwa,ZAM,"MF,FW",Red Star,23,1999,1.9,2,1,1,1,0,1,2,50.0,1,2,0,2,4,6,1,0
Oleksandr Karavayev,UKR,"DF,FW",Dynamo Kyiv,30,1992,0.7,1,0,0,1,0,0,0,,0,0,0,0,0,1,1,0
Jon Karrikaburu,ESP,FW,Real Sociedad,19,2002,2.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
Rick Karsdorp,NED,DF,Roma,27,1995,3.1,2,2,1,0,1,1,2,50.0,1,1,0,1,1,3,0,0
Aleksandar Katai,SRB,"MF,FW",Red Star,31,1991,4.4,5,3,3,2,0,4,8,50.0,4,5,0,5,0,5,5,0
Nikola Katić,BIH,DF,Zürich,25,1996,3.2,4,3,2,2,0,3,6,50.0,3,6,6,0,6,10,11,1
Moise Kean,ITA,FW,Juventus,22,2000,2.6,2,1,1,1,0,0,1,0.0,1,0,0,0,0,2,5,0
Tomasz Kędziora,POL,DF,Dynamo Kyiv,28,1994,2.7,6,5,3,3,0,3,7,42.9,4,5,2,3,2,8,8,0
Yannik Keitel,GER,MF,Freiburg,22,2000,3.2,10,4,5,2,3,5,6,83.3,1,3,2,1,3,13,4,0
Kevin Kelsy,VEN,"FW,MF",Shakhtar,18,2004,0.8,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,2,0
Franck Kessié,CIV,MF,Barcelona,25,1996,1.7,3,3,1,1,1,0,0,,0,2,0,2,0,3,0,0
Rani Khedira,GER,MF,Union Berlin,28,1994,10.0,23,10,6,13,4,10,19,52.6,9,5,0,5,9,32,7,0
Isaac Kiese Thelin,SWE,FW,Malmö,30,1992,4.8,2,0,0,1,1,0,0,,0,4,1,3,1,3,5,0
Gaby Kiki,CMR,DF,Sheriff Tiraspol,27,1995,5.9,6,3,2,4,0,4,5,80.0,1,13,7,6,10,16,33,0
Joshua King,NOR,"FW,MF",Fenerbahçe,30,1992,2.9,6,4,4,2,0,3,4,75.0,1,2,0,2,2,8,0,0
Otar Kiteishvili,GEO,MF,Sturm Graz,26,1996,2.4,3,2,1,2,0,1,2,50.0,1,1,0,1,3,6,2,0
